
[00:00:00.000 --> 00:00:02.120]  宋代的詩人陸游
[00:01:28.440 --> 00:01:30.440]  不如我跳下去好過被分屍
[00:01:30.440 --> 00:01:32.160]  於是一跳就跳下去
[00:01:32.160 --> 00:01:32.880]  誰知道
[00:01:32.880 --> 00:01:34.240]  一個老虎在跌下去的時候
[00:01:34.240 --> 00:01:37.240]  被園崖邊有一根樹枝卡住
[00:01:37.240 --> 00:01:38.840]  就撞在中間
[00:01:38.840 --> 00:01:40.560]  他以爲大難不死
[00:01:40.560 --> 00:01:41.760]  但是看一看那根樹枝
[00:01:41.760 --> 00:01:44.560]  原來有一羣老虎在咬樹枝
[00:01:44.560 --> 00:01:46.560]  就快要斷了
[00:01:46.560 --> 00:01:48.680]  看一看園崖下面
[00:01:48.680 --> 00:01:50.320]  有一隻獅子擔高頭
[00:01:50.320 --> 00:01:52.400]  看着他,等着他
[00:01:52.400 --> 00:01:55.160]  怎麼辦呢
[00:01:55.160 --> 00:01:56.640]  結果是怎樣呢
[00:01:56.640 --> 00:01:59.120]  山窮水盡而無路
[00:01:59.120 --> 00:02:00.320]  結果是怎樣呢
[00:02:00.320 --> 00:02:01.320]  我先不說了
[00:02:01.320 --> 00:02:03.800]  但是大家聽這個故事的時候
[00:02:03.800 --> 00:02:04.640]  想想
[00:02:04.640 --> 00:02:07.360]  什麼是你生命上的老虎
[00:02:07.360 --> 00:02:09.840]  什麼是你生命上的獅子
[00:02:09.840 --> 00:02:14.120]  什麼是你生命上的老鼠
[00:02:14.120 --> 00:02:15.440]  山窮水盡而無路
[00:02:15.440 --> 00:02:17.040]  這個警方
[00:02:17.040 --> 00:02:20.480]  正好適合今天形容我們講到其中一個主角
[00:02:20.480 --> 00:02:22.040]  一個寡婦的遭遇
[00:02:22.040 --> 00:02:24.200]  讓我們一起看路加科監七章
[00:02:24.200 --> 00:02:25.640]  十一至十二節
[00:02:25.640 --> 00:02:27.000]  等一下我們一起讀
[00:02:27.000 --> 00:02:28.240]  一二三
[00:02:28.240 --> 00:02:29.800]  過了不多時
[00:02:29.800 --> 00:02:32.120]  耶穌往一座城去
[00:02:32.120 --> 00:02:34.480]  這城名叫拿恩
[00:02:34.480 --> 00:02:37.640]  他的門徒和極多人與他同行
[00:02:37.640 --> 00:02:38.960]  將近城門
[00:02:38.960 --> 00:02:41.200]  有一個死人被擡出來
[00:02:41.200 --> 00:02:44.520]  這人是他的母親獨生的兒子
[00:02:44.520 --> 00:02:46.800]  他母親又是寡婦
[00:02:46.800 --> 00:02:51.840]  有城裏的許多人同着寡婦送殯
[00:02:51.840 --> 00:02:54.680]  這個寡婦的遭遇
[00:02:54.680 --> 00:02:57.960]  代表我們人生的兩種無奈
[00:02:57.960 --> 00:02:59.240]  第一種無奈
[00:02:59.240 --> 00:03:02.280]  是人生的絕望
[00:03:02.280 --> 00:03:04.280]  在古代巴勒斯坦
[00:03:04.280 --> 00:03:06.400]  因爲當時的
[00:03:06.400 --> 00:03:09.480]  女性的地位不像香港現在這樣
[00:03:09.480 --> 00:03:12.800]  當時的女性地位是極之低微的
[00:03:12.800 --> 00:03:15.800]  所以如果一個女人的丈夫過身
[00:03:15.800 --> 00:03:20.040]  因爲她沒辦法在這個社會上找任何工作
[00:03:20.040 --> 00:03:22.440]  所以她會變得無依無靠
[00:03:22.440 --> 00:03:24.520]  當時的社會又沒有救世的制度
[00:03:24.520 --> 00:03:25.800]  所以對於她來說
[00:03:25.800 --> 00:03:27.560]  是沒有希望的
[00:03:27.560 --> 00:03:30.400]  但如果這個女人有一個兒子就不同了
[00:03:30.400 --> 00:03:31.800]  唯一的男丁
[00:03:31.800 --> 00:03:34.080]  他可以在社會上找工作
[00:03:34.080 --> 00:03:35.520]  爲家裏賺錢
[00:03:35.520 --> 00:03:37.600]  所以希望又回來了
[00:03:37.600 --> 00:03:40.280]  但當這個寡婦唯一的兒子都死了
[00:03:40.280 --> 00:03:44.240]  代表她一切的希望都完全幻滅
[00:03:44.240 --> 00:03:46.120]  中國人的說話叫做
[00:03:46.120 --> 00:03:48.960]  白頭人送黑頭人
[00:03:48.960 --> 00:03:50.640]  是非常淒涼的
[00:03:50.640 --> 00:03:54.120]  在《路加福音》裏面並沒有詳細描述這種慘況
[00:03:54.120 --> 00:03:56.280]  但大家可以想象到
[00:03:56.280 --> 00:03:59.400]  這個女人必定是肝腸寸斷
[00:03:59.400 --> 00:04:01.960]  哭得很淒涼
[00:04:01.960 --> 00:04:05.320]  看着兒子一路被抬走的時候
[00:04:05.320 --> 00:04:08.000]  她一路哭 一路很慘
[00:04:08.000 --> 00:04:11.280]  請問你有沒有經歷過絕望
[00:04:11.280 --> 00:04:13.560]  在國內有位
[00:04:13.560 --> 00:04:14.560]  張帝興
[00:04:14.560 --> 00:04:18.880]  在未信耶穌之前他經營電子廠經營了15年
[00:04:18.880 --> 00:04:21.360]  因爲拍檔穿櫃桶底
[00:04:21.360 --> 00:04:23.800]  也有很多其他的問題
[00:04:23.800 --> 00:04:26.400]  於是這個企業這家公司
[00:04:26.400 --> 00:04:29.280]  欠人超過一億人民幣
[00:04:29.280 --> 00:04:32.360]  由於沒辦法向銀行借錢
[00:04:32.360 --> 00:04:35.800]  唯有高息向地下錢莊貸款
[00:04:35.800 --> 00:04:38.040]  所謂高息貸款真是很高息
[00:04:38.040 --> 00:04:40.640]  半年的利息已經超過千幾萬
[00:04:40.640 --> 00:04:42.840]  所有的人他都問過借錢
[00:04:42.840 --> 00:04:48.720]  所有的親戚所有他好像認識的人有關係的人都問過借錢
[00:04:48.720 --> 00:04:52.160]  他爸爸因爲貸款成爲擔保人
[00:04:52.160 --> 00:04:54.440]  因爲沒錢還所以要上身
[00:04:54.440 --> 00:04:57.840]  所以他爸爸憎他不得了以後不准他回家
[00:04:57.840 --> 00:04:59.920]  結果這位帝興
[00:04:59.920 --> 00:05:01.600]  什麼都沒有了
[00:05:01.600 --> 00:05:04.000]  他這家電子廠搞了很久
[00:05:04.000 --> 00:05:06.240]  週週轉轉搞了很多困難
[00:05:06.240 --> 00:05:08.880]  很多似乎有出路但又沒出路的
[00:05:08.880 --> 00:05:10.560]  到最後都要倒閉
[00:05:10.560 --> 00:05:12.120]  沒了事業
[00:05:12.120 --> 00:05:16.120]  因爲他這個錢債的問題拖延了很久
[00:05:16.120 --> 00:05:17.960]  家裏很大的波折
[00:05:17.960 --> 00:05:20.560]  很多的難處很多的大主追上門
[00:05:20.560 --> 00:05:22.200]  他老婆終於有一天跟他說
[00:05:22.200 --> 00:05:23.320]  我支撐你不住了
[00:05:23.320 --> 00:05:24.320]  我要和你離婚
[00:05:24.320 --> 00:05:25.800]  我以後都不想見到你
[00:05:25.800 --> 00:05:27.360]  沒了家庭
[00:05:27.360 --> 00:05:31.000]  他本來以前很自信的覺得自己賺數快
[00:05:31.000 --> 00:05:32.800]  叻仔
[00:05:32.800 --> 00:05:35.680]  很多的朋友交友廣闊
[00:05:35.680 --> 00:05:39.000]  到最後經過一次又一次的打擊
[00:05:39.000 --> 00:05:41.120]  一次又一次的失敗
[00:05:41.120 --> 00:05:43.800]  他到最後連自信都沒了
[00:05:43.800 --> 00:05:45.360]  自尊都沒了
[00:05:45.360 --> 00:05:47.240]  他用兩個字形容自己
[00:05:47.240 --> 00:05:49.440]  絕望
[00:05:49.440 --> 00:05:51.920]  究竟這位張大興的結果是怎樣
[00:05:51.920 --> 00:05:52.840]  我又買了個關子
[00:05:52.840 --> 00:05:57.640]  所以我爭大家一個故事一個見證的結局
[00:05:57.640 --> 00:05:58.760]  好了
[00:05:58.760 --> 00:06:00.840]  這個寡婦怎樣呢
[00:06:00.840 --> 00:06:03.480]  他代表人生的兩個無奈
[00:06:03.480 --> 00:06:05.800]  第一個就是人生的絕望
[00:06:05.800 --> 00:06:06.560]  第二個是什麼呢
[00:06:06.560 --> 00:06:07.760]  我們再看一次
[00:06:07.760 --> 00:06:08.520]  剛纔的四節話
[00:06:08.520 --> 00:06:11.240]  《路加福音》七章十一至十二節
[00:06:11.240 --> 00:06:12.200]  我們一起讀
[00:06:12.200 --> 00:06:13.520]  一二三
[00:06:13.520 --> 00:06:15.000]  過了不多時
[00:06:15.000 --> 00:06:17.040]  耶穌往一座城去
[00:06:17.040 --> 00:06:19.520]  這城名叫拿恩
[00:06:19.520 --> 00:06:22.840]  那裏門徒和極多人與他同行
[00:06:22.840 --> 00:06:24.200]  將近城門
[00:06:24.200 --> 00:06:26.800]  有一個死人被擡出來
[00:06:26.800 --> 00:06:29.840]  這人是他母親獨生的兒子
[00:06:29.840 --> 00:06:32.560]  他母親又是寡婦
[00:06:32.560 --> 00:06:37.960]  有城裏的許多人同着寡婦送殯
[00:06:37.960 --> 00:06:41.040]  這個寡婦代表人生的第二個無奈
[00:06:41.040 --> 00:06:43.360]  就是人生的無力感
[00:06:43.360 --> 00:06:45.000]  無力感
[00:06:45.000 --> 00:06:47.280]  死人被擡出來
[00:06:47.280 --> 00:06:50.680]  死亡對於寡婦來說代表什麼呢
[00:06:50.680 --> 00:06:54.520]  死亡蠶食了她唯一的兒子的生命
[00:06:54.520 --> 00:06:59.240]  也消滅了寡婦所有的希望
[00:06:59.240 --> 00:07:01.120]  什麼希望都沒有了
[00:07:01.120 --> 00:07:02.560]  面對死亡
[00:07:02.560 --> 00:07:04.600]  人本來都是無能爲力的
[00:07:04.600 --> 00:07:05.680]  你想象一下這個寡婦
[00:07:05.680 --> 00:07:06.960]  這個女人
[00:07:06.960 --> 00:07:08.520]  面對她的老公
[00:07:08.520 --> 00:07:09.800]  她唯一的兒子
[00:07:09.800 --> 00:07:10.680]  都死亡
[00:07:10.680 --> 00:07:13.280]  她什麼都做不到
[00:07:13.280 --> 00:07:15.400]  就算出殯的人
[00:07:15.400 --> 00:07:16.600]  她的親戚朋友
[00:07:16.600 --> 00:07:18.120]  很多人
[00:07:18.120 --> 00:07:18.960]  很多人
[00:07:18.960 --> 00:07:19.960]  人多
[00:07:19.960 --> 00:07:21.160]  都幫不到忙
[00:07:21.160 --> 00:07:22.360]  沒有任何事情能夠做到
[00:07:22.360 --> 00:07:23.400]  四個字
[00:07:23.400 --> 00:07:25.160]  無能爲力
[00:07:25.160 --> 00:07:26.760]  有時我們人生
[00:07:26.760 --> 00:07:28.240]  我們去到的境況
[00:07:28.240 --> 00:07:29.560]  都是這四個字
[00:07:29.560 --> 00:07:30.920]  無能爲力
[00:07:30.920 --> 00:07:32.640]  無力感
[00:07:32.640 --> 00:07:34.360]  頂尖的環顧我們四周
[00:07:34.360 --> 00:07:35.640]  可能我們的人生
[00:07:35.640 --> 00:07:38.720]  都充滿很多很多的無力感
[00:07:38.720 --> 00:07:41.520]  這大半年的政治
[00:07:41.520 --> 00:07:42.680]  經濟
[00:07:42.680 --> 00:07:44.680]  政治社會的運動
[00:07:44.680 --> 00:07:46.000]  那些波動
[00:07:46.000 --> 00:07:47.240]  剛剛
[00:07:47.240 --> 00:07:48.800]  差不多去到尾聲的時候
[00:07:48.800 --> 00:07:49.520]  接着
[00:07:49.520 --> 00:07:51.000]  一浪又自一浪
[00:07:51.000 --> 00:07:53.120]  新型的肺炎又在香港肆虐
[00:07:53.120 --> 00:07:57.400]  整個香港就好像回到2003年沙士的時候
[00:07:57.400 --> 00:07:58.680]  人心恐懼
[00:07:58.680 --> 00:08:00.160]  人心惶惶
[00:08:00.160 --> 00:08:01.680]  不得了搶口罩
[00:08:01.680 --> 00:08:02.680]  什麼都搶
[00:08:02.680 --> 00:08:05.040]  那些謠言滿天飛
[00:08:05.040 --> 00:08:06.520]  驚恐
[00:08:06.520 --> 00:08:07.560]  很多
[00:08:07.560 --> 00:08:09.480]  很多個惶恐在當中
[00:08:09.480 --> 00:08:11.400]  好像全城的感覺
[00:08:11.400 --> 00:08:12.880]  是不要出路
[00:08:12.880 --> 00:08:14.200]  無能爲力
[00:08:14.200 --> 00:08:15.960]  無力感
[00:08:15.960 --> 00:08:18.360]  香港的經濟
[00:08:18.360 --> 00:08:19.240]  好像
[00:08:19.240 --> 00:08:20.880]  陷入衰退那樣
[00:08:20.880 --> 00:08:23.640]  2009年金融海嘯
[00:08:23.640 --> 00:08:24.840]  到今天
[00:08:24.840 --> 00:08:27.280]  香港第一次首季出現
[00:08:27.280 --> 00:08:29.600]  年度的衰退
[00:08:29.600 --> 00:08:31.520]  經濟好像越來越困難
[00:08:31.520 --> 00:08:33.120]  接着大家會擔心
[00:08:33.120 --> 00:08:34.520]  我的工點
[00:08:34.520 --> 00:08:36.480]  如果我在做生意
[00:08:36.480 --> 00:08:38.240]  我的生意的前景是怎樣
[00:08:38.240 --> 00:08:39.960]  我的財政是怎樣
[00:08:39.960 --> 00:08:41.280]  有沒有出路
[00:08:41.280 --> 00:08:43.360]  無力感
[00:08:43.360 --> 00:08:45.200]  香港很多年輕人
[00:08:45.200 --> 00:08:46.360]  他們的收入
[00:08:46.360 --> 00:08:48.520]  可能很辛苦的做工
[00:08:48.520 --> 00:08:52.240]  他們的收入未必好像香港當年經濟起飛的時候
[00:08:52.240 --> 00:08:54.440]  加得那麼多
[00:08:54.440 --> 00:08:55.880]  他們種了很多的力
[00:08:55.880 --> 00:08:57.920]  可能未必有很多的回報
[00:08:57.920 --> 00:08:59.320]  香港的樓價又高
[00:08:59.320 --> 00:09:00.240]  很多人呢
[00:09:00.240 --> 00:09:02.640]  存幾十年錢都買不到樓
[00:09:02.640 --> 00:09:04.120]  好像感覺
[00:09:04.120 --> 00:09:06.040]  是一種強烈的
[00:09:06.040 --> 00:09:07.320]  沒有出路
[00:09:07.320 --> 00:09:09.240]  無力感
[00:09:09.240 --> 00:09:11.480]  人到中年了
[00:09:11.480 --> 00:09:15.360]  可能你的事業去到一定的階段
[00:09:15.360 --> 00:09:17.400]  你再期望最大的突破
[00:09:17.400 --> 00:09:19.560]  似乎都是很喫力的
[00:09:19.560 --> 00:09:20.840]  眼見你後面
[00:09:20.840 --> 00:09:23.000]  有些年輕人一路追
[00:09:23.000 --> 00:09:24.680]  一路追上來
[00:09:24.680 --> 00:09:26.520]  有一種強烈的
[00:09:26.520 --> 00:09:28.520]  無力感
[00:09:28.520 --> 00:09:29.800]  可能又年紀大了
[00:09:29.800 --> 00:09:31.440]  開始年紀大了
[00:09:31.440 --> 00:09:32.480]  可能呢
[00:09:32.480 --> 00:09:34.600]  體力有些衰退了
[00:09:34.600 --> 00:09:37.720]  可能有很多事你都力不從心了
[00:09:37.720 --> 00:09:41.760]  可能又擔心老伴的身體健康了
[00:09:41.760 --> 00:09:43.240]  強烈的
[00:09:43.240 --> 00:09:44.800]  無力感
[00:09:44.800 --> 00:09:49.120]  可能我們環顧四周都有很多這些強烈的無力感
[00:09:49.120 --> 00:09:50.400]  也都有人無助
[00:09:50.400 --> 00:09:52.240]  你試過無助了沒有
[00:09:52.240 --> 00:09:54.640]  可能在當中有些人在
[00:09:54.640 --> 00:09:55.720]  經濟
[00:09:55.720 --> 00:09:56.520]  家庭
[00:09:56.520 --> 00:09:57.960]  你的工作
[00:09:57.960 --> 00:10:00.560]  你面對很多管教子女的問題
[00:10:00.560 --> 00:10:03.240]  可能面對兩代相處的問題
[00:10:03.240 --> 00:10:06.200]  可能面對夫婦相處的問題
[00:10:06.200 --> 00:10:08.040]  有一種很大的困難
[00:10:08.040 --> 00:10:10.880]  有一種很大的無助
[00:10:10.880 --> 00:10:12.280]  這種無力感
[00:10:12.280 --> 00:10:13.520]  這種無助
[00:10:13.520 --> 00:10:17.160]  可能是纏繞我們人生很多的問題
[00:10:17.160 --> 00:10:18.720]  在四福音裏面
[00:10:18.720 --> 00:10:20.520]  是唯一在路加福音裏面
[00:10:20.520 --> 00:10:22.600]  記載這個拿因城裏面
[00:10:22.600 --> 00:10:25.080]  一個寡婦的兒子的復活
[00:10:25.080 --> 00:10:26.840]  他神衆是在說什麼呢
[00:10:26.840 --> 00:10:27.960]  拿因
[00:10:27.960 --> 00:10:29.320]  這個字原文
[00:10:29.320 --> 00:10:31.760]  是在說沙漠中的綠洲
[00:10:31.760 --> 00:10:35.440]  大家可以想象沙漠中的綠洲是一些好的東西來的
[00:10:35.440 --> 00:10:36.240]  沙漠代表什麼
[00:10:36.240 --> 00:10:37.240]  沙漠代表
[00:10:37.240 --> 00:10:38.960]  寸草不生
[00:10:38.960 --> 00:10:39.840]  死亡
[00:10:39.840 --> 00:10:41.040]  無生機
[00:10:41.040 --> 00:10:42.480]  但是在那裏竟然
[00:10:42.480 --> 00:10:43.680]  有綠洲
[00:10:43.680 --> 00:10:44.720]  有水
[00:10:44.720 --> 00:10:45.800]  有植物
[00:10:45.800 --> 00:10:47.000]  有食物
[00:10:47.000 --> 00:10:48.200]  有動物
[00:10:48.200 --> 00:10:49.440]  有生機
[00:10:49.440 --> 00:10:51.320]  這是美好的東西來的
[00:10:51.320 --> 00:10:52.280]  但是這個
[00:10:52.280 --> 00:10:54.400]  拿因這個美好沙漠中的綠洲
[00:10:54.400 --> 00:10:56.480]  竟然充滿死亡
[00:10:56.480 --> 00:10:57.360]  絕望
[00:10:57.360 --> 00:10:58.840]  和無力感
[00:10:58.840 --> 00:11:01.720]  究竟神今天想和我們說些什麼
[00:11:01.720 --> 00:11:03.800]  神要說的是
[00:11:03.800 --> 00:11:06.360]  原來人未犯罪之前
[00:11:06.360 --> 00:11:08.240]  人生是可以很美好的
[00:11:08.240 --> 00:11:10.200]  是應該很美好的
[00:11:10.200 --> 00:11:12.280]  就好像沙漠的綠洲一樣
[00:11:12.280 --> 00:11:13.800]  一樣可以很美好的
[00:11:13.800 --> 00:11:15.840]  但是當人犯罪
[00:11:15.840 --> 00:11:18.160]  罪開始流入這個世界
[00:11:18.160 --> 00:11:20.240]  這個世界充滿罪的時候
[00:11:20.240 --> 00:11:21.320]  死亡
[00:11:21.320 --> 00:11:23.640]  就是沒辦法避免的現實
[00:11:23.640 --> 00:11:24.880]  死亡代表什麼
[00:11:24.880 --> 00:11:25.680]  死亡代表
[00:11:25.680 --> 00:11:26.560]  絕望
[00:11:26.560 --> 00:11:27.520]  無助
[00:11:27.520 --> 00:11:28.720]  無能爲力
[00:11:28.720 --> 00:11:30.720]  無力感
[00:11:30.720 --> 00:11:34.760]  死亡不單止是百年歸老肉身的死亡
[00:11:34.760 --> 00:11:36.040]  死亡最重要的
[00:11:36.040 --> 00:11:37.400]  屬靈的意義是什麼
[00:11:37.400 --> 00:11:38.800]  是我們
[00:11:38.800 --> 00:11:39.800]  沒有了神
[00:11:39.800 --> 00:11:41.440]  在我們生命裏沒有了神
[00:11:41.440 --> 00:11:43.280]  我們永遠與神隔着
[00:11:43.280 --> 00:11:45.440]  他說的罪是什麼
[00:11:45.440 --> 00:11:46.840]  當神無道
[00:11:46.840 --> 00:11:48.520]  不當神是神
[00:11:48.520 --> 00:11:49.760]  即使我們口說
[00:11:49.760 --> 00:11:51.320]  但是我們實際行動
[00:11:51.320 --> 00:11:52.400]  我們的心靈
[00:11:52.400 --> 00:11:53.960]  沒有當神是神
[00:11:53.960 --> 00:11:55.120]  所以羅馬書說的什麼
[00:11:55.120 --> 00:11:57.920]  罪的功架就是死
[00:11:57.920 --> 00:11:58.920]  犯罪
[00:11:58.920 --> 00:12:01.080]  有這個罪帶來的代價
[00:12:01.080 --> 00:12:02.240]  就是死亡
[00:12:02.240 --> 00:12:03.760]  那種無奈
[00:12:03.760 --> 00:12:06.160]  那種人生的絕望
[00:12:06.160 --> 00:12:07.400]  和無力感
[00:12:07.400 --> 00:12:10.200]  所以我們環顧這個世界
[00:12:10.200 --> 00:12:12.080]  爲什麼充滿那種絕望
[00:12:12.080 --> 00:12:13.440]  充滿那種無助
[00:12:13.440 --> 00:12:14.880]  充滿那種無力感
[00:12:14.880 --> 00:12:16.800]  因爲人當神無道
[00:12:16.800 --> 00:12:18.720]  不當神是神
[00:12:18.720 --> 00:12:19.440]  這個就是
[00:12:19.440 --> 00:12:21.120]  這個世界捆綁
[00:12:21.120 --> 00:12:22.920]  被這個罪捆綁
[00:12:22.920 --> 00:12:24.320]  我們一起看看
[00:12:24.320 --> 00:12:26.880]  耶穌怎麼幫助寡婦
[00:12:26.880 --> 00:12:30.000]  去面對那種人生的無助絕望
[00:12:30.000 --> 00:12:30.880]  和無力感
[00:12:30.880 --> 00:12:31.680]  我們一起讀
[00:12:31.680 --> 00:12:33.880]  《路加福音》七章十三至十六節
[00:12:33.880 --> 00:12:34.600]  我們一起讀
[00:12:34.600 --> 00:12:36.000]  一二三
[00:12:36.000 --> 00:12:37.880]  主看見那寡婦
[00:12:37.880 --> 00:12:39.040]  就憐憫他
[00:12:39.040 --> 00:12:40.040]  對他說
[00:12:40.040 --> 00:12:41.160]  不要哭
[00:12:41.160 --> 00:12:43.880]  於是進前按着弓
[00:12:43.880 --> 00:12:46.000]  臺的人就站住了
[00:12:46.000 --> 00:12:46.880]  耶穌說
[00:12:46.880 --> 00:12:47.640]  少年人
[00:12:47.640 --> 00:12:48.640]  我吩咐你
[00:12:48.640 --> 00:12:49.560]  起來
[00:12:49.560 --> 00:12:51.560]  那死人就坐起
[00:12:51.560 --> 00:12:53.080]  並且說話
[00:12:53.080 --> 00:12:56.480]  耶穌便把他交給他母親
[00:12:56.480 --> 00:12:57.760]  衆人都驚奇
[00:12:57.760 --> 00:12:58.960]  威榮瑤與臣
[00:12:58.960 --> 00:12:59.680]  說
[00:12:59.680 --> 00:13:03.000]  有大仙芝在我們中間興起來了
[00:13:03.000 --> 00:13:03.680]  又說
[00:13:03.680 --> 00:13:07.000]  神眷顧了他的百姓
[00:13:07.000 --> 00:13:08.960]  你留意這個寡婦
[00:13:08.960 --> 00:13:10.160]  並不是好像
[00:13:10.160 --> 00:13:11.240]  其他的
[00:13:11.240 --> 00:13:13.040]  福音書裏面的
[00:13:13.040 --> 00:13:14.400]  故事一樣
[00:13:14.400 --> 00:13:15.560]  那些人就會
[00:13:15.560 --> 00:13:17.160]  見到耶穌來就撲過去
[00:13:17.160 --> 00:13:18.560]  求耶穌說你醫我
[00:13:18.560 --> 00:13:19.400]  你幫助我
[00:13:19.400 --> 00:13:20.480]  我有個人就快死了
[00:13:20.480 --> 00:13:21.360]  你醫治他
[00:13:21.360 --> 00:13:22.520]  沒有
[00:13:22.520 --> 00:13:24.440]  這個寡婦並沒有求耶穌
[00:13:24.440 --> 00:13:25.040]  你留意
[00:13:25.040 --> 00:13:27.640]  耶穌主動看見他
[00:13:27.640 --> 00:13:28.880]  憐憫他
[00:13:28.880 --> 00:13:31.560]  走過去幫他手
[00:13:31.560 --> 00:13:33.080]  捐過綠色的字
[00:13:33.080 --> 00:13:35.440]  捐過原文的意思是
[00:13:35.440 --> 00:13:39.080]  神親自來探訪我們
[00:13:39.080 --> 00:13:41.280]  亭姐妹你有沒有想過
[00:13:41.280 --> 00:13:42.080]  我們的神
[00:13:42.080 --> 00:13:43.480]  不是在神臺上
[00:13:43.480 --> 00:13:45.200]  讓我們去拜祂
[00:13:45.200 --> 00:13:47.200]  讓我們裝香給祂的神
[00:13:47.200 --> 00:13:49.400]  我們的神是親自來找我們的神
[00:13:49.400 --> 00:13:50.520]  神是主動的
[00:13:50.520 --> 00:13:51.880]  不是要
[00:13:51.880 --> 00:13:52.920]  擺一罈東西在那裏
[00:13:52.920 --> 00:13:54.160]  我們走去拜祂
[00:13:54.160 --> 00:13:55.400]  煮個燒豬血
[00:13:55.400 --> 00:13:56.600]  那些來的
[00:13:56.600 --> 00:13:58.400]  耶穌是親自來找我們
[00:13:58.400 --> 00:13:59.600]  親自來愛我們
[00:13:59.600 --> 00:14:01.280]  親自來尋找我們
[00:14:01.280 --> 00:14:02.800]  即使我們不認識祂
[00:14:02.800 --> 00:14:05.880]  祂已經變成你和我一樣的人類
[00:14:05.880 --> 00:14:07.640]  我們叫道成肉身
[00:14:07.640 --> 00:14:08.600]  來到這個世界
[00:14:08.600 --> 00:14:10.160]  和我們在一起
[00:14:10.160 --> 00:14:11.120]  代表什麼
[00:14:11.120 --> 00:14:12.040]  非常重要
[00:14:12.040 --> 00:14:13.520]  因爲我們當中
[00:14:13.520 --> 00:14:15.800]  我們今天可能有人絕望
[00:14:15.800 --> 00:14:17.880]  有人有無力感
[00:14:17.880 --> 00:14:19.080]  有人無助
[00:14:19.080 --> 00:14:20.640]  耶穌都經歷過
[00:14:20.640 --> 00:14:21.960]  耶穌都認同
[00:14:21.960 --> 00:14:23.320]  耶穌都明白
[00:14:23.320 --> 00:14:25.680]  所以我們當中有困難的弟兄姐妹
[00:14:25.680 --> 00:14:26.600]  耶穌跟你說
[00:14:26.600 --> 00:14:28.160]  祂完全明白
[00:14:28.160 --> 00:14:29.280]  祂經歷過
[00:14:29.280 --> 00:14:30.880]  祂變成人經歷過
[00:14:30.880 --> 00:14:33.040]  祂認同我們的感受
[00:14:33.040 --> 00:14:35.440]  耶穌叫那個寡婦
[00:14:35.440 --> 00:14:36.360]  說
[00:14:36.360 --> 00:14:38.880]  你不要哭
[00:14:38.880 --> 00:14:41.560]  你知道哭代表什麼嗎
[00:14:41.560 --> 00:14:46.600]  哭是人對絕望和無助的自然反應
[00:14:46.600 --> 00:14:47.600]  因爲除了哭
[00:14:47.600 --> 00:14:48.960]  就什麼都做不到
[00:14:48.960 --> 00:14:50.600]  那種無力感
[00:14:50.600 --> 00:14:51.560]  耶穌叫他不要哭
