
[00:00:00.000 --> 00:00:03.600]  這個是繼續我們講希伯來書
[00:01:31.400 --> 00:01:32.800]  有魚
[00:01:32.800 --> 00:01:34.480]  這是魚
[00:01:34.480 --> 00:01:37.760]  有蜘蛛
[00:01:37.760 --> 00:01:39.080]  不是蜘蛛
[00:01:39.080 --> 00:01:40.400]  是白鮪魚
[00:01:40.400 --> 00:01:41.640]  這是白鮪魚
[00:01:41.640 --> 00:01:42.360]  即是什麼
[00:01:42.360 --> 00:01:43.640]  白鮪魚
[00:01:43.640 --> 00:01:46.000]  這是一隻大狗
[00:01:46.000 --> 00:01:48.000]  還有呢
[00:01:48.000 --> 00:01:50.080]  這是一條金魚
[00:01:50.080 --> 00:01:51.240]  還有沒有
[00:01:51.240 --> 00:01:53.320]  這是什麼呢
[00:01:53.320 --> 00:01:54.320]  不知道是什麼
[00:01:54.320 --> 00:01:55.720]  我才知道是老虎
[00:01:55.720 --> 00:01:59.880]  還有呢
[00:01:59.880 --> 00:02:01.240]  還有什麼呢
[00:02:01.240 --> 00:02:03.720]  這個漂亮嗎
[00:02:03.720 --> 00:02:05.800]  很漂亮
[00:02:05.800 --> 00:02:07.520]  這隻呢
[00:02:07.520 --> 00:02:09.760]  你覺得呢
[00:02:09.760 --> 00:02:11.600]  有沒有
[00:02:11.600 --> 00:02:14.240]  還有一張
[00:02:14.240 --> 00:02:17.640]  好了
[00:02:17.640 --> 00:02:20.440]  大家看這十張照片
[00:02:20.440 --> 00:02:21.400]  有不同的動物
[00:02:21.400 --> 00:02:22.920]  有在地上的
[00:02:22.920 --> 00:02:23.920]  有水裡面的
[00:02:23.920 --> 00:02:26.880]  諸如此類的東西
[00:02:26.880 --> 00:02:29.200]  有哪些動物你覺得是真的呢
[00:02:29.200 --> 00:02:31.080]  真是有的
[00:02:31.080 --> 00:02:33.280]  哪些你覺得
[00:02:33.280 --> 00:02:34.280]  真還是假
[00:02:34.280 --> 00:02:36.080]  不太像樣
[00:02:36.080 --> 00:02:37.240]  是不是人造出來的
[00:02:37.240 --> 00:02:38.560]  現在AI這麼重要
[00:02:38.560 --> 00:02:43.360]  Artificial Intelligence
[00:02:43.360 --> 00:02:45.240]  怎樣看
[00:02:45.240 --> 00:02:46.080]  我告訴你
[00:02:46.080 --> 00:02:47.920]  正為你留意看的時候
[00:02:47.920 --> 00:02:50.440]  有些我有個名字打出來的
[00:02:50.440 --> 00:02:53.360]  那些都是真的
[00:02:53.360 --> 00:02:54.880]  譬如剛才說很漂亮那隻
[00:02:54.880 --> 00:02:56.640]  Cloud Antelope
[00:02:56.640 --> 00:02:57.920]  你從來沒想過
[00:02:57.920 --> 00:03:00.480]  有這樣的Antelope嗎
[00:03:00.480 --> 00:03:01.480]  這些呢
[00:03:01.480 --> 00:03:02.440]  這個過了
[00:03:02.440 --> 00:03:03.840]  回過頭來
[00:03:03.840 --> 00:03:05.480]  It doesn't matter
[00:03:05.480 --> 00:03:07.800]  但是沒名字的那些
[00:03:07.800 --> 00:03:08.800]  可能我找不到
[00:03:08.800 --> 00:03:10.000]  所以可能是真的
[00:03:10.000 --> 00:03:11.680]  但是有可能是什麼呢
[00:03:11.680 --> 00:03:14.400]  譬如這隻是真東西
[00:03:14.400 --> 00:03:16.200]  原來真是有這樣的東西
[00:03:16.200 --> 00:03:18.600]  然後就
[00:03:18.600 --> 00:03:20.280]  好像剛才說的
[00:03:20.280 --> 00:03:21.240]  有些可能是真的
[00:03:21.240 --> 00:03:22.960]  因為我找不到它的名字
[00:03:22.960 --> 00:03:25.440]  有些可能是人工造的
[00:03:25.440 --> 00:03:28.000]  也不一定
[00:03:28.000 --> 00:03:30.280]  所以
[00:03:30.280 --> 00:03:31.800]  為什麼大家這麼混亂
[00:03:31.800 --> 00:03:33.680]  覺得剛才問這個問題的時候
[00:03:33.680 --> 00:03:35.280]  眼見為真
[00:03:35.280 --> 00:03:36.920]  因為原來這句話
[00:03:36.920 --> 00:03:39.720]  以前人們是大大聲說的
[00:03:39.720 --> 00:03:41.320]  現在不敢大大聲說
[00:03:41.320 --> 00:03:42.680]  甚至大家都不太肯定
[00:03:42.680 --> 00:03:43.920]  所以不敢舉手
[00:03:43.920 --> 00:03:44.880]  是不是
[00:03:44.880 --> 00:03:46.200]  眼見為真
[00:03:46.200 --> 00:03:49.200]  原來已經不是真理了
[00:03:49.200 --> 00:03:51.480]  其實大家有沒有留意
[00:03:51.480 --> 00:03:52.720]  我們很不經意地
[00:03:52.720 --> 00:03:54.320]  經常被自己的眼睛
[00:03:54.320 --> 00:03:55.960]  欺騙了自己
[00:03:55.960 --> 00:03:57.160]  我們看到的東西
[00:03:57.160 --> 00:03:58.320]  好像是我們看到的
[00:03:58.320 --> 00:04:00.000]  不是好像是真的看到的
[00:04:00.000 --> 00:04:02.640]  但是有時候可能是幻覺
[00:04:02.640 --> 00:04:04.600]  有時候可能是看錯了
[00:04:04.600 --> 00:04:05.480]  看漏眼的
[00:04:05.480 --> 00:04:06.240]  會不會
[00:04:06.240 --> 00:04:07.440]  就以為是
[00:04:07.440 --> 00:04:08.080]  看了一半
[00:04:08.080 --> 00:04:09.760]  另一半是自己的腦想出來的
[00:04:09.760 --> 00:04:11.800]  大家有沒有試過這樣
[00:04:11.800 --> 00:04:12.800]  很多時候
[00:04:12.800 --> 00:04:15.640]  原來我們看到的那些景象
[00:04:15.640 --> 00:04:19.440]  不一定是真的好像我們眼睛
[00:04:19.440 --> 00:04:22.320]  看到吸收到的那樣東西
[00:04:22.320 --> 00:04:26.400]  可能不是真實存在的事物
[00:04:26.400 --> 00:04:28.040]  所以我做牧師這麼久
[00:04:28.040 --> 00:04:29.160]  不要說做牧師
[00:04:29.160 --> 00:04:30.640]  我信耶穌這麼久
[00:04:30.640 --> 00:04:32.520]  當我越去看聖經的時候
[00:04:32.520 --> 00:04:34.240]  越讀得多聖經
[00:04:34.240 --> 00:04:37.240]  就越發覺聖經所說的話
[00:04:37.240 --> 00:04:40.120]  就真的值得我們相信
[00:04:40.120 --> 00:04:41.000]  OK
[00:04:41.000 --> 00:04:42.320]  因為聖經裡面
[00:04:42.320 --> 00:04:43.440]  哥倫德後書
[00:04:43.440 --> 00:04:45.640]  第五章第七節怎麼說
[00:04:45.640 --> 00:04:49.200]  他說我們行事為人是憑什麼
[00:04:49.200 --> 00:04:50.760]  憑信心
[00:04:50.760 --> 00:04:52.920]  而不是憑眼見
[00:04:52.920 --> 00:04:54.040]  很簡單一句話
[00:04:54.040 --> 00:04:57.040]  但是說出現實的情況
[00:04:57.040 --> 00:04:58.600]  有時候我們原來做人
[00:04:58.600 --> 00:05:01.000]  不是只看到那些知識去做的
[00:05:01.000 --> 00:05:03.520]  是要憑信心才行的
[00:05:03.520 --> 00:05:06.680]  大家都知道牧師戒飯
[00:05:06.680 --> 00:05:07.640]  你知道我戒飯
[00:05:07.640 --> 00:05:08.760]  糖尿病
[00:05:08.760 --> 00:05:12.160]  我不承認的
[00:05:12.160 --> 00:05:13.640]  我戒飯
[00:05:13.640 --> 00:05:15.360]  少了澱粉質
[00:05:15.360 --> 00:05:16.160]  為什麼呢
[00:05:16.160 --> 00:05:18.160]  因為我相信醫生說過的
[00:05:18.160 --> 00:05:19.200]  醫生說
[00:05:19.200 --> 00:05:22.440]  米飯吃了肚子很快變血糖
[00:05:22.440 --> 00:05:23.360]  所以
[00:05:23.360 --> 00:05:25.520]  少吃了
[00:05:25.520 --> 00:05:26.800]  但是與此同時
[00:05:26.800 --> 00:05:28.720]  我有些很熟悉的營養師
[00:05:28.720 --> 00:05:29.600]  Dietitian
[00:05:29.600 --> 00:05:30.720]  營養師
[00:05:30.720 --> 00:05:31.880]  他又跟我說
[00:05:31.880 --> 00:05:32.840]  不行的
[00:05:32.840 --> 00:05:34.240]  不可以不吃飯的
[00:05:34.240 --> 00:05:35.880]  每天你都要吃飯的
[00:05:35.880 --> 00:05:38.720]  而且份量應該比其他人多一點
[00:05:38.720 --> 00:05:39.400]  我說
[00:05:39.400 --> 00:05:40.280]  這樣嗎
[00:05:40.280 --> 00:05:41.840]  那我應該聽誰說呢
[00:05:41.840 --> 00:05:43.360]  醫生又這樣說
[00:05:43.360 --> 00:05:45.880]  營養師又這樣說
[00:05:45.880 --> 00:05:47.520]  你相信誰呢
[00:05:47.520 --> 00:05:48.800]  如果你問我
[00:05:48.800 --> 00:05:51.800]  其實我兩個說法都相信
[00:05:51.800 --> 00:05:52.720]  但是
[00:05:52.720 --> 00:05:53.880]  兩個說法
[00:05:53.880 --> 00:05:55.480]  我都信不足
[00:05:55.480 --> 00:05:58.200]  意思是信不完
[00:05:58.200 --> 00:06:02.720]  這就是為什麼我是減少吃飯
[00:06:02.720 --> 00:06:04.640]  減少吃澱粉質
[00:06:04.640 --> 00:06:07.200]  但是不會完全不吃
[00:06:07.200 --> 00:06:08.520]  如果你跟我熟悉的
[00:06:08.520 --> 00:06:09.680]  星期五那班人就知道
[00:06:09.680 --> 00:06:10.600]  我不是完全不吃
[00:06:10.600 --> 00:06:11.600]  我吃一點的
[00:06:11.600 --> 00:06:12.160]  OK
[00:06:12.160 --> 00:06:15.040]  不過不是吃很多
[00:06:15.040 --> 00:06:17.440]  因為我兩個人所說的
[00:06:17.440 --> 00:06:18.720]  醫生也好
[00:06:18.720 --> 00:06:20.400]  營養師所說的也好
[00:06:20.400 --> 00:06:23.200]  我都相信
[00:06:23.200 --> 00:06:24.600]  但是又信不完
[00:06:24.600 --> 00:06:26.360]  信不足
[00:06:26.360 --> 00:06:27.680]  我今天就發覺
[00:06:27.680 --> 00:06:29.720]  很多人在信仰上
[00:06:29.720 --> 00:06:33.960]  都有類似這樣的看法
[00:06:33.960 --> 00:06:36.360]  我們不是不相信有神的
[00:06:36.360 --> 00:06:37.600]  你十個走過九個
[00:06:37.600 --> 00:06:38.160]  你問他
[00:06:38.160 --> 00:06:39.440]  你信不信有神
[00:06:39.440 --> 00:06:40.080]  他都告訴你
[00:06:40.080 --> 00:06:41.680]  我相信有神
[00:06:41.680 --> 00:06:42.920]  那你又不信
[00:06:42.920 --> 00:06:44.760]  信不足
[00:06:44.760 --> 00:06:46.000]  他不是不相信有神
[00:06:46.000 --> 00:06:47.040]  是信不足
[00:06:47.040 --> 00:06:52.240]  所以不能夠下定決心去信耶穌
[00:06:52.240 --> 00:06:55.560]  很多人在信和不信之間
[00:06:55.560 --> 00:06:58.920]  不知道怎樣去取捨
[00:06:58.920 --> 00:07:01.760]  其實當我們說到信仰的問題的時候
[00:07:01.760 --> 00:07:03.680]  其實是必須憑信心的
[00:07:03.680 --> 00:07:04.960]  不是憑眼見的
[00:07:04.960 --> 00:07:05.800]  為什麼
[00:07:05.800 --> 00:07:07.120]  因為聖經說得很清楚
[00:07:07.120 --> 00:07:09.080]  神是個靈
[00:07:09.080 --> 00:07:10.760]  是一個靈體
[00:07:10.760 --> 00:07:14.760]  所以是不可以讓我們肉眼看到的
[00:07:14.760 --> 00:07:19.080]  但是到底是什麼東西讓我們信不足呢
[00:07:19.080 --> 00:07:20.280]  信不完呢
[00:07:20.280 --> 00:07:22.200]  以致我們不能夠做決定
[00:07:22.200 --> 00:07:25.000]  現在就信耶穌呢
[00:07:25.000 --> 00:07:26.880]  大家都知道
[00:07:26.880 --> 00:07:28.280]  過了今年開始
[00:07:28.280 --> 00:07:30.080]  我們說希伯來書
[00:07:30.080 --> 00:07:33.600]  希伯來書其實是說耶穌基督的
[00:07:33.600 --> 00:07:36.360]  神學上來說是Christology
[00:07:36.360 --> 00:07:39.440]  但是裡面一個很主要的主題信息是什麼呢
[00:07:39.440 --> 00:07:40.720]  就是講信心
[00:07:40.720 --> 00:07:42.000]  希伯來書是講信心的
[00:07:42.000 --> 00:07:43.000]  所以過去幾個星期
[00:07:43.000 --> 00:07:45.360]  你經常聽到很多牧師都講信心
[00:07:45.360 --> 00:07:46.440]  我們來溫習一下
[00:07:46.440 --> 00:07:47.800]  什麼是信心
[00:07:47.800 --> 00:07:48.760]  什麼是信心
[00:07:48.760 --> 00:07:51.440]  上個星期阿帕薩森也提過了
[00:07:51.440 --> 00:07:56.280]  我們先看希伯來書十一章第一到第三節
[00:07:56.280 --> 00:07:58.600]  這裡說信心是什麼
[00:07:58.600 --> 00:08:02.440]  信心是對所盼望的事有把握
[00:08:02.440 --> 00:08:05.720]  對不能看見的事可以肯定
[00:08:05.720 --> 00:08:08.520]  古人能夠贏得上帝的讚許
[00:08:08.520 --> 00:08:11.280]  就是由於他們相信上帝
[00:08:11.280 --> 00:08:12.600]  由於信心
[00:08:12.600 --> 00:08:16.480]  我們知道宇宙是藉著上帝的話造成的
[00:08:16.480 --> 00:08:19.000]  這樣那看得見的
[00:08:19.000 --> 00:08:23.720]  是從那看不見的做出來的
[00:08:23.720 --> 00:08:26.960]  為什麼我們信心不足呢
[00:08:26.960 --> 00:08:29.480]  為什麼信不夠呢
[00:08:29.480 --> 00:08:32.920]  就是因為我們對所盼望的事沒有把握
[00:08:32.920 --> 00:08:35.800]  就是因為對那些看不到的事
[00:08:35.800 --> 00:08:38.920]  我們不敢肯定是真是真理
[00:08:38.920 --> 00:08:41.160]  是實際存在的
[00:08:41.160 --> 00:08:47.240]  有人對宗教信仰信心不足
[00:08:47.240 --> 00:08:48.760]  有很多原因
[00:08:48.760 --> 00:08:52.920]  我相信其中一個原因是覺得我看不到
[00:08:52.920 --> 00:08:54.600]  意思是什麼
[00:08:54.600 --> 00:08:57.440]  就是缺乏證據
[00:08:57.440 --> 00:08:59.760]  我們看到的才覺得有證據
[00:08:59.760 --> 00:09:02.040]  證人又聽不到
[00:09:02.040 --> 00:09:05.480]  你說神的靈我又看不到又聽不到
[00:09:05.480 --> 00:09:07.840]  缺乏證據缺乏證明
[00:09:07.840 --> 00:09:10.280]  所以有些人信不足
[00:09:10.280 --> 00:09:13.120]  就不肯相信
[00:09:13.120 --> 00:09:16.000]  我剛才講給大家知道
[00:09:16.000 --> 00:09:18.240]  我相信醫生的說話
[00:09:18.240 --> 00:09:21.840]  又相信營養師的說話
[00:09:21.840 --> 00:09:22.720]  為什麼
[00:09:22.720 --> 00:09:24.400]  為什麼你們兩個都相信
[00:09:24.400 --> 00:09:26.440]  因為他們兩個都是專業人士
[00:09:26.440 --> 00:09:27.800]  professional
[00:09:27.800 --> 00:09:29.240]  professional什麼意思
[00:09:29.240 --> 00:09:30.240]  專業人士什麼意思
[00:09:30.240 --> 00:09:33.240]  他們兩個都是受過教育
[00:09:33.240 --> 00:09:35.560]  以及看了很多的調查報告
[00:09:35.560 --> 00:09:37.240]  實驗的結果
[00:09:37.240 --> 00:09:40.000]  然後才做出一個結論
[00:09:40.000 --> 00:09:41.520]  給我有勸戒
[00:09:41.520 --> 00:09:43.080]  教我應該吃什麼多些
[00:09:43.080 --> 00:09:45.440]  什麼吃少些
[00:09:45.440 --> 00:09:46.800]  為什麼我信不足
[00:09:46.800 --> 00:09:47.520]  既然是這樣
[00:09:47.520 --> 00:09:49.240]  為什麼我信不足
[00:09:49.240 --> 00:09:52.560]  因為我明白這兩個專業人士
[00:09:52.560 --> 00:09:57.640]  他們只是從自己的專業角度告訴我
[00:09:57.640 --> 00:09:59.440]  我應該如何控制血糖
[00:09:59.440 --> 00:10:01.760]  醫生要我控制血糖
[00:10:01.760 --> 00:10:04.920]  營養師要我平衡飲食
[00:10:04.920 --> 00:10:06.080]  大家明白我的分別了
[00:10:06.080 --> 00:10:07.400]  是不同的角度
[00:10:07.400 --> 00:10:10.840]  給我不同的提醒和勸戒
[00:10:10.840 --> 00:10:12.720]  所以兩個都正確
[00:10:12.720 --> 00:10:14.480]  不過他們所說的
[00:10:14.480 --> 00:10:16.200]  只是從自己的角度告訴你
[00:10:16.200 --> 00:10:18.520]  從他們專業的知識告訴你
[00:10:18.520 --> 00:10:19.840]  不夠全面
[00:10:19.840 --> 00:10:22.000]  沒有說對方要說的東西
[00:10:22.000 --> 00:10:22.960]  是不是
[00:10:22.960 --> 00:10:26.200]  所以變成我去聽的時候
[00:10:26.200 --> 00:10:29.520]  我就要去分辨
[00:10:29.520 --> 00:10:33.120]  而我相信耶穌的人
[00:10:33.120 --> 00:10:34.120]  第一次告訴你
[00:10:34.120 --> 00:10:35.200]  如果有慕道的朋友
[00:10:35.200 --> 00:10:36.080]  你不相信耶穌的
[00:10:36.080 --> 00:10:37.240]  我告訴你
[00:10:37.240 --> 00:10:40.000]  我們都不是盲目去相信
[00:10:40.000 --> 00:10:41.120]  我記得前兩個星期
[00:10:41.120 --> 00:10:43.200]  我都說過基督徒都會迷信
[00:10:43.200 --> 00:10:44.880]  我不鼓勵大家迷信
[00:10:44.880 --> 00:10:47.800]  我不想大家捉迷信的基督徒
[00:10:47.800 --> 00:10:49.680]  基督徒都有腦子
[00:10:49.680 --> 00:10:51.240]  基督徒都有思想
[00:10:51.240 --> 00:10:53.480]  基督徒都有智慧
[00:10:53.480 --> 00:10:55.800]  我們不是盲目去相信一些東西
[00:10:55.800 --> 00:10:58.640]  我們除了要看看聖經所說的道理
[00:10:58.640 --> 00:11:00.160]  是不是有沒有道理
[00:11:00.160 --> 00:11:01.840]  你看聖經
[00:11:01.840 --> 00:11:04.640]  聖經的道理究竟有沒有道理
[00:11:04.640 --> 00:11:05.800]  除此之外
[00:11:05.800 --> 00:11:08.080]  我們都會去找一下
[00:11:08.080 --> 00:11:10.800]  有沒有其他的證據去證明
[00:11:10.800 --> 00:11:14.040]  我們所相信的真的有把握
[00:11:14.040 --> 00:11:18.200]  聖經所說的東西是實在的
[00:11:18.200 --> 00:11:20.320]  有什麼證據
[00:11:20.320 --> 00:11:22.240]  我看使徒保羅
[00:11:22.240 --> 00:11:24.040]  羅馬書曾經這樣說
[00:11:24.040 --> 00:11:26.040]  第一章二十字
[00:11:26.040 --> 00:11:29.040]  保羅說自從造天地以來
[00:11:29.040 --> 00:11:32.800]  神的永能和神聖是明明可知的
[00:11:32.800 --> 00:11:35.040]  雖是眼不能見
[00:11:35.040 --> 00:11:38.400]  但藉著所創造的萬物
[00:11:38.400 --> 00:11:42.040]  就可以曉得叫人無可退位
[00:11:42.040 --> 00:11:44.200]  這個保羅說你想證據嗎
[00:11:44.200 --> 00:11:45.400]  你看看神的創造
[00:11:45.400 --> 00:11:46.920]  多麼偉大這麼奇妙
[00:11:46.920 --> 00:11:48.640]  你不要說神的創造其他東西
[00:11:48.640 --> 00:11:50.680]  剛才那大堆動物
[00:11:50.680 --> 00:11:52.360]  只是看那大堆動物
[00:11:52.360 --> 00:11:55.200]  古靈精怪什麼樣子都有
[00:11:55.200 --> 00:11:56.720]  已經足以令我們
[00:11:56.720 --> 00:11:57.960]  嘩你沒見過
[00:11:57.960 --> 00:11:59.240]  剛才見過嗎
[00:11:59.240 --> 00:12:00.960]  很多你沒見過
[00:12:00.960 --> 00:12:03.440]  已經令我們覺得很驚訝
[00:12:03.440 --> 00:12:05.120]  嘩神的創造真是偉大
[00:12:05.120 --> 00:12:07.000]  而且很漂亮
[00:12:07.000 --> 00:12:09.120]  偉大奇妙美麗
[00:12:09.120 --> 00:12:11.200]  你真不知應該怎樣讚歎
[00:12:11.200 --> 00:12:14.640]  神創造那種的能力
[00:12:14.640 --> 00:12:15.600]  喏
[00:12:15.600 --> 00:12:17.800]  全世界動植物
[00:12:17.800 --> 00:12:20.520]  種類這麼多這麼複雜
[00:12:20.520 --> 00:12:22.960]  你單單說一隻動物
[00:12:22.960 --> 00:12:24.560]  或者一棵樹
[00:12:24.560 --> 00:12:26.440]  它的成長
[00:12:26.440 --> 00:12:30.160]  就已經很難令我們相信
[00:12:30.160 --> 00:12:32.280]  在一些不受控制
[00:12:32.280 --> 00:12:34.440]  空虛混沌的環境之下
[00:12:34.440 --> 00:12:37.360]  可以進化出來
[00:12:37.360 --> 00:12:39.080]  現在就
[00:12:39.080 --> 00:12:40.280]  嘩
[00:12:40.280 --> 00:12:43.000]  試管嬰兒都要在很嚴格
[00:12:43.000 --> 00:12:45.640]  管制之下才可以做到出來
[00:12:45.640 --> 00:12:46.920]  空虛混沌的環境
[00:12:46.920 --> 00:12:49.400]  自己這樣可以變出來的東西
[00:12:49.400 --> 00:12:50.840]  特別是人
[00:12:50.840 --> 00:12:51.920]  嘩人很簡單
[00:12:51.920 --> 00:12:53.320]  不要緊
[00:12:53.320 --> 00:12:54.320]  人很重要
[00:12:54.320 --> 00:12:56.560]  我意思是很不簡單
[00:12:56.560 --> 00:12:58.440]  比動物比一棵樹差很遠
[00:12:58.440 --> 00:12:59.160]  為什麼
[00:12:59.160 --> 00:13:01.000]  人有思想
[00:13:01.000 --> 00:13:02.680]  人有智慧
[00:13:02.680 --> 00:13:04.200]  有心智
[00:13:04.200 --> 00:13:07.080]  人還有靈魂
[00:13:07.080 --> 00:13:11.840]  根本是不可能進化出來的
[00:13:11.840 --> 00:13:13.640]  基督徒其實
[00:13:13.640 --> 00:13:16.920]  是沒有拒絕知識的探究的
[00:13:16.920 --> 00:13:17.800]  OK
[00:13:17.800 --> 00:13:19.320]  事實上
[00:13:19.320 --> 00:13:20.840]  宗教信仰
[00:13:20.840 --> 00:13:23.120]  如果你深入研究的時候
[00:13:23.120 --> 00:13:25.440]  宗教信仰和科學
[00:13:25.440 --> 00:13:28.080]  不是互相排斥的
[00:13:28.080 --> 00:13:28.880]  OK
[00:13:28.880 --> 00:13:30.880]  是可以共存的
[00:13:30.880 --> 00:13:32.800]  事實上有很多知名的
[00:13:32.800 --> 00:13:33.960]  出名的
[00:13:33.960 --> 00:13:36.760]  偉大的科學家
[00:13:36.760 --> 00:13:38.680]  他們是基督徒
[00:13:38.680 --> 00:13:40.640]  譬如我找幾個人
[00:13:40.640 --> 00:13:44.720]  全部都是物理學家
[00:13:44.720 --> 00:13:47.240]  是來諾貝爾獎得主的
[00:13:47.240 --> 00:13:49.240]  為什麼我沒有寫名字
[00:13:49.240 --> 00:13:51.280]  忘記了寫名字給你們
[00:13:51.280 --> 00:13:52.360]  這三個人是什麼
[00:13:52.360 --> 00:13:54.880]  左邊的是Francis Collins
[00:13:54.880 --> 00:13:57.400]  中間的是Charles Towns
[00:13:57.400 --> 00:13:59.360]  和William Daniel Phillips
[00:13:59.360 --> 00:14:01.440]  這些都是近代
[00:14:01.440 --> 00:14:04.080]  偉大的出名的知名科學家
[00:14:04.080 --> 00:14:07.600]  都是諾貝爾獎的得主
[00:14:07.600 --> 00:14:08.800]  這些人
[00:14:08.800 --> 00:14:10.320]  是否相信神
[00:14:10.320 --> 00:14:11.960]  全部都是基督徒
[00:14:11.960 --> 00:14:13.720]  他們相信神的存在
[00:14:13.720 --> 00:14:17.680]  他們相信人的聰明才智是有限的
[00:14:17.680 --> 00:14:19.760]  他們相信在這個世界
[00:14:19.760 --> 00:14:21.720]  在這個宇宙當中
[00:14:21.720 --> 00:14:24.280]  有一個超越人智慧
[00:14:24.280 --> 00:14:27.000]  和能力的造物主
[00:14:27.000 --> 00:14:29.400]  在掌管著一層
[00:14:29.400 --> 00:14:31.080]  這意味著什麼呢
[00:14:31.080 --> 00:14:32.960]  當他們承認神的存在
[00:14:32.960 --> 00:14:35.280]  神的信仰有一個偉大的同時
[00:14:35.280 --> 00:14:36.720]  這意味著
[00:14:36.720 --> 00:14:37.840]  告訴我們
[00:14:37.840 --> 00:14:41.440]  這個世界上有很多東西是奧秘
[00:14:41.440 --> 00:14:44.000]  是人的理智
[00:14:44.000 --> 00:14:47.280]  思想可以完全了解和明白
[00:14:47.280 --> 00:14:48.280]  科學家說可以
[00:14:48.280 --> 00:14:49.560]  現在不行將來也可以
[00:14:49.560 --> 00:14:51.160]  騙你的
[00:14:51.160 --> 00:14:56.040]  人不可能和一個這麼偉大的神相比
[00:14:56.040 --> 00:14:57.480]  這些科學家
[00:14:57.480 --> 00:14:58.280]  是基督徒
[00:14:58.280 --> 00:14:59.440]  他們相信什麼呢
[00:14:59.440 --> 00:15:02.080]  他們相信正如天高過地
[00:15:02.080 --> 00:15:03.680]  這是《二雙亞書》
[00:15:03.680 --> 00:15:06.840]  神的道路是高過我們的道路的
[00:15:06.840 --> 00:15:09.640]  神的意念是高過我們的意念的
[00:15:09.640 --> 00:15:11.760]  這些科學家是這麼相信的
[00:15:11.760 --> 00:15:13.000]  所以
[00:15:13.000 --> 00:15:14.520]  我們應該怎樣呢
[00:15:14.520 --> 00:15:17.840]  要專心信賴耶和華神
[00:15:17.840 --> 00:15:18.920]  我們的上帝
[00:15:18.920 --> 00:15:21.680]  不可以依靠自己的聰明
[00:15:21.680 --> 00:15:23.240]  無論做什麼都好
[00:15:23.240 --> 00:15:27.800]  都要以上主的旨意為依歸
[00:15:27.800 --> 00:15:28.640]  聖經說
[00:15:28.640 --> 00:15:33.360]  神就會指示你當行的道路
[00:15:33.360 --> 00:15:35.560]  但是
[00:15:35.560 --> 00:15:37.080]  可能有人會問
[00:15:37.080 --> 00:15:39.280]  如果你們說
[00:15:39.280 --> 00:15:40.640]  這個世界
[00:15:40.640 --> 00:15:41.880]  這個宇宙
