
[00:00:00.000 --> 00:00:04.700]  我哋好多時關心自己身體嘅健康
[00:02:57.400 --> 00:03:00.100]  咁你點樣同佢相處呢
[00:03:00.100 --> 00:03:02.600]  咁由第十四至第十五節呢
[00:03:02.600 --> 00:03:04.900]  就點樣同所有嘅人相處
[00:03:04.900 --> 00:03:06.400]  包括弟兄姐妹
[00:03:06.400 --> 00:03:08.300]  包括出面啲人
[00:03:08.300 --> 00:03:10.300]  咁由十六到廿二節呢
[00:03:10.300 --> 00:03:12.700]  就點樣同自己相處
[00:03:12.700 --> 00:03:15.800]  呢個其實真係好巧妙
[00:03:15.800 --> 00:03:17.700]  你識唔識同自己相處呀
[00:03:17.700 --> 00:03:20.200]  呢個我哋一陣逐項睇下
[00:03:20.200 --> 00:03:25.700]  咁點樣同教會嘅領袖相處呢
[00:03:25.700 --> 00:03:27.700]  十二十三節就咁講
[00:03:27.700 --> 00:03:31.100]  佢話敬重嗰啲喺你哋中間勞苦嘅人
[00:03:31.100 --> 00:03:33.400]  就係喺主裏面治理你哋
[00:03:33.400 --> 00:03:35.100]  勸戒你哋嘅人
[00:03:35.100 --> 00:03:38.100]  用愛心格外嘅尊重佢哋
[00:03:38.100 --> 00:03:40.800]  你哋應該彼此和睦
[00:03:40.800 --> 00:03:44.100]  首先第十二節佢話敬重
[00:03:46.700 --> 00:03:49.700]  喺你哋當中勞苦嘅教會嘅領袖
[00:03:49.700 --> 00:03:51.700]  傳道執事
[00:03:51.700 --> 00:03:53.200]  勸戒你哋
[00:03:53.200 --> 00:03:55.400]  咁呢個原文嘅意思呢
[00:03:55.400 --> 00:03:57.400]  係你哋唔好忽略佢哋
[00:03:57.400 --> 00:04:01.200]  你哋要acknowledge佢哋
[00:04:01.200 --> 00:04:05.200]  即係承認佢哋嘅付出
[00:04:05.200 --> 00:04:06.700]  唔好忽略佢哋
[00:04:06.700 --> 00:04:08.200]  咁因為有三個原因
[00:04:08.200 --> 00:04:09.200]  佢哋係勞苦
[00:04:09.200 --> 00:04:10.700]  佢哋係治理你哋
[00:04:10.700 --> 00:04:12.700]  佢哋勸戒你哋
[00:04:12.700 --> 00:04:16.200]  咁用愛心格外嘅尊重佢哋嘅原文嘅意思
[00:04:16.200 --> 00:04:17.700]  即係實際上嘅尊重
[00:04:17.700 --> 00:04:19.200]  即係唔好口頭上
[00:04:19.200 --> 00:04:20.200]  柯牧師你好
[00:04:20.200 --> 00:04:23.200]  佢都未轉過頭望到你已經行咗去
[00:04:23.200 --> 00:04:24.200]  咁點樣實際呢
[00:04:24.200 --> 00:04:25.200]  咁你譬如話
[00:04:25.200 --> 00:04:27.200]  柯牧師你咁辛苦
[00:04:27.200 --> 00:04:29.200]  我請你食飯好唔好
[00:04:29.200 --> 00:04:31.200]  咁呢就實際啲囉
[00:04:31.200 --> 00:04:34.200]  咁我又唔係話個個都要請柯牧師食飯
[00:04:34.200 --> 00:04:37.700]  咁但係即係一個實際方面嘅表達
[00:04:37.700 --> 00:04:39.200]  咁係咪彼此和睦
[00:04:39.200 --> 00:04:42.200]  咁咪同敬重教會領袖有咩分別呢
[00:04:42.200 --> 00:04:44.200]  咁有啲人就話
[00:04:44.200 --> 00:04:46.200]  我就鍾意呢個牧師
[00:04:46.200 --> 00:04:48.200]  我就鍾意另一個牧師
[00:04:48.200 --> 00:04:49.200]  咁兩個分黨
[00:04:49.200 --> 00:04:51.200]  好在我哋傳音堂得一個牧師
[00:04:51.200 --> 00:04:52.200]  江衛明牧師
[00:04:52.200 --> 00:04:55.200]  我就唔係傳音堂嘅牧師嚟嘅
[00:04:55.200 --> 00:04:56.200]  我係傳音堂嘅會友
[00:04:56.200 --> 00:04:58.200]  我係播道會嘅牧師
[00:04:58.200 --> 00:05:00.200]  但係我係傳音堂嘅會友
[00:05:00.200 --> 00:05:01.200]  咁你哋就冇得分黨啦
[00:05:01.200 --> 00:05:03.200]  因為分來分去都一個啫
[00:05:03.200 --> 00:05:04.200]  咁但係呢
[00:05:04.200 --> 00:05:05.200]  有啲人就話
[00:05:05.200 --> 00:05:06.200]  我撐呢個執事
[00:05:06.200 --> 00:05:07.200]  我撐嗰個執事
[00:05:07.200 --> 00:05:08.200]  咁都唔啱嘅
[00:05:08.200 --> 00:05:10.200]  咁所以寶來就勸勉佢哋
[00:05:10.200 --> 00:05:12.200]  你同領袖相處呀
[00:05:12.200 --> 00:05:13.200]  唔好結黨
[00:05:13.200 --> 00:05:15.200]  唔好搞分裂
[00:05:15.200 --> 00:05:17.200]  咁樣要大家和氣
[00:05:17.200 --> 00:05:19.200]  大家同心
[00:05:19.200 --> 00:05:23.200]  咁其實領袖係有勞苦
[00:05:23.200 --> 00:05:24.200]  有自理
[00:05:24.200 --> 00:05:26.200]  有勸誡方面
[00:05:26.200 --> 00:05:28.200]  係真係值得我哋去
[00:05:28.200 --> 00:05:30.200]  去去尊重嘅
[00:05:30.200 --> 00:05:34.200]  咁我同大家講一啲我個人嘅經歷呢
[00:05:34.200 --> 00:05:38.200]  咁我我廿四歲就開始建立教會
[00:05:38.200 --> 00:05:39.200]  冇讀神學嘅
[00:05:39.200 --> 00:05:41.200]  咁都算係教會領袖
[00:05:41.200 --> 00:05:44.200]  咁到四十幾歲就做傳道人
[00:05:44.200 --> 00:05:47.200]  咁咁其實都經歷過唔少啲嘅
[00:05:47.200 --> 00:05:49.200]  勞苦嘅嘅情況
[00:05:49.200 --> 00:05:54.200]  咁即係牧羊群羊裏面嗰種艱辛
[00:05:54.200 --> 00:05:56.200]  咁我就引用中文大學
[00:05:56.200 --> 00:05:59.200]  新亞書院嘅校歌兩句話
[00:05:59.200 --> 00:06:01.200]  艱險我奮進
[00:06:01.200 --> 00:06:03.200]  困乏我多情
[00:06:03.200 --> 00:06:05.200]  咁呢個其實係一個好多
[00:06:05.200 --> 00:06:08.200]  傳道人嘅嘅心聲
[00:06:08.200 --> 00:06:12.200]  咁我講幾個兩個故仔同大家聽
[00:06:12.200 --> 00:06:14.200]  咁有一年呢我係執事
[00:06:14.200 --> 00:06:16.200]  我係一個華人教會裏面
[00:06:16.200 --> 00:06:17.200]  我去過西人教會
[00:06:17.200 --> 00:06:18.200]  我去過華人教會裏面參與
[00:06:18.200 --> 00:06:21.200]  咁我嗰次係華人教會執事
[00:06:21.200 --> 00:06:22.200]  執事會主席
[00:06:22.200 --> 00:06:25.200]  咁嚟咗一個新嘅朋友
[00:06:25.200 --> 00:06:27.200]  咁佢未信耶穌
[00:06:27.200 --> 00:06:29.200]  咁過咗兩個禮拜就同我講
[00:06:29.200 --> 00:06:31.200]  阿羅先生
[00:06:31.200 --> 00:06:34.200]  教會可唔可以為我提供一個工作
[00:06:34.200 --> 00:06:35.200]  我想搵工作
[00:06:35.200 --> 00:06:36.200]  一個受薪嘅工作
[00:06:36.200 --> 00:06:38.200]  即係搵份工
[00:06:38.200 --> 00:06:40.200]  咁我話我哋呢個教會呢
[00:06:40.200 --> 00:06:42.200]  所有人都係義工嚟㗎
[00:06:42.200 --> 00:06:43.200]  所有人都係義工
[00:06:43.200 --> 00:06:47.200]  咁個個都係服侍母親層
[00:06:47.200 --> 00:06:49.200]  咁同時你又未信耶穌
[00:06:49.200 --> 00:06:52.200]  咁不如呢你就同我哋多啲嘅認識
[00:06:52.200 --> 00:06:55.200]  參加聚會認識真理
[00:06:55.200 --> 00:07:00.200]  咁慢慢先至諗呢個問題啦咁樣
[00:07:00.200 --> 00:07:03.200]  咁個新朋友就好唔開心
[00:07:03.200 --> 00:07:06.200]  佢話你唔畀我機會我就要同你作對
[00:07:06.200 --> 00:07:11.200]  我知道你係一個跨國公司做管理階層
[00:07:11.200 --> 00:07:14.200]  我要寫信去你嘅總裁投訴你
[00:07:14.200 --> 00:07:16.200]  講你點樣衰嘢衰嘢
[00:07:16.200 --> 00:07:18.200]  咁我話你又唔識我
[00:07:18.200 --> 00:07:21.200]  你點知道我有咩衰嘢呢咁樣
[00:07:21.200 --> 00:07:26.200]  咁佢嘅口中呢就講威嚇嘅說話
[00:07:26.200 --> 00:07:28.200]  但係就冇行動
[00:07:28.200 --> 00:07:30.200]  咁過咗一段時間就
[00:07:30.200 --> 00:07:32.200]  一短時間就走咗
[00:07:32.200 --> 00:07:34.200]  咁呢啲嘅情況呢
[00:07:34.200 --> 00:07:36.200]  其實我哋做教會裡面做領袖呢
[00:07:36.200 --> 00:07:37.200]  好多時都經歷過
[00:07:37.200 --> 00:07:40.200]  即係唔係呢個咁嘅情況呢
[00:07:40.200 --> 00:07:44.200]  但係類似呀受到好多嘅壓力呀
[00:07:44.200 --> 00:07:48.200]  尤其是喺而家嘅社會香港嘅情況呀
[00:07:48.200 --> 00:07:51.200]  好多嘅不明朗嘅因素
[00:07:51.200 --> 00:07:54.200]  其實佢哋都有又有移民潮呀
[00:07:54.200 --> 00:07:57.200]  一間又有疫情呀
[00:07:57.200 --> 00:08:01.200]  好多方面嘅其實個壓力呢都唔少
[00:08:01.200 --> 00:08:03.200]  咁我哋要尊重佢哋
[00:08:03.200 --> 00:08:05.200]  因為好多嘢背後發生你都唔知
[00:08:05.200 --> 00:08:07.200]  佢同你擋咗
[00:08:07.200 --> 00:08:09.200]  另一個例子呢
[00:08:09.200 --> 00:08:11.200]  就係嗰陣時我做咗牧師啦
[00:08:11.200 --> 00:08:15.200]  我哋教會呢嗰陣時係
[00:08:15.200 --> 00:08:18.200]  每個星期日崇拜之後呢就有午餐嘅
[00:08:18.200 --> 00:08:22.200]  午餐之後就有聖經學習或者主一學
[00:08:22.200 --> 00:08:25.200]  咁嗰次嘅午餐呢
[00:08:25.200 --> 00:08:28.200]  即係我哋估計每次帶幾多人嚟
[00:08:28.200 --> 00:08:31.200]  咁我哋預備啲午餐就唔係外賣㗎喎
[00:08:31.200 --> 00:08:33.200]  係自己整㗎喎領子們
[00:08:33.200 --> 00:08:35.200]  因為喺加拿大就冇外賣
[00:08:35.200 --> 00:08:37.200]  而且外賣好貴
[00:08:37.200 --> 00:08:39.200]  咁嗰日人特別多咁就
[00:08:39.200 --> 00:08:42.200]  我通常做牧師呢就最後嗰個
[00:08:42.200 --> 00:08:44.200]  我就唔輕排隊呀
[00:08:44.200 --> 00:08:46.200]  我成世都唔係好鍾意排隊
[00:08:46.200 --> 00:08:48.200]  咁我同太太講
[00:08:48.200 --> 00:08:50.200]  好在上天堂就唔使排隊
[00:08:50.200 --> 00:08:51.200]  如果唔係都好辛苦呀
[00:08:51.200 --> 00:08:52.200]  上天堂唔使排隊
[00:08:52.200 --> 00:08:53.200]  咁呀
[00:08:53.200 --> 00:08:57.200]  點樣可以上天堂食得容易唔排隊呢
[00:08:57.200 --> 00:08:59.200]  閒咗會之後去搵呀江牧師呀
[00:08:59.200 --> 00:09:02.200]  咁嗰日我最後排隊就唔使排喇
[00:09:02.200 --> 00:09:04.200]  因為已經冇曬喇
[00:09:04.200 --> 00:09:07.200]  咁跟住就教聖經課
[00:09:07.200 --> 00:09:09.200]  咁然後教完聖經課之後呢
[00:09:09.200 --> 00:09:11.200]  三點鐘就有三個約談
[00:09:11.200 --> 00:09:13.200]  三點鐘一個
[00:09:13.200 --> 00:09:14.200]  四點一個
[00:09:14.200 --> 00:09:15.200]  五點一個
[00:09:15.200 --> 00:09:17.200]  咁五點鐘嗰個係一位
[00:09:17.200 --> 00:09:18.200]  慕道嘅朋友
[00:09:18.200 --> 00:09:20.200]  想知道福音嘅朋友
[00:09:20.200 --> 00:09:22.200]  咁就同我坐低傾
[00:09:22.200 --> 00:09:24.200]  咁我到五點鐘呢就
[00:09:24.200 --> 00:09:27.200]  好倒臥好倒臥
[00:09:27.200 --> 00:09:29.200]  咁而且好眼瞓添
[00:09:29.200 --> 00:09:31.200]  咁你知唔知個人報道
[00:09:31.200 --> 00:09:34.200]  又倒臥又眼瞓呢就好辛苦
[00:09:34.200 --> 00:09:36.200]  我相信我成細仔
[00:09:36.200 --> 00:09:39.200]  咁多個人報道嗰次係最糟糕嘅
[00:09:39.200 --> 00:09:40.200]  點解呢
[00:09:40.200 --> 00:09:42.200]  咁你倒我眼瞓呢
[00:09:42.200 --> 00:09:45.200]  你隻眼皮就成日想跌落去跌落去
[00:09:45.200 --> 00:09:48.200]  咁我成個鐘頭嗰個女士就對住我
[00:09:48.200 --> 00:09:50.200]  咁我就講我唔知自己講乜嘅
[00:09:50.200 --> 00:09:53.200]  咁我諗佢都睇到我係眼瞓嘅
[00:09:53.200 --> 00:09:55.200]  睇唔到我倒臥
[00:09:55.200 --> 00:09:56.200]  咁講到最後
[00:09:56.200 --> 00:09:57.200]  我話咁你信唔信耶穌呀
[00:09:57.200 --> 00:09:58.200]  佢話我信
[00:09:58.200 --> 00:09:59.200]  哇我成個彈起
[00:09:59.200 --> 00:10:01.200]  又唔眼瞓又唔倒臥啦
[00:10:01.200 --> 00:10:03.200]  我睇到上帝就好恩待
[00:10:03.200 --> 00:10:06.200]  所以你同我有陣時覺得好似侍奉武力
[00:10:06.200 --> 00:10:07.200]  但上帝有力喎
[00:10:07.200 --> 00:10:09.200]  你真心愛佢呢
[00:10:09.200 --> 00:10:13.200]  就算你點樣做到亂曬大龍呢
[00:10:13.200 --> 00:10:15.200]  佢都可以執生
[00:10:15.200 --> 00:10:18.200]  咁我就睇到教會領袖
[00:10:18.200 --> 00:10:20.200]  做教會領袖其實都好農夫
[00:10:20.200 --> 00:10:24.200]  咁我唔知康牧師今日有無食過早餐先嚟啦
[00:10:24.200 --> 00:10:27.200]  咁我就冇嘅
[00:10:27.200 --> 00:10:28.200]  咁就唔係因為我勞苦
[00:10:28.200 --> 00:10:30.200]  因為尋晚有人請我食咗一餐好大餐
[00:10:30.200 --> 00:10:32.200]  所以今朝早就冇食到早餐
[00:10:32.200 --> 00:10:35.200]  咁但係所以今日就唔勞苦嘅
[00:10:35.200 --> 00:10:38.200]  但係其實都經歷過唔少嘅
[00:10:38.200 --> 00:10:40.200]  唔少呢方面嘅情況
[00:10:40.200 --> 00:10:42.200]  咁所以
[00:10:42.200 --> 00:10:45.200]  我哋真係要錫我哋嘅
[00:10:45.200 --> 00:10:48.200]  我哋嘅領袖
[00:10:48.200 --> 00:10:50.200]  我哋嘅領袖
[00:10:50.200 --> 00:10:53.200]  咁而家搵好嘅牧師難
[00:10:53.200 --> 00:10:54.200]  好嘅牧師
[00:10:54.200 --> 00:10:56.200]  所以千祈唔好
[00:10:56.200 --> 00:10:58.200]  即係唔好輕視
[00:10:58.200 --> 00:11:00.200]  唔好疏忽
[00:11:00.200 --> 00:11:04.200]  咁第二呢就點樣同所有人相處
[00:11:04.200 --> 00:11:06.200]  咁呢度有幾點
[00:11:06.200 --> 00:11:08.200]  警戒遊手好閒嘅人
[00:11:08.200 --> 00:11:11.200]  咁你在當中有邊個遊手好閒呢
[00:11:11.200 --> 00:11:13.200]  咁你就小心啲囉
[00:11:13.200 --> 00:11:14.200]  咁仲有呢
[00:11:14.200 --> 00:11:17.200]  勉勵灰心喪志嘅人
[00:11:17.200 --> 00:11:19.200]  負載軟弱無力嘅人
[00:11:19.200 --> 00:11:21.200]  容忍所有嘅人
[00:11:21.200 --> 00:11:23.200]  不要以惡報惡
[00:11:23.200 --> 00:11:25.200]  卻要在彼此相似
[00:11:25.200 --> 00:11:30.200]  和對待眾人方面常常追求良善
[00:11:30.200 --> 00:11:32.200]  咁呢個呢篇道呢
[00:11:32.200 --> 00:11:33.200]  我講好多故事
[00:11:33.200 --> 00:11:35.200]  因為白紙黑字大家都知㗎啦
[00:11:35.200 --> 00:11:37.200]  無謂我重複講五次係咪
[00:11:37.200 --> 00:11:39.200]  咁個故事可能你未聽過
[00:11:39.200 --> 00:11:41.200]  咁有個故事同你講呢
[00:11:41.200 --> 00:11:44.200]  就係呢幅相係五年前影嘅
[00:11:44.200 --> 00:11:49.200]  咁你睇唔睇到嗰個牆上面嗰個字呀
[00:11:49.200 --> 00:11:51.200]  嗰個字應該係
[00:11:51.200 --> 00:11:53.200]  好蒙我睇到
[00:11:53.200 --> 00:11:55.200]  係總幹事就職
[00:11:55.200 --> 00:11:57.200]  嘅晚宴
[00:11:57.200 --> 00:12:00.200]  咁原來總幹事就係我嚟嘅
[00:12:00.200 --> 00:12:03.200]  咁嘅播道會係五年前我就職
[00:12:03.200 --> 00:12:05.200]  咁佢哋呢就為我擺個晚宴
[00:12:05.200 --> 00:12:07.200]  都有唔知十幾位
[00:12:07.200 --> 00:12:10.200]  咁其中一位呢我搵幅相出嚟呢
[00:12:10.200 --> 00:12:12.200]  就係因為有幾個傳音堂嘅人喺度
[00:12:12.200 --> 00:12:14.200]  咁呀
[00:12:14.200 --> 00:12:16.200]  同我一齊企喺度
[00:12:16.200 --> 00:12:18.200]  嗰位呢就係莫樹堅牧師
[00:12:18.200 --> 00:12:20.200]  大家見過佢未呀
[00:12:20.200 --> 00:12:22.200]  佢就係我哋傳音堂嘅顧問
[00:12:22.200 --> 00:12:24.200]  佢亦都係播道
[00:12:24.200 --> 00:12:26.200]  總會嘅
[00:12:26.200 --> 00:12:28.200]  嘅牧職部長
[00:12:28.200 --> 00:12:31.200]  當年呢五年前佢係播道總會嘅主席
[00:12:31.200 --> 00:12:33.200]  咁
[00:12:33.200 --> 00:12:35.200]  咁所以佢同我呢就兩個
[00:12:35.200 --> 00:12:37.200]  帶咗唔知咩花呢
[00:12:37.200 --> 00:12:39.200]  嗰種花係假嘅
[00:12:39.200 --> 00:12:42.200]  周圍即係每張枱嗰度周圍行經
[00:12:42.200 --> 00:12:44.200]  即係敬酒咁樣
[00:12:44.200 --> 00:12:46.200]  咁但係我想提呢就係
[00:12:46.200 --> 00:12:48.200]  牧師呢其實好欣賞呢個弟兄
[00:12:48.200 --> 00:12:50.200]  心口如一
[00:12:50.200 --> 00:12:52.200]  呢個好緊要
[00:12:52.200 --> 00:12:54.200]  佢講同佢諗一樣
[00:12:54.200 --> 00:12:56.200]  唔會呃你
[00:12:56.200 --> 00:12:58.200]  坦誠勸誡
[00:12:58.200 --> 00:13:00.200]  講到你唔好話返畀佢聽
[00:13:00.200 --> 00:13:02.200]  牧師讚你好多費事佢驕傲
[00:13:02.200 --> 00:13:04.200]  佢都話我練咗好多年
[00:13:04.200 --> 00:13:06.200]  嘅謙卑但同牧師
[00:13:06.200 --> 00:13:08.200]  食餐飯佢就將我嗰啲
[00:13:08.200 --> 00:13:10.200]  好廢曬咁
[00:13:10.200 --> 00:13:12.200]  咁你唔好話唔好讚佢
[00:13:12.200 --> 00:13:14.200]  太多咁你應該讚佢就唔好話畀
[00:13:14.200 --> 00:13:16.200]  佢聽我講嘅咁就
[00:13:16.200 --> 00:13:18.200]  坦誠勸誡佢真係好坦誠
[00:13:18.200 --> 00:13:20.200]  勸誡
[00:13:20.200 --> 00:13:22.200]  寬容饒恕
[00:13:22.200 --> 00:13:24.200]  always second chance
[00:13:24.200 --> 00:13:26.200]  樂意載人良善信實
[00:13:26.200 --> 00:13:28.200]  一位好好嘅弟兄
[00:13:28.200 --> 00:13:30.200]  係我嘅榜樣
[00:13:30.200 --> 00:13:32.200]  咁
[00:13:32.200 --> 00:13:34.200]  呢個
[00:13:34.200 --> 00:13:36.200]  呢張枱有幾個你識嘅有邊個
[00:13:36.200 --> 00:13:38.200]  有冇
[00:13:38.200 --> 00:13:40.200]  江牧師係咪
[00:13:40.200 --> 00:13:42.200]  江牧師都係同莫牧師一樣
[00:13:42.200 --> 00:13:44.200]  佢年青嘅莫牧師好多但係佢
[00:13:44.200 --> 00:13:46.200]  佢呢方面嘅功夫
[00:13:46.200 --> 00:13:48.200]  已經到咗登峰造極
[00:13:48.200 --> 00:13:50.200]  咁
[00:13:50.200 --> 00:13:52.200]  我所講嘅係心口而言
[00:13:52.200 --> 00:13:54.200]  我笑但係我真係
[00:13:54.200 --> 00:13:56.200]  真係好欣賞江牧師
[00:13:56.200 --> 00:13:58.200]  咁坦誠勸誡
[00:13:58.200 --> 00:14:00.200]  寬容
[00:14:00.200 --> 00:14:02.200]  良善係咪有冇邊個反對
[00:14:02.200 --> 00:14:04.200]  咁仲有邊個大家識
[00:14:04.200 --> 00:14:06.200]  趙少芳姐妹
[00:14:06.200 --> 00:14:08.200]  咁佢其實
[00:14:08.200 --> 00:14:10.200]  趙少芳呢
[00:14:10.200 --> 00:14:12.200]  佢初初五年幾之前有個
[00:14:12.200 --> 00:14:14.200]  意象開始呢個教會但係六年前
[00:14:14.200 --> 00:14:16.200]  開始呢個教會
[00:14:16.200 --> 00:14:18.200]  咁其實都受過好多嘅委屈
[00:14:18.200 --> 00:14:20.200]  好多嘅委屈
[00:14:20.200 --> 00:14:22.200]  好多嘅委屈
[00:14:22.200 --> 00:14:24.200]  而且係好多人誤會
[00:14:24.200 --> 00:14:26.200]  咁
[00:14:26.200 --> 00:14:28.200]  但係佢待人相處都好好
[00:14:28.200 --> 00:14:30.200]  能夠
[00:14:30.200 --> 00:14:32.200]  唔嬲人
[00:14:32.200 --> 00:14:34.200]  樣樣交畀上帝
[00:14:34.200 --> 00:14:36.200]  咁呢個其實真係好值得
[00:14:36.200 --> 00:14:38.200]  我哋欣賞嘅
[00:14:38.200 --> 00:14:40.200]  咁仲有其他
[00:14:40.200 --> 00:14:42.200]  Joyce 咁樣
[00:14:42.200 --> 00:14:44.200]  大家都識佢可能唔係我哋教會
[00:14:44.200 --> 00:14:46.200]  德盛堂都有幾位
[00:14:46.200 --> 00:14:48.200]  咁其他我哋教會
[00:14:48.200 --> 00:14:50.200]  都有幾位執事
[00:14:50.200 --> 00:14:52.200]  執事董事好似阿斌斌 阿斌豐
[00:14:52.200 --> 00:14:54.200]  阿Grace
[00:14:54.200 --> 00:14:56.200]  阿偉雄
[00:14:56.200 --> 00:14:58.200]  阿
[00:14:58.200 --> 00:15:00.200]  阿
[00:15:00.200 --> 00:15:02.200]  咁
[00:15:02.200 --> 00:15:04.200]  咁我哋其實
[00:15:04.200 --> 00:15:06.200]  同人相處呢我哋要學
[00:15:06.200 --> 00:15:08.200]  有啲弟兄姊妹嘅好嘅榜樣
[00:15:08.200 --> 00:15:10.200]  我哋要學就咁
[00:15:10.200 --> 00:15:12.200]  就好好嘅
[00:15:12.200 --> 00:15:14.200]  咁
[00:15:14.200 --> 00:15:16.200]  咁另一個故事
[00:15:16.200 --> 00:15:18.200]  我想講畀大家聽就講我太太
[00:15:18.200 --> 00:15:20.200]  佢又唔喺呢幅相裏面
[00:15:20.200 --> 00:15:22.200]  因為我哋坐喺另一張枱
[00:15:22.200 --> 00:15:24.200]  咁一個
[00:15:24.200 --> 00:15:26.200]  好得意嘅故事
[00:15:26.200 --> 00:15:28.200]  咁喺我哋2008年就返香港
[00:15:28.200 --> 00:15:30.200]  咁
[00:15:30.200 --> 00:15:32.200]  邵琦可能都
