
[00:00:00.000 --> 00:00:02.940]  今日經文主要講的內容
[00:02:32.900 --> 00:02:33.700]  老師
[00:02:33.700 --> 00:02:36.800]  全部都是老的
[00:02:36.800 --> 00:02:38.400]  或者男女朋友
[00:02:38.400 --> 00:02:41.900]  男女朋友是你特別聽話的
[00:02:41.900 --> 00:02:45.600]  或者是你的子女也不一定
[00:02:45.600 --> 00:02:48.700]  你想一想
[00:02:48.700 --> 00:02:51.300]  接下來的問題就是
[00:02:51.300 --> 00:02:52.500]  你這麼聽他的吩咐
[00:02:52.500 --> 00:02:55.300]  你遵行他所說的話
[00:02:55.300 --> 00:02:58.400]  其實是基於什麼原因呢
[00:02:58.400 --> 00:02:59.400]  你有沒有想一想
[00:02:59.400 --> 00:03:00.600]  很聽老公說的
[00:03:00.600 --> 00:03:01.900]  很聽老婆說的
[00:03:01.900 --> 00:03:03.800]  其實是基於什麼原因
[00:03:03.800 --> 00:03:07.300]  你這麼聽他的吩咐
[00:03:07.300 --> 00:03:08.600]  是出於愛
[00:03:08.600 --> 00:03:12.000]  還是因為恐懼
[00:03:12.000 --> 00:03:13.800]  或者是
[00:03:13.800 --> 00:03:15.100]  你知道他所說的
[00:03:15.100 --> 00:03:18.700]  他吩咐的東西其實是對你好
[00:03:18.700 --> 00:03:21.500]  或者有其他的原因
[00:03:21.500 --> 00:03:22.200]  今天的題目
[00:03:22.200 --> 00:03:24.500]  耶和華所吩咐的
[00:03:24.500 --> 00:03:27.200]  我們都必遵行
[00:03:27.200 --> 00:03:30.400]  這句話其實在你剛才讀的經文裡面
[00:03:30.400 --> 00:03:33.400]  是重複出現了兩次的
[00:03:33.400 --> 00:03:37.900]  是在第三和第七節出現了
[00:03:37.900 --> 00:03:39.100]  如果你看聖經的時候
[00:03:39.100 --> 00:03:40.200]  重複的話
[00:03:40.200 --> 00:03:42.400]  你就要三思了
[00:03:42.400 --> 00:03:46.400]  所以我們可不可以再讀一次這兩節的經文
[00:03:46.400 --> 00:04:10.800]  這裡以色列百姓所說
[00:04:10.800 --> 00:04:12.800]  他們所遵行的是什麼
[00:04:12.800 --> 00:04:16.500]  就是神的命令和典章
[00:04:16.500 --> 00:04:20.100]  就是指約書的內容
[00:04:20.100 --> 00:04:21.500]  約書的意思是什麼呢
[00:04:21.500 --> 00:04:26.100]  約書就是神教導以色列民
[00:04:26.100 --> 00:04:28.300]  如何在他們的生活上
[00:04:28.300 --> 00:04:31.100]  活出那個倫理道德
[00:04:31.100 --> 00:04:33.800]  和一些行為的準則
[00:04:33.800 --> 00:04:36.900]  叫他們能夠成為神國的子民
[00:04:36.900 --> 00:04:39.900]  因為他們將會建立自己的國
[00:04:39.900 --> 00:04:44.400]  並且要成為一群去敬畏神的人
[00:04:44.400 --> 00:04:46.900]  敬畏神的一群好人
[00:04:46.900 --> 00:04:50.200]  所以約書是為我們好的
[00:04:50.200 --> 00:04:52.400]  我們遵行約書
[00:04:52.400 --> 00:04:53.900]  因為約書是為我們好
[00:04:53.900 --> 00:04:57.400]  能夠叫我們作為一個好人
[00:04:57.400 --> 00:04:59.600]  我相信作為一個好人
[00:04:59.600 --> 00:05:03.400]  必須有什麼的數值
[00:05:03.400 --> 00:05:08.900]  你覺得一個好人應該怎樣的
[00:05:08.900 --> 00:05:10.900]  不知道 不知道什麼是好人
[00:05:10.900 --> 00:05:13.400]  不知道 不懂得做好人
[00:05:13.400 --> 00:05:16.400]  很正義 很孝順
[00:05:16.400 --> 00:05:19.900]  很公義 很有道德
[00:05:19.900 --> 00:05:23.400]  很良善 很容易原諒別人
[00:05:23.400 --> 00:05:27.400]  很寬宏大量 說很多很多
[00:05:27.400 --> 00:05:29.900]  其實這些就是在約書裡面
[00:05:29.900 --> 00:05:31.900]  教導他們這些以色列人
[00:05:31.900 --> 00:05:35.900]  因為以色列人剛出埃及的時候
[00:05:35.900 --> 00:05:37.400]  他們的身份是什麼
[00:05:37.400 --> 00:05:38.900]  但是他們只是奴隸
[00:05:38.900 --> 00:05:39.900]  他們只是奴隸
[00:05:39.900 --> 00:05:42.400]  他們每一天的生活是做什麼的
[00:05:42.400 --> 00:05:45.400]  做苦工而已 做苦工
[00:05:45.400 --> 00:05:47.400]  所以很多人情世故
[00:05:47.400 --> 00:05:50.400]  什麼倫理道德 公義
[00:05:50.400 --> 00:05:52.400]  他們其實不懂得處理
[00:05:52.400 --> 00:05:55.400]  甚至不懂得 不知道是什麼
[00:05:55.400 --> 00:05:57.400]  當然在某程度上
[00:05:57.400 --> 00:05:59.400]  這個道德律
[00:05:59.400 --> 00:06:02.900]  不多不少都會在我們的良知裡面
[00:06:02.900 --> 00:06:07.900]  但是因為良知會隨著我們成長的經歷
[00:06:07.900 --> 00:06:09.900]  以及我們慢慢的知識
[00:06:09.900 --> 00:06:12.400]  會慢慢扭曲
[00:06:12.400 --> 00:06:14.900]  大家扭曲的程度都不同
[00:06:14.900 --> 00:06:16.900]  而這個約書 這個律法
[00:06:16.900 --> 00:06:21.400]  就是神叫摩西去成為一個中堡
[00:06:21.400 --> 00:06:22.900]  是用這個約書去教導
[00:06:22.900 --> 00:06:25.900]  以及調節這些以色列人
[00:06:25.900 --> 00:06:28.400]  他們的良知和他們的行為
[00:06:28.400 --> 00:06:30.400]  因為他們經過長期的逼迫
[00:06:30.400 --> 00:06:34.400]  他們其實是會有一些良知的扭曲
[00:06:34.400 --> 00:06:36.900]  所以神就透過摩西要教導他們
[00:06:36.900 --> 00:06:39.400]  再次能夠去分辨是非
[00:06:39.400 --> 00:06:42.900]  知道什麼是神所喜悅的事
[00:06:42.900 --> 00:06:44.400]  有很多人問
[00:06:44.400 --> 00:06:47.400]  我們現在在新約時代
[00:06:47.400 --> 00:06:51.900]  是不是仍然需要守這些律法呢
[00:06:51.900 --> 00:06:52.900]  可能很多人都會問
[00:06:52.900 --> 00:06:54.400]  看舊約和看新約
[00:06:54.400 --> 00:06:55.400]  舊約那些東西
[00:06:55.400 --> 00:06:59.400]  好像今天我們是不是要跟進呢
[00:06:59.400 --> 00:07:02.900]  讓我簡單帶大家去看一看剛才所說的
[00:07:02.900 --> 00:07:08.900]  第20到23章裡面所說的律例和典章是什麼
[00:07:08.900 --> 00:07:11.400]  不用怕 雖然是幾章
[00:07:11.400 --> 00:07:15.900]  但是我就濃縮在一個Power Point裡面
[00:07:15.900 --> 00:07:18.900]  總括來說 在十誡以外
[00:07:18.900 --> 00:07:21.900]  其實另外還有42條是關於
[00:07:21.900 --> 00:07:27.400]  敬拜和社會公義的各種法則
[00:07:27.400 --> 00:07:32.900]  用來補充有關十誡裡面的一些細則
[00:07:32.900 --> 00:07:34.900]  例如這裡說到
[00:07:34.900 --> 00:07:37.900]  他們當時會有很多細節
[00:07:37.900 --> 00:07:40.900]  如何去建造敬拜的壇
[00:07:40.900 --> 00:07:43.400]  如何對待那些勞僕
[00:07:43.400 --> 00:07:45.400]  懲罰一些暴行
[00:07:45.400 --> 00:07:47.900]  物主的責任 賠償的規例
[00:07:47.900 --> 00:07:51.900]  以及有關人道執行律法的一些規例
[00:07:51.900 --> 00:07:56.400]  以及要守什麼節期等等
[00:07:56.400 --> 00:07:58.900]  這些法則一方面是成為
[00:07:58.900 --> 00:08:02.900]  以色列人將來會建國的一個基礎
[00:08:02.900 --> 00:08:06.900]  而另一方面是要讓百姓看到
[00:08:06.900 --> 00:08:10.900]  看到神的那種公義 憐憫
[00:08:10.900 --> 00:08:13.900]  以及有恩典的屬性
[00:08:13.900 --> 00:08:17.400]  是有很多的恩典 很多的憐憫在裡面
[00:08:17.400 --> 00:08:21.900]  如果你看到這些規條裡面
[00:08:21.900 --> 00:08:25.900]  其實這些法則一直流傳到今天
[00:08:25.900 --> 00:08:30.900]  在現代很多國家立國的憲法
[00:08:30.900 --> 00:08:34.900]  都是以這些法則來做一個藍圖
[00:08:34.900 --> 00:08:38.900]  但很可惜到今天這個彎曲勃茂的世代
[00:08:38.900 --> 00:08:41.900]  很多神所頒布的這些法則
[00:08:41.900 --> 00:08:45.900]  都慢慢慢慢地被篡改
[00:08:45.900 --> 00:08:48.900]  人再次墮入在罪裡面
[00:08:48.900 --> 00:08:51.400]  他們麻煩神不聽從神的吩咐
[00:08:51.400 --> 00:08:52.900]  我喜歡怎麼做就怎麼做
[00:08:52.900 --> 00:08:54.900]  我自己立一些新的例子
[00:08:54.900 --> 00:08:57.400]  甚至去敬拜偶像
[00:08:57.400 --> 00:09:01.900]  再次好像當年以色列人出埃及抗爺的時候
[00:09:01.900 --> 00:09:05.900]  那種反叛 自取滅亡
[00:09:05.900 --> 00:09:10.900]  這些律法一直被篡改
[00:09:10.900 --> 00:09:12.900]  是否意味著這些律法
[00:09:12.900 --> 00:09:16.900]  其實已經不適合我們今天的生活
[00:09:16.900 --> 00:09:18.900]  作為我們生活的規條呢
[00:09:18.900 --> 00:09:22.900]  我們今天的確沒有了奴隸制度
[00:09:22.900 --> 00:09:26.900]  我們又不需要處理那些牛羊撞死人的事
[00:09:26.900 --> 00:09:31.900]  又不需要去建造祭壇去憲制那些東西
[00:09:31.900 --> 00:09:39.900]  那我們今天是不是不需要去守這些律法呢
[00:09:39.900 --> 00:09:41.900]  可能大家都會問這些問題
[00:09:41.900 --> 00:09:43.900]  查《九約》的時候
[00:09:43.900 --> 00:09:45.900]  但其實剛剛相反
[00:09:45.900 --> 00:09:46.900]  如果你反過來看的時候
[00:09:46.900 --> 00:09:47.900]  你想一想
[00:09:47.900 --> 00:09:50.900]  例如其實在《聖經》律法裡面
[00:09:50.900 --> 00:09:54.900]  可能沒有說我們不可以超速
[00:09:54.900 --> 00:09:57.900]  不可以瞞稅
[00:09:57.900 --> 00:10:01.900]  沒有寫是不是我們就可以這樣做呢
[00:10:01.900 --> 00:10:04.900]  所以我們首先要明白
[00:10:04.900 --> 00:10:10.900]  神設立這些律法背後的意義是什麼
[00:10:10.900 --> 00:10:12.900]  律法背後的意義
[00:10:12.900 --> 00:10:15.900]  首先我想弄清楚
[00:10:15.900 --> 00:10:20.900]  律法能不能賜給人生命
[00:10:20.900 --> 00:10:24.900]  意思是我們靠著律法可不可以得救
[00:10:24.900 --> 00:10:25.900]  不可以
[00:10:25.900 --> 00:10:26.900]  哎喲
[00:10:26.900 --> 00:10:31.900]  這個大兄真聰明
[00:10:31.900 --> 00:10:32.900]  記住
[00:10:32.900 --> 00:10:35.900]  我們不可以靠著守律法而得救
[00:10:35.900 --> 00:10:36.900]  記住這件事
[00:10:36.900 --> 00:10:40.900]  因為神曾經說過
[00:10:40.900 --> 00:10:43.900]  律法是用來做什麼的
[00:10:43.900 --> 00:10:46.900]  是使我們能夠知罪
[00:10:46.900 --> 00:10:49.900]  叫我們的過犯險多
[00:10:49.900 --> 00:10:52.900]  沒有人能夠靠著律法
[00:10:52.900 --> 00:10:55.900]  在神的面前能夠清義
[00:10:55.900 --> 00:10:58.900]  雖然律法本身不能夠叫我們得生命
[00:10:58.900 --> 00:10:59.900]  但是我們基督徒
[00:10:59.900 --> 00:11:02.900]  當我們得到耶穌的救恩之後
[00:11:02.900 --> 00:11:06.900]  我們必須以律法成為我們生活的守則
[00:11:06.900 --> 00:11:08.900]  以致我們知罪
[00:11:08.900 --> 00:11:10.900]  我們做了基督徒
[00:11:10.900 --> 00:11:11.900]  我們怎樣可以不同呢
[00:11:11.900 --> 00:11:12.900]  可以改變呢
[00:11:12.900 --> 00:11:14.900]  因為我們慢慢會知罪
[00:11:14.900 --> 00:11:18.900]  知道什麼是神喜悅的事情
[00:11:18.900 --> 00:11:20.900]  並且有聖靈在我們身上
[00:11:20.900 --> 00:11:21.900]  我們信了耶穌
[00:11:21.900 --> 00:11:23.900]  聖靈內在做什麼
[00:11:23.900 --> 00:11:24.900]  幫助我們
[00:11:24.900 --> 00:11:29.900]  提醒我們對罪變得敏感
[00:11:29.900 --> 00:11:30.900]  我們近來覺得沒有的罪
[00:11:30.900 --> 00:11:33.900]  我們慢慢會提到更多
[00:11:33.900 --> 00:11:37.900]  所以我們不會再憑自己的良心去做事
[00:11:37.900 --> 00:11:41.900]  因為始終每個人良心的標準都不同
[00:11:41.900 --> 00:11:47.900]  所以律法給我們一個在神國裡面的共同標準
[00:11:47.900 --> 00:11:50.900]  可能大家都曾經經歷過這件事
[00:11:50.900 --> 00:11:51.900]  不知道你近來覺得
[00:11:51.900 --> 00:11:54.900]  說些謊話沒什麼所謂
[00:11:54.900 --> 00:11:57.900]  特別是那些白色的謊言
[00:11:57.900 --> 00:11:59.900]  或者是那些粉紅色
[00:11:59.900 --> 00:12:01.900]  原來有很多顏色的謊言
[00:12:01.900 --> 00:12:03.900]  我看過
[00:12:03.900 --> 00:12:07.900]  覺得沒什麼所謂
[00:12:07.900 --> 00:12:10.900]  最重要是對得起自己的良心就行了
[00:12:10.900 --> 00:12:13.900]  但不知道你有沒有經歷過
[00:12:13.900 --> 00:12:14.900]  譬如當你信了主之後
[00:12:14.900 --> 00:12:16.900]  聖靈開始提醒你的時候
[00:12:16.900 --> 00:12:17.900]  你會敏感到
[00:12:17.900 --> 00:12:19.900]  說完之後你會不太舒服
[00:12:19.900 --> 00:12:21.900]  好像聖靈提醒你
[00:12:21.900 --> 00:12:25.900]  什麼顏色的謊言都是謊言
[00:12:25.900 --> 00:12:28.900]  你始終都在做一個假的見證
[00:12:28.900 --> 00:12:31.900]  或者扭曲了事實的真相
[00:12:31.900 --> 00:12:35.900]  其實慢慢會影響到人對你的信任
[00:12:35.900 --> 00:12:37.900]  會不會
[00:12:37.900 --> 00:12:39.900]  例如我經常見到
[00:12:39.900 --> 00:12:42.900]  有些人做生意
[00:12:42.900 --> 00:12:44.900]  他們為了討好客戶
[00:12:44.900 --> 00:12:47.900]  特別見到什麼樣的女性
[00:12:47.900 --> 00:12:49.900]  無論八到八十歲
[00:12:49.900 --> 00:12:51.900]  進來都會叫什麼
[00:12:51.900 --> 00:12:54.900]  美女
[00:12:54.900 --> 00:12:56.900]  嘩
[00:12:56.900 --> 00:12:59.900]  掩著我的良心
[00:12:59.900 --> 00:13:01.900]  你慢慢就會覺得
[00:13:01.900 --> 00:13:04.900]  這個人其實只是口甜舌滑
[00:13:04.900 --> 00:13:08.900]  慢慢覺得這個老闆不是很老實
[00:13:08.900 --> 00:13:10.900]  所以他講的東西
[00:13:10.900 --> 00:13:13.900]  你慢慢就會覺得不太可信
[00:13:13.900 --> 00:13:16.900]  其實這樣做對自己是沒有好處的
[00:13:16.900 --> 00:13:18.900]  我相信大家都聽過
[00:13:18.900 --> 00:13:20.900]  狼來了這個故事
[00:13:20.900 --> 00:13:23.900]  所以你都會明白這個意思
[00:13:23.900 --> 00:13:24.900]  所以當我們知道
[00:13:24.900 --> 00:13:27.900]  這個如果是不合真理的教導
[00:13:27.900 --> 00:13:31.900]  不合神的心意的時候
[00:13:31.900 --> 00:13:32.900]  我們靠著聖靈的幫助
[00:13:32.900 --> 00:13:33.900]  我們就可以學習
[00:13:33.900 --> 00:13:35.900]  勒住舌頭
[00:13:35.900 --> 00:13:38.900]  我們就不再去說謊
[00:13:38.900 --> 00:13:40.900]  這是一個例子
[00:13:40.900 --> 00:13:41.900]  告訴我們
[00:13:41.900 --> 00:13:45.900]  這個律法怎樣成為我們今天生活的一個規範
[00:13:45.900 --> 00:13:47.900]  我們怎樣慢慢去改變
[00:13:47.900 --> 00:13:51.900]  去成為一個更合神心意的人
[00:13:51.900 --> 00:13:54.900]  可以每天為主去做見證
[00:13:54.900 --> 00:14:00.900]  所以這個就是律法給我們的一個作用
[00:14:00.900 --> 00:14:06.900]  耶穌和保羅很清楚講到律法在新約時代的意思
[00:14:06.900 --> 00:14:08.900]  在新約時代
[00:14:08.900 --> 00:14:10.900]  我們一起讀一讀羅馬書
[00:14:10.900 --> 00:14:13.900]  羅馬書這裡是保羅所講的
[00:14:13.900 --> 00:14:25.900]  這裡的意思是律法是叫人知罪
[00:14:25.900 --> 00:14:29.900]  但是罪本身不能夠成為我們的主
[00:14:29.900 --> 00:14:32.900]  來控訴和捆綁我們
[00:14:32.900 --> 00:14:36.900]  因為我們基督徒是有恩典的
[00:14:36.900 --> 00:14:37.900]  我們有恩典
[00:14:37.900 --> 00:14:40.900]  是耶穌的保血有赦罪的能力
[00:14:40.900 --> 00:14:42.900]  並且聖靈的內注
[00:14:42.900 --> 00:14:45.900]  給我們有能夠抵抗罪的能力
[00:14:45.900 --> 00:14:46.900]  OK
[00:14:46.900 --> 00:14:50.900]  所以恩典是在律法之上
[00:14:50.900 --> 00:14:52.900]  所以耶穌在《馬太福》裡面怎麼說
[00:14:52.900 --> 00:14:54.900]  可不可以讀完這兩節
[00:14:54.900 --> 00:15:14.900]  莫想
[00:15:14.900 --> 00:15:20.900]  這裡其實講到我們不單止要去遵守律法
[00:15:20.900 --> 00:15:23.900]  更加是要去成全律法
[00:15:23.900 --> 00:15:28.900]  意思是我們不可以去死守律法
[00:15:28.900 --> 00:15:34.900]  因為律法書的內容其實不可能包括所有古今中外
[00:15:34.900 --> 00:15:37.900]  今天我們日常生活所有的事情
[00:15:37.900 --> 00:15:40.900]  不會告訴我們什麼可以做什麼不可以做
[00:15:40.900 --> 00:15:45.900]  所以我們要明白律法背後的意義
[00:15:45.900 --> 00:15:49.900]  或者律法的精神在哪裡
[00:15:49.900 --> 00:15:52.900]  我們就用我們的生命去實踐出來
[00:15:52.900 --> 00:15:57.900]  讓我們身邊的人能夠很具體的去認識和了解
[00:15:57.900 --> 00:16:03.900]  那就是成全了律法背後的意義和精神
[00:16:03.900 --> 00:16:05.900]  不知道大家是否明白
[00:16:05.900 --> 00:16:09.900]  或者用耶穌的例子可能會比較容易讓大家明白
[00:16:09.900 --> 00:16:15.900]  就是法利塞人不是去控告耶穌在安息日那裡醫病的
[00:16:15.900 --> 00:16:18.900]  因為他們說十誡那裡叫我們要當守安息日
[00:16:18.900 --> 00:16:23.900]  守為聖日停止一切你們所作的功
[00:16:23.900 --> 00:16:27.900]  要分別出來歸給神
[00:16:27.900 --> 00:16:30.900]  但耶穌所做的就是在安息日那裡
[00:16:30.900 --> 00:16:34.900]  就是去醫好那個手枯乾了的人
[00:16:34.900 --> 00:16:40.900]  並且他說在安息日裡面作善事是可以的
[00:16:40.900 --> 00:16:44.900]  因為守安息日背後的意義是什麼
[00:16:44.900 --> 00:16:50.900]  是要將這一天分別給神去彰顯神的愛
[00:16:50.900 --> 00:16:54.900]  並且要將榮耀歸給神
[00:16:54.900 --> 00:17:04.900]  所以耶穌所做的就是成全了這個律法背後的意義
[00:17:04.900 --> 00:17:08.900]  說到成全律法我們再看羅馬書十三章
[00:17:08.900 --> 00:17:11.900]  我們再讀這幾節經文好不好
[00:17:11.900 --> 00:17:40.900]  這裏有哪一句是出現了兩次的呢
[00:17:40.900 --> 00:17:43.900]  很明顯了紅色那一條
[00:17:43.900 --> 00:17:48.900]  說到愛就是可以成全到律法
[00:17:48.900 --> 00:17:51.900]  所以弟兄姐妹我們的意思就是
[00:17:51.900 --> 00:17:53.900]  我們不要死守律法
[00:17:53.900 --> 00:17:57.900]  或者將律法成為我們做事的一些動機
[00:17:57.900 --> 00:18:04.900]  好像譬如當你出去服侍去探訪或者去傳福音
[00:18:04.900 --> 00:18:10.900]  你是不是因為聖經吩咐組長吩咐我去
[00:18:10.900 --> 00:18:12.900]  這個也是好的
[00:18:12.900 --> 00:18:14.900]  我們聽從神的吩咐
[00:18:14.900 --> 00:18:18.900]  但是如果你去探訪或者去傳福音的時候
[00:18:18.900 --> 00:18:23.900]  你是基於因為愛這個新朋友
[00:18:23.900 --> 00:18:26.900]  你很擔心他得不到救恩
[00:18:26.900 --> 00:18:30.900]  而去做這件事的時候
[00:18:30.900 --> 00:18:36.900]  你這樣就是成全了這個侍奉背後的意義
[00:18:36.900 --> 00:18:37.900]  明白嗎
[00:18:37.900 --> 00:18:41.900]  我們就是這樣去學習耶穌用愛活出這個真理
[00:18:41.900 --> 00:18:46.900]  就是叫做成全律法
[00:18:46.900 --> 00:18:52.900]  我講完了神對律法在我們生活上的一些關係
[00:18:52.900 --> 00:18:55.900]  今天我主要想大家去思想
[00:18:55.900 --> 00:18:58.900]  其實就是今天講到的題目
[00:18:58.900 --> 00:19:00.900]  耶和華所吩咐的
[00:19:00.900 --> 00:19:03.900]  我們都必遵行嗎
[00:19:03.900 --> 00:19:05.900]  是個問題
[00:19:05.900 --> 00:19:06.900]  我們問問自己
[00:19:06.900 --> 00:19:08.900]  我們知道一回事
[00:19:08.900 --> 00:19:11.900]  能否走出來是一回事
[00:19:11.900 --> 00:19:15.900]  否則這個世界都不會有這麼多人知法犯法
[00:19:15.900 --> 00:19:18.900]  我們人是有罪性的
[00:19:18.900 --> 00:19:20.900]  所以在舊約的時代
[00:19:20.900 --> 00:19:24.900]  就會有憲熟罪制這個條例
[00:19:24.900 --> 00:19:30.900]  以色列人要憲熟罪制的時候每次都要殺牛殺羊
[00:19:30.900 --> 00:19:32.900]  因為要除去罪
[00:19:32.900 --> 00:19:34.900]  要罪得赦免
[00:19:34.900 --> 00:19:37.900]  必須要流血
[00:19:37.900 --> 00:19:40.900]  用生命去代贖
[00:19:40.900 --> 00:19:49.900]  記住這個其實就是整個救恩的一個重點
[00:19:49.900 --> 00:19:52.900]  但是我們今天在新約時代
[00:19:52.900 --> 00:19:56.900]  為什麼我們不需要殺生來贖罪呢
[00:19:56.900 --> 00:19:59.900]  是不是又不用遵行這個律法
[00:19:59.900 --> 00:20:01.900]  為什麼
[00:20:01.900 --> 00:20:08.900]  因為耶穌成為了那個代罪的高揚
[00:20:08.900 --> 00:20:10.900]  所以大家記得二字怎麼寫
[00:20:10.900 --> 00:20:12.900]  清二的二字
[00:20:12.900 --> 00:20:15.900]  就是羊在我們覆蓋了我
[00:20:15.900 --> 00:20:18.900]  以致我能夠清二
[00:20:18.900 --> 00:20:21.900]  耶穌在十字架上流出來的寶血
[00:20:21.900 --> 00:20:25.900]  他一次過代贖了我們的罪
[00:20:25.900 --> 00:20:27.900]  所以我們今天只要來到耶穌的面前
[00:20:27.900 --> 00:20:29.900]  我們認罪悔改的時候
[00:20:29.900 --> 00:20:32.900]  求祂的寶血再次潔淨我們的時候
[00:20:32.900 --> 00:20:34.900]  我們的罪就可以得到赦免
[00:20:34.900 --> 00:20:37.900]  再次與神和好
[00:20:37.900 --> 00:20:38.900]  記住這個
[00:20:38.900 --> 00:20:42.900]  這個也是整個福音的重心
[00:20:42.900 --> 00:20:43.900]  如果你說要跟人分享福音
[00:20:43.900 --> 00:20:45.900]  你說到這件事就可以
[00:20:45.900 --> 00:20:47.900]  最重要
[00:20:47.900 --> 00:20:52.900]  記住我們今天身處這個恩典的時代
[00:20:52.900 --> 00:20:54.900]  就是我們不再在律法之下
[00:20:54.900 --> 00:20:56.900]  而是在恩典之下
[00:20:56.900 --> 00:20:57.900]  是不是很好
[00:20:57.900 --> 00:20:59.900]  好得無比
[00:20:59.900 --> 00:21:00.900]  如果不是
[00:21:00.900 --> 00:21:03.900]  我們可能每個星期回到這裡
[00:21:03.900 --> 00:21:05.900]  又要殺牛又要殺羊
[00:21:05.900 --> 00:21:07.900]  贖罪
[00:21:07.900 --> 00:21:09.900]  每個星期都犯罪
[00:21:09.900 --> 00:21:10.900]  怎麼辦
[00:21:10.900 --> 00:21:13.900]  我們可以到神的面前認罪悔改
[00:21:13.900 --> 00:21:16.900]  我們就可以得到這個恩典
[00:21:16.900 --> 00:21:18.900]  一個赦罪的恩典
[00:21:18.900 --> 00:21:20.900]  我們再看今天的經文
[00:21:20.900 --> 00:21:21.900]  再次看
[00:21:21.900 --> 00:21:22.900]  剛才你讀的時候
[00:21:22.900 --> 00:21:24.900]  可能有人都會留意到
[00:21:24.900 --> 00:21:28.900]  其實百姓已經有兩次齊聲回答
[00:21:28.900 --> 00:21:29.900]  耶和華所吩咐的
[00:21:29.900 --> 00:21:32.900]  我們都必遵行
[00:21:32.900 --> 00:21:36.900]  並且用灑血禮作立約的憑據
[00:21:36.900 --> 00:21:38.900]  發誓我跟從
[00:21:38.900 --> 00:21:40.900]  是不是
[00:21:40.900 --> 00:21:42.900]  但是沒多久
[00:21:42.900 --> 00:21:43.900]  如果你看過《出拉及記》
[00:21:43.900 --> 00:21:46.900]  再看下去發生什麼事
[00:21:46.900 --> 00:21:49.900]  夏文在第32章說到
[00:21:49.900 --> 00:21:53.900]  百姓見到摩西上了山上40天
[00:21:53.900 --> 00:21:55.900]  一直都沒有下來
[00:21:55.900 --> 00:21:59.900]  見摩西慈言不下山
[00:21:59.900 --> 00:22:00.900]  不是
[00:22:00.900 --> 00:22:02.900]  大家拿些金來
[00:22:02.900 --> 00:22:03.900]  鑄一隻金牛
[00:22:03.900 --> 00:22:06.900]  我們當神去拜
