
[00:00:00.000 --> 00:00:02.960]  各位弟兄姊妹 各位朋友 平安
[00:02:00.360 --> 00:02:02.040]  駕車又有盼望
[00:02:02.040 --> 00:02:05.080]  不用再晚上駕車
[00:02:05.080 --> 00:02:07.800]  這裡的晚上可以由四點開始
[00:02:07.800 --> 00:02:10.840]  或者十點開始都可以在英國
[00:02:10.840 --> 00:02:14.000]  星期五壽苦節的時候
[00:02:14.000 --> 00:02:19.040]  梁銓道跟我們說過Good Friday的意思
[00:02:19.040 --> 00:02:21.760]  我又說復活節的由來
[00:02:21.760 --> 00:02:24.680]  復活節中文這個字顧名思義
[00:02:24.680 --> 00:02:26.440]  就是講耶穌的復活
[00:02:26.440 --> 00:02:27.440]  不用再說了
[00:02:27.440 --> 00:02:30.800]  「Easter」這個字又是怎樣來的呢
[00:02:30.800 --> 00:02:33.920]  原來這個字都有很多不同的說法
[00:02:33.920 --> 00:02:36.800]  其中一個比較普遍的說法
[00:02:36.800 --> 00:02:38.760]  就是來自拉丁文
[00:02:38.760 --> 00:02:40.120]  希望我沒有讀錯
[00:02:40.120 --> 00:02:41.840]  Albus這個字
[00:02:41.840 --> 00:02:45.960]  Albus這個字其實意思是解「黎明」
[00:02:45.960 --> 00:02:50.640]  不是那個明就明不明就是黎明那個
[00:02:50.640 --> 00:02:54.800]  黎明當即是日出的意思
[00:02:54.800 --> 00:02:58.480]  古德文會陰近一點
[00:02:58.480 --> 00:03:00.120]  Easter
[00:03:00.120 --> 00:03:03.520]  希望我沒有讀錯
[00:03:03.520 --> 00:03:07.080]  基督就是在七天的頭一天復活
[00:03:07.080 --> 00:03:10.160]  在七天的頭一天黎明的時分復活
[00:03:10.160 --> 00:03:15.160]  其實黎明都是象徵著復活的盼望
[00:03:15.160 --> 00:03:17.720]  Easter這個字就是這樣來的
[00:03:17.720 --> 00:03:19.000]  很多人都問
[00:03:19.000 --> 00:03:22.600]  為甚麼年年復活節的日子都不同呢
[00:03:22.600 --> 00:03:25.240]  聖誕節一定是十二月二十五日
[00:03:25.240 --> 00:03:27.480]  為甚麼年年復活節的日期又不同
[00:03:27.480 --> 00:03:29.680]  大家知不知為甚麼
[00:03:29.680 --> 00:03:31.360]  為甚麼人們這麼關注呢
[00:03:31.360 --> 00:03:33.840]  微信的朋友都很關注復活節甚麼時候
[00:03:33.840 --> 00:03:35.240]  知道為甚麼嗎
[00:03:35.240 --> 00:03:37.440]  四日長假
[00:03:37.440 --> 00:03:39.800]  四日長假無論在香港也好
[00:03:39.800 --> 00:03:40.720]  在英國也好
[00:03:40.720 --> 00:03:43.240]  都是可以去旅行去玩的
[00:03:43.240 --> 00:03:46.640]  所以其實所有人都很關注復活節是甚麼時候
[00:03:46.640 --> 00:03:48.320]  不過真的年年都不一樣
[00:03:48.320 --> 00:03:51.200]  今年會不會覺得早了點
[00:03:51.200 --> 00:03:54.120]  通常都是四月初
[00:03:54.120 --> 00:03:56.720]  甚至有時遲到是四月中
[00:03:56.720 --> 00:03:59.520]  因為其實復活節的日期
[00:03:59.520 --> 00:04:03.120]  就不是跟我們今天西曆的
[00:04:03.120 --> 00:04:04.240]  在聖經裡我們知道
[00:04:04.240 --> 00:04:07.320]  耶穌的受死就是在愉悅節
[00:04:07.320 --> 00:04:11.400]  其實就是猶太人的曆法的正月
[00:04:11.400 --> 00:04:14.080]  或者它的音譯叫離散月
[00:04:14.080 --> 00:04:15.560]  的十四日
[00:04:15.560 --> 00:04:19.960]  大致上就是春天的第一個滿月
[00:04:19.960 --> 00:04:20.960]  full moon
[00:04:20.960 --> 00:04:23.000]  即是月圓的日子
[00:04:23.000 --> 00:04:23.840]  通常是甚麼時候呢
[00:04:23.840 --> 00:04:26.400]  就是每年的三月至四月之間
[00:04:26.400 --> 00:04:28.040]  在他們的曆法裡
[00:04:28.040 --> 00:04:29.400]  但因為猶太人的曆法
[00:04:29.400 --> 00:04:30.920]  跟我們中國人的曆法一樣
[00:04:30.920 --> 00:04:32.440]  都是用陰曆
[00:04:32.440 --> 00:04:33.440]  龍曆
[00:04:33.440 --> 00:04:36.360]  所以每年都會有差異的
[00:04:36.360 --> 00:04:39.560]  為甚麼就是每一年的復活節都不一樣
[00:04:39.560 --> 00:04:43.960]  但是因為復活節一定是星期日
[00:04:43.960 --> 00:04:46.440]  因為耶穌是在七日的頭一日
[00:04:46.440 --> 00:04:47.640]  即是星期日復活
[00:04:47.640 --> 00:04:51.560]  所以復活節就一定是禮拜
[00:04:51.560 --> 00:04:53.160]  剛才很好
[00:04:53.160 --> 00:04:54.960]  有幾位的弟兄
[00:04:54.960 --> 00:04:56.800]  主席跟我們讀了一段經文
[00:04:56.800 --> 00:04:58.600]  你會不會覺得
[00:04:58.600 --> 00:05:02.040]  整段經文是很活的呈現出來
[00:05:02.040 --> 00:05:04.760]  好像差一點像做了一些動作
[00:05:04.760 --> 00:05:06.880]  可以變成話劇
[00:05:06.880 --> 00:05:08.280]  整套話劇
[00:05:08.280 --> 00:05:09.760]  因為經文比較長
[00:05:09.760 --> 00:05:10.840]  所以我覺得很好
[00:05:10.840 --> 00:05:12.360]  主席安排
[00:05:12.360 --> 00:05:15.400]  是剛才那個讀經的方式
[00:05:15.400 --> 00:05:18.280]  這個經文裡的確有三個角色
[00:05:18.280 --> 00:05:19.320]  有耶穌
[00:05:19.320 --> 00:05:21.640]  也有兩個門徒
[00:05:21.640 --> 00:05:26.680]  這段經文其實是在描述一趟的旅程
[00:05:26.680 --> 00:05:28.320]  這個旅程是很特別的
[00:05:28.320 --> 00:05:31.040]  如果大家剛才留意經文的時候
[00:05:31.040 --> 00:05:32.800]  它是由起點
[00:05:32.800 --> 00:05:34.320]  回到起點
[00:05:34.320 --> 00:05:35.760]  稍後我們會看
[00:05:35.760 --> 00:05:37.800]  這個旅程有兩個門徒
[00:05:37.800 --> 00:05:42.840]  經文說他們面帶受用地離開
[00:05:42.840 --> 00:05:45.360]  但是他們是很興奮
[00:05:45.360 --> 00:05:46.520]  很火熱
[00:05:46.520 --> 00:05:49.200]  很急著去回到起點
[00:05:49.200 --> 00:05:53.080]  我們看看為什麼這兩個門徒有這麼大的轉變
[00:05:53.080 --> 00:05:57.440]  可不可以幫我回到剛才第一節經文那裡
[00:05:57.440 --> 00:05:58.720]  對不起 是第十三節
[00:05:58.720 --> 00:06:03.240]  然後我可以用這個去控制
[00:06:03.240 --> 00:06:04.720]  我們看看這段經文
[00:06:04.720 --> 00:06:07.320]  十三節那裡
[00:06:07.320 --> 00:06:10.040]  我們看到整個故事
[00:06:10.040 --> 00:06:11.600]  整個敘事
[00:06:11.600 --> 00:06:13.880]  我們如果看一個事件
[00:06:13.880 --> 00:06:17.080]  我們要看時間、地點、人物
[00:06:17.080 --> 00:06:18.600]  這三個最基本
[00:06:18.600 --> 00:06:21.080]  首先看看時間
[00:06:21.080 --> 00:06:23.560]  十三節這裡說同一天下
[00:06:23.560 --> 00:06:24.760]  同一日
[00:06:24.760 --> 00:06:26.800]  同一日是哪一天呢
[00:06:26.800 --> 00:06:29.360]  我們如果手頭有聖經
[00:06:29.360 --> 00:06:31.560]  你回到前面一至十二節
[00:06:31.560 --> 00:06:33.800]  原來這個同一日
[00:06:33.800 --> 00:06:36.800]  是說耶穌復活那一天
[00:06:36.800 --> 00:06:40.160]  即是剛才我們說的七日的頭一日
[00:06:40.160 --> 00:06:41.120]  在一至十二節
[00:06:41.120 --> 00:06:43.040]  其實是說有幾個婦女
[00:06:43.040 --> 00:06:45.320]  他們去到墳墓那裡
[00:06:45.320 --> 00:06:47.640]  發覺是空的
[00:06:47.640 --> 00:06:49.080]  打開了
[00:06:49.080 --> 00:06:51.480]  石頭滾開了
[00:06:51.480 --> 00:06:55.200]  然後在墳墓裡看不到耶穌的身體
[00:06:55.200 --> 00:06:59.600]  然後有天使向那幾個婦女顯現
[00:06:59.600 --> 00:07:02.040]  說耶穌已經復活
[00:07:02.040 --> 00:07:07.040]  於是這幾個婦女就回去告訴十一個門徒
[00:07:07.040 --> 00:07:09.560]  十一個,少了一個,少了誰?
[00:07:09.560 --> 00:07:10.760]  少了尤大
[00:07:10.760 --> 00:07:12.120]  那我不說她了
[00:07:12.120 --> 00:07:15.880]  告訴那十一個門徒和其餘的門徒
[00:07:15.880 --> 00:07:18.200]  如果你回顧,不用跳
[00:07:18.200 --> 00:07:19.680]  當時在二十二節
[00:07:19.680 --> 00:07:22.640]  他們都知道這兩個門徒都在場
[00:07:22.640 --> 00:07:25.840]  聽這幾個婦女說了這件事
[00:07:25.840 --> 00:07:28.400]  但是他們是否相信呢?
[00:07:28.400 --> 00:07:31.320]  為何他們聽完這兩個婦女說之後
[00:07:31.320 --> 00:07:36.360]  十三節說他們都會選擇離開耶路撒冷
[00:07:36.360 --> 00:07:40.200]  然後就要回到他們的鄉下
[00:07:40.200 --> 00:07:42.360]  回到他們自己的村子
[00:07:42.360 --> 00:07:45.120]  他們是否相信婦女說的話呢?
[00:07:45.120 --> 00:07:46.320]  我們想一想
[00:07:46.320 --> 00:07:47.440]  我們看看地點
[00:07:47.440 --> 00:07:51.360]  地點起點是耶路撒冷
[00:07:51.360 --> 00:07:53.080]  因為十三節這裡說
[00:07:53.080 --> 00:07:56.240]  他們要去一條村叫二馬五師
[00:07:56.240 --> 00:07:59.120]  離耶路撒冷有二十五里
[00:07:59.120 --> 00:08:02.360]  這二十五里其實是十一公里
[00:08:02.360 --> 00:08:06.080]  因為這是聖經的導量行單位
[00:08:06.080 --> 00:08:09.080]  即是今天的十一公里
[00:08:09.080 --> 00:08:12.400]  我們剛才看了這段經文
[00:08:12.400 --> 00:08:13.760]  說到耶路撒冷
[00:08:13.760 --> 00:08:16.080]  因為還記得我們上一次
[00:08:16.080 --> 00:08:17.240]  兩星期前
[00:08:17.240 --> 00:08:20.040]  我說到的時候我都提到耶路撒冷
[00:08:20.040 --> 00:08:21.880]  當時耶穌
[00:08:21.880 --> 00:08:25.760]  我們上次看的經文是耶穌準備去耶路撒冷
[00:08:25.760 --> 00:08:28.640]  耶路撒冷不單單純是一個地點
[00:08:28.640 --> 00:08:32.440]  其實是有意思的
[00:08:32.440 --> 00:08:35.280]  在這一刻裡面對門徒來說
[00:08:35.280 --> 00:08:41.440]  是一個他們感受很深的傷心地
[00:08:41.440 --> 00:08:44.200]  因為對門徒來說
[00:08:44.200 --> 00:08:45.600]  剛剛在兩天前
[00:08:45.600 --> 00:08:48.680]  耶穌就去釘十字架
[00:08:48.680 --> 00:08:51.320]  在耶路撒冷的外圍
[00:08:51.320 --> 00:08:53.320]  加勒山這個地方
[00:08:53.320 --> 00:08:57.200]  這個地方是由門徒滿懷希望
[00:08:57.200 --> 00:09:00.160]  變成失望的地方
[00:09:00.160 --> 00:09:02.080]  我們上次都說過
[00:09:02.080 --> 00:09:06.280]  他們一心期望耶穌會帶領以色列人復國
[00:09:06.280 --> 00:09:09.920]  因為他們看到耶穌進入耶路撒冷的時候
[00:09:09.920 --> 00:09:13.880]  騎著爐下的人隔道歡呼去歡迎祂
[00:09:13.880 --> 00:09:16.640]  他們帶著這份這樣的期望
[00:09:16.640 --> 00:09:18.440]  不過兩天前
[00:09:18.440 --> 00:09:20.440]  耶穌成為街下囚
[00:09:20.440 --> 00:09:23.280]  成為一個死刑的囚犯
[00:09:23.280 --> 00:09:25.120]  一個羅馬的政治犯
[00:09:25.120 --> 00:09:28.600]  最後是受羅馬最殘酷的刑罰
[00:09:28.600 --> 00:09:30.480]  被釘在十字架上
[00:09:30.480 --> 00:09:34.080]  如果大家看過耶穌傳電影的時候
[00:09:34.080 --> 00:09:35.560]  或者受難福
[00:09:35.560 --> 00:09:37.760]  The Passion of Christ的時候
[00:09:37.760 --> 00:09:38.880]  你會看到
[00:09:38.880 --> 00:09:43.520]  耶穌被釘整個過程是非常殘酷
[00:09:43.520 --> 00:09:45.120]  而當時的門徒
[00:09:45.120 --> 00:09:46.240]  包括這兩個門徒
[00:09:46.240 --> 00:09:49.800]  他們都目睹這件事
[00:09:49.800 --> 00:09:52.440]  經歷了一個很大的痛苦
[00:09:52.440 --> 00:09:53.880]  不單止是失望
[00:09:53.880 --> 00:09:56.200]  是一個很大的痛苦
[00:09:56.200 --> 00:10:00.040]  他們現在要離開耶路撒冷
[00:10:00.040 --> 00:10:02.160]  他們要離開這個傷心地
[00:10:02.160 --> 00:10:03.800]  去到以馬五師
[00:10:03.800 --> 00:10:06.680]  應該是他們的鄉下
[00:10:06.680 --> 00:10:08.480]  他們家裡的地方
[00:10:08.480 --> 00:10:12.320]  十一公里大概是走四個小時左右
[00:10:12.320 --> 00:10:14.480]  所以其實也不是很長
[00:10:14.480 --> 00:10:16.440]  今天你們去行山
[00:10:16.440 --> 00:10:20.320]  可能三四個小時都行一行
[00:10:20.320 --> 00:10:25.040]  人物就有兩個門徒
[00:10:25.040 --> 00:10:27.600]  這兩個門徒其實不是十二使徒
[00:10:27.600 --> 00:10:28.880]  我們知道
[00:10:28.880 --> 00:10:31.480]  不過他們應該是跟過耶穌的
[00:10:31.480 --> 00:10:35.040]  而且他們應該跟十一個使徒挺緊密
[00:10:35.040 --> 00:10:37.800]  因為他們之前都是在一起的
[00:10:37.800 --> 00:10:42.880]  所以他們聽到婦女剛才所說的話
[00:10:42.880 --> 00:10:46.360]  其中一個門徒的名字叫格劉巴
[00:10:46.360 --> 00:10:51.200]  這個名字其實在聖經出現過一次
[00:10:51.200 --> 00:10:53.760]  簡單來說這兩個人
[00:10:53.760 --> 00:10:57.560]  你可以說他們是無名小卒
[00:10:57.560 --> 00:10:59.920]  不出名的
[00:10:59.920 --> 00:11:03.560]  但他們都是跟從耶穌的人
[00:11:03.560 --> 00:11:05.960]  我們看看這兩個門徒
[00:11:05.960 --> 00:11:13.760]  他們在路上談論所發生的一切事
[00:11:13.760 --> 00:11:17.760]  我們知道他們是在談關於耶穌的事
[00:11:17.760 --> 00:11:20.560]  你想想代入這兩個角色
[00:11:20.560 --> 00:11:24.480]  你覺得他們是否純粹好像維園阿爸
[00:11:24.480 --> 00:11:26.040]  在討論時事
[00:11:26.040 --> 00:11:28.680]  即是吃花生那種
[00:11:28.680 --> 00:11:34.120]  還是他們是覺得裡面很深的感受
[00:11:34.120 --> 00:11:37.000]  當他們彼此談論的時候
[00:11:37.000 --> 00:11:41.200]  他們裡面其實有很多的情緒
[00:11:41.200 --> 00:11:45.920]  他們兩個人在互相滲透
[00:11:45.920 --> 00:11:48.640]  在抒發他們的情緒
[00:11:48.640 --> 00:11:55.800]  所以你發覺他們的表情是面帶愁容
[00:11:55.800 --> 00:11:59.160]  十七節說他們在臉上帶著愁容
[00:11:59.160 --> 00:12:04.000]  很愁很沮喪很灰心
[00:12:04.000 --> 00:12:06.800]  十一個時候
[00:12:06.800 --> 00:12:09.360]  十五節當他們談論的時候
[00:12:09.360 --> 00:12:13.840]  耶穌就親自走近他們那裡
[00:12:13.840 --> 00:12:17.160]  很奇怪當耶穌走近他們的時候
[00:12:17.160 --> 00:12:20.600]  你會發覺他們是認不到耶穌的
[00:12:20.600 --> 00:12:23.800]  說他們眼睛模糊了
[00:12:23.800 --> 00:12:28.360]  眼睛模糊其實原本這個字的意思是被動式
[00:12:28.360 --> 00:12:34.280]  即是被模糊被一些東西阻擋了
[00:12:34.280 --> 00:12:36.440]  即是有些東西阻擋著他們
[00:12:36.440 --> 00:12:39.000]  究竟是什麼呢
[00:12:39.000 --> 00:12:43.360]  是誰阻擋著他們的眼睛呢
[00:12:43.360 --> 00:12:46.240]  可能就是耶穌自己
[00:12:46.240 --> 00:12:50.520]  是上帝是耶穌令他們的眼睛模糊看不到
[00:12:50.520 --> 00:12:52.160]  為什麼
[00:12:52.160 --> 00:12:53.880]  可能要考驗他們
[00:12:53.880 --> 00:12:55.480]  考驗他們
[00:12:55.480 --> 00:12:59.000]  看他們認不出耶穌的情況下
[00:12:59.000 --> 00:13:01.520]  他們會說什麼
[00:13:01.520 --> 00:13:05.040]  當然這兩個門徒
[00:13:05.040 --> 00:13:07.400]  可能就算耶穌沒有阻擋著他們
[00:13:07.400 --> 00:13:08.560]  可能他們都認不出
[00:13:08.560 --> 00:13:13.040]  因為他們都沒想過耶穌會復活
[00:13:13.040 --> 00:13:15.440]  我們就看看
[00:13:15.440 --> 00:13:17.360]  當他們認不出耶穌的時候
[00:13:17.360 --> 00:13:19.080]  他們會說什麼
[00:13:19.080 --> 00:13:20.840]  耶穌就裝傻
[00:13:20.840 --> 00:13:27.560]  他說你們一邊走一邊聊什麼呢
[00:13:27.560 --> 00:13:31.080]  他們就很凝重
[00:13:31.080 --> 00:13:33.800]  他們很凝重地停下來
[00:13:33.800 --> 00:13:35.280]  面相快絕受用
[00:13:35.280 --> 00:13:37.200]  跟耶穌說
[00:13:37.200 --> 00:13:39.800]  你是不是在耶路撒冷的旅客裡面
[00:13:39.800 --> 00:13:45.840]  唯一不知道這幾天發生了什麼事的人呢
[00:13:45.840 --> 00:13:49.840]  首先他們就覺得耶穌是一個路人甲
[00:13:49.840 --> 00:13:53.640]  就是路過耶路撒冷
[00:13:53.640 --> 00:13:55.120]  不是在那裡居住
[00:13:55.120 --> 00:13:57.360]  也不知道那裡發生什麼事
[00:13:57.360 --> 00:13:58.600]  為什麼會是旅客呢
[00:13:58.600 --> 00:14:00.920]  因為我們上次都有提過
[00:14:00.920 --> 00:14:04.440]  當時耶穌被釘十字架的時候是逾越節
[00:14:04.440 --> 00:14:07.240]  是猶太人的最大節期
[00:14:07.240 --> 00:14:10.560]  所以會有很多人在不同的地方
[00:14:10.560 --> 00:14:12.480]  回去耶路撒冷過節
[00:14:12.480 --> 00:14:14.960]  過完節就會離開
[00:14:14.960 --> 00:14:17.640]  所以這兩個門徒會覺得
[00:14:17.640 --> 00:14:21.360]  這個路人甲可能只是去幾天過節
[00:14:21.360 --> 00:14:23.640]  但他們會覺得
[00:14:23.640 --> 00:14:26.760]  你是唯一一個不知道那幾天發生的事
[00:14:26.760 --> 00:14:29.640]  很誇張
[00:14:29.640 --> 00:14:32.680]  他們覺得只有耶穌一個不知道嗎
[00:14:32.680 --> 00:14:36.080]  他應該是全世界的人都會知道的
[00:14:36.080 --> 00:14:38.160]  即使是去過節的旅客
[00:14:38.160 --> 00:14:39.880]  他們都應該知道發生什麼事
[00:14:39.880 --> 00:14:42.680]  難道你只是唯一一個不知道
[00:14:42.680 --> 00:14:45.320]  你有沒有看IG
[00:14:45.320 --> 00:14:46.960]  有沒有看臉書
[00:14:46.960 --> 00:14:50.240]  為什麼你什麼都不知道發生什麼事
[00:14:50.240 --> 00:14:52.200]  在反映什麼呢
[00:14:52.200 --> 00:14:55.480]  他們覺得他們知道
[00:14:55.480 --> 00:14:58.360]  他們知道發生了什麼事情
[00:14:58.360 --> 00:15:04.000]  他們很詫異耶穌這麼無知
[00:15:04.000 --> 00:15:06.960]  接著十九節開始
[00:15:06.960 --> 00:15:07.920]  他們就說
[00:15:07.920 --> 00:15:10.240]  耶穌就問他們發生什麼事
[00:15:10.240 --> 00:15:12.120]  接著他們就一邊說一邊說
[00:15:12.120 --> 00:15:13.720]  究竟是什麼
[00:15:13.720 --> 00:15:15.200]  十九節到廿四節
[00:15:15.200 --> 00:15:17.240]  你可以說是把耶穌的生平
[00:15:17.240 --> 00:15:20.120]  一個很濃縮很濃縮的一個撮要
[00:15:20.120 --> 00:15:21.640]  一個總結
[00:15:21.640 --> 00:15:24.120]  但你會發覺他們好像是一直
[00:15:24.120 --> 00:15:28.280]  只是在說一些事情事件
[00:15:28.280 --> 00:15:31.160]  在他們眼中的耶穌是怎樣
[00:15:31.160 --> 00:15:33.800]  他們在他們的眼中去看是怎樣
[00:15:33.800 --> 00:15:35.360]  是拿撒勒人耶穌
[00:15:35.360 --> 00:15:36.320]  這也對的
[00:15:36.320 --> 00:15:39.760]  耶穌成長的地方是拿撒勒
[00:15:39.760 --> 00:15:41.080]  他一個先知
[00:15:41.080 --> 00:15:46.120]  在神在眾百姓面前說話行事都有能力
[00:15:46.120 --> 00:15:50.760]  因為耶穌像先知這樣可以宣講
[00:15:50.760 --> 00:15:53.880]  上帝的話可以行神職治病趕鬼
[00:15:53.880 --> 00:15:55.960]  他們有沒有說錯
[00:15:55.960 --> 00:15:59.320]  所以他們覺得很有能力
[00:15:59.320 --> 00:16:01.160]  期望他們
[00:16:01.160 --> 00:16:04.240]  期望耶穌可以救贖以色列
[00:16:04.240 --> 00:16:07.120]  帶領他們脫離羅馬的政權
[00:16:07.120 --> 00:16:09.160]  但我們看看二十節
[00:16:09.160 --> 00:16:10.080]  他說
[00:16:10.080 --> 00:16:12.360]  祭司長和我們的官長
[00:16:12.360 --> 00:16:14.520]  竟把它解開
[00:16:14.520 --> 00:16:16.160]  竟然
[00:16:16.160 --> 00:16:20.960]  他們沒想過居然是這樣的結局
[00:16:20.960 --> 00:16:22.680]  抓了他
[00:16:22.680 --> 00:16:23.520]  定罪
[00:16:23.520 --> 00:16:25.320]  真的在十字架上
[00:16:25.320 --> 00:16:28.320]  一個很大的落差
[00:16:28.320 --> 00:16:30.400]  一個那麼有能力的先知
[00:16:30.400 --> 00:16:33.200]  為什麼會弄成這樣
[00:16:33.200 --> 00:16:37.440]  所以即使他們說
[00:16:37.440 --> 00:16:39.360]  婦女跟他們說
[00:16:39.360 --> 00:16:41.320]  去到墳墓看不到耶穌屍體
[00:16:41.320 --> 00:16:43.920]  他們也不相信
[00:16:43.920 --> 00:16:45.960]  他們只看到
[00:16:45.960 --> 00:16:47.320]  已經耶穌死了
[00:16:47.320 --> 00:16:50.160]  已經三天了
[00:16:50.160 --> 00:16:53.080]  好像救不回那樣
[00:16:53.080 --> 00:16:57.880]  他們不相信婦女所說的說話
[00:16:57.880 --> 00:16:59.800]  他們覺得很驚奇
[00:16:59.800 --> 00:17:01.640]  他們很驚訝
[00:17:01.640 --> 00:17:03.400]  當有其他的門徒
[00:17:03.400 --> 00:17:04.520]  如果你去福音裡面
[00:17:04.520 --> 00:17:06.400]  你知道
[00:17:06.400 --> 00:17:08.120]  西門彼得和約翰
[00:17:08.120 --> 00:17:09.600]  他們後來也去了墳墓
[00:17:09.600 --> 00:17:10.480]  他們也發現
[00:17:10.480 --> 00:17:12.200]  好像婦女所說
[00:17:12.200 --> 00:17:14.840]  她說只是沒有看見
[00:17:14.840 --> 00:17:16.520]  二十四節那裡
[00:17:16.520 --> 00:17:18.240]  就是說
[00:17:18.240 --> 00:17:19.920]  是墳墓空了
[00:17:19.920 --> 00:17:22.280]  但屍體不見了
[00:17:22.280 --> 00:17:23.760]  是看不到她
[00:17:23.760 --> 00:17:27.400]  那我怎麼知道她是否復活了
[00:17:27.400 --> 00:17:28.520]  這兩個門徒
[00:17:28.520 --> 00:17:30.640]  他們聽了很多
[00:17:30.640 --> 00:17:32.880]  也看了一些東西
[00:17:32.880 --> 00:17:35.720]  他們親身跟隨過耶穌的一段日子
[00:17:35.720 --> 00:17:38.880]  看到耶穌行很多的神蹟騎士
[00:17:38.880 --> 00:17:40.560]  不過他們也沒有相信
[00:17:40.560 --> 00:17:44.760]  沒有相信耶穌去復活
[00:17:44.760 --> 00:17:47.040]  剛才我們說
[00:17:47.040 --> 00:17:47.720]  這兩個門徒
[00:17:47.720 --> 00:17:50.720]  覺得耶穌好像什麼都不知道
[00:17:50.720 --> 00:17:52.760]  你這個老人家
[00:17:52.760 --> 00:17:55.000]  在耶路撒冷發生這麼重要的事
[00:17:55.000 --> 00:17:57.320]  你也不知道
[00:17:57.320 --> 00:18:00.000]  但其實真正不知道的是誰
[00:18:00.000 --> 00:18:02.600]  耶穌說其實
[00:18:02.600 --> 00:18:05.080]  你們才是真正的無知
[00:18:05.080 --> 00:18:09.080]  你們是無知的人
[00:18:09.080 --> 00:18:11.160]  這種的無知
[00:18:11.160 --> 00:18:13.080]  路加聖經的作者
[00:18:13.080 --> 00:18:16.760]  他就有一個很大的反差的對比
[00:18:16.760 --> 00:18:21.000]  他們的無知不是因為他們沒有知識
[00:18:21.000 --> 00:18:22.280]  他們也知道很多東西
[00:18:22.280 --> 00:18:25.600]  他們剛才也有些描述得很準確
[00:18:25.600 --> 00:18:27.560]  是他們不信
[00:18:27.560 --> 00:18:29.760]  他們的無知是不信
[00:18:29.760 --> 00:18:32.280]  他們的心信得太遲鈍
[00:18:32.280 --> 00:18:35.720]  太遲鈍就是其實他們不信
[00:18:35.720 --> 00:18:37.080]  他們不信
[00:18:37.080 --> 00:18:40.600]  剛才他們說耶穌是先知
[00:18:40.600 --> 00:18:43.200]  他們不相信其實耶穌
[00:18:43.200 --> 00:18:46.360]  是舊約裡面所預言的基督
[00:18:46.360 --> 00:18:49.680]  基督必須要受這些苦難
[00:18:49.680 --> 00:18:54.560]  然後才進入那個榮耀裡面
[00:18:54.560 --> 00:18:58.480]  他們不相信
