
[00:00:00.000 --> 00:00:06.400]  好,我們讀一段聖經,在詩篇126篇第四到第六節。
[00:06:32.780 --> 00:06:34.860]  但我們看見詩篇的作者,
[00:06:34.860 --> 00:06:38.780]  就是向神有這樣一種持續性的渴慕,
[00:06:38.780 --> 00:06:41.980]  一種偉大的期待。
[00:06:41.980 --> 00:06:48.380]  事實上我們看見,後來神也的確選招了不同的領袖,
[00:06:48.380 --> 00:06:54.660]  帶領著不同的群眾,一次又一次的回歸耶路撒冷,
[00:06:54.660 --> 00:07:01.860]  來重建聖殿,教導律法,重新建造耶路撒冷的城牆。
[00:07:01.860 --> 00:07:07.260]  我們看見神向以色列人的心意,不是只有一次的回歸而已。
[00:07:07.260 --> 00:07:12.420]  同樣神在我們身上的心意,也不是只有一次性的工作而已。
[00:07:12.420 --> 00:07:17.660]  因為神在我們身上所要成就的是又大又廣,
[00:07:17.660 --> 00:07:20.940]  甚至遠超過我們所求所想的。
[00:07:20.940 --> 00:07:27.300]  正好像神怎麼樣使南地的河水能夠赴流一樣。
[00:07:27.300 --> 00:07:32.500]  第二件你要明白,今天神給我們生命河的應許,
[00:07:32.500 --> 00:07:36.020]  是 Shekinah Glory 的應許。
[00:07:36.020 --> 00:07:42.660]  這個 Shekinah Glory 的應許,是遠大過於這個會堂的建造的。
[00:07:42.660 --> 00:07:48.340]  神所給我們的應許,乃是神榮耀同在的彰顯。
[00:07:48.340 --> 00:07:54.580]  神要親自走在祂的百姓當中,向他們來說話,
[00:07:54.580 --> 00:08:01.300]  並且引導他們,保護他們,叫世人看見就敬畏。
[00:08:01.300 --> 00:08:05.620]  這個榮耀的同在,也不是停留在我們中間而已。
[00:08:05.620 --> 00:08:09.700]  而是要從我們中間,持永流到萬國萬民,
[00:08:09.700 --> 00:08:13.860]  正像南地的河水赴流一樣。
[00:08:13.860 --> 00:08:20.820]  而這個 Shekinah Glory 會堂的建造,只不過是一個開始而已。
[00:08:20.820 --> 00:08:27.540]  但雖然是一個開始,但這個會堂的建造還是非常重要的。
[00:08:27.540 --> 00:08:32.420]  因為接了這個會堂,神要向我們印證,
[00:08:32.420 --> 00:08:35.940]  神對我們的應許是真實的。
[00:08:35.940 --> 00:08:41.300]  神要印證,這的確是祂手中的工作。
[00:08:41.300 --> 00:08:45.460]  回想到我們過去在建堂的過程當中,
[00:08:45.460 --> 00:08:51.220]  想想看,神在我們中間行了多少的神蹟奇事。
[00:08:51.220 --> 00:08:55.460]  想到我們在動土典禮之後,
[00:08:55.460 --> 00:08:58.340]  正準備要開工的時候,還記得嗎?
[00:08:58.340 --> 00:09:02.340]  沒想到銀行臨時在貸款的條例裡面,
[00:09:02.340 --> 00:09:05.220]  多加了一個要求,
[00:09:05.220 --> 00:09:08.580]  就不把貸款的錢給我們。
[00:09:08.580 --> 00:09:13.380]  搞得我們那時候卡在當中,進退兩難。
[00:09:13.380 --> 00:09:15.940]  結果神竟然一夜之間,
[00:09:15.940 --> 00:09:19.300]  使香港的上海商業銀行明白我們的情況,
[00:09:19.300 --> 00:09:22.660]  而且馬上答應給我們貸款,Hallelujah!
[00:09:22.660 --> 00:09:24.340]  讓我們能夠順利開工。
[00:09:24.340 --> 00:09:30.740]  這只有神能夠如此成就這樣偉大奇妙的神蹟。
[00:09:30.740 --> 00:09:32.820]  想到在施工期間,記得嗎?
[00:09:32.820 --> 00:09:36.180]  我們求一件事情,求神不要下雨,
[00:09:36.180 --> 00:09:40.020]  好讓這個工程能夠如期的完成。
[00:09:40.020 --> 00:09:44.500]  結果在那一年零五個月期間,真的沒有下雨,
[00:09:44.500 --> 00:09:46.260]  而且超級暖和。
[00:09:46.260 --> 00:09:48.020]  我還記得那時候一月的時候,
[00:09:48.020 --> 00:09:50.900]  我還能夠在Santana Road外面,
[00:09:50.900 --> 00:09:54.660]  坐在室外喝奶茶,哇!
[00:09:54.660 --> 00:09:55.780]  感謝神啊!
[00:09:55.780 --> 00:09:59.780]  我們看見我們果然後來能夠如期完工啊!
[00:09:59.780 --> 00:10:03.780]  你知道每一個聽見說我們建這麼大一個教會,
[00:10:03.780 --> 00:10:07.940]  只花了一年零五個月的時間都非常的吃驚啊!
[00:10:07.940 --> 00:10:11.060]  因為這完全是不可能的事情。
[00:10:11.060 --> 00:10:15.940]  但在人不能在神沒有難成的事情,Amen!
[00:10:15.940 --> 00:10:18.820]  第二點,這一切都提醒我們,
[00:10:18.820 --> 00:10:23.700]  提醒我們說神在我們身上的應許是確切的,
[00:10:23.700 --> 00:10:29.780]  而神所開始的工作,神自己必定要持續來完成,Amen!
[00:10:29.780 --> 00:10:35.300]  所以求主幫助我們不要因為現在的疫情我們就灰心,
[00:10:35.300 --> 00:10:37.860]  反而我們要持續來渴慕,
[00:10:37.860 --> 00:10:41.140]  因為神的工作真的是一波又一波的,
[00:10:41.140 --> 00:10:47.460]  而且一波比一波更廣,一波比一波更深遠,Hallelujah!
[00:10:47.460 --> 00:10:50.900]  我們要像詩篇的作者一樣再次回到神的面前,
[00:10:50.900 --> 00:10:53.540]  向神呼喊說,是的主啊!
[00:10:53.540 --> 00:10:56.820]  願祢榮耀同在,彰顯在我們中間,
[00:10:56.820 --> 00:11:00.420]  正好像南地的河水赴流一樣啊!
[00:11:00.420 --> 00:11:02.100]  充滿在我們中間,
[00:11:02.100 --> 00:11:06.020]  而且從我們中間直湧流到萬國萬民,Amen!
[00:11:06.020 --> 00:11:07.460]  Hallelujah!
[00:11:07.460 --> 00:11:11.220]  所以第一個,你要持續渴慕神的作為,
[00:11:11.220 --> 00:11:18.580]  第二,要堅持的信靠神,要堅持的信靠神,
[00:11:18.580 --> 00:11:27.460]  特別是當我們處在神一波的工作與另外一波工作中間的時候,
[00:11:27.460 --> 00:11:34.420]  也正是我在一個我們並不知道神下一波的工作什麼時候要來臨的時候,
[00:11:34.420 --> 00:11:38.900]  特別在這種時刻,在兩波的中間,
[00:11:38.900 --> 00:11:41.540]  你又不知道下一波什麼時候要來臨,
[00:11:41.540 --> 00:11:48.020]  我告訴你,在這個時刻,我們特別需要堅持的信靠神。
[00:11:48.020 --> 00:11:54.260]  這就好像以色列人一樣,在神帶領第一批回歸的時候,
[00:11:54.260 --> 00:11:56.660]  有些人已經回歸到耶路撒冷,
[00:11:56.660 --> 00:12:02.580]  但是絕大多數的猶太人還是在貝魯的光景當中,
[00:12:02.580 --> 00:12:05.860]  好像神的工作停下來了,
[00:12:05.860 --> 00:12:09.140]  不知道前面的道路會如何。
[00:12:09.140 --> 00:12:12.100]  同樣今天我們光景不也是這樣嗎?
[00:12:12.100 --> 00:12:17.460]  新冠病毒的疫情一來,好像一切都被中斷了,
[00:12:17.460 --> 00:12:23.300]  連什麼時候我們能夠恢復實體聚會都遙遙無期,
[00:12:23.300 --> 00:12:30.500]  好像疫情一來就悄悄的奪去了神所應許給我們的祝福。
[00:12:30.500 --> 00:12:36.180]  甚至很多人在說我們大概也永遠回不到我們以前的光景。
[00:12:36.180 --> 00:12:40.340]  到底神的下一波什麼時候會來?
[00:12:40.340 --> 00:12:43.780]  到底什麼是神下一波的工作?
[00:12:43.780 --> 00:12:44.980]  弟兄姊姊,今天你要知道,
[00:12:44.980 --> 00:12:52.900]  今天我們的確是處在一個神一波的工作跟另一波工作中間。
[00:12:52.900 --> 00:12:57.380]  而在這個時刻,最重要一件事,我再一次說,
[00:12:57.380 --> 00:13:00.980]  堅持信靠神!
[00:13:00.980 --> 00:13:05.380]  我就想到,在《撒末爾基上帝三十章》中,
[00:13:05.380 --> 00:13:08.180]  記載了一個大衛的故事。
[00:13:08.180 --> 00:13:11.540]  當時大衛率領他的軍隊出去打仗,
[00:13:11.540 --> 00:13:14.260]  打完仗回家,回到自己的城裡,
[00:13:14.260 --> 00:13:19.460]  才發現敵人已經把他們的城市洗劫一空了。
[00:13:19.460 --> 00:13:21.460]  不但城市被毀,
[00:13:21.460 --> 00:13:25.540]  而且他們的妻兒都被敵人擄去。
[00:13:25.540 --> 00:13:30.100]  當時我們看大衛手下有三種反應。
[00:13:30.100 --> 00:13:34.180]  第一種反應很焦慮,怎麼辦?
[00:13:34.180 --> 00:13:37.940]  他們的妻兒都被擄去了,他們在哪裡?
[00:13:37.940 --> 00:13:41.140]  我們怎麼能夠把他們找回來?
[00:13:41.140 --> 00:13:46.180]  第二個反應埋怨,神啊,你在哪裡?
[00:13:46.180 --> 00:13:49.140]  你為什麼讓這些事情發生?
[00:13:49.140 --> 00:13:52.020]  你為什麼沒有保護我們?
[00:13:52.020 --> 00:13:56.340]  第三個反應責怪了,神既不回答,
[00:13:56.340 --> 00:13:58.100]  那只好責怪人了。
[00:13:58.100 --> 00:14:00.980]  找個人,到底誰的錯?
[00:14:00.980 --> 00:14:05.540]  大衛,都是你的錯,誰叫你帶我們去打仗的?
[00:14:05.540 --> 00:14:09.060]  第二點,今天這難道不都是我們在面對挫折,
[00:14:09.060 --> 00:14:13.460]  患難的環境當中常常有的反應嗎?
[00:14:13.460 --> 00:14:17.860]  但事實上,焦慮、埋怨、責怪,
[00:14:17.860 --> 00:14:21.620]  從來不能夠幫助我們解決我們問題。
[00:14:21.620 --> 00:14:24.740]  我們看見大衛的反應卻不是如此。
[00:14:24.740 --> 00:14:27.860]  《撒瑪爾基斯》上第30章第6節,
[00:14:27.860 --> 00:14:33.140]  這裡說他卻依靠神心理兼顧。
[00:14:33.140 --> 00:14:35.940]  大衛之所以可以心理兼顧,
[00:14:35.940 --> 00:14:36.820]  因為這裡說什麼?
[00:14:36.820 --> 00:14:40.500]  因為他選擇信靠神。
[00:14:40.500 --> 00:14:47.300]  他相信無論環境怎麼樣改變,神永遠擁有他的答案。
[00:14:47.300 --> 00:14:49.860]  所以他來到神面求問神,
[00:14:49.860 --> 00:14:52.580]  《撒瑪爾基斯》30章第8節,
[00:14:52.580 --> 00:14:54.340]  我們看大衛求問耶和華說,
[00:14:54.340 --> 00:14:59.300]  我追趕敵軍,追得上追不上呢?
[00:14:59.300 --> 00:15:02.980]  第二點,這難道不是我們今天心中的問題嗎?
[00:15:02.980 --> 00:15:05.700]  仇敵界的這支疫情,
[00:15:05.700 --> 00:15:08.100]  從我們生命當中所奪去的,
[00:15:08.100 --> 00:15:10.740]  從教會當中所奪去的,
[00:15:10.740 --> 00:15:13.940]  我們能夠搶得奪回來嗎?
[00:15:13.940 --> 00:15:16.020]  我們看見神怎麼回答呢?
[00:15:16.020 --> 00:15:19.860]  耶和華說,你可以追,然後神說什麼?
[00:15:19.860 --> 00:15:22.500]  必追得上,而且怎麼樣?
[00:15:22.500 --> 00:15:25.460]  都救得回來,哈利路亞!
[00:15:25.460 --> 00:15:27.780]  第二點,你可知道在神的面前,
[00:15:27.780 --> 00:15:32.660]  是有一種追趕仇敵的恩高的嗎?哈利路亞!
[00:15:32.660 --> 00:15:37.460]  那就是無論仇敵在我們生命當中所搶奪去的是什麼,
[00:15:37.460 --> 00:15:42.420]  神說,你現在都可以搶奪回來,哈利路亞!
[00:15:42.420 --> 00:15:46.260]  所以大衛就憑著信心,抓住神的應許,
[00:15:46.260 --> 00:15:48.740]  他去追趕仇敵。
[00:15:48.740 --> 00:15:50.500]  19節這裡怎麼說呢?
[00:15:50.500 --> 00:15:54.100]  凡亞馬利人所擄去的,無論大小、兒女、財物,
[00:15:54.100 --> 00:15:59.700]  大衛都奪回來,而且沒有失落一個,哈利路亞!
[00:15:59.700 --> 00:16:02.580]  連一個也不失落!
[00:16:02.580 --> 00:16:06.100]  第二點同樣,今天我們也要來宣告,
[00:16:06.100 --> 00:16:11.860]  神已經將追趕仇敵的恩高賞賜給我們了,哈利路亞!
[00:16:11.860 --> 00:16:16.260]  無論仇敵在我們生命當中所奪去的是什麼,
[00:16:16.260 --> 00:16:19.940]  無論是我們的信心,我們的盼望,
[00:16:19.940 --> 00:16:23.060]  是我們與親人跟朋友的關係,
[00:16:23.060 --> 00:16:26.100]  是我們的健康,是我們的財物,
[00:16:26.100 --> 00:16:30.340]  是我們的工作,我們要奉主得聖名來宣告,
[00:16:30.340 --> 00:16:35.620]  我們都要搶奪回來,而且一個都不失落,哈利路亞!
[00:16:35.620 --> 00:16:40.580]  同樣我們看見仇敵在教會當中所奪去的祝福,
[00:16:40.580 --> 00:16:45.380]  無論是我們現場敬拜的所帶來釋放的能力,
[00:16:45.380 --> 00:16:49.940]  無論是弟兄姊妹肢體生活那種福祉,
[00:16:49.940 --> 00:16:55.940]  無論是對神那種榮耀同在彰顯的渴慕,
[00:16:55.940 --> 00:17:00.420]  第二點你要知道,在居家隔離這段日子,
[00:17:00.420 --> 00:17:06.740]  長期的居家隔離已經讓我們好像習慣了在螢幕上的敬拜,
[00:17:06.740 --> 00:17:13.060]  以至於我們也慢慢的失去了對神同在彰顯的渴慕,
[00:17:13.060 --> 00:17:18.180]  好像仇敵悄悄的奪去我們心中的渴慕,
[00:17:18.180 --> 00:17:20.740]  我告訴你,無論仇敵奪去了什麼,
[00:17:20.740 --> 00:17:28.180]  今天奉主得聖名,我們要搶奪回來,而且一個也不失落,哈利路亞!
[00:17:28.180 --> 00:17:31.620]  也許你會說,牧師,這怎麼可能呢?
[00:17:31.620 --> 00:17:36.020]  我這麼軟弱,這恐怕是給那些比較強壯的人,
[00:17:36.020 --> 00:17:40.260]  有力氣去追趕的人吧,不是像我這樣的人。
[00:17:40.260 --> 00:17:45.380]  第二點我要告訴你,這恩高是一個團體性的恩高,
[00:17:45.380 --> 00:17:50.340]  就好像Shakina Glory,那是團體性的恩高一樣,
[00:17:50.340 --> 00:17:56.180]  是給每個人的,不但是給強壯的人,也是給軟弱的人。
[00:17:56.180 --> 00:17:58.340]  我們看二十四節這裡怎麼說呢?
[00:17:58.340 --> 00:18:04.180]  這是誰肯依從你們的上陣得多少,看守器具的也得多少,
[00:18:04.180 --> 00:18:06.180]  應當大家平分。
[00:18:06.180 --> 00:18:12.180]  換句話說,不但上陣的人得到滷回的一個,搶回的滷物,
[00:18:12.180 --> 00:18:16.980]  連那些留守的人,那些看守器具,
[00:18:16.980 --> 00:18:23.540]  照樣分得這些奪回來的滷物,哪些是那些留守的?
[00:18:23.540 --> 00:18:29.940]  就是那些軟弱的嘛,那些疲倦的嘛,不再有力氣去追趕的嘛。
[00:18:29.940 --> 00:18:34.100]  可是大衛得聖回來的時候,神設立了一個原則,
[00:18:34.100 --> 00:18:38.340]  那就是神的恩典是給每一個人的。
[00:18:38.340 --> 00:18:41.620]  不但是給強壯的,也是給軟弱的。
[00:18:41.620 --> 00:18:45.060]  不但是去給打仗的,也是給那些留守的。
[00:18:45.060 --> 00:18:47.380]  所以你不要以為這個與你無關,弟兄姊妹。
[00:18:47.380 --> 00:18:52.660]  這個恩高是團體性的恩高,只要你是屬神的百姓,
[00:18:52.660 --> 00:18:56.420]  你就有份與神的得勝。
[00:18:56.420 --> 00:19:01.380]  所以第五點,今天無論你在面對的環境的光景是如何,
[00:19:01.380 --> 00:19:07.380]  你一定要堅持的來信靠神,不要讓仇敵欺騙你。
[00:19:07.380 --> 00:19:11.220]  以為神的工作停止,神不再工作,NO!
[00:19:11.220 --> 00:19:16.260]  神下一波的工作正在興起。
[00:19:16.260 --> 00:19:21.940]  也正是因為這個原因,我們才可以宣告仇敵所搶奪去的,
[00:19:21.940 --> 00:19:27.060]  我們通通要搶奪回來,而且一個也不失落。
[00:19:27.060 --> 00:19:29.860]  Hallelujah! Amen!
[00:19:29.860 --> 00:19:37.220]  第三,我們要持續的撒種,要持續的撒種。
[00:19:37.220 --> 00:19:42.660]  在第五節裡面,詩篇的作者在講完他心中的渴慕之後,
[00:19:42.660 --> 00:19:47.140]  他就說流淚撒種的,必要歡呼收割。
[00:19:47.140 --> 00:19:50.420]  意思就是如果我們相信,
[00:19:50.420 --> 00:19:54.340]  而且我們期待神有下一步的工作要來臨,
[00:19:54.340 --> 00:19:58.580]  那我們就必須為神的工作開始來撒種。
[00:19:58.580 --> 00:20:03.380]  因為流淚撒種,才能夠歡呼收割。
[00:20:03.380 --> 00:20:05.380]  那你說怎麼樣撒種呢?
[00:20:05.380 --> 00:20:08.980]  首先第一個,要持續不斷的禱告,
[00:20:08.980 --> 00:20:11.700]  要持續不斷的禱告。
[00:20:11.700 --> 00:20:12.820]  為什麼要禱告?
[00:20:12.820 --> 00:20:17.940]  因為禱告能夠帶給我們得勝仇敵的能力,Amen!
[00:20:17.940 --> 00:20:21.060]  今天多少時候在我們生活侍奉當中,
[00:20:21.060 --> 00:20:23.780]  我們不是常常覺得沒有能力嗎?
[00:20:23.780 --> 00:20:28.900]  多少時候我們感覺到好像神的恩典正在降臨到我們身上的時候,
[00:20:28.900 --> 00:20:34.020]  在伴途就好像被仇敵攔截下來。
[00:20:34.020 --> 00:20:37.940]  好像我們本來想應該得到神應許的祝福的,
[00:20:37.940 --> 00:20:43.300]  但現在因為仇敵的工作,我們經歷不到神應許的能力。
[00:20:43.300 --> 00:20:45.780]  所以我們需要來禱告。
[00:20:45.780 --> 00:20:48.820]  你知道早期華人教會裡面有一句話,
[00:20:48.820 --> 00:20:52.100]  說多禱告就多有能力,
[00:20:52.100 --> 00:20:55.060]  少禱告就少有能力,
[00:20:55.060 --> 00:20:56.180]  不禱告呢?
[00:20:56.180 --> 00:20:59.060]  你也想得出來,就沒有能力。
[00:20:59.060 --> 00:21:03.460]  真的何等的真切,多禱告就多有能力。
[00:21:03.460 --> 00:21:07.860]  你少禱告,你不禱告,當然沒有能力。
[00:21:07.860 --> 00:21:13.140]  只有藉著禱告才能夠斷開仇敵一切黑暗的詮釋,
[00:21:13.140 --> 00:21:16.980]  讓我們得享神應許的祝福,Amen!
[00:21:16.980 --> 00:21:18.260]  而且不但要禱告,
[00:21:18.260 --> 00:21:22.180]  而且持續不斷抓住神的應許來禱告,
[00:21:22.180 --> 00:21:24.260]  就好像但一禮一樣。
[00:21:24.260 --> 00:21:28.420]  但一禮不但是在貝魯時期的一個先知,
[00:21:28.420 --> 00:21:32.900]  其實但一禮是非常偉大的帶導者,你知道嗎?
[00:21:32.900 --> 00:21:40.100]  聖經講到說,但一禮他每天三次面向耶路撒冷在禱告。
[00:21:40.100 --> 00:21:44.100]  一天三次,為什麼要面向耶路撒冷?
[00:21:44.100 --> 00:21:46.020]  因為那是神的應許。
[00:21:46.020 --> 00:21:50.500]  神應許以色列人貝魯70年要歸回耶路撒冷,
[00:21:50.500 --> 00:21:55.460]  他在貝魯之地每天三次面向耶路撒冷在禱告,
[00:21:55.460 --> 00:21:59.460]  抓住神的應許,持續不斷地禱告。
[00:21:59.460 --> 00:22:03.540]  我們看見至終,我們看見神的應許成就。
[00:22:03.540 --> 00:22:09.060]  同樣的弟兄姊妹,要記得今天你我也是有神應許的人。
[00:22:09.060 --> 00:22:13.700]  Shakina Glory,神給我們的應許。
[00:22:13.700 --> 00:22:17.460]  我們就要抓住神的應許,向主來呼求。
[00:22:17.460 --> 00:22:24.180]  主啊,求祢彰顯祢的榮耀,彰顯祢的榮耀的同在在我們中間。
[00:22:24.180 --> 00:22:28.740]  無論這個世界多麼的黑暗,求祢彰顯祢的作為來,
[00:22:28.740 --> 00:22:31.700]  彰顯祢的榮耀來,Shakina Glory,
[00:22:31.700 --> 00:22:36.900]  讓這個地方成為祢榮耀同在彰顯的地方,Hallelujah!
[00:22:36.900 --> 00:22:41.540]  我們要抓住神的應許,持續地禱告,
[00:22:41.540 --> 00:22:48.180]  因為知道神所應許的祂怎麼樣,必定成就,Hallelujah!
[00:22:48.180 --> 00:22:53.700]  所以要持續不斷地禱告,第二個,要順從神一步一步地帶領。
[00:22:53.700 --> 00:22:57.700]  要順從神一步一步地帶領。
[00:22:57.700 --> 00:23:03.860]  所謂流淚灑腫,不是叫你坐在這裡光禱告而已。
[00:23:03.860 --> 00:23:08.260]  第六節我們看見這四篇的作者講從帶種流淚出去,
[00:23:08.260 --> 00:23:17.860]  必要歡歡樂樂帶著和捆回來,這裡帶著流淚出去灑腫都是動詞。
[00:23:17.860 --> 00:23:25.060]  換說我們需要用行動來配合,我們需要順服神一步一步地帶領,
[00:23:25.060 --> 00:23:29.860]  特別在這種危險的時代,我們看不清前面的道路的時候,
[00:23:29.860 --> 00:23:35.460]  我告訴你,我們一定要順服神一步一步地帶領。
[00:23:35.460 --> 00:23:39.380]  有一次有人問趙庸濟牧師,
[00:23:39.380 --> 00:23:44.660]  他是在韓國最大的一間教會的牧者,
