
[00:00:00.000 --> 00:00:05.120]  等您展會平安 讓我們一起同心有禱告
[00:05:15.000 --> 00:05:16.960]  和死亡的困鎖
[00:05:16.960 --> 00:05:18.840]  這個才是最可怕
[00:05:18.840 --> 00:05:22.960]  也都令到耶西別害怕
[00:05:22.960 --> 00:05:25.760]  以至他要追殺以利亞
[00:05:25.760 --> 00:05:29.800]  不過當時以利亞感到很困惑
[00:05:29.800 --> 00:05:34.040]  正正就好像我們現在面對罪惡橫行的年代一樣
[00:05:34.040 --> 00:05:36.640]  我們都覺得困惑
[00:05:36.640 --> 00:05:39.320]  因著耶西別這個薩姆社的追殺令
[00:05:39.320 --> 00:05:42.960]  以利亞馬上收拾細軟逃亡到國外
[00:05:42.960 --> 00:05:48.920]  他首先去到最近猶大城的一個別士巴的地方
[00:05:48.920 --> 00:05:52.360]  但猶大當時其實都是阿哈勢力的範圍
[00:05:52.360 --> 00:05:55.560]  因為他的女兒是猶大的王妃
[00:05:55.560 --> 00:05:58.200]  於是以利亞留下了僕人
[00:05:58.200 --> 00:06:01.120]  自己一個去到曠野當中
[00:06:01.120 --> 00:06:05.240]  曠野是可以避開人的地方
[00:06:05.240 --> 00:06:09.560]  同時也是最孤獨無援的地方
[00:06:09.560 --> 00:06:11.320]  面對著生命的威脅
[00:06:11.320 --> 00:06:13.040]  以利亞這樣禱告
[00:06:13.040 --> 00:06:14.440]  耶和華罷了
[00:06:14.440 --> 00:06:16.360]  求你取我的性命
[00:06:16.360 --> 00:06:19.880]  因為我不勝於我的列祖
[00:06:19.880 --> 00:06:22.120]  失去了盼望的以利亞
[00:06:22.120 --> 00:06:26.280]  作了向耶和華求死的禱告
[00:06:26.280 --> 00:06:28.320]  以利亞說罷了
[00:06:28.320 --> 00:06:32.000]  那意思其實是很多 太多
[00:06:32.000 --> 00:06:35.320]  演繹出來就是多到根本承受不來
[00:06:35.320 --> 00:06:37.680]  如果用現代的說話來說
[00:06:37.680 --> 00:06:40.920]  就是說永慶的主我受夠了
[00:06:40.920 --> 00:06:44.840]  以利亞是一個很勇敢而且厲害的先知
[00:06:44.840 --> 00:06:47.440]  他面對世代的黑暗和邪惡
[00:06:47.440 --> 00:06:50.840]  一個人在當時的政權之下
[00:06:50.840 --> 00:06:53.280]  他繼續去抗爭 搏鬥
[00:06:53.280 --> 00:06:54.880]  搏鬥了三年
[00:06:54.880 --> 00:06:56.600]  他不是一個軟弱的人
[00:06:56.600 --> 00:06:59.080]  也不是一個容易放棄的人
[00:06:59.080 --> 00:07:02.880]  但為甚麼在這個時候
[00:07:02.880 --> 00:07:05.200]  以利亞這麼失望
[00:07:05.200 --> 00:07:09.560]  甚至絕望到要求死
[00:07:09.560 --> 00:07:12.480]  以利亞很困惑
[00:07:12.480 --> 00:07:14.520]  他想不通
[00:07:14.520 --> 00:07:16.640]  明明是為神做大事
[00:07:16.640 --> 00:07:20.120]  明明是站在勝過罪惡的一方
[00:07:20.120 --> 00:07:24.520]  但為甚麼反過來被恆樂追殺
[00:07:24.520 --> 00:07:28.560]  好像我們現在面對罪惡橫行的年代
[00:07:28.560 --> 00:07:31.200]  我們都感覺到很困惑
[00:07:31.200 --> 00:07:35.080]  為甚麼神會容忍這些惡事惡人的存留
[00:07:35.080 --> 00:07:38.680]  為甚麼我們面對這個邪惡的世代
[00:07:38.680 --> 00:07:41.520]  卻感到好像很無力
[00:07:41.520 --> 00:07:44.720]  為甚麼神不出手
[00:07:44.720 --> 00:07:46.800]  另一個面向是
[00:07:46.800 --> 00:07:49.160]  我相信以利亞當時也是很期待
[00:07:49.160 --> 00:07:51.440]  自己可以見證到宗教的復興
[00:07:51.440 --> 00:07:54.640]  很期待神藉著他所做的一切
[00:07:54.640 --> 00:07:59.000]  扭轉當時的黑暗和邪惡
[00:07:59.000 --> 00:08:01.760]  不過當他發現
[00:08:01.760 --> 00:08:03.320]  這個世上的黑暗
[00:08:03.320 --> 00:08:06.840]  比他所付出的原來是壓倒性的大
[00:08:06.840 --> 00:08:11.360]  這個落差令他失望至極
[00:08:11.360 --> 00:08:14.200]  因為他真的很努力
[00:08:14.200 --> 00:08:17.640]  於是他深深感受到絕望
[00:08:17.640 --> 00:08:20.080]  深深感受到這個世界的黑暗
[00:08:20.080 --> 00:08:21.720]  這個世界的荒謬
[00:08:21.720 --> 00:08:23.840]  這個世界的瘋狂
[00:08:23.840 --> 00:08:25.800]  以至他不能夠承受
[00:08:25.800 --> 00:08:28.760]  甚至要求死
[00:08:28.760 --> 00:08:29.400]  弟兄姊妹
[00:08:29.400 --> 00:08:31.080]  我不知道你有沒有
[00:08:31.080 --> 00:08:34.840]  「神呀 我受夠了」的經驗
[00:08:34.840 --> 00:08:36.960]  又或者「神呀 我受夠了」
[00:08:36.960 --> 00:08:42.120]  可能正是我們此時此刻的一些心情寫照
[00:08:42.120 --> 00:08:44.920]  活在一個瘋狂的世界
[00:08:44.920 --> 00:08:47.120]  我們每天看到很多發生的事情
[00:08:47.120 --> 00:08:51.240]  都是超過我們自己所想像到
[00:08:51.240 --> 00:08:53.080]  由2019年中起
[00:08:53.080 --> 00:08:56.680]  我們都好像活在一個很陌生的世界
[00:08:56.680 --> 00:08:59.600]  我們從來沒有想像過的世界
[00:08:59.600 --> 00:09:00.760]  我們的生活
[00:09:00.760 --> 00:09:02.040]  我們的計劃
[00:09:02.040 --> 00:09:03.400]  我們人生的理想
[00:09:03.400 --> 00:09:06.280]  好像突然間被打斷了
[00:09:06.280 --> 00:09:11.880]  但是我們又要回到現今的世代繼續去回應
[00:09:11.880 --> 00:09:14.400]  不知道在面對一切一切的事情上面
[00:09:14.400 --> 00:09:17.200]  大家會不會都有一種「嘩 真是飽和了」
[00:09:17.200 --> 00:09:18.720]  「真是受夠了」的感覺
[00:09:18.720 --> 00:09:21.800]  因為實在太多承受不起
[00:09:21.800 --> 00:09:24.360]  應付不來
[00:09:24.360 --> 00:09:27.800]  有人是選擇繼續向前
[00:09:27.800 --> 00:09:32.440]  奔向很新的未知的世界
[00:09:32.440 --> 00:09:35.280]  有人選擇繼續留下來
[00:09:35.280 --> 00:09:39.920]  活在一個或許會比過往更加瘋狂的世代
[00:09:39.920 --> 00:09:41.760]  不過無論選擇是怎樣
[00:09:41.760 --> 00:09:43.920]  我想我們都不能夠反映經歷了
[00:09:43.920 --> 00:09:45.840]  有這麼多的事情
[00:09:45.840 --> 00:09:48.480]  無論2019年的社會運動
[00:09:48.480 --> 00:09:51.520]  甚至是2020年開始到現在
[00:09:51.520 --> 00:09:54.320]  繼續有的疫情
[00:09:54.320 --> 00:09:56.800]  我們一起經歷了很多
[00:09:56.800 --> 00:09:59.560]  社會上面都有很多不同的變化
[00:09:59.560 --> 00:10:00.480]  在我們的生活中
[00:10:00.480 --> 00:10:03.400]  可能我們都深深地覺得
[00:10:03.400 --> 00:10:06.200]  太多太沉重的事
[00:10:06.200 --> 00:10:09.200]  太多令我們很驚訝很震撼的
[00:10:09.200 --> 00:10:12.440]  太多令我們感覺到很無奈很慨嘆的
[00:10:12.440 --> 00:10:15.560]  發生在我們生活的香港當中
[00:10:15.560 --> 00:10:18.640]  我們心裏面可能都覺得很困惑
[00:10:18.640 --> 00:10:20.520]  或者面對神的時候
[00:10:20.520 --> 00:10:22.640]  其實我們可能都很想說一句
[00:10:22.640 --> 00:10:25.600]  「神真是夠了」
[00:10:25.600 --> 00:10:28.800]  生命突然間出現這樣混亂的情況
[00:10:28.800 --> 00:10:31.040]  甚至我們可能有時都不知道
[00:10:31.040 --> 00:10:32.920]  我們的人生或者這個世界
[00:10:32.920 --> 00:10:35.360]  究竟會步向怎樣的地步
[00:10:35.360 --> 00:10:38.240]  不知道應該怎樣走下去
[00:10:38.240 --> 00:10:43.160]  生命就好像突然間停頓了下來
[00:10:43.160 --> 00:10:46.200]  或者感覺都好像麻痺了
[00:10:46.200 --> 00:10:50.000]  我們每一天繼續過著每一天的生活
[00:10:50.000 --> 00:10:55.360]  不過生命好像有種隨風飄流的感覺
[00:10:55.360 --> 00:10:57.400]  我們以往有很多的想像
[00:10:57.400 --> 00:10:59.120]  期待人生的計劃等等
[00:10:59.120 --> 00:11:02.560]  好像都突然間靜止了
[00:11:02.560 --> 00:11:06.560]  或者都令到我們好像沒有向前的動力
[00:11:06.560 --> 00:11:08.360]  我們繼續生活
[00:11:08.360 --> 00:11:11.480]  但感覺到好像所有東西都停頓
[00:11:11.480 --> 00:11:13.480]  我們不會再去多想
[00:11:13.480 --> 00:11:15.160]  因為多想都沒有用
[00:11:15.160 --> 00:11:18.040]  甚至可能停止再去期待
[00:11:18.040 --> 00:11:20.080]  停止向神祈禱
[00:11:20.080 --> 00:11:21.720]  停止做基督徒
[00:11:21.720 --> 00:11:23.760]  停止繼續努力生活
[00:11:23.760 --> 00:11:26.080]  停止去更新改變
[00:11:26.080 --> 00:11:29.000]  停止去追求美善
[00:11:29.000 --> 00:11:32.240]  因為可能我們都感覺到真的很失望
[00:11:32.240 --> 00:11:37.080]  我們都覺得失去了太多太多
[00:11:37.080 --> 00:11:37.800]  弟兄姊妹
[00:11:37.800 --> 00:11:42.840]  你對於世界會不會都有這份重的失望感
[00:11:42.840 --> 00:11:46.880]  或者你會不會對世界仍然有一份期盼
[00:11:46.880 --> 00:11:51.120]  還是你開始都有一些慢性的失望
[00:11:51.120 --> 00:11:53.120]  面對這份失望的感受
[00:11:53.120 --> 00:11:54.720]  甚至覺得很無能為力
[00:11:54.720 --> 00:11:56.240]  就好像以利亞一樣
[00:11:56.240 --> 00:11:57.720]  失去了動力
[00:11:57.720 --> 00:11:59.080]  看不到方向
[00:11:59.080 --> 00:12:01.400]  看不到未來
[00:12:01.400 --> 00:12:02.520]  當我們失落的時候
[00:12:02.520 --> 00:12:06.080]  其實我們真的很需要可以安揭
[00:12:06.080 --> 00:12:11.040]  我們都可以學習享受神給我們的安揭
[00:12:11.040 --> 00:12:15.360]  就好像神藉著使者讓以利亞可以安揭
[00:12:15.360 --> 00:12:17.680]  當我們在生活當中
[00:12:17.680 --> 00:12:19.840]  感覺到可能有挫敗
[00:12:19.840 --> 00:12:20.440]  有失望
[00:12:20.440 --> 00:12:22.080]  很失落的時候
[00:12:22.080 --> 00:12:23.920]  我們可以安揭
[00:12:23.920 --> 00:12:25.680]  可以休息
[00:12:25.680 --> 00:12:28.400]  同時我們都不要忘記
[00:12:28.400 --> 00:12:30.200]  不要放棄
[00:12:30.200 --> 00:12:33.480]  身邊仍然有很多美好的事物
[00:12:33.480 --> 00:12:36.720]  我們不要放棄去稱讚那些美好的德行
[00:12:36.720 --> 00:12:40.720]  不要放棄用心享受我們日常生活裏面一些
[00:12:40.720 --> 00:12:43.880]  可能很細小但是美好的事
[00:12:43.880 --> 00:12:46.480]  我們可以和朋友一起相聚
[00:12:46.480 --> 00:12:49.160]  可以繼續交心連繫
[00:12:49.160 --> 00:12:52.040]  可以享用豐富的食物
[00:12:52.040 --> 00:12:55.200]  甚至比以利亞的烤餅更加美味
[00:12:55.200 --> 00:12:58.360]  可以自己嘗試煮食
[00:12:58.360 --> 00:13:03.440]  可以欣賞一下叫人心靈平靜的大自然景色
[00:13:03.440 --> 00:13:07.440]  甚至你都可以做一些手作
[00:13:07.440 --> 00:13:09.680]  因為神喜悅人吃喝
[00:13:09.680 --> 00:13:13.200]  享勞碌中享福
[00:13:13.200 --> 00:13:16.640]  這位失落怕忘的以利亞先知
[00:13:16.640 --> 00:13:19.360]  生活中充滿了困惑
[00:13:19.360 --> 00:13:22.360]  充滿了焦慮挫敗
[00:13:22.360 --> 00:13:25.040]  亦都失去了動力和方向
[00:13:25.040 --> 00:13:29.320]  去到曠野絕望尋死
[00:13:29.320 --> 00:13:32.600]  不過神保佑以利亞去死
[00:13:32.600 --> 00:13:35.120]  就在以利亞很無力地
[00:13:35.120 --> 00:13:38.000]  睡在羅藤樹下的時候
[00:13:38.000 --> 00:13:40.840]  上帝差拜使者去鼓勵以利亞
[00:13:40.840 --> 00:13:42.360]  為她供應飲食
[00:13:42.360 --> 00:13:44.400]  讓她可以安心睡覺
[00:13:44.400 --> 00:13:45.920]  這樣的供應和接待
[00:13:45.920 --> 00:13:49.520]  不單令到以利亞能夠補充養分
[00:13:49.520 --> 00:13:52.800]  更為她走下你路做好準備
[00:13:52.800 --> 00:13:57.160]  使者的供應不單是能夠讓以利亞存活
[00:13:57.160 --> 00:14:00.680]  更重要的是讓以利亞能夠
[00:14:00.680 --> 00:14:03.680]  有力回到上帝那裡
[00:14:03.680 --> 00:14:05.560]  因為沒有了這樣的供應和接待
[00:14:05.560 --> 00:14:07.040]  以利亞沒有足夠的力量
[00:14:07.040 --> 00:14:08.280]  可以走上帝的路
[00:14:08.280 --> 00:14:13.200]  可以去到賀列山上面去見上帝
[00:14:13.200 --> 00:14:13.680]  弟兄姊妹
[00:14:13.680 --> 00:14:15.720]  我不知道在你生活當中
[00:14:15.720 --> 00:14:17.680]  生命裡面有沒有遇過
[00:14:17.680 --> 00:14:22.720]  從主裡面所差拜的使者和天使
[00:14:22.720 --> 00:14:26.160]  天使是神所差拜的信差
[00:14:26.160 --> 00:14:27.520]  天使是從上帝那裡
[00:14:27.520 --> 00:14:29.760]  得著一些要傳遞的訊息
[00:14:29.760 --> 00:14:31.880]  而將它傳遞給人
[00:14:31.880 --> 00:14:35.040]  天使是侍奉上帝的使者
[00:14:35.040 --> 00:14:36.280]  或者一提到天使
[00:14:36.280 --> 00:14:37.640]  可能我們都會聯想到
[00:14:37.640 --> 00:14:39.240]  她有一對翅膀
[00:14:39.240 --> 00:14:41.000]  頭頂有光環
[00:14:41.000 --> 00:14:42.960]  不過我想
[00:14:42.960 --> 00:14:44.040]  可能我們現實生活
[00:14:44.040 --> 00:14:46.920]  都沒有人真實見過有這樣的天使
[00:14:46.920 --> 00:14:48.520]  如果你曾經見過
[00:14:48.520 --> 00:14:50.680]  我都很想聽聽你的經歷
[00:14:50.680 --> 00:14:53.680]  你可以打開元祖崇拜留下來跟我分享
[00:14:53.680 --> 00:14:57.480]  雖然一對翅膀沒有一個光環
[00:14:57.480 --> 00:14:59.760]  不過我相信我們生命裡面
[00:14:59.760 --> 00:15:01.880]  都曾經遇見過活生生
[00:15:01.880 --> 00:15:04.800]  祝福我們生命的天使
[00:15:04.800 --> 00:15:07.320]  在2017年我自己神口畢業之後
[00:15:07.320 --> 00:15:08.320]  因為有些事情
[00:15:08.320 --> 00:15:09.600]  我需要去到加拿大
[00:15:09.600 --> 00:15:11.800]  大約一個月的時間
[00:15:11.800 --> 00:15:16.520]  這個是我第一次踏入北美這個領土
[00:15:16.520 --> 00:15:17.640]  原本的安排
[00:15:17.640 --> 00:15:20.240]  我打算去一個朋友家裡留宿
[00:15:20.240 --> 00:15:22.960]  因為他表示願意接待我
[00:15:22.960 --> 00:15:25.000]  不過在出發之前的一個星期
[00:15:25.000 --> 00:15:27.600]  我不能夠聯絡到對方
[00:15:27.600 --> 00:15:29.680]  當時正是夏天
[00:15:29.680 --> 00:15:31.720]  是出遊最好的季節
[00:15:31.720 --> 00:15:35.440]  同時當年我記得是加拿大立國的150週年
[00:15:35.440 --> 00:15:37.440]  很多人去到那裡旅行
[00:15:37.440 --> 00:15:39.240]  所以在出發前一個星期
[00:15:39.240 --> 00:15:41.080]  我已經沒有辦法
[00:15:41.080 --> 00:15:44.520]  可以找到合適居住的地方
[00:15:44.520 --> 00:15:46.480]  很不容易找到一間青年旅館
[00:15:46.480 --> 00:15:47.760]  可以留宿一晚
[00:15:47.760 --> 00:15:50.920]  不過當時是旺季
[00:15:50.920 --> 00:15:52.720]  我自己的預算都有限
[00:15:52.720 --> 00:15:54.520]  所以我根本沒有辦法
[00:15:54.520 --> 00:15:57.000]  找到合適居住的地方
[00:15:57.000 --> 00:15:57.800]  情急之身
[00:15:57.800 --> 00:16:01.360]  我就為自己安排了一些青年的
[00:16:01.360 --> 00:16:04.000]  當地的旅行團
[00:16:04.000 --> 00:16:06.120]  這樣安排比較符合預算
[00:16:06.120 --> 00:16:08.240]  也解決了我需要居住
[00:16:08.240 --> 00:16:10.760]  大約一個星期的情況
[00:16:10.760 --> 00:16:12.040]  不過我仍然繼續
[00:16:12.040 --> 00:16:14.200]  在加拿大有三個星期的停留
[00:16:14.200 --> 00:16:16.280]  其實我真的想不到其他辦法
[00:16:16.280 --> 00:16:18.840]  但就是這樣我帶著行李
[00:16:18.840 --> 00:16:20.880]  有限的旅費
[00:16:20.880 --> 00:16:22.760]  一星期的居住安排
[00:16:22.760 --> 00:16:25.960]  我就踏上了這次旅程
[00:16:25.960 --> 00:16:29.280]  到埗之後我與一位見到的叔叔聯絡
[00:16:29.280 --> 00:16:33.360]  他之前因為他義務的身份
[00:16:33.360 --> 00:16:36.240]  他從溫哥華飛到長洲那裡
[00:16:36.240 --> 00:16:38.960]  參與了見到的一些工程
[00:16:38.960 --> 00:16:41.040]  因為這樣我就認識了他
[00:16:41.040 --> 00:16:43.880]  所以我也打算去探望他和他太太
[00:16:43.880 --> 00:16:45.160]  但我要坦白說
[00:16:45.160 --> 00:16:48.680]  當時其實我只是認識他夫婦二人
[00:16:48.680 --> 00:16:50.080]  但我其實跟他們也不相熟
[00:16:50.080 --> 00:16:52.480]  所以我也沒有打算打架他們
[00:16:52.480 --> 00:16:55.120]  不過到他知道我居住的旅館之後
[00:16:55.120 --> 00:16:56.160]  他很肉緊
[00:16:56.160 --> 00:16:57.880]  他覺得要馬上接我走
[00:16:57.880 --> 00:16:59.600]  因為他說那個地方很危險
[00:16:59.600 --> 00:17:00.920]  他從來都不會鼓勵人
[00:17:00.920 --> 00:17:05.160]  在那個地區的旅館留宿
[00:17:05.160 --> 00:17:06.440]  轉轉折折
[00:17:06.440 --> 00:17:10.920]  我就在這個危險的旅館留宿了一晚
[00:17:10.920 --> 00:17:12.800]  完成了當地旅行團之後
[00:17:12.800 --> 00:17:17.560]  他和太太就接待了我去溫哥華居住的地方
[00:17:17.560 --> 00:17:19.960]  除了覺得非常不好意思之外
[00:17:19.960 --> 00:17:22.560]  其實我心情也很複雜
[00:17:22.560 --> 00:17:24.600]  因為還有需要完成的事情
[00:17:24.600 --> 00:17:26.720]  我不知道是否能夠完成
[00:17:26.720 --> 00:17:28.000]  有需要聯絡的人
[00:17:28.000 --> 00:17:30.400]  其實我不知道是否真的聯絡到
[00:17:30.400 --> 00:17:32.600]  但是就這樣很狼狽的我
[00:17:32.600 --> 00:17:36.600]  入住了在叔叔姨姨的家裡
[00:17:36.600 --> 00:17:38.840]  我記得到達的第一晚
[00:17:38.840 --> 00:17:41.520]  叔叔接了我去他的家
[00:17:41.520 --> 00:17:44.200]  然後他太太為我預備了房間
[00:17:44.200 --> 00:17:47.080]  也親手煮了一些餃子給我吃
[00:17:47.080 --> 00:17:49.520]  吃完之後就叫我回去休息
[00:17:49.520 --> 00:17:51.040]  沒有太多的訊問
[00:17:51.040 --> 00:17:53.720]  沒有一些需要馬上回答的問題
[00:17:53.720 --> 00:17:55.400]  第二天起床的時候
[00:17:55.400 --> 00:17:59.200]  我才發現原來過往那段時間
[00:17:59.200 --> 00:18:01.320]  我根本沒有好好休息
[00:18:01.320 --> 00:18:03.880]  而那一晚我想是那段時間
[00:18:03.880 --> 00:18:05.160]  可能有一兩個星期裡面
[00:18:05.160 --> 00:18:08.760]  我睡得最安心最舒服的一晚
[00:18:08.760 --> 00:18:10.240]  起床吃早餐的時候
[00:18:10.240 --> 00:18:12.120]  我也覺得需要和他們兩位
[00:18:12.120 --> 00:18:13.640]  交代一下我的處境
[00:18:13.640 --> 00:18:14.840]  讓他們知道
[00:18:14.840 --> 00:18:16.960]  我就很簡單地說了我的情況
[00:18:16.960 --> 00:18:19.080]  和需要處理的事情
[00:18:19.080 --> 00:18:23.000]  也很感謝他們這樣去接待我
[00:18:23.000 --> 00:18:26.000]  姨姨當時是緩緩地回答了我
[00:18:26.000 --> 00:18:31.240]  她說「神為她愛的人有所預備」
[00:18:31.240 --> 00:18:35.320]  「神為她愛的人有所預備」
[00:18:35.320 --> 00:18:36.400]  我當時聽到的時候
[00:18:36.400 --> 00:18:38.080]  我真的有毛骨悚然
[00:18:38.080 --> 00:18:41.800]  甚至整個人是不懂得怎樣回應
[00:18:41.800 --> 00:18:44.240]  我被深深地觸動了
[00:18:44.240 --> 00:18:45.160]  在往後的日子
[00:18:45.160 --> 00:18:47.680]  神除了藉著他們接待了我
[00:18:47.680 --> 00:18:51.400]  也讓我從他們當中領受了很多
[00:18:51.400 --> 00:18:53.920]  很豐富的恩典和很奇妙的事
[00:18:53.920 --> 00:18:56.400]  這一趟奇妙的旅程
[00:18:56.400 --> 00:18:58.360]  成為了我侍奉的道路
[00:18:58.360 --> 00:19:01.720]  人生道路一個很強的強心針
[00:19:01.720 --> 00:19:05.440]  「神為她愛的人有所預備」
[00:19:05.440 --> 00:19:07.040]  也因著他們的接待
[00:19:07.040 --> 00:19:12.000]  讓我學習到甚麼是真正的接待
[00:19:12.000 --> 00:19:15.600]  當我們在失落、挫敗的時候
[00:19:15.600 --> 00:19:18.400]  我想我們都會盼望可以遇到天使
[00:19:18.400 --> 00:19:20.200]  成為我們的幫助
[00:19:20.200 --> 00:19:21.920]  我更加深信
