
[00:00:00.000 --> 00:00:02.000]  各位兄弟姊妹,主內平安
[00:01:57.000 --> 00:02:00.000]  連影響到肝臟
[00:02:00.000 --> 00:02:02.000]  變成衰敗
[00:02:02.000 --> 00:02:05.000]  立即要換肝
[00:02:05.000 --> 00:02:08.000]  她的母親第一時間
[00:02:08.000 --> 00:02:12.000]  無礙就捐肝的一部分出來
[00:02:12.000 --> 00:02:15.000]  割了,救回這位女嬰
[00:02:15.000 --> 00:02:18.000]  很難養
[00:02:18.000 --> 00:02:20.000]  你想想,到了兩歲
[00:02:20.000 --> 00:02:23.000]  人都是五公斤左右
[00:02:23.000 --> 00:02:25.000]  一歲就只有四公斤
[00:02:25.000 --> 00:02:26.000]  現在到了六歲
[00:02:26.000 --> 00:02:28.000]  今天就拍到她的照片
[00:02:28.000 --> 00:02:30.000]  還要她的母親
[00:02:30.000 --> 00:02:33.000]  無時無刻要看顧她
[00:02:33.000 --> 00:02:36.000]  看到她的母愛是很偉大的
[00:02:36.000 --> 00:02:38.000]  今天我們從聖經裡面看到
[00:02:38.000 --> 00:02:41.000]  有幾個人物
[00:02:41.000 --> 00:02:43.000]  不知有多偉大
[00:02:43.000 --> 00:02:45.000]  是很值得我們效法
[00:02:45.000 --> 00:02:48.000]  第一個母親就在所羅門
[00:02:48.000 --> 00:02:50.000]  早上皇帝無多久
[00:02:50.000 --> 00:02:53.000]  列王記上,第三章十六節
[00:02:53.000 --> 00:02:56.000]  有一天,突然有兩個妓女來
[00:02:56.000 --> 00:02:58.000]  站在皇帝面前
[00:02:58.000 --> 00:03:00.000]  就說,我主啊
[00:03:00.000 --> 00:03:02.000]  我和主的婦人同住一房
[00:03:02.000 --> 00:03:04.000]  她在房中的時候
[00:03:04.000 --> 00:03:06.000]  我先生了一個男孩
[00:03:06.000 --> 00:03:07.000]  我早了她三天
[00:03:07.000 --> 00:03:10.000]  接著她又生了
[00:03:10.000 --> 00:03:12.000]  誰知晚上睡覺的時候
[00:03:12.000 --> 00:03:16.000]  那個就是很無失
[00:03:16.000 --> 00:03:21.000]  竟然將自己的嬰孩摘死了
[00:03:21.000 --> 00:03:23.000]  我想真是很少見
[00:03:23.000 --> 00:03:26.000]  他自己的骨肉這樣摘死了
[00:03:26.000 --> 00:03:28.000]  不要理了
[00:03:28.000 --> 00:03:30.000]  無論如何他真是摘死了
[00:03:30.000 --> 00:03:34.000]  但是那些人摘死自己的兒子之後
[00:03:34.000 --> 00:03:38.000]  就見到隔壁床有個生嬰兒
[00:03:38.000 --> 00:03:39.000]  真是貪心
[00:03:39.000 --> 00:03:41.000]  趁沒有人發覺
[00:03:41.000 --> 00:03:47.000]  深夜就將自己已經窒息死亡的兒子擺到隔壁
[00:03:47.000 --> 00:03:50.000]  那個還活存的
[00:03:50.000 --> 00:03:52.000]  就搬了過來
[00:03:52.000 --> 00:03:54.000]  到了天亮的時候
[00:03:54.000 --> 00:03:56.000]  那個呢
[00:03:56.000 --> 00:03:58.000]  自己看著兒子的時候
[00:03:58.000 --> 00:04:01.000]  他就發覺,咦,自己的兒子死了
[00:04:01.000 --> 00:04:02.000]  再看看
[00:04:02.000 --> 00:04:06.000]  這真是母親對自己子女的特性
[00:04:06.000 --> 00:04:08.000]  一看就認得
[00:04:08.000 --> 00:04:11.000]  我們這些做爸爸的,都沒有失誤
[00:04:11.000 --> 00:04:13.000]  都不知大不成樣
[00:04:13.000 --> 00:04:15.000]  他說不會的,每個都不同
[00:04:15.000 --> 00:04:17.000]  尤其是他生出來的,當然認得
[00:04:17.000 --> 00:04:20.000]  他說這個不是,死了的
[00:04:20.000 --> 00:04:22.000]  那他一過隔壁床
[00:04:22.000 --> 00:04:25.000]  咦,這個才是我的,生的
[00:04:25.000 --> 00:04:26.000]  那他馬上知道
[00:04:26.000 --> 00:04:29.000]  當然這個人是偷龍轉鳳
[00:04:29.000 --> 00:04:31.000]  那當然要抱過來
[00:04:31.000 --> 00:04:33.000]  你想想這個人呢
[00:04:33.000 --> 00:04:35.000]  自己又摘死了,又偷別人的兒子
[00:04:35.000 --> 00:04:38.000]  別人拿回來,他死手握住
[00:04:38.000 --> 00:04:40.000]  還拿,不是啊,那個才是我的
[00:04:40.000 --> 00:04:42.000]  那就爭持不下
[00:04:42.000 --> 00:04:45.000]  這樣,被皇帝決斷
[00:04:45.000 --> 00:04:47.000]  其實都很奇怪的
[00:04:47.000 --> 00:04:49.000]  通常被他判官而已
[00:04:49.000 --> 00:04:51.000]  為什麼拿到皇帝面前呢
[00:04:51.000 --> 00:04:53.000]  這件事是有QK的
[00:04:53.000 --> 00:04:55.000]  因為當時
[00:04:55.000 --> 00:04:58.000]  鎖龍門王他所求的就是智慧
[00:04:58.000 --> 00:05:00.000]  剛剛做皇帝
[00:05:00.000 --> 00:05:02.000]  這個特長的案例
[00:05:02.000 --> 00:05:04.000]  就找他來判斷
[00:05:04.000 --> 00:05:07.000]  於是就大家申訴
[00:05:07.000 --> 00:05:10.000]  你肯定知道是誰申訴
[00:05:10.000 --> 00:05:13.000]  當然是那個自己的兒子
[00:05:13.000 --> 00:05:15.000]  被人冤枉的
[00:05:15.000 --> 00:05:18.000]  他說,他把我的兒子拿走
[00:05:18.000 --> 00:05:20.000]  現在在他的懷抱
[00:05:20.000 --> 00:05:21.000]  那個才是我的兒子
[00:05:21.000 --> 00:05:23.000]  所以希望皇帝判斷
[00:05:23.000 --> 00:05:24.000]  把兒子還給我
[00:05:24.000 --> 00:05:26.000]  那這個假的呢
[00:05:26.000 --> 00:05:28.000]  人錯就要錯到底
[00:05:28.000 --> 00:05:30.000]  接著就說,什麼啊
[00:05:30.000 --> 00:05:32.000]  是他搞錯而已
[00:05:32.000 --> 00:05:34.000]  我都沒有壓死
[00:05:34.000 --> 00:05:35.000]  是他自己壓死的
[00:05:35.000 --> 00:05:37.000]  他還說要拿回我的兒子
[00:05:37.000 --> 00:05:39.000]  就僵持不下
[00:05:39.000 --> 00:05:41.000]  那是皇帝來決斷
[00:05:41.000 --> 00:05:43.000]  你看到這個重心
[00:05:43.000 --> 00:05:45.000]  就不是講皇帝的智慧
[00:05:45.000 --> 00:05:48.000]  其實是講母親的偉大
[00:05:48.000 --> 00:05:50.000]  皇帝鎖龍門一看到
[00:05:50.000 --> 00:05:52.000]  好了
[00:05:52.000 --> 00:05:54.000]  這個決斷可能那時候
[00:05:54.000 --> 00:05:55.000]  你和我都想不出來
[00:05:55.000 --> 00:05:57.000]  為什麼皇帝這麼狠心
[00:05:57.000 --> 00:05:59.000]  把嬰孩拿過來
[00:05:59.000 --> 00:06:01.000]  叫侍衛一刀砍下去
[00:06:01.000 --> 00:06:04.000]  我相信這不是打橫斬
[00:06:04.000 --> 00:06:06.000]  當然是打直斬
[00:06:06.000 --> 00:06:07.000]  一斬下去
[00:06:07.000 --> 00:06:10.000]  就是半個頭就給這個太太
[00:06:10.000 --> 00:06:13.000]  半個頭這邊就給這個太太
[00:06:13.000 --> 00:06:15.000]  其實血淋淋
[00:06:15.000 --> 00:06:17.000]  斬下去就是死了
[00:06:17.000 --> 00:06:19.000]  你看到什麼叫做慕愛
[00:06:19.000 --> 00:06:21.000]  那個自己親生的
[00:06:21.000 --> 00:06:22.000]  就不捨得
[00:06:22.000 --> 00:06:24.000]  聖經怎麼描寫呢
[00:06:24.000 --> 00:06:26.000]  他就看見自己的孩子
[00:06:26.000 --> 00:06:28.000]  心裡急痛
[00:06:28.000 --> 00:06:31.000]  心裡好像抽筋一樣
[00:06:31.000 --> 00:06:33.000]  不捨得
[00:06:33.000 --> 00:06:35.000]  馬上說算了
[00:06:35.000 --> 00:06:36.000]  我寧願不要我的兒子
[00:06:36.000 --> 00:06:37.000]  就給他
[00:06:37.000 --> 00:06:39.000]  起碼兒子還是生的
[00:06:39.000 --> 00:06:41.000]  你斬了一半
[00:06:41.000 --> 00:06:43.000]  給我也沒有意義
[00:06:43.000 --> 00:06:44.000]  都是死的
[00:06:44.000 --> 00:06:45.000]  看了另外一半
[00:06:45.000 --> 00:06:47.000]  那個就沒愛心了
[00:06:47.000 --> 00:06:48.000]  他說
[00:06:48.000 --> 00:06:50.000]  那夫人說
[00:06:50.000 --> 00:06:52.000]  孩子又不歸我
[00:06:52.000 --> 00:06:53.000]  又不歸你
[00:06:53.000 --> 00:06:54.000]  斬了就算了
[00:06:54.000 --> 00:06:56.000]  這就是母中憐愛
[00:06:56.000 --> 00:06:58.000]  就是
[00:06:58.000 --> 00:07:00.000]  可能你不用做鎖路門
[00:07:00.000 --> 00:07:01.000]  你也懂得分辨
[00:07:01.000 --> 00:07:02.000]  誰是這樣的
[00:07:02.000 --> 00:07:03.000]  媽媽
[00:07:03.000 --> 00:07:05.000]  看見自己的孩子被人斬
[00:07:05.000 --> 00:07:06.000]  無所謂
[00:07:06.000 --> 00:07:07.000]  斬就斬
[00:07:07.000 --> 00:07:09.000]  其實這個心裡都不是我的
[00:07:09.000 --> 00:07:10.000]  就知道
[00:07:10.000 --> 00:07:13.000]  真正的母親是那個
[00:07:13.000 --> 00:07:15.000]  據理力爭
[00:07:15.000 --> 00:07:16.000]  拿回的母親
[00:07:16.000 --> 00:07:18.000]  你看到愛
[00:07:18.000 --> 00:07:20.000]  的犧牲
[00:07:20.000 --> 00:07:21.000]  寧願不要兒子
[00:07:21.000 --> 00:07:23.000]  保存他的生命
[00:07:23.000 --> 00:07:25.000]  將來就給你了
[00:07:25.000 --> 00:07:27.000]  可能就是看著他長大
[00:07:27.000 --> 00:07:29.000]  都不歸他了
[00:07:29.000 --> 00:07:31.000]  但他都不會死
[00:07:31.000 --> 00:07:32.000]  所以寧願犧牲
[00:07:32.000 --> 00:07:34.000]  算了不要
[00:07:34.000 --> 00:07:36.000]  第一就看到母親那個
[00:07:36.000 --> 00:07:39.000]  對兒女的犧牲的愛
[00:07:39.000 --> 00:07:40.000]  是很難形容的
[00:07:40.000 --> 00:07:42.000]  所以二十多年前
[00:07:42.000 --> 00:07:44.000]  在伊朗一次大地震
[00:07:44.000 --> 00:07:46.000]  過了幾天之後
[00:07:46.000 --> 00:07:48.000]  那些人救援人員
[00:07:48.000 --> 00:07:49.000]  就挖出來
[00:07:49.000 --> 00:07:52.000]  就聽到嬰孩的聲音
[00:07:52.000 --> 00:07:55.000]  原來他媽媽就已經死亡
[00:07:55.000 --> 00:07:57.000]  就為了救他自己的兒子
[00:07:57.000 --> 00:08:00.000]  有人拍了一個相片出來
[00:08:00.000 --> 00:08:02.000]  真的很奇特
[00:08:02.000 --> 00:08:04.000]  只有媽媽才可以做到
[00:08:04.000 --> 00:08:06.000]  原來那些石屑摘下來
[00:08:06.000 --> 00:08:08.000]  那麼重的石屑摘下來
[00:08:08.000 --> 00:08:10.000]  根本用人體
[00:08:10.000 --> 00:08:12.000]  是很難忍受頂住
[00:08:12.000 --> 00:08:14.000]  但他媽媽竟然
[00:08:14.000 --> 00:08:15.000]  做了一個拱形
[00:08:15.000 --> 00:08:16.000]  就是一個拱
[00:08:16.000 --> 00:08:17.000]  一個拱形
[00:08:17.000 --> 00:08:18.000]  就保護自己
[00:08:18.000 --> 00:08:20.000]  那個一歲多的嬰孩
[00:08:20.000 --> 00:08:22.000]  所以嬰孩就保存了
[00:08:22.000 --> 00:08:27.000]  但自己就被石樑摘死了
[00:08:27.000 --> 00:08:28.000]  但是很奇怪
[00:08:28.000 --> 00:08:30.000]  摘死了那麼重
[00:08:30.000 --> 00:08:32.000]  就是幾百磅
[00:08:32.000 --> 00:08:33.000]  摘下來
[00:08:33.000 --> 00:08:36.000]  人就不會整個趴在嬰孩身上
[00:08:36.000 --> 00:08:38.000]  其實摘下來兩個都死了
[00:08:38.000 --> 00:08:40.000]  他竟然有一種超越的能力
[00:08:40.000 --> 00:08:41.000]  就拱形
[00:08:41.000 --> 00:08:43.000]  就保護自己嬰孩
[00:08:43.000 --> 00:08:45.000]  他媽媽的肚子下面
[00:08:45.000 --> 00:08:47.000]  自己被人救出來
[00:08:47.000 --> 00:08:50.000]  就是一個U形的身體
[00:08:50.000 --> 00:08:52.000]  真是母愛真是偉大
[00:08:52.000 --> 00:08:53.000]  可以為了這個意義
[00:08:53.000 --> 00:08:55.000]  原來1950年
[00:08:55.000 --> 00:08:56.000]  也發生過
[00:08:56.000 --> 00:08:57.000]  是一個記憶圖
[00:08:57.000 --> 00:08:59.000]  在我們歷史上
[00:08:59.000 --> 00:09:02.000]  當時南北韓戰爭
[00:09:02.000 --> 00:09:05.000]  一對孫教夫婦就在南韓
[00:09:05.000 --> 00:09:08.000]  首爾就是現在以前的漢城
[00:09:08.000 --> 00:09:09.000]  開著老爺車
[00:09:09.000 --> 00:09:11.000]  就經過橋上
[00:09:11.000 --> 00:09:13.000]  他太太突然聽到嬰孩的聲音
[00:09:13.000 --> 00:09:15.000]  男人反而聽不到
[00:09:15.000 --> 00:09:17.000]  他媽媽只顧著開車
[00:09:17.000 --> 00:09:18.000]  沒有啊,哪有啊
[00:09:18.000 --> 00:09:19.000]  他說有呢
[00:09:19.000 --> 00:09:20.000]  有個小朋友哭
[00:09:20.000 --> 00:09:22.000]  你試試弄個窗下來
[00:09:22.000 --> 00:09:24.000]  那時候很冷,下大雪
[00:09:24.000 --> 00:09:25.000]  真的,弄個窗下來
[00:09:25.000 --> 00:09:26.000]  他就聽到一點
[00:09:26.000 --> 00:09:29.000]  馬上停在橋邊
[00:09:29.000 --> 00:09:32.000]  兩個人在橋底搜索一下
[00:09:32.000 --> 00:09:33.000]  真是
[00:09:33.000 --> 00:09:36.000]  原來當時北韓那些人逃亡
[00:09:36.000 --> 00:09:39.000]  其中有個太太抱著嬰孩
[00:09:39.000 --> 00:09:40.000]  來到南韓
[00:09:40.000 --> 00:09:42.000]  在橋下面
[00:09:42.000 --> 00:09:44.000]  其實凍死了
[00:09:44.000 --> 00:09:47.000]  他將他僅有的衣服給了嬰孩
[00:09:47.000 --> 00:09:49.000]  自己赤裸裸地壓著
[00:09:49.000 --> 00:09:51.000]  保護自己嬰孩的身體
[00:09:51.000 --> 00:09:53.000]  還有唯一的溫暖
[00:09:53.000 --> 00:09:55.000]  其實那時候
[00:09:55.000 --> 00:09:57.000]  太太天亮了
[00:09:57.000 --> 00:09:59.000]  已經僵硬了
[00:09:59.000 --> 00:10:01.000]  慢慢撥開她
[00:10:01.000 --> 00:10:04.000]  救了嬰孩抱著她的衣服
[00:10:04.000 --> 00:10:07.000]  送回她去漢城
[00:10:07.000 --> 00:10:08.000]  事隔二十年
[00:10:08.000 --> 00:10:11.000]  那時候她已經離開了韓國
[00:10:11.000 --> 00:10:12.000]  去了美國生活
[00:10:12.000 --> 00:10:14.000]  到她長大成人
[00:10:14.000 --> 00:10:15.000]  她才告訴她
[00:10:15.000 --> 00:10:18.000]  你知不知道你親生母親是誰
[00:10:18.000 --> 00:10:19.000]  她才說
[00:10:19.000 --> 00:10:21.000]  就是那時候二十年前
[00:10:21.000 --> 00:10:22.000]  在漢城
[00:10:22.000 --> 00:10:23.000]  我們救你
[00:10:23.000 --> 00:10:25.000]  你媽媽已經僵硬了
[00:10:25.000 --> 00:10:29.000]  她的耳朵聽到很難過
[00:10:29.000 --> 00:10:30.000]  她說無論如何
[00:10:30.000 --> 00:10:32.000]  你都要和我回來一次
[00:10:32.000 --> 00:10:36.000]  然後那對夫婦就帶她回到漢城
[00:10:36.000 --> 00:10:37.000]  就回到那條橋
[00:10:37.000 --> 00:10:39.000]  又回到橋底
[00:10:39.000 --> 00:10:41.000]  當時人面全非
[00:10:41.000 --> 00:10:44.000]  多少泥多少河
[00:10:44.000 --> 00:10:46.000]  她就跪在她媽媽
[00:10:46.000 --> 00:10:48.000]  昔日抱著的地方
[00:10:48.000 --> 00:10:50.000]  痛哭
[00:10:50.000 --> 00:10:52.000]  還為她媽媽樹了個碑
[00:10:52.000 --> 00:10:55.000]  那個碑就是媽媽的愛
[00:10:55.000 --> 00:10:57.000]  救了她在那裡的地方
[00:10:57.000 --> 00:10:59.000]  唯有媽媽的愛
[00:10:59.000 --> 00:11:01.000]  才能犧牲
[00:11:01.000 --> 00:11:03.000]  看到今天你和我
[00:11:03.000 --> 00:11:05.000]  你都享受過
[00:11:05.000 --> 00:11:07.000]  小時候
[00:11:07.000 --> 00:11:09.000]  媽媽為我們的愛付出
[00:11:09.000 --> 00:11:11.000]  而第二個例子
[00:11:11.000 --> 00:11:13.000]  就在新約裡面
[00:11:13.000 --> 00:11:15.000]  馬太坊第十五章二十八
[00:11:15.000 --> 00:11:17.000]  二十一到二十八節
[00:11:17.000 --> 00:11:20.000]  這個例子就很奇特
[00:11:20.000 --> 00:11:22.000]  講述一個迦南的婦人
[00:11:22.000 --> 00:11:26.000]  她聽到耶穌可以治病趕鬼
[00:11:26.000 --> 00:11:29.000]  原來她的女兒患了被鬼附
[00:11:29.000 --> 00:11:31.000]  她走去見耶穌
[00:11:31.000 --> 00:11:33.000]  第一句說話就說
[00:11:33.000 --> 00:11:34.000]  大衛的子孫
[00:11:34.000 --> 00:11:36.000]  她稱呼耶穌不是夫子
[00:11:36.000 --> 00:11:39.000]  他是君王,大衛的子孫
[00:11:39.000 --> 00:11:41.000]  你可憐我這個婦人
[00:11:41.000 --> 00:11:43.000]  你把她身上的鬼
[00:11:43.000 --> 00:11:45.000]  趕出去救她
[00:11:45.000 --> 00:11:47.000]  門徒聽到就不開心
[00:11:47.000 --> 00:11:49.000]  為什麼呢?
[00:11:49.000 --> 00:11:51.000]  因為迦南的婦人
[00:11:51.000 --> 00:11:54.000]  和猶太人是沒有來往的
[00:11:54.000 --> 00:11:56.000]  從歷史上發展來
[00:11:56.000 --> 00:11:58.000]  迦南是外族
[00:11:58.000 --> 00:12:01.000]  和猶太人是世仇
[00:12:01.000 --> 00:12:04.000]  所以當時住在巴勒斯坦
[00:12:04.000 --> 00:12:07.000]  這個地方就是現在西邊的海邊
[00:12:07.000 --> 00:12:12.000]  有一部份受到影響
[00:12:12.000 --> 00:12:14.000]  就是她只是迦南人
[00:12:14.000 --> 00:12:16.000]  但原來中間的地方
[00:12:16.000 --> 00:12:18.000]  就是猶太人住的
[00:12:18.000 --> 00:12:20.000]  聽到這個消息
[00:12:20.000 --> 00:12:23.000]  她特地走了很長的路
[00:12:23.000 --> 00:12:25.000]  來見耶穌
[00:12:25.000 --> 00:12:26.000]  她是認得的
[00:12:26.000 --> 00:12:28.000]  迦南的婦人
[00:12:28.000 --> 00:12:30.000]  我突然想像
[00:12:30.000 --> 00:12:32.000]  迦南的婦人
[00:12:32.000 --> 00:12:34.000]  和猶太的婦人有什麼分別
[00:12:34.000 --> 00:12:36.000]  一看下去有什麼分別
[00:12:36.000 --> 00:12:38.000]  要你常識
[00:12:38.000 --> 00:12:39.000]  一看就看到了
[00:12:39.000 --> 00:12:41.000]  現在姐妹有戴著
[00:12:41.000 --> 00:12:42.000]  有些無戴
[00:12:42.000 --> 00:12:45.000]  猶太的婦人是怎樣
[00:12:45.000 --> 00:12:46.000]  蒙面的
[00:12:46.000 --> 00:12:49.000]  眼睛凸出來黑黑的
[00:12:49.000 --> 00:12:52.000]  但外族的婦人是不蒙面的
[00:12:52.000 --> 00:12:53.000]  很隨便的
[00:12:53.000 --> 00:12:55.000]  門徒一見
[00:12:55.000 --> 00:12:58.000]  外族的婦人為什麼來求耶穌
[00:12:58.000 --> 00:13:00.000]  本來想趕走她
[00:13:00.000 --> 00:13:02.000]  但太太站著不走
[00:13:02.000 --> 00:13:04.000]  一定要見到耶穌才行
[00:13:04.000 --> 00:13:07.000]  所以門徒就回報
[00:13:07.000 --> 00:13:08.000]  主耶穌
[00:13:08.000 --> 00:13:11.000]  現在婦人在外面
[00:13:11.000 --> 00:13:12.000]  叫得很大聲
[00:13:12.000 --> 00:13:14.000]  常常叫大衛的子孫
[00:13:14.000 --> 00:13:15.000]  可憐我
[00:13:15.000 --> 00:13:17.000]  醫好我的女兒
[00:13:17.000 --> 00:13:19.000]  可不可以讓她見見你
[00:13:19.000 --> 00:13:21.000]  耶穌是愛的
[00:13:21.000 --> 00:13:23.000]  所以讓她進來
[00:13:23.000 --> 00:13:26.000]  這段對話就很特別
[00:13:26.000 --> 00:13:28.000]  見到婦人
[00:13:28.000 --> 00:13:30.000]  婦人第一句說話
[00:13:30.000 --> 00:13:33.000]  可不可以醫好我的女兒
[00:13:33.000 --> 00:13:35.000]  把她身上的鬼趕出去
[00:13:35.000 --> 00:13:37.000]  耶穌聽了之後
[00:13:37.000 --> 00:13:39.000]  很淡然
[00:13:39.000 --> 00:13:41.000]  輕描淡寫的形容
[00:13:41.000 --> 00:13:42.000]  他怎麼回答她
[00:13:42.000 --> 00:13:44.000]  他意思是
[00:13:44.000 --> 00:13:47.000]  我們猶太人和你這個
[00:13:47.000 --> 00:13:50.000]  迦南人沒有什麼來往
[00:13:50.000 --> 00:13:52.000]  我傳福音救人
[00:13:52.000 --> 00:13:55.000]  都是在我們傳給猶太人
[00:13:55.000 --> 00:13:57.000]  他意思是這樣說
[00:13:57.000 --> 00:13:59.000]  然後就說下面那句說話
[00:13:59.000 --> 00:14:00.000]  那句說話
[00:14:00.000 --> 00:14:03.000]  我們吃東西
[00:14:03.000 --> 00:14:05.000]  桌上吃很多東西
[00:14:05.000 --> 00:14:07.000]  你們是狗
[00:14:07.000 --> 00:14:09.000]  我們就把你們吃東西
[00:14:09.000 --> 00:14:12.000]  扔到桌子裡
[00:14:12.000 --> 00:14:13.000]  你們這些狗
[00:14:13.000 --> 00:14:15.000]  是不是吃我們這些碎渣
[00:14:15.000 --> 00:14:18.000]  吃剩下的東西
[00:14:18.000 --> 00:14:20.000]  其實是一些侮辱的說話
[00:14:20.000 --> 00:14:22.000]  不過要小心
[00:14:22.000 --> 00:14:23.000]  不要誤會耶穌
[00:14:23.000 --> 00:14:26.000]  耶穌可不可以這樣對婦人
[00:14:26.000 --> 00:14:27.000]  他只是求你
[00:14:27.000 --> 00:14:28.000]  你也不用這麼絕
[00:14:28.000 --> 00:14:31.000]  恥笑他
[00:14:31.000 --> 00:14:33.000]  其實耶穌不是恥笑
[00:14:33.000 --> 00:14:34.000]  耶穌用的那個字
[00:14:34.000 --> 00:14:36.000]  所以看原文
[00:14:36.000 --> 00:14:37.000]  那個狗的字
[00:14:37.000 --> 00:14:40.000]  就不是猶太人對外邦人
[00:14:40.000 --> 00:14:41.000]  說的那種狗
[00:14:41.000 --> 00:14:43.000]  那種狗叫野狗
[00:14:43.000 --> 00:14:45.000]  原來是說另一種狗
[00:14:45.000 --> 00:14:46.000]  就是現在我們香港人
[00:14:46.000 --> 00:14:47.000]  經常在家裡養的那種
[00:14:47.000 --> 00:14:48.000]  叫什麼
[00:14:48.000 --> 00:14:49.000]  叫寵物狗
[00:14:49.000 --> 00:14:50.000]  就是破了
[00:14:50.000 --> 00:14:52.000]  他意思是
[00:14:52.000 --> 00:14:54.000]  我的愛是
[00:14:54.000 --> 00:14:56.000]  初初是猶太人
[00:14:56.000 --> 00:14:57.000]  不過你求到我
[00:14:57.000 --> 00:14:59.000]  其實我都會救你
[00:14:59.000 --> 00:15:00.000]  不過你知道
[00:15:00.000 --> 00:15:01.000]  你們是狗的身份
[00:15:01.000 --> 00:15:05.000]  你們願不願意接受我的拯救
[00:15:05.000 --> 00:15:08.000]  那個婦人立即信心增強了
[00:15:08.000 --> 00:15:09.000]  耶穌這樣說
[00:15:09.000 --> 00:15:10.000]  信
[00:15:10.000 --> 00:15:12.000]  總之你身上
[00:15:12.000 --> 00:15:15.000]  你桌上吃的那些碎渣
[00:15:15.000 --> 00:15:17.000]  我都吃的了
[00:15:17.000 --> 00:15:19.000]  總之可以救到我女兒
[00:15:19.000 --> 00:15:21.000]  如果用我們廣東話的話
[00:15:21.000 --> 00:15:22.000]  就很貼切了
[00:15:22.000 --> 00:15:25.000]  你聽過一句廣東話的俗語
[00:15:25.000 --> 00:15:28.000]  跪地什麼
[00:15:28.000 --> 00:15:30.000]  年紀大的才會
[00:15:30.000 --> 00:15:32.000]  跪地餵什麼
[00:15:32.000 --> 00:15:33.000]  或者棄
[00:15:33.000 --> 00:15:36.000]  他不是叫我餵
[00:15:36.000 --> 00:15:37.000]  棄豬腩
[00:15:37.000 --> 00:15:38.000]  又不是棄
[00:15:38.000 --> 00:15:39.000]  意思是這樣
[00:15:39.000 --> 00:15:40.000]  就是餵
[00:15:40.000 --> 00:15:41.000]  就是餵在地上
[00:15:41.000 --> 00:15:42.000]  餵豬腩
[00:15:42.000 --> 00:15:44.000]  你只是用那些
[00:15:44.000 --> 00:15:46.000]  成菜那些味道
[00:15:46.000 --> 00:15:47.000]  縮的
[00:15:47.000 --> 00:15:48.000]  我昨天
[00:15:48.000 --> 00:15:49.000]  前天才去的地方
[00:15:49.000 --> 00:15:50.000]  有個童工
[00:15:50.000 --> 00:15:52.000]  他就在車裡吐出來
[00:15:52.000 --> 00:15:54.000]  嘩原來吐的味道不是難聞
[00:15:54.000 --> 00:15:56.000]  是那些
[00:15:56.000 --> 00:15:57.000]  那我
[00:15:57.000 --> 00:15:58.000]  只有我去做
[00:15:58.000 --> 00:16:00.000]  就馬上去抹
