
[00:00:00.000 --> 00:00:02.000]  我哋一齊祈禱下
[00:01:50.840 --> 00:01:53.760]  例如喺《馬太福音》六章二十四節
[00:01:53.760 --> 00:01:55.040]  佢講過
[00:01:55.040 --> 00:01:59.440]  「一個人不能侍奉兩個主」
[00:01:59.440 --> 00:02:04.240]  「那是恨者過愛那過,就是重者過輕那過」
[00:02:04.240 --> 00:02:11.240]  「你們不能又服侍上帝,又服侍馬門」
[00:02:11.240 --> 00:02:15.040]  咁即係話要全心全意去服侍上帝啦
[00:02:15.040 --> 00:02:18.320]  喺《路加方》九章六十二節
[00:02:18.320 --> 00:02:21.400]  耶穌又咁樣對一個人講過
[00:02:21.400 --> 00:02:27.680]  「守扶著泥,向後看的人,不會進上帝的閣」
[00:02:27.680 --> 00:02:31.920]  呢度就用咗一個農夫耕地嘅比喻
[00:02:31.920 --> 00:02:35.680]  扶著泥,就係農夫點解要扶著泥呢?
[00:02:35.680 --> 00:02:38.280]  希望整鬆嗰啲泥土
[00:02:38.280 --> 00:02:42.360]  等啲種子可以容易發芽生長
[00:02:42.360 --> 00:02:45.040]  我聽過一位牧師講過
[00:02:45.040 --> 00:02:48.720]  猶太人耕種同華人就有啲唔同
[00:02:48.720 --> 00:02:52.120]  華人未落種子就耕好條地先
[00:02:52.120 --> 00:02:53.920]  整鬆晒先
[00:02:53.920 --> 00:02:57.400]  猶太人就調轉嚟殺咗種先
[00:02:57.400 --> 00:03:02.280]  殺完種佢先去耕鬆嗰啲泥地
[00:03:02.280 --> 00:03:05.200]  其實無論你做邊樣先都好啦
[00:03:05.200 --> 00:03:08.800]  我相信耕地嘅目的
[00:03:08.800 --> 00:03:10.720]  都係整鬆啲泥土同埋
[00:03:10.720 --> 00:03:13.120]  佢點解要耕地呢?
[00:03:13.120 --> 00:03:17.200]  就係希望整到啲田地齊整一啲
[00:03:17.200 --> 00:03:20.720]  方便日後你去林水又好收割又好
[00:03:20.720 --> 00:03:23.720]  都比較容易做
[00:03:23.720 --> 00:03:26.640]  因此手扶著泥嘅農夫
[00:03:26.640 --> 00:03:30.040]  係應該前面有隻牛嘅
[00:03:30.040 --> 00:03:33.280]  個牛拖住個泥
[00:03:33.280 --> 00:03:35.640]  個農夫就喺後面幫手扶住佢
[00:03:35.640 --> 00:03:38.600]  等佢直啲咁樣
[00:03:38.600 --> 00:03:41.200]  如果一個農夫一邊就扶住泥
[00:03:41.200 --> 00:03:43.280]  一邊就想向後面睇
[00:03:43.280 --> 00:03:45.560]  其實幾難做嘅
[00:03:45.560 --> 00:03:50.480]  如果我哋當中有人推個剪草機就知
[00:03:50.480 --> 00:03:53.240]  推剪草機梗係向前推
[00:03:53.240 --> 00:03:56.600]  你一邊推一邊望後面點做呢?
[00:03:56.600 --> 00:04:00.360]  好艱難嘅,好唔容易
[00:04:00.360 --> 00:04:04.400]  《舊約聖經》仲記載咗一個故事
[00:04:04.400 --> 00:04:07.680]  就係有關羅德夫人嘅故事
[00:04:07.680 --> 00:04:10.040]  天使就要救羅德
[00:04:10.040 --> 00:04:12.720]  因為羅德都算係義人
[00:04:12.720 --> 00:04:15.320]  天使就唔想將義人同埋
[00:04:15.320 --> 00:04:20.320]  所多瑪俄摩拉嗰兩個罪惡之神嘅人一齊毀滅
[00:04:20.320 --> 00:04:25.360]  所以就准許羅德帶埋佢啲家人逃亡
[00:04:25.360 --> 00:04:29.400]  快啲走,走去一個小山嗰度
[00:04:29.400 --> 00:04:31.800]  但係吩咐佢哋你哋走嘅盡快
[00:04:31.800 --> 00:04:36.880]  走去嗰個山唔好拎返轉頭睇
[00:04:36.880 --> 00:04:39.720]  結果羅德嘅大大
[00:04:39.720 --> 00:04:43.760]  佢就唔知忘記咗定係好奇心太強
[00:04:43.760 --> 00:04:45.480]  佢就拎返轉頭睇
[00:04:45.480 --> 00:04:47.200]  一路走叫佢走快啲
[00:04:47.200 --> 00:04:48.880]  佢拎返轉頭睇
[00:04:48.880 --> 00:04:53.400]  結果變咗一根鹽柱
[00:04:53.400 --> 00:04:58.160]  今日我好想同大家思考聖經中一位人物
[00:04:58.160 --> 00:05:02.280]  睇睇佢係點樣全心全意信靠上帝
[00:05:02.280 --> 00:05:05.240]  呢個人就係約伯
[00:05:05.240 --> 00:05:07.320]  好多人讀約伯記
[00:05:07.320 --> 00:05:09.960]  睇到約伯受咗好多苦難
[00:05:09.960 --> 00:05:11.840]  同埋佢三個朋友
[00:05:11.840 --> 00:05:16.800]  都係同佢討論苦難嘅原因
[00:05:16.800 --> 00:05:20.960]  就以為約伯記嘅主題係討論苦難
[00:05:20.960 --> 00:05:23.920]  事實上約伯記嘅重點
[00:05:23.920 --> 00:05:28.360]  唔係討論苦難嘅源頭或者苦難
[00:05:28.360 --> 00:05:31.000]  如果你真係想搵苦難嘅源頭
[00:05:31.000 --> 00:05:33.640]  你讀完約伯記都搵唔到答案
[00:05:33.640 --> 00:05:36.120]  因為冇呢個答案
[00:05:36.120 --> 00:05:39.160]  上帝後來向約伯顯現嘅時候
[00:05:39.160 --> 00:05:41.880]  都冇回答約伯嘅問題
[00:05:41.880 --> 00:05:46.600]  冇回答過點解會有苦難臨到約伯
[00:05:46.600 --> 00:05:52.360]  但由於上帝肯同約伯傾下計
[00:05:52.360 --> 00:05:54.360]  肯同佢顯現
[00:05:54.360 --> 00:05:57.760]  約伯就好開心
[00:05:57.760 --> 00:06:01.760]  今日我哋會睇約伯記頭兩章
[00:06:01.760 --> 00:06:06.440]  從上帝同撒旦嘅對話裏面
[00:06:06.440 --> 00:06:10.440]  去了解約伯記嘅重點討論嘅問題
[00:06:10.440 --> 00:06:12.960]  我哋先睇第一章
[00:06:12.960 --> 00:06:16.160]  約伯記一章一節就介紹呢個主角
[00:06:16.160 --> 00:06:19.640]  烏斯地有一個人名叫約伯
[00:06:19.640 --> 00:06:25.400]  這人完全正值敬畏上帝遠離惡善
[00:06:25.400 --> 00:06:28.720]  經文一開始就描述約伯
[00:06:28.720 --> 00:06:32.320]  係一個敬畏上帝嘅人
[00:06:32.320 --> 00:06:36.840]  由於佢信上帝 敬畏上帝
[00:06:36.840 --> 00:06:41.240]  喺行為上佢係完全正值
[00:06:41.240 --> 00:06:44.640]  並且遠離惡善
[00:06:44.640 --> 00:06:48.760]  呢篇經文冇形容約伯係一位異人
[00:06:48.760 --> 00:06:52.640]  好多時候有啲人總係認為
[00:06:52.640 --> 00:06:56.160]  唔信主耶穌嘅人就一定落地獄
[00:06:56.160 --> 00:07:01.320]  而忽略咗保羅喺羅馬書二章一至十六節嘅講論
[00:07:01.320 --> 00:07:07.040]  嗰度先講到上帝係一位公義嘅上帝
[00:07:07.040 --> 00:07:10.040]  係一位公義嘅審判者
[00:07:10.040 --> 00:07:15.840]  對猶太人就以律法作為審判猶太人行為嘅標準
[00:07:15.840 --> 00:07:21.400]  而對所有非猶太人就以人嘅良心
[00:07:21.400 --> 00:07:26.080]  作為標準去審判佢哋嘅行為
[00:07:26.080 --> 00:07:29.320]  呢個就顯出上帝嘅公義
[00:07:29.320 --> 00:07:34.240]  唔係用一個標準嘅佢唔同人有唔同嘅標準
[00:07:34.240 --> 00:07:40.640]  因此所有喺主耶穌未出生之前嘅非猶太人
[00:07:40.640 --> 00:07:44.880]  其實都係以佢嘅良心同埋行為
[00:07:44.880 --> 00:07:48.560]  係接受上帝嘅審判
[00:07:48.560 --> 00:07:53.080]  其實喺舊約裏面都記載咗幾位嘅非猶太人
[00:07:53.080 --> 00:07:57.800]  無論上帝有冇稱佢哋為異人都好
[00:07:57.800 --> 00:08:01.800]  我相信佢哋都會進入天界
[00:08:01.800 --> 00:08:05.880]  其中有爾諾就最明顯
[00:08:05.880 --> 00:08:09.960]  聖經只記載佢與上帝同行三百年
[00:08:09.960 --> 00:08:15.360]  被上帝接咗返天界
[00:08:15.360 --> 00:08:18.600]  跟住落去仲有羅亞
[00:08:18.600 --> 00:08:26.000]  由於上帝搵到呢一位喺罪惡世代裏面嘅好人
[00:08:26.000 --> 00:08:29.880]  上帝就決定拯救佢一家人
[00:08:29.880 --> 00:08:34.760]  使佢不至於被洪水毀滅
[00:08:34.760 --> 00:08:41.760]  仲有另一位係亞伯拉罕遇見嘅撒冷王默基西德
[00:08:41.760 --> 00:08:45.120]  佢係至高上帝嘅祭司
[00:08:45.120 --> 00:08:51.960]  呢幾位都係主耶穌成為肉身之前嘅非猶太人
[00:08:51.960 --> 00:08:55.960]  我相信佢哋都會進入天界
[00:08:55.960 --> 00:09:01.240]  所以假如我哋傳福音時被人問到孔夫姐咪可以進入天界呢
[00:09:01.240 --> 00:09:05.560]  我哋可以話有可能嘅
[00:09:05.560 --> 00:09:10.880]  但係佢同樣要接受上主公義嘅審判
[00:09:10.880 --> 00:09:12.960]  先至知道最後嘅結果
[00:09:12.960 --> 00:09:16.280]  千萬唔好講無信耶穌嘅人死緊
[00:09:16.280 --> 00:09:18.960]  又非猶太人去地獄
[00:09:18.960 --> 00:09:22.280]  孔子都唔掂
[00:09:22.280 --> 00:09:29.000]  呢個講法實際上係唔合乎聖經嘅教導
[00:09:29.000 --> 00:09:30.360]  我剛才已經講咗
[00:09:30.360 --> 00:09:36.160]  聖經本身都已經記載咗幾位非猶太人嘅義人
[00:09:36.160 --> 00:09:38.920]  有啲人時時就引聖經
[00:09:38.920 --> 00:09:44.080]  哎呀 冇有義人 連一個都冇有
[00:09:44.080 --> 00:09:45.360]  我再提醒大家
[00:09:45.360 --> 00:09:47.320]  呢個出自詩篇十四章
[00:09:47.320 --> 00:09:51.400]  唔係第一節 係第三節
[00:09:51.400 --> 00:09:54.320]  但十四章開始時點講呢
[00:09:54.320 --> 00:09:57.840]  佢話愚頑人心裡算冇上帝
[00:09:57.840 --> 00:10:01.960]  他們都敗壞行了可憎惡可憎惡的事
[00:10:01.960 --> 00:10:04.600]  冇一個人行善
[00:10:04.600 --> 00:10:08.600]  佢話先將人類分咗先
[00:10:08.600 --> 00:10:11.520]  分咗做兩批
[00:10:11.520 --> 00:10:14.440]  一批佢叫做愚頑人
[00:10:14.440 --> 00:10:19.600]  喺呢啲愚頑人心裡冇上帝嘅人當中就冇義人
[00:10:19.600 --> 00:10:21.600]  連一個又冇有
[00:10:21.600 --> 00:10:23.240]  真嘅 冇錯
[00:10:23.240 --> 00:10:26.000]  但可能仲有另外一批
[00:10:26.000 --> 00:10:28.720]  唔係愚頑嗰啲點算呀
[00:10:28.720 --> 00:10:31.160]  係咪會有義人呢
[00:10:31.160 --> 00:10:34.400]  未必
[00:10:34.400 --> 00:10:36.600]  返番嚟講約伯
[00:10:36.600 --> 00:10:39.600]  約伯係咪猶太人呢
[00:10:39.600 --> 00:10:42.000]  大概唔係
[00:10:42.000 --> 00:10:46.680]  因為一章一節講明佢係烏斯地嘅人
[00:10:46.680 --> 00:10:49.880]  烏斯地係邊度呢 其實我哋唔知道
[00:10:49.880 --> 00:10:52.400]  應該唔係迦南地呀
[00:10:52.400 --> 00:10:54.240]  應該唔係迦南地
[00:10:54.240 --> 00:10:59.280]  聖經形容約伯係完全正直同埋遠離惡事嘅人
[00:10:59.280 --> 00:11:02.440]  我相信其實佢都會入得天界
[00:11:02.440 --> 00:11:05.280]  喺一章五節提到
[00:11:05.280 --> 00:11:11.000]  佢係以一個家長嘅身份為兒女獻祭
[00:11:11.000 --> 00:11:17.120]  專家認為佢應該係同阿伯拉罕時代嘅人
[00:11:17.120 --> 00:11:19.520]  甚至更早啲都唔定
[00:11:19.520 --> 00:11:22.840]  因為阿伯拉罕都係自己
[00:11:22.840 --> 00:11:25.640]  祝壇獻祭
[00:11:25.640 --> 00:11:29.760]  冇搵祭司做
[00:11:29.760 --> 00:11:33.840]  喺第一章第二節就介紹約伯嘅家庭狀況
[00:11:33.840 --> 00:11:36.080]  話佢有七個仔三個女
[00:11:36.080 --> 00:11:38.680]  七加三就係十
[00:11:38.680 --> 00:11:43.400]  呢個都係一個代表完全嘅數字
[00:11:43.400 --> 00:11:47.000]  第三章就講到非常富裕
[00:11:47.000 --> 00:11:52.320]  佢有七千隻羊 三千匹駱駝 五百堆牛 五百匹母鹿
[00:11:52.320 --> 00:11:55.280]  七千加三千就係一萬
[00:11:55.280 --> 00:11:58.800]  其實呢啲都係十嘅倍數
[00:11:58.800 --> 00:12:01.080]  五百加五百又係一樣啦
[00:12:01.080 --> 00:12:03.840]  都係一千又係十嘅倍數
[00:12:03.840 --> 00:12:08.000]  深水清嘅弟兄姊妹可能會留意到呢度話佢
[00:12:08.000 --> 00:12:10.680]  有五百
[00:12:10.680 --> 00:12:13.120]  咩牛呀?
[00:12:13.120 --> 00:12:15.800]  五百堆牛喎
[00:12:15.800 --> 00:12:19.480]  五百堆喎唔係五百隻喎
[00:12:19.480 --> 00:12:22.480]  一堆呢就兩隻嘅
[00:12:22.480 --> 00:12:25.800]  咁換句話講呢佢其實應該係有一千隻牛
[00:12:25.800 --> 00:12:29.840]  但作者故意呢就唔話佢有一千隻牛
[00:12:29.840 --> 00:12:32.040]  話佢五百堆牛
[00:12:32.040 --> 00:12:36.320]  就同下面嗰個五百呢係嚟到對稱
[00:12:36.320 --> 00:12:38.800]  五百匹母鹿
[00:12:38.800 --> 00:12:41.480]  咁事實上係唔係真係咁巧合
[00:12:41.480 --> 00:12:44.800]  七千三千五百加五百呢
[00:12:44.800 --> 00:12:46.760]  其實都唔一定嘅
[00:12:46.760 --> 00:12:52.200]  你啱啱數完又有隻牛 生嗰隻牛仔點算 點計數呢
[00:12:52.200 --> 00:12:55.240]  但係作者用一個齊頭數
[00:12:55.240 --> 00:12:59.240]  去表達佢係唔止佢兒女
[00:12:59.240 --> 00:13:02.320]  係完全嘅數字
[00:13:02.320 --> 00:13:05.640]  佢養嘅生畜佢擁有嘅生畜
[00:13:05.640 --> 00:13:07.640]  都係完全嘅數字
[00:13:07.640 --> 00:13:11.160]  有啲中國人講十全十美
[00:13:11.160 --> 00:13:14.720]  中國人用十全十美唔會話九全九美
[00:13:14.720 --> 00:13:20.480]  都係一個表達一個完全嘅意思
[00:13:20.480 --> 00:13:23.520]  一個敬畏上帝嘅人
[00:13:23.520 --> 00:13:25.560]  上帝都係祝福佢
[00:13:25.560 --> 00:13:28.360]  使佢十全十美
[00:13:28.360 --> 00:13:30.880]  第十節就講嗰啲兒女真係好
[00:13:30.880 --> 00:13:35.960]  老豆賺錢仔 享福佢哋時時開party
[00:13:35.960 --> 00:13:39.520]  飲飲食食
[00:13:39.520 --> 00:13:43.080]  第五節就話約伯為佢哋獻祭俾上帝
[00:13:43.080 --> 00:13:45.280]  原因係怕佢啲兒女
[00:13:45.280 --> 00:13:49.160]  係無意中犯罪得罪咗上帝
[00:13:49.160 --> 00:13:51.680]  咁問題嚟吓
[00:13:51.680 --> 00:13:56.440]  約伯敬畏上帝嘅動機係乜嘢呢
[00:13:56.440 --> 00:14:00.440]  係咪為咗上帝嘅祝福呢
[00:14:00.440 --> 00:14:04.920]  事實上一個人即使係為咗祝福而敬畏上帝
[00:14:04.920 --> 00:14:07.800]  都唔係錯嘅事
[00:14:07.800 --> 00:14:11.360]  邊個人唔想要祝福嘅呢
[00:14:11.360 --> 00:14:14.600]  我哋讀阿伯拉罕嘅故事嘅時候
[00:14:14.600 --> 00:14:18.320]  其實都係睇到上帝答應祝福佢
[00:14:18.320 --> 00:14:19.840]  使佢多子多孫
[00:14:19.840 --> 00:14:21.600]  仲要俾塊地圖佢
[00:14:21.600 --> 00:14:24.240]  使佢後裔成為大國
[00:14:24.240 --> 00:14:33.440]  咁阿伯拉罕先至肯離鄉別井跟咗上帝嘅指示去加南地
[00:14:33.440 --> 00:14:38.600]  喺第六至十二節就記載咗天上嘅一幕
[00:14:38.600 --> 00:14:40.000]  呢一幕
[00:14:40.000 --> 00:14:47.080]  係唔係上主啟示作者俾佢知道呢
[00:14:47.080 --> 00:14:52.360]  我哋無論作者係點樣知道發生喺天上嘅事
[00:14:52.360 --> 00:14:57.480]  我哋要記得故事中嘅主角約伯
[00:14:57.480 --> 00:15:01.720]  係完全唔知道有天上呢一幕
[00:15:01.720 --> 00:15:06.280]  不過讀約伯記嘅讀者就會知道
[00:15:06.280 --> 00:15:08.640]  我哋睇一睇呢一幕嘅內容
[00:15:08.640 --> 00:15:12.120]  第六節我哋睇見天使在上帝面前
[00:15:12.120 --> 00:15:13.720]  最後一句就話
[00:15:13.720 --> 00:15:17.640]  撒旦也來在其中
[00:15:17.640 --> 00:15:22.160]  撒旦呢個名嘅意思就係敵對者
[00:15:22.160 --> 00:15:26.720]  從呢個名我哋就知道呢位嘅天使
[00:15:26.720 --> 00:15:31.320]  係專門同上帝或者同人類作對
[00:15:31.320 --> 00:15:35.200]  但上帝又冇毀滅佢
[00:15:35.200 --> 00:15:38.640]  不過到時到後開大會佢都要出席
[00:15:38.640 --> 00:15:42.520]  唔可以唔嚟
[00:15:42.520 --> 00:15:46.000]  諗起《針言》十六章四字話
[00:15:46.000 --> 00:15:54.000]  「夜和華,做萬物,各適其用,就似惡人也為和幻的日子所做」
[00:15:54.000 --> 00:15:57.880]  連撒旦都係有目的
[00:15:57.880 --> 00:16:02.840]  留佢喺度有目的
[00:16:02.840 --> 00:16:05.320]  但敵對就還敵對
[00:16:05.320 --> 00:16:06.880]  佢無論點樣敵對都好
[00:16:06.880 --> 00:16:10.400]  佢仍然係要受上帝嘅管轄
[00:16:10.400 --> 00:16:15.200]  包括要聽從上帝嘅命令
[00:16:15.200 --> 00:16:17.200]  喺呢段嘅記載中
[00:16:17.200 --> 00:16:19.200]  我哋留意到
[00:16:19.200 --> 00:16:21.800]  唔係撒旦嚟到面前
[00:16:21.800 --> 00:16:23.000]  控訴約伯
[00:16:23.000 --> 00:16:26.000]  話俾上帝約伯呢個衰仔
[00:16:26.000 --> 00:16:27.640]  做咗好多惡事
[00:16:27.640 --> 00:16:30.280]  唔係咁講
[00:16:30.280 --> 00:16:36.400]  反而係上帝首先問撒旦
[00:16:36.400 --> 00:16:37.840]  你喺邊度嚟㗎?
[00:16:37.840 --> 00:16:39.840]  撒旦話我冇咩做嘅啫
[00:16:39.840 --> 00:16:44.120]  我咪喺地上誇下囉
[00:16:44.120 --> 00:16:45.440]  上帝就問佢
[00:16:45.440 --> 00:16:47.440]  既然你喺地上跑嚟跑去
[00:16:47.440 --> 00:16:49.440]  有冇注意到約伯呀?
[00:16:49.440 --> 00:16:51.440]  佢就指出
[00:16:51.440 --> 00:16:55.440]  地上再冇人像他那樣
[00:16:55.440 --> 00:16:59.440]  完全正直敬畏上帝遠離惡性
[00:16:59.440 --> 00:17:03.440]  上帝真係非常欣賞約伯
[00:17:03.440 --> 00:17:09.440]  喺撒旦嘅面前都一樣係咁樣
[00:17:09.440 --> 00:17:13.440]  嚟到特別表揚約伯
[00:17:13.440 --> 00:17:18.440]  上帝對約伯嘅表揚呢
[00:17:18.440 --> 00:17:22.440]  喺呢度係同第一章一節完全一樣
[00:17:22.440 --> 00:17:26.440]  撒旦有冇反駁上帝呢?
[00:17:26.440 --> 00:17:28.440]  冇喎
[00:17:28.440 --> 00:17:32.440]  佢冇反對上帝對約伯嘅表揚
[00:17:32.440 --> 00:17:35.440]  不過佢係挑戰上帝
[00:17:35.440 --> 00:17:40.440]  佢話如果百敬畏嘅上帝唔係好正嘅
[00:17:40.440 --> 00:17:42.440]  就唔係好純正
[00:17:42.440 --> 00:17:47.440]  即係約伯唔係全心全意敬畏上帝
[00:17:47.440 --> 00:17:50.440]  佢係為咗自己嘅利益
[00:17:50.440 --> 00:17:53.440]  嚟到敬畏上帝
[00:17:53.440 --> 00:17:59.440]  亦都係間接係話上帝你都蒙查查
[00:17:59.440 --> 00:18:02.440]  上帝你嘅眼光差咗啲
[00:18:02.440 --> 00:18:05.440]  你未能夠洞察人心呀
[00:18:05.440 --> 00:18:10.440]  約伯唔係真正全心敬畏你㗎
[00:18:10.440 --> 00:18:14.440]  喺十一節佢更加挑戰上帝話
[00:18:14.440 --> 00:18:19.440]  但你若伸手毀他一切所有的
[00:18:19.440 --> 00:18:23.440]  他別當面背棄你
[00:18:23.440 --> 00:18:25.440]  上帝嘅反應係點呢?
[00:18:25.440 --> 00:18:27.440]  十二節上帝話
[00:18:27.440 --> 00:18:31.440]  凡他所有的都在你手中
[00:18:31.440 --> 00:18:37.440]  只是不可伸手加害於他
[00:18:37.440 --> 00:18:41.440]  上帝接受撒旦嘅挑戰
[00:18:41.440 --> 00:18:46.440]  容許撒旦去奪取約伯所擁有嘅一切
[00:18:46.440 --> 00:18:49.440]  但係就唔准傷害佢本人
[00:18:49.440 --> 00:18:52.440]  所以呢本書討論嘅中心
[00:18:52.440 --> 00:18:55.440]  主要都唔係討論苦難嘅源頭
[00:18:55.440 --> 00:18:58.440]  而係討論真正嘅信仰
[00:18:58.440 --> 00:19:02.440]  一個人如果單單係為咗自己利益
[00:19:02.440 --> 00:19:09.440]  而敬畏上帝,算唔算係敬畏上帝呢?
[00:19:09.440 --> 00:19:13.440]  如果用現代啲嘅基督教術語嚟講
[00:19:13.440 --> 00:19:15.440]  一個人話信耶穌
[00:19:15.440 --> 00:19:19.440]  只係為咗攞張天堂嘅入場券
[00:19:19.440 --> 00:19:21.440]  算唔算係真係信耶穌呢?
[00:19:21.440 --> 00:19:28.440]  喺約伯記一章十三節到耶二節
[00:19:28.440 --> 00:19:30.440]  我哋冇讀呢段經文
[00:19:30.440 --> 00:19:34.440]  呢度就記載咗撒旦得到咗上帝嘅批准
[00:19:34.440 --> 00:19:39.440]  佢就真係毫不手軟出手攻擊約伯
[00:19:39.440 --> 00:19:42.440]  佢都唔使慢慢嚟
[00:19:42.440 --> 00:19:44.440]  記載嘅時間一日之內
[00:19:44.440 --> 00:19:48.440]  約伯就失去咗佢所有嘅財物同埋兒女
[00:19:48.440 --> 00:19:53.440]  約伯反映係記喺一章二十一節
[00:19:53.440 --> 00:19:57.440]  佢話我赤身出於無態
[00:19:57.440 --> 00:20:00.440]  也必赤身歸回
[00:20:00.440 --> 00:20:03.440]  賞賜的是耶和華
[00:20:03.440 --> 00:20:06.440]  收取的也是耶和華
[00:20:06.440 --> 00:20:11.440]  耶和華的名是應當稱頌的
[00:20:11.440 --> 00:20:17.440]  好明顯約伯冇係由於遭遇到苦難
[00:20:17.440 --> 00:20:20.440]  而離開上帝或者埋怨上帝
[00:20:20.440 --> 00:20:24.440]  反而仍然喺度稱頌上帝
[00:20:25.440 --> 00:20:29.440]  二十二節就係作者注究
[00:20:29.440 --> 00:20:32.440]  唔係上帝講唔係約伯講
[00:20:32.440 --> 00:20:33.440]  作者注究話
[00:20:33.440 --> 00:20:36.440]  作者一看見上帝約伯沒有犯罪
[00:20:36.440 --> 00:20:39.440]  沒有歸咎於上帝
[00:20:39.440 --> 00:20:42.440]  呢個係橫性嘅翻譯
[00:20:42.440 --> 00:20:48.440]  但係呢一場嘅上帝同撒旦嘅博弈當中
[00:20:48.440 --> 00:20:53.440]  我哋知道撒旦輸咗
[00:20:53.440 --> 00:20:56.440]  撒旦挑戰上帝
[00:20:56.440 --> 00:20:58.440]  你攞晒佢啲財物
[00:20:58.440 --> 00:21:00.440]  佢就當面背棄你
[00:21:00.440 --> 00:21:02.440]  但約伯冇咁做
[00:21:02.440 --> 00:21:04.440]  冇背棄上帝
[00:21:04.440 --> 00:21:07.440]  仲稱頌上帝
[00:21:07.440 --> 00:21:11.440]  撒旦就輸
[00:21:11.440 --> 00:21:14.440]  但佢唔服氣
[00:21:14.440 --> 00:21:15.440]  輸還輸
[00:21:15.440 --> 00:21:17.440]  佢未服氣
[00:21:17.440 --> 00:21:19.440]  所以就有第二章
[00:21:19.440 --> 00:21:21.440]  天庭大會嘅第二幕
[00:21:21.440 --> 00:21:23.440]  我哋睇睇
[00:21:23.440 --> 00:21:28.440]  第二章頭兩節同先前嘅天庭大會嘅記載一樣
[00:21:28.440 --> 00:21:30.440]  我哋睇第三節
[00:21:30.440 --> 00:21:34.440]  首先上帝仍然係讚賞約伯
[00:21:34.440 --> 00:21:37.440]  話佢係完全正直
[00:21:37.440 --> 00:21:39.440]  敬畏上帝
[00:21:39.440 --> 00:21:41.440]  遠離惡事
[00:21:41.440 --> 00:21:44.440]  呢次已經係第三次
[00:21:44.440 --> 00:21:48.440]  上帝讚賞約伯嘅為人
[00:21:48.440 --> 00:21:52.440]  然之後三章嘅下半節上帝繼續講
[00:21:52.440 --> 00:21:54.440]  佢話呢
[00:21:54.440 --> 00:21:57.440]  你需激起我攻擊他
[00:21:57.440 --> 00:21:59.440]  無故吞滅他
[00:21:59.440 --> 00:22:05.440]  他仍然持守他的純正
[00:22:05.440 --> 00:22:09.440]  喺第一章其實我哋睇到攻擊約伯嘅
[00:22:09.440 --> 00:22:11.440]  係撒旦
[00:22:11.440 --> 00:22:17.440]  但呢度上帝話係我攻擊他
[00:22:17.440 --> 00:22:22.440]  雖然唔係上帝親自出手去攻擊約伯
[00:22:22.440 --> 00:22:24.440]  而係撒旦攻擊佢
[00:22:24.440 --> 00:22:28.440]  但由於係上帝批准
[00:22:28.440 --> 00:22:32.440]  都等於係上帝攻擊約伯
[00:22:32.440 --> 00:22:38.440]  不過上帝亦都指出約伯仍然係持守佢嘅純正
