
[00:00:00.000 --> 00:00:03.600]  今個星期不知大家有何看法和感受呢?
[00:04:54.280 --> 00:04:55.280]  卡在那裏
[00:04:55.280 --> 00:04:56.600]  什麼都不能動
[00:04:56.600 --> 00:04:59.360]  失去了一個屬靈的動力
[00:04:59.360 --> 00:05:03.400]  甚至我們連在世上生活
[00:05:03.400 --> 00:05:05.120]  都失去了方向
[00:05:05.120 --> 00:05:06.720]  我不知道這是不是大家的情況
[00:05:06.720 --> 00:05:07.760]  我嘗試去了解
[00:05:07.760 --> 00:05:09.480]  嘗試去體會
[00:05:09.480 --> 00:05:11.960]  今天我們基督徒所面對的挑戰
[00:05:11.960 --> 00:05:13.080]  如果是這樣的時候
[00:05:13.080 --> 00:05:14.520]  很自然的是什麼呢
[00:05:14.520 --> 00:05:16.960]  我們就隨從自己的心意
[00:05:16.960 --> 00:05:18.480]  我們有什麼需要
[00:05:18.480 --> 00:05:20.320]  我們有什麼慾望
[00:05:20.320 --> 00:05:23.480]  就被這些東西帶著我們去走
[00:05:23.480 --> 00:05:25.160]  每天的生活
[00:05:25.160 --> 00:05:25.920]  譬如很簡單的
[00:05:25.920 --> 00:05:27.520]  大家知道早睡早起的
[00:05:27.520 --> 00:05:28.240]  有沒有聽過
[00:05:28.240 --> 00:05:29.800]  我們小時候家裏都說的
[00:05:29.800 --> 00:05:30.840]  老師也說的
[00:05:30.840 --> 00:05:32.760]  早睡早起身體好
[00:05:32.760 --> 00:05:34.760]  我們知道要有自律的生活
[00:05:34.760 --> 00:05:38.080]  維持一個健康的人生
[00:05:38.080 --> 00:05:40.280]  聽過的知道的
[00:05:40.280 --> 00:05:42.360]  有多少人做到
[00:05:42.360 --> 00:05:44.440]  早睡早起經常做運動
[00:05:44.440 --> 00:05:45.480]  做運動好不好
[00:05:45.480 --> 00:05:47.760]  好
[00:05:47.760 --> 00:05:49.160]  有多少人經常做運動呢
[00:05:49.160 --> 00:05:50.200]  但是
[00:05:50.200 --> 00:05:52.520]  很多時候我們就缺乏了那種毅力
[00:05:52.520 --> 00:05:55.400]  和那個自律
[00:05:55.400 --> 00:05:57.080]  我們說到今天這個世界很亂
[00:05:57.080 --> 00:05:58.400]  大家現在經常聽
[00:05:58.400 --> 00:06:00.000]  不用牧師講你都知道
[00:06:00.000 --> 00:06:01.120]  你感覺到的
[00:06:01.120 --> 00:06:02.360]  你感受到的
[00:06:02.360 --> 00:06:04.240]  這個世界很亂
[00:06:04.240 --> 00:06:05.240]  為什麼這麼亂
[00:06:05.240 --> 00:06:07.440]  太多謠言
[00:06:07.440 --> 00:06:08.760]  太多假新聞
[00:06:08.760 --> 00:06:12.080]  太多那些不盡不實的報道
[00:06:12.080 --> 00:06:16.720]  言論在我們當中滿天飛
[00:06:16.720 --> 00:06:19.400]  我們知道這些是有這樣的情況出現的
[00:06:19.400 --> 00:06:21.640]  但是我們還聽到很多人大聲疾呼
[00:06:21.640 --> 00:06:22.400]  講什麼
[00:06:22.400 --> 00:06:23.800]  要誠實
[00:06:23.800 --> 00:06:25.960]  我做了一個有誠信的人
[00:06:25.960 --> 00:06:28.440]  特別美國的社會是講trust(信任)的
[00:06:28.440 --> 00:06:30.400]  講credit(信用)的
[00:06:30.400 --> 00:06:32.720]  你有沒有多少誠信
[00:06:32.720 --> 00:06:34.280]  你的信用卡有多少錢
[00:06:34.280 --> 00:06:37.040]  看看你過去的表現是怎麼樣的
[00:06:37.040 --> 00:06:39.320]  是不是
[00:06:39.320 --> 00:06:42.560]  很多時候我們聽到很多這樣的呼籲呼聲
[00:06:42.560 --> 00:06:44.680]  大聲疾呼在那裡喊叫
[00:06:44.680 --> 00:06:48.520]  但是實際上
[00:06:48.520 --> 00:06:50.280]  有多少人
[00:06:50.280 --> 00:06:54.160]  真的可以言行一致
[00:06:54.160 --> 00:06:59.080]  這個我覺得是很值得我們今天基督徒去思考的一個問題
[00:06:59.080 --> 00:07:01.560]  因為我發覺就算在教會裡面
[00:07:01.560 --> 00:07:08.320]  有很多基督徒甚至教會的領袖
[00:07:08.320 --> 00:07:11.360]  說謊當吃生菜
[00:07:11.360 --> 00:07:13.800]  說一套做一套
[00:07:13.800 --> 00:07:16.600]  我不希望在我們教會裡面見到這樣的情況
[00:07:16.600 --> 00:07:18.360]  但是我知道
[00:07:18.360 --> 00:07:20.120]  有很多的教會
[00:07:20.120 --> 00:07:21.720]  有這樣的情況出現
[00:07:21.720 --> 00:07:23.400]  時不時大家聽到
[00:07:23.400 --> 00:07:26.920]  教會裡面有些醜聞發生
[00:07:26.920 --> 00:07:31.200]  這個反映出教會屬靈生命的那種呆滯不前
[00:07:31.200 --> 00:07:34.400]  教會屬靈生命的那種軟弱
[00:07:34.400 --> 00:07:36.760]  我們現在教會
[00:07:36.760 --> 00:07:39.400]  以前教會在社會當中影響力很大的
[00:07:39.400 --> 00:07:41.720]  牧師是很有權威很有尊嚴的
[00:07:41.720 --> 00:07:45.520]  現在挑戰教會挑戰牧師的權威
[00:07:45.520 --> 00:07:48.200]  因為很多傳道人失敗
[00:07:48.200 --> 00:07:51.200]  因為很多教會裡面太多偽善的人
[00:07:51.200 --> 00:07:53.000]  所以為什麼年輕人不來教會
[00:07:53.000 --> 00:07:56.480]  這個是第一點
[00:07:56.480 --> 00:08:00.400]  這個是不是值得我們去思想的事情
[00:08:00.400 --> 00:08:02.600]  當我去思想這個題目的時候
[00:08:02.600 --> 00:08:07.320]  我發覺今天會不會在教會裡面你寬恕牧師這樣說
[00:08:07.320 --> 00:08:11.320]  很多只是星期一來聽道的人
[00:08:11.320 --> 00:08:16.960]  而不是來學行道的人
[00:08:16.960 --> 00:08:19.280]  於是很多教徒
[00:08:19.280 --> 00:08:22.280]  就被困在知而不行
[00:08:22.280 --> 00:08:27.160]  或者是知而難行
[00:08:27.160 --> 00:08:30.120]  這個屬靈的瓶頸裡面
[00:08:30.120 --> 00:08:32.720]  於是我們卡住在那裡
[00:08:32.720 --> 00:08:33.800]  不上不下
[00:08:33.800 --> 00:08:35.920]  那你說什麼實踐大使命
[00:08:35.920 --> 00:08:37.640]  你說什麼做基督徵兵
[00:08:37.640 --> 00:08:41.040]  你說什麼去打屬靈的仗
[00:08:41.040 --> 00:08:43.280]  沒有辦法
[00:08:43.280 --> 00:08:44.960]  所以這幾個星期跟大家分享
[00:08:44.960 --> 00:08:47.200]  如何突破屬靈的瓶頸
[00:08:47.200 --> 00:08:49.520]  今天希望能夠幫助大家
[00:08:49.520 --> 00:08:52.680]  突破一個知而行難
[00:08:52.680 --> 00:08:54.360]  或者知而不行
[00:08:54.360 --> 00:08:56.800]  這個屬靈的瓶頸
[00:08:56.800 --> 00:08:59.240]  如果我們想突破這個屬靈的瓶頸
[00:08:59.240 --> 00:09:02.120]  我覺得第一件事是什麼呢
[00:09:02.120 --> 00:09:04.120]  我們要培養一個習慣
[00:09:04.120 --> 00:09:05.560]  什麼習慣
[00:09:05.560 --> 00:09:09.600]  尋求明白真理的習慣
[00:09:09.600 --> 00:09:11.920]  聖經裡面怎麼說呢
[00:09:11.920 --> 00:09:13.800]  法國書第一章二十二字
[00:09:13.800 --> 00:09:16.080]  指示你們要行道
[00:09:16.080 --> 00:09:17.400]  不要單單聽道
[00:09:17.400 --> 00:09:19.000]  自己騙自己
[00:09:19.000 --> 00:09:21.120]  因為聽道而不行道的人
[00:09:21.120 --> 00:09:23.240]  就像人對著鏡子
[00:09:23.240 --> 00:09:26.680]  看自己本來的面目
[00:09:26.680 --> 00:09:30.960]  看到之後隨即忘了他的相貌如何
[00:09:30.960 --> 00:09:35.640]  唯有詳細察看那傳遍使人自由之律法的
[00:09:35.640 --> 00:09:37.880]  並且事常如此
[00:09:37.880 --> 00:09:42.400]  這個人既不是聽了就忘乃是實行出來
[00:09:42.400 --> 00:09:47.280]  就在他所行的事情必然得福
[00:09:47.280 --> 00:09:52.440]  我希望我們在座的大兄姊妹
[00:09:52.440 --> 00:09:54.040]  都有做靈修
[00:09:54.040 --> 00:09:55.800]  有沒有做靈修
[00:09:55.800 --> 00:09:58.880]  我希望你們已經有做靈修的習慣
[00:09:58.880 --> 00:10:01.280]  但我想說的是
[00:10:01.280 --> 00:10:03.080]  就算你有做靈修的習慣
[00:10:03.080 --> 00:10:04.840]  天天看聖經祈禱
[00:10:04.840 --> 00:10:08.320]  不等於你明白真理
[00:10:08.320 --> 00:10:09.680]  你同意我這麼說嗎
[00:10:09.680 --> 00:10:16.920]  更加不等於我們有尋求明白真理的習慣
[00:10:16.920 --> 00:10:18.000]  首先
[00:10:18.000 --> 00:10:19.640]  如果我們會做靈修
[00:10:19.640 --> 00:10:22.440]  怎麼做靈修呢
[00:10:22.440 --> 00:10:24.240]  讀經、祈禱
[00:10:24.240 --> 00:10:26.040]  我希望你們每天都有做
[00:10:26.040 --> 00:10:29.280]  每天讀聖經、每天祈禱
[00:10:29.280 --> 00:10:32.000]  你會發覺很容易忘記
[00:10:32.000 --> 00:10:33.200]  讀完就不記得了
[00:10:33.200 --> 00:10:37.000]  是不是這樣
[00:10:37.000 --> 00:10:39.640]  我相信如果我們有這樣的情況
[00:10:39.640 --> 00:10:41.520]  一個很基本的原因是什麼呢
[00:10:41.520 --> 00:10:45.680]  可能我們誤解了什麼叫做做靈修
[00:10:45.680 --> 00:10:51.200]  做靈修其實不是一個祈禱、讀經的宗教活動
[00:10:51.200 --> 00:10:55.880]  很多時候我們只會當做靈修是讀經、祈禱
[00:10:55.880 --> 00:10:57.400]  於是你讀完聖經、祈禱
[00:10:57.400 --> 00:10:58.720]  你覺得是了這件事了
[00:10:58.720 --> 00:10:59.640]  做完了
[00:10:59.640 --> 00:11:02.800]  那當然很容易忘記了
[00:11:02.800 --> 00:11:04.480]  其實做靈修的意思是
[00:11:04.480 --> 00:11:10.120]  我們與上帝建立一個親密的關係的時間
[00:11:10.120 --> 00:11:14.480]  把這段時間我們與神在一起
[00:11:14.480 --> 00:11:16.360]  讀經、祈禱
[00:11:16.360 --> 00:11:17.720]  是一個宗教活動
[00:11:17.720 --> 00:11:21.520]  但是不止於、不限制於只是一個宗教活動
[00:11:21.520 --> 00:11:27.280]  靈修其實是要我們進一步與神建立一個更加親密的關係
[00:11:27.280 --> 00:11:28.200]  讓我們認識神
[00:11:28.200 --> 00:11:31.680]  讓我們更加能夠體驗到神對我們的愛和恩典
[00:11:31.680 --> 00:11:36.320]  以及學習我們如何去愛神的一個操練
[00:11:36.320 --> 00:11:39.040]  所以靈修對一個基督徒來說
[00:11:39.040 --> 00:11:42.560]  就不應該是一個很死板的、死固固的
[00:11:42.560 --> 00:11:44.080]  每天就讀經、祈禱
[00:11:44.080 --> 00:11:49.160]  完了一件事,就合完聖經就走人了
[00:11:49.160 --> 00:11:52.360]  做靈修其實是我們與神在一起
[00:11:52.360 --> 00:11:53.920]  見到上帝在這裏
[00:11:53.920 --> 00:11:55.840]  然後看看上帝有什麼要跟我們說
[00:11:55.840 --> 00:11:58.160]  我們有什麼問題就向上帝問
[00:11:58.160 --> 00:12:02.480]  大家有一個很活潑的互動和對話
[00:12:02.480 --> 00:12:05.640]  因為只有這樣你才能建立關係
[00:12:05.640 --> 00:12:11.080]  但很多時候我們做靈修的時間
[00:12:11.080 --> 00:12:14.000]  起床、趕著上班、趕著帶小孩上學
[00:12:14.000 --> 00:12:17.560]  於是讀經、祈禱,搞定了一件事
[00:12:17.560 --> 00:12:22.480]  了了一個做基督徒的責任就完了
[00:12:22.480 --> 00:12:23.800]  第一件事我想告訴大家
[00:12:23.800 --> 00:12:25.600]  如果你想要明白真理的話
[00:12:25.600 --> 00:12:31.640]  你必須首先知道靈修是與神見面的時間
[00:12:31.640 --> 00:12:33.600]  那你就不要趕快去讀聖經
[00:12:33.600 --> 00:12:36.040]  趕快去祈禱
[00:12:36.040 --> 00:12:37.320]  在你做靈修的時候
[00:12:37.320 --> 00:12:40.080]  首先第一件事是什麼?
[00:12:40.080 --> 00:12:42.200]  要靜下來
[00:12:42.200 --> 00:12:44.520]  靜下來,為什麼要靜下來?
[00:12:44.520 --> 00:12:49.800]  讓我們意識到神的同在,神在這裏
[00:12:49.800 --> 00:12:51.360]  因為你和神見面
[00:12:51.360 --> 00:12:52.800]  你想和神溝通
[00:12:52.800 --> 00:12:54.560]  你想有屬靈的操練
[00:12:54.560 --> 00:12:56.200]  直至到你能夠靜下來覺得
[00:12:56.200 --> 00:12:58.120]  神在這裏,與你一起
[00:12:58.120 --> 00:12:59.760]  神在這裏,與我們一起
[00:12:59.760 --> 00:13:01.000]  然後你才開始
[00:13:01.000 --> 00:13:03.200]  那你有什麼要跟我們說,上帝?
[00:13:03.200 --> 00:13:04.600]  今天你想教我們什麼?
[00:13:04.600 --> 00:13:06.080]  提倡了什麼?
[00:13:06.080 --> 00:13:07.880]  然後我們有什麼事情聽不明白
[00:13:07.880 --> 00:13:09.120]  我們不知道,想不通
[00:13:09.120 --> 00:13:10.600]  為什麼會這樣?
[00:13:10.600 --> 00:13:11.720]  有沒有去問神?
[00:13:11.720 --> 00:13:13.720]  你做靈修的時候
[00:13:13.720 --> 00:13:15.720]  有沒有神討論問題?
[00:13:15.720 --> 00:13:17.080]  有沒有神去辯論
[00:13:17.080 --> 00:13:20.600]  你一些不同意聖經的說法?
[00:13:20.600 --> 00:13:22.120]  很多時候我們沒有,是嗎?
[00:13:22.120 --> 00:13:23.160]  有沒有?
[00:13:23.160 --> 00:13:24.080]  我希望你有
[00:13:24.080 --> 00:13:25.640]  但是我知道很多基督徒是沒有的
[00:13:25.640 --> 00:13:26.840]  讀完聖經,完成了
[00:13:26.840 --> 00:13:28.520]  啊,這個聖經安慰我
[00:13:28.520 --> 00:13:30.040]  這個聖經教導我什麼
[00:13:30.040 --> 00:13:32.240]  那就放進去
[00:13:32.240 --> 00:13:33.720]  放了多久不知道
[00:13:33.720 --> 00:13:37.400]  可能蓋上之後就馬上忘記了
[00:13:37.400 --> 00:13:38.720]  所以聽師傅去做靈修
[00:13:38.720 --> 00:13:42.720]  你要明白那個意思
[00:13:42.720 --> 00:13:47.520]  做靈修其實我稱之為第五類接觸
[00:13:47.520 --> 00:13:49.320]  大家聽過第三類接觸
[00:13:49.320 --> 00:13:53.720]  就是外星人與UFO齊齊出現
[00:13:53.720 --> 00:13:55.880]  第四類接觸是什麼?
[00:13:55.880 --> 00:13:59.400]  就是外星人將人帶上去
[00:13:59.400 --> 00:14:01.640]  去太空船裏面做研究各樣
[00:14:01.640 --> 00:14:03.440]  第五類接觸是什麼?
[00:14:03.440 --> 00:14:05.080]  人主動
[00:14:05.080 --> 00:14:06.840]  不過不是與外星人接觸
[00:14:06.840 --> 00:14:12.120]  人主動set aside時間與神接觸
[00:14:12.120 --> 00:14:13.680]  這是第五類接觸
[00:14:13.680 --> 00:14:15.400]  我們initial
[00:14:15.400 --> 00:14:16.400]  因為我們愛上帝
[00:14:16.400 --> 00:14:18.320]  我們知道應該這樣去親近神
[00:14:18.320 --> 00:14:20.600]  我們initial提出這個方法
[00:14:20.600 --> 00:14:23.720]  我們用時間去認識神
[00:14:23.720 --> 00:14:25.960]  知道祂多些,明白祂多些
[00:14:25.960 --> 00:14:29.800]  這是第五類接觸
[00:14:29.800 --> 00:14:34.120]  所以聽師妹,如果你有做靈修的話
[00:14:34.120 --> 00:14:35.120]  你做靈修的時候
[00:14:35.120 --> 00:14:37.960]  有沒有意識到神的同在?
[00:14:37.960 --> 00:14:38.800]  如果沒有的話
[00:14:38.800 --> 00:14:40.240]  我希望從今天開始
[00:14:40.240 --> 00:14:41.800]  你再做靈修的時候
[00:14:41.800 --> 00:14:45.840]  首先你要安靜下來
[00:14:45.840 --> 00:14:48.840]  求神在你心中向你顯現
[00:14:48.840 --> 00:14:50.400]  你意識到神的同在
[00:14:50.400 --> 00:14:53.120]  然後才開始去讀經,去祈禱
[00:14:53.120 --> 00:14:55.680]  學習怎樣去分享,去看聖經
[00:14:55.680 --> 00:14:56.600]  與神去討論
[00:14:56.600 --> 00:14:59.440]  你不需要做聖經老師
[00:14:59.440 --> 00:15:00.920]  因為那個不是學聖經的時間
[00:15:00.920 --> 00:15:04.160]  那個是你與神互動,溝通的時間
[00:15:04.160 --> 00:15:06.600]  多些去問神問題
[00:15:06.600 --> 00:15:07.800]  在做靈修的時候
[00:15:07.800 --> 00:15:10.120]  多些與神聊天
[00:15:10.120 --> 00:15:12.000]  不要讓我們的靈修時間
[00:15:12.000 --> 00:15:15.600]  變成一個死板的宗教活動
[00:15:15.600 --> 00:15:19.120]  我再說,做靈修是一個活潑
[00:15:19.120 --> 00:15:20.840]  與我們天父、爸爸見面
[00:15:20.840 --> 00:15:25.600]  溝通、互動的一個時候
[00:15:25.600 --> 00:15:26.920]  我昨晚剛剛從香港回來
[00:15:26.920 --> 00:15:28.760]  回到十點多了
[00:15:28.760 --> 00:15:29.840]  又要教宗了
[00:15:29.840 --> 00:15:31.760]  所以我昨晚只睡了三個小時
[00:15:31.760 --> 00:15:32.440]  不過感謝主一下
[00:15:32.440 --> 00:15:35.960]  我想說的是什麼,不是說這些
[00:15:35.960 --> 00:15:38.280]  這次我回來很開心見到我媽媽
[00:15:38.280 --> 00:15:40.960]  其實是一個主要目的,見一下我媽媽
[00:15:40.960 --> 00:15:42.240]  我媽媽九十多歲了
[00:15:42.240 --> 00:15:45.880]  如果大家看過我那個木人心語的話
[00:15:45.880 --> 00:15:50.000]  耳朵聽不到,很少說話
[00:15:50.000 --> 00:15:51.600]  不過我想告訴你
[00:15:51.600 --> 00:15:53.960]  每次當我見到她,我捉住她的手
[00:15:53.960 --> 00:15:57.360]  我掃著她的背
[00:15:57.360 --> 00:15:59.440]  我跟她說話,我知道她聽不到
[00:15:59.440 --> 00:16:02.640]  不過我看到她很開心
[00:16:02.640 --> 00:16:04.160]  她好像明白我說什麼
[00:16:04.160 --> 00:16:08.720]  雖然聽不到,但好像明白我說什麼
[00:16:08.720 --> 00:16:09.840]  我忽然間有一個感覺
[00:16:09.840 --> 00:16:12.920]  好像我跟我媽媽那種溝通
[00:16:12.920 --> 00:16:17.400]  是超乎人的言語
[00:16:17.400 --> 00:16:23.920]  是盡在不言中的一個交往和溝通
[00:16:23.920 --> 00:16:26.720]  我發覺我們跟天父上帝聊天
[00:16:26.720 --> 00:16:31.200]  做靈修也好,怎樣去稱呼也好
[00:16:31.200 --> 00:16:33.040]  都有類似的情況
[00:16:33.040 --> 00:16:36.720]  很多時候我的耳朵聽不到神跟我說話
[00:16:36.720 --> 00:16:38.000]  聽不到祂的聲音
[00:16:38.000 --> 00:16:40.320]  不過我知道神在跟我說話
[00:16:40.320 --> 00:16:42.360]  有沒有這樣的經驗?
[00:16:42.360 --> 00:16:44.000]  我們的肉眼看不到神
[00:16:44.000 --> 00:16:46.040]  因為神是個靈
[00:16:46.040 --> 00:16:50.040]  但是我們知道神現在跟我們同在
[00:16:50.040 --> 00:16:52.680]  有沒有這樣的經驗?
[00:16:52.680 --> 00:16:57.800]  有沒有感受到神真正在我們身邊?
[00:16:57.800 --> 00:16:59.320]  有時候我們有些困惑
[00:16:59.320 --> 00:17:02.120]  在聖經的時候,聽到或者跟別人聊天的時候
[00:17:02.120 --> 00:17:04.280]  有些我們不明白
[00:17:04.280 --> 00:17:06.120]  神沒有跟我們解釋
[00:17:06.120 --> 00:17:08.440]  但忽然間想通了
[00:17:08.440 --> 00:17:11.480]  忽然間神給我們一個新的體會,新的看見
[00:17:11.480 --> 00:17:14.720]  我們才能夠明白神的心意
[00:17:14.720 --> 00:17:17.200]  不知道大家可否觸摸得到,可否體會得到
[00:17:17.200 --> 00:17:24.280]  原來我們跟神之間的相處是可以這樣的
[00:17:24.280 --> 00:17:29.000]  弟兄姊妹,如果我們能夠突破了
[00:17:29.000 --> 00:17:31.840]  即是我們想突破一個知而行難
[00:17:31.840 --> 00:17:35.000]  或者知而不行的純粹瓶頸
[00:17:35.000 --> 00:17:38.640]  我覺得我們首先要清楚知道
[00:17:38.640 --> 00:17:40.520]  神的心意是甚麼
[00:17:40.520 --> 00:17:42.760]  我們要明白甚麼是真理
[00:17:42.760 --> 00:17:45.720]  神到底想我們怎樣做
[00:17:45.720 --> 00:17:49.400]  當我們從聖經,從神的話語裡面領受到
[00:17:49.400 --> 00:17:52.440]  咦,這些東西真是來自上帝的
[00:17:52.440 --> 00:17:54.920]  清清楚楚,沒有含糊的
[00:17:54.920 --> 00:17:57.520]  是上帝真的給我們的教導是這樣
[00:17:57.520 --> 00:18:00.000]  神真的想我們這樣做
[00:18:00.000 --> 00:18:05.000]  弟兄姊妹,神要我們做的
[00:18:05.000 --> 00:18:07.640]  神吩咐我們要這樣走的
[00:18:07.640 --> 00:18:09.120]  我們怎可以不走?
[00:18:09.120 --> 00:18:10.600]  你怎可以不聽?
