
[00:00:00.000 --> 00:00:02.380]  讓我們一起低頭去禱告
[00:09:09.800 --> 00:09:12.400]  並且要做得比這些更大
[00:09:12.400 --> 00:09:14.800]  因為我都付那裡去
[00:09:14.800 --> 00:09:17.800]  你們奉我的名無論求什麼
[00:09:17.800 --> 00:09:18.800]  我必成全
[00:09:18.800 --> 00:09:22.800]  為了使父恩兒子得榮耀
[00:09:22.800 --> 00:09:25.800]  很明顯耶穌講到
[00:09:25.800 --> 00:09:29.800]  神是很想人透過禱告
[00:09:29.800 --> 00:09:33.800]  讓天國可以實現在人間
[00:09:33.800 --> 00:09:37.800]  但是保羅在《羅馬書》第8章26節講到
[00:09:37.800 --> 00:09:39.800]  我們是軟弱的
[00:09:39.800 --> 00:09:42.800]  這個軟弱是什麼意思呢?
[00:09:42.800 --> 00:09:43.800]  有兩個意思
[00:09:43.800 --> 00:09:45.800]  第一就是說
[00:09:45.800 --> 00:09:47.800]  我們作為人
[00:09:47.800 --> 00:09:50.800]  其實有很多方面的限制
[00:09:50.800 --> 00:09:52.800]  我們不是無所不知
[00:09:52.800 --> 00:09:53.800]  無所不能
[00:09:53.800 --> 00:09:54.800]  無所不在
[00:09:54.800 --> 00:09:55.800]  是不是?
[00:09:55.800 --> 00:09:57.800]  我想更加第二個意思
[00:09:57.800 --> 00:09:58.800]  軟弱就是說
[00:09:58.800 --> 00:10:01.800]  其實我們是墮落的人
[00:10:01.800 --> 00:10:03.800]  我們是有罪的人
[00:10:03.800 --> 00:10:05.800]  因為我們有罪
[00:10:05.800 --> 00:10:07.800]  玷污了我們的生命
[00:10:07.800 --> 00:10:11.800]  我們不能夠有完美的智慧
[00:10:11.800 --> 00:10:17.800]  我們的生命也沒有完全的良善
[00:10:17.800 --> 00:10:20.800]  所以縱使我們知道
[00:10:20.800 --> 00:10:23.800]  我們可以凡事藉著禱告
[00:10:23.800 --> 00:10:25.800]  向神去求
[00:10:25.800 --> 00:10:27.800]  將我們心底所有的渴望
[00:10:27.800 --> 00:10:28.800]  我們的思想
[00:10:28.800 --> 00:10:30.800]  我們的不明白
[00:10:30.800 --> 00:10:32.800]  都向神去傾訴
[00:10:32.800 --> 00:10:34.800]  但是因著人是軟弱
[00:10:34.800 --> 00:10:36.800]  我們的種種限制
[00:10:36.800 --> 00:10:40.800]  會令我們不能夠有全盤足夠的智慧
[00:10:40.800 --> 00:10:42.800]  去什麼呢?
[00:10:42.800 --> 00:10:43.800]  保羅說
[00:10:43.800 --> 00:10:47.800]  「我本不知道當怎樣禱告」
[00:10:47.800 --> 00:10:49.800]  如果你只看這一節
[00:10:49.800 --> 00:10:51.800]  你會以為是「怎樣祈禱」
[00:10:51.800 --> 00:10:54.800]  保羅說我們沒有足夠的智慧
[00:10:54.800 --> 00:10:55.800]  去懂得「How to」
[00:10:55.800 --> 00:10:57.800]  怎樣去祈禱
[00:10:57.800 --> 00:11:00.800]  但是「怎樣」也包含了
[00:11:00.800 --> 00:11:03.800]  為什麼事去祈禱
[00:11:03.800 --> 00:11:05.800]  也包括了「What」
[00:11:05.800 --> 00:11:06.800]  怎樣去祈禱
[00:11:06.800 --> 00:11:08.800]  你說跪下去祈禱
[00:11:08.800 --> 00:11:09.800]  還是合著手去祈禱
[00:11:09.800 --> 00:11:10.800]  不是這個意思
[00:11:10.800 --> 00:11:11.800]  而是說
[00:11:11.800 --> 00:11:13.800]  我真的不知道應該怎樣
[00:11:13.800 --> 00:11:15.800]  為什麼事的內容
[00:11:15.800 --> 00:11:17.800]  怎樣去祈禱
[00:11:17.800 --> 00:11:18.800]  意思是
[00:11:18.800 --> 00:11:20.800]  我不知道怎樣去祈禱
[00:11:20.800 --> 00:11:22.800]  才合乎神的心意
[00:11:22.800 --> 00:11:23.800]  譬如說
[00:11:23.800 --> 00:11:27.800]  我如果有親人患重病的話
[00:11:27.800 --> 00:11:29.800]  究竟我應該去祈禱
[00:11:29.800 --> 00:11:32.800]  「神啊!你神跡地醫治他」
[00:11:32.800 --> 00:11:33.800]  還是
[00:11:33.800 --> 00:11:36.800]  不如祂早日息怒歸主
[00:11:36.800 --> 00:11:38.800]  回天家
[00:11:38.800 --> 00:11:39.800]  又或者
[00:11:39.800 --> 00:11:41.800]  我工作上面對難處
[00:11:41.800 --> 00:11:43.800]  很多人事的問題
[00:11:43.800 --> 00:11:44.800]  究竟我應該祈禱
[00:11:44.800 --> 00:11:47.800]  「神啊!祢快些拿去這些難處」
[00:11:47.800 --> 00:11:48.800]  還是
[00:11:48.800 --> 00:11:50.800]  「神啊!不如祢藉著這件難處」
[00:11:50.800 --> 00:11:54.800]  令我的生命被拆毀、重建
[00:11:54.800 --> 00:11:56.800]  又或者
[00:11:56.800 --> 00:11:59.800]  當我面對不公義的事的時候
[00:11:59.800 --> 00:12:02.800]  究竟我應該像大衛那樣
[00:12:02.800 --> 00:12:04.800]  就坐那些惡人
[00:12:04.800 --> 00:12:06.800]  求神去審判
[00:12:06.800 --> 00:12:07.800]  還是
[00:12:07.800 --> 00:12:09.800]  我應該求神去憐憫他
[00:12:09.800 --> 00:12:12.800]  讓他知罪悔改
[00:12:12.800 --> 00:12:13.800]  甚至是
[00:12:13.800 --> 00:12:15.800]  最近也有很多人
[00:12:15.800 --> 00:12:17.800]  可能也在祈禱
[00:12:17.800 --> 00:12:18.800]  面對這樣的時勢
[00:12:18.800 --> 00:12:21.800]  究竟我應不應該移民去另外一個地方呢?
[00:12:21.800 --> 00:12:23.800]  還是我應該留下
[00:12:23.800 --> 00:12:25.800]  繼續在香港呢?
[00:12:25.800 --> 00:12:27.800]  其實這些祈禱
[00:12:27.800 --> 00:12:29.800]  我們經常都會
[00:12:29.800 --> 00:12:30.800]  這些掙扎
[00:12:30.800 --> 00:12:31.800]  我們經常都有的
[00:12:31.800 --> 00:12:34.800]  都反映人是很有閒
[00:12:34.800 --> 00:12:35.800]  很軟弱
[00:12:35.800 --> 00:12:37.800]  於是保羅就說
[00:12:37.800 --> 00:12:39.800]  「我們的軟弱有聖靈幫助」
[00:12:39.800 --> 00:12:41.800]  「幫助」這個字
[00:12:41.800 --> 00:12:43.800]  在原文是一個複合詞
[00:12:43.800 --> 00:12:45.800]  它其實更好的翻譯
[00:12:45.800 --> 00:12:47.800]  是應該說「分擔」
[00:12:47.800 --> 00:12:49.800]  因為它本身這個字
[00:12:49.800 --> 00:12:53.800]  是有「一起去面對」這樣的意思
[00:12:53.800 --> 00:12:56.800]  我想請PowerPoint的show下一張
[00:12:56.800 --> 00:12:58.800]  這裡你看到有兩個人
[00:12:58.800 --> 00:13:01.800]  在背著這個很重的樹幹
[00:13:01.800 --> 00:13:03.800]  一個在一邊
[00:13:03.800 --> 00:13:05.800]  另一個在另一邊
[00:13:05.800 --> 00:13:07.800]  這種就叫分擔
[00:13:07.800 --> 00:13:08.800]  意思就是說
[00:13:08.800 --> 00:13:09.800]  聖靈的幫助
[00:13:09.800 --> 00:13:10.800]  就是在人生
[00:13:10.800 --> 00:13:13.800]  我面對各樣的重擔的時候
[00:13:13.800 --> 00:13:15.800]  只要我一祈禱
[00:13:15.800 --> 00:13:18.800]  我這個本來自己一個人去背的擔子
[00:13:18.800 --> 00:13:21.800]  聖靈就跟我一起去背
[00:13:21.800 --> 00:13:23.800]  聖靈走過來說
[00:13:23.800 --> 00:13:25.800]  「喂,不如我跟你一起去背吧」
[00:13:25.800 --> 00:13:29.800]  「我們一起將這件事帶到上帝的面前」
[00:13:29.800 --> 00:13:31.800]  「看看神在這件事上」
[00:13:31.800 --> 00:13:33.800]  「有什麼祂自己的心意」
[00:13:33.800 --> 00:13:35.800]  還有
[00:13:35.800 --> 00:13:37.800]  第26字說
[00:13:37.800 --> 00:13:39.800]  聖靈的祈禱很有趣
[00:13:39.800 --> 00:13:43.800]  我們的祈禱是用言語祈禱
[00:13:43.800 --> 00:13:45.800]  但是這裡說到
[00:13:45.800 --> 00:13:47.800]  聖靈的祈禱是用無可言語
[00:13:47.800 --> 00:13:51.800]  和合本是說不出的嘆息
[00:13:51.800 --> 00:13:53.800]  聖靈在我們的心裡
[00:13:53.800 --> 00:13:57.800]  是一種言語都表達不到的
[00:13:57.800 --> 00:13:59.800]  是嘆息
[00:13:59.800 --> 00:14:01.800]  嘆息這個字
[00:14:01.800 --> 00:14:03.800]  我們再看一看之前那節經文
[00:14:03.800 --> 00:14:05.800]  第23節
[00:14:05.800 --> 00:14:07.800]  那裡說到
[00:14:07.800 --> 00:14:09.800]  我們現在都在嘆息
[00:14:09.800 --> 00:14:11.800]  「不但如此」
[00:14:11.800 --> 00:14:13.800]  「就是我們這有聖靈作初熟果子的」
[00:14:13.800 --> 00:14:17.800]  「也是自己內心新淫」
[00:14:17.800 --> 00:14:19.800]  「等候得著兒子的名分」
[00:14:19.800 --> 00:14:21.800]  這個內心的新淫
[00:14:21.800 --> 00:14:23.800]  就是嘆息這個字
[00:14:23.800 --> 00:14:25.800]  意思是什麼呢?
[00:14:25.800 --> 00:14:27.800]  意思就是說
[00:14:27.800 --> 00:14:29.800]  我們明白我們信徒
[00:14:29.800 --> 00:14:31.800]  面對各樣苦難的時候
[00:14:31.800 --> 00:14:33.800]  是內心新淫
[00:14:33.800 --> 00:14:35.800]  嘆息
[00:14:35.800 --> 00:14:37.800]  現在聖靈和我們一起去嘆息
[00:14:37.800 --> 00:14:39.800]  祂和我們一起嘆息
[00:14:39.800 --> 00:14:41.800]  在神的面前去禱告
[00:14:41.800 --> 00:14:43.800]  你說有什麼好呢?
[00:14:43.800 --> 00:14:45.800]  大家一起嘆息
[00:14:45.800 --> 00:14:47.800]  大家一起哀哼有什麼好呢?
[00:14:47.800 --> 00:14:49.800]  重點就在第27節
[00:14:49.800 --> 00:14:51.800]  我們又讀一次
[00:14:51.800 --> 00:14:53.800]  第27節
[00:14:53.800 --> 00:14:57.800]  「那監察人心的知道聖靈所體貼的」
[00:14:57.800 --> 00:15:03.800]  「因為聖靈照著神的旨意替聖徒祈求」
[00:15:03.800 --> 00:15:05.800]  聖靈和我們一起去分擔
[00:15:05.800 --> 00:15:07.800]  一起去嘆息
[00:15:07.800 --> 00:15:09.800]  那個重點就在這裡
[00:15:09.800 --> 00:15:11.800]  「那監察人心的」
[00:15:11.800 --> 00:15:13.800]  雖然這裡沒有說那個是誰
[00:15:13.800 --> 00:15:15.800]  但是我們相信
[00:15:15.800 --> 00:15:17.800]  從聖經的其他經文
[00:15:17.800 --> 00:15:19.800]  我們知道「監察人心」就是指上帝
[00:15:19.800 --> 00:15:21.800]  上帝是洞察
[00:15:21.800 --> 00:15:23.800]  在我們心裡的聖靈
[00:15:23.800 --> 00:15:25.800]  用著說不出的嘆息
[00:15:25.800 --> 00:15:27.800]  來為信徒祈禱
[00:15:27.800 --> 00:15:29.800]  那個監察人心的
[00:15:29.800 --> 00:15:31.800]  祂知道聖靈所體貼
[00:15:31.800 --> 00:15:33.800]  也就是祂知道聖靈在想什麼
[00:15:33.800 --> 00:15:35.800]  而祂說
[00:15:35.800 --> 00:15:37.800]  因為聖靈是照著神的旨意
[00:15:37.800 --> 00:15:39.800]  去替聖徒祈求
[00:15:39.800 --> 00:15:41.800]  自然就會幫助我們
[00:15:41.800 --> 00:15:43.800]  知道當怎樣禱告
[00:15:43.800 --> 00:15:45.800]  也為什麼事去祈禱
[00:15:45.800 --> 00:15:51.800]  這些很抽象
[00:15:51.800 --> 00:15:53.800]  我嘗試用下一張PowerPoint
[00:15:53.800 --> 00:15:55.800]  解釋給大家聽次序
[00:15:55.800 --> 00:15:57.800]  首先保羅說
[00:15:57.800 --> 00:15:59.800]  人是軟弱的
[00:15:59.800 --> 00:16:01.800]  不知道怎樣祈禱
[00:16:01.800 --> 00:16:03.800]  或者為什麼事去祈禱
[00:16:03.800 --> 00:16:05.800]  於是當我們祈禱的時候
[00:16:05.800 --> 00:16:07.800]  聖靈就會幫助我們
[00:16:07.800 --> 00:16:09.800]  來和我們分擔
[00:16:09.800 --> 00:16:11.800]  聖靈會用言語
[00:16:11.800 --> 00:16:13.800]  都表達不到的嘆息
[00:16:13.800 --> 00:16:15.800]  去為我們祈禱
[00:16:15.800 --> 00:16:17.800]  而聖靈是照著神的旨意
[00:16:17.800 --> 00:16:19.800]  去祈求
[00:16:19.800 --> 00:16:21.800]  神就監察著
[00:16:21.800 --> 00:16:23.800]  我們的心
[00:16:23.800 --> 00:16:25.800]  知道聖靈的思想
[00:16:25.800 --> 00:16:27.800]  然後神就按照
[00:16:27.800 --> 00:16:29.800]  聖靈禱告的方向
[00:16:29.800 --> 00:16:31.800]  來應運我們的禱告
[00:16:31.800 --> 00:16:33.800]  弟兄姊妹
[00:16:33.800 --> 00:16:35.800]  為什麼我說這是一個寶物
[00:16:35.800 --> 00:16:37.800]  你有沒有想過
[00:16:37.800 --> 00:16:39.800]  聖靈的同在
[00:16:39.800 --> 00:16:41.800]  幫助我們祈禱
[00:16:41.800 --> 00:16:43.800]  幫助我們內心
[00:16:43.800 --> 00:16:45.800]  去等候那一天
[00:16:45.800 --> 00:16:47.800]  為什麼我這樣說
[00:16:47.800 --> 00:16:49.800]  第一方面當我們祈禱的時候
[00:16:49.800 --> 00:16:51.800]  祈禱不斷滋養著
[00:16:51.800 --> 00:16:53.800]  我們內心的盼望
[00:16:53.800 --> 00:16:55.800]  有人這樣說
[00:16:55.800 --> 00:16:57.800]  一個對未來沒有期望的人
[00:16:57.800 --> 00:16:59.800]  是不會祈禱的
[00:16:59.800 --> 00:17:01.800]  你不想改變
[00:17:01.800 --> 00:17:03.800]  你是不會祈禱
[00:17:03.800 --> 00:17:05.800]  祈禱的話
[00:17:05.800 --> 00:17:07.800]  就是你不想這件事
[00:17:07.800 --> 00:17:09.800]  繼續停滯不前
[00:17:09.800 --> 00:17:11.800]  但你盼望有改變
[00:17:11.800 --> 00:17:13.800]  所以當我們
[00:17:13.800 --> 00:17:15.800]  祈禱的時候
[00:17:15.800 --> 00:17:17.800]  就在滋養著
[00:17:17.800 --> 00:17:19.800]  我們內心有一份盼望
[00:17:19.800 --> 00:17:21.800]  盼望要改變
[00:17:21.800 --> 00:17:23.800]  第二
[00:17:23.800 --> 00:17:25.800]  祈禱是幫助我們
[00:17:25.800 --> 00:17:27.800]  放棄世界給我們的
[00:17:27.800 --> 00:17:29.800]  假安全感
[00:17:29.800 --> 00:17:31.800]  我們能夠向天父
[00:17:31.800 --> 00:17:33.800]  伸開手
[00:17:33.800 --> 00:17:35.800]  去觸摸著
[00:17:35.800 --> 00:17:37.800]  祂給我們永恆的盼望
[00:17:39.800 --> 00:17:41.800]  藉著這個永恆的心意
[00:17:41.800 --> 00:17:43.800]  我們能夠在祈禱裡
[00:17:43.800 --> 00:17:45.800]  去洞察
[00:17:45.800 --> 00:17:47.800]  上帝對這個世界的心意
[00:17:47.800 --> 00:17:49.800]  從而對我們生命的心意
[00:17:49.800 --> 00:17:51.800]  所以在這裡
[00:17:51.800 --> 00:17:53.800]  聖靈就成為我們一個
[00:17:53.800 --> 00:17:55.800]  很重要的幫手
[00:17:55.800 --> 00:17:57.800]  就是當我們祈禱的時候
[00:17:57.800 --> 00:17:59.800]  聖靈在我們的心裡
[00:17:59.800 --> 00:18:01.800]  按著神的心意
[00:18:01.800 --> 00:18:03.800]  去祈禱
