
[00:00:00.000 --> 00:00:03.780]  提醒姐妹平安,我們先一齊祈禱
[00:05:01.020 --> 00:05:03.020]  《聖經》的標題是《論幽妻》
[00:05:03.020 --> 00:05:06.020]  其實是講到兩夫婦的關係
[00:05:06.020 --> 00:05:09.020]  夫妻之間的關係
[00:05:09.020 --> 00:05:12.020]  在三十三至三十七節
[00:05:12.020 --> 00:05:14.020]  《聖經》的標題是《論法世》
[00:05:14.020 --> 00:05:17.020]  其實是講到人與人
[00:05:17.020 --> 00:05:19.020]  普通朋友之間的關係
[00:05:19.020 --> 00:05:21.020]  做人要保持誠信
[00:05:21.020 --> 00:05:25.020]  不要隨便有什麼承諾
[00:05:25.020 --> 00:05:28.020]  有了承諾就要遵守
[00:05:28.020 --> 00:05:30.020]  在三十八至四十二節
[00:05:30.020 --> 00:05:33.020]  《聖經》的標題是《論報復》
[00:05:33.020 --> 00:05:37.020]  開始講到與惡人的關係
[00:05:37.020 --> 00:05:39.020]  《聖經》那裡特別
[00:05:39.020 --> 00:05:41.020]  很多時候我們只看到
[00:05:41.020 --> 00:05:43.020]  耶穌說:有人打你這邊面
[00:05:43.020 --> 00:05:45.020]  就轉過來那邊面給你打
[00:05:45.020 --> 00:05:49.020]  其實這個是特別針對惡人來說
[00:05:49.020 --> 00:05:51.020]  怎樣與惡人相處
[00:05:51.020 --> 00:05:53.020]  與惡人的關係
[00:05:53.020 --> 00:05:57.020]  最後在四十三至四十七節
[00:05:57.020 --> 00:05:59.020]  《論愛仇敵》
[00:05:59.020 --> 00:06:02.020]  就是與仇敵之間的關係
[00:06:02.020 --> 00:06:04.020]  你可以看到這些關係
[00:06:04.020 --> 00:06:06.020]  由最親人的關係開始
[00:06:06.020 --> 00:06:09.020]  一直講到最壞的人
[00:06:09.020 --> 00:06:13.020]  與你的關係是仇敵的關係
[00:06:13.020 --> 00:06:17.020]  從親到疏這樣講這個關係
[00:06:17.020 --> 00:06:22.020]  除了兩性關係和妻子的關係之外
[00:06:22.020 --> 00:06:25.020]  其實這些耶穌的講論
[00:06:25.020 --> 00:06:29.020]  你可以說是教導那些門徒
[00:06:29.020 --> 00:06:32.020]  怎樣去應用八福
[00:06:32.020 --> 00:06:34.020]  在實際的生活上面
[00:06:34.020 --> 00:06:38.020]  你怎樣可以去實踐八福的教訓
[00:06:38.020 --> 00:06:40.020]  以仁慈待人
[00:06:40.020 --> 00:06:43.020]  和促進和平那兩個福氣
[00:06:43.020 --> 00:06:46.020]  都是講到人與人之間的關係
[00:06:46.020 --> 00:06:49.020]  我們現在講講五章四十八節
[00:06:49.020 --> 00:06:53.020]  因為很多人都誤解這節經文
[00:06:53.020 --> 00:06:57.020]  以為主耶穌命令我們要完全
[00:06:57.020 --> 00:07:01.020]  現中版的翻譯少了一個字
[00:07:01.020 --> 00:07:04.020]  可能因為易勝基的人
[00:07:04.020 --> 00:07:06.020]  認為這句話是一條命令
[00:07:06.020 --> 00:07:10.020]  和合本就把這個字翻譯成「所以」
[00:07:10.020 --> 00:07:13.020]  翻譯成「所以」就暗示了
[00:07:13.020 --> 00:07:17.020]  耶穌講這句話不是單獨講出來的
[00:07:17.020 --> 00:07:21.020]  是要從上文開始去了解
[00:07:21.020 --> 00:07:23.020]  如果沒有上文的話
[00:07:23.020 --> 00:07:25.020]  我們不會突然間講這句話
[00:07:25.020 --> 00:07:27.020]  用「所以」開始的
[00:07:27.020 --> 00:07:30.020]  所以見到「所以」就一定要
[00:07:30.020 --> 00:07:33.020]  看看上文講了甚麼
[00:07:35.020 --> 00:07:37.020]  上文其實
[00:07:37.020 --> 00:07:39.020]  如果我們不看上文
[00:07:39.020 --> 00:07:41.020]  單單看這一句句子
[00:07:41.020 --> 00:07:43.020]  我們以為耶穌突然間講
[00:07:43.020 --> 00:07:45.020]  你們要完全
[00:07:45.020 --> 00:07:48.020]  做人要做到完美無瑕
[00:07:48.020 --> 00:07:51.020]  其實做人做到完美無瑕是很難的
[00:07:51.020 --> 00:07:54.020]  耶穌有些吹毛求疵
[00:07:54.020 --> 00:07:57.020]  哪可能有人可以做到完美無瑕
[00:07:57.020 --> 00:07:59.020]  我相信世上沒有一個人
[00:07:59.020 --> 00:08:01.020]  沒有一個信徒
[00:08:01.020 --> 00:08:05.020]  是可能做到每一方面都完全的
[00:08:05.020 --> 00:08:09.020]  但如果我們從43至47節
[00:08:09.020 --> 00:08:12.020]  上文來看的話
[00:08:12.020 --> 00:08:15.020]  耶穌其實是教導門徒
[00:08:15.020 --> 00:08:17.020]  在愛人這一方面
[00:08:17.020 --> 00:08:19.020]  怎樣愛人這一方面呢?
[00:08:19.020 --> 00:08:22.020]  是要勝過世人
[00:08:22.020 --> 00:08:25.020]  我認為「完全」的意思
[00:08:25.020 --> 00:08:27.020]  不是要我們每一件事
[00:08:27.020 --> 00:08:30.020]  都做到很完美
[00:08:30.020 --> 00:08:32.020]  而是在愛那一方面
[00:08:32.020 --> 00:08:34.020]  單單是在愛那一方面
[00:08:34.020 --> 00:08:37.020]  要做到好像天父那樣
[00:08:37.020 --> 00:08:40.020]  做到連敵人
[00:08:40.020 --> 00:08:42.020]  你都要愛
[00:08:42.020 --> 00:08:44.020]  我想世徒約翰可能比較明白
[00:08:44.020 --> 00:08:46.020]  耶穌這一句話的意思
[00:08:46.020 --> 00:08:48.020]  所以他在
[00:08:48.020 --> 00:08:51.020]  對不起,那裡不是哥林多時書
[00:08:51.020 --> 00:08:55.020]  應該是約翰一書二章五節那裡說
[00:08:55.020 --> 00:08:58.020]  但那遵守上帝的道的人
[00:08:58.020 --> 00:09:00.020]  他對上帝的愛
[00:09:00.020 --> 00:09:03.020]  就達到完全
[00:09:03.020 --> 00:09:06.020]  達到完全是有可能做到的
[00:09:06.020 --> 00:09:11.020]  如果我們從用字的方面來看這一節聖經
[00:09:11.020 --> 00:09:12.020]  五章四十八節
[00:09:12.020 --> 00:09:14.020]  在希臘文裡面
[00:09:14.020 --> 00:09:16.020]  其實可以有幾個字
[00:09:16.020 --> 00:09:18.020]  都可以翻譯做「完全」的
[00:09:18.020 --> 00:09:21.020]  而這裡選用了一個字
[00:09:21.020 --> 00:09:23.020]  在希臘文的意思
[00:09:23.020 --> 00:09:27.020]  其實不是指你很完美
[00:09:27.020 --> 00:09:32.020]  而是有些完成的意思
[00:09:32.020 --> 00:09:34.020]  或者我舉一個例子來解釋
[00:09:34.020 --> 00:09:39.020]  完成和完全的關係
[00:09:39.020 --> 00:09:41.020]  比如說
[00:09:41.020 --> 00:09:43.020]  建屋,以建屋為例
[00:09:43.020 --> 00:09:46.020]  建屋當然要先畫完圖
[00:09:46.020 --> 00:09:48.020]  找建築商去建
[00:09:48.020 --> 00:09:51.020]  當建築師建完屋就完成了
[00:09:51.020 --> 00:09:53.020]  也可以說是完全的
[00:09:53.020 --> 00:09:56.020]  他完全做好了一個工程
[00:09:56.020 --> 00:09:58.020]  一個工程完全進攻
[00:09:58.020 --> 00:09:59.020]  那就完全了
[00:09:59.020 --> 00:10:02.020]  所以完成了一件事和完全
[00:10:02.020 --> 00:10:05.020]  意義上是很類似的
[00:10:05.020 --> 00:10:08.020]  不過不是代表那間屋是完美無瑕
[00:10:08.020 --> 00:10:10.020]  你一完成了之後
[00:10:10.020 --> 00:10:12.020]  一定你拿到入伙紙的
[00:10:12.020 --> 00:10:14.020]  其實我們都知道很多屋
[00:10:14.020 --> 00:10:17.020]  完成是完成,建是建好
[00:10:17.020 --> 00:10:19.020]  不過很多東西要收留
[00:10:19.020 --> 00:10:21.020]  要修修補補的
[00:10:21.020 --> 00:10:24.020]  所以完成一項工程
[00:10:24.020 --> 00:10:28.020]  並不是代表那項工程是完美無瑕
[00:10:28.020 --> 00:10:30.020]  我認為五章四十八字
[00:10:30.020 --> 00:10:35.020]  不一定是一條命令
[00:10:35.020 --> 00:10:37.020]  而是一個教導
[00:10:37.020 --> 00:10:39.020]  耶穌教導他的門徒
[00:10:39.020 --> 00:10:41.020]  因為一直都是在說
[00:10:41.020 --> 00:10:45.020]  教導他的應用八福
[00:10:45.020 --> 00:10:48.020]  根據《創世紀》提到
[00:10:48.020 --> 00:10:53.020]  上帝做人是按著他的形象去做
[00:10:53.020 --> 00:10:57.020]  因此耶穌在這裡教導他的門徒
[00:10:57.020 --> 00:11:03.020]  做人要完成上帝做人的目的
[00:11:03.020 --> 00:11:06.020]  就是要像上帝
[00:11:06.020 --> 00:11:09.020]  上帝按著他的形象來做我們
[00:11:09.020 --> 00:11:12.020]  我們是不是要活出上帝的形象
[00:11:12.020 --> 00:11:14.020]  要像上帝
[00:11:14.020 --> 00:11:17.020]  上帝是什麼?上帝是愛
[00:11:17.020 --> 00:11:18.020]  聖經告訴我們
[00:11:18.020 --> 00:11:20.020]  上帝是愛
[00:11:20.020 --> 00:11:22.020]  當我們能夠愛上帝
[00:11:22.020 --> 00:11:25.020]  當我們能夠愛上輪舍的時候
[00:11:25.020 --> 00:11:29.020]  不是單單愛那些愛我們的人
[00:11:29.020 --> 00:11:31.020]  連敵人我們都愛的時候
[00:11:31.020 --> 00:11:37.020]  這樣就已經完全滿足了上帝的心意
[00:11:37.020 --> 00:11:43.020]  有一個完全的上帝的形象
[00:11:43.020 --> 00:11:46.020]  我們這樣了解這支經文
[00:11:46.020 --> 00:11:47.020]  你不用那麼害怕
[00:11:47.020 --> 00:11:49.020]  不用經常都做不到
[00:11:49.020 --> 00:11:50.020]  不用管了
[00:11:50.020 --> 00:11:53.020]  完全是耶穌拿來講的
[00:11:53.020 --> 00:11:55.020]  沒有可能的
[00:11:55.020 --> 00:12:01.020]  如果你從完成上帝的心意的角度去看
[00:12:01.020 --> 00:12:02.020]  是有可能的
[00:12:02.020 --> 00:12:05.020]  只要我們不要說這是敵人
[00:12:05.020 --> 00:12:07.020]  這樣對我一定報復
[00:12:07.020 --> 00:12:09.020]  這樣就不行了
[00:12:09.020 --> 00:12:11.020]  是應該連敵人都愛他們
[00:12:11.020 --> 00:12:13.020]  怎樣愛又是另外一回事
[00:12:13.020 --> 00:12:14.020]  如果是我
[00:12:14.020 --> 00:12:16.020]  敵人那麼壞
[00:12:16.020 --> 00:12:18.020]  我唯有為他祈禱
[00:12:18.020 --> 00:12:19.020]  讓他相信耶穌
[00:12:19.020 --> 00:12:21.020]  這是愛的行動
[00:12:21.020 --> 00:12:22.020]  愛他
[00:12:22.020 --> 00:12:23.020]  他相信耶穌
[00:12:23.020 --> 00:12:27.020]  對他一定好的
[00:12:27.020 --> 00:12:30.020]  講完第五章就到第六章
[00:12:30.020 --> 00:12:31.020]  第一段經文
[00:12:31.020 --> 00:12:34.020]  六章一至十七節都不會詳細講
[00:12:34.020 --> 00:12:37.020]  那裏講什麼呢
[00:12:37.020 --> 00:12:40.020]  猶太教認為做人一定要有
[00:12:40.020 --> 00:12:42.020]  做猶太教的教徒
[00:12:42.020 --> 00:12:45.020]  有三件善事一定要做
[00:12:45.020 --> 00:12:51.020]  就是施捨、禮品窮人
[00:12:51.020 --> 00:12:54.020]  施捨、禱告和禁食
[00:12:54.020 --> 00:12:56.020]  而耶穌特別講這三件事
[00:12:56.020 --> 00:12:59.020]  不是隨機隨地講的
[00:12:59.020 --> 00:13:05.020]  是針對猶太教對人要求行善事的三件事來講
[00:13:05.020 --> 00:13:07.020]  重點很簡單
[00:13:07.020 --> 00:13:10.020]  耶穌說你做這三件事都是好的
[00:13:10.020 --> 00:13:16.020]  但是最重要不要為著沽名釣譽去做
[00:13:16.020 --> 00:13:20.020]  你真的要出於一個純正的動機去做
[00:13:20.020 --> 00:13:22.020]  這樣就好了
[00:13:22.020 --> 00:13:25.020]  我們現在會詳細一點來看
[00:13:25.020 --> 00:13:30.020]  第六章十九至三十四節
[00:13:30.020 --> 00:13:33.020]  一般人都會很重視財富
[00:13:33.020 --> 00:13:36.020]  所以華人有一句話說
[00:13:36.020 --> 00:13:42.020]  「銀子就不是萬能,但是沒有錢就萬萬不能」
[00:13:42.020 --> 00:13:45.020]  但主耶穌在這裏的教導
[00:13:45.020 --> 00:13:48.020]  就是提醒我們對錢財的看法
[00:13:48.020 --> 00:13:52.020]  又真的令人有些意想不到
[00:13:52.020 --> 00:13:54.020]  在十九節到二十一節
[00:13:54.020 --> 00:13:57.020]  就先講到積財的問題
[00:13:57.020 --> 00:14:00.020]  積財,請問有沒有人在銀行沒有存款
[00:14:00.020 --> 00:14:02.020]  你可以舉手
[00:14:02.020 --> 00:14:04.020]  銀行沒有存款
[00:14:04.020 --> 00:14:06.020]  有沒有?
[00:14:06.020 --> 00:14:08.020]  有沒有人舉手?
[00:14:08.020 --> 00:14:09.020]  沒有
[00:14:09.020 --> 00:14:13.020]  我相信現代人不會說沒有錢放在銀行
[00:14:13.020 --> 00:14:15.020]  我也有
[00:14:15.020 --> 00:14:20.020]  我們怎樣去了解耶穌的教導呢?
[00:14:20.020 --> 00:14:26.020]  首先,舊約中有一節經文是關於錢財
[00:14:26.020 --> 00:14:36.020]  「你豈要定精做虛無的錢財上媽,因錢財必長翅膀,如鷹向天飛去」
[00:14:36.020 --> 00:14:40.020]  這是針研二十三章五節
[00:14:40.020 --> 00:14:47.020]  古時,耶穌那時候其實他們都沒有銀行系統
[00:14:47.020 --> 00:14:50.020]  有了財寶又怎樣?
[00:14:50.020 --> 00:14:53.020]  有了財寶就自己藏在帳篷裏面
[00:14:53.020 --> 00:14:56.020]  再想安全些就掘個洞
[00:14:56.020 --> 00:15:00.020]  藏進去地洞
[00:15:00.020 --> 00:15:08.020]  但是我們知道那個時代民族與民族之間時時會打仗
[00:15:08.020 --> 00:15:12.020]  你積了錢有了財物又怎樣?
[00:15:12.020 --> 00:15:16.020]  可能突然間有人來搶走你的財物
[00:15:16.020 --> 00:15:20.020]  如果你不相信就回去看看約伯記第一章
[00:15:20.020 --> 00:15:24.020]  約伯本來很富有,為甚麼突然間變成貧窮?
[00:15:24.020 --> 00:15:27.020]  被人搶走了
[00:15:27.020 --> 00:15:32.020]  我們要問一般人為甚麼要積財呢?
[00:15:32.020 --> 00:15:39.020]  我相信第一方面積財是因為生活給我們的智慧
[00:15:39.020 --> 00:15:45.020]  一定要儲些錢,以備不時之需
[00:15:45.020 --> 00:15:49.020]  這與保險的原理很相似
[00:15:49.020 --> 00:15:53.020]  你買了保險是否保證那件事不會發生?
[00:15:53.020 --> 00:15:55.020]  不會的
[00:15:55.020 --> 00:15:57.020]  你買了火險是否不會火速?
[00:15:57.020 --> 00:15:58.020]  不會的
[00:15:58.020 --> 00:16:03.020]  只不過可以使我們少一分憂慮
[00:16:03.020 --> 00:16:05.020]  多一點安全感
[00:16:05.020 --> 00:16:07.020]  即使意外發生
[00:16:07.020 --> 00:16:10.020]  我們在錢財上的損失
[00:16:10.020 --> 00:16:14.020]  有些補償不會太大
[00:16:14.020 --> 00:16:19.020]  主耶穌在第十九節指出
[00:16:19.020 --> 00:16:22.020]  即使我們積聚了財寶
[00:16:22.020 --> 00:16:26.020]  也不一定可以帶來安全感
[00:16:26.020 --> 00:16:28.020]  因為有蟲蛀也會生鏽
[00:16:28.020 --> 00:16:31.020]  又有賊挖掘窿進來偷竊
[00:16:31.020 --> 00:16:33.020]  意思是很簡單
[00:16:33.020 --> 00:16:35.020]  錢財不一定是可靠的
[00:16:35.020 --> 00:16:39.020]  是會貶值的,甚至會失去的
[00:16:39.020 --> 00:16:41.020]  在我們的時代會不會發生?
[00:16:41.020 --> 00:16:43.020]  也會的
[00:16:43.020 --> 00:16:47.020]  新聞不時會報導有些投資人
[00:16:47.020 --> 00:16:49.020]  有錢的話不只是放在銀行
[00:16:49.020 --> 00:16:51.020]  銀行利息低要拿去投資
[00:16:51.020 --> 00:16:56.020]  但有些人信錯了一些理財師的建議
[00:16:56.020 --> 00:17:00.020]  把錢託付給了一間財務公司去投資
[00:17:00.020 --> 00:17:03.020]  結果財務公司可以逃亡
[00:17:03.020 --> 00:17:07.020]  以致那些人的錢財血本無歸
[00:17:07.020 --> 00:17:08.020]  很慘的
[00:17:08.020 --> 00:17:09.020]  你退休了
[00:17:09.020 --> 00:17:11.020]  靠那些錢想賺利息
[00:17:11.020 --> 00:17:15.020]  但是被人這樣拿走了
[00:17:15.020 --> 00:17:18.020]  有時有錢也會引一些賊來偷
[00:17:18.020 --> 00:17:20.020]  不一定直接偷錢
[00:17:20.020 --> 00:17:24.020]  更加危險是去擄人勒索
[00:17:24.020 --> 00:17:27.020]  我想也有十年八年前
[00:17:27.020 --> 00:17:33.020]  富商李嘉誠的兒子也被人擄劫了
[00:17:33.020 --> 00:17:35.020]  勒索拿錢
[00:17:35.020 --> 00:17:38.020]  李嘉誠有錢,兒子比錢重要
[00:17:38.020 --> 00:17:41.020]  所以就給他錢
[00:17:41.020 --> 00:17:42.020]  把兒子贖回
[00:17:42.020 --> 00:17:44.020]  那些劫匪也算好
[00:17:44.020 --> 00:17:48.020]  沒有撕票也沒有斬傷他
[00:17:48.020 --> 00:17:50.020]  安全出來
[00:17:50.020 --> 00:17:52.020]  但他的兒子從此以後
[00:17:52.020 --> 00:17:55.020]  出街,去哪裡都有幾個保鏢跟著他
[00:17:55.020 --> 00:17:57.020]  好像時時都被人監視著
[00:17:57.020 --> 00:18:00.020]  失去了一些人身自由
[00:18:00.020 --> 00:18:06.020]  有錢怎麼辦呢?
[00:18:06.020 --> 00:18:08.020]  積罪又不對
[00:18:08.020 --> 00:18:09.020]  那有錢怎麼辦呢?
[00:18:09.020 --> 00:18:11.020]  耶穌教導我們
[00:18:11.020 --> 00:18:12.020]  都要積罪
[00:18:12.020 --> 00:18:14.020]  並且為自己積罪
[00:18:14.020 --> 00:18:16.020]  只不過地點有些不同
[00:18:16.020 --> 00:18:17.020]  不要只顧積在地上
[00:18:17.020 --> 00:18:19.020]  要積在天上
[00:18:19.020 --> 00:18:21.020]  積蓄財寶在天
[00:18:21.020 --> 00:18:25.020]  因為天上是一個最安全的地方
[00:18:25.020 --> 00:18:29.020]  並且天上的財寶不會貶值
[00:18:29.020 --> 00:18:31.020]  也不會被人偷走
[00:18:33.020 --> 00:18:37.020]  我記得有位牧師講到一件事
[00:18:37.020 --> 00:18:39.020]  在金融風暴的時候
[00:18:39.020 --> 00:18:41.020]  有位會友有些錢
[00:18:41.020 --> 00:18:43.020]  就來問牧師
[00:18:43.020 --> 00:18:45.020]  我的錢存放在哪裡好呀?
[00:18:45.020 --> 00:18:48.020]  我的錢存放在哪裡好呀?
[00:18:48.020 --> 00:18:49.020]  牧師說
[00:18:49.020 --> 00:18:51.020]  你來問我?問牧師?
[00:18:51.020 --> 00:18:54.020]  我當然建議你存放在天上
[00:18:54.020 --> 00:18:58.020]  這幾個宗教機構都很需要錢
[00:18:58.020 --> 00:19:00.020]  你不如支持他們吧
[00:19:00.020 --> 00:19:03.020]  聽牧師的意見
[00:19:03.020 --> 00:19:05.020]  支持一些機構
[00:19:05.020 --> 00:19:09.020]  有太多人積了大量的財寶之後
[00:19:09.020 --> 00:19:11.020]  都是留給子孫的
[00:19:11.020 --> 00:19:15.020]  沒有為自己積財於天
[00:19:15.020 --> 00:19:18.020]  真的要反省一下
[00:19:18.020 --> 00:19:21.020]  有些人做過研究
[00:19:21.020 --> 00:19:23.020]  發現一件事就是
[00:19:23.020 --> 00:19:25.020]  富不過三代
[00:19:25.020 --> 00:19:27.020]  中外都是這樣
[00:19:27.020 --> 00:19:29.020]  富不過三代
[00:19:29.020 --> 00:19:31.020]  其實
[00:19:31.020 --> 00:19:34.020]  子孫得到一些不勞而獲的錢
[00:19:34.020 --> 00:19:38.020]  很容易輕輕鬆鬆就給你分了
[00:19:38.020 --> 00:19:41.020]  所以我們要求上主幫助我們
[00:19:41.020 --> 00:19:45.020]  有智慧來積財於天
[00:19:45.020 --> 00:19:48.020]  在二十二至二十三節
[00:19:48.020 --> 00:19:51.020]  耶穌就用了眼睛的比喻
[00:19:51.020 --> 00:19:54.020]  其實這個比喻想了很久
[00:19:54.020 --> 00:19:57.020]  眼睛就好像一盞燈
[00:19:57.020 --> 00:20:00.020]  而身體就好像一間屋
[00:20:00.020 --> 00:20:02.020]  人的眼睛就好像燈
[00:20:02.020 --> 00:20:05.020]  照亮自己身體的屋
[00:20:05.020 --> 00:20:09.020]  如果你進屋的時候是很黑的
[00:20:09.020 --> 00:20:11.020]  你敢不敢進去?
[00:20:11.020 --> 00:20:13.020]  我們通常晚上回家
[00:20:13.020 --> 00:20:15.020]  開門第一件事就是開燈
[00:20:15.020 --> 00:20:17.020]  甚至出街
[00:20:17.020 --> 00:20:20.020]  有時我出街之前先開燈
[00:20:20.020 --> 00:20:23.020]  等到晚上回來不會黑漆漆的
[00:20:23.020 --> 00:20:26.020]  所以耶穌就用這個比喻
[00:20:26.020 --> 00:20:29.020]  讓我們看清楚
[00:20:29.020 --> 00:20:32.020]  這個比喻最重要的地方
[00:20:32.020 --> 00:20:35.020]  就是講到我們的眼界
[00:20:35.020 --> 00:20:38.020]  我們的眼界看得清不清楚
[00:20:38.020 --> 00:20:44.020]  我們看不看得到天國的價值
[00:20:44.020 --> 00:20:48.020]  有一個故事就講到有一個有錢人
