
[00:00:00.000 --> 00:00:10.000]  此錄音或錄影的版權,是屬基督教宣導會不過堂所有。
[00:19:24.000 --> 00:19:30.000]  主席
[00:19:30.000 --> 00:19:36.000]  主席
[00:19:36.000 --> 00:19:42.000]  主席
[00:19:42.000 --> 00:19:48.000]  主席
[00:19:48.000 --> 00:19:54.000]  主席
[00:19:54.000 --> 00:20:00.000]  主席
[00:20:00.000 --> 00:20:06.000]  主席
[00:20:06.000 --> 00:20:12.000]  主席
[00:20:12.000 --> 00:20:18.000]  主席
[00:20:18.000 --> 00:20:24.000]  主席
[00:20:24.000 --> 00:20:30.000]  主席
[00:20:30.000 --> 00:20:36.000]  主席
[00:20:36.000 --> 00:20:42.000]  主席
[00:20:42.000 --> 00:20:48.000]  主席
[00:20:48.000 --> 00:20:54.000]  主席
[00:20:54.000 --> 00:21:00.000]  主席
[00:21:00.000 --> 00:21:06.000]  主席
[00:21:06.000 --> 00:21:12.000]  主席
[00:21:12.000 --> 00:21:18.000]  主席
[00:21:18.000 --> 00:21:24.000]  主席
[00:21:24.000 --> 00:21:30.000]  主席
[00:21:30.000 --> 00:21:36.000]  主席
[00:21:36.000 --> 00:21:42.000]  主席
[00:21:42.000 --> 00:21:48.000]  主席
[00:21:48.000 --> 00:21:54.000]  主席
[00:21:54.000 --> 00:22:00.000]  主席
[00:22:00.000 --> 00:22:06.000]  主席
[00:22:06.000 --> 00:22:12.000]  主席
[00:22:12.000 --> 00:22:18.000]  主席
[00:22:18.000 --> 00:22:24.000]  主席
[00:22:24.000 --> 00:22:30.000]  主席
[00:22:30.000 --> 00:22:36.000]  主席
[00:22:36.000 --> 00:22:42.000]  主席
[00:22:42.000 --> 00:22:48.000]  主席
[00:22:48.000 --> 00:22:54.000]  主席
[00:22:54.000 --> 00:23:00.000]  主席
[00:23:00.000 --> 00:23:06.000]  主席
[00:23:06.000 --> 00:23:12.000]  主席
[00:23:12.000 --> 00:23:18.000]  主席
[00:23:18.000 --> 00:23:24.000]  主席
[00:23:24.000 --> 00:23:30.000]  主席
[00:23:30.000 --> 00:23:36.000]  主席
[00:23:36.000 --> 00:23:42.000]  主席
[00:23:42.000 --> 00:23:48.000]  主席
[00:23:48.000 --> 00:23:54.000]  主席
[00:23:54.000 --> 00:24:00.000]  主席
[00:24:00.000 --> 00:24:06.000]  主席
[00:24:06.000 --> 00:24:12.000]  主席
[00:24:12.000 --> 00:24:18.000]  主席
[00:24:18.000 --> 00:24:24.000]  主席
[00:24:24.000 --> 00:24:30.000]  主席
[00:24:30.000 --> 00:24:36.000]  主席
[00:24:36.000 --> 00:24:42.000]  主席
[00:24:42.000 --> 00:24:48.000]  主席
[00:24:48.000 --> 00:24:54.000]  主席
[00:24:54.000 --> 00:25:00.000]  主席
[00:25:00.000 --> 00:25:06.000]  主席
[00:25:06.000 --> 00:25:12.000]  主席
[00:25:12.000 --> 00:25:18.000]  主席
[00:25:18.000 --> 00:25:24.000]  主席
[00:25:24.000 --> 00:25:30.000]  主席
[00:25:30.000 --> 00:25:36.000]  主席
[00:25:36.000 --> 00:25:48.000]  主席
[00:25:48.000 --> 00:25:54.000]  主席
[00:25:54.000 --> 00:26:00.000]  主席
[00:26:00.000 --> 00:26:06.000]  主席
[00:26:06.000 --> 00:26:12.000]  主席
[00:26:12.000 --> 00:26:18.000]  主席
[00:26:18.000 --> 00:26:24.000]  主席
[00:26:24.000 --> 00:26:30.000]  主席
[00:26:30.000 --> 00:26:36.000]  主席
[00:26:36.000 --> 00:26:42.000]  主席
[00:26:42.000 --> 00:26:48.000]  主席
[00:26:48.000 --> 00:26:54.000]  主席
[00:26:54.000 --> 00:27:00.000]  主席
[00:27:00.000 --> 00:27:06.000]  主席
[00:27:06.000 --> 00:27:12.000]  主席
[00:27:12.000 --> 00:27:18.000]  主席
[00:27:18.000 --> 00:27:24.000]  主席
[00:27:24.000 --> 00:27:30.000]  主席
[00:27:30.000 --> 00:27:36.000]  主席
[00:27:36.000 --> 00:27:42.000]  主席
[00:27:42.000 --> 00:27:48.000]  主席
[00:27:48.000 --> 00:27:54.000]  主席
[00:27:54.000 --> 00:28:00.000]  主席
[00:28:00.000 --> 00:28:06.000]  主席
[00:28:06.000 --> 00:28:12.000]  主席
[00:28:12.000 --> 00:28:18.000]  主席
[00:28:18.000 --> 00:28:24.000]  主席
[00:28:24.000 --> 00:28:30.000]  主席
[00:28:30.000 --> 00:28:36.000]  主席
[00:28:36.000 --> 00:28:42.000]  主席
[00:28:42.000 --> 00:28:48.000]  主席
[00:28:48.000 --> 00:28:52.000]  主席
[00:28:52.000 --> 00:28:58.000]  主席
[00:28:58.000 --> 00:29:04.000]  主席
[00:29:04.000 --> 00:29:10.000]  主席
[00:29:10.000 --> 00:29:16.000]  主席
[00:29:16.000 --> 00:29:22.000]  主席
[00:29:22.000 --> 00:29:28.000]  主席
[00:29:28.000 --> 00:29:34.000]  主席
[00:29:34.000 --> 00:29:40.000]  主席
[00:29:40.000 --> 00:29:46.000]  主席
[00:29:46.000 --> 00:29:52.000]  主席
[00:29:52.000 --> 00:29:58.000]  主席
[00:29:58.000 --> 00:30:04.000]  主席
[00:30:04.000 --> 00:30:10.000]  主席
[00:30:10.000 --> 00:30:16.000]  主席
[00:30:16.000 --> 00:30:22.000]  主席
[00:30:22.000 --> 00:30:28.000]  主席
[00:30:28.000 --> 00:30:34.000]  主席
[00:30:34.000 --> 00:30:40.000]  主席
[00:30:40.000 --> 00:30:46.000]  主席
[00:30:46.000 --> 00:30:52.000]  主席
[00:30:52.000 --> 00:30:58.000]  主席
[00:30:58.000 --> 00:31:04.000]  主席
[00:31:04.000 --> 00:31:10.000]  主席
[00:31:10.000 --> 00:31:16.000]  主席
[00:31:16.000 --> 00:31:22.000]  主席
[00:31:22.000 --> 00:31:28.000]  主席
[00:31:28.000 --> 00:31:34.000]  主席
[00:31:34.000 --> 00:31:40.000]  主席
[00:31:40.000 --> 00:31:46.000]  主席
[00:31:46.000 --> 00:31:52.000]  主席
[00:31:52.000 --> 00:31:58.000]  主席
[00:31:58.000 --> 00:32:04.000]  主席
[00:32:04.000 --> 00:32:10.000]  主席
[00:32:10.000 --> 00:32:16.000]  主席
[00:32:16.000 --> 00:32:22.000]  主席
[00:32:22.000 --> 00:32:28.000]  主席
[00:32:28.000 --> 00:32:34.000]  主席
[00:32:34.000 --> 00:32:40.000]  主席
[00:32:40.000 --> 00:32:46.000]  主席
[00:32:46.000 --> 00:32:52.000]  主席
[00:32:52.000 --> 00:32:58.000]  主席
[00:32:58.000 --> 00:33:04.000]  主席
[00:33:04.000 --> 00:33:10.000]  主席
[00:33:10.000 --> 00:33:16.000]  主席
[00:33:16.000 --> 00:33:22.000]  主席
[00:33:22.000 --> 00:33:28.000]  主席
[00:33:28.000 --> 00:33:34.000]  主席
[00:33:34.000 --> 00:33:40.000]  主席
[00:33:40.000 --> 00:33:46.000]  主席
[00:33:46.000 --> 00:33:52.000]  主席
[00:33:52.000 --> 00:33:58.000]  主席
[00:33:58.000 --> 00:34:04.000]  主席
[00:34:04.000 --> 00:34:10.000]  主席
[00:34:10.000 --> 00:34:16.000]  主席
[00:34:16.000 --> 00:34:22.000]  主席
[00:34:22.000 --> 00:34:28.000]  主席
[00:34:28.000 --> 00:34:34.000]  主席
[00:34:34.000 --> 00:34:40.000]  主席
[00:34:40.000 --> 00:34:46.000]  主席
[00:34:46.000 --> 00:34:52.000]  主席
[00:34:52.000 --> 00:34:58.000]  主席
[00:34:58.000 --> 00:35:04.000]  主席
[00:35:04.000 --> 00:35:10.000]  主席
[00:35:10.000 --> 00:35:16.000]  主席
[00:35:16.000 --> 00:35:22.000]  主席
[00:35:22.000 --> 00:35:28.000]  主席
[00:35:28.000 --> 00:35:34.000]  主席
[00:35:34.000 --> 00:35:40.000]  主席
[00:35:40.000 --> 00:35:46.000]  主席
[00:35:46.000 --> 00:35:52.000]  主席
[00:35:52.000 --> 00:35:58.000]  主席
[00:35:58.000 --> 00:36:04.000]  主席
[00:36:04.000 --> 00:36:10.000]  主席
[00:36:10.000 --> 00:36:16.000]  主席
[00:36:16.000 --> 00:36:22.000]  主席
[00:36:22.000 --> 00:36:28.000]  主席
[00:36:28.000 --> 00:36:34.000]  主席
[00:36:34.000 --> 00:36:40.000]  主席
[00:36:40.000 --> 00:36:46.000]  主席
[00:36:46.000 --> 00:36:52.000]  主席
[00:36:52.000 --> 00:36:58.000]  主席
[00:36:58.000 --> 00:37:04.000]  主席
[00:37:04.000 --> 00:37:10.000]  主席
[00:37:10.000 --> 00:37:16.000]  主席
[00:37:16.000 --> 00:37:22.000]  主席
[00:37:22.000 --> 00:37:28.000]  主席
[00:37:28.000 --> 00:37:34.000]  主席
[00:37:34.000 --> 00:37:40.000]  主席
[00:37:40.000 --> 00:37:46.000]  主席
[00:37:46.000 --> 00:37:52.000]  主席
[00:37:52.000 --> 00:37:58.000]  主席
[00:37:58.000 --> 00:38:04.000]  主席
[00:38:04.000 --> 00:38:10.000]  主席
[00:38:10.000 --> 00:38:16.000]  主席
[00:38:16.000 --> 00:38:22.000]  主席
[00:38:22.000 --> 00:38:28.000]  主席
[00:38:28.000 --> 00:38:30.000]  收成名其構 下部影片見
