
[00:00:00.000 --> 00:00:05.000]  大家好,我們今天會來到一個新的廣東系列
[00:01:30.000 --> 00:01:33.000]  我記得我剛剛來美國的時候
[00:01:33.000 --> 00:01:36.000]  曾經搬過八字屋讀書的時期
[00:01:36.000 --> 00:01:40.000]  很輕省,pack兩個行李就走得了
[00:01:40.000 --> 00:01:42.000]  八次搬屋都很輕省
[00:01:42.000 --> 00:01:46.000]  但是到了上年的年底搬屋的時候才發覺
[00:01:46.000 --> 00:01:50.000]  不知不覺我已經成為一個老華僑了
[00:01:50.000 --> 00:01:52.000]  也擁有了老華僑的特質
[00:01:52.000 --> 00:01:56.000]  就是喜歡囤積垃圾,儲存很多東西
[00:01:56.000 --> 00:01:59.000]  其實我們身邊有時物件多
[00:01:59.000 --> 00:02:02.000]  未必是讓我們很喜樂的
[00:02:02.000 --> 00:02:04.000]  物件多到某一種程度
[00:02:04.000 --> 00:02:07.000]  反而扼殺了我們的喜樂
[00:02:07.000 --> 00:02:11.000]  讓我們人生覺得很累贅,很煩躁
[00:02:11.000 --> 00:02:12.000]  所以當我搬完屋之後
[00:02:12.000 --> 00:02:14.000]  有種很強烈的感覺
[00:02:14.000 --> 00:02:17.000]  想要重新過一些斷捨離
[00:02:17.000 --> 00:02:19.000]  一些很簡單的生活
[00:02:19.000 --> 00:02:23.000]  有時簡單的生活反而更加的喜樂
[00:02:23.000 --> 00:02:25.000]  所以今天第一點想和大家分享
[00:02:25.000 --> 00:02:27.000]  這個戰勝友誼的物
[00:02:27.000 --> 00:02:29.000]  第一點要注意的就是
[00:02:29.000 --> 00:02:33.000]  避免將希望寄託在財物上
[00:02:33.000 --> 00:02:36.000]  提摩大前書六章十七節說
[00:02:36.000 --> 00:02:39.000]  對那些今世付諸的人
[00:02:39.000 --> 00:02:42.000]  你要警戒他們,不可驕傲
[00:02:42.000 --> 00:02:45.000]  不要把希望寄託在
[00:02:45.000 --> 00:02:49.000]  不可靠的錢財上,財物上
[00:02:49.000 --> 00:02:51.000]  財物是不可靠的,它會飛走
[00:02:51.000 --> 00:02:53.000]  好像股市一樣,可高可低
[00:02:53.000 --> 00:02:56.000]  而要依靠那把萬物
[00:02:56.000 --> 00:03:02.000]  豐豐富富地賜給我們享受的上帝
[00:03:02.000 --> 00:03:06.000]  我們要搞清楚我們和有形的物
[00:03:06.000 --> 00:03:08.000]  和上帝之間的關係
[00:03:08.000 --> 00:03:10.000]  如果我們依靠上帝
[00:03:10.000 --> 00:03:13.000]  然後上帝將豐豐富富的物質
[00:03:13.000 --> 00:03:15.000]  賜給我們享受
[00:03:15.000 --> 00:03:17.000]  我們就可以在享受過程當中
[00:03:17.000 --> 00:03:19.000]  擁有很多的喜樂
[00:03:19.000 --> 00:03:22.000]  但是如果我們有一個 subtle shift
[00:03:22.000 --> 00:03:24.000]  我們將依靠上帝
[00:03:24.000 --> 00:03:28.000]  變成依靠那些有形的物的時候
[00:03:28.000 --> 00:03:31.000]  我們反而享受不到上帝
[00:03:31.000 --> 00:03:33.000]  賜給我們這些物質
[00:03:33.000 --> 00:03:35.000]  我們反而會陷入一個
[00:03:35.000 --> 00:03:40.000]  無窮盡的擔憂
[00:03:40.000 --> 00:03:44.000]  怕不夠膽用就享受不到
[00:03:44.000 --> 00:03:47.000]  所以當我們一旦將我們的依靠
[00:03:47.000 --> 00:03:49.000]  擺在這些有形的物的時候
[00:03:49.000 --> 00:03:53.000]  我們就會成為這些物的奴隸
[00:03:53.000 --> 00:03:55.000]  這些物成為我們的主人
[00:03:55.000 --> 00:03:56.000]  剋制了我們
[00:03:56.000 --> 00:03:59.000]  反而沒有了自由去享受這些物質
[00:03:59.000 --> 00:04:03.000]  當我們將依靠回到神那裡的時候
[00:04:03.000 --> 00:04:06.000]  我們就比較可以去享用神
[00:04:06.000 --> 00:04:09.000]  賜給我們這些豐富的物質
[00:04:09.000 --> 00:04:13.000]  第二件事就是避免將安全感
[00:04:13.000 --> 00:04:16.000]  放在這些財物上面
[00:04:16.000 --> 00:04:19.000]  希伯來書十三章五節這樣說
[00:04:19.000 --> 00:04:21.000]  不要貪慕錢財
[00:04:21.000 --> 00:04:24.000]  要滿足於自己所有的
[00:04:24.000 --> 00:04:25.000]  當然下面很特別
[00:04:25.000 --> 00:04:26.000]  他給了一個理由
[00:04:26.000 --> 00:04:29.000]  他說這個理由你表面看不 make sense
[00:04:29.000 --> 00:04:30.000]  不 logical 是嗎
[00:04:30.000 --> 00:04:31.000]  他說因為上帝說過
[00:04:31.000 --> 00:04:34.000]  我永不離開你 永不撇棄你
[00:04:34.000 --> 00:04:37.000]  這個跟我貪不貪錢有什麼關係呢
[00:04:37.000 --> 00:04:42.000]  做婚前輔導的其中一課一定是講到錢
[00:04:42.000 --> 00:04:44.000]  講到錢那課有個很小的 survey
[00:04:44.000 --> 00:04:47.000]  那個 survey 做完他就告訴你
[00:04:47.000 --> 00:04:50.000]  其實錢對你來說意味著什麼呢
[00:04:50.000 --> 00:04:52.000]  沒有人會嫌錢多的
[00:04:52.000 --> 00:04:53.000]  大家都喜歡錢
[00:04:53.000 --> 00:04:54.000]  但是大家喜歡錢
[00:04:54.000 --> 00:04:57.000]  背後深層的動機不同
[00:04:57.000 --> 00:05:02.000]  對某些人來說錢意味著權力 controlling
[00:05:02.000 --> 00:05:05.000]  錢越多我越覺得我有權力
[00:05:05.000 --> 00:05:06.000]  可以 control 一些東西
[00:05:06.000 --> 00:05:08.000]  所以對他來說是一個 fulfill
[00:05:08.000 --> 00:05:09.000]  你對權力的滿足
[00:05:09.000 --> 00:05:12.000]  有些人來說權力欲望不大
[00:05:12.000 --> 00:05:16.000]  但是錢對他來說是一種安全感
[00:05:16.000 --> 00:05:18.000]  這裡講的是安全感
[00:05:18.000 --> 00:05:21.000]  就是說你想貪更多的錢目的是什麼
[00:05:21.000 --> 00:05:25.000]  就是我怕上帝萬一離開我
[00:05:25.000 --> 00:05:26.000]  丟棄我的時候
[00:05:26.000 --> 00:05:30.000]  我都有些東西讓我覺得 feel safe
[00:05:30.000 --> 00:05:33.000]  所以這裡講的是你不貪錢的前提
[00:05:33.000 --> 00:05:37.000]  是你相信上帝一件事
[00:05:37.000 --> 00:05:39.000]  就是他不會離開你
[00:05:39.000 --> 00:05:42.000]  和不會丟棄你
[00:05:42.000 --> 00:05:45.000]  將安全感放在錢上面
[00:05:45.000 --> 00:05:48.000]  其實是你永遠都不會有安全感
[00:05:48.000 --> 00:05:53.000]  我們自從上年年底搬家之後
[00:05:53.000 --> 00:05:56.000]  我們家裡就實現了清零
[00:05:56.000 --> 00:05:58.000]  銀行戶口清零
[00:05:58.000 --> 00:06:02.000]  人生第一次拖欠工程款
[00:06:02.000 --> 00:06:04.000]  我就問 Shirley
[00:06:04.000 --> 00:06:09.000]  因為我剛來 Silicon Valley 的時候
[00:06:09.000 --> 00:06:10.000]  有很多年的時間
[00:06:10.000 --> 00:06:13.000]  我的銀行戶口從來沒有超過一百元
[00:06:13.000 --> 00:06:15.000]  所以很習慣清零
[00:06:15.000 --> 00:06:16.000]  但是 Shirley 很少試
[00:06:16.000 --> 00:06:18.000]  我就問 Shirley 你會不會怕
[00:06:18.000 --> 00:06:20.000]  你人生第一次清零
[00:06:20.000 --> 00:06:23.000]  你會不會有安全感
[00:06:23.000 --> 00:06:24.000]  我們家裡的雨天基金
[00:06:24.000 --> 00:06:26.000]  好像加了陽光汗
[00:06:26.000 --> 00:06:27.000]  你會不會很怕
[00:06:27.000 --> 00:06:29.000]  她說不怕
[00:06:29.000 --> 00:06:32.000]  經過這段時間的醫治
[00:06:32.000 --> 00:06:35.000]  她很相信神不會撇棄我們
[00:06:35.000 --> 00:06:36.000]  只要神不撇棄我們
[00:06:36.000 --> 00:06:38.000]  就沒有什麼好怕的
[00:06:38.000 --> 00:06:39.000]  不怕
[00:06:39.000 --> 00:06:40.000]  不只是不怕
[00:06:40.000 --> 00:06:41.000]  還很感恩
[00:06:41.000 --> 00:06:42.000]  我們年底的時候
[00:06:42.000 --> 00:06:44.000]  她說她很感恩
[00:06:44.000 --> 00:06:46.000]  有些奉獻給神
[00:06:46.000 --> 00:06:47.000]  我已經清零了
[00:06:47.000 --> 00:06:48.000]  我怎麼奉獻呢
[00:06:48.000 --> 00:06:49.000]  於是她有個 idea
[00:06:49.000 --> 00:06:51.000]  不如我們借錢奉獻
[00:06:51.000 --> 00:06:54.000]  人生第一次借錢奉獻
[00:06:54.000 --> 00:06:56.000]  I'm not sure if it's a good idea
[00:06:56.000 --> 00:06:58.000]  but we did it
[00:06:58.000 --> 00:07:01.000]  所以有時安全感的問題
[00:07:01.000 --> 00:07:04.000]  我們有時累積很多的錢
[00:07:04.000 --> 00:07:06.000]  但是從來不夠膽用
[00:07:06.000 --> 00:07:09.000]  去享受神賜給你的一些財物
[00:07:09.000 --> 00:07:10.000]  為了什麼
[00:07:10.000 --> 00:07:11.000]  安全感的問題
[00:07:11.000 --> 00:07:13.000]  是因為我們 fundamentally
[00:07:13.000 --> 00:07:14.000]  deep inside
[00:07:14.000 --> 00:07:19.000]  我們不相信神不會離開我們
[00:07:19.000 --> 00:07:21.000]  神不會撇棄我們
[00:07:21.000 --> 00:07:24.000]  因此我們要抓緊很多的存款
[00:07:24.000 --> 00:07:26.000]  很多人到了某個年紀
[00:07:26.000 --> 00:07:28.000]  會害怕一件事就是
[00:07:28.000 --> 00:07:31.000]  我也鼓勵大家早點面對
[00:07:31.000 --> 00:07:33.000]  叫做死亡
[00:07:33.000 --> 00:07:34.000]  很多人怕說
[00:07:34.000 --> 00:07:37.000]  What if I die alone
[00:07:37.000 --> 00:07:38.000]  死亡是一樣
[00:07:38.000 --> 00:07:40.000]  到了某個年紀
[00:07:40.000 --> 00:07:43.000]  你早點去處理會好一點
[00:07:43.000 --> 00:07:45.000]  我經常說死亡有點像
[00:07:45.000 --> 00:07:48.000]  我們以前的暑期作業一樣
[00:07:48.000 --> 00:07:49.000]  你知道暑期作業是這樣的
[00:07:49.000 --> 00:07:52.000]  當你知道暑假放暑假
[00:07:52.000 --> 00:07:54.000]  如果你先花兩個星期
[00:07:54.000 --> 00:07:56.000]  做了一些暑期作業
[00:07:56.000 --> 00:07:57.000]  其實整個暑假
[00:07:57.000 --> 00:07:59.000]  你可以很輕鬆地玩
[00:07:59.000 --> 00:08:01.000]  因為你已經做了該做的事
[00:08:01.000 --> 00:08:03.000]  但是我們通常都很壞
[00:08:03.000 --> 00:08:04.000]  暑期作業
[00:08:04.000 --> 00:08:06.000]  一定拖到最後一天才做
[00:08:06.000 --> 00:08:08.000]  然後再整個暑假才玩
[00:08:08.000 --> 00:08:10.000]  但問題在哪裡
[00:08:10.000 --> 00:08:12.000]  就是整個暑假
[00:08:12.000 --> 00:08:15.000]  你都不能夠很釋放地玩
[00:08:15.000 --> 00:08:18.000]  因為你知道有件事你沒有做到
[00:08:18.000 --> 00:08:20.000]  深入你經常提到
[00:08:20.000 --> 00:08:21.000]  好像有件事沒有做
[00:08:21.000 --> 00:08:22.000]  不過不想面對
[00:08:22.000 --> 00:08:23.000]  先玩了
[00:08:23.000 --> 00:08:26.000]  玩得不痛快
[00:08:26.000 --> 00:08:28.000]  死亡也一樣
[00:08:28.000 --> 00:08:30.000]  有時活在人生當中
[00:08:30.000 --> 00:08:31.000]  你發覺到某個年紀
[00:08:31.000 --> 00:08:34.000]  有些隱約隱約的
[00:08:34.000 --> 00:08:35.000]  壓力來到
[00:08:35.000 --> 00:08:37.000]  你覺得活得不痛快
[00:08:37.000 --> 00:08:39.000]  你好像覺得人生有件事
[00:08:39.000 --> 00:08:41.000]  沒有處理
[00:08:41.000 --> 00:08:43.000]  有一天他會臨到我
[00:08:43.000 --> 00:08:46.000]  這件事就是死亡
[00:08:46.000 --> 00:08:48.000]  你早點處理它
[00:08:48.000 --> 00:08:49.000]  釋懷它
[00:08:49.000 --> 00:08:51.000]  Embrace它
[00:08:51.000 --> 00:08:55.000]  知道直到你最後回天家那一天
[00:08:55.000 --> 00:08:58.000]  神都不會離開你
[00:08:58.000 --> 00:09:00.000]  撇棄你
[00:09:00.000 --> 00:09:02.000]  你處理了
[00:09:02.000 --> 00:09:03.000]  你的感覺是什麼呢
[00:09:03.000 --> 00:09:04.000]  暑期作業做了
[00:09:04.000 --> 00:09:08.000]  現在可以很痛快地活一次
[00:09:08.000 --> 00:09:09.000]  當你不處理
[00:09:09.000 --> 00:09:11.000]  整個暑假都弄亂
[00:09:11.000 --> 00:09:13.000]  總是覺得有些事沒有處理
[00:09:13.000 --> 00:09:15.000]  安全感的問題
[00:09:15.000 --> 00:09:18.000]  有時我們要累積很多錢
[00:09:18.000 --> 00:09:19.000]  才敢退休
[00:09:19.000 --> 00:09:21.000]  安全感的問題
[00:09:21.000 --> 00:09:23.000]  第三件事就是
[00:09:23.000 --> 00:09:25.000]  避免將自我價值
[00:09:25.000 --> 00:09:28.000]  放在一些財物上
[00:09:28.000 --> 00:09:30.000]  在路加福音
[00:09:30.000 --> 00:09:32.000]  有一段聖經是這麼說的
[00:09:32.000 --> 00:09:33.000]  有一個人見到耶穌來
[00:09:33.000 --> 00:09:35.000]  他就說耶穌有權兵
[00:09:35.000 --> 00:09:37.000]  我現在面對人生最大的問題
[00:09:37.000 --> 00:09:39.000]  就是分家產的問題
[00:09:39.000 --> 00:09:42.000]  快點叫我爸爸和我分家產
[00:09:42.000 --> 00:09:44.000]  耶穌於是跟他說什麼
[00:09:44.000 --> 00:09:46.000]  於是他向大家說
[00:09:46.000 --> 00:09:48.000]  你們要謹慎自守
[00:09:48.000 --> 00:09:50.000]  避免各樣的貪婪
[00:09:50.000 --> 00:09:53.000]  因為一個人即使富有
[00:09:53.000 --> 00:09:55.000]  他的生命如何
[00:09:55.000 --> 00:09:58.000]  不在乎他有多少的財產
[00:09:58.000 --> 00:10:00.000]  他的人生是否豐盛
[00:10:00.000 --> 00:10:02.000]  是否那些有意義
[00:10:02.000 --> 00:10:06.000]  其實不在乎你有多少的錢財
[00:10:06.000 --> 00:10:08.000]  然後主耶穌開始舉一個
[00:10:08.000 --> 00:10:10.000]  無知的財主的比喻
[00:10:10.000 --> 00:10:11.000]  有無知的財主
[00:10:11.000 --> 00:10:12.000]  或者很有錢
[00:10:12.000 --> 00:10:14.000]  有很多倉庫
[00:10:14.000 --> 00:10:15.000]  很多積蓄
[00:10:15.000 --> 00:10:16.000]  現在夠用了
[00:10:16.000 --> 00:10:17.000]  現在可以退休了
[00:10:17.000 --> 00:10:19.000]  可以享受一切
[00:10:19.000 --> 00:10:20.000]  然後神跟他說什麼
[00:10:20.000 --> 00:10:21.000]  上帝跟他說
[00:10:21.000 --> 00:10:24.000]  你這糊塗人
[00:10:24.000 --> 00:10:26.000]  從世人角度看
[00:10:26.000 --> 00:10:27.000]  是很聰明的人
[00:10:27.000 --> 00:10:29.000]  他是很聰明的財主
[00:10:29.000 --> 00:10:31.000]  在神眼中是一個無知的財主
[00:10:31.000 --> 00:10:32.000]  他說你很無知
[00:10:32.000 --> 00:10:36.000]  因為今夜你就要交出你的生命
[00:10:36.000 --> 00:10:40.000]  那麼你為自己所積存的一切財物
[00:10:40.000 --> 00:10:42.000]  要歸給誰呢
[00:10:42.000 --> 00:10:43.000]  耶穌結論說
[00:10:43.000 --> 00:10:46.000]  那為自己積聚財富
[00:10:46.000 --> 00:10:48.000]  在上帝眼中
[00:10:48.000 --> 00:10:51.000]  卻不富足的人
[00:10:51.000 --> 00:10:54.000]  也是這樣
[00:10:54.000 --> 00:10:56.000]  很多時候
[00:10:56.000 --> 00:10:58.000]  這個世界給我們的觀念是
[00:10:58.000 --> 00:11:03.000]  一定是很有錢才可以活得人生有意義
[00:11:03.000 --> 00:11:05.000]  有價值
[00:11:05.000 --> 00:11:07.000]  但是其實不是
[00:11:07.000 --> 00:11:09.000]  事實上真的不是
[00:11:09.000 --> 00:11:13.000]  我在剛剛來加州讀書的
[00:11:13.000 --> 00:11:15.000]  有很多年的時間
[00:11:15.000 --> 00:11:16.000]  我剛剛跟你說過
[00:11:16.000 --> 00:11:17.000]  我的銀行存款
[00:11:17.000 --> 00:11:19.000]  是沒有超過一百元美金
[00:11:19.000 --> 00:11:20.000]  我讀大學的時候
[00:11:20.000 --> 00:11:22.000]  我搬了很多次屋
[00:11:22.000 --> 00:11:24.000]  每一次都不同的房間
[00:11:24.000 --> 00:11:27.000]  我的房間給我的描述
[00:11:27.000 --> 00:11:29.000]  他說這個人
[00:11:29.000 --> 00:11:31.000]  是一個除了神之外
[00:11:31.000 --> 00:11:33.000]  一無所有的人
[00:11:33.000 --> 00:11:34.000]  但是在那一段
[00:11:34.000 --> 00:11:35.000]  除了神之外
[00:11:35.000 --> 00:11:37.000]  一無所有的時間
[00:11:37.000 --> 00:11:41.000]  其實也是我人生很豐盛的很多年
[00:11:41.000 --> 00:11:43.000]  在那段時間我發覺
[00:11:43.000 --> 00:11:45.000]  原來人要活得豐盛
[00:11:45.000 --> 00:11:46.000]  有意義
[00:11:46.000 --> 00:11:48.000]  有價值
[00:11:48.000 --> 00:11:50.000]  其實不需要很多錢
[00:11:50.000 --> 00:11:52.000]  我們想多了
[00:11:52.000 --> 00:11:54.000]  要很多錢才會豐盛
[00:11:54.000 --> 00:11:56.000]  其實很簡單
[00:11:56.000 --> 00:11:59.000]  就可以很豐盛
[00:11:59.000 --> 00:12:00.000]  今年年初
[00:12:00.000 --> 00:12:01.000]  我們在Discipleship的時候
[00:12:01.000 --> 00:12:02.000]  跟大家分享過
[00:12:02.000 --> 00:12:03.000]  我覺得我要
[00:12:03.000 --> 00:12:05.000]  自己個人的目標
[00:12:05.000 --> 00:12:08.000]  就是要開始練習神的存在
[00:12:08.000 --> 00:12:11.000]  這個是給這個
[00:12:11.000 --> 00:12:13.000]  Brother Lawrence寫的
[00:12:13.000 --> 00:12:15.000]  The Practice of God's Presence
[00:12:15.000 --> 00:12:16.000]  受的靈感
[00:12:16.000 --> 00:12:18.000]  人生要練習
[00:12:18.000 --> 00:12:19.000]  我很喜歡這本書
[00:12:19.000 --> 00:12:21.000]  就是因為
[00:12:21.000 --> 00:12:22.000]  你知道我們現在
[00:12:22.000 --> 00:12:23.000]  在美國
[00:12:23.000 --> 00:12:24.000]  人們喜歡做大事
[00:12:24.000 --> 00:12:26.000]  為神做大事
[00:12:26.000 --> 00:12:27.000]  Brother Lawrence是
[00:12:27.000 --> 00:12:28.000]  推廣這個想法
[00:12:28.000 --> 00:12:30.000]  為神做小事
[00:12:30.000 --> 00:12:31.000]  小事
[00:12:31.000 --> 00:12:33.000]  他沒有做什麼大事
[00:12:33.000 --> 00:12:35.000]  他不是一個很厲害的人
[00:12:35.000 --> 00:12:37.000]  修道院裡面的廚房
[00:12:37.000 --> 00:12:40.000]  做大廚而已
[00:12:40.000 --> 00:12:42.000]  但是最後成為整個神樂院
[00:12:42.000 --> 00:12:44.000]  最多人去問他
[00:12:44.000 --> 00:12:45.000]  怎樣與神相處的人
[00:12:45.000 --> 00:12:46.000]  大家都覺得
[00:12:46.000 --> 00:12:48.000]  這個人最厲害
[00:12:48.000 --> 00:12:49.000]  其實他不是一個
[00:12:49.000 --> 00:12:50.000]  很學術的人
[00:12:50.000 --> 00:12:52.000]  是一個Practice
[00:12:52.000 --> 00:12:54.000]  就是真的每一天
[00:12:54.000 --> 00:12:55.000]  從每一件
[00:12:55.000 --> 00:12:57.000]  從起床開始
[00:12:57.000 --> 00:12:58.000]  每一件小事
[00:12:58.000 --> 00:13:01.000]  去練習神的同在的人
[00:13:01.000 --> 00:13:02.000]  他知道有神的同在
[00:13:02.000 --> 00:13:04.000]  所有的小事
[00:13:04.000 --> 00:13:07.000]  都變得很有趣
[00:13:07.000 --> 00:13:08.000]  很有意義
[00:13:08.000 --> 00:13:11.000]  連早上起床去廚房
[00:13:11.000 --> 00:13:13.000]  幫一些修道院的
[00:13:13.000 --> 00:13:15.000]  去Retreat的那些團體
[00:13:15.000 --> 00:13:17.000]  去煮早餐
[00:13:17.000 --> 00:13:20.000]  他說連Flip那塊Pancake
[00:13:20.000 --> 00:13:23.000]  都是Did it for the love of God
[00:13:23.000 --> 00:13:25.000]  連煮那塊Pancake的過程
[00:13:25.000 --> 00:13:27.000]  都昇華成好像
[00:13:27.000 --> 00:13:29.000]  Heavenly一樣
[00:13:29.000 --> 00:13:33.000]  煎那塊Pancake要多少錢
[00:13:33.000 --> 00:13:34.000]  很多時候我們以為
[00:13:34.000 --> 00:13:36.000]  很有錢
[00:13:36.000 --> 00:13:38.000]  人生會豐盛
[00:13:38.000 --> 00:13:39.000]  但其實豐盛
[00:13:39.000 --> 00:13:42.000]  是很簡單的事
[00:13:42.000 --> 00:13:44.000]  有神的同在
[00:13:44.000 --> 00:13:46.000]  有神的愛
[00:13:46.000 --> 00:13:49.000]  很簡單的事都豐盛
[00:13:49.000 --> 00:13:52.000]  在街上行路都很豐盛
[00:13:52.000 --> 00:13:54.000]  以前神學院長
[00:13:54.000 --> 00:13:55.000]  經常教我們
[00:13:55.000 --> 00:13:59.000]  行路注意節奏和呼吸
[00:13:59.000 --> 00:14:02.000]  享受每一口空氣
[00:14:02.000 --> 00:14:05.000]  神的同在節奏
[00:14:05.000 --> 00:14:06.000]  很不同
[00:14:06.000 --> 00:14:10.000]  連行路都可以很不同
[00:14:10.000 --> 00:14:12.000]  沒有神同在的行路
[00:14:12.000 --> 00:14:14.000]  只是遊蕩
[00:14:14.000 --> 00:14:16.000]  有神同在的行路
[00:14:16.000 --> 00:14:19.000]  It's heavenly
[00:14:19.000 --> 00:14:20.000]  人的豐盛
[00:14:20.000 --> 00:14:22.000]  不在乎你有很多錢
[00:14:22.000 --> 00:14:24.000]  很簡單的生活
[00:14:24.000 --> 00:14:26.000]  都可以很豐盛
[00:14:26.000 --> 00:14:29.000]  豐盛是在於神的同在
[00:14:29.000 --> 00:14:30.000]  是你每天起床
[00:14:30.000 --> 00:14:33.000]  知道神沒有離開你
[00:14:33.000 --> 00:14:35.000]  祂今天有很多的恩典給你
[00:14:35.000 --> 00:14:37.000]  祂今天有很多驚喜給你
[00:14:37.000 --> 00:14:39.000]  去經歷那些驚喜
[00:14:39.000 --> 00:14:41.000]  你不需要掌控
[00:14:41.000 --> 00:14:42.000]  今天我定了計劃
[00:14:42.000 --> 00:14:43.000]  就是這樣
[00:14:43.000 --> 00:14:47.000]  留空間給神給你驚喜
[00:14:47.000 --> 00:14:49.000]  很不同
[00:14:49.000 --> 00:14:50.000]  要起落
[00:14:50.000 --> 00:14:52.000]  要注意你和物之間的關係
[00:14:52.000 --> 00:14:53.000]  最後一個
[00:14:53.000 --> 00:14:56.000]  都要學習如何善用神
[00:14:56.000 --> 00:14:58.000]  給你一些財物
[00:14:58.000 --> 00:15:03.000]  善用一些財物
[00:15:03.000 --> 00:15:07.000]  在老駕福音十八章二十八節
[00:15:07.000 --> 00:15:09.000]  這時候彼得說
[00:15:09.000 --> 00:15:10.000]  主耶穌前面說
[00:15:10.000 --> 00:15:12.000]  有錢的人進天堂很難
[00:15:12.000 --> 00:15:13.000]  彼得說
[00:15:13.000 --> 00:15:14.000]  我們沒有錢
[00:15:14.000 --> 00:15:15.000]  很容易進天堂
[00:15:15.000 --> 00:15:16.000]  彼得說
[00:15:16.000 --> 00:15:17.000]  你看
[00:15:17.000 --> 00:15:18.000]  你看我們已經撇下
[00:15:18.000 --> 00:15:20.000]  我們的家來跟從你了
[00:15:20.000 --> 00:15:21.000]  我們已經撇下一切
[00:15:21.000 --> 00:15:23.000]  來到跟從你了
[00:15:23.000 --> 00:15:24.000]  耶穌說
[00:15:24.000 --> 00:15:25.000]  是的
[00:15:25.000 --> 00:15:27.000]  我實在告訴你們
[00:15:27.000 --> 00:15:29.000]  凡是為了上帝的國兒
[00:15:29.000 --> 00:15:30.000]  撇下自己的房屋
[00:15:30.000 --> 00:15:34.000]  妻子兄弟父母或兒女的
[00:15:34.000 --> 00:15:37.000]  一定要在今世得著更多
[00:15:37.000 --> 00:15:38.000]  祂不是說
[00:15:38.000 --> 00:15:40.000]  只是來生未來的角度
[00:15:40.000 --> 00:15:41.000]  得著更多
[00:15:41.000 --> 00:15:42.000]  祂是說
[00:15:42.000 --> 00:15:44.000]  現在就會得著更多
[00:15:44.000 --> 00:15:49.000]  並且在來世享受永恆的生命
[00:15:49.000 --> 00:15:51.000]  也有其他的福音書
[00:15:51.000 --> 00:15:52.000]  翻譯成
[00:15:52.000 --> 00:15:55.000]  你在今生會得著百倍
[00:15:55.000 --> 00:15:56.000]  以前不是很明白
[00:15:56.000 --> 00:15:57.000]  什麼為止
[00:15:57.000 --> 00:15:59.000]  你是不是為神建屋
[00:15:59.000 --> 00:16:01.000]  你就會有一百間屋呢
[00:16:01.000 --> 00:16:03.000]  是不是會撇你妻子
[00:16:03.000 --> 00:16:04.000]  會有一百個呢
[00:16:04.000 --> 00:16:06.000]  意思不是這樣
[00:16:06.000 --> 00:16:07.000]  意思是說
[00:16:07.000 --> 00:16:09.000]  你將這些東西放下
[00:16:09.000 --> 00:16:11.000]  交給神
[00:16:11.000 --> 00:16:13.000]  這些東西在神的手中
[00:16:13.000 --> 00:16:17.000]  價值會超過一百倍
[00:16:17.000 --> 00:16:18.000]  會變得完全不一樣
[00:16:18.000 --> 00:16:21.000]  你緊握在你的手中
[00:16:21.000 --> 00:16:24.000]  其實價值是很低的
[00:16:24.000 --> 00:16:25.000]  一樣東西的價值
[00:16:25.000 --> 00:16:29.000]  其實在乎它在誰手中
[00:16:29.000 --> 00:16:30.000]  一萬元的美金
