
[00:00:00.000 --> 00:00:02.400]  開始的時候我都想用回
[00:03:30.480 --> 00:03:32.080]  有早知就沒有什麼
[00:03:32.080 --> 00:03:33.080]  沒有乞丐
[00:03:33.080 --> 00:03:35.440]  這是我們上一輩說的
[00:03:35.440 --> 00:03:40.000]  你早知什麼什麼就行
[00:03:40.000 --> 00:03:42.080]  你早知是世界末日
[00:03:42.080 --> 00:03:44.400]  鄧執事可能做了很多事情
[00:03:44.400 --> 00:03:46.640]  今天我想和大家去看約翰福音
[00:03:46.640 --> 00:03:50.160]  其實就是在說一個很重要的訊息
[00:03:50.160 --> 00:03:54.960]  我今天在彼得和耶穌的對話當中
[00:03:54.960 --> 00:03:58.520]  我就用了他其中一句說話
[00:03:58.520 --> 00:04:01.040]  彼得回應耶穌的問題
[00:04:01.040 --> 00:04:05.160]  主呀,你知道
[00:04:05.160 --> 00:04:08.840]  我相信這個正正是一段約翰亞述裡面
[00:04:08.840 --> 00:04:10.840]  這條經文是一個很重要的訊息
[00:04:10.840 --> 00:04:12.800]  我們先看這段經文
[00:04:12.800 --> 00:04:13.800]  可能大家都很熟
[00:04:13.800 --> 00:04:15.400]  如果你回來教會
[00:04:15.400 --> 00:04:18.320]  可能已經有機會聽過
[00:04:18.320 --> 00:04:20.360]  但我也想和大家一起去讀這段經文
[00:04:20.360 --> 00:04:21.960]  約翰福音的第十
[00:04:21.960 --> 00:04:26.080]  第21章的十五節到十九節
[00:04:26.080 --> 00:04:29.080]  是一節很出名的
[00:04:29.080 --> 00:04:30.720]  又是一個很重要的經文
[00:04:30.720 --> 00:04:32.840]  找到的話一起去讀完這段經文
[00:04:32.840 --> 00:04:33.840]  預備起
[00:04:33.840 --> 00:04:38.960]  「耶穌對西門彼得說
[00:04:38.960 --> 00:04:41.040]  約翰的兒子西門
[00:04:41.040 --> 00:04:44.160]  你愛我比你姐姐更深嗎?
[00:04:44.160 --> 00:04:46.560]  彼得說主呀,知的
[00:04:46.560 --> 00:04:48.680]  你知道我愛你
[00:04:48.680 --> 00:04:50.280]  耶穌對他說
[00:04:50.280 --> 00:04:52.840]  你不養我的小羊
[00:04:52.840 --> 00:04:55.680]  耶穌第二次又對他說
[00:04:55.680 --> 00:04:57.720]  約翰的兒子西門
[00:04:57.720 --> 00:04:59.200]  你愛我嗎?
[00:04:59.200 --> 00:05:01.600]  彼得說主呀,知的
[00:05:01.600 --> 00:05:03.760]  你知道我愛你
[00:05:03.760 --> 00:05:07.040]  耶穌說你不養我的羊
[00:05:07.040 --> 00:05:09.240]  第三次對他說
[00:05:09.240 --> 00:05:11.200]  約翰的兒子西門
[00:05:11.200 --> 00:05:12.760]  你愛我嗎?
[00:05:12.760 --> 00:05:16.120]  因為耶穌第三次對他說
[00:05:16.120 --> 00:05:18.680]  你愛我嗎?
[00:05:18.680 --> 00:05:20.800]  對耶穌說主呀
[00:05:20.800 --> 00:05:22.960]  你是無所不知的
[00:05:22.960 --> 00:05:25.040]  你知道我愛你
[00:05:25.040 --> 00:05:28.800]  耶穌說你餵養我的羊
[00:05:28.800 --> 00:05:31.600]  我實實在在地告訴你
[00:05:31.600 --> 00:05:33.440]  你年少的時候
[00:05:33.440 --> 00:05:37.040]  自己送上太子隨你往來
[00:05:37.040 --> 00:05:38.760]  但年老的時候
[00:05:38.760 --> 00:05:40.680]  你要伸出手來
[00:05:40.680 --> 00:05:42.840]  別人要把你送上
[00:05:42.840 --> 00:05:45.960]  帶你到不願意去的地方
[00:05:45.960 --> 00:05:47.760]  耶穌說這話
[00:05:47.760 --> 00:05:51.720]  使彼得要怎樣地榮耀神
[00:05:51.720 --> 00:05:54.240]  約翰對他說
[00:05:54.240 --> 00:05:57.360]  你跟從我吧
[00:05:57.360 --> 00:06:00.040]  大家記不記得我上次說什麼?
[00:06:00.040 --> 00:06:02.400]  上次我特別夾在這裡
[00:06:02.400 --> 00:06:04.440]  我最喜歡問你們
[00:06:04.440 --> 00:06:06.280]  不記得是很正常的
[00:06:06.280 --> 00:06:08.400]  上次我們說了今天的十八章
[00:06:08.400 --> 00:06:10.440]  十五到二十七節
[00:06:10.440 --> 00:06:13.480]  說彼得三事不言處合
[00:06:13.480 --> 00:06:16.320]  所以接著說了一個叫彼得定律
[00:06:16.320 --> 00:06:17.960]  Peter Principle
[00:06:17.960 --> 00:06:22.120]  大家還記不記得Peter Principle說什麼?
[00:06:22.120 --> 00:06:24.120]  簡單來說就是
[00:06:24.120 --> 00:06:25.880]  帽子這麼大的頭
[00:06:25.880 --> 00:06:28.480]  就不要戴這麼大的帽子
[00:06:28.480 --> 00:06:33.320]  但我又說這個不是一個牢不可破的定律或者原理
[00:06:33.320 --> 00:06:39.360]  雖然Peter的名字是一個很石頭很硬的意思
[00:06:39.360 --> 00:06:41.760]  Peter Principle不是一個牢不可破的定律
[00:06:41.760 --> 00:06:42.960]  所以我上次提到
[00:06:42.960 --> 00:06:46.200]  有一個叫做從西門彼得身上
[00:06:46.200 --> 00:06:47.920]  我們學了一個叫什麼?
[00:06:47.920 --> 00:06:50.560]  Simon Peter Principle
[00:06:50.560 --> 00:06:53.040]  Simon Peter Principle就是在說
[00:06:53.040 --> 00:06:54.840]  Gift of grace
[00:06:54.840 --> 00:06:57.240]  恩賜和恩賢
[00:06:57.240 --> 00:06:58.800]  縱然可能我們覺得
[00:06:58.800 --> 00:07:00.120]  有些能力不濟
[00:07:00.120 --> 00:07:02.320]  或者我未必做一個很好的
[00:07:02.320 --> 00:07:05.400]  但我會相信彼得他自己
[00:07:05.400 --> 00:07:07.080]  在神面前的經歷
[00:07:07.080 --> 00:07:09.160]  他自己向彼得前書
[00:07:09.160 --> 00:07:12.640]  去說到是靠著神給我們的恩賜
[00:07:12.640 --> 00:07:15.120]  所以我們可以有不同的配搭
[00:07:15.120 --> 00:07:18.880]  在教會用教會做一個場景就是
[00:07:18.880 --> 00:07:21.680]  我們按不同恩賜來去獲至
[00:07:21.680 --> 00:07:25.560]  我們有做成長班的不同的崗位的職員
[00:07:25.560 --> 00:07:28.360]  我們有崇拜裡面有不同崗位的同事
[00:07:28.360 --> 00:07:31.360]  大家可以按不同恩賜來去發揮
[00:07:31.360 --> 00:07:35.200]  我們又有神的恩典
[00:07:35.200 --> 00:07:36.760]  給我們有突破
[00:07:36.760 --> 00:07:42.360]  縱然可能我有時在人生某個年紀
[00:07:42.360 --> 00:07:44.160]  某個階段
[00:07:44.160 --> 00:07:47.160]  我做的事未必能夠承擔得很多
[00:07:47.160 --> 00:07:48.680]  但我相信靠著神的恩典
[00:07:48.680 --> 00:07:50.320]  我們就有突破
[00:07:50.320 --> 00:07:52.400]  我們可以化陷夢想
[00:07:52.400 --> 00:07:54.520]  上次我提過唱歌你未必唱得好
[00:07:54.520 --> 00:07:56.120]  我未必唱得很好
[00:07:56.120 --> 00:07:58.240]  但唱著唱著可能有幾個好
[00:07:58.240 --> 00:07:59.880]  靠著神的恩典
[00:07:59.880 --> 00:08:03.120]  我當時也介紹過
[00:08:03.120 --> 00:08:04.080]  五線譜都不懂得看
[00:08:04.080 --> 00:08:05.600]  又可以去唱一支花樣
[00:08:05.600 --> 00:08:06.720]  就是靠著恩典
[00:08:06.720 --> 00:08:08.280]  現在可能未必可以
[00:08:08.280 --> 00:08:11.160]  但這些就是神有恩典有突破
[00:08:11.160 --> 00:08:12.480]  所以我現在和大家溫習
[00:08:12.480 --> 00:08:14.880]  《聖賢彼得》的定律
[00:08:14.880 --> 00:08:16.920]  《聖賢彼得》體會有兩隻經文
[00:08:16.920 --> 00:08:20.920]  彼得前書有四章十節和五章十節
[00:08:20.920 --> 00:08:22.400]  一節是說到恩節
[00:08:22.400 --> 00:08:24.320]  一節是說到恩典
[00:08:24.320 --> 00:08:26.800]  這個就是《聖賢彼得》自己很深的體會
[00:08:26.800 --> 00:08:30.800]  大家可以回去看彼得前後書
[00:08:30.800 --> 00:08:32.760]  可能你的體會更多
[00:08:32.760 --> 00:08:35.480]  我們現在要讀這兩節經文
[00:08:35.480 --> 00:08:40.480]  彼得前書的四章十節和五章十節
[00:08:40.480 --> 00:08:41.680]  大家看到的話一起讀
[00:08:41.680 --> 00:08:42.880]  預備起
[00:08:42.880 --> 00:08:50.680]  這節是說到恩節
[00:08:50.680 --> 00:08:52.920]  然後恩典就是五章十節
[00:08:52.920 --> 00:08:54.360]  大家一起讀這節經文
[00:08:54.360 --> 00:08:55.040]  預備起
[00:08:55.040 --> 00:08:57.600]  那知諸官恩義的神
[00:08:57.600 --> 00:09:00.120]  曾在基督裡召你們
[00:09:00.120 --> 00:09:02.600]  得享他永遠的榮耀
[00:09:02.600 --> 00:09:05.320]  等你們接受苦難之後
[00:09:05.320 --> 00:09:07.840]  必要親自成全你們
[00:09:07.840 --> 00:09:09.200]  顯護你們
[00:09:09.200 --> 00:09:11.040]  施力量給你們
[00:09:11.040 --> 00:09:12.480]  其實這裏提醒我們
[00:09:12.480 --> 00:09:15.320]  真是神的恩典可以幫我們有突破
[00:09:15.320 --> 00:09:16.680]  我們可以做夢
[00:09:16.680 --> 00:09:18.360]  但是你要付代價的
[00:09:18.360 --> 00:09:20.240]  這節經文都提到很清楚
[00:09:20.240 --> 00:09:24.040]  有時你去到一些上次我提及的工作上
[00:09:24.040 --> 00:09:26.000]  上次可能你去到一些崗位
[00:09:26.000 --> 00:09:30.440]  是你自己做一個更高的位置的時候
[00:09:30.440 --> 00:09:32.040]  你需要神的恩典
[00:09:32.040 --> 00:09:33.280]  需要神給你的力量
[00:09:33.280 --> 00:09:36.040]  更加需要付出你的代價
[00:09:36.040 --> 00:09:38.440]  所以這個就是上次我和大家去
[00:09:38.440 --> 00:09:41.520]  在《若故音》彼得三十個應註裏面
[00:09:41.520 --> 00:09:43.200]  和大家的訊息
[00:09:43.200 --> 00:09:44.640]  今天我想講一個
[00:09:44.640 --> 00:09:46.400]  我自己又覺得更加重要的
[00:09:46.400 --> 00:09:47.680]  而是《若故音》裏面
[00:09:47.680 --> 00:09:49.400]  有一章裏面提過我們的
[00:09:49.400 --> 00:09:53.800]  我就從Peter Principle到Simon Peter Principle
[00:09:53.800 --> 00:09:55.200]  再去到一個叫做
[00:09:55.200 --> 00:09:56.000]  又不要Peter
[00:09:56.000 --> 00:09:57.960]  叫做Simon Principle
[00:09:57.960 --> 00:10:00.600]  這個就從剛才我們所看的經文
[00:10:00.600 --> 00:10:01.760]  有一些經文
[00:10:01.760 --> 00:10:05.160]  去耶穌對彼得的稱呼
[00:10:05.160 --> 00:10:07.280]  這個不是叫他做彼得
[00:10:07.280 --> 00:10:08.880]  又不是叫做西門
[00:10:08.880 --> 00:10:10.960]  又不是叫做西門彼得
[00:10:10.960 --> 00:10:13.600]  他講一個稱呼是什麼
[00:10:13.600 --> 00:10:17.360]  若寒的兒子西門
[00:10:17.360 --> 00:10:19.480]  他講這個稱呼是很特別的
[00:10:19.480 --> 00:10:21.680]  從他三次的問題當中
[00:10:21.680 --> 00:10:25.600]  都會提到若寒的兒子西門
[00:10:25.600 --> 00:10:28.280]  這個其實在《若故》的一章四十二節
[00:10:28.280 --> 00:10:31.280]  當耶穌第一次見到彼得的時候
[00:10:31.280 --> 00:10:34.880]  他就已經是這樣稱呼西門彼得
[00:10:34.880 --> 00:10:37.960]  一開始就說你是若寒的兒子西門
[00:10:37.960 --> 00:10:40.200]  其實這個經文所給我們能夠
[00:10:40.200 --> 00:10:42.440]  玩這個稱呼是什麼意思呢
[00:10:42.440 --> 00:10:44.920]  其實很好告訴你
[00:10:44.920 --> 00:10:47.960]  你是若寒的兒子叫做西門
[00:10:47.960 --> 00:10:49.560]  其實正正代表他很認識
[00:10:49.560 --> 00:10:52.120]  這個西門的背景
[00:10:52.120 --> 00:10:53.760]  從他的父親
[00:10:53.760 --> 00:10:54.760]  他的家庭
[00:10:54.760 --> 00:10:55.560]  他的出生
[00:10:55.560 --> 00:10:57.040]  他過往的人生
[00:10:57.040 --> 00:10:59.160]  其實這個是正正告訴我們
[00:10:59.160 --> 00:11:04.080]  耶穌基督很清清楚楚知道
[00:11:04.080 --> 00:11:07.360]  西門是一個不同的人
[00:11:07.360 --> 00:11:11.480]  耶穌完完全全來到去認識
[00:11:11.480 --> 00:11:14.880]  彼得是一個不同的人
[00:11:14.880 --> 00:11:18.560]  今天很想和大家來從這節的經文來看
[00:11:18.560 --> 00:11:25.400]  耶穌神對人那種全然的認識
[00:11:25.400 --> 00:11:29.160]  除了提醒彼得告訴他
[00:11:29.160 --> 00:11:32.040]  神很清楚知道他是一個怎樣的人
[00:11:32.040 --> 00:11:35.120]  無論他過往曾經可以在
[00:11:35.120 --> 00:11:37.280]  跟隨耶穌三年裏面
[00:11:37.280 --> 00:11:39.680]  為耶穌做了很多的事
[00:11:39.680 --> 00:11:42.880]  到最後他三次的不認罪
[00:11:42.880 --> 00:11:45.360]  其實耶穌都知道
[00:11:45.360 --> 00:11:49.200]  所以耶穌再一次來到和彼得的對話裏面
[00:11:49.200 --> 00:11:52.040]  再一次提醒彼得告訴他
[00:11:52.040 --> 00:11:56.400]  你是我完完全全認識的西門
[00:11:56.400 --> 00:11:59.440]  是若寒的兒子西門
[00:11:59.440 --> 00:12:01.840]  同樣的提醒彼得
[00:12:01.840 --> 00:12:05.360]  耶穌最初的時候怎樣來呼召他
[00:12:05.360 --> 00:12:07.840]  在亞當的一章四十頁就是提醒
[00:12:07.840 --> 00:12:10.320]  當時耶穌見到彼得的時候
[00:12:10.320 --> 00:12:13.880]  去告訴他叫他來跟隨他
[00:12:13.880 --> 00:12:17.720]  所以耶穌再一次和彼得的對話開始提醒他
[00:12:17.720 --> 00:12:21.120]  你記得我昔日怎樣來呼召你
[00:12:21.120 --> 00:12:27.360]  今日我再一次來呼召你跟隨我
[00:12:27.360 --> 00:12:31.880]  在這節的經文彼得的回應我覺得是很好的
[00:12:31.880 --> 00:12:34.000]  彼得他三次的回應
[00:12:34.000 --> 00:12:37.840]  基本上都是用了三句同樣的說話
[00:12:37.840 --> 00:12:43.240]  重點是什麼呢?就是你知道我愛你
[00:12:43.240 --> 00:12:45.960]  因為很難打翻傳頭的經文
[00:12:45.960 --> 00:12:48.560]  如果大家手上有聖經或者你看到
[00:12:48.560 --> 00:12:51.360]  從十五節十六節十七節
[00:12:51.360 --> 00:12:53.280]  耶穌三次講讓你認識西門
[00:12:53.280 --> 00:12:58.720]  彼得三次都講返你知道我愛你
[00:12:58.720 --> 00:12:59.720]  其實很簡單
[00:12:59.720 --> 00:13:03.680]  其實這個答話就是
[00:13:03.680 --> 00:13:05.560]  耶穌在問什麼?
[00:13:05.560 --> 00:13:10.040]  在問彼得你愛我彼得更深
[00:13:10.040 --> 00:13:11.920]  你愛我麼?
[00:13:11.920 --> 00:13:14.600]  其實彼得簡單回答什麼?
[00:13:14.600 --> 00:13:16.720]  我愛你就可以了
[00:13:16.720 --> 00:13:18.560]  就好像男生問女生好
[00:13:18.560 --> 00:13:19.200]  女生問好
[00:13:19.200 --> 00:13:21.560]  多數女生問男生你愛不愛我
[00:13:21.560 --> 00:13:24.600]  你不會說你知道我愛你
[00:13:24.600 --> 00:13:26.480]  你一定要回答我愛你就可以了
[00:13:26.480 --> 00:13:28.480]  你不會說你知道我愛你
[00:13:28.480 --> 00:13:31.480]  你知道我愛你我何須問你
[00:13:31.480 --> 00:13:34.680]  但是彼得回答得很特別
[00:13:34.680 --> 00:13:36.800]  簡單來說他回答我愛你就可以了
[00:13:36.800 --> 00:13:40.800]  我經常教會碰到弟兄都經常說我愛你
[00:13:40.800 --> 00:13:46.960]  所以你會發覺其實彼得都捉到耶穌
[00:13:46.960 --> 00:13:48.800]  所以彼得的重點是什麼呢?
[00:13:48.800 --> 00:13:51.120]  最後去第十七節講什麼?
[00:13:51.120 --> 00:13:53.520]  他說主要你是什麼?
[00:13:53.520 --> 00:13:56.880]  無所不知的
[00:13:56.880 --> 00:13:58.840]  主要你是無所不知的
[00:13:58.840 --> 00:14:01.800]  所以我很相信這個經文
[00:14:01.800 --> 00:14:03.400]  要按記錄的時候
[00:14:03.400 --> 00:14:09.440]  要告訴我們我們有一位無所不知的主
[00:14:09.440 --> 00:14:11.720]  神之道其實就是在約翰裡面
[00:14:11.720 --> 00:14:15.880]  一個很重要的我們所謂的約節keyword
[00:14:15.880 --> 00:14:18.320]  神之道是在整個約翰裡面
[00:14:18.320 --> 00:14:20.840]  如果大家重新有機會再回去看
[00:14:20.840 --> 00:14:22.680]  從約翰小說看的時候
[00:14:22.680 --> 00:14:26.720]  神之道是約翰裡面一個很重要的訊息
[00:14:26.720 --> 00:14:29.560]  所以由彼得他自己一個的總結
[00:14:29.560 --> 00:14:33.080]  他就說主要你是無所不知
[00:14:33.080 --> 00:14:36.360]  你知道的我愛你
[00:14:36.360 --> 00:14:38.240]  這個就是今天這段經文
[00:14:38.240 --> 00:14:42.360]  也是在彼得和耶穌這個對話裡面
[00:14:42.360 --> 00:14:46.200]  一個最主要的訊息
[00:14:46.200 --> 00:14:48.240]  我不知道大家你回來教會
[00:14:48.240 --> 00:14:49.920]  可能有些人回來比較長一點
[00:14:49.920 --> 00:14:51.440]  有些人回來比較短一點
[00:14:51.440 --> 00:14:55.840]  當你曾經有機會聽過約翰這段經文的時候
[00:14:55.840 --> 00:15:00.400]  如果大部分其實有很多傳統的講法
[00:15:00.400 --> 00:15:02.760]  他都告訴你這段經文的重點
[00:15:02.760 --> 00:15:04.640]  是說到什麼?
[00:15:04.640 --> 00:15:05.960]  說到愛
[00:15:05.960 --> 00:15:08.040]  彼得和耶穌的對話
[00:15:08.040 --> 00:15:11.320]  大家用的希臘文的愛的字都不同
[00:15:11.320 --> 00:15:12.760]  一個是高一點的等級
[00:15:12.760 --> 00:15:14.160]  一個是低一點的等級
[00:15:14.160 --> 00:15:15.720]  一些是比較
[00:15:15.720 --> 00:15:19.040]  他會說到你愛我比姐姐更深
[00:15:19.040 --> 00:15:20.720]  有人就會告訴你
[00:15:20.720 --> 00:15:24.440]  耶穌很想彼得去反省他對神的愛
[00:15:24.440 --> 00:15:26.200]  比姐姐
[00:15:26.200 --> 00:15:27.520]  這個姐姐是什麼呢?
[00:15:27.520 --> 00:15:30.960]  是不是我們生命裡面有很多不好的東西呢?
[00:15:30.960 --> 00:15:33.080]  接著會說一下牧羊主怨羊
[00:15:33.080 --> 00:15:37.560]  在這段經文有很多人都會用這個作為重點
[00:15:37.560 --> 00:15:41.360]  其實我會提這些可能都是挺好的
[00:15:41.360 --> 00:15:42.960]  都是這段經文可能
[00:15:42.960 --> 00:15:45.840]  神都要透過這段經文給人的訊息
[00:15:45.840 --> 00:15:48.000]  但我當時想提醒小妹就是
[00:15:48.000 --> 00:15:49.440]  這些不是錯的訊息
[00:15:49.440 --> 00:15:50.440]  但是我會問
[00:15:50.440 --> 00:15:53.280]  是不是一個最重要的訊息
[00:15:53.280 --> 00:15:54.520]  在這段經文裡面
[00:15:54.520 --> 00:15:55.960]  其實大家可以發現
[00:15:55.960 --> 00:15:57.120]  當你有機會查經
[00:15:57.120 --> 00:15:58.880]  經常查經的時候
[00:15:58.880 --> 00:16:01.360]  你都會發現大家都可以從一段經文
[00:16:01.360 --> 00:16:03.400]  又可以看到不同的領袖
[00:16:03.400 --> 00:16:05.600]  我相信這個是可以的
[00:16:05.600 --> 00:16:07.280]  神給我們每個人看聖經的時候
[00:16:07.280 --> 00:16:09.360]  都可以有不同的時間
[00:16:09.360 --> 00:16:10.720]  不同的場景
[00:16:10.720 --> 00:16:13.880]  會有一些特別的感動出來
[00:16:13.880 --> 00:16:15.360]  但我想提醒大家
[00:16:15.360 --> 00:16:18.440]  仍然在聖經裡面一個最重要的訊息
[00:16:18.440 --> 00:16:20.680]  不可以忽略了
[00:16:20.680 --> 00:16:24.160]  如果這段經文你只是集中在愛的比較
[00:16:24.160 --> 00:16:26.280]  愛有不同的等級
[00:16:26.280 --> 00:16:30.840]  有鴨、雞、豬、牛有不同的等級來分別的時候
[00:16:30.840 --> 00:16:34.600]  其實這個未必是這段經文最重要的訊息
[00:16:34.600 --> 00:16:35.560]  所以我想提醒小妹
[00:16:35.560 --> 00:16:39.440]  你們多些來到有機會去學習聖經的時候
[00:16:39.440 --> 00:16:41.800]  真的去認真多些
[00:16:41.800 --> 00:16:42.880]  努力多些
[00:16:42.880 --> 00:16:45.000]  可能真的要付代價多些
[00:16:45.000 --> 00:16:47.360]  你都要聽神的說話
[00:16:47.360 --> 00:16:49.120]  這段經文我想提醒大家
[00:16:49.120 --> 00:16:50.400]  正正就是彼得所說
[00:16:50.400 --> 00:16:53.560]  神呀你是無所不知的
[00:16:53.560 --> 00:16:56.360]  神就是那位無所不知的神
[00:16:56.360 --> 00:16:58.120]  這段經文有三個重點的訊息
[00:16:58.120 --> 00:16:59.400]  我想和大家一起分享
[00:16:59.400 --> 00:17:00.960]  第一個就是
[00:17:00.960 --> 00:17:03.920]  人的有限之道
[00:17:03.920 --> 00:17:07.400]  和神的全然之道
[00:17:07.400 --> 00:17:08.920]  其實一講神的無所不知
[00:17:08.920 --> 00:17:10.360]  大家都很明白的
[00:17:10.360 --> 00:17:12.040]  就是神是全知
[00:17:12.040 --> 00:17:13.520]  神是全能
[00:17:13.520 --> 00:17:15.160]  神是存在的
[00:17:15.160 --> 00:17:16.920]  和我們一起的
[00:17:16.920 --> 00:17:17.840]  其實很簡單的
