
[00:00:00.000 --> 00:00:04.000]  請姐妹讓我們聽上帝的悼意,讓我們先同心禱告
[00:04:50.000 --> 00:04:53.000]  總共五百零三個希臘文
[00:04:53.000 --> 00:04:56.000]  是保羅首次在外邦人的地方
[00:04:56.000 --> 00:04:58.000]  被邀請講道的內容
[00:04:58.000 --> 00:05:00.000]  當我們去看一下
[00:05:00.000 --> 00:05:02.000]  究竟保羅他們在這段事件裡面
[00:05:02.000 --> 00:05:04.000]  為什麼會被邀請去講道呢?
[00:05:04.000 --> 00:05:07.000]  如果我們回顧第十三章的開頭
[00:05:07.000 --> 00:05:10.000]  我們知道保羅和巴拿巴
[00:05:10.000 --> 00:05:12.000]  在安提柯的教會
[00:05:12.000 --> 00:05:18.000]  因為聖靈叫當時安提柯的教會
[00:05:18.000 --> 00:05:21.000]  特別分派巴拿巴和保羅去傳道
[00:05:21.000 --> 00:05:24.000]  往外邦人的世界裡面去傳道
[00:05:24.000 --> 00:05:27.000]  在這個外邦的世界裡面
[00:05:27.000 --> 00:05:28.000]  他們就預備出發
[00:05:28.000 --> 00:05:30.000]  第十三章的第四節
[00:05:30.000 --> 00:05:33.000]  我們就知道他們首先經過了塞浦路斯
[00:05:33.000 --> 00:05:35.000]  去了塞浦路斯的時候
[00:05:35.000 --> 00:05:37.000]  當時還有一個人和他們同行
[00:05:37.000 --> 00:05:42.000]  那個人的名字叫約翰或者約翰馬可
[00:05:42.000 --> 00:05:44.000]  來到第十三節我們就看到
[00:05:44.000 --> 00:05:47.000]  保羅和他一起同行的人
[00:05:47.000 --> 00:05:51.000]  就從柏弗的地方一直開船
[00:05:51.000 --> 00:05:54.000]  去到龐菲利亞的別家
[00:05:54.000 --> 00:05:56.000]  這是什麼旅程呢?
[00:05:56.000 --> 00:05:58.000]  就是由塞浦路斯這個島
[00:05:58.000 --> 00:06:00.000]  西端的一個島嶼
[00:06:00.000 --> 00:06:02.000]  然後他們去搭船
[00:06:02.000 --> 00:06:07.000]  往到史瓦西亞南端的一個城市
[00:06:07.000 --> 00:06:11.000]  就是這裡所說的龐菲利亞的別家
[00:06:11.000 --> 00:06:12.000]  在這個時候
[00:06:12.000 --> 00:06:14.000]  聖經記載了一件事件讓我們知道
[00:06:14.000 --> 00:06:16.000]  這件事件是什麼呢?
[00:06:16.000 --> 00:06:18.000]  就是記載到原來約翰
[00:06:18.000 --> 00:06:20.000]  就是我們之前所說的約翰馬可
[00:06:20.000 --> 00:06:24.000]  在這個時候離開了巴拿巴和保羅
[00:06:24.000 --> 00:06:28.000]  他自己一個人回到耶路撒冷
[00:06:28.000 --> 00:06:29.000]  在原文聖經裡面
[00:06:29.000 --> 00:06:32.000]  說到離開這個字眼
[00:06:32.000 --> 00:06:36.000]  其實叫Apocario這個希臘文
[00:06:36.000 --> 00:06:39.000]  原來不單只是說離開這麼簡單
[00:06:39.000 --> 00:06:42.000]  其實是說到有一種撇棄的意思
[00:06:42.000 --> 00:06:44.000]  就是說他因為某些原因
[00:06:44.000 --> 00:06:47.000]  他於是自己就離開
[00:06:47.000 --> 00:06:49.000]  在這個時候我們就會問
[00:06:49.000 --> 00:06:52.000]  那究竟是什麼原因呢?
[00:06:52.000 --> 00:06:54.000]  他要這樣特別離開呢?
[00:06:54.000 --> 00:06:58.000]  在聖經學者裡面有很多不同的去研究
[00:06:58.000 --> 00:07:01.000]  但是從希臘文這個字眼
[00:07:01.000 --> 00:07:04.000]  離開這個字是帶著一種詩意
[00:07:04.000 --> 00:07:07.000]  那我們就可以從約翰馬可這個人物
[00:07:07.000 --> 00:07:10.000]  他自己本身的背景去嘗試了解一下
[00:07:10.000 --> 00:07:13.000]  為什麼他會去離開
[00:07:13.000 --> 00:07:15.000]  我們如果知道約翰馬可
[00:07:15.000 --> 00:07:17.000]  他本身是保羅和巴拿巴
[00:07:17.000 --> 00:07:20.000]  先前是受託於安提哥教會
[00:07:20.000 --> 00:07:24.000]  去到猶大地去將一些捐款
[00:07:24.000 --> 00:07:30.000]  捐助在當地一些因為天災或者旱災的緣故
[00:07:30.000 --> 00:07:33.000]  而造成一些災民需要救援的金錢
[00:07:33.000 --> 00:07:37.000]  保羅和巴拿巴就是託付這些工作
[00:07:37.000 --> 00:07:42.000]  去將這些金錢帶到猶大地區的一些長老
[00:07:42.000 --> 00:07:46.000]  希望他們能夠分發給不同的災民
[00:07:46.000 --> 00:07:49.000]  其中當他們去到耶路撒冷的時候
[00:07:49.000 --> 00:07:55.000]  保羅和巴拿巴就在這個地方裏面與約翰馬可會合
[00:07:55.000 --> 00:08:00.000]  我們知道約翰馬可本身是巴拿巴的一個親戚
[00:08:00.000 --> 00:08:07.000]  並且我們知道他是承襲著猶太人的祭司家族的傳統
[00:08:07.000 --> 00:08:09.000]  並且我們在先前
[00:08:09.000 --> 00:08:16.000]  當我們讀到彼得是從監裏面被聖靈帶領去釋放
[00:08:16.000 --> 00:08:19.000]  並且之後走到他的一個家庭
[00:08:19.000 --> 00:08:23.000]  那個人的家庭的家主的名稱叫做瑪麗亞
[00:08:23.000 --> 00:08:28.000]  瑪麗亞正正就是約翰馬可的媽媽
[00:08:28.000 --> 00:08:29.000]  他的房子非常之大
[00:08:29.000 --> 00:08:32.000]  甚至有很多的門徒聚集在當中
[00:08:32.000 --> 00:08:34.000]  一同去禱告
[00:08:34.000 --> 00:08:37.000]  一同去等候怎樣上帝的工作
[00:08:37.000 --> 00:08:41.000]  去能夠拯救當時被監禁的彼得
[00:08:41.000 --> 00:08:44.000]  並且我們在一些福音書的經文記載裏面
[00:08:44.000 --> 00:08:47.000]  我們知道當時耶穌
[00:08:47.000 --> 00:08:51.000]  甚至他去預備最後的如意節餐的時候
[00:08:51.000 --> 00:08:54.000]  也是去到這個約翰馬可的家
[00:08:54.000 --> 00:08:56.000]  換言之這個約翰馬可
[00:08:56.000 --> 00:08:59.000]  他是一個非常之好安恕的人
[00:08:59.000 --> 00:09:00.000]  在那個時候
[00:09:00.000 --> 00:09:03.000]  當保羅和巴拿巴去到耶路撒冷
[00:09:03.000 --> 00:09:06.000]  將這些救濟金錢送到的時候
[00:09:06.000 --> 00:09:11.000]  他就將約翰馬可一起帶回去安提
[00:09:11.000 --> 00:09:16.000]  希望可以和他一起去做宣教報道的工作
[00:09:16.000 --> 00:09:18.000]  在這個情況之下
[00:09:18.000 --> 00:09:20.000]  我們就開始明白了
[00:09:20.000 --> 00:09:22.000]  約翰馬可其實本身是一個
[00:09:22.000 --> 00:09:25.000]  可以說比較安恕生活環境長大的人
[00:09:25.000 --> 00:09:27.000]  他又有朋友
[00:09:27.000 --> 00:09:30.000]  又有很多的家庭有財富
[00:09:30.000 --> 00:09:33.000]  可以讓他可以安樂樂地在耶路撒冷
[00:09:33.000 --> 00:09:35.000]  現在我們可以看見
[00:09:35.000 --> 00:09:43.000]  當保羅和巴拿巴從安提出發到塞浦路斯的時候
[00:09:43.000 --> 00:09:48.000]  他發覺原來所遇見的問題真是很辣手
[00:09:48.000 --> 00:09:50.000]  之前我們在引言都講過
[00:09:50.000 --> 00:09:54.000]  當地的土豪特別是當地的一些猶太人
[00:09:54.000 --> 00:09:58.000]  他們甚至勾結當地的一些官商
[00:09:58.000 --> 00:10:00.000]  約翰馬可在這個時候見到
[00:10:00.000 --> 00:10:05.000]  為什麼我有志不再裸苦離身
[00:10:05.000 --> 00:10:08.000]  要跟著兩個老人家一起走來
[00:10:08.000 --> 00:10:11.000]  去到這個老遠的地方去傳道呢?
[00:10:11.000 --> 00:10:12.000]  哎!年輕人
[00:10:12.000 --> 00:10:15.000]  是啊!給點時間都不如去玩玩吧
[00:10:15.000 --> 00:10:17.000]  在這個情況之下
[00:10:17.000 --> 00:10:19.000]  可能在他的腦海裏面
[00:10:19.000 --> 00:10:20.000]  哎!不要了
[00:10:20.000 --> 00:10:23.000]  不如我還是早早自己趁早離開
[00:10:23.000 --> 00:10:25.000]  免得我繼續受苦
[00:10:25.000 --> 00:10:28.000]  反正現在再過去對面這個小亞細亞
[00:10:28.000 --> 00:10:30.000]  遠離了耶路撒冷
[00:10:30.000 --> 00:10:33.000]  誰知道還會有什麼問題出現
[00:10:33.000 --> 00:10:35.000]  不如我盡早離開
[00:10:35.000 --> 00:10:38.000]  在這種情況之下我們可以看見
[00:10:38.000 --> 00:10:42.000]  約翰馬可他最初當保羅和巴拿巴
[00:10:42.000 --> 00:10:47.000]  招集他一起去到報道工作的時候
[00:10:47.000 --> 00:10:50.000]  他是有一個承諾和他一起去
[00:10:50.000 --> 00:10:56.000]  但是當環境和自己不理想的情況出現之後
[00:10:56.000 --> 00:11:01.000]  他就馬上擅自拋棄他的同伴離開
[00:11:01.000 --> 00:11:04.000]  這種是一種很不成熟的表現
[00:11:04.000 --> 00:11:07.000]  我們可以看見巴拿巴和保羅
[00:11:07.000 --> 00:11:10.000]  其實是很照顧這個年輕人
[00:11:10.000 --> 00:11:14.000]  希望他可以栽培成為一個好的基督徒
[00:11:14.000 --> 00:11:16.000]  誰不知來到這一刻
[00:11:16.000 --> 00:11:18.000]  他的真相表達了出來
[00:11:18.000 --> 00:11:20.000]  他是一個言而無信的人
[00:11:20.000 --> 00:11:23.000]  因此我們相信巴拿巴和保羅
[00:11:23.000 --> 00:11:26.000]  在這種狀態之下也非常憤氣
[00:11:26.000 --> 00:11:28.000]  所以來到第十四節
[00:11:28.000 --> 00:11:30.000]  當保羅和巴拿巴
[00:11:30.000 --> 00:11:34.000]  雖然他們遇到約翰離開了他們
[00:11:34.000 --> 00:11:36.000]  回到自己的耶路撒冷
[00:11:36.000 --> 00:11:40.000]  但是保羅和巴拿巴不會因外在的環境
[00:11:40.000 --> 00:11:45.000]  而他們就放棄了原本所接受上帝的使命
[00:11:45.000 --> 00:11:47.000]  因為他們領的是神
[00:11:47.000 --> 00:11:50.000]  藉著聖靈所指示的命令
[00:11:50.000 --> 00:11:52.000]  他們領了命之後
[00:11:52.000 --> 00:11:54.000]  現在剩下的就是
[00:11:54.000 --> 00:11:56.000]  我如何能夠在這個過程當中
[00:11:56.000 --> 00:12:00.000]  能夠在屬靈生命或者侍奉的上面找到突破
[00:12:00.000 --> 00:12:02.000]  所以他們沒有離開
[00:12:02.000 --> 00:12:03.000]  依然繼續前行
[00:12:03.000 --> 00:12:07.000]  當他們從別家繼續前往
[00:12:07.000 --> 00:12:11.000]  去到比西底的安提厄
[00:12:11.000 --> 00:12:15.000]  這個安提厄不是我們先前所講到的
[00:12:15.000 --> 00:12:17.000]  是巴勒斯坦地的安提厄
[00:12:17.000 --> 00:12:19.000]  這個安提厄是在小亞細亞
[00:12:19.000 --> 00:12:23.000]  屬於加拉太地區的一個重要的城市
[00:12:23.000 --> 00:12:26.000]  保羅和巴拿巴當他們去到這個地方的時候
[00:12:26.000 --> 00:12:28.000]  正好是安息日
[00:12:28.000 --> 00:12:31.000]  他們就進到會堂裏面坐下
[00:12:31.000 --> 00:12:32.000]  弟兄姊妹
[00:12:32.000 --> 00:12:34.000]  當我們讀到這句聖經的時候
[00:12:34.000 --> 00:12:37.000]  我們可能很輕輕就會流過這句話
[00:12:37.000 --> 00:12:40.000]  他就進入到會堂坐下了
[00:12:40.000 --> 00:12:41.000]  這是很正常的
[00:12:41.000 --> 00:12:44.000]  但是當我們仔細去看的時候
[00:12:44.000 --> 00:12:45.000]  或者查考
[00:12:45.000 --> 00:12:50.000]  坐下和比較他們先前剛剛去到塞浦路斯
[00:12:50.000 --> 00:12:52.000]  我們留意一下第五節
[00:12:52.000 --> 00:12:57.000]  當保羅和巴拿巴從西流基
[00:12:57.000 --> 00:13:00.000]  就是巴勒斯坦地上的西流基一個海港
[00:13:00.000 --> 00:13:02.000]  然後坐船去到塞浦路斯之後
[00:13:02.000 --> 00:13:06.000]  當他們一到達塞浦路斯上面一個城市的薩拉米
[00:13:06.000 --> 00:13:09.000]  他們進入到猶太人的國會堂裏面
[00:13:09.000 --> 00:13:12.000]  就傳講神的道
[00:13:12.000 --> 00:13:14.000]  在這裏我們可以看見
[00:13:14.000 --> 00:13:19.000]  保羅他的表現和在先前是很不一樣
[00:13:19.000 --> 00:13:21.000]  我相信大家來到這裏
[00:13:21.000 --> 00:13:24.000]  也都應該不要放過這兩個字眼
[00:13:24.000 --> 00:13:26.000]  坐下
[00:13:26.000 --> 00:13:28.000]  其實這個坐下是反映出
[00:13:28.000 --> 00:13:33.000]  當時保羅和巴拿巴其實是非常激氣的
[00:13:33.000 --> 00:13:36.000]  因為這個同伴約翰·馬可
[00:13:36.000 --> 00:13:40.000]  自己一個人就離開了一個團隊
[00:13:40.000 --> 00:13:44.000]  我相信每一個人都很正常地
[00:13:44.000 --> 00:13:47.000]  去面對一個這樣的團隊的時候
[00:13:47.000 --> 00:13:52.000]  面對這樣的情況一定是非常激心的
[00:13:52.000 --> 00:13:54.000]  在這個時候大兄姐妹
[00:13:54.000 --> 00:13:56.000]  為甚麼我們志同行傳的作者路加
[00:13:56.000 --> 00:14:00.000]  要記載一個這樣的事件給我們知道呢
[00:14:00.000 --> 00:14:04.000]  其實我相信藉著這段聖經的記載
[00:14:04.000 --> 00:14:07.000]  路加是要告訴每一個讀者知道
[00:14:07.000 --> 00:14:11.000]  特別是他所寫信的提雅菲羅大人
[00:14:11.000 --> 00:14:14.000]  傳道的人、信主道的人
[00:14:14.000 --> 00:14:18.000]  其實他們經常會受著一些委屈
[00:14:18.000 --> 00:14:22.000]  有很多事不是自己的錯而造成的委屈
[00:14:22.000 --> 00:14:24.000]  可能是在其他方面
[00:14:24.000 --> 00:14:28.000]  外在加在我們身上的一種委屈
[00:14:28.000 --> 00:14:31.000]  其實想起這種的經歷
[00:14:31.000 --> 00:14:33.000]  保羅和巴拿巴的經歷
[00:14:33.000 --> 00:14:35.000]  正好其實反映到
[00:14:35.000 --> 00:14:37.000]  給我們學習
[00:14:37.000 --> 00:14:41.000]  上帝其實怎樣面對我們這一班不相信祂的人
[00:14:41.000 --> 00:14:44.000]  或者我們說我們這一班已經相信了祂的人
[00:14:44.000 --> 00:14:47.000]  但是我們經常背信棄義
[00:14:47.000 --> 00:14:50.000]  或者我們臨時又突然改變心意
[00:14:50.000 --> 00:14:54.000]  上帝說的話我們又喜歡將它扭曲
[00:14:54.000 --> 00:14:57.000]  因為環境我們看到不同了
[00:14:57.000 --> 00:14:59.000]  很多時候我們就活在一個
[00:14:59.000 --> 00:15:04.000]  好像約翰馬可的心情一樣
[00:15:04.000 --> 00:15:08.000]  不如找一些好的環境去自己做
[00:15:08.000 --> 00:15:10.000]  不過更重要的
[00:15:10.000 --> 00:15:13.000]  我相信作者路加有一個很重要的學習
[00:15:13.000 --> 00:15:15.000]  要告訴我們知道
[00:15:15.000 --> 00:15:17.000]  就是讓我們體驗一下
[00:15:17.000 --> 00:15:22.000]  上帝當他面對這種激心的狀態的時候
[00:15:22.000 --> 00:15:26.000]  好像保羅和巴拿巴面對著約翰馬可
[00:15:26.000 --> 00:15:29.000]  他離開大家這個團隊
[00:15:29.000 --> 00:15:32.000]  侍奉他團隊的時候那種難受
[00:15:32.000 --> 00:15:35.000]  但是他仍然帶著一份盼望
[00:15:35.000 --> 00:15:38.000]  仍然不會放棄他的使命
[00:15:38.000 --> 00:15:41.000]  並且他們帶著一種忍耐
[00:15:41.000 --> 00:15:43.000]  這種就是我們所看見的聖經裏面
[00:15:43.000 --> 00:15:48.000]  神所要我們去學習一種善意的忍耐
[00:15:48.000 --> 00:15:50.000]  這個是路加
[00:15:50.000 --> 00:15:52.000]  我們試圖行轉的作者
[00:15:52.000 --> 00:15:55.000]  他一直很強調的一點
[00:15:55.000 --> 00:15:58.000]  如果我們有機會再去看回路加福音第十五章
[00:15:58.000 --> 00:16:00.000]  第十一至三十二節裏面
[00:16:00.000 --> 00:16:02.000]  我們有一個很熟悉的故事
[00:16:02.000 --> 00:16:04.000]  叫做浪子的比喻
[00:16:04.000 --> 00:16:06.000]  我相信大家就會明白
[00:16:06.000 --> 00:16:08.000]  在路加福音第十五章
[00:16:08.000 --> 00:16:10.000]  第十一至三十二節
[00:16:10.000 --> 00:16:12.000]  這個浪子的比喻裏面
[00:16:12.000 --> 00:16:14.000]  其實正式這個名字的標題
[00:16:14.000 --> 00:16:17.000]  應該不是像我們和合本說的浪子的比喻
[00:16:17.000 --> 00:16:19.000]  其實應該是說到一個
[00:16:19.000 --> 00:16:23.000]  沒有慈悲心腸的父親的忍耐
[00:16:23.000 --> 00:16:26.000]  因為在這個故事裏面
[00:16:26.000 --> 00:16:28.000]  不是只有一個小兒子
[00:16:28.000 --> 00:16:32.000]  他自己拿了爸爸的所有的金錢
[00:16:32.000 --> 00:16:34.000]  分了爸爸的身家
[00:16:34.000 --> 00:16:35.000]  然後遠走高飛
[00:16:35.000 --> 00:16:37.000]  花盡所有金錢之後
[00:16:37.000 --> 00:16:39.000]  回來這個片段
[00:16:39.000 --> 00:16:41.000]  還包括了大兒子
[00:16:41.000 --> 00:16:46.000]  一個常常存在在父親身邊的一個大兒子
[00:16:46.000 --> 00:16:48.000]  他給一般人看來
[00:16:48.000 --> 00:16:50.000]  他好像是一個很敬虔的兒子
[00:16:50.000 --> 00:16:52.000]  很聽爸爸的兒子
[00:16:52.000 --> 00:16:56.000]  但是其實他同樣好像一個小兒子一樣
[00:16:56.000 --> 00:16:58.000]  換句話來說
[00:16:58.000 --> 00:17:00.000]  在這兩個兒子裏面
[00:17:00.000 --> 00:17:03.000]  無論小兒子或大兒子都好
[00:17:03.000 --> 00:17:09.000]  他們都成為了父親很激心的原因
[00:17:09.000 --> 00:17:11.000]  但是弟兄姊妹我們看看
[00:17:11.000 --> 00:17:14.000]  在路加福音裏面的比喻當中
[00:17:14.000 --> 00:17:17.000]  其實作者最重要要給我們學會的就是
[00:17:17.000 --> 00:17:22.000]  這個爸爸無論小兒子怎樣激他
[00:17:22.000 --> 00:17:24.000]  這個是外家的情況
[00:17:24.000 --> 00:17:28.000]  這個大兒子怎樣去否定這個小兒子的迴轉
[00:17:28.000 --> 00:17:30.000]  爸爸的心腸的喜悅
[00:17:30.000 --> 00:17:31.000]  他體會不到
[00:17:31.000 --> 00:17:34.000]  他同樣使得爸爸很懊惱
[00:17:34.000 --> 00:17:37.000]  要爸爸去勸叫他回來
[00:17:37.000 --> 00:17:40.000]  這兩個兒子可以說是
[00:17:40.000 --> 00:17:43.000]  為這個爸爸加添了很多的困難
[00:17:43.000 --> 00:17:46.000]  心裏裏面有很多的重擔
[00:17:46.000 --> 00:17:49.000]  但是這個爸爸仍然願意
[00:17:49.000 --> 00:17:53.000]  看著這個小兒子分了他的身家
[00:17:53.000 --> 00:17:55.000]  在他家裏一路收拾行李
[00:17:55.000 --> 00:17:57.000]  一路想著怎樣去犯錯
[00:17:57.000 --> 00:17:59.000]  你知不知道作為一個爸爸
[00:17:59.000 --> 00:18:02.000]  看著自己的子女一路預備去犯錯
[00:18:02.000 --> 00:18:04.000]  是一件很痛苦的事來的
[00:18:04.000 --> 00:18:08.000]  後來這個兒子很慶幸他可以迴轉起來
[00:18:08.000 --> 00:18:11.000]  當他用盡他所有的金錢
[00:18:11.000 --> 00:18:13.000]  看見自己的不善之後
[00:18:13.000 --> 00:18:15.000]  他願意悔改回到他爸爸面前
[00:18:15.000 --> 00:18:19.000]  甚至連悔改的說話都構成了這個對白
[00:18:19.000 --> 00:18:22.000]  但是爸爸不需要他講完
[00:18:22.000 --> 00:18:25.000]  只要你回來就已經是一種悔改
[00:18:25.000 --> 00:18:26.000]  我們感謝主
[00:18:26.000 --> 00:18:29.000]  有些人是可以藉著悔改
[00:18:29.000 --> 00:18:32.000]  真正悔改回到上帝的面前
[00:18:32.000 --> 00:18:35.000]  這些真正的悔改是爸爸去珍惜
[00:18:35.000 --> 00:18:37.000]  是我們今天上帝所珍惜的
[00:18:37.000 --> 00:18:40.000]  但是也有很多我們好像已經常常活在教會裏面
[00:18:40.000 --> 00:18:42.000]  做了很多教會的侍奉
[00:18:42.000 --> 00:18:44.000]  跟隨著教會的指導
[00:18:44.000 --> 00:18:47.000]  做了很多不同的成功
[00:18:47.000 --> 00:18:48.000]  甚至做了傳道人
[00:18:48.000 --> 00:18:50.000]  做了執事長老
[00:18:50.000 --> 00:18:53.000]  但是原來我心不體貼上帝
[00:18:53.000 --> 00:18:57.000]  靖姐妹來到這裏
[00:18:57.000 --> 00:19:01.000]  路加同樣要告訴我們知道
[00:19:01.000 --> 00:19:03.000]  保羅和巴拿巴
[00:19:03.000 --> 00:19:09.000]  他們兩個人所面對這個約翰·馬赫的離開
[00:19:09.000 --> 00:19:10.000]  沒錯
[00:19:10.000 --> 00:19:13.000]  在人的層面上真是一件奧妙的事
[00:19:13.000 --> 00:19:15.000]  所以他們兩個不是去到會堂裏面
[00:19:15.000 --> 00:19:16.000]  不是去傳道
[00:19:16.000 --> 00:19:17.000]  不是去談道
[00:19:17.000 --> 00:19:19.000]  而是只是坐在那裏
[00:19:19.000 --> 00:19:22.000]  為什麼他要坐在那裏
[00:19:22.000 --> 00:19:25.000]  其實一個人真是要重新得力
[00:19:25.000 --> 00:19:27.000]  有時候真是需要靜下來
[00:19:27.000 --> 00:19:30.000]  但不是要離開上帝而靜下來
[00:19:30.000 --> 00:19:33.000]  是要靠近上帝而去靜下來
[00:19:33.000 --> 00:19:35.000]  當他靜下來的時候
[00:19:35.000 --> 00:19:41.000]  上帝的聖靈原來不會放棄一個願意跟從他的人
[00:19:41.000 --> 00:19:44.000]  所以當我們在這裏第十五節就會看到
[00:19:44.000 --> 00:19:49.000]  當他們在會堂的時候讀完了《律法和先知書》
