
[00:00:00.000 --> 00:00:05.040]  回到今天我們的訊息
[00:04:41.280 --> 00:04:45.280]  第五是對國內奉獻最多救濟經費的教會
[00:04:45.280 --> 00:04:49.640]  第六是支持一百位以上的孤兒寡婦的生活費
[00:04:49.640 --> 00:04:53.160]  第六是支持一百位以上孤兒寡婦的生活費
[00:04:53.160 --> 00:04:57.640]  第七是使一萬個以上的家庭活出天國的樣式
[00:04:57.640 --> 00:05:01.320]  第七是使一萬個以上的家庭活出天國的樣式
[00:05:01.320 --> 00:05:09.800]  另外是在國內培育出最多活出耶穌樣式人才的教會
[00:05:09.800 --> 00:05:14.760]  第八是在國內培育出最多活出耶穌樣式的人才的教會
[00:05:14.760 --> 00:05:17.840]  第九是培育一百位以上的牧者的教會
[00:05:17.840 --> 00:05:20.320]  第九是培育一百位以上牧者的教會
[00:05:20.320 --> 00:05:25.240]  第十是培育一百位以上社會各界優秀領導者的教會
[00:05:25.240 --> 00:05:30.160]  第十是培育一百位以上社會各界優秀領導者的教會
[00:05:30.160 --> 00:05:34.120]  很明顯是將所有的意象放在人的上面
[00:05:34.120 --> 00:05:36.680]  很明顯是將所有的意象放在人的上面
[00:05:36.680 --> 00:05:42.240]  他將所有的精力放在無論是培育教會裡面的人才
[00:05:42.240 --> 00:05:46.880]  他將所有的精力放在無論是培育教會人才的方面
[00:05:46.880 --> 00:05:49.640]  或者是對外一些救濟的工作上面
[00:05:49.640 --> 00:05:51.720]  或者是對外一些救濟的工作上面
[00:05:51.720 --> 00:05:53.840]  為了致力實踐這個意象
[00:05:53.840 --> 00:05:56.040]  為了致力實踐這個意象
[00:05:56.040 --> 00:06:00.760]  他將每年教會整體的經費60%
[00:06:00.760 --> 00:06:04.040]  是對外奉獻和做一些慈惠的工作
[00:06:04.040 --> 00:06:08.600]  他將教會每年60%的奉獻費
[00:06:08.600 --> 00:06:11.040]  做一些對外的慈善工作
[00:06:11.040 --> 00:06:15.880]  我不知道這個是不是我們Ray的理財哲學
[00:06:15.880 --> 00:06:19.480]  我不知道這個是不是Ray的理財哲學
[00:06:19.480 --> 00:06:24.560]  他有一項可能令Ray心臟病發的理財原則
[00:06:24.560 --> 00:06:29.360]  他有一項可能令Ray心臟病發的原則
[00:06:29.360 --> 00:06:34.480]  他規定教會的結存數目不可以超過某一個數目
[00:06:34.480 --> 00:06:39.320]  他規定教會的結存數目不可以多過某一個原則
[00:06:39.320 --> 00:06:45.000]  那個結存大概只足夠兩個星期的運作
[00:06:45.000 --> 00:06:49.480]  那個結存大概只足夠教會去運作兩個星期
[00:06:49.480 --> 00:06:52.200]  一超過那個數目我就要想辦法奉獻出去
[00:06:52.200 --> 00:06:54.880]  一超過這個數目就要想辦法去奉獻
[00:06:54.880 --> 00:06:59.080]  廣東話就叫餐穩餐食餐餐清
[00:06:59.080 --> 00:07:03.680]  廣東話就叫做
[00:07:03.680 --> 00:07:07.000]  吃完就沒有了
[00:07:07.000 --> 00:07:11.440]  所以2002年1至2月
[00:07:11.440 --> 00:07:14.360]  那個財政支出大概有這樣的內容
[00:07:14.360 --> 00:07:19.080]  2002年1至1月教會的財政支出大概是以下的內容
[00:07:19.080 --> 00:07:23.800]  他奉獻在柬埔寨的光研大學有五千萬的行幣
[00:07:23.800 --> 00:07:27.920]  奉獻於柬埔寨的光研大學五千萬行幣
[00:07:27.920 --> 00:07:29.400]  大概三十七萬港幣
[00:07:29.400 --> 00:07:31.080]  大概港幣三十七萬
[00:07:31.080 --> 00:07:34.560]  上半年就發出了三千萬的行幣
[00:07:34.560 --> 00:07:39.080]  獎金給十八位優秀的學生
[00:07:39.080 --> 00:07:43.200]  上半年發出三千萬行幣給光研獎學金
[00:07:43.200 --> 00:07:45.480]  給十八位優秀的學生
[00:07:45.480 --> 00:07:51.120]  他幫助光研學者建造的支出是三千萬的行幣
[00:07:51.120 --> 00:07:55.680]  幫助光研學社支出三千萬行幣
[00:07:55.680 --> 00:08:00.040]  送出了七百箱愛心水果給一些有需要的家庭
[00:08:00.040 --> 00:08:03.800]  送出了超過七百箱的愛心水果給弱勢家庭
[00:08:03.800 --> 00:08:07.520]  支援了四噸的白米給北韓的同胞
[00:08:07.520 --> 00:08:10.440]  支援了四噸的白米給北韓同胞
[00:08:10.440 --> 00:08:15.280]  他又幫助中國的光研館一千五百萬的行幣
[00:08:15.280 --> 00:08:18.840]  也幫助中國的光研館一千五百萬行幣
[00:08:18.840 --> 00:08:23.840]  換句話說在單單二零零二年兩個月裏面
[00:08:23.840 --> 00:08:27.720]  換句話說在二零零二年一月到二月這兩個月
[00:08:27.720 --> 00:08:30.160]  他們貢獻了兩億的行幣
[00:08:30.160 --> 00:08:32.520]  總共奉獻了兩億行幣
[00:08:32.520 --> 00:08:40.880]  折算香港大概一百一十七萬
[00:08:40.880 --> 00:08:47.440]  讀完這本馬鈴薯湯教會
[00:08:47.440 --> 00:08:50.400]  我真的很想去參觀一下這間教會
[00:08:50.400 --> 00:08:53.560]  我很想去認識這位牧師
[00:08:53.560 --> 00:08:57.840]  我很想了解他為甚麼把教會大部份的資源
[00:08:57.840 --> 00:09:00.440]  送出去而不是留在自己裏面
[00:09:00.440 --> 00:09:04.120]  很想了解他為甚麼把教會大部份的資源
[00:09:04.120 --> 00:09:05.960]  送出去而不是留在自己裏面
[00:09:05.960 --> 00:09:08.680]  他由開始那天就定了教會的目標
[00:09:08.680 --> 00:09:10.280]  是去祝福其他的人
[00:09:10.280 --> 00:09:12.720]  他從開始那天就定了教會的目標
[00:09:12.720 --> 00:09:14.200]  是祝福其他的人
[00:09:14.200 --> 00:09:16.800]  他不是獨善其身
[00:09:16.800 --> 00:09:20.800]  你想想他兩個月送了超過一百萬出去
[00:09:20.800 --> 00:09:23.360]  你想想他兩個月送了一百多萬出去
[00:09:23.360 --> 00:09:24.960]  所以他用十年的時間
[00:09:24.960 --> 00:09:27.080]  他足夠可以建立一個很大的禮拜堂
[00:09:27.080 --> 00:09:29.080]  所以如果他用十年的時間
[00:09:29.080 --> 00:09:31.240]  他足夠可以建立一個很大的教堂
[00:09:31.240 --> 00:09:33.240]  但是他沒有這樣做
[00:09:33.240 --> 00:09:35.720]  他還是要租地方
[00:09:35.720 --> 00:09:39.240]  可能還是在一個很細小的地方聚會
[00:09:39.240 --> 00:09:41.400]  可能還是在一個很小的地方去聚會
[00:09:41.400 --> 00:09:44.000]  牧師還要一個星期講八堂道
[00:09:44.000 --> 00:09:46.240]  牧師還要一個星期講八堂道
[00:09:46.240 --> 00:09:48.440]  你想想他們的訓練紀律
[00:09:48.440 --> 00:09:51.480]  如何可以分配到九百人在八堂道裏面
[00:09:51.480 --> 00:09:52.960]  多一個很高的學問
[00:09:52.960 --> 00:09:54.880]  你想想看他們怎麼可以分配
[00:09:54.880 --> 00:09:57.640]  分配那九百多人在這八課裏面
[00:09:57.640 --> 00:10:00.120]  是很令人佩服的
[00:10:00.120 --> 00:10:03.040]  在起訴七教會裏面
[00:10:03.040 --> 00:10:07.280]  在起訴七個教會裏面
[00:10:07.280 --> 00:10:10.160]  只有斯美娜和今天的菲拉鐵菲
[00:10:10.160 --> 00:10:13.240]  是被耶穌有讚沒有談的
[00:10:13.240 --> 00:10:17.640]  只有斯美娜和菲拉鐵菲的兩個教會
[00:10:17.640 --> 00:10:20.960]  是被耶穌有讚沒有談的
[00:10:20.960 --> 00:10:23.920]  如果你從歷史的文獻去記載
[00:10:23.920 --> 00:10:25.560]  如果你從歷史的文獻去記載
[00:10:25.560 --> 00:10:28.440]  菲拉鐵菲的教會的規模很小
[00:10:28.440 --> 00:10:32.080]  菲拉鐵菲的教會規模是非常小
[00:10:32.080 --> 00:10:34.040]  沒有什麼顯赫的背景
[00:10:34.040 --> 00:10:35.400]  沒有顯赫的背景
[00:10:35.400 --> 00:10:37.520]  也沒有什麼重要的歷史地位
[00:10:37.520 --> 00:10:39.040]  也沒有什麼重要的歷史地位
[00:10:39.040 --> 00:10:44.480]  為什麼會受到復活的基督的稱讚呢?
[00:10:44.480 --> 00:10:46.680]  為什麼會受到復活的基督的稱讚呢?
[00:10:46.680 --> 00:10:49.000]  它有什麼地方值得我們學習呢?
[00:10:49.000 --> 00:10:51.160]  有什麼地方值得我們學習呢?
[00:10:51.160 --> 00:10:54.480]  香港也有一間教會叫菲拉鐵菲的教會
[00:10:54.480 --> 00:10:56.280]  香港也有一間教會叫菲拉鐵菲的教會
[00:10:56.280 --> 00:11:02.480]  這個名字其實是紀念當時的皇帝阿他劉斯王而得的
[00:11:02.480 --> 00:11:07.880]  這個名字其實是紀念當時的皇帝阿他劉斯王而得的
[00:11:07.880 --> 00:11:10.560]  他建立這個城市的目的
[00:11:10.560 --> 00:11:12.120]  他建立這個城市的目的
[00:11:12.120 --> 00:11:15.640]  他希望宣揚希臘的文化
[00:11:15.640 --> 00:11:17.920]  他希望宣揚希臘的文化
[00:11:17.920 --> 00:11:21.760]  所以新約的學者也稱為宣教之城
[00:11:21.760 --> 00:11:25.440]  所以新約的學者也稱為宣教之城
[00:11:25.440 --> 00:11:27.360]  當然他是宣揚希臘的文化
[00:11:27.360 --> 00:11:29.360]  當然他是宣揚希臘的文化
[00:11:29.360 --> 00:11:33.800]  菲拉鐵菲直譯為「兄弟之情,手足之愛」
[00:11:33.800 --> 00:11:38.840]  菲拉鐵菲直譯為「兄弟之愛,手足之情」
[00:11:38.840 --> 00:11:40.920]  其實背後有一段故事
[00:11:40.920 --> 00:11:42.320]  其實背後有一段故事
[00:11:42.320 --> 00:11:47.320]  這個阿他劉斯王和他的兄弟優曼尼斯
[00:11:47.320 --> 00:11:51.320]  這個阿他劉斯王和他的兄弟優曼尼斯
[00:11:51.320 --> 00:11:53.160]  其實兩人惺惺相惜
[00:11:53.160 --> 00:11:54.960]  其實兩人惺惺相惜
[00:11:54.960 --> 00:11:57.360]  可以說是真摯的手足之情
[00:11:57.360 --> 00:11:59.240]  可以說是真摯的手足之情
[00:11:59.240 --> 00:12:04.280]  但當時的羅馬政府非常不喜歡這個優曼尼斯
[00:12:04.280 --> 00:12:09.080]  但當時的羅馬政府非常不喜歡這個優曼尼斯
[00:12:09.080 --> 00:12:11.640]  他就一直慫恿這個阿他劉斯
[00:12:11.640 --> 00:12:15.600]  「不如殺了你的兄弟,我們就推你上王位」
[00:12:15.600 --> 00:12:19.040]  他一直想阿他劉斯把他的兄弟殺死
[00:12:19.040 --> 00:12:21.120]  然後就推阿他劉斯做王
[00:12:21.120 --> 00:12:25.640]  但阿他劉斯一直保護著自己的兄弟
[00:12:25.640 --> 00:12:28.240]  但阿他劉斯一直保護著自己的兄弟
[00:12:28.240 --> 00:12:30.520]  直到他的兄弟離世,他才登上王位
[00:12:30.520 --> 00:12:33.720]  直到他的兄弟離世,他才接續他的王位
[00:12:33.720 --> 00:12:39.040]  「飛拉鐵飛」的教會的難處不是有任何的政治迫害
[00:12:39.040 --> 00:12:43.760]  「飛拉鐵飛」的難處不是有任何政治的迫害
[00:12:43.760 --> 00:12:45.800]  也不是一些經濟的誘惑
[00:12:45.800 --> 00:12:47.640]  也不是一些經濟的誘惑
[00:12:47.640 --> 00:12:50.040]  也不是一些社會的世俗主義
[00:12:50.040 --> 00:12:51.960]  也不是一些社會的世俗主義
[00:12:51.960 --> 00:12:54.480]  他們的難處是來自教會本身
[00:12:54.480 --> 00:12:56.760]  他們的難處是來自教會本身
[00:12:56.760 --> 00:13:00.880]  剛才你讀經文,你讀到裡面有些叫猶太人
[00:13:00.880 --> 00:13:04.040]  剛才你讀經文,你讀到裡面有些叫猶太人
[00:13:04.040 --> 00:13:09.920]  我們估計應該是一群信了耶穌的猶太人的群體
[00:13:09.920 --> 00:13:14.240]  我們估計應該是一群信了耶穌的猶太人的群體
[00:13:14.240 --> 00:13:19.000]  因為他們改信了基督教之後,就被逐出猶太會堂
[00:13:19.000 --> 00:13:24.520]  因為他們改信了基督教之後,就被逐出猶太會堂
[00:13:24.520 --> 00:13:28.560]  今天來說,可能對我們來說很平常
[00:13:28.560 --> 00:13:30.680]  今天對我們來說,可能是一些很平常的事
[00:13:30.680 --> 00:13:32.880]  我不參加這個社團,不參加另外一個社團
[00:13:32.880 --> 00:13:35.160]  我不參加這個社團,就參加另外一個社團
[00:13:35.160 --> 00:13:38.880]  但是當時如果猶太人被逐出這個猶太會堂呢?
[00:13:38.880 --> 00:13:43.400]  但是當時如果猶太人被逐出猶太人會堂的話
[00:13:43.400 --> 00:13:45.680]  他就好像自絕這個社會
[00:13:45.680 --> 00:13:47.960]  他好像就自絕於社會
[00:13:47.960 --> 00:13:50.880]  當時的猶太人有兩種的情況
[00:13:50.880 --> 00:13:53.320]  當時的猶太人有兩種的狀況
[00:13:53.320 --> 00:13:56.200]  一種是非常敵對基督教
[00:13:56.200 --> 00:13:58.800]  一種是非常敵對基督教
[00:13:58.800 --> 00:14:01.680]  覺得歸信了基督教的猶太人
[00:14:01.680 --> 00:14:05.320]  是背叛了他們自己的文化和宗教
[00:14:05.320 --> 00:14:10.760]  覺得歸信了基督教的人是背叛了自己的文化
[00:14:10.760 --> 00:14:14.320]  另一種就是成為基督徒之後
[00:14:14.320 --> 00:14:15.800]  另一種成為基督徒之後
[00:14:15.800 --> 00:14:19.560]  他又在基督教的信仰裏面保留了猶太人的傳統
[00:14:19.560 --> 00:14:23.320]  在基督教的信仰裏面又保留了猶太人的傳統
[00:14:23.320 --> 00:14:25.480]  所以你在讀新約書信裏面
[00:14:25.480 --> 00:14:29.000]  保羅提到很多教會裏面出現這些情況
[00:14:29.000 --> 00:14:30.960]  所以你念到心願裏面
[00:14:30.960 --> 00:14:34.120]  保羅提到很多人都出現這種狀況
[00:14:34.120 --> 00:14:38.320]  菲拉鐵菲就位於一個火山谷裏面
[00:14:38.320 --> 00:14:41.320]  菲拉鐵菲就位於一個火山谷裏面
[00:14:41.320 --> 00:14:45.920]  火山的爆發就帶來很多的溫泉
[00:14:45.920 --> 00:14:49.000]  火山的爆發就帶來很多的溫泉
[00:14:49.000 --> 00:14:50.720]  但都造成很多的地震
[00:14:50.720 --> 00:14:52.560]  也造成很多的地震
[00:14:52.560 --> 00:14:56.600]  所以他們整個城是被毀壞了好幾次
[00:14:56.600 --> 00:14:59.560]  所以整個城市被毀壞了很多次
[00:14:59.560 --> 00:15:02.320]  在公元17年的大地震之後
[00:15:02.320 --> 00:15:04.320]  在公元17年的大地震之後
[00:15:04.320 --> 00:15:08.280]  菲拉鐵菲得到羅馬政府的支援重建起來
[00:15:08.280 --> 00:15:11.400]  菲拉鐵菲得到羅馬政府的支援重建起來
[00:15:11.400 --> 00:15:14.160]  從那個地形的環境
[00:15:14.160 --> 00:15:15.360]  從那個地形的環境
[00:15:15.360 --> 00:15:17.200]  這個城好像一個敞開的門
[00:15:17.200 --> 00:15:20.840]  好像一個迎接的外形
[00:15:20.840 --> 00:15:23.040]  這個城就好像一個敞開的門
[00:15:23.040 --> 00:15:24.560]  一個迎接的這個樣子
[00:15:24.560 --> 00:15:27.920]  就是說你要由海岸進入這個內陸
[00:15:27.920 --> 00:15:30.360]  是一個經過的地方
[00:15:30.360 --> 00:15:33.840]  從海岸進入內陸是一個經過的地方
[00:15:33.840 --> 00:15:36.520]  這個所謂敞開的門
[00:15:36.520 --> 00:15:38.440]  這個所謂敞開的門
[00:15:38.440 --> 00:15:42.160]  傳統就譯為一個傳道之門
[00:15:42.160 --> 00:15:44.520]  傳統翻譯成一個傳道之門
[00:15:44.520 --> 00:15:48.520]  就表示如果我們忠心去侍奉主
[00:15:48.520 --> 00:15:50.800]  上帝就為我們敞開這個門
[00:15:50.800 --> 00:15:53.080]  就表示我們忠心的侍奉主
[00:15:53.080 --> 00:15:54.240]  上帝就為我們敞開這個門
[00:15:54.240 --> 00:15:57.880]  上帝就為我們敞開這個門
[00:15:57.880 --> 00:15:59.880]  這個其實在這個解釋上面
[00:15:59.880 --> 00:16:01.520]  我牧師有點保留
[00:16:01.520 --> 00:16:04.320]  這個我們叫望聞生意的解釋
[00:16:04.320 --> 00:16:07.200]  或者我們這個是望聞生意的解釋
[00:16:07.200 --> 00:16:10.560]  從上下文去理解這個所謂敞開的門
[00:16:10.560 --> 00:16:13.680]  從上下文去理解這個敞開的門
[00:16:13.680 --> 00:16:17.400]  這個是指進入尼賽亞榮耀國度之門
[00:16:17.400 --> 00:16:20.960]  這個門是指進入尼賽亞榮耀國度之門
[00:16:20.960 --> 00:16:24.600]  就是說即使你在當地被猶太人拒絕
[00:16:24.600 --> 00:16:29.640]  就是說你在當地被猶太人拒絕
[00:16:29.640 --> 00:16:32.040]  但是在神的國度裡面你永遠有份
[00:16:32.040 --> 00:16:34.600]  但是在神的國度裡面你永遠有份
[00:16:34.600 --> 00:16:36.960]  飛拉鐵飛那個地方
[00:16:36.960 --> 00:16:40.440]  因為之前提過有火山的爆發
[00:16:40.440 --> 00:16:42.040]  在飛拉鐵飛那邊
[00:16:42.040 --> 00:16:44.000]  之前我們提過有火山的爆發
[00:16:44.000 --> 00:16:46.320]  所以他的地非常肥沃
[00:16:46.320 --> 00:16:50.040]  所以他的地非常肥沃
[00:16:50.040 --> 00:16:53.040]  就盛產葡萄和酒
[00:16:53.040 --> 00:16:54.840]  盛產葡萄和酒
[00:16:54.840 --> 00:16:57.080]  所以他們就敬拜一個叫做
[00:16:57.080 --> 00:17:00.400]  大安尼索的一個酒神
[00:17:00.400 --> 00:17:02.160]  所以他們就敬拜一個叫做
[00:17:02.160 --> 00:17:04.280]  大安尼索的酒神
[00:17:04.280 --> 00:17:07.720]  因為他是進入內陸其中一個要經過的城市
[00:17:07.720 --> 00:17:10.560]  因為他是要進入內陸的一個城市
[00:17:10.560 --> 00:17:11.960]  所以交通非常發達
[00:17:11.960 --> 00:17:13.360]  所以交通非常發達
[00:17:13.360 --> 00:17:14.840]  商業也都很鼎盛
[00:17:14.840 --> 00:17:16.120]  商業鼎盛
[00:17:16.120 --> 00:17:20.280]  但無奈因為地震的關係就經常受到破壞
[00:17:20.280 --> 00:17:23.640]  但是無奈是因為經常發生地震
[00:17:23.640 --> 00:17:25.280]  所以呢
[00:17:25.280 --> 00:17:28.520]  所以當地的人都有一點神經質
[00:17:28.520 --> 00:17:30.920]  所以當地的人都有一些神經質
[00:17:30.920 --> 00:17:32.960]  他都不知道下一次的地震是什麼時候發生
[00:17:32.960 --> 00:17:35.720]  他都不知道下一次的地震是什麼時候發生
[00:17:35.720 --> 00:17:38.320]  菲拉鐵飛的教會到底做了什麼
[00:17:38.320 --> 00:17:40.760]  能夠得到上帝的稱讚呢
[00:17:40.760 --> 00:17:43.360]  菲拉鐵飛的教會到底做了什麼
[00:17:43.360 --> 00:17:44.960]  能夠得到上帝的稱讚呢
[00:17:44.960 --> 00:17:47.840]  經文就顯示了一些線索給我們知道
[00:17:47.840 --> 00:17:50.960]  經文就顯示了一些線索給我們知道
[00:17:50.960 --> 00:17:56.400]  因為他們原來在信仰的表現上面
[00:17:56.400 --> 00:17:59.320]  因為他們原來在信仰的表現上面
[00:17:59.320 --> 00:18:02.840]  聖經形容他們雖然只有一點力量
[00:18:02.840 --> 00:18:06.280]  聖經形容他們雖然只有一點力量
[00:18:06.280 --> 00:18:10.200]  但他們卻是遵守主的道,沒有棄絕主的命
[00:18:10.200 --> 00:18:14.080]  他們卻是遵守主的道,沒有棄絕主的命
[00:18:14.080 --> 00:18:17.560]  所以耶穌基督對菲拉鐵飛的教會這樣說
[00:18:17.560 --> 00:18:20.200]  所以耶穌對菲拉鐵飛的教會這樣說
[00:18:20.200 --> 00:18:22.880]  祂說你的力量實在微小
[00:18:22.880 --> 00:18:24.960]  祂說你的力量實在微小
[00:18:24.960 --> 00:18:28.800]  中文聖經的翻譯是說你略有一點力量
[00:18:28.800 --> 00:18:32.160]  中文聖經的翻譯是你略有一點力量
[00:18:32.160 --> 00:18:35.200]  但在原文裡面強調的那個「小」
[00:18:35.200 --> 00:18:38.240]  是指他們的力量非常之微小
[00:18:38.240 --> 00:18:42.120]  但是在原文裡面所強調的是「小」這個字
[00:18:42.120 --> 00:18:44.800]  你的力量實在是微小
[00:18:44.800 --> 00:18:48.320]  就是說無論在物質和人數的上面
[00:18:48.320 --> 00:18:50.000]  他們都是非常之薄弱
[00:18:50.000 --> 00:18:53.320]  就是說他們無論是在物質或者是人數方面
[00:18:53.320 --> 00:18:55.120]  他們的力量都非常之薄弱
[00:18:55.120 --> 00:18:58.080]  但是他們卻是非常之忠心去遵守主的道
[00:18:58.080 --> 00:19:01.080]  但是他們卻是非常之忠心去遵守主的道
[00:19:01.080 --> 00:19:05.560]  難怪神就告訴他們會為他們預備一個敞開的門
[00:19:05.560 --> 00:19:06.720]  沒有人能關
[00:19:06.720 --> 00:19:10.800]  難怪神就告訴他們會為他們預備一個敞開的門
[00:19:10.800 --> 00:19:11.760]  沒有人能開
[00:19:11.760 --> 00:19:14.680]  所以衡量一間教會的價值
[00:19:14.680 --> 00:19:16.760]  所以衡量一個教會的價值
[00:19:16.760 --> 00:19:19.280]  不是說它的人數和錢財
[00:19:19.280 --> 00:19:21.080]  不是說它的人數和錢財
[00:19:21.080 --> 00:19:23.360]  不是說它的設備和位置
[00:19:23.360 --> 00:19:25.360]  不是說它的設備和位置
[00:19:25.360 --> 00:19:27.040]  而是說他們的忠心
[00:19:27.040 --> 00:19:30.040]  而是說他們的忠心能夠發揮那個果後
[00:19:30.040 --> 00:19:32.240]  能夠發揮果效
[00:19:32.240 --> 00:19:34.280]  耶穌說我知道你們的行為
[00:19:34.280 --> 00:19:36.280]  你們略有一點力量
[00:19:36.280 --> 00:19:39.960]  耶穌說我知道你的行為略有一點力量
[00:19:39.960 --> 00:19:44.480]  當然神使用一些大型的教會去祝福更多的人
[00:19:44.480 --> 00:19:48.240]  當然神用大型的教會祝福更多的人
[00:19:48.240 --> 00:19:51.360]  但是上帝也同樣使用那些小的教會
