
[00:00:00.000 --> 00:00:04.200]  請姐妹們平安,讓我們一同祈禱
[00:03:49.600 --> 00:03:52.200]  在出大及記二十章十節
[00:03:52.200 --> 00:03:55.500]  在上帝與猶太人納約的時候
[00:03:55.500 --> 00:03:59.900]  上帝向猶太人頒布一條誡命
[00:03:59.900 --> 00:04:02.500]  「但第七日是向耶穌說:
[00:04:02.500 --> 00:04:07.500]  『你的上帝當守的安息日』」
[00:04:07.500 --> 00:04:10.100]  上帝非常重視這個安息日
[00:04:10.100 --> 00:04:14.500]  因為在出大及記三十一章十四節裡說
[00:04:14.500 --> 00:04:19.200]  「你們要守安息日,以他為聖日
[00:04:19.200 --> 00:04:23.000]  凡干犯者日的,必被處死
[00:04:23.000 --> 00:04:29.800]  犯在這日做公的,那人必從百姓中剪除」
[00:04:29.800 --> 00:04:32.600]  可見上帝對安息日的重視
[00:04:32.600 --> 00:04:35.100]  不守安息日的猶太人
[00:04:35.100 --> 00:04:37.900]  就等同殺了人一樣
[00:04:37.900 --> 00:04:40.700]  是要被處死刑的
[00:04:40.700 --> 00:04:42.200]  但我們又要知道
[00:04:42.200 --> 00:04:45.200]  有一類人在安息日仍然照常工作
[00:04:45.200 --> 00:04:46.900]  又不需要被處死
[00:04:46.900 --> 00:04:49.500]  知道是什麼人嗎?
[00:04:49.500 --> 00:04:51.700]  就是祭司
[00:04:51.700 --> 00:04:54.500]  如果祭司在安息日都不做工
[00:04:54.500 --> 00:04:58.200]  與所有人一起安息
[00:04:58.200 --> 00:05:00.500]  那其他人民
[00:05:00.500 --> 00:05:04.000]  怎樣可以敬拜上帝呢?
[00:05:04.000 --> 00:05:06.400]  我們還要問另一個問題
[00:05:06.400 --> 00:05:10.600]  在安息日敬拜上帝算不算是工作呢?
[00:05:10.600 --> 00:05:13.000]  我相信應該不算
[00:05:13.000 --> 00:05:15.500]  雖然敬拜是一種活動
[00:05:15.500 --> 00:05:19.400]  並不是日常的工作
[00:05:19.400 --> 00:05:21.700]  這些有關安息日的誡命
[00:05:21.700 --> 00:05:26.700]  讓我們知道安息是與日子有關
[00:05:26.700 --> 00:05:28.800]  但並不是什麼都不做
[00:05:28.800 --> 00:05:31.600]  才算是安息
[00:05:31.600 --> 00:05:33.800]  我們要明白今天的經文
[00:05:33.800 --> 00:05:36.300]  我們還要稍為了解一下
[00:05:36.300 --> 00:05:39.400]  耶穌時代的宗教領袖
[00:05:39.400 --> 00:05:43.400]  為什麼這麼重視安息日
[00:05:43.400 --> 00:05:46.100]  其實在舊約時代的以色列人
[00:05:46.100 --> 00:05:48.600]  是很不信服的
[00:05:48.600 --> 00:05:52.200]  他們經常破壞安息日
[00:05:52.200 --> 00:05:54.300]  我引述兩節舊約經文
[00:05:54.300 --> 00:05:59.600]  讓大家了解以色列人的情況
[00:05:59.600 --> 00:06:05.500]  在《以西記》書20章16節這樣記著
[00:06:05.500 --> 00:06:07.900]  「因為他們厭棄我的典章
[00:06:07.900 --> 00:06:10.200]  不信從我的律例
[00:06:10.200 --> 00:06:12.700]  干犯我的安息日
[00:06:12.700 --> 00:06:17.500]  他們的心 隨從自己的偶像」
[00:06:17.500 --> 00:06:20.800]  安息日應該是敬拜上帝的日子
[00:06:20.800 --> 00:06:24.600]  而以色列人卻去拜偶像
[00:06:24.600 --> 00:06:30.600]  另一節的經文是在《耶利米書》17章27節
[00:06:30.600 --> 00:06:32.900]  「你們若不聽從我
[00:06:32.900 --> 00:06:35.700]  不以安息日為聖日
[00:06:35.700 --> 00:06:38.500]  仍在安息日挑擔子
[00:06:38.500 --> 00:06:42.000]  進入耶路撒冷的各城門
[00:06:42.000 --> 00:06:44.700]  我必在城門中點火
[00:06:44.700 --> 00:06:48.700]  這火必燒毀耶路撒冷的宮殿
[00:06:48.700 --> 00:06:51.600]  不會熄滅」
[00:06:51.600 --> 00:06:54.700]  這節經文是上主席職障耶利米先知
[00:06:54.700 --> 00:06:56.400]  警告猶太人
[00:06:56.400 --> 00:06:58.600]  如果他們不守安息日
[00:06:58.600 --> 00:07:02.700]  就會遭遇滅國的厄運
[00:07:02.700 --> 00:07:06.600]  結果先知的預言應驗了
[00:07:06.600 --> 00:07:09.900]  所以經歷歷史的慘痛教訓
[00:07:09.900 --> 00:07:14.400]  當猶太人有機會重返自己的固有領土之後
[00:07:14.400 --> 00:07:18.800]  他們就不敢再犯舊約的條例
[00:07:18.800 --> 00:07:25.000]  而變成非常非常嚴謹地遵守安息日
[00:07:25.000 --> 00:07:28.700]  並且有些是矯枉過正
[00:07:28.700 --> 00:07:30.500]  了解過這些背景後
[00:07:30.500 --> 00:07:33.900]  我們一起思考今天的經文
[00:07:33.900 --> 00:07:35.400]  《六章》第一節
[00:07:35.400 --> 00:07:39.600]  清楚記載這件事是發生在安息日
[00:07:39.600 --> 00:07:44.100]  當時耶穌的門徒是炸了墨水
[00:07:44.100 --> 00:07:47.200]  用手搓著吃
[00:07:47.200 --> 00:07:50.300]  在遵守安息日的條例的時候
[00:07:50.300 --> 00:07:54.600]  其實是有很多實際的問題要去處理
[00:07:54.600 --> 00:07:58.500]  比如說在安息日可不可以走路
[00:07:58.500 --> 00:08:00.000]  如果不可以的話
[00:08:00.000 --> 00:08:05.100]  在安息日猶太人怎麼去會堂或者去聖殿敬拜呢?
[00:08:05.100 --> 00:08:09.000]  此外,在安息日可不可以煮東西吃?
[00:08:09.000 --> 00:08:11.300]  可不可以移動傢私?
[00:08:11.300 --> 00:08:16.400]  可不可以解開牲畜,養牲牲畜去喝水?
[00:08:16.400 --> 00:08:19.900]  為了這些實際生活上的問題
[00:08:19.900 --> 00:08:26.000]  法理賽人定了很多規矩作為指引
[00:08:26.000 --> 00:08:29.900]  在安息日吃飯是可以的
[00:08:29.900 --> 00:08:34.000]  在這裡,法理賽人指責門徒
[00:08:34.000 --> 00:08:36.200]  做了不合法的事
[00:08:36.200 --> 00:08:39.000]  不是指他們吃墨水
[00:08:39.000 --> 00:08:41.300]  而是他們炸了墨水
[00:08:41.300 --> 00:08:44.900]  用手搓著吃
[00:08:44.900 --> 00:08:48.800]  按照法理賽人的規條
[00:08:48.800 --> 00:08:51.400]  門徒犯了四重的罪
[00:08:51.400 --> 00:08:53.800]  收割、打穀
[00:08:53.800 --> 00:08:58.600]  將穀粒和糠皮分開和煮食
[00:08:58.600 --> 00:09:01.400]  因為雖然在安息日是可以吃東西
[00:09:01.400 --> 00:09:03.600]  不過就不可以煮食
[00:09:03.600 --> 00:09:07.400]  安息日吃的東西是要預先預備好
[00:09:07.400 --> 00:09:11.800]  然後在安息日吃的
[00:09:11.800 --> 00:09:15.400]  耶穌怎樣為門徒辯護呢?
[00:09:15.400 --> 00:09:17.800]  耶穌並沒有花時間跟他們爭論
[00:09:17.800 --> 00:09:21.700]  他們所定的規條是否合乎聖經
[00:09:21.700 --> 00:09:25.500]  祂直接指出在聖經中
[00:09:25.500 --> 00:09:29.500]  最有名的王就是大衛
[00:09:29.500 --> 00:09:31.800]  其實他也吃了法律規定
[00:09:31.800 --> 00:09:35.100]  只有祭司才可以吃的食物
[00:09:35.100 --> 00:09:37.100]  那件事是記載在
[00:09:37.100 --> 00:09:40.800]  《撒母義記上》第21章
[00:09:40.800 --> 00:09:43.500]  當時大衛是逃避掃羅
[00:09:43.500 --> 00:09:47.400]  而去到一個地方叫羅百聖
[00:09:47.400 --> 00:09:49.600]  羅百聖有很多祭司
[00:09:49.600 --> 00:09:55.600]  當時有些敬拜神的地方
[00:09:55.600 --> 00:09:59.400]  他去問一位祭司拿食物
[00:09:59.400 --> 00:10:02.600]  但大衛沒有將真相告訴祭司
[00:10:02.600 --> 00:10:04.800]  其實他還說了一個大話
[00:10:04.800 --> 00:10:06.400]  他告訴祭司
[00:10:06.400 --> 00:10:09.400]  他是替掃羅辦事
[00:10:09.400 --> 00:10:11.600]  祭司當時沒有其他餅
[00:10:11.600 --> 00:10:16.200]  只有剛剛換下來的陳設餅
[00:10:16.200 --> 00:10:20.100]  這種餅是獻給上帝的餅
[00:10:20.100 --> 00:10:25.900]  放在藥櫃面前放七天之後
[00:10:25.900 --> 00:10:28.200]  就要更換
[00:10:28.200 --> 00:10:31.900]  換下來的餅有一個規定
[00:10:31.900 --> 00:10:36.200]  只有祭司才可以吃的
[00:10:36.200 --> 00:10:37.800]  耶穌提這件事
[00:10:37.800 --> 00:10:40.100]  我們可能有人不熟悉
[00:10:40.100 --> 00:10:44.200]  但是法利塞人就一定熟悉
[00:10:44.200 --> 00:10:47.000]  不過聖經沒記載大衛
[00:10:47.000 --> 00:10:50.500]  由於吃了聖餅
[00:10:50.500 --> 00:10:53.500]  而被上帝責罰
[00:10:53.500 --> 00:10:55.500]  換句話說
[00:10:55.500 --> 00:11:00.600]  上帝是描述了大衛的違法行為
[00:11:00.600 --> 00:11:03.400]  因為大衛當時非常餓
[00:11:03.400 --> 00:11:09.800]  而上主是一位有憐憫恩慈的上帝
[00:11:09.800 --> 00:11:15.600]  門徒摘墨水吃是不是肚子餓呢?
[00:11:15.600 --> 00:11:17.700]  肯定是肚子餓
[00:11:17.700 --> 00:11:22.200]  因為他們一定都熟悉當時法利塞人的規定
[00:11:22.200 --> 00:11:23.600]  正常情況之下
[00:11:23.600 --> 00:11:27.100]  門徒大概都不會明知故犯
[00:11:27.100 --> 00:11:31.000]  接著第五節就記載耶穌說
[00:11:31.000 --> 00:11:33.800]  「人子是安息日的主」
[00:11:33.800 --> 00:11:35.800]  什麼意思呢?
[00:11:35.800 --> 00:11:38.400]  我相信耶穌的意思是
[00:11:38.400 --> 00:11:41.400]  安息日是屬於上帝的
[00:11:41.400 --> 00:11:45.000]  因為安息日是上帝定下來的日子
[00:11:45.000 --> 00:11:49.500]  要人停止一切日常的工作
[00:11:49.500 --> 00:11:51.800]  敬拜上主
[00:11:51.800 --> 00:11:54.000]  人子就是上帝
[00:11:54.000 --> 00:11:56.200]  既然是這樣
[00:11:56.200 --> 00:11:58.800]  如果要定門徒的罪
[00:11:58.800 --> 00:12:01.200]  或者說要懲罰門徒
[00:12:01.200 --> 00:12:03.500]  就應該由耶穌去決定
[00:12:03.500 --> 00:12:09.400]  不是由法利塞人根據他們的傳統去決定
[00:12:09.400 --> 00:12:12.500]  我們繼續看六至十節的經文
[00:12:12.500 --> 00:12:15.100]  「事情都是發生在安息日」
[00:12:15.100 --> 00:12:18.400]  不過第六節就說明是另一個安息日了
[00:12:18.400 --> 00:12:19.900]  並且告訴我們
[00:12:19.900 --> 00:12:23.600]  耶穌是進到會堂教導人
[00:12:23.600 --> 00:12:28.400]  在那裡有一位右手萎縮了的人
[00:12:28.400 --> 00:12:35.000]  而在會堂裡又有經學教師和法利塞人
[00:12:35.000 --> 00:12:37.200]  他們很嚴密地監視耶穌
[00:12:37.200 --> 00:12:40.600]  看看祂會不會在安息日醫病
[00:12:40.600 --> 00:12:44.800]  所以耶穌故意先叫那位病人出來
[00:12:44.800 --> 00:12:48.000]  來到前面站在那裡
[00:12:48.000 --> 00:12:52.700]  在第九節耶穌先問那些民事和法利塞人
[00:12:52.700 --> 00:13:06.900]  「我問你們,安息日行善行惡,救命愛命,那樣是合法的呢?」
[00:13:06.900 --> 00:13:09.200]  耶穌問這些問題
[00:13:09.200 --> 00:13:12.500]  是想幫助那些民事和法利塞人
[00:13:12.500 --> 00:13:17.000]  去反省他們為安息日所定的法律
[00:13:17.000 --> 00:13:21.600]  是否合符摩西律法的精神
[00:13:21.600 --> 00:13:25.700]  結果那些民事和法利塞人不知道怎樣回答
[00:13:25.700 --> 00:13:28.700]  就沒有回答耶穌的問題
[00:13:28.700 --> 00:13:32.500]  耶穌就吩咐那個人伸出手來
[00:13:32.500 --> 00:13:35.700]  當那個人是信從耶穌的吩咐
[00:13:35.700 --> 00:13:40.400]  將手一伸,手就伏原了
[00:13:40.400 --> 00:13:42.600]  有了耶穌的吩咐
[00:13:42.600 --> 00:13:44.800]  配合那個人的信心
[00:13:44.800 --> 00:13:47.500]  神蹟就發生了
[00:13:47.500 --> 00:13:49.800]  但是那些民事和法利塞人
[00:13:49.800 --> 00:13:53.100]  並沒有由於親眼看到神蹟
[00:13:53.100 --> 00:13:56.600]  而相信耶穌是真是微塞亞和
[00:13:56.600 --> 00:14:00.000]  相反他們的反應是非常憤怒
[00:14:00.000 --> 00:14:01.800]  認定耶穌是罪人
[00:14:01.800 --> 00:14:04.900]  因為祂觸犯了安息日
[00:14:04.900 --> 00:14:07.400]  其實耶穌並沒有觸犯安息日
[00:14:07.400 --> 00:14:10.500]  只是觸犯了猶太人傳統上
[00:14:10.500 --> 00:14:14.500]  為安息日所定的條例
[00:14:14.500 --> 00:14:20.800]  安息日根據他們的傳統是不能治病的
[00:14:20.800 --> 00:14:23.900]  事至今日猶太人都非常重視
[00:14:23.900 --> 00:14:27.200]  安息日所不能做的事
[00:14:27.200 --> 00:14:30.700]  聽一些曾經去過以色列旅遊的人
[00:14:30.700 --> 00:14:32.000]  跟我說
[00:14:32.000 --> 00:14:34.800]  在以色列的地方
[00:14:34.800 --> 00:14:38.700]  多層旅館有升降機的地方
[00:14:38.700 --> 00:14:42.900]  在安息日的電梯
[00:14:42.900 --> 00:14:46.700]  是教導每一層自動停止的
[00:14:46.700 --> 00:14:49.600]  使得坐電梯的人
[00:14:49.600 --> 00:14:55.500]  不需要按任何按鈕
[00:14:55.500 --> 00:14:57.200]  而猶太人的醫生
[00:14:57.200 --> 00:15:00.600]  假如碰到有急症的病人
[00:15:00.600 --> 00:15:02.700]  在安息日求醫
[00:15:02.700 --> 00:15:04.900]  他們就會用一些方法
[00:15:04.900 --> 00:15:07.000]  保存那個人的性命
[00:15:07.000 --> 00:15:09.000]  使他不能死
[00:15:09.000 --> 00:15:10.700]  死不去
[00:15:10.700 --> 00:15:12.600]  但不是治療他們的
[00:15:12.600 --> 00:15:15.600]  他們要等到安息日過了之後
[00:15:15.600 --> 00:15:20.400]  才正式治療那位病人
[00:15:20.400 --> 00:15:24.600]  在《盧家經》第六章十二到四十二節
[00:15:24.600 --> 00:15:27.300]  還記載了耶穌很多的教導
[00:15:27.300 --> 00:15:29.200]  都是針對法利塞人
[00:15:29.200 --> 00:15:34.400]  對律法上錯誤的解釋
[00:15:34.400 --> 00:15:35.000]  好了
[00:15:35.000 --> 00:15:36.300]  看過今天的經文
[00:15:36.300 --> 00:15:39.300]  對我們有什麼意義呢?
[00:15:39.300 --> 00:15:42.000]  我想跟大家分享三點
[00:15:42.000 --> 00:15:44.000]  第一
[00:15:44.000 --> 00:15:46.300]  我們要認識主耶穌
[00:15:46.300 --> 00:15:50.100]  自從耶穌受完魔鬼試探之後
[00:15:50.100 --> 00:15:54.000]  祂已經行過不少的神蹟
[00:15:54.000 --> 00:15:56.000]  從耶穌自己的宣告
[00:15:56.000 --> 00:15:57.200]  祂是微塞亞
[00:15:57.200 --> 00:15:59.000]  又有赦罪的權
[00:15:59.000 --> 00:16:01.400]  又是安息日的主
[00:16:01.400 --> 00:16:03.900]  我們可以認定耶穌是
[00:16:03.900 --> 00:16:06.200]  道成了肉身
[00:16:06.200 --> 00:16:09.700]  來到世界的上帝
[00:16:09.700 --> 00:16:11.500]  第二
[00:16:11.500 --> 00:16:15.100]  既然耶穌是安息日的主
[00:16:15.100 --> 00:16:16.800]  我們也要思想一下
[00:16:16.800 --> 00:16:20.900]  安息日對我們的意義
[00:16:20.900 --> 00:16:24.700]  安息日本質上是一個時間的劃分
[00:16:24.700 --> 00:16:26.900]  每個六天
[00:16:26.900 --> 00:16:29.700]  就有一天是安息日
[00:16:29.700 --> 00:16:31.500]  而上帝規定人
[00:16:31.500 --> 00:16:35.000]  是要在這一天停止正常的工作
[00:16:35.000 --> 00:16:37.800]  來敬拜上主
[00:16:37.800 --> 00:16:39.500]  其實上主這樣做
[00:16:39.500 --> 00:16:43.600]  是要人活得有尊嚴
[00:16:43.600 --> 00:16:45.100]  人不是機器
[00:16:45.100 --> 00:16:47.900]  人不是太陽月亮星辰
[00:16:47.900 --> 00:16:50.700]  人是按上帝的形象
[00:16:50.700 --> 00:16:54.100]  而造成是有生命的人
[00:16:54.100 --> 00:16:57.300]  也是大地的管家
[00:16:57.300 --> 00:16:59.600]  因此我們生活節奏
[00:16:59.600 --> 00:17:02.800]  都要按上帝所定的規律
[00:17:02.800 --> 00:17:05.900]  每六天分一天出來休息
[00:17:05.900 --> 00:17:07.800]  敬拜上帝
[00:17:07.800 --> 00:17:10.700]  這就是上主創造宇宙
[00:17:10.700 --> 00:17:14.100]  和生命的規律
[00:17:14.100 --> 00:17:15.700]  可能有人會問
[00:17:15.700 --> 00:17:20.700]  我們基督徒是否需要守安息日呢?
[00:17:20.700 --> 00:17:23.100]  我相信如果一位基督徒
[00:17:23.100 --> 00:17:24.800]  又是猶太人
[00:17:24.800 --> 00:17:27.200]  那他就守了
[00:17:27.200 --> 00:17:28.600]  如果不是猶太人
[00:17:28.600 --> 00:17:31.000]  就不必守
[00:17:31.000 --> 00:17:34.400]  因為我們和上帝建立關係
[00:17:34.400 --> 00:17:39.200]  是透過主耶穌在十字架上的流血赦罪
[00:17:39.200 --> 00:17:42.200]  和祂所立的新約
[00:17:42.200 --> 00:17:46.100]  來和上帝建立父子父女的關係
[00:17:46.100 --> 00:17:49.300]  我們不是按照摩西舊約的律法
[00:17:49.300 --> 00:17:52.700]  和上帝建立關係
[00:17:52.700 --> 00:17:55.100]  其實作為基督徒
[00:17:55.100 --> 00:17:59.300]  不只是有關安息日的條例不需要守
[00:17:59.300 --> 00:18:01.300]  所有舊約的條文
[00:18:01.300 --> 00:18:04.000]  我們都是不需要守的
[00:18:04.000 --> 00:18:05.500]  不是余牧師說的
[00:18:05.500 --> 00:18:07.000]  是聖經說的
[00:18:07.000 --> 00:18:10.100]  給大家看一節新約的經文
[00:18:10.100 --> 00:18:13.400]  《希伯來書》八章十三次說
[00:18:13.400 --> 00:18:17.200]  既然上帝提到新的約
[00:18:17.200 --> 00:18:22.100]  那麼第一個約就成為舊的了
[00:18:22.100 --> 00:18:24.800]  而那佔舊佔衰的
[00:18:24.800 --> 00:18:30.800]  必然很快消逝了
[00:18:30.800 --> 00:18:34.100]  既然說第一個約是舊
[00:18:34.100 --> 00:18:35.500]  舊是什麼意思?
[00:18:35.500 --> 00:18:37.300]  就是沒有約束繩
[00:18:37.300 --> 00:18:40.500]  過期無效
[00:18:40.500 --> 00:18:47.000]  只有新約才是對我們有約束繩的
[00:18:47.000 --> 00:18:53.800]  新約裡面從來沒有要求我們守星期六的安息日
[00:18:53.800 --> 00:18:56.400]  但是要求我們守主餐
[00:18:56.400 --> 00:19:01.900]  因為那個是新約立約的記號
[00:19:01.900 --> 00:19:08.900]  守安息日是上帝和摩西所定的約的記號
[00:19:08.900 --> 00:19:14.000]  而守主餐卻是新約的記號
[00:19:14.000 --> 00:19:15.600]  我們在星期日
[00:19:15.600 --> 00:19:20.500]  七日的頭一日敬拜主是很有意義的
[00:19:20.500 --> 00:19:21.900]  因為星期六
[00:19:21.900 --> 00:19:25.100]  就是舊約要守的安息日
[00:19:25.100 --> 00:19:29.300]  主耶穌的屍體還在墳墓裡面
[00:19:29.300 --> 00:19:30.600]  但是星期日不同了
[00:19:30.600 --> 00:19:33.000]  主耶穌復活了
[00:19:33.000 --> 00:19:39.100]  我們要敬拜的是一位復活了的主
[00:19:39.100 --> 00:19:41.200]  第三
[00:19:41.200 --> 00:19:46.600]  聽聖經、明白聖經固然重要
[00:19:46.600 --> 00:19:52.000]  但是進行聖經的教導是更加重要
[00:19:52.000 --> 00:19:56.400]  主有所謂六章四十六節挑戰聽祂講到的人
[00:19:56.400 --> 00:20:00.800]  「你們為什麼稱呼我主啊,主啊?」
[00:20:00.800 --> 00:20:04.000]  「卻不照我的話做?」
[00:20:04.000 --> 00:20:06.600]  如果我們想我們的生命
[00:20:06.600 --> 00:20:09.400]  好像一間是堅固的房屋
[00:20:09.400 --> 00:20:12.400]  不會被水沖倒的話
[00:20:12.400 --> 00:20:15.300]  我們就要遵行主的教導
[00:20:15.300 --> 00:20:18.400]  接受祂做我們心中的王
[00:20:18.400 --> 00:20:20.900]  生命的主
[00:20:20.900 --> 00:20:23.600]  因為一同祈禱
[00:20:23.600 --> 00:20:24.800]  親愛的主耶穌
[00:20:24.800 --> 00:20:27.300]  感謝祢是安息日的主
[00:20:27.300 --> 00:20:30.000]  更加是我們生命的王
[00:20:30.000 --> 00:20:31.900]  求聖名幫助我們
[00:20:31.900 --> 00:20:33.500]  不單止聽到
[00:20:33.500 --> 00:20:39.600]  而是做一個按照聖經正義行出真道的人
[00:20:39.600 --> 00:20:42.000]  奉耶穌基督的名祈禱
[00:20:42.000 --> 00:20:42.600]  阿們
