
[00:00:00.000 --> 00:00:03.500]  很高興再一次在港台和大家見面
[00:04:21.500 --> 00:04:24.500]  相信經濟一定下滑
[00:04:24.500 --> 00:04:27.500]  一定是如果大家買了幾層樓
[00:04:27.500 --> 00:04:29.500]  收租去享受生活就想一想
[00:04:29.500 --> 00:04:30.500]  樓價可能會跌
[00:04:30.500 --> 00:04:32.500]  樓價不會這麼快
[00:04:32.500 --> 00:04:33.500]  股票先跌
[00:04:33.500 --> 00:04:34.500]  貨幣
[00:04:34.500 --> 00:04:38.500]  然後經濟普遍來說就會越來越差
[00:04:38.500 --> 00:04:40.500]  人們就會失業
[00:04:40.500 --> 00:04:42.500]  一定是影響的
[00:04:42.500 --> 00:04:44.500]  所以不要說和我們沒有關係
[00:04:44.500 --> 00:04:46.500]  當然也在電視機那裡看到
[00:04:46.500 --> 00:04:50.500]  每一天那些人民受的苦痛
[00:04:50.500 --> 00:04:54.500]  要躲在地底地下鐵站下
[00:04:54.500 --> 00:04:57.500]  那裡避開炸彈
[00:04:57.500 --> 00:04:59.500]  我們都替他們擔心
[00:04:59.500 --> 00:05:02.500]  這個是一個戰爭
[00:05:02.500 --> 00:05:03.500]  讓我們感覺無奈
[00:05:03.500 --> 00:05:05.500]  我們有什麼可以做到呢
[00:05:05.500 --> 00:05:07.500]  不要說我們這些小市民沒什麼可以做到
[00:05:07.500 --> 00:05:10.500]  連那些大國那些強國
[00:05:10.500 --> 00:05:11.500]  軍事的強國
[00:05:11.500 --> 00:05:14.500]  美國西方英國法國
[00:05:14.500 --> 00:05:15.500]  他們都沒辦法
[00:05:15.500 --> 00:05:16.500]  沒什麼可以做到
[00:05:16.500 --> 00:05:18.500]  有什麼可以做到
[00:05:18.500 --> 00:05:20.500]  除非你和蘇聯宣戰
[00:05:20.500 --> 00:05:23.500]  那就真的是第三次世界大戰
[00:05:23.500 --> 00:05:24.500]  宣戰的話
[00:05:24.500 --> 00:05:26.500]  雙方的核子的武器
[00:05:26.500 --> 00:05:29.500]  是可以毀滅這個地球一千次
[00:05:29.500 --> 00:05:31.500]  整個地球毀滅一千次
[00:05:31.500 --> 00:05:33.500]  那你敢不敢去宣戰
[00:05:33.500 --> 00:05:34.500]  但是你不宣戰
[00:05:34.500 --> 00:05:36.500]  你不做些事
[00:05:36.500 --> 00:05:38.500]  就怕它真的越來越惡
[00:05:38.500 --> 00:05:40.500]  它霸佔完烏克蘭
[00:05:40.500 --> 00:05:41.500]  它跟著說不是
[00:05:41.500 --> 00:05:43.500]  波蘭以前都是我的傀儡國家
[00:05:43.500 --> 00:05:46.500]  立陶宛那些Baltic State那幾個
[00:05:46.500 --> 00:05:47.500]  其實是它一部份的
[00:05:47.500 --> 00:05:49.500]  它下一次就會這樣了
[00:05:49.500 --> 00:05:51.500]  它這次的藉口就是說
[00:05:51.500 --> 00:05:55.500]  你北約組織太近我旁邊
[00:05:55.500 --> 00:05:57.500]  所以我不想它加入
[00:05:57.500 --> 00:05:59.500]  我要拿這個藉口來
[00:05:59.500 --> 00:06:02.500]  其實之前蘇聯有幾個解體了的國家
[00:06:02.500 --> 00:06:05.500]  已經是NATO已經是北約國家
[00:06:05.500 --> 00:06:07.500]  所以如果蘇聯要發動戰爭
[00:06:07.500 --> 00:06:08.500]  它大有理由
[00:06:08.500 --> 00:06:09.500]  就用這個理由
[00:06:09.500 --> 00:06:11.500]  所以我們有什麼做到
[00:06:11.500 --> 00:06:13.500]  不要說我們無奈
[00:06:13.500 --> 00:06:14.500]  我們的首相都無奈
[00:06:14.500 --> 00:06:15.500]  美國總統都無奈
[00:06:15.500 --> 00:06:18.500]  你只能夠用一些經濟的制裁
[00:06:18.500 --> 00:06:19.500]  但是有什麼用
[00:06:19.500 --> 00:06:20.500]  它都不怕
[00:06:20.500 --> 00:06:21.500]  它是一個大國
[00:06:21.500 --> 00:06:22.500]  它自己自宮自給
[00:06:22.500 --> 00:06:23.500]  它不是這麼擔心的
[00:06:23.500 --> 00:06:25.500]  它不需要來英國旅行
[00:06:25.500 --> 00:06:26.500]  它不需要Harris買東西
[00:06:26.500 --> 00:06:27.500]  雖然它們有很多錢
[00:06:27.500 --> 00:06:28.500]  它們都買了很多東西
[00:06:28.500 --> 00:06:29.500]  在倫敦買了很多物業
[00:06:29.500 --> 00:06:32.500]  以前蘇聯解體那些很有錢的人
[00:06:32.500 --> 00:06:34.500]  但是它們不需要這些都可以
[00:06:34.500 --> 00:06:35.500]  它生存得到
[00:06:35.500 --> 00:06:37.500]  你經濟制裁其實就真的沒用
[00:06:37.500 --> 00:06:38.500]  是不是真的無奈
[00:06:38.500 --> 00:06:39.500]  是很無奈的
[00:06:39.500 --> 00:06:40.500]  有什麼做到
[00:06:40.500 --> 00:06:42.500]  你獻計給美國政府
[00:06:42.500 --> 00:06:43.500]  沒什麼做到
[00:06:43.500 --> 00:06:45.500]  除非你說真的發動戰爭
[00:06:45.500 --> 00:06:47.500]  另外就是這個COVID
[00:06:47.500 --> 00:06:48.500]  這個疫症
[00:06:48.500 --> 00:06:50.500]  疫症是非常之無奈
[00:06:50.500 --> 00:06:51.500]  無奈到怎樣
[00:06:51.500 --> 00:06:53.500]  無奈到我三年都不能回香港探望
[00:06:53.500 --> 00:06:54.500]  我八十幾歲的爸爸媽媽
[00:06:54.500 --> 00:06:56.500]  夠無奈了嗎
[00:06:56.500 --> 00:06:57.500]  是不是
[00:06:57.500 --> 00:06:58.500]  年紀越來越大
[00:06:58.500 --> 00:07:00.500]  健康越來越差
[00:07:00.500 --> 00:07:01.500]  耳朵開始聽不到了
[00:07:01.500 --> 00:07:02.500]  我的飛山
[00:07:02.500 --> 00:07:04.500]  它都聽到不是很多
[00:07:04.500 --> 00:07:05.500]  怎麼辦
[00:07:05.500 --> 00:07:07.500]  我可不可以辭了工作
[00:07:07.500 --> 00:07:09.500]  回去隔離幾個星期
[00:07:09.500 --> 00:07:10.500]  住一年半載呢
[00:07:10.500 --> 00:07:12.500]  有沒有這樣的能力
[00:07:12.500 --> 00:07:14.500]  所以不是這麼容易
[00:07:14.500 --> 00:07:15.500]  這個是一個無奈
[00:07:15.500 --> 00:07:16.500]  是不是
[00:07:16.500 --> 00:07:20.500]  今天我們疫症
[00:07:20.500 --> 00:07:22.500]  我們無奈到怎樣
[00:07:22.500 --> 00:07:23.500]  英國就是無奈
[00:07:23.500 --> 00:07:24.500]  就是與病毒共存
[00:07:24.500 --> 00:07:27.500]  有誰喜歡與病毒共存
[00:07:27.500 --> 00:07:28.500]  老實說
[00:07:28.500 --> 00:07:30.500]  說來都心寒
[00:07:30.500 --> 00:07:34.500]  其實我們一向都與病毒共存
[00:07:34.500 --> 00:07:35.500]  看什麼病毒
[00:07:35.500 --> 00:07:36.500]  但是如果你這樣想
[00:07:36.500 --> 00:07:38.500]  之前的病毒可以殺害這麼多人
[00:07:38.500 --> 00:07:39.500]  現在可以與它共存
[00:07:39.500 --> 00:07:40.500]  誰想的
[00:07:40.500 --> 00:07:42.500]  所以現在我們咳兩聲都不回教會
[00:07:42.500 --> 00:07:43.500]  為什麼
[00:07:43.500 --> 00:07:44.500]  因為我們真的擔心
[00:07:44.500 --> 00:07:45.500]  擔心傳染到人
[00:07:45.500 --> 00:07:46.500]  擔心被人傳染到
[00:07:46.500 --> 00:07:48.500]  其實我們的恐懼還在
[00:07:48.500 --> 00:07:49.500]  你所謂共存
[00:07:49.500 --> 00:07:51.500]  其實是一個無奈的做法
[00:07:51.500 --> 00:07:52.500]  當你去到某一個階段
[00:07:52.500 --> 00:07:54.500]  你知道再做什麼都做不了
[00:07:54.500 --> 00:07:56.500]  你唯有接受
[00:07:56.500 --> 00:07:57.500]  那就是無奈
[00:07:57.500 --> 00:07:58.500]  是不是
[00:07:58.500 --> 00:07:59.500]  你控制不了
[00:07:59.500 --> 00:08:00.500]  你無力
[00:08:00.500 --> 00:08:01.500]  你無助
[00:08:01.500 --> 00:08:02.500]  你沒什麼可以做到
[00:08:02.500 --> 00:08:03.500]  你說不是
[00:08:03.500 --> 00:08:04.500]  香港的政策很不同
[00:08:04.500 --> 00:08:05.500]  香港的政策很不同
[00:08:05.500 --> 00:08:07.500]  但是香港其實是很無奈
[00:08:07.500 --> 00:08:08.500]  大家都知道
[00:08:08.500 --> 00:08:09.500]  今天我盡量避免講政治
[00:08:09.500 --> 00:08:11.500]  大家知道現在香港的無奈
[00:08:11.500 --> 00:08:12.500]  因為有指示
[00:08:12.500 --> 00:08:13.500]  上頭指示
[00:08:13.500 --> 00:08:15.500]  那個政策是很不同
[00:08:15.500 --> 00:08:17.500]  但是
[00:08:17.500 --> 00:08:18.500]  不講政治
[00:08:18.500 --> 00:08:19.500]  從醫學角度
[00:08:19.500 --> 00:08:21.500]  從流行病學角度來看
[00:08:21.500 --> 00:08:22.500]  這場賽一定是輸的
[00:08:22.500 --> 00:08:23.500]  最後
[00:08:23.500 --> 00:08:24.500]  我告訴你
[00:08:24.500 --> 00:08:25.500]  贏了怎樣
[00:08:25.500 --> 00:08:27.500]  繼續封關十年八年
[00:08:27.500 --> 00:08:29.500]  繼續不讓我見我的父母
[00:08:29.500 --> 00:08:31.500]  你唯一的出路就是這樣
[00:08:31.500 --> 00:08:32.500]  沒做一件事
[00:08:32.500 --> 00:08:33.500]  你叫我exit plan
[00:08:33.500 --> 00:08:34.500]  之後又怎樣
[00:08:34.500 --> 00:08:35.500]  你問香港的官員
[00:08:35.500 --> 00:08:36.500]  他答不了你
[00:08:36.500 --> 00:08:37.500]  之後又怎樣
[00:08:37.500 --> 00:08:38.500]  是不是
[00:08:38.500 --> 00:08:39.500]  我可以告訴你
[00:08:39.500 --> 00:08:41.500]  從流行病學角度來看
[00:08:41.500 --> 00:08:43.500]  天花病
[00:08:43.500 --> 00:08:44.500]  大家知道什麼是天花病嗎
[00:08:44.500 --> 00:08:46.500]  年紀老一輩知道什麼是天花病嗎
[00:08:46.500 --> 00:08:47.500]  我小時候是中林痘的
[00:08:47.500 --> 00:08:49.500]  現在年輕人不用
[00:08:49.500 --> 00:08:50.500]  為什麼
[00:08:50.500 --> 00:08:52.500]  就因為有疫苗
[00:08:52.500 --> 00:08:54.500]  有很有效的疫苗
[00:08:54.500 --> 00:08:56.500]  是可以控制到天花
[00:08:56.500 --> 00:08:58.500]  天花病是幾千年都有
[00:08:58.500 --> 00:08:59.500]  聖經時代已經有
[00:08:59.500 --> 00:09:01.500]  疫苗開始之後
[00:09:01.500 --> 00:09:03.500]  有二百年的時間
[00:09:03.500 --> 00:09:06.500]  才能夠倒轉天花
[00:09:06.500 --> 00:09:08.500]  而這個疫苗是非常有效的疫苗
[00:09:08.500 --> 00:09:10.500]  差不多百分之一百有效
[00:09:10.500 --> 00:09:12.500]  不像現在的COVID疫苗
[00:09:12.500 --> 00:09:13.500]  百分之八十
[00:09:13.500 --> 00:09:14.500]  七十
[00:09:14.500 --> 00:09:15.500]  打過折扣
[00:09:15.500 --> 00:09:16.500]  變成總額六十
[00:09:16.500 --> 00:09:18.500]  打不打沒什麼分別
[00:09:18.500 --> 00:09:19.500]  是不是
[00:09:19.500 --> 00:09:21.500]  不過也是贊成大家打的
[00:09:21.500 --> 00:09:22.500]  不過就是
[00:09:22.500 --> 00:09:23.500]  天花病的疫苗
[00:09:23.500 --> 00:09:25.500]  差不多百分之一百有效
[00:09:25.500 --> 00:09:27.500]  第二天花病
[00:09:27.500 --> 00:09:29.500]  人類是唯一一個動物
[00:09:29.500 --> 00:09:31.500]  是可以贏得天花
[00:09:31.500 --> 00:09:33.500]  所以它是有
[00:09:33.500 --> 00:09:35.500]  有這樣的能力可以倒轉
[00:09:35.500 --> 00:09:36.500]  但是花了多少時間
[00:09:36.500 --> 00:09:38.500]  二百年
[00:09:38.500 --> 00:09:39.500]  不是兩年
[00:09:39.500 --> 00:09:41.500]  所以你說要這個COVID
[00:09:41.500 --> 00:09:42.500]  完全是倒轉
[00:09:42.500 --> 00:09:43.500]  沒有了的
[00:09:43.500 --> 00:09:44.500]  是不可能
[00:09:44.500 --> 00:09:45.500]  最好的打算就是
[00:09:45.500 --> 00:09:47.500]  希望它越變越變越變越變越弱
[00:09:47.500 --> 00:09:48.500]  那就算了
[00:09:48.500 --> 00:09:49.500]  跟它共存
[00:09:49.500 --> 00:09:51.500]  到最後還是要共存
[00:09:51.500 --> 00:09:52.500]  打不贏的仗
[00:09:52.500 --> 00:09:54.500]  勞民傷財的仗
[00:09:54.500 --> 00:09:55.500]  怎麼樣
[00:09:55.500 --> 00:09:56.500]  很無奈
[00:09:56.500 --> 00:09:57.500]  也要打
[00:09:57.500 --> 00:09:58.500]  這個就是
[00:09:58.500 --> 00:10:00.500]  一個最大的諷刺
[00:10:00.500 --> 00:10:01.500]  很大的諷刺就是
[00:10:01.500 --> 00:10:02.500]  剛才那一段的聖經
[00:10:02.500 --> 00:10:03.500]  就是
[00:10:03.500 --> 00:10:05.500]  他說國人最穩妥的時候
[00:10:05.500 --> 00:10:06.500]  詩邊說
[00:10:06.500 --> 00:10:08.500]  就是傳言的虛幻
[00:10:08.500 --> 00:10:09.500]  其實香港有兩年時間
[00:10:09.500 --> 00:10:11.500]  他可以做得更加多的預防
[00:10:11.500 --> 00:10:12.500]  為什麼
[00:10:12.500 --> 00:10:13.500]  我問我妹妹
[00:10:13.500 --> 00:10:14.500]  她妹妹在衛生署工作
[00:10:14.500 --> 00:10:15.500]  她說
[00:10:15.500 --> 00:10:17.500]  因為都沒有病毒的個案
[00:10:17.500 --> 00:10:18.500]  那些人就不去打針
[00:10:18.500 --> 00:10:20.500]  不需要預防
[00:10:20.500 --> 00:10:21.500]  就是
[00:10:21.500 --> 00:10:23.500]  你不殺到馬來西亞你不怕嗎
[00:10:23.500 --> 00:10:24.500]  其實有兩年時間
[00:10:24.500 --> 00:10:26.500]  給他充足的準備
[00:10:26.500 --> 00:10:27.500]  反而我們英國沒有
[00:10:27.500 --> 00:10:28.500]  英國一來就已經
[00:10:28.500 --> 00:10:29.500]  噎噎聲
[00:10:29.500 --> 00:10:31.500]  我們根本沒有辦法可以做到隔離
[00:10:31.500 --> 00:10:33.500]  因為大的國家有難
[00:10:33.500 --> 00:10:35.500]  所以其實這句說話很對
[00:10:35.500 --> 00:10:37.500]  你覺得最穩妥的時候
[00:10:37.500 --> 00:10:39.500]  你人生覺得最安全的時候
[00:10:39.500 --> 00:10:41.500]  最安全的時候
[00:10:41.500 --> 00:10:43.500]  其實已經是傳言的虛幻
[00:10:43.500 --> 00:10:44.500]  因為你不知道
[00:10:44.500 --> 00:10:46.500]  接著又會發生什麼
[00:10:46.500 --> 00:10:48.500]  你是不是感覺到很無奈呢
[00:10:48.500 --> 00:10:49.500]  是不是
[00:10:49.500 --> 00:10:51.500]  詩邊說得很清楚的
[00:10:51.500 --> 00:10:53.500]  他說你今天你很忙亂
[00:10:53.500 --> 00:10:55.500]  你又要做隔離控制
[00:10:55.500 --> 00:10:56.500]  又要做什麼
[00:10:56.500 --> 00:10:58.500]  其實是謊言
[00:10:58.500 --> 00:11:00.500]  他說你積蓄的財寶
[00:11:00.500 --> 00:11:01.500]  這個真是大諷刺
[00:11:01.500 --> 00:11:02.500]  這個不只是影響COVID
[00:11:02.500 --> 00:11:03.500]  影響我們每一個人
[00:11:03.500 --> 00:11:05.500]  今天你以為儲了很多錢
[00:11:05.500 --> 00:11:08.500]  他說不知將來有誰來收取
[00:11:08.500 --> 00:11:10.500]  你的財寶
[00:11:10.500 --> 00:11:12.500]  你離開了世界之後
[00:11:12.500 --> 00:11:14.500]  誰拿到你的財寶
[00:11:14.500 --> 00:11:16.500]  誰來收取你的財寶
[00:11:16.500 --> 00:11:17.500]  你打仗的時候
[00:11:17.500 --> 00:11:20.500]  你拿著銀紙有什麼用
[00:11:20.500 --> 00:11:21.500]  是不是
[00:11:21.500 --> 00:11:23.500]  所以這個是很真很實的
[00:11:23.500 --> 00:11:25.500]  所以我們有流行幾句說話
[00:11:25.500 --> 00:11:27.500]  就是人在天堂就怎樣
[00:11:27.500 --> 00:11:29.500]  錢在銀行
[00:11:29.500 --> 00:11:31.500]  你帶不走的
[00:11:31.500 --> 00:11:32.500]  還有什麼
[00:11:32.500 --> 00:11:33.500]  還有一句就是很流行的
[00:11:33.500 --> 00:11:35.500]  最近就是說你的財產
[00:11:35.500 --> 00:11:37.500]  最後變成遺產
[00:11:37.500 --> 00:11:38.500]  真的
[00:11:38.500 --> 00:11:40.500]  聖經其實就兩千年前
[00:11:40.500 --> 00:11:41.500]  一千多年前
[00:11:41.500 --> 00:11:43.500]  大衛詩人已經寫了
[00:11:43.500 --> 00:11:46.500]  說你的財寶是誰來收取
[00:11:46.500 --> 00:11:47.500]  你是不是很無奈
[00:11:47.500 --> 00:11:49.500]  你儲了很多錢又如何
[00:11:49.500 --> 00:11:51.500]  是不是
[00:11:51.500 --> 00:11:53.500]  影響我們的也有很多其他的
[00:11:53.500 --> 00:11:55.500]  就是譬如移民來英國
[00:11:55.500 --> 00:11:58.500]  其實我就不喜歡分新移民舊移民
[00:11:58.500 --> 00:11:59.500]  老話橋
[00:11:59.500 --> 00:12:00.500]  因為我也是移民
[00:12:00.500 --> 00:12:02.500]  因為其實我也是香港過來
[00:12:02.500 --> 00:12:03.500]  算是移民
[00:12:03.500 --> 00:12:04.500]  來了沒有走到
[00:12:04.500 --> 00:12:05.500]  是不是
[00:12:05.500 --> 00:12:07.500]  不過又好像覺得自己是移民
[00:12:07.500 --> 00:12:08.500]  其實也是
[00:12:08.500 --> 00:12:09.500]  但是
[00:12:09.500 --> 00:12:10.500]  什麼原因
[00:12:10.500 --> 00:12:11.500]  是不是
[00:12:11.500 --> 00:12:12.500]  大家要想一下什麼原因
[00:12:12.500 --> 00:12:13.500]  其實很可憐的
[00:12:13.500 --> 00:12:15.500]  我也很嚮往英國生活
[00:12:15.500 --> 00:12:16.500]  所以我一直在英國住下去
[00:12:16.500 --> 00:12:17.500]  但是
[00:12:17.500 --> 00:12:19.500]  想一下有時候為什麼這麼多中國人
[00:12:19.500 --> 00:12:20.500]  走了出來
[00:12:20.500 --> 00:12:21.500]  去其他國家
[00:12:21.500 --> 00:12:23.500]  大家可以心裡有數
[00:12:23.500 --> 00:12:24.500]  是不是
[00:12:24.500 --> 00:12:25.500]  有些人說我們是
[00:12:25.500 --> 00:12:26.500]  來到外國
[00:12:26.500 --> 00:12:28.500]  都不是二等公民
[00:12:28.500 --> 00:12:29.500]  是三等
[00:12:29.500 --> 00:12:30.500]  就是
[00:12:30.500 --> 00:12:31.500]  英國人先
[00:12:31.500 --> 00:12:32.500]  接著就白人
[00:12:32.500 --> 00:12:33.500]  歐洲人
[00:12:33.500 --> 00:12:34.500]  才到我們
[00:12:34.500 --> 00:12:35.500]  也好
[00:12:35.500 --> 00:12:37.500]  那些黑人可能還低一點
[00:12:37.500 --> 00:12:38.500]  三等
[00:12:38.500 --> 00:12:40.500]  其實三等還有一個解法
[00:12:40.500 --> 00:12:41.500]  知不知道
[00:12:41.500 --> 00:12:42.500]  就是什麼
[00:12:42.500 --> 00:12:43.500]  在英國做什麼
[00:12:43.500 --> 00:12:44.500]  等吃
[00:12:44.500 --> 00:12:45.500]  等睡
[00:12:45.500 --> 00:12:47.500]  還有等死
[00:12:47.500 --> 00:12:48.500]  所以
