
[00:00:00.000 --> 00:00:06.240]  我們一同繼續進深思想約拿書的信息
[00:04:50.960 --> 00:04:53.840]  裏面有兩個命令式的動詞
[00:04:53.840 --> 00:04:57.200]  叫約拿「起來去」
[00:04:57.200 --> 00:04:59.520]  「起來」即刻去
[00:04:59.520 --> 00:05:03.200]  「起來」的意思是有立即的意思
[00:05:03.200 --> 00:05:05.720]  這是一個很清晰的呼召
[00:05:05.720 --> 00:05:08.560]  人物 亞米泰的兒子約拿
[00:05:08.560 --> 00:05:12.560]  時間是立即 地點是利尼尼大城
[00:05:12.560 --> 00:05:15.760]  訊息內容是警告的訊息
[00:05:15.760 --> 00:05:19.080]  原因 因為利尼尼大城的惡
[00:05:19.080 --> 00:05:22.720]  已經達到神的面前
[00:05:22.720 --> 00:05:25.880]  非常清晰 一點也不含糊
[00:05:25.880 --> 00:05:28.680]  頂姐妹 清晰的呼召
[00:05:28.680 --> 00:05:30.640]  有一個很重要的元素
[00:05:30.640 --> 00:05:34.440]  是要有神的話在當中
[00:05:34.440 --> 00:05:36.360]  今天當我們來衡量一個呼召
[00:05:36.360 --> 00:05:38.560]  是否真實 是否真確的時候
[00:05:38.560 --> 00:05:42.480]  當然個人的感動 時間的考驗
[00:05:42.480 --> 00:05:45.440]  熟悉你的目者 熟悉你的弟兄姊妹
[00:05:45.440 --> 00:05:48.280]  他們對你的印證當然是重要
[00:05:48.280 --> 00:05:50.680]  但當中最重要 最必要的
[00:05:50.680 --> 00:05:54.360]  是要有神的話
[00:05:54.360 --> 00:05:55.440]  這裏所說的
[00:05:55.440 --> 00:05:58.240]  當然不是我們偶然揭開聖經
[00:05:58.240 --> 00:06:01.120]  我們看到一兩節有感動的話
[00:06:01.120 --> 00:06:04.600]  而是我們要恆常地去親近神
[00:06:04.600 --> 00:06:06.680]  我們靈修禱告裏面
[00:06:06.680 --> 00:06:11.040]  我們會對神的話有深刻的領受
[00:06:11.040 --> 00:06:12.560]  就好像約翰提醒我們
[00:06:12.560 --> 00:06:18.400]  在約翰福音15章7節這樣說
[00:06:18.400 --> 00:06:21.000]  「你們若常在我裏面
[00:06:21.000 --> 00:06:24.440]  我的話也常在你們裏面
[00:06:24.440 --> 00:06:26.120]  凡你們所祈求的
[00:06:26.120 --> 00:06:30.280]  祈求就給你們成就」
[00:06:30.280 --> 00:06:33.120]  約拿很清楚知道神的呼召
[00:06:33.120 --> 00:06:38.600]  但很可惜他卻選擇逃避
[00:06:38.600 --> 00:06:41.840]  經文第三節這樣說
[00:06:41.840 --> 00:06:45.520]  「約拿卻起來逃往他施去躲避耶和華
[00:06:45.520 --> 00:06:48.920]  夏道若伯遇見一隻船要往他施去
[00:06:48.920 --> 00:06:50.320]  他就給了船駕
[00:06:50.320 --> 00:06:52.520]  上了船要與船上的人
[00:06:52.520 --> 00:06:56.360]  同往他施去躲避耶和華
[00:06:56.360 --> 00:06:59.880]  神吩咐約拿起來去尼尼美城」
[00:06:59.880 --> 00:07:03.080]  沒錯,約拿立即起來
[00:07:03.080 --> 00:07:05.760]  不過他卻是去另一個方向
[00:07:05.760 --> 00:07:08.760]  他卻是去他施這個地方
[00:07:08.760 --> 00:07:12.120]  來躲避耶和華
[00:07:12.120 --> 00:07:13.720]  約拿立即起來
[00:07:13.720 --> 00:07:16.680]  他去最近的港口約伯
[00:07:16.680 --> 00:07:18.240]  看看有什麼船
[00:07:18.240 --> 00:07:21.160]  他就上了船去他施
[00:07:21.160 --> 00:07:22.960]  去他施這個地方
[00:07:22.960 --> 00:07:28.200]  他施就是西班牙南邊的地方
[00:07:28.200 --> 00:07:33.240]  距離以色列大概有三千多公里這麼遠的地方
[00:07:33.240 --> 00:07:34.960]  可能是當時的人
[00:07:34.960 --> 00:07:39.160]  所能夠知道最遠最遠在西邊的地方
[00:07:39.160 --> 00:07:40.480]  至於尼尼美城
[00:07:40.480 --> 00:07:42.960]  就是今天伊拉克的這個地方
[00:07:42.960 --> 00:07:46.000]  是方向完全相反的
[00:07:46.000 --> 00:07:50.480]  是在以色列的東邊大概八百公里的地方
[00:07:50.480 --> 00:07:51.680]  一個在東
[00:07:51.680 --> 00:07:54.840]  一個在很遠很遠的西邊
[00:07:54.840 --> 00:07:58.480]  我們要問為什麼約拿要逃跑
[00:07:58.480 --> 00:08:00.200]  要逃到這麼盡
[00:08:00.200 --> 00:08:01.680]  要去到這麼遠的地方
[00:08:01.680 --> 00:08:03.160]  這麼有決心
[00:08:03.160 --> 00:08:04.320]  是不是他偷懶
[00:08:04.320 --> 00:08:07.640]  不願意去承擔這麼重大的職責呢
[00:08:07.640 --> 00:08:09.000]  我相信不是
[00:08:09.000 --> 00:08:10.440]  因為我們知道
[00:08:10.440 --> 00:08:13.400]  懶的人通常是不動的
[00:08:13.400 --> 00:08:15.400]  最多你踢一踢他就可以動
[00:08:15.400 --> 00:08:16.360]  所以我相信
[00:08:16.360 --> 00:08:18.200]  如果約拿真的懶的話
[00:08:18.200 --> 00:08:21.000]  他大可以不作回應
[00:08:21.000 --> 00:08:22.240]  假裝聽不到
[00:08:22.240 --> 00:08:26.400]  或者說要更加多時間祈禱
[00:08:26.400 --> 00:08:28.080]  他可以不回應
[00:08:28.080 --> 00:08:31.760]  那會不會是因為約拿怕死
[00:08:31.760 --> 00:08:35.480]  尼尼美的惡影達到神的面前
[00:08:35.480 --> 00:08:36.800]  可想而知
[00:08:36.800 --> 00:08:39.120]  去當地去為神宣講
[00:08:39.120 --> 00:08:40.920]  是多麼危險的事
[00:08:40.920 --> 00:08:42.040]  就好像今天
[00:08:42.040 --> 00:08:46.640]  我們要差派宣教士去伊拉克這個地方
[00:08:46.640 --> 00:08:47.880]  去宣教
[00:08:47.880 --> 00:08:48.800]  是很危險的
[00:08:48.800 --> 00:08:51.520]  甚至連地方名我們都不能夠說出來
[00:08:51.520 --> 00:08:54.000]  當地又有很多的恐怖組織
[00:08:54.000 --> 00:08:56.040]  有極端的伊斯蘭國等等
[00:08:56.040 --> 00:08:57.320]  是很危險的
[00:08:57.320 --> 00:08:59.760]  不過我相信
[00:08:59.760 --> 00:09:02.240]  約拿不是一個怕死的先知
[00:09:02.240 --> 00:09:03.520]  我們再看下去就會知道
[00:09:03.520 --> 00:09:05.920]  他寧願自己被拋到海裏面
[00:09:05.920 --> 00:09:07.520]  死了他算了
[00:09:07.520 --> 00:09:10.440]  來救回整條船的人
[00:09:10.440 --> 00:09:12.040]  那究竟是什麼原因
[00:09:12.040 --> 00:09:15.720]  讓約拿要這樣躲避
[00:09:15.720 --> 00:09:16.800]  逃避神呢
[00:09:16.800 --> 00:09:18.400]  其實約拿自己有講的
[00:09:18.400 --> 00:09:19.280]  真正的原因
[00:09:19.280 --> 00:09:20.800]  他親口講了出來
[00:09:20.800 --> 00:09:22.800]  就在第四章的時候
[00:09:22.800 --> 00:09:24.000]  四章一開始的時候
[00:09:24.000 --> 00:09:25.240]  約拿這樣講
[00:09:25.240 --> 00:09:25.760]  他說
[00:09:25.760 --> 00:09:28.800]  「這是約拿大大不悅且甚乏勞
[00:09:28.800 --> 00:09:30.760]  就禱告耶和華說
[00:09:30.760 --> 00:09:31.760]  耶和華
[00:09:31.760 --> 00:09:33.120]  我在本國的時候
[00:09:33.120 --> 00:09:34.760]  豈不是講了呢
[00:09:34.760 --> 00:09:36.600]  我知道你是有恩典
[00:09:36.600 --> 00:09:37.720]  有憐憫的神
[00:09:37.720 --> 00:09:38.760]  不輕易乏勞
[00:09:38.760 --> 00:09:40.480]  有豐盛的慈愛
[00:09:40.480 --> 00:09:43.920]  並且後悔不降所說的災
[00:09:43.920 --> 00:09:45.040]  所以
[00:09:45.040 --> 00:09:49.160]  我急速逃往他思去」
[00:09:49.160 --> 00:09:50.960]  約拿很坦白
[00:09:50.960 --> 00:09:54.160]  他親口講了一個真正的原因
[00:09:54.160 --> 00:09:55.400]  這事是指到
[00:09:55.400 --> 00:09:56.840]  尼尼尾城之後
[00:09:56.840 --> 00:09:59.800]  他們聽到這個審判訊息的時候
[00:09:59.800 --> 00:10:03.680]  果然全城的人都去悔改
[00:10:03.680 --> 00:10:06.000]  以致到神不降災
[00:10:06.000 --> 00:10:07.720]  下去尼尼尾城
[00:10:07.720 --> 00:10:11.480]  就在神的慈愛和恩典之下
[00:10:11.480 --> 00:10:15.000]  惡人最終沒有惡報
[00:10:15.000 --> 00:10:19.280]  這是約拿最無法接受的現實
[00:10:19.280 --> 00:10:20.520]  剛才講過
[00:10:20.520 --> 00:10:23.680]  拿紅書是對尼尼尾一卷
[00:10:23.680 --> 00:10:27.720]  帶有強烈審判訊息的一卷書卷
[00:10:27.720 --> 00:10:28.760]  在當中
[00:10:28.760 --> 00:10:30.240]  短短的三章經文
[00:10:30.240 --> 00:10:31.560]  去到最後那一節
[00:10:31.560 --> 00:10:34.040]  還是很嚴厲的審判訊息
[00:10:34.040 --> 00:10:36.320]  在經文三章十九節
[00:10:36.320 --> 00:10:37.720]  這樣說
[00:10:37.720 --> 00:10:39.800]  「你的損傷無法醫治
[00:10:39.800 --> 00:10:42.000]  你的傷痕極其重大
[00:10:42.000 --> 00:10:43.480]  凡聽你訊息的
[00:10:43.480 --> 00:10:46.160]  必都因此向你拍掌
[00:10:46.160 --> 00:10:47.280]  你所行的惡
[00:10:47.280 --> 00:10:50.000]  誰沒有事常遭遇呢?」
[00:10:50.000 --> 00:10:51.080]  這一句話
[00:10:51.080 --> 00:10:56.440]  是拿紅仙芝向尼尼尾的王講的
[00:10:56.440 --> 00:10:58.560]  就是說
[00:10:58.560 --> 00:11:00.080]  亞述國、尼尼尾城
[00:11:00.080 --> 00:11:01.320]  你們沒得救
[00:11:01.320 --> 00:11:03.120]  你們死定了
[00:11:03.120 --> 00:11:05.400]  凡是聽到你們滅亡的人
[00:11:05.400 --> 00:11:07.640]  他們都會拍爛手掌
[00:11:07.640 --> 00:11:09.240]  因為他們
[00:11:09.240 --> 00:11:10.400]  很多很多的人
[00:11:10.400 --> 00:11:12.680]  都受過你們的苦
[00:11:12.680 --> 00:11:15.360]  受過你們的迫害
[00:11:15.360 --> 00:11:19.760]  我相信若拿心裏真的很想做拿紅
[00:11:19.760 --> 00:11:23.520]  他很想做這個宣告審判的訊息那個人
[00:11:23.520 --> 00:11:24.760]  因為
[00:11:24.760 --> 00:11:29.240]  是合乎他心裏面對神的觀念
[00:11:29.240 --> 00:11:31.360]  合乎他心裏面的神學
[00:11:31.360 --> 00:11:32.040]  沒錯
[00:11:32.040 --> 00:11:33.640]  神是應該有豐富
[00:11:33.640 --> 00:11:35.240]  有豐盛的憐憫和恩典
[00:11:35.240 --> 00:11:37.680]  不過不應該過分慷慨的
[00:11:37.680 --> 00:11:40.280]  否則就是不公平
[00:11:40.280 --> 00:11:42.640]  甚至是一件惡事
[00:11:42.640 --> 00:11:45.040]  這個是若拿之後講的
[00:11:45.040 --> 00:11:46.080]  弟兄姊妹
[00:11:46.080 --> 00:11:47.600]  我想我們在頭腦上
[00:11:47.600 --> 00:11:52.280]  我們都不會認同若拿這樣的想法
[00:11:52.280 --> 00:11:54.440]  但是在我們身上
[00:11:54.440 --> 00:11:55.960]  有時或多或許
[00:11:55.960 --> 00:11:58.720]  我們都會有若拿的影子
[00:11:58.720 --> 00:12:00.080]  在我們心裏面
[00:12:00.080 --> 00:12:01.640]  我們很可能都有一些
[00:12:01.640 --> 00:12:03.960]  一些牢固很久的想法
[00:12:03.960 --> 00:12:05.480]  甚至是一些偏執
[00:12:05.480 --> 00:12:07.640]  是我們不願意放手的
[00:12:07.640 --> 00:12:11.960]  我們有我們自己的一套想法
[00:12:11.960 --> 00:12:14.520]  我們想按著我們的意思來行事
[00:12:14.520 --> 00:12:16.800]  按著我們的意思
[00:12:16.800 --> 00:12:20.360]  來跟隨我們所信的主
[00:12:20.360 --> 00:12:22.880]  甚至我們想我們所信的主
[00:12:22.880 --> 00:12:25.520]  按著我們的意思來行事
[00:12:25.520 --> 00:12:27.280]  有時我們有意無意之間
[00:12:27.280 --> 00:12:30.120]  為神定了一個框框
[00:12:30.120 --> 00:12:31.800]  是我們能夠明白的框框
[00:12:31.800 --> 00:12:36.200]  神只可以在當中來運作
[00:12:36.200 --> 00:12:40.040]  雖然神有時給我們很清楚的呼召
[00:12:40.040 --> 00:12:41.680]  很清晰的訊息
[00:12:41.680 --> 00:12:44.560]  但是如果神的這把聲音
[00:12:44.560 --> 00:12:48.240]  跟我們心裏面的意願是不相符的時候
[00:12:48.240 --> 00:12:51.280]  我們很可能會選擇逃避
[00:12:51.280 --> 00:12:52.880]  神叫我們去東
[00:12:52.880 --> 00:12:55.000]  我們就去西
[00:12:55.000 --> 00:12:58.160]  或者我們會表面
[00:12:58.160 --> 00:12:59.160]  有一些馴服
[00:12:59.160 --> 00:13:00.240]  就好像若拿
[00:13:00.240 --> 00:13:01.840]  神叫他起來
[00:13:01.840 --> 00:13:02.560]  他沒有錯
[00:13:02.560 --> 00:13:03.480]  他馬上起來
[00:13:03.480 --> 00:13:06.880]  不過他卻是去自己想去的另一邊
[00:13:06.880 --> 00:13:10.920]  另一個的地方
[00:13:10.920 --> 00:13:15.440]  或者我們可能會比若拿聰明一點
[00:13:15.440 --> 00:13:16.880]  或者比起若拿來講
[00:13:16.880 --> 00:13:18.320]  我們會圓滑一點
[00:13:18.320 --> 00:13:20.680]  我們不會直接去承認
[00:13:20.680 --> 00:13:23.680]  我們去躲避耶和華神
[00:13:23.680 --> 00:13:26.480]  我們可能會懂得找一些
[00:13:26.480 --> 00:13:27.960]  屬靈的理由
[00:13:27.960 --> 00:13:30.480]  我還是覺得那邊的
[00:13:30.480 --> 00:13:33.480]  侍奉崗位那邊有需要一些
[00:13:33.480 --> 00:13:36.480]  所以不要再邀請我這邊
[00:13:36.480 --> 00:13:40.480]  縱使是很清晰知道這邊是神的心意
[00:13:40.480 --> 00:13:44.600]  或者我還是覺得需要站著等候一下
[00:13:44.600 --> 00:13:49.000]  拖延我們對神的回覆
[00:13:49.000 --> 00:13:50.880]  弟兄姊妹
[00:13:50.880 --> 00:13:51.960]  我們要小心
[00:13:51.960 --> 00:13:56.440]  有時我們甚至想扭曲神的意思
[00:13:56.440 --> 00:13:58.840]  就好像若拿的警方一樣
[00:13:58.840 --> 00:14:01.280]  如果不是神的心意
[00:14:01.280 --> 00:14:03.080]  怎麼會剛好有一艘船在那裡
[00:14:03.080 --> 00:14:05.480]  可以去到他師
[00:14:05.480 --> 00:14:07.640]  這個應該是神的心意
[00:14:07.640 --> 00:14:08.120]  弟兄姊妹
[00:14:08.120 --> 00:14:12.720]  我們千萬不要有意無意地搞錯了
[00:14:12.720 --> 00:14:14.080]  神容許的事情
[00:14:14.080 --> 00:14:16.600]  不代表是神的心意
[00:14:16.600 --> 00:14:17.920]  聖經裡面都有記載
[00:14:17.920 --> 00:14:19.560]  很多人犯罪的情況
[00:14:19.560 --> 00:14:22.000]  甚至有時神是任憑他們
[00:14:22.000 --> 00:14:24.000]  但這個不是神的心意
[00:14:24.000 --> 00:14:27.440]  叫人犯罪不是神的心意
[00:14:27.440 --> 00:14:30.200]  我們千萬不要自圓其說
[00:14:30.200 --> 00:14:32.840]  我們千萬不要自欺欺人
[00:14:32.840 --> 00:14:33.840]  我記得當年
[00:14:33.840 --> 00:14:37.480]  當我預備進入神學院之前
[00:14:37.480 --> 00:14:40.680]  有一個很好的朋友約我聊天吃飯
[00:14:40.680 --> 00:14:41.680]  他很認真地跟我說
[00:14:41.680 --> 00:14:47.120]  你會不會嘗試考慮帶職侍奉
[00:14:47.120 --> 00:14:49.960]  一方面你不需要放棄你的工作
[00:14:49.960 --> 00:14:52.480]  一方面其實在商業社會裡面
[00:14:52.480 --> 00:14:57.560]  也需要有很多願意毀身的基督徒
[00:14:57.560 --> 00:15:00.600]  聽起來也挺有道理的
[00:15:00.600 --> 00:15:04.680]  似乎是一個兩全其美的方案
[00:15:04.680 --> 00:15:06.960]  但我仍然無法逃避的問題是
[00:15:06.960 --> 00:15:10.280]  究竟神對我的呼召是什麼
[00:15:10.280 --> 00:15:12.600]  究竟這個是不是神給我的呼召
[00:15:12.600 --> 00:15:14.640]  究竟是我想去做
[00:15:14.640 --> 00:15:18.600]  還是神想我去做
[00:15:18.600 --> 00:15:22.360]  這是必須回答的問題
[00:15:22.360 --> 00:15:25.200]  讓我們再看經文的發展
[00:15:25.200 --> 00:15:27.760]  第四到第六節這樣說
[00:15:27.760 --> 00:15:32.320]  「然而,耶和華使海中起大風
[00:15:32.320 --> 00:15:34.800]  海就狂風大作
[00:15:34.800 --> 00:15:38.560]  甚至船幾乎破壞,水手便懼怕
[00:15:38.560 --> 00:15:40.240]  各人哀求自己的神
[00:15:40.240 --> 00:15:42.760]  他們將船上的貨物抛在海中
[00:15:42.760 --> 00:15:44.720]  為要使船輕些
[00:15:44.720 --> 00:15:49.960]  若拿以下底倉躺臥沉睡
[00:15:49.960 --> 00:15:52.080]  船主到他那裡對他說
[00:15:52.080 --> 00:15:53.800]  你這沉睡的人
[00:15:53.800 --> 00:15:55.040]  為何這樣呢?
[00:15:55.040 --> 00:15:56.880]  起來求告你的神
[00:15:56.880 --> 00:15:59.160]  或神顧念我們
[00:15:59.160 --> 00:16:02.160]  使我們不致滅亡
[00:16:02.160 --> 00:16:05.240]  若拿一心要來躲避耶和華
[00:16:05.240 --> 00:16:09.320]  儘管神在海上興起極大的風浪
[00:16:09.320 --> 00:16:13.080]  在原文當中是神拋了大浪下來
[00:16:13.080 --> 00:16:16.320]  但若拿卻一於好小理
[00:16:16.320 --> 00:16:20.960]  到船倉下躺臥沉睡
[00:16:20.960 --> 00:16:22.440]  從常理角度去想
[00:16:22.440 --> 00:16:24.240]  其實是沒有什麼可能的
[00:16:24.240 --> 00:16:25.960]  當這麼大風浪的時候
[00:16:25.960 --> 00:16:29.360]  哪有可能睡得著呢?
[00:16:29.360 --> 00:16:32.520]  但是若拿就是這麼頑固
[00:16:32.520 --> 00:16:34.680]  他大屁股蓋過頭就算了
[00:16:34.680 --> 00:16:38.760]  務求不再聽到神的聲音
[00:16:38.760 --> 00:16:41.000]  頂天會有時我們也會一樣
[00:16:41.000 --> 00:16:43.800]  有時神給我們一個很清晰的方向
[00:16:43.800 --> 00:16:45.560]  給我們一個很清晰的命令
[00:16:45.560 --> 00:16:48.880]  但我們卻是躲避耶和華的聲音
[00:16:48.880 --> 00:16:51.840]  我們以各樣的方法嘗試去遮蓋
[00:16:51.840 --> 00:16:56.400]  我們或許仍然會繼續讀經
[00:16:56.400 --> 00:17:00.080]  我們或許會繼續有信仰的生活
[00:17:00.080 --> 00:17:01.760]  有教會的生活
[00:17:01.760 --> 00:17:04.880]  但是我們卻從來不願意
[00:17:04.880 --> 00:17:08.480]  闖開我們心靈的耳朵
[00:17:08.480 --> 00:17:12.960]  去將神的話聽進我們心裡
[00:17:12.960 --> 00:17:15.040]  他斯在西班牙的地方
[00:17:15.040 --> 00:17:19.400]  是一個完全不同的外邦文化的地方
[00:17:19.400 --> 00:17:23.800]  是躲避耶和華一個很好的地方
[00:17:23.800 --> 00:17:24.920]  就像今天
[00:17:24.920 --> 00:17:27.040]  如果人要躲避耶和華的時候
[00:17:27.040 --> 00:17:29.960]  他將自己埋藏在
[00:17:29.960 --> 00:17:33.360]  隱藏在世界文化裡面
[00:17:33.360 --> 00:17:35.880]  在不信的世界裡面
[00:17:35.880 --> 00:17:38.280]  不會有人提醒你讀經
[00:17:38.280 --> 00:17:40.200]  不會有人提醒你回教會
[00:17:40.200 --> 00:17:42.200]  不會有人說你為什麼最近沒有靈修
[00:17:42.200 --> 00:17:44.440]  不會的
[00:17:44.440 --> 00:17:48.200]  又或者我們以忙碌的工作
[00:17:48.200 --> 00:17:52.000]  我們用各樣的活動來充斥我們的心靈
[00:17:52.000 --> 00:17:54.600]  以致我們不再需要
[00:17:54.600 --> 00:17:58.040]  我們可以避免安靜在神的面前
[00:17:58.040 --> 00:18:01.240]  但這樣是否真的能夠躲避神呢?
[00:18:01.240 --> 00:18:05.360]  經文第七召第十節這樣說
[00:18:05.360 --> 00:18:07.280]  「船上的人彼此說
[00:18:07.280 --> 00:18:08.840]  奈罷我們祭籤
[00:18:08.840 --> 00:18:10.520]  汗浪者災臨到我們
[00:18:10.520 --> 00:18:12.120]  是因誰的緣故
[00:18:12.120 --> 00:18:14.800]  於是他們祭籤祭出若拿來
[00:18:14.800 --> 00:18:16.080]  眾人對他說
[00:18:16.080 --> 00:18:17.480]  請你告訴我們
[00:18:17.480 --> 00:18:20.000]  這災臨到我們是因誰的緣故
[00:18:20.000 --> 00:18:21.520]  你以何事為業
[00:18:21.520 --> 00:18:22.440]  你從哪裡來
[00:18:22.440 --> 00:18:23.680]  你是哪一國
[00:18:23.680 --> 00:18:25.040]  屬哪一族的人
[00:18:25.040 --> 00:18:25.680]  他說
[00:18:25.680 --> 00:18:26.720]  我是希伯來人
[00:18:26.720 --> 00:18:29.000]  我敬愛耶和華那創造
[00:18:29.000 --> 00:18:32.040]  滄海汗地之天上的神
[00:18:32.040 --> 00:18:35.120]  他們就大大懼怕對他說
[00:18:35.120 --> 00:18:36.720]  你做的是什麼事呢?
[00:18:36.720 --> 00:18:39.240]  他們已經知道他躲避耶和華
