
[00:00:00.000 --> 00:00:02.000]  我們一同低頭一個禱告
[00:02:41.000 --> 00:02:43.000]  怎樣對待他們
[00:02:43.000 --> 00:02:45.000]  但是我們的信仰
[00:02:45.000 --> 00:02:48.000]  不是因為我們的行善作惡
[00:02:48.000 --> 00:02:51.000]  神就定奪我們是否有恩典
[00:02:51.000 --> 00:02:52.000]  不是
[00:02:52.000 --> 00:02:54.000]  如果照我們剛才讀的經文
[00:02:54.000 --> 00:02:58.000]  看到恩典、恩典、恩典
[00:02:58.000 --> 00:03:01.000]  彼得前書第五章說到
[00:03:01.000 --> 00:03:04.000]  要將一切的憂慮卸給神
[00:03:04.000 --> 00:03:07.000]  是對基督徒說的
[00:03:07.000 --> 00:03:09.000]  是對神的賢侶說的
[00:03:09.000 --> 00:03:12.000]  對世人他不明白
[00:03:12.000 --> 00:03:13.000]  憂慮就是憂慮
[00:03:13.000 --> 00:03:15.000]  怎麼會卸給神呢
[00:03:15.000 --> 00:03:16.000]  但是對基督徒來說
[00:03:16.000 --> 00:03:17.000]  他知道
[00:03:17.000 --> 00:03:18.000]  為什麼呢
[00:03:18.000 --> 00:03:20.000]  因為他信有神
[00:03:20.000 --> 00:03:26.000]  除非你是A4的基督徒
[00:03:26.000 --> 00:03:28.000]  是不是
[00:03:28.000 --> 00:03:31.000]  說是信
[00:03:31.000 --> 00:03:33.000]  其實是不信
[00:03:33.000 --> 00:03:36.000]  弟子妹妹
[00:03:36.000 --> 00:03:39.000]  其中一件事是可以測試到的
[00:03:39.000 --> 00:03:40.000]  在正面方面
[00:03:40.000 --> 00:03:42.000]  當你祈禱的時候
[00:03:42.000 --> 00:03:46.000]  你真的信得過神會聽你的禱告嗎
[00:03:46.000 --> 00:03:48.000]  很多時候
[00:03:48.000 --> 00:03:50.000]  我今天封面文章有寫到
[00:03:50.000 --> 00:03:52.000]  很多時候我們祈禱
[00:03:52.000 --> 00:03:53.000]  如果這一輪
[00:03:53.000 --> 00:03:55.000]  多些聚會
[00:03:55.000 --> 00:03:57.000]  我舉例子
[00:03:57.000 --> 00:03:59.000]  多些讀經
[00:03:59.000 --> 00:04:00.000]  教會有很多工作
[00:04:00.000 --> 00:04:02.000]  我多些參與
[00:04:02.000 --> 00:04:04.000]  那應該我講的東西
[00:04:04.000 --> 00:04:06.000]  他聽多些話
[00:04:06.000 --> 00:04:08.000]  如果我這一輪
[00:04:08.000 --> 00:04:10.000]  很少回教會
[00:04:10.000 --> 00:04:14.000]  甚至忙到連祈禱讀經都忘記了的話
[00:04:14.000 --> 00:04:16.000]  那我也懶得理他
[00:04:16.000 --> 00:04:18.000]  他會不會理我呢
[00:04:18.000 --> 00:04:19.000]  會不會聽我呢
[00:04:19.000 --> 00:04:22.000]  我們用這種思想
[00:04:22.000 --> 00:04:25.000]  來侍奉敬拜這位神
[00:04:25.000 --> 00:04:27.000]  難怪的
[00:04:27.000 --> 00:04:29.000]  因為這個文化是這樣
[00:04:29.000 --> 00:04:31.000]  甚至我們成長
[00:04:31.000 --> 00:04:33.000]  這個身體成長過程裡面
[00:04:33.000 --> 00:04:35.000]  都是這樣接受教育的
[00:04:35.000 --> 00:04:36.000]  是不是
[00:04:36.000 --> 00:04:38.000]  父母說你做好一點
[00:04:38.000 --> 00:04:40.000]  就疼你多一點
[00:04:40.000 --> 00:04:41.000]  你頑皮
[00:04:41.000 --> 00:04:42.000]  就打你
[00:04:42.000 --> 00:04:44.000]  這個觀念在這裡
[00:04:44.000 --> 00:04:46.000]  所以我們教導人是這樣
[00:04:46.000 --> 00:04:49.000]  我們以為我們和神之間的關係都是這樣
[00:04:49.000 --> 00:04:51.000]  但是發覺原來
[00:04:51.000 --> 00:04:52.000]  弟兄姊妹
[00:04:52.000 --> 00:04:54.000]  恩典的領受
[00:04:54.000 --> 00:04:56.000]  不是在於你做什麼得到的
[00:04:56.000 --> 00:04:59.000]  是白白賜給你的
[00:04:59.000 --> 00:05:00.000]  還有
[00:05:00.000 --> 00:05:01.000]  恩典賜給你之後
[00:05:01.000 --> 00:05:03.000]  特別是救恩給你之後
[00:05:03.000 --> 00:05:06.000]  不是上帝說給了你救恩
[00:05:06.000 --> 00:05:08.000]  你已經重生得救成為賢女
[00:05:08.000 --> 00:05:10.000]  已經好自為之
[00:05:10.000 --> 00:05:12.000]  自己解決它
[00:05:12.000 --> 00:05:13.000]  不是
[00:05:13.000 --> 00:05:17.000]  地上的父母也不會
[00:05:17.000 --> 00:05:20.000]  你的小生命帶來放在地上之後
[00:05:20.000 --> 00:05:24.000]  父母看到小生命出世了
[00:05:24.000 --> 00:05:26.000]  抱著你很可愛
[00:05:26.000 --> 00:05:27.000]  於是說
[00:05:27.000 --> 00:05:29.000]  天生天養
[00:05:29.000 --> 00:05:30.000]  我的責任完成了
[00:05:30.000 --> 00:05:31.000]  帶了你來
[00:05:31.000 --> 00:05:33.000]  你自己解決它
[00:05:33.000 --> 00:05:35.000]  地上父母也不會這樣
[00:05:35.000 --> 00:05:37.000]  要養育
[00:05:37.000 --> 00:05:38.000]  要教訓
[00:05:38.000 --> 00:05:40.000]  要教導他們
[00:05:40.000 --> 00:05:41.000]  是不是?
[00:05:41.000 --> 00:05:45.000]  如果地上肉身的生活
[00:05:45.000 --> 00:05:49.000]  我們都有這樣一套理論觀念去看的時候
[00:05:49.000 --> 00:05:52.000]  何況我們屬靈的生命
[00:05:52.000 --> 00:05:56.000]  除非你不相信有屬靈的生命
[00:05:56.000 --> 00:06:00.000]  除非你不知道
[00:06:00.000 --> 00:06:02.000]  你是不是神的兒女
[00:06:02.000 --> 00:06:07.000]  今早散頭師班
[00:06:07.000 --> 00:06:10.000]  我想生命堂也未試過
[00:06:10.000 --> 00:06:12.000]  將來也不知道有沒有機會再試
[00:06:12.000 --> 00:06:16.000]  上面一百八十人坐滿了是師班席
[00:06:16.000 --> 00:06:18.000]  一百八十人
[00:06:18.000 --> 00:06:19.000]  他唱最後一首詩歌
[00:06:19.000 --> 00:06:22.000]  作天父的兒女何等寶貴
[00:06:22.000 --> 00:06:25.000]  這是我們常常唱的一首詩歌
[00:06:25.000 --> 00:06:28.000]  做神的兒女
[00:06:28.000 --> 00:06:30.000]  很寶貴
[00:06:30.000 --> 00:06:33.000]  這個寶貴不只是他生了我們
[00:06:33.000 --> 00:06:35.000]  藉著聖靈感動神的話
[00:06:35.000 --> 00:06:37.000]  光照我們願意信耶穌
[00:06:37.000 --> 00:06:39.000]  感謝主我舉手信耶穌
[00:06:39.000 --> 00:06:40.000]  決絕得永生
[00:06:40.000 --> 00:06:41.000]  我成為神的兒女
[00:06:41.000 --> 00:06:43.000]  於是上帝說好奇
[00:06:43.000 --> 00:06:45.000]  那你好自為之
[00:06:45.000 --> 00:06:47.000]  No
[00:06:47.000 --> 00:06:49.000]  一個得著救恩的人
[00:06:49.000 --> 00:06:51.000]  是恩典
[00:06:51.000 --> 00:06:55.000]  這個恩典是要隨伴你一生
[00:06:55.000 --> 00:06:56.000]  甚至有人說
[00:06:56.000 --> 00:06:59.000]  這個恩典要永永遠遠
[00:06:59.000 --> 00:07:01.000]  得救恩的時候
[00:07:01.000 --> 00:07:02.000]  這個恩典
[00:07:02.000 --> 00:07:04.000]  你得著是憑信心
[00:07:04.000 --> 00:07:07.000]  日後這個恩典在你身上做什麼呢?
[00:07:07.000 --> 00:07:10.000]  父母將你的生命帶來世上的時候
[00:07:10.000 --> 00:07:12.000]  你有了一個新的生命
[00:07:12.000 --> 00:07:13.000]  好了
[00:07:13.000 --> 00:07:16.000]  接著要養你
[00:07:16.000 --> 00:07:18.000]  要養育
[00:07:18.000 --> 00:07:20.000]  要教導
[00:07:20.000 --> 00:07:23.000]  如果地上的父母
[00:07:23.000 --> 00:07:26.000]  在如此對待一個新的生命的時候
[00:07:26.000 --> 00:07:28.000]  我們贖你的生命在神面前
[00:07:28.000 --> 00:07:30.000]  你承受了恩惠之後
[00:07:30.000 --> 00:07:32.000]  又怎麼樣呢?
[00:07:32.000 --> 00:07:35.000]  天父一樣看顧養育
[00:07:35.000 --> 00:07:36.000]  所以你明白
[00:07:36.000 --> 00:07:40.000]  為什麼在教會起紛爭的時候
[00:07:40.000 --> 00:07:42.000]  保羅寫信給那些教會說
[00:07:42.000 --> 00:07:44.000]  栽種的
[00:07:44.000 --> 00:07:45.000]  囂觀的
[00:07:45.000 --> 00:07:47.000]  算不得什麼
[00:07:47.000 --> 00:07:49.000]  有人在那裡直堂
[00:07:49.000 --> 00:07:50.000]  有人傳福音
[00:07:50.000 --> 00:07:52.000]  種子撒在你身上
[00:07:52.000 --> 00:07:54.000]  OK 你信耶穌了
[00:07:54.000 --> 00:07:56.000]  有人繼續跟你做栽培工作
[00:07:56.000 --> 00:07:58.000]  你成長了
[00:07:58.000 --> 00:07:59.000]  老師說這些
[00:07:59.000 --> 00:08:01.000]  聖經說算不得什麼
[00:08:01.000 --> 00:08:02.000]  又不是
[00:08:02.000 --> 00:08:04.000]  我們做得很辛苦
[00:08:04.000 --> 00:08:06.000]  放了工之後還要上山福
[00:08:06.000 --> 00:08:09.000]  福完之後又要去跟別人帶信耶穌
[00:08:09.000 --> 00:08:11.000]  這個不福弟哥又要福
[00:08:11.000 --> 00:08:13.000]  都挺糟糕的
[00:08:13.000 --> 00:08:14.000]  是什麼呢?
[00:08:14.000 --> 00:08:15.000]  原來
[00:08:15.000 --> 00:08:17.000]  我一會兒告訴你
[00:08:17.000 --> 00:08:19.000]  這個是恩典
[00:08:19.000 --> 00:08:22.000]  白白得來白白捨去
[00:08:22.000 --> 00:08:24.000]  沒什麼可誇的
[00:08:24.000 --> 00:08:26.000]  人成不成長
[00:08:26.000 --> 00:08:27.000]  長不長大
[00:08:27.000 --> 00:08:28.000]  是什麼呢?
[00:08:28.000 --> 00:08:31.000]  是賜生命的神給他
[00:08:31.000 --> 00:08:32.000]  他成不成長
[00:08:32.000 --> 00:08:33.000]  所以保羅說
[00:08:33.000 --> 00:08:35.000]  囂觀的算不得什麼
[00:08:35.000 --> 00:08:36.000]  栽種的算不得什麼
[00:08:36.000 --> 00:08:39.000]  唯有神使他生長
[00:08:39.000 --> 00:08:41.000]  有生命就會生長
[00:08:41.000 --> 00:08:44.000]  沒生命就不會生長
[00:08:44.000 --> 00:08:46.000]  等一會兒我們也說
[00:08:46.000 --> 00:08:48.000]  舉個例子
[00:08:48.000 --> 00:08:50.000]  好像一些果子
[00:08:50.000 --> 00:08:54.000]  大家喜歡吃什麼果子?
[00:08:54.000 --> 00:08:56.000]  龍眼?
[00:08:56.000 --> 00:08:58.000]  荔枝?
[00:08:58.000 --> 00:08:59.000]  蘋果?
[00:08:59.000 --> 00:09:01.000]  橙?
[00:09:01.000 --> 00:09:03.000]  喜歡吃嗎?
[00:09:03.000 --> 00:09:05.000]  我以前有一段時間
[00:09:05.000 --> 00:09:06.000]  年輕的時候
[00:09:06.000 --> 00:09:07.000]  不能吃橙
[00:09:07.000 --> 00:09:08.000]  不知道為什麼
[00:09:08.000 --> 00:09:09.000]  可能胃酸過多
[00:09:09.000 --> 00:09:10.000]  一吃就不舒服
[00:09:10.000 --> 00:09:12.000]  到我後來
[00:09:12.000 --> 00:09:14.000]  不知道什麼時候
[00:09:14.000 --> 00:09:16.000]  我也不知道神什麼時候給我
[00:09:16.000 --> 00:09:17.000]  我可以吃橙
[00:09:17.000 --> 00:09:19.000]  吃了一陣子我發覺橙很好吃
[00:09:19.000 --> 00:09:21.000]  不過橙是酸酸的
[00:09:21.000 --> 00:09:23.000]  還有橙有核
[00:09:23.000 --> 00:09:24.000]  我最近發覺
[00:09:24.000 --> 00:09:27.000]  為什麼每次吃橙
[00:09:27.000 --> 00:09:29.000]  無論是新歧視也好
[00:09:29.000 --> 00:09:31.000]  三角麥也好
[00:09:31.000 --> 00:09:34.000]  沒有核
[00:09:34.000 --> 00:09:35.000]  不但沒有核
[00:09:35.000 --> 00:09:37.000]  很甜的
[00:09:37.000 --> 00:09:40.000]  很多汁的
[00:09:40.000 --> 00:09:42.000]  所以有時候我買橙回去
[00:09:42.000 --> 00:09:43.000]  我太太都讚我
[00:09:43.000 --> 00:09:47.000]  這些橙買得這麼好吃
[00:09:47.000 --> 00:09:49.000]  有沒有奇怪到?
[00:09:49.000 --> 00:09:51.000]  我開始奇怪了
[00:09:51.000 --> 00:09:53.000]  橙沒有核
[00:09:53.000 --> 00:10:00.000]  那怎麼傳下去呢?
[00:10:00.000 --> 00:10:01.000]  我真的不知道
[00:10:01.000 --> 00:10:03.000]  中間你們有讀農學的
[00:10:03.000 --> 00:10:04.000]  告訴我
[00:10:04.000 --> 00:10:05.000]  那些橙沒有核
[00:10:05.000 --> 00:10:08.000]  那怎麼傳下去呢?
[00:10:08.000 --> 00:10:10.000]  我明白一個道理了
[00:10:10.000 --> 00:10:12.000]  我學習到
[00:10:12.000 --> 00:10:14.000]  要結果子
[00:10:14.000 --> 00:10:18.000]  不過不要結那些有基因的果子
[00:10:18.000 --> 00:10:20.000]  基因改造的果子
[00:10:20.000 --> 00:10:22.000]  將熟悉的東西
[00:10:22.000 --> 00:10:24.000]  放在信仰裡面
[00:10:24.000 --> 00:10:26.000]  如果這些果子
[00:10:26.000 --> 00:10:30.000]  好吃、很漂亮、很多汁、很甜
[00:10:30.000 --> 00:10:32.000]  但是
[00:10:32.000 --> 00:10:37.000]  不可以全身接待
[00:10:37.000 --> 00:10:39.000]  基督徒的信仰
[00:10:39.000 --> 00:10:41.000]  到你停在那裡的時候
[00:10:41.000 --> 00:10:43.000]  哪怕你一生
[00:10:43.000 --> 00:10:44.000]  被人讚
[00:10:44.000 --> 00:10:45.000]  每個人都讚你
[00:10:45.000 --> 00:10:49.000]  好人、好叻、好勝、好熱心
[00:10:49.000 --> 00:10:51.000]  So what?
[00:10:51.000 --> 00:10:53.000]  生命呢?
[00:10:53.000 --> 00:10:56.000]  生命要傳承的
[00:10:56.000 --> 00:10:58.000]  你要傳承的生命
[00:10:58.000 --> 00:11:00.000]  所以你不單結出聖靈的果子
[00:11:00.000 --> 00:11:06.000]  還要結出生命的果子
[00:11:06.000 --> 00:11:07.000]  為這個緣故
[00:11:07.000 --> 00:11:08.000]  頂智梅
[00:11:08.000 --> 00:11:10.000]  你明白
[00:11:10.000 --> 00:11:15.000]  因典是白白領受的
[00:11:15.000 --> 00:11:18.000]  因典也是白白的施予
[00:11:18.000 --> 00:11:19.000]  我們很快去看看
[00:11:19.000 --> 00:11:21.000]  剛才所讀的經文
[00:11:21.000 --> 00:11:22.000]  彼得前書
[00:11:22.000 --> 00:11:25.000]  將憂慮卸給神
[00:11:25.000 --> 00:11:26.000]  告訴我們
[00:11:26.000 --> 00:11:28.000]  是有憂慮的
[00:11:28.000 --> 00:11:29.000]  第二
[00:11:29.000 --> 00:11:31.000]  要我們謹慎警醒
[00:11:31.000 --> 00:11:34.000]  因為仇敵魔鬼
[00:11:34.000 --> 00:11:37.000]  分分鐘在周圍欺負著他們
[00:11:37.000 --> 00:11:41.000]  防不勝防
[00:11:41.000 --> 00:11:44.000]  經常廣告都說
[00:11:44.000 --> 00:11:47.000]  人多地方要注意你的財物
[00:11:47.000 --> 00:11:48.000]  我有幾次出街
[00:11:48.000 --> 00:11:49.000]  有人拍拍我
[00:11:49.000 --> 00:11:52.000]  你背後的背包拉鍊沒拉好
[00:11:52.000 --> 00:11:54.000]  有些人做事心急的時候
[00:11:54.000 --> 00:11:56.000]  拉鍊沒拉好就出街
[00:11:56.000 --> 00:11:57.000]  有人有幾次拍
[00:11:57.000 --> 00:11:59.000]  拉鍊沒拉好就拉鍊
[00:11:59.000 --> 00:12:02.000]  我們很多時候是疏忽的
[00:12:02.000 --> 00:12:06.000]  請問各位信主的頂智梅
[00:12:06.000 --> 00:12:09.000]  在教會裡面這麼熱心侍奉的人
[00:12:09.000 --> 00:12:12.000]  你幾知道魔鬼何時攻擊你
[00:12:12.000 --> 00:12:15.000]  何時施約會勝過你
[00:12:15.000 --> 00:12:19.000]  如果不是上帝用燈片來保守著我們的時候
[00:12:19.000 --> 00:12:21.000]  我們沒有一個人
[00:12:21.000 --> 00:12:23.000]  靠自己的道行
[00:12:23.000 --> 00:12:24.000]  經驗
[00:12:24.000 --> 00:12:25.000]  學識
[00:12:25.000 --> 00:12:28.000]  包括我自己的脾性
[00:12:28.000 --> 00:12:31.000]  來使自己站立道行
[00:12:31.000 --> 00:12:34.000]  你看看一個人生活在地上多危險
[00:12:34.000 --> 00:12:36.000]  每一次當你思想上面
[00:12:36.000 --> 00:12:38.000]  心思意念頭腦上面
[00:12:38.000 --> 00:12:41.000]  有掙扎的時候
[00:12:41.000 --> 00:12:42.000]  什麼叫掙扎?
[00:12:42.000 --> 00:12:44.000]  做與不做
[00:12:44.000 --> 00:12:46.000]  接受與不接受
[00:12:46.000 --> 00:12:48.000]  行與不行
[00:12:48.000 --> 00:12:51.000]  當你有這樣的思想衝突的時候
[00:12:51.000 --> 00:12:53.000]  我可以告訴你
[00:12:53.000 --> 00:12:57.000]  你內心已經有了兩股力量在鬥陣
[00:12:57.000 --> 00:12:59.000]  是不是?
[00:12:59.000 --> 00:13:01.000]  如果沒有的時候
[00:13:01.000 --> 00:13:04.000]  就去做吧,一年左右而已
[00:13:04.000 --> 00:13:06.000]  正正就是有兩股勢力的時候
[00:13:06.000 --> 00:13:07.000]  告訴你
[00:13:07.000 --> 00:13:10.000]  我們在基督耶穌裡成為新造的人
[00:13:10.000 --> 00:13:11.000]  舊事已過
[00:13:11.000 --> 00:13:13.000]  有新的生命,有新的力量
[00:13:13.000 --> 00:13:15.000]  這個新的生命力量在我們裡面的時候
[00:13:15.000 --> 00:13:17.000]  我們的私欲
[00:13:17.000 --> 00:13:19.000]  懷胎
[00:13:19.000 --> 00:13:21.000]  我們的私欲
[00:13:21.000 --> 00:13:23.000]  仍然在這裡
[00:13:23.000 --> 00:13:25.000]  基督徒信耶穌保佑
[00:13:25.000 --> 00:13:29.000]  結證了我們有一件很肯定的事
[00:13:29.000 --> 00:13:31.000]  你是重生得救基督徒
[00:13:31.000 --> 00:13:34.000]  罪惡的權勢
[00:13:34.000 --> 00:13:37.000]  再不能管轄你
[00:13:37.000 --> 00:13:42.000]  這場仗靠著主的恩典打贏了
[00:13:42.000 --> 00:13:44.000]  不過
[00:13:44.000 --> 00:13:47.000]  你的私欲還在這裡
[00:13:47.000 --> 00:13:48.000]  所以
[00:13:48.000 --> 00:13:50.000]  罪的誘惑
[00:13:50.000 --> 00:13:52.000]  或者這麼說
[00:13:52.000 --> 00:13:54.000]  正規戰爭
[00:13:54.000 --> 00:13:55.000]  很明顯了
[00:13:55.000 --> 00:13:58.000]  但游擊戰還在這裡
[00:13:58.000 --> 00:14:00.000]  知道什麼是游擊戰嗎?
[00:14:00.000 --> 00:14:03.000]  街頭抗戰那些
[00:14:03.000 --> 00:14:06.000]  你承不承認每天都有游擊戰呢?
[00:14:06.000 --> 00:14:07.000]  既然如此
[00:14:07.000 --> 00:14:11.000]  靠什麼大戰靠著聖靈
[00:14:11.000 --> 00:14:14.000]  靠著寶血幫助我們得勝?
[00:14:14.000 --> 00:14:18.000]  請問游擊戰靠什麼得勝?
[00:14:18.000 --> 00:14:22.000]  你在明,他在暗
[00:14:22.000 --> 00:14:25.000]  所以都是靠恩典
[00:14:25.000 --> 00:14:28.000]  這個緣故靠著幫助我們警醒
[00:14:28.000 --> 00:14:31.000]  用堅固的信心
[00:14:31.000 --> 00:14:34.000]  接受救恩需要信心
[00:14:34.000 --> 00:14:36.000]  我們得勝
[00:14:36.000 --> 00:14:38.000]  我們成性的生活
[00:14:38.000 --> 00:14:40.000]  成性不是叫做好人
[00:14:40.000 --> 00:14:42.000]  什麼百毒不侵那種
[00:14:42.000 --> 00:14:45.000]  被稱為義要靠信心
[00:14:45.000 --> 00:14:49.000]  包括了每日生活
[00:14:49.000 --> 00:14:51.000]  接著彼得金怎麼說呢?
[00:14:51.000 --> 00:14:53.000]  他說你們在世上的眾弟兄
[00:14:53.000 --> 00:14:58.000]  都是這樣經歷苦難
[00:14:58.000 --> 00:15:00.000]  沒有一個倖免
[00:15:00.000 --> 00:15:01.000]  所謂基督徒
[00:15:01.000 --> 00:15:03.000]  當你生活遇到考驗的時候
[00:15:03.000 --> 00:15:06.000]  不要覺得只有你很慘
[00:15:06.000 --> 00:15:08.000]  很多人都是這樣
[00:15:08.000 --> 00:15:11.000]  每一個主律的蒙恩得救恩
[00:15:11.000 --> 00:15:12.000]  都是這樣
[00:15:12.000 --> 00:15:15.000]  那你為什麼要信耶穌呢?
[00:15:15.000 --> 00:15:16.000]  不是一信之後
[00:15:16.000 --> 00:15:19.000]  封條語順國泰民安
[00:15:19.000 --> 00:15:23.000]  你什麼都行?
[00:15:23.000 --> 00:15:25.000]  我告訴大家聽
[00:15:25.000 --> 00:15:26.000]  你未信
[00:15:26.000 --> 00:15:28.000]  你沒有力量勝過那些東西
[00:15:28.000 --> 00:15:30.000]  你信了耶穌之後
[00:15:30.000 --> 00:15:32.000]  你與主同行
[00:15:32.000 --> 00:15:35.000]  你活在主的裡面
[00:15:35.000 --> 00:15:37.000]  祂和你同行的時候
[00:15:37.000 --> 00:15:38.000]  你有股力量
[00:15:38.000 --> 00:15:39.000]  還有
[00:15:39.000 --> 00:15:43.000]  當祂的話語都在你裡面的時候
[00:15:43.000 --> 00:15:44.000]  你向祂呼求
[00:15:44.000 --> 00:15:46.000]  向祂祈禱的時候
[00:15:46.000 --> 00:15:47.000]  聖經說
[00:15:47.000 --> 00:15:51.000]  凡你們心裡面所願意的
[00:15:51.000 --> 00:15:55.000]  祈求就給你們成就
[00:15:55.000 --> 00:15:57.000]  所以弟兄姐妹
[00:15:57.000 --> 00:16:00.000]  當彼得對教會講道
[00:16:00.000 --> 00:16:01.000]  受苦難的時候
[00:16:01.000 --> 00:16:03.000]  他會親自成全你們
[00:16:03.000 --> 00:16:04.000]  肩貫你們
[00:16:04.000 --> 00:16:06.000]  施力量給你們
[00:16:06.000 --> 00:16:09.000]  直到永永遠遠
[00:16:09.000 --> 00:16:11.000]  不但如此
[00:16:11.000 --> 00:16:13.000]  當保羅的經歷更加具體明顯了
[00:16:13.000 --> 00:16:16.000]  一個這樣被神重用的人
[00:16:16.000 --> 00:16:17.000]  一個這麼有
[00:16:17.000 --> 00:16:20.000]  可以行神蹟意能的人
[00:16:20.000 --> 00:16:22.000]  一個這麼懂得分析道理
[00:16:22.000 --> 00:16:24.000]  懂得講道的人
[00:16:24.000 --> 00:16:26.000]  他居然
[00:16:26.000 --> 00:16:29.000]  經歷了這麼多的Blessing
[00:16:29.000 --> 00:16:30.000]  賜福
[00:16:30.000 --> 00:16:31.000]  恩典之後
[00:16:31.000 --> 00:16:33.000]  他發覺有一樣東西
[00:16:33.000 --> 00:16:35.000]  是揮之不去的
[00:16:35.000 --> 00:16:38.000]  聖經說有根刺在他身上
[00:16:38.000 --> 00:16:39.000]  其實這一樣東西
[00:16:39.000 --> 00:16:43.000]  我想對我們在座的弟兄姐妹來說
[00:16:43.000 --> 00:16:47.000]  你都不能夠不承認不接受事實
[00:16:47.000 --> 00:16:48.000]  人生有一根刺
[00:16:48.000 --> 00:16:51.000]  真是比沒有一根刺好
[00:16:51.000 --> 00:16:53.000]  我做過示範給你看
[00:16:53.000 --> 00:16:55.000]  吹波的遊戲
[00:16:55.000 --> 00:16:59.000]  吹到大一大
[00:16:59.000 --> 00:17:01.000]  如果你沒有那根刺
[00:17:01.000 --> 00:17:03.000]  你就會自然
[00:17:03.000 --> 00:17:06.000]  乒乒乓乓地漲
[00:17:06.000 --> 00:17:07.000]  事業
[00:17:07.000 --> 00:17:08.000]  學業
[00:17:08.000 --> 00:17:09.000]  事業
[00:17:09.000 --> 00:17:10.000]  家庭
[00:17:10.000 --> 00:17:13.000]  一切順順利利
[00:17:13.000 --> 00:17:14.000]  是不是
[00:17:14.000 --> 00:17:17.000]  你不大也很難
[00:17:17.000 --> 00:17:18.000]  但是感謝神
[00:17:18.000 --> 00:17:20.000]  保羅當他遇到這根刺的時候
[00:17:20.000 --> 00:17:23.000]  雖然他有各種的大能
[00:17:23.000 --> 00:17:26.000]  他說向主禱告
[00:17:26.000 --> 00:17:30.000]  主母應允他的祈禱
[00:17:30.000 --> 00:17:33.000]  只是給他一句話
[00:17:33.000 --> 00:17:34.000]  不要說了
[00:17:34.000 --> 00:17:38.000]  我說恩典夠你用
[00:17:38.000 --> 00:17:39.000]  弟兄姐妹
[00:17:39.000 --> 00:17:41.000]  原來恩典夠你用
