
[00:00:00.000 --> 00:00:02.000]  提醒姐妹,早晨
[00:01:42.000 --> 00:01:44.000]  門徒一看見主
[00:01:44.000 --> 00:01:46.000]  就喜樂了
[00:01:46.000 --> 00:01:50.000]  這次經文我相信
[00:01:50.000 --> 00:01:52.000]  很多弟兄姐妹都很熟悉
[00:01:52.000 --> 00:01:54.000]  我留下平安給你們
[00:01:54.000 --> 00:01:56.000]  我把我的平安賜給你們
[00:01:56.000 --> 00:01:58.000]  我所賜的
[00:01:58.000 --> 00:02:00.000]  的不像世人所賜的
[00:02:00.000 --> 00:02:02.000]  所以我們不需要憂愁
[00:02:02.000 --> 00:02:04.000]  也不需要膽怯
[00:02:04.000 --> 00:02:06.000]  大家都很熟悉這節的金句
[00:02:06.000 --> 00:02:08.000]  耶穌說這句話
[00:02:08.000 --> 00:02:10.000]  是何時說的呢
[00:02:10.000 --> 00:02:12.000]  原來是最後晚餐的時候
[00:02:12.000 --> 00:02:14.000]  說這句話
[00:02:14.000 --> 00:02:16.000]  說完之後
[00:02:16.000 --> 00:02:18.000]  不夠三日
[00:02:18.000 --> 00:02:20.000]  這句話就應驗了
[00:02:20.000 --> 00:02:22.000]  原來
[00:02:22.000 --> 00:02:24.000]  當耶穌
[00:02:24.000 --> 00:02:26.000]  在最後晚餐之後
[00:02:26.000 --> 00:02:28.000]  經過赫西瑪利縣
[00:02:28.000 --> 00:02:30.000]  接著被猶太人
[00:02:30.000 --> 00:02:32.000]  捉拿
[00:02:32.000 --> 00:02:34.000]  帶到大祭司的
[00:02:34.000 --> 00:02:36.000]  家
[00:02:36.000 --> 00:02:38.000]  又到比拉多
[00:02:38.000 --> 00:02:40.000]  巡撫的衙門
[00:02:40.000 --> 00:02:42.000]  接受審判
[00:02:42.000 --> 00:02:44.000]  最後比拉多
[00:02:44.000 --> 00:02:46.000]  因為要滿足
[00:02:46.000 --> 00:02:48.000]  猶太人的聲音
[00:02:48.000 --> 00:02:50.000]  所以就將耶穌
[00:02:50.000 --> 00:02:52.000]  交給
[00:02:52.000 --> 00:02:54.000]  他們猶太人
[00:02:54.000 --> 00:02:56.000]  將耶穌被釘身
[00:02:56.000 --> 00:02:58.000]  在十字架上
[00:02:58.000 --> 00:03:00.000]  所以這句話
[00:03:00.000 --> 00:03:02.000]  告訴我們發生什麼事呢
[00:03:02.000 --> 00:03:04.000]  原來就是
[00:03:04.000 --> 00:03:06.000]  耶穌被掛在木頭上
[00:03:06.000 --> 00:03:08.000]  親身
[00:03:08.000 --> 00:03:10.000]  擔當
[00:03:10.000 --> 00:03:12.000]  我們的罪
[00:03:12.000 --> 00:03:14.000]  所以十字架上的耶穌
[00:03:14.000 --> 00:03:16.000]  大家知道有兩個死囚
[00:03:16.000 --> 00:03:18.000]  同他一起被釘
[00:03:18.000 --> 00:03:20.000]  一個左一個右
[00:03:20.000 --> 00:03:22.000]  換句話來說
[00:03:22.000 --> 00:03:24.000]  耶穌也像一個死囚一樣
[00:03:24.000 --> 00:03:26.000]  被釘在十字架上
[00:03:26.000 --> 00:03:28.000]  所以我很快想起
[00:03:28.000 --> 00:03:30.000]  一次聖經
[00:03:30.000 --> 00:03:32.000]  耶穌被掛在木頭上
[00:03:32.000 --> 00:03:34.000]  是親身擔當
[00:03:34.000 --> 00:03:36.000]  我們的罪
[00:03:36.000 --> 00:03:38.000]  使我們既然在罪上死
[00:03:38.000 --> 00:03:40.000]  就能夠再異常活
[00:03:40.000 --> 00:03:44.000]  沒多久
[00:03:44.000 --> 00:03:46.000]  第三天
[00:03:46.000 --> 00:03:48.000]  很奇妙
[00:03:48.000 --> 00:03:50.000]  耶穌就從死亡裡
[00:03:50.000 --> 00:03:52.000]  復活過來
[00:03:52.000 --> 00:03:54.000]  感謝神
[00:03:54.000 --> 00:03:56.000]  耶穌是生命之主
[00:03:56.000 --> 00:03:58.000]  因為生命是由祂所出
[00:03:58.000 --> 00:04:00.000]  祂是創造生命的
[00:04:00.000 --> 00:04:02.000]  所以死亡
[00:04:02.000 --> 00:04:04.000]  不能夠將耶穌
[00:04:04.000 --> 00:04:06.000]  拘禁、箝制
[00:04:06.000 --> 00:04:08.000]  第三天
[00:04:08.000 --> 00:04:10.000]  主耶穌就在墳墓裡
[00:04:10.000 --> 00:04:12.000]  復活過來
[00:04:12.000 --> 00:04:16.000]  這一項是石破天驚的事情
[00:04:16.000 --> 00:04:18.000]  耶穌從死裡面復活的時候
[00:04:18.000 --> 00:04:20.000]  帶給全人類
[00:04:20.000 --> 00:04:22.000]  一個無比的盼望
[00:04:22.000 --> 00:04:24.000]  換句話來說
[00:04:24.000 --> 00:04:26.000]  從今之後
[00:04:26.000 --> 00:04:28.000]  人類因著耶穌的復活
[00:04:28.000 --> 00:04:32.000]  都得著將來復活的希望
[00:04:32.000 --> 00:04:34.000]  本來這件事是一件什麼
[00:04:34.000 --> 00:04:36.000]  是歡天喜地
[00:04:36.000 --> 00:04:38.000]  是普天同慶的事
[00:04:38.000 --> 00:04:40.000]  但是
[00:04:40.000 --> 00:04:42.000]  不知道為什麼
[00:04:42.000 --> 00:04:44.000]  突然間鏡頭
[00:04:44.000 --> 00:04:46.000]  一轉
[00:04:46.000 --> 00:04:48.000]  就轉到另一個
[00:04:48.000 --> 00:04:50.000]  是彌漫著
[00:04:50.000 --> 00:04:54.000]  悲情悲哀的一個處境
[00:04:54.000 --> 00:04:56.000]  是什麼處境呢
[00:04:56.000 --> 00:05:00.000]  就是一個這樣的處境
[00:05:00.000 --> 00:05:02.000]  原來聖經記載
[00:05:02.000 --> 00:05:04.000]  耶穌給了十字架之後
[00:05:04.000 --> 00:05:06.000]  那些門徒
[00:05:06.000 --> 00:05:08.000]  就躲在家裡裡
[00:05:08.000 --> 00:05:10.000]  不敢出去
[00:05:10.000 --> 00:05:12.000]  結果
[00:05:12.000 --> 00:05:14.000]  有四個字
[00:05:14.000 --> 00:05:18.000]  是表述了他們的心態
[00:05:18.000 --> 00:05:20.000]  是什麼呢
[00:05:20.000 --> 00:05:22.000]  門都關了
[00:05:22.000 --> 00:05:24.000]  各位弟兄姊妹們
[00:05:24.000 --> 00:05:26.000]  門都關了
[00:05:26.000 --> 00:05:28.000]  是表示什麼呢
[00:05:28.000 --> 00:05:30.000]  有四個表示
[00:05:30.000 --> 00:05:32.000]  第一門都關了
[00:05:32.000 --> 00:05:34.000]  是表示他們很害怕
[00:05:34.000 --> 00:05:36.000]  大家認同嗎
[00:05:36.000 --> 00:05:38.000]  因為他們的老師
[00:05:38.000 --> 00:05:40.000]  被人抓去釘十字架
[00:05:40.000 --> 00:05:42.000]  會不會回頭
[00:05:42.000 --> 00:05:46.000]  我們都被人抓去呢
[00:05:46.000 --> 00:05:48.000]  因為我們是他們的門徒
[00:05:48.000 --> 00:05:52.000]  說得更加白一點的就是
[00:05:52.000 --> 00:05:54.000]  你們這幫人
[00:05:54.000 --> 00:05:56.000]  是不是疑犯來的
[00:05:56.000 --> 00:05:58.000]  是同謀的
[00:05:58.000 --> 00:06:02.000]  分分鐘都被人抓去受審
[00:06:02.000 --> 00:06:04.000]  所以這幫門徒很害怕
[00:06:04.000 --> 00:06:06.000]  這是第一個心態
[00:06:06.000 --> 00:06:08.000]  門都關了
[00:06:08.000 --> 00:06:10.000]  第二個心態是什麼呢
[00:06:10.000 --> 00:06:12.000]  是表示他們很沮喪
[00:06:12.000 --> 00:06:14.000]  為什麼呢
[00:06:14.000 --> 00:06:16.000]  因為連他們的師父
[00:06:16.000 --> 00:06:18.000]  連他們的老師
[00:06:18.000 --> 00:06:24.000]  耶穌都被人抓去釘十字架
[00:06:24.000 --> 00:06:26.000]  並死在十字架上
[00:06:26.000 --> 00:06:28.000]  各位
[00:06:28.000 --> 00:06:30.000]  這種情景對門徒來說
[00:06:30.000 --> 00:06:32.000]  是一個很大的打擊
[00:06:32.000 --> 00:06:34.000]  連他們的老師
[00:06:34.000 --> 00:06:36.000]  他們的師父都被釘死的時候
[00:06:36.000 --> 00:06:38.000]  試問我們跟隨他們的人
[00:06:38.000 --> 00:06:40.000]  我們還有什麼希望呢
[00:06:40.000 --> 00:06:42.000]  說得更加白一點
[00:06:42.000 --> 00:06:44.000]  我們都玩完了
[00:06:44.000 --> 00:06:46.000]  是不是
[00:06:46.000 --> 00:06:48.000]  我們都沒有希望了
[00:06:48.000 --> 00:06:50.000]  這令他們的心境
[00:06:50.000 --> 00:06:52.000]  很沮喪
[00:06:52.000 --> 00:06:54.000]  很灰心
[00:06:54.000 --> 00:06:56.000]  所以門都關了
[00:06:56.000 --> 00:07:00.000]  第三個表示是什麼呢
[00:07:00.000 --> 00:07:02.000]  門都關了是因為
[00:07:02.000 --> 00:07:04.000]  這幫門徒
[00:07:04.000 --> 00:07:06.000]  躲在屋裡的時候
[00:07:06.000 --> 00:07:10.000]  他們感受到自己很軟弱
[00:07:10.000 --> 00:07:12.000]  很脆弱
[00:07:12.000 --> 00:07:14.000]  因為他們承受不起
[00:07:14.000 --> 00:07:16.000]  耶穌被釘十字架的行動
[00:07:16.000 --> 00:07:18.000]  對他們來說是一個什麼呢
[00:07:18.000 --> 00:07:22.000]  直接的打擊
[00:07:22.000 --> 00:07:24.000]  這個打擊有點像
[00:07:24.000 --> 00:07:26.000]  被人重拳出擊一樣
[00:07:26.000 --> 00:07:28.000]  一拳打過去
[00:07:28.000 --> 00:07:32.000]  整個人就全散了
[00:07:32.000 --> 00:07:34.000]  沒有精神
[00:07:34.000 --> 00:07:36.000]  沒有氣力
[00:07:36.000 --> 00:07:38.000]  我猜門徒在屋裡
[00:07:38.000 --> 00:07:42.000]  通常都應該躺平
[00:07:42.000 --> 00:07:44.000]  為什麼呢
[00:07:44.000 --> 00:07:46.000]  很強烈的無助
[00:07:46.000 --> 00:07:48.000]  無力
[00:07:48.000 --> 00:07:50.000]  無奈的感覺在當中
[00:07:50.000 --> 00:07:54.000]  所以門都關了
[00:07:54.000 --> 00:07:56.000]  第四
[00:07:56.000 --> 00:08:00.000]  門都關了是表示什麼呢
[00:08:00.000 --> 00:08:02.000]  原來是表示這幫門徒
[00:08:02.000 --> 00:08:08.000]  感受到人生最絕望的一刻
[00:08:08.000 --> 00:08:10.000]  為什麼呢
[00:08:10.000 --> 00:08:12.000]  因為他們寄望的那位老師
[00:08:12.000 --> 00:08:14.000]  那位師傅
[00:08:14.000 --> 00:08:16.000]  耶穌原本會帶給他們
[00:08:16.000 --> 00:08:18.000]  一個無比的盼望
[00:08:18.000 --> 00:08:20.000]  但是現在什麼都沒有了
[00:08:20.000 --> 00:08:22.000]  什麼都還原了
[00:08:22.000 --> 00:08:24.000]  所以對這幫門徒來說
[00:08:24.000 --> 00:08:26.000]  看不到明天
[00:08:26.000 --> 00:08:28.000]  也看不到將來
[00:08:28.000 --> 00:08:32.000]  也更加對前景
[00:08:32.000 --> 00:08:34.000]  是很絕望
[00:08:34.000 --> 00:08:37.000]  所以這幫門徒
[00:08:37.000 --> 00:08:39.000]  躲在屋裡
[00:08:39.000 --> 00:08:43.000]  門都關了
[00:08:43.000 --> 00:08:45.000]  各位牧師
[00:08:45.000 --> 00:08:47.000]  今早想跟大家說的就是
[00:08:47.000 --> 00:08:50.000]  門都關了
[00:08:50.000 --> 00:08:52.000]  不是單單描述
[00:08:52.000 --> 00:08:55.000]  門徒的處境
[00:08:55.000 --> 00:08:57.000]  曾幾何時
[00:08:57.000 --> 00:08:59.000]  門都關了
[00:08:59.000 --> 00:09:03.000]  也是你和我的寫照
[00:09:03.000 --> 00:09:05.000]  大家認同嗎
[00:09:05.000 --> 00:09:07.000]  尤其是當我們
[00:09:07.000 --> 00:09:09.000]  跟人的關係不好的時候
[00:09:09.000 --> 00:09:11.000]  跟人的人際關係
[00:09:11.000 --> 00:09:13.000]  出現問題的時候
[00:09:13.000 --> 00:09:16.000]  門都關了
[00:09:16.000 --> 00:09:18.000]  我認識兩姐妹
[00:09:18.000 --> 00:09:20.000]  本來這兩姐妹
[00:09:20.000 --> 00:09:22.000]  都挺相親相愛的
[00:09:22.000 --> 00:09:25.000]  不過這兩姐妹
[00:09:25.000 --> 00:09:27.000]  很可惜
[00:09:27.000 --> 00:09:29.000]  不知道是不是因為
[00:09:29.000 --> 00:09:31.000]  太熟悉的原因
[00:09:31.000 --> 00:09:35.000]  小妹妹想指著小
[00:09:35.000 --> 00:09:37.000]  有時候說話
[00:09:37.000 --> 00:09:39.000]  就口沒遮攔
[00:09:39.000 --> 00:09:41.000]  說得出來是什麼
[00:09:41.000 --> 00:09:43.000]  就說
[00:09:43.000 --> 00:09:46.000]  說了些話很難聽
[00:09:46.000 --> 00:09:48.000]  姐姐聽到之後
[00:09:48.000 --> 00:09:51.000]  火都來了
[00:09:51.000 --> 00:09:53.000]  那頓飯
[00:09:53.000 --> 00:09:56.000]  吃著吃著就翻桌
[00:09:56.000 --> 00:09:59.000]  結果這兩姐妹
[00:09:59.000 --> 00:10:01.000]  從此之後
[00:10:01.000 --> 00:10:03.000]  沒有來往
[00:10:03.000 --> 00:10:05.000]  沒有見面
[00:10:05.000 --> 00:10:09.000]  沒有電話
[00:10:09.000 --> 00:10:11.000]  也沒有WhatsApp
[00:10:11.000 --> 00:10:13.000]  整年
[00:10:13.000 --> 00:10:16.000]  就是這樣過去
[00:10:16.000 --> 00:10:18.000]  門都關了
[00:10:18.000 --> 00:10:20.000]  有沒有這樣的情況
[00:10:20.000 --> 00:10:22.000]  第一次沒問
[00:10:22.000 --> 00:10:24.000]  那位朋友
[00:10:24.000 --> 00:10:28.000]  你們都回答得很爽脆
[00:10:28.000 --> 00:10:30.000]  這是真的
[00:10:30.000 --> 00:10:34.000]  有時候真的很不明白
[00:10:34.000 --> 00:10:36.000]  有時候至親的人
[00:10:36.000 --> 00:10:38.000]  可能什麼
[00:10:38.000 --> 00:10:42.000]  門都關了
[00:10:42.000 --> 00:10:47.000]  這就讓我們想起
[00:10:47.000 --> 00:10:51.000]  我們很容易
[00:10:51.000 --> 00:10:54.000]  會生別人的氣
[00:10:54.000 --> 00:10:56.000]  很容易
[00:10:56.000 --> 00:11:00.000]  看別人看不上看不下
[00:11:00.000 --> 00:11:02.000]  跟別人有言曲
[00:11:02.000 --> 00:11:05.000]  跟別人有隔膜
[00:11:05.000 --> 00:11:07.000]  跟別人有誤會
[00:11:07.000 --> 00:11:08.000]  結果就是
[00:11:08.000 --> 00:11:10.000]  門都關了
[00:11:10.000 --> 00:11:13.000]  很可惜的事情
[00:11:13.000 --> 00:11:16.000]  特別是親人的關係
[00:11:16.000 --> 00:11:20.000]  親情是無家寶
[00:11:20.000 --> 00:11:25.000]  但是今天在我們身邊
[00:11:25.000 --> 00:11:30.000]  有不少人是門都關了
[00:11:30.000 --> 00:11:33.000]  又或者可能
[00:11:33.000 --> 00:11:36.000]  我們有時候遇到一些
[00:11:36.000 --> 00:11:38.000]  很不開心的事
[00:11:38.000 --> 00:11:42.000]  比方舉個例
[00:11:42.000 --> 00:11:44.000]  很不幸運
[00:11:44.000 --> 00:11:49.000]  自己身體有毛病出來了
[00:11:49.000 --> 00:11:51.000]  接著去看醫生
[00:11:51.000 --> 00:11:53.000]  做一連串的檢查
[00:11:53.000 --> 00:11:56.000]  最後醫生告訴你
[00:11:56.000 --> 00:11:59.000]  報告原來你患了一個
[00:11:59.000 --> 00:12:01.000]  很重的病
[00:12:01.000 --> 00:12:06.000]  這個病要很長時間去醫治
[00:12:06.000 --> 00:12:08.000]  你聽到之後
[00:12:08.000 --> 00:12:11.000]  你的心情
[00:12:11.000 --> 00:12:14.000]  突然之間沉了下來
[00:12:14.000 --> 00:12:17.000]  你很不開心
[00:12:17.000 --> 00:12:18.000]  但是你也希望
[00:12:18.000 --> 00:12:21.000]  透過藥物透過療程
[00:12:21.000 --> 00:12:23.000]  去醫好這個病
[00:12:23.000 --> 00:12:24.000]  但是誰不知
[00:12:24.000 --> 00:12:28.000]  經過一段長時間之後
[00:12:28.000 --> 00:12:30.000]  那個情況都沒有什麼起色
[00:12:30.000 --> 00:12:34.000]  而且指數越來越高
[00:12:34.000 --> 00:12:36.000]  接著還聽到一句
[00:12:36.000 --> 00:12:39.000]  醫生說你這個病
[00:12:39.000 --> 00:12:43.000]  用的藥都差不多用完了
[00:12:43.000 --> 00:12:44.000]  各位
[00:12:44.000 --> 00:12:47.000]  當你聽到這一句話的時候
[00:12:47.000 --> 00:12:50.000]  我相信整個人都什麼
[00:12:50.000 --> 00:12:53.000]  都倒下了
[00:12:53.000 --> 00:12:54.000]  為什麼
[00:12:54.000 --> 00:12:55.000]  因為不要想到
[00:12:55.000 --> 00:12:58.000]  自己的病會到這個地步
[00:12:58.000 --> 00:12:59.000]  是不是
[00:12:59.000 --> 00:13:01.000]  所以那個人的心情很差
[00:13:01.000 --> 00:13:03.000]  那個人很沮喪
[00:13:03.000 --> 00:13:05.000]  很不開心
[00:13:05.000 --> 00:13:07.000]  很不想見人
[00:13:07.000 --> 00:13:09.000]  很不想說話
[00:13:09.000 --> 00:13:11.000]  很不想接電話
[00:13:11.000 --> 00:13:14.000]  有沒有這樣的情況
[00:13:14.000 --> 00:13:17.000]  因為遇到這樣的打擊
[00:13:17.000 --> 00:13:18.000]  所以什麼
[00:13:18.000 --> 00:13:21.000]  悶到慣了
[00:13:21.000 --> 00:13:24.000]  有人本來想去探訪你
[00:13:24.000 --> 00:13:27.000]  有人本來想去關心你
[00:13:27.000 --> 00:13:29.000]  想聯絡你
[00:13:29.000 --> 00:13:31.000]  但是因為你心情很差
[00:13:31.000 --> 00:13:33.000]  你不想見人
[00:13:33.000 --> 00:13:35.000]  你不想說話
[00:13:35.000 --> 00:13:38.000]  所以悶到什麼
[00:13:38.000 --> 00:13:41.000]  慣了
[00:13:41.000 --> 00:13:43.000]  各位
[00:13:43.000 --> 00:13:46.000]  又或者可能一些年輕人
[00:13:46.000 --> 00:13:50.000]  最近考完試之後
[00:13:50.000 --> 00:13:52.000]  心情很差
[00:13:52.000 --> 00:13:55.000]  特別考完DSE
[00:13:55.000 --> 00:13:57.000]  出來的結果
[00:13:57.000 --> 00:14:01.000]  原來自己有這麼多科目不合格
[00:14:01.000 --> 00:14:06.000]  所以那個人很不開心
[00:14:06.000 --> 00:14:09.000]  心情很差
[00:14:09.000 --> 00:14:10.000]  心想
[00:14:10.000 --> 00:14:12.000]  連大學都進不了
[00:14:12.000 --> 00:14:13.000]  我做人
[00:14:13.000 --> 00:14:15.000]  做什麼意思
[00:14:15.000 --> 00:14:17.000]  所以有時候有些年輕人
[00:14:17.000 --> 00:14:19.000]  想來想去
[00:14:19.000 --> 00:14:20.000]  轉來轉去
[00:14:20.000 --> 00:14:21.000]  就轉去什麼
[00:14:21.000 --> 00:14:26.000]  牛角尖那裡
[00:14:26.000 --> 00:14:29.000]  家人很緊張跟他聊天
[00:14:29.000 --> 00:14:31.000]  老師想找他
[00:14:31.000 --> 00:14:33.000]  同學想找他
[00:14:33.000 --> 00:14:35.000]  不過很可惜
[00:14:35.000 --> 00:14:38.000]  這個年輕人悶到什麼
[00:14:38.000 --> 00:14:40.000]  慣了
[00:14:40.000 --> 00:14:44.000]  有沒有這樣的情況
[00:14:44.000 --> 00:14:46.000]  近來香港
[00:14:46.000 --> 00:14:50.000]  由九月開學到現在
[00:14:50.000 --> 00:14:53.000]  昨天你有看報紙
[00:14:53.000 --> 00:14:57.000]  有23個年輕人
[00:14:57.000 --> 00:15:03.000]  就是這樣自殺死了
[00:15:03.000 --> 00:15:04.000]  各位
[00:15:04.000 --> 00:15:08.000]  這是一個很大的警鐘響起
[00:15:08.000 --> 00:15:11.000]  告訴我們
[00:15:11.000 --> 00:15:13.000]  我們做大人的
[00:15:13.000 --> 00:15:20.000]  我們怎樣可以幫助這些年輕人
[00:15:20.000 --> 00:15:29.000]  你有沒有發現這些走上輕生道路的年輕人
[00:15:29.000 --> 00:15:33.000]  你都發覺他們有一個很相同的特徵
[00:15:33.000 --> 00:15:36.000]  就是當他們去到一個很沮喪
[00:15:36.000 --> 00:15:38.000]  很失落
[00:15:38.000 --> 00:15:42.000]  很絕望的時候
[00:15:42.000 --> 00:15:46.000]  通常他們不想見人
[00:15:46.000 --> 00:15:49.000]  不想聊天
[00:15:49.000 --> 00:15:54.000]  不想被人找到
[00:15:54.000 --> 00:15:56.000]  悶到什麼
[00:15:56.000 --> 00:15:57.000]  慣了
[00:15:57.000 --> 00:16:03.000]  然後就做了些傻事出來
[00:16:03.000 --> 00:16:06.000]  所以當我們看到今天這段聖經
[00:16:06.000 --> 00:16:09.000]  悶到關了的時候
[00:16:09.000 --> 00:16:10.000]  各位弟兄姊妹
[00:16:10.000 --> 00:16:11.000]  各位朋友
[00:16:11.000 --> 00:16:14.000]  不只是悶到的光景
[00:16:14.000 --> 00:16:17.000]  曾幾何時都是我們的光景
[00:16:17.000 --> 00:16:20.000]  是悶到關了
[00:16:20.000 --> 00:16:23.000]  如果我今天早上跟大家說到這裡
[00:16:23.000 --> 00:16:25.000]  就下台
[00:16:25.000 --> 00:16:29.000]  我想大家的心情都很憤怒
[00:16:29.000 --> 00:16:32.000]  牧師你怎麼說到這樣
[00:16:32.000 --> 00:16:33.000]  不過不是
[00:16:33.000 --> 00:16:34.000]  感謝上帝
[00:16:34.000 --> 00:16:40.000]  當門徒只是落在一種灰心絕望的光景的時候
[00:16:40.000 --> 00:16:42.000]  感謝神
[00:16:42.000 --> 00:16:43.000]  主耶穌是什麼
[00:16:43.000 --> 00:16:46.000]  出現在他們的當中
[00:16:46.000 --> 00:16:47.000]  聖經記載
[00:16:47.000 --> 00:16:50.000]  耶穌就出現在他們的當中
[00:16:50.000 --> 00:16:54.000]  復活的主親自的顯現給他們看到
[00:16:54.000 --> 00:16:55.000]  不僅如此
[00:16:55.000 --> 00:17:00.000]  耶穌還說了一句很安慰的話
[00:17:00.000 --> 00:17:01.000]  耶穌說什麼
[00:17:01.000 --> 00:17:04.000]  願你們平安
[00:17:04.000 --> 00:17:06.000]  不如我們一起說好不好
[00:17:06.000 --> 00:17:09.000]  願你們平安
[00:17:09.000 --> 00:17:11.000]  這句話寶不寶貴
[00:17:11.000 --> 00:17:12.000]  很寶貴
[00:17:12.000 --> 00:17:13.000]  重不重要
[00:17:13.000 --> 00:17:14.000]  很重要
[00:17:14.000 --> 00:17:18.000]  對門徒來說是無比的重要
[00:17:18.000 --> 00:17:22.000]  當他們想到人生很灰暗的時候
[00:17:22.000 --> 00:17:23.000]  天塌下來的時候
[00:17:23.000 --> 00:17:28.000]  竟然主耶穌出現在他們的當中
[00:17:28.000 --> 00:17:31.000]  而且親口說了一句話就是
[00:17:31.000 --> 00:17:34.000]  願你們平安
[00:17:34.000 --> 00:17:35.000]  各位頂尖妹妹
[00:17:35.000 --> 00:17:40.000]  整個的氣氛是完全扭轉了過來
[00:17:40.000 --> 00:17:42.000]  有沒有留意到
[00:17:42.000 --> 00:17:44.000]  有一個絕望灰心的人
[00:17:44.000 --> 00:17:46.000]  現在見到主了
[00:17:46.000 --> 00:17:50.000]  當耶穌還伸出手給他們看
[00:17:50.000 --> 00:17:51.000]  手上的傷痕
[00:17:51.000 --> 00:17:53.000]  臘旁的傷痕的時候
[00:17:53.000 --> 00:17:54.000]  聖經記載什麼
[00:17:54.000 --> 00:17:57.000]  他們就起落了
[00:17:57.000 --> 00:17:58.000]  哇
[00:17:58.000 --> 00:17:59.000]  各位頂尖妹妹
[00:17:59.000 --> 00:18:00.000]  寶不寶貴
[00:18:00.000 --> 00:18:02.000]  真的很寶貴
[00:18:02.000 --> 00:18:04.000]  本來載人來看
[00:18:04.000 --> 00:18:07.000]  這幫門徒根本是什麼
[00:18:07.000 --> 00:18:09.000]  是沒有希望的
[00:18:09.000 --> 00:18:13.000]  絕望灰心失意
[00:18:13.000 --> 00:18:16.000]  烏雲蓋頂的
[00:18:16.000 --> 00:18:18.000]  但是竟然間
[00:18:18.000 --> 00:18:23.000]  這幫人可以化悲哀為喜樂
[00:18:23.000 --> 00:18:26.000]  這幫人竟然能夠
[00:18:26.000 --> 00:18:33.000]  整個的內心得到很大的振奮
[00:18:33.000 --> 00:18:35.000]  我想告訴大家
[00:18:35.000 --> 00:18:40.000]  這就是破格的平安
[00:18:40.000 --> 00:18:42.000]  原本是沒有平安的
[00:18:42.000 --> 00:18:43.000]  沒有喜樂的
[00:18:43.000 --> 00:18:45.000]  沒有喜悅的
[00:18:45.000 --> 00:18:47.000]  但是現在
[00:18:47.000 --> 00:18:49.000]  他們竟然很喜樂
[00:18:49.000 --> 00:18:51.000]  很有平安
[00:18:51.000 --> 00:18:52.000]  這是什麼
[00:18:52.000 --> 00:18:55.000]  破格的平安
[00:18:55.000 --> 00:18:57.000]  寶不寶貴
[00:18:57.000 --> 00:18:58.000]  很貴
[00:18:58.000 --> 00:18:59.000]  頂尖妹妹
[00:18:59.000 --> 00:19:01.000]  我們想不想擁有
