
[00:00:00.000 --> 00:00:03.040]  這段經文我想大家都很熟悉
[00:06:02.600 --> 00:06:05.600]  我們和誰是一樣的
[00:06:05.600 --> 00:06:07.600]  是耶穌一樣的
[00:06:07.600 --> 00:06:09.600]  原來神愛我們的愛
[00:06:09.600 --> 00:06:11.600]  和等同愛耶穌的愛是一樣的
[00:06:11.600 --> 00:06:15.600]  是沒有分別的
[00:06:15.600 --> 00:06:17.600]  你有沒有想過這件事?
[00:06:17.600 --> 00:06:20.600]  原來當神看到耶穌的時候
[00:06:20.600 --> 00:06:23.600]  其實就等同於看到我們一樣
[00:06:23.600 --> 00:06:25.600]  我們和耶穌是同一個層次的
[00:06:25.600 --> 00:06:28.600]  神愛我們的愛的地步是一樣的
[00:06:28.600 --> 00:06:31.600]  而且耶穌在不單止這些經文裏面
[00:06:31.600 --> 00:06:33.600]  他都多次提到
[00:06:33.600 --> 00:06:36.600]  其實我很愛你們的
[00:06:36.600 --> 00:06:38.600]  愛你們愛到底
[00:06:38.600 --> 00:06:41.600]  我不會撇下你們成為孤兒
[00:06:41.600 --> 00:06:42.600]  在《耳窟所書》裏面
[00:06:42.600 --> 00:06:44.600]  有另外一節的經文
[00:06:44.600 --> 00:06:46.600]  如果你看多一點你就會知道
[00:06:46.600 --> 00:06:49.600]  原來神的愛可以是這麼深的
[00:06:49.600 --> 00:06:50.600]  在《耳窟所書》
[00:06:50.600 --> 00:06:52.600]  如果你有聖經你可以打開
[00:06:52.600 --> 00:06:53.600]  第二章第十節
[00:06:53.600 --> 00:06:54.600]  我等一等
[00:06:54.600 --> 00:06:56.600]  等你們
[00:06:56.600 --> 00:06:58.600]  如果你有聖經的話
[00:06:58.600 --> 00:07:00.600]  我們不如一起多讀一次經文
[00:07:00.600 --> 00:07:02.600]  好嗎?
[00:07:02.600 --> 00:07:04.600]  二章第十節
[00:07:08.600 --> 00:07:10.600]  等到之後一起讀
[00:07:10.600 --> 00:07:11.600]  一二三
[00:07:11.600 --> 00:07:24.600]  這裏他說
[00:07:24.600 --> 00:07:27.600]  我們原是他的工作
[00:07:27.600 --> 00:07:28.600]  他的功
[00:07:28.600 --> 00:07:30.600]  這個意思是甚麼呢?
[00:07:30.600 --> 00:07:32.600]  如果你看英文的譯本的話
[00:07:32.600 --> 00:07:34.600]  你就會比較清楚一點
[00:07:34.600 --> 00:07:36.600]  We are God's workmanship
[00:07:36.600 --> 00:07:39.600]  這個意思就好像一個藝術家
[00:07:39.600 --> 00:07:41.600]  可能你未必是那些
[00:07:41.600 --> 00:07:43.600]  但是你想像一下
[00:07:43.600 --> 00:07:45.600]  比較厲害的藝術家
[00:07:45.600 --> 00:07:47.600]  他做一個雕塑
[00:07:47.600 --> 00:07:49.600]  或者做一件事的時候
[00:07:49.600 --> 00:07:52.600]  其實他是精心做出來的
[00:07:52.600 --> 00:07:53.600]  這裏他形容
[00:07:53.600 --> 00:07:57.600]  神同樣是精心去做我們每一個人
[00:07:57.600 --> 00:08:01.600]  即使我們有時覺得自己醜陋
[00:08:01.600 --> 00:08:03.600]  或者我們有一些羞愧
[00:08:03.600 --> 00:08:05.600]  或者我們覺得不足的地方
[00:08:05.600 --> 00:08:08.600]  但是都不足以影響神
[00:08:08.600 --> 00:08:10.600]  祂對我們這個人的愛
[00:08:10.600 --> 00:08:12.600]  或者那份的關心
[00:08:12.600 --> 00:08:14.600]  大家明白嗎?
[00:08:14.600 --> 00:08:18.600]  當一個藝術家去做他的工作的時候
[00:08:18.600 --> 00:08:21.600]  其實他很清楚、仔細
[00:08:21.600 --> 00:08:22.600]  知道每一刀
[00:08:22.600 --> 00:08:24.600]  或者怎樣切、怎樣下
[00:08:24.600 --> 00:08:25.600]  或者他知道
[00:08:25.600 --> 00:08:27.600]  他曬過所有的過去
[00:08:27.600 --> 00:08:29.600]  和所有的未來
[00:08:29.600 --> 00:08:30.600]  而神呢
[00:08:30.600 --> 00:08:32.600]  就好像這個藝術家
[00:08:32.600 --> 00:08:33.600]  祂看我們
[00:08:33.600 --> 00:08:39.600]  祂看我們就好像耶穌一樣
[00:08:39.600 --> 00:08:41.600]  當我們看見我們的時候
[00:08:41.600 --> 00:08:42.600]  其實祂看著我們
[00:08:42.600 --> 00:08:44.600]  祂會會心微笑
[00:08:44.600 --> 00:08:46.600]  我不知道你小時候有沒有照顧過嬰兒
[00:08:46.600 --> 00:08:47.600]  當祂哭的時候
[00:08:47.600 --> 00:08:49.600]  你當然會覺得很猙獰
[00:08:49.600 --> 00:08:51.600]  但是當祂睡著覺
[00:08:51.600 --> 00:08:53.600]  或者那個是你的女兒的時候
[00:08:53.600 --> 00:08:54.600]  你看著祂的時候
[00:08:54.600 --> 00:08:56.600]  其實你會會心微笑
[00:08:56.600 --> 00:08:57.600]  其實神同樣都是這樣
[00:08:57.600 --> 00:09:01.600]  祂同樣對我們愛都一樣
[00:09:01.600 --> 00:09:04.600]  不過很多時候我們反而會懷疑
[00:09:04.600 --> 00:09:06.600]  究竟這是不是一個事實呢?
[00:09:06.600 --> 00:09:07.600]  我們會懷疑
[00:09:07.600 --> 00:09:12.600]  究竟神對於我們愛是不是這麼深呢?
[00:09:12.600 --> 00:09:14.600]  我們會懷疑
[00:09:14.600 --> 00:09:15.600]  究竟我這個人
[00:09:15.600 --> 00:09:18.600]  是不是配得神這麼愛我們
[00:09:18.600 --> 00:09:20.600]  或者神是不是真的不介意
[00:09:20.600 --> 00:09:22.600]  我有這樣的缺陷呢?
[00:09:22.600 --> 00:09:25.600]  我是不是真的一件事都不用做
[00:09:25.600 --> 00:09:29.600]  就可以完全得到神的愛呢?
[00:09:29.600 --> 00:09:32.600]  但是當我們這樣去懷疑的時候
[00:09:32.600 --> 00:09:35.600]  其實很多時候就因為這樣的緣故
[00:09:35.600 --> 00:09:39.600]  我們無法打開我們的雙手去接受神的愛
[00:09:39.600 --> 00:09:41.600]  反而我們就會花盡心思
[00:09:41.600 --> 00:09:44.600]  花盡我們的時間精神去想
[00:09:44.600 --> 00:09:47.600]  究竟我可以做些什麼去討神的喜悅呢?
[00:09:47.600 --> 00:09:49.600]  或者我究竟可以做些什麼
[00:09:49.600 --> 00:09:57.600]  可以去換取覺得我配得神的愛呢?
[00:09:57.600 --> 00:09:59.600]  除了懷疑之外
[00:09:59.600 --> 00:10:02.600]  我們經常都會做一些比較
[00:10:02.600 --> 00:10:05.600]  我們會等同於將神給我的東西
[00:10:05.600 --> 00:10:08.600]  等同於神對我愛有多少
[00:10:08.600 --> 00:10:10.600]  大家明白我說的什麼嗎?
[00:10:10.600 --> 00:10:12.600]  就好像我的女兒
[00:10:12.600 --> 00:10:13.600]  大家知道我有兩個女兒
[00:10:13.600 --> 00:10:15.600]  一個八歲 一個五歲
[00:10:15.600 --> 00:10:17.600]  五歲的女兒其實還是挺黏我的
[00:10:17.600 --> 00:10:20.600]  她專門在我廚房切東西的時候
[00:10:20.600 --> 00:10:21.600]  她就會走過來
[00:10:21.600 --> 00:10:23.600]  「媽咪抱抱」
[00:10:23.600 --> 00:10:24.600]  通常這個時候她就會說
[00:10:24.600 --> 00:10:27.600]  「媽咪正在煮飯 等一下再抱你吧」
[00:10:27.600 --> 00:10:31.600]  我的小女兒比較口齒伶俐
[00:10:31.600 --> 00:10:32.600]  她就會說
[00:10:32.600 --> 00:10:34.600]  「媽咪你不抱我 那你就是不愛我了」
[00:10:34.600 --> 00:10:36.600]  「那你以後不要抱我了」
[00:10:36.600 --> 00:10:38.600]  她會這樣說
[00:10:38.600 --> 00:10:41.600]  我漸漸就發覺我明白了
[00:10:41.600 --> 00:10:44.600]  原來我抱不抱她
[00:10:44.600 --> 00:10:46.600]  或者我給不給她朱古力
[00:10:46.600 --> 00:10:49.600]  就等同於我愛不愛她
[00:10:49.600 --> 00:10:51.600]  但其實我自己心想的時候
[00:10:51.600 --> 00:10:54.600]  有時我自己都好像一個五歲的小孩
[00:10:54.600 --> 00:10:56.600]  我會想一想
[00:10:56.600 --> 00:10:58.600]  神給我這個東西
[00:10:58.600 --> 00:11:00.600]  神就祝福我 神就愛我
[00:11:00.600 --> 00:11:02.600]  但其實不是這樣的
[00:11:02.600 --> 00:11:06.600]  神的思維或者神想的東西不是這樣想的
[00:11:06.600 --> 00:11:09.600]  我想起一個故事
[00:11:09.600 --> 00:11:11.600]  這個故事可能你也聽過
[00:11:11.600 --> 00:11:14.600]  我很久很久之前聽過這個故事
[00:11:14.600 --> 00:11:15.600]  我不知道你記不記得
[00:11:15.600 --> 00:11:16.600]  如果你記得的話
[00:11:16.600 --> 00:11:18.600]  繼續留心聽就可以了
[00:11:18.600 --> 00:11:23.600]  這個故事是講兩個老人家
[00:11:23.600 --> 00:11:29.600]  這兩個老人家都住在同一間療養院裏面
[00:11:29.600 --> 00:11:31.600]  大家共用同一間房
[00:11:31.600 --> 00:11:36.600]  有一個老人家的床很接近窗戶
[00:11:36.600 --> 00:11:40.600]  而另一個老人家的床靠著牆
[00:11:40.600 --> 00:11:43.600]  只能看到牆 什麼都看不到
[00:11:43.600 --> 00:11:48.600]  這個睡在窗戶那邊的老人家
[00:11:48.600 --> 00:11:51.600]  每一天都會揭開窗簾的一角
[00:11:51.600 --> 00:11:53.600]  告訴另一個老人家
[00:11:53.600 --> 00:11:55.600]  窗戶那邊發生了什麼事
[00:11:55.600 --> 00:11:57.600]  會有什麼情況 告訴他
[00:11:57.600 --> 00:11:59.600]  漸漸這兩個老人家
[00:11:59.600 --> 00:12:02.600]  大家就成為了好朋友
[00:12:02.600 --> 00:12:07.600]  亦都因為這個睡在窗戶那邊的老人家
[00:12:07.600 --> 00:12:09.600]  告訴他發生了什麼事的時候
[00:12:09.600 --> 00:12:12.600]  而令到睡在近窗戶那邊的老人家
[00:12:12.600 --> 00:12:15.600]  覺得生命很精彩 覺得很豐富
[00:12:15.600 --> 00:12:16.600]  因為你想一下
[00:12:16.600 --> 00:12:18.600]  老人家 講漏了一點
[00:12:18.600 --> 00:12:20.600]  這兩個老人家都是行動不便的
[00:12:20.600 --> 00:12:22.600]  起不了床
[00:12:22.600 --> 00:12:24.600]  他們就整天躺在床上
[00:12:24.600 --> 00:12:25.600]  所以你可以想像得到
[00:12:25.600 --> 00:12:29.600]  全靠這個睡在近窗戶那邊的老人家
[00:12:29.600 --> 00:12:31.600]  他整天去分享窗戶外面的事物
[00:12:31.600 --> 00:12:34.600]  令到他們的生命覺得很豐富
[00:12:34.600 --> 00:12:37.600]  覺得每一天大家都looking forward
[00:12:37.600 --> 00:12:41.600]  看看窗戶外面會有什麼事發生
[00:12:41.600 --> 00:12:44.600]  這個靠近窗戶的老人家
[00:12:44.600 --> 00:12:45.600]  那天就告訴他
[00:12:45.600 --> 00:12:46.600]  嘩 你看看
[00:12:46.600 --> 00:12:49.600]  不是 你看不到的 對不起
[00:12:49.600 --> 00:12:52.600]  今天有藍天 有白雲
[00:12:52.600 --> 00:12:55.600]  趁著一個綠油油的草地
[00:12:55.600 --> 00:12:58.600]  嘩 真是令人心情很舒暢
[00:12:58.600 --> 00:13:01.600]  另一天他又會說
[00:13:01.600 --> 00:13:04.600]  嘩 今天有一班小朋友來到這個草地上踢球
[00:13:04.600 --> 00:13:06.600]  嘩 他們踢得很投入
[00:13:06.600 --> 00:13:10.600]  大家玩的時候笑得很開心
[00:13:10.600 --> 00:13:12.600]  又或者他又會說
[00:13:12.600 --> 00:13:14.600]  嘩 今天沒有小朋友來了
[00:13:14.600 --> 00:13:16.600]  但是在那棵大樹上
[00:13:16.600 --> 00:13:18.600]  窗前那棵大樹上
[00:13:18.600 --> 00:13:21.600]  有一隻小鳥在吱吱吱地叫
[00:13:21.600 --> 00:13:25.600]  這個老人家一開始聽的時候
[00:13:25.600 --> 00:13:26.600]  靠近窗戶的老人家
[00:13:26.600 --> 00:13:28.600]  一開始聽的時候都會覺得很開心
[00:13:28.600 --> 00:13:31.600]  但是日子一路一路地過去
[00:13:31.600 --> 00:13:36.600]  他心裏面越聽就越覺得不開心
[00:13:36.600 --> 00:13:39.600]  他心裏面越覺得粉粉不平
[00:13:39.600 --> 00:13:42.600]  為什麼只有他才看到窗外的東西
[00:13:42.600 --> 00:13:45.600]  而我就要對著這面牆呢?
[00:13:45.600 --> 00:13:49.600]  他心裏面這一種很鬱結
[00:13:49.600 --> 00:13:51.600]  或者覺得很不公平的東西
[00:13:51.600 --> 00:13:54.600]  就一路一路在他心裏面滾大
[00:13:54.600 --> 00:13:56.600]  無論這個老人家說窗外的事物
[00:13:56.600 --> 00:13:58.600]  多麼豐富都好
[00:13:58.600 --> 00:14:01.600]  他都只是回答一聲
[00:14:01.600 --> 00:14:02.600]  或者這樣就算了
[00:14:02.600 --> 00:14:04.600]  都沒有再有什麼對答
[00:14:04.600 --> 00:14:07.600]  事情就是一路這樣過去
[00:14:09.600 --> 00:14:12.600]  直至有一晚
[00:14:12.600 --> 00:14:14.600]  這一晚靠近窗戶的老人家
[00:14:14.600 --> 00:14:17.600]  他咳得很厲害
[00:14:17.600 --> 00:14:21.600]  剛才也有些人這樣咳
[00:14:21.600 --> 00:14:23.600]  咳得很厲害
[00:14:23.600 --> 00:14:26.600]  咳得很難呼吸
[00:14:26.600 --> 00:14:29.600]  接著這個靠近牆的老人家
[00:14:29.600 --> 00:14:32.600]  他心裏面就覺得很掙扎
[00:14:32.600 --> 00:14:38.600]  他看到窗戶那邊的老人家
[00:14:38.600 --> 00:14:46.600]  他咳得連按平安鐘的力都沒有
[00:14:46.600 --> 00:14:48.600]  他心裏面就更加掙扎
[00:14:48.600 --> 00:14:50.600]  究竟我幫不幫他按好呢?
[00:14:50.600 --> 00:14:52.600]  我幫他按的話
[00:14:52.600 --> 00:14:55.600]  我永遠都沒有機會睡在那張床上
[00:14:55.600 --> 00:14:57.600]  看看窗外面的事物
[00:14:57.600 --> 00:14:59.600]  但如果不幫他按的話
[00:14:59.600 --> 00:15:01.600]  他很可能咳得呼吸不了
[00:15:01.600 --> 00:15:02.600]  可能會死
[00:15:02.600 --> 00:15:04.600]  在他內心裡面交戰
[00:15:04.600 --> 00:15:07.600]  不斷在掙扎的時候
[00:15:07.600 --> 00:15:11.600]  咳 咳 咳 咳
[00:15:11.600 --> 00:15:13.600]  就已經再也沒有聲音了
[00:15:13.600 --> 00:15:18.600]  這個老人家就已經死了
[00:15:18.600 --> 00:15:20.600]  到了第二天
[00:15:20.600 --> 00:15:25.600]  這個護士將死去的老人家的屍體搬走了
[00:15:25.600 --> 00:15:27.600]  這個靠近牆的老人家
[00:15:27.600 --> 00:15:30.600]  他雖然內心裏面覺得很內疚
[00:15:30.600 --> 00:15:32.600]  但他心裏面有一絲的開心
[00:15:32.600 --> 00:15:34.600]  我終於可以睡到那張床上
[00:15:34.600 --> 00:15:38.600]  我終於可以看一下窗外面所見的事物
[00:15:38.600 --> 00:15:40.600]  他就問護士小姐
[00:15:40.600 --> 00:15:44.600]  護士小姐 你可不可以讓我移去那張床
[00:15:44.600 --> 00:15:48.600]  這個護士當然說可以 沒問題
[00:15:48.600 --> 00:15:50.600]  然後就將他移去那張床上
[00:15:50.600 --> 00:15:54.600]  這個老人家很開心
[00:15:54.600 --> 00:15:58.600]  他覺得終於可以看看窗外面發生什麼事
[00:15:58.600 --> 00:16:00.600]  他用盡他的氣力站起來
[00:16:00.600 --> 00:16:05.600]  打開窗簾看一下
[00:16:05.600 --> 00:16:09.600]  他發現窗外沒有他所說的藍天白雲
[00:16:09.600 --> 00:16:11.600]  也沒有他所說的草地
[00:16:11.600 --> 00:16:14.600]  或者小鳥 大樹 甚至小孩
[00:16:14.600 --> 00:16:21.600]  原來只是一棵很高的圍欄
[00:16:21.600 --> 00:16:23.600]  我不知道你聽完這個故事
[00:16:23.600 --> 00:16:25.600]  內心裏面有什麼回響
[00:16:25.600 --> 00:16:27.600]  但我自己內心裏面有一些回響
[00:16:27.600 --> 00:16:33.600]  就是覺得我們很多時候都會去比較
[00:16:33.600 --> 00:16:35.600]  我們會看看這個人
[00:16:35.600 --> 00:16:40.600]  看他又多帥 事業又不錯
[00:16:40.600 --> 00:16:44.600]  不斷加人工 老婆又多好
[00:16:44.600 --> 00:16:48.600]  自己內心就會很容易起了一些比較
[00:16:48.600 --> 00:16:50.600]  而當比較的時候
[00:16:50.600 --> 00:16:53.600]  當你比一個比你差的人
[00:16:53.600 --> 00:16:55.600]  當然覺得沒什麼所謂
[00:16:55.600 --> 00:16:57.600]  但當你比一些好的人的時候
[00:16:57.600 --> 00:17:02.600]  你內心很容易會產生一種覺得不公平
[00:17:02.600 --> 00:17:05.600]  而這種內心在不斷滾動的時候
[00:17:05.600 --> 00:17:09.600]  其實這些東西很容易會去蠶食你的心靈
[00:17:09.600 --> 00:17:12.600]  令到你沒辦法去體會
[00:17:12.600 --> 00:17:15.600]  其實神不是在乎給我們多少東西
[00:17:15.600 --> 00:17:20.600]  或者我們根本上都沒有機會去看得透徹
[00:17:20.600 --> 00:17:22.600]  對方究竟擁有些什麼
[00:17:22.600 --> 00:17:24.600]  就好像這個老人家
[00:17:24.600 --> 00:17:27.600]  他想看的窗外的東西
[00:17:27.600 --> 00:17:30.600]  原來其實只不過是他自己生活的態度
[00:17:30.600 --> 00:17:32.600]  他自己去想像出來
[00:17:32.600 --> 00:17:34.600]  而去令到對方開心
[00:17:34.600 --> 00:17:36.600]  所以其實我們人都是這樣
[00:17:36.600 --> 00:17:38.600]  當我們經常去作出比較的時候
[00:17:38.600 --> 00:17:41.600]  這種反而會蠶食你的心靈
[00:17:41.600 --> 00:17:44.600]  令你無法去體會神那種完全的愛
[00:17:44.600 --> 00:17:46.600]  你明白我說什麼嗎?
[00:17:46.600 --> 00:17:49.600]  所以其實我們反而要放開一點
[00:17:49.600 --> 00:17:56.600]  不要等同於Karis那種五歲的思維
[00:17:56.600 --> 00:17:58.600]  覺得神不給我們一些東西
[00:17:58.600 --> 00:18:00.600]  神就不愛我們了
[00:18:00.600 --> 00:18:01.600]  其實你想一想
[00:18:01.600 --> 00:18:03.600]  調轉角色的時候
[00:18:03.600 --> 00:18:06.600]  你就會很清楚明白
[00:18:06.600 --> 00:18:09.600]  所以其實不在乎你有些什麼
[00:18:09.600 --> 00:18:11.600]  其實神對你的愛都一樣
[00:18:11.600 --> 00:18:17.600]  就好像神對耶穌對我們的愛一樣這麼深切
[00:18:17.600 --> 00:18:19.600]  另外一樣
[00:18:19.600 --> 00:18:21.600]  我未必是比較那種
[00:18:21.600 --> 00:18:25.600]  有些人真的會面對一些很大的困難
[00:18:25.600 --> 00:18:27.600]  或者一些痛苦
[00:18:27.600 --> 00:18:31.600]  覺得是很難去面對
[00:18:31.600 --> 00:18:33.600]  不過我都不是嘗試去回答
[00:18:33.600 --> 00:18:35.600]  為什麼會發生這些困難
[00:18:35.600 --> 00:18:37.600]  或者面對這些痛苦
[00:18:37.600 --> 00:18:39.600]  如果不是就好像約伯那三個朋友
[00:18:39.600 --> 00:18:41.600]  大家看約伯記的時候
[00:18:41.600 --> 00:18:43.600]  所有的篇幅就在那裡
[00:18:43.600 --> 00:18:44.600]  大家在那裡回答
[00:18:44.600 --> 00:18:47.600]  其實約伯那麼能受安慰?不覺得的
[00:18:47.600 --> 00:18:51.600]  反而你還覺得在說我、在挑戰我
[00:18:51.600 --> 00:18:54.600]  所以其實如果我們嘗試去代替神
[00:18:54.600 --> 00:18:56.600]  去回答一些苦難的話
[00:18:56.600 --> 00:18:59.600]  我覺得就會變得很空洞而沒有幫助
[00:18:59.600 --> 00:19:00.600]  所以其實我這裡都不是給答案
[00:19:00.600 --> 00:19:01.600]  大家聽清楚
[00:19:01.600 --> 00:19:03.600]  我只不過是用一個比喻
[00:19:03.600 --> 00:19:06.600]  這個比喻是一個英國的哲學家
