
[00:00:00.000 --> 00:00:02.240]  主持人:各位弟兄姊妹,你們好!
[00:01:37.960 --> 00:01:41.400]  我想保羅的書信給我們很多的啟迪,
[00:01:41.400 --> 00:01:44.280]  讓我們今天先從《貼壽羅尼加前書》
[00:01:44.280 --> 00:01:46.920]  第三章一到十節裡面,
[00:01:46.920 --> 00:01:49.760]  我們思想這段經文,
[00:01:49.760 --> 00:01:53.600]  讓我們在這段經文裡面學習如何面對困難,
[00:01:53.600 --> 00:01:59.640]  我們一起來先讀《貼壽羅尼加前書》第三章第一到十節,
[00:01:59.640 --> 00:02:03.080]  第一到十節,我們一起來讀出。
[00:02:03.080 --> 00:02:05.520]  我們既不能在忍,
[00:02:05.520 --> 00:02:09.120]  就願意獨自等在雅典,
[00:02:09.120 --> 00:02:12.280]  打發我們的弟兄弟,
[00:02:12.280 --> 00:02:17.520]  在基督福音上作神執事的提摩太前去,
[00:02:17.520 --> 00:02:23.640]  兼顧你們,並在你們所信的道上勸惠你們,
[00:02:23.640 --> 00:02:27.280]  免得有人被諸般患難動搖,
[00:02:27.280 --> 00:02:33.160]  因為你們自己知道我們受患難原是命定的,
[00:02:33.160 --> 00:02:38.680]  我們在你們那裡的時候預先告訴你們,
[00:02:38.680 --> 00:02:43.440]  我們必受患難,以後果然仍然了,
[00:02:43.440 --> 00:02:48.120]  你們也知道,為此我們不能在忍,
[00:02:48.120 --> 00:02:53.400]  就打發人去,要曉得你們的信心如何,
[00:02:53.400 --> 00:02:57.960]  恐怕那誘惑人的到底誘惑了你們,
[00:02:57.960 --> 00:03:02.080]  叫我們的勞苦歸於徒然。
[00:03:02.080 --> 00:03:06.400]  但提摩太剛才從你們那裡回來,
[00:03:06.400 --> 00:03:12.040]  將你們信心和愛心的好消息報給我們,
[00:03:12.040 --> 00:03:15.480]  又說你們常常紀念我們,
[00:03:15.480 --> 00:03:21.000]  切切地想見我們,如同我們想見你們一樣,
[00:03:21.000 --> 00:03:26.840]  所以弟兄們,我們在一切困苦患難之中,
[00:03:26.840 --> 00:03:31.240]  因著你們的信心就得了安慰,
[00:03:31.240 --> 00:03:35.960]  你們若靠主站立得穩,我們就活了,
[00:03:35.960 --> 00:03:40.640]  我們在神面前,因著你們甚是喜樂,
[00:03:40.640 --> 00:03:47.360]  為這一切喜樂,可用何等的感謝為你們報答神呢?
[00:03:47.360 --> 00:03:52.160]  我們晝夜切切地祈求,要見你們的面,
[00:03:52.160 --> 00:03:55.280]  補滿你們信心的不足。
[00:03:55.280 --> 00:03:57.840]  在這段經文裡面,讓我們可以看到,
[00:03:57.840 --> 00:04:00.320]  我們如何去面對患難,
[00:04:00.320 --> 00:04:02.440]  首先保羅很清楚地說道,
[00:04:02.440 --> 00:04:05.120]  他說苦難是必然的,
[00:04:05.120 --> 00:04:08.720]  在《索羅尼加前書》第三章的第三節到第四節,
[00:04:08.720 --> 00:04:11.960]  我們受患難原是命定的,
[00:04:11.960 --> 00:04:15.320]  我們在你們那裡的時候,預先告訴你們,
[00:04:15.320 --> 00:04:17.840]  你們必受患難,
[00:04:17.840 --> 00:04:22.800]  以後果然應驗了,你們也知道。
[00:04:22.800 --> 00:04:26.520]  保羅很清楚地說,他受患難是命定的,
[00:04:26.520 --> 00:04:30.760]  而且他預先宣告,他一定會面對很多的挑戰,
[00:04:30.760 --> 00:04:32.920]  果然應驗了。
[00:04:32.920 --> 00:04:35.400]  原來今天,當保羅來到傳福音的時候,
[00:04:35.400 --> 00:04:37.560]  一定會引起很多人的不滿,
[00:04:37.560 --> 00:04:40.240]  有很多人不斷地來逼迫他們,
[00:04:40.240 --> 00:04:44.280]  如果我們看《使徒行傳》第十七章的第四到第五節那裡,
[00:04:44.280 --> 00:04:48.560]  很清楚記載,當保羅在接受《索羅尼加教會》傳道的時候,
[00:04:48.560 --> 00:04:51.080]  有很多的人來去相信,
[00:04:51.080 --> 00:04:53.200]  特別是一些尊貴的婦人,
[00:04:53.200 --> 00:04:56.240]  但是有一些猶太人是很不滿,
[00:04:56.240 --> 00:05:01.080]  這次他們竟然來去運用他們的權力,
[00:05:01.080 --> 00:05:08.200]  叫一些使者、匪徒來搞亂福音工作,
[00:05:08.200 --> 00:05:10.120]  去迫害保羅,
[00:05:10.120 --> 00:05:16.760]  甚至造謠,說這個是搞亂天下的人來到我們當中。
[00:05:16.760 --> 00:05:19.760]  保羅結果在這種情況下,
[00:05:19.760 --> 00:05:22.800]  很無奈地被迫要離開,
[00:05:22.800 --> 00:05:25.760]  然後去到比利亞這個地方。
[00:05:25.760 --> 00:05:30.600]  你想想猶太人竟然來運用那些使者、匪徒,
[00:05:30.600 --> 00:05:32.400]  來對付保羅,
[00:05:32.400 --> 00:05:35.600]  我就想起元朗的721事件。
[00:05:35.600 --> 00:05:37.080]  好了,今天不要忘記,
[00:05:37.080 --> 00:05:39.160]  當我們作為基督徒的時候,
[00:05:39.160 --> 00:05:41.960]  我們的信仰從來沒有告訴我們,
[00:05:41.960 --> 00:05:44.800]  當我們信了主之後,就一定是一帆風順,
[00:05:44.800 --> 00:05:46.680]  事事順利,
[00:05:46.680 --> 00:05:48.120]  花香償萬,
[00:05:48.120 --> 00:05:50.720]  平坦大道,任意俱馳。
[00:05:50.720 --> 00:05:54.400]  沒有,聖經從來沒有這個的應許,
[00:05:54.400 --> 00:05:55.840]  反而主耶穌告訴我們,
[00:05:55.840 --> 00:05:59.480]  我們要背十字架來跟隨主,
[00:05:59.480 --> 00:06:01.040]  我們是要付代價的,
[00:06:01.040 --> 00:06:02.560]  我們會被人來凌辱,
[00:06:02.560 --> 00:06:05.000]  我們會被人來輕視的。
[00:06:05.000 --> 00:06:07.920]  當我們站在真理的方面,
[00:06:07.920 --> 00:06:10.360]  當我們指出別人的錯的時候,
[00:06:10.360 --> 00:06:13.200]  自然就會引起人的反感、不滿,
[00:06:13.200 --> 00:06:15.000]  甚至是迫不及待。
[00:06:15.000 --> 00:06:16.640]  所以聖經裏面很清楚地說,
[00:06:16.640 --> 00:06:20.800]  我們一起來讀約翰一書第三章第十三節,
[00:06:20.800 --> 00:06:23.720]  第三章第十三節,我們一起來讀出。
[00:06:23.720 --> 00:06:28.520]  「弟兄們,世人若恨你們,不要以為稀奇。」
[00:06:28.520 --> 00:06:30.320]  聖經一早已經說了,
[00:06:30.320 --> 00:06:32.280]  當我們站在真理的時候,
[00:06:32.280 --> 00:06:33.680]  人是會憎恨我們,
[00:06:33.680 --> 00:06:37.920]  所以我絕對不會覺得受苦是一件很偶然的事,
[00:06:37.920 --> 00:06:40.480]  不是,原來是必然的事。
[00:06:40.480 --> 00:06:42.600]  不要忘記在這一刻裏面,
[00:06:42.600 --> 00:06:46.040]  教會已經踏入御苦期。
[00:06:46.040 --> 00:06:50.240]  耶穌基督已經開始在這段時間裏面,
[00:06:50.240 --> 00:06:53.280]  是預備進入受苦的期間,
[00:06:53.280 --> 00:06:56.680]  所以這段時間裏面,我們都思想到主的受苦。
[00:06:56.680 --> 00:07:02.000]  主耶穌使得這個世界不是要得到世人的歌頌、服侍,
[00:07:02.000 --> 00:07:03.880]  反而要讓人來唾棄,
[00:07:03.880 --> 00:07:06.400]  讓人來逼迫,
[00:07:06.400 --> 00:07:11.600]  所以今天我們基督徒沒有一個免苦金牌,
[00:07:11.600 --> 00:07:14.360]  我們受苦是必然的。
[00:07:14.360 --> 00:07:16.760]  事實上當人犯了罪之後,
[00:07:16.760 --> 00:07:18.280]  罪入到世界,
[00:07:18.280 --> 00:07:20.560]  大自然產生變化,
[00:07:20.560 --> 00:07:24.080]  人與人之間也產生很多的問題,
[00:07:24.080 --> 00:07:26.320]  今天很多時候我們認為是天災,
[00:07:26.320 --> 00:07:27.880]  但其實往往是人禍,
[00:07:27.880 --> 00:07:30.920]  是人的問題而產生的。
[00:07:30.920 --> 00:07:32.080]  很簡單舉個例,
[00:07:32.080 --> 00:07:34.120]  香港陷入這個困境的時候,
[00:07:34.120 --> 00:07:35.240]  你有沒有想過,
[00:07:35.240 --> 00:07:37.880]  原來是因為一個人叫陳同佳,
[00:07:37.880 --> 00:07:39.640]  在台灣殺了他女朋友,
[00:07:39.640 --> 00:07:41.720]  然後偷渡回來香港,
[00:07:41.720 --> 00:07:44.200]  或者不是偷渡,是正式回來香港,
[00:07:44.200 --> 00:07:45.960]  但是如何引渡她去呢?
[00:07:45.960 --> 00:07:49.120]  於是產生了這條送中條例。
[00:07:49.120 --> 00:07:51.200]  好了,但是林鄭月娥呢,
[00:07:51.200 --> 00:07:54.920]  又來帶去拒絕過百萬人上街,
[00:07:54.920 --> 00:07:59.120]  來帶去表達可不可以不推行這條條例,
[00:07:59.120 --> 00:08:01.720]  而一直引發到這個事件。
[00:08:01.720 --> 00:08:04.200]  好了,現在這個武漢的疫情,
[00:08:04.200 --> 00:08:05.480]  其實如果你留意到,
[00:08:05.480 --> 00:08:09.040]  在12月尾到1月初的時候已經產生了,
[00:08:09.040 --> 00:08:12.240]  但是由1月1日到1月20日,
[00:08:12.240 --> 00:08:17.400]  無論是人民日報、湖北日報、楚天都市報,
[00:08:17.400 --> 00:08:20.120]  都完全隻字不提,
[00:08:20.120 --> 00:08:23.600]  但是華春瑩其實在1月初的時候,
[00:08:23.600 --> 00:08:27.800]  就已經來跟美國報告了有這個疫情。
[00:08:27.800 --> 00:08:31.800]  在武漢裡面還來搞300人的水餃宴,
[00:08:31.800 --> 00:08:34.320]  也有4萬個的家庭,
[00:08:34.320 --> 00:08:37.080]  是要來帶去有這個團年飯,
[00:08:37.080 --> 00:08:38.800]  一起來帶去喜慶,
[00:08:38.800 --> 00:08:41.000]  4萬多人集中在這裡,
[00:08:41.000 --> 00:08:44.240]  結果很多人來帶去受感染。
[00:08:44.240 --> 00:08:46.280]  這個病毒已經傳開了,
[00:08:46.280 --> 00:08:48.480]  但是沒有去報告到,
[00:08:48.480 --> 00:08:52.840]  結果引致到那個疫情是越來越嚴重。
[00:08:52.840 --> 00:08:55.600]  好了,後來當我們知道的時候,
[00:08:55.600 --> 00:08:57.960]  已經有很多的專家,
[00:08:57.960 --> 00:09:03.240]  包括袁國勇、沈祖堯、何栢良這些醫護人員,
[00:09:03.240 --> 00:09:05.880]  都說到我們應該要停止,
[00:09:05.880 --> 00:09:09.200]  不容讓這些病毒進來香港,
[00:09:09.200 --> 00:09:13.080]  但是到今天都沒有完全的來帶去封關,
[00:09:13.080 --> 00:09:18.240]  所以引致到香港都有很多的病毒來帶去入侵。
[00:09:18.240 --> 00:09:23.240]  所以今天我們不要忘記,原來很多時候是人的問題,
[00:09:23.240 --> 00:09:26.240]  我們也因為人對政府失去了信心,
[00:09:26.240 --> 00:09:29.000]  所以那些人會去搶,搶什麼呢?
[00:09:29.000 --> 00:09:30.920]  搶米、搶水,
[00:09:30.920 --> 00:09:33.440]  我們要來帶去搶口罩,
[00:09:33.440 --> 00:09:35.360]  但是你看到罪很可怕,
[00:09:35.360 --> 00:09:38.840]  有些人在垃圾堆裡面來撿這些口罩,
[00:09:38.840 --> 00:09:42.840]  然後循環地來包裝來賣給人,
[00:09:42.840 --> 00:09:46.320]  甚至我們在大埔區有一間藥房,
[00:09:46.320 --> 00:09:49.680]  口罩賣到一千八百元一盒,
[00:09:49.680 --> 00:09:51.720]  怎麼可能有這些事發生?
[00:09:51.720 --> 00:09:56.040]  原來人的罪就令到其他人都受害,
[00:09:56.040 --> 00:09:57.920]  包括沒有犯罪的人,
[00:09:57.920 --> 00:10:01.560]  正如夜洗別來帶去推行拜巴黎,
[00:10:01.560 --> 00:10:04.240]  但是那七千未向巴黎屈膝的人,
[00:10:04.240 --> 00:10:07.440]  一樣要受住這個寒災,
[00:10:07.440 --> 00:10:08.920]  所以請你記住,
[00:10:08.920 --> 00:10:10.760]  原來我們活在這個社會裡面,
[00:10:10.760 --> 00:10:12.640]  人與人之間是互動的,
[00:10:12.640 --> 00:10:14.200]  是相互影響的,
[00:10:14.200 --> 00:10:17.800]  我們基督徒沒有這個面虎金牌,
[00:10:17.800 --> 00:10:19.640]  但是在這個受苦當中,
[00:10:19.640 --> 00:10:21.400]  如果有美麗的生命,
[00:10:21.400 --> 00:10:25.680]  你會看到一種光輝來帶去發放出來,
[00:10:25.680 --> 00:10:27.600]  在困難當中,
[00:10:27.600 --> 00:10:31.360]  竟然可以有所捨棄,
[00:10:31.360 --> 00:10:32.280]  在困難裡面,
[00:10:32.280 --> 00:10:36.000]  人人都一定會來帶去自保,
[00:10:36.000 --> 00:10:38.840]  覺得是非常重要的,
[00:10:38.840 --> 00:10:42.880]  是將有用的東西留在自己的身邊,
[00:10:42.880 --> 00:10:45.000]  不會轉給別人,
[00:10:45.000 --> 00:10:47.600]  但是保羅現在自己困難的裡面,
[00:10:47.600 --> 00:10:48.880]  他做什麼呢?
[00:10:48.880 --> 00:10:50.680]  他竟然來帶去
[00:10:50.680 --> 00:10:55.400]  差派他所愛的屬靈的兒子提摩泰,
[00:10:55.400 --> 00:10:57.440]  去到貼撒羅尼加裡面,
[00:10:57.440 --> 00:10:58.880]  去關心他們,
[00:10:58.880 --> 00:11:01.880]  我們一起來讀貼撒羅尼加前書第三章,
[00:11:01.880 --> 00:11:03.600]  第一到第三節,
[00:11:03.600 --> 00:11:05.160]  我們一起來讀出,
[00:11:05.160 --> 00:11:07.240]  我們既不能再忍,
[00:11:07.240 --> 00:11:10.280]  就願意獨自等在雅典,
[00:11:10.280 --> 00:11:13.480]  打發我們的兄弟在基督福音上
[00:11:13.480 --> 00:11:16.600]  作神執事的提摩泰前去,
[00:11:16.600 --> 00:11:17.760]  兼顧你們,
[00:11:17.760 --> 00:11:21.400]  並在你們所信的道上勸慰你們,
[00:11:21.400 --> 00:11:24.880]  免得有人被諸般患難動搖。
[00:11:24.880 --> 00:11:27.440]  保羅他眾多堂宮裡面,
[00:11:27.440 --> 00:11:30.840]  他特別的痛愛提摩泰,
[00:11:30.840 --> 00:11:34.240]  視他為屬靈的兒子,
[00:11:34.240 --> 00:11:38.240]  提摩泰是希臘的血統,
[00:11:38.240 --> 00:11:40.400]  是一個混血兒。
[00:11:40.400 --> 00:11:42.760]  保羅在歐洲裡面傳道的時候,
[00:11:42.760 --> 00:11:46.320]  一個熟悉希臘文化和希臘言語的提摩泰,
[00:11:46.320 --> 00:11:49.640]  一定一定給他很大的幫助,
[00:11:49.640 --> 00:11:51.400]  不要忘記他在黑暗裡面,
[00:11:51.400 --> 00:11:53.600]  保羅年事已高,
[00:11:53.600 --> 00:11:56.960]  而且他也在困難的當中,
[00:11:56.960 --> 00:11:59.080]  其實提摩泰在他身邊的時候,
[00:11:59.080 --> 00:12:02.040]  一定會給他很多的幫助,
[00:12:02.040 --> 00:12:06.160]  但是他為了愛貼撒羅尼加教會的信徒,
[00:12:06.160 --> 00:12:07.520]  擔心他們有事,
[00:12:07.520 --> 00:12:11.040]  他竟然差派提摩泰離開他,
[00:12:11.040 --> 00:12:12.880]  去貼撒羅尼加裡面,
[00:12:12.880 --> 00:12:17.280]  去安慰、鼓勵貼撒羅尼加裡面的信徒。
[00:12:17.280 --> 00:12:22.200]  保羅這種愛心的捨棄絕不容易,
[00:12:22.200 --> 00:12:24.480]  因為提摩泰較為柔弱,
[00:12:24.480 --> 00:12:28.240]  這個屬靈的父親其實也很擔心他的健康,
[00:12:28.240 --> 00:12:30.560]  而且不要忘記在那個時候,
[00:12:30.560 --> 00:12:35.120]  那個通訊絕對不是像現在這樣方便,
[00:12:35.120 --> 00:12:40.080]  難道保羅不會牽腸掛肚去擔心提摩泰嗎?
[00:12:40.080 --> 00:12:41.360]  他擔心的,
[00:12:41.360 --> 00:12:44.120]  但是他竟然將自己所愛的同伴,
[00:12:44.120 --> 00:12:48.000]  去差派給貼撒羅尼加的教會,
[00:12:48.000 --> 00:12:51.400]  這份愛的捨棄是很重要的。
[00:12:51.400 --> 00:12:53.440]  提摩泰去做什麼呢?
[00:12:53.440 --> 00:12:56.560]  原來就是要兼顧他們的信心。
[00:12:56.560 --> 00:12:58.240]  第三節那裡很清楚說,
[00:12:58.240 --> 00:13:02.880]  因為有人在朱般的患難裡面有所動搖,
[00:13:02.880 --> 00:13:05.280]  這個也是人之常情,
[00:13:05.280 --> 00:13:08.240]  或者可以說是信徒之常情。
[00:13:08.240 --> 00:13:09.640]  在困難的裡面,
[00:13:09.640 --> 00:13:12.880]  有時候我們會懷疑神的慈愛、
[00:13:12.880 --> 00:13:14.240]  神的眷顧、
[00:13:14.240 --> 00:13:15.480]  神的保守,
[00:13:15.480 --> 00:13:17.720]  甚至神的能力。
[00:13:17.720 --> 00:13:22.680]  也有人因為這樣的緣故而甚至懷疑神的存在。
[00:13:22.680 --> 00:13:25.800]  如果你見到一些人他行事歪僻,
[00:13:25.800 --> 00:13:28.760]  但是他卻是豐富飛上,
[00:13:28.760 --> 00:13:32.240]  他的道路是很平坦、很暢順的時候,
[00:13:32.240 --> 00:13:34.240]  會不會有時候我們在質疑,
[00:13:34.240 --> 00:13:37.840]  究竟我是否應該繼續持守我的公義呢?
[00:13:37.840 --> 00:13:39.680]  詩人也有這樣的掙扎。
[00:13:39.680 --> 00:13:43.840]  我們一起來讀詩篇73篇12、13兩節。
[00:13:43.840 --> 00:13:46.920]  12、13兩節我們一起來讀出。
[00:13:46.920 --> 00:13:49.560]  看!這就是惡人。
[00:13:49.560 --> 00:13:51.920]  他們既是常享安逸,
[00:13:51.920 --> 00:13:54.480]  財寶便增加。
[00:13:54.480 --> 00:13:58.640]  我實在徒然潔淨了我的心,
[00:13:58.640 --> 00:14:02.120]  徒然洗手表明無辜。
[00:14:02.120 --> 00:14:06.520]  當我們見到公義未能得到彰顯的時候,
[00:14:06.520 --> 00:14:12.080]  我們是否仍然相信神是為公義而會發出審判的神呢?
[00:14:12.080 --> 00:14:15.920]  當我們見到疫情還未能控制的時候,
[00:14:15.920 --> 00:14:19.960]  我們是否仍然相信神是一個醫治的神呢?
[00:14:19.960 --> 00:14:23.240]  當我們的恐懼未曾停止的時候,
[00:14:23.240 --> 00:14:27.880]  我們是否仍然相信神會賜給我們平安呢?
[00:14:27.880 --> 00:14:30.960]  究竟我們的信心是怎樣?
[00:14:30.960 --> 00:14:33.280]  現實就真是很實在。
[00:14:33.280 --> 00:14:37.080]  有時候現實的誘惑是非常大。
[00:14:37.080 --> 00:14:38.960]  所以保羅很擔心他們。
[00:14:38.960 --> 00:14:41.200]  我們再看看他擔心些甚麼,
[00:14:41.200 --> 00:14:46.000]  我們再來讀提摩帖撒雷加前書第三章的第五節。
[00:14:46.000 --> 00:14:48.960]  第三章的第五節,我們一起來讀出。
[00:14:48.960 --> 00:14:51.640]  「為此我既不能再忍,
[00:14:51.640 --> 00:14:56.160]  就打發人去,要曉得你們的信心如何。
[00:14:56.160 --> 00:15:00.000]  恐怕那誘惑人的,到底誘惑了你們,
[00:15:00.000 --> 00:15:03.080]  要我們的勞苦歸於徒然。」
[00:15:03.080 --> 00:15:09.120]  保羅很擔心提撒雷加教會弟兄姊妹的信心會否失落,
[00:15:09.120 --> 00:15:14.720]  會否被誘惑而離開真道,放棄他們應有的操守。
[00:15:14.720 --> 00:15:19.920]  如果那班信徒放棄了他們應有的原則的時候,
[00:15:19.920 --> 00:15:23.640]  當然這班信徒自己會受虧損,
[00:15:23.640 --> 00:15:28.160]  但是對保羅來說都是一個很大的打擊,
[00:15:28.160 --> 00:15:32.720]  因為保羅辛辛苦苦地去教導他們、牧養他們的時候,
[00:15:32.720 --> 00:15:35.280]  但原來這班人有一天離開神,
[00:15:35.280 --> 00:15:38.720]  或者沒有遵守神的教導的時候,
[00:15:38.720 --> 00:15:43.160]  保羅會覺得他自己前功盡廢。
[00:15:43.160 --> 00:15:48.160]  所以保羅說,我要知道你們的信心如何。
[00:15:48.160 --> 00:15:51.680]  當然如果我們對神有信心的時候,
[00:15:51.680 --> 00:15:55.320]  我們堅守我們這份信仰,
[00:15:55.320 --> 00:15:58.480]  我們就不是這麼容易地失腳。
[00:15:58.480 --> 00:16:01.720]  所以保羅叫提摩太去關心他們,
[00:16:01.720 --> 00:16:06.760]  更加是用神的道去兼顧他們。
[00:16:06.760 --> 00:16:09.120]  我仍然相信只有神的話語,
[00:16:09.120 --> 00:16:13.160]  才可以幫助我們生命有所成長。
[00:16:13.160 --> 00:16:16.320]  保羅這一份心智和行動,
[00:16:16.320 --> 00:16:20.640]  是很值得在困難中的人去學習的。
[00:16:20.640 --> 00:16:24.440]  他願意將自己所愛的、所需要的,
[00:16:24.440 --> 00:16:27.960]  給予更加有需要的人。
[00:16:27.960 --> 00:16:29.880]  在疫情之中,
[00:16:29.880 --> 00:16:37.400]  很多人來來去去搶購超過他們自己所需的東西,
[00:16:37.400 --> 00:16:41.760]  更加遑論叫他們捐一些東西出來給別人。
[00:16:41.760 --> 00:16:44.200]  特別有一些長者,
[00:16:44.200 --> 00:16:46.840]  一些基層的人很悲哀地聽到,
[00:16:46.840 --> 00:16:52.080]  「我這個口罩用了十天了,時窮節乃然。」
[00:16:52.080 --> 00:16:55.400]  很感恩,但是在困難的當中,
[00:16:55.400 --> 00:16:58.040]  我們仍然看到很美麗的人。
[00:16:58.040 --> 00:17:00.800]  有一個女士,
[00:17:00.800 --> 00:17:06.920]  她自己在外國買了三千個口罩,
[00:17:06.920 --> 00:17:11.280]  拿回來送給基層的人。
[00:17:11.280 --> 00:17:17.040]  很多教會特別關心一些有需要的人,
[00:17:17.040 --> 00:17:20.040]  他們會來幫助他們。
[00:17:20.040 --> 00:17:24.800]  很感恩,我們冥恩堂也有黎大爺去做這些事。
[00:17:24.800 --> 00:17:26.680]  我們在息息堂裡面,
[00:17:26.680 --> 00:17:30.440]  我們也會將口罩分給一些長者,
[00:17:30.440 --> 00:17:35.040]  我們鼓勵弟兄姊妹黎大爺去捐出一些口罩,
[00:17:35.040 --> 00:17:37.760]  然後給有需要的人。
[00:17:37.760 --> 00:17:40.600]  這是非常重要的。
[00:17:40.600 --> 00:17:42.600]  所以求神來幫助我們,
[00:17:42.600 --> 00:17:45.320]  我很深信施比壽更為有福。
[00:17:45.320 --> 00:17:47.480]  如果我們已經有,
[00:17:47.480 --> 00:17:49.560]  我們仍然可以抽一些出來,
[00:17:49.560 --> 00:17:52.760]  而不是一定要保住在自己的時候,
[00:17:52.760 --> 00:17:55.720]  我深信神是會賜福給我們。
[00:17:55.720 --> 00:18:00.800]  保羅去差派提摩泰去接受雷尼加的教會,
[00:18:00.800 --> 00:18:03.600]  這份愛的捨棄,
[00:18:03.600 --> 00:18:07.480]  是絕對值得我們去學習和欣賞。
[00:18:07.480 --> 00:18:12.400]  所以在苦難之中,我們需要有愛和信。
[00:18:12.400 --> 00:18:18.280]  接受雷尼加教會是一個很值得我們黎大爺去欣賞的教會。
[00:18:18.280 --> 00:18:22.920]  不要忘記當保羅一開始的時候就已經讚賞接受雷尼加的信徒,
[00:18:22.920 --> 00:18:27.920]  在信、忘、愛這三方面都有很卓越的表現。
[00:18:27.920 --> 00:18:31.480]  我們一起來讀接受雷尼加前書第一章的第三節。
[00:18:31.480 --> 00:18:34.320]  第一章的第三節,我們一起來讀出:
[00:18:34.320 --> 00:18:39.080]  「在神我們的父面前,不住地紀念你們,
[00:18:39.080 --> 00:18:44.280]  因信心所做的功夫,因愛心所受的勞苦,
[00:18:44.280 --> 00:18:49.240]  因盼望我們主耶穌基督所傳的忍耐。」
[00:18:49.240 --> 00:18:53.640]  在短短一節經文裏面,保羅讚賞他們,
[00:18:53.640 --> 00:18:57.400]  他們在三方面都做得非常好。
[00:18:57.400 --> 00:19:01.160]  他們在信心裏面所做的功夫,
[00:19:01.160 --> 00:19:04.240]  愛心所忍受的勞苦,
[00:19:04.240 --> 00:19:07.480]  更加在盼望裏面有所堅持,
[00:19:07.480 --> 00:19:09.640]  是值得我們學習。
[00:19:09.640 --> 00:19:12.280]  保羅就是擔心他們信心失落,
[00:19:12.280 --> 00:19:14.240]  所以叫提摩泰去,
[00:19:14.240 --> 00:19:16.120]  但是提摩泰回來的時候,
[00:19:16.120 --> 00:19:18.480]  匯報給保羅聽,
[00:19:18.480 --> 00:19:20.960]  保羅非常開心,
[00:19:20.960 --> 00:19:23.000]  因為知道他們做得非常好。
[00:19:23.000 --> 00:19:27.560]  我們一起來讀接受雷尼加前書第三章的第六節。
[00:19:27.560 --> 00:19:30.200]  第三章的第六節,我們一起來讀出:
[00:19:30.200 --> 00:19:33.920]  「但提摩泰剛才從你們那裏回來,
[00:19:33.920 --> 00:19:39.320]  將你們信心和愛心的好消息報給我們。」
[00:19:39.320 --> 00:19:44.640]  「信心和愛心的好消息報給我們。」
[00:19:44.640 --> 00:19:47.240]  在苦難之中有所堅持的,
[00:19:47.240 --> 00:19:50.560]  就是信心和愛心,
[00:19:50.560 --> 00:19:54.240]  兩者是絕對不能夠分割的,
