
[00:00:00.000 --> 00:00:04.000]  請繼續翻開剛才我們讀這段經文
[00:02:09.000 --> 00:02:10.000]  大力一點
[00:02:10.000 --> 00:02:11.000]  其他人呢
[00:02:11.000 --> 00:02:12.000]  是不是屬神的人
[00:02:12.000 --> 00:02:13.000]  我們是屬神的人
[00:02:13.000 --> 00:02:14.000]  沒錯
[00:02:14.000 --> 00:02:16.000]  屬神的人
[00:02:16.000 --> 00:02:18.000]  是有不同的地方
[00:02:18.000 --> 00:02:20.000]  當然有不屬神的人
[00:02:20.000 --> 00:02:22.000]  所以
[00:02:22.000 --> 00:02:25.000]  在保羅的書卷裏
[00:02:25.000 --> 00:02:27.000]  常常說
[00:02:27.000 --> 00:02:28.000]  很多時候
[00:02:28.000 --> 00:02:30.000]  一開始說你
[00:02:30.000 --> 00:02:32.000]  是在說提摩泰
[00:02:32.000 --> 00:02:34.000]  因為很強調提摩泰
[00:02:34.000 --> 00:02:36.000]  你是一個屬神的人
[00:02:36.000 --> 00:02:38.000]  你應該知道怎樣去做這件事情
[00:02:38.000 --> 00:02:40.000]  剛才我們讀的經文
[00:02:40.000 --> 00:02:42.000]  是第十四節開始
[00:02:42.000 --> 00:02:45.000]  第十四節的轉接詞是
[00:02:45.000 --> 00:02:47.000]  但你
[00:02:47.000 --> 00:02:49.000]  但你所學習的
[00:02:49.000 --> 00:02:51.000]  但你
[00:02:51.000 --> 00:02:54.000]  這個字不單止在第十四節
[00:02:54.000 --> 00:02:56.000]  第十節也有
[00:02:56.000 --> 00:03:01.000]  但你已經服從了我的教訓
[00:03:01.000 --> 00:03:02.000]  等等等等
[00:03:02.000 --> 00:03:04.000]  然後到第十四節又說
[00:03:04.000 --> 00:03:05.000]  但你所學習的
[00:03:05.000 --> 00:03:06.000]  所確信的
[00:03:06.000 --> 00:03:08.000]  都要存在心裏
[00:03:08.000 --> 00:03:10.000]  這裏有一個轉接詞
[00:03:10.000 --> 00:03:11.000]  但你
[00:03:11.000 --> 00:03:13.000]  一個但字一開始
[00:03:13.000 --> 00:03:16.000]  雖然前面通常是說雖然
[00:03:16.000 --> 00:03:17.000]  雖然但是
[00:03:17.000 --> 00:03:20.000]  即是說有一個分別在這裏
[00:03:20.000 --> 00:03:21.000]  一說到
[00:03:21.000 --> 00:03:22.000]  說其他東西
[00:03:22.000 --> 00:03:23.000]  一般人
[00:03:23.000 --> 00:03:24.000]  但你
[00:03:24.000 --> 00:03:25.000]  就特別不同了
[00:03:25.000 --> 00:03:27.000]  但你就要特別留意了
[00:03:27.000 --> 00:03:28.000]  這樣
[00:03:28.000 --> 00:03:29.000]  你會發覺
[00:03:29.000 --> 00:03:31.000]  這個特別就是跟自己說
[00:03:31.000 --> 00:03:33.000]  現在這裏的經文裏面是
[00:03:33.000 --> 00:03:34.000]  但你
[00:03:34.000 --> 00:03:35.000]  就是在說
[00:03:35.000 --> 00:03:37.000]  這個屬神的人
[00:03:37.000 --> 00:03:39.000]  所以特別跟我們說
[00:03:39.000 --> 00:03:41.000]  這個屬神的人
[00:03:41.000 --> 00:03:42.000]  有什麼不同呢
[00:03:42.000 --> 00:03:43.000]  因為剛才所說
[00:03:43.000 --> 00:03:44.000]  對一班人來說
[00:03:44.000 --> 00:03:45.000]  然後再集中說
[00:03:45.000 --> 00:03:46.000]  但你
[00:03:46.000 --> 00:03:47.000]  已經說明了
[00:03:47.000 --> 00:03:49.000]  不是在說其他人
[00:03:49.000 --> 00:03:51.000]  你是跟其他人有不同的地方
[00:03:51.000 --> 00:03:52.000]  跟世人有
[00:03:52.000 --> 00:03:54.000]  分別的地方在裏面
[00:03:54.000 --> 00:03:56.000]  所以這裏提醒我們
[00:03:56.000 --> 00:03:57.000]  我們是屬神的人
[00:03:57.000 --> 00:03:59.000]  就是與眾不同
[00:03:59.000 --> 00:04:00.000]  我們是
[00:04:00.000 --> 00:04:03.000]  跟世人有不同的地方在裏面
[00:04:03.000 --> 00:04:05.000]  所以保羅
[00:04:05.000 --> 00:04:07.000]  在書卷裏面
[00:04:07.000 --> 00:04:08.000]  這樣用字眼
[00:04:08.000 --> 00:04:10.000]  就是提醒提摩泰
[00:04:10.000 --> 00:04:12.000]  即是他身邊裏面
[00:04:12.000 --> 00:04:14.000]  他處身在一個世界裏面
[00:04:14.000 --> 00:04:16.000]  周圍有不同的人
[00:04:16.000 --> 00:04:18.000]  有不屬神的人
[00:04:18.000 --> 00:04:20.000]  或者是未信主的人
[00:04:20.000 --> 00:04:21.000]  在我們身邊
[00:04:21.000 --> 00:04:22.000]  這班人
[00:04:22.000 --> 00:04:23.000]  是形成
[00:04:23.000 --> 00:04:26.000]  可能有些風俗文化
[00:04:26.000 --> 00:04:27.000]  習慣
[00:04:27.000 --> 00:04:29.000]  他所選的地方
[00:04:29.000 --> 00:04:32.000]  可能是道德敗壞的地方
[00:04:32.000 --> 00:04:33.000]  可能這個地方裏面
[00:04:33.000 --> 00:04:35.000]  是很多異端邪說的地方
[00:04:35.000 --> 00:04:37.000]  但是你提摩泰
[00:04:37.000 --> 00:04:38.000]  是屬神的人
[00:04:38.000 --> 00:04:40.000]  你會面對這些衝擊
[00:04:40.000 --> 00:04:42.000]  你會面對這些困難
[00:04:42.000 --> 00:04:44.000]  你要怎樣去做呢
[00:04:44.000 --> 00:04:46.000]  要怎樣去準備我們自己呢
[00:04:46.000 --> 00:04:48.000]  其實同樣今天
[00:04:48.000 --> 00:04:50.000]  我們今天在香港的地方都是
[00:04:50.000 --> 00:04:51.000]  你會發覺到
[00:04:51.000 --> 00:04:53.000]  我們都處身在一個
[00:04:53.000 --> 00:04:55.000]  即是跟我們很
[00:04:55.000 --> 00:04:56.000]  怎麼說呢
[00:04:56.000 --> 00:04:58.000]  信仰價值觀很不同
[00:04:58.000 --> 00:05:00.000]  一個的文化裏面
[00:05:00.000 --> 00:05:02.000]  當然我們都是同聲同氣
[00:05:02.000 --> 00:05:04.000]  都是香港人
[00:05:04.000 --> 00:05:07.000]  尤其是今天我們很強調香港精神
[00:05:07.000 --> 00:05:09.000]  我們都有些凝聚的力量在裏面
[00:05:09.000 --> 00:05:10.000]  但是
[00:05:10.000 --> 00:05:12.000]  細心再想
[00:05:12.000 --> 00:05:13.000]  我們是屬神的人
[00:05:13.000 --> 00:05:15.000]  跟一般的
[00:05:15.000 --> 00:05:17.000]  不是屬神的香港人
[00:05:17.000 --> 00:05:19.000]  亦有不同的地方
[00:05:19.000 --> 00:05:20.000]  我們所想
[00:05:20.000 --> 00:05:21.000]  我們所
[00:05:21.000 --> 00:05:23.000]  人生的目標
[00:05:23.000 --> 00:05:25.000]  我們知道我們人生的方向
[00:05:25.000 --> 00:05:27.000]  都是跟一般的香港人
[00:05:27.000 --> 00:05:29.000]  有不同的地方在裏面的
[00:05:29.000 --> 00:05:30.000]  不過
[00:05:30.000 --> 00:05:31.000]  在平時
[00:05:31.000 --> 00:05:33.000]  我們就不要覺得
[00:05:33.000 --> 00:05:34.000]  是不是
[00:05:34.000 --> 00:05:35.000]  你回到家裏
[00:05:35.000 --> 00:05:36.000]  家裏人
[00:05:36.000 --> 00:05:37.000]  自己人來的
[00:05:37.000 --> 00:05:38.000]  一家人你怎會覺得
[00:05:38.000 --> 00:05:39.000]  分門別類呢
[00:05:39.000 --> 00:05:40.000]  你去到工作
[00:05:40.000 --> 00:05:41.000]  一定要
[00:05:41.000 --> 00:05:43.000]  跟同事關係好
[00:05:43.000 --> 00:05:45.000]  不好就很難工作
[00:05:45.000 --> 00:05:47.000]  都是一個好的人際關係
[00:05:47.000 --> 00:05:49.000]  和諧的社會等等
[00:05:49.000 --> 00:05:51.000]  我們都要這樣的生活
[00:05:51.000 --> 00:05:52.000]  你不會覺得
[00:05:52.000 --> 00:05:54.000]  他們跟你有什麼不同
[00:05:54.000 --> 00:05:55.000]  他們去
[00:05:55.000 --> 00:05:56.000]  中午去吃飯
[00:05:56.000 --> 00:05:57.000]  一起去吃飯
[00:05:57.000 --> 00:05:58.000]  一起去飲茶
[00:05:58.000 --> 00:05:59.000]  或者一起去餐廳
[00:05:59.000 --> 00:06:01.000]  沒有不同的地方
[00:06:01.000 --> 00:06:03.000]  他們說的話
[00:06:03.000 --> 00:06:06.000]  現在時興的話題
[00:06:06.000 --> 00:06:09.000]  去哪裏有新的地方買衣服
[00:06:09.000 --> 00:06:10.000]  這樣
[00:06:10.000 --> 00:06:12.000]  我昨天就
[00:06:12.000 --> 00:06:14.000]  很無意中
[00:06:14.000 --> 00:06:15.000]  經過中環
[00:06:15.000 --> 00:06:16.000]  很無意中要走那條路
[00:06:16.000 --> 00:06:18.000]  進入那個地鐵站
[00:06:18.000 --> 00:06:20.000]  見到很多人排隊
[00:06:20.000 --> 00:06:21.000]  多到不得了
[00:06:21.000 --> 00:06:22.000]  我不知道發生什麼事
[00:06:22.000 --> 00:06:24.000]  終於最後很艱苦
[00:06:24.000 --> 00:06:25.000]  才進到那個店鋪
[00:06:25.000 --> 00:06:27.000]  隔離那個地鐵站
[00:06:27.000 --> 00:06:28.000]  原來
[00:06:28.000 --> 00:06:29.000]  後來看回報紙
[00:06:29.000 --> 00:06:31.000]  我都不知道那是什麼
[00:06:31.000 --> 00:06:33.000]  見到幾個大隻佬在前面
[00:06:33.000 --> 00:06:37.000]  大隻佬還沒有穿上衣
[00:06:37.000 --> 00:06:38.000]  不知道
[00:06:38.000 --> 00:06:40.000]  很吸引很多人
[00:06:40.000 --> 00:06:41.000]  特別是少女
[00:06:41.000 --> 00:06:42.000]  我相信
[00:06:42.000 --> 00:06:43.000]  排隊
[00:06:43.000 --> 00:06:45.000]  看報紙才知道
[00:06:45.000 --> 00:06:47.000]  一個新的時裝店開張
[00:06:47.000 --> 00:06:49.000]  這些我們都很清楚
[00:06:49.000 --> 00:06:51.000]  我們馬上要通傳
[00:06:51.000 --> 00:06:52.000]  馬上要和別人分享
[00:06:52.000 --> 00:06:54.000]  可能我們很多時候
[00:06:54.000 --> 00:06:55.000]  在這些地方
[00:06:55.000 --> 00:06:57.000]  因為我們都是香港人
[00:06:57.000 --> 00:06:59.000]  一個這麼小的地方
[00:06:59.000 --> 00:07:00.000]  發生什麼事情
[00:07:00.000 --> 00:07:02.000]  我們都很快會知道
[00:07:02.000 --> 00:07:03.000]  如果不知道
[00:07:03.000 --> 00:07:04.000]  很執輸
[00:07:04.000 --> 00:07:05.000]  你這麼胖
[00:07:05.000 --> 00:07:06.000]  你都不知道
[00:07:06.000 --> 00:07:07.000]  事情是怎麼發生的
[00:07:07.000 --> 00:07:10.000]  所以每天都看著手機
[00:07:10.000 --> 00:07:12.000]  什麼事情發生
[00:07:12.000 --> 00:07:13.000]  馬上就知道
[00:07:13.000 --> 00:07:14.000]  掌握了
[00:07:14.000 --> 00:07:16.000]  我們很忙碌
[00:07:16.000 --> 00:07:17.000]  我們認同
[00:07:17.000 --> 00:07:18.000]  我們這個社會
[00:07:18.000 --> 00:07:19.000]  很忙碌認同
[00:07:19.000 --> 00:07:21.000]  我們身邊的事情
[00:07:21.000 --> 00:07:25.000]  或者認同我們周圍的人
[00:07:25.000 --> 00:07:26.000]  我們不希望
[00:07:26.000 --> 00:07:30.000]  我們好像排斥了下來
[00:07:30.000 --> 00:07:31.000]  或者不希望
[00:07:31.000 --> 00:07:32.000]  什麼都不知道
[00:07:32.000 --> 00:07:34.000]  但是
[00:07:34.000 --> 00:07:37.000]  聖經本來就提醒提摩泰
[00:07:37.000 --> 00:07:38.000]  但是你
[00:07:38.000 --> 00:07:40.000]  你是屬神的人
[00:07:40.000 --> 00:07:41.000]  你沒有錯
[00:07:41.000 --> 00:07:43.000]  你是居住在一個社會裡面
[00:07:43.000 --> 00:07:45.000]  你居住在一個地區裡面
[00:07:45.000 --> 00:07:48.000]  但是你是有不同的地方在裡面
[00:07:48.000 --> 00:07:51.000]  所以本來就提醒
[00:07:51.000 --> 00:07:52.000]  第一
[00:07:52.000 --> 00:07:54.000]  你不可以隨波逐流
[00:07:54.000 --> 00:07:56.000]  你不可以受到很多的壓力
[00:07:56.000 --> 00:08:00.000]  你就是不敢將你自己的信仰
[00:08:00.000 --> 00:08:02.000]  不敢將你的價值觀說出來
[00:08:02.000 --> 00:08:05.000]  今天香港也有時候會遇到這樣的情況
[00:08:05.000 --> 00:08:08.000]  有時候我們對一些信仰的價值觀
[00:08:08.000 --> 00:08:09.000]  我們沒有辦法去說
[00:08:09.000 --> 00:08:11.000]  如果我們無法再說的時候
[00:08:11.000 --> 00:08:13.000]  我們不敢去表達的時候
[00:08:13.000 --> 00:08:15.000]  因為我們覺得
[00:08:15.000 --> 00:08:16.000]  這個自由社會
[00:08:16.000 --> 00:08:18.000]  人人都尊重人去表達
[00:08:18.000 --> 00:08:21.000]  他們的想法
[00:08:21.000 --> 00:08:23.000]  但是有時候幾個圖
[00:08:23.000 --> 00:08:25.000]  我們反而不敢去表達我們的想法
[00:08:25.000 --> 00:08:27.000]  因為我們要先尊重別人
[00:08:27.000 --> 00:08:29.000]  別人說了那些想法
[00:08:29.000 --> 00:08:31.000]  就算跟我們的信仰不同
[00:08:31.000 --> 00:08:32.000]  我們都不說了
[00:08:32.000 --> 00:08:33.000]  算了
[00:08:33.000 --> 00:08:36.000]  免得產生衝突
[00:08:36.000 --> 00:08:38.000]  慢慢我們的信仰分享
[00:08:38.000 --> 00:08:40.000]  就越縮越小的地方
[00:08:40.000 --> 00:08:41.000]  縮在哪裡呢?
[00:08:41.000 --> 00:08:42.000]  在建築物裡面
[00:08:42.000 --> 00:08:44.000]  在團契裡面分享我們的信仰
[00:08:44.000 --> 00:08:47.000]  在我們的教堂裡面分享我們的信仰
[00:08:47.000 --> 00:08:48.000]  但是說來說去
[00:08:48.000 --> 00:08:51.000]  都是在信徒裡面之間分享的信仰
[00:08:51.000 --> 00:08:52.000]  說來說去
[00:08:52.000 --> 00:08:56.000]  我們可能都是對於外面的一些看法
[00:08:56.000 --> 00:08:58.000]  我們有什麼不平
[00:08:58.000 --> 00:09:00.000]  但是我們只能在自己裡面
[00:09:00.000 --> 00:09:02.000]  好像滲出來
[00:09:02.000 --> 00:09:04.000]  好像是訴苦一樣
[00:09:04.000 --> 00:09:08.000]  但是不能夠將我們自己的基督徒的價值觀
[00:09:08.000 --> 00:09:09.000]  能夠去表達
[00:09:09.000 --> 00:09:11.000]  有時候是會這樣的情況
[00:09:11.000 --> 00:09:12.000]  保羅就會提醒
[00:09:12.000 --> 00:09:14.000]  你是與眾不同
[00:09:14.000 --> 00:09:17.000]  你一定要去做好這一方面
[00:09:17.000 --> 00:09:19.000]  所以保羅就說
[00:09:19.000 --> 00:09:20.000]  在第十節那裡
[00:09:20.000 --> 00:09:22.000]  但是你已經是
[00:09:22.000 --> 00:09:27.000]  追隨了我的教導、行為、志向、信心、寬容、愛心、忍耐
[00:09:27.000 --> 00:09:32.000]  以及我在安提阿爾戈廉路斯特所遭遇的逼迫和苦難
[00:09:32.000 --> 00:09:35.000]  我忍受了何等的迫害
[00:09:35.000 --> 00:09:38.000]  但從這一切的苦難中主都把我救出來
[00:09:38.000 --> 00:09:41.000]  這個是提醒提摩泰
[00:09:41.000 --> 00:09:45.000]  他與保羅從同宮受教保羅的時候
[00:09:45.000 --> 00:09:47.000]  跟隨保羅的時候
[00:09:47.000 --> 00:09:50.000]  他是經歷了這些成長
[00:09:50.000 --> 00:09:55.000]  他能夠在得到保羅的教導、行為、志向、信心
[00:09:55.000 --> 00:09:58.000]  人的寬容、愛心、忍耐
[00:09:58.000 --> 00:10:00.000]  都是增長過來
[00:10:00.000 --> 00:10:03.000]  起碼我們要讓人看到
[00:10:03.000 --> 00:10:06.000]  但是你與別人不同
[00:10:06.000 --> 00:10:08.000]  你身邊的人有沒有看到
[00:10:08.000 --> 00:10:11.000]  可能有個人會跟你說
[00:10:11.000 --> 00:10:13.000]  我認識了這麼久
[00:10:13.000 --> 00:10:14.000]  我們一群朋友裡
[00:10:14.000 --> 00:10:17.000]  但是你特別不同
[00:10:17.000 --> 00:10:19.000]  因為我發覺你特別有愛心
[00:10:19.000 --> 00:10:23.000]  我發覺你對事情特別有信心
[00:10:23.000 --> 00:10:26.000]  或者我發覺你特別肯吃虧
[00:10:26.000 --> 00:10:29.000]  肯忍受艱難
[00:10:29.000 --> 00:10:34.000]  你有沒有在當中被別人分辨出來呢
[00:10:34.000 --> 00:10:38.000]  這個不單止我們自己要去熟悉
[00:10:38.000 --> 00:10:41.000]  這個地上的世人裡
[00:10:41.000 --> 00:10:44.000]  我們有我們的信仰價值觀
[00:10:44.000 --> 00:10:46.000]  其實這個信仰價值觀
[00:10:46.000 --> 00:10:49.000]  是會帶來別人會分辨出來
[00:10:49.000 --> 00:10:51.000]  你也是有些不同
[00:10:51.000 --> 00:10:53.000]  可能有些人會說
[00:10:53.000 --> 00:10:54.000]  你是基督徒來的
[00:10:54.000 --> 00:10:56.000]  我知道什麼都不能做
[00:10:56.000 --> 00:10:57.000]  他可能會有這個想法
[00:10:57.000 --> 00:10:58.000]  或者你是基督徒來的
[00:10:58.000 --> 00:11:00.000]  我知道你有愛心
[00:11:00.000 --> 00:11:01.000]  也不奇怪
[00:11:01.000 --> 00:11:06.000]  但起碼我們都可能被別人分辨出來
[00:11:06.000 --> 00:11:08.000]  當然我們更加主動
[00:11:08.000 --> 00:11:11.000]  自己能夠去分辨為聖
[00:11:11.000 --> 00:11:13.000]  當然是聖經教導我們
[00:11:13.000 --> 00:11:17.000]  所以另一方面
[00:11:17.000 --> 00:11:19.000]  剛才讀的第十四節
[00:11:19.000 --> 00:11:21.000]  但是你所學習的
[00:11:21.000 --> 00:11:22.000]  你所確信的
[00:11:22.000 --> 00:11:24.000]  都要存在心裡
[00:11:24.000 --> 00:11:27.000]  因為你知道是跟誰所學
[00:11:27.000 --> 00:11:30.000]  這裡很清楚提醒
[00:11:30.000 --> 00:11:34.000]  我們要去持守我們所確信的
[00:11:34.000 --> 00:11:38.000]  在和合本修訂版裡的經文是這麼說
[00:11:38.000 --> 00:11:40.000]  至於你
[00:11:40.000 --> 00:11:44.000]  你要持守所學習和所確信的
[00:11:44.000 --> 00:11:47.000]  重點這個字眼就是在持守裡
[00:11:47.000 --> 00:11:49.000]  你有沒有持守到
[00:11:49.000 --> 00:11:50.000]  剛才所說
[00:11:50.000 --> 00:11:53.000]  保羅一直帶領提摩太太的學習
[00:11:53.000 --> 00:11:54.000]  對於我們來說
[00:11:54.000 --> 00:11:56.000]  今天你回教會一段時間
[00:11:56.000 --> 00:11:58.000]  你上了主學
[00:11:58.000 --> 00:11:59.000]  拿了勤套獎
[00:11:59.000 --> 00:12:01.000]  你團契裡也常常參加
[00:12:01.000 --> 00:12:03.000]  你能夠去帶茶經
[00:12:03.000 --> 00:12:05.000]  你有沒有持守到
[00:12:05.000 --> 00:12:06.000]  你的信仰
[00:12:06.000 --> 00:12:10.000]  不單單在禮拜堂的範圍裡
[00:12:10.000 --> 00:12:11.000]  我們去分享
[00:12:11.000 --> 00:12:12.000]  我們去教導
[00:12:12.000 --> 00:12:15.000]  但我們有沒有持守出來
[00:12:15.000 --> 00:12:17.000]  這是很重要的地方
[00:12:17.000 --> 00:12:19.000]  當我們面對外面的失敗
[00:12:19.000 --> 00:12:21.000]  艱難的情況下
[00:12:21.000 --> 00:12:22.000]  我們有沒有辦法
[00:12:22.000 --> 00:12:26.000]  持守我們的信念呢
[00:12:26.000 --> 00:12:32.000]  愛迪生是一個發明家
[00:12:32.000 --> 00:12:36.000]  他不斷發明這些產品
[00:12:36.000 --> 00:12:39.000]  他年紀很大
[00:12:39.000 --> 00:12:41.000]  那時候六十多歲
[00:12:41.000 --> 00:12:43.000]  用了自己很多積蓄
[00:12:43.000 --> 00:12:44.000]  大部分的錢
[00:12:44.000 --> 00:12:47.000]  去建造一個很大的實驗室
[00:12:47.000 --> 00:12:49.000]  一個自己的實驗室
[00:12:49.000 --> 00:12:51.000]  很多的設備
[00:12:51.000 --> 00:12:53.000]  當時說是很完善的設備
[00:12:53.000 --> 00:12:56.000]  能夠對他偉大的發明
[00:12:56.000 --> 00:12:57.000]  更加有幫助
[00:12:57.000 --> 00:13:01.000]  更加能夠有好的效果出來
[00:13:01.000 --> 00:13:03.000]  但一次不小心
[00:13:03.000 --> 00:13:04.000]  一個無情火
[00:13:04.000 --> 00:13:09.000]  整個實驗室燒毀了
[00:13:09.000 --> 00:13:15.000]  一生的心血好像付諸一炬
[00:13:15.000 --> 00:13:18.000]  火災發生之後
[00:13:18.000 --> 00:13:21.000]  大家都很匆忙去救人救火
[00:13:21.000 --> 00:13:23.000]  唯獨兒子就開始想
[00:13:23.000 --> 00:13:25.000]  爸爸去了哪裡呢
[00:13:25.000 --> 00:13:27.000]  愛迪生去了哪裡呢
[00:13:27.000 --> 00:13:29.000]  後來才發覺
[00:13:29.000 --> 00:13:31.000]  當年六十七歲的愛迪生
[00:13:31.000 --> 00:13:34.000]  居然是一個很平靜的人
[00:13:34.000 --> 00:13:37.000]  坐在一個小山坡
[00:13:37.000 --> 00:13:39.000]  很冷靜
[00:13:39.000 --> 00:13:41.000]  看著一場火
[00:13:41.000 --> 00:13:43.000]  燒毀他的地方
[00:13:43.000 --> 00:13:44.000]  燒毀了
[00:13:44.000 --> 00:13:46.000]  大家都覺得
[00:13:46.000 --> 00:13:48.000]  這次對愛迪生是否已經
[00:13:48.000 --> 00:13:49.000]  很大的打擊
[00:13:49.000 --> 00:13:50.000]  已經呆住了
[00:13:50.000 --> 00:13:52.000]  坐在那裡靜一靜
[00:13:52.000 --> 00:13:53.000]  有人問他
[00:13:53.000 --> 00:13:55.000]  你現在的情況如何
[00:13:55.000 --> 00:13:58.000]  竟然愛迪生說了一句話
[00:13:58.000 --> 00:14:00.000]  他說這場火剛剛好
[00:14:00.000 --> 00:14:01.000]  正好了
[00:14:01.000 --> 00:14:04.000]  大火燒毀了我所有的錯誤
[00:14:04.000 --> 00:14:05.000]  感謝神
[00:14:05.000 --> 00:14:07.000]  我可以重新開始
[00:14:07.000 --> 00:14:10.000]  你看到這個偉大的發明家
[00:14:10.000 --> 00:14:12.000]  他有這麼大的
[00:14:12.000 --> 00:14:14.000]  持守自己的信念
[00:14:14.000 --> 00:14:22.000]  即使一心期望一個好的環境
[00:14:22.000 --> 00:14:24.000]  燒毀了
[00:14:24.000 --> 00:14:26.000]  但他的心沒有被燒毀
[00:14:26.000 --> 00:14:28.000]  他持守的心沒有被燒毀
[00:14:28.000 --> 00:14:30.000]  今天我們幾個台一樣
[00:14:30.000 --> 00:14:32.000]  我們去保羅華要持守
[00:14:32.000 --> 00:14:33.000]  我們的信仰
[00:14:33.000 --> 00:14:35.000]  持守我們所學習到的
[00:14:35.000 --> 00:14:37.000]  這個學習是我們的信仰
[00:14:37.000 --> 00:14:38.000]  教會裡面的教導
[00:14:38.000 --> 00:14:40.000]  是我們教會的傳統
[00:14:40.000 --> 00:14:41.000]  真理
[00:14:41.000 --> 00:14:42.000]  善道等等
[00:14:42.000 --> 00:14:43.000]  這些名詞
[00:14:43.000 --> 00:14:45.000]  我們都可以去說
[00:14:45.000 --> 00:14:47.000]  是我們一直得著的
[00:14:47.000 --> 00:14:49.000]  但一樣東西很重要
[00:14:49.000 --> 00:14:52.000]  我們一出到離開禮拜堂
[00:14:52.000 --> 00:14:54.000]  我們回到日常生活裡面
[00:14:54.000 --> 00:14:55.000]  去到我們的工作
[00:14:55.000 --> 00:14:56.000]  或者我們的情況
[00:14:56.000 --> 00:14:57.000]  很多東西
[00:14:57.000 --> 00:14:58.000]  很多的衝擊
[00:14:58.000 --> 00:14:59.000]  很多的挑戰
[00:14:59.000 --> 00:15:00.000]  很多的東西
[00:15:00.000 --> 00:15:04.000]  令到我們的信仰根本走不通
[00:15:04.000 --> 00:15:06.000]  這樣做法是不行的
[00:15:06.000 --> 00:15:08.000]  這樣做法很吃虧的
[00:15:08.000 --> 00:15:10.000]  這樣做法很蠢的
[00:15:10.000 --> 00:15:13.000]  但是如果我們不持守的話
[00:15:13.000 --> 00:15:16.000]  我們的信仰人生就這樣完結了
[00:15:16.000 --> 00:15:18.000]  好像愛迪生說
[00:15:18.000 --> 00:15:19.000]  不要緊
[00:15:19.000 --> 00:15:20.000]  再來一次
[00:15:20.000 --> 00:15:22.000]  有時真的
