
[00:00:00.000 --> 00:00:02.920]  好 各位兄弟姐妹 早晨
[00:10:03.760 --> 00:10:05.200]  如果你看看我們的崇拜
[00:10:05.200 --> 00:10:06.960]  我們的程序
[00:10:06.960 --> 00:10:10.440]  在罪惡之後是什麼程序
[00:10:10.440 --> 00:10:12.160]  是宣召
[00:10:12.160 --> 00:10:14.560]  宣召其實意思就是
[00:10:14.560 --> 00:10:17.240]  邀請的體驗
[00:10:17.240 --> 00:10:21.080]  宣召不是一個程序的開場白那麼簡單
[00:10:21.080 --> 00:10:24.680]  而是代表着上帝要透過祂的話語
[00:10:24.680 --> 00:10:27.840]  去呼召祂的百姓、祂所愛的兒女
[00:10:27.840 --> 00:10:29.720]  來到祂的面前
[00:10:29.720 --> 00:10:33.000]  與上帝相會
[00:10:33.000 --> 00:10:36.000]  這個是崇拜的開始
[00:10:36.000 --> 00:10:39.520]  是神聖時刻的開場
[00:10:39.520 --> 00:10:43.600]  天上的巴副就好像躺開祂的雙臂
[00:10:43.600 --> 00:10:46.280]  我在這等着大家
[00:10:46.280 --> 00:10:47.280]  在這一刻
[00:10:47.280 --> 00:10:48.880]  我就邀請大家
[00:10:48.880 --> 00:10:50.760]  去進入這個意象
[00:10:50.760 --> 00:10:52.880]  崇拜是一個邀請
[00:10:52.880 --> 00:10:57.080]  而不是一個禮儀的通知
[00:10:57.080 --> 00:10:59.320]  就像一個你最尊敬
[00:10:59.320 --> 00:11:04.280]  你最愛慕的人邀請你
[00:11:04.280 --> 00:11:08.000]  可能你多年沒有見過的爸爸媽媽
[00:11:08.000 --> 00:11:09.320]  你的祖父母
[00:11:09.320 --> 00:11:11.000]  你很尊敬的人
[00:11:11.000 --> 00:11:15.240]  他們滿懷愛意地邀請你回家
[00:11:15.240 --> 00:11:17.600]  不是叫你完成任務
[00:11:17.600 --> 00:11:19.800]  而是很想見你
[00:11:19.800 --> 00:11:21.560]  很想擁抱你
[00:11:21.560 --> 00:11:26.360]  很想和你心對心的交談
[00:11:26.360 --> 00:11:27.720]  我們的主
[00:11:27.720 --> 00:11:29.240]  永生上帝
[00:11:29.240 --> 00:11:33.080]  每個禮拜就是這樣邀請我們
[00:11:33.080 --> 00:11:34.600]  回到家裏
[00:11:34.600 --> 00:11:36.000]  我的孩子
[00:11:36.000 --> 00:11:37.920]  我很想見你
[00:11:37.920 --> 00:11:43.600]  這個就是崇拜的意義
[00:11:43.600 --> 00:11:45.280]  還記得
[00:11:45.280 --> 00:11:48.720]  在2020年的2月
[00:11:48.720 --> 00:11:51.040]  大家還記得2020年發生什麼事嗎
[00:11:51.040 --> 00:11:53.520]  COVID-19
[00:11:53.520 --> 00:11:55.680]  大家還記得當時
[00:11:55.680 --> 00:11:56.880]  我們要控制人流
[00:11:56.880 --> 00:11:59.320]  或者控制疫情的擴散
[00:11:59.320 --> 00:12:00.760]  政府宣佈
[00:12:00.760 --> 00:12:02.960]  所有的宗教場所
[00:12:02.960 --> 00:12:05.560]  只能容許職員或一百個人
[00:12:05.560 --> 00:12:08.000]  在場裏面聚集
[00:12:08.000 --> 00:12:10.440]  舉行他們的禮儀
[00:12:10.440 --> 00:12:13.240]  不可以有實體的崇拜
[00:12:13.240 --> 00:12:15.640]  所以我們每個人都要在家裏面
[00:12:15.640 --> 00:12:18.520]  上網去參與崇拜
[00:12:18.520 --> 00:12:20.040]  記不記得多久了
[00:12:20.040 --> 00:12:22.240]  差不多三四個月
[00:12:22.240 --> 00:12:24.400]  當時我站在這裏
[00:12:24.400 --> 00:12:27.680]  看着一堆空凳
[00:12:27.680 --> 00:12:29.480]  看不到弟兄姊妹
[00:12:29.480 --> 00:12:31.640]  我們只能在當中
[00:12:31.640 --> 00:12:34.200]  對着鏡頭唱歌
[00:12:34.200 --> 00:12:35.720]  講道
[00:12:35.720 --> 00:12:38.880]  大家還記不記得當時的情景
[00:12:38.880 --> 00:12:41.160]  但我更加記得的是
[00:12:41.160 --> 00:12:43.400]  當疫情開始好一點
[00:12:43.400 --> 00:12:47.320]  政府將限制放寬
[00:12:47.320 --> 00:12:50.360]  教會再次能夠有聚集的時候
[00:12:50.360 --> 00:12:51.800]  已經是五月尾
[00:12:51.800 --> 00:12:54.040]  六月初的時間
[00:12:54.040 --> 00:12:56.160]  我看回這些日期
[00:12:56.160 --> 00:12:58.720]  是2020年5月31日
[00:12:58.720 --> 00:13:02.800]  當我們一起在教會里面再次聚集
[00:13:02.800 --> 00:13:05.800]  去唱詩歌的時候
[00:13:05.800 --> 00:13:09.640]  心裏很感動
[00:13:09.640 --> 00:13:11.920]  能夠與弟兄姊妹一起唱歌
[00:13:11.920 --> 00:13:15.000]  一起敬拜這位永生的上帝
[00:13:15.000 --> 00:13:18.880]  原來不是一定的
[00:13:18.880 --> 00:13:21.160]  全部都是上帝的恩典
[00:13:21.160 --> 00:13:23.200]  是神的邀請
[00:13:23.200 --> 00:13:24.520]  我們要珍惜每一次
[00:13:24.520 --> 00:13:29.000]  能夠有機會聚集敬拜主的時間
[00:13:29.000 --> 00:13:31.080]  是我們的榮耀
[00:13:31.080 --> 00:13:34.520]  是上帝給我們的祝福
[00:13:34.520 --> 00:13:36.200]  不是理所當然
[00:13:36.200 --> 00:13:38.600]  是神的恩典
[00:13:38.600 --> 00:13:40.440]  原來我們曾經失去過
[00:13:40.440 --> 00:13:45.560]  我們才知道這個屬令的位分是這麼重要的
[00:13:45.560 --> 00:13:47.720]  弟兄姊妹
[00:13:47.720 --> 00:13:51.080]  崇拜對你來說是一個例行公事
[00:13:51.080 --> 00:13:54.440]  還是上帝的邀請呢?
[00:13:54.440 --> 00:13:57.400]  崇拜就是每個星期
[00:13:57.400 --> 00:14:00.040]  天父爸爸向我們說
[00:14:00.040 --> 00:14:06.280]  孩子 我等着和你相遇
[00:14:06.280 --> 00:14:09.240]  我們再看下去
[00:14:09.240 --> 00:14:12.760]  我們讀出黃色的字
[00:14:12.760 --> 00:14:17.560]  將身體獻上當作活祭
[00:14:17.560 --> 00:14:19.080]  我相信我們很多時候
[00:14:19.080 --> 00:14:22.440]  無論是背誦經文 唱詩歌
[00:14:22.440 --> 00:14:25.960]  祈禱都會經常用這句話
[00:14:25.960 --> 00:14:28.360]  保祿在此的言辭
[00:14:28.360 --> 00:14:31.160]  其實對於熟悉舊約
[00:14:31.160 --> 00:14:33.480]  憲祭的以色列人來說
[00:14:33.480 --> 00:14:36.200]  是一個非常震撼的字
[00:14:36.200 --> 00:14:37.720]  爲什麼?
[00:14:37.720 --> 00:14:40.280]  舊約經常憲祭
[00:14:40.280 --> 00:14:41.480]  但憲什麼祭?
[00:14:41.480 --> 00:14:43.320]  憲那些已經死了的牛
[00:14:43.320 --> 00:14:46.200]  死了的羊的憲祭
[00:14:46.200 --> 00:14:47.800]  是死的
[00:14:47.800 --> 00:14:50.520]  但是要定期去憲的
[00:14:50.520 --> 00:14:52.840]  每個星期都要去憲
[00:14:52.840 --> 00:14:54.840]  是一個暫時的代替品
[00:14:54.840 --> 00:14:59.640]  是表達一個悔改的一個血的遮蓋罪
[00:14:59.640 --> 00:15:02.440]  這種祭品是要不斷重複
[00:15:02.440 --> 00:15:04.840]  但不能夠真正完全的除罪
[00:15:04.840 --> 00:15:06.520]  直到什麼時候?
[00:15:06.520 --> 00:15:08.520]  直到新約時代
[00:15:08.520 --> 00:15:14.040]  上帝親自預備了一個無瑕無癡的上帝的羔羊
[00:15:14.040 --> 00:15:16.280]  祂的兒子耶穌基督
[00:15:16.280 --> 00:15:19.560]  一次爲我們獻上贖罪祭
[00:15:19.560 --> 00:15:21.240]  耶穌基督獻上自己
[00:15:21.240 --> 00:15:24.360]  寫一個永遠有效的贖罪祭
[00:15:24.360 --> 00:15:26.760]  耶穌基督的死而復活
[00:15:26.760 --> 00:15:30.120]  不單止帶來了赦免
[00:15:30.120 --> 00:15:33.160]  更加改變了憲祭的方式
[00:15:33.160 --> 00:15:35.640]  再不是靠外在的憲祭
[00:15:35.640 --> 00:15:42.360]  你更加重視的是內在生命的呈現
[00:15:42.360 --> 00:15:45.160]  而我們這幫屬主的人
[00:15:45.160 --> 00:15:47.960]  我們已經與主基督聯合了
[00:15:47.960 --> 00:15:55.000]  我們與主的死與埋葬與復活聯合了
[00:15:55.000 --> 00:15:58.440]  我們如今所獻的不是死的祭物
[00:15:58.440 --> 00:16:00.280]  是什麼祭?
[00:16:00.280 --> 00:16:02.200]  是活祭
[00:16:02.200 --> 00:16:03.560]  是活祭
[00:16:03.560 --> 00:16:05.560]  活祭有兩個意思
[00:16:05.560 --> 00:16:09.640]  第一個意思是自願性的獻祭
[00:16:09.640 --> 00:16:13.240]  死的祭被人逼死了就放上去
[00:16:13.240 --> 00:16:14.680]  但活祭是什麼意思?
[00:16:14.680 --> 00:16:16.760]  是我們心甘情願的
[00:16:16.760 --> 00:16:18.360]  帶着感恩的心
[00:16:18.360 --> 00:16:21.320]  被愛吸引去回應上帝的邀請
[00:16:21.320 --> 00:16:23.400]  而我們獻上活祭
[00:16:23.400 --> 00:16:24.520]  不是強迫的
[00:16:24.520 --> 00:16:26.520]  是自願的
[00:16:26.520 --> 00:16:30.680]  活祭的第二個意思是整存的
[00:16:30.680 --> 00:16:32.600]  不是一部分的
[00:16:32.600 --> 00:16:35.800]  是整個人、整個生命、整個生活
[00:16:35.800 --> 00:16:39.160]  傳言的爲主獻上
[00:16:39.160 --> 00:16:40.840]  這就是保羅所說的
[00:16:40.840 --> 00:16:43.160]  將身體獻上
[00:16:43.160 --> 00:16:44.760]  不單止是愛造的行動
[00:16:44.760 --> 00:16:49.480]  更是全人全心的僞生
[00:16:49.480 --> 00:16:51.640]  不單止是我們的時間
[00:16:51.640 --> 00:16:55.320]  更包括你言語、你的思想、你的行爲
[00:16:55.320 --> 00:16:58.120]  你的金錢、你的關係、你的選擇
[00:16:58.120 --> 00:17:02.920]  所有都屬於上帝爲神而活
[00:17:02.920 --> 00:17:06.840]  更提醒了我們每一次的崇拜
[00:17:06.840 --> 00:17:08.360]  我們不是觀衆
[00:17:08.360 --> 00:17:11.880]  我們不是坐着看演出那麼簡單
[00:17:11.880 --> 00:17:17.800]  我們是整個羣體一起獻上的活祭
[00:17:17.800 --> 00:17:23.000]  透過我們的思歌、祈禱、聽道、奉獻
[00:17:23.000 --> 00:17:25.560]  就算你很安靜地坐着
[00:17:25.560 --> 00:17:27.480]  你也是對上帝回應
[00:17:27.480 --> 00:17:28.680]  你應該怎麼說?
[00:17:28.680 --> 00:17:33.480]  主啊,我在這裏,我獻上自己
[00:17:33.480 --> 00:17:34.680]  這種敬拜
[00:17:34.680 --> 00:17:37.800]  也不是單單停留在教會里面
[00:17:37.800 --> 00:17:42.280]  更加延伸到在你的生活當中
[00:17:42.280 --> 00:17:46.040]  在我們的家庭、在我們的朋友
[00:17:46.040 --> 00:17:50.520]  在我們的職場、在我們的論舍當中
[00:17:50.520 --> 00:17:53.160]  去呈現這份獻祭的生命
