
[00:00:00.000 --> 00:00:04.360]  前一陣子看了一篇關於Mega Church
[00:05:47.860 --> 00:05:53.100]  Shakina Glory是神所給我們的託付跟應許
[00:05:53.100 --> 00:05:53.660]  跟你們好像說
[00:05:53.660 --> 00:05:55.140]  Shakina Glory是神給我們的託付跟應許
[00:05:55.140 --> 00:05:59.780]  跟他說
[00:05:59.780 --> 00:06:01.940]  什麼是Shakina
[00:06:01.940 --> 00:06:04.460]  我聽說有些人還不知道Shakina的意思是什麼
[00:06:04.460 --> 00:06:06.020]  到處在問
[00:06:06.020 --> 00:06:08.460]  Shakina是什麼意思
[00:06:08.460 --> 00:06:10.060]  Shakina這個字
[00:06:10.060 --> 00:06:12.140]  其實是希伯來文
[00:06:12.140 --> 00:06:14.100]  這個字的意思
[00:06:14.100 --> 00:06:16.140]  今天聽清楚一點
[00:06:16.140 --> 00:06:18.380]  神在地上的居所
[00:06:18.380 --> 00:06:22.820]  跟你們好像說神在地上的居所
[00:06:22.820 --> 00:06:26.260]  那你說這跟我們的鑑定計劃有什麼關係
[00:06:26.260 --> 00:06:30.220]  爲什麼用這樣一個大家都不熟悉的名字呢
[00:06:30.220 --> 00:06:33.620]  最主要的原因就是因爲這個字
[00:06:33.620 --> 00:06:37.780]  是神給我們的託付跟應許嗎
[00:06:37.780 --> 00:06:39.460]  我一直在今年年初的時候
[00:06:39.460 --> 00:06:41.660]  我們建堂委員會在討論
[00:06:41.660 --> 00:06:45.060]  怎麼樣能夠擴張我們主日會堂的需要的時候
[00:06:45.060 --> 00:06:49.900]  我的心在神面前一直都不能夠確定這件事情
[00:06:49.900 --> 00:06:51.500]  在我自己在禱告的時候
[00:06:51.500 --> 00:06:53.780]  我多次向神說神啊
[00:06:53.780 --> 00:06:56.820]  你一定要給我一個確據嘛
[00:06:56.820 --> 00:07:00.180]  爲什麼你要我們建造這樣一個會堂呢
[00:07:00.180 --> 00:07:02.220]  我說主如果你不告訴我爲什麼
[00:07:02.220 --> 00:07:06.780]  那我怎麼向會衆說爲什麼你要我們建造會堂呢
[00:07:06.780 --> 00:07:10.220]  很長一段時間我不斷的呼求
[00:07:10.220 --> 00:07:13.260]  可是好像神一點都沒有回應啊
[00:07:13.260 --> 00:07:17.660]  我好像是在一個黑暗籠罩的一個環境當中
[00:07:17.660 --> 00:07:20.780]  好像看不見任何出路
[00:07:20.780 --> 00:07:23.380]  我還記得在今年五月的時候
[00:07:23.380 --> 00:07:26.140]  我很清楚的記得有一個晚上
[00:07:26.140 --> 00:07:28.260]  當我在一個人開車的時候
[00:07:28.260 --> 00:07:30.500]  我向神真的大聲呼求
[00:07:30.500 --> 00:07:32.220]  心中很多時候很frustrated
[00:07:32.220 --> 00:07:35.820]  因爲覺得主啊你爲什麼不向我說話呢
[00:07:35.820 --> 00:07:37.540]  我就向神大聲的呼喊
[00:07:37.540 --> 00:07:40.820]  我說主啊你是爲我們開路的神不是嗎
[00:07:40.820 --> 00:07:42.380]  你一定要向我們寫明的信
[00:07:42.380 --> 00:07:45.780]  你到底要我幹什麼
[00:07:45.780 --> 00:07:47.740]  結果很奇妙
[00:07:47.740 --> 00:07:49.820]  那天晚上當我開車的時候
[00:07:49.820 --> 00:07:51.580]  當我向神大聲呼喊
[00:07:51.580 --> 00:07:54.340]  忽然間好像神擺在我面前
[00:07:54.340 --> 00:07:57.580]  有一個字很清楚的出現在我眼前
[00:07:57.580 --> 00:08:00.580]  那個字就是Shakina
[00:08:00.580 --> 00:08:03.380]  你要知道這對我是不平常的事情
[00:08:03.380 --> 00:08:05.380]  我不是那種常常看到異相異木的
[00:08:05.380 --> 00:08:06.460]  沒有
[00:08:06.460 --> 00:08:07.620]  不是
[00:08:07.620 --> 00:08:08.620]  可是那天晚上
[00:08:08.620 --> 00:08:11.380]  somehow正在開車晚上
[00:08:11.380 --> 00:08:15.140]  忽然間Shakina就出現在我眼前
[00:08:15.140 --> 00:08:17.140]  其實我告訴你在那個時候
[00:08:17.140 --> 00:08:19.820]  這個字對我是很陌生的這個字
[00:08:19.820 --> 00:08:22.620]  我只記得以前曾經看過這個字
[00:08:22.620 --> 00:08:24.940]  somewhere看過這個字
[00:08:24.940 --> 00:08:28.220]  我也不知道這個字真正的意思是什麼
[00:08:28.220 --> 00:08:30.500]  事實上我一開始連這個字怎麼念
[00:08:30.500 --> 00:08:31.700]  我都不會念了
[00:08:31.700 --> 00:08:32.820]  怎麼念呢
[00:08:32.820 --> 00:08:34.220]  我還以爲Shakina我怎麼弄
[00:08:34.220 --> 00:08:36.620]  Shakina都不會念
[00:08:36.620 --> 00:08:38.220]  可是那一天
[00:08:38.220 --> 00:08:41.780]  神就把這個字很清楚擺在我的眼前
[00:08:41.780 --> 00:08:43.140]  我一回家
[00:08:43.140 --> 00:08:44.620]  立刻去查考這個字
[00:08:44.620 --> 00:08:46.700]  我才發現Shakina
[00:08:46.700 --> 00:08:48.500]  這個字原文的意思就是
[00:08:48.500 --> 00:08:50.980]  神在地上的什麼
[00:08:50.980 --> 00:08:52.700]  居所
[00:08:52.700 --> 00:08:54.780]  哇這何等的奇妙
[00:08:54.780 --> 00:08:59.860]  這就不是我當初開始生命和臨良堂心中的願望嗎
[00:08:59.860 --> 00:09:00.540]  我說主啊
[00:09:00.540 --> 00:09:04.140]  但願這個教會成爲你榮耀同在彰顯的
[00:09:04.140 --> 00:09:08.380]  這就是我當初開始這個教會的願望嗎
[00:09:08.380 --> 00:09:11.140]  所以回到聖經裏面再去查考
[00:09:11.140 --> 00:09:15.500]  我就發現Shakina這個字雖然沒有真正出現在聖經裏面
[00:09:15.500 --> 00:09:18.660]  但猶太教的學者常常用Shakina
[00:09:18.660 --> 00:09:22.220]  Glory這個字來形容神榮耀的存在
[00:09:22.220 --> 00:09:26.260]  彰顯在地上的一種光景
[00:09:26.260 --> 00:09:28.460]  所以在初埃及記第四十章
[00:09:28.460 --> 00:09:30.660]  三十四節三十五節
[00:09:30.660 --> 00:09:31.300]  我們看這裏說
[00:09:31.300 --> 00:09:33.060]  當時雲彩遮蓋灰霧
[00:09:33.060 --> 00:09:36.260]  夜華的榮光就充滿了障目
[00:09:36.260 --> 00:09:37.460]  摩西不能進灰霧
[00:09:37.460 --> 00:09:39.340]  因爲雲彩停在旗上
[00:09:39.340 --> 00:09:41.180]  並且夜華的榮光怎麼樣
[00:09:41.180 --> 00:09:43.500]  充滿了障目
[00:09:43.500 --> 00:09:46.780]  在這裏講到當神的雲彩遮蓋灰霧
[00:09:46.780 --> 00:09:48.740]  神的榮光充滿障目
[00:09:48.740 --> 00:09:55.380]  猶太教學者就用Shakina Glory這個字來形容這種景況
[00:09:55.380 --> 00:10:00.940]  講到神的雲彩怎麼樣籠罩在以色列百姓當四面圍繞他們
[00:10:00.940 --> 00:10:03.220]  要引導他們保護他們
[00:10:03.220 --> 00:10:06.340]  到了所羅門王建聖殿的時候
[00:10:06.340 --> 00:10:09.140]  歷代之下第七章第一節
[00:10:09.140 --> 00:10:10.540]  當聖殿完成之後
[00:10:10.540 --> 00:10:13.140]  所羅門王祈禱完畢
[00:10:13.140 --> 00:10:15.140]  就有火從天上降下來
[00:10:15.140 --> 00:10:17.460]  這裏說燒盡梵鏡和別的祭
[00:10:17.460 --> 00:10:18.820]  夜華的榮光怎麼樣
[00:10:18.820 --> 00:10:21.540]  再一次充滿了電
[00:10:21.540 --> 00:10:24.900]  這裏再一次講到夜華的榮光充滿聖殿
[00:10:24.900 --> 00:10:30.780]  猶太教的學者就用Shakina Glory來形容這一種光景
[00:10:30.780 --> 00:10:34.300]  當神的榮光充滿整個聖殿的時候
[00:10:34.300 --> 00:10:38.220]  就叫衆人看見就伏伏來敬拜神
[00:10:38.220 --> 00:10:41.300]  當我仔細讀這兩段經文的時候
[00:10:41.300 --> 00:10:47.060]  我就看見Shakina Glory都是跟神的聖殿是有關係的
[00:10:47.060 --> 00:10:50.100]  而今天我們不也是正要建造一個
[00:10:50.100 --> 00:10:54.020]  榮耀神同在的一種聖殿嗎
[00:10:54.020 --> 00:10:55.140]  就在那一剎那
[00:10:55.140 --> 00:10:58.380]  我很記得神就對我說一句話
[00:10:58.380 --> 00:10:59.380]  神對我說
[00:10:59.380 --> 00:11:04.700]  你要爲我建造a house of Shakina Glory
[00:11:04.700 --> 00:11:10.460]  你要爲我建造一個神榮耀同在充滿的聖殿
[00:11:10.460 --> 00:11:18.860]  而就在那天晚上我非常清楚領受這個建造聖殿的託付
[00:11:18.860 --> 00:11:22.500]  而更奇妙當我在仔細讀歷代之下這段經文
[00:11:22.500 --> 00:11:28.340]  我就發現Shakina Glory不但是神所給我們的託付而已
[00:11:28.340 --> 00:11:32.020]  更是神所給我們最偉大的應許
[00:11:32.020 --> 00:11:33.260]  爲什麼呢
[00:11:33.260 --> 00:11:35.060]  因爲歷代之下第七章第一節
[00:11:35.060 --> 00:11:38.180]  當神的榮光充滿在聖殿之前
[00:11:38.180 --> 00:11:39.460]  這些聖經之前
[00:11:39.460 --> 00:11:42.420]  在歷代之下第六章裏面
[00:11:42.420 --> 00:11:46.460]  就發現是所羅門王在爲聖殿禱告
[00:11:46.460 --> 00:11:49.420]  是他禱告完了之後
[00:11:49.420 --> 00:11:52.940]  神的榮光才充滿在聖殿的裏面
[00:11:52.940 --> 00:11:56.580]  而所羅門王爲聖殿做了七個禱告
[00:11:56.580 --> 00:12:04.180]  這七個禱告就代表了神對教會的七個非常重要的應許
[00:12:04.180 --> 00:12:06.540]  我們看這七個應許是什麼呢
[00:12:06.540 --> 00:12:08.100]  第一個
[00:12:08.100 --> 00:12:12.460]  第一個應許是這殿要成爲彰顯公義的殿
[00:12:12.460 --> 00:12:13.580]  各位同仁來說來
[00:12:13.580 --> 00:12:17.380]  這殿要成爲彰顯公義的殿
[00:12:17.380 --> 00:12:20.060]  特別是在現今的世代弟兄姐妹
[00:12:20.060 --> 00:12:23.300]  我們看就是黑白不分的世代
[00:12:23.300 --> 00:12:27.140]  甚至今天連殺人犯都覺得自以爲意
[00:12:27.140 --> 00:12:32.420]  我們何等需要神在我們中間彰顯公義
[00:12:32.420 --> 00:12:34.180]  不是彰顯人的公義
[00:12:34.180 --> 00:12:38.100]  是彰顯上帝完全的公義
[00:12:38.100 --> 00:12:38.820]  第二
[00:12:38.820 --> 00:12:42.100]  這殿要成爲成全應許的殿
[00:12:42.100 --> 00:12:43.140]  各位同仁來說來
[00:12:43.140 --> 00:12:47.220]  這殿要成爲成全應許的殿
[00:12:47.220 --> 00:12:50.260]  特別是當仇敵來攻擊我們
[00:12:50.260 --> 00:12:54.020]  將神所給我們的恩典都奪去的時候
[00:12:54.020 --> 00:12:57.460]  神說仇敵所奪去的所搶奪的
[00:12:57.460 --> 00:13:00.100]  如今通通要搶奪回來
[00:13:00.100 --> 00:13:03.420]  神要使我們重新歸回到應許之地
[00:13:03.420 --> 00:13:05.140]  仇敵必不能夠攔阻我們
[00:13:05.140 --> 00:13:06.900]  Hallelujah
[00:13:06.900 --> 00:13:07.540]  第三
[00:13:07.540 --> 00:13:11.220]  我們看見這殿要成爲止教散道的殿
[00:13:11.220 --> 00:13:12.300]  各位同仁來說來
[00:13:12.300 --> 00:13:15.860]  這殿要成爲止教散道的殿
[00:13:15.860 --> 00:13:18.060]  特別是今天我們所處的世代
[00:13:18.060 --> 00:13:20.460]  真的是個迷失的世代弟兄姐妹
[00:13:20.460 --> 00:13:23.100]  人們不知道何懼何寵
[00:13:23.100 --> 00:13:24.940]  事實上說這世代上的人
[00:13:24.940 --> 00:13:27.420]  他們飢餓非因無餅
[00:13:27.420 --> 00:13:29.260]  乾渴非因無水
[00:13:29.260 --> 00:13:32.020]  只因爲不聽耶和華的話
[00:13:32.020 --> 00:13:35.140]  而神說他要自己用他的話
[00:13:35.140 --> 00:13:38.220]  來引導我們來照亮我們的道路
[00:13:38.220 --> 00:13:40.420]  神說我們或向左或向右
[00:13:40.420 --> 00:13:42.260]  必有微小的聲音對我們說
[00:13:42.260 --> 00:13:44.500]  這是正路當行在其中
[00:13:44.500 --> 00:13:45.980]  Hallelujah
[00:13:45.980 --> 00:13:46.900]  第四
[00:13:46.900 --> 00:13:49.740]  這殿要成爲施行醫治的殿
[00:13:49.740 --> 00:13:50.860]  各位同仁來說來
[00:13:50.860 --> 00:13:53.780]  這殿要成爲施行醫治的殿
[00:13:53.780 --> 00:13:55.300]  特別在現今的世代
[00:13:55.300 --> 00:13:57.620]  我們看見充滿疾病
[00:13:57.620 --> 00:13:59.660]  連我們自己常常被疾病
[00:13:59.660 --> 00:14:01.900]  從各樣方式來攻擊我們
[00:14:01.900 --> 00:14:04.340]  我們看見神在這裏對我們說
[00:14:04.340 --> 00:14:06.460]  當我們在疾病當中
[00:14:06.460 --> 00:14:08.140]  在仇敵的攻擊當中
[00:14:08.140 --> 00:14:10.420]  我們若向聖殿來禱告
[00:14:10.420 --> 00:14:12.860]  無論我們祈求什麼
[00:14:12.860 --> 00:14:13.900]  聖經特別講說
[00:14:13.900 --> 00:14:15.900]  無論我們祈求什麼
[00:14:15.900 --> 00:14:17.700]  無論我們禱告什麼
[00:14:17.700 --> 00:14:19.860]  主都要垂聽並且赦免我們
[00:14:19.860 --> 00:14:21.500]  Hallelujah
[00:14:21.500 --> 00:14:22.220]  第五
[00:14:22.220 --> 00:14:25.100]  這殿要成爲萬民歸主的殿
[00:14:25.100 --> 00:14:26.100]  各位同仁來說來
[00:14:26.100 --> 00:14:29.260]  這殿要成爲萬民歸主的殿
[00:14:29.260 --> 00:14:32.700]  不只是神的百姓可以向神來呼求
[00:14:32.700 --> 00:14:36.180]  而且外邦人也要向主來呼求
[00:14:36.180 --> 00:14:38.860]  神說他必要垂聽並且拯救
[00:14:38.860 --> 00:14:41.780]  凡求告主民的都必得救
[00:14:41.780 --> 00:14:43.180]  Hallelujah
[00:14:43.180 --> 00:14:43.940]  第六
[00:14:43.940 --> 00:14:47.020]  這殿要成爲得勝仇敵的殿
[00:14:47.020 --> 00:14:47.940]  各位同仁來說
[00:14:47.940 --> 00:14:50.780]  這殿要成爲得勝仇敵的殿
[00:14:50.780 --> 00:14:52.060]  特別是當我們看見
[00:14:52.060 --> 00:14:54.140]  仇敵的工作在全世界
[00:14:54.140 --> 00:14:55.980]  是這樣的橫行
[00:14:55.980 --> 00:14:57.300]  但因爲你們在基督裏面
[00:14:57.300 --> 00:14:59.580]  我們一點不需要膽怯害怕
[00:14:59.580 --> 00:15:03.100]  神說他要差遣我們去得勝
[00:15:03.100 --> 00:15:05.740]  而且天天靠主誇勝
[00:15:05.740 --> 00:15:07.540]  Amen
[00:15:07.540 --> 00:15:08.740]  最後第七
[00:15:08.740 --> 00:15:13.140]  這是要成爲一個申冤赦罪的一個殿
[00:15:13.140 --> 00:15:14.220]  各位同仁來說來
[00:15:14.220 --> 00:15:17.100]  這殿要成爲申冤赦罪的殿
[00:15:17.100 --> 00:15:17.700]  Hallelujah
[00:15:17.700 --> 00:15:18.580]  弟兄姊妹你要知道
[00:15:18.580 --> 00:15:22.380]  我們的神是爲我們申冤的神
[00:15:22.380 --> 00:15:24.420]  多少次我們在生活當中
[00:15:24.420 --> 00:15:26.820]  面對多少的委屈
[00:15:26.820 --> 00:15:28.420]  被人苦待
[00:15:28.420 --> 00:15:29.700]  有誰看見
[00:15:29.700 --> 00:15:31.380]  有誰關心
[00:15:31.380 --> 00:15:34.380]  但神說他必要爲我們申冤
[00:15:34.380 --> 00:15:35.580]  他要垂聽
[00:15:35.580 --> 00:15:36.220]  垂聽
[00:15:36.220 --> 00:15:37.300]  而且赦免
[00:15:37.300 --> 00:15:38.500]  Hallelujah
[00:15:38.500 --> 00:15:41.220]  而所羅娃做完這七個禱告
[00:15:41.220 --> 00:15:43.180]  七個宣告
[00:15:43.180 --> 00:15:46.580]  我們看見神的榮耀就充滿了聖殿
[00:15:46.580 --> 00:15:47.820]  Hallelujah
[00:15:47.820 --> 00:15:49.380]  弟兄姊妹今天當我們在這裏
[00:15:49.380 --> 00:15:51.940]  一方面我們領受神的託付
[00:15:51.940 --> 00:15:54.100]  要見這個Shakina Glory
[00:15:54.100 --> 00:15:55.740]  一個House of Shakina Glory
[00:15:55.740 --> 00:15:58.620]  見到神榮耀同在一個充滿的聖殿
[00:15:58.620 --> 00:16:01.060]  另一方面我們同時就領受
[00:16:01.060 --> 00:16:02.100]  這樣一個應許
[00:16:02.100 --> 00:16:04.860]  神的殿要成爲彰顯公英的殿
[00:16:04.860 --> 00:16:06.580]  成全應許的殿
[00:16:06.580 --> 00:16:08.100]  指教善道的殿
[00:16:08.100 --> 00:16:09.780]  施行醫治的殿
[00:16:09.780 --> 00:16:11.380]  萬民歸主的殿
[00:16:11.380 --> 00:16:12.780]  得聖仇敵的殿
[00:16:12.780 --> 00:16:15.100]  而且是申冤赦罪的殿
[00:16:15.100 --> 00:16:16.140]  Hallelujah
[00:16:16.140 --> 00:16:16.980]  Amen
[00:16:16.980 --> 00:16:19.940]  我們就領受神的應許在我們中間
[00:16:19.940 --> 00:16:21.220]  Hallelujah
[00:16:21.220 --> 00:16:22.580]  第二
[00:16:22.580 --> 00:16:24.740]  我們看見Shakina Glory
[00:16:24.740 --> 00:16:28.340]  是有先知話語的印證的
[00:16:28.340 --> 00:16:29.100]  跟你們好像說
[00:16:29.100 --> 00:16:34.460]  Shakina Glory是有先知話語的印證
[00:16:34.460 --> 00:16:37.820]  光是神對我們說還不夠
[00:16:37.820 --> 00:16:39.300]  我們看見神有時候需要
[00:16:39.300 --> 00:16:42.620]  採取先知來印證他的話語
[00:16:42.620 --> 00:16:44.420]  先知的功能是什麼
[00:16:44.420 --> 00:16:46.780]  先知的功能就是來印證
[00:16:46.780 --> 00:16:49.540]  上帝的話語跟作爲的
[00:16:49.540 --> 00:16:51.980]  Shakina Glory不但是神所給我們的
[00:16:51.980 --> 00:16:53.580]  託付跟應許
[00:16:53.580 --> 00:16:55.060]  但我們怎麼確實知道
[00:16:55.060 --> 00:16:57.140]  這是從神而來的呢
[00:16:57.140 --> 00:17:00.020]  神自己就拆遣先知
[00:17:00.020 --> 00:17:01.940]  親自向我們說話
[00:17:01.940 --> 00:17:03.340]  親自來印證
[00:17:03.340 --> 00:17:04.740]  他向我們所說的話
[00:17:04.740 --> 00:17:07.060]  是真實、是可靠的
[00:17:07.060 --> 00:17:09.500]  神的應許必然成就
[00:17:09.500 --> 00:17:10.380]  Amen
[00:17:10.380 --> 00:17:12.380]  所以讓我們先來看一段
[00:17:12.380 --> 00:17:14.660]  我們在二十週年的時候慶典
[00:17:14.660 --> 00:17:17.260]  如果你參加慶典的話
[00:17:17.260 --> 00:17:20.060]  神就借了Mike Jacobs
[00:17:20.060 --> 00:17:21.180]  來向我們說這一段話
[00:17:21.180 --> 00:17:22.500]  我們一同來放這個視頻
[00:17:22.500 --> 00:17:24.180]  我們一同來看一下
[00:17:52.700 --> 00:17:57.180]  我說:主啊!您不要讓他們休息嗎
[00:17:57.180 --> 00:17:58.660]  他說:不!
[00:17:58.660 --> 00:18:00.060]  如果他們建造的話
[00:18:00.060 --> 00:18:07.020]  我會將我的榮耀充滿在中間
[00:18:07.020 --> 00:18:09.620]  然後神保我帶回到
[00:18:09.620 --> 00:18:17.100]  列丸記上第八章
[00:18:17.100 --> 00:18:22.660]  第十節和第十一節
[00:18:22.660 --> 00:18:28.900]  講到當所羅門王把聖殿獻給神的時候
[00:18:28.900 --> 00:18:34.500]  或當那個聖殿獻給主的時候
[00:18:34.500 --> 00:18:41.500]  即時從聖所出來的時候
[00:18:41.500 --> 00:18:46.460]  有云充滿以後華的殿
[00:18:46.460 --> 00:18:59.020]  甚至祭師不能站立供職
[00:18:59.020 --> 00:19:01.660]  因爲以後華的榮光充滿了殿
[00:19:01.660 --> 00:19:05.980]  當我在聽今天的聚會的時候
[00:19:05.980 --> 00:19:09.980]  這個主題是神的榮耀
[00:19:09.980 --> 00:19:13.620]  這個音樂是關乎神的榮耀
[00:19:13.620 --> 00:19:20.020]  我非常興奮您要來建模這個新的建築物
[00:19:20.020 --> 00:19:24.580]  因爲神已經把祂的應許給我們了
[00:19:24.580 --> 00:19:27.260]  如果你建造它
[00:19:27.260 --> 00:19:30.100]  我要來充滿它
[00:19:30.100 --> 00:19:36.180]  用我的榮耀充滿它
[00:19:36.180 --> 00:19:38.220]  其實你知道在二十週年慶典上
