
[00:00:00.000 --> 00:00:03.080]  我們一起再次在神的面前
[00:03:08.760 --> 00:03:12.880]  放在額上為經文
[00:03:12.880 --> 00:03:16.200]  所以你見到猶太人很自勉主義
[00:03:16.200 --> 00:03:19.840]  大家見到這頂不是帽子
[00:03:19.840 --> 00:03:21.760]  是一個經文盒
[00:03:21.760 --> 00:03:22.960]  如果你去到猶太的地方
[00:03:22.960 --> 00:03:25.880]  你會知道他們的經文是放在這個盒子裏面
[00:03:25.880 --> 00:03:29.760]  這條手帶其實就是經文的手帶
[00:03:29.760 --> 00:03:31.560]  裏面也有經文
[00:03:31.560 --> 00:03:33.640]  放在這個
[00:03:33.640 --> 00:03:37.000]  無論在迦勒走路、起來、躺臥都要談論
[00:03:37.000 --> 00:03:38.920]  在他的門框裏面
[00:03:38.920 --> 00:03:41.040]  我那時候去到以色列的地方
[00:03:41.040 --> 00:03:45.600]  也見到他的門是有一個這樣的盒子
[00:03:45.600 --> 00:03:46.640]  我最初不知道是甚麼
[00:03:46.640 --> 00:03:50.320]  後來我看回就知道是聖經的吩咐
[00:03:50.320 --> 00:03:52.160]  他們很守聖經的話語
[00:03:52.160 --> 00:03:53.840]  所以他們真的很留心去聽
[00:03:53.840 --> 00:03:55.680]  上帝說過甚麼
[00:03:55.680 --> 00:03:58.280]  在猶太人的傳統裏面
[00:03:58.280 --> 00:04:00.520]  聽是很重要的
[00:04:00.520 --> 00:04:07.000]  我們知道耶穌也是在這種傳統的訓練裏面
[00:04:07.000 --> 00:04:09.600]  一直透過去學習
[00:04:09.600 --> 00:04:12.640]  去認識上帝的話語
[00:04:12.640 --> 00:04:15.360]  你說耶穌不是全知的嗎?
[00:04:15.360 --> 00:04:16.640]  為甚麼要學習呢?
[00:04:16.640 --> 00:04:21.360]  其實這也涉及一個重要的神學觀念
[00:04:21.360 --> 00:04:23.720]  我想用少許時間解釋一下
[00:04:23.720 --> 00:04:25.760]  其實在神學觀念裏面
[00:04:25.760 --> 00:04:31.280]  基督論就說到神人異性如何協調
[00:04:31.280 --> 00:04:34.440]  即是一方面神是全能全知的
[00:04:34.440 --> 00:04:36.320]  人是有限的
[00:04:36.320 --> 00:04:40.640]  究竟怎可以兩者都在一個人的身上呢?
[00:04:40.640 --> 00:04:45.000]  我們相信耶穌是需要經過學習的
[00:04:45.000 --> 00:04:47.320]  因為今天剛才大家讀的經文裏面提過
[00:04:47.320 --> 00:04:50.040]  耶穌的智慧和新量
[00:04:50.040 --> 00:04:52.120]  令神和人喜愛他的心
[00:04:52.120 --> 00:04:54.960]  都是不斷增長的
[00:04:54.960 --> 00:05:00.160]  所以我們知道耶穌降生成為一個有限的人的時候
[00:05:00.160 --> 00:05:03.040]  他也需要有這種學習的過程
[00:05:03.040 --> 00:05:06.520]  有經驗和知識的累積的過程
[00:05:06.520 --> 00:05:07.440]  只是有些時間
[00:05:07.440 --> 00:05:11.480]  你說耶穌也可以有預知的能力
[00:05:11.480 --> 00:05:14.760]  好像他的門徒拿彈葉
[00:05:14.760 --> 00:05:18.160]  他在無花果樹底下談論的時候
[00:05:18.160 --> 00:05:20.360]  主已經認識他了
[00:05:20.360 --> 00:05:23.280]  但是我們知道這是為甚麼呢?
[00:05:23.280 --> 00:05:25.920]  在《肥納比書》二章裏面說
[00:05:25.920 --> 00:05:28.520]  「他本有神的形象
[00:05:28.520 --> 00:05:33.200]  卻不以此為強奪的反倒虛己」
[00:05:33.200 --> 00:05:36.280]  虛己這個字原文的意思就是將祂倒出來
[00:05:36.280 --> 00:05:38.960]  將祂的神性倒空了
[00:05:38.960 --> 00:05:42.160]  即是說祂將祂的神性能力倒出來
[00:05:42.160 --> 00:05:44.600]  交託給父神
[00:05:44.600 --> 00:05:46.680]  當祂要知的時候
[00:05:46.680 --> 00:05:48.480]  上帝就會指示祂
[00:05:48.480 --> 00:05:49.880]  讓祂知道
[00:05:49.880 --> 00:05:51.800]  所以聖經裏面說
[00:05:51.800 --> 00:05:54.160]  「我憑著自己不能做甚麼
[00:05:54.160 --> 00:05:56.840]  我怎樣聽見就怎樣審判」
[00:05:56.840 --> 00:05:59.760]  所以在耶穌的知識裏面
[00:05:59.760 --> 00:06:01.160]  祂能夠有超然的知識
[00:06:01.160 --> 00:06:04.720]  是因為祂聖靈
[00:06:04.720 --> 00:06:08.640]  透過將天父的心意來提醒耶穌
[00:06:08.640 --> 00:06:11.600]  所以有這種觀念
[00:06:11.600 --> 00:06:15.400]  所以我們這點是非常重要的
[00:06:15.400 --> 00:06:17.240]  好了
[00:06:17.240 --> 00:06:19.520]  原來剛才大家看的經文
[00:06:19.520 --> 00:06:25.040]  是一個段關於耶穌在十二歲的時候的一個經歷
[00:06:25.040 --> 00:06:27.800]  其實在猶太人的傳統裏面
[00:06:27.800 --> 00:06:31.920]  他們十二歲其實要行一個禮儀
[00:06:31.920 --> 00:06:34.960]  就稱為「律法之子」
[00:06:34.960 --> 00:06:37.040]  Ba Mishvah
[00:06:37.040 --> 00:06:39.520]  這個希伯來文就是
[00:06:39.520 --> 00:06:41.600]  Ba就是兒子
[00:06:41.600 --> 00:06:44.640]  Mishvah就是那個律法的意思
[00:06:44.640 --> 00:06:48.480]  他就是要行一個叫做「律法之子」的一個禮儀
[00:06:48.480 --> 00:06:50.800]  在這個禮儀裏面很有趣
[00:06:50.800 --> 00:06:51.960]  少年人就會說
[00:06:51.960 --> 00:06:55.360]  「今日我就成為一個男人」
[00:06:55.360 --> 00:06:57.840]  即是從一個兒童的階段
[00:06:57.840 --> 00:06:59.840]  進入一個成人的階段
[00:06:59.840 --> 00:07:03.080]  所以這個其實是一個成人禮
[00:07:03.080 --> 00:07:04.440]  在這個時間
[00:07:04.440 --> 00:07:06.760]  他的父親就說了一個很奇怪的說話
[00:07:06.760 --> 00:07:12.920]  「感謝上帝使我解脫了對這個孩子的罪應負的責任」
[00:07:12.920 --> 00:07:15.520]  好像「甩爛了」
[00:07:15.520 --> 00:07:16.920]  但其實這個也是很重要的
[00:07:16.920 --> 00:07:19.160]  因為去到這個階段
[00:07:19.160 --> 00:07:20.440]  去到一個成人
[00:07:20.440 --> 00:07:24.720]  他應該負起自己做的所有的事的責任
[00:07:24.720 --> 00:07:28.920]  這個就是在這個禮儀裏面很重要的意思
[00:07:28.920 --> 00:07:33.120]  其實我也記得我自己是有參加過成人禮的
[00:07:33.120 --> 00:07:35.640]  潮州人有一個叫做什麼
[00:07:35.640 --> 00:07:38.280]  「粗葵婚」
[00:07:38.280 --> 00:07:39.520]  我記得有一天
[00:07:39.520 --> 00:07:41.200]  十五歲那年
[00:07:41.200 --> 00:07:44.440]  我媽媽就煮了一碗甜麵給我們吃
[00:07:44.440 --> 00:07:51.200]  接著還有一碗豬肝、豬心粉絲
[00:07:51.200 --> 00:07:52.480]  大概就是這樣
[00:07:52.480 --> 00:07:55.440]  好像還有一隻公雞
[00:07:55.440 --> 00:07:58.680]  要我們咬一咬雞頭
[00:07:58.680 --> 00:08:02.280]  這個就是我們潮汕的成人禮
[00:08:02.280 --> 00:08:04.080]  而且要吃紅桃果
[00:08:04.080 --> 00:08:05.280]  有沒有吃過?
[00:08:05.280 --> 00:08:07.520]  有些潮州人應該吃過了
[00:08:07.520 --> 00:08:12.600]  而且傳統一點還要穿一雙紅鞋
[00:08:12.600 --> 00:08:15.400]  男女都要穿這雙紅鞋
[00:08:15.400 --> 00:08:20.600]  以前好像有個狀元
[00:08:20.600 --> 00:08:22.360]  沒錢買鞋所以穿紅鞋
[00:08:22.360 --> 00:08:24.800]  所以他們就說「獨佔鰲頭」
[00:08:24.800 --> 00:08:26.960]  所以希望你
[00:08:26.960 --> 00:08:30.000]  都是一些祝福的意思
[00:08:30.000 --> 00:08:33.640]  吃豬心、豬肝知道為什麼嗎?
[00:08:33.640 --> 00:08:37.840]  很簡單,做人要有心肝
[00:08:37.840 --> 00:08:40.640]  都是一些好的意思
[00:08:40.640 --> 00:08:44.480]  傳統一點,去廟裡拜公、公、媽
[00:08:44.480 --> 00:08:45.920]  即是祖先
[00:08:45.920 --> 00:08:50.640]  代表一種神宗追願的情況
[00:08:50.640 --> 00:08:51.720]  孩童的耶穌
[00:08:51.720 --> 00:08:58.120]  原來就是在當時進行了成人禮
[00:08:58.120 --> 00:09:00.040]  在聖經裡面我們看到
[00:09:00.040 --> 00:09:05.040]  耶穌在三歲到三十歲這個階段
[00:09:05.040 --> 00:09:07.240]  其實是空白的
[00:09:07.240 --> 00:09:08.640]  只有這一段
[00:09:08.640 --> 00:09:10.720]  唯有老家福音的寄述
[00:09:10.720 --> 00:09:14.120]  所以我們知道這段也是一段很重要的經文
[00:09:14.120 --> 00:09:17.560]  記載了耶穌成長的故事
[00:09:17.560 --> 00:09:20.160]  大部分,80%
[00:09:20.160 --> 00:09:22.360]  都是沒有記錄的
[00:09:22.360 --> 00:09:23.720]  在他的生平裡面
[00:09:23.720 --> 00:09:27.120]  所以我們知道這裡也是一個很重要的信息
[00:09:27.120 --> 00:09:32.080]  經文我不跟大家讀了,因為剛才已經讀完了
[00:09:32.080 --> 00:09:36.120]  我們就繼續講解
[00:09:36.120 --> 00:09:40.640]  究竟在裡面發生的是什麼事
[00:09:40.640 --> 00:09:43.800]  耶穌的家根據猶太人的傳統
[00:09:43.800 --> 00:09:46.840]  每年都要去到守禦月節
[00:09:46.840 --> 00:09:49.320]  他們這個是一個最大的節日
[00:09:49.320 --> 00:09:53.040]  所以其他的五旬節或者是主膀節
[00:09:53.040 --> 00:09:54.200]  他們不去
[00:09:54.200 --> 00:09:57.280]  這個節日都一定要到,就是耶路撒冷
[00:09:57.280 --> 00:10:00.280]  所以他們就一家人去到
[00:10:00.280 --> 00:10:04.600]  每年去到守禦月節這個節日
[00:10:04.600 --> 00:10:08.480]  在重行完結這個節日的時候
[00:10:08.480 --> 00:10:13.880]  相信耶穌十二歲這個年紀是大不大、小不小
[00:10:13.880 --> 00:10:17.760]  所以他可能有時候會跟隨爸爸那邊
[00:10:17.760 --> 00:10:19.280]  成年人那邊
[00:10:19.280 --> 00:10:23.480]  但是小朋友有時候又會跟隨媽媽那邊
[00:10:23.480 --> 00:10:25.920]  或者跟自己的朋友在那邊玩
[00:10:25.920 --> 00:10:30.160]  通常我們一大群人出街都是這樣的情況
[00:10:30.160 --> 00:10:32.280]  所以走到半路
[00:10:32.280 --> 00:10:34.160]  過了一天的時間
[00:10:34.160 --> 00:10:37.040]  為什麼吃飯的時間耶穌都沒有到呢?
[00:10:37.040 --> 00:10:38.240]  在這個時候
[00:10:38.240 --> 00:10:40.760]  約瑟和瑪利亞就開始慌張
[00:10:40.760 --> 00:10:44.080]  原來祂不在那群同行的人當中
[00:10:44.080 --> 00:10:46.360]  沒有留意,原來不見了
[00:10:46.360 --> 00:10:51.200]  於是他們一路回頭去找耶穌
[00:10:51.200 --> 00:10:52.560]  找了三天
[00:10:52.560 --> 00:10:54.320]  所以你明白嗎?
[00:10:54.320 --> 00:10:57.880]  不見兒子、不見女兒找的時候
[00:10:57.880 --> 00:11:00.200]  是很慌張的
[00:11:00.200 --> 00:11:02.480]  他們去到遊樂場又見不到
[00:11:02.480 --> 00:11:04.640]  去到機舖又見不到耶穌
[00:11:04.640 --> 00:11:06.840]  怎麼辦呢?
[00:11:06.840 --> 00:11:09.560]  耶穌應該不會在這些地方
[00:11:09.560 --> 00:11:11.440]  最後他們想到
[00:11:11.440 --> 00:11:13.040]  會不會還在聖殿
[00:11:13.040 --> 00:11:14.760]  於是他們就走回去
[00:11:14.760 --> 00:11:19.480]  終於真的在聖殿裡面找到耶穌
[00:11:19.480 --> 00:11:20.880]  在聖殿裡面
[00:11:20.880 --> 00:11:22.600]  耶穌不是在玩
[00:11:22.600 --> 00:11:26.160]  而是耶穌竟然和一群律法師
[00:11:26.160 --> 00:11:27.880]  大人、文士
[00:11:27.880 --> 00:11:31.480]  在討論聖經
[00:11:31.480 --> 00:11:32.520]  聖經裡面說
[00:11:32.520 --> 00:11:36.200]  祂一面聽一面聞
[00:11:36.200 --> 00:11:39.360]  而且他們是一起有討論的
[00:11:39.360 --> 00:11:40.480]  所以你見到
[00:11:40.480 --> 00:11:43.960]  這也是讓我們見到耶穌
[00:11:43.960 --> 00:11:46.200]  是有一個驚人的智慧
[00:11:46.200 --> 00:11:48.600]  祂能夠在這個年紀
[00:11:48.600 --> 00:11:51.640]  已經可以和這些成人去討論
[00:11:51.640 --> 00:11:53.040]  究竟他們討論什麼
[00:11:53.040 --> 00:11:55.240]  你有沒有想過呢?
[00:11:55.240 --> 00:11:56.880]  聖經沒有說
[00:11:56.880 --> 00:11:58.440]  但我相信
[00:11:58.440 --> 00:12:00.440]  其中一個很重要的訊息
[00:12:00.440 --> 00:12:03.920]  一定是關於尼塞亞
[00:12:03.920 --> 00:12:06.040]  因為在整捐聖經裡面
[00:12:06.040 --> 00:12:09.760]  尼塞亞是一個很重要的訊息
[00:12:09.760 --> 00:12:11.440]  中心、主題
[00:12:11.440 --> 00:12:13.760]  在《伊塞亞書》更加說到
[00:12:13.760 --> 00:12:16.200]  尼塞亞將來要來到
[00:12:16.200 --> 00:12:18.400]  拯救他的民族
[00:12:18.400 --> 00:12:19.360]  所以我們相信
[00:12:19.360 --> 00:12:21.200]  耶穌自己的職份
[00:12:21.200 --> 00:12:23.400]  也是尼塞亞的職份
[00:12:23.400 --> 00:12:25.560]  所以其實耶穌在這個時間
[00:12:25.560 --> 00:12:28.800]  正正在釐清自己的身份
[00:12:28.800 --> 00:12:30.120]  自己的工作
[00:12:30.120 --> 00:12:33.120]  我們相信透過這些討論
[00:12:33.120 --> 00:12:34.200]  祂能夠更加明白
[00:12:34.200 --> 00:12:37.920]  聖經裡面對於祂的描述
[00:12:37.920 --> 00:12:39.680]  當時可能因為
[00:12:39.680 --> 00:12:40.640]  順帶一提
[00:12:40.640 --> 00:12:42.320]  就是當時他們有一種傳統
[00:12:42.320 --> 00:12:44.240]  在守完節之後
[00:12:44.240 --> 00:12:46.320]  都會有一些這樣的聚會
[00:12:46.320 --> 00:12:47.680]  來討論聖經
[00:12:47.680 --> 00:12:50.800]  耶穌就是參與在這種聚會裡面
[00:12:50.800 --> 00:12:52.640]  在這個時間
[00:12:52.640 --> 00:12:55.960]  約瑟和瑪利亞終於找到耶穌
[00:12:55.960 --> 00:13:00.040]  他就很焦急地跟祂說
[00:13:00.040 --> 00:13:02.640]  他說:我的兒子
[00:13:02.640 --> 00:13:05.880]  為什麼你對我們做這件事呢?
[00:13:05.880 --> 00:13:08.120]  看你跟我的父親
[00:13:08.120 --> 00:13:10.880]  很焦急地到處找你
[00:13:10.880 --> 00:13:13.640]  瑪利亞這種語帶責備的口吻
[00:13:13.640 --> 00:13:15.880]  其實都是人之常情
[00:13:15.880 --> 00:13:20.360]  不過我們相信在耶穌身上是很少出現這樣的情況
[00:13:20.360 --> 00:13:24.040]  因為耶穌是一個很乖的小孩
[00:13:24.040 --> 00:13:26.320]  祂應該是一個無罪的
[00:13:26.320 --> 00:13:29.640]  祂從小到大是一個很乖的小孩
[00:13:29.640 --> 00:13:31.240]  但為什麼會這樣做呢?
[00:13:31.240 --> 00:13:33.880]  耶穌這個時間回答說
[00:13:33.880 --> 00:13:35.280]  為什麼找我呢?
[00:13:35.280 --> 00:13:40.520]  難道你不知道我應當在我的父的家裡面嗎?
[00:13:40.520 --> 00:13:44.760]  這個回答令到他們兩個都非常稀奇
[00:13:44.760 --> 00:13:48.560]  我相信這個時間也是特別提醒了瑪利亞
[00:13:48.560 --> 00:13:52.440]  這個小孩不是一個普通的小孩
[00:13:52.440 --> 00:13:55.640]  他是由聖靈感恩所生的
[00:13:55.640 --> 00:13:59.840]  他真正的父親是天父
[00:13:59.840 --> 00:14:03.600]  所以當時小時候
[00:14:03.600 --> 00:14:07.040]  在西面的先知面前
[00:14:07.040 --> 00:14:11.560]  先知宣告說:我的眼睛已經看見你的救恩
[00:14:11.560 --> 00:14:16.120]  我們相信瑪利亞雖然驚訝
[00:14:16.120 --> 00:14:20.520]  但聖經形容她在心裡反覆思想
[00:14:20.520 --> 00:14:25.440]  這就是我們看到聖經的基述
[00:14:25.440 --> 00:14:27.800]  耶穌留在聖殿不是因為祂貪玩
[00:14:27.800 --> 00:14:32.440]  而是祂和拉比討論很核心的問題
[00:14:32.440 --> 00:14:35.360]  關於祂的身份和祂的工作
[00:14:35.360 --> 00:14:39.320]  在這裡我們會問一個問題
[00:14:39.320 --> 00:14:42.120]  誰是耶穌的父親?
[00:14:42.120 --> 00:14:43.840]  在這段經文裡面說
[00:14:43.840 --> 00:14:48.360]  「我和你的父親都很焦急」
[00:14:48.360 --> 00:14:53.440]  但究竟耶穌的父親是弱失呢?
[00:14:53.440 --> 00:14:56.440]  還是像聖經剛才所說
[00:14:56.440 --> 00:14:59.160]  祂的另一個父是天父呢?
[00:14:59.160 --> 00:15:02.800]  相信這個我們也很清楚
[00:15:02.800 --> 00:15:06.320]  另外一個問題就是
[00:15:06.320 --> 00:15:14.880]  究竟耶穌的真正的工作是什麼呢?
[00:15:14.880 --> 00:15:19.200]  在這段經文裡面提到
[00:15:19.200 --> 00:15:21.200]  耶穌對他們說
[00:15:21.200 --> 00:15:22.360]  「為什麼來找我呢?
[00:15:22.360 --> 00:15:26.920]  難道你不知道我應當在我父的家裡嗎?」
[00:15:26.920 --> 00:15:34.400]  其實我們如果留意和合本和和修本的翻譯是有不同的
[00:15:34.400 --> 00:15:42.400]  這個應該是和修本的翻譯
[00:15:42.400 --> 00:15:45.280]  它就是「In my father's house」
[00:15:45.280 --> 00:15:49.760]  我們很容易去解釋就是「在我父的家裡」
[00:15:49.760 --> 00:15:54.560]  但是如果大家今天的題目是來自和合本的
[00:15:54.560 --> 00:15:56.560]  「以父的事為念」
[00:15:56.560 --> 00:16:00.800]  就是「In my father's business」
[00:16:00.800 --> 00:16:05.160]  「以我父的事業為念」
[00:16:05.160 --> 00:16:08.160]  究竟是哪一個才對呢?
[00:16:08.160 --> 00:16:12.200]  原來兩個翻譯都是對的
[00:16:12.200 --> 00:16:12.680]  為什麼呢?
[00:16:12.680 --> 00:16:17.560]  因為原文裡面是沒有說「In my father's」什麼的
[00:16:17.560 --> 00:16:19.760]  只是說「In my father's」
[00:16:19.760 --> 00:16:21.240]  這樣就停了
[00:16:21.240 --> 00:16:26.280]  其實在那裡有一個暗示就是
[00:16:26.280 --> 00:16:32.520]  「Household」是一個家業
[00:16:32.520 --> 00:16:35.400]  這個觀念其實就是
[00:16:35.400 --> 00:16:41.280]  在今天我們現代社會就會將家庭和我們的工作分開
[00:16:41.280 --> 00:16:44.920]  我們要上班、要回家
[00:16:44.920 --> 00:16:49.400]  但是古代的人其實他做事就是在家裡做的
[00:16:49.400 --> 00:16:50.840]  很多時候
[00:16:50.840 --> 00:16:52.840]  好像耶穌做木匠
[00:16:52.840 --> 00:16:56.120]  他就在家裡做他的木工
[00:16:56.120 --> 00:17:01.000]  所以其實他的工作和他的家庭是二合為一的
[00:17:01.000 --> 00:17:04.400]  在工業革命之後我們才將這兩樣東西分開
[00:17:04.400 --> 00:17:06.200]  所以在當時的社會裡面
[00:17:06.200 --> 00:17:09.720]  耶穌其實兩個都是通的
[00:17:09.720 --> 00:17:12.360]  就是說其實是家業
[00:17:12.360 --> 00:17:17.280]  耶穌就在他家裡盡他的職責
[00:17:17.280 --> 00:17:18.600]  當這件事之後
[00:17:18.600 --> 00:17:22.600]  耶穌很乖的跟隨他的父母回到家裡
[00:17:22.600 --> 00:17:25.000]  聖經說祂馴服祂的父母
[00:17:25.000 --> 00:17:31.160]  祂並沒有因為祂自己要關注天父的家業
[00:17:31.160 --> 00:17:32.720]  一直留在聖殿
[00:17:32.720 --> 00:17:34.640]  而是祂跟隨
[00:17:34.640 --> 00:17:39.920]  做到三十歲都是做木匠的工作
[00:17:39.920 --> 00:17:43.960]  我們也記得上次我們看的經文
[00:17:43.960 --> 00:17:47.280]  這個就是耶穌家裡的招牌
[00:17:47.280 --> 00:17:49.480]  我的額是二乎的
[00:17:49.480 --> 00:17:51.240]  耶穌很擅長做
[00:17:51.240 --> 00:17:52.800]  好像尤斯汀所說
[00:17:52.800 --> 00:17:55.280]  很擅長做架和做泥
[00:17:55.280 --> 00:18:00.280]  所以我們相信耶穌做他的行業做得非常好
[00:18:00.280 --> 00:18:01.280]  出色
[00:18:01.280 --> 00:18:03.680]  而且他能夠照顧他的家庭
[00:18:03.680 --> 00:18:07.560]  我們也相信耶穌的父親
[00:18:07.560 --> 00:18:11.800]  後來肉身的父親很早已經去世了
[00:18:11.800 --> 00:18:15.600]  因為後期的技術沒有了他的父親
[00:18:15.600 --> 00:18:17.040]  所以我們知道
[00:18:17.040 --> 00:18:21.280]  他作為長子負起一家人的生計
[00:18:21.280 --> 00:18:24.000]  直至三十歲為止
[00:18:24.000 --> 00:18:28.120]  這就是耶穌的家業
[00:18:28.120 --> 00:18:30.240]  究竟耶穌的家業是木匠
[00:18:30.240 --> 00:18:34.560]  還是天父的家業就是傳道的工作呢?
[00:18:34.560 --> 00:18:36.880]  究竟哪樣才是他的工作呢?
[00:18:36.880 --> 00:18:40.240]  他到了三十歲之後才出來
[00:18:40.240 --> 00:18:42.680]  去宣講天國的福音
[00:18:42.680 --> 00:18:46.400]  他說他要洗秘魯的
[00:18:46.400 --> 00:18:48.280]  主的靈在我身上
[00:18:48.280 --> 00:18:49.760]  他用高稿
[00:18:49.760 --> 00:18:54.440]  叫我傳福音給貧窮的人
[00:18:54.440 --> 00:18:57.000]  宣告秘魯的得釋放
[00:18:57.000 --> 00:18:59.520]  失明的看見受壓制的得自由
[00:18:59.520 --> 00:19:03.800]  並且宣告神閱立人的欺凌
[00:19:03.800 --> 00:19:08.000]  這是他出來做天國事業的引言
[00:19:08.000 --> 00:19:09.800]  而最後
[00:19:09.800 --> 00:19:12.520]  耶穌在十字架上說
[00:19:12.520 --> 00:19:14.040]  「成了」
[00:19:14.040 --> 00:19:16.160]  這是一個句號
[00:19:16.160 --> 00:19:17.480]  由他的引言到句號
[00:19:17.480 --> 00:19:22.040]  我們見到他的生命在他最後的三年半裏面
[00:19:22.040 --> 00:19:26.520]  是真是履行他作為一個彌賽亞職份
[00:19:26.520 --> 00:19:29.840]  他天父的家業的工作
[00:19:29.840 --> 00:19:33.360]  一個最重要的責任
[00:19:33.360 --> 00:19:34.960]  當我們看到這裏的時候
[00:19:34.960 --> 00:19:37.680]  我們都會問
[00:19:37.680 --> 00:19:43.520]  究竟哪樣才是我自己的家業呢?
[00:19:43.520 --> 00:19:45.680]  我現在自己在做的工作
[00:19:45.680 --> 00:19:48.520]  我們在世界上履行的職責
[00:19:48.520 --> 00:19:50.080]  是我的家業呢?
[00:19:50.080 --> 00:19:57.160]  還是我們天國的使命才是我們的家業呢?
[00:19:57.160 --> 00:19:59.160]  其實我相信在耶穌身上
[00:19:59.160 --> 00:20:03.280]  祂並沒有像我們這樣義憤
[00:20:03.280 --> 00:20:05.680]  其實祂在家裏的時候
[00:20:05.680 --> 00:20:08.160]  祂是盡諸般的義
[00:20:08.160 --> 00:20:11.120]  做一個人應該盡的本份
[00:20:11.120 --> 00:20:16.480]  亦都是他作為彌賽亞一個預備的時期
[00:20:16.480 --> 00:20:18.920]  在上帝的時間適當的時候
[00:20:18.920 --> 00:20:21.560]  祂就出來傳道
[00:20:21.560 --> 00:20:25.280]  履行他彌賽亞的職份
