
[00:00:00.000 --> 00:00:02.380]  但是你明白那個問題
[00:02:51.400 --> 00:02:53.000]  如果耶穌基督是真神
[00:02:53.000 --> 00:02:54.720]  而祂為我而死
[00:02:54.720 --> 00:02:57.480]  他在想耶穌為他做了什麼
[00:02:57.480 --> 00:02:59.160]  接著到他
[00:02:59.160 --> 00:03:00.760]  他現在要做一件事給耶穌
[00:03:00.760 --> 00:03:02.880]  如果耶穌基督是真神
[00:03:02.880 --> 00:03:04.000]  祂為我而死
[00:03:04.000 --> 00:03:07.720]  Then no sacrifice can be too great for me to make for Him
[00:03:07.720 --> 00:03:10.160]  如果祂真是上帝
[00:03:10.160 --> 00:03:11.280]  祂又為我死
[00:03:11.280 --> 00:03:16.240]  那麼我這一生沒有任何的犧牲是太大的
[00:03:16.240 --> 00:03:18.240]  而我不可以為祂而做
[00:03:18.240 --> 00:03:21.560]  這個就是一個Biblical pattern of thinking
[00:03:21.560 --> 00:03:23.840]  先想耶穌為你做了什麼
[00:03:23.840 --> 00:03:27.040]  接著成為你一個巨大的動力
[00:03:27.040 --> 00:03:30.640]  說你現在如何去回報耶穌基督
[00:03:30.640 --> 00:03:33.000]  路德記其實是一本這樣的書
[00:03:33.000 --> 00:03:35.840]  最後是帶我們去主耶穌基督為我們所做的事情
[00:03:35.840 --> 00:03:38.400]  接著再挑戰我們自己
[00:03:38.400 --> 00:03:44.480]  如何去回應上帝給我們的恩典
[00:03:44.480 --> 00:03:45.080]  OK
[00:03:45.080 --> 00:03:46.640]  好
[00:03:46.640 --> 00:03:49.520]  我們要回到路德記了
[00:03:49.520 --> 00:03:51.640]  還沒進入,今天只說五節而已
[00:03:51.640 --> 00:03:53.360]  所以不用這麼緊張
[00:03:53.360 --> 00:03:58.520]  我也想和你看那個outline
[00:03:58.520 --> 00:04:00.280]  你記得那個outline就是
[00:04:00.280 --> 00:04:02.520]  其實好像一個舞台劇有四幕
[00:04:02.520 --> 00:04:04.120]  但是接著有前面
[00:04:04.120 --> 00:04:07.000]  還有一個引導篇和最後一個結局篇
[00:04:07.000 --> 00:04:08.840]  引導篇就是那五節
[00:04:08.840 --> 00:04:10.920]  今天我們想看的那五節
[00:04:10.920 --> 00:04:14.080]  《饑荒史詩統治》
[00:04:14.080 --> 00:04:15.160]  第一幕
[00:04:15.160 --> 00:04:17.520]  《摩崖何色歸家》
[00:04:17.520 --> 00:04:20.760]  我們再下個星期再看
[00:04:20.760 --> 00:04:23.600]  第二幕《田間初次邂逅》
[00:04:23.600 --> 00:04:26.440]  第三幕《禍牆黑夜獨處》
[00:04:26.440 --> 00:04:28.920]  第四幕《城門救贖完成》
[00:04:28.920 --> 00:04:30.120]  最後
[00:04:30.120 --> 00:04:33.840]  終結篇《家徒然君之灶》
[00:04:33.840 --> 00:04:36.120]  其實
[00:04:36.120 --> 00:04:39.520]  我可以這麼說
[00:04:39.520 --> 00:04:43.200]  路德記是top和bottom heavy的
[00:04:43.200 --> 00:04:47.040]  最重要的就是在引導篇和結局篇
[00:04:47.040 --> 00:04:50.920]  中間是一些故事的發展
[00:04:50.920 --> 00:04:53.520]  所以為什麼我們要花這麼多時間
[00:04:53.520 --> 00:04:57.280]  去小心去想一下頭五節聖經
[00:04:57.280 --> 00:04:59.320]  如果你還記得上個星期
[00:04:59.320 --> 00:05:04.840]  我就將每一段的一些主旨列了出來
[00:05:04.840 --> 00:05:06.200]  而很重要的
[00:05:06.200 --> 00:05:10.440]  你現在先看開始和結束
[00:05:10.440 --> 00:05:13.240]  開始的時候是史詩秉靜的時候
[00:05:13.240 --> 00:05:14.360]  國中沒有和
[00:05:14.360 --> 00:05:15.120]  這個很重要
[00:05:15.120 --> 00:05:17.200]  所以我上個星期和你看史詩記
[00:05:17.200 --> 00:05:18.680]  史詩記的重點是什麼呢?
[00:05:18.680 --> 00:05:22.240]  一開始史詩秉靜的時候
[00:05:22.240 --> 00:05:24.000]  是講到國中沒有和
[00:05:24.000 --> 00:05:25.400]  而最後沒有一個和
[00:05:25.400 --> 00:05:26.720]  而最後的結局是
[00:05:26.720 --> 00:05:29.600]  「耶西生大衛君王中來臨」
[00:05:29.600 --> 00:05:31.680]  你看到是前後呼應的
[00:05:31.680 --> 00:05:33.280]  而整本書是在講
[00:05:33.280 --> 00:05:34.600]  我們需要一個君王
[00:05:34.600 --> 00:05:35.680]  我們需要一個救主
[00:05:35.680 --> 00:05:38.240]  而那個君王救主最後上帝
[00:05:38.240 --> 00:05:39.760]  是讓他出世
[00:05:39.760 --> 00:05:41.280]  來到我們當中
[00:05:41.280 --> 00:05:41.880]  OK
[00:05:41.880 --> 00:05:46.840]  好,我們現在可以慢慢進入這五節聖經
[00:05:46.840 --> 00:05:49.280]  我們在講的是人道篇
[00:05:49.280 --> 00:05:50.440]  饑荒
[00:05:50.440 --> 00:05:51.760]  史詩統治的時候
[00:05:51.760 --> 00:05:52.680]  主題是
[00:05:52.680 --> 00:05:55.880]  史詩秉靜時
[00:05:55.880 --> 00:05:58.320]  國中沒有和
[00:05:58.320 --> 00:06:00.000]  第一節
[00:06:00.000 --> 00:06:01.160]  路德記第一章第二節
[00:06:01.160 --> 00:06:03.440]  史詩統治的時候
[00:06:03.440 --> 00:06:05.920]  國中有饑荒
[00:06:05.920 --> 00:06:09.680]  如果你平時去聽一個人講道理的時候
[00:06:09.680 --> 00:06:13.240]  可能說史詩統治的時候是一個很兵荒馬亂的時候
[00:06:13.240 --> 00:06:14.160]  那就完了
[00:06:14.160 --> 00:06:15.080]  那就去了
[00:06:15.080 --> 00:06:15.760]  OK
[00:06:15.760 --> 00:06:17.320]  但是如果你只是這樣
[00:06:17.320 --> 00:06:19.880]  其實你是沒有辦法捕捉到
[00:06:19.880 --> 00:06:23.360]  究竟史詩統治是什麼一個時候
[00:06:23.360 --> 00:06:27.320]  你背景的複雜性是不夠的
[00:06:27.320 --> 00:06:28.360]  什麼叫史詩
[00:06:28.360 --> 00:06:29.640]  英文叫Judges
[00:06:29.640 --> 00:06:31.760]  他們就不是法官
[00:06:31.760 --> 00:06:34.520]  他們其實是武狀元
[00:06:34.520 --> 00:06:35.320]  如果你記得
[00:06:35.320 --> 00:06:35.720]  是吧
[00:06:35.720 --> 00:06:37.200]  去打仗的
[00:06:37.200 --> 00:06:41.480]  但是如果你上個星期有留心聽我們記憶力也不錯的時候
[00:06:41.480 --> 00:06:43.280]  其實一想到史詩記
[00:06:43.280 --> 00:06:45.560]  你應該想到它的主題
[00:06:45.560 --> 00:06:46.560]  它的主題是什麼呢
[00:06:46.560 --> 00:06:50.360]  有一群人在做自己眼中看為對的時候
[00:06:50.360 --> 00:06:52.760]  而他們所做的事情
[00:06:52.760 --> 00:06:55.760]  其實是耶和華眼中看為惡的事情
[00:06:55.760 --> 00:06:58.320]  應該這件事你是熟習了
[00:06:58.320 --> 00:07:01.320]  你才可以來看路德記的
[00:07:01.320 --> 00:07:01.960]  OK
[00:07:01.960 --> 00:07:04.040]  如果你再聰明一點
[00:07:04.040 --> 00:07:05.160]  記憶力再好一點
[00:07:05.160 --> 00:07:07.240]  你記得我上個星期說的時候
[00:07:07.240 --> 00:07:13.760]  我說史詩記整個架構是有兩個概論
[00:07:13.760 --> 00:07:15.120]  兩個主體
[00:07:15.120 --> 00:07:16.680]  還有兩個結論
[00:07:16.680 --> 00:07:17.160]  OK
[00:07:17.160 --> 00:07:20.520]  那個概論就是兩個不同層次的失敗
[00:07:20.520 --> 00:07:22.520]  軍事上、屬靈上
[00:07:22.520 --> 00:07:25.840]  兩個主體、兩個持續下降的舵船
[00:07:25.840 --> 00:07:28.240]  講到那十二個史詩
[00:07:28.240 --> 00:07:29.680]  一個比一個差
[00:07:29.680 --> 00:07:35.880]  到最後是兩個無往往為的呼求
[00:07:35.880 --> 00:07:37.520]  因為他們沒有一個好皇帝
[00:07:37.520 --> 00:07:39.040]  所以他們需要一個好皇帝
[00:07:39.040 --> 00:07:41.680]  所以你一看史詩統治的時候
[00:07:41.680 --> 00:07:44.000]  其實應該是想到這麼多事情的
[00:07:44.000 --> 00:07:46.040]  如果你想到這麼多事情
[00:07:46.040 --> 00:07:51.080]  那麼路德記就不會像剛才去到前面的那些
[00:07:51.080 --> 00:07:54.320]  就是李虎蘭、李昆、絕望那些
[00:07:54.320 --> 00:07:56.160]  跟那些是沒有關係的
[00:07:56.160 --> 00:07:57.240]  絕望在這裡
[00:07:57.240 --> 00:07:58.320]  不過絕望是什麼呢
[00:07:58.320 --> 00:08:00.800]  是史詩的時候沒有皇帝
[00:08:00.800 --> 00:08:01.840]  絕望是什麼呢
[00:08:01.840 --> 00:08:05.320]  各人做了自己眼中捍衛對的事情
[00:08:05.320 --> 00:08:06.800]  神眼中捍衛我的事情
[00:08:06.800 --> 00:08:07.720]  這個是絕望
[00:08:07.720 --> 00:08:08.560]  這個是困難
[00:08:08.560 --> 00:08:11.520]  困難絕望不是你上班的問題
[00:08:11.520 --> 00:08:13.320]  不是你兒子在讀書的問題
[00:08:13.320 --> 00:08:15.080]  不是你身體的狀況的問題
[00:08:15.080 --> 00:08:17.600]  這個就是困難
[00:08:17.600 --> 00:08:20.880]  而這個困難是要上帝才可以解決的
[00:08:20.880 --> 00:08:24.040]  好
[00:08:24.040 --> 00:08:24.640]  繼續
[00:08:24.640 --> 00:08:27.040]  在史詩秉正的時候
[00:08:28.720 --> 00:08:30.120]  不好吧
[00:08:30.120 --> 00:08:31.080]  Sorry
[00:08:31.080 --> 00:08:32.400]  好
[00:08:32.400 --> 00:08:35.440]  現在是有一個什麼呢
[00:08:35.440 --> 00:08:38.560]  國中有饑荒
[00:08:38.560 --> 00:08:39.120]  OK
[00:08:39.120 --> 00:08:41.240]  你一想到饑荒的時候
[00:08:41.240 --> 00:08:42.880]  很多人都會討論
[00:08:42.880 --> 00:08:44.920]  究竟這些饑荒是不是因為他們的罪
[00:08:44.920 --> 00:08:47.080]  所以上帝去審判他們等等
[00:08:47.080 --> 00:08:47.640]  OK
[00:08:47.640 --> 00:08:48.880]  暫時賣個關子
[00:08:48.880 --> 00:08:50.080]  或者我們不知道
[00:08:50.080 --> 00:08:51.720]  應該的答案是不知道
[00:08:51.720 --> 00:08:55.120]  但是如果你有做過這份功課的話
[00:08:56.720 --> 00:08:59.720]  第三條我會問
[00:08:59.720 --> 00:09:01.800]  我說在舊約聖經中
[00:09:01.800 --> 00:09:04.200]  路德紀以前之前
[00:09:04.200 --> 00:09:07.920]  有哪些有名的饑荒
[00:09:07.920 --> 00:09:09.880]  如果我問你
[00:09:09.880 --> 00:09:11.600]  就算你沒有做功課也好
[00:09:11.600 --> 00:09:13.560]  在路德紀以前
[00:09:13.560 --> 00:09:15.320]  在聖經裡面
[00:09:15.320 --> 00:09:17.720]  第一個饑荒是從哪裡來的
[00:09:17.720 --> 00:09:19.280]  你能不能想出來
[00:09:19.280 --> 00:09:23.520]  阿伯拉罕那個沒錯
[00:09:23.520 --> 00:09:24.680]  我告訴你
[00:09:24.680 --> 00:09:26.000]  原來在路德紀之前
[00:09:26.000 --> 00:09:27.520]  只有三個饑荒而已
[00:09:27.520 --> 00:09:30.640]  三個記載聖經的饑荒
[00:09:30.640 --> 00:09:32.280]  而這三個饑荒
[00:09:32.280 --> 00:09:35.760]  路德紀的作者是假設了你是知道的
[00:09:35.760 --> 00:09:38.000]  你應該是熟習聖經的
[00:09:38.000 --> 00:09:38.520]  OK
[00:09:38.520 --> 00:09:39.320]  第一個饑荒
[00:09:39.320 --> 00:09:40.240]  大家沒有說錯
[00:09:40.240 --> 00:09:40.880]  沒有錯
[00:09:40.880 --> 00:09:43.760]  就是阿伯拉的饑荒
[00:09:43.760 --> 00:09:44.080]  OK
[00:09:44.080 --> 00:09:46.200]  我很簡單地跟你讀一讀
[00:09:46.200 --> 00:09:49.160]  阿伯拉因那地的饑荒嚴重
[00:09:49.160 --> 00:09:52.680]  就嚇到埃及
[00:09:52.680 --> 00:09:56.200]  要在那裡寄居
[00:09:56.200 --> 00:09:57.080]  我想問你
[00:09:57.080 --> 00:10:00.160]  阿伯拉因那地的饑荒嚴重
[00:10:00.160 --> 00:10:01.880]  就嚇到埃及
[00:10:01.880 --> 00:10:03.320]  那那地是哪裡來的
[00:10:03.320 --> 00:10:07.480]  那那地是哪裡來的
[00:10:07.480 --> 00:10:13.680]  就是不是埃及的地方
[00:10:13.680 --> 00:10:14.040]  是吧
[00:10:14.040 --> 00:10:15.400]  埃及以北的地方
[00:10:15.400 --> 00:10:17.120]  因為他嚇到埃及
[00:10:17.120 --> 00:10:19.520]  應許之地來的
[00:10:19.520 --> 00:10:20.800]  如果你記得前面
[00:10:20.800 --> 00:10:22.800]  就是在《創世紀》那裡
[00:10:22.800 --> 00:10:25.640]  其實我現在還在教你讀《創世紀》
[00:10:25.640 --> 00:10:27.480]  上帝呼召了阿伯拉
[00:10:27.480 --> 00:10:29.760]  於是阿伯拉做了一個動作
[00:10:29.760 --> 00:10:32.160]  那個動作遲些路德也會再做的
[00:10:32.160 --> 00:10:33.080]  那個動作是什麼呢
[00:10:33.080 --> 00:10:35.960]  他離開他的本地本族父家
[00:10:35.960 --> 00:10:38.240]  往上帝要他去的地方
[00:10:38.240 --> 00:10:39.680]  那個地方是應許之地
[00:10:39.680 --> 00:10:40.160]  是吧
[00:10:40.160 --> 00:10:40.880]  所以
[00:10:40.880 --> 00:10:43.280]  當你第九節前
[00:10:43.280 --> 00:10:45.600]  阿伯拉已經去了那個地方了
[00:10:45.600 --> 00:10:47.320]  就是應許之地
[00:10:47.320 --> 00:10:48.160]  接著呢
[00:10:48.160 --> 00:10:49.520]  他現在的饑荒
[00:10:49.520 --> 00:10:51.520]  那他就下了埃及
[00:10:51.520 --> 00:10:54.040]  埃及很不好的
[00:10:54.040 --> 00:10:56.880]  如果我問你一個問題
[00:10:56.880 --> 00:10:59.160]  誰寫《創世紀》
[00:10:59.160 --> 00:11:00.760]  我不是問你一個學術的問題
[00:11:00.760 --> 00:11:02.640]  我問你一個主一學的問題
[00:11:02.640 --> 00:11:04.640]  誰寫《創世紀》
[00:11:04.640 --> 00:11:06.520]  摩西
[00:11:06.520 --> 00:11:08.600]  你不要管是不是摩西寫完
[00:11:08.600 --> 00:11:10.440]  或者是他寫多少
[00:11:10.440 --> 00:11:11.800]  摩西不僅寫《創世紀》
[00:11:11.800 --> 00:11:12.920]  他還寫
[00:11:12.920 --> 00:11:14.760]  《猜疑級記》
[00:11:14.760 --> 00:11:16.000]  接著《利美記》
[00:11:16.000 --> 00:11:17.200]  《民數記》
[00:11:17.200 --> 00:11:17.840]  《生命記》
[00:11:17.840 --> 00:11:18.640]  OK
[00:11:18.640 --> 00:11:22.320]  那摩西在什麼時候寫這五本《摩西文經》的呢
[00:11:22.320 --> 00:11:25.320]  他在什麼時候寫的呢
[00:11:25.320 --> 00:11:30.320]  是他出埃及的時候寫的
[00:11:30.320 --> 00:11:32.920]  就假設在那四十年的曠野裡面
[00:11:32.920 --> 00:11:34.400]  出了埃及的了
[00:11:34.400 --> 00:11:34.880]  OK
[00:11:34.880 --> 00:11:36.360]  在那個曠野裡面
[00:11:36.360 --> 00:11:37.880]  你記得他出了埃及之後
[00:11:37.880 --> 00:11:41.120]  他其實很快就可以進入迦蘭地了
[00:11:41.120 --> 00:11:42.400]  不過因為他們的不順
[00:11:42.400 --> 00:11:43.160]  是吧
[00:11:43.160 --> 00:11:45.360]  於是上帝罰他們在那裡
[00:11:45.360 --> 00:11:46.760]  游浮游四十年
[00:11:46.760 --> 00:11:47.320]  OK
[00:11:47.320 --> 00:11:48.320]  我們假設
[00:11:48.320 --> 00:11:52.520]  大部分的《摩西文經》是在那段時間所寫的
[00:11:52.520 --> 00:11:53.640]  我想問你
[00:11:53.640 --> 00:11:58.440]  那段時間以色列人最大的危險是什麼
[00:11:58.440 --> 00:12:00.440]  或者最大的隱憂是什麼
[00:12:00.440 --> 00:12:04.360]  以色列人很喜歡一件事情的
[00:12:04.360 --> 00:12:07.440]  什麼豹掌
[00:12:07.440 --> 00:12:09.000]  豹掌沒錯
[00:12:09.000 --> 00:12:11.920]  但是以色列人特別喜歡埃及的偶像
[00:12:11.920 --> 00:12:13.960]  以色列人有一樣東西
[00:12:13.960 --> 00:12:17.720]  出了埃及他很想念哪裡呢
[00:12:18.440 --> 00:12:19.640]  想念埃及的
[00:12:19.640 --> 00:12:21.240]  他經常都想回埃及的
[00:12:21.240 --> 00:12:21.960]  你明白嗎
[00:12:21.960 --> 00:12:23.040]  所以我問你了
[00:12:23.040 --> 00:12:26.560]  為什麼摩西要寫《摩西文經》呢
[00:12:26.560 --> 00:12:28.640]  其中一個理由
[00:12:28.640 --> 00:12:31.160]  除了說上帝的故事等等之外
[00:12:31.160 --> 00:12:32.880]  就是要告訴他
[00:12:32.880 --> 00:12:35.440]  不要再回到埃及
[00:12:35.440 --> 00:12:36.320]  是吧
[00:12:36.320 --> 00:12:37.680]  於是寫跟你說
[00:12:37.680 --> 00:12:39.920]  埃及被上帝處罰十災
[00:12:39.920 --> 00:12:41.560]  那你還回來做什麼呢
[00:12:41.560 --> 00:12:42.720]  還沒死過嗎
[00:12:42.720 --> 00:12:43.360]  是吧
[00:12:43.360 --> 00:12:44.480]  所以
[00:12:44.480 --> 00:12:46.720]  當你在《摩西文經》裡面
[00:12:46.720 --> 00:12:48.680]  一看到埃及是好東西還是壞東西呢
[00:12:48.680 --> 00:12:50.520]  當然是壞東西
[00:12:50.520 --> 00:12:52.440]  結果這個阿伯蘭
[00:12:52.440 --> 00:12:53.520]  是不是傻子呢
[00:12:53.520 --> 00:12:56.760]  結果他去了埃及之後是不是闖禍呢
[00:12:56.760 --> 00:12:58.040]  闖禍了
[00:12:58.040 --> 00:13:00.160]  但是結果上帝救了他
[00:13:00.160 --> 00:13:03.040]  在這件事情上你也要小心
[00:13:03.040 --> 00:13:04.160]  我們通常
[00:13:04.160 --> 00:13:06.040]  因為阿伯蘭很壞
[00:13:06.040 --> 00:13:07.640]  很壞的意思就是說
[00:13:07.640 --> 00:13:09.000]  他去到那裡騰雞
[00:13:09.000 --> 00:13:11.120]  然後說老婆是他的妹妹
[00:13:11.120 --> 00:13:12.120]  你記得嗎
[00:13:12.120 --> 00:13:14.280]  我們經常都覺得
[00:13:14.280 --> 00:13:17.040]  男人或者老公等等
[00:13:17.040 --> 00:13:19.880]  我想你用另一個角度來看這個故事
[00:13:19.880 --> 00:13:23.640]  阿伯蘭被耶和華呼召
[00:13:23.640 --> 00:13:24.920]  出了他的地方
[00:13:24.920 --> 00:13:26.480]  去到這個凝聚之地的時候
[00:13:26.480 --> 00:13:28.800]  阿伯蘭的神官
[00:13:28.800 --> 00:13:30.920]  仍然是我們叫 Territorial
[00:13:30.920 --> 00:13:33.320]  就是說這個世界是多神論的
[00:13:33.320 --> 00:13:36.120]  耶和華是呼召他去這個凝聚之地
[00:13:36.120 --> 00:13:38.840]  但是耶和華不是這個世界獨一的真神
[00:13:38.840 --> 00:13:39.880]  有很多神的
[00:13:39.880 --> 00:13:40.560]  OK
[00:13:40.560 --> 00:13:43.000]  每一個神有他的地頭
[00:13:43.200 --> 00:13:44.760]  為什麼他會害怕呢?
[00:13:44.760 --> 00:13:46.840]  因為他去了埃及之後
[00:13:46.840 --> 00:13:49.200]  誰管埃及呢?
[00:13:49.200 --> 00:13:50.200]  就不是耶和華
[00:13:50.200 --> 00:13:52.800]  就是他當時的思想裡面
[00:13:52.800 --> 00:13:54.520]  於是他就騰雞
[00:13:54.520 --> 00:13:57.040]  但是整個故事結局的時候
[00:13:57.040 --> 00:14:00.320]  是耶和華在埃及把他救了出來
[00:14:00.320 --> 00:14:04.040]  其實這個是《創埃及記》的預覽
[00:14:04.040 --> 00:14:05.360]  你明白嗎?
[00:14:05.360 --> 00:14:10.640]  正如上帝將阿拉罕和他老婆
[00:14:10.640 --> 00:14:11.720]  從埃及救了出來
[00:14:11.720 --> 00:14:14.200]  之後他又會將以色列人從那裡救出來
[00:14:14.200 --> 00:14:16.600]  你要真以色列人就要被上帝救出來
[00:14:16.600 --> 00:14:17.600]  不要再反對他了
[00:14:17.600 --> 00:14:19.520]  OK 明白了這件事情
[00:14:19.520 --> 00:14:20.400]  那麼
[00:14:20.400 --> 00:14:24.320]  當他在埃及地被耶和華拯救的時候
[00:14:24.320 --> 00:14:25.240]  他自己心裡面
[00:14:25.240 --> 00:14:26.000]  叮
[00:14:26.000 --> 00:14:29.760]  原來耶和華不只是在迦南做王而已
[00:14:29.760 --> 00:14:32.480]  耶和華原來連埃及都管的
[00:14:32.480 --> 00:14:33.280]  你明白嗎?
[00:14:33.280 --> 00:14:36.440]  於是他以後就很相信耶和華
[00:14:36.440 --> 00:14:38.560]  這個跟之後的故事有什麼關係?
[00:14:38.560 --> 00:14:39.240]  有的
[00:14:39.240 --> 00:14:40.840]  你去到第十三章的時候
[00:14:40.840 --> 00:14:42.920]  你會發覺他跟羅德的
[00:14:42.920 --> 00:14:45.760]  大家的生意做得很大
[00:14:45.760 --> 00:14:46.680]  他是
[00:14:46.680 --> 00:14:48.080]  羅德你選吧
[00:14:48.080 --> 00:14:51.320]  他對上帝的信心是
[00:14:51.320 --> 00:14:53.880]  沒有所謂的
[00:14:53.880 --> 00:14:56.440]  上帝在祝福著我
[00:14:56.440 --> 00:14:57.560]  你喜歡拿就拿吧
[00:14:57.560 --> 00:14:59.320]  他其實是
[00:14:59.320 --> 00:15:01.320]  你看著他是正在成長的
[00:15:01.320 --> 00:15:02.800]  所以不要立刻批評他
[00:15:02.800 --> 00:15:04.080]  你看著他之後
[00:15:04.080 --> 00:15:05.640]  其實是他的信心正在成長
[00:15:05.640 --> 00:15:07.080]  OK 不過講得太多了
[00:15:07.080 --> 00:15:08.000]  不講這件事情了
[00:15:08.400 --> 00:15:11.960]  這是羅德寄出來的
[00:15:11.960 --> 00:15:14.240]  基科的第一次
[00:15:14.240 --> 00:15:16.000]  但是總共有三次
[00:15:16.000 --> 00:15:16.680]  OK
[00:15:16.680 --> 00:15:18.800]  總共有三次
[00:15:18.800 --> 00:15:20.760]  第二次呢?
[00:15:20.760 --> 00:15:21.800]  在哪裡呢?
[00:15:21.800 --> 00:15:23.720]  第二次就是
[00:15:23.720 --> 00:15:25.720]  我們說 Like father, like son
[00:15:25.720 --> 00:15:28.000]  他的兒子跟他重蹈覆轍
[00:15:28.000 --> 00:15:28.520]  OK
[00:15:28.520 --> 00:15:29.800]  我們通常都是這樣
[00:15:29.800 --> 00:15:30.640]  臭小子
[00:15:30.640 --> 00:15:31.600]  什麼又是這樣
[00:15:31.600 --> 00:15:32.480]  你爸爸壞的那樣
[00:15:32.480 --> 00:15:33.280]  你又壞的那樣
[00:15:33.280 --> 00:15:33.800]  是不是?
[00:15:33.800 --> 00:15:35.320]  我想你留意
[00:15:36.160 --> 00:15:41.200]  以撒的故事跟這個故事的分別在哪裡
[00:15:41.200 --> 00:15:42.640]  就是第二次災禍
[00:15:42.640 --> 00:15:43.320]  基科
