
[00:00:00.000 --> 00:00:02.140]  好 我們讀一段聖經
[00:01:57.660 --> 00:02:01.180]  但另一方面也讓我們抓住神所給我們的應許
[00:02:01.180 --> 00:02:04.120]  重新尾聲來跟隨神
[00:02:04.120 --> 00:02:07.120]  所以今天早上從三方面來思想
[00:02:07.120 --> 00:02:08.920]  走過神跡路
[00:02:08.920 --> 00:02:11.820]  我們也看見能夠重新的尾聲
[00:02:11.820 --> 00:02:14.260]  在神的面前來跟隨神
[00:02:14.260 --> 00:02:15.360]  首先第一個
[00:02:15.360 --> 00:02:18.080]  我們看見這是一個回顧感恩的時刻
[00:02:18.080 --> 00:02:22.720]  跟你們說這是回顧感恩的時刻
[00:02:22.720 --> 00:02:26.420]  當我們回頭來看整個Shakina Glory建堂的過程
[00:02:26.420 --> 00:02:30.020]  從2017年6月份開工
[00:02:30.020 --> 00:02:33.280]  到2018年10月份完工
[00:02:33.280 --> 00:02:37.580]  總共才花了一年零五個月的時間
[00:02:37.580 --> 00:02:41.320]  我告訴你這在灣區可以算是個奇蹟
[00:02:41.320 --> 00:02:45.020]  因為在灣區只要你有任何建造房子的經驗
[00:02:45.020 --> 00:02:48.320]  我告訴你隨便一做就一兩年以上
[00:02:48.320 --> 00:02:50.120]  因為不但是工程的本身
[00:02:50.120 --> 00:02:51.920]  而且還要檢驗
[00:02:51.920 --> 00:02:53.680]  還要各種執照
[00:02:53.680 --> 00:02:56.480]  再加上灣區到處在大興土木
[00:02:56.480 --> 00:02:58.820]  工人非常難找
[00:02:58.820 --> 00:03:00.820]  所以這麼大一個工程
[00:03:00.820 --> 00:03:03.020]  能夠在一年零五個月完工
[00:03:03.020 --> 00:03:06.120]  那是幾乎不可能的事情
[00:03:06.120 --> 00:03:09.320]  那回頭來看Shakina Glory為什麼
[00:03:09.320 --> 00:03:12.420]  能夠那麼快速的完工呢
[00:03:12.420 --> 00:03:14.880]  有三個基本的原因
[00:03:14.880 --> 00:03:19.080]  第一個原因是神賜給我們清楚的意象
[00:03:19.080 --> 00:03:23.480]  跟你們說神給我們清楚的意象
[00:03:23.480 --> 00:03:26.020]  意象是很重要的
[00:03:26.020 --> 00:03:28.420]  真言第29章18節怎麼說了
[00:03:28.420 --> 00:03:31.120]  沒有意象明就放矢
[00:03:31.120 --> 00:03:32.920]  換句話說沒有意象
[00:03:32.920 --> 00:03:36.620]  神的百姓就不知道當如何向前行
[00:03:36.620 --> 00:03:39.520]  不知道何去何從
[00:03:39.520 --> 00:03:42.840]  你知道其實我們想要建一個更大的會堂
[00:03:42.840 --> 00:03:45.980]  也不是那個時候才有的想法
[00:03:45.980 --> 00:03:47.780]  早在2007年的時候
[00:03:47.780 --> 00:03:49.280]  我們就開始策劃
[00:03:49.280 --> 00:03:52.820]  怎麼樣能夠擴張聚會的場地
[00:03:52.820 --> 00:03:57.020]  我們曾經嘗試過許多不同的提案
[00:03:57.020 --> 00:03:59.280]  結果都失敗
[00:03:59.280 --> 00:04:01.720]  回想起來為什麼失敗
[00:04:01.720 --> 00:04:03.580]  最簡單的原因
[00:04:03.580 --> 00:04:06.880]  就是因為那些都是Good idea
[00:04:06.880 --> 00:04:10.480]  但卻不是God's idea
[00:04:10.480 --> 00:04:13.380]  直到2015年5月
[00:04:13.380 --> 00:04:15.920]  我還記得建堂委員會來到我面前
[00:04:15.920 --> 00:04:16.620]  對我說劉牧師
[00:04:16.620 --> 00:04:19.580]  我們所有的建堂計畫都準備好了
[00:04:19.580 --> 00:04:21.880]  要不要開始推動呢
[00:04:21.880 --> 00:04:23.980]  我說要等等
[00:04:23.980 --> 00:04:25.520]  他問我說要等什麼
[00:04:25.520 --> 00:04:27.580]  我說要等神
[00:04:27.580 --> 00:04:28.920]  如果沒有神的印證
[00:04:28.920 --> 00:04:32.680]  我怎麼敢推動這麼大的一個計畫呢
[00:04:32.680 --> 00:04:33.840]  我還記得有一天晚上
[00:04:33.840 --> 00:04:34.980]  當我在開車的時候
[00:04:34.980 --> 00:04:37.720]  我真的感覺心中有很大的一個壓力
[00:04:37.720 --> 00:04:38.840]  在我心中
[00:04:38.840 --> 00:04:42.020]  一邊開車我就向神大聲呼喊
[00:04:42.020 --> 00:04:43.640]  我不知道你有沒有這樣的經驗
[00:04:43.640 --> 00:04:45.440]  真的心中很大的壓力的時候
[00:04:45.440 --> 00:04:48.320]  你真的 Cry out 向神呼求
[00:04:48.320 --> 00:04:48.840]  我說主啊
[00:04:48.840 --> 00:04:50.820]  你若不給我任何的指示
[00:04:50.820 --> 00:04:51.880]  給我任何的話語
[00:04:51.880 --> 00:04:54.740]  我怎麼向前走呢
[00:04:54.740 --> 00:04:56.280]  就忽然就在那個時刻
[00:04:56.280 --> 00:04:57.740]  在我感覺到我看見
[00:04:57.740 --> 00:05:01.080]  在我車窗前面出現一個字
[00:05:01.080 --> 00:05:02.920]  我平常很少這樣看見異象
[00:05:02.920 --> 00:05:04.520]  可是那天非常清楚的
[00:05:04.520 --> 00:05:06.880]  看見一個字在我的眼前
[00:05:06.880 --> 00:05:10.580]  而且那是希伯萊文 Shekinah
[00:05:10.580 --> 00:05:12.820]  我以前曾經看過這個字
[00:05:12.820 --> 00:05:15.180]  但不確定什麼意思
[00:05:15.180 --> 00:05:16.120]  所以一回到家
[00:05:16.120 --> 00:05:18.620]  趕快去查這個字什麼意思
[00:05:18.620 --> 00:05:21.020]  一查才知道這個字的意思是
[00:05:21.020 --> 00:05:25.140]  神在地上的居所
[00:05:25.140 --> 00:05:26.680]  我一看到這個字的意思
[00:05:26.680 --> 00:05:28.820]  我眼淚就掉下來
[00:05:28.820 --> 00:05:32.520]  這難道不就是我們從教會一開始
[00:05:32.520 --> 00:05:35.280]  心中的渴望就是如此嗎
[00:05:35.280 --> 00:05:37.080]  從教會第一天
[00:05:37.080 --> 00:05:38.720]  我們在神面前就在唱著
[00:05:38.720 --> 00:05:40.520]  願你榮耀降臨
[00:05:40.520 --> 00:05:43.880]  願這個地方成為你的居所
[00:05:43.880 --> 00:05:44.640]  就在那個時候
[00:05:44.640 --> 00:05:46.940]  我很清楚的聽見神在我裡面
[00:05:46.940 --> 00:05:47.880]  對我說
[00:05:47.880 --> 00:05:49.480]  我要你為我建造
[00:05:49.480 --> 00:05:53.240]  A house of Shekinah glory
[00:05:53.240 --> 00:05:54.920]  這就是擺在我們前面
[00:05:54.920 --> 00:05:56.340]  Lobby 都是那行字
[00:05:56.340 --> 00:05:59.680]  A house of Shekinah glory
[00:05:59.680 --> 00:06:01.240]  當我領受了神這句話
[00:06:01.240 --> 00:06:03.040]  我立刻通知我們所有的同工
[00:06:03.040 --> 00:06:04.220]  我說嘿
[00:06:04.220 --> 00:06:06.120]  神已經給我們這個 building
[00:06:06.120 --> 00:06:08.680]  新堂的名字 Shekinah glory
[00:06:08.680 --> 00:06:10.220]  我們可以開始動工了
[00:06:10.220 --> 00:06:11.820]  Hallelujah
[00:06:11.820 --> 00:06:12.440]  所以弟兄姊妹
[00:06:12.440 --> 00:06:13.880]  你要知道我們建堂
[00:06:13.880 --> 00:06:16.840]  是有一個非常清楚的意象
[00:06:16.840 --> 00:06:18.480]  是因為這個清楚的意象
[00:06:18.480 --> 00:06:21.180]  我們才能夠勇敢向前
[00:06:21.180 --> 00:06:24.780]  而且中間雖然經過多少的挫折難處
[00:06:24.780 --> 00:06:29.140]  我們仍然能夠不灰心堅持到底
[00:06:29.140 --> 00:06:30.680]  Amen
[00:06:30.680 --> 00:06:31.320]  第二
[00:06:31.320 --> 00:06:33.620]  我們看見也是因為神垂聽
[00:06:33.620 --> 00:06:35.980]  我們同心合意的禱告
[00:06:35.980 --> 00:06:36.940]  跟你們說神垂聽
[00:06:36.940 --> 00:06:41.580]  我們同心合意的禱告
[00:06:41.580 --> 00:06:43.320]  禱告太重要了
[00:06:43.320 --> 00:06:44.620]  在建堂的過程當中
[00:06:44.620 --> 00:06:47.040]  我們經歷過多少艱難
[00:06:47.040 --> 00:06:50.440]  多少次我們覺得走不下去
[00:06:50.440 --> 00:06:51.680]  可是每一個難關
[00:06:51.680 --> 00:06:53.520]  總是把我們帶回到神面前
[00:06:53.520 --> 00:06:55.980]  來迫切的禱告
[00:06:55.980 --> 00:06:56.940]  所以弟兄姊妹讓我告訴你
[00:06:56.940 --> 00:07:01.340]  有的時候遇見難處不是不好的
[00:07:01.340 --> 00:07:03.680]  因為如果沒有難處
[00:07:03.680 --> 00:07:05.320]  我們就會習慣性的
[00:07:05.320 --> 00:07:08.880]  依靠自己的聰明才智
[00:07:08.880 --> 00:07:10.780]  如果沒有難處
[00:07:10.780 --> 00:07:12.240]  我們總是習慣性的
[00:07:12.240 --> 00:07:14.180]  做我們自己要做的事情
[00:07:14.180 --> 00:07:17.140]  去走我們自己要走的道路
[00:07:17.140 --> 00:07:19.480]  卻不明白神為我們所預備
[00:07:19.480 --> 00:07:22.320]  是一個更偉大的計畫
[00:07:22.320 --> 00:07:26.940]  神要我們所經歷的是更偉大的工作
[00:07:26.940 --> 00:07:31.540]  所以神容許我們遇到困境是好的
[00:07:31.540 --> 00:07:33.120]  神還知道我們心思意念
[00:07:33.120 --> 00:07:35.180]  迴轉到神面前
[00:07:35.180 --> 00:07:37.040]  重新來依靠神
[00:07:37.040 --> 00:07:40.820]  好讓我們能夠重新經歷神的大難
[00:07:40.820 --> 00:07:41.940]  Amen
[00:07:41.940 --> 00:07:44.480]  哥倫多後書第十二章第九節
[00:07:44.480 --> 00:07:45.220]  保羅這裡說
[00:07:45.220 --> 00:07:47.780]  他對我說我的恩典夠你用的
[00:07:47.780 --> 00:07:50.280]  因為我的能力是在人的軟弱上
[00:07:50.280 --> 00:07:51.740]  顯得完全
[00:07:51.740 --> 00:07:54.080]  所以我更喜歡誇自己的軟弱
[00:07:54.080 --> 00:07:57.320]  好叫基督的能力復辟我
[00:07:57.320 --> 00:07:58.840]  我們看見保羅再次講
[00:07:58.840 --> 00:08:01.440]  基督說在我們人所不能的地方
[00:08:01.440 --> 00:08:05.020]  我們可以經歷神大能的彰顯
[00:08:05.020 --> 00:08:06.380]  所以保羅在這裡說
[00:08:06.380 --> 00:08:08.880]  我喜歡誇我的軟弱
[00:08:08.880 --> 00:08:11.280]  你知道沒有人喜歡誇自己的軟弱
[00:08:11.280 --> 00:08:12.620]  可是保羅卻說
[00:08:12.620 --> 00:08:14.280]  我喜歡誇我自己軟弱
[00:08:14.280 --> 00:08:15.680]  為什麼
[00:08:15.680 --> 00:08:19.940]  是好叫基督的能力復辟我嗎
[00:08:19.940 --> 00:08:21.240]  換句話說
[00:08:21.240 --> 00:08:23.640]  當我們越是承認我們自己軟弱
[00:08:23.640 --> 00:08:25.240]  不足的地方
[00:08:25.240 --> 00:08:29.080]  就越能夠顯明神充足的能力
[00:08:29.080 --> 00:08:31.780]  豐富跟榮耀
[00:08:31.780 --> 00:08:34.320]  正是在我們軟弱的地方
[00:08:34.320 --> 00:08:36.820]  神要彰顯出祂的大能來
[00:08:36.820 --> 00:08:37.780]  Amen
[00:08:37.780 --> 00:08:39.640]  所以禱告很重要
[00:08:39.640 --> 00:08:41.220]  藉著禱告
[00:08:41.220 --> 00:08:43.320]  我們承認我們的軟弱
[00:08:43.320 --> 00:08:44.520]  藉著禱告
[00:08:44.520 --> 00:08:47.840]  我們才能夠經歷神的大能
[00:08:47.840 --> 00:08:49.480]  而在建堂的過程當中
[00:08:49.480 --> 00:08:49.880]  我告訴你
[00:08:49.880 --> 00:08:55.740]  我們真的是經歷了同心合意禱告的大能
[00:08:55.740 --> 00:08:57.420]  你還記得在建堂的過程當中
[00:08:57.420 --> 00:08:59.380]  我們一直為兩件事情禱告嗎
[00:08:59.380 --> 00:09:00.140]  第一個
[00:09:00.140 --> 00:09:01.640]  好天氣
[00:09:01.640 --> 00:09:04.740]  好讓建堂功臣能夠毫無攔阻
[00:09:04.740 --> 00:09:05.880]  第二個
[00:09:05.880 --> 00:09:08.080]  就是十月二十號
[00:09:08.080 --> 00:09:11.520]  是我們預定要獻堂感恩的日子
[00:09:11.520 --> 00:09:14.380]  要準時獻堂
[00:09:14.380 --> 00:09:16.620]  但事實上這兩件事情
[00:09:16.620 --> 00:09:18.440]  都不是在我們手中可以掌握的
[00:09:18.440 --> 00:09:19.380]  不是嗎
[00:09:19.380 --> 00:09:22.680]  因為天有不測風雲
[00:09:22.680 --> 00:09:26.980]  而且功臣的進度更是難以預料
[00:09:26.980 --> 00:09:28.320]  但感謝神
[00:09:28.320 --> 00:09:31.720]  我相信如果你曾經走過那個過程的弟兄姐妹
[00:09:31.720 --> 00:09:34.580]  我們都可以一同應證
[00:09:34.580 --> 00:09:38.620]  在建堂功臣的一年零五個月期間
[00:09:38.620 --> 00:09:41.620]  幾乎都沒有下雨
[00:09:41.620 --> 00:09:43.320]  不但沒有下雨
[00:09:43.320 --> 00:09:46.320]  而且天氣超級溫暖
[00:09:46.320 --> 00:09:49.080]  我還記得那一年的一月份
[00:09:49.080 --> 00:09:54.320]  冬天我還坐在聖特馬洛露天的廣場
[00:09:54.320 --> 00:09:55.720]  喝著我的奶茶
[00:09:55.720 --> 00:09:57.120]  享受溫暖的陽光
[00:09:57.120 --> 00:09:59.380]  哈利路亞
[00:09:59.380 --> 00:10:02.320]  神真的垂聽我們的禱告
[00:10:02.320 --> 00:10:05.380]  第二件事情就是要在十月二十號
[00:10:05.380 --> 00:10:07.420]  能夠準時獻堂
[00:10:07.420 --> 00:10:08.320]  我告訴你
[00:10:08.320 --> 00:10:10.820]  無論當時有多少人覺得
[00:10:10.820 --> 00:10:12.680]  這是根本不可能的事情
[00:10:12.680 --> 00:10:15.580]  包括很多時候我們自己在內
[00:10:15.580 --> 00:10:18.080]  但無論人多麼難以想像
[00:10:18.080 --> 00:10:22.220]  神真的能夠使萬事互相效力
[00:10:22.220 --> 00:10:24.380]  叫愛神得益處
[00:10:24.380 --> 00:10:26.680]  你知道我們在哪一天
[00:10:26.680 --> 00:10:30.580]  拿到臨時使用執照的嗎
[00:10:30.580 --> 00:10:31.720]  沒錯
[00:10:31.720 --> 00:10:34.080]  就是十月十九號
[00:10:34.080 --> 00:10:36.020]  獻堂的前一天
[00:10:36.020 --> 00:10:38.280]  我們拿到臨時使用執照
[00:10:38.280 --> 00:10:40.480]  神永不誤視
[00:10:40.480 --> 00:10:43.520]  我們果然十月二十號準時獻堂
[00:10:43.520 --> 00:10:46.120]  哈利路亞
[00:10:46.120 --> 00:10:49.320]  神果然垂聽我們的禱告
[00:10:49.320 --> 00:10:50.180]  第三
[00:10:50.180 --> 00:10:52.920]  神親手為我們開道路
[00:10:52.920 --> 00:10:57.020]  跟你們說神親手為我們開道路
[00:10:57.020 --> 00:10:59.880]  其實在我們整個建堂的過程當中
[00:10:59.880 --> 00:11:02.020]  我們必須承認
[00:11:02.020 --> 00:11:04.480]  從一開始到末了
[00:11:04.480 --> 00:11:07.120]  都是神的工作
[00:11:07.120 --> 00:11:10.120]  想想看就好像一盤棋一樣
[00:11:10.120 --> 00:11:12.180]  你發現其實神
[00:11:12.180 --> 00:11:16.220]  才是真正在背後下棋的
[00:11:16.220 --> 00:11:20.080]  神其實早已知道要怎麼做
[00:11:20.080 --> 00:11:24.520]  祂是在一步一步的安排棋局
[00:11:24.520 --> 00:11:26.820]  讓那個結果能夠發生
[00:11:26.820 --> 00:11:28.280]  而我們呢
[00:11:28.280 --> 00:11:31.880]  反而到像關棋的人在旁邊
[00:11:31.880 --> 00:11:34.180]  搞不清楚到底怎麼回事情
[00:11:34.180 --> 00:11:36.520]  也看不懂整個棋局
[00:11:36.520 --> 00:11:38.520]  為什麼神要走這一步呢
[00:11:38.520 --> 00:11:42.120]  為什麼神要關那一扇門呢
[00:11:42.120 --> 00:11:46.320]  其實神並不是隨便關門的
[00:11:46.320 --> 00:11:47.980]  跟你們說神不會隨便關門
[00:11:47.980 --> 00:11:50.320]  跟祂說
[00:11:50.320 --> 00:11:52.820]  每當神關一扇門
[00:11:52.820 --> 00:11:55.280]  神其實早已經為我們預備
[00:11:55.280 --> 00:11:58.220]  另一扇敞開的門
[00:11:58.220 --> 00:12:00.320]  神每一步棋
[00:12:00.320 --> 00:12:03.080]  都是有祂的目的的
[00:12:03.080 --> 00:12:06.280]  事實上每一扇關閉的門
[00:12:06.280 --> 00:12:11.080]  都是要把我們引向那一面敞開的門
[00:12:11.080 --> 00:12:13.840]  所以今天當你在人生的過程當中
[00:12:13.840 --> 00:12:15.180]  遇到挫折的時候
[00:12:15.180 --> 00:12:18.640]  我告訴你不需要太灰心
[00:12:18.640 --> 00:12:21.120]  可能今天早上你坐在這裡
[00:12:21.120 --> 00:12:24.180]  你更是遇到一些生命的挫折
[00:12:24.180 --> 00:12:26.780]  我再說不要太灰心
[00:12:26.780 --> 00:12:27.880]  為什麼
[00:12:27.880 --> 00:12:32.240]  因為神常常是另有預備的
[00:12:32.240 --> 00:12:34.180]  跟你們說神常常另有預備
[00:12:34.180 --> 00:12:37.280]  跟祂說
[00:12:37.280 --> 00:12:41.680]  你還記得當 Bank of the West 西方銀行
[00:12:41.680 --> 00:12:44.440]  一直在刁難我們遲遲不肯
[00:12:44.440 --> 00:12:47.380]  把貸款的錢給我們的時候
[00:12:47.380 --> 00:12:50.080]  那時候我們真的非常的失望
[00:12:50.080 --> 00:12:51.940]  也挫折
[00:12:51.940 --> 00:12:53.680]  那時候我們根本也無法明白
[00:12:53.680 --> 00:12:55.980]  為什麼神容許這樣的事
[00:12:55.980 --> 00:12:58.480]  臨到在我們身上
[00:12:58.480 --> 00:13:02.420]  西方銀行是原先同意貸款給我們的銀行
[00:13:02.420 --> 00:13:07.440]  可是在我們動土典禮之後開工之前
[00:13:07.440 --> 00:13:12.180]  臨時給我們一個小小的要求
[00:13:12.180 --> 00:13:13.720]  要求什麼呢
[00:13:13.720 --> 00:13:19.120]  就要求所有在我們旁邊租借停車位給我們的單位
[00:13:19.120 --> 00:13:22.080]  要簽一個保證書
[00:13:22.080 --> 00:13:23.880]  保證什麼呢
[00:13:23.880 --> 00:13:29.080]  保證說萬一有一天我們付不出這個貸款的話
[00:13:29.080 --> 00:13:33.220]  銀行需要拍賣我們的教會的時候
[00:13:33.220 --> 00:13:39.220]  他們需要保證會繼續把停車位租給下一個買主
[00:13:39.220 --> 00:13:41.980]  哇 所有人 鄰居都不肯簽
[00:13:41.980 --> 00:13:43.240]  什麼叫下一個買主
[00:13:43.240 --> 00:13:44.780]  誰是下個買主
[00:13:44.780 --> 00:13:45.680]  我說沒有沒有
[00:13:45.680 --> 00:13:49.240]  那是萬一 萬一 OK
[00:13:49.240 --> 00:13:51.980]  但沒有一個單位願意簽
[00:13:51.980 --> 00:13:52.880]  我想換了我們
[00:13:52.880 --> 00:13:55.880]  我們也大概不會簽這種東西吧
[00:13:55.880 --> 00:14:01.220]  結果就這樣拖了三個月不能夠開工
[00:14:01.220 --> 00:14:02.580]  我還記得三個月之後
[00:14:02.580 --> 00:14:07.480]  我就收到了西方銀行的主管寫給我的一封信
[00:14:07.480 --> 00:14:08.280]  告訴我說
[00:14:08.280 --> 00:14:11.180]  因為我們無法滿足他們的要求
[00:14:11.180 --> 00:14:16.320]  所以他們也沒有責任要把貸款的錢給我們
[00:14:16.320 --> 00:14:20.020]  你可以想像那封信多麼令人洩氣
[00:14:20.020 --> 00:14:24.440]  眼看的 建築 包商 所有的合約我們都簽好
[00:14:24.440 --> 00:14:26.680]  工程也動土
[00:14:26.680 --> 00:14:29.180]  現在錢卻下不來
[00:14:29.180 --> 00:14:33.680]  我們真的好像卡在中間進退兩難
[00:14:33.680 --> 00:14:37.480]  可是在那個時刻有誰想得到
[00:14:37.480 --> 00:14:44.580]  其實神的手正在為我們預備另一扇敞開的門呢
[00:14:44.580 --> 00:14:48.680]  我還記得那是在2017年的5月24號
[00:14:48.680 --> 00:14:52.280]  禮拜三的晚上的禱告會
[00:14:52.280 --> 00:14:54.780]  我心中壓力很大
[00:14:54.780 --> 00:14:56.020]  我就對弟兄姊妹說
[00:14:56.020 --> 00:15:00.020]  你要知道我平常是很不容易憂慮的
[00:15:00.020 --> 00:15:03.740]  但最近我真是有點憂慮
[00:15:03.740 --> 00:15:05.820]  昨天晚上有位弟兄來參加禱告會
[00:15:05.820 --> 00:15:08.620]  他聽見我說我有點憂慮
[00:15:08.620 --> 00:15:13.180]  他想哇那真的還嚴重很嚴重
[00:15:13.180 --> 00:15:17.620]  他就在想那我能做些什麼呢
[00:15:17.620 --> 00:15:19.620]  他就想到第二天晚上
[00:15:19.620 --> 00:15:22.220]  香港上海商業銀行的主管
[00:15:22.220 --> 00:15:24.640]  剛好要來到灣區
[00:15:24.640 --> 00:15:28.420]  而且本來他們就約好了要一起吃晚飯
[00:15:28.420 --> 00:15:31.920]  他就在想說不定我可以把我們教會的情況
[00:15:31.920 --> 00:15:33.780]  去告訴他給他看一下
[00:15:33.780 --> 00:15:37.640]  看看他有什麼辦法可以幫一下忙
[00:15:37.640 --> 00:15:40.320]  結果那位主管看見我們的計畫
[00:15:40.320 --> 00:15:43.080]  看見我們教堂財務的情況
[00:15:43.080 --> 00:15:44.580]  建堂財務的狀況
[00:15:44.580 --> 00:15:49.140]  他一口就答應願意貸款給我們
[00:15:49.140 --> 00:15:51.940]  而且他還很替我們很著急
[00:15:51.940 --> 00:15:55.740]  他說你們教會從動土到現在
[00:15:55.740 --> 00:15:58.020]  已經停工了三個月
[00:15:58.020 --> 00:16:00.280]  所有的工人都等在那裡
[00:16:00.280 --> 00:16:03.940]  你們再不開工會損失慘重
[00:16:03.940 --> 00:16:08.480]  所以他還主動的要求他們在舊金山的分行
[00:16:08.480 --> 00:16:10.880]  在Memorial長週末
[00:16:10.880 --> 00:16:14.740]  特別為我們加班準備好一切的文件
[00:16:14.740 --> 00:16:16.440]  結果你知道嗎
[00:16:16.440 --> 00:16:19.680]  從我們決定改換銀行
[00:16:19.680 --> 00:16:21.980]  辦完一切的手續
[00:16:21.980 --> 00:16:23.440]  到推土機
[00:16:23.440 --> 00:16:26.280]  開進教會正式開工
[00:16:26.280 --> 00:16:30.040]  整個過程還不到兩個禮拜的時間
[00:16:30.040 --> 00:16:31.620]  你從來沒聽過那麼快速
[00:16:31.620 --> 00:16:33.980]  還不到兩個禮拜
[00:16:33.980 --> 00:16:36.780]  我告訴你當神開始工作的時候
[00:16:36.780 --> 00:16:40.320]  那個速度是永遠快到你無法想像
[00:16:40.320 --> 00:16:44.240]  你們事實上當我們回頭看
[00:16:44.240 --> 00:16:46.840]  其實是神的手
[00:16:46.840 --> 00:16:50.220]  刻意要把我們從西方銀行
[00:16:50.220 --> 00:16:54.240]  轉換到香港的上海商業銀行
[00:16:54.240 --> 00:16:55.880]  為什麼
[00:16:55.880 --> 00:16:59.480]  因為如果是西方銀行要貸款給我們
[00:16:59.480 --> 00:17:03.040]  他一定要按照Construction Loan
[00:17:03.040 --> 00:17:06.440]  建築貸款的方式貸款給我們
[00:17:06.440 --> 00:17:09.840]  而這個建築貸款的要求是很複雜的
[00:17:09.840 --> 00:17:13.520]  只要在你的工程上有任何一個小小的改變
[00:17:13.520 --> 00:17:16.680]  你都需要銀行的核准通過
[00:17:16.680 --> 00:17:18.520]  才能進行
[00:17:18.520 --> 00:17:19.680]  你想想看
[00:17:19.680 --> 00:17:21.020]  我們教會這個工程
[00:17:21.020 --> 00:17:22.420]  從開工到完工
[00:17:22.420 --> 00:17:24.340]  經過多少的改變
[00:17:24.340 --> 00:17:26.180]  有些是我們自己想改
[00:17:26.180 --> 00:17:27.980]  有些是市政府要求我們改
[00:17:27.980 --> 00:17:30.040]  有些是工時工時金人要我們改
[00:17:30.040 --> 00:17:33.320]  大大小小無數的改變
[00:17:33.320 --> 00:17:36.240]  如果一個一個都要銀行審核通過
[00:17:36.240 --> 00:17:40.340]  我們絕對不可能按期完工的
[00:17:40.340 --> 00:17:41.380]  但感謝神
[00:17:41.380 --> 00:17:44.080]  香港上海商業銀行
[00:17:44.080 --> 00:17:47.140]  他不是在我們美國FDIC的系統裡面
[00:17:47.140 --> 00:17:48.980]  他不需要受這個限制
[00:17:48.980 --> 00:17:52.920]  他們直接用Line of Credit就貸款給我們
[00:17:52.920 --> 00:17:55.820]  換句話說我們需要改的地方立刻就可以改
[00:17:55.820 --> 00:17:58.240]  不需要經過銀行的核准
[00:17:58.240 --> 00:18:01.440]  所以我們才可能在那麼快速的時間
[00:18:01.440 --> 00:18:04.140]  一年你五個月就能夠完成這個工程
[00:18:04.140 --> 00:18:06.040]  哈利路亞
[00:18:06.040 --> 00:18:08.740]  現在回想起來我真的要說
[00:18:08.740 --> 00:18:11.740]  神當時為我們關西方銀行的門
[00:18:11.740 --> 00:18:17.280]  真的關的太好了
[00:18:17.280 --> 00:18:19.780]  以前他們決定不貸款給我們的時候
[00:18:19.780 --> 00:18:24.540]  我真的那個時候很想寫信罵他們
[00:18:24.540 --> 00:18:26.880]  還好沒寫
