
[00:00:00.000 --> 00:00:05.480]  我們繼續不成長一群的系列
[00:02:48.780 --> 00:02:50.780]  不是passive的
[00:02:50.780 --> 00:02:52.780]  不是被動的
[00:02:52.780 --> 00:02:54.780]  不是說你要忍
[00:02:54.780 --> 00:02:56.780]  因為你不忍就沒救了
[00:02:56.780 --> 00:02:57.780]  不是這樣的意思
[00:02:57.780 --> 00:03:00.780]  這個形容是告訴你
[00:03:00.780 --> 00:03:01.780]  阿伯拉罕
[00:03:01.780 --> 00:03:03.780]  他恆久忍耐是很logical的
[00:03:03.780 --> 00:03:04.780]  他有一個信念
[00:03:04.780 --> 00:03:06.780]  他知道自己的purpose
[00:03:06.780 --> 00:03:08.780]  他也記得神的promise
[00:03:08.780 --> 00:03:10.780]  這個就是阿伯拉罕
[00:03:10.780 --> 00:03:13.780]  恆久忍耐的一個特質
[00:03:13.780 --> 00:03:16.780]  所以作者用participle這個分詞
[00:03:16.780 --> 00:03:18.780]  是要告訴我們
[00:03:18.780 --> 00:03:20.780]  上下文這個特質
[00:03:20.780 --> 00:03:22.780]  是一個成長的過程
[00:03:22.780 --> 00:03:24.780]  今天我們一定
[00:03:24.780 --> 00:03:26.780]  跟阿伯拉罕一樣
[00:03:26.780 --> 00:03:28.780]  經歷這個成長的過程
[00:03:28.780 --> 00:03:31.780]  學習如何去恆久忍耐
[00:03:31.780 --> 00:03:34.780]  恆久忍耐需要有一個目標
[00:03:34.780 --> 00:03:37.780]  恆久忍耐需要有盼望
[00:03:37.780 --> 00:03:38.780]  很多時候人們說盼望
[00:03:38.780 --> 00:03:40.780]  又怎知道我看不到
[00:03:40.780 --> 00:03:43.780]  其實盼望是好像敷蛋一樣
[00:03:43.780 --> 00:03:46.780]  有沒有人試過敷蛋?
[00:03:46.780 --> 00:03:48.780]  當然應該有
[00:03:48.780 --> 00:03:50.780]  敷蛋是一隻公雞
[00:03:50.780 --> 00:03:52.780]  AI差不多
[00:03:52.780 --> 00:03:54.780]  你明白我的意思吧
[00:03:54.780 --> 00:03:56.780]  怎麼會是敷蛋呢?
[00:03:56.780 --> 00:03:58.780]  敷蛋是有一個目標的
[00:03:58.780 --> 00:04:00.780]  也有一個像promise的東西
[00:04:00.780 --> 00:04:02.780]  當你不相信敷蛋
[00:04:02.780 --> 00:04:03.780]  你回去試試
[00:04:03.780 --> 00:04:05.780]  你敷蛋敷了幾個月
[00:04:05.780 --> 00:04:06.780]  蛋會動的
[00:04:06.780 --> 00:04:07.780]  因為有個生命在裡面
[00:04:07.780 --> 00:04:08.780]  你會知道
[00:04:08.780 --> 00:04:10.780]  我知道肯定必定可以
[00:04:10.780 --> 00:04:11.780]  如果繼續敷下去
[00:04:11.780 --> 00:04:12.780]  雞仔會出來的
[00:04:12.780 --> 00:04:14.780]  所以有毒蛇萬獸
[00:04:14.780 --> 00:04:15.780]  有鷹
[00:04:15.780 --> 00:04:16.780]  在敷蛋的時候
[00:04:16.780 --> 00:04:17.780]  它是以死相搏的
[00:04:17.780 --> 00:04:18.780]  因為它有一個目標
[00:04:18.780 --> 00:04:20.780]  它有一個promise
[00:04:20.780 --> 00:04:21.780]  它知道
[00:04:21.780 --> 00:04:23.780]  一定會看到一隻雞仔出來的
[00:04:23.780 --> 00:04:25.780]  有時候做一個基督徒
[00:04:25.780 --> 00:04:27.780]  也是差不多的
[00:04:27.780 --> 00:04:28.780]  我們看不到神
[00:04:28.780 --> 00:04:29.780]  但我們有盼望
[00:04:29.780 --> 00:04:30.780]  為甚麼有盼望呢?
[00:04:30.780 --> 00:04:33.780]  因為我們相信神的promise
[00:04:33.780 --> 00:04:36.780]  相信自己是要做這個purpose的時候
[00:04:36.780 --> 00:04:39.780]  我們會經歷到神微微的活動
[00:04:39.780 --> 00:04:41.780]  知道神在那裡
[00:04:41.780 --> 00:04:44.780]  原來這個生命是短暫的
[00:04:44.780 --> 00:04:46.780]  當我們回到耶穌的時候
[00:04:46.780 --> 00:04:47.780]  面對面的時候
[00:04:47.780 --> 00:04:49.780]  原來我們就得著了
[00:04:49.780 --> 00:04:51.780]  Sorry 激動了一點
[00:04:51.780 --> 00:04:54.780]  原來我們盼望的人生
[00:04:54.780 --> 00:04:57.780]  就好像敷雞蛋一樣
[00:04:57.780 --> 00:04:59.780]  我想大家一起看看
[00:04:59.780 --> 00:05:02.780]  今天神給我們的promise是甚麼
[00:05:02.780 --> 00:05:04.780]  第一
[00:05:04.780 --> 00:05:05.780]  你記得
[00:05:05.780 --> 00:05:07.780]  鷹是怎樣的?
[00:05:07.780 --> 00:05:08.780]  不變的
[00:05:08.780 --> 00:05:09.780]  絕對
[00:05:09.780 --> 00:05:10.780]  一定可以
[00:05:10.780 --> 00:05:11.780]  必定會發生的
[00:05:11.780 --> 00:05:12.780]  第二
[00:05:12.780 --> 00:05:13.780]  鷹的內容我們很快會看
[00:05:13.780 --> 00:05:16.780]  可惜一定是很久的忍耐
[00:05:16.780 --> 00:05:18.780]  而這個promise
[00:05:18.780 --> 00:05:20.780]  你和我都應該會背的了
[00:05:20.780 --> 00:05:22.780]  不如我們慢慢一起讀出來
[00:05:22.780 --> 00:05:24.780]  1 2 3
[00:05:24.780 --> 00:05:28.780]  天上地下所有的權柄都賜給我了
[00:05:28.780 --> 00:05:30.780]  所以你們要去
[00:05:30.780 --> 00:05:32.780]  使萬民做我的門徒
[00:05:32.780 --> 00:05:34.780]  奉父子聖靈的名
[00:05:34.780 --> 00:05:35.780]  給他們施洗
[00:05:35.780 --> 00:05:37.780]  凡我所吩咐你們的
[00:05:37.780 --> 00:05:38.780]  都教訓他們遵守
[00:05:38.780 --> 00:05:41.780]  我就常與你們同在
[00:05:41.780 --> 00:05:43.780]  直到世界的末了
[00:05:43.780 --> 00:05:45.780]  看不看到promise在哪裏?
[00:05:45.780 --> 00:05:47.780]  常與你們同在
[00:05:47.780 --> 00:05:49.780]  直到世界的末了
[00:05:49.780 --> 00:05:51.780]  這個不是條件句
[00:05:51.780 --> 00:05:52.780]  不是有條件
[00:05:52.780 --> 00:05:53.780]  不是交換
[00:05:53.780 --> 00:05:55.780]  但是看不看到purpose是甚麼?
[00:05:55.780 --> 00:05:56.780]  我們要去
[00:05:56.780 --> 00:05:59.780]  使萬民做主耶穌的門徒
[00:05:59.780 --> 00:06:00.780]  我們要讀聖經
[00:06:00.780 --> 00:06:02.780]  我們不要停止聚會
[00:06:02.780 --> 00:06:03.780]  我們要靈修
[00:06:03.780 --> 00:06:07.780]  我們要設立我們的標竿
[00:06:07.780 --> 00:06:08.780]  標竿人生
[00:06:08.780 --> 00:06:11.780]  一路向主給我們的purpose向前進發
[00:06:11.780 --> 00:06:13.780]  這個就是我們的purpose
[00:06:13.780 --> 00:06:16.780]  這個就是神的promise
[00:06:16.780 --> 00:06:19.780]  有很多時候
[00:06:19.780 --> 00:06:21.780]  有些未信主的朋友
[00:06:21.780 --> 00:06:24.780]  就不止一個
[00:06:24.780 --> 00:06:26.780]  打電話來問我
[00:06:26.780 --> 00:06:27.780]  究竟是怎樣的?
[00:06:27.780 --> 00:06:28.780]  信了耶穌
[00:06:28.780 --> 00:06:30.780]  信完之後就
[00:06:30.780 --> 00:06:31.780]  無穿無爛的
[00:06:31.780 --> 00:06:33.780]  是否會好一點?
[00:06:33.780 --> 00:06:35.780]  然後我說不是這樣的
[00:06:35.780 --> 00:06:36.780]  信耶穌不是這樣的
[00:06:36.780 --> 00:06:37.780]  信耶穌給你一個新的生命
[00:06:37.780 --> 00:06:38.780]  你繼續向前走
[00:06:38.780 --> 00:06:40.780]  那你上來做甚麼?
[00:06:40.780 --> 00:06:43.780]  不知道你們有沒有這樣想過呢?
[00:06:43.780 --> 00:06:44.780]  然後我就跟他說
[00:06:44.780 --> 00:06:45.780]  你爛泥扶不上病
[00:06:45.780 --> 00:06:47.780]  為甚麼你上班這麼勤力?
[00:06:47.780 --> 00:06:48.780]  是嗎?
[00:06:48.780 --> 00:06:50.780]  為甚麼你平時做事這麼有規劃
[00:06:50.780 --> 00:06:53.780]  突然間信神就全丟了呢?
[00:06:53.780 --> 00:06:54.780]  結果是這樣嘛
[00:06:54.780 --> 00:06:56.780]  以為信了神甚麼都不用做
[00:06:56.780 --> 00:06:58.780]  那是否甚麼都不用做呢?
[00:06:58.780 --> 00:07:00.780]  這是甚麼邏輯呢?
[00:07:00.780 --> 00:07:04.780]  他的邏輯是一個包養的邏輯
[00:07:04.780 --> 00:07:06.780]  知不知道甚麼是包養?
[00:07:06.780 --> 00:07:09.780]  有沒有人想被包養的?
[00:07:09.780 --> 00:07:10.780]  有啊
[00:07:10.780 --> 00:07:12.780]  聲載的老實
[00:07:12.780 --> 00:07:14.780]  開玩笑而已
[00:07:14.780 --> 00:07:16.780]  我們信神不是被包養
[00:07:16.780 --> 00:07:18.780]  我們信神是甚麼?
[00:07:18.780 --> 00:07:19.780]  領養
[00:07:19.780 --> 00:07:21.780]  神領養我們之後
[00:07:21.780 --> 00:07:23.780]  他就培養
[00:07:23.780 --> 00:07:25.780]  所以在人生短暫的過程裡面
[00:07:25.780 --> 00:07:27.780]  神是在訓練我們
[00:07:27.780 --> 00:07:29.780]  不是就這樣就算
[00:07:29.780 --> 00:07:32.780]  不是信了就可以去
[00:07:32.780 --> 00:07:33.780]  歡樂天地玩的
[00:07:33.780 --> 00:07:36.780]  信了我們要跟著祂的目的
[00:07:36.780 --> 00:07:37.780]  相信祂的承諾
[00:07:37.780 --> 00:07:38.780]  一路向前走
[00:07:38.780 --> 00:07:39.780]  所以呢
[00:07:39.780 --> 00:07:40.780]  我們要明白
[00:07:40.780 --> 00:07:41.780]  因為有很多人跟他說
[00:07:41.780 --> 00:07:42.780]  我已經被指定了
[00:07:42.780 --> 00:07:44.780]  信了就可以上天堂
[00:07:44.780 --> 00:07:47.780]  為甚麼我一定要做祂的目的
[00:07:47.780 --> 00:07:48.780]  那你做甚麼都可以
[00:07:48.780 --> 00:07:49.780]  是嗎?
[00:07:49.780 --> 00:07:50.780]  你現在可以吃掉你的鞋子
[00:07:50.780 --> 00:07:51.780]  是嗎?
[00:07:51.780 --> 00:07:52.780]  你現在可以馬上打個關斗
[00:07:52.780 --> 00:07:53.780]  你不做
[00:07:53.780 --> 00:07:54.780]  是嗎?
[00:07:54.780 --> 00:07:55.780]  問題是
[00:07:55.780 --> 00:07:56.780]  我們在聖經裡面
[00:07:56.780 --> 00:07:57.780]  不要埋藏
[00:07:57.780 --> 00:07:59.780]  不要把聖經好像斬鳥
[00:07:59.780 --> 00:08:00.780]  斬鳥
[00:08:00.780 --> 00:08:01.780]  斬個大叉燒
[00:08:01.780 --> 00:08:02.780]  斬開它
[00:08:02.780 --> 00:08:04.780]  聖經裡面有道理
[00:08:04.780 --> 00:08:05.780]  你會覺得是很反對的
[00:08:05.780 --> 00:08:08.780]  好像互相抵制那樣
[00:08:08.780 --> 00:08:09.780]  例如
[00:08:09.780 --> 00:08:10.780]  保羅經常說
[00:08:10.780 --> 00:08:11.780]  我信了就可以了
[00:08:11.780 --> 00:08:12.780]  是嗎?
[00:08:12.780 --> 00:08:13.780]  因著信
[00:08:13.780 --> 00:08:14.780]  本乎因
[00:08:14.780 --> 00:08:15.780]  但是亞國又怎樣說呢?
[00:08:15.780 --> 00:08:16.780]  不是喔
[00:08:16.780 --> 00:08:17.780]  信了你要怎樣?
[00:08:17.780 --> 00:08:19.780]  有行為的喔
[00:08:19.780 --> 00:08:20.780]  那我買寵哪裏好呢?
[00:08:20.780 --> 00:08:21.780]  是嗎?
[00:08:21.780 --> 00:08:22.780]  那麼
[00:08:22.780 --> 00:08:25.780]  這個其實就是
[00:08:25.780 --> 00:08:26.780]  一個
[00:08:26.780 --> 00:08:27.780]  不是叫paradox
[00:08:27.780 --> 00:08:29.780]  paradox是說同一件事
[00:08:29.780 --> 00:08:30.780]  當你在聖經裡面
[00:08:30.780 --> 00:08:31.780]  看到有兩個不同的道理
[00:08:31.780 --> 00:08:33.780]  互相抗衡的時候
[00:08:33.780 --> 00:08:34.780]  這個叫antinomy
[00:08:34.780 --> 00:08:35.780]  OK
[00:08:35.780 --> 00:08:36.780]  這個
[00:08:36.780 --> 00:08:38.780]  中文我不懂得讀這個字
[00:08:38.780 --> 00:08:39.780]  OK
[00:08:39.780 --> 00:08:40.780]  這個其實J.R. Packer
[00:08:40.780 --> 00:08:41.780]  在裏面寫了大概邏輯
[00:08:41.780 --> 00:08:43.780]  就是當你聖經裡面有兩個道理
[00:08:43.780 --> 00:08:44.780]  是互相圍擴的時候
[00:08:44.780 --> 00:08:46.780]  你兩樣都要
[00:08:46.780 --> 00:08:47.780]  OK
[00:08:47.780 --> 00:08:48.780]  就好像光那樣
[00:08:48.780 --> 00:08:49.780]  OK
[00:08:49.780 --> 00:08:50.780]  光是否粒子?
[00:08:50.780 --> 00:08:51.780]  是喔
[00:08:51.780 --> 00:08:53.780]  光是否wave?
[00:08:53.780 --> 00:08:54.780]  是嗎?
[00:08:54.780 --> 00:08:55.780]  光波
[00:08:55.780 --> 00:08:56.780]  亦都是喔
[00:08:56.780 --> 00:08:57.780]  兩樣都是
[00:08:57.780 --> 00:08:58.780]  你就不可以將它斬件了
[00:08:58.780 --> 00:08:59.780]  是嗎?
[00:08:59.780 --> 00:09:01.780]  OK 所以你看看
[00:09:01.780 --> 00:09:02.780]  羅馬書他說
[00:09:02.780 --> 00:09:03.780]  所以我們刊定了
[00:09:03.780 --> 00:09:07.780]  人稱義是因著信不在乎遵行律法
[00:09:07.780 --> 00:09:08.780]  是嗎?
[00:09:08.780 --> 00:09:09.780]  亞哥書店說
[00:09:09.780 --> 00:09:11.780]  可見信心與他的行為並行
[00:09:11.780 --> 00:09:15.780]  而且信心是因著行為才得成全
[00:09:15.780 --> 00:09:17.780]  他就說就好像飛機那樣
[00:09:17.780 --> 00:09:18.780]  有兩隻翼
[00:09:18.780 --> 00:09:19.780]  OK
[00:09:19.780 --> 00:09:21.780]  一隻翼就好像自由意志那樣
[00:09:21.780 --> 00:09:22.780]  一隻翼就好像
[00:09:22.780 --> 00:09:24.780]  那個預定論那樣
[00:09:24.780 --> 00:09:26.780]  兩個要平衡的時候
[00:09:26.780 --> 00:09:27.780]  那架飛機就起飛了
[00:09:27.780 --> 00:09:28.780]  OK
[00:09:28.780 --> 00:09:30.780]  那今天我們講「雞」
[00:09:30.780 --> 00:09:31.780]  就不講飛機了
[00:09:31.780 --> 00:09:32.780]  免得大家 sidetrack
[00:09:32.780 --> 00:09:33.780]  所以呢
[00:09:33.780 --> 00:09:34.780]  我叫這個做「飛機理論」
[00:09:34.780 --> 00:09:35.780]  我好記一點
[00:09:35.780 --> 00:09:36.780]  那我希望你都記得
[00:09:36.780 --> 00:09:37.780]  我們今天講的
[00:09:37.780 --> 00:09:38.780]  「飛機理論」
[00:09:38.780 --> 00:09:39.780]  OK
[00:09:39.780 --> 00:09:40.780]  即是會有兩隻翼
[00:09:40.780 --> 00:09:41.780]  是嗎?
[00:09:41.780 --> 00:09:42.780]  一隻翼就是預定的
[00:09:42.780 --> 00:09:43.780]  是呀
[00:09:43.780 --> 00:09:44.780]  你是得救的
[00:09:44.780 --> 00:09:45.780]  OK
[00:09:45.780 --> 00:09:46.780]  但是你得救的時候
[00:09:46.780 --> 00:09:47.780]  你就很自然
[00:09:47.780 --> 00:09:49.780]  會想滿足神的promise
[00:09:49.780 --> 00:09:50.780]  sorry
[00:09:50.780 --> 00:09:51.780]  神的purpose
[00:09:51.780 --> 00:09:52.780]  是嗎?
[00:09:52.780 --> 00:09:53.780]  明不明白
[00:09:53.780 --> 00:09:54.780]  是呀
[00:09:54.780 --> 00:09:55.780]  你是有promise的
[00:09:55.780 --> 00:09:56.780]  因為你預定得救
[00:09:56.780 --> 00:09:57.780]  是嗎
[00:09:57.780 --> 00:09:58.780]  但是
[00:09:58.780 --> 00:09:59.780]  你的自由意志
[00:09:59.780 --> 00:10:00.780]  很自然
[00:10:00.780 --> 00:10:01.780]  就會想
[00:10:01.780 --> 00:10:02.780]  向著
[00:10:02.780 --> 00:10:03.780]  標竿直跑
[00:10:03.780 --> 00:10:04.780]  OK
[00:10:04.780 --> 00:10:05.780]  即是在這個
[00:10:05.780 --> 00:10:06.780]  這麼抗衡的
[00:10:06.780 --> 00:10:07.780]  兩個
[00:10:07.780 --> 00:10:08.780]  真理底下
[00:10:08.780 --> 00:10:09.780]  其實
[00:10:09.780 --> 00:10:11.780]  我們在練的是什麼?
[00:10:11.780 --> 00:10:12.780]  恆久忍耐的特質
[00:10:12.780 --> 00:10:13.780]  行不行?
[00:10:13.780 --> 00:10:14.780]  恆久忍耐的特質
[00:10:14.780 --> 00:10:15.780]  即是有時候
[00:10:15.780 --> 00:10:16.780]  我們很容易甩的
[00:10:16.780 --> 00:10:17.780]  是嗎
[00:10:17.780 --> 00:10:18.780]  我們不夠恆久忍耐
[00:10:18.780 --> 00:10:19.780]  今天就想講一講
[00:10:19.780 --> 00:10:21.780]  阿伯拉罕這個
[00:10:21.780 --> 00:10:23.780]  恆久忍耐的特質
[00:10:23.780 --> 00:10:24.780]  所以我今天主題是什麼
[00:10:24.780 --> 00:10:25.780]  一起讀好不好
[00:10:25.780 --> 00:10:28.780]  呼出盼望的人生
[00:10:28.780 --> 00:10:29.780]  將會你會見到隻雞仔出來
[00:10:29.780 --> 00:10:30.780]  OK
[00:10:30.780 --> 00:10:31.780]  現在正在動
[00:10:31.780 --> 00:10:32.780]  將會有一天你會見到隻雞仔
[00:10:32.780 --> 00:10:34.780]  出來的時候
[00:10:34.780 --> 00:10:35.780]  你就知道
[00:10:35.780 --> 00:10:36.780]  原來這個盼望
[00:10:36.780 --> 00:10:37.780]  是一個確句
[00:10:37.780 --> 00:10:38.780]  OK
[00:10:38.780 --> 00:10:39.780]  希望大家都有
[00:10:39.780 --> 00:10:40.780]  今天這個信心
[00:10:40.780 --> 00:10:41.780]  所以呢
[00:10:41.780 --> 00:10:43.780]  今天有三點
[00:10:43.780 --> 00:10:44.780]  第一點
[00:10:44.780 --> 00:10:45.780]  全部是負面的
[00:10:45.780 --> 00:10:46.780]  第一點就是
[00:10:46.780 --> 00:10:47.780]  不要太急
[00:10:47.780 --> 00:10:48.780]  心不會太急
[00:10:48.780 --> 00:10:50.780]  有時候一急
[00:10:50.780 --> 00:10:52.780]  你會忘記了神的promise
[00:10:52.780 --> 00:10:54.780]  忘記了自己的purpose
[00:10:54.780 --> 00:10:57.780]  也都沒有了恆久忍耐的特質
[00:10:57.780 --> 00:10:58.780]  第二
[00:10:58.780 --> 00:10:59.780]  就是心不要太up
[00:10:59.780 --> 00:11:00.780]  OK
[00:11:00.780 --> 00:11:01.780]  我們的心up
[00:11:01.780 --> 00:11:02.780]  是嗎
[00:11:02.780 --> 00:11:03.780]  有時候我們信神
[00:11:03.780 --> 00:11:04.780]  我們會
[00:11:04.780 --> 00:11:05.780]  知道我們的purpose
[00:11:05.780 --> 00:11:06.780]  不停去做的時候
[00:11:06.780 --> 00:11:07.780]  但我們又不記得神的promise
[00:11:07.780 --> 00:11:08.780]  就沒有了恆久忍耐
[00:11:08.780 --> 00:11:09.780]  是嗎
[00:11:09.780 --> 00:11:10.780]  第三
[00:11:10.780 --> 00:11:11.780]  心不要太歪
[00:11:11.780 --> 00:11:12.780]  有時候
[00:11:12.780 --> 00:11:13.780]  我們記得個purpose
[00:11:13.780 --> 00:11:14.780]  又記得神的promise
[00:11:14.780 --> 00:11:15.780]  但我們假裝不記得
[00:11:15.780 --> 00:11:16.780]  算了
[00:11:16.780 --> 00:11:17.780]  是嗎
[00:11:17.780 --> 00:11:19.780]  心不要太歪
[00:11:19.780 --> 00:11:20.780]  不要變得好像
[00:11:20.780 --> 00:11:21.780]  這隻炸雞一樣
[00:11:21.780 --> 00:11:22.780]  死了
[00:11:22.780 --> 00:11:23.780]  好不好
[00:11:23.780 --> 00:11:24.780]  我們一起祈禱
[00:11:24.780 --> 00:11:25.780]  天父上帝感謝你
[00:11:25.780 --> 00:11:26.780]  感謝你提醒我們
[00:11:26.780 --> 00:11:28.780]  怎樣可以向著標竿直跑
[00:11:28.780 --> 00:11:29.780]  怎樣可以信了你之後
[00:11:29.780 --> 00:11:32.780]  fulfill你的purpose
[00:11:32.780 --> 00:11:34.780]  亦都可以享受你的promise
[00:11:34.780 --> 00:11:35.780]  感謝你讓我們同在
[00:11:35.780 --> 00:11:36.780]  開通我們耳朵
[00:11:36.780 --> 00:11:37.780]  普告奉選命強
[00:11:37.780 --> 00:11:38.780]  Amen
[00:11:38.780 --> 00:11:40.780]  千萬不要變成一隻炸雞
[00:11:40.780 --> 00:11:41.780]  炸雞很香
[00:11:41.780 --> 00:11:42.780]  很好吃
[00:11:42.780 --> 00:11:43.780]  但沒有了生命
[00:11:43.780 --> 00:11:44.780]  是嗎
[00:11:44.780 --> 00:11:46.780]  跟一條鹹魚有什麼分別
[00:11:46.780 --> 00:11:47.780]  我們就算做炸雞
[00:11:47.780 --> 00:11:49.780]  都要做KFC
[00:11:49.780 --> 00:11:50.780]  OK
[00:11:50.780 --> 00:11:51.780]  什麼叫KFC
[00:11:51.780 --> 00:11:53.780]  有人吃過KFC嗎
[00:11:53.780 --> 00:11:55.780]  吃扒排
[00:11:55.780 --> 00:11:56.780]  吃KFC吧
[00:11:56.780 --> 00:11:57.780]  好吃多了
[00:11:57.780 --> 00:11:58.780]  OK
[00:11:58.780 --> 00:11:59.780]  我們要做KFC
[00:11:59.780 --> 00:12:00.780]  KFC是什麼
[00:12:00.780 --> 00:12:02.780]  就是Kinetic Faithful Christian
[00:12:02.780 --> 00:12:03.780]  可以嗎
[00:12:03.780 --> 00:12:04.780]  有動力的
[00:12:04.780 --> 00:12:05.780]  是嗎
[00:12:05.780 --> 00:12:06.780]  向著標竿直跑的
[00:12:06.780 --> 00:12:07.780]  faithful的
[00:12:07.780 --> 00:12:08.780]  是嗎
[00:12:08.780 --> 00:12:09.780]  我們相信神有他的promise
[00:12:09.780 --> 00:12:11.780]  這個就是基督徒
[00:12:11.780 --> 00:12:13.780]  怎麼這麼面熟
[00:12:13.780 --> 00:12:14.780]  隨便吧
[00:12:14.780 --> 00:12:15.780]  我拿了permission
[00:12:15.780 --> 00:12:16.780]  你不要自己亂玩
[00:12:16.780 --> 00:12:17.780]  OK
[00:12:17.780 --> 00:12:18.780]  是嗎
[00:12:18.780 --> 00:12:19.780]  這個就是我們的樣板
[00:12:19.780 --> 00:12:20.780]  是嗎
[00:12:20.780 --> 00:12:21.780]  給他掌聲
[00:12:21.780 --> 00:12:22.780]  給你看
[00:12:22.780 --> 00:12:24.780]  我問他行不行
[00:12:24.780 --> 00:12:25.780]  他說子彈吧
[00:12:25.780 --> 00:12:26.780]  是嗎
[00:12:26.780 --> 00:12:28.780]  其實我們都要做一個KFC
