
[00:00:00.000 --> 00:00:01.640]  鼎姐妹 早安
[00:03:15.600 --> 00:03:18.080]  我們要有一個積極進取的態度
[00:03:18.080 --> 00:03:21.040]  就是要喜愛耶和華的律法
[00:03:21.040 --> 00:03:22.200]  晝夜思想
[00:03:22.480 --> 00:03:24.160]  如何能夠體現
[00:03:24.160 --> 00:03:27.840]  這個喜愛和晝夜思想神的律法呢?
[00:03:27.840 --> 00:03:29.400]  首先
[00:03:29.400 --> 00:03:31.120]  喜愛耶和華的律法
[00:03:31.120 --> 00:03:33.000]  我相信大家每一個人
[00:03:33.000 --> 00:03:33.800]  在座每一個人
[00:03:33.800 --> 00:03:34.560]  你都會明白
[00:03:34.560 --> 00:03:36.400]  什麼叫做喜愛
[00:03:36.400 --> 00:03:38.760]  如果你喜歡一個人
[00:03:38.760 --> 00:03:40.920]  你會很想經常見到他
[00:03:40.920 --> 00:03:42.320]  經常親近他
[00:03:42.320 --> 00:03:44.360]  當你喜歡某一樣東西的時候
[00:03:44.360 --> 00:03:46.240]  你可能經常會帶在身邊
[00:03:46.240 --> 00:03:48.200]  我自己很喜歡紫色的
[00:03:48.200 --> 00:03:50.800]  我自己有很多物品都是紫色的
[00:03:51.000 --> 00:03:52.520]  所以我最近配眼鏡
[00:03:52.520 --> 00:03:54.280]  都要配上紫色的眼鏡
[00:03:54.280 --> 00:03:58.560]  而其實我們對神的說話
[00:03:58.560 --> 00:03:59.400]  亦都是一樣
[00:03:59.400 --> 00:04:02.440]  如果我們喜愛神的律法的話
[00:04:02.440 --> 00:04:05.280]  我們會對神的話很有興趣
[00:04:05.280 --> 00:04:07.960]  而且是越讀越覺得有味道
[00:04:07.960 --> 00:04:10.160]  讀得很開心
[00:04:10.160 --> 00:04:13.160]  這份不是一個出於責任
[00:04:13.160 --> 00:04:15.320]  基督徒每天都要讀經
[00:04:15.320 --> 00:04:17.520]  而是我們很喜歡神的說話
[00:04:17.520 --> 00:04:18.600]  很想去讀
[00:04:19.080 --> 00:04:21.680]  我早前跟神學院的同學有聚會
[00:04:21.680 --> 00:04:23.360]  其中有一個同學說
[00:04:23.360 --> 00:04:24.560]  他分享說
[00:04:24.560 --> 00:04:26.640]  「藤近輝牧師」
[00:04:26.640 --> 00:04:29.160]  他又從另一些途徑聽回來
[00:04:29.160 --> 00:04:33.520]  「藤近輝牧師每天花很多時間讀經禱告」
[00:04:33.520 --> 00:04:36.800]  「甚至他年紀大的時候」
[00:04:36.800 --> 00:04:38.320]  「晚年在家裡的時候」
[00:04:38.320 --> 00:04:41.480]  「他每天都用幾個小時的時間看聖經」
[00:04:41.480 --> 00:04:43.240]  「這真是名副其實」
[00:04:43.240 --> 00:04:45.040]  「真是喜愛神的律法」
[00:04:45.040 --> 00:04:48.280]  我們就有一點覺得忘塵不及
[00:04:49.480 --> 00:04:52.600]  可能我們平時
[00:04:52.600 --> 00:04:54.840]  如果叫我們每人去讀一兩章聖經
[00:04:54.840 --> 00:04:56.520]  我們都會覺得很辛苦
[00:04:56.520 --> 00:04:57.440]  但我們知道
[00:04:57.440 --> 00:04:59.000]  特別有些年輕人
[00:04:59.000 --> 00:05:00.640]  今早有些年輕人
[00:05:00.640 --> 00:05:01.720]  如果說打機的時候
[00:05:01.720 --> 00:05:04.440]  可能大家打幾個小時都不厭
[00:05:04.440 --> 00:05:06.040]  所以其實神的話都是一樣
[00:05:06.040 --> 00:05:07.560]  當我們喜愛的時候
[00:05:07.560 --> 00:05:08.640]  你一天讀多久
[00:05:08.640 --> 00:05:11.360]  你都會覺得很不想放手
[00:05:11.360 --> 00:05:14.680]  這就是喜愛耶和華的律法
[00:05:14.680 --> 00:05:17.480]  其次就是晝夜思想
[00:05:17.480 --> 00:05:19.760]  晝夜思想
[00:05:19.760 --> 00:05:22.160]  用剛才說愛人的例子
[00:05:22.160 --> 00:05:23.080]  你愛那個人
[00:05:23.080 --> 00:05:24.720]  你一定會經常想著他
[00:05:24.720 --> 00:05:26.480]  經常想著他
[00:05:26.480 --> 00:05:28.640]  心裡會很混亂
[00:05:28.640 --> 00:05:29.800]  朝思暮想
[00:05:29.800 --> 00:05:31.160]  我們會有這個詞
[00:05:31.160 --> 00:05:33.400]  朝思暮想就是你經常想著他
[00:05:33.400 --> 00:05:35.360]  甚至有時廢寢忘餐
[00:05:35.360 --> 00:05:36.920]  飯都忘了吃
[00:05:36.920 --> 00:05:39.840]  我自己也很疼愛我的侄子侄女
[00:05:39.840 --> 00:05:42.680]  我不能夠每天都見到他們
[00:05:42.680 --> 00:05:44.240]  但我每天都會想起他們
[00:05:44.240 --> 00:05:46.680]  想起他們說過的一些說話
[00:05:46.680 --> 00:05:49.360]  想起他們一些很有趣的動作
[00:05:49.360 --> 00:05:52.200]  一些行為
[00:05:52.200 --> 00:05:53.440]  有時我想到他們
[00:05:53.440 --> 00:05:56.600]  有時晚上做夢都會見到他們
[00:05:56.600 --> 00:05:58.680]  同樣如果我們愛神的律法
[00:05:58.680 --> 00:06:01.520]  我們也會很自然地去想
[00:06:01.520 --> 00:06:06.280]  其實這樣也會令我們在生活的每一個處境
[00:06:06.280 --> 00:06:08.720]  或者在你人生的每一個階段
[00:06:08.720 --> 00:06:12.240]  你都會有神的說話去提醒你
[00:06:12.240 --> 00:06:13.800]  就算在你軟弱
[00:06:13.800 --> 00:06:16.200]  或者在面對試探的時候
[00:06:16.200 --> 00:06:19.640]  很不自覺神的說話就會來到你的腦海
[00:06:19.640 --> 00:06:21.200]  經常提醒你
[00:06:21.200 --> 00:06:25.200]  使你不至於一下子就會跌倒
[00:06:25.200 --> 00:06:29.760]  當我們能夠喜愛和晝夜思想神的律法
[00:06:29.760 --> 00:06:33.760]  很自然我們也會行出神的律法
[00:06:33.760 --> 00:06:35.320]  我們不能夠說
[00:06:35.320 --> 00:06:36.800]  神的律法我很多
[00:06:36.800 --> 00:06:38.440]  我整個腦袋都是
[00:06:38.440 --> 00:06:40.920]  不過我行不出來
[00:06:40.920 --> 00:06:42.240]  照道理應該不會的
[00:06:42.240 --> 00:06:47.040]  因為人的思想往往會影響他的行為
[00:06:47.040 --> 00:06:50.360]  人終日所思想的就很容易行出來
[00:06:50.360 --> 00:06:53.040]  就好像挪亞時代的人一樣
[00:06:53.040 --> 00:06:56.160]  聖經形容他們是終日所思想的
[00:06:56.160 --> 00:06:57.760]  盡都是惡
[00:06:57.760 --> 00:07:01.320]  所以就行出很多的罪惡來
[00:07:01.320 --> 00:07:06.840]  而聖經在《針研》的23篇第7節也提到
[00:07:06.840 --> 00:07:12.840]  「因為他心怎樣思量,他為人就是怎樣」
[00:07:12.840 --> 00:07:16.720]  一個常常將神的話藏在心裡的人
[00:07:16.720 --> 00:07:21.560]  他很自然就會實踐神的道出來
[00:07:21.560 --> 00:07:24.760]  以上所說的是蒙福的方法
[00:07:24.760 --> 00:07:26.920]  我現在要告訴大家
[00:07:26.920 --> 00:07:30.920]  蒙福的生命又是怎樣的呢?
[00:07:30.920 --> 00:07:33.440]  經文用了一幅栩栩如生的圖畫
[00:07:33.440 --> 00:07:36.040]  來展現有福之人的福氣
[00:07:36.040 --> 00:07:40.480]  他說「這個人他要像一棵樹栽在溪水旁
[00:07:40.480 --> 00:07:43.760]  按時候結果指,葉子都不枯乾
[00:07:43.760 --> 00:07:47.520]  犯他所做的盡都順利」
[00:07:47.520 --> 00:07:48.720]  你或許會說
[00:07:48.720 --> 00:07:50.240]  那是甚麼?
[00:07:50.240 --> 00:07:53.360]  這個福氣你給我這棵樹嗎?
[00:07:53.360 --> 00:07:54.400]  就算我肯要
[00:07:54.400 --> 00:07:55.960]  但我都搬不回家
[00:07:55.960 --> 00:07:58.960]  除非家裡有個後花園
[00:07:58.960 --> 00:08:01.520]  不是,今天這棵樹
[00:08:01.520 --> 00:08:06.520]  其實它背後包含了幾重象徵意義
[00:08:06.520 --> 00:08:12.640]  首先,這棵樹不是一棵野樹
[00:08:12.640 --> 00:08:15.920]  而是有主人親手栽種
[00:08:15.920 --> 00:08:20.360]  並且將它栽種在一個適合它成長的地方
[00:08:20.360 --> 00:08:23.520]  令這棵樹有根有基
[00:08:23.520 --> 00:08:26.040]  雖然我們看不到它的根
[00:08:26.040 --> 00:08:31.000]  但我們知道它的根是連於泉源
[00:08:31.000 --> 00:08:34.040]  使它得到滋潤
[00:08:34.040 --> 00:08:37.360]  這點是指這個人有所屬
[00:08:37.360 --> 00:08:39.080]  他生命有所屬
[00:08:39.080 --> 00:08:41.120]  他背後是連於一位
[00:08:41.120 --> 00:08:45.320]  供應他源源不絕的生命動力的主人
[00:08:45.320 --> 00:08:49.080]  使他很有生命力
[00:08:49.080 --> 00:08:53.960]  其次,也因為他有生命泉源的囂冠
[00:08:53.960 --> 00:08:57.320]  他的人生裡可以按時候結果指
[00:08:57.320 --> 00:09:01.560]  就算葉受到乾旱侵襲的威脅
[00:09:01.560 --> 00:09:02.640]  他也不會凋謝
[00:09:02.640 --> 00:09:05.440]  他仍然是四季常青
[00:09:05.440 --> 00:09:09.840]  這點是指不論這個人在什麼人生境況裡
[00:09:09.840 --> 00:09:13.680]  他都能夠發揮那種很強大的生命力
[00:09:13.680 --> 00:09:16.920]  環境不可以影響他
[00:09:16.920 --> 00:09:19.160]  而且他的生命還可以結出
[00:09:19.160 --> 00:09:22.280]  信心、忍耐、聖潔的果子
[00:09:22.280 --> 00:09:24.640]  耶利米蘇有一句金句
[00:09:24.640 --> 00:09:29.240]  可以說是跟這段經文遙相呼應
[00:09:29.240 --> 00:09:31.240]  在耶利米蘇的十七章八節
[00:09:31.240 --> 00:09:32.760]  我們一起讀
[00:09:32.760 --> 00:09:35.840]  「他必象住栽於水旁
[00:09:35.840 --> 00:09:37.680]  在河邊紮根
[00:09:37.680 --> 00:09:40.280]  炎熱來到並不懼怕
[00:09:40.280 --> 00:09:42.400]  葉子仍必清脆
[00:09:42.400 --> 00:09:45.440]  在乾旱之年毫無掛慮
[00:09:45.440 --> 00:09:48.960]  而且結果不止」
[00:09:48.960 --> 00:09:51.040]  最後這個有福的人
[00:09:51.040 --> 00:09:54.080]  經文形容他所做的一切
[00:09:54.080 --> 00:09:58.640]  都非常順利
[00:09:58.640 --> 00:10:00.680]  簡單一句說
[00:10:00.680 --> 00:10:03.120]  我們有時祝福人的時候
[00:10:03.120 --> 00:10:05.400]  祝你事事亨通
[00:10:05.400 --> 00:10:08.880]  即是說這個人所做的是萬事亨通
[00:10:08.880 --> 00:10:11.560]  不過你也會有很多疑問
[00:10:11.560 --> 00:10:13.840]  你說有福的人
[00:10:13.840 --> 00:10:16.680]  真的事事亨通嗎?
[00:10:16.680 --> 00:10:18.720]  是否我們每一個信了耶穌的人
[00:10:18.720 --> 00:10:20.880]  都能夠一帆風順?
[00:10:20.880 --> 00:10:22.240]  為什麼我信了那麼久
[00:10:22.240 --> 00:10:25.960]  我都不覺得我自己是一帆風順的呢?
[00:10:25.960 --> 00:10:28.560]  的確在現實生活裏面
[00:10:28.560 --> 00:10:30.240]  我相信我們都真的見到
[00:10:30.240 --> 00:10:33.160]  有很多所謂有福的人
[00:10:33.160 --> 00:10:35.480]  即是那些信靠神的人
[00:10:35.480 --> 00:10:37.880]  不見得事事亨通
[00:10:37.880 --> 00:10:40.520]  相反那些好人沒有好報
[00:10:40.520 --> 00:10:43.200]  或者是惡人逍遙法外的事例
[00:10:43.200 --> 00:10:44.720]  比比皆是
[00:10:44.720 --> 00:10:49.200]  最近有一位上世紀七十年代的毒販
[00:10:49.200 --> 00:10:51.920]  他當年棄保潛逃去了台灣
[00:10:51.920 --> 00:10:54.960]  避過了法律的制裁
[00:10:54.960 --> 00:10:57.440]  他逍遙法外
[00:10:57.440 --> 00:10:58.720]  不過在這裏
[00:10:58.720 --> 00:11:03.520]  我也都很想和大家分享一個種花的體驗
[00:11:03.520 --> 00:11:08.560]  話說我去年離開實習教會之前
[00:11:08.560 --> 00:11:11.120]  實習教會的一班大專生
[00:11:11.120 --> 00:11:13.960]  他們就送了一盤紫羅蘭給我
[00:11:13.960 --> 00:11:16.480]  開頭回到家裏好好的
[00:11:16.480 --> 00:11:18.360]  開了一輪很漂亮的花
[00:11:18.360 --> 00:11:21.200]  但開完之後沒多久就慢慢謝了
[00:11:21.200 --> 00:11:22.280]  越來越謝
[00:11:22.280 --> 00:11:24.080]  淋幾水都沒有起色
[00:11:24.080 --> 00:11:26.280]  淋著淋著我都發覺沒辦法了
[00:11:26.280 --> 00:11:26.880]  都不知怎樣
[00:11:26.880 --> 00:11:28.880]  接著又開始忘了
[00:11:28.880 --> 00:11:31.040]  我甚至乎都將這棵花忘記了
[00:11:31.040 --> 00:11:33.520]  我以為後尾應該死了也說不定
[00:11:33.520 --> 00:11:34.720]  誰知突然有一天
[00:11:34.720 --> 00:11:36.800]  我見到我的房間的窗台那裏
[00:11:36.800 --> 00:11:38.320]  就擺了這一盤的花
[00:11:38.320 --> 00:11:39.320]  我就很奇怪
[00:11:39.320 --> 00:11:40.120]  我就問我媽
[00:11:40.120 --> 00:11:42.200]  我媽這盤花是不是我的
[00:11:42.200 --> 00:11:43.560]  她說是你的是你的那盤
[00:11:43.560 --> 00:11:45.840]  我說不是已經死了嗎
[00:11:45.840 --> 00:11:47.160]  她說
[00:11:47.160 --> 00:11:47.640]  不是
[00:11:47.640 --> 00:11:49.600]  我幫你把這盤花連根拔起
[00:11:49.600 --> 00:11:51.440]  把泥土全倒出來
[00:11:51.440 --> 00:11:53.240]  發覺裏面很有問題
[00:11:53.240 --> 00:11:54.760]  因為中間有很多沙
[00:11:54.760 --> 00:11:56.080]  留不住水
[00:11:56.080 --> 00:11:58.080]  所以根吸不到的時候
[00:11:58.080 --> 00:11:59.880]  整棵花就謝了
[00:11:59.880 --> 00:12:02.000]  她說我幫你換過泥
[00:12:02.000 --> 00:12:04.280]  還移植到現在這個盤子裏
[00:12:04.280 --> 00:12:08.080]  所以後來這盤花又繼續生長
[00:12:08.080 --> 00:12:10.240]  很漂亮
[00:12:10.240 --> 00:12:12.520]  同樣我家裏另外有兩盤蘭花
[00:12:12.520 --> 00:12:16.600]  就是我媽兩三年前買回來的
[00:12:16.600 --> 00:12:18.240]  每年開花之後
[00:12:18.240 --> 00:12:21.000]  我媽又會很細心地來打理
[00:12:21.000 --> 00:12:22.280]  去修剪
[00:12:22.280 --> 00:12:25.960]  然後又幫她去換那些
[00:12:25.960 --> 00:12:27.600]  我不知叫什麼
[00:12:27.600 --> 00:12:28.600]  當它是泥
[00:12:28.600 --> 00:12:30.240]  換了一些泥
[00:12:30.240 --> 00:12:32.000]  沒多久定時定候
[00:12:32.000 --> 00:12:33.840]  每年的三四月開始
[00:12:33.840 --> 00:12:35.640]  它就開始不斷地凋零
[00:12:35.640 --> 00:12:38.000]  然後那些花很漂亮
[00:12:38.000 --> 00:12:40.080]  我在這個種花的經歷裏面
[00:12:40.080 --> 00:12:41.280]  我看到
[00:12:41.280 --> 00:12:44.400]  花種完它會有凋謝的一天
[00:12:44.400 --> 00:12:47.760]  但是因為有一個主人栽種它
[00:12:47.760 --> 00:12:50.200]  所以它經歷過修剪之後
[00:12:50.200 --> 00:12:54.880]  它仍然可以綻放出一些很漂亮很漂亮的花
[00:12:54.880 --> 00:12:57.920]  亦都顯示它那種生命的動力
[00:12:57.920 --> 00:13:01.040]  一個有福的人的道路亦都是這樣
[00:13:01.040 --> 00:13:04.000]  我相信我們不是一帆風順
[00:13:04.000 --> 00:13:06.200]  亦都會有很多的風風浪浪
[00:13:06.200 --> 00:13:08.160]  有很多的起起跌跌
[00:13:08.160 --> 00:13:10.440]  但是這個有福的人
[00:13:10.440 --> 00:13:13.720]  他仍然是一個有福有盼望的人生
[00:13:13.720 --> 00:13:17.160]  因為他背後是有一個栽種他的主人
[00:13:17.160 --> 00:13:19.560]  就是神
[00:13:19.560 --> 00:13:21.160]  經文裏面剛才提到
[00:13:21.160 --> 00:13:23.360]  「神知道二人的道路」
[00:13:23.360 --> 00:13:25.480]  這裏的「知道」這兩個字
[00:13:25.480 --> 00:13:27.720]  其實是有很深層的意思
[00:13:27.720 --> 00:13:30.720]  它指的不只是頭腦的認知
[00:13:30.720 --> 00:13:35.320]  而是指到一個很深入的認識和一個看顧
[00:13:35.320 --> 00:13:38.520]  我們每一步其實都在神的關注裏面
[00:13:38.520 --> 00:13:40.560]  就算在困難的當中
[00:13:40.560 --> 00:13:43.160]  神仍然沒有離開我們
[00:13:43.160 --> 00:13:45.400]  祂仍然在看顧著我們
[00:13:45.400 --> 00:13:48.240]  只要我們去謹守遵行神的話
[00:13:48.240 --> 00:13:52.000]  不單止我們能夠在神的面前有無虧的良心
[00:13:52.000 --> 00:13:56.600]  而最終我們都是得到這份永生的福氣
[00:13:56.600 --> 00:13:59.400]  更何況其實我們今天這段經文
[00:13:59.400 --> 00:14:03.560]  是要進一步引領我們去看永恆
[00:14:03.560 --> 00:14:05.400]  看人終極的結果
[00:14:05.400 --> 00:14:08.720]  而不是眼前這個光景
[00:14:08.720 --> 00:14:11.480]  如果我們說我都不是一帆風順
[00:14:11.480 --> 00:14:16.320]  那我就放棄這條有福的人的道路
[00:14:16.320 --> 00:14:17.760]  我可以告訴你們
[00:14:17.760 --> 00:14:19.280]  當你放棄這條路的話
[00:14:19.280 --> 00:14:22.880]  其實你是走向一條惡人之路
[00:14:22.880 --> 00:14:27.560]  因為經文裏所說的那些惡人、罪人和洩漫人
[00:14:27.560 --> 00:14:31.440]  其實是泛指那些不敬畏神的人
[00:14:31.440 --> 00:14:36.000]  那麼這個惡人的道路又是怎樣的呢?
[00:14:36.000 --> 00:14:40.400]  經文裏形容他們好像「慷悲被風吹散」
[00:14:40.400 --> 00:14:43.360]  到審判的時候他們站立不住
[00:14:43.360 --> 00:14:47.520]  而惡人的道路卻必滅亡
[00:14:47.520 --> 00:14:51.080]  這個「慷悲」是什麼呢?
[00:14:51.080 --> 00:14:57.480]  「慷」就是那些水道、麥、穀、果實的子實
[00:14:57.480 --> 00:15:00.600]  它脫落之後就剩下一層皮
[00:15:00.600 --> 00:15:04.880]  而「悲」就是指那些不太飽滿的果實
[00:15:04.880 --> 00:15:10.360]  而「慷悲」是用來形容那些毫無價值的東西
[00:15:10.360 --> 00:15:13.640]  不僅如此,這些惡人不僅像「慷悲」一樣
[00:15:13.640 --> 00:15:17.000]  他們還是被風吹散,是無根的死物
[00:15:17.000 --> 00:15:19.640]  他們的生命是無所屬的
[00:15:19.640 --> 00:15:22.600]  更慘的是他們的結局是很悲慘的
[00:15:22.600 --> 00:15:25.200]  他們在神面前站立不住
[00:15:25.200 --> 00:15:27.360]  今天惡人也許我們看到
[00:15:27.360 --> 00:15:29.160]  為什麼那些人做盡壞事
[00:15:29.160 --> 00:15:33.680]  仍然好像逍遙法外,還過得那麼好呢?
[00:15:33.680 --> 00:15:38.080]  他們雖然在世的時候呼風喚雨,做盡惡事
[00:15:38.080 --> 00:15:42.680]  但我深信有一天,神會要他們付上沉重的代價
[00:15:42.680 --> 00:15:46.920]  這個代價就是永遠的滅亡
[00:15:46.920 --> 00:15:50.320]  或者你會說:我已經信了耶穌
[00:15:50.320 --> 00:15:55.320]  不過我好像經歷不到一個蒙福的人生
[00:15:55.320 --> 00:15:58.480]  如果是這樣的話,我們首先要問問自己
[00:15:58.480 --> 00:16:03.240]  到底我信耶穌對我來說有什麼意義呢?
[00:16:03.240 --> 00:16:04.960]  聖經教導我們
[00:16:04.960 --> 00:16:09.760]  說信耶穌不僅是口裡承認,心裡相信
[00:16:09.760 --> 00:16:13.760]  更重要的是我們要將身體獻上,當作活祭
[00:16:13.760 --> 00:16:18.320]  並且我們要背起這個十架,來跟從主
[00:16:18.320 --> 00:16:21.320]  信耶穌不是頭腦上的相信
[00:16:21.320 --> 00:16:26.000]  而是整個生命完完全全的擺上
[00:16:26.000 --> 00:16:28.040]  以前我喜歡怎樣就怎樣
[00:16:28.040 --> 00:16:31.480]  但信主之後,神你想我怎樣就怎樣
[00:16:31.480 --> 00:16:33.360]  如果我們真的這樣做的話
[00:16:33.360 --> 00:16:35.360]  很自然我們就會很想知道
[00:16:35.360 --> 00:16:39.240]  神祢對我有什麼心意呢?
[00:16:39.240 --> 00:16:42.480]  等我知道之後,我才可以去跟從
[00:16:42.480 --> 00:16:45.160]  其實神對我們的心意
[00:16:45.160 --> 00:16:47.920]  已經全部記在聖經裡面
[00:16:47.920 --> 00:16:51.040]  聖經有一段這樣的說話
[00:16:51.040 --> 00:16:52.760]  我們一起讀
[00:16:52.760 --> 00:16:56.240]  「你看,我今日把生命和福祿
[00:16:56.240 --> 00:17:00.160]  死亡與災禍都擺在你的面前了
[00:17:00.160 --> 00:17:03.840]  如果你聽從耶和華你神的誡命
[00:17:03.840 --> 00:17:06.440]  就是我今日吩咐你的
[00:17:06.440 --> 00:17:08.400]  愛耶和華你的神
[00:17:08.400 --> 00:17:10.040]  行他的道路
[00:17:10.040 --> 00:17:13.560]  謹守他的律例典章
[00:17:13.560 --> 00:17:17.120]  耶和華你的神就必賜福給你
[00:17:17.120 --> 00:17:20.000]  但是如果你的心偏離了
[00:17:20.000 --> 00:17:21.440]  不肯聽從
[00:17:21.440 --> 00:17:25.640]  卻被人勾引去敬拜和祀奉別的神
[00:17:25.640 --> 00:17:27.960]  你們必要滅亡」
[00:17:27.960 --> 00:17:32.960]  這裡紅色的字是有福之人的生命
[00:17:32.960 --> 00:17:38.880]  綠色的就是惡人的生命和結果
[00:17:38.880 --> 00:17:42.320]  神在生命記這一段的應許
[00:17:42.320 --> 00:17:46.560]  正好呼應我們今天這段經文所說的
[00:17:46.560 --> 00:17:49.840]  有福的人就是喜愛耶和華的律法
[00:17:49.840 --> 00:17:51.880]  晝夜思想的人
[00:17:51.880 --> 00:17:56.480]  你是否願意成為這個有福的人呢?
[00:17:56.480 --> 00:18:03.240]  在這裡我很想給大家思想三個問題
[00:18:03.240 --> 00:18:04.920]  第一
[00:18:04.920 --> 00:18:08.000]  什麼是你所愛的呢?
[00:18:08.000 --> 00:18:11.840]  是這個世界還是神呢?
[00:18:11.840 --> 00:18:13.840]  以前我們未信主的時候
[00:18:13.840 --> 00:18:16.000]  我們是同世界為友的
[00:18:16.000 --> 00:18:17.520]  但我們今天信了主
[00:18:17.520 --> 00:18:19.560]  我們就和以前不同
[00:18:19.560 --> 00:18:22.760]  約翰一書也有一段這樣的說話提醒我們
[00:18:22.760 --> 00:18:25.800]  「不要愛世界和世界上的事
[00:18:25.800 --> 00:18:27.000]  人若愛世界
[00:18:27.000 --> 00:18:30.120]  愛父的心就不在他裡面」
[00:18:30.120 --> 00:18:32.640]  今天我們不妨問問自己
[00:18:32.640 --> 00:18:37.200]  我愛神有多少呢?
[00:18:37.200 --> 00:18:38.880]  在三個星期之前
[00:18:38.880 --> 00:18:41.680]  我去探望我的侄子侄女
[00:18:41.680 --> 00:18:46.520]  期間他突然在廚房的一個回收箱裡
[00:18:46.520 --> 00:18:48.040]  發現了一些東西
[00:18:48.040 --> 00:18:49.720]  他很緊張地撿起來
[00:18:49.720 --> 00:18:53.360]  問他的菲律賓姐姐
