
[00:00:00.000 --> 00:00:03.280]  再次也歡迎在網絡上的弟兄姐妹,
[00:10:36.340 --> 00:10:39.780]  我就必痊癒了。
[00:10:39.780 --> 00:10:41.300]  親愛的弟兄姐妹,
[00:10:41.300 --> 00:10:46.980]  你的盡頭是你要經歷神最好的機會。
[00:10:46.980 --> 00:10:49.460]  那你說我怎樣能夠經歷神最好的機會?
[00:10:49.460 --> 00:10:51.620]  爲什麼會是如此呢?
[00:10:51.620 --> 00:10:55.740]  你不要忘記神對你有很多,而且數不盡的意念。
[00:10:55.740 --> 00:11:00.020]  告訴旁邊的人說,神對你有數不盡的意念。
[00:11:00.020 --> 00:11:02.180]  神對你有數不盡的意念。
[00:11:02.180 --> 00:11:05.020]  當你覺得你的計劃A已經失敗了以後,
[00:11:05.020 --> 00:11:07.340]  不要放棄,不要灰心。
[00:11:07.340 --> 00:11:11.460]  神對你的生命還有計劃B、C、D、E、F、G。
[00:11:11.460 --> 00:11:13.380]  你要緊緊地來仰望神,
[00:11:13.380 --> 00:11:17.460]  說神啊,我真的是沒有辦法了,我需要你。
[00:11:17.460 --> 00:11:20.100]  詩人大衛非常明白這個道理。
[00:11:20.100 --> 00:11:24.060]  在第四十篇、第五篇,非常棒的一些經文。
[00:11:24.060 --> 00:11:24.580]  怎麼說呢?
[00:11:24.580 --> 00:11:28.860]  耶和華,我的神啊!
[00:11:28.860 --> 00:11:30.020]  不是別人。
[00:11:30.020 --> 00:11:33.860]  這位和我有親密關係的耶和華,我的神啊!
[00:11:33.860 --> 00:11:38.020]  你所行的奇事,(這個是過去式的)
[00:11:38.020 --> 00:11:41.860]  並你向我所懷的意念甚多,
[00:11:41.860 --> 00:11:47.460]  不能向你承明,若要承明,其事不可勝數。
[00:11:47.460 --> 00:11:52.900]  這裏所說的,你所行的奇事,是詩人大衛這時候面臨許多的患難,
[00:11:52.900 --> 00:11:55.300]  許多的災難、困境的時候,
[00:11:55.300 --> 00:12:01.500]  他想起主耶和華你過去曾經爲我成就了許多的事情。
[00:12:01.500 --> 00:12:05.580]  當我回想這些事情的時候,我馬上重新有信心,
[00:12:05.580 --> 00:12:11.220]  你必定會帶領我,一定會勝過目前我所面對的困難,我面對的環境。
[00:12:11.220 --> 00:12:16.220]  因爲你向我所懷的意念,如果要數算的話,其數不可勝數,
[00:12:16.220 --> 00:12:18.540]  多得不可勝數。
[00:12:18.540 --> 00:12:25.860]  親愛的弟兄姐妹,你過去不是也經歷過神在困難當中如何幫助你嗎?
[00:12:25.860 --> 00:12:30.740]  你覺得你走不下去的時候,你還記得嗎?神如何把你拉上來?
[00:12:30.740 --> 00:12:34.660]  當你走過十一年幽谷的時候,以爲自己走不下去的時候,
[00:12:34.660 --> 00:12:40.580]  不是耶和華作爲牧者與你同在,來安慰你,來幫助你嗎?
[00:12:40.580 --> 00:12:46.260]  千萬要記得,耶和華向你所懷的意念是要持平安的意念,
[00:12:46.260 --> 00:12:48.140]  而且很多的意念。
[00:12:48.140 --> 00:12:53.740]  但是偏偏我們的仇敵魔鬼撒旦就是要來用謊言來欺騙我們,
[00:12:53.740 --> 00:12:57.740]  特別是在我們在水深火熱的地方,四面楚歌的時候,
[00:12:57.740 --> 00:13:01.300]  在這個駭谷當中,他說你看看你,基督徒不像基督徒,
[00:13:01.300 --> 00:13:04.940]  難怪落到這種情況,肯定是死定了。
[00:13:04.940 --> 00:13:12.180]  但是你要記得說,神耶和華對你所懷的意念是非常非常的多,阿們。
[00:13:12.180 --> 00:13:16.100]  你要緊緊地抓住神,來到神的面前,
[00:13:16.100 --> 00:13:21.340]  因爲你的盡頭是你經歷神最好的機會。
[00:13:21.340 --> 00:13:24.380]  那你說我們怎樣能夠經歷神呢?
[00:13:24.380 --> 00:13:28.220]  非常簡單的,神能告訴你什麼,你就做什麼。
[00:13:28.220 --> 00:13:32.100]  告訴他們,神告訴你什麼,你就做什麼。
[00:13:32.100 --> 00:13:36.900]  神告訴你什麼,你就做什麼。這個道理聽起來非常的簡單嘛,
[00:13:36.900 --> 00:13:41.500]  但是有時候爲什麼做起來是這麼的困難呢?
[00:13:41.500 --> 00:13:45.140]  因爲有時候神要你做的事情,的確是很簡單的事情,
[00:13:45.140 --> 00:13:49.860]  但是呢,也不是那麼簡單。
[00:13:49.860 --> 00:13:54.940]  可能是跟你的理智,可能跟你的邏輯,跟你的科學相違反,
[00:13:54.940 --> 00:13:59.580]  而且做起來的話,可能會引起很多人不必要的誤會。
[00:13:59.580 --> 00:14:02.900]  我們看看,神要以西節先知做什麼呢?
[00:14:02.900 --> 00:14:05.860]  第四節到第六節,三十七章以西節書,
[00:14:05.860 --> 00:14:10.540]  耶和華對我說,你向這些駭骨發預言說,
[00:14:10.540 --> 00:14:14.020]  枯乾的駭骨啊,要聽耶和華的話。
[00:14:14.020 --> 00:14:18.260]  你想想看,遍地都是駭骨,主耶和華對你說,
[00:14:18.260 --> 00:14:20.220]  要向這個駭骨說話。
[00:14:20.220 --> 00:14:22.420]  叫祂說,向這個講臺說話,
[00:14:22.420 --> 00:14:27.020]  講臺啊,耶和華對你說話,你爲什麼想我啊?
[00:14:27.020 --> 00:14:30.620]  這牧師今天早上好像有一點點問題,
[00:14:30.620 --> 00:14:33.540]  可能昨天晚上睡得不是那麼好。
[00:14:33.540 --> 00:14:36.660]  主耶和華對祂說,你要對這些駭骨說,
[00:14:36.660 --> 00:14:39.500]  不但對這些駭骨說,然後說耶和華如此對你說。
[00:14:39.500 --> 00:14:41.620]  我們再看第四節,
[00:14:41.620 --> 00:14:44.180]  主耶和華對這些駭骨如此說,
[00:14:44.180 --> 00:14:50.220]  我必使氣息進入你們裏面,你們就要活了,拜託。
[00:14:50.220 --> 00:14:52.140]  再看第六節,
[00:14:52.140 --> 00:14:56.260]  我必給你們加上精神,你們長肉又將皮遮蔽你們,
[00:14:56.260 --> 00:14:59.340]  使氣息進入你們裏面,你們就要活了,
[00:14:59.340 --> 00:15:03.900]  你們便知道我是耶和華。
[00:15:03.900 --> 00:15:09.620]  神告訴你什麼,你就做什麼。
[00:15:09.620 --> 00:15:17.340]  這是經歷骷骨附身一個非常重要的祕訣。
[00:15:17.340 --> 00:15:20.700]  請問你是一世一節的話,你會做嗎?
[00:15:20.700 --> 00:15:23.620]  你敢做嗎?
[00:15:23.620 --> 00:15:25.380]  今天叫你去墳墓裏面,
[00:15:25.380 --> 00:15:27.980]  你幹嗎要在墳墓裏面的死人說,
[00:15:27.980 --> 00:15:31.220]  墳墓啊,打開來。
[00:15:31.220 --> 00:15:36.540]  死人啊,主耶和華告訴你,從墳墓裏面出來。
[00:15:36.540 --> 00:15:40.740]  經過的人說,這可能是有問題吧,瘋了吧?
[00:15:40.740 --> 00:15:44.140]  怎麼像已經死去的人發愈言呢?
[00:15:44.140 --> 00:15:48.100]  但是你說,神叫我們做的事情不是這麼簡單嗎?
[00:15:48.100 --> 00:15:50.500]  只要你做的事情其實是非常簡單,
[00:15:50.500 --> 00:15:56.700]  但很重要的是你必須要知道是耶和華告訴你的話。
[00:15:56.700 --> 00:16:00.660]  特別是當你在困境,當你在遍地都是骸骨的時候,
[00:16:00.660 --> 00:16:04.020]  你會聽到很多不同的聲音,很多的雜音,
[00:16:04.020 --> 00:16:09.380]  那你怎麼來查驗什麼是耶和華神的聲音呢?
[00:16:09.380 --> 00:16:12.300]  基本上有三方面聲音的來源。
[00:16:12.300 --> 00:16:17.900]  首先第一個聲音的來源是你自己的聲音,或者是人的聲音。
[00:16:17.900 --> 00:16:21.860]  我們知道我們自己都靠不住,人的話也常常改變。
[00:16:21.860 --> 00:16:24.940]  你聽他的話可能會大失所望。
[00:16:24.940 --> 00:16:26.500]  第二種聲音是從哪裏來的?
[00:16:26.500 --> 00:16:28.700]  從魔鬼來的聲音。
[00:16:28.700 --> 00:16:33.100]  魔鬼的目的是什麼?偷竊、毀壞、殺害。
[00:16:33.100 --> 00:16:36.700]  你一定要拒絕魔鬼的聲音。
[00:16:36.700 --> 00:16:42.820]  第三種的聲音是主耶和華向你發出的聲音。
[00:16:42.820 --> 00:16:47.940]  他的聲音告訴你做的事情會帶給你平安,會帶給你盼望。
[00:16:47.940 --> 00:16:52.260]  而且他要你做的事情通常是很平凡的事情。
[00:16:52.260 --> 00:16:56.700]  他要你做的事情不是你能力以外,是你能夠做的。
[00:16:56.700 --> 00:17:02.180]  告訴旁邊的人說,神要你做的事情是你能夠做的。
[00:17:02.180 --> 00:17:08.500]  你看以西潔神已經告訴他怎麼做,連要講什麼話都給他了。
[00:17:08.500 --> 00:17:11.220]  叫你上臺講道,講稿都給你了。
[00:17:11.220 --> 00:17:13.340]  你還想怎麼樣?
[00:17:13.340 --> 00:17:17.580]  告訴你嘛,你要怎麼說主耶和華如此說駭國啊,
[00:17:17.580 --> 00:17:20.940]  祭祀要進到你們裏面,你們要活過來。
[00:17:20.940 --> 00:17:22.780]  哎,容易不容易啊?
[00:17:22.780 --> 00:17:25.220]  稿子都給你了。
[00:17:25.220 --> 00:17:28.180]  你會不會做啊?你能夠做嗎?
[00:17:28.180 --> 00:17:30.500]  肯定能夠做。
[00:17:30.500 --> 00:17:37.740]  但是爲什麼很多時候我們沒有辦法做神要我們做的呢?
[00:17:37.740 --> 00:17:40.060]  因爲太簡單了。
[00:17:40.060 --> 00:17:43.540]  但是也太不可思議了。
[00:17:43.540 --> 00:17:48.540]  這種事情,正常人怎麼會做這種事情呢?
[00:17:48.540 --> 00:17:56.260]  但是你知道這個話乃是從這位超自然的創造宇宙天地妄物的主宰吩咐你的。
[00:17:56.260 --> 00:18:00.500]  而且主的話語,你要記得句句帶有能力。
[00:18:00.500 --> 00:18:05.900]  從創世紀開始,神說有光就有光。
[00:18:05.900 --> 00:18:13.060]  神的話語一發生,就每一句帶有能力。
[00:18:13.060 --> 00:18:20.740]  但是很多時候,我們就是沒有辦法,沒有辦法。
[00:18:20.740 --> 00:18:26.340]  聖從神要我們做的,太簡單了,太不可思議了,也太不可理喻了。
[00:18:26.340 --> 00:18:29.700]  記得在迦納婚宴的故事嗎?
[00:18:29.700 --> 00:18:31.500]  酒用盡了。
[00:18:31.500 --> 00:18:34.540]  耶穌的母親來找耶穌,說酒用盡了怎麼辦?
[00:18:34.540 --> 00:18:36.100]  耶穌說,婦人跟你什麼相關呢?
[00:18:36.100 --> 00:18:42.900]  然後回頭來,這很有智慧的耶穌的母親告訴這些傭人說什麼?
[00:18:42.900 --> 00:18:46.980]  我們看看約翰福音第二章第五節,非常簡單,也是非常寶貴。
[00:18:46.980 --> 00:18:55.700]  耶穌的母親對傭人說,祂告訴你們什麼,你們就做什麼。
[00:18:55.700 --> 00:19:00.020]  要經歷枯骨覆身的機會嗎?
[00:19:00.020 --> 00:19:03.540]  只能告訴你什麼,你就做什麼。
[00:19:03.540 --> 00:19:08.900]  很簡單,耶穌說,你們把這個六口石缸的水裝滿,
[00:19:08.900 --> 00:19:11.340]  然後把它舀出來,第二件事情。
[00:19:11.340 --> 00:19:15.500]  然後第三件事情,把它交給管驗洗的。
[00:19:15.500 --> 00:19:16.860]  簡單不簡單啊?
[00:19:16.860 --> 00:19:19.940]  很簡單嘛,誰不會把水倒在石缸裏面去呢?
[00:19:19.940 --> 00:19:22.980]  但是這個石缸是做什麼用的?
[00:19:22.980 --> 00:19:27.100]  是洗臭腳的水啊,洗手的水啊。
[00:19:27.100 --> 00:19:32.220]  然後把它裝滿以後,還把它舀出來,那也很簡單嘛。
[00:19:32.220 --> 00:19:36.620]  最不簡單的是要把它交給管驗洗的,把它當作酒。
[00:19:36.620 --> 00:19:40.180]  你想想看,如果你是傭人,你會做嗎?
[00:19:40.180 --> 00:19:44.100]  首先是你能夠做的嘛,誰都可以做這個事情,太簡單了。
[00:19:44.100 --> 00:19:47.940]  但是呢,你敢做嗎?
[00:19:47.940 --> 00:19:52.020]  結果這些傭人感謝主,他們順服了。
[00:19:52.020 --> 00:19:56.820]  管驗洗就說,好酒留到如今。
[00:19:56.820 --> 00:20:00.580]  各位弟兄姐妹,這就是我們神偉大的地方。
[00:20:00.580 --> 00:20:03.740]  很簡單的事情,很平凡的事情,
[00:20:03.740 --> 00:20:07.100]  叫你做的事情永遠是你能力能夠做的。
[00:20:07.100 --> 00:20:12.060]  當你開始做的時候,神機就出現在你眼前。
[00:20:12.060 --> 00:20:18.620]  那首先呢,你必須要先把你的理智,可能腦袋放在一邊先。
[00:20:18.620 --> 00:20:21.020]  這要來跨越你邏輯的思想。
[00:20:21.020 --> 00:20:25.980]  要跨越你邏輯的思想。
[00:20:25.980 --> 00:20:31.140]  要跨越你邏輯的思想,怎麼能夠對駭骨,沒有生命的東西發愉悅?
[00:20:31.140 --> 00:20:36.140]  而且還說你要活過來,這個根本不合邏輯嘛。
[00:20:36.140 --> 00:20:42.260]  怎麼能夠合邏輯?根本不合邏輯,也不合科學啊。
[00:20:42.260 --> 00:20:45.020]  你做一次以後,下次還能夠再如此做嗎?
[00:20:45.020 --> 00:20:51.300]  未必,不能重複的試驗嘛,哪裏合科學,根本不合科學。
[00:20:51.300 --> 00:20:54.620]  你要跨越你邏輯的思想。
[00:20:54.620 --> 00:21:01.500]  先把你小小的聰明,科學的頭腦放下來。
[00:21:01.500 --> 00:21:05.300]  因爲我們的神是永遠超過邏輯,超過科學的。
[00:21:05.300 --> 00:21:07.860]  祂永遠在邏輯和科學之上。
[00:21:07.860 --> 00:21:13.100]  我們再看看神向以稀節解釋以色列他們,還有他們做的事情。
[00:21:13.100 --> 00:21:15.620]  以稀節第37章,12節到第13節。
[00:21:15.620 --> 00:21:19.420]  所以你要發預言對他們說,主耶和華如此說,
[00:21:19.420 --> 00:21:24.140]  我的名啊,我必開你們的墳墓,我必使你們從墳墓中出來,
[00:21:24.140 --> 00:21:28.580]  請你們進入以色列地,我的名啊,我開你們的墳墓,
[00:21:28.580 --> 00:21:35.140]  我使你們從墳墓中出來,你們就知道我是耶和華。
[00:21:35.140 --> 00:21:37.140]  墳墓啊。
[00:21:37.140 --> 00:21:40.660]  而且墳墓對以色列人來說,已經是一個不潔淨的地方。
[00:21:40.660 --> 00:21:43.820]  而且要對墳墓裏面的人說,你要出來啊,
[00:21:43.820 --> 00:21:49.060]  而且你要出來,然後你們就知道我是耶和華。
[00:21:49.060 --> 00:21:53.700]  如果以稀節來到百姓當中,像百姓說,主耶和華告訴我們說,
[00:21:53.700 --> 00:21:58.380]  祂要開你們的墳墓,你們的死人要出來啊。
[00:21:58.380 --> 00:22:00.100]  大家會怎麼想啊?
[00:22:00.100 --> 00:22:07.100]  丟他石頭,更不合邏輯,不合科學,不合常理嘛。
[00:22:07.100 --> 00:22:11.420]  但很多時候,神要我們做的就是這麼簡單。
[00:22:11.420 --> 00:22:15.020]  就是這麼簡單,你一定要順從去做。
[00:22:15.020 --> 00:22:17.700]  記得有一次,當耶穌在水面上走的時候,
[00:22:17.700 --> 00:22:22.180]  彼得看到非常的興奮,哇,太棒了,開在水面上走。
[00:22:22.180 --> 00:22:25.860]  然後他很大膽地說,主啊,如果是你,
