
[00:00:00.000 --> 00:00:01.600]  各位頂子妹
[00:02:18.880 --> 00:02:22.240]  人與人之間很多的戰爭
[00:02:22.240 --> 00:02:24.680]  可能我們看到表面的
[00:02:24.680 --> 00:02:28.640]  更多可能是裡面的
[00:02:28.640 --> 00:02:30.080]  表面上我們大家很友好
[00:02:30.080 --> 00:02:31.280]  你好我好
[00:02:31.280 --> 00:02:34.080]  但內心裡面原來大家都很多的
[00:02:34.080 --> 00:02:37.920]  對方的一些的不滿
[00:02:37.920 --> 00:02:40.440]  在這幾幅圖裡面告訴你
[00:02:40.440 --> 00:02:42.400]  原來我看到的世界
[00:02:42.400 --> 00:02:45.200]  所經歷的是什麼
[00:02:45.200 --> 00:02:48.680]  原來人的生命是很脆弱
[00:02:48.680 --> 00:02:50.240]  人際關係
[00:02:50.240 --> 00:02:56.000]  也是處於一個不能夠信任的當中
[00:02:56.000 --> 00:02:57.400]  人生是什麼呢
[00:02:57.400 --> 00:03:02.040]  人生就像這幅圖所說的
[00:03:02.040 --> 00:03:04.080]  弱肉強食
[00:03:04.080 --> 00:03:07.880]  當然我不能說獅子是錯的
[00:03:07.880 --> 00:03:09.040]  獅子不吃牛
[00:03:09.040 --> 00:03:11.720]  那牠們怎麼能夠生存呢
[00:03:11.720 --> 00:03:15.480]  這是很自然大戰的一種循環
[00:03:15.480 --> 00:03:18.560]  其實人類也是弱肉強食
[00:03:18.560 --> 00:03:20.000]  人的弱肉強食
[00:03:20.000 --> 00:03:22.440]  不是因為人的需要
[00:03:22.440 --> 00:03:24.520]  只不過是人的那種罪性
[00:03:24.520 --> 00:03:25.640]  自私
[00:03:25.640 --> 00:03:27.400]  貪婪
[00:03:27.400 --> 00:03:30.200]  以致帶來很多不公不義的事
[00:03:30.200 --> 00:03:31.600]  有了權利
[00:03:31.600 --> 00:03:35.280]  於是就可以胡作非為
[00:03:35.280 --> 00:03:38.640]  弱的就受欺壓
[00:03:38.640 --> 00:03:41.680]  就算多勞不一定多得
[00:03:41.680 --> 00:03:44.480]  同工不一定同酬
[00:03:44.480 --> 00:03:49.120]  有時候我們會被迫為人添嫁衣
[00:03:49.120 --> 00:03:50.920]  今天這個世界
[00:03:50.920 --> 00:03:52.960]  人生顯示的是什麼呢
[00:03:52.960 --> 00:03:54.800]  很多不安的情況
[00:03:54.800 --> 00:03:57.520]  我們不需要面對天災人禍
[00:03:57.520 --> 00:04:00.320]  我們不需要面對真正的戰火
[00:04:00.320 --> 00:04:03.880]  但是日常人之間那種的搶掠
[00:04:03.880 --> 00:04:05.600]  那種無差別的傷人
[00:04:05.600 --> 00:04:09.400]  實際上叫我們活在一個很不安的環境裡面
[00:04:09.400 --> 00:04:12.800]  還有很多很多令我們精神崩潰的一些事情
[00:04:12.800 --> 00:04:13.800]  太多太多了
[00:04:13.800 --> 00:04:15.680]  不詳細說
[00:04:15.680 --> 00:04:17.280]  各位頂尺妹
[00:04:17.280 --> 00:04:22.160]  面對以上種種
[00:04:22.160 --> 00:04:23.600]  你是不是想過
[00:04:23.600 --> 00:04:25.200]  找個別的地方
[00:04:25.200 --> 00:04:27.080]  可不可以沒有這些東西
[00:04:27.080 --> 00:04:31.080]  可不可以安心讓我過下半輩子
[00:04:31.080 --> 00:04:32.720]  頂尺妹
[00:04:32.720 --> 00:04:34.360]  如果上帝感動你
[00:04:34.360 --> 00:04:37.360]  你找到的願上帝賜福你
[00:04:37.360 --> 00:04:42.080]  沒有人可以攔阻你去選擇一個更好的地方
[00:04:42.080 --> 00:04:44.200]  不過很想你明白
[00:04:44.200 --> 00:04:46.800]  究竟世界上有哪個地方
[00:04:46.800 --> 00:04:51.360]  哪個國家是完全完美呢
[00:04:51.360 --> 00:04:53.280]  就算我們有這方面的優點
[00:04:53.280 --> 00:04:56.920]  可能帶來的另外一些問題
[00:04:56.920 --> 00:05:00.960]  這個世界可以說是像這幅圖所顯示的
[00:05:00.960 --> 00:05:03.400]  這個世界這個地球已經病了
[00:05:03.400 --> 00:05:07.000]  可以說是病入高方
[00:05:07.000 --> 00:05:14.360]  人的罪自私帶來了這個世界地球無藥可救
[00:05:14.360 --> 00:05:17.160]  而這聖經給的後書記載
[00:05:17.160 --> 00:05:19.800]  主的日子要像賊一樣來到
[00:05:19.800 --> 00:05:20.800]  那一天
[00:05:20.800 --> 00:05:24.720]  天必在轟然一聲中消失
[00:05:24.720 --> 00:05:27.560]  天體都要被烈火熔化
[00:05:27.560 --> 00:05:32.600]  地和地上的萬物都要燒盡
[00:05:32.600 --> 00:05:34.400]  當我們今天去寄望
[00:05:34.400 --> 00:05:37.360]  一個可以帶來平安和平
[00:05:37.360 --> 00:05:40.000]  舒適快樂的地方的時候
[00:05:40.000 --> 00:05:41.720]  原來聖經告訴你
[00:05:41.720 --> 00:05:47.120]  地上可見的物質都會消失
[00:05:47.120 --> 00:05:48.440]  世界上沒有一個地方
[00:05:48.440 --> 00:05:52.760]  沒有一個人是永遠存留在這個世界
[00:05:52.760 --> 00:05:54.920]  可以說
[00:05:54.920 --> 00:05:57.520]  世上沒有一個人與物
[00:05:57.520 --> 00:06:05.400]  可以成為你和我應傳應寄的盼望
[00:06:05.400 --> 00:06:09.240]  那做人有什麼盼望呢
[00:06:09.240 --> 00:06:10.280]  不是
[00:06:10.280 --> 00:06:12.920]  因為神藉著爾卓亞先知
[00:06:12.920 --> 00:06:15.960]  向屬他的子民宣告
[00:06:15.960 --> 00:06:17.280]  他的心意
[00:06:17.280 --> 00:06:18.720]  他的計劃
[00:06:18.720 --> 00:06:20.440]  他將安慰
[00:06:20.440 --> 00:06:23.320]  盼望帶給我們
[00:06:23.320 --> 00:06:25.160]  他要告訴我們
[00:06:25.160 --> 00:06:29.760]  他為我們做一個新天新地
[00:06:29.760 --> 00:06:31.600]  是不同的
[00:06:31.600 --> 00:06:33.920]  說到爾卓亞先知
[00:06:33.920 --> 00:06:37.400]  他其實是爾卓亞書的作者
[00:06:37.400 --> 00:06:41.760]  他的名字就是神的拯救
[00:06:41.760 --> 00:06:42.760]  是的
[00:06:42.760 --> 00:06:45.440]  在整個爾卓亞書裡面
[00:06:45.440 --> 00:06:48.120]  先知的訊息既有審判
[00:06:48.120 --> 00:06:53.800]  但更多帶出他對子民的拯救和安慰
[00:06:53.800 --> 00:06:55.640]  傳說不斷有審判
[00:06:55.640 --> 00:06:57.040]  又安慰
[00:06:57.040 --> 00:07:00.920]  交叉出現在整卷書裡面
[00:07:00.920 --> 00:07:02.240]  今天所讀的經文
[00:07:02.240 --> 00:07:05.400]  六十五章十七至廿五節
[00:07:05.400 --> 00:07:08.200]  是講到新天新地
[00:07:08.200 --> 00:07:08.760]  其實
[00:07:08.760 --> 00:07:11.440]  神為什麼要做一個新天新地呢
[00:07:11.440 --> 00:07:15.160]  在第一章第一第二節
[00:07:15.160 --> 00:07:17.800]  提供了這個背景
[00:07:17.800 --> 00:07:18.600]  我們一起中讀
[00:07:18.600 --> 00:07:19.440]  預備起
[00:07:35.400 --> 00:07:47.560]  神為什麼要做一個新天新地
[00:07:47.560 --> 00:07:49.960]  是因為他的子民
[00:07:49.960 --> 00:07:51.920]  是他的兒女
[00:07:51.920 --> 00:07:54.640]  他竟然撥逆他
[00:07:54.640 --> 00:07:56.040]  他說我養育你們
[00:07:56.040 --> 00:07:57.320]  我得到什麼
[00:07:57.320 --> 00:08:00.960]  就是得到你的五逆的回應
[00:08:00.960 --> 00:08:04.960]  這就是上帝為什麼要做新天新地
[00:08:04.960 --> 00:08:06.720]  在二廓書第一章第一節
[00:08:06.720 --> 00:08:08.680]  開頭第一個字
[00:08:08.680 --> 00:08:11.320]  就是默示的字
[00:08:11.320 --> 00:08:13.560]  正如聖經也說
[00:08:13.560 --> 00:08:15.160]  二廓亞經歷了烏西亞
[00:08:15.160 --> 00:08:15.640]  約坦
[00:08:15.640 --> 00:08:16.200]  阿哈斯
[00:08:16.200 --> 00:08:17.440]  希西加這幾個王
[00:08:17.440 --> 00:08:21.320]  他主力服侍的王
[00:08:21.320 --> 00:08:23.160]  神就在這段時間裡面
[00:08:23.160 --> 00:08:26.480]  向先知作出默示
[00:08:26.480 --> 00:08:27.840]  即啟示
[00:08:27.840 --> 00:08:30.280]  或者提供一些異象
[00:08:30.280 --> 00:08:34.240]  讓先知能夠跟神的子民
[00:08:34.240 --> 00:08:36.760]  去發出審判的信息
[00:08:36.760 --> 00:08:38.960]  安慰的信息
[00:08:38.960 --> 00:08:42.280]  背景就是因為當時神的子民
[00:08:42.280 --> 00:08:48.240]  竟然行出撥逆的行為
[00:08:48.240 --> 00:08:49.320]  雖然是這樣
[00:08:49.320 --> 00:08:51.960]  但是二廓書第一章十八節
[00:08:51.960 --> 00:08:54.680]  給我們一個很重要的啟示
[00:08:54.680 --> 00:08:55.680]  一起讀第十八節
[00:08:55.680 --> 00:08:55.920]  好嗎
[00:08:55.920 --> 00:08:56.600]  預備起
[00:09:04.240 --> 00:09:11.320]  一開始的時候
[00:09:11.320 --> 00:09:14.520]  上帝帶領讀者
[00:09:14.520 --> 00:09:16.680]  進入法庭裡面
[00:09:16.680 --> 00:09:18.680]  上帝要作怨告
[00:09:18.680 --> 00:09:20.320]  而被告就是一群子女
[00:09:20.320 --> 00:09:21.560]  一群以色列民
[00:09:21.560 --> 00:09:23.440]  一群猶太的子民
[00:09:23.440 --> 00:09:25.760]  包括你和我
[00:09:25.760 --> 00:09:28.320]  上帝要跟我們辯論
[00:09:28.320 --> 00:09:32.480]  要訴說我們對他的誤逆
[00:09:32.480 --> 00:09:34.200]  不過雖然如此
[00:09:34.200 --> 00:09:37.320]  上帝不是要我們判我們死刑
[00:09:37.320 --> 00:09:39.360]  同一節裡面竟然說
[00:09:39.360 --> 00:09:42.640]  你們的罪好像朱紅
[00:09:42.640 --> 00:09:44.520]  好像丹顏
[00:09:44.520 --> 00:09:48.120]  但會使你們變成雪白
[00:09:48.120 --> 00:09:50.360]  白如楊毛
[00:09:50.360 --> 00:09:52.000]  朱紅也好
[00:09:52.000 --> 00:09:53.440]  丹顏也好
[00:09:53.440 --> 00:09:56.560]  其實在形容當時以色列民
[00:09:56.560 --> 00:09:58.360]  或者猶太的子民
[00:09:58.360 --> 00:10:00.600]  他們所作的就好像
[00:10:00.600 --> 00:10:03.120]  沾滿了殺人的血一樣
[00:10:03.120 --> 00:10:05.480]  就是你做出一些不公義的事
[00:10:05.480 --> 00:10:07.040]  做一些陰則的事
[00:10:07.040 --> 00:10:09.320]  你滿手鮮血
[00:10:09.320 --> 00:10:11.600]  雖然如此
[00:10:11.600 --> 00:10:14.280]  我要向你們爭辯
[00:10:14.280 --> 00:10:15.760]  但同時我會使你
[00:10:15.760 --> 00:10:18.480]  滿手鮮血的手
[00:10:18.480 --> 00:10:20.000]  能夠得到潔白
[00:10:20.000 --> 00:10:24.640]  是反映了上帝對子民的恩愛
[00:10:24.640 --> 00:10:26.240]  丁子梅
[00:10:26.240 --> 00:10:28.960]  如果不是上帝的憐憫
[00:10:28.960 --> 00:10:30.960]  上帝的安慰
[00:10:30.960 --> 00:10:32.040]  今天也好
[00:10:32.040 --> 00:10:34.160]  或者昔日的以色列民一樣
[00:10:34.160 --> 00:10:37.200]  是沒有盼望的
[00:10:37.200 --> 00:10:38.600]  正如今天所選的經文
[00:10:38.600 --> 00:10:40.480]  六十五章第十七節開始
[00:10:40.480 --> 00:10:41.440]  我們一起讀好嗎
[00:10:41.440 --> 00:10:42.320]  預備起
[00:10:42.320 --> 00:10:55.000]  神要辯駁
[00:10:55.000 --> 00:10:57.040]  但在辯駁的同時
[00:10:57.040 --> 00:10:59.960]  他卻為子民
[00:10:59.960 --> 00:11:03.320]  去做一個新天新地
[00:11:03.320 --> 00:11:05.480]  他說從前的事不再未見
[00:11:05.480 --> 00:11:06.360]  就是沒有了
[00:11:06.360 --> 00:11:08.080]  舊的事已經過去了
[00:11:08.080 --> 00:11:09.640]  什麼叫從前的事
[00:11:09.640 --> 00:11:15.520]  就是過去子民所面對的痛苦和悲哀
[00:11:15.520 --> 00:11:17.280]  我剛才沒有時間說
[00:11:17.280 --> 00:11:18.560]  基本上
[00:11:18.560 --> 00:11:19.320]  猶太人也好
[00:11:19.320 --> 00:11:20.760]  以色列民也好
[00:11:20.760 --> 00:11:22.040]  他們雖然面對
[00:11:22.040 --> 00:11:25.360]  以往其實是他們的國力是很強的
[00:11:25.360 --> 00:11:27.840]  是中興的
[00:11:27.840 --> 00:11:29.120]  但很可惜
[00:11:29.120 --> 00:11:31.640]  他們忘記了神賜福他們
[00:11:31.640 --> 00:11:34.760]  他們行惡欺詐
[00:11:34.760 --> 00:11:37.440]  行出一些不神喜悅的事
[00:11:37.440 --> 00:11:38.680]  簡單來說
[00:11:38.680 --> 00:11:41.760]  百姓要面對內憂
[00:11:41.760 --> 00:11:44.240]  百姓也要面對外患
[00:11:44.240 --> 00:11:47.240]  外患就是亞述國的強盛
[00:11:47.240 --> 00:11:49.720]  之後的巴比倫的努力
[00:11:49.720 --> 00:11:50.720]  無論亞述
[00:11:50.720 --> 00:11:52.760]  巴比倫對於子民來說
[00:11:52.760 --> 00:11:55.080]  是一件從前的事
[00:11:55.080 --> 00:11:59.080]  是一件痛苦悲哀的事
[00:11:59.080 --> 00:12:01.200]  就像今天
[00:12:01.200 --> 00:12:02.600]  我們的國家
[00:12:02.600 --> 00:12:08.280]  過去很多很慘痛的歷史
[00:12:08.280 --> 00:12:10.840]  我們的國家今天興盛了
[00:12:10.840 --> 00:12:13.920]  我們很希望他們能夠不要忘記
[00:12:13.920 --> 00:12:15.840]  創天造地的主
[00:12:15.840 --> 00:12:17.280]  同樣
[00:12:17.280 --> 00:12:19.040]  以色列民不要忘記
[00:12:19.040 --> 00:12:22.840]  上帝為他們做了一個新天新地
[00:12:22.840 --> 00:12:24.400]  過去的痛苦悲哀
[00:12:24.400 --> 00:12:28.320]  不再存留
[00:12:28.320 --> 00:12:30.520]  究竟這個新天新地
[00:12:30.520 --> 00:12:32.280]  有什麼特徵呢
[00:12:32.280 --> 00:12:34.120]  我們不妨從第十八節
[00:12:34.120 --> 00:12:35.480]  和二十五節
[00:12:35.480 --> 00:12:36.920]  稍為看看好嗎
[00:12:36.920 --> 00:12:38.760]  先看第十八節十九節
[00:12:38.760 --> 00:12:39.480]  一起讀
[00:12:39.480 --> 00:12:40.880]  眾讀預備起
[00:12:40.880 --> 00:13:06.520]  今天人的快樂也比較短暫
[00:13:06.520 --> 00:13:09.320]  你不會一路快樂二十四小時
[00:13:09.320 --> 00:13:11.760]  會快樂死的
[00:13:11.760 --> 00:13:12.600]  但是
[00:13:12.600 --> 00:13:14.560]  在這個新天新地裡面
[00:13:14.560 --> 00:13:17.080]  聖經說是直到永遠
[00:13:17.080 --> 00:13:17.800]  是可以的嗎
[00:13:17.800 --> 00:13:19.760]  是可以的
[00:13:19.760 --> 00:13:21.000]  因為在新天新地裡面
[00:13:21.000 --> 00:13:22.360]  神為我們預備了一個
[00:13:22.360 --> 00:13:25.440]  真正的快樂
[00:13:25.440 --> 00:13:26.320]  再沒有眼淚
[00:13:26.320 --> 00:13:27.760]  再沒有哭泣
[00:13:27.760 --> 00:13:28.960]  看看第二個特徵好嗎
[00:13:28.960 --> 00:13:29.720]  第二十節
[00:13:29.720 --> 00:13:31.160]  預備起
[00:13:31.160 --> 00:13:48.400]  現在沒九十多歲也不算老人家吧
[00:13:48.400 --> 00:13:49.640]  我們教會裡面有一個
[00:13:49.640 --> 00:13:51.600]  接近一百零六歲的姊妹
[00:13:51.600 --> 00:13:53.040]  還在老人院
[00:13:53.040 --> 00:13:55.120]  為她感恩
[00:13:55.120 --> 00:13:56.080]  今天來說
[00:13:56.080 --> 00:14:00.240]  超過八歲都是我們受敬重的長者
[00:14:00.240 --> 00:14:03.120]  但是在新天新地裡面
[00:14:03.120 --> 00:14:06.200]  八歲都是小孩子
[00:14:06.200 --> 00:14:08.000]  就是過八歲都很小
[00:14:08.000 --> 00:14:09.280]  因為在那裡的人
[00:14:09.280 --> 00:14:12.200]  是很長壽的
[00:14:12.200 --> 00:14:13.600]  每個人都很長壽的
[00:14:13.600 --> 00:14:15.840]  是表明了神的恩典
[00:14:15.840 --> 00:14:16.760]  神的賜福
[00:14:16.760 --> 00:14:18.080]  原來長壽
[00:14:18.080 --> 00:14:21.800]  在聖經裡面是神的賜福的象徵
[00:14:21.800 --> 00:14:23.280]  當然不是說短暫
[00:14:23.280 --> 00:14:24.720]  神的奏奏不一定
[00:14:24.720 --> 00:14:26.160]  但是長壽
[00:14:26.160 --> 00:14:29.360]  好大部分都是神賜福的象徵
[00:14:29.360 --> 00:14:30.720]  在新天新地裡面
[00:14:30.720 --> 00:14:32.160]  每個人都長壽的
[00:14:32.160 --> 00:14:33.040]  第三個特徵
[00:14:33.040 --> 00:14:34.080]  我們看第二十一節
[00:14:34.080 --> 00:14:34.640]  二十三節
[00:14:34.640 --> 00:14:35.640]  預備起
[00:14:59.360 --> 00:15:02.560]  所受襯衣 駕駛遭災
[00:15:02.560 --> 00:15:05.280]  因為靠恐懼 靠貧血自損
[00:15:05.280 --> 00:15:08.640]  屠殺無忌 屠殺即有
[00:15:08.640 --> 00:15:09.960]  現實的世界
[00:15:09.960 --> 00:15:12.920]  因為人的罪性
[00:15:12.920 --> 00:15:14.040]  做了幾個月工
[00:15:14.040 --> 00:15:16.240]  糧都沒得出
[00:15:16.240 --> 00:15:17.600]  很痛苦的
[00:15:17.600 --> 00:15:20.800]  很無奈的
[00:15:20.800 --> 00:15:24.080]  但是在新天新地裡面
[00:15:24.080 --> 00:15:25.560]  你是不會吃白果的
[00:15:25.560 --> 00:15:27.440]  你不會白做的
[00:15:27.440 --> 00:15:28.600]  你不但可以吃
[00:15:28.600 --> 00:15:30.240]  牢牢得來的
[00:15:30.240 --> 00:15:32.160]  並且因你的牢牢
[00:15:32.160 --> 00:15:35.720]  你的子孫都得蒙恩典
[00:15:35.720 --> 00:15:37.040]  這個就是在新天新地裡面
[00:15:37.040 --> 00:15:38.200]  給我們一幅
[00:15:38.200 --> 00:15:41.640]  與眾不同的一個情景
[00:15:41.640 --> 00:15:42.720]  丁智梅
[00:15:42.720 --> 00:15:43.880]  你以為你努力
[00:15:43.880 --> 00:15:46.120]  就可以賺取到你應得的嗎
[00:15:46.120 --> 00:15:47.960]  不一定的
[00:15:47.960 --> 00:15:49.120]  但是在新天新地裡面
[00:15:49.120 --> 00:15:51.360]  就肯定可以
[00:15:51.360 --> 00:15:52.480]  第四個特徵是什麼
[00:15:52.480 --> 00:15:53.480]  看看第二十四節
[00:15:53.480 --> 00:15:53.920]  一起讀
[00:15:53.920 --> 00:15:54.920]  預備起
[00:15:59.600 --> 00:16:01.120]  可能你今天有個疑惑
[00:16:01.120 --> 00:16:02.200]  為什麼我祈禱
[00:16:02.200 --> 00:16:03.800]  上帝沒有誰聽呢
[00:16:03.800 --> 00:16:06.360]  其實不可以說神沒有聽
[00:16:06.360 --> 00:16:09.400]  不過上帝不一定照我們所願的
[00:16:09.400 --> 00:16:10.760]  去成就而已
[00:16:10.760 --> 00:16:12.000]  神有聽
[00:16:12.000 --> 00:16:13.320]  不過上帝用祂的方法
[00:16:13.320 --> 00:16:14.600]  去回應你
[00:16:14.600 --> 00:16:16.840]  可能就是加倍給你
[00:16:16.840 --> 00:16:18.440]  可能照你所期望的
[00:16:18.440 --> 00:16:19.920]  無多無少給你
[00:16:19.920 --> 00:16:22.040]  可能一點都不給你
[00:16:22.040 --> 00:16:24.680]  因為上帝是那位至高的神
[00:16:24.680 --> 00:16:26.120]  不過在新天新地裡面
[00:16:26.120 --> 00:16:27.320]  我們在新天新地裡面
[00:16:27.320 --> 00:16:29.240]  我們跟上帝太接近了
[00:16:29.240 --> 00:16:30.160]  接近到一個地步
[00:16:30.160 --> 00:16:31.560]  基本上你還沒說
[00:16:31.560 --> 00:16:33.360]  上帝已經給你了
[00:16:33.360 --> 00:16:34.560]  多麼有蒙福啊
[00:16:34.560 --> 00:16:35.800]  丁智梅
[00:16:35.800 --> 00:16:37.440]  這是恩典
[00:16:37.440 --> 00:16:38.200]  神告訴你
[00:16:38.200 --> 00:16:40.560]  祂和你就是在你旁邊
[00:16:40.560 --> 00:16:41.560]  第五個特徵
[00:16:41.560 --> 00:16:42.560]  看完第二十五節
[00:16:42.560 --> 00:16:43.560]  預備起
[00:16:58.320 --> 00:17:01.680]  人與人之間有鬥爭
[00:17:01.680 --> 00:17:02.640]  很正常
[00:17:02.640 --> 00:17:04.080]  剛才我所說
[00:17:04.080 --> 00:17:06.200]  獅子不找弱勢的動物吃
[00:17:06.200 --> 00:17:08.160]  牠就餓死了
[00:17:08.160 --> 00:17:10.680]  人就不是因為肚子餓
[00:17:10.680 --> 00:17:11.600]  找食物
[00:17:11.600 --> 00:17:14.280]  只不過是人的自餓而已
[00:17:14.280 --> 00:17:15.320]  人那種驕傲
[00:17:15.320 --> 00:17:18.480]  所以帶來人與人之間的問題
[00:17:18.480 --> 00:17:20.840]  但是在新天新地裡面
[00:17:20.840 --> 00:17:23.360]  大家可以和平共處
[00:17:23.360 --> 00:17:27.240]  丁智梅你今天是否面對著人際裡面
[00:17:27.240 --> 00:17:29.240]  很艱難的時刻呢
[00:17:29.240 --> 00:17:34.800]  你是否經常去看別人的面色呢
[00:17:34.800 --> 00:17:38.920]  你是否經常被人欺負欺凌
[00:17:38.920 --> 00:17:41.080]  而你無路可生
[00:17:41.080 --> 00:17:45.000]  就是沒有申訴的路
[00:17:45.000 --> 00:17:46.960]  你很辛苦呢
[00:17:46.960 --> 00:17:48.680]  但是我們的盼望
[00:17:48.680 --> 00:17:50.240]  在新天新地裡面
[00:17:50.240 --> 00:17:55.600]  上帝說我們在那裡大家可以和平共處
[00:17:55.600 --> 00:17:58.360]  那裡不會再有傷人的時候
[00:17:58.360 --> 00:17:59.840]  所以沒有醫院的了
[00:17:59.840 --> 00:18:01.440]  沒有警察的了
[00:18:01.440 --> 00:18:08.240]  究竟現在說的這麼美麗的情景
[00:18:08.240 --> 00:18:09.360]  是什麼時候發生的
[00:18:09.360 --> 00:18:11.200]  會不會就是現在發生的
[00:18:11.200 --> 00:18:12.680]  我們很想
[00:18:12.680 --> 00:18:15.000]  學者裡面有三個的
[00:18:15.000 --> 00:18:16.560]  至少有三個的
[00:18:16.560 --> 00:18:22.080]  見解 第一個見解就說在耶穌回來之前一定會發生的
[00:18:22.080 --> 00:18:23.840]  至少現在我還沒有看到
[00:18:23.840 --> 00:18:26.680]  會不會耶穌回來之前會發生呢
[00:18:26.680 --> 00:18:29.160]  我覺得第一點是最不可能
[00:18:29.160 --> 00:18:30.120]  為什麼不可能
[00:18:30.120 --> 00:18:31.960]  不是上帝做不到
[00:18:31.960 --> 00:18:35.800]  是因為人仍然活在罪當中
[00:18:35.800 --> 00:18:39.000]  你看看二創下書五十六至五十九章
[00:18:39.000 --> 00:18:39.840]  四經怎麼形容
[00:18:39.840 --> 00:18:41.840]  它說我們禁食
[00:18:41.840 --> 00:18:43.520]  你為何不吃
[00:18:43.520 --> 00:18:46.880]  它說我們禁食你為何不看
[00:18:46.880 --> 00:18:48.640]  我們刻苦幾心
[00:18:48.640 --> 00:18:50.160]  你為何不理
[00:18:50.160 --> 00:18:52.240]  但是耶穌怎樣跟我們說
[00:18:52.240 --> 00:18:52.920]  透過先知
[00:18:52.920 --> 00:18:56.720]  你們禁食的時候仍追求私利
[00:18:56.720 --> 00:18:59.360]  剝削為你們做苦工的人
[00:18:59.360 --> 00:19:02.920]  看你們禁食卻起紛爭輕重
[00:19:02.920 --> 00:19:05.240]  以凶惡的拳頭打人
[00:19:05.240 --> 00:19:06.760]  你們今天這種禁食
[00:19:06.760 --> 00:19:12.320]  無法使你們的聲音聽聞與告處
[00:19:12.320 --> 00:19:15.520]  今天為什麼沒有這麼和諧的情境
[00:19:15.520 --> 00:19:20.640]  是因為今天我們仍然活在罪人當中
[00:19:20.640 --> 00:19:22.520]  很自然的一些行為
[00:19:22.520 --> 00:19:24.680]  就算我們正在做一些很屬靈的追求
[00:19:24.680 --> 00:19:26.120]  我們禁食
[00:19:26.120 --> 00:19:27.720]  我們侍奉上帝
[00:19:27.720 --> 00:19:28.960]  但是我們仍然怎樣
[00:19:28.960 --> 00:19:30.920]  去追求私利
[00:19:30.920 --> 00:19:32.960]  欺壓別人
[00:19:32.960 --> 00:19:35.480]  甚至去傷害別人
[00:19:35.480 --> 00:19:41.480]  這是昔日先知對猶太人所發出的提醒
[00:19:41.480 --> 00:19:44.160]  加上魔鬼撒旦的誘惑
[00:19:44.160 --> 00:19:46.480]  所以耶穌再回來之前
[00:19:46.480 --> 00:19:49.760]  我們是沒有可能看到
[00:19:49.760 --> 00:19:52.800]  以卓亞所預言的新天新地
[00:19:52.800 --> 00:19:55.720]  或者啟示錄所說的情境
[00:19:55.720 --> 00:19:58.760]  第二個可能性的見解就是
[00:19:58.760 --> 00:20:02.120]  以卓亞所說的是在千禧年的裏面
[00:20:02.120 --> 00:20:04.280]  原來在啟示錄二十章告訴你
