
[00:00:00.000 --> 00:00:02.000]  各位大紀元姐妹平安
[00:05:24.820 --> 00:05:25.740]  在這封書信
[00:05:25.740 --> 00:05:27.220]  歷代歷世流傳
[00:05:27.220 --> 00:05:29.620]  在教會當中去看的時候
[00:05:29.620 --> 00:05:30.900]  其中一個很明顯的作用
[00:05:30.900 --> 00:05:32.540]  就是提醒讀者
[00:05:32.540 --> 00:05:33.380]  福音
[00:05:33.380 --> 00:05:34.060]  救恩
[00:05:34.060 --> 00:05:39.380]  和他們和讀者和我們的關係
[00:05:39.380 --> 00:05:41.780]  回顧歷史
[00:05:41.780 --> 00:05:47.100]  神任由莊嚴華麗的聖殿建築物
[00:05:47.100 --> 00:05:48.220]  不是一次
[00:05:48.220 --> 00:05:49.500]  是兩次
[00:05:49.500 --> 00:05:50.540]  被拆毀
[00:05:50.540 --> 00:05:53.860]  連一塊石頭都不搭在另一塊石頭上面
[00:05:53.860 --> 00:05:55.380]  但是
[00:05:55.380 --> 00:05:57.300]  基督卻是愛教會
[00:05:57.300 --> 00:05:58.740]  為教會寫字
[00:05:58.740 --> 00:06:01.260]  寫自己作萬人的贖駕
[00:06:01.260 --> 00:06:03.420]  為要使我們借著基督
[00:06:03.420 --> 00:06:06.620]  是能夠被一個聖靈所感得而進到父的面前
[00:06:06.620 --> 00:06:09.460]  這樣我們就不再是外人和客女
[00:06:09.460 --> 00:06:11.660]  是與聖徒同國
[00:06:11.660 --> 00:06:14.660]  是神家裡的人
[00:06:14.660 --> 00:06:15.940]  一連串的經文
[00:06:15.940 --> 00:06:19.620]  主要是來自《爾忽所書》和《提摩太前書》
[00:06:19.620 --> 00:06:20.700]  都是提醒我們
[00:06:20.700 --> 00:06:24.900]  教會不是一座建築物
[00:06:24.900 --> 00:06:26.140]  教會
[00:06:26.140 --> 00:06:31.420]  就是因信基督得稱為而成為神家裡屬神的兒女
[00:06:31.420 --> 00:06:32.420]  在他在座當中
[00:06:32.420 --> 00:06:35.300]  你很清楚知道自己是認罪悔改
[00:06:35.300 --> 00:06:36.940]  因信基督得稱為而成為神家裡屬神的兒女
[00:06:36.940 --> 00:06:39.180]  我邀請你和我一起大聲的宣讀
[00:06:39.180 --> 00:06:40.460]  預備
[00:06:40.460 --> 00:06:44.020]  「凡接待他的,就是信他名的人
[00:06:44.020 --> 00:06:47.740]  他就賜他們權柄,作神的兒女
[00:06:47.740 --> 00:06:49.660]  我是神的兒女
[00:06:49.660 --> 00:06:53.180]  我就是永生神的教會」
[00:06:53.180 --> 00:06:54.380]  Hallelujah
[00:06:54.380 --> 00:06:55.220]  讚美神
[00:06:55.220 --> 00:06:57.260]  這個宣認難不難做?
[00:06:57.260 --> 00:07:00.220]  你信了耶穌一點都不難做
[00:07:00.220 --> 00:07:02.260]  不過
[00:07:02.260 --> 00:07:04.260]  如果我們回看第二個問題
[00:07:04.260 --> 00:07:07.260]  教會存在有什麼目的的時候
[00:07:07.260 --> 00:07:10.380]  可能我們會有更加多東西去思想
[00:07:10.380 --> 00:07:13.140]  剛才我們的宣認
[00:07:13.140 --> 00:07:16.540]  在神的家當怎樣行
[00:07:16.540 --> 00:07:17.540]  這是第二個題目
[00:07:17.540 --> 00:07:21.180]  第二點就是教會存在有什麼目的
[00:07:21.180 --> 00:07:21.940]  剛才說過
[00:07:21.940 --> 00:07:22.980]  三章十五節說到
[00:07:22.980 --> 00:07:25.580]  「這家就是永生神的教會」
[00:07:25.580 --> 00:07:27.060]  還沒完的
[00:07:27.060 --> 00:07:29.340]  據此下半部是什麼?
[00:07:29.340 --> 00:07:32.220]  是真理的注石和根基
[00:07:32.220 --> 00:07:34.380]  如果我們再讀清楚這句話
[00:07:34.380 --> 00:07:37.260]  「這家就是永生神的教會
[00:07:37.260 --> 00:07:41.540]  這家就是真理的注石和根基」
[00:07:41.540 --> 00:07:42.860]  弟兄姊妹
[00:07:42.860 --> 00:07:45.500]  宣認是神的兒女
[00:07:45.500 --> 00:07:47.500]  相信大家一點都沒有問題
[00:07:47.500 --> 00:07:50.300]  你敢不敢宣認你今天
[00:07:50.300 --> 00:07:54.820]  就是真理的注石和根基?
[00:07:54.820 --> 00:07:56.060]  今天還不是
[00:07:56.060 --> 00:07:56.940]  不要緊
[00:07:56.940 --> 00:07:59.380]  我們得救都不是完全得救
[00:07:59.380 --> 00:08:00.300]  得救
[00:08:00.300 --> 00:08:03.020]  誠信在一個階段真理的注石和根基
[00:08:03.020 --> 00:08:06.700]  今天可以開始
[00:08:06.700 --> 00:08:09.420]  根基是什麼呢?
[00:08:09.420 --> 00:08:10.540]  我不是建築師
[00:08:10.540 --> 00:08:11.940]  不過相信大家都知道
[00:08:11.940 --> 00:08:14.060]  根基就是建築物最底部
[00:08:14.060 --> 00:08:18.060]  最紮實、最穩妥、最重要的那個底部
[00:08:18.060 --> 00:08:21.980]  因為根基是承托著上面的注石
[00:08:21.980 --> 00:08:28.540]  注石就是承托這間屋的窗、門、牆、橫樑、屋頂
[00:08:28.540 --> 00:08:30.860]  以至保護下面的根基
[00:08:30.860 --> 00:08:35.340]  不要日曬雨淋
[00:08:35.340 --> 00:08:39.420]  三章十五節提醒了神的兒女
[00:08:39.420 --> 00:08:46.140]  教會存在的雙重目的
[00:08:46.140 --> 00:08:48.020]  這個注石和根基
[00:08:48.020 --> 00:08:50.260]  如果我們對比一下
[00:08:50.260 --> 00:08:52.740]  主耶穌臨離世之前
[00:08:52.740 --> 00:08:55.860]  所交託給門徒的大使命
[00:08:55.860 --> 00:08:59.380]  我們會看到一個這樣的形象
[00:08:59.380 --> 00:09:00.380]  大使命說什麼?
[00:09:00.380 --> 00:09:02.780]  所以你們要去使萬民作惡的門徒
[00:09:02.780 --> 00:09:06.900]  奉父子聖靈的名給他們施洗
[00:09:06.900 --> 00:09:10.820]  凡我所吩咐你們的都教訓他們遵守
[00:09:10.820 --> 00:09:13.580]  傳福音給他們施洗
[00:09:13.580 --> 00:09:15.140]  傳的就是真理
[00:09:15.140 --> 00:09:16.500]  傳的就是福音
[00:09:16.500 --> 00:09:19.460]  但傳福音不只是信了耶穌就可以了
[00:09:19.460 --> 00:09:22.900]  凡我所吩咐你們的都教訓他們遵守
[00:09:22.900 --> 00:09:27.780]  兩個向道就是我們以真理的基礎去傳福音
[00:09:27.780 --> 00:09:30.340]  也都以真理去教導門徒
[00:09:30.340 --> 00:09:32.620]  所以我們要先學了真理
[00:09:32.620 --> 00:09:34.180]  我才有真理可傳
[00:09:34.180 --> 00:09:35.940]  我要先學了真理
[00:09:35.940 --> 00:09:38.780]  我才有道可教
[00:09:38.780 --> 00:09:41.260]  以致代代相傳
[00:09:41.260 --> 00:09:42.380]  生火相傳
[00:09:42.380 --> 00:09:45.980]  同樣可以承擔大使命的兩個向道
[00:09:45.980 --> 00:09:47.340]  既傳福音
[00:09:47.340 --> 00:09:50.340]  也都教訓別人成為門徒
[00:09:50.340 --> 00:09:52.340]  既是永生神的教會
[00:09:52.340 --> 00:09:55.540]  亦是真理的儲石和根基
[00:09:55.540 --> 00:09:56.620]  根基
[00:09:56.620 --> 00:09:58.940]  我們教的道成為別人的根基
[00:09:58.940 --> 00:10:00.220]  我們要儲石
[00:10:00.220 --> 00:10:01.980]  承托起福音的使命
[00:10:01.980 --> 00:10:07.660]  承托起別人學習真道
[00:10:07.660 --> 00:10:11.820]  有位自稱是幾十年的基督徒曾經說過一句話
[00:10:11.820 --> 00:10:13.540]  有沒有搞錯?
[00:10:13.540 --> 00:10:14.900]  聖經一打開
[00:10:14.900 --> 00:10:16.340]  要不就是在罵我
[00:10:16.340 --> 00:10:18.940]  要不就搞到我黑眼瞓
[00:10:18.940 --> 00:10:22.100]  為什麼要看聖經?
[00:10:22.100 --> 00:10:24.380]  但另外我又聽過有弟兄姊妹說
[00:10:24.380 --> 00:10:26.900]  天天在大染缸上上班
[00:10:26.900 --> 00:10:27.820]  滾了六天
[00:10:27.820 --> 00:10:31.180]  難得星期天聽回正能量
[00:10:31.180 --> 00:10:33.220]  造就歷代信心偉人
[00:10:33.220 --> 00:10:38.660]  造就歷代的聖經教師的聖經
[00:10:38.660 --> 00:10:41.420]  我可以邊教邊學
[00:10:41.420 --> 00:10:43.540]  如果不是要上班賺錢
[00:10:43.540 --> 00:10:46.740]  我天天上主一學都願意
[00:10:46.740 --> 00:10:48.700]  更加有人說
[00:10:48.700 --> 00:10:50.220]  你又說不是恩順清儀
[00:10:50.220 --> 00:10:52.420]  整天就抓人上主一學
[00:10:52.420 --> 00:10:54.820]  送筆
[00:10:54.820 --> 00:10:56.180]  主席讀了聖經
[00:10:56.180 --> 00:10:57.940]  講完又在講聖經
[00:10:57.940 --> 00:10:59.180]  還用讀聖經
[00:10:59.180 --> 00:11:00.300]  還用讀靈修
[00:11:00.300 --> 00:11:03.100]  還用上主一學
[00:11:03.100 --> 00:11:05.580]  不同人有不同看法
[00:11:05.580 --> 00:11:09.820]  那保羅怎樣勸勉神家裡的信徒
[00:11:09.820 --> 00:11:13.940]  當怎樣行呢?
[00:11:13.940 --> 00:11:16.220]  提摩太后書第四章
[00:11:16.220 --> 00:11:19.660]  保羅說到我們先看紅色的紙
[00:11:19.660 --> 00:11:20.700]  因為事後要道
[00:11:20.700 --> 00:11:22.620]  人必厭煩順正的道理
[00:11:22.620 --> 00:11:24.900]  以多發揚就隨從自己的情慾
[00:11:24.900 --> 00:11:26.300]  增添好色私負
[00:11:26.300 --> 00:11:28.140]  並且掩耳不聽真道
[00:11:28.140 --> 00:11:30.900]  偏向荒謬的言語
[00:11:30.900 --> 00:11:32.540]  不是今天21世紀的現象
[00:11:32.540 --> 00:11:34.220]  歷代以來都是
[00:11:34.220 --> 00:11:35.860]  每個禮拜都講聖經
[00:11:35.860 --> 00:11:36.740]  煩不煩一點
[00:11:36.740 --> 00:11:38.220]  沉不沉味一點
[00:11:38.220 --> 00:11:39.180]  講一些時事
[00:11:39.180 --> 00:11:40.220]  講一些政治
[00:11:40.220 --> 00:11:42.300]  還有講一些知識
[00:11:42.300 --> 00:11:43.580]  有些教會每個禮拜回去
[00:11:43.580 --> 00:11:45.060]  都是講一些知識
[00:11:45.060 --> 00:11:47.220]  我都曾經引用過一些例子
[00:11:47.220 --> 00:11:50.100]  講一下怎樣打開任督二脈
[00:11:50.100 --> 00:11:53.220]  怎樣刺激你的腦袋去活動一點
[00:11:53.220 --> 00:11:56.100]  講這些東西
[00:11:56.100 --> 00:11:57.780]  掩耳不聽真道
[00:11:57.780 --> 00:12:03.860]  偏向荒謬的言語
[00:12:03.860 --> 00:12:05.140]  一件器皿
[00:12:05.140 --> 00:12:06.460]  無論是一個瓶
[00:12:06.460 --> 00:12:07.900]  無論是一個杯
[00:12:07.900 --> 00:12:09.420]  或者是一個人
[00:12:09.420 --> 00:12:11.060]  我們能夠倒出的
[00:12:11.060 --> 00:12:14.140]  不外乎是盛載在裡面的東西
[00:12:14.140 --> 00:12:15.340]  沒有東西盛載
[00:12:15.340 --> 00:12:17.660]  我們倒出來的只得空氣
[00:12:17.660 --> 00:12:20.300]  我們如果不是盛載了神的話
[00:12:20.300 --> 00:12:22.620]  如果不是被聖靈更新
[00:12:22.620 --> 00:12:25.020]  我們倒出來的就是老鱷
[00:12:25.020 --> 00:12:27.580]  可能就是荒謬的言語
[00:12:27.580 --> 00:12:29.220]  可能就是自我中心
[00:12:29.220 --> 00:12:30.540]  自吹自擂
[00:12:30.540 --> 00:12:32.860]  我們可能就成為一個異教
[00:12:32.860 --> 00:12:33.860]  或者是異端
[00:12:33.860 --> 00:12:38.900]  甚至乎是假教師
[00:12:38.900 --> 00:12:39.780]  因此
[00:12:39.780 --> 00:12:43.300]  信徒必須要持續去盡心學習真道
[00:12:43.300 --> 00:12:44.700]  專注在越得救
[00:12:44.700 --> 00:12:45.580]  與永生
[00:12:45.580 --> 00:12:46.740]  與誠信
[00:12:46.740 --> 00:12:48.180]  與操練品格
[00:12:48.180 --> 00:12:50.460]  與向上和神的關係
[00:12:50.460 --> 00:12:53.420]  向橫和人的關係
[00:12:53.420 --> 00:12:54.660]  你的日常生活
[00:12:54.660 --> 00:12:56.300]  有沒有一個敬虔的品質
[00:12:56.300 --> 00:12:58.660]  因為神的道理而改變
[00:12:58.660 --> 00:13:01.260]  因為這樣我們才有道可傳
[00:13:01.260 --> 00:13:05.780]  我們才可以履行主所吩咐的雙向的目的
[00:13:05.780 --> 00:13:08.140]  我們將凡主所吩咐的
[00:13:08.140 --> 00:13:14.060]  都教訓信耶穌的人一同去遵守
[00:13:14.060 --> 00:13:17.260]  《提摩太后書》四章第二和第五節
[00:13:17.260 --> 00:13:18.460]  保羅所說
[00:13:18.460 --> 00:13:19.820]  無要傳道
[00:13:19.820 --> 00:13:21.180]  無論得時不得時
[00:13:21.180 --> 00:13:22.340]  總要專心
[00:13:22.340 --> 00:13:24.220]  不聽你都要講
[00:13:24.220 --> 00:13:25.060]  你凡事要謹慎
[00:13:25.060 --> 00:13:26.020]  要忍受苦難
[00:13:26.020 --> 00:13:27.020]  作傳道的功夫
[00:13:27.020 --> 00:13:28.380]  盡你的職份
[00:13:28.380 --> 00:13:31.900]  如果只是交託這個傳道人的話
[00:13:31.900 --> 00:13:33.060]  就不用記錄在書信
[00:13:33.060 --> 00:13:33.980]  就不用放在聖經
[00:13:33.980 --> 00:13:35.540]  就不用我和你這裡讀
[00:13:35.540 --> 00:13:38.220]  每一個人都要無要傳道
[00:13:38.220 --> 00:13:39.740]  無論別人掩耳也好
[00:13:39.740 --> 00:13:42.340]  無論別人想聽其他的東西也好
[00:13:42.340 --> 00:13:43.340]  我們都要盡力
[00:13:43.340 --> 00:13:46.540]  因為這是主所交託給我們的使命
[00:13:46.540 --> 00:13:48.940]  保羅也再三指出
[00:13:48.940 --> 00:13:51.980]  每個宣認耶穌基督為主的
[00:13:51.980 --> 00:13:53.780]  我們就是教會
[00:13:53.780 --> 00:13:56.460]  我們就要盡我們的本份
[00:13:56.460 --> 00:13:58.260]  學好真道
[00:13:58.260 --> 00:14:00.060]  學好真道我們既要傳福音
[00:14:00.060 --> 00:14:02.540]  也要教導別人成為門徒
[00:14:02.540 --> 00:14:05.260]  使這家就是神的教會
[00:14:05.260 --> 00:14:10.100]  確確實實成為真理的根基和柱石
[00:14:10.100 --> 00:14:11.700]  OK?
[00:14:11.700 --> 00:14:12.500]  那怎麼做呢?
[00:14:12.500 --> 00:14:14.020]  考!
[00:14:14.020 --> 00:14:15.620]  第三點要分享
[00:14:15.620 --> 00:14:21.940]  就是教會要怎麼走才可以達成這些目的
[00:14:21.940 --> 00:14:24.180]  在《提摩太前書》二章一至四節
[00:14:24.180 --> 00:14:25.820]  保羅說我勸你
[00:14:25.820 --> 00:14:26.980]  第一
[00:14:26.980 --> 00:14:28.340]  什麼叫第一?
[00:14:28.340 --> 00:14:29.020]  什麼都不說
[00:14:29.020 --> 00:14:29.860]  先說了這件事
[00:14:29.860 --> 00:14:30.860]  第一
[00:14:30.860 --> 00:14:31.500]  第一
[00:14:31.500 --> 00:14:33.980]  什麼都不做都要做這件事
[00:14:33.980 --> 00:14:38.700]  最重要的是為萬人懇求禱告代求祝謝
[00:14:38.700 --> 00:14:39.980]  萬人
[00:14:39.980 --> 00:14:40.860]  萬人
[00:14:40.860 --> 00:14:42.700]  不是說你喜歡的人
[00:14:42.700 --> 00:14:44.460]  不是說你的摯愛親朋
[00:14:44.460 --> 00:14:46.140]  是什麼人都要包在
[00:14:46.140 --> 00:14:47.300]  包括什麼人?
[00:14:47.300 --> 00:14:48.780]  你不喜歡的那些人
[00:14:48.780 --> 00:14:50.260]  苛待你的那些人
[00:14:50.260 --> 00:14:52.740]  欺負你真的想他死的那些人
[00:14:52.740 --> 00:14:53.580]  你要想一下
[00:14:53.580 --> 00:14:55.500]  第一世紀保羅那個年代
[00:14:55.500 --> 00:14:57.980]  在面對羅馬的暴君的統治
[00:14:57.980 --> 00:14:59.780]  很多人都想他死的
[00:14:59.780 --> 00:15:01.340]  是不是?
[00:15:01.340 --> 00:15:02.940]  虐待基督徒
[00:15:02.940 --> 00:15:04.180]  鞭打吾子
[00:15:04.180 --> 00:15:04.980]  迫害
[00:15:04.980 --> 00:15:06.060]  殺戮
[00:15:06.060 --> 00:15:07.500]  大班人想他死的
[00:15:07.500 --> 00:15:09.260]  在位的那些官長
[00:15:09.260 --> 00:15:10.140]  貪污
[00:15:10.140 --> 00:15:11.940]  是不是?同樣是虐待很多人
[00:15:11.940 --> 00:15:12.820]  很多人想他死
[00:15:12.820 --> 00:15:14.420]  不過保羅說不是
[00:15:14.420 --> 00:15:15.500]  為他們禱告
[00:15:15.500 --> 00:15:17.300]  為萬人禱告
[00:15:17.300 --> 00:15:18.220]  為什麼?
[00:15:18.220 --> 00:15:20.700]  因為救我們的神
[00:15:20.700 --> 00:15:21.940]  救贖我們的神
[00:15:21.940 --> 00:15:23.100]  教會的元首
[00:15:23.100 --> 00:15:25.380]  他願意萬人得救
[00:15:25.380 --> 00:15:26.620]  明白真道
[00:15:26.620 --> 00:15:28.780]  包括他在內
[00:15:28.780 --> 00:15:29.940]  《昔日報》的保羅
[00:15:29.940 --> 00:15:30.860]  未信主之前
[00:15:30.860 --> 00:15:32.100]  不是一樣這麼討人厭
[00:15:32.100 --> 00:15:33.380]  大班人想他死
[00:15:33.380 --> 00:15:36.100]  迫伯主的門徒
[00:15:36.100 --> 00:15:38.740]  但是主仍然是救贖他
[00:15:38.740 --> 00:15:40.260]  沒有主的救贖
[00:15:40.260 --> 00:15:41.700]  哪裡有保羅的書信
[00:15:41.700 --> 00:15:46.700]  我們今天哪裡有得去學習呢?
[00:15:46.700 --> 00:15:48.740]  保羅用了四個
[00:15:48.740 --> 00:15:50.460]  類似的同義詞
[00:15:50.460 --> 00:15:51.060]  懇求
[00:15:51.060 --> 00:15:51.620]  禱告
[00:15:51.620 --> 00:15:52.100]  代求
[00:15:52.100 --> 00:15:53.020]  祝謝
[00:15:53.020 --> 00:15:54.260]  無非就是說
[00:15:54.260 --> 00:15:56.860]  你用各種方式的禱告
[00:15:56.860 --> 00:15:59.820]  都是為了所有的人
[00:15:59.820 --> 00:16:00.700]  所有的人
[00:16:00.700 --> 00:16:02.100]  不是求他長命百歲
[00:16:02.100 --> 00:16:04.820]  不是要他百子千孫有道
[00:16:04.820 --> 00:16:06.340]  不是要他家財萬貫
[00:16:06.340 --> 00:16:08.180]  是為他們得救
[00:16:08.180 --> 00:16:09.460]  這是神的心願
[00:16:09.460 --> 00:16:11.060]  所以當我們這樣禱告的時候
[00:16:11.060 --> 00:16:12.580]  是合神心意
[00:16:12.580 --> 00:16:13.700]  我們這樣禱告
[00:16:13.700 --> 00:16:16.980]  是蒙神喜悅
[00:16:16.980 --> 00:16:18.020]  第一件事
[00:16:18.020 --> 00:16:19.220]  我們的禱告
[00:16:19.220 --> 00:16:21.100]  不是無敵放矢
[00:16:21.100 --> 00:16:22.020]  我們的禱告
[00:16:22.020 --> 00:16:23.060]  是專注的
[00:16:23.060 --> 00:16:25.020]  是集中在人的得救
[00:16:25.020 --> 00:16:27.820]  和明白真道那兩個向度
[00:16:27.820 --> 00:16:28.660]  根基
[00:16:28.660 --> 00:16:31.900]  儲石
[00:16:31.900 --> 00:16:32.700]  保羅提到
[00:16:32.700 --> 00:16:34.660]  元首是獨一無二的
[00:16:34.660 --> 00:16:35.620]  在接續下來
[00:16:35.620 --> 00:16:36.380]  第五至第七節
[00:16:36.380 --> 00:16:38.300]  你可以繼續看聖經
[00:16:38.300 --> 00:16:40.140]  耶穌基督的獨一無二
[00:16:40.140 --> 00:16:43.420]  和當代的異端假教師
