
[00:00:00.000 --> 00:00:04.200]  好啦!咁我哋呢,言歸正傳就睇返《彼得前書》啦
[00:02:27.600 --> 00:02:30.600]  你嘅內心裏面就會有唔同嘅體會
[00:02:30.600 --> 00:02:32.200]  可唔可以撳一張powerpoint
[00:02:32.200 --> 00:02:35.200]  好!再撳落去
[00:02:35.200 --> 00:02:36.200]  你會留意到
[00:02:36.200 --> 00:02:39.200]  佢話到只要尊基督為聖嘅時候
[00:02:39.200 --> 00:02:41.600]  呢句說話係好重要
[00:02:41.600 --> 00:02:42.600]  今日
[00:02:42.600 --> 00:02:45.000]  尊基督為聖原文嘅意思就係
[00:02:45.000 --> 00:02:49.800]  你心裏面尊耶穌基督為主為神
[00:02:49.800 --> 00:02:51.800]  耶穌基督係主
[00:02:51.800 --> 00:02:54.000]  我諗我哋每個基督徒都好熟啊係咪先
[00:02:54.000 --> 00:02:56.000]  你諗下我哋祈禱嘅時候成日都稱
[00:02:56.000 --> 00:02:58.000]  主啊!主啊!咁樣係咪
[00:02:58.000 --> 00:03:01.600]  其實呢一個係當日仕途教會裏面呢
[00:03:01.600 --> 00:03:04.600]  好重要嘅一個嘅訊息嚟嘅
[00:03:04.600 --> 00:03:06.800]  我哋一齊嚟讀哥林多後書
[00:03:06.800 --> 00:03:08.600]  第四章第五節
[00:03:08.600 --> 00:03:10.800]  呢度就係保羅佢自己宣告
[00:03:10.800 --> 00:03:12.800]  我傳嘅係乜嘢嘅訊息
[00:03:12.800 --> 00:03:14.200]  我哋一齊嚟讀出
[00:03:14.200 --> 00:03:23.600]  「我無權不自傳自己,但自傳基督耶穌為主,並且自己根據耶穌所認為的好」
[00:03:23.600 --> 00:03:25.600]  司徒保羅好清楚講
[00:03:25.600 --> 00:03:28.200]  我絕對嘅唔係嚟到高舉自己
[00:03:28.200 --> 00:03:31.600]  每一個神嘅僕人就要將自己嚟到隱藏
[00:03:31.600 --> 00:03:33.600]  要傳嘅訊息係傳咩啊
[00:03:33.600 --> 00:03:35.400]  耶穌基督是主
[00:03:35.400 --> 00:03:36.600]  你聽唔聽到呢個好清楚
[00:03:36.600 --> 00:03:39.000]  就係仕途時代嘅教會裏面
[00:03:39.000 --> 00:03:41.400]  佢哋好著緊嘅一個嘅訊息
[00:03:41.400 --> 00:03:44.600]  即係話佢哋相信耶穌基督就係神
[00:03:44.600 --> 00:03:47.600]  佢係一個自有永有嘅神
[00:03:47.600 --> 00:03:50.600]  佢唔單單係我哋敬拜嘅對象
[00:03:50.600 --> 00:03:51.800]  請你記住
[00:03:51.800 --> 00:03:54.600]  佢仲係我哋生命嘅主宰
[00:03:54.600 --> 00:03:58.000]  佢係嚟到掌管住我哋嘅生命
[00:03:58.000 --> 00:04:01.600]  呢個係聖經一貫俾我哋嘅教導嚟嘅
[00:04:01.600 --> 00:04:05.200]  神唔係單單係我哋頭腦上面嘅認知
[00:04:05.200 --> 00:04:07.600]  今日有時好悲哀嘅一件事
[00:04:07.600 --> 00:04:08.600]  就係好多基督徒
[00:04:08.600 --> 00:04:11.000]  喺頭腦上面相信神係神
[00:04:11.000 --> 00:04:14.600]  我願意接受佢做我生命嘅救主
[00:04:14.600 --> 00:04:16.600]  我哋只係期望我哋嘅神
[00:04:16.600 --> 00:04:19.200]  救我哋脫離呢個永遠嘅刑罰
[00:04:19.200 --> 00:04:20.600]  但係其實
[00:04:20.600 --> 00:04:23.600]  神係更加要做我哋生命嘅主宰
[00:04:23.600 --> 00:04:25.400]  我哋知道我哋嘅神
[00:04:25.400 --> 00:04:26.600]  佢係無所不知
[00:04:26.600 --> 00:04:28.000]  佢對我哋嘅愛
[00:04:28.000 --> 00:04:29.400]  佢會掌管我哋一切
[00:04:29.400 --> 00:04:32.000]  佢為我哋預備嘅係最好嘅
[00:04:32.000 --> 00:04:35.400]  我哋願唔願意將呢個主權交出嚟
[00:04:35.400 --> 00:04:38.000]  如果我哋稱佢為主嘅時候
[00:04:38.000 --> 00:04:42.200]  我哋有冇信服喺神嘅帶領底下
[00:04:42.200 --> 00:04:44.800]  我哋有冇理解去信服於
[00:04:44.800 --> 00:04:47.400]  佢嗰一個嘅教導
[00:04:47.400 --> 00:04:50.000]  如果我哋淨係稱神為主
[00:04:50.000 --> 00:04:53.000]  而我哋冇理由遵從佢嘅教導
[00:04:53.000 --> 00:04:55.400]  冇咗呢個道德同埋倫理生活上面
[00:04:55.400 --> 00:04:59.000]  好嘅依靠或者遵從嘅時候
[00:04:59.000 --> 00:05:01.200]  其實我哋只係口不對心
[00:05:01.200 --> 00:05:03.200]  我哋只係口稱佢為主
[00:05:03.200 --> 00:05:06.000]  但我哋冇理解去跟隨佢
[00:05:06.000 --> 00:05:08.000]  而我哋冇咁跟隨佢嘅時候
[00:05:08.000 --> 00:05:09.200]  冇經歷嘅話呢
[00:05:09.200 --> 00:05:10.200]  好真
[00:05:10.200 --> 00:05:12.400]  我哋嘅認識係膚淺
[00:05:12.400 --> 00:05:14.800]  信仰唔係頭腦嘅認知
[00:05:14.800 --> 00:05:16.800]  信仰係我哋生活嘅實踐
[00:05:16.800 --> 00:05:18.200]  當你實踐咗之後
[00:05:18.200 --> 00:05:19.600]  你經歷到嘅時候
[00:05:19.600 --> 00:05:21.200]  你就更加體會到
[00:05:21.200 --> 00:05:23.600]  哇 神係咁寶貴
[00:05:23.600 --> 00:05:24.800]  所以今日
[00:05:24.800 --> 00:05:27.400]  我哋有冇理由絕對嘅信服
[00:05:27.400 --> 00:05:29.200]  神嘅主權
[00:05:29.200 --> 00:05:30.600]  同埋治權
[00:05:30.600 --> 00:05:32.800]  就係去治理我哋嘅生命
[00:05:32.800 --> 00:05:34.000]  所以請你記住
[00:05:34.000 --> 00:05:35.600]  我哋每個基督徒
[00:05:35.600 --> 00:05:38.000]  我哋原本係罪嘅奴僕
[00:05:38.000 --> 00:05:39.400]  但係
[00:05:39.400 --> 00:05:41.000]  我哋信咗主嘅時候
[00:05:41.000 --> 00:05:42.400]  我哋聖經好清楚話
[00:05:42.400 --> 00:05:44.200]  我哋成為義嘅僕人
[00:05:44.200 --> 00:05:46.400]  所以我哋應該唔單單
[00:05:46.400 --> 00:05:48.200]  頭腦上面認知
[00:05:48.200 --> 00:05:51.600]  我哋心裏面係稱耶穌基督為主
[00:05:51.600 --> 00:05:53.000]  第二方面
[00:05:53.000 --> 00:05:56.400]  就係尊基督為聖
[00:05:56.400 --> 00:05:58.400]  耶穌基督就係聖者
[00:05:58.400 --> 00:06:00.000]  佢係一個聖潔嘅神
[00:06:00.000 --> 00:06:02.000]  佢係完全嘅無罪
[00:06:02.000 --> 00:06:04.000]  但係聖潔亦都有一個意思
[00:06:04.000 --> 00:06:05.800]  就係分別出嚟咁解
[00:06:05.800 --> 00:06:08.200]  神同我哋係有分別嘅
[00:06:08.200 --> 00:06:09.800]  今日我哋有冇
[00:06:09.800 --> 00:06:12.400]  畏著我哋神係一個聖者
[00:06:12.400 --> 00:06:15.000]  而咁樣到戰經呢
[00:06:15.000 --> 00:06:17.000]  我哋係一個罪人
[00:06:17.000 --> 00:06:19.200]  但係竟然會接納我哋
[00:06:19.200 --> 00:06:21.200]  去拯救我哋
[00:06:21.200 --> 00:06:22.600]  於是就更加叫我哋
[00:06:22.600 --> 00:06:24.400]  能夠識點樣去尊崇佢
[00:06:24.400 --> 00:06:26.200]  敬畏佢
[00:06:26.200 --> 00:06:28.800]  我哋應該有一種嘅心態就係
[00:06:28.800 --> 00:06:31.800]  禍災我滅亡了
[00:06:31.800 --> 00:06:34.600]  記唔記得以賽亞書第六章
[00:06:34.600 --> 00:06:36.200]  以賽亞係先知
[00:06:36.200 --> 00:06:38.200]  佢已經做得非常好啦
[00:06:38.200 --> 00:06:39.600]  但當佢喺聖殿裏面
[00:06:39.600 --> 00:06:41.400]  見到神嘅榮耀嘅時候
[00:06:41.400 --> 00:06:43.000]  佢第一個反應係乜嘢呀
[00:06:43.000 --> 00:06:45.000]  禍災我滅亡了
[00:06:45.000 --> 00:06:47.000]  因為我係嘴唇不潔嘅人
[00:06:47.000 --> 00:06:49.400]  住喺嘴唇不潔嘅人當中
[00:06:49.400 --> 00:06:52.000]  雖然別人睇上嚟佢幾好
[00:06:52.000 --> 00:06:55.200]  但當佢同神嘅榮耀相比嘅時候
[00:06:55.200 --> 00:06:57.800]  佢覺得自己就係一個嘅罪人
[00:06:57.800 --> 00:07:01.200]  佢感到到恐懼同埋戰經
[00:07:01.200 --> 00:07:03.000]  但如果我哋有呢種恐懼
[00:07:03.000 --> 00:07:06.000]  同埋戰經嘅心情嘅時候
[00:07:06.000 --> 00:07:08.800]  我就唔會咁容易隨便去犯錯
[00:07:08.800 --> 00:07:10.600]  今朝早好早返嚟
[00:07:10.600 --> 00:07:13.800]  預備緊個幾月之後嘅港島
[00:07:13.800 --> 00:07:14.800]  大家就好熟悉嘅
[00:07:14.800 --> 00:07:18.000]  就係大衛犯姦淫呢個罪
[00:07:18.000 --> 00:07:19.400]  其實當我哋嚟到諗到
[00:07:19.400 --> 00:07:20.600]  我啱啱嚟到諗緊
[00:07:20.600 --> 00:07:22.400]  大衛為咗個女人
[00:07:22.400 --> 00:07:25.200]  斷送咗自己所有嘅前途
[00:07:25.200 --> 00:07:27.800]  令到國家同埋家人
[00:07:27.800 --> 00:07:30.000]  受著好大嘅傷害
[00:07:30.000 --> 00:07:33.200]  如果我哋知道罪嘅可怕嘅時候
[00:07:33.200 --> 00:07:35.800]  我就唔會咁容易嚟到犯罪
[00:07:35.800 --> 00:07:38.200]  如果我哋知道神係聖潔嘅時候
[00:07:38.200 --> 00:07:39.800]  我就唔會咁容易
[00:07:39.800 --> 00:07:42.400]  嚟到去放縱我哋自己
[00:07:42.400 --> 00:07:44.600]  正如彼得喺之前教導我哋
[00:07:44.600 --> 00:07:45.600]  我哋一齊嚟到再讀
[00:07:45.600 --> 00:07:48.000]  彼得前書第二章嘅第五節
[00:07:48.000 --> 00:07:49.200]  我哋一齊嚟到讀出
[00:07:49.200 --> 00:07:51.200]  彼得前書第二章嘅第五節
[00:07:51.200 --> 00:08:04.200]  (字幕)
[00:08:04.200 --> 00:08:05.600]  呢度好清楚講到
[00:08:05.600 --> 00:08:07.400]  我哋嘅耶穌基督係聖潔
[00:08:07.400 --> 00:08:09.600]  所以我哋都要過聖潔嘅生活
[00:08:09.600 --> 00:08:12.200]  所以當我哋要面對別人嘅挑戰嘅時候
[00:08:12.200 --> 00:08:15.200]  係平時你自己生命裏面係點樣
[00:08:15.200 --> 00:08:17.000]  你有冇尊基督為主
[00:08:17.000 --> 00:08:18.800]  尊基督為聖
[00:08:18.800 --> 00:08:20.200]  當你尊基督為主
[00:08:20.200 --> 00:08:21.800]  尊基督為聖嘅時候
[00:08:21.800 --> 00:08:25.200]  就引致到你有另外兩個心態
[00:08:25.200 --> 00:08:28.200]  去回應別人對你嘅挑戰
[00:08:28.200 --> 00:08:30.200]  就係你去溫柔地
[00:08:30.200 --> 00:08:33.200]  去回應別人對你嗰個嘅提醒
[00:08:33.200 --> 00:08:34.200]  好我哋再嚟
[00:08:34.200 --> 00:08:36.800]  但係去再讀返第十五節好嗎
[00:08:36.800 --> 00:08:38.200]  可以再讀第十五節
[00:08:51.200 --> 00:08:52.200]  見唔見到頭先我哋睇到
[00:08:52.200 --> 00:08:54.200]  內在裏面有兩個心態
[00:08:54.200 --> 00:08:55.600]  尊基督為主
[00:08:55.600 --> 00:08:57.200]  尊基督為聖
[00:08:57.200 --> 00:08:59.200]  而家面對別人嘅回應嘅時候
[00:08:59.200 --> 00:09:00.200]  個挑戰
[00:09:00.200 --> 00:09:03.200]  仍然要用兩種嘅態度去回應佢
[00:09:03.200 --> 00:09:06.200]  就係溫柔同埋敬畏
[00:09:06.200 --> 00:09:09.200]  溫柔呢請你記住
[00:09:09.200 --> 00:09:11.600]  絕對唔係女性嘅專利嚟嘅
[00:09:11.600 --> 00:09:13.600]  一諗起溫柔就諗起啲女性
[00:09:13.600 --> 00:09:16.200]  好柔弱好怕事
[00:09:16.200 --> 00:09:18.200]  好可愛好害羞嗰種
[00:09:18.200 --> 00:09:22.200]  啱但其實溫柔往往係用喺男士身上面
[00:09:22.200 --> 00:09:25.200]  聖經裏面話摩西係一個好溫柔嘅人
[00:09:25.200 --> 00:09:28.200]  耶穌基督都話佢自己係一個溫柔嘅人係咪
[00:09:28.200 --> 00:09:31.200]  我哋一齊嚟帶人去睇馬太福音
[00:09:31.200 --> 00:09:33.200]  第十一章嘅第二十九節好嗎
[00:09:33.200 --> 00:09:36.200]  第十一章二十九節呢個係耶穌自己嘅宣稱
[00:09:36.200 --> 00:09:37.200]  我哋一齊嚟讀出
[00:09:47.200 --> 00:09:49.200]  係咪好清楚
[00:09:49.200 --> 00:09:51.200]  耶穌基督心裏面佢有理由講
[00:09:51.200 --> 00:09:54.200]  我心裏面係柔和謙卑
[00:09:54.200 --> 00:09:56.200]  耶穌基督係好溫柔
[00:09:56.200 --> 00:10:00.200]  所以佢可以接納嗰啲嘅小孩子
[00:10:00.200 --> 00:10:02.200]  當啲門徒嚟對阻止細蚊仔
[00:10:02.200 --> 00:10:05.200]  靚仔細路仔唔好嚟我嗰度
[00:10:05.200 --> 00:10:07.200]  即係阻住晒係咪
[00:10:07.200 --> 00:10:10.200]  但耶穌就話讓小孩子到我借女來
[00:10:10.200 --> 00:10:12.200]  不要禁止佢哋係咪
[00:10:12.200 --> 00:10:15.200]  耶穌基督嘅溫柔就顯示喺
[00:10:15.200 --> 00:10:18.200]  佢可以接納嗰時被視為罪人嘅
[00:10:18.200 --> 00:10:20.200]  稅吏同埋妓女
[00:10:20.200 --> 00:10:22.200]  耶穌接納佢哋
[00:10:22.200 --> 00:10:25.200]  同佢哋嚟到傾談去關心佢哋
[00:10:25.200 --> 00:10:28.200]  耶穌嘅溫柔更加顯出
[00:10:28.200 --> 00:10:31.200]  喺佢面對審判嘅時候
[00:10:31.200 --> 00:10:35.200]  當耶穌基督被捕嘅時候
[00:10:35.200 --> 00:10:37.200]  面對大祭司
[00:10:37.200 --> 00:10:41.200]  面對當時嘅羅馬政府嘅人員對佢嘅挑戰
[00:10:41.200 --> 00:10:44.200]  嗰班嘅人嚟得係去唆擺一啲人
[00:10:44.200 --> 00:10:46.200]  誣告耶穌
[00:10:46.200 --> 00:10:47.200]  誣衊耶穌
[00:10:47.200 --> 00:10:49.200]  但係你睇下耶穌點樣去回應
[00:10:49.200 --> 00:10:52.200]  我哋一齊嚟睇萬禧福音26章
[00:10:52.200 --> 00:10:55.200]  第57到到第68節當中
[00:10:55.200 --> 00:10:56.200]  其中一啲嘅經文好嗎
[00:10:56.200 --> 00:10:57.200]  我哋一齊嚟讀出
[00:11:14.200 --> 00:11:24.200]  當時佢哋嘅法例猶太人嘅法例係點呢
[00:11:24.200 --> 00:11:27.200]  至少有兩個人嚟去做見證
[00:11:27.200 --> 00:11:29.200]  呢兩個人嘅口供係一致嘅時候
[00:11:29.200 --> 00:11:31.200]  先可以定嗰個人嘅罪
[00:11:31.200 --> 00:11:34.200]  咁於是呢班人就要去定耶穌死罪
[00:11:34.200 --> 00:11:37.200]  於是就要誣告耶穌拿捏好多嘅罪名
[00:11:37.200 --> 00:11:39.200]  但你唔好留意耶穌
[00:11:39.200 --> 00:11:41.200]  完全冇去回應
[00:11:41.200 --> 00:11:43.200]  冇去回應呢啲嘅誣告
[00:11:43.200 --> 00:11:45.200]  因為點解呢
[00:11:45.200 --> 00:11:47.200]  呢啲係與事實不符
[00:11:47.200 --> 00:11:50.200]  佢知道就算佢否定咗呢一樣嘢
[00:11:50.200 --> 00:11:54.200]  跟住有另外一啲人又會再繼續嚟講
[00:11:54.200 --> 00:11:56.200]  所以都要有智慧
[00:11:56.200 --> 00:11:58.200]  你要去分辨邊啲人係真心嚟
[00:11:58.200 --> 00:12:00.200]  但係去問你信仰嘅問題
[00:12:00.200 --> 00:12:02.200]  邊啲人嚟去挑戰你
[00:12:02.200 --> 00:12:04.200]  因為你解釋完一個問題之後呢
[00:12:04.200 --> 00:12:05.200]  可能佢有第二個問題
[00:12:05.200 --> 00:12:07.200]  第三個問題和第四個問題
[00:12:07.200 --> 00:12:09.200]  永遠係唔停止問落去
[00:12:09.200 --> 00:12:12.200]  耶穌明知呢啲嘅人嚟得係誣捏佢
[00:12:12.200 --> 00:12:14.200]  耶穌竟然點呀
[00:12:14.200 --> 00:12:16.200]  一言不答
[00:12:16.200 --> 00:12:21.200]  冇去回應佢哋嗰個嘅誣告
[00:12:21.200 --> 00:12:23.200]  但係隨之而來
[00:12:23.200 --> 00:12:27.200]  就大祭司去質詢耶穌嘅身份
[00:12:27.200 --> 00:12:29.200]  問耶穌你係咪就係神呢咁樣
[00:12:29.200 --> 00:12:31.200]  耶穌又點樣去回應呢
[00:12:31.200 --> 00:12:32.200]  我哋再睇落去
[00:12:32.200 --> 00:12:35.200]  《瑪利福音》二十六章嘅六十三到六十四節
[00:12:35.200 --> 00:12:37.200]  我哋一齊嚟讀出
[00:12:42.200 --> 00:13:00.200]  (念經)
[00:13:00.200 --> 00:13:02.200]  當一班人喺
[00:13:02.200 --> 00:13:04.200]  誣告耶穌係道德上面
[00:13:04.200 --> 00:13:06.200]  有唔好嘅嘢
[00:13:06.200 --> 00:13:08.200]  但係耶穌完全唔回應佢
[00:13:08.200 --> 00:13:10.200]  因為唔值得去回應
[00:13:10.200 --> 00:13:11.200]  因為回應完都冇用㗎啦
[00:13:11.200 --> 00:13:13.200]  佢會繼續去誣捏佢係咪
[00:13:13.200 --> 00:13:14.200]  好啦
[00:13:14.200 --> 00:13:16.200]  呢班人撈唔到耶穌嘅把柄
[00:13:16.200 --> 00:13:19.200]  咁跟住大祭司嘩起勢添
[00:13:19.200 --> 00:13:20.200]  就去質詢佢
[00:13:20.200 --> 00:13:22.200]  咁你係咪講過你係咪神嘅兒子呀
[00:13:22.200 --> 00:13:25.200]  於是又用宗教呢一個嘅法例呢
[00:13:25.200 --> 00:13:27.200]  嚟帶佢去審判耶穌
[00:13:27.200 --> 00:13:30.200]  但係當佢問到耶穌你係咪神嘅兒子嘅時候
[00:13:30.200 --> 00:13:32.200]  耶穌即時回應佢
[00:13:32.200 --> 00:13:34.200]  你講嘅係
[00:13:34.200 --> 00:13:36.200]  唔單單咁樣喎你冇理會到呀
[00:13:36.200 --> 00:13:38.200]  耶穌繼續去宣講添
[00:13:38.200 --> 00:13:40.200]  佢話我仲會再返嚟
[00:13:40.200 --> 00:13:44.200]  當我再返嚟嘅時候就要審判呢一個嘅世界
[00:13:44.200 --> 00:13:48.200]  當涉及到佢自己嘅身份嘅時候
[00:13:48.200 --> 00:13:51.200]  耶穌就好清晰表明佢嘅立場
[00:13:51.200 --> 00:13:53.200]  表明佢自己嘅身份
[00:13:53.200 --> 00:13:56.200]  更加再進一步嚟帶佢去講到
[00:13:56.200 --> 00:13:58.200]  佢要審判呢一個嘅世界
[00:13:58.200 --> 00:14:00.200]  你冇留意到整個過程
[00:14:00.200 --> 00:14:03.200]  耶穌冇怒氣呀
[00:14:03.200 --> 00:14:05.200]  耶穌冇發嬲
[00:14:05.200 --> 00:14:07.200]  耶穌好安靜
[00:14:07.200 --> 00:14:10.200]  好溫柔好有條理咁樣
[00:14:10.200 --> 00:14:14.200]  去回應人對佢嗰個嘅提問
[00:14:14.200 --> 00:14:15.200]  如果你再睇落去嘅時候
[00:14:15.200 --> 00:14:17.200]  結果暴跳如雷嗰個係邊個呢
[00:14:17.200 --> 00:14:19.200]  係大祭司呀
[00:14:19.200 --> 00:14:21.200]  當祭司聽完呢句說話嘅時候鬧得好緊要
[00:14:21.200 --> 00:14:23.200]  你話你係神
[00:14:23.200 --> 00:14:25.200]  咁樣就去懵哂整
[00:14:25.200 --> 00:14:28.200]  但係耶穌竟然係好平靜嘅去面對
[00:14:28.200 --> 00:14:31.200]  所以你咁用溫柔嘅態度去回應呢
[00:14:31.200 --> 00:14:34.200]  耶穌就為我哋一個好好嘅示範
[00:14:34.200 --> 00:14:38.200]  所以我哋都需要學習主嘅溫柔
[00:14:38.200 --> 00:14:40.200]  當人哋挑戰我哋嘅時候
[00:14:40.200 --> 00:14:42.200]  我哋唔好去動氣
[00:14:42.200 --> 00:14:45.200]  我哋識去分辨乜嘢時間要答佢
[00:14:45.200 --> 00:14:48.200]  邊啲時間呢可以嚟帶去回應
[00:14:48.200 --> 00:14:51.200]  仲有記唔記得頭先講
[00:14:51.200 --> 00:14:53.200]  唔單單用溫柔嘅心
[00:14:53.200 --> 00:14:54.200]  仲用咩呀
[00:14:54.200 --> 00:14:56.200]  敬畏嘅心去回應
[00:14:56.200 --> 00:14:59.200]  所以我哋要敬畏嘅嚟帶去回應
[00:14:59.200 --> 00:15:02.200]  好喇但係有啲解經書話到敬畏
[00:15:02.200 --> 00:15:04.200]  就係指到神係咪
[00:15:04.200 --> 00:15:06.200]  呢個就係錯誤嘅解釋
[00:15:06.200 --> 00:15:09.200]  因為呢度好清楚上文下理就係點呀
[00:15:09.200 --> 00:15:13.200]  用溫柔同埋敬畏嘅心去回應別人對你嘅挑戰
[00:15:13.200 --> 00:15:16.200]  呢個嘅敬畏絕對唔係指到神
[00:15:16.200 --> 00:15:20.200]  原來意思呢個敬畏係指尊敬嘅意思
[00:15:20.200 --> 00:15:23.200]  特別係當你面對一啲嘅官長
[00:15:23.200 --> 00:15:25.200]  一啲嘅掌權者
[00:15:25.200 --> 00:15:27.200]  你帶去挑戰你嘅時候
[00:15:27.200 --> 00:15:29.200]  你嘅態度係點樣呢
[00:15:29.200 --> 00:15:32.200]  仍然係用敬畏嘅心嚟帶去對佢哋
[00:15:32.200 --> 00:15:35.200]  耶穌去被捕
[00:15:35.200 --> 00:15:37.200]  其實係唔合法嘅
[00:15:37.200 --> 00:15:39.200]  係夜晚黑嚟帶去審訊
[00:15:39.200 --> 00:15:41.200]  如果我哋熟悉嘅時候呢
[00:15:41.200 --> 00:15:43.200]  係冇理由夜晚黑開庭嘅
[00:15:43.200 --> 00:15:46.200]  但係夜晚半夜三更嚟去審訊耶穌
[00:15:46.200 --> 00:15:47.200]  跟住佢哋呢
[00:15:47.200 --> 00:15:50.200]  私底下嚟去凌辱耶穌
[00:15:50.200 --> 00:15:52.200]  正如保釣嘅英雄
[00:15:52.200 --> 00:15:55.200]  佢哋返咗嚟啦就話呢三個人呢
[00:15:55.200 --> 00:15:56.200]  困喺一個斗室嗰度
[00:15:56.200 --> 00:15:59.200]  連佢哋要小解嘅時候都冇
[00:15:59.200 --> 00:16:01.200]  即係有一個就話我要射落個汽水樽
[00:16:01.200 --> 00:16:02.200]  個膠樽嗰度囉
[00:16:02.200 --> 00:16:04.200]  有個我理得佢咪射落地下囉
[00:16:04.200 --> 00:16:05.200]  咁射落地下咪死囉
[00:16:05.200 --> 00:16:07.200]  自己整返自己咋嘛係咪先
[00:16:07.200 --> 00:16:10.200]  原來當時佢哋好唔合法地去對待耶穌嘅
[00:16:10.200 --> 00:16:13.200]  我哋再睇萬福金二十六章嘅六十七節
[00:16:13.200 --> 00:16:14.200]  我哋一齊嚟讀出
[00:16:24.200 --> 00:16:27.200]  有啲人吐口水喺耶穌嘅面上面
[00:16:27.200 --> 00:16:29.200]  中國人有一句成語
