
[00:00:00.000 --> 00:00:04.300]  第一章已經講了很多「耶穌是甚麼?耶穌是誰?」
[00:02:13.800 --> 00:02:16.900]  在我們身上上去下來
[00:02:16.900 --> 00:02:18.900]  我們可以屬天
[00:02:18.900 --> 00:02:20.600]  我們可以屬神
[00:02:20.600 --> 00:02:23.300]  耶穌來就是做這件事
[00:02:23.500 --> 00:02:25.500]  我們可以超越肉體
[00:02:25.500 --> 00:02:27.400]  我們可以超越一切環境
[00:02:27.400 --> 00:02:29.300]  我們可以超越一切困難
[00:02:29.300 --> 00:02:31.300]  是因為耶穌來了
[00:02:31.300 --> 00:02:35.300]  第二章是第一個耶穌行的神蹟
[00:02:35.300 --> 00:02:37.200]  很多人很熟悉
[00:02:37.200 --> 00:02:38.800]  很認識
[00:02:38.800 --> 00:02:40.400]  不過我不知道
[00:02:40.400 --> 00:02:42.000]  當我們看這個神蹟的時候
[00:02:42.000 --> 00:02:44.500]  我們的焦點在哪裏
[00:02:44.500 --> 00:02:47.400]  可能仍然會見到耶穌很大能
[00:02:47.400 --> 00:02:49.300]  因為水都變成酒
[00:02:49.300 --> 00:02:51.400]  祂幫到很多人
[00:02:51.400 --> 00:02:54.100]  否則婚宴會很尷尬
[00:02:54.100 --> 00:02:56.300]  祂讓我們見到
[00:02:56.300 --> 00:02:58.100]  耶穌就是來幫助人的
[00:02:58.100 --> 00:03:02.000]  耶穌就是要來滿足人很多的需要
[00:03:02.000 --> 00:03:03.800]  如果我們停在這裏
[00:03:03.800 --> 00:03:05.800]  我想說我們不明白
[00:03:05.800 --> 00:03:07.600]  不明白
[00:03:07.600 --> 00:03:09.700]  神要行神蹟
[00:03:09.700 --> 00:03:11.300]  耶穌要行神蹟
[00:03:11.300 --> 00:03:12.300]  為什麼
[00:03:12.300 --> 00:03:14.800]  我們一起來重思這段神蹟
[00:03:14.800 --> 00:03:17.200]  我們看看第二章的第一節
[00:03:17.200 --> 00:03:19.200]  請你一起讀多一次第一節
[00:03:19.200 --> 00:03:19.500]  好嗎
[00:03:19.500 --> 00:03:20.500]  一二三
[00:03:20.800 --> 00:03:28.400]  (聖經)
[00:03:28.400 --> 00:03:29.400]  可以夠了
[00:03:29.400 --> 00:03:32.000]  我跟著我想讀一讀另外一些的經文
[00:03:32.000 --> 00:03:33.600]  不過今天如果你可以打個聖經也不錯
[00:03:33.600 --> 00:03:35.200]  因為有些要揭的聖經
[00:03:35.200 --> 00:03:36.900]  如果你可以方便的
[00:03:36.900 --> 00:03:38.400]  你打開《若人福音》第二章
[00:03:38.400 --> 00:03:39.800]  我想讀另外一段
[00:03:39.800 --> 00:03:41.300]  是對應著這一節
[00:03:41.300 --> 00:03:42.300]  只是這一節
[00:03:42.300 --> 00:03:43.900]  可能對你來說
[00:03:43.900 --> 00:03:45.200]  永遠這些是隱言
[00:03:45.200 --> 00:03:46.300]  不用理會的
[00:03:46.300 --> 00:03:48.500]  是不是
[00:03:48.500 --> 00:03:49.500]  有時候你看故事
[00:03:49.500 --> 00:03:50.500]  你看那個隱言
[00:03:50.500 --> 00:03:51.600]  是不理會的
[00:03:51.600 --> 00:03:53.000]  不過我想說
[00:03:53.000 --> 00:03:54.500]  是要理會的
[00:03:54.500 --> 00:03:56.100]  為什麼要理會
[00:03:56.100 --> 00:03:57.100]  我解釋給你聽
[00:03:57.100 --> 00:03:58.800]  請你打開第二章之後
[00:03:58.800 --> 00:04:00.900]  我想你看第十八節開始那一段
[00:04:00.900 --> 00:04:02.500]  我們不讀這麼多
[00:04:02.500 --> 00:04:03.900]  因為時間關係
[00:04:03.900 --> 00:04:05.100]  我只是讀一讀
[00:04:05.100 --> 00:04:06.300]  第二十節開始
[00:04:06.300 --> 00:04:06.800]  好嗎
[00:04:06.800 --> 00:04:08.600]  其實耶穌跟他說了一些東西
[00:04:08.600 --> 00:04:09.200]  就是說
[00:04:09.200 --> 00:04:11.200]  祂要拆毀聖殿
[00:04:11.200 --> 00:04:12.700]  三日內建立
[00:04:12.700 --> 00:04:15.000]  那猶太人二十節就這麼說
[00:04:15.000 --> 00:04:16.500]  猶太人就說了
[00:04:16.500 --> 00:04:18.700]  這個殿是四十六年才成的
[00:04:18.900 --> 00:04:20.900]  你三日內就再建立起來
[00:04:20.900 --> 00:04:23.100]  魔就是在挑戰耶穌
[00:04:23.100 --> 00:04:24.100]  那耶穌就說了
[00:04:24.100 --> 00:04:25.200]  三十一
[00:04:25.200 --> 00:04:26.700]  耶穌者說
[00:04:26.700 --> 00:04:28.800]  是以他的身體為殿
[00:04:28.800 --> 00:04:32.300]  所以到他從死裡復活以後
[00:04:32.300 --> 00:04:35.100]  門徒就想起他說過
[00:04:35.100 --> 00:04:36.100]  者說
[00:04:36.100 --> 00:04:39.200]  便信了聖經和耶穌所說的
[00:04:39.200 --> 00:04:41.800]  我們要留心
[00:04:41.800 --> 00:04:43.400]  有時候讀聖經
[00:04:43.400 --> 00:04:44.700]  其實很有趣
[00:04:44.700 --> 00:04:46.800]  其實耶穌經常說一些未來的東西
[00:04:48.400 --> 00:04:50.900]  耶穌經常說一些之後會發生的東西
[00:04:50.900 --> 00:04:52.300]  所以有時候我們
[00:04:52.300 --> 00:04:53.500]  如果我們在現場也好
[00:04:53.500 --> 00:04:54.200]  或者今天
[00:04:54.200 --> 00:04:55.200]  等於我們看啟示錄
[00:04:55.200 --> 00:04:56.500]  有時候我們不知道在做什麼
[00:04:56.500 --> 00:04:57.500]  不過我想說
[00:04:57.500 --> 00:04:59.000]  如果我們願意
[00:04:59.000 --> 00:05:00.100]  好像剛才那個師哥說
[00:05:00.100 --> 00:05:02.000]  我們在心靈裡
[00:05:02.000 --> 00:05:03.100]  求聖靈
[00:05:03.100 --> 00:05:05.500]  求耶穌的真光來照
[00:05:05.500 --> 00:05:07.200]  我想說我們是能夠看到的
[00:05:07.200 --> 00:05:08.900]  一些是未來
[00:05:08.900 --> 00:05:11.500]  一些可能在你心靈裡發生的事情
[00:05:11.500 --> 00:05:14.000]  可能外面你還不知道是怎麼樣
[00:05:14.000 --> 00:05:15.600]  你外面仍然看到黑暗
[00:05:15.600 --> 00:05:18.600]  但是裡面卻正在發生神蹟、奇事
[00:05:18.600 --> 00:05:21.700]  第一節說三天是第三天
[00:05:21.700 --> 00:05:23.700]  如果我連接到這裡來看
[00:05:23.700 --> 00:05:24.900]  請問第三天
[00:05:24.900 --> 00:05:26.200]  你想起什麼?
[00:05:26.200 --> 00:05:30.000]  你能連接到嗎?
[00:05:30.000 --> 00:05:32.400]  有沒有人可以告訴我?
[00:05:32.400 --> 00:05:34.800]  你會想起第三天
[00:05:34.800 --> 00:05:36.000]  如果連接到下面
[00:05:36.000 --> 00:05:38.300]  說他三天要見聖殿
[00:05:38.300 --> 00:05:40.800]  死而復活
[00:05:40.800 --> 00:05:43.200]  其實耶穌來
[00:05:43.200 --> 00:05:45.100]  只作一件事
[00:05:45.700 --> 00:05:47.000]  就是死而復活
[00:05:47.000 --> 00:05:49.500]  其實做什麼神蹟
[00:05:49.500 --> 00:05:51.400]  都是指向這件事
[00:05:51.400 --> 00:05:53.700]  所有神蹟
[00:05:53.700 --> 00:05:56.200]  都是指向耶穌的救贖
[00:05:56.200 --> 00:05:59.100]  如果我們經常停在那個
[00:05:59.100 --> 00:06:01.600]  物質、肉體的需要上
[00:06:01.600 --> 00:06:05.100]  我們永不能進入神的心意裡
[00:06:05.100 --> 00:06:07.700]  我很想我們今天一起
[00:06:07.700 --> 00:06:10.300]  轉向神的心意
[00:06:10.300 --> 00:06:12.200]  第一句已經說了
[00:06:12.200 --> 00:06:13.000]  耶穌來
[00:06:13.000 --> 00:06:14.200]  怎樣上去下來
[00:06:14.400 --> 00:06:15.800]  怎樣將天打開
[00:06:15.800 --> 00:06:18.000]  就是祂要從死復活
[00:06:18.000 --> 00:06:20.500]  第二句也很精彩
[00:06:20.500 --> 00:06:22.500]  是一個什麼情況
[00:06:22.500 --> 00:06:24.100]  行一個水變走的神蹟呢?
[00:06:24.100 --> 00:06:26.700]  是一個取親的筵席
[00:06:26.700 --> 00:06:29.200]  我又想你看多一段經文
[00:06:29.200 --> 00:06:31.500]  請你看看第三章
[00:06:31.500 --> 00:06:32.900]  苗人福音
[00:06:32.900 --> 00:06:36.200]  第29節
[00:06:36.200 --> 00:06:38.500]  第30節
[00:06:38.500 --> 00:06:41.300]  所以看聖經很有趣
[00:06:41.300 --> 00:06:43.800]  聖經是之後會有些東西
[00:06:43.800 --> 00:06:44.900]  再告訴你
[00:06:44.900 --> 00:06:46.300]  就引導你
[00:06:46.300 --> 00:06:47.400]  再想多一點
[00:06:47.400 --> 00:06:49.100]  第29、30節
[00:06:49.100 --> 00:06:50.400]  請翻開的
[00:06:50.400 --> 00:06:51.200]  你讀好不好?
[00:06:51.200 --> 00:06:52.200]  1、2、3
[00:06:52.200 --> 00:07:09.300]  有些沒有讀過這段經文
[00:07:09.300 --> 00:07:10.300]  可能不明白這裡說什麼
[00:07:10.300 --> 00:07:12.300]  但是讀過的應該知道
[00:07:12.300 --> 00:07:13.700]  新郎子的是誰?
[00:07:14.500 --> 00:07:16.400]  知不知道?
[00:07:16.400 --> 00:07:17.900]  朋友子的是誰?
[00:07:17.900 --> 00:07:19.700]  施洗約翰在作見證
[00:07:19.700 --> 00:07:21.000]  他說
[00:07:21.000 --> 00:07:22.600]  有些人在說施洗約翰
[00:07:22.600 --> 00:07:23.100]  喂
[00:07:23.100 --> 00:07:24.100]  耶穌啊
[00:07:24.100 --> 00:07:25.600]  拿了你的東西來做
[00:07:25.600 --> 00:07:28.000]  那些人都去了耶穌那裡洗禮了
[00:07:28.000 --> 00:07:29.400]  不光顧你了
[00:07:29.400 --> 00:07:31.600]  令到施洗約翰
[00:07:31.600 --> 00:07:32.600]  動搖的地位
[00:07:32.600 --> 00:07:33.300]  那些人很害怕
[00:07:33.300 --> 00:07:34.700]  因為群眾永遠看東西
[00:07:34.700 --> 00:07:35.500]  就是看表面
[00:07:35.500 --> 00:07:37.200]  施洗約翰
[00:07:37.200 --> 00:07:38.200]  反倒跟他說
[00:07:38.200 --> 00:07:39.200]  我很滿足
[00:07:39.200 --> 00:07:42.800]  因為我後面要來的人比我更大
[00:07:42.800 --> 00:07:44.800]  我連幫他解鞋帶也不配
[00:07:44.800 --> 00:07:45.800]  那個就是新郎
[00:07:45.800 --> 00:07:47.500]  新郎來幹什麼?
[00:07:47.500 --> 00:07:49.800]  新郎來要娶新婦
[00:07:49.800 --> 00:07:51.500]  我是他朋友
[00:07:51.500 --> 00:07:53.100]  我陪著他歡喜快樂
[00:07:53.100 --> 00:07:54.600]  他要興旺
[00:07:54.600 --> 00:07:55.700]  耶穌要出來
[00:07:55.700 --> 00:07:57.000]  我要衰味
[00:07:57.000 --> 00:07:57.900]  我要退去了
[00:07:57.900 --> 00:08:00.400]  因為我只是預備人們要見耶穌
[00:08:00.400 --> 00:08:02.000]  所以我任務完成
[00:08:02.000 --> 00:08:02.700]  我很歡喜
[00:08:02.700 --> 00:08:03.800]  因為耶穌來了
[00:08:03.800 --> 00:08:05.000]  才是重點
[00:08:05.000 --> 00:08:07.400]  一切都不是重點
[00:08:07.400 --> 00:08:08.700]  耶穌來了
[00:08:08.700 --> 00:08:10.900]  才是我們要歡喜
[00:08:10.900 --> 00:08:12.100]  要欣賞
[00:08:12.300 --> 00:08:14.300]  要很認識的事
[00:08:14.300 --> 00:08:16.300]  如果我們還沒覺得耶穌來了
[00:08:16.300 --> 00:08:17.300]  有多歡喜
[00:08:17.300 --> 00:08:19.800]  因為我的房子還有很多問題
[00:08:19.800 --> 00:08:21.700]  我的家庭還有很多問題
[00:08:21.700 --> 00:08:22.500]  我想說
[00:08:22.500 --> 00:08:23.500]  耶穌來了
[00:08:23.500 --> 00:08:26.200]  這一切都可以不是成為問題
[00:08:26.200 --> 00:08:29.000]  因為耶穌來了
[00:08:29.000 --> 00:08:30.200]  祂要成就的
[00:08:30.200 --> 00:08:31.800]  是最重要的心意
[00:08:31.800 --> 00:08:34.100]  祂從死復活來娶親
[00:08:34.100 --> 00:08:36.700]  其實這個延續裏面是預表著一件事
[00:08:36.700 --> 00:08:39.800]  將來在最終極的新天新地的時候
[00:08:39.800 --> 00:08:41.700]  有一個叫做高揚的婚宴
[00:08:43.300 --> 00:08:44.800]  耶穌就是那個新郎
[00:08:44.800 --> 00:08:46.900]  請問哪些是新婦?
[00:08:46.900 --> 00:08:47.400]  你知不知道?
[00:08:47.400 --> 00:08:48.700]  哪些?
[00:08:48.700 --> 00:08:49.700]  那些人都很驚訝
[00:08:49.700 --> 00:08:51.800]  為什麼耶穌那麼濫愛呢?
[00:08:51.800 --> 00:08:54.200]  新婦是一個的
[00:08:54.200 --> 00:08:56.400]  是因為一個身體
[00:08:56.400 --> 00:08:58.500]  一個新婦
[00:08:58.500 --> 00:08:59.700]  請問是什麼?
[00:08:59.700 --> 00:09:01.200]  是教會
[00:09:01.200 --> 00:09:02.400]  當然你經常說
[00:09:02.400 --> 00:09:03.400]  我們這間教會
[00:09:03.400 --> 00:09:04.400]  旁邊那間教會
[00:09:04.400 --> 00:09:05.300]  很多間教會
[00:09:05.300 --> 00:09:06.800]  不過其實是什麼?
[00:09:06.800 --> 00:09:08.500]  是一個教會
[00:09:08.500 --> 00:09:10.500]  是一個身體
[00:09:11.400 --> 00:09:12.600]  其實耶穌來
[00:09:12.600 --> 00:09:13.900]  成就的
[00:09:13.900 --> 00:09:15.100]  非常美麗
[00:09:15.100 --> 00:09:17.000]  死而復活之後
[00:09:17.000 --> 00:09:19.100]  是要將死而復活的大能
[00:09:19.100 --> 00:09:20.200]  在新婦
[00:09:20.200 --> 00:09:21.400]  在教會
[00:09:21.400 --> 00:09:22.900]  在一群熟人的生命裏面
[00:09:22.900 --> 00:09:24.400]  發生這個大能
[00:09:24.400 --> 00:09:26.300]  這個是根基
[00:09:26.300 --> 00:09:27.300]  如果你看這段東西
[00:09:27.300 --> 00:09:28.500]  你只是猛想著
[00:09:28.500 --> 00:09:30.400]  好像瑪麗亞媽媽
[00:09:30.400 --> 00:09:31.400]  就是那個媽媽一樣
[00:09:31.400 --> 00:09:32.600]  不要走了
[00:09:32.600 --> 00:09:34.100]  很尷尬
[00:09:34.100 --> 00:09:35.300]  不歡喜
[00:09:35.300 --> 00:09:36.900]  整個婚宴沒有了
[00:09:36.900 --> 00:09:38.300]  於是我們只是看
[00:09:38.300 --> 00:09:39.800]  快點搞定就走
[00:09:40.100 --> 00:09:41.800]  的時候我們看不到
[00:09:41.800 --> 00:09:42.500]  神
[00:09:42.500 --> 00:09:44.000]  那種心腸肺腑
[00:09:44.000 --> 00:09:45.400]  所以這個根基很重要
[00:09:45.400 --> 00:09:45.900]  就是
[00:09:45.900 --> 00:09:47.100]  我們要看耶穌來
[00:09:47.100 --> 00:09:47.900]  怎樣打開天
[00:09:47.900 --> 00:09:49.200]  是從死復活
[00:09:49.200 --> 00:09:51.000]  打通所有
[00:09:51.000 --> 00:09:52.600]  我們本來應該滅亡
[00:09:52.600 --> 00:09:53.800]  與神隔絕的
[00:09:53.800 --> 00:09:54.600]  這個
[00:09:54.600 --> 00:09:55.500]  很重要
[00:09:55.500 --> 00:09:57.200]  可能對我們來說
[00:09:57.200 --> 00:09:58.800]  神在不在不是很重要
[00:09:58.800 --> 00:10:00.400]  因為我只要和家人在一起
[00:10:00.400 --> 00:10:02.000]  這個是我現在重視的事情
[00:10:02.000 --> 00:10:02.800]  但是我想說
[00:10:02.800 --> 00:10:04.600]  神關心的是祂的事情
[00:10:04.600 --> 00:10:06.400]  神也知道其實
[00:10:06.400 --> 00:10:07.200]  對你來說
[00:10:07.200 --> 00:10:07.800]  你知不知道
[00:10:07.800 --> 00:10:08.900]  原來有神同在
[00:10:09.200 --> 00:10:10.200]  家裡的事情
[00:10:10.200 --> 00:10:11.400]  可以
[00:10:11.400 --> 00:10:13.100]  是在神的手中
[00:10:13.100 --> 00:10:14.000]  變化
[00:10:14.000 --> 00:10:15.400]  但是我們不明白
[00:10:15.400 --> 00:10:16.800]  我們整天在搞地上
[00:10:16.800 --> 00:10:18.000]  很多很多的事情
[00:10:18.000 --> 00:10:19.200]  我們一樣又搞
[00:10:19.200 --> 00:10:19.700]  兩樣又搞
[00:10:19.700 --> 00:10:20.900]  所以越多事情發生
[00:10:20.900 --> 00:10:22.000]  你就越忙碌
[00:10:22.000 --> 00:10:22.900]  越忙碌
[00:10:22.900 --> 00:10:24.300]  我們就越看不見
[00:10:24.300 --> 00:10:25.900]  那個更重要的
[00:10:25.900 --> 00:10:26.500]  神的
[00:10:26.500 --> 00:10:28.300]  心意和解決方法
[00:10:28.300 --> 00:10:29.200]  神
[00:10:29.200 --> 00:10:30.600]  說祂要做的神蹟
[00:10:30.600 --> 00:10:32.100]  是死裡復活的神蹟
[00:10:32.100 --> 00:10:33.700]  這個是祂的心腸
[00:10:33.700 --> 00:10:34.800]  但是看下去
[00:10:34.800 --> 00:10:35.700]  我們一起看下去
[00:10:35.700 --> 00:10:36.600]  進入故事
[00:10:36.600 --> 00:10:38.100]  基礎就是
[00:10:38.100 --> 00:10:39.600]  耶穌來要死而復活
[00:10:39.600 --> 00:10:41.600]  耶穌來是要完成一件
[00:10:41.600 --> 00:10:42.400]  很遠
[00:10:42.400 --> 00:10:43.800]  即將要完成的事情
[00:10:43.800 --> 00:10:45.200]  就是祂正在預備
[00:10:45.200 --> 00:10:46.200]  迎娶新婦
[00:10:46.200 --> 00:10:46.900]  就是我們
[00:10:46.900 --> 00:10:48.700]  但是怎樣發生呢
[00:10:48.700 --> 00:10:49.300]  看下去
[00:10:49.300 --> 00:10:50.000]  好了
[00:10:50.000 --> 00:10:51.600]  瑪利亞和他一起去筵席
[00:10:51.600 --> 00:10:52.900]  去筵席
[00:10:52.900 --> 00:10:53.800]  不過提醒一下
[00:10:53.800 --> 00:10:54.600]  不是亂說
[00:10:54.600 --> 00:10:55.800]  將第三天
[00:10:55.800 --> 00:10:57.200]  逢第三天都說是
[00:10:57.200 --> 00:10:58.200]  我要補充
[00:10:58.200 --> 00:10:59.600]  為什麼我會這樣理解
[00:10:59.600 --> 00:11:01.300]  是因為後面有提到死而復活
[00:11:01.300 --> 00:11:03.600]  我才會大膽地這樣理解
[00:11:03.600 --> 00:11:04.400]  所以請大家不要
[00:11:04.400 --> 00:11:04.800]  第三天
[00:11:04.800 --> 00:11:06.000]  逢第三天都是說死而復活
[00:11:06.000 --> 00:11:07.500]  不是一定是這樣
[00:11:07.500 --> 00:11:08.200]  請大家留意
[00:11:08.200 --> 00:11:09.600]  是有一個上文下理
[00:11:09.600 --> 00:11:10.300]  去支持的
[00:11:10.300 --> 00:11:10.900]  好
[00:11:10.900 --> 00:11:11.800]  我們再下去
[00:11:11.800 --> 00:11:13.100]  瑪利亞
[00:11:13.100 --> 00:11:14.700]  她的關心是什麼
[00:11:14.700 --> 00:11:17.400]  是什麼
[00:11:17.400 --> 00:11:18.600]  好
[00:11:18.600 --> 00:11:19.500]  我們看一看那段
[00:11:19.500 --> 00:11:20.400]  讀一讀第三節
[00:11:20.400 --> 00:11:21.400]  讀一讀
[00:11:21.400 --> 00:11:21.600]  拜託
[00:11:21.600 --> 00:11:28.800]  請問沒有酒
[00:11:28.800 --> 00:11:29.900]  為什麼要和耶穌說
[00:11:29.900 --> 00:11:34.100]  應該找那些什麼管弦夕
[00:11:34.100 --> 00:11:35.500]  沒有酒就快點買吧
[00:11:35.500 --> 00:11:36.700]  為什麼要和耶穌說
[00:11:37.700 --> 00:11:38.700]  她的兒子是什麼
[00:11:38.700 --> 00:11:40.400]  什麼做酒的嗎
[00:11:40.400 --> 00:11:43.200]  她的兒子是木匠
[00:11:43.200 --> 00:11:43.900]  不是酒匠
[00:11:43.900 --> 00:11:45.300]  不是酒的那些人
[00:11:45.300 --> 00:11:46.700]  不是賣紅酒的
[00:11:46.700 --> 00:11:48.200]  為什麼要找耶穌
[00:11:48.200 --> 00:11:53.200]  瑪利亞知道耶穌是怎樣的
[00:11:53.200 --> 00:11:55.700]  有天使告訴過她
[00:11:55.700 --> 00:11:56.200]  耶穌是什麼
[00:11:56.200 --> 00:11:56.600]  是不是
[00:11:56.600 --> 00:11:57.700]  是不是
[00:11:57.700 --> 00:11:58.900]  但我想說
[00:11:58.900 --> 00:11:59.700]  瑪利亞這一刻
[00:11:59.700 --> 00:12:01.300]  她明不明白耶穌是什麼
[00:12:01.300 --> 00:12:02.800]  其實還不明白
[00:12:02.800 --> 00:12:03.300]  為什麼
[00:12:03.300 --> 00:12:04.500]  如果不是耶穌的回應
[00:12:04.500 --> 00:12:04.900]  會不會說
[00:12:05.100 --> 00:12:07.700]  我的時候還沒有到
[00:12:07.700 --> 00:12:11.200]  瑪利亞的心裡面
[00:12:11.200 --> 00:12:12.500]  和我們都很相似
[00:12:12.500 --> 00:12:13.500]  有困難
[00:12:13.500 --> 00:12:14.100]  找誰
[00:12:14.100 --> 00:12:15.000]  找耶穌
[00:12:15.000 --> 00:12:16.700]  因為我們看耶穌
[00:12:16.700 --> 00:12:18.800]  有一點像那種
[00:12:18.800 --> 00:12:20.300]  幫我們成就
[00:12:20.300 --> 00:12:22.100]  我們不能成就的那些事
[00:12:22.100 --> 00:12:23.900]  這個是神
[00:12:23.900 --> 00:12:25.600]  但神不是這樣
[00:12:25.600 --> 00:12:27.600]  神是一味
[00:12:27.600 --> 00:12:28.900]  做祂要做的事
[00:12:28.900 --> 00:12:30.300]  耶穌說什麼
[00:12:30.300 --> 00:12:32.100]  雖然酒沒有了
[00:12:32.100 --> 00:12:33.200]  用盡了
[00:12:33.700 --> 00:12:35.600]  但耶穌說我的時候還沒有到
[00:12:35.600 --> 00:12:36.700]  待會我會說一點
[00:12:36.700 --> 00:12:37.600]  不過我會說多一點
[00:12:37.600 --> 00:12:38.100]  就是前面
[00:12:38.100 --> 00:12:39.700]  酒用盡了
[00:12:39.700 --> 00:12:41.300]  沒有酒這件事
[00:12:41.300 --> 00:12:42.300]  都是很重要的
[00:12:42.300 --> 00:12:43.300]  因為這個故事
[00:12:43.300 --> 00:12:44.500]  其實是在說
[00:12:44.500 --> 00:12:46.900]  耶穌為什麼要從死復活
[00:12:46.900 --> 00:12:48.800]  因為祂要結束一些事情
[00:12:48.800 --> 00:12:50.300]  祂要開啟一些事情
[00:12:50.300 --> 00:12:51.400]  你記住
[00:12:51.400 --> 00:12:52.200]  死而復活是什麼
[00:12:52.200 --> 00:12:53.600]  祂結束一些事情
[00:12:53.600 --> 00:12:55.200]  祂要開始一些事情
[00:12:55.200 --> 00:12:57.000]  這個痕跡是在說這件事
[00:12:57.000 --> 00:12:58.300]  祂結束什麼
[00:12:58.300 --> 00:12:59.800]  酒用盡了
[00:12:59.800 --> 00:13:01.100]  沒有酒了
[00:13:01.100 --> 00:13:03.300]  其實是代表一個很開心的事情
[00:13:03.300 --> 00:13:04.300]  瑪利亞就不開心
[00:13:04.300 --> 00:13:05.100]  因為沒有酒
[00:13:05.100 --> 00:13:06.700]  婚宴就散
[00:13:06.700 --> 00:13:09.000]  但是對耶穌來說
[00:13:09.000 --> 00:13:09.800]  是重要的
[00:13:09.800 --> 00:13:10.300]  為什麼
[00:13:10.300 --> 00:13:12.700]  因為唯有人的酒用盡
[00:13:12.700 --> 00:13:15.200]  人的方法盡頭
[00:13:15.200 --> 00:13:17.300]  神就可以來了
[00:13:17.300 --> 00:13:19.500]  其實這是一個好消息
[00:13:19.500 --> 00:13:21.600]  當我們的酒用盡
[00:13:21.600 --> 00:13:23.600]  當我們的酒沒有了
[00:13:23.600 --> 00:13:25.700]  其實耶穌就來了
[00:13:25.700 --> 00:13:28.100]  其實我們生命常常經歷這件事
[00:13:28.100 --> 00:13:28.700]  同意嗎
[00:13:28.700 --> 00:13:30.300]  我們的盡頭
[00:13:30.500 --> 00:13:33.400]  常常就是酒用盡什麼都不行的時候
[00:13:33.400 --> 00:13:34.200]  就找耶穌
[00:13:34.200 --> 00:13:36.400]  不過如果我們每次
[00:13:36.400 --> 00:13:39.300]  只看到耶穌是那個救主
[00:13:39.300 --> 00:13:42.000]  就是只是幫我們搞事的時候
[00:13:42.000 --> 00:13:43.900]  但是我們不認識祂是王
[00:13:43.900 --> 00:13:45.000]  祂是神的時候
[00:13:45.000 --> 00:13:47.000]  其實永遠我們都是在那個
[00:13:47.000 --> 00:13:49.000]  就是cycle(循環)裡面
[00:13:49.000 --> 00:13:50.800]  我們永遠都不能夠
[00:13:50.800 --> 00:13:53.800]  按神的心意去看這件事
[00:13:53.800 --> 00:13:56.300]  我們很多事情未被釋放
[00:13:56.300 --> 00:13:58.500]  因為我們只是很緊張
[00:13:58.500 --> 00:13:59.800]  怎樣解決這些事情
[00:14:00.200 --> 00:14:01.100]  我們不緊張
[00:14:01.100 --> 00:14:03.300]  其實耶穌來了要做什麼
[00:14:03.300 --> 00:14:05.300]  但是這裡很重要
