
[00:00:00.000 --> 00:00:05.000]  多謝主又有機會在此與大家分享聖經的說話
[00:06:46.000 --> 00:06:49.000]  他們會在一個寺院裏面靜心地修行
[00:06:49.000 --> 00:06:52.000]  然後有四幢圍牆圍著他們保護他們
[00:06:52.000 --> 00:06:59.000]  不過他們的生活也是靠著信眾給予暴施來維持的
[00:06:59.000 --> 00:07:03.000]  歷代以來有很多虔誠的有錢人
[00:07:03.000 --> 00:07:05.000]  甚至是君王
[00:07:05.000 --> 00:07:08.000]  他們是為了表達他們對信仰的虔誠
[00:07:08.000 --> 00:07:11.000]  甘願地將自己寫生在佛寺
[00:07:11.000 --> 00:07:13.000]  然後要求他們的臣子們
[00:07:13.000 --> 00:07:15.000]  拿出錢來將他們贖出來
[00:07:15.000 --> 00:07:18.000]  用這個方法來暴施這個憎眾
[00:07:18.000 --> 00:07:21.000]  所以這個字眼原來在我們中國文化傳統裏面
[00:07:21.000 --> 00:07:24.000]  本來其實是指著一種很高尚的
[00:07:24.000 --> 00:07:27.000]  有功德意義的一種宗教的行為
[00:07:27.000 --> 00:07:29.000]  當然我們現在講的是猶太教
[00:07:29.000 --> 00:07:32.000]  猶太教和我們有一點點的不同
[00:07:32.000 --> 00:07:34.000]  因為在猶太教裏面
[00:07:34.000 --> 00:07:37.000]  猶太教傳統的所謂僧侶即是他們的祭師們
[00:07:37.000 --> 00:07:43.000]  他們有充足的律法的保障來照顧他們的生活
[00:07:43.000 --> 00:07:47.000]  所以他們完全不需要擔心他們的生活需要
[00:07:47.000 --> 00:07:50.000]  甚至在當時作為一個祭師
[00:07:50.000 --> 00:07:51.000]  作為一些利物人
[00:07:51.000 --> 00:07:53.000]  在聖殿裏面服侍他們的生活
[00:07:53.000 --> 00:07:58.000]  會比一般的群眾更加豐富和更加優雅
[00:07:58.000 --> 00:08:01.000]  因此當耶穌在這裏所講施捨的時候
[00:08:01.000 --> 00:08:08.000]  他的重點不是在怎樣去照顧這些猶太教的聖品階層
[00:08:08.000 --> 00:08:10.000]  他所講的其實是指
[00:08:10.000 --> 00:08:18.000]  怎樣來照顧自己這個社群裏面那些有需要的貧困的人
[00:08:18.000 --> 00:08:23.000]  即是我們通常所講的周濟蓬人這個意思
[00:08:23.000 --> 00:08:27.000]  其實當主耶穌用到吹號這個講法的時候
[00:08:27.000 --> 00:08:31.000]  他已經在那裏藉著吹號來暗示出
[00:08:31.000 --> 00:08:36.000]  有關他所指的施捨行為的重點所在
[00:08:36.000 --> 00:08:40.000]  因為吹號這個字其實不單單是一種誇張的講法
[00:08:40.000 --> 00:08:44.000]  因為怎會有人拿著喇叭來到外面
[00:08:44.000 --> 00:08:46.000]  然後在施捨的時候吹喇叭
[00:08:46.000 --> 00:08:48.000]  吸引人注意呢
[00:08:48.000 --> 00:08:50.000]  這真是一個很瘋狂的做法
[00:08:50.000 --> 00:08:52.000]  但耶穌的意思不是純粹在這方面
[00:08:52.000 --> 00:08:54.000]  耶穌用的吹號這個字眼
[00:08:54.000 --> 00:09:00.000]  其實是在玩一個我們叫相關語的表達方法
[00:09:00.000 --> 00:09:06.000]  這個我們需要去到猶太人的生活背景裏面去了解
[00:09:06.000 --> 00:09:08.000]  然後在耶穌的時候
[00:09:08.000 --> 00:09:12.000]  當時還有聖殿的存在
[00:09:12.000 --> 00:09:15.000]  聖殿是猶太人的生活和禮拜的一個很重要的中心
[00:09:15.000 --> 00:09:17.000]  聖殿是一個很複雜的建築物
[00:09:17.000 --> 00:09:19.000]  有很多蟲的
[00:09:19.000 --> 00:09:21.000]  在其中的一進裏面
[00:09:21.000 --> 00:09:23.000]  有一個地方叫做婦女院
[00:09:23.000 --> 00:09:25.000]  婦女院很多人有些誤會
[00:09:25.000 --> 00:09:28.000]  就以為只有婦女可以在婦女院裏面禮拜神
[00:09:28.000 --> 00:09:30.000]  其實不是
[00:09:30.000 --> 00:09:33.000]  婦女院是婦女能夠進到聖殿裏面的
[00:09:33.000 --> 00:09:35.000]  內層裏面最內的地方
[00:09:35.000 --> 00:09:37.000]  不可以再進的了
[00:09:37.000 --> 00:09:41.000]  不過那個地方其實男士都可以在那裏來做禮拜的
[00:09:41.000 --> 00:09:44.000]  不過男士可以再進去更親近的地方
[00:09:44.000 --> 00:09:45.000]  所以換句話說
[00:09:45.000 --> 00:09:47.000]  婦女院是一個公眾的地方
[00:09:47.000 --> 00:09:50.000]  在這個婦女院的園子的四周
[00:09:50.000 --> 00:09:52.000]  有一些走廊
[00:09:52.000 --> 00:09:54.000]  在這些走廊裏面
[00:09:54.000 --> 00:09:57.000]  其實擺著了16個箱
[00:09:57.000 --> 00:10:00.000]  這些箱的形狀很奇怪
[00:10:00.000 --> 00:10:03.000]  下面是很肥
[00:10:03.000 --> 00:10:05.000]  上面就是很窄
[00:10:05.000 --> 00:10:08.000]  看起來就好像一個倒轉了的喇叭
[00:10:08.000 --> 00:10:11.000]  即是倒轉了一個號的意思
[00:10:11.000 --> 00:10:13.000]  這些箱其實是一些奉獻箱
[00:10:13.000 --> 00:10:16.000]  下面肥壯的地方
[00:10:16.000 --> 00:10:19.000]  是用來儲著那些會眾的捐獻
[00:10:19.000 --> 00:10:22.000]  窄的口是讓人可以將這些捐獻
[00:10:22.000 --> 00:10:26.000]  投在這個奉獻箱裏面
[00:10:26.000 --> 00:10:29.000]  所以在猶太人的傳統裏面
[00:10:29.000 --> 00:10:31.000]  這些奉獻箱
[00:10:31.000 --> 00:10:34.000]  他們就匿稱為喇叭
[00:10:34.000 --> 00:10:37.000]  而他們會去到聖殿裏面
[00:10:37.000 --> 00:10:39.000]  進行禮拜的時候
[00:10:39.000 --> 00:10:41.000]  他們會按照他們心裏面的感動
[00:10:41.000 --> 00:10:44.000]  將他們的錢投入在這些喇叭裏面
[00:10:44.000 --> 00:10:47.000]  然後匿稱這個行為叫做吹號
[00:10:47.000 --> 00:10:49.000]  即是吹喇叭
[00:10:49.000 --> 00:10:53.000]  這個行動是這樣來的
[00:10:53.000 --> 00:10:55.000]  這些16個箱
[00:10:55.000 --> 00:10:57.000]  其實上面都編了碼
[00:10:57.000 --> 00:11:00.000]  不過就是按照猶太人
[00:11:00.000 --> 00:11:06.000]  所有的22個希伯來文字母的次序編了碼
[00:11:06.000 --> 00:11:08.000]  為甚麼要編碼呢
[00:11:08.000 --> 00:11:11.000]  因為他要指明每一個奉獻箱
[00:11:11.000 --> 00:11:13.000]  是有一個特別的奉獻用途
[00:11:13.000 --> 00:11:14.000]  你想奉獻甚麼
[00:11:14.000 --> 00:11:17.000]  你就投在一個適當的奉獻箱裏面
[00:11:17.000 --> 00:11:19.000]  在婦女院裏面
[00:11:19.000 --> 00:11:22.000]  有地方展示每一個奉獻箱
[00:11:22.000 --> 00:11:26.000]  哪個編碼的奉獻箱是作為哪些用途
[00:11:26.000 --> 00:11:29.000]  原來由13個到16個奉獻箱裏面
[00:11:29.000 --> 00:11:32.000]  這些奉獻箱收的錢的用途
[00:11:32.000 --> 00:11:37.000]  是作為關懷耶路撒冷裏面
[00:11:37.000 --> 00:11:39.000]  很多貧窮人的需要
[00:11:39.000 --> 00:11:41.000]  耶路撒冷裏面有很多貧窮的人
[00:11:41.000 --> 00:11:43.000]  有孤兒 有寡婦
[00:11:43.000 --> 00:11:45.000]  有些外來的寄居者
[00:11:45.000 --> 00:11:47.000]  他們生活無所著落
[00:11:47.000 --> 00:11:48.000]  猶太人都認為
[00:11:48.000 --> 00:11:49.000]  這些人既然住在我們中間
[00:11:49.000 --> 00:11:51.000]  我們都要顧念到他
[00:11:51.000 --> 00:11:53.000]  所以當你來到禮拜的時候
[00:11:53.000 --> 00:11:55.000]  你心裏面有感動要捐獻的時候
[00:11:55.000 --> 00:11:56.000]  你想一想
[00:11:56.000 --> 00:11:59.000]  這些人會不會就是你想要幫助的對象呢
[00:11:59.000 --> 00:12:02.000]  你將這些錢投在這些喇叭裏面
[00:12:02.000 --> 00:12:04.000]  吹著這個號的時候
[00:12:04.000 --> 00:12:08.000]  聖殿的工作人員
[00:12:08.000 --> 00:12:09.000]  他們就會將這些錢
[00:12:09.000 --> 00:12:13.000]  用在救助人的事業上
[00:12:13.000 --> 00:12:15.000]  所以當主耶穌說
[00:12:15.000 --> 00:12:16.000]  不要在人賤賤
[00:12:16.000 --> 00:12:17.000]  吹號的時候
[00:12:17.000 --> 00:12:19.000]  這個吹號其實某方面來說
[00:12:19.000 --> 00:12:21.000]  是帶有一個相關的意義
[00:12:21.000 --> 00:12:22.000]  是想捐獻
[00:12:22.000 --> 00:12:26.000]  特別是指周濟貧窮人的捐獻
[00:12:26.000 --> 00:12:29.000]  其實我們知道猶太人在這方面做得很好
[00:12:29.000 --> 00:12:31.000]  在我們基督教還沒有誕生的時候
[00:12:31.000 --> 00:12:34.000]  他們在這方面的行事
[00:12:34.000 --> 00:12:37.000]  已經得到很多人的讚賞
[00:12:37.000 --> 00:12:40.000]  事實上我們早期的基督教
[00:12:40.000 --> 00:12:42.000]  在善事上的努力
[00:12:42.000 --> 00:12:44.000]  我們大家眾所周知
[00:12:44.000 --> 00:12:45.000]  某方面來說
[00:12:45.000 --> 00:12:47.000]  是繼承著這些
[00:12:47.000 --> 00:12:53.000]  從猶太人而來的一種行動
[00:12:53.000 --> 00:12:54.000]  我們基督教
[00:12:54.000 --> 00:12:56.000]  接受了這種傳統
[00:12:56.000 --> 00:12:58.000]  將它發揚光大
[00:12:58.000 --> 00:13:02.000]  那些是我們前輩們看重的一件事
[00:13:02.000 --> 00:13:04.000]  所以會不會我們今天
[00:13:04.000 --> 00:13:07.000]  其實同樣要將這種優美的遺傳
[00:13:07.000 --> 00:13:11.000]  在我們的生活裡面繼續下去
[00:13:11.000 --> 00:13:13.000]  因為在你和我的身邊
[00:13:13.000 --> 00:13:15.000]  仍然存在很多
[00:13:15.000 --> 00:13:18.000]  在經濟上需要有能力的人
[00:13:18.000 --> 00:13:21.000]  加以幫助的人
[00:13:21.000 --> 00:13:23.000]  不過很可惜
[00:13:23.000 --> 00:13:25.000]  我們發覺到今天我們的教會
[00:13:25.000 --> 00:13:27.000]  已經不再是初創的時候
[00:13:27.000 --> 00:13:31.000]  那種充滿貧窮和低下階層的人選
[00:13:31.000 --> 00:13:34.000]  今天的教會其實很多時候都相當有錢
[00:13:34.000 --> 00:13:37.000]  但是很多時候我們將財富用在哪裡呢?
[00:13:37.000 --> 00:13:42.000]  我們將財富用在建造美輪美奐的教堂
[00:13:42.000 --> 00:13:43.000]  讓我們可以在當中
[00:13:43.000 --> 00:13:45.000]  來到舒舒服服的禮拜
[00:13:45.000 --> 00:13:47.000]  就算我們進行一些慈善的事業
[00:13:47.000 --> 00:13:49.000]  譬如我們傳統所有的
[00:13:49.000 --> 00:13:52.000]  教育的事業或者醫療的事業
[00:13:52.000 --> 00:13:54.000]  很多時候我們基督教
[00:13:54.000 --> 00:13:58.000]  已經將目光不是放在怎樣幫助人的事情上
[00:13:58.000 --> 00:14:02.000]  而是想辦法怎樣去賺取更多的金錢
[00:14:02.000 --> 00:14:05.000]  這個其實值得我們去反思
[00:14:05.000 --> 00:14:08.000]  耶穌再提到施捨的事
[00:14:08.000 --> 00:14:10.000]  其實是提醒我們
[00:14:10.000 --> 00:14:11.000]  樂善好施
[00:14:11.000 --> 00:14:13.000]  其實是我們每一個基督徒
[00:14:13.000 --> 00:14:16.000]  都應該重視的一個行為
[00:14:16.000 --> 00:14:19.000]  現在我們看看第二方面
[00:14:19.000 --> 00:14:22.000]  就是施捨的真情
[00:14:22.000 --> 00:14:25.000]  耶穌說人施捨的時候
[00:14:25.000 --> 00:14:27.000]  不要在人面前吹號
[00:14:27.000 --> 00:14:32.000]  因為施捨不是一件用來炫耀的東西
[00:14:32.000 --> 00:14:34.000]  但是接著就說了一句這樣的說話
[00:14:34.000 --> 00:14:37.000]  他說因此當你們要施捨的時候
[00:14:37.000 --> 00:14:40.000]  當你們要進行施捨的態度的時候
[00:14:40.000 --> 00:14:45.000]  就要左手不知道你右手所做的
[00:14:45.000 --> 00:14:48.000]  這一句話其實歷代以來
[00:14:48.000 --> 00:14:50.000]  都帶給我們很多很多的困難
[00:14:50.000 --> 00:14:53.000]  究竟耶穌的話是什麼意思呢?
[00:14:53.000 --> 00:14:55.000]  怎樣去做一些事情
[00:14:55.000 --> 00:14:59.000]  是左手不知道自己右手做過什麼呢?
[00:14:59.000 --> 00:15:01.000]  有些人認為耶穌基督這個說話
[00:15:01.000 --> 00:15:04.000]  其實只不過是一個誇張的修辭
[00:15:04.000 --> 00:15:07.000]  就類似他在前面說
[00:15:07.000 --> 00:15:09.000]  不要當你施捨的時候
[00:15:09.000 --> 00:15:12.000]  向眾人吹號
[00:15:12.000 --> 00:15:13.000]  來得人的榮耀
[00:15:13.000 --> 00:15:15.000]  一樣是一種誇張的表達
[00:15:15.000 --> 00:15:17.000]  不過有些人就認為
[00:15:17.000 --> 00:15:19.000]  耶穌如果這個話的意思
[00:15:19.000 --> 00:15:22.000]  只不過是一個誇張的表達的話
[00:15:22.000 --> 00:15:26.000]  其實意義就只是重複前面所說的
[00:15:26.000 --> 00:15:28.000]  因此耶穌裡面一定有些含義
[00:15:28.000 --> 00:15:33.000]  是他想再加強教導我們這件事
[00:15:33.000 --> 00:15:35.000]  有人認為這一句話
[00:15:35.000 --> 00:15:39.000]  其實是猶太人的慣用語
[00:15:39.000 --> 00:15:41.000]  我們知道每一種文化
[00:15:41.000 --> 00:15:43.000]  每一種語言
[00:15:43.000 --> 00:15:46.000]  都有他們本身的慣用語
[00:15:46.000 --> 00:15:47.000]  什麼叫慣用語呢?
[00:15:47.000 --> 00:15:49.000]  慣用語就是一種成語
[00:15:49.000 --> 00:15:52.000]  是一種已經現成有的語句
[00:15:52.000 --> 00:15:56.000]  這些語句表面體的字眼
[00:15:56.000 --> 00:16:00.000]  和他要表達的字眼往往有些不同
[00:16:00.000 --> 00:16:02.000]  因此如果有些外人
[00:16:02.000 --> 00:16:06.000]  來學習別人的一些語言的時候
[00:16:06.000 --> 00:16:10.000]  他可能懂得這句話裡面每一個字的意義
[00:16:10.000 --> 00:16:13.000]  但因為他不熟悉文化的內容的話
[00:16:13.000 --> 00:16:15.000]  很多時候遇到這些慣用語
[00:16:15.000 --> 00:16:18.000]  他們就會不明白這些慣用語的內涵是什麼
[00:16:18.000 --> 00:16:24.000]  我們中國是一個有很多慣用語的民族
[00:16:24.000 --> 00:16:27.000]  成語就是一種慣用語
[00:16:27.000 --> 00:16:29.000]  比如我們很熟悉的一句成語
[00:16:29.000 --> 00:16:32.000]  螳螂捕蟬,黃雀在後
[00:16:32.000 --> 00:16:33.000]  我們聽的人就會明白
[00:16:33.000 --> 00:16:36.000]  當你把注意力放在一些事情上的時候
[00:16:36.000 --> 00:16:37.000]  你就要小心
[00:16:37.000 --> 00:16:41.000]  因為你可能會成為一個被其他人注意的對象
[00:16:41.000 --> 00:16:45.000]  我們立刻就會聯想到或了解這句話的意義
[00:16:45.000 --> 00:16:47.000]  但對一個初學中文的人來說
[00:16:47.000 --> 00:16:50.000]  可能會覺得這句話是什麼意思呢?
[00:16:50.000 --> 00:16:53.000]  為什麼有雀,有蟬,有螳螂
[00:16:53.000 --> 00:16:56.000]  難道中國人很喜歡生物學嗎?
[00:16:56.000 --> 00:16:58.000]  我們知道完全不是這個方面
[00:16:58.000 --> 00:17:00.000]  在英語裡面也是
[00:17:00.000 --> 00:17:02.000]  在英語裡面和有很多成語有很多慣用語
[00:17:02.000 --> 00:17:04.000]  有一個特別的含義
[00:17:04.000 --> 00:17:07.000]  比如有一句我們很熟悉的
[00:17:07.000 --> 00:17:11.000]  很慣用的一句英語的慣用語
[00:17:11.000 --> 00:17:14.000]  Every cloud has a silver lining
[00:17:14.000 --> 00:17:15.000]  直譯的意思就是說
[00:17:15.000 --> 00:17:19.000]  每一朵雲其實都會相當於銀邊
[00:17:19.000 --> 00:17:22.000]  如果你單從語言的意義來體會它的時候
[00:17:22.000 --> 00:17:25.000]  你會覺得不知道它說什麼
[00:17:25.000 --> 00:17:29.000]  這個雲彩和銀邊有什麼關係呢?
[00:17:29.000 --> 00:17:31.000]  但是我們知道
[00:17:31.000 --> 00:17:34.000]  這些慣用語裡面背後有一個固定的意涵
[00:17:34.000 --> 00:17:35.000]  這句話的意思其實是指
[00:17:35.000 --> 00:17:37.000]  每一個逆境裡面
[00:17:37.000 --> 00:17:41.000]  都有一些祝福為我們存留
[00:17:41.000 --> 00:17:42.000]  所以有人認為
[00:17:42.000 --> 00:17:44.000]  耶穌這句話可能其實是一句慣用語
[00:17:44.000 --> 00:17:45.000]  就因為是慣用語
[00:17:45.000 --> 00:17:47.000]  所以它在表面上的含義裡面
[00:17:47.000 --> 00:17:49.000]  我們不是太明白它說的意思
[00:17:49.000 --> 00:17:52.000]  但是它其實是一個固定的含義
[00:17:52.000 --> 00:17:54.000]  不過當然我們想了解這句話
[00:17:54.000 --> 00:17:57.000]  不是純粹想知道它是什麼語體
[00:17:57.000 --> 00:18:00.000]  我們想知道這句話更重要的目的
[00:18:00.000 --> 00:18:03.000]  是想問耶穌這句話究竟是想指什麼呢?
[00:18:03.000 --> 00:18:05.000]  學者們就猜想
[00:18:05.000 --> 00:18:07.000]  這句話的意思其實是指什麼呢?
[00:18:07.000 --> 00:18:11.000]  這句話的意思其實是提醒人
[00:18:11.000 --> 00:18:13.000]  不要在心裡面
[00:18:13.000 --> 00:18:18.000]  想念自己做過的善事太多
[00:18:18.000 --> 00:18:21.000]  我們每一個人心裡面其實都有一本賬簿
[00:18:21.000 --> 00:18:24.000]  我們每一個人心裡面都有一本賬簿
[00:18:24.000 --> 00:18:27.000]  我們在這本賬簿裡面記下了很多賬
[00:18:27.000 --> 00:18:28.000]  記下了什麼賬呢?
[00:18:28.000 --> 00:18:31.000]  記下我們曾經為別人做過什麼好事
[00:18:31.000 --> 00:18:33.000]  A曾經怎樣幫過他
[00:18:33.000 --> 00:18:37.000]  B曾經做過什麼好事在他身上
[00:18:37.000 --> 00:18:39.000]  又或者我們在這本賬簿裡面
[00:18:39.000 --> 00:18:42.000]  記下了別人曾經做過什麼對不起我的事
[00:18:42.000 --> 00:18:43.000]  某某人他又傷害我了
[00:18:43.000 --> 00:18:46.000]  某某人又做了什麼事來傷害我們了
[00:18:46.000 --> 00:18:48.000]  我們每一個人心裡面都有一本賬簿
[00:18:48.000 --> 00:18:49.000]  但是我們的賬簿
[00:18:49.000 --> 00:18:52.000]  往往就是記下我們為別人做過的好事
[00:18:52.000 --> 00:18:56.000]  或者別人對我做過的不對不起我的事
[00:18:56.000 --> 00:19:01.000]  往往就是倒轉記下別人為我做過的好事
[00:19:01.000 --> 00:19:03.000]  還有我虧欠別人的事
[00:19:03.000 --> 00:19:05.000]  我們人很多時候都有這本賬簿
[00:19:05.000 --> 00:19:08.000]  所以很多時候在我們心靈裡面
[00:19:08.000 --> 00:19:10.000]  當我們做過好事的時候
[00:19:10.000 --> 00:19:13.000]  我們就會將這些好事時時放在心裡面
[00:19:13.000 --> 00:19:16.000]  又會時時記在我們的腦裡面
[00:19:16.000 --> 00:19:18.000]  我曾經怎樣怎樣怎樣對待過別人
[00:19:18.000 --> 00:19:24.000]  我們很少會忘記這些事
[00:19:24.000 --> 00:19:26.000]  尤其是今天
[00:19:26.000 --> 00:19:28.000]  我們今天的文化
[00:19:28.000 --> 00:19:31.000]  是一個告訴我們
