
[00:00:00.000 --> 00:00:05.520]  我記得上一次跟大家介紹主禱文時
[00:04:56.000 --> 00:04:58.200]  「凡向祂有者指望的」
[00:04:58.200 --> 00:05:02.000]  「就潔淨自己像祂一樣」
[00:05:02.000 --> 00:05:08.200]  另外在約翰福音一章十二節亦說
[00:05:08.200 --> 00:05:11.600]  「凡接待祂的就是信祂名的人」
[00:05:11.600 --> 00:05:15.000]  「祂就賜他們權柄作神的兒女」
[00:05:15.000 --> 00:05:16.400]  這裡說得很清楚
[00:05:16.400 --> 00:05:20.400]  凡接受祂的才是神的兒女
[00:05:20.400 --> 00:05:22.400]  另外耶穌基督在世
[00:05:22.400 --> 00:05:24.800]  在約翰福音八章四十四節
[00:05:24.800 --> 00:05:26.400]  不知道大家是否記得
[00:05:26.400 --> 00:05:29.000]  耶穌基督和猶太人說
[00:05:29.000 --> 00:05:32.200]  「你們的父不是我的父」
[00:05:32.200 --> 00:05:35.400]  很清楚有兩個家庭
[00:05:35.400 --> 00:05:37.000]  有兩個完全不同的家庭
[00:05:37.000 --> 00:05:39.000]  一個是屬神的家庭
[00:05:39.000 --> 00:05:41.600]  一個不是屬神的家庭
[00:05:41.600 --> 00:05:44.000]  屬神的家庭的兒女
[00:05:44.000 --> 00:05:45.600]  是會潔淨自己
[00:05:45.600 --> 00:05:48.000]  剛才的經文已經說過
[00:05:48.000 --> 00:05:50.600]  是會處理自己的罪
[00:05:50.600 --> 00:05:53.000]  但是不屬神的家庭
[00:05:53.000 --> 00:05:55.200]  那些人是不會處理自己的罪
[00:05:55.200 --> 00:05:57.600]  是不會潔淨自己
[00:05:57.600 --> 00:06:00.400]  保羅在《鐵撒羅利》前書五章
[00:06:00.400 --> 00:06:07.200]  叫神的兒女做光明的兒女
[00:06:07.200 --> 00:06:09.600]  所以我們見到主禱文
[00:06:09.600 --> 00:06:12.600]  是給我們和神有一個父子
[00:06:12.600 --> 00:06:15.200]  有一個父女的關係
[00:06:15.200 --> 00:06:18.400]  這個關係和舊約的人
[00:06:18.400 --> 00:06:21.400]  和神的關係是很不同
[00:06:21.400 --> 00:06:23.800]  大家有沒有留意到舊約
[00:06:23.800 --> 00:06:27.800]  神和祂指紋的關係是甚麼關係
[00:06:27.800 --> 00:06:31.400]  神是整個以色列民的父
[00:06:31.400 --> 00:06:34.400]  這是舊約神和人的關係
[00:06:34.400 --> 00:06:38.000]  以色列人是神的指紋
[00:06:38.000 --> 00:06:40.600]  而神是他們的父
[00:06:40.600 --> 00:06:41.800]  新約就不同了
[00:06:41.800 --> 00:06:43.800]  新約我們是個人
[00:06:43.800 --> 00:06:46.800]  神是我們每個人的父
[00:06:46.800 --> 00:06:48.200]  這個很不同
[00:06:48.200 --> 00:06:50.800]  在舊約有多過十處的地方
[00:06:50.800 --> 00:06:52.200]  是告訴我們
[00:06:52.200 --> 00:06:56.800]  以色列人民的父就是神
[00:06:56.800 --> 00:07:00.800]  這就是《尼米書》三十一章九節
[00:07:00.800 --> 00:07:06.600]  還有《以塞瓦書》一章二至三節也有說
[00:07:06.600 --> 00:07:10.800]  「經文說:天啊要聽!地啊則義要聽!
[00:07:10.800 --> 00:07:12.600]  因為耶和華說:
[00:07:12.600 --> 00:07:15.400]  『我養育兒女,將他們養大,
[00:07:15.400 --> 00:07:17.200]  他們竟叛逆我。』
[00:07:17.200 --> 00:07:20.800]  牛認識主人,驢認識主人的槽,
[00:07:20.800 --> 00:07:23.000]  以色列卻不認識,
[00:07:23.000 --> 00:07:24.800]  我的民卻不留耳。」
[00:07:24.800 --> 00:07:29.600]  在《河西亞書》十一章一至四節也說
[00:07:29.600 --> 00:07:32.600]  「以色列年幼的時候我愛他,
[00:07:32.600 --> 00:07:36.200]  就從埃及召出我的兒子來,
[00:07:36.200 --> 00:07:38.600]  先知越發召他們,
[00:07:38.600 --> 00:07:40.400]  他們越發走開,
[00:07:40.400 --> 00:07:43.400]  向朱巴力獻祭,
[00:07:43.400 --> 00:07:46.000]  給雕刻的偶像燒香。
[00:07:46.000 --> 00:07:48.200]  我原教導以發年行走,
[00:07:48.200 --> 00:07:50.200]  用磅碑抱著他們,
[00:07:50.200 --> 00:07:53.200]  他們卻不知道是我醫治他們,
[00:07:53.200 --> 00:07:58.600]  我用詞繩哀索千人他們。」
[00:07:58.600 --> 00:08:00.200]  這裡說得很清楚
[00:08:00.200 --> 00:08:03.200]  神是全部以色列人的父
[00:08:03.200 --> 00:08:06.400]  神說我是自小就養育他們長大
[00:08:06.400 --> 00:08:09.000]  神說他是我的兒子
[00:08:09.000 --> 00:08:11.800]  我在埃及召他們出來
[00:08:12.600 --> 00:08:16.200]  是全個以色列民族的父
[00:08:16.200 --> 00:08:18.200]  很可惜
[00:08:18.200 --> 00:08:21.200]  以色列人我們見到經文也有說
[00:08:21.200 --> 00:08:24.200]  頻頻犯罪,頻頻拜偶像
[00:08:24.200 --> 00:08:25.200]  以致怎樣?
[00:08:25.200 --> 00:08:28.600]  以致他們和神的關係越來越疏遠
[00:08:28.600 --> 00:08:30.600]  越來越陌生
[00:08:30.600 --> 00:08:32.600]  不是說神變了
[00:08:32.600 --> 00:08:34.200]  神始終沒有變
[00:08:34.200 --> 00:08:37.200]  變的是以色列人因為他們犯罪
[00:08:37.200 --> 00:08:39.800]  以致他們怕神怕到
[00:08:39.800 --> 00:08:43.800]  連稱呼神的名字也不敢稱呼
[00:08:43.800 --> 00:08:47.200]  這就是以色列人和神的關係
[00:08:47.200 --> 00:08:50.200]  所以當他們聽見耶穌基督來到世上
[00:08:50.200 --> 00:08:54.600]  稱神為父對他們來說好像很奇怪
[00:08:54.600 --> 00:08:57.600]  對他們來說是很奇怪的一件事
[00:08:57.600 --> 00:09:00.600]  他們見到耶穌基督在主禱文教門徒
[00:09:00.600 --> 00:09:03.600]  要用天上的父來禱告
[00:09:03.600 --> 00:09:05.800]  他們覺得很驚訝
[00:09:05.800 --> 00:09:09.800]  因為這個關係對他們來說
[00:09:09.800 --> 00:09:12.800]  已經變得非常非常陌生
[00:09:12.800 --> 00:09:14.800]  他們已經忘記了
[00:09:14.800 --> 00:09:18.800]  原來神就是整個以色列民族的父
[00:09:18.800 --> 00:09:21.800]  他們忘記了這個事實
[00:09:21.800 --> 00:09:30.800]  對猶太人來說
[00:09:30.800 --> 00:09:33.800]  神是非常非常遙遠
[00:09:33.800 --> 00:09:37.800]  你記不記得在約翰福音十四章八至九節
[00:09:37.800 --> 00:09:40.800]  有一個門徒叫做肥力
[00:09:40.800 --> 00:09:43.400]  肥力去到耶穌基督的面前說什麼?
[00:09:43.400 --> 00:09:47.800]  你可不可以彰顯你的父給我們看看?
[00:09:47.800 --> 00:09:50.400]  將父彰顯給我們看
[00:09:50.400 --> 00:09:52.400]  耶穌基督怎麼說?
[00:09:52.400 --> 00:09:54.400]  耶穌基督說:你見到我
[00:09:54.400 --> 00:09:56.800]  你就等於見到父
[00:09:56.800 --> 00:09:58.800]  對他們來說很陌生
[00:09:58.800 --> 00:10:03.200]  為什麼這個神會像耶穌基督這麼和藹可親
[00:10:03.200 --> 00:10:04.600]  這麼平易近人
[00:10:04.600 --> 00:10:06.200]  他們見到神
[00:10:06.200 --> 00:10:11.400]  他們害怕得連神的名字都不能稱呼
[00:10:11.400 --> 00:10:14.200]  在馬太福音
[00:10:14.200 --> 00:10:19.600]  我們見到主禱文的那一章經文
[00:10:19.600 --> 00:10:24.800]  居然天父出現了有十二次
[00:10:24.800 --> 00:10:27.000]  在登山補訓
[00:10:27.000 --> 00:10:29.800]  整個登山補訓
[00:10:29.800 --> 00:10:34.000]  耶穌基督稱神為父有十七次
[00:10:34.000 --> 00:10:36.800]  而在整個四福音裏
[00:10:36.800 --> 00:10:42.000]  耶穌基督稱神為父有七十次
[00:10:42.000 --> 00:10:45.600]  有人可能會問:為什麼這麼奇怪?
[00:10:45.600 --> 00:10:50.400]  為什麼舊約耶穌基督是傳以色列文的父?
[00:10:50.400 --> 00:10:54.800]  為什麼來到新約會變成我們每個個人的父?
[00:10:54.800 --> 00:10:58.000]  為什麼有這麼大的轉變?
[00:10:58.000 --> 00:11:00.400]  其實理由是很簡單
[00:11:00.400 --> 00:11:04.800]  理由是因為是神的屬性
[00:11:04.800 --> 00:11:06.600]  神的屬性是有什麼?
[00:11:06.600 --> 00:11:10.600]  是公義、憐憫、聖潔、慈愛
[00:11:10.600 --> 00:11:12.600]  這些其中的屬性
[00:11:12.600 --> 00:11:16.800]  你只要見到祂是聖潔、祂是公義
[00:11:16.800 --> 00:11:19.000]  我們就知道有什麼事
[00:11:19.000 --> 00:11:21.800]  祂是聖潔,我們人是怎樣?
[00:11:21.800 --> 00:11:24.000]  我們人是罪人
[00:11:24.000 --> 00:11:27.000]  所以見到這個問題的所在
[00:11:27.000 --> 00:11:32.400]  一個聖潔的神怎能夠和一個罪人有關係?
[00:11:32.400 --> 00:11:36.000]  甚至是一個父子和父女的關係?
[00:11:36.000 --> 00:11:37.400]  怎能夠做得到?
[00:11:37.400 --> 00:11:39.000]  哈巴谷書說什麼?
[00:11:39.000 --> 00:11:42.200]  他說神的眼目是清潔不看邪闢
[00:11:42.200 --> 00:11:44.200]  不看姦惡
[00:11:44.200 --> 00:11:48.800]  神連罪惡望邪闢都不能夠望
[00:11:48.800 --> 00:11:53.400]  不要說和一個人有父子的關係
[00:11:53.400 --> 00:11:57.000]  我們怎能夠和神有父子的關係?
[00:11:57.000 --> 00:12:00.400]  其實神早在宇宙開始之先
[00:12:00.400 --> 00:12:05.200]  已經預備了耶穌基督為我們贖罪
[00:12:05.200 --> 00:12:08.000]  所有接受耶穌基督的人
[00:12:08.000 --> 00:12:11.200]  都能夠再一次與神和好
[00:12:11.200 --> 00:12:13.000]  成為神的兒女
[00:12:13.000 --> 00:12:16.000]  這個早已是神預備好
[00:12:16.000 --> 00:12:20.600]  但是在耶穌基督未來到之前在舊約
[00:12:20.600 --> 00:12:26.200]  那群以色列人怎能夠與神有一個好的關係?
[00:12:26.200 --> 00:12:28.200]  耶穌基督還未來
[00:12:28.200 --> 00:12:29.800]  在舊約
[00:12:29.800 --> 00:12:32.600]  全部的贖罪
[00:12:32.600 --> 00:12:38.800]  都是環繞著聖殿或是在回眸裡的一個藥櫃
[00:12:38.800 --> 00:12:41.800]  圍繞著一個藥櫃
[00:12:41.800 --> 00:12:45.400]  藥櫃裡面裝著什麼?
[00:12:45.400 --> 00:12:47.400]  藥櫃裡面裝著法板
[00:12:47.400 --> 00:12:50.800]  法板上刻著十誡
[00:12:50.800 --> 00:12:53.000]  法板是用來做什麼的?
[00:12:53.000 --> 00:12:55.600]  那些律法是用來做什麼的?
[00:12:55.600 --> 00:12:57.600]  羅馬書裡面七章七節
[00:12:57.600 --> 00:13:00.800]  保羅說:如果沒有律法
[00:13:00.800 --> 00:13:03.800]  我就不知道何為罪
[00:13:03.800 --> 00:13:09.400]  原來律法是要彰顯出人的罪出來
[00:13:09.400 --> 00:13:11.400]  律法是要彰顯出人的罪出來
[00:13:11.400 --> 00:13:14.000]  沒有律法,人不知道什麼是罪
[00:13:14.000 --> 00:13:18.600]  所以這個藥櫃裡面的律法就是要彰顯人的罪出來
[00:13:18.600 --> 00:13:21.600]  這個藥櫃的蓋是什麼?
[00:13:21.600 --> 00:13:24.600]  藥櫃的蓋是神的私恩寶座
[00:13:24.600 --> 00:13:27.800]  是神的座位
[00:13:27.800 --> 00:13:33.800]  我們知道如果法板是彰顯出人的罪出來
[00:13:33.800 --> 00:13:36.800]  要怎樣贖罪?
[00:13:36.800 --> 00:13:38.200]  尼微基告訴我們
[00:13:38.200 --> 00:13:42.000]  生命在血是要用血來贖罪
[00:13:42.000 --> 00:13:48.000]  在舊約他們是用動物的血來暫時遮蓋著罪
[00:13:48.000 --> 00:13:49.600]  暫時贖罪
[00:13:49.600 --> 00:13:52.400]  希伯來書九章二十二節說
[00:13:52.400 --> 00:13:55.800]  「若不流血,罪受不得赦免」
[00:13:55.800 --> 00:13:59.800]  所以一定要用血來遮蓋罪
[00:13:59.800 --> 00:14:05.800]  一年一度大祭司會拿著公牛的血
[00:14:05.800 --> 00:14:07.600]  拿進至聖所
[00:14:07.600 --> 00:14:11.200]  然後將牠撒在私恩寶座的上方
[00:14:11.200 --> 00:14:13.600]  在私恩寶座的前面和東面
[00:14:13.600 --> 00:14:16.800]  要彈七次為自己贖罪
[00:14:16.800 --> 00:14:20.400]  然後才可以為以色列的人民贖罪
[00:14:20.400 --> 00:14:23.200]  他再拿公山羊的血
[00:14:23.200 --> 00:14:24.600]  再拿進至聖所
[00:14:24.600 --> 00:14:27.800]  又在私恩寶座的上方
[00:14:27.800 --> 00:14:29.800]  前面和東面
[00:14:29.800 --> 00:14:33.400]  撒在私恩寶座上方
[00:14:33.400 --> 00:14:36.600]  當神在他的座位上方
[00:14:36.600 --> 00:14:42.000]  望向藥櫃裝著法板
[00:14:42.000 --> 00:14:44.800]  法板是彰顯出人的罪
[00:14:44.800 --> 00:14:47.200]  但那些血是怎樣的?
[00:14:47.200 --> 00:14:50.800]  那些血是將罪全部遮蓋
[00:14:50.800 --> 00:14:56.600]  這是一個非常美麗的救贖圖畫
[00:14:56.600 --> 00:14:58.600]  一早神已經預備好
[00:14:58.600 --> 00:15:00.800]  差派祂的愛子
[00:15:00.800 --> 00:15:02.600]  祂的獨生子耶穌基督
[00:15:02.600 --> 00:15:06.200]  來到世上為我們贖罪
[00:15:06.200 --> 00:15:08.200]  但在祂未來之前
[00:15:08.200 --> 00:15:10.400]  要做這些工作
[00:15:10.400 --> 00:15:13.600]  來替以色列人贖罪
[00:15:13.600 --> 00:15:18.600]  這個贖罪儀式我們看到有兩點
[00:15:18.600 --> 00:15:22.200]  第一點就是這個贖罪只不過是暫時性
[00:15:22.200 --> 00:15:25.600]  因為耶穌基督還未來到
[00:15:25.600 --> 00:15:28.200]  所以希伯來書的作者怎樣說?
[00:15:28.200 --> 00:15:32.800]  他說:祭司每年都要獻千千萬萬的牛羊
[00:15:32.800 --> 00:15:34.200]  都是沒有用的
[00:15:34.200 --> 00:15:36.600]  耶穌基督一次來到
[00:15:36.600 --> 00:15:40.600]  進入至聖所為所有人贖罪
[00:15:40.600 --> 00:15:43.800]  贖完罪之後祂就坐在神的右手邊
[00:15:43.800 --> 00:15:45.800]  一次過就搞定
[00:15:45.800 --> 00:15:47.000]  但在祂未來之前
[00:15:47.000 --> 00:15:53.000]  我們需要這些動物暫時遮蓋著以色列人的罪
[00:15:53.000 --> 00:15:56.400]  另外我們看到這個儀式非常繁複
[00:15:56.400 --> 00:15:57.600]  你想想
[00:15:57.600 --> 00:16:01.600]  一年一度替所有的以色列人贖罪
[00:16:01.600 --> 00:16:03.400]  我們已經覺得很煩
[00:16:03.400 --> 00:16:04.600]  這麼多次
[00:16:04.600 --> 00:16:06.200]  又要灑多少次血
[00:16:06.200 --> 00:16:07.800]  又要為自己贖罪
[00:16:07.800 --> 00:16:09.600]  又要為以色列人贖罪
[00:16:09.600 --> 00:16:17.200]  你想想如果大祭司要為每一個以色列人個人贖罪
[00:16:17.200 --> 00:16:20.600]  一千個大祭司都不夠
[00:16:20.600 --> 00:16:23.200]  一萬個大祭司都不夠
[00:16:23.200 --> 00:16:26.400]  這個也是原因我認為
[00:16:26.400 --> 00:16:31.800]  舊約神只不過是全部以色列人的父
[00:16:31.800 --> 00:16:36.200]  因為是一個全體贖罪的儀式
[00:16:36.200 --> 00:16:39.400]  到了新約
[00:16:39.400 --> 00:16:42.200]  到了新約就很不同了
[00:16:42.200 --> 00:16:45.000]  到了新約有一節經文很有意思
[00:16:45.000 --> 00:16:49.000]  在加拉太書是四章四字到七節
[00:16:49.000 --> 00:16:51.200]  這節經文說
[00:16:51.200 --> 00:16:54.000]  「及知時候滿足
[00:16:54.000 --> 00:16:58.200]  神就差遣他的兒子為女子所生
[00:16:58.200 --> 00:17:01.000]  且身在律法以下
[00:17:01.000 --> 00:17:04.000]  要把律法以下的人贖出來
[00:17:04.000 --> 00:17:06.600]  叫我們得著兒子的名分
[00:17:06.600 --> 00:17:08.800]  你們既為兒子
[00:17:08.800 --> 00:17:12.800]  神就差他的兒子的靈進入你們的心
[00:17:12.800 --> 00:17:14.600]  呼叫阿爸父
[00:17:14.600 --> 00:17:17.800]  可見從此以後你們不是奴僕
[00:17:17.800 --> 00:17:19.400]  乃是兒子了
[00:17:19.400 --> 00:17:23.600]  即是兒子就靠著神為後子」
[00:17:23.600 --> 00:17:26.600]  這節經文說得很清楚
[00:17:26.600 --> 00:17:30.000]  神都到時間是正確了
[00:17:30.000 --> 00:17:33.800]  祂差派祂的獨生子透過同類懷孕
[00:17:33.800 --> 00:17:35.600]  來到這個世上
[00:17:35.600 --> 00:17:39.400]  以致我們跟神的關係有所改變
[00:17:39.400 --> 00:17:44.200]  當耶穌基督被釘死在十字架那一剎那
[00:17:44.200 --> 00:17:47.000]  有甚麼事發生了,還記得嗎?
[00:17:47.000 --> 00:17:50.800]  是遮住致聖所的墨紙
[00:17:50.800 --> 00:17:54.400]  是從上至下裂開來
[00:17:54.400 --> 00:17:56.400]  如果是從下至上的話
[00:17:56.400 --> 00:17:58.000]  是人把墨紙拔開
[00:17:58.400 --> 00:18:02.200]  但是從上至下的是神打開了
[00:18:02.200 --> 00:18:05.400]  從致聖所裡面發生的事打開了
[00:18:05.400 --> 00:18:09.800]  以後這個救贖是臨到我們每個人身上
[00:18:09.800 --> 00:18:14.400]  我們每一個人都能夠靠著自己去接近神
[00:18:14.400 --> 00:18:17.000]  不再需要透過大祭司
[00:18:17.000 --> 00:18:19.800]  我們不再是奴僕的身份
[00:18:19.800 --> 00:18:21.400]  我們是神的兒女
[00:18:21.400 --> 00:18:25.000]  神還將祂的靈賜給我們
[00:18:25.000 --> 00:18:28.000]  以致我們可以叫神做阿爸父
[00:18:29.200 --> 00:18:33.800]  這就是迦拉提書四章四至七節所說的
[00:18:33.800 --> 00:18:35.800]  所以去到新約
[00:18:35.800 --> 00:18:39.600]  神就變成每一個人的父
[00:18:39.600 --> 00:18:42.800]  不再是全部以色列民的父
[00:18:42.800 --> 00:18:48.000]  阿爸父這個名字非常親切
[00:18:48.000 --> 00:18:49.800]  在聖經裡面可以說得
[00:18:49.800 --> 00:18:52.800]  這麼多的名稱當中是最親切的名稱
[00:18:52.800 --> 00:18:55.800]  剛才我讀過在這裡約翰一書三章一節
[00:18:56.000 --> 00:19:00.800]  說:你看,父賜給我們是何等的慈愛
[00:19:00.800 --> 00:19:04.200]  使我們得稱為神的兒女
[00:19:04.200 --> 00:19:06.600]  我們也真是他的兒女
[00:19:06.600 --> 00:19:09.200]  這個名字真的非常親切
[00:19:09.200 --> 00:19:13.000]  我們說完了父這個名稱
[00:19:13.000 --> 00:19:15.400]  但是還沒有說到天上的父
[00:19:15.400 --> 00:19:18.600]  是天上的父,不要忘記了
[00:19:18.600 --> 00:19:23.800]  這個名稱好像有一個矛盾
[00:19:23.800 --> 00:19:26.800]  一方面是很親密,是我們的父
[00:19:26.800 --> 00:19:29.600]  另一方面是天上
[00:19:29.600 --> 00:19:33.200]  好像比較遙遠,好像高高在上
[00:19:33.200 --> 00:19:35.600]  其實我覺得是有意的
[00:19:35.600 --> 00:19:38.000]  是一個調和
[00:19:38.000 --> 00:19:40.800]  有時候如果我們只是有父
[00:19:40.800 --> 00:19:42.600]  變得太親密了
[00:19:42.600 --> 00:19:46.800]  有時候我們自己的爸爸也是親密果頭
[00:19:46.800 --> 00:19:50.600]  現在我們很多人和爸爸抱頭抱頸
[00:19:50.600 --> 00:19:52.800]  被爸爸有花名
[00:19:54.600 --> 00:19:56.000]  真的很親密
[00:19:56.000 --> 00:19:59.400]  親密果頭就少了一些尊敬
[00:19:59.400 --> 00:20:04.200]  如果我們太親密的話,不是那麼尊敬爸爸
[00:20:04.200 --> 00:20:08.200]  說到天上的父就給我們一個調和
[00:20:08.200 --> 00:20:10.800]  不要說太親密
[00:20:10.800 --> 00:20:13.200]  你也要記得他是天上的那個位置
[00:20:13.200 --> 00:20:16.600]  一方面不要太親密
[00:20:16.600 --> 00:20:20.400]  另一方面也不要像猶太人那樣
[00:20:20.800 --> 00:20:23.800]  那些猶太人是敬畏神,敬畏到害怕
[00:20:23.800 --> 00:20:26.400]  害怕到連神的名字也不敢稱呼
[00:20:26.400 --> 00:20:27.600]  這個就不好
[00:20:27.600 --> 00:20:29.200]  太親密也不好
[00:20:29.200 --> 00:20:36.000]  太過怕這個爸爸,太過怕神也不好
[00:20:36.000 --> 00:20:38.000]  所以要有一個平衡
[00:20:38.000 --> 00:20:40.200]  天上的父就給了我們的平衡
[00:20:40.200 --> 00:20:44.000]  一方面這個父是關懷我們
[00:20:44.000 --> 00:20:46.800]  他是親切的,我們可以稱他為「阿爸父」
[00:20:46.800 --> 00:20:48.400]  他知道我們的需要
[00:20:48.800 --> 00:20:52.200]  好像我們地上的父一樣這麼親近
[00:20:52.200 --> 00:20:54.000]  另外一方面呢?
[00:20:54.000 --> 00:20:57.800]  另外一方面不要忘記他是天上的神
[00:20:57.800 --> 00:21:01.600]  以賽亞書是六十六章
[00:21:01.600 --> 00:21:05.200]  以賽亞書六十六章是一節說什麼呢?
[00:21:05.200 --> 00:21:08.600]  「天是我的座位,地是我的腳凳」
[00:21:08.600 --> 00:21:10.800]  這位是至高無上的神
[00:21:10.800 --> 00:21:14.800]  另外在這裏詩篇十九篇一節說
[00:21:14.800 --> 00:21:19.200]  「諸天說說他的榮耀,窮滄泉揚祂的手段」
[00:21:19.200 --> 00:21:23.000]  不要忘記這位神就是創造萬物的偉大神
[00:21:23.000 --> 00:21:25.200]  所以要有一個平衡
[00:21:25.200 --> 00:21:29.200]  我們在天上的父給我們一個很平衡的觀點
