
[00:00:00.000 --> 00:00:05.360]  我在中學的時候我本身是讀中國文學的
[00:06:13.560 --> 00:06:15.560]  我發覺原來這種思維
[00:06:15.560 --> 00:06:20.560]  原來廣泛運用在基督教的層面裡面
[00:06:20.560 --> 00:06:22.560]  基督教不單只是我們指的
[00:06:22.560 --> 00:06:27.560]  浸信會 宣導會 聖公會 長老會
[00:06:27.560 --> 00:06:30.560]  不是 連天主教都會這樣用
[00:06:30.560 --> 00:06:32.560]  我發覺原來當我最初
[00:06:32.560 --> 00:06:34.560]  去到侍奉主的時候
[00:06:34.560 --> 00:06:35.560]  在教會的當中
[00:06:35.560 --> 00:06:39.560]  我發現到原來教會是很喜歡
[00:06:39.560 --> 00:06:43.560]  做到這種語不驚人 誓不休的做法
[00:06:43.560 --> 00:06:44.560]  教會越出位
[00:06:44.560 --> 00:06:49.560]  就越能夠讓人吸引進入到教會裡面
[00:06:49.560 --> 00:06:54.560]  因此在最近這一次的大疫症之後
[00:06:54.560 --> 00:06:58.560]  其實我都不知道現在是已經過了正尾
[00:06:58.560 --> 00:07:04.560]  我還過了才患肺炎
[00:07:04.560 --> 00:07:09.560]  在這個疫症所謂過了之後
[00:07:09.560 --> 00:07:12.560]  在多倫多的同工團契裡面
[00:07:12.560 --> 00:07:17.560]  曾經有一派的人宣揚這種說法
[00:07:17.560 --> 00:07:21.560]  他說我們要重歸正軌
[00:07:21.560 --> 00:07:23.560]  於是乎怎樣呢
[00:07:23.560 --> 00:07:27.560]  教會停辦了三年多的大型聚會
[00:07:27.560 --> 00:07:31.560]  我們要再次搞出來
[00:07:31.560 --> 00:07:34.560]  因為不搞這些大型的聚會
[00:07:34.560 --> 00:07:38.560]  就不能夠推動到教會的成長
[00:07:38.560 --> 00:07:41.560]  當我聽見在多倫多的教會領袖
[00:07:41.560 --> 00:07:42.560]  這樣說的時候
[00:07:42.560 --> 00:07:45.560]  我覺得是很可惜的一件事
[00:07:45.560 --> 00:07:47.560]  這三年來上帝做的工作
[00:07:47.560 --> 00:07:50.560]  你們沒有一個看得清楚
[00:07:50.560 --> 00:07:54.560]  這三年是告訴我們教會所有的信徒知道
[00:07:54.560 --> 00:07:58.560]  我們的信仰不是植根於這些活動
[00:07:58.560 --> 00:08:03.560]  而是植根於我們對上帝的理解裡面
[00:08:03.560 --> 00:08:06.560]  倘若教會不搞大型聚會
[00:08:06.560 --> 00:08:08.560]  就不能夠推動到教會的話
[00:08:08.560 --> 00:08:10.560]  如果教會不搞大型的聚會
[00:08:10.560 --> 00:08:12.560]  陪靈會的話
[00:08:12.560 --> 00:08:14.560]  信徒的靈命就不會成長的話
[00:08:14.560 --> 00:08:17.560]  我想問這些教會的信徒
[00:08:17.560 --> 00:08:20.560]  究竟是否真正理解到上帝這三年多
[00:08:20.560 --> 00:08:23.560]  裡面所要做的事情呢
[00:08:23.560 --> 00:08:26.560]  同樣道理
[00:08:26.560 --> 00:08:33.560]  愈大的教會就愈要搞多一些這些聚會
[00:08:33.560 --> 00:08:35.560]  因為藉著這些聚會
[00:08:35.560 --> 00:08:40.560]  這些活動能夠去刺激信徒的靈性
[00:08:40.560 --> 00:08:44.560]  或者藉此去使信徒渲染成一種
[00:08:44.560 --> 00:08:48.560]  好像真的在參與屬靈的活動裡面
[00:08:48.560 --> 00:08:50.560]  好像接近上帝多一點
[00:08:50.560 --> 00:08:52.560]  但倘若這種態度
[00:08:52.560 --> 00:08:57.560]  仍然存留在我們信徒的心裡面的話
[00:08:57.560 --> 00:09:00.560]  我們的靈性成長究竟是
[00:09:00.560 --> 00:09:03.560]  真實是符合聖經還是不是呢
[00:09:03.560 --> 00:09:07.560]  今天我和大家一起去看看
[00:09:07.560 --> 00:09:10.560]  耶穌基督的教導
[00:09:10.560 --> 00:09:13.560]  再次透過馬太福音
[00:09:13.560 --> 00:09:16.560]  我們會發現到
[00:09:16.560 --> 00:09:21.560]  原來耶穌在整個傳道的過程裡面
[00:09:21.560 --> 00:09:26.560]  卻和今天教會主張的這一套
[00:09:26.560 --> 00:09:30.560]  要嘩眾取寵或者要搞大型的活動
[00:09:30.560 --> 00:09:33.560]  來渲染信徒在屬靈的路上
[00:09:33.560 --> 00:09:36.560]  是有份的這種思維
[00:09:36.560 --> 00:09:39.560]  卻是走向相反的看法
[00:09:39.560 --> 00:09:44.560]  耶穌的侍奉是顯得非常之低調
[00:09:44.560 --> 00:09:47.560]  那你說 牧師 如果是這樣說
[00:09:47.560 --> 00:09:51.560]  究竟是今天普世的教會讀錯聖經
[00:09:51.560 --> 00:09:53.560]  還是是你讀錯聖經
[00:09:53.560 --> 00:09:56.560]  去了解錯了耶穌的心意
[00:09:56.560 --> 00:10:00.560]  今天我就想和大家一起去看看這個題目
[00:10:00.560 --> 00:10:04.560]  重新去從聖經裡面
[00:10:04.560 --> 00:10:10.560]  去看看我們的主是怎樣栽培祂的子民的成長
[00:10:10.560 --> 00:10:13.560]  所以今天和大家一起去看的這段經文
[00:10:13.560 --> 00:10:15.560]  給了一個題目叫做
[00:10:15.560 --> 00:10:20.560]  主把微不足道卻促成大的影響
[00:10:20.560 --> 00:10:22.560]  當中的一種低調
[00:10:22.560 --> 00:10:26.560]  是怎樣幫助我們認識我們的主
[00:10:26.560 --> 00:10:29.560]  怎樣去栽培我們每一個
[00:10:29.560 --> 00:10:34.560]  我們一起會看的經文就是今天所看的
[00:10:34.560 --> 00:10:38.560]  馬太福音第十三章的經文
[00:10:38.560 --> 00:10:43.560]  我們會看第三十一至三十三節的經文
[00:10:43.560 --> 00:10:44.560]  不是很長的
[00:10:44.560 --> 00:10:46.560]  也是大家很熟悉的經文
[00:10:46.560 --> 00:10:48.560]  不過就是因為很熟悉
[00:10:48.560 --> 00:10:50.560]  熟悉到一個地步
[00:10:50.560 --> 00:10:53.560]  就亂解 亂演繹 亂運用
[00:10:53.560 --> 00:10:56.560]  這個讓我們回到這段聖經
[00:10:56.560 --> 00:10:57.560]  看看祂說了些什麼
[00:10:57.560 --> 00:10:59.560]  好 我們一起打開聖經
[00:10:59.560 --> 00:11:00.560]  我們一起讀一下 好嗎
[00:11:00.560 --> 00:11:05.560]  從第三十一讀到去第三十三節
[00:11:05.560 --> 00:11:07.560]  好 我們找到之後一起讀
[00:11:07.560 --> 00:11:09.560]  如果你是有和合本的
[00:11:09.560 --> 00:11:10.560]  請用和合本
[00:11:10.560 --> 00:11:13.560]  沒有的可以跟著你自己的版本都可以
[00:11:13.560 --> 00:11:16.560]  我拿我的大字版本出來看看
[00:11:16.560 --> 00:11:18.560]  好 我們一起讀
[00:11:18.560 --> 00:11:23.560]  祂又設個比喻對他們說
[00:11:23.560 --> 00:11:27.560]  天國好像一粒芥菜種
[00:11:27.560 --> 00:11:30.560]  有人拿去種在田裡
[00:11:30.560 --> 00:11:33.560]  那原是百種類最少的
[00:11:33.560 --> 00:11:35.560]  等到長起來
[00:11:35.560 --> 00:11:38.560]  卻比各樣的菜都大
[00:11:38.560 --> 00:11:40.560]  且成了樹
[00:11:40.560 --> 00:11:42.560]  天上的飛鳥來
[00:11:42.560 --> 00:11:44.560]  縮在他的肢上
[00:11:44.560 --> 00:11:47.560]  他又對他們講過比喻說
[00:11:47.560 --> 00:11:50.560]  天國好像綿孝
[00:11:50.560 --> 00:11:52.560]  有婦人拿來
[00:11:52.560 --> 00:11:54.560]  藏在三斗面裡
[00:11:54.560 --> 00:11:57.560]  直等到全團都發起來
[00:11:57.560 --> 00:12:00.560]  很短的經文
[00:12:00.560 --> 00:12:04.560]  不過在這裡已經有兩個的比喻
[00:12:04.560 --> 00:12:06.560]  寫了給我們看到
[00:12:06.560 --> 00:12:09.560]  我再重複少少講多一點
[00:12:09.560 --> 00:12:12.560]  十三章其實是一個很獨特的結構
[00:12:12.560 --> 00:12:17.560]  在一個物子的比喻之後
[00:12:17.560 --> 00:12:21.560]  再包含著一個叫做敗子的比喻
[00:12:21.560 --> 00:12:24.560]  或者說得更準確一點
[00:12:24.560 --> 00:12:27.560]  殺好種的人的比喻
[00:12:27.560 --> 00:12:31.560]  包含了一個殺好種的原主
[00:12:31.560 --> 00:12:35.560]  如何看待殺敗子這個情況
[00:12:35.560 --> 00:12:37.560]  然後在過程中
[00:12:37.560 --> 00:12:42.560]  如何去解釋運用這個比喻的目的
[00:12:42.560 --> 00:12:44.560]  運用這個比喻的目的
[00:12:44.560 --> 00:12:45.560]  我也先前講過了
[00:12:45.560 --> 00:12:47.560]  是上帝一個獨特的方法
[00:12:47.560 --> 00:12:52.560]  讓你和我和上帝有一個準確無誤的
[00:12:52.560 --> 00:12:54.560]  交通渠道的建立
[00:12:54.560 --> 00:12:57.560]  這些的經文不是講
[00:12:57.560 --> 00:13:00.560]  怎樣傳導有多少人信耶穌
[00:13:00.560 --> 00:13:01.560]  哪些不信耶穌
[00:13:01.560 --> 00:13:03.560]  不是講這些的問題
[00:13:03.560 --> 00:13:05.560]  其實整段的經文是講
[00:13:05.560 --> 00:13:07.560]  與神交通的連結是怎樣去做
[00:13:07.560 --> 00:13:11.560]  當我們了解上帝的心思之後
[00:13:11.560 --> 00:13:13.560]  我們是怎樣繼續運作
[00:13:13.560 --> 00:13:16.560]  怎樣在掌握上帝的心思之後
[00:13:16.560 --> 00:13:18.560]  走我們屬靈的道路
[00:13:18.560 --> 00:13:20.560]  因此來到今天
[00:13:20.560 --> 00:13:21.560]  我們想看這段經文
[00:13:21.560 --> 00:13:24.560]  就包含在一個第二的層次裡面
[00:13:24.560 --> 00:13:30.560]  就是殺了敗子在好種子的田裡的情況
[00:13:30.560 --> 00:13:32.560]  主人的比喻
[00:13:32.560 --> 00:13:35.560]  但是在過去的日子裡面
[00:13:35.560 --> 00:13:37.560]  我們說中間應該是作為一個
[00:13:37.560 --> 00:13:40.560]  解釋這個比喻的運用的目的
[00:13:40.560 --> 00:13:42.560]  為什麼來到這裡
[00:13:42.560 --> 00:13:44.560]  有一個特別的處理呢
[00:13:44.560 --> 00:13:46.560]  我們看一下偷看一點
[00:13:46.560 --> 00:13:49.560]  如果你是用和合本聖經的時候
[00:13:49.560 --> 00:13:53.560]  我們會發現到從二十四節那裡講
[00:13:53.560 --> 00:13:57.560]  敗子怎樣藏在墨子的田裡之後呢
[00:13:57.560 --> 00:13:59.560]  一定要去三十四節
[00:13:59.560 --> 00:14:00.560]  我們看一下
[00:14:00.560 --> 00:14:02.560]  和合本有一個標題
[00:14:02.560 --> 00:14:04.560]  或者英語聖經都會有一個標題
[00:14:04.560 --> 00:14:06.560]  叫做用比喻
[00:14:06.560 --> 00:14:09.560]  The use of parables
[00:14:09.560 --> 00:14:11.560]  應該就好像前文一樣
[00:14:11.560 --> 00:14:15.560]  解釋這個好種子的人的比喻之後
[00:14:15.560 --> 00:14:20.560]  在第十節就解釋比喻的運用的目的
[00:14:20.560 --> 00:14:22.560]  來到這裡
[00:14:22.560 --> 00:14:25.560]  卻是偏偏插入了這兩個獨特的比喻
[00:14:25.560 --> 00:14:28.560]  是耶穌特別加進去的
[00:14:28.560 --> 00:14:30.560]  我們就會有一個問題
[00:14:30.560 --> 00:14:32.560]  為什麼耶穌要加這兩個比喻進去
[00:14:32.560 --> 00:14:35.560]  才講解釋用比喻呢
[00:14:35.560 --> 00:14:37.560]  還要偷看多一點
[00:14:37.560 --> 00:14:38.560]  從第三十六節
[00:14:38.560 --> 00:14:41.560]  到第四十三節
[00:14:41.560 --> 00:14:43.560]  那裡又解釋這個
[00:14:43.560 --> 00:14:48.560]  敗子被灑到好土上
[00:14:48.560 --> 00:14:52.560]  墨田當中主人的解釋和剖析
[00:14:52.560 --> 00:14:54.560]  所以你看到這個結構
[00:14:54.560 --> 00:14:56.560]  其實是很類似前面的
[00:14:56.560 --> 00:14:59.560]  但是唯獨在這個解釋的部分
[00:14:59.560 --> 00:15:00.560]  加了這兩個比喻
[00:15:00.560 --> 00:15:04.560]  這兩個比喻其實有它的作用
[00:15:04.560 --> 00:15:07.560]  作用是什麼呢
[00:15:07.560 --> 00:15:09.560]  這個就是今天我們一起去看
[00:15:09.560 --> 00:15:12.560]  我就分為兩個部分去跟大家看
[00:15:12.560 --> 00:15:13.560]  第一個部分
[00:15:13.560 --> 00:15:16.560]  一次過看看這兩個比喻講些什麼
[00:15:16.560 --> 00:15:18.560]  然後我會再講
[00:15:18.560 --> 00:15:21.560]  這個比喻所講的中心目的是什麼
[00:15:21.560 --> 00:15:24.560]  第一個部分
[00:15:24.560 --> 00:15:26.560]  從第三十一節至第三十三節
[00:15:26.560 --> 00:15:28.560]  整個這兩個的比喻其實是講到
[00:15:28.560 --> 00:15:34.560]  當一個巧妙主的手下
[00:15:34.560 --> 00:15:37.560]  他可以將一些微不足道的事情
[00:15:37.560 --> 00:15:40.560]  發揮出他巨大的影響力
[00:15:40.560 --> 00:15:42.560]  而這兩個的比喻
[00:15:42.560 --> 00:15:44.560]  其實就是要顯出這一點
[00:15:44.560 --> 00:15:46.560]  我們分別去看看
[00:15:46.560 --> 00:15:49.560]  這兩個的比喻講些什麼
[00:15:49.560 --> 00:15:51.560]  首先我將這兩個比喻
[00:15:51.560 --> 00:15:53.560]  將它去連結成為一個
[00:15:53.560 --> 00:15:55.560]  我們稱之為媽生比喻
[00:15:55.560 --> 00:15:57.560]  因為這兩個的比喻
[00:15:57.560 --> 00:16:00.560]  它是有同一個主題
[00:16:00.560 --> 00:16:03.560]  我們叫Doublet
[00:16:03.560 --> 00:16:05.560]  通常呢
[00:16:05.560 --> 00:16:08.560]  比喻如果他講同一個主題
[00:16:08.560 --> 00:16:11.560]  但是雙打雙一起講
[00:16:11.560 --> 00:16:14.560]  就是說這個主題是很重要的
[00:16:14.560 --> 00:16:18.560]  這個Doublet是什麼意思呢
[00:16:18.560 --> 00:16:23.560]  就是說當一個看似是微不足道的東西
[00:16:23.560 --> 00:16:24.560]  我一會兒會看的
[00:16:24.560 --> 00:16:26.560]  其實大家都知道的
[00:16:26.560 --> 00:16:28.560]  介賽總和合本的翻譯
[00:16:28.560 --> 00:16:33.560]  或者講How微不足道的東西
[00:16:33.560 --> 00:16:37.560]  其實沒什麼的
[00:16:37.560 --> 00:16:41.560]  我們覺得這些是可以被小看的東西
[00:16:41.560 --> 00:16:43.560]  但是當他落在一個
[00:16:43.560 --> 00:16:44.560]  巧手之下
[00:16:44.560 --> 00:16:45.560]  巧手是什麼
[00:16:45.560 --> 00:16:49.560]  A skillful person
[00:16:49.560 --> 00:16:54.560]  一個懂得他的特性的人
[00:16:54.560 --> 00:16:57.560]  他就會發揮出巨大的影響力
[00:16:57.560 --> 00:16:59.560]  這兩個比喻同時間
[00:16:59.560 --> 00:17:02.560]  都是講出這個的主旨
[00:17:02.560 --> 00:17:04.560]  我們先去看一下
[00:17:04.560 --> 00:17:06.560]  第一
[00:17:06.560 --> 00:17:07.560]  我們看的這個比喻
[00:17:07.560 --> 00:17:13.560]  叫做介賽總的比喻
[00:17:13.560 --> 00:17:15.560]  首先在聖經裡面
[00:17:15.560 --> 00:17:17.560]  我們在前文已經講過了
[00:17:17.560 --> 00:17:20.560]  成段的十十三章裡面
[00:17:20.560 --> 00:17:22.560]  講好的總旨
[00:17:22.560 --> 00:17:23.560]  都是用單數的
[00:17:23.560 --> 00:17:25.560]  在原文裡面
[00:17:25.560 --> 00:17:27.560]  一類型
[00:17:27.560 --> 00:17:29.560]  一個的類型
[00:17:29.560 --> 00:17:31.560]  好的總旨
[00:17:31.560 --> 00:17:32.560]  但是講敗旨
[00:17:32.560 --> 00:17:34.560]  或者講一些不好的總旨
[00:17:34.560 --> 00:17:36.560]  野草的總旨
[00:17:36.560 --> 00:17:37.560]  永遠是中數的
[00:17:37.560 --> 00:17:38.560]  在上個禮拜
[00:17:38.560 --> 00:17:40.560]  我們已經看了一個主旨
[00:17:40.560 --> 00:17:41.560]  就是說
[00:17:41.560 --> 00:17:43.560]  原來上帝是擺我們在一個
[00:17:43.560 --> 00:17:48.560]  充滿敗壞的世界群體裡面
[00:17:48.560 --> 00:17:49.560]  而大家不要忘了
[00:17:49.560 --> 00:17:52.560]  這塊地是主人的
[00:17:52.560 --> 00:17:55.560]  是這個殺好種的主人的地
[00:17:55.560 --> 00:17:56.560]  那在上個禮拜
[00:17:56.560 --> 00:17:58.560]  我們也都已經提過了
[00:17:58.560 --> 00:17:59.560]  其實是象徵到
[00:17:59.560 --> 00:18:01.560]  其實我們今天
[00:18:01.560 --> 00:18:03.560]  織畫在教會裡面
[00:18:03.560 --> 00:18:05.560]  你沒有期望教會裡面
[00:18:05.560 --> 00:18:09.560]  個個都是很屬靈的人
[00:18:09.560 --> 00:18:11.560]  可能在教會裡面
[00:18:11.560 --> 00:18:12.560]  不屬靈的人
[00:18:12.560 --> 00:18:15.560]  甚至是佔大眾
[00:18:15.560 --> 00:18:17.560]  真正了解上帝心思的人
[00:18:17.560 --> 00:18:20.560]  只是一個小眾
[00:18:20.560 --> 00:18:22.560]  你是一個小眾
[00:18:22.560 --> 00:18:24.560]  聽出來是很嚇人的一件事
[00:18:24.560 --> 00:18:26.560]  教會裡面的人
[00:18:26.560 --> 00:18:32.560]  大眾不是合神心意的人
[00:18:32.560 --> 00:18:35.560]  我自己就感謝主
[00:18:35.560 --> 00:18:41.560]  雖然我是一間小型教會信主
[00:18:41.560 --> 00:18:44.560]  但後來我有一段的成長時間
[00:18:44.560 --> 00:18:46.560]  就是一間很大的教會
[00:18:46.560 --> 00:18:51.560]  在香港數一數二的大教會裡面去成長
[00:18:51.560 --> 00:18:53.560]  在一個這樣的大教會裡面
[00:18:53.560 --> 00:18:56.560]  我就去留意一下
[00:18:56.560 --> 00:19:01.560]  究竟是不是大家都靈性特別好的呢
[00:19:01.560 --> 00:19:04.560]  那我怎樣去了解一間教會的靈性呢
[00:19:04.560 --> 00:19:06.560]  其實就不需要太過複雜
[00:19:06.560 --> 00:19:07.560]  不需要做什麼研究
[00:19:07.560 --> 00:19:08.560]  不需要做什麼訪問
[00:19:08.560 --> 00:19:10.560]  你在崇拜的裡面
[00:19:10.560 --> 00:19:13.560]  你坐在比較後排一點
[00:19:13.560 --> 00:19:15.560]  留意一下崇拜的情況
[00:19:15.560 --> 00:19:17.560]  你就會知道
[00:19:17.560 --> 00:19:20.560]  我記得當時我在那間教會裡面
[00:19:20.560 --> 00:19:22.560]  我不喜歡坐在後排
[00:19:22.560 --> 00:19:25.560]  不過坐在後排看見
[00:19:25.560 --> 00:19:31.560]  原來大興姐妹回來的不是崇拜的
[00:19:31.560 --> 00:19:33.560]  有吃東西的
[00:19:33.560 --> 00:19:36.560]  我不是不准大興姐妹崇拜吃東西
[00:19:36.560 --> 00:19:38.560]  你如果真的有需要就吃
[00:19:38.560 --> 00:19:40.560]  不過她每個禮拜回來都吃東西
[00:19:40.560 --> 00:19:42.560]  為什麼
[00:19:42.560 --> 00:19:46.560]  有些回來永遠都在剪指甲的
[00:19:46.560 --> 00:19:49.560]  平日在家裡不剪指甲的
[00:19:49.560 --> 00:19:51.560]  她在崇拜的時候
[00:19:51.560 --> 00:19:52.560]  牧師講道的時候
[00:19:52.560 --> 00:19:53.560]  她就剪指甲
[00:19:53.560 --> 00:19:55.560]  你就會聽見啪啪聲的了
