
[00:00:00.000 --> 00:00:06.000]  各位主內地兄姊妹平安,各位朋友平安
[00:10:53.000 --> 00:10:56.000]  你會有什麼準備呢?
[00:10:56.000 --> 00:10:58.000]  對於摩西來說
[00:10:58.000 --> 00:11:03.000]  彌波山既然是與神交會的地方
[00:11:03.000 --> 00:11:07.000]  也是他人生旅途的一個拐點
[00:11:07.000 --> 00:11:09.000]  或者是他人生之中
[00:11:09.000 --> 00:11:13.000]  一個最重要的轉捩點
[00:11:13.000 --> 00:11:14.000]  不但如此
[00:11:14.000 --> 00:11:15.000]  對摩西來說
[00:11:15.000 --> 00:11:19.000]  彌波山還隱含著另一層重要的意義
[00:11:19.000 --> 00:11:21.000]  對他來說
[00:11:21.000 --> 00:11:24.000]  彌波山是可以看見
[00:11:24.000 --> 00:11:27.000]  但是又不能夠過去的山
[00:11:27.000 --> 00:11:28.000]  可以見
[00:11:28.000 --> 00:11:32.000]  但是就不可以過
[00:11:32.000 --> 00:11:33.000]  摩西的一生
[00:11:33.000 --> 00:11:37.000]  大部分的時候都是聽神的吩咐
[00:11:37.000 --> 00:11:38.000]  青年的時候
[00:11:38.000 --> 00:11:45.000]  他有權有勢在埃及皇宮長大
[00:11:45.000 --> 00:11:49.000]  後來與法老進行抗爭
[00:11:49.000 --> 00:11:54.000]  帶領以色列人做過一連串軍軍烈烈的大事
[00:11:54.000 --> 00:11:56.000]  過紅海
[00:11:56.000 --> 00:11:58.000]  越沙漠
[00:11:58.000 --> 00:12:00.000]  經抗野
[00:12:00.000 --> 00:12:01.000]  攀高山
[00:12:01.000 --> 00:12:02.000]  戰萬王
[00:12:02.000 --> 00:12:05.000]  這一系列等等重要的事跡
[00:12:05.000 --> 00:12:08.000]  經歷漫長的四十年
[00:12:08.000 --> 00:12:12.000]  最終來到神所應許的目的地了
[00:12:12.000 --> 00:12:17.000]  牛奶與蜜的加拿美地
[00:12:17.000 --> 00:12:20.000]  但是不可以進去
[00:12:20.000 --> 00:12:22.000]  在以色列人的歷史裡面
[00:12:22.000 --> 00:12:24.000]  他是一個不可多得的人物
[00:12:24.000 --> 00:12:27.000]  是一個極受尊崇的偉大人物
[00:12:27.000 --> 00:12:28.000]  是偉人
[00:12:28.000 --> 00:12:30.000]  是先知
[00:12:30.000 --> 00:12:32.000]  然而
[00:12:32.000 --> 00:12:36.000]  耶和華將他帶到易尼波山的上面
[00:12:36.000 --> 00:12:39.000]  讓他看見應許之地
[00:12:39.000 --> 00:12:41.000]  卻對他說
[00:12:41.000 --> 00:12:43.000]  你只能望見
[00:12:43.000 --> 00:12:46.000]  但是不能夠過去
[00:12:46.000 --> 00:12:50.000]  你想想摩西的心境是怎樣
[00:12:50.000 --> 00:12:53.000]  他心頭有些什麼感覺呢
[00:12:53.000 --> 00:13:03.000]  四十年的漫長抗野的掙扎
[00:13:03.000 --> 00:13:04.000]  最後來到
[00:13:04.000 --> 00:13:07.000]  就說你不能過去
[00:13:07.000 --> 00:13:12.000]  有人或者會覺得這是一個悲劇
[00:13:12.000 --> 00:13:16.000]  有人會覺得他負責這麼多
[00:13:16.000 --> 00:13:18.000]  這個摩西
[00:13:18.000 --> 00:13:20.000]  會不會因為這樣
[00:13:20.000 --> 00:13:24.000]  你為他憤憤不平呢
[00:13:24.000 --> 00:13:25.000]  中國人有一句話
[00:13:25.000 --> 00:13:28.000]  可望而不可積
[00:13:28.000 --> 00:13:30.000]  可以見而不能過
[00:13:30.000 --> 00:13:33.000]  這是不是人生最大的遺憾
[00:13:33.000 --> 00:13:35.000]  對於偉人摩西來說
[00:13:35.000 --> 00:13:37.000]  做了這麼多重要的事情
[00:13:37.000 --> 00:13:42.000]  是否會留下這個遺憾呢
[00:13:42.000 --> 00:13:44.000]  或者我應該告訴你
[00:13:44.000 --> 00:13:47.000]  我們都會遇到尼波山
[00:13:47.000 --> 00:13:51.000]  人生是未必事事如意
[00:13:51.000 --> 00:13:54.000]  更未必事事如願的
[00:13:54.000 --> 00:13:57.000]  人生有很多未完的夢
[00:13:57.000 --> 00:14:01.000]  人生有很多想做又做不完的事
[00:14:01.000 --> 00:14:07.000]  然而我們能否像摩西在尼波山那樣
[00:14:07.000 --> 00:14:11.000]  如果我們像摩西去到尼波山
[00:14:11.000 --> 00:14:13.000]  被神指出了
[00:14:13.000 --> 00:14:15.000]  你現在見到了
[00:14:15.000 --> 00:14:20.000]  但是不覺得實質上是非常幸福和無恩的
[00:14:20.000 --> 00:14:23.000]  因為神給我們看見
[00:14:23.000 --> 00:14:27.000]  意思是祂向我們展示了祂的信實
[00:14:27.000 --> 00:14:31.000]  兌現了祂的承諾和應許
[00:14:31.000 --> 00:14:33.000]  對於摩西來說
[00:14:33.000 --> 00:14:36.000]  什麼是實實在在的盼望呢
[00:14:36.000 --> 00:14:41.000]  不就是在尼波山上所見到的一切呢
[00:14:41.000 --> 00:14:47.000]  摩西雖然不可以過去約旦河彼岸的應許之地
[00:14:47.000 --> 00:14:54.000]  但是祂可以清楚看到神應許的兌現
[00:14:54.000 --> 00:15:00.000]  祂親自體驗到跟祂說話的一位
[00:15:00.000 --> 00:15:03.000]  正是賜祂十戒、法板
[00:15:03.000 --> 00:15:09.000]  還有用瑪拿、暗春、魂柱、火柱帶領祂
[00:15:09.000 --> 00:15:14.000]  跟以色列人走過四十年抗野路的上帝
[00:15:14.000 --> 00:15:17.000]  尼波山跟祂說話的一位
[00:15:17.000 --> 00:15:24.000]  既要提醒摩西說祂的應許和承諾是沒有變的
[00:15:24.000 --> 00:15:30.000]  也要指出摩西曾經犯過重要的不信的罪
[00:15:30.000 --> 00:15:35.000]  使得摩西明白祂的人生為什麼是充滿祝福
[00:15:35.000 --> 00:15:42.000]  但是同時犯罪也需要接受奏助、承受懲罰
[00:15:42.000 --> 00:15:43.000]  明白到這一點
[00:15:43.000 --> 00:15:47.000]  因此摩西又不再同神
[00:15:47.000 --> 00:15:50.000]  是糾纏不清了
[00:15:50.000 --> 00:15:52.000]  祂不再奮力前行
[00:15:52.000 --> 00:15:55.000]  祂將祂的責任交涉
[00:15:55.000 --> 00:15:58.000]  欣然接受上帝的安排
[00:15:58.000 --> 00:16:01.000]  離開祂的家人
[00:16:01.000 --> 00:16:03.000]  離開祂的族人
[00:16:03.000 --> 00:16:05.000]  離開祂的同僚
[00:16:05.000 --> 00:16:07.000]  離開祂的朋友
[00:16:07.000 --> 00:16:12.000]  孤身一人地上了尼波山的高處
[00:16:12.000 --> 00:16:17.000]  在尼波山比較寂靜的地方找到了最終的歸宿
[00:16:17.000 --> 00:16:20.000]  那是最終的孤獨的時間
[00:16:20.000 --> 00:16:24.000]  我稱它為Ultimate Solitude
[00:16:24.000 --> 00:16:34.000]  將那個最終的孤獨變成與神同在的愉悅、歡愉
[00:16:34.000 --> 00:16:38.000]  摩西不需要跨越約旦河
[00:16:38.000 --> 00:16:41.000]  不需要穿越耶利歌城
[00:16:41.000 --> 00:16:45.000]  尼波山就變成了祂和神
[00:16:45.000 --> 00:16:48.000]  上帝永遠同在的地方
[00:16:48.000 --> 00:16:58.000]  所以這就是偉人的遺憾最終因為這樣得到無憾
[00:16:58.000 --> 00:16:59.000]  對祂來說
[00:16:59.000 --> 00:17:04.000]  應許之地就不是可見之地或者可過之地
[00:17:04.000 --> 00:17:07.000]  應許之地就在尼波山
[00:17:07.000 --> 00:17:12.000]  祂和上帝同在永恆之中
[00:17:12.000 --> 00:17:14.000]  從我們的角度去看
[00:17:14.000 --> 00:17:19.000]  摩西的終身遺憾是看見
[00:17:19.000 --> 00:17:23.000]  但是不能夠親臨應許之地
[00:17:23.000 --> 00:17:29.000]  這是整代出埃及的以色列人的悲哀
[00:17:29.000 --> 00:17:32.000]  在曠野流浪四十年
[00:17:32.000 --> 00:17:36.000]  雖然有雲主、有火主隨住
[00:17:36.000 --> 00:17:38.000]  但是他們信心不足
[00:17:38.000 --> 00:17:43.000]  受異族的文化和其他宗教的影響
[00:17:43.000 --> 00:17:48.000]  他們無拜金牛,崇拜巴力,惹怒了耶和華
[00:17:48.000 --> 00:17:54.000]  所以幾乎所有追隨摩西出埃及過紅海的以色列人
[00:17:54.000 --> 00:18:01.000]  都最後不能夠進入上帝應許的迦南流瀨與密之地
[00:18:01.000 --> 00:18:06.000]  除了約書亞,除了迦南
[00:18:06.000 --> 00:18:10.000]  約書亞是以法連之派,亂族的後人
[00:18:10.000 --> 00:18:13.000]  出埃及的時候應該很年輕
[00:18:13.000 --> 00:18:17.000]  由他繼承摩西帶領以色列人的第二代
[00:18:17.000 --> 00:18:20.000]  或者是有很多在曠野四十年
[00:18:20.000 --> 00:18:24.000]  出生的第三代、第四代的以色列人
[00:18:24.000 --> 00:18:31.000]  他們跟著摩西來到尼泊爾山
[00:18:31.000 --> 00:18:39.000]  然後由約書亞繼承了領導人的位置
[00:18:39.000 --> 00:18:42.000]  摩西代表是年老的一代
[00:18:42.000 --> 00:18:45.000]  去到尼泊爾山的時候應該是垂垂老矣
[00:18:45.000 --> 00:18:48.000]  走到人生最後的一段路
[00:18:48.000 --> 00:18:54.000]  在尼泊爾山前,千絲纏繞,百感交集
[00:18:54.000 --> 00:19:01.000]  回顧多過前瞻,感恩之中時代愧疚
[00:19:01.000 --> 00:19:04.000]  我們在座當中,或者跟我一樣
[00:19:04.000 --> 00:19:07.000]  也有不少步入晚年的長者
[00:19:07.000 --> 00:19:12.000]  多少人能夠體諒摩西的尼泊爾山心境
[00:19:12.000 --> 00:19:16.000]  即是一切的繁華都會過去
[00:19:16.000 --> 00:19:22.000]  曾經擁有的權力,或者最後都歸於虛空
[00:19:22.000 --> 00:19:29.000]  正如摩西在詩篇九十篇所禱告時所說的一樣
[00:19:29.000 --> 00:19:32.000]  他說:「我們一生的年日是七十歲
[00:19:32.000 --> 00:19:35.000]  如果是強壯的,可到八十歲
[00:19:35.000 --> 00:19:40.000]  但其中可以傾瓜不過是勞苦受煩
[00:19:40.000 --> 00:19:45.000]  轉眼成空,我們便如飛而去
[00:19:45.000 --> 00:19:49.000]  求你指教我們怎樣數算自己的日子
[00:19:49.000 --> 00:19:52.000]  好叫我們得著智慧的心」
[00:19:52.000 --> 00:19:55.000]  這是摩西晚年的祈禱
[00:19:55.000 --> 00:20:02.000]  他將我們的心情表達得相當清晰
[00:20:02.000 --> 00:20:06.000]  我們當中有摩西那一代的人
[00:20:06.000 --> 00:20:10.000]  生命之中或者曾經有過叱吒和輝煌
[00:20:10.000 --> 00:20:16.000]  但到了尼泊爾山,即是晚景殘廉之際
[00:20:16.000 --> 00:20:18.000]  都會有一種覺悟
[00:20:18.000 --> 00:20:22.000]  即是人的作為遠不如神的應許
[00:20:22.000 --> 00:20:24.000]  來得可靠
[00:20:24.000 --> 00:20:28.000]  然而來到尼泊爾山前的約書額
[00:20:28.000 --> 00:20:30.000]  就是另一種代表
[00:20:30.000 --> 00:20:34.000]  他是第二代或者第三代人的代表
[00:20:34.000 --> 00:20:36.000]  他們的心情和想法
[00:20:36.000 --> 00:20:39.000]  和摩西可能是不一樣的
[00:20:39.000 --> 00:20:42.000]  第二代或者第三代的人
[00:20:42.000 --> 00:20:44.000]  他們的心態是怎樣的呢?
[00:20:44.000 --> 00:20:47.000]  我們來看看約書下記
[00:20:47.000 --> 00:20:49.000]  一章一至六節
[00:20:49.000 --> 00:20:53.000]  就是引出來經文的第三段
[00:20:53.000 --> 00:20:57.000]  那裡說耶和華的僕人摩西死了之後
[00:20:57.000 --> 00:21:00.000]  耶和華曉遇摩西的幫手
[00:21:00.000 --> 00:21:03.000]  亂的兒子約書額說
[00:21:03.000 --> 00:21:05.000]  我的僕人摩西死了
[00:21:05.000 --> 00:21:09.000]  現在你要起來
[00:21:09.000 --> 00:21:13.000]  和眾百姓過這約旦河
[00:21:13.000 --> 00:21:17.000]  往我所要刺激以色列人的地方去
[00:21:17.000 --> 00:21:20.000]  凡你們腳掌所踏之地
[00:21:20.000 --> 00:21:23.000]  我都照著我所應許摩西的華
[00:21:23.000 --> 00:21:25.000]  刺激你們了
[00:21:25.000 --> 00:21:28.000]  從抗野或者黎巴嫩
[00:21:28.000 --> 00:21:30.000]  直到百拉大河
[00:21:30.000 --> 00:21:32.000]  黑人的全地
[00:21:32.000 --> 00:21:35.000]  又到大海日落之處
[00:21:35.000 --> 00:21:38.000]  都要做你們的警戒
[00:21:38.000 --> 00:21:41.000]  你平生的日子
[00:21:41.000 --> 00:21:45.000]  必無一人能在你面前站立得住
[00:21:45.000 --> 00:21:48.000]  我怎樣與摩西同在
[00:21:48.000 --> 00:21:50.000]  也必照樣與你同在
[00:21:50.000 --> 00:21:52.000]  我必不撇下你
[00:21:52.000 --> 00:21:54.000]  也不叼棄你
[00:21:54.000 --> 00:21:56.000]  你當剛強壯膽
[00:21:56.000 --> 00:22:01.000]  因為你必使這百姓承受那地為業
[00:22:01.000 --> 00:22:04.000]  就是我向他們列祖起誓
[00:22:04.000 --> 00:22:07.000]  應許刺激他們的地
[00:22:07.000 --> 00:22:09.000]  很明顯這個就是
[00:22:09.000 --> 00:22:12.000]  在彌波山摩西死後
[00:22:12.000 --> 00:22:14.000]  他向耶和華上神
[00:22:14.000 --> 00:22:18.000]  向約書額再立的一個應許
[00:22:18.000 --> 00:22:19.000]  一個承諾
[00:22:19.000 --> 00:22:23.000]  那裡說我要給摩西一切的東西
[00:22:23.000 --> 00:22:25.000]  我都會給你
[00:22:25.000 --> 00:22:27.000]  我也不會撇下你
[00:22:27.000 --> 00:22:30.000]  也不會叼棄你
[00:22:30.000 --> 00:22:32.000]  而且向他鼓勵
[00:22:32.000 --> 00:22:34.000]  你當剛強壯膽
[00:22:34.000 --> 00:22:39.000]  因為你的百姓要承受那個地方為業
[00:22:39.000 --> 00:22:44.000]  耶和華上要摩西停止腳步
[00:22:44.000 --> 00:22:48.000]  但是命令約書額繼續前行
[00:22:48.000 --> 00:22:51.000]  過了彌波山還要克服的
[00:22:51.000 --> 00:22:55.000]  還有阻擋它很多的困難
[00:22:55.000 --> 00:22:57.000]  例如約旦河
[00:22:57.000 --> 00:23:00.000]  約旦河和死海是相連的
[00:23:00.000 --> 00:23:02.000]  許多聖經學者
[00:23:02.000 --> 00:23:06.000]  也都以約旦河比喻生命的終結
[00:23:06.000 --> 00:23:09.000]  或者死亡的界線
[00:23:09.000 --> 00:23:12.000]  然而對於信仰群體來說
[00:23:12.000 --> 00:23:17.000]  約旦河水是攔不住向前的部分
[00:23:17.000 --> 00:23:21.000]  死海、寒波也都不能夠隔絕
[00:23:21.000 --> 00:23:24.000]  上帝對祂的子民的應許
[00:23:24.000 --> 00:23:25.000]  只有犯罪
[00:23:25.000 --> 00:23:28.000]  以色列人在曠野的生活的行為
[00:23:28.000 --> 00:23:35.000]  和不信才會封鎖那通往應許之地的道路
