
[00:00:00.000 --> 00:00:03.000]  首先想問問大家有沒有試過
[00:02:52.000 --> 00:02:55.000]  都是要自己出現的
[00:02:55.000 --> 00:02:58.000]  我們有時候都會遇到這樣的情況
[00:02:58.000 --> 00:03:01.000]  但是人的一個約定很重要
[00:03:01.000 --> 00:03:03.000]  後來我更加明白
[00:03:03.000 --> 00:03:05.000]  一些
[00:03:05.000 --> 00:03:08.000]  特別是說跟配偶
[00:03:08.000 --> 00:03:09.000]  跟家人
[00:03:09.000 --> 00:03:10.000]  跟朋友
[00:03:10.000 --> 00:03:11.000]  你有一種心
[00:03:11.000 --> 00:03:13.000]  你很想見面
[00:03:13.000 --> 00:03:16.000]  很想大家去關心
[00:03:16.000 --> 00:03:19.000]  一種人慈人愛的心
[00:03:19.000 --> 00:03:21.000]  出現的時候
[00:03:21.000 --> 00:03:23.000]  千辛萬苦都會安排出來
[00:03:23.000 --> 00:03:25.000]  都會記得的
[00:03:25.000 --> 00:03:28.000]  今天我們跟大家看一段經文
[00:03:28.000 --> 00:03:30.000]  我們在大衛
[00:03:30.000 --> 00:03:33.000]  這段經文是講及大衛
[00:03:33.000 --> 00:03:38.000]  已經在蘇羅時代的國家
[00:03:38.000 --> 00:03:40.000]  這種四分五裂
[00:03:40.000 --> 00:03:45.000]  或者是亂無章的現象
[00:03:45.000 --> 00:03:48.000]  已經慢慢消除了
[00:03:48.000 --> 00:03:50.000]  整頓好國家行政
[00:03:50.000 --> 00:03:53.000]  工作各方面都處理好了
[00:03:53.000 --> 00:03:55.000]  定都在耶路撒冷
[00:03:55.000 --> 00:03:56.000]  建了皇宮
[00:03:56.000 --> 00:04:00.000]  還打算建聖殿等等
[00:04:00.000 --> 00:04:02.000]  接著王記臣說
[00:04:02.000 --> 00:04:05.000]  你要牧養以色列百姓
[00:04:05.000 --> 00:04:07.000]  你要作為一個皇帝
[00:04:07.000 --> 00:04:09.000]  牧養他們的時候
[00:04:09.000 --> 00:04:12.000]  要公平和正義地對待所有的人
[00:04:12.000 --> 00:04:20.000]  所以他就開始治理這個國家
[00:04:20.000 --> 00:04:24.000]  帶著神的公平
[00:04:24.000 --> 00:04:26.000]  帶著神的公義
[00:04:26.000 --> 00:04:28.000]  這種的憐憫去做
[00:04:28.000 --> 00:04:30.000]  所以剛才那段經文
[00:04:30.000 --> 00:04:33.000]  他很快就關心到前朝
[00:04:33.000 --> 00:04:38.000]  一些的後人是如何情況
[00:04:38.000 --> 00:04:40.000]  消息都未到
[00:04:40.000 --> 00:04:42.000]  剛才說的羅巴底的地方
[00:04:42.000 --> 00:04:44.000]  他已經開始做事了
[00:04:44.000 --> 00:04:45.000]  今天的題目是
[00:04:45.000 --> 00:04:48.000]  「換上身心 仁慈的心」
[00:04:48.000 --> 00:04:49.000]  兩方面
[00:04:49.000 --> 00:04:53.000]  一方面是說守弱私慈愛
[00:04:53.000 --> 00:04:58.000]  一方面是仁者無敵
[00:04:58.000 --> 00:05:00.000]  守弱私慈愛
[00:05:00.000 --> 00:05:06.000]  看到大衛在他的生命裏面
[00:05:06.000 --> 00:05:11.000]  守發神自己那種慈愛的心
[00:05:11.000 --> 00:05:14.000]  這種恩慈的心
[00:05:14.000 --> 00:05:16.000]  在古代的君王統治之下
[00:05:16.000 --> 00:05:18.000]  舊的皇室的後裔
[00:05:18.000 --> 00:05:21.000]  往往是會面臨一個殺機
[00:05:21.000 --> 00:05:23.000]  因為新的皇通常會怎樣
[00:05:23.000 --> 00:05:25.000]  剷草除根
[00:05:25.000 --> 00:05:28.000]  前朝的皇室的後裔
[00:05:28.000 --> 00:05:31.000]  都要全部剿滅
[00:05:31.000 --> 00:05:33.000]  因為恐怕有任何的血脈
[00:05:33.000 --> 00:05:36.000]  留在那裏都是死灰復燃
[00:05:36.000 --> 00:05:39.000]  以致確保自己這個新的皇朝
[00:05:39.000 --> 00:05:42.000]  這個皇位能夠穩固
[00:05:42.000 --> 00:05:45.000]  但是大衛的做法卻不是這樣
[00:05:45.000 --> 00:05:47.000]  顛覆了當時的慣例
[00:05:47.000 --> 00:05:52.000]  他沒有殲滅了掃羅的後裔
[00:05:52.000 --> 00:05:56.000]  反而他因為是與掃羅的兒子約拿丹
[00:05:56.000 --> 00:06:07.000]  曾經是一對非常親密的友情的兄弟
[00:06:07.000 --> 00:06:11.000]  他曾經立下這些盟誓
[00:06:11.000 --> 00:06:14.000]  所以到現在平靜了
[00:06:14.000 --> 00:06:15.000]  安定的時候
[00:06:15.000 --> 00:06:17.000]  他就要去恩待
[00:06:17.000 --> 00:06:21.000]  尋找約拿丹的後裔
[00:06:21.000 --> 00:06:26.000]  所以這裏他找到約拿丹的兒子
[00:06:26.000 --> 00:06:29.000]  叫米菲波切
[00:06:29.000 --> 00:06:30.000]  這個舉動
[00:06:30.000 --> 00:06:35.000]  你會看到大衛真的顯示出他的信實
[00:06:35.000 --> 00:06:38.000]  他答應了人的事情
[00:06:38.000 --> 00:06:39.000]  他要做好
[00:06:39.000 --> 00:06:41.000]  更加他用他的愛
[00:06:41.000 --> 00:06:44.000]  能夠顯示出來
[00:06:44.000 --> 00:06:46.000]  就是神的慈悲
[00:06:46.000 --> 00:06:48.000]  米菲波切是為何人呢
[00:06:48.000 --> 00:06:51.000]  是約拿丹的兒子、掃羅的孫子
[00:06:51.000 --> 00:06:55.000]  約拿丹和大衛是生死之交
[00:06:55.000 --> 00:06:59.000]  米菲波切在五歲的時候
[00:06:59.000 --> 00:07:05.000]  掃羅王和約拿丹去和耶穌列一個戰役
[00:07:05.000 --> 00:07:09.000]  和這些非利士人去打仗
[00:07:09.000 --> 00:07:14.000]  他們都相繼死去
[00:07:14.000 --> 00:07:20.000]  王、王子、駕崩
[00:07:20.000 --> 00:07:23.000]  這些消息傳回皇宮
[00:07:23.000 --> 00:07:25.000]  當時皇宮是在欺騙這個地方
[00:07:25.000 --> 00:07:31.000]  前途未卜的局勢底下
[00:07:31.000 --> 00:07:34.000]  根本非利士人可能勢如破竹
[00:07:34.000 --> 00:07:39.000]  會攻打以色列這個地方
[00:07:39.000 --> 00:07:47.000]  根本沒有能力去後方抵禦
[00:07:47.000 --> 00:07:50.000]  這些皇宮的人聽到消息
[00:07:50.000 --> 00:07:52.000]  唯有逃跑
[00:07:52.000 --> 00:07:58.000]  最重要是抱著少主
[00:07:58.000 --> 00:08:01.000]  米菲波切就走了
[00:08:01.000 --> 00:08:03.000]  一路走一路走
[00:08:03.000 --> 00:08:05.000]  很緊張、很充足
[00:08:05.000 --> 00:08:09.000]  保姆保得不穩
[00:08:09.000 --> 00:08:11.000]  整個五歲小孩跌在地上
[00:08:11.000 --> 00:08:15.000]  跌在地上即時跛了一雙腳
[00:08:15.000 --> 00:08:17.000]  就在米菲波切
[00:08:17.000 --> 00:08:19.000]  所以從五歲開始
[00:08:19.000 --> 00:08:22.000]  他就騎腿了,走不了
[00:08:22.000 --> 00:08:28.000]  後來掃羅的家僕
[00:08:28.000 --> 00:08:33.000]  逃避了他們到剛才所說的羅巴底
[00:08:33.000 --> 00:08:34.000]  一個小村莊裡面
[00:08:34.000 --> 00:08:40.000]  隱姓埋名的生活
[00:08:40.000 --> 00:08:42.000]  九章一節開始
[00:08:42.000 --> 00:08:43.000]  大衛就說
[00:08:43.000 --> 00:08:46.000]  掃羅家中還有沒有剩下的人呢
[00:08:46.000 --> 00:08:48.000]  我要因為約亞丹的緣故
[00:08:48.000 --> 00:08:52.000]  去向他們施恩
[00:08:52.000 --> 00:08:54.000]  大衛當時都不知道
[00:08:54.000 --> 00:08:55.000]  有沒有後人在那裡
[00:08:55.000 --> 00:08:57.000]  戰亂會不會死了呢
[00:08:57.000 --> 00:08:59.000]  會不會被利士人殺了呢
[00:08:59.000 --> 00:09:03.000]  或者究竟他們後來還有什麼後人
[00:09:03.000 --> 00:09:04.000]  大衛全知道
[00:09:04.000 --> 00:09:08.000]  但是他都是因為約亞丹那個盟誓
[00:09:08.000 --> 00:09:10.000]  他要看著我的後代
[00:09:10.000 --> 00:09:11.000]  所以他都問
[00:09:11.000 --> 00:09:14.000]  最終就知道了有一個米菲波切
[00:09:14.000 --> 00:09:19.000]  所以大衛不是偶然知道有一個這樣的人
[00:09:19.000 --> 00:09:22.000]  是主動去尋找回來的
[00:09:22.000 --> 00:09:24.000]  他的動機不是為了傳述
[00:09:24.000 --> 00:09:26.000]  現在我坐穩了
[00:09:26.000 --> 00:09:28.000]  希望斬草除根
[00:09:28.000 --> 00:09:30.000]  能夠穩穩定定
[00:09:30.000 --> 00:09:32.000]  不要再有事發生
[00:09:32.000 --> 00:09:35.000]  因為約亞丹的緣故施恩
[00:09:35.000 --> 00:09:37.000]  這句話就顯示了
[00:09:37.000 --> 00:09:39.000]  大衛對於掃羅
[00:09:39.000 --> 00:09:41.000]  這個過去的敵人
[00:09:41.000 --> 00:09:43.000]  這個敵意是沒有記恨的
[00:09:43.000 --> 00:09:46.000]  我不會將你那個後代都會殺除
[00:09:46.000 --> 00:09:50.000]  反而是記得和約亞丹的約定
[00:09:50.000 --> 00:09:52.000]  去承諾這份的
[00:09:52.000 --> 00:09:54.000]  就是履行這個承諾
[00:09:54.000 --> 00:09:58.000]  有時候我們都會不會好像大衛一樣
[00:09:58.000 --> 00:10:00.000]  持守對人的承諾呢
[00:10:00.000 --> 00:10:03.000]  甚至和一些無關的人
[00:10:03.000 --> 00:10:04.000]  後人
[00:10:04.000 --> 00:10:08.000]  我們都一樣有這樣的恩情在裏面
[00:10:08.000 --> 00:10:09.000]  在這個世代裏面
[00:10:09.000 --> 00:10:11.000]  我們更加需要真的
[00:10:11.000 --> 00:10:15.000]  不要容易忘記這些承諾
[00:10:15.000 --> 00:10:18.000]  不要將約定成為遺棄
[00:10:18.000 --> 00:10:20.000]  我們心裏面曾經立志
[00:10:20.000 --> 00:10:21.000]  我們要對人好
[00:10:21.000 --> 00:10:26.000]  對方或者怎樣都好
[00:10:26.000 --> 00:10:30.000]  我們是否繼續用這種堅持的愛
[00:10:30.000 --> 00:10:32.000]  堅持的行動去表達呢
[00:10:32.000 --> 00:10:34.000]  有時候我們覺得是很困難的
[00:10:34.000 --> 00:10:36.000]  因為時間過了
[00:10:36.000 --> 00:10:37.000]  沖淡了
[00:10:37.000 --> 00:10:39.000]  我們的熱情是失去了
[00:10:39.000 --> 00:10:42.000]  但是你看到大衛
[00:10:42.000 --> 00:10:44.000]  他是念念不忘
[00:10:44.000 --> 00:10:46.000]  他知道一個恩情
[00:10:46.000 --> 00:10:49.000]  是一定要去守好的
[00:10:49.000 --> 00:10:50.000]  今天人和人之間
[00:10:50.000 --> 00:10:53.000]  我們很需要這種的關係
[00:10:53.000 --> 00:10:55.000]  建立得更加的強烈
[00:10:55.000 --> 00:10:57.000]  就算家人
[00:10:57.000 --> 00:11:00.000]  我們慢慢兄弟姐妹
[00:11:00.000 --> 00:11:01.000]  大家都有家庭
[00:11:01.000 --> 00:11:03.000]  大家都有自己的
[00:11:03.000 --> 00:11:04.000]  更多的成員
[00:11:04.000 --> 00:11:07.000]  可能我們慢慢會疏遠了
[00:11:07.000 --> 00:11:09.000]  可能我們會慢慢就會
[00:11:09.000 --> 00:11:12.000]  很多的小溝通
[00:11:12.000 --> 00:11:14.000]  多誤會出現了
[00:11:14.000 --> 00:11:19.000]  以致人和人的隔膜更多
[00:11:19.000 --> 00:11:21.000]  今天在香港這個情況裏面
[00:11:21.000 --> 00:11:23.000]  我們有很多這樣的人
[00:11:23.000 --> 00:11:25.000]  都好像被疏遠了
[00:11:25.000 --> 00:11:29.000]  會因為一些社會的事情
[00:11:29.000 --> 00:11:30.000]  我們會撕裂了
[00:11:30.000 --> 00:11:33.000]  我們人和人很多對立的地方
[00:11:33.000 --> 00:11:35.000]  家庭裏面又出現了對立
[00:11:35.000 --> 00:11:37.000]  在同事裏面出現對立
[00:11:37.000 --> 00:11:39.000]  或者在其他地方
[00:11:39.000 --> 00:11:40.000]  就算陌生的
[00:11:40.000 --> 00:11:42.000]  我們都好像有自己的陣營
[00:11:42.000 --> 00:11:44.000]  自己的立場
[00:11:44.000 --> 00:11:45.000]  成為了對立
[00:11:45.000 --> 00:11:46.000]  今天在香港
[00:11:46.000 --> 00:11:49.000]  很多人在這樣的
[00:11:49.000 --> 00:11:52.000]  不是那麼開心的心態裏面
[00:11:52.000 --> 00:11:53.000]  我們記憶圖
[00:11:53.000 --> 00:11:56.000]  我們真的要有這個仁慈的心
[00:11:56.000 --> 00:11:59.000]  我們放下對立
[00:11:59.000 --> 00:12:01.000]  我們真的看到神的愛
[00:12:01.000 --> 00:12:03.000]  神的愛是接納所有的人
[00:12:03.000 --> 00:12:04.000]  如果我們記憶圖
[00:12:04.000 --> 00:12:09.000]  我們都能夠有這個寬容的心
[00:12:09.000 --> 00:12:10.000]  有這個愛
[00:12:10.000 --> 00:12:12.000]  有這個仁慈的心
[00:12:12.000 --> 00:12:15.000]  人家很樂意成為你的朋友
[00:12:15.000 --> 00:12:17.000]  很樂意去親近你
[00:12:17.000 --> 00:12:20.000]  更加很樂意跟我們交往
[00:12:20.000 --> 00:12:24.000]  樂意的是認識我們所信的主
[00:12:24.000 --> 00:12:26.000]  教會是需要這樣的力量
[00:12:26.000 --> 00:12:30.000]  這些力量是來自我們能夠有仁慈
[00:12:30.000 --> 00:12:33.000]  有這個包容、寬容的心
[00:12:33.000 --> 00:12:39.000]  當米飛波切帶到大衛王的面前
[00:12:39.000 --> 00:12:42.000]  你看到他當時九章六節的情況
[00:12:42.000 --> 00:12:45.000]  就是害怕得不敢望大衛王
[00:12:45.000 --> 00:12:46.000]  他不知道什麼事
[00:12:46.000 --> 00:12:48.000]  終於找到我了
[00:12:48.000 --> 00:12:52.000]  已經很多年隱姓埋名
[00:12:52.000 --> 00:12:54.000]  終於被他找到出來
[00:12:54.000 --> 00:13:01.000]  是否已經走到生命的盡頭呢
[00:13:01.000 --> 00:13:02.000]  大衛第一句話是什麼呢
[00:13:02.000 --> 00:13:04.000]  大家看到嗎
[00:13:04.000 --> 00:13:05.000]  第七節
[00:13:05.000 --> 00:13:08.000]  他說米飛波切
[00:13:08.000 --> 00:13:11.000]  那次我已經很溫柔地說
[00:13:11.000 --> 00:13:13.000]  你聽到他這樣說
[00:13:13.000 --> 00:13:15.000]  你的心裡是否會安定一點
[00:13:15.000 --> 00:13:16.000]  如果不是
[00:13:16.000 --> 00:13:17.000]  米飛波切
[00:13:17.000 --> 00:13:18.000]  大聲叫的時候
[00:13:18.000 --> 00:13:19.000]  你死定了
[00:13:19.000 --> 00:13:25.000]  究竟你會感覺到他的心態
[00:13:25.000 --> 00:13:27.000]  我相信大衛是溫柔的
[00:13:27.000 --> 00:13:29.000]  米飛波切
[00:13:29.000 --> 00:13:30.000]  安定了很多
[00:13:30.000 --> 00:13:33.000]  接著下一句更加重要
[00:13:33.000 --> 00:13:35.000]  你不用怕
[00:13:35.000 --> 00:13:38.000]  不要懼怕
[00:13:38.000 --> 00:13:40.000]  這是大衛對他說的
[00:13:40.000 --> 00:13:41.000]  其實在經文裡
[00:13:41.000 --> 00:13:44.000]  他說了很多次米飛波切的名字
[00:13:44.000 --> 00:13:45.000]  真的很尊重他
[00:13:45.000 --> 00:13:47.000]  你說了一個名字
[00:13:47.000 --> 00:13:49.000]  他說不是你 是阿衛
[00:13:49.000 --> 00:13:53.000]  每次跟他對話都說米飛波切
[00:13:53.000 --> 00:13:56.000]  大衛很尊重
[00:13:56.000 --> 00:14:01.000]  大衛能夠去試他
[00:14:01.000 --> 00:14:04.000]  很平等的人去看
[00:14:04.000 --> 00:14:06.000]  不要怕
[00:14:06.000 --> 00:14:08.000]  這些說話
[00:14:08.000 --> 00:14:09.000]  正正就是很多時候
[00:14:09.000 --> 00:14:10.000]  我們在信仰裡面
[00:14:10.000 --> 00:14:13.000]  經常聽到神跟我們說的話
[00:14:13.000 --> 00:14:15.000]  真的不用怕
[00:14:15.000 --> 00:14:17.000]  有時候我們在信心軟弱的時候
[00:14:17.000 --> 00:14:19.000]  可能面對一件大的事情
[00:14:19.000 --> 00:14:20.000]  我們去考試
[00:14:20.000 --> 00:14:23.000]  我們去一個面試
[00:14:23.000 --> 00:14:25.000]  或者做一些面試
[00:14:25.000 --> 00:14:28.000]  或者是一些工作
[00:14:28.000 --> 00:14:30.000]  或者等等等等
[00:14:30.000 --> 00:14:31.000]  心裡真的很怕
[00:14:31.000 --> 00:14:32.000]  但你期限好之後
[00:14:32.000 --> 00:14:34.000]  你會感受到神跟你說
[00:14:34.000 --> 00:14:35.000]  不用怕
[00:14:35.000 --> 00:14:37.000]  因為我跟你一起去
[00:14:37.000 --> 00:14:39.000]  我跟你一起同行
[00:14:39.000 --> 00:14:41.000]  所以你看到
[00:14:41.000 --> 00:14:45.000]  正正就是大衛好像福音那種
[00:14:45.000 --> 00:14:47.000]  一般的安慰
[00:14:47.000 --> 00:14:49.000]  給了米飛波切
[00:14:49.000 --> 00:14:51.000]  消除了一種恐懼
[00:14:51.000 --> 00:14:53.000]  聖經裡面說
[00:14:53.000 --> 00:14:55.000]  愛女有沒有懼怕
[00:14:55.000 --> 00:14:59.000]  感受到大衛這種的愛
[00:14:59.000 --> 00:15:01.000]  無條件的恩典
[00:15:01.000 --> 00:15:05.000]  正是好像神給我們的情況一樣
[00:15:05.000 --> 00:15:07.000]  我們能不能在我們身邊的人
[00:15:07.000 --> 00:15:10.000]  讓人感受到跟你一起的時候
[00:15:10.000 --> 00:15:12.000]  不會懼怕呢
[00:15:12.000 --> 00:15:15.000]  但有時候我們卻是會令人懼怕的
[00:15:15.000 --> 00:15:21.000]  這裡看到大衛所做的事情
[00:15:21.000 --> 00:15:25.000]  顯示了一種私恩
[00:15:25.000 --> 00:15:27.000]  一種的愛在裡面
[00:15:27.000 --> 00:15:30.000]  另一件事是米飛波切是不知道的
[00:15:30.000 --> 00:15:32.000]  為什麼會叫他來
[00:15:32.000 --> 00:15:34.000]  又會這麼親切呢
[00:15:34.000 --> 00:15:38.000]  原來他跟他爸爸約拿丹
[00:15:38.000 --> 00:15:40.000]  曾經幫助大衛
[00:15:40.000 --> 00:15:44.000]  逃脫了掃羅王的迫害
[00:15:44.000 --> 00:15:50.000]  所以大衛向約拿丹誓言
[00:15:50.000 --> 00:15:53.000]  他說以後無論發生什麼事情裡面
[00:15:53.000 --> 00:15:57.000]  我都會持續對約拿丹的愛不變的
[00:15:57.000 --> 00:16:00.000]  約拿丹聽到是很高興的
[00:16:00.000 --> 00:16:02.000]  他們最後見面的時候
[00:16:02.000 --> 00:16:04.000]  大家幫他逃走了
[00:16:04.000 --> 00:16:06.000]  說我們都不知道什麼時候會再見面
[00:16:06.000 --> 00:16:08.000]  不可能永遠都不會再見面的了
[00:16:08.000 --> 00:16:10.000]  真的永遠都不會再見面
[00:16:10.000 --> 00:16:13.000]  最後一句話是約拿丹說的
[00:16:13.000 --> 00:16:15.000]  《三國醫記》上有20章
[00:16:15.000 --> 00:16:17.000]  願耶和華在你我之間
[00:16:17.000 --> 00:16:20.000]  以及你我的後裔中間作證
[00:16:20.000 --> 00:16:22.000]  直到永遠
[00:16:22.000 --> 00:16:24.000]  約拿丹跟大衛
[00:16:24.000 --> 00:16:28.000]  後裔都是我們大家都要這樣彼此恩待
[00:16:28.000 --> 00:16:32.000]  當然之前那個恩慈的盟約是這樣的
[00:16:32.000 --> 00:16:34.000]  在二十雙十四節的時候
[00:16:34.000 --> 00:16:38.000]  約拿丹說你要照耶和華的慈愛恩待我
[00:16:38.000 --> 00:16:40.000]  不但我活著的時候免我死亡
[00:16:40.000 --> 00:16:45.000]  就是耶和華從地面逐一剪除大衛的仇敵的時候
[00:16:45.000 --> 00:16:51.000]  你也永不向我家斷絕恩惠
[00:16:51.000 --> 00:16:55.000]  所以你看到大衛是沒有殺害掃羅的
[00:16:55.000 --> 00:16:58.000]  他是被史密里城所殺
[00:16:58.000 --> 00:17:01.000]  大衛沒有殺害掃羅的後裔
[00:17:01.000 --> 00:17:06.000]  他是被擁戴成為一個接觸的君王
[00:17:06.000 --> 00:17:08.000]  雖然是改朝換代
[00:17:08.000 --> 00:17:17.000]  但是他仍然是用神那種慈愛恩待掃羅家的
[00:17:17.000 --> 00:17:20.000]  所以你覺得約拿丹都知道
[00:17:20.000 --> 00:17:27.000]  大衛好像必定會成為一個王
[00:17:27.000 --> 00:17:30.000]  但是那個情況大衛一定會興起
[00:17:30.000 --> 00:17:32.000]  約拿丹也體會到
[00:17:32.000 --> 00:17:37.000]  不過約拿丹在那時候已經是希望這樣的盟約結了下來
[00:17:37.000 --> 00:17:41.000]  而大衛就這樣跟他結了一個恩慈的盟約
[00:17:41.000 --> 00:17:45.000]  永遠不會向他家斷絕恩惠
[00:17:45.000 --> 00:17:47.000]  所以來到第九章
[00:17:47.000 --> 00:17:50.000]  我們剛才讀只是一到七節裡面
[00:17:50.000 --> 00:17:54.000]  有三次是用了這個「恩」
[00:17:54.000 --> 00:17:56.000]  或者「恩惠」也好
[00:17:56.000 --> 00:17:58.000]  或者「慈愛」這個字也好
[00:17:58.000 --> 00:18:00.000]  是三次引用
[00:18:00.000 --> 00:18:09.000]  表達了其實大衛對米非波切那種的做法
[00:18:09.000 --> 00:18:14.000]  是跟前面這種的恩惠
[00:18:14.000 --> 00:18:16.000]  這種的盟誓是有關的
[00:18:16.000 --> 00:18:19.000]  所以是實踐了恩慈的盟約
[00:18:19.000 --> 00:18:23.000]  《伊甸經文》第九章第一節就說
[00:18:23.000 --> 00:18:25.000]  「我恩惠約拿丹的緣故向他施恩」
[00:18:25.000 --> 00:18:28.000]  這個「恩」是一個名詞
[00:18:28.000 --> 00:18:32.000]  接著又有「慈愛」
[00:18:32.000 --> 00:18:34.000]  因為你說「恩」「慈愛」
[00:18:34.000 --> 00:18:37.000]  已經帶有一個納約的意思
[00:18:37.000 --> 00:18:40.000]  是無論神和人之間或者人和人之間
[00:18:40.000 --> 00:18:42.000]  所以去到九章三節那裡
[00:18:42.000 --> 00:18:51.000]  他就跟洗巴說
[00:18:51.000 --> 00:18:55.000]  「我恩惠約拿丹的緣故向他施恩」
[00:18:55.000 --> 00:18:58.000]  就是問掃羅有沒有剩下的人呢
[00:18:58.000 --> 00:19:01.000]  洗巴是掃羅的家僕
[00:19:01.000 --> 00:19:06.000]  「我要照神的慈愛恩待他」
[00:19:06.000 --> 00:19:08.000]  這裡第三節就說「慈愛」
[00:19:08.000 --> 00:19:11.000]  「慈愛」這個字跟「恩」是一樣的字
[00:19:11.000 --> 00:19:14.000]  所以去到第七節
[00:19:14.000 --> 00:19:17.000]  就見到一個米非波切說
[00:19:17.000 --> 00:19:20.000]  「我恩惠你父親約拿丹的緣故向你施恩」
[00:19:20.000 --> 00:19:21.000]  「慈愛」也好
[00:19:21.000 --> 00:19:22.000]  同一個字
