
[00:00:00.000 --> 00:00:04.000]  如果你今晚拿到一本新的《聖經》
[00:05:57.000 --> 00:06:00.000]  然後彼得進入第二章的時候
[00:06:00.000 --> 00:06:03.000]  就提到先知
[00:06:03.000 --> 00:06:05.000]  原來在這個第一章的
[00:06:05.000 --> 00:06:07.000]  十九至二十一節之間
[00:06:07.000 --> 00:06:10.000]  和去到三章第二節之間
[00:06:10.000 --> 00:06:12.000]  三章第二節就說
[00:06:12.000 --> 00:06:14.000]  你們要紀念聖先知
[00:06:14.000 --> 00:06:16.000]  預先所說的話
[00:06:16.000 --> 00:06:18.000]  和主救主的命令
[00:06:18.000 --> 00:06:20.000]  就是仕途所傳給你的
[00:06:20.000 --> 00:06:23.000]  在這兩段的經文之間
[00:06:23.000 --> 00:06:27.000]  彼得為我們寫下了第二章
[00:06:27.000 --> 00:06:30.000]  第二章我覺得是全本聖經裡面
[00:06:30.000 --> 00:06:32.000]  措辭最嚴厲的
[00:06:32.000 --> 00:06:35.000]  是寫到這個假先知
[00:06:35.000 --> 00:06:38.000]  什麼叫做假先知
[00:06:38.000 --> 00:06:40.000]  什麼叫做假教師
[00:06:40.000 --> 00:06:41.000]  簡單來說
[00:06:41.000 --> 00:06:44.000]  就是在生命品格上面
[00:06:44.000 --> 00:06:48.000]  偏離了聖經清楚的道德教訓
[00:06:48.000 --> 00:06:55.000]  和曲解這個寓言的品格
[00:06:55.000 --> 00:06:57.000]  歪了
[00:06:57.000 --> 00:07:00.000]  真理的教導歪了
[00:07:00.000 --> 00:07:03.000]  這個就是假教師假先知
[00:07:03.000 --> 00:07:09.000]  最基本兩個致命的特徵
[00:07:09.000 --> 00:07:14.000]  我看一本文理的翻譯
[00:07:14.000 --> 00:07:20.000]  就稱弟兄姊妹為可愛者夫
[00:07:20.000 --> 00:07:22.000]  我們和合本就說
[00:07:22.000 --> 00:07:25.000]  親愛的弟兄姊妹
[00:07:25.000 --> 00:07:29.000]  彼得說的話是向著教會來說的
[00:07:29.000 --> 00:07:31.000]  他是呼籲教會說
[00:07:31.000 --> 00:07:35.000]  麻煩你重新定徵在耶穌基督的身上
[00:07:35.000 --> 00:07:36.000]  讓祂的榮光
[00:07:36.000 --> 00:07:37.000]  讓祂的榮美
[00:07:37.000 --> 00:07:41.000]  讓祂的身位繼續照亮著我們
[00:07:41.000 --> 00:07:44.000]  而第二章整章都是說
[00:07:44.000 --> 00:07:47.000]  假教師到底假在哪裡
[00:07:47.000 --> 00:07:49.000]  錯在哪裡
[00:07:49.000 --> 00:07:51.000]  如果你讀過這一章的聖經
[00:07:51.000 --> 00:07:53.000]  我不知道有多少位讀過
[00:07:53.000 --> 00:07:55.000]  我希望你讀的時候
[00:07:55.000 --> 00:07:58.000]  你發覺到其實是全章一氣呵成
[00:07:58.000 --> 00:08:02.000]  不過你發覺在我編排這個講道的時候
[00:08:02.000 --> 00:08:05.000]  就有少少難為了我的同工
[00:08:05.000 --> 00:08:09.000]  我強行將它分成三次來講
[00:08:09.000 --> 00:08:11.000]  這樣是辛苦一點的
[00:08:11.000 --> 00:08:15.000]  目的是因為其中講到所多瑪俄摩拉
[00:08:15.000 --> 00:08:17.000]  在今天這個所多瑪俄摩拉
[00:08:17.000 --> 00:08:19.000]  在今天的社會上很多的討論
[00:08:19.000 --> 00:08:22.000]  我希望我們的同工都費多一點時間
[00:08:22.000 --> 00:08:25.000]  帶領我們去思想這件事情
[00:08:25.000 --> 00:08:27.000]  而另外一點
[00:08:27.000 --> 00:08:29.000]  如果你有留意這個社會
[00:08:29.000 --> 00:08:32.000]  你發覺有一些人在網上的空間
[00:08:32.000 --> 00:08:36.000]  或者在其他媒體那裡
[00:08:36.000 --> 00:08:40.000]  他們會以離教者自居
[00:08:40.000 --> 00:08:42.000]  而覺得離教者
[00:08:42.000 --> 00:08:47.000]  彷彿是有一些很高的訴求理想
[00:08:47.000 --> 00:08:50.000]  我也很想從聖經的角度
[00:08:50.000 --> 00:08:53.000]  來探討一下這兩方面的事情
[00:08:53.000 --> 00:08:55.000]  今天我就想和大家
[00:08:55.000 --> 00:08:58.000]  從彼得這一段的說話裡面
[00:08:58.000 --> 00:09:01.000]  學習幾個功課
[00:09:01.000 --> 00:09:04.000]  從前我一邊讀大家一邊看
[00:09:04.000 --> 00:09:05.000]  彼得後書第二章
[00:09:05.000 --> 00:09:10.000]  從前在百姓中有假先知起來
[00:09:10.000 --> 00:09:14.000]  將來在你們中間也必有假師傅
[00:09:14.000 --> 00:09:17.000]  私自引進陷害人的異端
[00:09:17.000 --> 00:09:19.000]  連買他們的主
[00:09:19.000 --> 00:09:21.000]  他們都不承認
[00:09:21.000 --> 00:09:24.000]  自取束束的滅亡
[00:09:24.000 --> 00:09:28.000]  將有很多人隨從他們邪淫的行為
[00:09:28.000 --> 00:09:31.000]  便叫真道因他們的緣故被毀謗
[00:09:31.000 --> 00:09:33.000]  他們因為有貪心
[00:09:33.000 --> 00:09:37.000]  要用捏造的言語在你們身上取利
[00:09:37.000 --> 00:09:42.000]  他們的刑罰自古以來並不遲延
[00:09:42.000 --> 00:09:48.000]  他們的滅亡也必定速速的來到
[00:09:48.000 --> 00:09:51.000]  然後我跳去第十二節
[00:09:51.000 --> 00:09:55.000]  但這些人好像沒有靈性
[00:09:55.000 --> 00:09:57.000]  生來就是畜類
[00:09:57.000 --> 00:10:00.000]  已被捉拿宰殺的
[00:10:00.000 --> 00:10:03.000]  他們毀謗所不曉得的是
[00:10:03.000 --> 00:10:05.000]  正在敗壞人的時候
[00:10:05.000 --> 00:10:08.000]  自己必遭遇敗壞
[00:10:08.000 --> 00:10:11.000]  行的不義就得了不義的功架
[00:10:11.000 --> 00:10:14.000]  這些人喜愛白晝燕落
[00:10:14.000 --> 00:10:17.000]  他們已被玷污又有瑕疵
[00:10:17.000 --> 00:10:19.000]  正如你們一同坐直
[00:10:19.000 --> 00:10:22.000]  就以自己的鬼咒為快樂
[00:10:22.000 --> 00:10:25.000]  他們滿眼是淫色
[00:10:25.000 --> 00:10:26.000]  止不住犯罪
[00:10:26.000 --> 00:10:29.000]  引誘那心不堅固的人
[00:10:29.000 --> 00:10:32.000]  心中習慣了貪婪
[00:10:32.000 --> 00:10:36.000]  正是被咒詛的種類
[00:10:36.000 --> 00:10:38.000]  他們離棄正路就走差了
[00:10:38.000 --> 00:10:41.000]  隨從比爾之兒子巴蘭的路
[00:10:41.000 --> 00:10:47.000]  巴蘭就是那貪愛不義之功架的先知
[00:10:47.000 --> 00:10:50.000]  他卻為自己的過犯受了責備
[00:10:50.000 --> 00:10:51.000]  那不能說話的奴
[00:10:51.000 --> 00:10:55.000]  以仁言攔阻先知的狂妄
[00:10:55.000 --> 00:10:57.000]  這些人是無水的井
[00:10:57.000 --> 00:11:00.000]  是狂風吹迫的霧氣
[00:11:00.000 --> 00:11:03.000]  有默黑的幽暗為他們存留
[00:11:03.000 --> 00:11:06.000]  他們說虛妄驚誇的大話
[00:11:06.000 --> 00:11:10.000]  用肉身的情慾和邪淫的事
[00:11:10.000 --> 00:11:14.000]  引誘那些剛才脫離妄行的人
[00:11:14.000 --> 00:11:16.000]  他們應許人得以自由
[00:11:16.000 --> 00:11:20.000]  自己卻作敗壞的奴僕
[00:11:20.000 --> 00:11:23.000]  因為人被誰制服
[00:11:23.000 --> 00:11:26.000]  就是誰的奴僕
[00:11:26.000 --> 00:11:27.000]  很清楚的
[00:11:27.000 --> 00:11:31.000]  有幾樣我們可以看見的功課
[00:11:31.000 --> 00:11:37.000]  一個是歷史始終會重演
[00:11:37.000 --> 00:11:39.000]  在以色列百姓當中
[00:11:39.000 --> 00:11:42.000]  在有神奇妙的啟示
[00:11:42.000 --> 00:11:45.000]  包括西乃山的啟示
[00:11:45.000 --> 00:11:48.000]  包括紅海的啟示
[00:11:48.000 --> 00:11:49.000]  種種的啟示
[00:11:49.000 --> 00:11:52.000]  百姓是親自經歷神
[00:11:52.000 --> 00:11:54.000]  但是在這樣的群體裏
[00:11:54.000 --> 00:11:58.000]  仍然會有假先知的出現
[00:11:58.000 --> 00:12:01.000]  而去到新約的時代、彼得的時代
[00:12:01.000 --> 00:12:05.000]  亦都有假先知的出現
[00:12:05.000 --> 00:12:08.000]  這是第一樣我們要留意的
[00:12:08.000 --> 00:12:12.000]  第二樣就是甚麼叫做異端
[00:12:12.000 --> 00:12:17.000]  誰有資格去評判何謂異端
[00:12:17.000 --> 00:12:19.000]  彼得告訴我們
[00:12:19.000 --> 00:12:26.000]  判別異端是在於這些人對他們的主
[00:12:26.000 --> 00:12:29.000]  對那位買俗的主
[00:12:29.000 --> 00:12:31.000]  到底是怎樣的態度
[00:12:31.000 --> 00:12:34.000]  到底是怎樣的關係
[00:12:34.000 --> 00:12:38.000]  這裏說連買他們的主也不承認
[00:12:38.000 --> 00:12:41.000]  所以這個我們學第二個功課
[00:12:41.000 --> 00:12:42.000]  要看異端是甚麼
[00:12:42.000 --> 00:12:49.000]  就是看他怎樣看主耶穌基督這位神異人者
[00:12:49.000 --> 00:12:54.000]  他怎樣看這位為我們成就救贖的主
[00:12:54.000 --> 00:12:55.000]  他的工作
[00:12:55.000 --> 00:12:59.000]  他在十誡所成的到底是何事
[00:12:59.000 --> 00:13:02.000]  第三樣就是讓我們看見
[00:13:02.000 --> 00:13:11.000]  原來這些異端是可以非常有群眾的基礎
[00:13:11.000 --> 00:13:14.000]  讓我們學習一個判別的準則
[00:13:14.000 --> 00:13:17.000]  不是看見旺就是好
[00:13:17.000 --> 00:13:21.000]  不是看見越來越多人就一定是對
[00:13:21.000 --> 00:13:26.000]  不是憑著這個數量去評判真理
[00:13:26.000 --> 00:13:27.000]  第四樣
[00:13:27.000 --> 00:13:29.000]  一而再再而三
[00:13:29.000 --> 00:13:33.000]  我想你很快看見在這段經文裏面
[00:13:33.000 --> 00:13:36.000]  貪婪貪婪貪婪貪婪這個字
[00:13:36.000 --> 00:13:39.000]  出現了起碼三四次
[00:13:39.000 --> 00:13:42.000]  就是錢錢錢錢錢
[00:13:42.000 --> 00:13:45.000]  是錢會令人腐敗的
[00:13:45.000 --> 00:13:49.000]  是錢會令人迷失的
[00:13:49.000 --> 00:13:53.000]  第五樣就是一個警告
[00:13:53.000 --> 00:13:55.000]  重複了兩次
[00:13:55.000 --> 00:13:58.000]  就是他們是自取束束的滅亡
[00:13:58.000 --> 00:14:00.000]  他們的滅亡並不延遲
[00:14:00.000 --> 00:14:03.000]  他們的滅亡必束束來到
[00:14:03.000 --> 00:14:05.000]  有審判的
[00:14:05.000 --> 00:14:07.000]  而且不會來的
[00:14:07.000 --> 00:14:09.000]  第六樣
[00:14:09.000 --> 00:14:12.000]  幾難聽的一段說話
[00:14:12.000 --> 00:14:18.000]  叫他們做一些沒有靈性生來就是畜類
[00:14:18.000 --> 00:14:23.000]  只是有血氣
[00:14:23.000 --> 00:14:26.000]  英文用一個字叫做karnal
[00:14:26.000 --> 00:14:29.000]  對著的是spiritual
[00:14:29.000 --> 00:14:32.000]  或者更嚴格來說是沒有性靈的
[00:14:32.000 --> 00:14:36.000]  是性靈的工作在他們身上是沒有份的
[00:14:36.000 --> 00:14:39.000]  他們有或者就算很有靈力
[00:14:39.000 --> 00:14:42.000]  那些一定不是性靈的靈力
[00:14:42.000 --> 00:14:45.000]  他們只是有自己那種血氣
[00:14:45.000 --> 00:14:48.000]  而從這個血氣出來的是什麼呢
[00:14:48.000 --> 00:14:51.000]  第七樣我們看到他們的特徵
[00:14:51.000 --> 00:14:54.000]  就是淫色
[00:14:54.000 --> 00:14:56.000]  邪淫的行為
[00:14:56.000 --> 00:14:58.000]  就是這個不道德
[00:14:58.000 --> 00:15:00.000]  這個放縱私慾
[00:15:00.000 --> 00:15:06.000]  這種亂搞關係的墮落
[00:15:06.000 --> 00:15:08.000]  這種情況
[00:15:08.000 --> 00:15:11.000]  第八樣
[00:15:11.000 --> 00:15:17.000]  就是他們是好像沒有水的井
[00:15:17.000 --> 00:15:20.000]  大家都知道井是應該解渴的
[00:15:20.000 --> 00:15:23.000]  但是沒有水的井是令人失望的
[00:15:23.000 --> 00:15:26.000]  看起來好但是打下去的時候
[00:15:26.000 --> 00:15:28.000]  是很失望的
[00:15:28.000 --> 00:15:32.000]  是飄過去的這種雲霧
[00:15:32.000 --> 00:15:34.000]  雲霧霧氣
[00:15:34.000 --> 00:15:36.000]  狂風一吹過去
[00:15:36.000 --> 00:15:38.000]  什麼都沒有
[00:15:38.000 --> 00:15:41.000]  說到這一群人
[00:15:41.000 --> 00:15:44.000]  其實沒有貢獻
[00:15:44.000 --> 00:15:47.000]  有的都是過眼雲煙
[00:15:47.000 --> 00:15:49.000]  而在這個霧之中
[00:15:49.000 --> 00:15:51.000]  彼得有告訴他們
[00:15:51.000 --> 00:15:53.000]  有一樣他們是確定的
[00:15:53.000 --> 00:15:55.000]  是一定有的
[00:15:55.000 --> 00:15:57.000]  一定有的是什麼呢
[00:15:57.000 --> 00:16:01.000]  是默黑的幽暗為他們存留
[00:16:01.000 --> 00:16:04.000]  是很可怕的終局
[00:16:04.000 --> 00:16:07.000]  第九樣
[00:16:07.000 --> 00:16:09.000]  這些人
[00:16:09.000 --> 00:16:14.000]  他們說虛妄驚誇的大話
[00:16:14.000 --> 00:16:18.000]  引誘剛才脫離妄幸的人
[00:16:18.000 --> 00:16:21.000]  就是說他們是有口才的
[00:16:21.000 --> 00:16:22.000]  是能夠說服人
[00:16:22.000 --> 00:16:24.000]  是能夠吸引人的
[00:16:24.000 --> 00:16:26.000]  這個就是我很粗略的
[00:16:26.000 --> 00:16:28.000]  從第二章裡面描寫
[00:16:28.000 --> 00:16:30.000]  這一群假教師
[00:16:30.000 --> 00:16:32.000]  他們有的那種特徵
[00:16:32.000 --> 00:16:34.000]  我們不禁要問
[00:16:34.000 --> 00:16:38.000]  到底這些人和主的教會
[00:16:38.000 --> 00:16:40.000]  有什麼關係
[00:16:40.000 --> 00:16:44.000]  從前在百姓當中有假先知
[00:16:44.000 --> 00:16:48.000]  將來在你們中間也有假教師出來
[00:16:48.000 --> 00:16:50.000]  保羅也曾經警告
[00:16:50.000 --> 00:16:52.000]  以弗所教會的長老
[00:16:52.000 --> 00:16:54.000]  告訴他我走了之後
[00:16:54.000 --> 00:16:57.000]  在你們中間有豺狼出來
[00:16:57.000 --> 00:16:59.000]  我們不禁要問一問
[00:16:59.000 --> 00:17:02.000]  背景資料是怎麼樣的
[00:17:02.000 --> 00:17:04.000]  有時候我們有一個很浪漫的思想
[00:17:04.000 --> 00:17:06.000]  以為初期的教會
[00:17:06.000 --> 00:17:11.000]  就是一個很成熟很完美很妥善的教會
[00:17:11.000 --> 00:17:14.000]  但是其實初期的教會和今天的教會
[00:17:14.000 --> 00:17:17.000]  只要你是教會的話
[00:17:17.000 --> 00:17:21.000]  你基本上就要打定一個底
[00:17:21.000 --> 00:17:24.000]  就是從來這個可見的群體
[00:17:24.000 --> 00:17:29.000]  不會是一個無菌的真空的狀態
[00:17:29.000 --> 00:17:33.000]  不會是一個純淨到不得了的狀態
[00:17:33.000 --> 00:17:35.000]  是不是這樣
[00:17:35.000 --> 00:17:37.000]  主耶穌是不是跟我們說過
[00:17:37.000 --> 00:17:41.000]  麥子就是可以做麵包的那些
[00:17:41.000 --> 00:17:43.000]  還有拜子
[00:17:43.000 --> 00:17:44.000]  就是樣子像麥子
[00:17:44.000 --> 00:17:46.000]  不過拿出來是不能吃的那些
[00:17:46.000 --> 00:17:50.000]  是永遠都是同時存在的
[00:17:50.000 --> 00:17:53.000]  我們永遠都不要忘記
[00:17:53.000 --> 00:17:57.000]  在教會裡面有亞難尼亞薩菲拉
[00:17:57.000 --> 00:18:00.000]  在教會裡面有行邪術的西門
[00:18:00.000 --> 00:18:03.000]  想用錢來買聖靈的恩賜
[00:18:03.000 --> 00:18:06.000]  在教會裡面更可怕的
[00:18:06.000 --> 00:18:11.000]  都不時有墮落在淫亂的行為裡面的人
[00:18:11.000 --> 00:18:15.000]  與繼母行淫的人都有的
[00:18:15.000 --> 00:18:19.000]  向來這一切都是在教會的四周圍
[00:18:19.000 --> 00:18:24.000]  甚至混入了教會當中來蠢蠢欲動
[00:18:24.000 --> 00:18:28.000]  如果我們真的明白到現象是這樣的話
[00:18:28.000 --> 00:18:30.000]  那我們可以怎樣做
[00:18:30.000 --> 00:18:35.000]  神經質地到處去捉妖除魔
[00:18:35.000 --> 00:18:38.000]  還是我們要警醒自潔
[00:18:38.000 --> 00:18:43.000]  並且要時常彼此來謙卑的提醒
[00:18:43.000 --> 00:18:46.000]  更重要的親愛的弟兄姊妹
[00:18:46.000 --> 00:18:53.000]  是我們要及早的來逃避一切敗壞人的情慾
[00:18:53.000 --> 00:18:55.000]  感謝上帝
[00:18:55.000 --> 00:18:58.000]  祂的聖靈是會與我們工作的
[00:18:58.000 --> 00:19:01.000]  祂的聖靈是會提醒我們的
[00:19:01.000 --> 00:19:03.000]  有時候你以為這件事沒有人知道
[00:19:03.000 --> 00:19:05.000]  但是好奇的就有人知道
[00:19:05.000 --> 00:19:07.000]  你明白為什麼嗎
[00:19:07.000 --> 00:19:09.000]  你掩飾得不夠好嗎
[00:19:09.000 --> 00:19:12.000]  不是啊,你掩飾得很好,我掩飾得很好
[00:19:12.000 --> 00:19:15.000]  但是就是上主憐憫我們
[00:19:15.000 --> 00:19:22.000]  比我們還沒有更加墮落之前警告了我們
[00:19:22.000 --> 00:19:29.000]  在本都,加拉泰,加帕多加,比推尼,亞西亞
[00:19:29.000 --> 00:19:33.000]  這些城市,這些地區,這些省份
[00:19:33.000 --> 00:19:36.000]  是一個有人居住的
[00:19:36.000 --> 00:19:39.000]  人煙有些比較稠密,有些沒那麼稠密
[00:19:39.000 --> 00:19:41.000]  但是有人的地方
[00:19:41.000 --> 00:19:44.000]  其實什麼人都有
[00:19:44.000 --> 00:19:46.000]  混入神家裡面的
[00:19:46.000 --> 00:19:51.000]  也都什麼都有可能
[00:19:51.000 --> 00:19:54.000]  不過學者有些不同的意見
[00:19:54.000 --> 00:19:57.000]  有些覺得這些假教師,假先知
[00:19:57.000 --> 00:20:02.000]  根本從一開始就是跟主沒有拉姦
[00:20:02.000 --> 00:20:05.000]  所以他們才會是這樣
[00:20:05.000 --> 00:20:07.000]  但是有一些就說這些人
[00:20:07.000 --> 00:20:11.000]  初初他真的是信主的人
[00:20:11.000 --> 00:20:15.000]  他確認過主,也都甚至經歷過恩典
[00:20:15.000 --> 00:20:20.000]  但是後來變了質,後來變了心
[00:20:20.000 --> 00:20:22.000]  我不知道你怎麼看
[00:20:22.000 --> 00:20:25.000]  我自己就從聖經裡面的觀察
[00:20:25.000 --> 00:20:28.000]  還有從人性的觀察
[00:20:28.000 --> 00:20:31.000]  還有反省自己
[00:20:31.000 --> 00:20:35.000]  我發覺人是有可能變的
[00:20:35.000 --> 00:20:38.000]  人是很恐怖的
[00:20:38.000 --> 00:20:41.000]  如果不謹慎自首的話
[00:20:41.000 --> 00:20:43.000]  人會不會變心
[00:20:43.000 --> 00:20:45.000]  人會不會變質
[00:20:45.000 --> 00:20:50.000]  我們的心其實是一個很浮的東西
[00:20:50.000 --> 00:20:53.000]  如果我們沒有神的憐憫
[00:20:53.000 --> 00:20:55.000]  說主啊我將心歸你
[00:20:55.000 --> 00:20:59.000]  求你事上堅固我的心
[00:20:59.000 --> 00:21:01.000]  人心難測
[00:21:01.000 --> 00:21:05.000]  善變是絕對可能的
[00:21:05.000 --> 00:21:08.000]  而什麼令我們變呢
[00:21:08.000 --> 00:21:10.000]  三巨頭
[00:21:10.000 --> 00:21:12.000]  你認不認識這三巨頭
[00:21:12.000 --> 00:21:16.000]  MSP
[00:21:16.000 --> 00:21:18.000]  不是美貞
[00:21:18.000 --> 00:21:20.000]  美貞是MSG
[00:21:20.000 --> 00:21:28.000]  MSP是Money, Sex and Power
[00:21:28.000 --> 00:21:30.000]  貪婪
[00:21:30.000 --> 00:21:32.000]  邪情私慾
[00:21:32.000 --> 00:21:35.000]  男女私情
[00:21:35.000 --> 00:21:38.000]  弄權操控
[00:21:38.000 --> 00:21:42.000]  但是還有除了它來的
[00:21:42.000 --> 00:21:46.000]  是一種理性的驕傲
[00:21:46.000 --> 00:21:49.000]  今天有些人是非常聰明
[00:21:49.000 --> 00:21:52.000]  你咬辯駁是沒辦法跟他辯駁得到
