
[00:00:00.000 --> 00:00:04.320]  這個崇拜是今年最後一個
[00:09:52.100 --> 00:09:54.100]  將日
[00:09:54.100 --> 00:09:56.100]  傾刻之間
[00:09:56.100 --> 00:09:58.100]  (念經)
[00:09:58.100 --> 00:10:00.100]  (念經)
[00:10:00.100 --> 00:10:02.100]  這是耶華你的救贖主說的
[00:10:02.100 --> 00:10:04.100]  (念經)
[00:10:04.100 --> 00:10:06.100]  (念經)
[00:10:06.100 --> 00:10:08.100]  (念經)
[00:10:08.100 --> 00:10:10.100]  這樣起誓
[00:10:10.100 --> 00:10:12.100]  不再使羅亞的洪水漫過遍地
[00:10:12.100 --> 00:10:14.100]  我也照樣起誓
[00:10:14.100 --> 00:10:16.100]  不再向你發怒
[00:10:16.100 --> 00:10:18.100]  也不斥責你
[00:10:18.100 --> 00:10:20.100]  一起讀第十節
[00:10:20.100 --> 00:10:22.100]  大山可以挪開
[00:10:22.100 --> 00:10:24.100]  小山可以遷移
[00:10:24.100 --> 00:10:26.100]  但我的慈愛
[00:10:26.100 --> 00:10:28.100]  永不離開你
[00:10:28.100 --> 00:10:30.100]  我的平安的約
[00:10:30.100 --> 00:10:32.100]  也不遷移
[00:10:32.100 --> 00:10:34.100]  這是連率你的神
[00:10:34.100 --> 00:10:36.100]  所說的
[00:10:36.100 --> 00:10:38.100]  連續我們的神說
[00:10:38.100 --> 00:10:40.100]  他的慈愛不會離開我們
[00:10:40.100 --> 00:10:42.100]  跟自己說
[00:10:42.100 --> 00:10:44.100]  神的慈愛不會離開我們
[00:10:44.100 --> 00:10:48.100]  這個慈愛
[00:10:48.100 --> 00:10:50.100]  如果大家
[00:10:50.100 --> 00:10:52.100]  研究過
[00:10:52.100 --> 00:10:54.100]  這個字是很難說的
[00:10:54.100 --> 00:10:56.100]  慈愛這個字
[00:10:56.100 --> 00:10:58.100]  讓大家慢慢體會
[00:10:58.100 --> 00:11:00.100]  到底連續的神說什麼呢
[00:11:00.100 --> 00:11:02.100]  我想分點
[00:11:02.100 --> 00:11:04.100]  第一個點想和大家分享
[00:11:04.100 --> 00:11:06.100]  就是用第一節第三節
[00:11:06.100 --> 00:11:08.100]  這張帕邦說連續的神說什麼呢
[00:11:08.100 --> 00:11:10.100]  他說不辱的婦人
[00:11:10.100 --> 00:11:12.100]  你兒女卻成群
[00:11:12.100 --> 00:11:14.100]  在這裡
[00:11:14.100 --> 00:11:16.100]  舊約我們知道
[00:11:16.100 --> 00:11:18.100]  在舊時的情況
[00:11:18.100 --> 00:11:20.100]  特別是舊約
[00:11:20.100 --> 00:11:22.100]  婦女不能生產
[00:11:22.100 --> 00:11:24.100]  一定有問題
[00:11:24.100 --> 00:11:26.100]  是不是這個人犯罪呢
[00:11:26.100 --> 00:11:28.100]  是不是這個人不行呢
[00:11:28.100 --> 00:11:30.100]  所以他們不要用科學的想法
[00:11:30.100 --> 00:11:32.100]  他們覺得
[00:11:32.100 --> 00:11:34.100]  女士們結婚生產是正常的
[00:11:34.100 --> 00:11:36.100]  如果不生產
[00:11:36.100 --> 00:11:38.100]  一定是有事
[00:11:38.100 --> 00:11:40.100]  所以女士沒有生產
[00:11:40.100 --> 00:11:42.100]  是一個羞辱
[00:11:42.100 --> 00:11:44.100]  記得舊約哈蘭
[00:11:44.100 --> 00:11:46.100]  她不能生產
[00:11:46.100 --> 00:11:48.100]  但按著以色列又要留後裔
[00:11:48.100 --> 00:11:50.100]  所以她丈夫伊尼加勒
[00:11:50.100 --> 00:11:52.100]  娶第二個叫比利娜
[00:11:52.100 --> 00:11:54.100]  比利娜能夠生產
[00:11:54.100 --> 00:11:56.100]  如果今天小婆能生產
[00:11:56.100 --> 00:11:58.100]  大婆不能生產
[00:11:58.100 --> 00:12:00.100]  小婆
[00:12:00.100 --> 00:12:02.100]  撒梅記上
[00:12:02.100 --> 00:12:04.100]  比利娜常常
[00:12:04.100 --> 00:12:06.100]  在節日挑戰
[00:12:06.100 --> 00:12:08.100]  哈蘭
[00:12:08.100 --> 00:12:10.100]  你怎樣怎樣
[00:12:10.100 --> 00:12:12.100]  老公常常給你雙份
[00:12:12.100 --> 00:12:14.100]  這些名詞
[00:12:14.100 --> 00:12:16.100]  當時我想讓大家知道
[00:12:16.100 --> 00:12:18.100]  哈蘭的心裡
[00:12:18.100 --> 00:12:20.100]  很難受
[00:12:20.100 --> 00:12:22.100]  所以她難受
[00:12:22.100 --> 00:12:24.100]  第一她不能生產
[00:12:24.100 --> 00:12:26.100]  也不要緊她知道自己沒事
[00:12:26.100 --> 00:12:28.100]  但是別人
[00:12:28.100 --> 00:12:30.100]  不是這樣看她
[00:12:30.100 --> 00:12:32.100]  所以她有雙重壓力
[00:12:32.100 --> 00:12:34.100]  一來她不能生產
[00:12:34.100 --> 00:12:36.100]  二來比利娜說她第三別人怎樣看她呢
[00:12:36.100 --> 00:12:38.100]  所以她在聖殿裡哭喊
[00:12:38.100 --> 00:12:40.100]  大神給她拿了這個羞辱
[00:12:40.100 --> 00:12:42.100]  所以給她撒墓義
[00:12:42.100 --> 00:12:44.100]  回到耶穌出生的時候
[00:12:44.100 --> 00:12:46.100]  之前
[00:12:46.100 --> 00:12:48.100]  撒加利亞的太太
[00:12:48.100 --> 00:12:50.100]  伊莉莎白也是不能生產
[00:12:50.100 --> 00:12:52.100]  人們怎樣看伊莉莎白
[00:12:52.100 --> 00:12:54.100]  你老公是祭司
[00:12:54.100 --> 00:12:56.100]  為什麼這樣你也不能生產
[00:12:56.100 --> 00:12:58.100]  當然不要這樣說
[00:12:58.100 --> 00:13:00.100]  我誇張一點
[00:13:00.100 --> 00:13:02.100]  所以伊莉莎白不能生產
[00:13:02.100 --> 00:13:04.100]  我相信他們也很難過
[00:13:04.100 --> 00:13:06.100]  也不是她的問題
[00:13:06.100 --> 00:13:08.100]  不過最後因為預備耶穌
[00:13:08.100 --> 00:13:10.100]  伊莉莎白也可以成為生育
[00:13:10.100 --> 00:13:12.100]  我想借這裡的情況
[00:13:12.100 --> 00:13:14.100]  以賽亞她明知道
[00:13:14.100 --> 00:13:16.100]  婦女不能生育的時候
[00:13:16.100 --> 00:13:18.100]  是一個不好的情況
[00:13:18.100 --> 00:13:20.100]  所以她借用這個經文說
[00:13:20.100 --> 00:13:22.100]  不孕的婦人
[00:13:22.100 --> 00:13:24.100]  反而要寬婦
[00:13:24.100 --> 00:13:26.100]  過場
[00:13:26.100 --> 00:13:28.100]  是不合當時的文化
[00:13:28.100 --> 00:13:30.100]  也不合當時的情理
[00:13:30.100 --> 00:13:32.100]  不孕的婦人
[00:13:32.100 --> 00:13:34.100]  你應該自己求主憐憫
[00:13:34.100 --> 00:13:36.100]  不過以賽亞不是這樣說
[00:13:36.100 --> 00:13:38.100]  以賽亞說不孕的婦人
[00:13:38.100 --> 00:13:40.100]  你要寬寬快樂
[00:13:40.100 --> 00:13:42.100]  因為神應許你什麼
[00:13:42.100 --> 00:13:44.100]  你兒女會更多
[00:13:44.100 --> 00:13:46.100]  其實在這裡我們想到一個
[00:13:46.100 --> 00:13:50.100]  如果大家繼續看第二第三節
[00:13:50.100 --> 00:13:52.100]  其實會更加看到一個結果
[00:13:52.100 --> 00:13:54.100]  第一節就說
[00:13:54.100 --> 00:13:56.100]  這是話說的
[00:13:56.100 --> 00:13:58.100]  聽到嗎第一節
[00:13:58.100 --> 00:14:00.100]  不孕的婦人你要寬暢
[00:14:00.100 --> 00:14:04.100]  你的兒女會比有丈夫的兒女更多
[00:14:04.100 --> 00:14:06.100]  然後這個神說
[00:14:06.100 --> 00:14:08.100]  然後有什麼呢
[00:14:08.100 --> 00:14:10.100]  你的兒女會多到一個地步
[00:14:10.100 --> 00:14:12.100]  大家看第二節
[00:14:12.100 --> 00:14:14.100]  擴張你的帳幕是什麼意思
[00:14:14.100 --> 00:14:16.100]  當時的地方住在帳幕
[00:14:16.100 --> 00:14:18.100]  你想想你如果只有兩夫婦
[00:14:18.100 --> 00:14:20.100]  或者兩三個兒子
[00:14:20.100 --> 00:14:22.100]  當然只有一個帳幕夠
[00:14:22.100 --> 00:14:24.100]  你想想如果好像先祖
[00:14:24.100 --> 00:14:26.100]  雅各的十二個子女
[00:14:26.100 --> 00:14:28.100]  有沒有理由住一個帳幕
[00:14:28.100 --> 00:14:30.100]  都可以的那就很大
[00:14:30.100 --> 00:14:32.100]  很大
[00:14:32.100 --> 00:14:34.100]  中國也是這樣
[00:14:34.100 --> 00:14:36.100]  一個大的家宅
[00:14:36.100 --> 00:14:38.100]  大房二房三房
[00:14:38.100 --> 00:14:40.100]  大房知道嗎
[00:14:40.100 --> 00:14:42.100]  爺爺裡面有幾個兒子
[00:14:42.100 --> 00:14:44.100]  一個大兒子叫大房
[00:14:44.100 --> 00:14:46.100]  二兒子叫二房很多間
[00:14:46.100 --> 00:14:48.100]  其實中國文化和以色列相似
[00:14:48.100 --> 00:14:50.100]  不過我相信
[00:14:50.100 --> 00:14:52.100]  這裡不是叫他們住在一起
[00:14:52.100 --> 00:14:54.100]  但是有一個縮寧的情況
[00:14:54.100 --> 00:14:56.100]  兒女會多到一個地步
[00:14:56.100 --> 00:14:58.100]  打開他們擴張的境界
[00:14:58.100 --> 00:15:00.100]  我想回到聖經
[00:15:00.100 --> 00:15:02.100]  在縮寧上
[00:15:02.100 --> 00:15:04.100]  不辱的婦人
[00:15:04.100 --> 00:15:06.100]  代表什麼呢
[00:15:06.100 --> 00:15:08.100]  在不辱的婦人
[00:15:08.100 --> 00:15:10.100]  當時的婦人
[00:15:10.100 --> 00:15:12.100]  能夠生兒育女
[00:15:12.100 --> 00:15:14.100]  繼後就是他們的目的
[00:15:14.100 --> 00:15:16.100]  其中一樣
[00:15:16.100 --> 00:15:18.100]  所以當能夠繼後的時候
[00:15:18.100 --> 00:15:20.100]  這個家族就傳遞
[00:15:20.100 --> 00:15:22.100]  但不辱的婦人又怎樣
[00:15:22.100 --> 00:15:24.100]  就不可以傳遞
[00:15:24.100 --> 00:15:26.100]  其實正中用不辱的婦人
[00:15:26.100 --> 00:15:28.100]  說這些以色列人
[00:15:28.100 --> 00:15:30.100]  你們好像一個沒有後裔的兒子
[00:15:30.100 --> 00:15:32.100]  你們絕子絕孫
[00:15:32.100 --> 00:15:34.100]  到這裡就停止了
[00:15:34.100 --> 00:15:36.100]  以色列國就被滅了
[00:15:36.100 --> 00:15:40.100]  作為以色列人他就明白
[00:15:40.100 --> 00:15:42.100]  當這樣說的時候
[00:15:42.100 --> 00:15:44.100]  原來我們就得罪了上帝
[00:15:44.100 --> 00:15:46.100]  以致我們沒有後裔
[00:15:46.100 --> 00:15:48.100]  以致我們的國家就停止絕後
[00:15:48.100 --> 00:15:50.100]  沒有盼望
[00:15:50.100 --> 00:15:52.100]  而事實以色列
[00:15:52.100 --> 00:15:54.100]  當可能有些人記載
[00:15:54.100 --> 00:15:56.100]  當他寫的時候
[00:15:56.100 --> 00:15:58.100]  就將他們滅了
[00:15:58.100 --> 00:16:00.100]  但是
[00:16:00.100 --> 00:16:02.100]  以色列的信息
[00:16:02.100 --> 00:16:04.100]  在這裡出了安慰
[00:16:04.100 --> 00:16:06.100]  他的安慰是什麼
[00:16:06.100 --> 00:16:08.100]  第一句說話就是
[00:16:08.100 --> 00:16:10.100]  這不孕的不生育的要過牆
[00:16:10.100 --> 00:16:12.100]  他們要經歷寬富
[00:16:12.100 --> 00:16:16.100]  弟兄姊妹們
[00:16:16.100 --> 00:16:18.100]  當你是一個國家
[00:16:18.100 --> 00:16:20.100]  你真的沒有子女的時候
[00:16:20.100 --> 00:16:22.100]  你會怎樣
[00:16:22.100 --> 00:16:24.100]  如果大家能夠明白
