
[00:00:00.000 --> 00:00:02.840]  今日呢我哋大家讀嘅呢段經文呢
[00:02:57.760 --> 00:03:01.040]  好想呢可以能夠有一個機會
[00:03:01.040 --> 00:03:04.400]  可以讓我哋能夠再好啲咁樣
[00:03:04.400 --> 00:03:08.880]  咁所以即係其實呢哥林多嘅人啦
[00:03:08.880 --> 00:03:11.200]  同我哋香港人啦
[00:03:11.200 --> 00:03:13.760]  可能呢都有啲類似㗎喎
[00:03:13.760 --> 00:03:18.400]  咁喺呢個嘅文化底下呢其實當哥林多
[00:03:18.400 --> 00:03:20.760]  嘅信徒佢哋信咗主之後呢
[00:03:20.760 --> 00:03:26.800]  因為喺呢個背景底下呢哥林多信徒呢佢哋係好
[00:03:26.800 --> 00:03:31.360]  都係好好努力好盡心咁樣去服侍神
[00:03:31.360 --> 00:03:36.240]  咁而喺佢哋即係一路咁樣去服侍嘅過程裏面呢
[00:03:36.240 --> 00:03:41.560]  信主嘅裏面其實佢哋都好著重恩賜㗎喎
[00:03:41.560 --> 00:03:44.320]  因此呢喺哥林多前書呢度呢
[00:03:44.320 --> 00:03:48.160]  保羅對哥林多教會嘅教導當中呢
[00:03:48.160 --> 00:03:51.400]  其實喺十二至到十四章呢
[00:03:51.400 --> 00:03:56.160]  保羅講咗好多關於屬靈恩賜嘅教導
[00:03:56.160 --> 00:04:00.120]  咁喺十二章嗰度呢有講關於屬靈恩賜嘅教導啦
[00:04:00.120 --> 00:04:03.000]  跟住但係我哋睇到呢十三章就係我哋頭先
[00:04:03.000 --> 00:04:06.840]  啱啱讀到嘅經文仲有後訣嘅
[00:04:06.840 --> 00:04:09.800]  咁都係講關於愛嘅
[00:04:09.800 --> 00:04:14.120]  跟住十四章呢又再去講恩賜嘅運用喎
[00:04:14.120 --> 00:04:18.560]  咁所以其實喺初期上個世紀初嘅時候呢
[00:04:18.560 --> 00:04:21.880]  哥林多前書嘅十三章呢
[00:04:21.880 --> 00:04:24.200]  都會被學者認為
[00:04:24.200 --> 00:04:27.880]  佢話佢佢係被後來加插落去嘅
[00:04:27.880 --> 00:04:33.320]  好似同上文同下文有少少唔la間喎咁樣
[00:04:33.320 --> 00:04:35.400]  咁但係其實呢
[00:04:35.400 --> 00:04:41.960]  當學者們一路咁樣去研讀哥林多前書十三章嘅時候呢
[00:04:41.960 --> 00:04:46.520]  又發現其實佢係一段好重要嘅
[00:04:46.520 --> 00:04:53.840]  喺當中呢去講同屬靈恩賜有關嘅一個段落嚟㗎喎
[00:04:53.840 --> 00:04:57.680]  咁我哋會睇到呢呢個結構其實係一個a ba嘅結構
[00:04:57.680 --> 00:05:01.160]  即係亦都呢可以講話係一個線型嘅結構
[00:05:01.160 --> 00:05:06.040]  上面同下面又或者我哋可以講佢係一個三文治嘅結構
[00:05:06.040 --> 00:05:11.040]  即係呢一塊包上面一塊包下面一塊包中間有個餡
[00:05:11.040 --> 00:05:16.440]  咁當你食三文治嘅時候呢最好味係邊一邊一舊邊一塊
[00:05:16.440 --> 00:05:22.200]  梗係個餡啦係咪應該唔會有人覺得塊包係最好味
[00:05:22.200 --> 00:05:27.560]  咁就好似漢堡咁樣好似burger咁樣都係最好味梗係個餡啦係咪
[00:05:27.560 --> 00:05:31.440]  所以其實呢個結構當中呢都有一種鹹意㗎喎
[00:05:31.440 --> 00:05:35.280]  就係其實中間嗰部分呢係最重要
[00:05:35.280 --> 00:05:39.600]  我哋呢係最需要留意嘅一部分
[00:05:39.600 --> 00:05:46.360]  就係因為呢保羅佢一路同信徒佢哋講關於屬靈恩賜嘅運用
[00:05:46.360 --> 00:05:51.640]  教導因為哥林多嘅信徒呢好著重屬靈恩賜呀
[00:05:51.640 --> 00:05:56.240]  好著重呢我係唔係有呢方面嘅恩賜
[00:05:56.240 --> 00:06:02.240]  而且因為因著佢哋嘅背景哥林多城嘅背景呢佢哋好追求
[00:06:02.240 --> 00:06:09.560]  好追求呢我要好有恩賜並且呢我要好能夠呢凸顯我嘅恩賜
[00:06:09.560 --> 00:06:13.880]  咁而當保羅一路講緊屬靈恩賜嘅時候呢
[00:06:13.880 --> 00:06:17.800]  佢就喺十三章嗰度佢再加插
[00:06:17.800 --> 00:06:24.840]  其實喺十二章嘅尾呢佢講咗一段嘅經文
[00:06:24.840 --> 00:06:28.200]  即係十二章嘅最後三十一節嗰度呢講話
[00:06:28.200 --> 00:06:34.120]  你門要切切即係當佢講咗一堆屬靈恩賜運用嘅教導之後呢
[00:06:34.120 --> 00:06:39.680]  最後佢就話喇你門要切切地求那更大嘅恩賜
[00:06:39.680 --> 00:06:44.760]  我現今把最妙的道指示你門
[00:06:44.760 --> 00:06:47.360]  跟住呢佢就講十三章喇
[00:06:47.360 --> 00:06:55.280]  然後呢佢就再去講佢剩下落嚟呢好想教導嘅屬靈恩賜嘅運用
[00:06:55.280 --> 00:07:00.480]  咁所以我哋睇到呢呢一度其實保羅就係留意到
[00:07:00.480 --> 00:07:06.240]  其實呢當我哋好努力咁樣去追求屬靈恩賜
[00:07:06.240 --> 00:07:11.600]  或者呢好想去有一個好好嘅表現嘅同時呢
[00:07:11.600 --> 00:07:17.640]  其實保羅就講話有一個最妙嘅道我要同你哋講咗先
[00:07:17.640 --> 00:07:24.360]  咁最妙嘅道呢其實喺和合本就係講話呢一形容為最妙嘅道啦
[00:07:24.360 --> 00:07:29.040]  咁呢喺新日本呢就話一條更高嘅道路啦
[00:07:29.040 --> 00:07:35.880]  咁我哋睇下唔同日本嘅講法就係女正宗日本呢就話係一條極高超嘅道路
[00:07:35.880 --> 00:07:39.000]  即係有少少似係咩呀highway
[00:07:39.000 --> 00:07:45.600]  咁而nasb呢就係一個比較貼近原文嘅英文翻譯嘅日本呢就係
[00:07:45.600 --> 00:07:52.320]  a far better way一條更加好NIV呢就話the most excellent way
[00:07:52.320 --> 00:07:57.640]  即係一條呢好好嘅路呀咁好啦就好似一條freeway咁樣
[00:07:57.640 --> 00:08:05.480]  咁我哋呢以前喺即係我哋屋企呢喺四川宣教宣教嘅時候呢
[00:08:05.480 --> 00:08:10.960]  咁我哋屋企嗰個城市其實係同機場呢有一段距離㗎
[00:08:10.960 --> 00:08:18.800]  咁最初我哋去嘅時候呢其實由機場去我哋屋企呢都要三個幾鐘車程嘅
[00:08:18.800 --> 00:08:25.120]  咁跟住後來呢就好開心就係呢開咗一條高速公路
[00:08:25.120 --> 00:08:28.280]  咁呢當開咗嗰條高速公路嘅時候呢
[00:08:28.280 --> 00:08:34.200]  就由三個幾鐘嘅車程呢縮減到為個幾鐘就返到屋企喇
[00:08:34.200 --> 00:08:38.800]  咁好多時呢啲但係嗰條高速公路呢係要畀錢嘅
[00:08:38.800 --> 00:08:43.440]  即係perth嘅公路實在太好啦所有freeway都唔使畀錢
[00:08:43.440 --> 00:08:49.960]  但係呢係當時喺嗰條即係喺大陸呢高速公路係要收費嘅
[00:08:49.960 --> 00:08:55.080]  咁好多時啲短宣隊嚟嘅時候呢咁我哋都會幫佢嗌車啦
[00:08:55.080 --> 00:08:58.280]  嗌師傅去機場到車佢哋嚟啦
[00:08:58.280 --> 00:09:01.760]  咁我哋呢都會一定會問短宣隊一條問題嘅
[00:09:01.760 --> 00:09:07.280]  就係你哋想行高速定係行下路呢
[00:09:07.280 --> 00:09:11.600]  咁如果行下路嘅話呢就三個幾鐘啦行高速呢就個幾鐘
[00:09:11.600 --> 00:09:16.200]  不過高速呢就要加多每架車百幾蚊啦咁樣
[00:09:16.200 --> 00:09:19.400]  咁跟住啲短宣隊呢你估佢哋會揀咩喇
[00:09:25.880 --> 00:09:26.720]  諗唔到
[00:09:26.720 --> 00:09:31.320]  我聽到好似兩樣答案都有人選擇
[00:09:31.320 --> 00:09:34.720]  咁呢通常啲短宣隊答我哋呢就係話
[00:09:34.720 --> 00:09:39.400]  梗係高速啦因為高速你諗下百幾蚊人民幣咋嘛
[00:09:39.400 --> 00:09:42.880]  除返開每人都係即係
[00:09:42.880 --> 00:09:45.800]  係喇廿零三十蚊喺香港呢
[00:09:45.800 --> 00:09:49.480]  食一個lunch都唔夠用呀咁所以即係
[00:09:49.480 --> 00:09:54.480]  大家呢就會覺得嘩梗係用錢嚟買時間啦係咪
[00:09:54.480 --> 00:09:59.040]  咁所以即係當我哋知道有一條
[00:09:59.040 --> 00:10:01.840]  高速公路有一條freeway
[00:10:01.840 --> 00:10:08.000]  係可以能夠去去到我哋要去嘅目標嘅話
[00:10:08.000 --> 00:10:12.040]  就算要畀錢我都甘心樂意畀呀係咪呀
[00:10:12.040 --> 00:10:15.720]  咁今日呢保羅就係教到我哋一樣嘢
[00:10:15.720 --> 00:10:19.600]  當我哋追求屬靈恩賜我哋好想去
[00:10:19.600 --> 00:10:23.920]  學務更大嘅屬靈恩賜嘅時候呢
[00:10:23.920 --> 00:10:31.080]  我好想話畀你哋知介紹一條高速公路畀你哋
[00:10:31.080 --> 00:10:34.800]  可以好快去就可以達到呢個目標啦
[00:10:34.800 --> 00:10:37.800]  你想唔想要呀
[00:10:37.800 --> 00:10:42.280]  想要呀可咁呢呢一個就係保羅教導
[00:10:42.280 --> 00:10:45.600]  哥倫多教會嘅弟兄姊妹就係話
[00:10:45.600 --> 00:10:49.480]  當我哋如果我哋好想去追求
[00:10:49.480 --> 00:10:53.720]  運用神畀我哋嘅恩賜嘅時候呢
[00:10:53.720 --> 00:10:59.400]  我哋可以能夠有一條好快去就可以達到嘅路喇
[00:10:59.400 --> 00:11:01.800]  係咩呀就係呢一條高速公路喇
[00:11:01.800 --> 00:11:05.960]  就係我哋頭先所讀嘅經文喇
[00:11:05.960 --> 00:11:10.600]  呢度十三章一到三節一開始呢
[00:11:10.600 --> 00:11:12.560]  保羅講咗好多就係
[00:11:12.560 --> 00:11:18.200]  嘩其實如果我有呢啲恩賜都好正喎係咪呀
[00:11:18.200 --> 00:11:24.360]  即係佢話我可以講萬人嘅謊言即係我嘅口才好好啦
[00:11:24.360 --> 00:11:27.160]  好多language都可以講到喎
[00:11:27.160 --> 00:11:29.320]  並且去到一個極致呀
[00:11:29.320 --> 00:11:31.640]  就係呢可以講天使嘅話語喎
[00:11:31.640 --> 00:11:37.800]  可以即係有一個好屬靈嘅恩賜
[00:11:37.800 --> 00:11:39.960]  可以講到天使嘅說話
[00:11:39.960 --> 00:11:44.040]  嘩其實係講緊我哋嘅口才好好喎
[00:11:44.040 --> 00:11:47.560]  或者呢我有先知講道之能啦
[00:11:47.560 --> 00:11:52.120]  又明白各樣嘅奧秘各樣嘅知識
[00:11:52.120 --> 00:11:55.720]  嘩即係呢個人嘅頭腦好好喇係咪
[00:11:55.720 --> 00:11:58.440]  而且亦都有傳避嘅信
[00:11:58.440 --> 00:12:05.240]  呢個信係叫我能夠移山㗎喎
[00:12:05.240 --> 00:12:07.160]  咁都係一個好好
[00:12:07.160 --> 00:12:11.960]  即係如果一個人佢可以咁有頭腦
[00:12:11.960 --> 00:12:13.560]  佢又咁有信心
[00:12:13.560 --> 00:12:18.680]  其實都係一個非常之難得嘅一個人喎
[00:12:18.680 --> 00:12:25.160]  佢再話如果我將所有周濟窮人又捨己
[00:12:25.160 --> 00:12:30.440]  嘩其實呢係講緊即係呢一個人呢
[00:12:30.440 --> 00:12:33.880]  佢唔單止係好有口才
[00:12:33.880 --> 00:12:37.320]  或者有一個人佢好有智慧
[00:12:37.320 --> 00:12:41.320]  佢好叻好多嘢都好好
[00:12:41.320 --> 00:12:43.080]  佢好有信心
[00:12:43.080 --> 00:12:47.400]  甚至乎呢佢係好願意犧牲自己
[00:12:47.400 --> 00:12:51.000]  去幫助有需要嘅人
[00:12:51.000 --> 00:12:53.560]  咁樣嘅人好好喎係咪
[00:12:53.560 --> 00:12:59.400]  但係呢保羅就話縱使我有咁多嘅嘢
[00:12:59.400 --> 00:13:04.600]  但係如果沒有愛嘅話呢就會點呀
[00:13:04.600 --> 00:13:07.880]  就會成為明嘅羅響嘅筆喎
[00:13:07.880 --> 00:13:09.240]  係咩嚟㗎呢
[00:13:09.240 --> 00:13:14.040]  羅同埋筆呢即係啲茶茶啦古啦呢啲
[00:13:14.040 --> 00:13:16.040]  咁如果係即係
[00:13:16.040 --> 00:13:19.400]  佢唔可以成為一個主音㗎係咪呀
[00:13:19.400 --> 00:13:22.360]  因為呢佢發出嘅聲音只係
[00:13:22.360 --> 00:13:25.640]  嘩或者嘩咁樣
[00:13:25.640 --> 00:13:30.360]  咁如果我係一個咁有即係保羅嘅意思就話
[00:13:30.360 --> 00:13:33.480]  如果我能夠嘩我嘅口才咁了得
[00:13:33.480 --> 00:13:35.240]  但係我所講嘅說話呢
[00:13:35.240 --> 00:13:37.480]  我唔係出於愛嘅話呢
[00:13:37.480 --> 00:13:41.080]  即係得個嘈字
[00:13:41.080 --> 00:13:42.600]  只係好嘈㗎咋
[00:13:42.600 --> 00:13:45.800]  逞逞聲咁樣嘈住曬
[00:13:45.800 --> 00:13:50.440]  如果我好叻但係我冇愛嘅話呢
[00:13:50.440 --> 00:13:52.040]  其實我算不得什麼
[00:13:52.040 --> 00:13:54.200]  即係話咩I'm nothing
[00:13:54.200 --> 00:13:58.520]  我冇乜嘢㗎咋其實唔算得係啲乜嘢
[00:13:58.520 --> 00:14:03.720]  而且當我去去寫幾
[00:14:03.720 --> 00:14:06.600]  去服侍人去周濟窮人
[00:14:06.600 --> 00:14:09.560]  但係我如果唔係出於愛嘅話呢
[00:14:09.560 --> 00:14:12.520]  其實對我都冇益㗎
[00:14:12.520 --> 00:14:17.640]  所以保羅係講緊一個愛嘅重要性
[00:14:17.640 --> 00:14:19.000]  愛好重要
[00:14:19.000 --> 00:14:21.320]  當我哋喺弟兄姊妹
[00:14:21.320 --> 00:14:24.520]  我哋其實呢我見到呢一度好多嘅弟兄姊妹
[00:14:24.520 --> 00:14:29.560]  我哋都進入喺教會裏面呢有好好嘅服侍
[00:14:29.560 --> 00:14:33.000]  尤其是好想呢同即係
[00:14:33.000 --> 00:14:37.080]  喺我哋當中呢服侍緊嘅弟兄姊妹去分享
[00:14:37.080 --> 00:14:40.920]  甚至乎你係喺小組裏面同組員一齊相處
[00:14:40.920 --> 00:14:44.360]  我哋真係好需要呢去
[00:14:44.360 --> 00:14:46.760]  去檢視我哋嘅耐心
[00:14:46.760 --> 00:14:51.640]  因為講緊愛其實我係出於愛呀
[00:14:51.640 --> 00:14:55.720]  定要話出於我好想表現自己呢
[00:14:55.720 --> 00:14:59.320]  咁今日保羅就係同我哋講好重要一樣嘢
[00:14:59.320 --> 00:15:02.520]  如果我哋有各樣嘅恩賜
[00:15:02.520 --> 00:15:06.360]  我哋可能我哋嘅表現呢都會被人讚賞
[00:15:06.360 --> 00:15:09.000]  都做得幾好喎
[00:15:09.000 --> 00:15:12.120]  咁但係如果我唔係出於愛嘅話呢
[00:15:12.120 --> 00:15:15.400]  其實我係nothing
[00:15:15.400 --> 00:15:17.400]  愛好重要
[00:15:17.400 --> 00:15:19.720]  咁好啦愛好重要喎
[00:15:19.720 --> 00:15:22.760]  咁跟住落嚟呢保羅就講啦
[00:15:22.760 --> 00:15:24.920]  愛嘅獨特性
[00:15:24.920 --> 00:15:27.800]  佢咁究竟乜嘢係愛呢
[00:15:27.800 --> 00:15:31.400]  一開始呢一段我相信呢大家都好熟識啦
[00:15:31.400 --> 00:15:33.720]  愛是恆久忍耐又有恩賜
[00:15:33.720 --> 00:15:39.720]  咁我哋好多時喺邊度會見到呢段經文㗎
[00:15:39.720 --> 00:15:41.560]  婚禮呀可係呀
[00:15:41.560 --> 00:15:43.800]  喺婚禮會見到呢段經文
[00:15:43.800 --> 00:15:47.160]  即係喺一個好甜蜜
[00:15:47.160 --> 00:15:52.120]  好開心好有盼望嘅一個婚禮當中呢
[00:15:52.120 --> 00:15:58.120]  我哋大家都會鼓勵一對新人
[00:15:58.120 --> 00:16:01.320]  愛是恆久忍耐又有恩賜
[00:16:01.320 --> 00:16:04.200]  咁而但係喺呢一度嘅
[00:16:04.200 --> 00:16:07.720]  我哋見到從上文下理裏面去睇到
[00:16:07.720 --> 00:16:09.320]  保羅嘅教導呢
[00:16:09.320 --> 00:16:11.800]  其實唔單單講婚姻㗎
[00:16:11.800 --> 00:16:13.160]  唔係淨係講婚姻
[00:16:13.160 --> 00:16:17.000]  而係講我哋同弟兄姊妹之間嘅相處
[00:16:17.000 --> 00:16:20.200]  因為呢度呢係講緊喺教會群體
[00:16:20.200 --> 00:16:25.240]  保羅對教會對信徒所寫嘅一封信
[00:16:25.240 --> 00:16:26.840]  即係話乜嘢呢
[00:16:26.840 --> 00:16:31.080]  我哋如果喺婚禮裏面講話愛是恆久忍耐又有恩賜
[00:16:31.080 --> 00:16:34.280]  我哋大家都會覺得好靚
[00:16:34.280 --> 00:16:37.000]  係咪呀成幅圖畫好靚
[00:16:37.000 --> 00:16:41.000]  咁但係如果對住我哋嘅弟兄姊妹呢
[00:16:41.000 --> 00:16:43.720]  對住我身邊嘅組員呢
[00:16:43.720 --> 00:16:45.080]  望下你嘅組員
[00:16:45.080 --> 00:16:50.360]  我係咪真係可以對佢恆久忍耐又有恩賜呢
[00:16:50.360 --> 00:16:57.400]  定係話我心裏面就諗恆久忍耐又有恩賜
[00:16:57.400 --> 00:17:01.080]  好 我忍你
[00:17:01.080 --> 00:17:04.680]  咁我哋將佢呢一段呢
[00:17:04.680 --> 00:17:08.600]  我哋好熟識嘅愛之章呢拆開佢嚟睇喎
[00:17:08.600 --> 00:17:11.560]  咁愛是恆久忍耐又有恩賜
[00:17:11.560 --> 00:17:15.560]  呢一個呢唔係淨係講話愛係忍耐
[00:17:15.560 --> 00:17:17.800]  係恆久忍耐
[00:17:17.800 --> 00:17:21.080]  即係話唔係初初結婚嗰一刻
[00:17:21.080 --> 00:17:23.480]  唔係初初相識嗰一刻
[00:17:23.480 --> 00:17:25.960]  唔係淨係呢一刻
[00:17:25.960 --> 00:17:29.000]  而係恆久忍耐
[00:17:29.000 --> 00:17:33.160]  即係呢我諗結咗婚好多年嘅夫婦呢
[00:17:33.160 --> 00:17:36.200]  就好深明呢個道理啦係咪呀
[00:17:36.200 --> 00:17:38.600]  咩叫做恆久忍耐呢
[00:17:38.600 --> 00:17:40.680]  點解要講恆久忍耐呀
[00:17:40.680 --> 00:17:46.600]  就係因為我哋愛裏面真係需要忍耐㗎
[00:17:46.600 --> 00:17:49.800]  如果唔需要忍耐就唔使講啦係咪
[00:17:49.800 --> 00:17:52.200]  恆久忍耐呀
[00:17:52.200 --> 00:17:56.360]  但係好有盼望嘅一樣嘢係咩呢
[00:17:56.360 --> 00:17:59.080]  我哋唔係淨係忍㗎
[00:17:59.080 --> 00:18:04.680]  因為呢佢呢度話愛是恆久忍耐又有恩賜
[00:18:04.680 --> 00:18:10.600]  恩賜就係講我哋之間嘅美好呀
[00:18:10.600 --> 00:18:14.040]  好好我哋可以呢恩賜相待
[00:18:14.040 --> 00:18:21.960]  咁我係諗起呢有一次我同一對初
[00:18:21.960 --> 00:18:25.560]  初結婚嘅後生仔女啦
[00:18:25.560 --> 00:18:30.680]  即係我一把年紀都覺得初結婚嘅都已經係後生仔女嚟㗎啦
[00:18:30.680 --> 00:18:33.560]  咁就問佢喎問個太太
[00:18:33.560 --> 00:18:39.640]  就係問佢啊你哋即係結咗婚一段時間啦
[00:18:39.640 --> 00:18:44.440]  咁你喺即係你嘅婚姻裏面當你哋進入婚姻之後呢
[00:18:44.440 --> 00:18:48.280]  你會唔會有啲嘢呢你覺得好艱難㗎
[00:18:48.280 --> 00:18:52.440]  因為即係我咁問就梗係因為我明白
[00:18:52.440 --> 00:18:56.680]  生命喺婚姻嘅當中係有好多艱難啦係咪
[00:18:56.680 --> 00:19:01.880]  咁跟住呢呢一位年青嘅太太就答我啦
[00:19:01.880 --> 00:19:07.560]  佢就話其實有不過亦都冇乜嘅
[00:19:07.560 --> 00:19:10.120]  因為我實在太愛佢啦
[00:19:10.120 --> 00:19:15.400]  嘩
[00:19:15.400 --> 00:19:20.440]  即刻呢引起一陣騷動嘩實在太勁啦
[00:19:20.440 --> 00:19:27.880]  但係呢一個就係咩叫做愛是恆久忍耐又有恩慈啦
[00:19:27.880 --> 00:19:32.760]  我哋唔係負面地覺得恩著愛
[00:19:32.760 --> 00:19:35.720]  唉好啦我忍你啦
[00:19:35.720 --> 00:19:41.560]  唔係因為笑咩呀唔係
[00:19:41.560 --> 00:19:47.640]  唔係因為教導保羅嘅教導唔係因為聖經嘅教導
[00:19:47.640 --> 00:19:49.960]  所以我忍你
[00:19:49.960 --> 00:19:53.720]  而係因為我哋當中有愛呀
[00:19:53.720 --> 00:19:58.440]  所以呢一切呢兩個人
[00:19:58.440 --> 00:20:03.320]  從唔同嘅家庭當中成長走埋一齊
[00:20:03.320 --> 00:20:05.560]  一定有好多嘢磨合㗎喇
[00:20:05.560 --> 00:20:08.680]  一定有好多嘢呢係你睇唔熟
[00:20:08.680 --> 00:20:15.080]  過眼或者呢你覺得係同你嘅生活呢好唔同嘅有好多嘢要適應
[00:20:15.080 --> 00:20:17.640]  但係就係因為愛
[00:20:17.640 --> 00:20:22.760]  所以我哋呢可以恆久忍耐又有恩慈
[00:20:22.760 --> 00:20:29.160]  同樣地我哋對我哋嘅組員呢我哋嘅弟兄姐妹呢喺我哋教會當中
[00:20:29.160 --> 00:20:31.720]  我哋同我哋嘅弟兄姐妹相處
[00:20:31.720 --> 00:20:33.240]  係唔係
[00:20:33.240 --> 00:20:40.920]  因著有愛嘅話呢因為我太愛佢啦所以一切嘅問題都唔係問題
[00:20:40.920 --> 00:20:43.480]  我哋得唔得呢
[00:20:43.480 --> 00:20:51.160]  呢個呢我哋即係未必可以做到咁㗎但係呢個係我哋嘅目標
[00:20:51.160 --> 00:20:55.000]  所以呢好重要我哋要提醒我哋自己
[00:20:55.000 --> 00:20:58.840]  唔係提醒隔離嗰個喎提醒我哋自己
[00:20:58.840 --> 00:21:07.800]  愛是恆久忍耐又有恩慈係因為愛所以呢呢一啲嘢都唔緊要
[00:21:07.800 --> 00:21:13.560]  係咪呀我都可以呢接納你包容你
[00:21:13.560 --> 00:21:21.240]  我哋即係喺內地呢同啲朋友相處呢成日都講㗎嘛
[00:21:21.240 --> 00:21:25.080]  內地人成日都講話有關係中未關係嘛
[00:21:25.080 --> 00:21:30.600]  有關係就冇關係㗎啦有關係嘅話呢所有嘢都冇所謂
[00:21:30.600 --> 00:21:37.880]  所以好想鼓勵各位弟兄姐妹哋愛是恆久忍耐又有恩慈
[00:21:37.880 --> 00:21:44.280]  咁呢個呢就係講緊我哋對他人嘅寬容對其他人嘅寬容
[00:21:44.280 --> 00:21:51.960]  咁而跟住再落呢就係有好多個不喎呢度呢就係講緊對自我嘅約束
[00:21:51.960 --> 00:21:58.360]  係因為有愛所以我唔執導唔自誇唔張狂唔做害羞嘅事
[00:21:58.360 --> 00:22:06.040]  唔求自己嘅益處唔輕易發怒唔計算人嘅惡唔喜歡不義只係喜歡真理
[00:22:06.040 --> 00:22:13.080]  好想呢講下不求自己嘅益處喎係因著愛所以我不求自己嘅益處
[00:22:13.080 --> 00:22:17.800]  當我哋不求自己嘅益處呢會有咩事發生呢
[00:22:17.800 --> 00:22:25.480]  咁有一日一個老師呢同一班學生去上堂啦
[00:22:25.480 --> 00:22:31.640]  咁當佢同一班學生上堂嘅時候呢嗰班大概有40個學生啦
[00:22:31.640 --> 00:22:37.640]  咁個老師呢就話啦好啦今日呢我帶咗一啲嘅工具嚟
[00:22:37.640 --> 00:22:42.120]  咁呢就係有好多個氣球有40個氣球
[00:22:42.120 --> 00:22:49.800]  每一個氣球上面呢都寫咗你哋嘅名嘅咁就將氣球呢擺咗喺個課室裏面
