
[00:00:00.000 --> 00:00:07.000]  各位早晨,很高興和大家一起
[00:08:24.000 --> 00:08:25.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:25.000 --> 00:08:26.000]  亞國以爲我去到哪裏哪裏哪裏是屬於我的
[00:08:26.000 --> 00:08:27.000]  亞國以爲我去到哪裏哪裏哪裏是屬於我的
[00:08:27.000 --> 00:08:36.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:36.000 --> 00:08:37.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:37.000 --> 00:08:38.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:38.000 --> 00:08:39.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:39.000 --> 00:08:40.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:40.000 --> 00:08:41.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:41.000 --> 00:08:42.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:42.000 --> 00:08:43.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:43.000 --> 00:08:44.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:44.000 --> 00:08:45.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:45.000 --> 00:08:46.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:46.000 --> 00:08:57.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:57.000 --> 00:08:58.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:58.000 --> 00:08:59.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:08:59.000 --> 00:09:00.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:00.000 --> 00:09:01.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:01.000 --> 00:09:02.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:02.000 --> 00:09:03.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:03.000 --> 00:09:04.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:04.000 --> 00:09:05.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:05.000 --> 00:09:06.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:06.000 --> 00:09:07.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:07.000 --> 00:09:16.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:16.000 --> 00:09:17.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:17.000 --> 00:09:18.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:18.000 --> 00:09:19.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:19.000 --> 00:09:20.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:20.000 --> 00:09:21.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:21.000 --> 00:09:22.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:22.000 --> 00:09:23.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:23.000 --> 00:09:24.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:24.000 --> 00:09:25.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:25.000 --> 00:09:26.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:26.000 --> 00:09:41.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:41.000 --> 00:09:42.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:42.000 --> 00:09:43.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:43.000 --> 00:09:44.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:44.000 --> 00:09:45.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:45.000 --> 00:09:46.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:46.000 --> 00:09:47.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:47.000 --> 00:09:48.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:48.000 --> 00:09:49.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:49.000 --> 00:09:50.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:50.000 --> 00:09:51.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:51.000 --> 00:09:56.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:56.000 --> 00:09:57.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:57.000 --> 00:09:58.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:58.000 --> 00:09:59.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:09:59.000 --> 00:10:00.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:00.000 --> 00:10:01.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:01.000 --> 00:10:02.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:02.000 --> 00:10:03.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:03.000 --> 00:10:04.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:04.000 --> 00:10:05.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:05.000 --> 00:10:06.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:06.000 --> 00:10:23.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:23.000 --> 00:10:24.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:24.000 --> 00:10:25.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:25.000 --> 00:10:26.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:26.000 --> 00:10:27.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:27.000 --> 00:10:28.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:28.000 --> 00:10:29.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:29.000 --> 00:10:30.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:30.000 --> 00:10:31.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:31.000 --> 00:10:32.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:32.000 --> 00:10:33.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:33.000 --> 00:10:40.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:40.000 --> 00:10:41.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:41.000 --> 00:10:42.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:42.000 --> 00:10:43.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:43.000 --> 00:10:44.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:44.000 --> 00:10:45.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:45.000 --> 00:10:46.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:46.000 --> 00:10:47.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:47.000 --> 00:10:48.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:10:48.000 --> 00:10:49.000]  亞國以爲我去到哪裏哪裏哪裏是屬於我的
[00:10:49.000 --> 00:10:50.000]  亞國以爲我去到哪裏哪裏哪裏是屬於我的
[00:10:50.000 --> 00:11:03.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:03.000 --> 00:11:04.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:04.000 --> 00:11:05.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:05.000 --> 00:11:06.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:06.000 --> 00:11:07.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:07.000 --> 00:11:08.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:08.000 --> 00:11:09.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:09.000 --> 00:11:10.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:10.000 --> 00:11:11.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:11.000 --> 00:11:12.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:12.000 --> 00:11:13.000]  亞國以爲我去到哪裏哪裏哪裏是屬於我的
[00:11:13.000 --> 00:11:20.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:20.000 --> 00:11:21.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:21.000 --> 00:11:22.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:22.000 --> 00:11:23.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:23.000 --> 00:11:24.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:24.000 --> 00:11:25.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:25.000 --> 00:11:26.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:26.000 --> 00:11:27.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:27.000 --> 00:11:28.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:28.000 --> 00:11:29.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:29.000 --> 00:11:30.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:30.000 --> 00:11:43.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:43.000 --> 00:11:44.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:44.000 --> 00:11:45.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:45.000 --> 00:11:46.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:46.000 --> 00:11:47.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:47.000 --> 00:11:48.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:48.000 --> 00:11:49.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:49.000 --> 00:11:50.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:50.000 --> 00:11:51.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:51.000 --> 00:11:52.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:52.000 --> 00:11:53.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:11:53.000 --> 00:12:00.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:00.000 --> 00:12:01.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:01.000 --> 00:12:02.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:02.000 --> 00:12:03.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:03.000 --> 00:12:04.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:04.000 --> 00:12:05.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:05.000 --> 00:12:06.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:06.000 --> 00:12:07.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:07.000 --> 00:12:08.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:08.000 --> 00:12:09.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:09.000 --> 00:12:10.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:10.000 --> 00:12:29.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:29.000 --> 00:12:30.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:30.000 --> 00:12:31.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:31.000 --> 00:12:32.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:32.000 --> 00:12:33.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:33.000 --> 00:12:34.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:34.000 --> 00:12:35.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:35.000 --> 00:12:36.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:36.000 --> 00:12:37.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:37.000 --> 00:12:38.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:38.000 --> 00:12:39.000]  亞國以爲我去到哪裏哪裏是屬於我的
[00:12:39.000 --> 00:12:56.700]  如果您繼續看這些歷史,您會看到上帝將祂和祂的後裔阿哥帶回來這個加勒雅地
[00:12:56.700 --> 00:13:14.100]  將您的生命依靠誰才會安全?誰是您生命的主宰?誰是帶領您的人生?
[00:13:14.100 --> 00:13:27.920]  如果你讓上帝帶領你的話,祂就會帶你去一個你應該去的地方
[00:13:27.920 --> 00:13:48.280]  因此,亞哥經歷了一個奇妙的夢境,一個美好的圖畫,天梯上的上帝彩寶座上
[00:13:48.280 --> 00:14:02.000]  天使上上下下,上帝對亞哥說話,確認上帝對他的應許
[00:14:02.000 --> 00:14:22.480]  然後亞哥醒來,醒來就說,確定上帝在這個地方,我竟然不知道
[00:14:22.480 --> 00:14:44.680]  亞哥對上帝說,原來你是上帝,原來你正在參與我的生命
[00:14:44.680 --> 00:14:58.360]  我以前不認識的,這就是亞哥生命中的重點、剪裂點
[00:14:58.360 --> 00:15:19.520]  這個不是別的地方,是神的殿,是天的門,所以第二天早上起牀
[00:15:19.520 --> 00:15:38.460]  亞哥就將它睡覺用那個石頭,然後將它砌成一條線,倒些油在上面來獻祭
[00:15:38.460 --> 00:16:06.600]  他就將這個地方改名叫做巴特利,經歷過上帝之後,他就將睡覺的石頭砌起,倒些油在上面,改名叫做巴特利
[00:16:06.600 --> 00:16:18.440]  這就是亞哥真實的經歷上帝的時刻
[00:16:18.440 --> 00:16:38.240]  這個就是我生命的重要時刻,這個就是巴特利的奇遇
[00:16:38.240 --> 00:16:50.120]  這個地方對亞哥的人生非常重要
[00:16:50.120 --> 00:16:58.460]  你有沒有經歷過這個巴特利的時刻呢?
[00:16:58.460 --> 00:17:20.920]  你有沒有在你的生命裏面砌起一塊石頭,有沒有這個時刻就是你和上帝真實的相遇,令你的生命得著一個轉化
[00:17:20.920 --> 00:17:32.260]  那你會從那一刻開始成為一個不同的人,我從一個非基督徒的家庭裏面長大
[00:17:32.260 --> 00:17:47.880]  我在印尼長大,我的祖先是在中國移民到印尼
[00:17:47.880 --> 00:17:57.680]  他們有十三個小朋友,其中一個就是我父親
[00:17:57.680 --> 00:18:08.060]  我們就在印尼生活,我們個個都不認識耶穌
[00:18:08.060 --> 00:18:20.660]  但我的父親把子女都送到基督教學校讀書,因為那裏有個好的教育
[00:18:20.660 --> 00:18:30.080]  在學校裏面我又聽過耶穌很多次
[00:18:30.080 --> 00:18:36.340]  但我和耶穌之間沒有一個真實的相遇
[00:18:36.340 --> 00:18:46.580]  我知道上帝是存在的,但祂沒有參與我的生命
[00:18:46.580 --> 00:19:00.400]  直到我十二歲的時候,在學生當中有個復興聚會
[00:19:00.400 --> 00:19:13.260]  有個講員名叫Steven,他就是私提犯,他就講道
[00:19:13.260 --> 00:19:18.840]  上帝就用這個講員
[00:19:18.840 --> 00:19:24.060]  我當時十二歲的學生
[00:19:24.060 --> 00:19:34.340]  我就在那時候好像啞巴一樣經歷過我的百搭利的時刻
[00:19:34.340 --> 00:19:38.440]  上帝對我說了一句話
[00:19:38.440 --> 00:19:49.660]  我就完全被耶穌基督的愛充滿罪
[00:19:49.660 --> 00:19:52.660]  我就明白我是一個多麼有罪的人
[00:19:52.660 --> 00:19:58.500]  我知道我需要耶穌
[00:19:58.500 --> 00:20:11.700]  那一刻我對耶穌說,只要我要禰成為我生命的主
[00:20:11.700 --> 00:20:17.140]  我請禰改變我的生命
[00:20:17.140 --> 00:20:23.540]  不僅僅這樣,那也是我被動的那一刻
[00:20:23.540 --> 00:20:28.400]  我付出了自己,為祂服侍了一切時間
[00:20:28.400 --> 00:20:35.140]  而上帝也在那一刻感動我,以致我對上帝說我要全時間的福祉
[00:20:35.140 --> 00:20:45.560]  當時我雖然對上帝說要全時間的福祉,但我又不太清楚裡面是怎樣的
[00:20:45.560 --> 00:20:55.320]  這次來的幾十年,我就是全時間的侍徒神
[00:20:55.320 --> 00:21:04.660]  我經常都記起那一刻,我的百搭利的時刻
[00:21:04.660 --> 00:21:12.760]  有時候當我有很多掙扎的時候
[00:21:12.760 --> 00:21:18.760]  有時候我感覺到情況不是很理想的時候
[00:21:18.760 --> 00:21:23.000]  我就回到那個百搭利的時刻
[00:21:23.000 --> 00:21:29.140]  並不是說我不可以繼續這樣生活
[00:21:29.140 --> 00:21:41.000]  我回到那個十二世紀的時刻,我就得到上帝的提醒,記得祂給我的應許
[00:21:41.000 --> 00:21:54.200]  因為那個時刻我記得上帝對我說我要和我建立關係
[00:21:54.200 --> 00:22:09.960]  我就是上帝會帶領你、供應你、引導你、使用你
[00:22:09.960 --> 00:22:16.680]  為我的天國供重
[00:22:16.680 --> 00:22:22.200]  那我就能夠繼續的向前
[00:22:22.200 --> 00:22:25.160]  我和你說多一個故事
[00:22:25.160 --> 00:22:35.500]  二十六年前,我和Yong Lee結婚
[00:22:35.500 --> 00:22:49.600]  我們結婚兩年之後,我又發現自己有血癌,病得很重
[00:22:49.600 --> 00:22:56.240]  我差不多在印尼要死了
[00:22:56.240 --> 00:23:11.080]  醫生說我要你到外國醫治,因為在印尼不能醫治
[00:23:11.080 --> 00:23:22.440]  在印尼那個地方沒有其他醫藥可以幫到你
[00:23:22.440 --> 00:23:30.040]  上帝很奇妙地把我帶到美國接受治療
[00:23:30.040 --> 00:23:41.640]  我記得那時是十二月,很冷的美國
[00:23:41.640 --> 00:23:50.840]  在維斯康辛州那裏
[00:23:50.840 --> 00:23:53.400]  我從來沒有見過那麼多雪
[00:23:53.400 --> 00:24:06.360]  當我從機場到醫院時,所有東西都是白色的
[00:24:06.360 --> 00:24:14.520]  我感覺到自己好像在一個喪禮當中
[00:24:14.520 --> 00:24:20.920]  我病得差不多快要死了
[00:24:20.920 --> 00:24:32.840]  我太太Yong Lee和我一起,我的兒子一歲多
[00:24:32.840 --> 00:24:41.400]  從人的角度來看,這是非常困難的時候
[00:24:41.400 --> 00:24:49.080]  當我晚上睡醒的時候,我睡不著
[00:24:49.080 --> 00:24:55.480]  我看著我的太太和兒子
[00:24:55.480 --> 00:25:03.160]  當我死了之後,他們兩個怎麼辦呢?
[00:25:03.160 --> 00:25:15.960]  有時當我們面對生命的挑戰和衝擊,我們不知道怎麼辦
[00:25:15.960 --> 00:25:22.360]  很多時候我們不記得了上帝
[00:25:22.360 --> 00:25:27.480]  但上帝在我們一起
[00:25:27.480 --> 00:25:33.880]  就算是那麼困難的時候
[00:25:33.880 --> 00:25:42.840]  在我們那麼困難的時候,我們又感覺到上帝的存在和甜蜜
[00:25:42.840 --> 00:25:54.360]  在那麼困難的時候,我們感覺到上帝在我們身邊面對面和我們聊天
[00:25:54.360 --> 00:26:03.320]  我可以對上帝說,這是我的痛苦,這是我的掙扎
[00:26:03.320 --> 00:26:19.960]  我可以對上帝說,上帝我現在那麼困難,我的痛苦是多麼真實,我面對的困難是多麼多
[00:26:19.960 --> 00:26:26.360]  但上帝是在參與我的生命
[00:26:26.360 --> 00:26:36.600]  上帝就在那個時刻,或者其他時刻都提醒我們
[00:26:36.600 --> 00:26:43.000]  我是你生命的旨在
[00:26:43.000 --> 00:26:46.840]  我會拯救你
[00:26:46.840 --> 00:26:51.960]  我會帶領你去到我要你去的地方
[00:26:51.960 --> 00:26:54.520]  那是一個戰爭的時刻
[00:26:54.520 --> 00:26:57.080]  其他更好一點的時候
[00:26:57.080 --> 00:26:59.640]  那是一個戰爭的時刻
[00:26:59.640 --> 00:27:04.760]  那個時候就是一個好的時候,就是一個瓦角洞,一個石頭那個時候
[00:27:04.760 --> 00:27:16.280]  我們和我們的家庭就在上帝面前天立了
[00:27:16.280 --> 00:27:23.960]  上帝對每一個生命都有一個非常美麗的計劃
[00:27:23.960 --> 00:27:34.200]  因為上帝的恩典,我竟然治好,然後回到印度尼西亞
[00:27:34.200 --> 00:27:43.160]  在印度尼西亞唱一些未認識主的人的傳福音
[00:27:43.160 --> 00:27:48.280]  而上帝祝福我的侍奉
[00:27:48.280 --> 00:27:53.400]  很多人因此而信耶穌
[00:27:53.400 --> 00:28:02.360]  很多教會都透過我的侍奉在印尼的未曾接觸耶穌的羣體裡建立起
[00:28:02.360 --> 00:28:07.480]  你有沒有你的伯特利的時刻呢
[00:28:07.480 --> 00:28:13.880]  那個時刻就是上帝改變你的時候
[00:28:13.880 --> 00:28:24.120]  然後你對上帝說,你是我的神
[00:28:24.120 --> 00:28:27.960]  如果在座當中有些人還沒有這樣的經歷的話
[00:28:27.960 --> 00:28:33.080]  可能今天就是那個時候
[00:28:33.080 --> 00:28:39.480]  可能這個禮拜就是這個月
[00:28:39.480 --> 00:28:45.880]  可能這個就是上帝要和你相遇的時候
