
[00:00:00.000 --> 00:00:07.500]  多謝主讓我有機會在此跟大家分享自己的說話
[00:09:58.000 --> 00:10:02.000]  我們清楚看到,有神的愛在他們中間
[00:10:02.000 --> 00:10:04.000]  因為耶穌愛他們
[00:10:04.000 --> 00:10:09.000]  第三節說,他是姐妹二人派人去到耶穌那裏說
[00:10:09.000 --> 00:10:13.000]  主啊,你所愛的人病了
[00:10:13.000 --> 00:10:16.000]  第五節更加是直接了當地說
[00:10:16.000 --> 00:10:22.000]  耶穌向來愛瑪大,和他的妹妹瑪利亞,以及拉撒羅
[00:10:22.000 --> 00:10:24.000]  第三十六節
[00:10:24.000 --> 00:10:26.000]  於是猶太人說
[00:10:26.000 --> 00:10:30.000]  你看,他多麼愛這個人
[00:10:30.000 --> 00:10:33.000]  基於耶穌愛他們
[00:10:33.000 --> 00:10:35.000]  他們接受了基督的愛
[00:10:35.000 --> 00:10:40.000]  又懂得用耶穌的愛去回報耶穌
[00:10:40.000 --> 00:10:44.000]  所以我們可以看到,是他們同樣去愛耶穌
[00:10:44.000 --> 00:10:50.000]  譬如瑪大,他忙著不停地去招待,去接待耶穌
[00:10:50.000 --> 00:10:54.000]  瑪利亞將香膏敲在耶穌的身上
[00:10:54.000 --> 00:10:57.000]  這個就是他們用具體的行動
[00:10:57.000 --> 00:11:02.000]  來表達和去回報耶穌對他們的愛
[00:11:02.000 --> 00:11:04.000]  由於有主的愛
[00:11:04.000 --> 00:11:08.000]  他們不僅懂得停留在那裏,只是愛神
[00:11:08.000 --> 00:11:13.000]  而是他們因此懂得彼此相愛,互相接納
[00:11:13.000 --> 00:11:15.000]  例如拉撒羅病了
[00:11:15.000 --> 00:11:19.000]  朱姐姐很緊張,立即打發人去找耶穌
[00:11:19.000 --> 00:11:22.000]  後來拉撒羅死了
[00:11:22.000 --> 00:11:26.000]  朱姐姐何等傷心
[00:11:26.000 --> 00:11:31.000]  其實當瑪大,瑪利亞在聖經裏面說
[00:11:31.000 --> 00:11:37.000]  當他們先後走到村裏去迎接耶穌的時候
[00:11:37.000 --> 00:11:39.000]  其實他們是犯了規
[00:11:39.000 --> 00:11:41.000]  違背了當時的一些習俗
[00:11:41.000 --> 00:11:43.000]  因為按照他們的習俗
[00:11:43.000 --> 00:11:45.000]  凡是有親人死了
[00:11:45.000 --> 00:11:48.000]  你要在家裏隱藏七天
[00:11:48.000 --> 00:11:52.000]  這樣才能夠表示你是為死去的人憂傷
[00:11:52.000 --> 00:11:54.000]  但這裏我們可以看到
[00:11:54.000 --> 00:11:59.000]  是他們兩個愛帝情節湧出來
[00:11:59.000 --> 00:12:03.000]  在這一刻,他們只想到耶穌可以救他們
[00:12:03.000 --> 00:12:04.000]  耶穌可以幫他們
[00:12:04.000 --> 00:12:06.000]  所以他們都不顧那麼多
[00:12:06.000 --> 00:12:09.000]  所謂的什麼習俗禮儀
[00:12:09.000 --> 00:12:12.000]  你見到的是這個家充滿了愛
[00:12:12.000 --> 00:12:16.000]  這個愛不要忘記是有源頭的
[00:12:16.000 --> 00:12:19.000]  先有從神而來的愛
[00:12:19.000 --> 00:12:22.000]  繼而有對人的愛
[00:12:22.000 --> 00:12:24.000]  有一個作家叫杏林子
[00:12:24.000 --> 00:12:26.000]  我不知道你有沒有讀過他的書
[00:12:26.000 --> 00:12:31.000]  在我們的年代我們都很喜歡看他的書
[00:12:31.000 --> 00:12:35.000]  他的筆名叫杏林子
[00:12:35.000 --> 00:12:37.000]  他本身的名字叫劉合
[00:12:37.000 --> 00:12:39.000]  在杏林子的筆下
[00:12:39.000 --> 00:12:44.000]  他的家裏一直都是充滿了歡樂溫情的地方
[00:12:44.000 --> 00:12:50.000]  但原來他們其實是生了一個極貧窮的年代
[00:12:50.000 --> 00:12:54.000]  甚至乎真的要用豉油拌飯過日子
[00:12:54.000 --> 00:12:58.000]  因為杏林子的爸爸是一個軍人
[00:12:58.000 --> 00:13:00.000]  軍人的收入不會多
[00:13:00.000 --> 00:13:02.000]  而他還要養五個子女
[00:13:02.000 --> 00:13:04.000]  本來已經很清苦了
[00:13:04.000 --> 00:13:08.000]  還要加上當時的老爺杏林子
[00:13:08.000 --> 00:13:10.000]  他有了一種病
[00:13:10.000 --> 00:13:11.000]  如果你都聽聞
[00:13:11.000 --> 00:13:14.000]  那時候叫類風濕關節炎
[00:13:14.000 --> 00:13:16.000]  在那個年代來說
[00:13:16.000 --> 00:13:17.000]  幾乎是絕症
[00:13:17.000 --> 00:13:18.000]  現在就好一點了
[00:13:18.000 --> 00:13:25.000]  現在有很多藥物正在對症或者治療這個病
[00:13:25.000 --> 00:13:29.000]  看一次醫生就要失去幾天的飯錢
[00:13:29.000 --> 00:13:32.000]  所以是相當困難
[00:13:32.000 --> 00:13:36.000]  正當他們家裏很懷疑的時候
[00:13:36.000 --> 00:13:38.000]  一個星期六的下午
[00:13:38.000 --> 00:13:40.000]  發生了一件事
[00:13:40.000 --> 00:13:42.000]  就是杏林子的弟弟
[00:13:42.000 --> 00:13:44.000]  他放學回家之後
[00:13:44.000 --> 00:13:46.000]  很大聲的告訴媽媽
[00:13:46.000 --> 00:13:49.000]  在學校裏面有人說耶穌
[00:13:49.000 --> 00:13:52.000]  就在那次報道會之後
[00:13:52.000 --> 00:13:56.000]  劉媽媽就是杏林子的媽媽
[00:13:56.000 --> 00:13:58.000]  和他三個弟弟都信了主
[00:13:58.000 --> 00:14:01.000]  後來還接受了洗禮
[00:14:01.000 --> 00:14:04.000]  最後還將這個福音傳給杏林子
[00:14:04.000 --> 00:14:06.000]  杏林子都缺了字
[00:14:06.000 --> 00:14:08.000]  後來他還在床上接受了洗禮
[00:14:08.000 --> 00:14:11.000]  因為他不便行動
[00:14:11.000 --> 00:14:16.000]  就是這樣基督的救恩和愛
[00:14:16.000 --> 00:14:18.000]  臨到這個家庭
[00:14:18.000 --> 00:14:22.000]  劉家上上下下的感情都很好
[00:14:22.000 --> 00:14:26.000]  對於杏林子的愛護和親情
[00:14:26.000 --> 00:14:28.000]  如果你有看他的書
[00:14:28.000 --> 00:14:31.000]  《新之頌》、《新之歌》
[00:14:31.000 --> 00:14:32.000]  很多這類的書
[00:14:32.000 --> 00:14:36.000]  你會看到很詳盡的描述
[00:14:36.000 --> 00:14:41.000]  他們的愛是深到很難用言語
[00:14:41.000 --> 00:14:43.000]  或者筆墨來形容
[00:14:43.000 --> 00:14:45.000]  為什麼這樣?
[00:14:45.000 --> 00:14:47.000]  因為有人的愛
[00:14:47.000 --> 00:14:51.000]  同時也有神的愛在他們的家裏
[00:14:51.000 --> 00:14:52.000]  可能在座當中
[00:14:52.000 --> 00:14:55.000]  你說我的家已經充滿了愛
[00:14:55.000 --> 00:14:59.000]  有父母、兄弟姐妹、夫婦的愛
[00:14:59.000 --> 00:15:01.000]  很多很多
[00:15:01.000 --> 00:15:04.000]  我想給你多一個挑戰
[00:15:04.000 --> 00:15:08.000]  基督的愛是否已經在你的家裏呢?
[00:15:08.000 --> 00:15:11.000]  或者再進一步的挑戰
[00:15:11.000 --> 00:15:15.000]  是否時時都在你的家裏呢?
[00:15:15.000 --> 00:15:17.000]  有基督的愛的家庭
[00:15:17.000 --> 00:15:20.000]  是與別不同的
[00:15:20.000 --> 00:15:22.000]  是更加令人羨慕
[00:15:22.000 --> 00:15:25.000]  是因為有神的恩典和眷顧
[00:15:25.000 --> 00:15:27.000]  如果全家都信主
[00:15:27.000 --> 00:15:30.000]  就更加幸福、更加有福氣
[00:15:30.000 --> 00:15:35.000]  所以如果家裏仍然有人未信主
[00:15:35.000 --> 00:15:37.000]  好好把握機會
[00:15:37.000 --> 00:15:39.000]  引導他們歸主
[00:15:39.000 --> 00:15:42.000]  包括你年幼的子女
[00:15:42.000 --> 00:15:46.000]  包括你年長的父母
[00:15:46.000 --> 00:15:49.000]  我們的教會又如何呢?
[00:15:49.000 --> 00:15:52.000]  教會一定是講愛的地方
[00:15:52.000 --> 00:15:55.000]  教會就是愛
[00:15:55.000 --> 00:15:58.000]  只不過是夠不夠
[00:15:58.000 --> 00:16:01.000]  教會一定有愛,不過是夠不夠
[00:16:01.000 --> 00:16:03.000]  我們會否只愛或關心
[00:16:03.000 --> 00:16:07.000]  我們熟悉或對我們好一點的人
[00:16:07.000 --> 00:16:09.000]  對於新來的人可能不太熟悉
[00:16:09.000 --> 00:16:11.000]  都不知道跟他說什麼
[00:16:11.000 --> 00:16:12.000]  都不知道怎麼表達
[00:16:12.000 --> 00:16:14.000]  很難去表達關心
[00:16:14.000 --> 00:16:16.000]  很難去表達愛
[00:16:16.000 --> 00:16:18.000]  從伯大利之家
[00:16:18.000 --> 00:16:22.000]  我們看到家是應該有愛
[00:16:22.000 --> 00:16:25.000]  不單只是有人的愛
[00:16:25.000 --> 00:16:27.000]  還要有神的愛
[00:16:27.000 --> 00:16:29.000]  神的愛做動力的話
[00:16:29.000 --> 00:16:31.000]  你就不會計較那麼多
[00:16:31.000 --> 00:16:34.000]  熟不熟、行不行、好不好
[00:16:34.000 --> 00:16:36.000]  你不會計較那麼多就去做
[00:16:36.000 --> 00:16:40.000]  頂姐妹,在你家裏是怎樣的呢?
[00:16:40.000 --> 00:16:43.000]  回到家裏會否是大掛念
[00:16:43.000 --> 00:16:45.000]  看電視、上網
[00:16:45.000 --> 00:16:47.000]  小掛念打機
[00:16:47.000 --> 00:16:49.000]  總之就是各顧各
[00:16:49.000 --> 00:16:51.000]  我們的教會又如何呢?
[00:16:51.000 --> 00:16:54.000]  回到教會會否很忙
[00:16:54.000 --> 00:16:58.000]  爭取時間很多事務要處理
[00:16:58.000 --> 00:17:00.000]  人人很忙
[00:17:00.000 --> 00:17:03.000]  打個招呼就要趕去做事
[00:17:03.000 --> 00:17:04.000]  沒幾句
[00:17:04.000 --> 00:17:07.000]  還是我們真的彼此配搭
[00:17:07.000 --> 00:17:09.000]  互補長短
[00:17:09.000 --> 00:17:11.000]  真誠問候
[00:17:11.000 --> 00:17:13.000]  真誠關心
[00:17:13.000 --> 00:17:16.000]  融洽相處
[00:17:16.000 --> 00:17:19.000]  鼓勵大家開放我們的教會
[00:17:19.000 --> 00:17:21.000]  開放我們自己
[00:17:21.000 --> 00:17:23.000]  開放我們的家庭
[00:17:23.000 --> 00:17:25.000]  讓教會
[00:17:25.000 --> 00:17:26.000]  讓我們的家
[00:17:26.000 --> 00:17:28.000]  可以成為一個有愛的地方
[00:17:28.000 --> 00:17:30.000]  走進來的人
[00:17:30.000 --> 00:17:31.000]  接觸我們的人
[00:17:31.000 --> 00:17:32.000]  在裏面的人
[00:17:32.000 --> 00:17:36.000]  很深去感受得到那份愛
[00:17:36.000 --> 00:17:38.000]  在疫情底下
[00:17:38.000 --> 00:17:40.000]  很多阻隔人與人之間
[00:17:40.000 --> 00:17:43.000]  是更加需要這種愛的流露
[00:17:43.000 --> 00:17:44.000]  為了這樣
[00:17:44.000 --> 00:17:46.000]  大家才有歸屬感
[00:17:46.000 --> 00:17:49.000]  這樣大家才會心甘命底地
[00:17:49.000 --> 00:17:51.000]  去為這個家來付出
[00:17:51.000 --> 00:17:53.000]  伯大利之家
[00:17:53.000 --> 00:17:55.000]  擁有第一個元素是有愛
[00:17:55.000 --> 00:17:58.000]  第二個就是一個有見證的地方
[00:17:58.000 --> 00:18:00.000]  有見證的地方
[00:18:00.000 --> 00:18:02.000]  有生命見證的家
[00:18:02.000 --> 00:18:05.000]  是能夠叫人得益
[00:18:05.000 --> 00:18:06.000]  叫人得幫助
[00:18:06.000 --> 00:18:08.000]  更加可以榮耀神
[00:18:08.000 --> 00:18:11.000]  在《楊枯陰十一章》十九節那裏說
[00:18:11.000 --> 00:18:14.000]  有許多猶太人
[00:18:14.000 --> 00:18:17.000]  來到馬大和馬尼亞那裏
[00:18:17.000 --> 00:18:19.000]  為了拉撒路的死
[00:18:19.000 --> 00:18:22.000]  來安慰他們
[00:18:22.000 --> 00:18:25.000]  當拉撒路病了
[00:18:25.000 --> 00:18:27.000]  甚至乎死了
[00:18:27.000 --> 00:18:28.000]  聖經描述
[00:18:28.000 --> 00:18:30.000]  有許多猶太人
[00:18:30.000 --> 00:18:33.000]  來看看馬大和馬尼亞
[00:18:33.000 --> 00:18:35.000]  為了甚麼呢?
[00:18:35.000 --> 00:18:37.000]  為了來安慰他們
[00:18:37.000 --> 00:18:41.000]  許多是many這樣的意思
[00:18:41.000 --> 00:18:42.000]  不是一小撮
[00:18:42.000 --> 00:18:43.000]  一小撮
[00:18:43.000 --> 00:18:44.000]  不是的
[00:18:44.000 --> 00:18:46.000]  是很多
[00:18:46.000 --> 00:18:49.000]  有那麼多人湧來這個家做甚麼呢?
[00:18:49.000 --> 00:18:50.000]  一般來說
[00:18:50.000 --> 00:18:53.000]  我們常說世態炎涼
[00:18:53.000 --> 00:18:57.000]  世界上錦上添花的東西很多
[00:18:57.000 --> 00:18:59.000]  雪中送炭
[00:18:59.000 --> 00:19:01.000]  是比較困難
[00:19:01.000 --> 00:19:04.000]  而且有些人做過研究
[00:19:04.000 --> 00:19:06.000]  這裏所寫的猶太人
[00:19:06.000 --> 00:19:10.000]  是指在耶路撒冷居住的居民
[00:19:10.000 --> 00:19:12.000]  由耶路撒冷來到伯大利
[00:19:12.000 --> 00:19:14.000]  幾公里的路程
[00:19:14.000 --> 00:19:16.000]  你說很長嗎?不算
[00:19:16.000 --> 00:19:19.000]  不過也不是很短
[00:19:19.000 --> 00:19:21.000]  如果從這一點看上來
[00:19:21.000 --> 00:19:23.000]  你顯示到這個家庭
[00:19:23.000 --> 00:19:25.000]  一直以來的人緣
[00:19:25.000 --> 00:19:27.000]  應該不是很差
[00:19:27.000 --> 00:19:28.000]  又或者應該這樣說
[00:19:28.000 --> 00:19:30.000]  他們的睦鄰關係
[00:19:30.000 --> 00:19:32.000]  都應該做得不錯
[00:19:32.000 --> 00:19:34.000]  至於人家老遠
[00:19:34.000 --> 00:19:35.000]  幾公里以外
[00:19:35.000 --> 00:19:38.000]  他要來做慰問
[00:19:38.000 --> 00:19:40.000]  對基督徒來說
[00:19:40.000 --> 00:19:42.000]  睦鄰關係好
[00:19:42.000 --> 00:19:44.000]  是非常重要
[00:19:44.000 --> 00:19:46.000]  是一個見證
[00:19:46.000 --> 00:19:48.000]  我不知道弟兄姊妹
[00:19:48.000 --> 00:19:50.000]  我們的睦鄰關係又如何呢?
[00:19:50.000 --> 00:19:52.000]  香港居住的環境很狹窄
[00:19:52.000 --> 00:19:54.000]  很擠迫
[00:19:54.000 --> 00:19:56.000]  鄰居之間有很多疏離
[00:19:56.000 --> 00:19:58.000]  長久以來已經是這樣
[00:19:58.000 --> 00:20:00.000]  在你隔壁左右那些
[00:20:00.000 --> 00:20:03.000]  早上打個招呼已經很厲害
[00:20:03.000 --> 00:20:05.000]  可能住了很多年
[00:20:05.000 --> 00:20:07.000]  都不知道你隔壁姓什麼
[00:20:07.000 --> 00:20:09.000]  我們另外看
[00:20:09.000 --> 00:20:12.000]  在約翰福音11章45節說
[00:20:12.000 --> 00:20:16.000]  有許多到馬尼亞那裡去的猶太人
[00:20:16.000 --> 00:20:19.000]  看見了耶穌所作的事
[00:20:19.000 --> 00:20:22.000]  就信了他
[00:20:22.000 --> 00:20:24.000]  因為如果我們的睦鄰關係
[00:20:24.000 --> 00:20:26.000]  做得好
[00:20:26.000 --> 00:20:28.000]  更加是一個見證主
[00:20:28.000 --> 00:20:30.000]  和傳福音的機會
[00:20:30.000 --> 00:20:33.000]  人家可能因為這樣
[00:20:33.000 --> 00:20:35.000]  就有機會信主
[00:20:35.000 --> 00:20:36.000]  這裡給我們看到
[00:20:36.000 --> 00:20:39.000]  這個伯大利的家庭就是這樣
[00:20:39.000 --> 00:20:41.000]  很多我們的鄰居
[00:20:41.000 --> 00:20:44.000]  可能我們一輩子都沒有機會認識主
[00:20:44.000 --> 00:20:47.000]  也沒有機會接觸教會福音
[00:20:47.000 --> 00:20:49.000]  不過經過你
[00:20:49.000 --> 00:20:50.000]  透過你
[00:20:50.000 --> 00:20:52.000]  他就有這個機會
[00:20:52.000 --> 00:20:55.000]  我以前在我樓下住了一個家庭
[00:20:55.000 --> 00:20:56.000]  其實我們不認識的
[00:20:56.000 --> 00:20:58.000]  不過就是等電梯的時候
[00:20:58.000 --> 00:21:00.000]  大家點頭
[00:21:00.000 --> 00:21:01.000]  寒暄下
[00:21:01.000 --> 00:21:03.000]  碰頭碰面經常都見到
[00:21:03.000 --> 00:21:04.000]  問你做什麼
[00:21:04.000 --> 00:21:06.000]  跟著就問
[00:21:06.000 --> 00:21:08.000]  不如來家裡坐坐
[00:21:08.000 --> 00:21:09.000]  不如回教會
[00:21:09.000 --> 00:21:11.000]  慢慢他信了主
[00:21:11.000 --> 00:21:12.000]  跟著他們就信了主
[00:21:12.000 --> 00:21:13.000]  全家信主受浸
[00:21:13.000 --> 00:21:15.000]  加入教會等等
[00:21:15.000 --> 00:21:17.000]  原來
[00:21:17.000 --> 00:21:19.000]  原來我們就是神
[00:21:19.000 --> 00:21:22.000]  和別人之間的一道橋樑
[00:21:22.000 --> 00:21:25.000]  我們的教會都是這樣
[00:21:25.000 --> 00:21:28.000]  神讓傳恩堂節在這個地方
[00:21:28.000 --> 00:21:30.000]  不會是偶然
[00:21:30.000 --> 00:21:31.000]  這個位置
[00:21:31.000 --> 00:21:33.000]  神要你做好你的睦鄰關係
[00:21:33.000 --> 00:21:35.000]  我有時和江牧師聊天
[00:21:35.000 --> 00:21:37.000]  我知道你們都很努力
[00:21:37.000 --> 00:21:39.000]  做了很多這些工作
[00:21:39.000 --> 00:21:42.000]  神讓你們要做好睦鄰的關係
[00:21:42.000 --> 00:21:43.000]  拿到他們的信任
[00:21:43.000 --> 00:21:46.000]  引導他們來到主的面前
[00:21:46.000 --> 00:21:48.000]  不過不只是睦者
[00:21:48.000 --> 00:21:49.000]  或者一群人去做
[00:21:49.000 --> 00:21:52.000]  是教會裡面的我們每一個分子
[00:21:52.000 --> 00:21:54.000]  我們都這樣做
[00:21:54.000 --> 00:21:57.000]  另外在楊康十二章九至十一節
