
[00:00:00.000 --> 00:00:06.000]  上帝現在在這裡就等同了基督
[00:03:18.000 --> 00:03:23.000]  這就是我們對將來那種忠誠的盼望
[00:03:23.000 --> 00:03:28.000]  可以是好可以是壞
[00:03:28.000 --> 00:03:33.000]  你在聖經裡面什麼時候看到這種的思想的
[00:03:33.000 --> 00:03:37.000]  原來這種源於希臘思想的希望
[00:03:37.000 --> 00:03:40.000]  他有四種的表達的方式
[00:03:40.000 --> 00:03:47.000]  第一就是人在幻覺裡面以為必然要來到的
[00:03:47.000 --> 00:03:52.000]  這些的命運是不可以逃避的
[00:03:52.000 --> 00:03:59.000]  第二是本於人對他自己現今的所有
[00:03:59.000 --> 00:04:05.000]  而作出一種將來的展望外投射
[00:04:05.000 --> 00:04:08.000]  在現代譬如像那些將來論者
[00:04:08.000 --> 00:04:10.000]  Futurologist
[00:04:10.000 --> 00:04:14.000]  好像第三波的震撼或者衝擊
[00:04:14.000 --> 00:04:18.000]  這些就是所謂將來學的作品
[00:04:18.000 --> 00:04:21.000]  Future Shock
[00:04:21.000 --> 00:04:30.000]  第三種就是一種人對自己存在的信心
[00:04:30.000 --> 00:04:32.000]  自存的信心
[00:04:32.000 --> 00:04:35.000]  譬如像什麼
[00:04:35.000 --> 00:04:39.000]  譬如我們相信人力勝天
[00:04:39.000 --> 00:04:43.000]  我們相信我們的奮鬥可以創造出一個更美好的明天
[00:04:43.000 --> 00:04:45.000]  又或者在哲學上面
[00:04:45.000 --> 00:04:48.000]  好像實傳主義者所叫人的
[00:04:48.000 --> 00:04:51.000]  你一定要為自己的將來
[00:04:51.000 --> 00:04:54.000]  作出一個合法的決定
[00:04:54.000 --> 00:04:56.000]  Authentic Decision
[00:04:56.000 --> 00:04:58.000]  這個是實傳主義的形式
[00:04:58.000 --> 00:05:00.000]  也是現代人的
[00:05:00.000 --> 00:05:02.000]  第四個形式
[00:05:02.000 --> 00:05:05.000]  像柏拉圖那種企圖盼望
[00:05:05.000 --> 00:05:09.000]  我們的靈魂可以越過這個物界的纏繞
[00:05:09.000 --> 00:05:12.000]  進入靈界的超越
[00:05:12.000 --> 00:05:18.000]  在現代就近似新紀元運動
[00:05:18.000 --> 00:05:21.000]  人不斷要突破那個自我
[00:05:21.000 --> 00:05:26.000]  或是部分的那些所謂靈因派的人
[00:05:26.000 --> 00:05:28.000]  盼望藉著聖靈的幫助
[00:05:28.000 --> 00:05:31.000]  叫我們可以在生意一本萬利
[00:05:31.000 --> 00:05:34.000]  叫我們可以破裂的人際關係
[00:05:34.000 --> 00:05:35.000]  不用改變自己行為
[00:05:35.000 --> 00:05:37.000]  可以改變到對方
[00:05:37.000 --> 00:05:39.000]  這類的
[00:05:39.000 --> 00:05:40.000]  想當然的
[00:05:40.000 --> 00:05:47.000]  和沒有信仰的因素的希望
[00:05:47.000 --> 00:05:49.000]  這些所有對於希望的了解
[00:05:49.000 --> 00:05:51.000]  有一個共同點
[00:05:51.000 --> 00:05:53.000]  就是他對將來的了解
[00:05:53.000 --> 00:05:56.000]  對自己的前面的了解
[00:05:56.000 --> 00:05:59.000]  是完全本於我們昔日
[00:05:59.000 --> 00:06:01.000]  我們過去的經驗
[00:06:01.000 --> 00:06:04.000]  我現在有多少本錢
[00:06:04.000 --> 00:06:05.000]  和我能夠為將來
[00:06:05.000 --> 00:06:07.000]  可以作出多少的努力
[00:06:07.000 --> 00:06:10.000]  全部是本於我自己
[00:06:10.000 --> 00:06:14.000]  能夠有多少來做那個本位的
[00:06:14.000 --> 00:06:17.000]  但是我們看我們自己實際的情況是這樣
[00:06:17.000 --> 00:06:19.000]  我們看我們的過去
[00:06:19.000 --> 00:06:21.000]  我們的失敗的多
[00:06:21.000 --> 00:06:23.000]  看我們現今
[00:06:23.000 --> 00:06:24.000]  我們本錢
[00:06:24.000 --> 00:06:26.000]  有限公司都不得了
[00:06:26.000 --> 00:06:28.000]  我們看我們的將來
[00:06:28.000 --> 00:06:31.000]  我們常常發覺我們的將來的努力
[00:06:31.000 --> 00:06:33.000]  是努力不計的
[00:06:33.000 --> 00:06:36.000]  是不能夠恆久的努力的
[00:06:36.000 --> 00:06:37.000]  結果怎麼樣
[00:06:37.000 --> 00:06:39.000]  結果就是我們現代人
[00:06:39.000 --> 00:06:43.000]  我們對自己的形象很低落
[00:06:43.000 --> 00:06:48.000]  我們對我們自己的將來很灰暗
[00:06:48.000 --> 00:06:50.000]  你看看這兩句話
[00:06:50.000 --> 00:06:54.000]  能不能夠概括今天的中學生
[00:06:54.000 --> 00:06:57.000]  和今天大部分的成年人
[00:06:57.000 --> 00:06:59.000]  他所了解的自己
[00:06:59.000 --> 00:07:01.000]  他所了解的將來
[00:07:01.000 --> 00:07:05.000]  是因為我們所了解的希望和將來
[00:07:05.000 --> 00:07:08.000]  脫離了聖經的啟示
[00:07:08.000 --> 00:07:10.000]  我們只是按世人
[00:07:10.000 --> 00:07:11.000]  按希臘
[00:07:11.000 --> 00:07:13.000]  按我們的社會
[00:07:13.000 --> 00:07:14.000]  來了解我們的將來
[00:07:14.000 --> 00:07:20.000]  結果我們的將來就沒有什麼希望
[00:07:20.000 --> 00:07:23.000]  聖經所了解的希望是怎麼樣的
[00:07:23.000 --> 00:07:27.000]  不是從人作本位來出發的
[00:07:27.000 --> 00:07:29.000]  聖經所了解的希望
[00:07:29.000 --> 00:07:32.000]  永遠是從上帝的工作
[00:07:32.000 --> 00:07:35.000]  和應許來出發的
[00:07:35.000 --> 00:07:42.000]  然後才看到我們會有什麼希望
[00:07:42.000 --> 00:07:44.000]  會有什麼將來
[00:07:44.000 --> 00:07:46.000]  上帝的工作
[00:07:46.000 --> 00:07:50.000]  就是神救以色列人出埃及
[00:07:50.000 --> 00:07:53.000]  入迦南這個經驗
[00:07:53.000 --> 00:07:55.000]  神的應許
[00:07:55.000 --> 00:07:59.000]  是本於耶穌基督的死和復活
[00:07:59.000 --> 00:08:02.000]  祂的死告訴我們
[00:08:02.000 --> 00:08:05.000]  我們現今所有的秩序
[00:08:05.000 --> 00:08:07.000]  不是理所當然的應該是這樣的
[00:08:07.000 --> 00:08:09.000]  耶穌基督已經死
[00:08:09.000 --> 00:08:11.000]  代表著舊有世界
[00:08:11.000 --> 00:08:12.000]  必要成為過去的
[00:08:12.000 --> 00:08:15.000]  但是祂的復活代表著什麼呢
[00:08:15.000 --> 00:08:17.000]  一個新的秩序一定要來
[00:08:17.000 --> 00:08:19.000]  這個新的秩序
[00:08:19.000 --> 00:08:21.000]  好像耶穌基督的復活一樣
[00:08:21.000 --> 00:08:23.000]  怎樣不是因著我們的努力
[00:08:23.000 --> 00:08:25.000]  耶穌基督得到復活
[00:08:25.000 --> 00:08:26.000]  是上帝的努力
[00:08:26.000 --> 00:08:27.000]  上帝的應許
[00:08:27.000 --> 00:08:28.000]  上帝的能力
[00:08:28.000 --> 00:08:30.000]  我們的將來
[00:08:30.000 --> 00:08:37.000]  都是本於上帝的應許和祂的能力
[00:08:37.000 --> 00:08:42.000]  從上帝的角度來看
[00:08:42.000 --> 00:08:46.000]  假如這個角度是對的話
[00:08:46.000 --> 00:08:50.000]  我們說如果將來上帝的角度
[00:08:50.000 --> 00:08:59.000]  是一個只有公義、慈愛和光明的角度
[00:08:59.000 --> 00:09:02.000]  我們說在這個世代
[00:09:02.000 --> 00:09:05.000]  我們要為著人間的角度
[00:09:05.000 --> 00:09:09.000]  那種慈愛、公義和光明來努力
[00:09:09.000 --> 00:09:15.000]  這種努力是絕對被肯定和有意義的
[00:09:15.000 --> 00:09:20.000]  希望不再僅僅是個人的層面
[00:09:20.000 --> 00:09:23.000]  它有一個社會和保世的層面
[00:09:23.000 --> 00:09:28.000]  如果我們說上帝的角度是這樣的
[00:09:28.000 --> 00:09:31.000]  而祂又不盼望我們現在的角度是這樣的
[00:09:31.000 --> 00:09:33.000]  這是矛盾的
[00:09:33.000 --> 00:09:35.000]  如果祂盼望將來的角度
[00:09:35.000 --> 00:09:37.000]  是一個公義和慈愛的角度
[00:09:37.000 --> 00:09:41.000]  祂一定盼望我們現在都是這樣
[00:09:41.000 --> 00:09:42.000]  但是我們的努力
[00:09:42.000 --> 00:09:45.000]  不會讓我們完全建立在一個公義的角度
[00:09:45.000 --> 00:09:47.000]  所以祂才需要再來
[00:09:47.000 --> 00:09:51.000]  但是祂的再來是要將我們正在努力的
[00:09:51.000 --> 00:09:55.000]  帶到一個更加有成就、有果效
[00:09:55.000 --> 00:09:57.000]  和永遠不再改變的
[00:09:57.000 --> 00:10:00.000]  卻不是突然降臨一個
[00:10:00.000 --> 00:10:07.000]  我們從來都不認識、不懂得欣賞的角度
[00:10:07.000 --> 00:10:12.000]  我們說這一種的了解對我們個人有什麼意思呢
[00:10:12.000 --> 00:10:21.000]  事實上一定要我們先在個人了解了什麼叫做希望
[00:10:21.000 --> 00:10:28.000]  然後我們盼望才會成為對個人和對社會有改變的
[00:10:28.000 --> 00:10:31.000]  假如我們一直好像一個世界的人
[00:10:31.000 --> 00:10:36.000]  我們只是從過去來看我們自己
[00:10:36.000 --> 00:10:38.000]  我們從現在自己能夠得到什麼
[00:10:38.000 --> 00:10:40.000]  做到什麼
[00:10:40.000 --> 00:10:42.000]  已經有什麼
[00:10:42.000 --> 00:10:45.000]  來評估我們的將來
[00:10:45.000 --> 00:10:52.000]  我們的將來不可能會比今天更加好的
[00:10:52.000 --> 00:10:56.000]  我想那些讀物理的人可能會明白我說什麼
[00:10:56.000 --> 00:10:59.000]  我們如果譬如說我們有的東西是這麼多
[00:10:59.000 --> 00:11:01.000]  在一個密封的制度裡面
[00:11:01.000 --> 00:11:03.000]  我們所有的東西只會慢慢慢慢消失
[00:11:03.000 --> 00:11:06.000]  我們不會多加一些東西在裡面
[00:11:06.000 --> 00:11:10.000]  就好像你的銀行戶口一樣
[00:11:10.000 --> 00:11:12.000]  你放在裡面只會慢慢慢慢減少
[00:11:12.000 --> 00:11:14.000]  不會越來越多
[00:11:14.000 --> 00:11:16.000]  他說給你利息是騙你的
[00:11:16.000 --> 00:11:18.000]  他為什麼會無端端給你利息
[00:11:18.000 --> 00:11:20.000]  因為他人在那裡收得高利息
[00:11:20.000 --> 00:11:22.000]  給你一點利息三分之一
[00:11:22.000 --> 00:11:24.000]  你就會慢慢慢慢消失
[00:11:24.000 --> 00:11:28.000]  這個叫什麼律
[00:11:28.000 --> 00:11:33.000]  是不是叫second law of thermodynamics
[00:11:33.000 --> 00:11:35.000]  我們人都是一樣的
[00:11:35.000 --> 00:11:38.000]  你如果這麼努力你才掙扎到今天這個地步
[00:11:38.000 --> 00:11:41.000]  你接著不斷會老的
[00:11:41.000 --> 00:11:44.000]  你的努力不斷慢慢會鬆懈下來
[00:11:44.000 --> 00:11:46.000]  我們怎麼可能會想到
[00:11:46.000 --> 00:11:48.000]  我們明天會比今天好
[00:11:48.000 --> 00:11:51.000]  所以明天會更好是騙我們的
[00:11:51.000 --> 00:11:53.000]  騙我們的
[00:11:53.000 --> 00:11:56.000]  我們知道如果在一個密封的制度
[00:11:56.000 --> 00:11:58.000]  一個容器裡面
[00:11:58.000 --> 00:12:01.000]  我們有的東西只會慢慢慢慢流失
[00:12:01.000 --> 00:12:02.000]  我們不會加多的
[00:12:02.000 --> 00:12:06.000]  除非這個密封的容器
[00:12:06.000 --> 00:12:08.000]  那個蓋被打開
[00:12:08.000 --> 00:12:11.000]  是有新的東西加入去
[00:12:11.000 --> 00:12:13.000]  而改變了它裡面
[00:12:13.000 --> 00:12:15.000]  基督教的希望要講的
[00:12:15.000 --> 00:12:19.000]  正正是怎樣打開我們的蓋
[00:12:19.000 --> 00:12:24.000]  讓上面那些能夠進入我們的容器
[00:12:24.000 --> 00:12:26.000]  進入我們的system裡面
[00:12:26.000 --> 00:12:28.000]  然後我們會被改變
[00:12:28.000 --> 00:12:32.000]  這個正是在個人的層面
[00:12:32.000 --> 00:12:35.000]  有一個完全不同的看法
[00:12:35.000 --> 00:12:38.000]  我們試看看我們今天怎麼看我們自己
[00:12:38.000 --> 00:12:41.000]  當我們看我們這個世界
[00:12:41.000 --> 00:12:43.000]  如果我們忘記了上帝
[00:12:43.000 --> 00:12:47.000]  如果我們忘記了那個人子是已經近的
[00:12:47.000 --> 00:12:49.000]  我們忘記了他已經在門口的
[00:12:49.000 --> 00:12:51.000]  我們會怎麼看我們的世界
[00:12:51.000 --> 00:12:56.000]  我們看到的是德國的新納粹主義要復興
[00:12:56.000 --> 00:13:01.000]  我們看到的是美國的貿易的主義不斷的擴展
[00:13:01.000 --> 00:13:04.000]  我們看到的是中國的領導人
[00:13:04.000 --> 00:13:06.000]  他們越來越食古不化
[00:13:06.000 --> 00:13:09.000]  越來越只有講話不會思考的那些話
[00:13:09.000 --> 00:13:15.000]  我們看到的只是加拿大的經濟的衰退
[00:13:15.000 --> 00:13:17.000]  我們還看到什麼
[00:13:17.000 --> 00:13:21.000]  我們看到的事實上是烏雲蓋頂
[00:13:21.000 --> 00:13:23.000]  衰到鐵底
[00:13:23.000 --> 00:13:30.000]  我們不知道那個經濟何時會改轉
[00:13:30.000 --> 00:13:34.000]  我們不知道我們的世界何時會有善光明
[00:13:34.000 --> 00:13:37.000]  你從我們現在有的來看我們的世界
[00:13:37.000 --> 00:13:38.000]  你會看到這些
[00:13:38.000 --> 00:13:40.000]  如果我們在我們現在這個角度
[00:13:40.000 --> 00:13:43.000]  我們看我們的社會更糟糕
[00:13:43.000 --> 00:13:46.000]  我常說我們打開報紙
[00:13:46.000 --> 00:13:48.000]  你看到我們的報紙
[00:13:48.000 --> 00:13:52.000]  有的只是一個又一個的問題
[00:13:52.000 --> 00:13:56.000]  沒有一個問題是能夠用錢去解決的
[00:13:56.000 --> 00:14:00.000]  我們看到的
[00:14:00.000 --> 00:14:04.000]  好像人人都知道問題在哪裡
[00:14:04.000 --> 00:14:07.000]  然後我們滿足在我們知道問題
[00:14:07.000 --> 00:14:10.000]  但如果我們問答案在哪裡
[00:14:10.000 --> 00:14:12.000]  沒有一個人知道
[00:14:12.000 --> 00:14:16.000]  在我們的社會從我們自己的資源
[00:14:16.000 --> 00:14:18.000]  我們就只會找到我們的問題
[00:14:18.000 --> 00:14:19.000]  我們找不到答案
[00:14:19.000 --> 00:14:21.000]  我想請問你誰有那個答案
[00:14:21.000 --> 00:14:24.000]  個個都說他有個答案
[00:14:24.000 --> 00:14:25.000]  沒有一個人
[00:14:25.000 --> 00:14:27.000]  如果一天到晚都知道答案
[00:14:27.000 --> 00:14:31.000]  那個人就一定不知道問題在哪裡
[00:14:31.000 --> 00:14:35.000]  知道問題就知道沒有答案
[00:14:35.000 --> 00:14:39.000]  然後我們就說摸著石子過河
[00:14:39.000 --> 00:14:43.000]  走一步就一步
[00:14:43.000 --> 00:14:45.000]  然後看看我們的家庭
[00:14:45.000 --> 00:14:47.000]  我們由那個國家世界大勢
[00:14:47.000 --> 00:14:48.000]  看到我們的社會
[00:14:48.000 --> 00:14:51.000]  然後看看我們的家庭
[00:14:51.000 --> 00:14:52.000]  如果我們說家庭
[00:14:52.000 --> 00:14:55.000]  可以分開兩方面來看
[00:14:55.000 --> 00:14:57.000]  一個Family
[00:14:57.000 --> 00:14:58.000]  有兩方面
[00:14:58.000 --> 00:14:59.000]  一個就是硬件
[00:14:59.000 --> 00:15:01.000]  一個就是軟件
[00:15:01.000 --> 00:15:04.000]  硬件
[00:15:04.000 --> 00:15:07.000]  我們發覺越來越不成話
[00:15:07.000 --> 00:15:09.000]  要安居樂業
[00:15:09.000 --> 00:15:13.000]  很多家庭就是不可以安居不可以樂業
[00:15:13.000 --> 00:15:15.000]  現在房屋的價錢
[00:15:15.000 --> 00:15:17.000]  我們說怎樣可以買得到
[00:15:17.000 --> 00:15:20.000]  對很多年青人其實是不公平的
[00:15:20.000 --> 00:15:22.000]  他們無論怎樣努力
[00:15:22.000 --> 00:15:24.000]  他們賺到儲到的錢
[00:15:24.000 --> 00:15:26.000]  永遠追不到樓價的升
[00:15:26.000 --> 00:15:28.000]  如果追到那些人就不會去買屋
[00:15:28.000 --> 00:15:30.000]  就會去存在銀行
[00:15:30.000 --> 00:15:32.000]  現在個個都不肯存在銀行
[00:15:32.000 --> 00:15:36.000]  所以樓價永遠都高過我們的儲蓄力
[00:15:36.000 --> 00:15:37.000]  硬件沒有了
[00:15:37.000 --> 00:15:39.000]  我們看看軟件
[00:15:39.000 --> 00:15:44.000]  看看軟件不是太樂觀
[00:15:44.000 --> 00:15:46.000]  夫與妻的關係
[00:15:46.000 --> 00:15:50.000]  越來越像君子之交的關係
[00:15:50.000 --> 00:15:52.000]  君子之交是怎樣
[00:15:52.000 --> 00:15:55.000]  淡如礦泉水
[00:15:55.000 --> 00:15:58.000]  而這些水到處都可以買
[00:15:58.000 --> 00:16:00.000]  很糟糕
[00:16:00.000 --> 00:16:01.000]  如果我們不看
[00:16:01.000 --> 00:16:02.000]  我們算了
[00:16:02.000 --> 00:16:03.000]  我們過了大半死
[00:16:03.000 --> 00:16:04.000]  看看我們下面那一代
[00:16:04.000 --> 00:16:07.000]  不是很像那些狀元的料
[00:16:07.000 --> 00:16:09.000]  撞扁有份
[00:16:09.000 --> 00:16:11.000]  如果我們想一想
[00:16:11.000 --> 00:16:12.000]  他等了有一日
[00:16:12.000 --> 00:16:13.000]  他們要進入社會
[00:16:13.000 --> 00:16:16.000]  我們的腦裏不能夠想到
[00:16:16.000 --> 00:16:20.000]  想到一副送羊入虎口的圖畫
[00:16:20.000 --> 00:16:22.000]  他怎樣可以survive
[00:16:22.000 --> 00:16:24.000]  他怎樣進入這個社會
[00:16:24.000 --> 00:16:27.000]  這就是所有當我們想到
[00:16:27.000 --> 00:16:29.000]  我們從現在
[00:16:29.000 --> 00:16:30.000]  從以後
[00:16:30.000 --> 00:16:33.000]  從我們是甚麼的角度
[00:16:33.000 --> 00:16:35.000]  來看我們的將來
[00:16:35.000 --> 00:16:37.000]  看我們的世界
[00:16:37.000 --> 00:16:40.000]  看我們的社會
[00:16:40.000 --> 00:16:42.000]  看我們的家庭
[00:16:42.000 --> 00:16:44.000]  我們一定有這樣的結論
[00:16:44.000 --> 00:16:46.000]  但是真正的絕望
[00:16:46.000 --> 00:16:51.000]  是當你看自己的時候
[00:16:51.000 --> 00:16:55.000]  很多人現在是一個
[00:16:55.000 --> 00:16:57.000]  試煉的裏面
[00:16:57.000 --> 00:16:59.000]  看不到那個出路
[00:16:59.000 --> 00:17:05.000]  有些人是一連串的打擊
[00:17:05.000 --> 00:17:10.000]  仍然看不到那個隧道的光在哪裏
[00:17:10.000 --> 00:17:13.000]  有些人看著自己
[00:17:13.000 --> 00:17:15.000]  他覺得自己永遠都是
[00:17:15.000 --> 00:17:17.000]  條件是不如人的
[00:17:17.000 --> 00:17:19.000]  無論怎樣努力
[00:17:19.000 --> 00:17:21.000]  他都沒有辦法
[00:17:21.000 --> 00:17:22.000]  看到自己有一日
[00:17:22.000 --> 00:17:25.000]  是可以站起來的
[00:17:25.000 --> 00:17:28.000]  於是他放棄了
[00:17:28.000 --> 00:17:30.000]  於是他不再珍愛自己
[00:17:30.000 --> 00:17:31.000]  他只能找一些辦法
[00:17:31.000 --> 00:17:33.000]  來突出他自己
[00:17:33.000 --> 00:17:34.000]  但是突出了
[00:17:34.000 --> 00:17:37.000]  都不可以繼續下去
[00:17:37.000 --> 00:17:38.000]  然後你發覺
[00:17:38.000 --> 00:17:39.000]  我們的世界
[00:17:39.000 --> 00:17:40.000]  我們這個社會
[00:17:40.000 --> 00:17:41.000]  我們自己
[00:17:41.000 --> 00:17:42.000]  我們的教育
[00:17:42.000 --> 00:17:44.000]  我們的娛樂圈
[00:17:44.000 --> 00:17:45.000]  我們的大眾傳媒
[00:17:45.000 --> 00:17:47.000]  很多都是這些例子
[00:17:47.000 --> 00:17:49.000]  是因為我們再看不到
[00:17:49.000 --> 00:17:51.000]  自己有甚麼的盼望
[00:17:51.000 --> 00:17:52.000]  然後我們走出一些
[00:17:52.000 --> 00:17:53.000]  古靈精怪的招式出來
[00:17:53.000 --> 00:17:55.000]  一些花招出來
[00:17:55.000 --> 00:17:56.000]  我們以為這個可以
[00:17:56.000 --> 00:17:59.000]  解決我們的問題
[00:17:59.000 --> 00:18:00.000]  弟兄姊妹
[00:18:00.000 --> 00:18:01.000]  當我們越是將
[00:18:01.000 --> 00:18:03.000]  整個的將來
[00:18:03.000 --> 00:18:07.000]  只是放在
[00:18:07.000 --> 00:18:09.000]  我們所有的
[00:18:09.000 --> 00:18:10.000]  我們就永遠
[00:18:10.000 --> 00:18:12.000]  都是有一幅這麼
[00:18:12.000 --> 00:18:13.000]  黑暗
[00:18:13.000 --> 00:18:17.000]  灰灰的一個圖畫來
[00:18:17.000 --> 00:18:20.000]  但是我們真正的問題
[00:18:20.000 --> 00:18:23.000]  不是我們有或沒有條件
[00:18:23.000 --> 00:18:25.000]  而是我們忘記了
[00:18:25.000 --> 00:18:27.000]  人了解他的現在
[00:18:27.000 --> 00:18:28.000]  根本就不應該
[00:18:28.000 --> 00:18:30.000]  從過去了解
[00:18:30.000 --> 00:18:31.000]  根本就不應該
[00:18:31.000 --> 00:18:33.000]  從現在所有的了解
[00:18:33.000 --> 00:18:34.000]  來了解
[00:18:34.000 --> 00:18:35.000]  而是應該由
[00:18:35.000 --> 00:18:37.000]  前面的來了解現在
[00:18:37.000 --> 00:18:39.000]  你說這個有沒有分別
[00:18:39.000 --> 00:18:45.000]  我告訴你有沒有分別
[00:18:45.000 --> 00:18:46.000]  假如說你有一個
[00:18:46.000 --> 00:18:51.000]  你最愛的人
[00:18:51.000 --> 00:18:53.000]  他離開了你
[00:18:53.000 --> 00:18:58.000]  他可能在美國受訓練
[00:18:58.000 --> 00:19:02.000]  或者你的伴侶被調了職
[00:19:02.000 --> 00:19:03.000]  或者是有一個人
[00:19:03.000 --> 00:19:05.000]  在坐移民監
[00:19:05.000 --> 00:19:07.000]  或者是有一個人
[00:19:07.000 --> 00:19:09.000]  去了外面讀書
[00:19:09.000 --> 00:19:11.000]  如果你單從過去
[00:19:11.000 --> 00:19:12.000]  來了解你自己
[00:19:12.000 --> 00:19:14.000]  你只有記得的
[00:19:14.000 --> 00:19:18.000]  就是你們當初分開那一天
[00:19:18.000 --> 00:19:19.000]  和一直這麼多年
[00:19:19.000 --> 00:19:21.000]  這麼久的時間
[00:19:21.000 --> 00:19:23.000]  你們大家所處
[00:19:23.000 --> 00:19:25.000]  兩個完全不同的地方
[00:19:25.000 --> 00:19:27.000]  你所看到的
[00:19:27.000 --> 00:19:29.000]  就是一種的分離
[00:19:29.000 --> 00:19:31.000]  一種的空白
[00:19:31.000 --> 00:19:33.000]  但是如果你現在收到一封信
[00:19:33.000 --> 00:19:35.000]  他告訴你
[00:19:35.000 --> 00:19:37.000]  我現在這個聖誕節飛回來了
[00:19:37.000 --> 00:19:39.000]  而且不只是在申請
[00:19:39.000 --> 00:19:40.000]  在想
[00:19:40.000 --> 00:19:42.000]  而且已經採取了行動了
[00:19:42.000 --> 00:19:43.000]  我飛了一半
[00:19:43.000 --> 00:19:46.000]  我現在在日本了
[00:19:46.000 --> 00:19:48.000]  我現在在日本了
[00:19:48.000 --> 00:19:50.000]  你的現在怎麼樣
[00:19:50.000 --> 00:19:52.000]  你的現在完全不同了
[00:19:52.000 --> 00:19:54.000]  你再不會記得
[00:19:54.000 --> 00:19:56.000]  你昔日在啟德機場
[00:19:56.000 --> 00:19:58.000]  哭到哭泣的那個時間
[00:19:58.000 --> 00:20:00.000]  你會不會再記得那個時候
[00:20:00.000 --> 00:20:01.000]  你不會了
[00:20:01.000 --> 00:20:02.000]  你會記得的
[00:20:02.000 --> 00:20:04.000]  一會兒我去啟德機場
[00:20:04.000 --> 00:20:05.000]  一會兒我去啟德機場
[00:20:05.000 --> 00:20:06.000]  見到的時候
[00:20:06.000 --> 00:20:07.000]  我要怎樣我要怎樣
[00:20:07.000 --> 00:20:10.000]  多數你見到都不會做怎樣的
[00:20:10.000 --> 00:20:12.000]  你整個的現在
[00:20:12.000 --> 00:20:15.000]  就因為張妮那件事件
[00:20:15.000 --> 00:20:17.000]  完全充滿了剛才
[00:20:17.000 --> 00:20:19.000]  昔日那些離愁
[00:20:19.000 --> 00:20:20.000]  那些別緒
[00:20:20.000 --> 00:20:22.000]  完全是一掃而空了
[00:20:22.000 --> 00:20:24.000]  怎樣看你的現在
[00:20:24.000 --> 00:20:26.000]  是你怎樣生活在現在
[00:20:26.000 --> 00:20:29.000]  一個最重要的指標
