
[00:00:00.000 --> 00:00:01.440]  徒弟:空想之妹 早晨
[00:04:02.640 --> 00:04:03.920]  目的是這樣
[00:04:03.920 --> 00:04:05.400]  當你在教員室
[00:04:05.400 --> 00:04:08.920]  就是老師的辦公室的門口罰站的話
[00:04:08.920 --> 00:04:12.400]  如果你是在老師的門口罰站的話
[00:04:12.400 --> 00:04:15.400]  那就是出入老師都會看到你站在那裡
[00:04:15.400 --> 00:04:18.960]  因為老師進進出出都會發現你站在那裡
[00:04:18.960 --> 00:04:21.240]  譬如有個學生叫陳大文
[00:04:21.240 --> 00:04:23.080]  那邊有個學生叫陳大明
[00:04:23.080 --> 00:04:25.360]  站在老師的辦公室門口
[00:04:25.360 --> 00:04:29.080]  他在老師的辦公室門口罰站
[00:04:29.080 --> 00:04:31.000]  那有個老師走過
[00:04:31.000 --> 00:04:34.800]  就說陳大文今天又犯了什麼錯
[00:04:34.800 --> 00:04:36.720]  如果說老師經過
[00:04:36.720 --> 00:04:38.920]  說陳大明你又犯了什麼錯呢
[00:04:38.920 --> 00:04:41.320]  然後轉頭陳老師又經過
[00:04:41.320 --> 00:04:44.680]  又說陳大文你又犯了什麼錯呢
[00:04:44.680 --> 00:04:46.080]  那另外一個老師又經過
[00:04:46.080 --> 00:04:47.800]  陳大明你又犯了什麼錯呢
[00:04:47.800 --> 00:04:49.360]  那你就會告訴老師
[00:04:49.360 --> 00:04:52.000]  今天又犯了什麼錯了
[00:04:52.000 --> 00:04:54.840]  可能你告訴他我今天又犯了什麼錯了
[00:04:54.840 --> 00:04:56.560]  以起阻嚇作用
[00:04:56.560 --> 00:04:59.200]  以起阻嚇作用
[00:04:59.200 --> 00:05:02.560]  讓那個學生深刻地記得他犯了什麼錯
[00:05:02.560 --> 00:05:04.960]  讓學生深刻地記得他犯了什麼錯
[00:05:04.960 --> 00:05:06.320]  那你用廣東話說呢
[00:05:06.320 --> 00:05:08.880]  站一次就很愚蠢了
[00:05:08.880 --> 00:05:11.480]  就說站一次就覺得很害羞了
[00:05:11.480 --> 00:05:14.840]  我覺得很羞恥
[00:05:15.360 --> 00:05:19.040]  那剛才我說過有兩個學生很白癡
[00:05:19.040 --> 00:05:23.480]  就說我講的這個學校有兩個學生很頑皮的
[00:05:23.480 --> 00:05:25.360]  那學校就有個規定
[00:05:25.360 --> 00:05:26.760]  學校就有個規定
[00:05:26.760 --> 00:05:28.400]  所有學生
[00:05:28.400 --> 00:05:33.200]  所有學生都不能夠在走廊上面去跑步
[00:05:33.200 --> 00:05:35.320]  就不能在走廊上追跑
[00:05:35.320 --> 00:05:36.400]  或者追逐
[00:05:36.400 --> 00:05:37.800]  或者追逐
[00:05:37.800 --> 00:05:39.840]  那這兩個學生就很不聽話
[00:05:39.840 --> 00:05:41.440]  這兩個學生不聽話
[00:05:41.440 --> 00:05:43.560]  就說為什麼不讓我跑呢
[00:05:43.560 --> 00:05:44.680]  為什麼不讓我跑呢
[00:05:44.680 --> 00:05:45.800]  為什麼不讓我跑呢
[00:05:45.800 --> 00:05:46.760]  學校有條這樣的校規
[00:05:46.760 --> 00:05:49.760]  就是因為這間學校是那些高樓的
[00:05:49.760 --> 00:05:52.080]  就是六七層高的走廊
[00:05:52.080 --> 00:05:56.080]  因為這個學校是在六七層樓高
[00:05:56.080 --> 00:05:59.840]  這個就是不安全
[00:05:59.840 --> 00:06:00.880]  這麼跑的話
[00:06:00.880 --> 00:06:05.080]  走廊在一間德國欄杆欄住而已
[00:06:05.080 --> 00:06:07.160]  所以這個走廊就只有一個欄杆
[00:06:07.160 --> 00:06:08.320]  就是跌下街的了
[00:06:08.320 --> 00:06:10.600]  所以學校就不想他們跑
[00:06:10.600 --> 00:06:11.720]  學校不希望他們跑
[00:06:11.720 --> 00:06:14.760]  但是這兩個學生就不明白學校的好意
[00:06:14.760 --> 00:06:17.320]  這兩個學生不明白學校的好意
[00:06:17.320 --> 00:06:19.080]  就在走廊走來走去
[00:06:19.080 --> 00:06:21.120]  上上下下的玩乒乓球
[00:06:21.120 --> 00:06:24.120]  在這個走廊上走來走去
[00:06:24.120 --> 00:06:25.320]  一個追一個
[00:06:25.320 --> 00:06:26.000]  一個追一個
[00:06:26.000 --> 00:06:27.080]  一個走得很快
[00:06:27.080 --> 00:06:27.800]  一個走得很快
[00:06:27.800 --> 00:06:29.680]  走著走著走到走廊轉個位
[00:06:29.680 --> 00:06:31.880]  一轉了個位的時候就死了
[00:06:31.880 --> 00:06:36.200]  如果說到那個就是轉角的地方就比較麻煩了
[00:06:36.200 --> 00:06:39.200]  就在那一刻撞見老師站在他面前
[00:06:39.200 --> 00:06:41.720]  就在那撞到一個老師
[00:06:41.720 --> 00:06:43.240]  老師就站在他面前
[00:06:43.240 --> 00:06:44.280]  那老師一見到他
[00:06:44.280 --> 00:06:45.480]  哦陳大文
[00:06:45.480 --> 00:06:47.080]  老師就叫陳大明
[00:06:47.080 --> 00:06:48.720]  叫你不准走你就走
[00:06:48.720 --> 00:06:51.360]  叫你不准跑你怎麼又跑了
[00:06:51.360 --> 00:06:52.240]  你要罰了
[00:06:52.240 --> 00:06:53.880]  今天要挨罰
[00:06:53.880 --> 00:06:54.800]  就在這個時候
[00:06:54.800 --> 00:06:57.600]  後面有個學生才剛剛追他的時候
[00:06:57.600 --> 00:06:59.720]  走出來見到那個情況
[00:06:59.720 --> 00:07:02.880]  後面那個學生見到這個情況怎麼樣
[00:07:02.880 --> 00:07:04.840]  他見到那怎麼做
[00:07:04.840 --> 00:07:05.560]  見到會怎麼做呢
[00:07:05.560 --> 00:07:06.560]  阿東你會怎麼做
[00:07:06.560 --> 00:07:08.040]  馬上停下腳步
[00:07:08.040 --> 00:07:09.240]  他馬上就停步
[00:07:09.240 --> 00:07:10.840]  馬上馬上停步
[00:07:10.840 --> 00:07:12.760]  然後就在那裏假裝散步
[00:07:12.760 --> 00:07:14.360]  好像散步一樣
[00:07:14.360 --> 00:07:15.840]  很自由鑑定
[00:07:15.840 --> 00:07:17.440]  就很淡定的樣子
[00:07:17.440 --> 00:07:19.440]  慢慢走到老師旁邊
[00:07:19.440 --> 00:07:20.840]  就慢慢走到老師旁邊
[00:07:20.840 --> 00:07:22.600]  老師都沒有他扶
[00:07:22.600 --> 00:07:23.800]  老師拉他也沒辦法
[00:07:23.800 --> 00:07:26.000]  然後他走到那個同學旁邊
[00:07:26.000 --> 00:07:27.120]  他走到同學旁邊
[00:07:27.120 --> 00:07:28.440]  還要跟那個同學這樣
[00:07:28.440 --> 00:07:30.560]  就是這樣
[00:07:30.560 --> 00:07:31.520]  就說在他面前
[00:07:31.520 --> 00:07:33.360]  扁下他
[00:07:33.360 --> 00:07:34.760]  就去挑逗他
[00:07:34.760 --> 00:07:36.400]  就是說你還不死呢
[00:07:36.400 --> 00:07:38.160]  這次抓到正了
[00:07:38.160 --> 00:07:40.920]  這次抓到你了
[00:07:40.920 --> 00:07:41.400]  那怎麼樣呢
[00:07:41.400 --> 00:07:42.600]  於是乎兩個學生
[00:07:42.600 --> 00:07:44.240]  其中一個就被罰站
[00:07:44.240 --> 00:07:46.120]  站在教師的門口
[00:07:46.120 --> 00:07:47.960]  就其中一個就被罰站
[00:07:47.960 --> 00:07:49.600]  在教師的門口
[00:07:49.600 --> 00:07:51.400]  那每個老師出入就會問
[00:07:51.400 --> 00:07:53.560]  每個老師出入都會問他
[00:07:53.560 --> 00:07:56.000]  陳大文你又犯了什麼校規
[00:07:56.000 --> 00:07:57.840]  陳大文你犯了什麼校規呢
[00:07:57.840 --> 00:07:59.920]  在走廊走
[00:07:59.920 --> 00:08:01.560]  在走廊跑嗎
[00:08:01.560 --> 00:08:03.000]  老師說下次不要這樣了
[00:08:03.000 --> 00:08:03.920]  下次不要這樣了
[00:08:03.920 --> 00:08:05.680]  第二個老師走過去也是這樣問
[00:08:05.680 --> 00:08:06.800]  第二個老師走過去也是這樣問
[00:08:06.800 --> 00:08:08.040]  你又犯了什麼校規
[00:08:08.040 --> 00:08:09.040]  你又犯了什麼校規
[00:08:09.040 --> 00:08:10.680]  全校所有的老師走過一次
[00:08:10.680 --> 00:08:11.680]  都問他一次
[00:08:11.680 --> 00:08:14.120]  就每個老師都要問他一次
[00:08:14.120 --> 00:08:15.760]  他已經很不高興了
[00:08:15.760 --> 00:08:16.680]  他已經很不高興了
[00:08:16.680 --> 00:08:18.080]  但都是自己錯了
[00:08:18.080 --> 00:08:19.240]  都是自己錯了
[00:08:19.240 --> 00:08:20.400]  就在這個時候呢
[00:08:20.400 --> 00:08:21.440]  在這個時候呢
[00:08:21.440 --> 00:08:23.560]  那個學生就走回來了
[00:08:23.560 --> 00:08:24.240]  那個學生
[00:08:24.240 --> 00:08:25.200]  另外一個學生走過來
[00:08:25.200 --> 00:08:26.480]  就走到他面前
[00:08:26.480 --> 00:08:27.400]  就走到他面前
[00:08:27.400 --> 00:08:28.320]  就跟他講
[00:08:28.320 --> 00:08:29.040]  就跟他講
[00:08:29.040 --> 00:08:30.320]  你該死了
[00:08:30.320 --> 00:08:32.560]  那你該死了
[00:08:32.560 --> 00:08:33.880]  那我聰明了
[00:08:33.880 --> 00:08:37.040]  那我就比較聰明了
[00:08:37.040 --> 00:08:39.160]  多次這樣挑釁他
[00:08:39.160 --> 00:08:41.520]  多次去挑釁他
[00:08:41.520 --> 00:08:43.880]  希望激起他的火
[00:08:43.880 --> 00:08:46.360]  希望激起他的火
[00:08:46.360 --> 00:08:48.080]  那這個學生沒辦法被罰
[00:08:48.080 --> 00:08:50.000]  當然不要再犯錯了
[00:08:50.000 --> 00:08:52.240]  這個學生在罰站
[00:08:52.240 --> 00:08:54.160]  他已經很生氣了
[00:08:54.160 --> 00:08:55.280]  他已經很生氣了
[00:08:55.280 --> 00:08:57.360]  那你就在他面前又挑釁又燒
[00:08:57.360 --> 00:08:59.720]  你在我面前老是挑釁我
[00:08:59.720 --> 00:09:02.400]  這個學生見了這個同學
[00:09:02.400 --> 00:09:04.400]  他不起火了
[00:09:04.400 --> 00:09:06.440]  他怎麼去挑釁他
[00:09:06.440 --> 00:09:07.400]  他都不起火了
[00:09:07.400 --> 00:09:08.680]  於是乎怎樣呢
[00:09:08.680 --> 00:09:09.200]  他怎樣呢
[00:09:09.200 --> 00:09:11.000]  他去假扮那個老師
[00:09:11.000 --> 00:09:12.240]  他去假扮那個老師
[00:09:12.240 --> 00:09:13.480]  陳大文
[00:09:13.480 --> 00:09:14.280]  陳大明
[00:09:14.280 --> 00:09:16.040]  你又犯了什麼錯
[00:09:16.040 --> 00:09:17.320]  你又犯了什麼錯
[00:09:17.320 --> 00:09:18.920]  誰知道他這樣假扮的時候
[00:09:18.920 --> 00:09:20.200]  那個同學真的很生氣
[00:09:20.200 --> 00:09:21.360]  他在假扮的時候
[00:09:21.360 --> 00:09:22.640]  就不理睬他
[00:09:22.640 --> 00:09:23.960]  不理睬他
[00:09:23.960 --> 00:09:25.120]  為什麼不理睬他呢
[00:09:25.120 --> 00:09:26.280]  為什麼不理睬他
[00:09:26.280 --> 00:09:27.640]  他還開始笑了
[00:09:27.640 --> 00:09:29.840]  他還在那邊笑
[00:09:29.840 --> 00:09:34.000]  原來那個老師遠遠的在看究竟在發生什麼事
[00:09:34.000 --> 00:09:36.960]  因為有一個老師在看著發生什麼事
[00:09:36.960 --> 00:09:38.960]  陳大文被挑釁
[00:09:38.960 --> 00:09:41.040]  陳大文被挑釁
[00:09:41.040 --> 00:09:42.240]  他都忍住
[00:09:42.240 --> 00:09:43.720]  他都忍耐住了
[00:09:43.720 --> 00:09:46.160]  但是陳大文前面的那個同學就不知道
[00:09:46.160 --> 00:09:47.360]  老師在後面看著他
[00:09:47.360 --> 00:09:51.320]  他去挑釁的時候並不知道老師在後面
[00:09:51.320 --> 00:09:53.400]  在這個時候老師就走出來了
[00:09:53.400 --> 00:09:54.400]  這個時候老師走出來了
[00:09:54.400 --> 00:09:55.680]  一捉住他
[00:09:55.680 --> 00:09:56.440]  一下抓住他
[00:09:56.440 --> 00:09:59.920]  然後就說我們安個名字給他
[00:09:59.920 --> 00:10:01.200]  我改了一個名字
[00:10:01.200 --> 00:10:02.520]  叫陳小文
[00:10:02.520 --> 00:10:03.520]  名字叫陳小平
[00:10:03.520 --> 00:10:04.600]  陳小文
[00:10:04.600 --> 00:10:05.760]  陳小平
[00:10:05.760 --> 00:10:06.960]  你在這裡做什麼
[00:10:06.960 --> 00:10:08.200]  你在這裡做什麼
[00:10:08.200 --> 00:10:12.000]  這個學生沒辦法了
[00:10:12.000 --> 00:10:13.120]  被老師抓住了
[00:10:13.120 --> 00:10:15.320]  這個學生也被老師抓住了
[00:10:15.320 --> 00:10:16.360]  老師說要罰
[00:10:16.360 --> 00:10:17.240]  老師要罰
[00:10:17.240 --> 00:10:19.160]  他還頂著老師的嘴
[00:10:19.160 --> 00:10:20.160]  還頂著老師的嘴
[00:10:20.160 --> 00:10:22.640]  說老師我犯什麼罪
[00:10:22.640 --> 00:10:23.800]  我犯什麼罪
[00:10:23.800 --> 00:10:25.520]  老師說你這次是大罪了
[00:10:25.520 --> 00:10:26.920]  老師說你這次是大罪了
[00:10:26.920 --> 00:10:28.760]  你冒充老師
[00:10:28.760 --> 00:10:30.080]  你冒充老師
[00:10:30.080 --> 00:10:32.400]  冒充老師就等於冒充警察一樣
[00:10:32.400 --> 00:10:35.560]  就等於冒充警察一樣
[00:10:35.560 --> 00:10:36.720]  罪大惡極
[00:10:36.720 --> 00:10:37.800]  罪大惡極
[00:10:37.800 --> 00:10:39.200]  你還挑釁同學
[00:10:39.200 --> 00:10:40.840]  你挑釁同學
[00:10:40.840 --> 00:10:43.520]  騷擾被罰的同學在這裡悔改
[00:10:43.520 --> 00:10:45.520]  騷擾被罰的同學悔改
[00:10:45.520 --> 00:10:47.840]  你以為你自己沒被抓到
[00:10:47.840 --> 00:10:49.240]  你以為自己沒被抓到
[00:10:49.240 --> 00:10:50.320]  就以為沒事
[00:10:50.320 --> 00:10:50.960]  就以為沒事
[00:10:50.960 --> 00:10:52.360]  你以為你只是好學生
[00:10:52.360 --> 00:10:53.160]  你以為你自己
[00:10:53.160 --> 00:10:54.240]  不是
[00:10:54.240 --> 00:10:55.840]  你現在犯更嚴重的錯
[00:10:55.840 --> 00:10:56.680]  你現在犯更嚴重的錯
[00:10:56.680 --> 00:10:59.400]  你不單止每個小時要來罰站
[00:10:59.400 --> 00:11:02.560]  也不是每個小段時間罰站
[00:11:02.560 --> 00:11:04.800]  每一天的上學前半個小時
[00:11:04.800 --> 00:11:06.920]  放學之後半個小時內
[00:11:06.920 --> 00:11:08.720]  每個開學前半個小時
[00:11:08.720 --> 00:11:10.160]  或放學後半個小時
[00:11:10.160 --> 00:11:11.800]  還要站在校務處門口
[00:11:11.800 --> 00:11:13.360]  要在下午去補課
[00:11:13.360 --> 00:11:15.800]  校務處門口就不只是老師見到
[00:11:15.800 --> 00:11:17.560]  下午去補課不光是老師見到
[00:11:17.560 --> 00:11:20.200]  所有的家長都會經過
[00:11:20.200 --> 00:11:21.560]  所有的家長都會見到
[00:11:21.560 --> 00:11:23.000]  要罰站一個星期
[00:11:23.000 --> 00:11:25.000]  要罰站一個星期
[00:11:25.000 --> 00:11:26.520]  因為你假扮老師
[00:11:26.520 --> 00:11:28.520]  因為你假扮老師
[00:11:28.520 --> 00:11:28.960]  等一下
[00:11:28.960 --> 00:11:30.960]  我為什麼想說這個故事給你聽
[00:11:30.960 --> 00:11:32.760]  第一我為什麼要說這個故事
[00:11:32.760 --> 00:11:34.200]  這個故事是真的
[00:11:34.200 --> 00:11:34.840]  這個故事是真的
[00:11:34.840 --> 00:11:36.960]  你不要猜測裡面那兩個小孩是誰
[00:11:36.960 --> 00:11:39.400]  你不要去猜測這兩個小孩是誰
[00:11:39.400 --> 00:11:41.400]  不過
[00:11:41.400 --> 00:11:45.240]  當很多人以為自己是沒有問題
[00:11:45.240 --> 00:11:46.600]  很幸運
[00:11:46.600 --> 00:11:48.120]  很公義的時候
[00:11:48.120 --> 00:11:50.160]  他就是以為自己沒有問題
[00:11:50.160 --> 00:11:53.440]  或者說很幸運沒有問題的時候
[00:11:53.440 --> 00:11:57.040]  其實正正是有第二個危機在等著你踩進去
[00:11:57.040 --> 00:11:59.880]  就是有一個危機在等著你踩下去
[00:11:59.880 --> 00:12:03.760]  而今天我們所看的提摩太後書第二章十四至二十六節
[00:12:03.760 --> 00:12:07.800]  就是我們看到提摩太後書第二章十四到二十六節
[00:12:07.800 --> 00:12:11.680]  就是介紹給當時的耳筆所教會
[00:12:11.680 --> 00:12:14.400]  就是介紹給當時的耳筆所教會
[00:12:14.400 --> 00:12:16.200]  和提摩太知道
[00:12:16.200 --> 00:12:17.680]  和提摩太知道
[00:12:17.680 --> 00:12:20.720]  當我們要在這裡行公義的時候
[00:12:20.720 --> 00:12:22.680]  或者我們在義的慰問的時候
[00:12:22.680 --> 00:12:25.000]  當我們在行公義的時候
[00:12:25.000 --> 00:12:27.240]  要好好調教我們的心態
[00:12:27.240 --> 00:12:29.080]  要好好去調教我們的心態
[00:12:29.080 --> 00:12:32.320]  防止我們跌入了一個另一個的罪裡面
[00:12:32.320 --> 00:12:34.680]  然後我們防止我們跌入另外一個罪裡面
[00:12:34.680 --> 00:12:37.200]  這個罪叫做自義的罪
[00:12:37.200 --> 00:12:39.080]  這個罪叫做自義的罪
[00:12:39.080 --> 00:12:40.280]  那什麼是自義呢
[00:12:40.280 --> 00:12:42.160]  我先做一點解釋
[00:12:42.160 --> 00:12:43.360]  什麼是自義呢
[00:12:43.360 --> 00:12:44.640]  讓我稍微解釋一下
[00:12:44.640 --> 00:12:47.800]  自義就是指當一個人
[00:12:47.800 --> 00:12:49.320]  自義是指當一個人
[00:12:49.320 --> 00:12:50.840]  特別指一個信徒
[00:12:50.840 --> 00:12:52.160]  特別指一個信徒
[00:12:52.160 --> 00:12:53.840]  他以為自己已經在神面前
[00:12:53.840 --> 00:12:55.280]  已經是沒有問題的
[00:12:55.280 --> 00:12:56.680]  很公義的身份
[00:12:56.680 --> 00:12:57.520]  很清白了
[00:12:57.520 --> 00:12:58.720]  因為自己沒有問題
[00:12:58.720 --> 00:13:01.720]  在神的面前很公義很清白了
[00:13:01.720 --> 00:13:03.760]  甚至代表耶和華但不這樣了
[00:13:03.760 --> 00:13:05.600]  甚至等於代表耶和華神
[00:13:05.600 --> 00:13:09.480]  所以教會其實有時候要很小心聽講道
[00:13:09.480 --> 00:13:11.760]  在教會有時候要很小心聽講道
[00:13:11.760 --> 00:13:13.080]  有些讀者很喜歡說
[00:13:13.080 --> 00:13:16.000]  我們基督徒我們是代表主耶穌的了
[00:13:16.000 --> 00:13:19.920]  有時候讀者說我們基督徒代表主耶穌
[00:13:19.920 --> 00:13:21.520]  這個想法很危險的
[00:13:21.520 --> 00:13:23.320]  這個想法很危險
[00:13:23.320 --> 00:13:26.280]  你不是代表耶穌基督的這種情況
[00:13:26.280 --> 00:13:28.240]  你不代表主耶穌的這個情況
[00:13:28.240 --> 00:13:29.480]  如果你是代表耶穌基督
[00:13:29.480 --> 00:13:32.720]  你做什麼錯的事都代表耶穌基督是不行的
[00:13:32.720 --> 00:13:35.840]  你做錯的事是不是都會代表主耶穌基督呢
[00:13:35.840 --> 00:13:39.120]  但當一個人他以為自己無罪的時候
[00:13:39.120 --> 00:13:41.160]  當一個人以為自己無罪的時候
[00:13:41.160 --> 00:13:44.280]  甚至代表耶和華神代表主耶穌的時候
[00:13:44.280 --> 00:13:47.120]  代表耶和華神代表主耶穌的時候
[00:13:47.120 --> 00:13:50.280]  有的時候當他見到一些不公義的情況
[00:13:50.280 --> 00:13:51.760]  當然就是一些不公義的情況
[00:13:51.760 --> 00:13:53.400]  啊 好了
[00:13:53.400 --> 00:13:57.080]  這個就是將自己炫耀自己義的一面的機會
[00:13:57.080 --> 00:14:00.000]  這就是將自己炫耀自己義的機會
[00:14:00.000 --> 00:14:01.200]  而在這個情況
[00:14:01.200 --> 00:14:02.720]  在這個情況
[00:14:02.720 --> 00:14:04.360]  就變成一種驕傲
[00:14:04.360 --> 00:14:05.680]  就變成一種驕傲
[00:14:05.680 --> 00:14:07.040]  這種就叫做自義了
[00:14:07.040 --> 00:14:08.000]  這就成為自義
[00:14:08.000 --> 00:14:10.640]  要讓人看到你看我多麼公義
[00:14:10.640 --> 00:14:12.640]  要讓人看到我多麼公義
[00:14:12.640 --> 00:14:14.640]  多麼無罪
[00:14:14.640 --> 00:14:15.800]  多麼無罪
[00:14:15.800 --> 00:14:17.040]  多麼清白
[00:14:17.040 --> 00:14:18.360]  多麼清白
[00:14:18.360 --> 00:14:20.880]  沒有一個人就算你信了耶穌也好
[00:14:20.880 --> 00:14:22.280]  你馬上完全清白
[00:14:22.280 --> 00:14:23.400]  不是這樣的
[00:14:23.400 --> 00:14:25.160]  沒有一個人當你信了耶穌
[00:14:25.160 --> 00:14:26.680]  你馬上完全清白
[00:14:26.680 --> 00:14:28.680]  我們做牧者的做傳道人
[00:14:28.680 --> 00:14:30.600]  都會有犯罪的時間的
[00:14:30.600 --> 00:14:32.560]  我們做過罪的做傳道人
