
[00:00:00.000 --> 00:00:03.000]  感覺如何?回到聖經的教會
[00:01:45.000 --> 00:01:51.000]  你們知道我們回想小時候讀書
[00:01:51.000 --> 00:01:53.000]  比喻原來有分幾種的
[00:01:53.000 --> 00:01:56.000]  首先看下面有顏色的部分
[00:01:56.000 --> 00:01:58.000]  藍色的部分是本體
[00:01:58.000 --> 00:02:00.000]  這個比喻有一樣東西
[00:02:00.000 --> 00:02:02.000]  譬如我就是本體
[00:02:02.000 --> 00:02:04.000]  諭詞就是那些說話
[00:02:04.000 --> 00:02:06.000]  譬如我好象
[00:02:06.000 --> 00:02:07.000]  好象是什麼?
[00:02:07.000 --> 00:02:08.000]  像什麼?
[00:02:08.000 --> 00:02:11.000]  我好象蘋果
[00:02:11.000 --> 00:02:13.000]  不合理的意思
[00:02:13.000 --> 00:02:14.000]  我好象蘋果
[00:02:14.000 --> 00:02:16.000]  藍色我
[00:02:16.000 --> 00:02:18.000]  紅色好象
[00:02:18.000 --> 00:02:19.000]  黃色蘋果
[00:02:19.000 --> 00:02:21.000]  明白嗎?
[00:02:21.000 --> 00:02:24.000]  原來比喻分為三類
[00:02:24.000 --> 00:02:26.000]  看著這三種顏色
[00:02:26.000 --> 00:02:27.000]  第一句
[00:02:27.000 --> 00:02:28.000]  一起讀
[00:02:28.000 --> 00:02:30.000]  海浪好象千堆雪
[00:02:30.000 --> 00:02:32.000]  煞是好漢
[00:02:32.000 --> 00:02:36.000]  大家是不是突然覺得很文雅呢?
[00:02:36.000 --> 00:02:39.000]  海浪就是本體
[00:02:39.000 --> 00:02:40.000]  A
[00:02:40.000 --> 00:02:43.000]  好象就是諭詞
[00:02:43.000 --> 00:02:46.000]  海浪像什麼?
[00:02:46.000 --> 00:02:47.000]  捲起海浪的時候
[00:02:47.000 --> 00:02:49.000]  原來像千堆雪
[00:02:49.000 --> 00:02:53.000]  可能大家在香港沒見過下雪
[00:02:53.000 --> 00:02:55.000]  你知道我住在加拿大
[00:02:55.000 --> 00:02:57.000]  加拿大有很多雪
[00:02:57.000 --> 00:02:59.000]  有試過大雪暴
[00:02:59.000 --> 00:03:03.000]  叫做環風環雪
[00:03:03.000 --> 00:03:05.000]  去年師母跟我說
[00:03:05.000 --> 00:03:06.000]  下了幾層
[00:03:06.000 --> 00:03:08.000]  下了幾層
[00:03:08.000 --> 00:03:09.000]  五六尺
[00:03:09.000 --> 00:03:10.000]  六七尺厚的雪
[00:03:10.000 --> 00:03:11.000]  我最搞笑
[00:03:11.000 --> 00:03:12.000]  我幾個子女
[00:03:12.000 --> 00:03:13.000]  特別是大女兒
[00:03:13.000 --> 00:03:14.000]  用鏟鏟雪
[00:03:14.000 --> 00:03:17.000]  鏟到雪鏟都斷了鼻子
[00:03:17.000 --> 00:03:19.000]  所以很厲害
[00:03:19.000 --> 00:03:21.000]  你明白就是這樣的比喻
[00:03:21.000 --> 00:03:24.000]  你覺得這個比喻是哪一種?
[00:03:24.000 --> 00:03:26.000]  明不明顯?
[00:03:26.000 --> 00:03:28.000]  明顯所以叫什麼?
[00:03:28.000 --> 00:03:30.000]  明喻
[00:03:30.000 --> 00:03:32.000]  有明喻就有什麼?
[00:03:32.000 --> 00:03:33.000]  暗喻
[00:03:33.000 --> 00:03:34.000]  或者隱喻
[00:03:34.000 --> 00:03:36.000]  一起讀
[00:03:36.000 --> 00:03:40.000]  浪花飛舞成千堆雪
[00:03:40.000 --> 00:03:43.000]  浪花藍色和千堆雪是沒有變的
[00:03:43.000 --> 00:03:44.000]  變的是什麼?
[00:03:44.000 --> 00:03:45.000]  紅色
[00:03:45.000 --> 00:03:47.000]  就沒有明顯
[00:03:47.000 --> 00:03:48.000]  不是仿像
[00:03:48.000 --> 00:03:49.000]  不是仿次
[00:03:49.000 --> 00:03:50.000]  是什麼?
[00:03:50.000 --> 00:03:51.000]  成一個字
[00:03:51.000 --> 00:03:52.000]  或者是
[00:03:52.000 --> 00:03:54.000]  這樣就分得到
[00:03:54.000 --> 00:03:55.000]  暗和明
[00:03:55.000 --> 00:03:56.000]  不是很明顯
[00:03:56.000 --> 00:03:57.000]  暗一點
[00:03:57.000 --> 00:04:00.000]  還有一個就叫謝遇
[00:04:00.000 --> 00:04:01.000]  謝什麼?
[00:04:01.000 --> 00:04:02.000]  謝遇
[00:04:02.000 --> 00:04:04.000]  你猜有什麼不同?
[00:04:04.000 --> 00:04:06.000]  今天我們化身
[00:04:06.000 --> 00:04:11.000]  我們全部都是國文系的學生和老師
[00:04:11.000 --> 00:04:13.000]  給一些貼士
[00:04:13.000 --> 00:04:16.000]  發覺沒了什麼顏色
[00:04:16.000 --> 00:04:17.000]  沒了紅色
[00:04:17.000 --> 00:04:18.000]  只是遇詞沒了
[00:04:18.000 --> 00:04:19.000]  不用的
[00:04:19.000 --> 00:04:20.000]  一起讀一讀
[00:04:20.000 --> 00:04:22.000]  亂石崩雲
[00:04:22.000 --> 00:04:24.000]  驚濤烈浪
[00:04:24.000 --> 00:04:26.000]  捲起千堆雪
[00:04:26.000 --> 00:04:27.000]  原來這句是正事
[00:04:27.000 --> 00:04:28.000]  送詞
[00:04:28.000 --> 00:04:30.000]  有沒有聽過蘇式?
[00:04:30.000 --> 00:04:32.000]  赤壁懷古
[00:04:32.000 --> 00:04:35.000]  你會發覺不需要那個遇詞
[00:04:35.000 --> 00:04:36.000]  為什麼?
[00:04:36.000 --> 00:04:38.000]  它其實就
[00:04:38.000 --> 00:04:40.000]  隱隱約約
[00:04:40.000 --> 00:04:43.000]  或者是借一點
[00:04:43.000 --> 00:04:44.000]  借一點腦
[00:04:44.000 --> 00:04:46.000]  我們廣東話叫借一點耳
[00:04:46.000 --> 00:04:49.000]  就將浪和千堆雪放在一起
[00:04:49.000 --> 00:04:51.000]  浪就是千堆雪
[00:04:51.000 --> 00:04:52.000]  它就不用明說
[00:04:52.000 --> 00:04:53.000]  行不行?
[00:04:53.000 --> 00:04:54.000]  也不是很明
[00:04:54.000 --> 00:04:55.000]  不要緊
[00:04:55.000 --> 00:04:57.000]  我們現在化身成為國文班的學生
[00:04:57.000 --> 00:04:58.000]  做一句
[00:04:58.000 --> 00:05:00.000]  我先來
[00:05:00.000 --> 00:05:01.000]  拋磚引玉
[00:05:01.000 --> 00:05:02.000]  做一句
[00:05:02.000 --> 00:05:04.000]  我巴象極李小龍
[00:05:04.000 --> 00:05:06.000]  功夫了得天下無敵
[00:05:06.000 --> 00:05:08.000]  是什麼語言?
[00:05:08.000 --> 00:05:10.000]  是
[00:05:10.000 --> 00:05:11.000]  擺明是名語
[00:05:11.000 --> 00:05:13.000]  請你們再用這個內容
[00:05:13.000 --> 00:05:16.000]  做一句引玉出來
[00:05:16.000 --> 00:05:18.000]  是不是難?
[00:05:18.000 --> 00:05:20.000]  是
[00:05:20.000 --> 00:05:22.000]  任巧玲想試一下
[00:05:22.000 --> 00:05:23.000]  是不是?
[00:05:23.000 --> 00:05:25.000]  我巴是李小龍
[00:05:25.000 --> 00:05:27.000]  我巴是李小龍
[00:05:27.000 --> 00:05:28.000]  來,一起讀
[00:05:28.000 --> 00:05:31.000]  我巴功夫了得天下無敵
[00:05:31.000 --> 00:05:33.000]  是在世李小龍
[00:05:33.000 --> 00:05:35.000]  這就是引玉或者暗語
[00:05:35.000 --> 00:05:37.000]  最難的一個是借玉
[00:05:37.000 --> 00:05:39.000]  不要紅色字
[00:05:39.000 --> 00:05:42.000]  但是要說到我爸爸是李小龍
[00:05:42.000 --> 00:05:44.000]  一起來試一下
[00:05:44.000 --> 00:05:46.000]  我巴功夫了得
[00:05:46.000 --> 00:05:48.000]  筲箕灣李小龍天下無敵
[00:05:48.000 --> 00:05:50.000]  是不是?
[00:05:50.000 --> 00:05:51.000]  我覺得挺好玩
[00:05:51.000 --> 00:05:52.000]  我家裡預備的時候
[00:05:52.000 --> 00:05:53.000]  其實是我作弄
[00:05:53.000 --> 00:05:54.000]  很明顯
[00:05:54.000 --> 00:05:56.000]  你看到那個分別
[00:05:56.000 --> 00:05:59.000]  其實第三個的借玉
[00:05:59.000 --> 00:06:01.000]  就是最前進最高級
[00:06:01.000 --> 00:06:03.000]  因為它不需要用到御詞
[00:06:03.000 --> 00:06:08.000]  將兩者之間的對比性
[00:06:08.000 --> 00:06:09.000]  或者等同性
[00:06:09.000 --> 00:06:12.000]  很巧妙地擺放出來
[00:06:12.000 --> 00:06:15.000]  你猜剛才我們讀那些經文的比喻
[00:06:15.000 --> 00:06:17.000]  是哪一種?
[00:06:17.000 --> 00:06:19.000]  這個比喻是哪一種?
[00:06:19.000 --> 00:06:21.000]  是明語?
[00:06:21.000 --> 00:06:23.000]  還是暗語?
[00:06:23.000 --> 00:06:25.000]  還是借玉?
[00:06:25.000 --> 00:06:26.000]  如果是明語的話
[00:06:26.000 --> 00:06:28.000]  你會發現沒有那些好象
[00:06:28.000 --> 00:06:29.000]  仿似的
[00:06:29.000 --> 00:06:31.000]  那不是
[00:06:31.000 --> 00:06:32.000]  如果是暗語
[00:06:32.000 --> 00:06:33.000]  城或者市有沒有?
[00:06:33.000 --> 00:06:34.000]  都沒有
[00:06:34.000 --> 00:06:37.000]  所以很明顯是借玉
[00:06:37.000 --> 00:06:38.000]  這個很仔細地分
[00:06:38.000 --> 00:06:39.000]  不過我們也不用這麼仔細分
[00:06:39.000 --> 00:06:41.000]  不過引起大家的興趣
[00:06:41.000 --> 00:06:42.000]  或者我這些
[00:06:42.000 --> 00:06:44.000]  喜歡研究這些的人
[00:06:44.000 --> 00:06:45.000]  但是無論如何
[00:06:45.000 --> 00:06:47.000]  我們將它統稱為比喻就行了
[00:06:47.000 --> 00:06:49.000]  我們今天的重點
[00:06:49.000 --> 00:06:51.000]  就不是學國文
[00:06:51.000 --> 00:06:52.000]  不是學作文
[00:06:52.000 --> 00:06:55.000]  不過我們就看看這個比喻的內容
[00:06:55.000 --> 00:06:57.000]  它帶出的屬靈的意思是甚麼
[00:06:57.000 --> 00:06:58.000]  以及怎樣應用
[00:06:58.000 --> 00:06:59.000]  在我們心裡當中
[00:06:59.000 --> 00:07:00.000]  很明顯
[00:07:00.000 --> 00:07:01.000]  你看到藍色字
[00:07:01.000 --> 00:07:03.000]  剛才說的「御體」
[00:07:03.000 --> 00:07:04.000]  這個比喻的焦點
[00:07:04.000 --> 00:07:06.000]  或者重點是甚麼
[00:07:06.000 --> 00:07:07.000]  肯定是殺種
[00:07:07.000 --> 00:07:08.000]  殺種這件事情
[00:07:08.000 --> 00:07:10.000]  究竟殺種是代表甚麼呢?
[00:07:10.000 --> 00:07:12.000]  一會兒你聽到的後半段
[00:07:12.000 --> 00:07:14.000]  我就會很詳細解釋
[00:07:14.000 --> 00:07:15.000]  你現在自己猜一下
[00:07:15.000 --> 00:07:17.000]  不過殺種這個主題
[00:07:17.000 --> 00:07:20.000]  在接下來四到八節
[00:07:20.000 --> 00:07:22.000]  分別就說這個殺種
[00:07:22.000 --> 00:07:25.000]  殺在四種土壤裡面
[00:07:25.000 --> 00:07:26.000]  第一種是第四節
[00:07:26.000 --> 00:07:27.000]  殺的時候是甚麼?
[00:07:27.000 --> 00:07:31.000]  黃色字「有落在路旁的」
[00:07:31.000 --> 00:07:32.000]  好不好?
[00:07:32.000 --> 00:07:34.000]  你跟著下一句就知道好不好
[00:07:34.000 --> 00:07:36.000]  落在路旁就發生一件事情
[00:07:36.000 --> 00:07:38.000]  就是飛鳥就怎樣?
[00:07:38.000 --> 00:07:41.000]  將這些種子摘走
[00:07:41.000 --> 00:07:44.000]  一粒都沒有剩
[00:07:44.000 --> 00:07:45.000]  那肯定不好
[00:07:45.000 --> 00:07:46.000]  對不對?
[00:07:46.000 --> 00:07:48.000]  就是沒有機會生長
[00:07:48.000 --> 00:07:49.000]  就被飛鳥
[00:07:49.000 --> 00:07:50.000]  飛鳥代表甚麼?
[00:07:50.000 --> 00:07:51.000]  一會兒會說的
[00:07:51.000 --> 00:07:52.000]  這個亦都很重要的
[00:07:52.000 --> 00:07:53.000]  總之你記住
[00:07:53.000 --> 00:07:55.000]  第一種土壤是不行的
[00:07:55.000 --> 00:07:56.000]  落在路旁那裡
[00:07:56.000 --> 00:07:58.000]  就是沒有泥土的
[00:07:58.000 --> 00:07:59.000]  第五節
[00:07:59.000 --> 00:08:01.000]  第二種土壤就是落在
[00:08:01.000 --> 00:08:02.000]  有泥土
[00:08:02.000 --> 00:08:04.000]  不過這些泥土是深還是淺?
[00:08:04.000 --> 00:08:05.000]  淺的
[00:08:05.000 --> 00:08:06.000]  土、淺、石頭地
[00:08:06.000 --> 00:08:07.000]  其實是石頭地
[00:08:07.000 --> 00:08:09.000]  不過有少少泥
[00:08:09.000 --> 00:08:10.000]  好過第一種
[00:08:10.000 --> 00:08:12.000]  第一種全部是石頭
[00:08:12.000 --> 00:08:13.000]  明白嗎?
[00:08:13.000 --> 00:08:14.000]  那發生甚麼事?
[00:08:14.000 --> 00:08:15.000]  一起讀
[00:08:15.000 --> 00:08:18.000]  土寄不深,發苗最快
[00:08:18.000 --> 00:08:20.000]  日頭出來一曬
[00:08:20.000 --> 00:08:22.000]  就因為沒有根就枯幹了
[00:08:22.000 --> 00:08:24.000]  就是說它開始的時候
[00:08:24.000 --> 00:08:25.000]  飆得很快
[00:08:25.000 --> 00:08:27.000]  你看下去很棒
[00:08:27.000 --> 00:08:29.000]  如果你校園種植的話
[00:08:29.000 --> 00:08:31.000]  很厲害
[00:08:31.000 --> 00:08:32.000]  長得很高
[00:08:32.000 --> 00:08:33.000]  長得很快
[00:08:33.000 --> 00:08:34.000]  很開心
[00:08:34.000 --> 00:08:35.000]  但是原來
[00:08:35.000 --> 00:08:36.000]  日頭一出來一曬
[00:08:36.000 --> 00:08:37.000]  就怎樣
[00:08:37.000 --> 00:08:39.000]  立刻原形不露
[00:08:39.000 --> 00:08:40.000]  就變了甚麼?
[00:08:40.000 --> 00:08:42.000]  變了謝賢
[00:08:42.000 --> 00:08:43.000]  對了
[00:08:43.000 --> 00:08:44.000]  謝了
[00:08:44.000 --> 00:08:45.000]  枯乾了
[00:08:45.000 --> 00:08:46.000]  這是第二種
[00:08:46.000 --> 00:08:47.000]  好不好?
[00:08:47.000 --> 00:08:48.000]  好一點
[00:08:48.000 --> 00:08:49.000]  不過還是不好
[00:08:49.000 --> 00:08:50.000]  第三種
[00:08:50.000 --> 00:08:51.000]  第七節
[00:08:51.000 --> 00:08:52.000]  一起讀
[00:08:52.000 --> 00:08:53.000]  有落在荊棘裡的
[00:08:53.000 --> 00:08:54.000]  荊棘長起來
[00:08:54.000 --> 00:08:55.000]  霸他怎樣?
[00:08:55.000 --> 00:08:56.000]  擠住了
[00:08:56.000 --> 00:08:57.000]  可不可以生長?
[00:08:57.000 --> 00:08:58.000]  又不行
[00:08:58.000 --> 00:08:59.000]  將它壓制住
[00:08:59.000 --> 00:09:00.000]  將它壓住
[00:09:00.000 --> 00:09:01.000]  影響了
[00:09:01.000 --> 00:09:03.000]  局限了它的成長
[00:09:03.000 --> 00:09:06.000]  可能變成了豬魚
[00:09:06.000 --> 00:09:07.000]  對不起
[00:09:07.000 --> 00:09:08.000]  就是這樣說
[00:09:08.000 --> 00:09:09.000]  不能夠正常地
[00:09:09.000 --> 00:09:10.000]  健康地生長
[00:09:10.000 --> 00:09:11.000]  好了
[00:09:11.000 --> 00:09:13.000]  這三種都是不好
[00:09:13.000 --> 00:09:14.000]  不是很好
[00:09:14.000 --> 00:09:15.000]  有沒有好的?
[00:09:15.000 --> 00:09:16.000]  有的
[00:09:16.000 --> 00:09:17.000]  第八節
[00:09:17.000 --> 00:09:18.000]  給大家一些盼望
[00:09:18.000 --> 00:09:19.000]  一起讀
[00:09:19.000 --> 00:09:20.000]  又有落在荊棘裡的
[00:09:20.000 --> 00:09:21.000]  就結實了
[00:09:21.000 --> 00:09:22.000]  有多少?
[00:09:22.000 --> 00:09:23.000]  一百倍
[00:09:23.000 --> 00:09:24.000]  三十倍
[00:09:24.000 --> 00:09:26.000]  有意可聽的
[00:09:26.000 --> 00:09:27.000]  就應當聽
[00:09:27.000 --> 00:09:29.000]  終於有一種好的
[00:09:29.000 --> 00:09:30.000]  這叫做好土
[00:09:30.000 --> 00:09:32.000]  有時候別生氣
[00:09:32.000 --> 00:09:34.000]  牧師說你這麼好土
[00:09:34.000 --> 00:09:36.000]  美儀今天好土
[00:09:36.000 --> 00:09:38.000]  不是說你很老土
[00:09:38.000 --> 00:09:39.000]  沒有老字
[00:09:39.000 --> 00:09:40.000]  是好土
[00:09:40.000 --> 00:09:42.000]  Good soil
[00:09:42.000 --> 00:09:43.000]  這種好土
[00:09:43.000 --> 00:09:46.000]  原來是肥沃的
[00:09:46.000 --> 00:09:47.000]  是深厚的
[00:09:47.000 --> 00:09:48.000]  所以能夠結出
[00:09:48.000 --> 00:09:50.000]  一百六十
[00:09:50.000 --> 00:09:52.000]  或者三十
[00:09:52.000 --> 00:09:54.000]  這個比喻明白了
[00:09:54.000 --> 00:09:56.000]  但是我們來看看
[00:09:56.000 --> 00:09:58.000]  什麼是比喻呢?
[00:09:58.000 --> 00:09:59.000]  原來比喻就是
[00:09:59.000 --> 00:10:01.000]  用一樣我們熟悉的東西
[00:10:01.000 --> 00:10:03.000]  我們周圍環境的
[00:10:03.000 --> 00:10:05.000]  來解釋一些難以理解
[00:10:05.000 --> 00:10:06.000]  天國的道理
[00:10:06.000 --> 00:10:07.000]  屬天的道理
[00:10:07.000 --> 00:10:08.000]  因為那樣很抽象
[00:10:08.000 --> 00:10:10.000]  屬天的道理
[00:10:10.000 --> 00:10:11.000]  但是你說這個殺種比喻
[00:10:11.000 --> 00:10:12.000]  當時的人
[00:10:12.000 --> 00:10:13.000]  全部都明白
[00:10:13.000 --> 00:10:15.000]  就算我們現在解釋
[00:10:15.000 --> 00:10:16.000]  都不是很難
[00:10:16.000 --> 00:10:18.000]  留心聽你就會知道
[00:10:18.000 --> 00:10:19.000]  所以聖經裡面
[00:10:19.000 --> 00:10:20.000]  最常見的比喻
[00:10:20.000 --> 00:10:21.000]  就是用一種
[00:10:21.000 --> 00:10:23.000]  或者用一個地上的東西
[00:10:23.000 --> 00:10:24.000]  或者故事
[00:10:24.000 --> 00:10:26.000]  來解釋天國道理
[00:10:26.000 --> 00:10:27.000]  我就在想
[00:10:27.000 --> 00:10:29.000]  如果是今天
[00:10:29.000 --> 00:10:30.000]  如果將場景
[00:10:30.000 --> 00:10:32.000]  由當時耶穌的年代
[00:10:32.000 --> 00:10:34.000]  變成今天的筲箕灣
[00:10:34.000 --> 00:10:35.000]  你猜耶穌說這個比喻
[00:10:35.000 --> 00:10:37.000]  會用什麼例子呢?
[00:10:37.000 --> 00:10:38.000]  就不用殺種了
[00:10:38.000 --> 00:10:41.000]  因為我們周圍都沒有一塊田
[00:10:41.000 --> 00:10:43.000]  因為耶穌用就地取材的
[00:10:43.000 --> 00:10:45.000]  他用什麼?
[00:10:45.000 --> 00:10:46.000]  筲箕灣
[00:10:46.000 --> 00:10:47.000]  香港仔
[00:10:47.000 --> 00:10:49.000]  Come on
[00:10:49.000 --> 00:10:50.000]  釣魚
[00:10:50.000 --> 00:10:52.000]  魚蛋
[00:10:52.000 --> 00:10:54.000]  這個比喻就是釣魚蛋
[00:10:54.000 --> 00:10:55.000]  用不同的魚
[00:10:55.000 --> 00:10:56.000]  最好的魚
[00:10:56.000 --> 00:10:57.000]  你知道嗎?
[00:10:57.000 --> 00:10:58.000]  我小時候聽得多
[00:10:58.000 --> 00:11:00.000]  用膠魚
[00:11:00.000 --> 00:11:02.000]  那些會東西的
[00:11:02.000 --> 00:11:03.000]  所以你明白
[00:11:03.000 --> 00:11:06.000]  比喻通常是就地取材
[00:11:06.000 --> 00:11:08.000]  當時那個中東的世界
[00:11:08.000 --> 00:11:09.000]  用殺種
[00:11:09.000 --> 00:11:13.000]  是全部人都聽得懂
[00:11:13.000 --> 00:11:15.000]  因為今天是第一講
[00:11:15.000 --> 00:11:17.000]  所以我就會講這些原則
[00:11:17.000 --> 00:11:18.000]  講完這一講
[00:11:18.000 --> 00:11:19.000]  之後那些我不會講
[00:11:19.000 --> 00:11:20.000]  所以留心聽
[00:11:20.000 --> 00:11:22.000]  一次機會講
[00:11:22.000 --> 00:11:24.000]  全息聖經裡的比喻
[00:11:24.000 --> 00:11:25.000]  有三個原則
[00:11:25.000 --> 00:11:27.000]  第一個原則就是
[00:11:27.000 --> 00:11:29.000]  每個比喻都有一個主要信息
[00:11:29.000 --> 00:11:31.000]  就是屬靈意思
[00:11:31.000 --> 00:11:33.000]  這個比喻的主要屬靈意思
[00:11:33.000 --> 00:11:35.000]  或者那個焦點是什麼?
[00:11:35.000 --> 00:11:36.000]  殺種
[00:11:36.000 --> 00:11:37.000]  一定是殺種
[00:11:37.000 --> 00:11:39.000]  所以你不要亂解
[00:11:39.000 --> 00:11:41.000]  不要以為這個比喻
[00:11:41.000 --> 00:11:44.000]  是介紹樹木的種類
[00:11:44.000 --> 00:11:46.000]  那就錯了
[00:11:46.000 --> 00:11:48.000]  第二點
[00:11:48.000 --> 00:11:49.000]  不過每個比喻當中
[00:11:49.000 --> 00:11:52.000]  都會有一些細旁之末節
[00:11:52.000 --> 00:11:53.000]  一些很細微的地方
[00:11:53.000 --> 00:11:56.000]  但那些其實次要不重要
[00:11:56.000 --> 00:11:58.000]  那些你不需要這麼執著
[00:11:58.000 --> 00:12:00.000]  你知道就好了
[00:12:00.000 --> 00:12:01.000]  所以第三點就是
[00:12:01.000 --> 00:12:02.000]  你應該集中看
[00:12:02.000 --> 00:12:03.000]  比喻當中的主要信息
[00:12:03.000 --> 00:12:05.000]  今天講的就是殺種
[00:12:05.000 --> 00:12:06.000]  殺在不同的土地
[00:12:06.000 --> 00:12:07.000]  有不同的效果
[00:12:07.000 --> 00:12:08.000]  這個就是主題
[00:12:08.000 --> 00:12:10.000]  你要緊扣這個主題
[00:12:10.000 --> 00:12:12.000]  其他的細節是無需要深究的
[00:12:12.000 --> 00:12:13.000]  行不行?
[00:12:13.000 --> 00:12:14.000]  這個就是三個原則
[00:12:14.000 --> 00:12:16.000]  大家記住
[00:12:16.000 --> 00:12:18.000]  為什麼要用比喻呢?
[00:12:18.000 --> 00:12:19.000]  如果剛才你記得
[00:12:19.000 --> 00:12:21.000]  第二張圖片
[00:12:21.000 --> 00:12:23.000]  第二張圖片
[00:12:23.000 --> 00:12:25.000]  耶穌自己解釋得很清楚
[00:12:25.000 --> 00:12:26.000]  我就做了功夫
[00:12:26.000 --> 00:12:27.000]  因為一大段東西
[00:12:27.000 --> 00:12:28.000]  一大段東西
[00:12:28.000 --> 00:12:30.000]  一種顏色你肯定沒有心機看
[00:12:30.000 --> 00:12:31.000]  但是大家看到
[00:12:31.000 --> 00:12:32.000]  起碼有三種顏色
[00:12:32.000 --> 00:12:33.000]  看到嗎?
[00:12:33.000 --> 00:12:35.000]  大家對顏色沒有問題
[00:12:35.000 --> 00:12:37.000]  沒有色藥等等
[00:12:37.000 --> 00:12:39.000]  第一句說話
[00:12:39.000 --> 00:12:40.000]  門徒就說
[00:12:40.000 --> 00:12:41.000]  主耶穌
[00:12:41.000 --> 00:12:43.000]  究竟你為什麼要用比喻?
[00:12:43.000 --> 00:12:45.000]  為什麼不直說?
[00:12:45.000 --> 00:12:47.000]  為什麼要這麼隱晦地說?
[00:12:47.000 --> 00:12:49.000]  為什麼要像打啞謎一樣
[00:12:49.000 --> 00:12:51.000]  好像猜謎語一樣說呢?
[00:12:51.000 --> 00:12:53.000]  原來耶穌有用意的
[00:12:53.000 --> 00:12:54.000]  我們讀紅色的字就可以了
[00:12:54.000 --> 00:12:56.000]  紅色的字有三點
[00:12:56.000 --> 00:12:57.000]  十一節
[00:12:57.000 --> 00:12:58.000]  十三節
[00:12:58.000 --> 00:12:59.000]  和十五節
[00:12:59.000 --> 00:13:00.000]  好,先看十一節
[00:13:00.000 --> 00:13:02.000]  因為天國的奧秘
[00:13:02.000 --> 00:13:04.000]  只讓你們知道
[00:13:04.000 --> 00:13:06.000]  不讓他們知道
[00:13:06.000 --> 00:13:07.000]  請問你
[00:13:07.000 --> 00:13:08.000]  誰是你們?
[00:13:08.000 --> 00:13:09.000]  誰是他們?
[00:13:09.000 --> 00:13:11.000]  先說你們
[00:13:11.000 --> 00:13:13.000]  這段經文裡面說的
[00:13:13.000 --> 00:13:15.000]  你們是誰?
[00:13:15.000 --> 00:13:17.000]  第十節
[00:13:17.000 --> 00:13:20.000]  門徒進前來問耶穌
[00:13:20.000 --> 00:13:22.000]  所以你們就是什麼人?
[00:13:22.000 --> 00:13:23.000]  門徒
[00:13:23.000 --> 00:13:26.000]  門徒就是什麼人?
[00:13:26.000 --> 00:13:28.000]  就是人
[00:13:28.000 --> 00:13:30.000]  就是認真尋求信仰的人
