
[00:00:00.000 --> 00:00:06.040]  今日想和大家一起思想如何跟隨耶穌
[00:03:46.040 --> 00:03:47.040]  雪櫃也沒有
[00:03:47.040 --> 00:03:50.040]  人們就來買冰
[00:03:50.040 --> 00:03:53.040]  本來平日16元港幣一包冰
[00:03:53.040 --> 00:03:57.040]  颱風之後80元一包
[00:03:57.040 --> 00:03:59.040]  那時候停電
[00:03:59.040 --> 00:04:02.040]  人們想買小型發電機來應急
[00:04:02.040 --> 00:04:06.040]  看看有什麼小型電器
[00:04:06.040 --> 00:04:08.040]  本來平日買2000元
[00:04:08.040 --> 00:04:12.040]  但颱風之後16000元
[00:04:12.040 --> 00:04:14.040]  有些人因為被颱風
[00:04:14.040 --> 00:04:18.040]  所以要去汽車酒店投宿
[00:04:18.040 --> 00:04:20.040]  本來平日300元
[00:04:20.040 --> 00:04:25.040]  颱風之後1200元一晚
[00:04:25.040 --> 00:04:26.040]  有人投訴
[00:04:26.040 --> 00:04:33.040]  當他要清理屋頂一棵樹幹
[00:04:33.040 --> 00:04:36.040]  竟然有人要開價8萬元
[00:04:36.040 --> 00:04:38.040]  才幫他清理
[00:04:38.040 --> 00:04:40.040]  幾年前
[00:04:40.040 --> 00:04:42.040]  新加坡有位醫生
[00:04:42.040 --> 00:04:45.040]  在半年裡
[00:04:45.040 --> 00:04:48.040]  有一位病人向他求診
[00:04:48.040 --> 00:04:50.040]  當他求診完畢
[00:04:50.040 --> 00:04:54.040]  他要收取一個診金
[00:04:54.040 --> 00:04:56.040]  你知道多少錢嗎?
[00:04:56.040 --> 00:04:59.040]  1億6千萬
[00:04:59.040 --> 00:05:04.040]  合法嗎?
[00:05:04.040 --> 00:05:06.040]  沒有人回答嗎?
[00:05:06.040 --> 00:05:08.040]  合法吧
[00:05:08.040 --> 00:05:10.040]  自由經濟
[00:05:10.040 --> 00:05:13.040]  你情我願
[00:05:13.040 --> 00:05:17.040]  但是否合乎道德呢?
[00:05:17.040 --> 00:05:21.040]  這個你可能會想一想
[00:05:21.040 --> 00:05:25.040]  合法是否一定合乎道德呢?
[00:05:25.040 --> 00:05:27.040]  是不是呢?
[00:05:27.040 --> 00:05:28.040]  你有沒有想過?
[00:05:28.040 --> 00:05:32.040]  合法是否一定合乎道德呢?
[00:05:32.040 --> 00:05:34.040]  坐地起價
[00:05:34.040 --> 00:05:37.040]  合法是否合乎道德呢?
[00:05:37.040 --> 00:05:40.040]  當人最需要的時候
[00:05:40.040 --> 00:05:43.040]  你會怎樣做呢?
[00:05:43.040 --> 00:05:53.040]  今天我們社會所面對的
[00:05:53.040 --> 00:05:56.040]  很多道德危機
[00:05:56.040 --> 00:05:59.040]  什麼叫道德危機呢?
[00:05:59.040 --> 00:06:05.040]  有人用一個簡單的說話
[00:06:05.040 --> 00:06:07.040]  來表達道德
[00:06:07.040 --> 00:06:12.040]  道德是人與人適當對待的方式
[00:06:12.040 --> 00:06:17.040]  人與人之間適當對待的方式
[00:06:17.040 --> 00:06:19.040]  當你看見一個人受傷
[00:06:19.040 --> 00:06:22.040]  你應該用什麼樣的對待方式呢?
[00:06:22.040 --> 00:06:24.040]  我們會做祭司
[00:06:24.040 --> 00:06:26.040]  做利尾人
[00:06:26.040 --> 00:06:28.040]  還是做薩馬利亞人
[00:06:28.040 --> 00:06:31.040]  才是正確的對待方式呢?
[00:06:31.040 --> 00:06:33.040]  你有沒有想過
[00:06:33.040 --> 00:06:35.040]  當你做祭司
[00:06:35.040 --> 00:06:38.040]  你會經過
[00:06:38.040 --> 00:06:40.040]  當你做利尾
[00:06:40.040 --> 00:06:42.040]  不理會他
[00:06:42.040 --> 00:06:44.040]  但當你做薩馬利亞人
[00:06:44.040 --> 00:06:49.040]  你會包紮他的傷口
[00:06:49.040 --> 00:06:51.040]  當然在這個社會很複雜
[00:06:51.040 --> 00:06:54.040]  你怕著這是一個陷阱
[00:06:54.040 --> 00:06:56.040]  所以你對待他的方式
[00:06:56.040 --> 00:07:00.040]  應該怎樣才算是正確的對待方式呢?
[00:07:00.040 --> 00:07:02.040]  不單是一個適當的對待方式
[00:07:02.040 --> 00:07:05.040]  還要講道德
[00:07:05.040 --> 00:07:09.040]  就是對錯好壞
[00:07:09.040 --> 00:07:11.040]  什麼叫做對
[00:07:11.040 --> 00:07:12.040]  什麼叫做不對
[00:07:12.040 --> 00:07:13.040]  什麼叫做好
[00:07:13.040 --> 00:07:15.040]  什麼叫做壞
[00:07:15.040 --> 00:07:17.040]  講到這方面
[00:07:17.040 --> 00:07:23.040]  更加有很多的爭議
[00:07:23.040 --> 00:07:24.040]  什麼叫做好
[00:07:24.040 --> 00:07:25.040]  什麼叫做錯
[00:07:25.040 --> 00:07:26.040]  什麼叫做好
[00:07:26.040 --> 00:07:27.040]  什麼叫做壞
[00:07:27.040 --> 00:07:28.040]  什麼叫做對
[00:07:28.040 --> 00:07:29.040]  什麼叫做錯
[00:07:29.040 --> 00:07:32.040]  究竟尾分是對還是錯呢?
[00:07:32.040 --> 00:07:35.040]  小三是對還是錯呢?
[00:07:35.040 --> 00:07:38.040]  小四是對還是錯呢?
[00:07:38.040 --> 00:07:43.040]  當你買的樓發水
[00:07:43.040 --> 00:07:48.040]  當你來到的一樓
[00:07:48.040 --> 00:07:52.040]  原來是在地面之下的
[00:07:52.040 --> 00:07:55.040]  究竟是對還是錯呢?
[00:07:55.040 --> 00:07:58.040]  各有各的理
[00:07:58.040 --> 00:08:01.040]  今天我們其實如果以
[00:08:01.040 --> 00:08:03.040]  道德就是人與人之間
[00:08:03.040 --> 00:08:05.040]  適當對待的方式
[00:08:05.040 --> 00:08:07.040]  當你看報紙
[00:08:07.040 --> 00:08:09.040]  你就會看到報紙
[00:08:09.040 --> 00:08:12.040]  人與人之間所產生的問題
[00:08:12.040 --> 00:08:14.040]  這些問題登了報紙
[00:08:14.040 --> 00:08:16.040]  而這些登了報紙的東西
[00:08:16.040 --> 00:08:17.040]  告訴我們什麼叫做對
[00:08:17.040 --> 00:08:18.040]  什麼叫做錯
[00:08:18.040 --> 00:08:19.040]  什麼叫做對
[00:08:19.040 --> 00:08:20.040]  什麼叫做
[00:08:20.040 --> 00:08:22.040]  來做判斷
[00:08:22.040 --> 00:08:25.040]  很多時候要去法庭來做判斷
[00:08:25.040 --> 00:08:26.040]  這樣叫做對
[00:08:26.040 --> 00:08:27.040]  這樣叫做錯
[00:08:27.040 --> 00:08:28.040]  這樣叫做對
[00:08:28.040 --> 00:08:29.040]  這樣叫做好
[00:08:29.040 --> 00:08:31.040]  這樣叫做壞
[00:08:31.040 --> 00:08:33.040]  法庭來做判斷
[00:08:33.040 --> 00:08:35.040]  今天當我們說
[00:08:35.040 --> 00:08:38.040]  我們跟耶穌學道德的抉擇
[00:08:38.040 --> 00:08:40.040]  耶穌怎麼看道德
[00:08:40.040 --> 00:08:44.040]  耶穌怎麼看我們道德的抉擇
[00:08:44.040 --> 00:08:47.040]  耶穌在道德的抉擇裡面
[00:08:47.040 --> 00:08:50.040]  我自己來綜合了三方面
[00:08:50.040 --> 00:08:54.040]  今天就和大家來思想這三方面
[00:08:54.040 --> 00:08:56.040]  第一方面
[00:08:56.040 --> 00:08:57.040]  耶穌說的道德
[00:08:57.040 --> 00:09:00.040]  祂說是從心裡面開始
[00:09:00.040 --> 00:09:05.040]  裡外一致
[00:09:05.040 --> 00:09:09.040]  很多人聽到道德就想起道德規範
[00:09:09.040 --> 00:09:10.040]  不准做這個
[00:09:10.040 --> 00:09:12.040]  不准做這個
[00:09:12.040 --> 00:09:14.040]  道德給人一個印象
[00:09:14.040 --> 00:09:16.040]  就是一個規範
[00:09:16.040 --> 00:09:17.040]  一個法律
[00:09:17.040 --> 00:09:20.040]  一把尺量度人
[00:09:20.040 --> 00:09:24.040]  耶穌很多時候去質疑這把尺對不對
[00:09:24.040 --> 00:09:26.040]  質疑這把尺準不準確
[00:09:26.040 --> 00:09:30.040]  因為這把尺很多時候是量度人的行為
[00:09:30.040 --> 00:09:32.040]  但不是量度人的內心
[00:09:32.040 --> 00:09:34.040]  所以耶穌基督
[00:09:34.040 --> 00:09:40.040]  要看出一個新的道德標準的倫理
[00:09:40.040 --> 00:09:44.040]  當我們說耶穌新的道德標準的倫理
[00:09:44.040 --> 00:09:47.040]  我們需要從心開始
[00:09:47.040 --> 00:09:49.040]  我一起讀這一節的聖經
[00:09:49.040 --> 00:09:52.040]  我也要賜給你們一個新心
[00:09:52.040 --> 00:09:55.040]  將新靈放在你們裡面
[00:09:55.040 --> 00:09:58.040]  又從你們的肉體中除掉錫心
[00:09:58.040 --> 00:10:00.040]  賜給你們肉心
[00:10:00.040 --> 00:10:04.040]  我必將我的靈放在你們裡面
[00:10:04.040 --> 00:10:06.040]  使你們順從我的律例
[00:10:06.040 --> 00:10:09.040]  謹守遵行我的典章
[00:10:09.040 --> 00:10:16.040]  這個舊約以西乾去看到新的境界
[00:10:16.040 --> 00:10:19.040]  在新的境界裡面
[00:10:19.040 --> 00:10:26.040]  在新的那個屬靈的運作裡面
[00:10:26.040 --> 00:10:30.040]  原來神是來將一個新的心
[00:10:30.040 --> 00:10:33.040]  給一個凡是相信主耶穌的人
[00:10:33.040 --> 00:10:36.040]  所以當你信耶穌的時候
[00:10:36.040 --> 00:10:39.040]  很重要不是說你得到什麼福氣
[00:10:39.040 --> 00:10:43.040]  重要的開始是從悔改開始
[00:10:43.040 --> 00:10:47.040]  從你為著你過往的做的做法
[00:10:47.040 --> 00:10:50.040]  想法來悔改
[00:10:50.040 --> 00:10:52.040]  神給你一個新的心
[00:10:52.040 --> 00:10:54.040]  給你一個肉心
[00:10:54.040 --> 00:10:59.040]  以致你能夠遵行神的道德標準
[00:10:59.040 --> 00:11:03.040]  以致你能夠順服神的方向
[00:11:03.040 --> 00:11:05.040]  所以弟兄姊妹
[00:11:05.040 --> 00:11:08.040]  當我們講道德的時候
[00:11:08.040 --> 00:11:12.040]  特別當講基督徒的道德的時候
[00:11:12.040 --> 00:11:16.040]  不是硬要將一條律例加在我們每一個人身上
[00:11:16.040 --> 00:11:19.040]  而是神將一個新的心給你
[00:11:19.040 --> 00:11:22.040]  你要注意你的心有沒有被改變
[00:11:22.040 --> 00:11:25.040]  你要注意你的心是什麼一個新的心
[00:11:25.040 --> 00:11:27.040]  是什麼一個向神的心
[00:11:27.040 --> 00:11:29.040]  是一個與順服神的心
[00:11:29.040 --> 00:11:31.040]  如果你沒有這個心
[00:11:31.040 --> 00:11:35.040]  你真的會變將我們所講的
[00:11:35.040 --> 00:11:40.040]  那個的做法
[00:11:40.040 --> 00:11:44.040]  成為一個道德的標準
[00:11:44.040 --> 00:11:45.040]  弟兄姊妹
[00:11:45.040 --> 00:11:51.040]  耶穌基督從心來矯正我們
[00:11:51.040 --> 00:11:56.040]  在《瑪撻福音》第五章二十一至四十七節
[00:11:56.040 --> 00:12:00.040]  剛才我讀了聖經之後
[00:12:00.040 --> 00:12:03.040]  耶穌基督舉出很多的例子
[00:12:03.040 --> 00:12:07.040]  當時社會的人去看道德是什麼
[00:12:07.040 --> 00:12:08.040]  道德就是法律
[00:12:08.040 --> 00:12:10.040]  道德就是律例
[00:12:10.040 --> 00:12:12.040]  如果我遵守這個律例
[00:12:12.040 --> 00:12:14.040]  就是我是有道德的人
[00:12:14.040 --> 00:12:16.040]  當我違法的時候
[00:12:16.040 --> 00:12:18.040]  我就沒有道德的人
[00:12:18.040 --> 00:12:21.040]  耶穌會挑戰這樣的標準
[00:12:21.040 --> 00:12:24.040]  合乎道德 合乎法律
[00:12:24.040 --> 00:12:26.040]  是不是合乎道德呢
[00:12:26.040 --> 00:12:28.040]  你問你自己
[00:12:28.040 --> 00:12:30.040]  很多人信耶穌的時候
[00:12:30.040 --> 00:12:32.040]  有人問他有沒有罪
[00:12:32.040 --> 00:12:33.040]  他第一個反應
[00:12:33.040 --> 00:12:35.040]  我們很多時候第一個反應
[00:12:35.040 --> 00:12:36.040]  我都沒有罪
[00:12:36.040 --> 00:12:38.040]  因為我合法 我做的事
[00:12:38.040 --> 00:12:41.040]  但是合不合乎良心呢
[00:12:41.040 --> 00:12:44.040]  很多時候我們做的事
[00:12:44.040 --> 00:12:46.040]  未必一定每一樣事
[00:12:46.040 --> 00:12:48.040]  合乎我們的良心
[00:12:48.040 --> 00:12:50.040]  當時的人怎麼看道德呢
[00:12:50.040 --> 00:12:53.040]  殺人的定義是什麼
[00:12:53.040 --> 00:12:55.040]  究竟他死了沒有
[00:12:55.040 --> 00:12:56.040]  他沒死
[00:12:56.040 --> 00:12:59.040]  那些不是叫殺人
[00:12:59.040 --> 00:13:00.040]  第二
[00:13:00.040 --> 00:13:02.040]  究竟你說我通姦
[00:13:02.040 --> 00:13:04.040]  究竟我和他有沒有性的接觸
[00:13:04.040 --> 00:13:05.040]  如果我沒有的
[00:13:05.040 --> 00:13:07.040]  我不是通姦
[00:13:07.040 --> 00:13:08.040]  離婚
[00:13:08.040 --> 00:13:10.040]  究竟有什麼合理的理由
[00:13:10.040 --> 00:13:12.040]  我可以離婚
[00:13:12.040 --> 00:13:15.040]  如果有些合理的離婚理由
[00:13:15.040 --> 00:13:17.040]  我就是合乎道德
[00:13:17.040 --> 00:13:19.040]  誠信
[00:13:19.040 --> 00:13:20.040]  有沒有一些合約
[00:13:20.040 --> 00:13:22.040]  我簽了我沒有守的
[00:13:22.040 --> 00:13:25.040]  如果我這樣發誓的東西
[00:13:25.040 --> 00:13:26.040]  我就可以守
[00:13:26.040 --> 00:13:27.040]  我就要守了
[00:13:27.040 --> 00:13:28.040]  這樣發誓的東西
[00:13:28.040 --> 00:13:29.040]  我又不喜歡守了
[00:13:29.040 --> 00:13:32.040]  我可能守一半都可以了
[00:13:32.040 --> 00:13:34.040]  當時的人去爭拗
[00:13:34.040 --> 00:13:37.040]  什麼叫誠信
[00:13:37.040 --> 00:13:38.040]  公道
[00:13:38.040 --> 00:13:40.040]  我要為公道
[00:13:40.040 --> 00:13:42.040]  我要為自己取一個公道
[00:13:42.040 --> 00:13:46.040]  我要法律來判斷制裁
[00:13:46.040 --> 00:13:48.040]  所以以眼還眼
[00:13:48.040 --> 00:13:49.040]  以牙還牙
[00:13:49.040 --> 00:13:52.040]  這個就是那個制度
[00:13:52.040 --> 00:13:54.040]  我們要愛
[00:13:54.040 --> 00:13:55.040]  愛人
[00:13:55.040 --> 00:13:56.040]  沒錯
[00:13:56.040 --> 00:13:57.040]  我們要愛人
[00:13:57.040 --> 00:13:59.040]  但是要恩怨分明
[00:13:59.040 --> 00:14:01.040]  我們要愛那些恩人
[00:14:01.040 --> 00:14:03.040]  但是對我的敵人
[00:14:03.040 --> 00:14:05.040]  我們要怎樣對他
[00:14:05.040 --> 00:14:07.040]  可以來報復
[00:14:07.040 --> 00:14:09.040]  這樣我們的敵人
[00:14:09.040 --> 00:14:12.040]  但是耶穌提出一個新的道德的準繩
[00:14:12.040 --> 00:14:16.040]  耶穌提出一個新的道德的標準
[00:14:16.040 --> 00:14:19.040]  耶穌提出一個新的道德的價值
[00:14:19.040 --> 00:14:21.040]  是從你的心來看
[00:14:21.040 --> 00:14:23.040]  這個道德的價值
[00:14:23.040 --> 00:14:25.040]  變了不是外在的
[00:14:25.040 --> 00:14:28.040]  變了是一個內在的自律
[00:14:28.040 --> 00:14:30.040]  不是一個外加的
[00:14:30.040 --> 00:14:32.040]  而是在你的內心裏面
[00:14:32.040 --> 00:14:34.040]  究竟你怎樣想
[00:14:34.040 --> 00:14:37.040]  你怎樣樣對對方
[00:14:37.040 --> 00:14:42.040]  人與人相處的合宜的方式
[00:14:42.040 --> 00:14:44.040]  不單是看你的外表
[00:14:44.040 --> 00:14:47.040]  你看你的內心是怎樣
[00:14:47.040 --> 00:14:50.040]  祂說:你有沒有憎恨別人?
[00:14:50.040 --> 00:14:52.040]  你有沒有經常罵人?
[00:14:52.040 --> 00:14:54.040]  現在早上就開始罵
[00:14:54.040 --> 00:14:56.040]  今天早上有沒有罵過人?
[00:14:56.040 --> 00:15:00.040]  你有沒有憤怒別人?
[00:15:00.040 --> 00:15:02.040]  祂說:我有沒有通姦?
[00:15:02.040 --> 00:15:04.040]  耶穌問你有沒有淫念?
[00:15:04.040 --> 00:15:07.040]  你有沒有在你的思想裏面不潔?
[00:15:07.040 --> 00:15:09.040]  耶穌經常問
[00:15:09.040 --> 00:15:12.040]  耶穌,我可不可以離婚?
[00:15:12.040 --> 00:15:16.040]  耶穌說:你有沒有一生一世去愛這個人?
[00:15:16.040 --> 00:15:19.040]  婚姻是一生一世
[00:15:19.040 --> 00:15:21.040]  誠信
[00:15:21.040 --> 00:15:23.040]  耶穌問:是就說是
[00:15:23.040 --> 00:15:25.040]  不是就說不是
[00:15:25.040 --> 00:15:27.040]  你有沒有透明誠實?
[00:15:27.040 --> 00:15:30.040]  讓人看到你的動機是什麼
[00:15:30.040 --> 00:15:32.040]  公道
[00:15:32.040 --> 00:15:33.040]  你以為公道?
[00:15:33.040 --> 00:15:36.040]  但是其實心裏面是報復
[00:15:36.040 --> 00:15:39.040]  你以為以眼還眼,以眼還眼是公道
[00:15:39.040 --> 00:15:42.040]  其實你心裏面是想報復祂
[00:15:42.040 --> 00:15:44.040]  是法律制裁祂
[00:15:44.040 --> 00:15:47.040]  拉祂去坐牢,因為祂這樣對我
[00:15:47.040 --> 00:15:50.040]  是法庭判祂有罪
[00:15:50.040 --> 00:15:53.040]  可能心裏面是一個報復的心
[00:15:53.040 --> 00:15:56.040]  你都出來愛人
[00:15:56.040 --> 00:15:59.040]  我們將人分開很多不同的等級
[00:15:59.040 --> 00:16:01.040]  這些恩人我要對
[00:16:01.040 --> 00:16:04.040]  這些仇人我要和他們絕交
[00:16:04.040 --> 00:16:09.040]  耶穌說:神的愛是無條件的
[00:16:09.040 --> 00:16:14.040]  法律是否等於我們的道德呢?
[00:16:14.040 --> 00:16:19.040]  耶穌提出一個更高的標準
[00:16:19.040 --> 00:16:24.040]  當時這班花旗菜人
[00:16:24.040 --> 00:16:29.040]  在《拉撒約約》一套戲裏面
[00:16:29.040 --> 00:16:31.040]  扮演這個花旗菜人的角色
[00:16:31.040 --> 00:16:32.040]  一個人物
[00:16:32.040 --> 00:16:37.040]  你看他的眼睛多高多深
[00:16:37.040 --> 00:16:42.040]  一個這樣的描繪
[00:16:42.040 --> 00:16:45.040]  在這段聖經裏面
[00:16:45.040 --> 00:16:52.040]  耶穌來到責備當時的花旗菜人
[00:16:52.040 --> 00:16:56.040]  花旗菜人不是當時的壞人
[00:16:56.040 --> 00:17:01.040]  花旗菜人可以說是當時社會精英的分子
[00:17:01.040 --> 00:17:08.040]  是社會裏面道德的典範
[00:17:08.040 --> 00:17:15.040]  但是為何耶穌會來責備他們呢?
[00:17:15.040 --> 00:17:19.040]  如果他們問他們守不守法
[00:17:19.040 --> 00:17:23.040]  他們一定會說:這班人是最守法的人
[00:17:23.040 --> 00:17:29.040]  但是耶穌基督卻來責備他們
[00:17:29.040 --> 00:17:35.040]  他們對律法就好像我們很多人對打球那麼瘋癲
[00:17:35.040 --> 00:17:37.040]  你喜歡看球嗎?
[00:17:37.040 --> 00:17:41.040]  有些人整晚都在看球
[00:17:41.040 --> 00:17:45.040]  不睡覺也要看
[00:17:45.040 --> 00:17:48.040]  看打球
[00:17:48.040 --> 00:17:51.040]  我們對球那種沉迷
[00:17:51.040 --> 00:17:53.040]  或者對球那種瘋狂
[00:17:53.040 --> 00:17:57.040]  這班花旗菜人就是對律法那種瘋狂
[00:17:57.040 --> 00:17:58.040]  他們很熱心
[00:17:58.040 --> 00:18:00.040]  他們認為根除神
[00:18:00.040 --> 00:18:03.040]  他們甚至為信仰付出代價
[00:18:03.040 --> 00:18:05.040]  他們宗教狂熱
[00:18:05.040 --> 00:18:08.040]  如果你問他們可否揹著自殺炸彈
[00:18:08.040 --> 00:18:10.040]  那些不信仰的人當中
[00:18:10.040 --> 00:18:12.040]  他們都會做
[00:18:12.040 --> 00:18:16.040]  甚至為自己賠償生命在所不惜
[00:18:16.040 --> 00:18:18.040]  但是這班人
[00:18:18.040 --> 00:18:23.040]  竟然成為與神為敵的人
[00:18:23.040 --> 00:18:24.040]  律法是什麼?
[00:18:24.040 --> 00:18:27.040]  他們看外表
[00:18:27.040 --> 00:18:28.040]  但是公義憐憫
[00:18:28.040 --> 00:18:30.040]  信實他們不幸
[00:18:30.040 --> 00:18:33.040]  他們裡面充滿著勒索放蕩
[00:18:33.040 --> 00:18:36.040]  他們裡面卻是死人的骨頭和一切污穢
[00:18:36.040 --> 00:18:40.040]  他們裡面卻是充滿假善和不法
[00:18:40.040 --> 00:18:46.040]  弟兄姊妹,道德究竟有沒有標準呢?
[00:18:46.040 --> 00:18:48.040]  道德是有標準的
[00:18:48.040 --> 00:18:51.040]  不過這個標準不是死板
[00:18:51.040 --> 00:18:54.040]  良心就是將這個標準
[00:18:54.040 --> 00:18:58.040]  來去應用在不同的處境裡面
[00:18:58.040 --> 00:18:59.040]  為什麼這樣說?
[00:18:59.040 --> 00:19:01.040]  當安息的時候
[00:19:01.040 --> 00:19:03.040]  這班所謂守律法的人
[00:19:03.040 --> 00:19:05.040]  他們就說不准救人
[00:19:05.040 --> 00:19:07.040]  不准醫人
[00:19:07.040 --> 00:19:11.040]  耶穌卻是那個時間去醫人,去救人
[00:19:11.040 --> 00:19:13.040]  他們就反對耶穌
[00:19:13.040 --> 00:19:15.040]  弟兄姊妹,律法
[00:19:15.040 --> 00:19:18.040]  道德第一樣,耶穌你有看
[00:19:18.040 --> 00:19:21.040]  是從心來到開始
[00:19:21.040 --> 00:19:23.040]  並且是要表裡一致
[00:19:23.040 --> 00:19:28.040]  第二,當你說道德的時候
[00:19:28.040 --> 00:19:30.040]  當你說抉擇的時候
[00:19:30.040 --> 00:19:33.040]  什麼的標準叫做好
[00:19:33.040 --> 00:19:37.040]  叫做對,叫做錯,叫做壞
[00:19:37.040 --> 00:19:40.040]  你用什麼標準來衡量呢?
[00:19:40.040 --> 00:19:43.040]  有人說用大多數人認為好的
[00:19:43.040 --> 00:19:45.040]  就是衡量標準
[00:19:45.040 --> 00:19:48.040]  對大多數人好的就是對的
[00:19:48.040 --> 00:19:51.040]  沒時間舉一些例子
[00:19:51.040 --> 00:19:52.040]  有些人說
[00:19:52.040 --> 00:19:54.040]  如果我的自由被限制
[00:19:54.040 --> 00:19:55.040]  那就叫做不好
[00:19:55.040 --> 00:20:00.040]  自由經濟,每個人都可以決定的
[00:20:00.040 --> 00:20:03.040]  你如果說定一個標準
[00:20:03.040 --> 00:20:05.040]  不准炒賣
[00:20:05.040 --> 00:20:07.040]  不准抬高價
[00:20:07.040 --> 00:20:10.040]  這樣就違反了自由經濟市場
[00:20:10.040 --> 00:20:12.040]  這樣就不對了
[00:20:12.040 --> 00:20:16.040]  這樣就不是一個好的律法
[00:20:16.040 --> 00:20:23.040]  當你去做抉擇的時候
[00:20:23.040 --> 00:20:25.040]  很多時候我們用什麼來衡量
[00:20:25.040 --> 00:20:28.040]  用錢成效來衡量
[00:20:28.040 --> 00:20:30.040]  用什麼來衡量呢?
[00:20:30.040 --> 00:20:33.040]  有一次,在這段聖經裡
