
[00:00:00.000 --> 00:00:05.280]  我們今天來看三文魚記上的22章
[00:02:27.960 --> 00:02:31.880]  阿道蘭洞可算是大衛的避難所
[00:02:31.880 --> 00:02:34.520]  他就躲在這個山洞裏面
[00:02:34.520 --> 00:02:36.960]  所以我記得在疫情裏面有人呼籲
[00:02:36.960 --> 00:02:39.440]  他說我們要躲在洞裏面
[00:02:39.440 --> 00:02:42.600]  回想起來的時候真的是封鎖了自己
[00:02:42.600 --> 00:02:44.240]  躲在一起
[00:02:44.240 --> 00:02:46.600]  但是疫情開始過去的時候就有人呼籲
[00:02:46.600 --> 00:02:50.360]  我們要出洞了 從洞裏面出來
[00:02:50.360 --> 00:02:52.920]  所以不要永遠躲在洞裏面
[00:02:52.920 --> 00:02:55.360]  事實上這段時間是逃難的時間
[00:02:55.360 --> 00:02:58.280]  所以他真的要在洞裏面
[00:02:58.280 --> 00:03:01.920]  在詩篇裏面時常提到這個避難所
[00:03:01.920 --> 00:03:03.400]  我們很熟悉的
[00:03:03.400 --> 00:03:06.120]  亦都提到這個洞穴
[00:03:06.120 --> 00:03:08.000]  或者在阿道蘭洞
[00:03:08.000 --> 00:03:10.600]  特別是指到當時所寫的
[00:03:10.600 --> 00:03:12.760]  這段時期有好幾篇詩篇
[00:03:12.760 --> 00:03:15.960]  在一些性侵學者研究
[00:03:15.960 --> 00:03:18.360]  就發覺起碼有三篇
[00:03:18.360 --> 00:03:23.880]  雖然他們時間不是按著詩篇的排序先後
[00:03:23.880 --> 00:03:28.120]  不過應該首先是寫詩篇142篇
[00:03:28.120 --> 00:03:30.480]  然後詩篇57篇
[00:03:30.480 --> 00:03:32.880]  然後還有一篇應該都是那段時間寫的
[00:03:32.880 --> 00:03:35.920]  就是肯定的是34篇
[00:03:35.920 --> 00:03:39.680]  是不是有人想進來招待
[00:03:43.800 --> 00:03:48.400]  所以我們先看看這裏的詩篇142篇
[00:03:48.400 --> 00:03:52.240]  這篇的詩題就叫做《求主眷顧》
[00:03:52.240 --> 00:03:56.600]  他寫著大衛在哪裏寫
[00:03:56.600 --> 00:04:00.800]  大衛在洞裏作的憤悔詩
[00:04:00.800 --> 00:04:02.400]  是不是很難看
[00:04:02.400 --> 00:04:04.000]  對不起
[00:04:04.000 --> 00:04:06.760]  因為我們有時在電腦裏面看得很清楚出來的時候
[00:04:06.760 --> 00:04:10.080]  我忘記了橙色比較難看
[00:04:10.080 --> 00:04:12.920]  考考你的眼力
[00:04:12.920 --> 00:04:18.920]  大衛在洞裏作的憤悔詩
[00:04:18.920 --> 00:04:21.680]  乃是祈禱
[00:04:21.680 --> 00:04:22.960]  這節應該容易看一點
[00:04:22.960 --> 00:04:23.760]  我們一起讀好嗎
[00:04:23.760 --> 00:04:25.000]  請讀下第五節
[00:04:25.000 --> 00:04:26.440]  耶和華
[00:04:26.440 --> 00:04:29.000]  我曾向你哀求
[00:04:29.000 --> 00:04:32.360]  我說你是我的避難所
[00:04:32.360 --> 00:04:34.120]  在沒人之地
[00:04:34.120 --> 00:04:36.520]  你是我的福分
[00:04:36.520 --> 00:04:38.040]  所以詩篇第142篇
[00:04:38.040 --> 00:04:39.800]  這個詩題就很清楚了
[00:04:39.800 --> 00:04:42.320]  說到他在洞裏面寫的憤悔詩
[00:04:42.320 --> 00:04:44.000]  是一篇祈禱
[00:04:44.000 --> 00:04:45.160]  然後第五節就很清楚
[00:04:45.160 --> 00:04:46.360]  耶和華說
[00:04:46.360 --> 00:04:48.960]  我曾向你哀求
[00:04:48.960 --> 00:04:52.720]  我說你是我的避難所
[00:04:52.720 --> 00:04:53.800]  在沒人之地
[00:04:53.800 --> 00:04:55.600]  你是我的福分
[00:04:55.600 --> 00:04:56.920]  所以他體會到
[00:04:56.920 --> 00:04:58.880]  其他所有的人可能都離開
[00:04:58.880 --> 00:05:00.080]  有些死了
[00:05:00.080 --> 00:05:03.240]  但是唯有在神的裏面
[00:05:03.240 --> 00:05:06.320]  我們能夠找到真正的福分
[00:05:06.320 --> 00:05:10.080]  第二篇就是詩篇第57篇
[00:05:10.080 --> 00:05:14.320]  留意這篇詩題也是橙色的
[00:05:14.320 --> 00:05:15.160]  分別了
[00:05:15.160 --> 00:05:18.560]  這篇叫《求主詩援》
[00:05:18.560 --> 00:05:20.320]  我們看看這篇詩題
[00:05:20.320 --> 00:05:23.080]  大衛逃避蘇羅
[00:05:23.080 --> 00:05:25.920]  藏在洞裏那時
[00:05:25.920 --> 00:05:28.880]  他作者金詩
[00:05:28.880 --> 00:05:30.640]  交給令長
[00:05:30.640 --> 00:05:33.640]  調用幽妖毀壞
[00:05:33.640 --> 00:05:36.080]  所以這篇詩又在哪裏寫
[00:05:36.080 --> 00:05:38.760]  在洞裏面逃避蘇羅的時候
[00:05:38.760 --> 00:05:40.680]  大衛有幾篇叫《金詩》
[00:05:40.680 --> 00:05:41.880]  即是詩中之詩
[00:05:41.880 --> 00:05:44.760]  其中這篇就是《金詩》
[00:05:44.760 --> 00:05:46.320]  交給令長即是可以唱的
[00:05:46.320 --> 00:05:47.800]  是一篇詩來的
[00:05:47.800 --> 00:05:49.280]  意思就是說
[00:05:49.280 --> 00:05:51.040]  《求主詩援》
[00:05:51.040 --> 00:05:53.160]  幽妖毀壞
[00:05:53.160 --> 00:05:54.360]  第一節是這樣說
[00:05:54.360 --> 00:05:55.280]  我們一起讀第一節
[00:05:55.280 --> 00:05:55.800]  請讀
[00:05:55.800 --> 00:05:56.840]  上帝啊
[00:05:56.840 --> 00:05:59.720]  求你憐恤我憐憫我
[00:05:59.720 --> 00:06:02.720]  因為我的心投靠你
[00:06:02.720 --> 00:06:07.120]  我要投靠在你翅膀的任下
[00:06:07.120 --> 00:06:09.680]  等到災害過去
[00:06:09.680 --> 00:06:12.160]  很明顯這裏是指他的祈禱
[00:06:12.160 --> 00:06:13.360]  他的哀求
[00:06:13.360 --> 00:06:15.320]  他的詩歌
[00:06:15.320 --> 00:06:17.920]  他說我的心投靠你
[00:06:17.920 --> 00:06:21.320]  我要投靠在你翅膀的任下
[00:06:21.320 --> 00:06:22.760]  所以這裏是指明
[00:06:22.760 --> 00:06:25.560]  大衛那種投靠神的心
[00:06:25.560 --> 00:06:26.920]  他知道所有其他東西
[00:06:26.920 --> 00:06:28.400]  都不是他真正的倚靠
[00:06:28.400 --> 00:06:30.680]  他來去投靠這位
[00:06:30.680 --> 00:06:32.720]  去任避他
[00:06:32.720 --> 00:06:34.840]  保護他的上帝
[00:06:34.840 --> 00:06:38.280]  最後一篇是34篇
[00:06:38.280 --> 00:06:43.040]  詩題是在這段階段裏寫的
[00:06:43.040 --> 00:06:45.080]  這篇是重讚
[00:06:45.080 --> 00:06:46.800]  重讚上帝的美善
[00:06:46.800 --> 00:06:49.520]  所以學者認為這篇是後過
[00:06:49.520 --> 00:06:51.000]  剛才那兩篇的
[00:06:51.000 --> 00:06:53.000]  所以這就是大衛在
[00:06:53.000 --> 00:06:55.640]  亞比米勒面前裝瘋
[00:06:55.640 --> 00:06:58.440]  就是指到他後來離開了這個洞
[00:06:58.440 --> 00:07:00.280]  剛剛離開的時候
[00:07:00.280 --> 00:07:03.480]  他就去到亞比米勒的王面前
[00:07:03.480 --> 00:07:05.720]  但當時問題還未解決
[00:07:05.720 --> 00:07:08.440]  但他已經獻上他的讚美
[00:07:08.440 --> 00:07:10.440]  因為神一直保守到他
[00:07:10.440 --> 00:07:12.840]  所以看第八節
[00:07:12.840 --> 00:07:13.440]  就這樣說
[00:07:13.440 --> 00:07:14.200]  我們一起讀好嗎
[00:07:14.200 --> 00:07:15.040]  請讀
[00:07:15.040 --> 00:07:18.600]  你們要嘗嘗主恩的滋味
[00:07:18.600 --> 00:07:21.560]  便知道他是美善
[00:07:21.560 --> 00:07:24.680]  投靠他的人有福了
[00:07:24.680 --> 00:07:28.680]  所以就指到他經歷過投靠神的
[00:07:28.680 --> 00:07:30.880]  是什麼話
[00:07:30.880 --> 00:07:32.160]  是有福的
[00:07:32.160 --> 00:07:33.440]  所以他投靠神是有福的
[00:07:33.440 --> 00:07:34.920]  所以他就呼籲
[00:07:34.920 --> 00:07:38.640]  你們也要嘗嘗主恩的滋味
[00:07:38.640 --> 00:07:41.320]  便知道上帝的美善
[00:07:41.320 --> 00:07:43.520]  know that he is good
[00:07:43.520 --> 00:07:45.000]  知道上帝的美善
[00:07:45.000 --> 00:07:47.400]  投靠他的人是有福的
[00:07:47.400 --> 00:07:49.120]  這個是作見證
[00:07:49.120 --> 00:07:52.960]  即是他投靠神之後出來的見證
[00:07:52.960 --> 00:07:54.240]  問題還未過去
[00:07:54.240 --> 00:07:55.560]  心境改變了
[00:07:55.560 --> 00:07:58.440]  成為一個讚美上帝的心境
[00:07:58.440 --> 00:08:01.720]  而且呼籲人都要來投靠這位上帝
[00:08:01.720 --> 00:08:05.480]  因為祂實在是我們人生的避難所
[00:08:05.480 --> 00:08:07.480]  這個在洞穴裏面經歷
[00:08:07.480 --> 00:08:09.000]  神是他的避難所
[00:08:09.000 --> 00:08:10.800]  是一個很真實的感覺
[00:08:10.800 --> 00:08:13.800]  因為在洞裏面是一個避難的地方
[00:08:13.800 --> 00:08:18.080]  而他不只是覺得暫時在環境上
[00:08:18.080 --> 00:08:20.800]  避開這些災難或者攻擊
[00:08:20.800 --> 00:08:23.480]  他是感受到他的心靈
[00:08:23.480 --> 00:08:26.240]  和他的生命在人生當中
[00:08:26.240 --> 00:08:28.560]  上帝就是他的任避
[00:08:28.560 --> 00:08:30.360]  是他的避難所
[00:08:30.360 --> 00:08:33.240]  所以他勸導人來投靠神
[00:08:33.240 --> 00:08:34.160]  投靠神
[00:08:34.160 --> 00:08:36.560]  好像他一樣經歷一樣
[00:08:36.560 --> 00:08:39.520]  所以我們回到撒梅記二十二章
[00:08:39.520 --> 00:08:40.720]  第一和第二節
[00:08:40.720 --> 00:08:42.160]  我們今次讀第二節
[00:08:42.160 --> 00:08:44.000]  我們從第一節第二節
[00:08:44.000 --> 00:08:45.880]  讀完這兩節
[00:08:45.880 --> 00:08:46.840]  請讀
[00:08:46.840 --> 00:08:49.400]  大衛就離開那裏
[00:08:49.400 --> 00:08:51.800]  逃到阿道蘭洞
[00:08:51.800 --> 00:08:56.680]  他的弟兄和他父親的全家聽見了
[00:08:56.680 --> 00:08:59.880]  就都下到他那裏
[00:08:59.880 --> 00:09:02.240]  凡受困逼的
[00:09:02.240 --> 00:09:03.640]  欠債的
[00:09:03.640 --> 00:09:05.720]  心裏苦惱的
[00:09:05.720 --> 00:09:08.800]  都聚集到大衛那裏
[00:09:08.800 --> 00:09:12.160]  大衛就作他們的頭目
[00:09:12.160 --> 00:09:15.920]  跟隨他的約有四百人
[00:09:15.920 --> 00:09:19.600]  所以我們知道不單止他的父家弟兄
[00:09:19.600 --> 00:09:20.880]  全家
[00:09:20.880 --> 00:09:23.840]  而且有很多很多這些人
[00:09:23.840 --> 00:09:25.720]  這些人全部都是什麼人
[00:09:25.720 --> 00:09:27.800]  全部都是受困逼的
[00:09:27.800 --> 00:09:30.880]  欠債的 心裏苦惱的
[00:09:30.880 --> 00:09:34.080]  這個只是代表著我們人世間
[00:09:34.080 --> 00:09:35.360]  各樣的
[00:09:35.360 --> 00:09:37.480]  我們所面對的問題
[00:09:37.480 --> 00:09:40.200]  今天這個世界就是充滿著各樣這些問題
[00:09:40.200 --> 00:09:41.200]  所以其實我們
[00:09:41.200 --> 00:09:43.480]  每一個人都好像這些人一樣
[00:09:43.480 --> 00:09:47.320]  受困逼的 欠債的 心裏苦惱的
[00:09:47.320 --> 00:09:51.040]  但是他們就好像大衛一樣聚集到他那裏
[00:09:51.040 --> 00:09:54.040]  大衛就作他們的頭目
[00:09:54.040 --> 00:09:56.480]  當時有多少人
[00:09:56.480 --> 00:09:58.760]  有很多人 幾百人那麼多
[00:09:58.760 --> 00:10:01.480]  就好像梁山英雄一樣
[00:10:01.480 --> 00:10:02.880]  全部都去了
[00:10:02.880 --> 00:10:04.560]  那個就是
[00:10:04.560 --> 00:10:08.120]  這些本來是
[00:10:08.120 --> 00:10:09.320]  可能是
[00:10:09.320 --> 00:10:12.120]  流氓 匪類
[00:10:12.120 --> 00:10:13.760]  流浪
[00:10:13.760 --> 00:10:15.240]  很痛苦
[00:10:15.240 --> 00:10:19.720]  但是他們去投靠大衛
[00:10:19.720 --> 00:10:22.320]  所以我們見到在
[00:10:22.320 --> 00:10:25.920]  這裏有一種很大的預表性
[00:10:25.920 --> 00:10:28.480]  詹正義的牧師
[00:10:28.480 --> 00:10:29.720]  是我的一位良師
[00:10:29.720 --> 00:10:31.680]  他寫了對大衛很多研究
[00:10:31.680 --> 00:10:33.320]  其中有一篇文章
[00:10:33.320 --> 00:10:36.120]  叫做《阿道難動的大衛》
[00:10:36.120 --> 00:10:37.560]  《阿道難動的大衛》
[00:10:37.560 --> 00:10:39.000]  我們可以見到
[00:10:39.000 --> 00:10:41.640]  就是講到這段的事情
[00:10:41.640 --> 00:10:43.240]  他說大衛在逃難的時候
[00:10:43.240 --> 00:10:46.760]  到處投靠別人的那些人
[00:10:46.760 --> 00:10:48.960]  就去到他那裏
[00:10:48.960 --> 00:10:52.760]  之後有很多這些人就投靠他
[00:10:52.760 --> 00:10:56.320]  在這裏他實在是學到投靠耶和華
[00:10:56.320 --> 00:10:58.880]  找到上帝是他的避難所
[00:10:58.880 --> 00:11:00.800]  所以他就呼籲更多的人
[00:11:00.800 --> 00:11:01.840]  來到好像他那樣
[00:11:01.840 --> 00:11:03.560]  來到投靠上帝
[00:11:03.560 --> 00:11:05.160]  所以這個就是有一種的
[00:11:05.160 --> 00:11:06.960]  不單止是當時的處境
[00:11:06.960 --> 00:11:07.880]  避難的處境
[00:11:07.880 --> 00:11:10.800]  也是大衛的心境
[00:11:10.800 --> 00:11:12.160]  是他一種的
[00:11:12.160 --> 00:11:14.600]  靈命的影響力
[00:11:14.600 --> 00:11:16.440]  好像讓其他這些的人
[00:11:16.440 --> 00:11:17.760]  都來到他那裏
[00:11:17.760 --> 00:11:20.240]  來到好像他一樣
[00:11:20.240 --> 00:11:21.760]  去投靠上帝
[00:11:21.760 --> 00:11:24.400]  找到真正的避難所
[00:11:24.400 --> 00:11:27.400]  所以這裏其實可以說是一種預表性
[00:11:27.400 --> 00:11:30.560]  其實在舊約聖經
[00:11:30.560 --> 00:11:33.080]  差不多每一本書都有預表性
[00:11:33.080 --> 00:11:34.120]  到了新約的時候
[00:11:34.120 --> 00:11:35.440]  當耶穌基督來到的時候
[00:11:35.440 --> 00:11:38.760]  就逐漸將這些預表揭露出來
[00:11:38.760 --> 00:11:41.320]  原來阿伯拉罕獻以撒
[00:11:41.320 --> 00:11:44.400]  是預表神獻耶穌基督
[00:11:44.400 --> 00:11:46.880]  所以好像類似這些預表
[00:11:46.880 --> 00:11:49.080]  在這裏預表性可以說
[00:11:49.080 --> 00:11:50.480]  大衛就是他們的頭目
[00:11:50.480 --> 00:11:52.400]  就好像今天主耶穌基督
[00:11:52.400 --> 00:11:58.280]  是我們這些困所流離的迷羊的主
[00:11:58.280 --> 00:12:00.560]  當我們來投靠這位主
[00:12:00.560 --> 00:12:04.160]  讓基督成為我們人生的主宰
[00:12:04.160 --> 00:12:07.400]  教會就是以耶穌基督為首
[00:12:07.400 --> 00:12:09.200]  所以生命就開始改變
[00:12:09.200 --> 00:12:10.480]  因為人不能夠找到
[00:12:10.480 --> 00:12:12.680]  真正在這個混亂世界
[00:12:12.680 --> 00:12:14.120]  心靈空虛
[00:12:14.120 --> 00:12:16.720]  我們罪惡污染的人生當中
[00:12:16.720 --> 00:12:19.440]  找到避難所
[00:12:19.440 --> 00:12:22.960]  以致我們能夠生命有改變
[00:12:22.960 --> 00:12:24.720]  所以好像今天我們每一個
[00:12:24.720 --> 00:12:26.200]  在教會裏面的弟兄姊妹
[00:12:26.200 --> 00:12:27.400]  或者你還未信耶穌
[00:12:27.400 --> 00:12:29.320]  在網上如果你參加的
[00:12:29.320 --> 00:12:33.440]  你明白到我們失散流離的人生
[00:12:33.440 --> 00:12:37.760]  是充滿著混亂和不安的這個世代
[00:12:37.760 --> 00:12:39.760]  真正的避難所
[00:12:39.760 --> 00:12:41.880]  就是主耶穌基督
[00:12:41.880 --> 00:12:46.280]  在當時大衛成為他們的引導
[00:12:46.280 --> 00:12:48.680]  可以說是好像牧羊他們一樣
[00:12:48.680 --> 00:12:54.120]  帶領他們去尋找大衛所投靠的這位主
[00:12:54.120 --> 00:12:56.040]  所以今天也是我們的需要
[00:12:56.040 --> 00:12:57.080]  在這個避難所裏面
[00:12:57.080 --> 00:12:59.200]  我們可以看見有些什麼的轉變
[00:12:59.200 --> 00:13:01.200]  有些什麼的影響呢
[00:13:01.200 --> 00:13:03.240]  第一我們看見這個避難所
[00:13:03.240 --> 00:13:08.840]  就是使關係分離者的重建
[00:13:08.840 --> 00:13:12.800]  這個就是避難所裏面奇妙的轉變
[00:13:12.800 --> 00:13:14.160]  因為第一節很明顯說
[00:13:14.160 --> 00:13:15.920]  他說大衛就離開那裡
[00:13:15.920 --> 00:13:23.320]  逃到阿杜蘭洞他的弟兄和他父親的全家聽見了
[00:13:23.320 --> 00:13:26.320]  就都下到他那裏去了
[00:13:26.320 --> 00:13:27.240]  哎呀這裏很寶貴
[00:13:27.240 --> 00:13:30.640]  他說他的弟兄和他父親的全家
[00:13:30.640 --> 00:13:34.240]  請問這些是什麼人來的
[00:13:34.240 --> 00:13:36.080]  家人
[00:13:36.080 --> 00:13:37.720]  如果大家還記得
[00:13:37.720 --> 00:13:40.240]  最初大衛在他的家裏面
[00:13:40.240 --> 00:13:43.440]  和這些家人的關係是怎樣的
[00:13:43.440 --> 00:13:44.360]  不是太好是吧
[00:13:44.360 --> 00:13:49.320]  因為我們知道他爸爸忽視了他
[00:13:49.320 --> 00:13:50.840]  每個兒子都有份
[00:13:50.840 --> 00:13:52.520]  大衛沒有份
[00:13:52.520 --> 00:13:55.360]  叫他做看養
[00:13:55.360 --> 00:13:58.280]  叫他去做信差
[00:13:58.280 --> 00:14:02.440]  叫他做那些不太重要的事
[00:14:02.440 --> 00:14:05.480]  阿哥那些重要的人
[00:14:05.480 --> 00:14:08.400]  所以就去到參軍
[00:14:08.400 --> 00:14:11.160]  做將領
[00:14:11.160 --> 00:14:14.720]  那些阿哥和他的關係好不好
[00:14:14.720 --> 00:14:15.880]  不好是吧
[00:14:15.880 --> 00:14:19.120]  他爸爸特意叫他送一些糧食
[00:14:19.120 --> 00:14:21.160]  送一些問候
[00:14:21.160 --> 00:14:22.360]  叫他報一下平安
[00:14:22.360 --> 00:14:23.800]  一見到大衛
[00:14:23.800 --> 00:14:25.000]  第一句說話
[00:14:25.000 --> 00:14:25.880]  豈有此理
[00:14:25.880 --> 00:14:27.560]  你為什麼不看養
[00:14:27.560 --> 00:14:28.960]  大罵他一輪
[00:14:28.960 --> 00:14:30.560]  他說你在那裏看熱鬧
[00:14:30.560 --> 00:14:33.800]  你是不盡忠職守
[00:14:33.800 --> 00:14:35.280]  無端端給他一些罪名
[00:14:35.280 --> 00:14:37.040]  痛罵他一輪
[00:14:37.040 --> 00:14:41.760]  可見在阿哥在爸爸的心目中
[00:14:41.760 --> 00:14:44.440]  大衛沒有什麼地位
[00:14:44.440 --> 00:14:49.880]  而且可以說關係不是那麼好
[00:14:49.880 --> 00:14:53.360]  很多時候被他們鄙視
[00:14:53.360 --> 00:14:54.920]  被他們貶低
[00:14:54.920 --> 00:14:57.760]  被他們覺得你不重要
[00:14:57.760 --> 00:14:59.320]  這個真的很痛苦
[00:14:59.320 --> 00:15:03.920]  不知道我們有沒有在這樣的家庭裏長大
[00:15:03.920 --> 00:15:07.000]  一定會後來影響我們自己很多
[00:15:07.000 --> 00:15:10.080]  想到很多時候沒有家庭的溫暖
[00:15:10.080 --> 00:15:12.680]  沒有家人的肯定
[00:15:12.680 --> 00:15:18.000]  沒有家裏的溫暖和愛
[00:15:18.000 --> 00:15:20.120]  一定會影響日後
[00:15:20.120 --> 00:15:23.360]  所以很寶貴的就是我們今天基督教
[00:15:23.360 --> 00:15:24.880]  不單止有一個信仰
[00:15:24.880 --> 00:15:25.680]  還有一個神
[00:15:25.680 --> 00:15:28.080]  然後我們有天父接納我們
[00:15:28.080 --> 00:15:29.600]  我們能夠得到醫治
[00:15:29.600 --> 00:15:32.520]  我們能夠得到神無條件的愛
[00:15:32.520 --> 00:15:35.600]  可以幫助我們來重建我們的心靈
[00:15:35.600 --> 00:15:37.000]  重建我們的人生
[00:15:37.000 --> 00:15:38.960]  重建我們的關係
[00:15:38.960 --> 00:15:40.800]  在這裏我們看到很奇妙
[00:15:40.800 --> 00:15:43.080]  當時這些家人
[00:15:43.080 --> 00:15:46.240]  他父家竟然投靠大衛
[00:15:46.240 --> 00:15:50.240]  當然可能是因為大衛後來不同了
[00:15:50.240 --> 00:15:54.000]  從一個無名小卒變成什麼
[00:15:54.000 --> 00:15:56.160]  變成戰士長
[00:15:56.160 --> 00:16:00.600]  當時他打贏了哥利亞
[00:16:00.600 --> 00:16:07.800]  後來承諾全家都免他們的納稅
[00:16:07.800 --> 00:16:11.480]  所以無端端真的因為這個兒子
[00:16:11.480 --> 00:16:13.760]  全家都得益
[00:16:13.760 --> 00:16:20.920]  所以當場刮目相看
[00:16:20.920 --> 00:16:22.480]  不過你要留意
[00:16:22.480 --> 00:16:25.360]  其實當時大衛是逃難的
[00:16:25.360 --> 00:16:27.520]  所以不是他得好處的時候
[00:16:27.520 --> 00:16:31.080]  不是因為這個兒子做官所以我們得好處
[00:16:31.080 --> 00:16:33.800]  逃難的時候都去他那裏
[00:16:33.800 --> 00:16:36.360]  就證明不只是因為好處
[00:16:36.360 --> 00:16:41.800]  他的哥哥本來是做蘇俄的戰士
[00:16:41.800 --> 00:16:43.600]  一些官長
[00:16:43.600 --> 00:16:45.880]  但當大衛做戰士長的時候
[00:16:45.880 --> 00:16:48.200]  相信很自然
[00:16:48.200 --> 00:16:53.160]  這些哥哥可能都做他的戰士之一
[00:16:53.160 --> 00:16:57.400]  但這個時候也不是因為跟著大衛做他的戰士
[00:16:57.400 --> 00:16:59.040]  戰士的兵
[00:16:59.040 --> 00:17:01.000]  所以要跟著他來
[00:17:01.000 --> 00:17:02.000]  肯定不是
[00:17:02.000 --> 00:17:03.760]  因為他正在逃難
[00:17:03.760 --> 00:17:05.240]  如果要自保
[00:17:05.240 --> 00:17:06.760]  多大都不要跟著他
[00:17:06.760 --> 00:17:08.920]  如果要找人保障
[00:17:08.920 --> 00:17:10.200]  我是大衛的家人
[00:17:10.200 --> 00:17:11.920]  萬一蘇俄殺了我怎麼辦
[00:17:11.920 --> 00:17:15.600]  我找其他比較安全的地方
[00:17:15.600 --> 00:17:16.800]  還跟著大衛
[00:17:16.800 --> 00:17:19.400]  反正殺大衛也殺了你
[00:17:19.400 --> 00:17:24.360]  所以很明顯這裡不是他們因為好處
[00:17:24.360 --> 00:17:27.800]  或者已經是跟著大衛
[00:17:27.800 --> 00:17:29.200]  而是他們真的
[00:17:29.200 --> 00:17:33.520]  他說他的弟兄和全家聽見了
[00:17:33.520 --> 00:17:35.400]  這個他們可以選擇的
[00:17:35.400 --> 00:17:38.240]  就到下渡他那裏去
[00:17:38.240 --> 00:17:42.320]  所以這個是他們選擇去大衛那裏
[00:17:42.320 --> 00:17:47.640]  我見到當時他們這段關係已經重建起來
[00:17:47.640 --> 00:17:50.160]  是一個美好的一種關係
[00:17:50.160 --> 00:17:51.680]  無論你怎樣也好
[00:17:51.680 --> 00:17:54.160]  我們都會跟從你
[00:17:54.160 --> 00:17:56.760]  這個是不簡單的事
[00:17:56.760 --> 00:17:59.800]  所以這裏我們見到實在是很寶貴的
[00:17:59.800 --> 00:18:02.120]  大衛又證明是好的
[00:18:02.120 --> 00:18:04.760]  跟著我們看見第三第四節
[00:18:04.760 --> 00:18:06.320]  我們讀完它,請讀
[00:18:06.320 --> 00:18:11.160]  大衛從那裏往摩亞的米斯巴去
[00:18:11.160 --> 00:18:13.560]  對阿亞王說
[00:18:13.560 --> 00:18:17.000]  求你容我父母搬來
[00:18:17.000 --> 00:18:19.000]  住在你們這裏
[00:18:19.000 --> 00:18:22.880]  等我知道上帝要為我怎用行
[00:18:22.880 --> 00:18:26.840]  大衛領他父母到摩亞王面前
[00:18:26.840 --> 00:18:30.360]  大衛住山寨多少日子
[00:18:30.360 --> 00:18:35.720]  他父母也住摩亞王那裏多少日子
[00:18:35.720 --> 00:18:38.120]  大家明白這個意思嗎
[00:18:38.120 --> 00:18:41.240]  所以其實可以投靠誰
[00:18:41.240 --> 00:18:43.160]  可以投靠摩亞
[00:18:43.160 --> 00:18:44.720]  父母來到他那裏
[00:18:44.720 --> 00:18:46.200]  大衛知道不安全的
[00:18:46.200 --> 00:18:47.800]  你投靠我不好
