
[00:00:00.000 --> 00:00:04.000]  讓我們一齊的同聲祈禱
[00:04:25.000 --> 00:04:28.000]  荷西亞書正正是一個這樣的訊息
[00:04:28.000 --> 00:04:30.000]  打入我們的生命
[00:04:30.000 --> 00:04:32.000]  就以荷西亞書一至三章
[00:04:32.000 --> 00:04:34.000]  它用一個夫婦的愛
[00:04:34.000 --> 00:04:36.000]  去說有時真的
[00:04:36.000 --> 00:04:38.000]  我們感受到在夫婦
[00:04:38.000 --> 00:04:40.000]  雖然沒有像荷西亞
[00:04:40.000 --> 00:04:43.000]  這麼嚴峻的環境
[00:04:43.000 --> 00:04:47.000]  但有時夫婦都可能停滯了
[00:04:47.000 --> 00:04:50.000]  溝通停了十年八載都可以
[00:04:50.000 --> 00:04:52.000]  所以我們在子女面前
[00:04:52.000 --> 00:04:54.000]  可能仍然是一對夫婦
[00:04:54.000 --> 00:04:55.000]  甚至在人眼中
[00:04:55.000 --> 00:04:57.000]  是一對幾好的夫婦
[00:04:57.000 --> 00:04:59.000]  但可能生命已經
[00:04:59.000 --> 00:05:02.000]  在兩人口子裡已經停了下來
[00:05:02.000 --> 00:05:05.000]  又或者在四至十四章裡面
[00:05:05.000 --> 00:05:09.000]  荷西亞書更加切入正路地說
[00:05:09.000 --> 00:05:12.000]  以色列人你有什麼不是
[00:05:12.000 --> 00:05:14.000]  有什麼問題
[00:05:14.000 --> 00:05:18.000]  直到神直接先知他的經歷
[00:05:18.000 --> 00:05:20.000]  去講白一些給以色列人
[00:05:20.000 --> 00:05:22.000]  希望他們只有一件事
[00:05:22.000 --> 00:05:25.000]  就是生命能夠好像在第十一至十四章
[00:05:25.000 --> 00:05:27.000]  其實是一個很強的訊息
[00:05:27.000 --> 00:05:28.000]  回歸
[00:05:28.000 --> 00:05:30.000]  或者叫悔改
[00:05:30.000 --> 00:05:32.000]  今天在這個地方
[00:05:32.000 --> 00:05:34.000]  我們就一起來思想
[00:05:34.000 --> 00:05:36.000]  荷西亞書裡面
[00:05:36.000 --> 00:05:38.000]  第十三章裡面
[00:05:38.000 --> 00:05:41.000]  它講了很多樣東西
[00:05:41.000 --> 00:05:43.000]  但是它是在講
[00:05:43.000 --> 00:05:46.000]  由第二至十二章歸納了
[00:05:46.000 --> 00:05:49.000]  以色列人有五樣東西
[00:05:49.000 --> 00:05:52.000]  或者我們稱它做五宗罪
[00:05:52.000 --> 00:05:54.000]  令到以色列人的生命
[00:05:54.000 --> 00:05:56.000]  即或有很多的恩典
[00:05:56.000 --> 00:05:59.000]  但是都失落
[00:05:59.000 --> 00:06:03.000]  我們一起來思想第一樣東西
[00:06:03.000 --> 00:06:09.000]  他們處高位,大卻拜偶像
[00:06:09.000 --> 00:06:11.000]  聖經這裡說
[00:06:11.000 --> 00:06:15.000]  居處高位,但侍奉巴黎
[00:06:15.000 --> 00:06:18.000]  犯罪當中就死了
[00:06:18.000 --> 00:06:20.000]  而且罪上加罪
[00:06:20.000 --> 00:06:24.000]  因此必如早晨的雲霧
[00:06:24.000 --> 00:06:26.000]  速散的甘露
[00:06:26.000 --> 00:06:28.000]  慷悲被狂風吹去
[00:06:28.000 --> 00:06:31.000]  燕氣騰於窗外
[00:06:31.000 --> 00:06:38.000]  雲霧,甘露,慷悲和燕氣
[00:06:38.000 --> 00:06:42.000]  全部可以一瞬之間消失
[00:06:42.000 --> 00:06:44.000]  神用這個判語
[00:06:44.000 --> 00:06:46.000]  在第十三章裡面
[00:06:46.000 --> 00:06:48.000]  總是每一次講完
[00:06:48.000 --> 00:06:52.000]  就會有一些很嚴厲的判語
[00:06:52.000 --> 00:06:54.000]  因為神所愛的
[00:06:54.000 --> 00:06:56.000]  祂告訴你,我一定管教
[00:06:56.000 --> 00:06:58.000]  所以他們好像雲霧
[00:06:58.000 --> 00:06:59.000]  他們好像甘露
[00:06:59.000 --> 00:07:00.000]  他們好像慷悲
[00:07:00.000 --> 00:07:02.000]  他們好像燕氣
[00:07:02.000 --> 00:07:05.000]  只是表示了他們很快會消失
[00:07:05.000 --> 00:07:07.000]  這是神的預示
[00:07:07.000 --> 00:07:09.000]  這是神的警告
[00:07:09.000 --> 00:07:10.000]  但問題就是
[00:07:10.000 --> 00:07:12.000]  當他們居於高處的時候
[00:07:12.000 --> 00:07:15.000]  作為我們今天每一個弟兄姊妹
[00:07:15.000 --> 00:07:17.000]  我們不一定在教會
[00:07:17.000 --> 00:07:18.000]  在職場
[00:07:18.000 --> 00:07:20.000]  或者在其他的地方
[00:07:20.000 --> 00:07:22.000]  我們居於很高的位置
[00:07:22.000 --> 00:07:24.000]  但我們總有一個位置
[00:07:24.000 --> 00:07:25.000]  在家庭裡面
[00:07:25.000 --> 00:07:27.000]  你可以是一個爸爸媽媽
[00:07:27.000 --> 00:07:29.000]  都居於一個位置
[00:07:29.000 --> 00:07:31.000]  在同事當中
[00:07:31.000 --> 00:07:34.000]  你越來越成為一個老年的職員
[00:07:34.000 --> 00:07:35.000]  甚至乎同事
[00:07:35.000 --> 00:07:37.000]  甚至乎你是一個主任
[00:07:37.000 --> 00:07:38.000]  在教會裡面
[00:07:38.000 --> 00:07:41.000]  你不一定是那個負責的牧師
[00:07:41.000 --> 00:07:45.000]  但你可以是那個帶領團契的牧者
[00:07:45.000 --> 00:07:47.000]  這一切都告訴我們
[00:07:47.000 --> 00:07:49.000]  在高位的裡面
[00:07:49.000 --> 00:07:52.000]  高不一定是高處不勝寒
[00:07:52.000 --> 00:07:54.000]  而是因為在祂的裡面
[00:07:54.000 --> 00:07:57.000]  祂有著一個位置,一個位份
[00:07:57.000 --> 00:07:59.000]  但聖經就說當以色列人
[00:07:59.000 --> 00:08:02.000]  他成為在神和萬族之間
[00:08:02.000 --> 00:08:03.000]  一個的代表
[00:08:03.000 --> 00:08:06.000]  甚至乎他的位置居高
[00:08:06.000 --> 00:08:09.000]  就是因為神一直捧他
[00:08:09.000 --> 00:08:10.000]  不是
[00:08:10.000 --> 00:08:12.000]  神一直帶領他
[00:08:12.000 --> 00:08:15.000]  因為神對每一個屬他的子民
[00:08:15.000 --> 00:08:19.000]  都有一種找位份裡面的期望
[00:08:19.000 --> 00:08:20.000]  但聖經就說
[00:08:20.000 --> 00:08:22.000]  當他們在這個高位的時候
[00:08:22.000 --> 00:08:24.000]  就侍奉巴力
[00:08:24.000 --> 00:08:28.000]  巴力是迦南的龍神
[00:08:28.000 --> 00:08:30.000]  即是龍葉的神
[00:08:30.000 --> 00:08:32.000]  他們入鄉隨俗
[00:08:32.000 --> 00:08:34.000]  但是他們不能夠活出
[00:08:34.000 --> 00:08:38.000]  在入世而不屬世的生命
[00:08:38.000 --> 00:08:44.000]  所以他們在巴力當中犯罪致死
[00:08:44.000 --> 00:08:47.000]  所以神先至這麼重的宣判
[00:08:47.000 --> 00:08:48.000]  如果你走這條路
[00:08:48.000 --> 00:08:50.000]  一定會變成雲霧
[00:08:50.000 --> 00:08:56.000]  甘露、慷悲和嫣氣
[00:08:56.000 --> 00:08:59.000]  今天在我們的生命裡面
[00:08:59.000 --> 00:09:01.000]  我們會不會像一位
[00:09:01.000 --> 00:09:07.000]  在銀行做了二十多年的高級行政人員
[00:09:07.000 --> 00:09:08.000]  當有一次
[00:09:08.000 --> 00:09:12.000]  一個銀行要在某個地方
[00:09:12.000 --> 00:09:14.000]  開一個新的舖位
[00:09:14.000 --> 00:09:17.000]  他既然是高級行政人員
[00:09:17.000 --> 00:09:19.000]  他就要踏足去到這個地方
[00:09:19.000 --> 00:09:21.000]  在開幕的時候
[00:09:21.000 --> 00:09:23.000]  做了一個儀式
[00:09:23.000 --> 00:09:25.000]  就是連鬼佬在內
[00:09:25.000 --> 00:09:28.000]  都是參拜天地、參拜神的時候
[00:09:28.000 --> 00:09:30.000]  他不其然
[00:09:30.000 --> 00:09:32.000]  他都去拜
[00:09:32.000 --> 00:09:34.000]  但是不要忘記
[00:09:34.000 --> 00:09:36.000]  他在某個教會裡面
[00:09:36.000 --> 00:09:39.000]  已經居當
[00:09:39.000 --> 00:09:41.000]  在侍奉的行列當中
[00:09:41.000 --> 00:09:43.000]  甚至乎沒有執事
[00:09:43.000 --> 00:09:48.000]  都有類似的崗位
[00:09:48.000 --> 00:09:50.000]  由於他
[00:09:50.000 --> 00:09:53.000]  所以他的弟兄姊妹開始質疑
[00:09:53.000 --> 00:09:58.000]  究竟什麼叫做侍奉真神
[00:09:58.000 --> 00:10:00.000]  就求神幫助我們
[00:10:00.000 --> 00:10:02.000]  去看到自己的日子裡面
[00:10:02.000 --> 00:10:04.000]  雖然我們今天不會像他那樣
[00:10:04.000 --> 00:10:06.000]  開光或者拜什麼
[00:10:06.000 --> 00:10:10.000]  但可能我們崇拜的是我們的權力
[00:10:10.000 --> 00:10:13.000]  崇拜的是我們的經驗
[00:10:13.000 --> 00:10:16.000]  崇拜的是我們自己有某種的位置
[00:10:16.000 --> 00:10:19.000]  所以我們看不起別人
[00:10:19.000 --> 00:10:21.000]  甚至乎看低別人
[00:10:21.000 --> 00:10:24.000]  這個都是一種偶像的敬拜
[00:10:24.000 --> 00:10:27.000]  偶像不只是單單一磚頭
[00:10:27.000 --> 00:10:28.000]  或者我朝著天
[00:10:28.000 --> 00:10:30.000]  或者向著一個菩薩派
[00:10:30.000 --> 00:10:31.000]  這個才是
[00:10:31.000 --> 00:10:32.000]  因為大致上
[00:10:32.000 --> 00:10:35.000]  我想沒有一個已經回到教會很久的基督徒
[00:10:35.000 --> 00:10:39.000]  都會不接觸這些東西
[00:10:39.000 --> 00:10:41.000]  但仍然有人會知不知道
[00:10:41.000 --> 00:10:44.000]  他會去看聖上
[00:10:44.000 --> 00:10:46.000]  他會聽到別人的微言
[00:10:46.000 --> 00:10:48.000]  說把地方擺一擺
[00:10:48.000 --> 00:10:49.000]  轉一轉
[00:10:49.000 --> 00:10:51.000]  這樣會好一點
[00:10:51.000 --> 00:10:53.000]  那我也試試吧
[00:10:53.000 --> 00:10:56.000]  他已經進去了
[00:10:56.000 --> 00:10:57.000]  所以求主幫助我們
[00:10:57.000 --> 00:11:00.000]  看到自己的真相
[00:11:00.000 --> 00:11:02.000]  然後我們對著這件事
[00:11:02.000 --> 00:11:04.000]  去做改變
[00:11:04.000 --> 00:11:05.000]  第二
[00:11:05.000 --> 00:11:06.000]  是得飽足
[00:11:06.000 --> 00:11:09.000]  但卻忘記神恩
[00:11:09.000 --> 00:11:11.000]  聖經第四節開始
[00:11:11.000 --> 00:11:13.000]  到第八節讀出來
[00:11:13.000 --> 00:11:15.000]  自從你出埃及以來
[00:11:15.000 --> 00:11:16.000]  你在食物上
[00:11:16.000 --> 00:11:19.000]  因為神的供應得了飽足
[00:11:19.000 --> 00:11:21.000]  不過心就高傲
[00:11:21.000 --> 00:11:24.000]  或者叫心高氣傲
[00:11:24.000 --> 00:11:25.000]  忘記了我
[00:11:25.000 --> 00:11:27.000]  所以神又宣判在第七節
[00:11:27.000 --> 00:11:30.000]  我向他們如獅子如豹
[00:11:30.000 --> 00:11:32.000]  這樣專服來攻擊
[00:11:32.000 --> 00:11:35.000]  猶如丟栽子的母熊
[00:11:35.000 --> 00:11:37.000]  即是死去自己的幼熊
[00:11:37.000 --> 00:11:39.000]  那隻很哀傷的母熊
[00:11:39.000 --> 00:11:42.000]  那種激情激動的母熊
[00:11:42.000 --> 00:11:46.000]  必像母獅一樣撕裂
[00:11:46.000 --> 00:11:48.000]  這裡說什麼呢
[00:11:48.000 --> 00:11:51.000]  原來自從以色列人離開埃及之後
[00:11:51.000 --> 00:11:54.000]  神一直全程可以照顧他們
[00:11:54.000 --> 00:11:56.000]  無論用馬拿
[00:11:56.000 --> 00:12:00.000]  又或者可能飛下來的鵪鶉
[00:12:00.000 --> 00:12:01.000]  來幫助他們
[00:12:01.000 --> 00:12:04.000]  使他們在缺乏的時間
[00:12:04.000 --> 00:12:06.000]  仍然有所供應
[00:12:06.000 --> 00:12:07.000]  曾幾何時
[00:12:07.000 --> 00:12:09.000]  在我們的生命裡
[00:12:09.000 --> 00:12:12.000]  或者我們都會體會到
[00:12:12.000 --> 00:12:15.000]  神是不斷供應的
[00:12:15.000 --> 00:12:17.000]  在我自己年輕的時候
[00:12:17.000 --> 00:12:19.000]  直到今天
[00:12:19.000 --> 00:12:21.000]  我相信能夠
[00:12:21.000 --> 00:12:23.000]  好像以色列人這樣說
[00:12:23.000 --> 00:12:25.000]  我立下很多的石
[00:12:25.000 --> 00:12:26.000]  這些石告訴我
[00:12:26.000 --> 00:12:30.000]  原來每一個地方都有神自己的恩典
[00:12:30.000 --> 00:12:33.000]  所以我有時做一個喜歡的行動
[00:12:33.000 --> 00:12:35.000]  就是將自己過去
[00:12:35.000 --> 00:12:36.000]  無論是侍奉
[00:12:36.000 --> 00:12:38.000]  或者家庭生活的照片
[00:12:38.000 --> 00:12:40.000]  將它編成每一年
[00:12:40.000 --> 00:12:44.000]  都會做一個小小的幻燈片段
[00:12:44.000 --> 00:12:46.000]  到現在我多大呢
[00:12:46.000 --> 00:12:47.000]  五十多了
[00:12:47.000 --> 00:12:49.000]  快要六十了
[00:12:49.000 --> 00:12:50.000]  你會發覺
[00:12:50.000 --> 00:12:52.000]  當中我現在在懷舊
[00:12:52.000 --> 00:12:54.000]  每一個晚上
[00:12:54.000 --> 00:12:55.000]  有時星期一有空
[00:12:55.000 --> 00:12:57.000]  我就會拿出來看
[00:12:57.000 --> 00:12:58.000]  讓我看看
[00:12:58.000 --> 00:13:00.000]  你真是老人家了
[00:13:00.000 --> 00:13:02.000]  因為你開始經常懷舊了
[00:13:02.000 --> 00:13:04.000]  我其中一個重點是
[00:13:04.000 --> 00:13:05.000]  我要提醒自己
[00:13:05.000 --> 00:13:07.000]  在那些艱難的日子也好
[00:13:07.000 --> 00:13:09.000]  在那些信義的日子也好
[00:13:09.000 --> 00:13:12.000]  我能夠看到仍然有神的足跡
[00:13:12.000 --> 00:13:14.000]  要提醒自己
[00:13:14.000 --> 00:13:16.000]  忘記這件事
[00:13:16.000 --> 00:13:17.000]  是很容易的
[00:13:17.000 --> 00:13:20.000]  今天哪怕我們來到主餐的時候
[00:13:20.000 --> 00:13:22.000]  固然有牧者
[00:13:22.000 --> 00:13:24.000]  或者有整個團隊帶領我們
[00:13:24.000 --> 00:13:28.000]  去紀念主的十誡之四
[00:13:28.000 --> 00:13:30.000]  但我大膽說
[00:13:30.000 --> 00:13:32.000]  走出這個門口
[00:13:32.000 --> 00:13:35.000]  你已經用另一種態度生活的時候
[00:13:35.000 --> 00:13:37.000]  就足以表示
[00:13:37.000 --> 00:13:39.000]  你未必記得神
[00:13:39.000 --> 00:13:41.000]  求主幫助我們
[00:13:41.000 --> 00:13:43.000]  在一些失落的片段裡找回
[00:13:43.000 --> 00:13:46.000]  神原來在當中穿插
[00:13:46.000 --> 00:13:49.000]  給了我們很多的供應
[00:13:49.000 --> 00:13:51.000]  給了我們很多的恩典
[00:13:51.000 --> 00:13:54.000]  給了我們很多的機會
[00:13:54.000 --> 00:13:57.000]  第三方面就是立君王
[00:13:57.000 --> 00:13:59.000]  但卻拒神觀
[00:13:59.000 --> 00:14:02.000]  這個世界仍然有一樣東西
[00:14:02.000 --> 00:14:04.000]  誰會喜歡被人管
[00:14:04.000 --> 00:14:07.000]  誰會喜歡被人框框
[00:14:07.000 --> 00:14:09.000]  容許我很大膽
[00:14:09.000 --> 00:14:11.000]  很敏感地說
[00:14:11.000 --> 00:14:13.000]  剛才我們的主席帶領我們
[00:14:13.000 --> 00:14:14.000]  說了幾句話
[00:14:14.000 --> 00:14:17.000]  我是很深刻的
[00:14:17.000 --> 00:14:20.000]  也是我自己的心聲
[00:14:20.000 --> 00:14:23.000]  教會自開始以來
[00:14:23.000 --> 00:14:24.000]  任何一個牧者
[00:14:24.000 --> 00:14:25.000]  我記得另外一位
[00:14:25.000 --> 00:14:27.000]  教會的負責任牧者說
[00:14:27.000 --> 00:14:29.000]  他說我幾十年侍奉主的人生
[00:14:29.000 --> 00:14:31.000]  只是經常要做一件事
[00:14:31.000 --> 00:14:34.000]  提醒弟兄姊妹不要遲到
[00:14:34.000 --> 00:14:36.000]  他說我提醒自己也很煩
[00:14:36.000 --> 00:14:38.000]  自己也很悶
[00:14:38.000 --> 00:14:40.000]  但我常常心想
[00:14:40.000 --> 00:14:42.000]  是否要告訴大家
[00:14:42.000 --> 00:14:44.000]  我們這兩分鐘是最多人進來
[00:14:44.000 --> 00:14:47.000]  因為真的是十點開始
[00:14:47.000 --> 00:14:49.000]  在一些堂會裡
[00:14:49.000 --> 00:14:51.000]  我甚至驚愕
[00:14:51.000 --> 00:14:53.000]  我去坐在那裡講道的時候
[00:14:53.000 --> 00:14:55.000]  我發覺十一點鐘開始的崇拜
[00:14:55.000 --> 00:14:57.000]  十點九
[00:14:57.000 --> 00:14:59.000]  在整個一百人的聚會裡
[00:14:59.000 --> 00:15:01.000]  只有十個八個
[00:15:01.000 --> 00:15:03.000]  到十一點開始的時候
[00:15:03.000 --> 00:15:05.000]  我問一下旁邊的主席弟兄
[00:15:05.000 --> 00:15:08.000]  我說其實崇拜是否十一點鐘開始
[00:15:08.000 --> 00:15:10.000]  他知吾其詞
[00:15:10.000 --> 00:15:12.000]  以及尷尬地說
[00:15:12.000 --> 00:15:13.000]  是的
[00:15:13.000 --> 00:15:14.000]  不過我們這些會眾
[00:15:14.000 --> 00:15:17.000]  一疊衣服就會齊全
[00:15:17.000 --> 00:15:19.000]  我就心想
[00:15:19.000 --> 00:15:21.000]  你不如叫我十一點三才來
[00:15:21.000 --> 00:15:25.000]  這是一個很不尊重的態度
[00:15:25.000 --> 00:15:26.000]  我也不敢說
[00:15:26.000 --> 00:15:27.000]  但我心想
[00:15:27.000 --> 00:15:29.000]  如果神還在
[00:15:29.000 --> 00:15:32.000]  為何人還未到
[00:15:32.000 --> 00:15:35.000]  這就是我們今天
[00:15:35.000 --> 00:15:39.000]  為何教會一定要我十點鐘
[00:15:39.000 --> 00:15:41.000]  我是喜歡十點鐘過後
[00:15:41.000 --> 00:15:43.000]  我遲到一件事
[00:15:43.000 --> 00:15:46.000]  最重要是我們聽到那篇所謂道
[00:15:46.000 --> 00:15:50.000]  這是一個非常不好的習慣
[00:15:50.000 --> 00:15:52.000]  所以求主幫助我們
[00:15:52.000 --> 00:15:53.000]  我不是今天教會
[00:15:53.000 --> 00:15:55.000]  嚴到不得了
[00:15:55.000 --> 00:15:57.000]  有些教會這樣說
[00:15:57.000 --> 00:15:59.000]  當他準時的時候
[00:15:59.000 --> 00:16:01.000]  他就拉閘
[00:16:01.000 --> 00:16:03.000]  他說下星期請早
[00:16:03.000 --> 00:16:04.000]  寫著名字
[00:16:04.000 --> 00:16:06.000]  下星期請早一點
[00:16:06.000 --> 00:16:08.000]  不是這麼絕吧
[00:16:08.000 --> 00:16:10.000]  教會一定不會做這件事
[00:16:10.000 --> 00:16:11.000]  這些教會做的時候
[00:16:11.000 --> 00:16:13.000]  我們都不太贊成
[00:16:13.000 --> 00:16:14.000]  但今天當神
[00:16:14.000 --> 00:16:18.000]  以色列人說我們要王
[00:16:18.000 --> 00:16:20.000]  我們不是要神
[00:16:20.000 --> 00:16:22.000]  所以薩姆爾當年
[00:16:22.000 --> 00:16:24.000]  激心地向神說的時候
[00:16:24.000 --> 00:16:26.000]  神只回應一件事
[00:16:26.000 --> 00:16:27.000]  薩姆爾算了
[00:16:27.000 --> 00:16:29.000]  因為他們不是厭棄你
[00:16:29.000 --> 00:16:31.000]  他們是厭棄我
[00:16:31.000 --> 00:16:33.000]  厭棄我耶和華
[00:16:33.000 --> 00:16:34.000]  所以以色列人
[00:16:34.000 --> 00:16:36.000]  你與我反對
[00:16:36.000 --> 00:16:39.000]  其實我們做父母親就很明白
[00:16:39.000 --> 00:16:40.000]  小時候的子女
[00:16:40.000 --> 00:16:42.000]  真的很聽話
[00:16:42.000 --> 00:16:44.000]  但當去到差不多的時候
[00:16:44.000 --> 00:16:45.000]  打電話問他
[00:16:45.000 --> 00:16:47.000]  你不回來告訴我
[00:16:47.000 --> 00:16:49.000]  讓我不用與你
[00:16:49.000 --> 00:16:51.000]  不回來就不回來
[00:16:51.000 --> 00:16:53.000]  我們是同朋友
[00:16:53.000 --> 00:16:55.000]  是這樣回答的
[00:16:55.000 --> 00:16:56.000]  所以最近期
[00:16:56.000 --> 00:16:58.000]  我與太太苦勸
[00:16:58.000 --> 00:17:01.000]  兒子現在在做兼職工作
[00:17:01.000 --> 00:17:03.000]  我們真的幫了他很多
[00:17:03.000 --> 00:17:05.000]  供應了他很多
[00:17:05.000 --> 00:17:09.000]  我相信他應該會請我們吃飯
[00:17:09.000 --> 00:17:12.000]  我說太太不要想這件事
[00:17:12.000 --> 00:17:15.000]  你跟他找張合約寫寫更好
[00:17:15.000 --> 00:17:17.000]  將來你做第一份工作
[00:17:17.000 --> 00:17:20.000]  應該每一年要請我們吃十二餐飯
[00:17:20.000 --> 00:17:22.000]  我說這樣更好
[00:17:22.000 --> 00:17:25.000]  所以有時候我會發覺
[00:17:25.000 --> 00:17:27.000]  神管我們
[00:17:27.000 --> 00:17:30.000]  我們是否真的覺得這麼難管
[00:17:30.000 --> 00:17:32.000]  這麼難被神管
[00:17:32.000 --> 00:17:33.000]  不是
[00:17:33.000 --> 00:17:35.000]  是因為我們有時候仍然覺得
[00:17:35.000 --> 00:17:36.000]  信了主之後
[00:17:36.000 --> 00:17:37.000]  有些日子我們覺得
[00:17:37.000 --> 00:17:39.000]  神是這件事你不要搞
[00:17:39.000 --> 00:17:40.000]  讓我搞
[00:17:40.000 --> 00:17:42.000]  搞完之後那件事我讓你搞
[00:17:42.000 --> 00:17:45.000]  原來我們的生命是這麼片段式的
[00:17:45.000 --> 00:17:47.000]  有時候有些事我們開始
[00:17:47.000 --> 00:17:50.000]  對神若即若離
