
[00:00:00.000 --> 00:00:03.720]  我們現在怎樣去明白約書亞記呢?
[00:02:08.040 --> 00:02:09.640]  我必服侍上帝
[00:02:09.640 --> 00:02:12.040]  這個大家喜歡引用的
[00:02:12.040 --> 00:02:12.800]  也是對的
[00:02:12.800 --> 00:02:13.880]  稍後跟你解釋一下
[00:02:13.880 --> 00:02:15.360]  究竟在講什麼
[00:02:15.360 --> 00:02:17.040]  至於我和我家
[00:02:17.040 --> 00:02:18.520]  一定是服侍上帝
[00:02:18.520 --> 00:02:19.000]  什麼意思呢
[00:02:19.000 --> 00:02:20.400]  他在挑戰以色列人
[00:02:20.400 --> 00:02:22.600]  你會不會從上帝立約
[00:02:22.600 --> 00:02:25.160]  一生一世永永遠遠的服侍上帝
[00:02:25.160 --> 00:02:27.640]  如果不是的話
[00:02:27.640 --> 00:02:29.640]  這個應許
[00:02:29.640 --> 00:02:31.920]  可能是未必會成就的
[00:02:31.920 --> 00:02:32.640]  意思是什麼
[00:02:32.640 --> 00:02:35.480]  他們雖然人已經到了地裡
[00:02:35.480 --> 00:02:37.200]  但是有可能上帝會將他們
[00:02:37.200 --> 00:02:39.440]  從地裡踢走了出去
[00:02:39.440 --> 00:02:41.120]  結果就真的被踢走了
[00:02:41.120 --> 00:02:43.480]  那個叫做秘魯
[00:02:43.480 --> 00:02:44.280]  有沒有聽過
[00:02:44.280 --> 00:02:46.240]  秘魯回歸
[00:02:46.240 --> 00:02:47.320]  最後回歸
[00:02:47.320 --> 00:02:49.520]  以色列人的秘魯巴比倫
[00:02:49.520 --> 00:02:52.840]  就是因為那個應許
[00:02:52.840 --> 00:02:54.880]  他們背棄了他們的約
[00:02:54.880 --> 00:02:57.200]  以致他們的應許
[00:02:57.200 --> 00:02:59.040]  又沒有辦法成功了
[00:02:59.040 --> 00:03:01.160]  所以已經沒有了
[00:03:01.160 --> 00:03:03.680]  我想教你用四個字
[00:03:03.680 --> 00:03:05.760]  暫時先講四個字
[00:03:05.760 --> 00:03:09.000]  然後最後我給你第五個字
[00:03:09.000 --> 00:03:10.200]  聖經學者說
[00:03:10.200 --> 00:03:11.920]  在整個約書亞期
[00:03:11.920 --> 00:03:14.920]  可以用四個字掌握到
[00:03:14.920 --> 00:03:16.760]  第一個字是屬於
[00:03:16.760 --> 00:03:20.200]  第一章第五章叫做
[00:03:20.200 --> 00:03:21.080]  過去
[00:03:21.080 --> 00:03:22.400]  crossing
[00:03:22.400 --> 00:03:24.680]  第二個字叫做奪取
[00:03:24.680 --> 00:03:25.560]  taking
[00:03:25.560 --> 00:03:27.840]  第三個字叫做分級
[00:03:27.840 --> 00:03:28.880]  dividing
[00:03:28.880 --> 00:03:30.840]  第四個字叫做侍奉
[00:03:30.840 --> 00:03:32.240]  serving
[00:03:32.240 --> 00:03:32.720]  OK
[00:03:32.720 --> 00:03:37.440]  那就是每一段約書亞記裡面
[00:03:37.440 --> 00:03:41.480]  分段裡面的重要最關鍵的字詞
[00:03:41.480 --> 00:03:43.200]  這個是什麼呢
[00:03:43.200 --> 00:03:46.240]  就是它的希伯來文的譯音
[00:03:46.240 --> 00:03:47.040]  OK
[00:03:47.040 --> 00:03:48.920]  你不會讀我也不會讀
[00:03:48.920 --> 00:03:49.800]  沒有什麼所謂
[00:03:49.800 --> 00:03:50.640]  不過大家
[00:03:50.640 --> 00:03:53.480]  你看不看到一些很特別的地方
[00:03:53.480 --> 00:03:55.040]  它第一個crossing
[00:03:55.040 --> 00:03:56.840]  過去是a bar
[00:03:56.840 --> 00:03:58.680]  你看最後那個侍奉是什麼
[00:03:58.680 --> 00:03:59.640]  a bed
[00:03:59.640 --> 00:04:00.240]  OK
[00:04:00.240 --> 00:04:01.360]  是不是很像
[00:04:01.360 --> 00:04:03.280]  你看中間兩個詞句
[00:04:03.280 --> 00:04:04.680]  一個叫laka
[00:04:04.680 --> 00:04:06.760]  另外一個叫hala
[00:04:06.760 --> 00:04:08.280]  是不是很像
[00:04:08.280 --> 00:04:10.680]  這個叫做一個寫作的手法
[00:04:10.680 --> 00:04:12.120]  ABBA
[00:04:12.120 --> 00:04:14.120]  它其實是對應整個故事
[00:04:14.120 --> 00:04:19.360]  它用一個很藝術化的一個角度
[00:04:19.360 --> 00:04:21.280]  去寫這個故事
[00:04:21.280 --> 00:04:24.200]  約書亞記就是關於這個ABBA的structure
[00:04:24.200 --> 00:04:25.400]  說的這四樣東西
[00:04:25.400 --> 00:04:26.960]  過去
[00:04:26.960 --> 00:04:27.960]  crossing
[00:04:27.960 --> 00:04:29.040]  奪取
[00:04:29.040 --> 00:04:30.040]  taking
[00:04:30.040 --> 00:04:31.200]  分級
[00:04:31.200 --> 00:04:32.000]  dividing
[00:04:32.000 --> 00:04:32.760]  最後
[00:04:32.760 --> 00:04:33.600]  侍奉
[00:04:33.600 --> 00:04:34.800]  serving
[00:04:34.800 --> 00:04:37.760]  這四個詞語
[00:04:37.760 --> 00:04:39.360]  這四個關鍵詞語
[00:04:39.360 --> 00:04:41.080]  都同一樣東西有關係
[00:04:41.080 --> 00:04:43.320]  就是那塊地
[00:04:43.320 --> 00:04:45.040]  那塊應許之地
[00:04:45.040 --> 00:04:46.280]  他們過去
[00:04:46.280 --> 00:04:47.280]  過去哪裡
[00:04:47.280 --> 00:04:50.000]  過去進入應許之地
[00:04:50.000 --> 00:04:52.280]  他們奪取
[00:04:52.280 --> 00:04:52.960]  得著
[00:04:52.960 --> 00:04:54.240]  應許之地
[00:04:54.240 --> 00:04:55.720]  他們分級
[00:04:55.720 --> 00:04:56.680]  繼承
[00:04:56.680 --> 00:04:57.640]  應許之地
[00:04:57.640 --> 00:04:58.920]  最後他們侍奉
[00:04:58.920 --> 00:05:00.720]  如果他們侍奉的話是什麼呢
[00:05:00.720 --> 00:05:03.120]  他會長居應許之地
[00:05:03.120 --> 00:05:03.800]  看不看得到
[00:05:03.800 --> 00:05:04.840]  明白嗎
[00:05:04.840 --> 00:05:05.240]  OK
[00:05:05.240 --> 00:05:07.880]  如果你看回這個故事
[00:05:07.880 --> 00:05:08.840]  過去就是
[00:05:08.840 --> 00:05:10.880]  之前他們在約旦河的另外一邊
[00:05:10.880 --> 00:05:12.720]  他還沒有進去應許之地
[00:05:12.720 --> 00:05:14.120]  過了約旦河
[00:05:14.120 --> 00:05:16.480]  就是進入了應許之地
[00:05:16.480 --> 00:05:18.840]  進入了應許之地之後做什麼呢
[00:05:18.840 --> 00:05:20.760]  就要奪取了要得著了
[00:05:20.760 --> 00:05:23.960]  那時候約旦河還是跟他們一起的
[00:05:23.960 --> 00:05:27.800]  約旦河幫他們打了幾場漂亮的仗
[00:05:27.800 --> 00:05:30.480]  包括那個艾成後來
[00:05:30.480 --> 00:05:32.040]  耶利哥艾成
[00:05:32.040 --> 00:05:35.120]  叫他們得著了應許之地
[00:05:35.120 --> 00:05:37.400]  但得著了是不是所有地方都屬於他們
[00:05:37.400 --> 00:05:38.720]  不是的
[00:05:38.720 --> 00:05:40.920]  但地很大過了很多其他人
[00:05:40.920 --> 00:05:41.960]  於是到什麼呢
[00:05:41.960 --> 00:05:42.960]  分級
[00:05:42.960 --> 00:05:44.080]  分級就是
[00:05:44.080 --> 00:05:46.760]  將那塊地分給每一個族
[00:05:46.760 --> 00:05:49.000]  在以色列有十二個支派,你記不記得
[00:05:49.000 --> 00:05:50.480]  稍後我們會讀一點
[00:05:50.480 --> 00:05:51.520]  以色列有十二個支派
[00:05:51.520 --> 00:05:53.840]  於是每個支派告訴你那塊地在哪裡
[00:05:53.840 --> 00:05:55.560]  接著去做什麼呢
[00:05:55.560 --> 00:05:57.560]  接著去領獎
[00:05:57.560 --> 00:06:00.520]  領獎是否就這樣空手去領獎呢
[00:06:00.520 --> 00:06:02.520]  不是的,要打仗的
[00:06:02.520 --> 00:06:04.640]  但是是你的
[00:06:04.640 --> 00:06:06.720]  只要你相信上帝
[00:06:06.720 --> 00:06:08.640]  只要你跟隨上帝
[00:06:08.640 --> 00:06:10.400]  那塊地就是你的
[00:06:10.400 --> 00:06:11.480]  但是自己要不要動手呢
[00:06:11.480 --> 00:06:12.800]  是要動手的
[00:06:12.800 --> 00:06:14.320]  你一定要去打仗的
[00:06:14.320 --> 00:06:15.120]  OK
[00:06:15.120 --> 00:06:16.360]  最後
[00:06:16.360 --> 00:06:18.160]  就算你領受了
[00:06:18.160 --> 00:06:19.720]  現在都進去了
[00:06:19.720 --> 00:06:22.480]  你可不可以長居這個應許之地呢
[00:06:22.480 --> 00:06:25.480]  就看你最後會不會侍奉耶和華
[00:06:25.480 --> 00:06:27.880]  有一天你扭軚不侍奉耶和華的時候
[00:06:27.880 --> 00:06:30.240]  你未必會長居的
[00:06:30.240 --> 00:06:32.920]  因為可能被上帝踢走
[00:06:32.920 --> 00:06:36.240]  這個是神學家給你的四個詞語
[00:06:36.240 --> 00:06:38.480]  我想多加一個字給你
[00:06:38.480 --> 00:06:39.480]  這個字呢
[00:06:39.480 --> 00:06:42.840]  是整本書其中一個關鍵的字詞
[00:06:42.840 --> 00:06:44.600]  這個本書叫做「安息」
[00:06:44.600 --> 00:06:47.000]  這個詞叫「安息」
[00:06:47.000 --> 00:06:48.120]  「安息」的意思就是
[00:06:48.120 --> 00:06:53.120]  永永永遠遠享受這個應許之地
[00:06:53.120 --> 00:06:56.320]  所有事情都是跟這個應許之地有關係
[00:06:56.320 --> 00:06:59.880]  永遠享受應許之地
[00:06:59.880 --> 00:07:01.600]  當然你今天知道
[00:07:01.600 --> 00:07:02.600]  這個應許之地
[00:07:02.600 --> 00:07:05.280]  跟我們就不會有直接的關係了
[00:07:05.280 --> 00:07:09.600]  我現在不是在賣以色列的房地產
[00:07:09.600 --> 00:07:11.200]  我不是說完了之後
[00:07:11.200 --> 00:07:13.520]  如果大家有興趣投資以色列的話
[00:07:13.520 --> 00:07:16.480]  請在外面跟我們的同工聯絡
[00:07:16.480 --> 00:07:18.280]  接著我可以幫你選擇
[00:07:18.280 --> 00:07:20.440]  你看你喜歡哪個哪個區
[00:07:20.440 --> 00:07:21.760]  不是的
[00:07:21.760 --> 00:07:24.880]  我們今天不需要回到以色列的
[00:07:24.880 --> 00:07:25.720]  為什麼
[00:07:25.720 --> 00:07:27.760]  因為這些都是影子
[00:07:27.760 --> 00:07:29.280]  所有的東西
[00:07:29.280 --> 00:07:33.400]  過去奪取、分級、侍奉、安息
[00:07:33.400 --> 00:07:37.400]  這些都是成就在主耶穌基督裡面
[00:07:37.400 --> 00:07:42.480]  這個是最終我們今天活著的實體
[00:07:42.480 --> 00:07:43.760]  但奪地很重要
[00:07:43.760 --> 00:07:44.480]  奪地很重要
[00:07:44.480 --> 00:07:49.160]  因為奪地是阿巴拉罕的應許
[00:07:49.160 --> 00:07:50.760]  裡面一個很中心的地步
[00:07:50.760 --> 00:07:52.200]  所以我想帶你回去看看
[00:07:52.200 --> 00:07:52.720]  阿巴拉罕
[00:07:52.720 --> 00:07:54.400]  你想想我們現在是約書亞記
[00:07:54.400 --> 00:07:57.880]  但是我們現在回去看《摩西五經》
[00:07:57.880 --> 00:08:00.640]  《摩西五經》裡面一個很關鍵的時刻
[00:08:00.640 --> 00:08:01.880]  要對阿巴蘭說
[00:08:01.880 --> 00:08:04.480]  你要離開本地本族附加
[00:08:04.480 --> 00:08:07.800]  往我所指示你的地去
[00:08:07.800 --> 00:08:09.160]  這個就是應許之地
[00:08:09.160 --> 00:08:10.760]  他就去了加蘭
[00:08:10.760 --> 00:08:12.560]  我必使你成為大國
[00:08:12.560 --> 00:08:13.120]  在哪裡呢
[00:08:13.120 --> 00:08:14.680]  在奪地那裡
[00:08:14.680 --> 00:08:15.720]  我必賜福給你
[00:08:15.720 --> 00:08:16.080]  在哪裡
[00:08:16.080 --> 00:08:17.520]  在奪地那裡
[00:08:17.520 --> 00:08:19.040]  我要使你的名為大
[00:08:19.040 --> 00:08:19.440]  在哪裡
[00:08:19.440 --> 00:08:20.840]  在奪地那裡
[00:08:20.840 --> 00:08:24.760]  我要你使別人得福
[00:08:24.760 --> 00:08:26.400]  都在奪地那裡
[00:08:26.400 --> 00:08:27.640]  為你祝福的
[00:08:27.640 --> 00:08:29.800]  我必賜福給他
[00:08:29.800 --> 00:08:30.760]  詛咒你的
[00:08:30.760 --> 00:08:32.000]  我必詛咒他
[00:08:32.000 --> 00:08:34.920]  地上萬族都因你得福
[00:08:34.920 --> 00:08:37.520]  我想你比較明白
[00:08:37.520 --> 00:08:39.200]  譬如剛才Edmond講的那篇《道》
[00:08:39.200 --> 00:08:42.440]  那個困難的地方是什麼呢
[00:08:42.440 --> 00:08:44.040]  就是在《舊約聖經》裡面
[00:08:44.040 --> 00:08:47.600]  是沒有「全福陰道地極」這個概念的
[00:08:47.600 --> 00:08:48.840]  在《舊約聖經》裡面
[00:08:48.840 --> 00:08:50.880]  是上帝會給了他們一塊地
[00:08:50.880 --> 00:08:52.160]  然後在這個地上面
[00:08:52.160 --> 00:08:55.400]  他按照上帝的律法去建造一個國家
[00:08:55.400 --> 00:08:58.120]  而這個國家是很吸引人
[00:08:58.120 --> 00:09:04.080]  吸引到外邦人會走來他們的聖山去敬拜
[00:09:04.080 --> 00:09:05.720]  或者你記得其中一個故事
[00:09:05.720 --> 00:09:08.200]  就是不知道那個什麼女王
[00:09:08.200 --> 00:09:10.200]  來找索羅門
[00:09:10.200 --> 00:09:11.720]  我忘記她叫什麼名字了
[00:09:11.720 --> 00:09:13.200]  什麼女王
[00:09:13.200 --> 00:09:13.720]  是的
[00:09:13.720 --> 00:09:15.000]  這個女王Shabara
[00:09:15.000 --> 00:09:16.200]  是的
[00:09:16.200 --> 00:09:17.000]  這個Shabara
[00:09:17.000 --> 00:09:17.960]  這個Queen Shabara
[00:09:17.960 --> 00:09:20.040]  來找索羅門
[00:09:20.040 --> 00:09:21.120]  這個就是一個
[00:09:21.120 --> 00:09:23.840]  舊約時代的「全福陰」的方法
[00:09:23.840 --> 00:09:25.880]  就是我們在這樣的時候
[00:09:25.880 --> 00:09:26.880]  所以你明不明白
[00:09:26.880 --> 00:09:29.600]  為什麼Edmond講的那篇《道》的困難地呢
[00:09:29.600 --> 00:09:32.680]  就是去到彼得保羅的時代
[00:09:32.680 --> 00:09:33.600]  他們
[00:09:33.600 --> 00:09:35.240]  舊約人仍然是在想
[00:09:35.240 --> 00:09:38.600]  哦 這是我們一直等待的
[00:09:38.600 --> 00:09:39.080]  上帝
[00:09:39.080 --> 00:09:40.000]  就是耶穌走的時候
[00:09:40.000 --> 00:09:40.440]  祂說
[00:09:40.440 --> 00:09:40.960]  主啊
[00:09:40.960 --> 00:09:44.600]  你什麼時候回來去重建上帝的君王
[00:09:44.600 --> 00:09:46.360]  重建上帝的君王
[00:09:46.360 --> 00:09:47.480]  他真的在想
[00:09:47.480 --> 00:09:49.480]  我們在這塊地上面
[00:09:49.480 --> 00:09:51.240]  去建立一個上帝的君王
[00:09:51.240 --> 00:09:52.600]  然後萬國萬民
[00:09:52.600 --> 00:09:54.480]  忠義就來做猶太人
[00:09:54.480 --> 00:09:56.200]  就信上帝
[00:09:56.200 --> 00:09:56.800]  但是
[00:09:56.800 --> 00:09:58.680]  上帝在新舊約裡面發現
[00:09:58.680 --> 00:10:01.480]  原來有一個時代的轉變了
[00:10:01.480 --> 00:10:02.840]  再不是他們來
[00:10:02.840 --> 00:10:04.040]  是我們去
[00:10:04.040 --> 00:10:06.240]  而那塊地再不是重要
[00:10:06.240 --> 00:10:07.760]  聖殿再不重要
[00:10:07.760 --> 00:10:08.440]  在舊約來講
[00:10:08.440 --> 00:10:09.440]  聖殿是很重要的
[00:10:09.440 --> 00:10:10.960]  聖殿只有一個地方
[00:10:10.960 --> 00:10:14.240]  你不可以隨便在香港建一個聖殿
[00:10:14.240 --> 00:10:15.040]  不算數的
[00:10:15.040 --> 00:10:17.480]  一定要是耶路撒冷的
[00:10:17.480 --> 00:10:21.360]  但是今天我們再不用建聖殿
[00:10:21.360 --> 00:10:21.880]  是吧
[00:10:21.880 --> 00:10:23.080]  你就算要開一間教會
[00:10:23.080 --> 00:10:25.760]  也不用像公里堂那樣建
[00:10:25.760 --> 00:10:26.840]  二樓教會也可以
[00:10:26.840 --> 00:10:28.520]  你在你家也可以
[00:10:28.520 --> 00:10:29.240]  為什麼
[00:10:29.240 --> 00:10:30.880]  因為你家裡面也有一個聖殿
[00:10:30.880 --> 00:10:32.600]  那個叫耶穌
[00:10:32.600 --> 00:10:34.480]  耶穌說粉碎
[00:10:34.480 --> 00:10:36.120]  Destroy this temple
[00:10:36.120 --> 00:10:37.680]  粉碎這個殿
[00:10:37.680 --> 00:10:39.760]  三天之內我會重建一個
[00:10:39.760 --> 00:10:41.560]  不是人手所造的殿
[00:10:41.560 --> 00:10:43.320]  是上帝所造的殿
[00:10:43.320 --> 00:10:45.040]  就是祂自己的身體
[00:10:45.040 --> 00:10:47.000]  聖靈所在的地方
[00:10:47.000 --> 00:10:49.440]  就是聖殿的時候
[00:10:49.440 --> 00:10:50.960]  所以你記不記得
[00:10:50.960 --> 00:10:52.520]  我們在舊約聖經裡面
[00:10:52.520 --> 00:10:54.320]  如果你要認罪
[00:10:54.320 --> 00:10:55.360]  要悔改
[00:10:55.360 --> 00:10:56.240]  你一定要去聖殿
[00:10:56.240 --> 00:10:56.560]  為什麼
[00:10:56.560 --> 00:10:57.520]  聖殿有一件事
[00:10:57.520 --> 00:10:58.600]  就是血
[00:10:58.600 --> 00:10:59.320]  你需要血
[00:10:59.320 --> 00:11:00.640]  你才可以罪得赦免
[00:11:00.640 --> 00:11:02.640]  新約裡面你不需要血
[00:11:02.640 --> 00:11:02.920]  不是
[00:11:02.920 --> 00:11:04.240]  你需要血
[00:11:04.240 --> 00:11:05.920]  但是新約聖經裡面的聖殿
[00:11:05.920 --> 00:11:08.160]  已經變成一個屬靈的聖殿
[00:11:08.160 --> 00:11:09.880]  所以我們去到每個地方
[00:11:09.880 --> 00:11:11.200]  我們傳揚耶穌
[00:11:11.200 --> 00:11:12.840]  聖靈與我們同在
[00:11:12.840 --> 00:11:14.280]  耶穌的保血
[00:11:14.280 --> 00:11:17.760]  就可以為這個罪人去洗淨
[00:11:17.760 --> 00:11:19.200]  So the temple is everywhere
[00:11:19.200 --> 00:11:20.480]  The blood is everywhere
[00:11:20.480 --> 00:11:22.160]  Everything is everywhere
[00:11:22.160 --> 00:11:23.040]  你明白嗎
[00:11:23.040 --> 00:11:26.080]  但是這個在當時的世界
[00:11:26.080 --> 00:11:27.400]  在阿巴拉罕的世界裡面
[00:11:27.400 --> 00:11:28.680]  他不知道的
[00:11:28.680 --> 00:11:30.200]  在約書亞的世界裡他不知道
[00:11:30.200 --> 00:11:32.440]  所以特地是非常之重要
[00:11:32.440 --> 00:11:33.200]  如果這個地
[00:11:33.200 --> 00:11:35.120]  你去到這裡還不是很肯定
[00:11:35.120 --> 00:11:36.280]  有多重要
[00:11:36.280 --> 00:11:37.120]  是應去之地
[00:11:37.120 --> 00:11:39.760]  你去到創世紀的第十五章
[00:11:39.760 --> 00:11:41.680]  就很清楚了
[00:11:41.680 --> 00:11:46.760]  是上帝再次跟阿巴拉罕立約
[00:11:46.760 --> 00:11:48.640]  耶和華又對他說
[00:11:48.640 --> 00:11:49.640]  我是耶和華
[00:11:49.640 --> 00:11:53.760]  曾領你出迦勒底的吾爾
[00:11:53.760 --> 00:11:56.720]  為要把這地賜你為業
[00:11:56.720 --> 00:11:58.440]  當時他是在加拿大的
[00:11:58.440 --> 00:12:01.160]  要把這地賜你為業
[00:12:01.160 --> 00:12:01.960]  阿巴拉罕說
[00:12:01.960 --> 00:12:03.680]  主耶和華
[00:12:03.680 --> 00:12:05.240]  我怎能知道
[00:12:05.240 --> 00:12:08.240]  我必得這地為業呢
[00:12:08.240 --> 00:12:09.400]  我不知道你記不記得
[00:12:09.400 --> 00:12:11.000]  之後發生了什麼事
[00:12:11.000 --> 00:12:13.840]  之後阿巴拉罕睡著了
[00:12:13.840 --> 00:12:15.920]  日落的時候阿巴拉罕睡著了
[00:12:15.920 --> 00:12:16.680]  但是睡著了
[00:12:16.680 --> 00:12:17.960]  然後有一個很黑暗的
[00:12:17.960 --> 00:12:19.000]  不知道是去到他身上
[00:12:19.000 --> 00:12:22.320]  但是他有耶和華向他講一些話
[00:12:22.320 --> 00:12:23.720]  不知道是四八年之後
[00:12:23.720 --> 00:12:25.760]  你的後裔會去那裡
[00:12:25.760 --> 00:12:27.520]  我不知道你有沒有覺得這個
[00:12:27.520 --> 00:12:30.200]  是一個很有趣的故事
[00:12:30.200 --> 00:12:31.280]  我記得有一次
[00:12:31.280 --> 00:12:33.280]  大英節目都問我為何
[00:12:33.280 --> 00:12:35.120]  為何他要睡著了
[00:12:35.120 --> 00:12:37.160]  我猜最合理
[00:12:37.160 --> 00:12:39.880]  最值得相信的解釋就是
[00:12:39.880 --> 00:12:42.640]  因為人不可以看見上帝
[00:12:42.640 --> 00:12:45.440]  人看見上帝就死了
[00:12:45.440 --> 00:12:47.000]  所以你記得
[00:12:47.000 --> 00:12:48.680]  上帝來做夏娃的時候
[00:12:48.680 --> 00:12:50.160]  要阿當睡覺
[00:12:50.160 --> 00:12:51.240]  看不到上帝
[00:12:51.240 --> 00:12:52.080]  幫他搞定
[00:12:52.080 --> 00:12:53.880]  不是止痛的問題
[00:12:53.880 --> 00:12:57.080]  是你不能看見上帝的榮耀
[00:12:57.080 --> 00:12:58.960]  同樣一樣你會發現
[00:12:58.960 --> 00:13:00.200]  阿巴拉罕睡著了
[00:13:00.200 --> 00:13:01.280]  他看不見上帝
[00:13:01.280 --> 00:13:03.880]  但是他聽到上帝所跟他說的一些預言
[00:13:03.880 --> 00:13:05.400]  不然我們怎麼知道
[00:13:05.400 --> 00:13:07.880]  他的預言說四百年之後
[00:13:07.880 --> 00:13:09.240]  他們會去到這裡
[00:13:09.240 --> 00:13:12.160]  會審判加南人等等
[00:13:12.160 --> 00:13:13.560]  會進入這個地圖
[00:13:13.560 --> 00:13:14.520]  但是我想說的
[00:13:14.520 --> 00:13:15.440]  這裡就是
[00:13:15.440 --> 00:13:18.840]  這塊地是會賜你為業
[00:13:18.840 --> 00:13:20.800]  我們還在舊約聖經裡面
[00:13:20.800 --> 00:13:22.800]  新約裡面這塊地在不重要
[00:13:22.800 --> 00:13:24.480]  在舊約聖經裡面
[00:13:24.480 --> 00:13:25.920]  這塊地仍然是重要
[00:13:25.920 --> 00:13:27.480]  OK,好
[00:13:27.480 --> 00:13:29.520]  我想帶你去看大圖畫
[00:13:29.520 --> 00:13:30.880]  大圖畫
[00:13:30.880 --> 00:13:33.880]  就是當你去明白約聖阿記的時候
[00:13:33.880 --> 00:13:34.760]  你要記住
[00:13:34.760 --> 00:13:36.600]  這五個元素
[00:13:36.600 --> 00:13:37.960]  過去
[00:13:37.960 --> 00:13:39.600]  認去之地
[00:13:39.600 --> 00:13:40.320]  奪取
[00:13:40.320 --> 00:13:41.200]  認去之地
[00:13:41.200 --> 00:13:41.920]  分給
[00:13:41.920 --> 00:13:42.880]  認去之地
[00:13:42.880 --> 00:13:43.800]  然後侍奉
[00:13:43.800 --> 00:13:45.400]  在認去之地裡面侍奉
[00:13:45.400 --> 00:13:49.160]  那你最終就可以得到一個永遠的安息了
[00:13:49.160 --> 00:13:49.920]  OK
[00:13:49.920 --> 00:13:52.560]  我們很快我想帶你去看
[00:13:52.560 --> 00:13:55.080]  這四個元素
[00:13:55.080 --> 00:13:58.960]  然後我們最終會集中在第五個
[00:13:58.960 --> 00:14:01.800]  就是什麼叫做安息
[00:14:01.800 --> 00:14:02.920]  什麼叫做rest
[00:14:02.920 --> 00:14:03.440]  OK
[00:14:03.440 --> 00:14:04.480]  好,先看
