
[00:00:00.000 --> 00:00:02.240]  剛才見到很多年青人
[00:02:24.680 --> 00:02:25.440]  但我發覺
[00:02:25.440 --> 00:02:27.800]  一直在講江蘭多前書
[00:02:27.800 --> 00:02:29.400]  一直在數很多問題
[00:02:29.400 --> 00:02:31.240]  都好像很消極
[00:02:31.240 --> 00:02:34.440]  其實保羅不是在數江蘭多教會的問題
[00:02:34.440 --> 00:02:36.760]  他很想將一個很重要
[00:02:36.760 --> 00:02:38.240]  很寶貴
[00:02:38.240 --> 00:02:39.480]  很重要的真理
[00:02:39.480 --> 00:02:41.680]  帶到教會裡面
[00:02:41.680 --> 00:02:44.040]  如果教會不了解這個真理
[00:02:44.040 --> 00:02:45.520]  不明白這個真理
[00:02:45.520 --> 00:02:46.600]  不實踐這個真理
[00:02:46.600 --> 00:02:48.080]  不走出來的真理
[00:02:48.080 --> 00:02:49.240]  繼續都會有人
[00:02:49.240 --> 00:02:50.080]  自己顧自己
[00:02:50.080 --> 00:02:51.120]  不顧其他人
[00:02:51.120 --> 00:02:52.200]  繼續都會有人
[00:02:52.200 --> 00:02:54.320]  高舉自己屬靈的驕傲
[00:02:54.320 --> 00:02:55.720]  而輕看他人
[00:02:55.720 --> 00:02:57.280]  繼續去輕視了
[00:02:57.280 --> 00:02:59.000]  那個寶貴的十字架
[00:02:59.000 --> 00:03:00.520]  而用自己的方法處理
[00:03:00.520 --> 00:03:02.160]  繼續去分黨分派
[00:03:02.160 --> 00:03:02.920]  大家知不知道
[00:03:02.920 --> 00:03:04.640]  這個最寶貴的真理是甚麼
[00:03:04.640 --> 00:03:09.200]  這樣都猜不到
[00:03:09.200 --> 00:03:10.280]  這麼明顯
[00:03:10.280 --> 00:03:12.120]  所以我連題目都轉了
[00:03:12.120 --> 00:03:15.120]  人肉教會甚麼
[00:03:15.120 --> 00:03:16.280]  愛
[00:03:16.280 --> 00:03:17.520]  我們一起講多一次
[00:03:17.520 --> 00:03:20.600]  人肉教會愛
[00:03:20.600 --> 00:03:22.920]  在哥林多前書第十三章
[00:03:22.920 --> 00:03:25.520]  愛是永不止息
[00:03:25.520 --> 00:03:26.600]  整個十三章
[00:03:26.600 --> 00:03:30.360]  就將我愛的真理去帶出來
[00:03:30.360 --> 00:03:31.760]  大家覺得
[00:03:31.760 --> 00:03:33.040]  土瓜人浸信會
[00:03:33.040 --> 00:03:35.480]  需不需要愛
[00:03:35.480 --> 00:03:37.680]  你在教會裡面找到愛
[00:03:37.680 --> 00:03:38.680]  我很感恩
[00:03:38.680 --> 00:03:40.080]  在剛才Joanne的建議裡面
[00:03:40.080 --> 00:03:41.800]  我見到愛
[00:03:41.800 --> 00:03:43.320]  Joanne用她的生命
[00:03:43.320 --> 00:03:44.960]  去愛一班青年人
[00:03:44.960 --> 00:03:47.440]  又見到一班青年人去愛Joanne
[00:03:47.440 --> 00:03:49.240]  這個就是愛的流動
[00:03:49.240 --> 00:03:51.480]  教會就是需要用這個愛的流動
[00:03:51.480 --> 00:03:53.640]  將愛走出來
[00:03:53.640 --> 00:03:55.040]  而不是一個「講」字
[00:03:55.040 --> 00:03:56.400]  不是一個「聽」字
[00:03:56.400 --> 00:03:59.720]  而是進入我們的生命裡面
[00:03:59.720 --> 00:04:01.880]  教會需要愛
[00:04:01.880 --> 00:04:03.160]  讓我們今天
[00:04:03.160 --> 00:04:04.920]  進入哥林多前書的時候
[00:04:04.920 --> 00:04:06.960]  求聖靈幫助我們
[00:04:06.960 --> 00:04:09.840]  用耳朵去聽到神的話語
[00:04:09.840 --> 00:04:11.400]  用腦袋去明白
[00:04:11.400 --> 00:04:13.200]  用心去領受
[00:04:13.200 --> 00:04:14.560]  更加愈來愈走出來
[00:04:14.560 --> 00:04:16.240]  讓我們同心祈禱
[00:04:16.240 --> 00:04:17.920]  親愛的天父
[00:04:17.920 --> 00:04:19.960]  我們為了討朕需要愛
[00:04:19.960 --> 00:04:21.640]  獻上禱告
[00:04:21.640 --> 00:04:23.080]  為了我們每一個提醒姐妹
[00:04:23.080 --> 00:04:24.120]  都需要愛
[00:04:24.120 --> 00:04:25.880]  去獻上禱告
[00:04:25.880 --> 00:04:28.440]  但當我們說要有愛的時候
[00:04:28.440 --> 00:04:31.320]  要知道愛是從神里而來
[00:04:31.320 --> 00:04:33.240]  當領受了上帝的愛的時候
[00:04:33.240 --> 00:04:35.480]  我們就需要這份愛去分享
[00:04:35.480 --> 00:04:36.680]  就像主耶穌基督
[00:04:36.680 --> 00:04:39.280]  在主餐裡面告訴你
[00:04:39.280 --> 00:04:40.360]  你如何犧牲
[00:04:40.360 --> 00:04:41.480]  你如何捨己
[00:04:41.480 --> 00:04:42.880]  你如何分享
[00:04:42.880 --> 00:04:43.880]  求主你幫助我們
[00:04:43.880 --> 00:04:46.200]  讓我們聽得到神的話語
[00:04:46.200 --> 00:04:48.720]  能夠用腦去明白思想
[00:04:48.720 --> 00:04:50.720]  更加願意用心去領受
[00:04:50.720 --> 00:04:53.720]  將你的愛去活出來
[00:04:53.720 --> 00:04:55.600]  又讓我成為你流淌的館子
[00:04:55.600 --> 00:04:57.200]  成為你話語的僕人
[00:04:57.200 --> 00:04:59.720]  將你的話語在今天
[00:04:59.720 --> 00:05:02.240]  在這堂道裡面好的宣講
[00:05:02.240 --> 00:05:03.440]  求主帶領我們
[00:05:03.440 --> 00:05:06.280]  禱告奉耶穌基督得勝面子祈求
[00:05:06.280 --> 00:05:07.480]  阿們
[00:05:07.480 --> 00:05:09.760]  今天我會用這種講故事的形式
[00:05:09.760 --> 00:05:11.160]  去宣講
[00:05:11.160 --> 00:05:13.840]  我們會先看哥林多教會的故事
[00:05:13.840 --> 00:05:15.600]  他們發生了什麼問題
[00:05:15.600 --> 00:05:16.600]  接著我們要看
[00:05:16.600 --> 00:05:18.080]  主耶穌基督的故事
[00:05:18.080 --> 00:05:19.520]  然後願意這兩個故事
[00:05:19.520 --> 00:05:21.560]  進入我們土瓜人信信會
[00:05:21.560 --> 00:05:29.120]  我們弟兄姊妹的故事裡面
[00:05:29.120 --> 00:05:30.400]  首先我們要看到
[00:05:30.400 --> 00:05:31.720]  那場十七節說
[00:05:31.720 --> 00:05:34.080]  我現在吩咐你們
[00:05:34.080 --> 00:05:36.320]  不是稱讚你們
[00:05:36.320 --> 00:05:38.880]  即是保羅開始要罵哥林多教會
[00:05:38.880 --> 00:06:00.520]  很明顯綠色的字已經說了
[00:06:00.520 --> 00:06:01.840]  有分裂
[00:06:01.840 --> 00:06:03.320]  有分門結黨
[00:06:03.320 --> 00:06:05.040]  在罪裡面有紛爭
[00:06:05.040 --> 00:06:08.240]  我們現在就進入哥林多教會的故事
[00:06:08.240 --> 00:06:10.080]  我試試用一個
[00:06:10.080 --> 00:06:12.520]  當時信徒的化名去講出來
[00:06:12.520 --> 00:06:14.400]  剛剛有個弟兄同名
[00:06:14.400 --> 00:06:15.400]  不要介意
[00:06:15.400 --> 00:06:16.800]  他叫魚仔
[00:06:16.800 --> 00:06:19.600]  他回到哥林多教會有一年以上
[00:06:19.600 --> 00:06:22.200]  他是幫忙開魚檔的
[00:06:22.200 --> 00:06:24.600]  他工作了一整天
[00:06:24.600 --> 00:06:26.040]  終於可以放工
[00:06:26.040 --> 00:06:27.840]  幫老闆清潔了魚檔
[00:06:27.840 --> 00:06:29.680]  他就趕著回教會
[00:06:29.680 --> 00:06:30.440]  回到哪裡
[00:06:30.440 --> 00:06:34.360]  回到哥林多教會陳長老家
[00:06:34.360 --> 00:06:35.480]  因為只有陳長老家
[00:06:35.480 --> 00:06:38.760]  才可以聚集到幾十人的教會頂職會
[00:06:38.760 --> 00:06:40.160]  一同去敬拜
[00:06:40.160 --> 00:06:41.240]  一同去守主餐
[00:06:41.240 --> 00:06:43.000]  一同去愛言
[00:06:43.000 --> 00:06:43.760]  可能你說
[00:06:43.760 --> 00:06:45.680]  他們不是主要崇拜嗎
[00:06:45.680 --> 00:06:47.000]  為甚麼還要放工才回去
[00:06:47.000 --> 00:06:48.480]  回我們晚堂崇拜
[00:06:48.480 --> 00:06:49.240]  不是
[00:06:49.240 --> 00:06:51.320]  其實當時根本沒有禮拜日
[00:06:51.320 --> 00:06:52.480]  公佈假期這回事
[00:06:52.480 --> 00:06:53.600]  個個都要上班
[00:06:53.600 --> 00:06:55.680]  基督教更加是一個少數群體
[00:06:55.680 --> 00:06:57.840]  不會有一個獨立的堂會給他們
[00:06:57.840 --> 00:06:59.680]  所以當他們放工之後聚集
[00:06:59.680 --> 00:07:01.600]  就是去那班有家庭
[00:07:01.600 --> 00:07:03.920]  可以容納多些人的家庭聚會
[00:07:03.920 --> 00:07:05.600]  而能夠開放到家庭
[00:07:05.600 --> 00:07:06.480]  讓那麼多人聚集
[00:07:06.480 --> 00:07:07.280]  可想而知
[00:07:07.280 --> 00:07:08.480]  那個人的家庭
[00:07:08.480 --> 00:07:10.360]  都要有那麼大的
[00:07:10.360 --> 00:07:11.600]  有那麼大的家庭
[00:07:11.600 --> 00:07:12.480]  他的家境
[00:07:12.480 --> 00:07:13.400]  他的背景
[00:07:13.400 --> 00:07:14.800]  都會比較富裕
[00:07:14.800 --> 00:07:16.120]  其實都要多謝這班教會領袖
[00:07:16.120 --> 00:07:18.240]  願意開放他們的教會
[00:07:18.240 --> 00:07:19.680]  讓不同的群眾
[00:07:19.680 --> 00:07:21.280]  去到家裡
[00:07:21.280 --> 00:07:23.240]  魚仔忙了一整天工作
[00:07:23.240 --> 00:07:25.480]  終於就可以放工
[00:07:25.480 --> 00:07:26.280]  連飯都還沒吃
[00:07:26.280 --> 00:07:28.080]  就要趕去陳長老家
[00:07:28.080 --> 00:07:29.680]  太陽已經下山
[00:07:29.680 --> 00:07:30.560]  打算去到
[00:07:30.560 --> 00:07:31.560]  有愛言
[00:07:31.560 --> 00:07:33.440]  應該有東西吃
[00:07:33.440 --> 00:07:35.520]  誰知當他進入大宅門口
[00:07:35.520 --> 00:07:36.240]  進入裡面
[00:07:36.240 --> 00:07:38.960]  看到的是什麼情況
[00:07:38.960 --> 00:07:42.080]  他看到那班有錢的
[00:07:42.080 --> 00:07:43.160]  富裕的
[00:07:43.160 --> 00:07:44.280]  貴族的
[00:07:44.280 --> 00:07:45.400]  高官的
[00:07:45.400 --> 00:07:46.760]  就坐在大廳那裡
[00:07:46.760 --> 00:07:48.520]  大魚大肉
[00:07:48.520 --> 00:07:49.960]  另一班猶太信徒
[00:07:49.960 --> 00:07:51.440]  就在編廳那裡
[00:07:51.440 --> 00:07:53.680]  有他們自己的吃飯
[00:07:53.680 --> 00:07:56.400]  而最後那班平民百姓
[00:07:56.400 --> 00:07:58.000]  似乎是奴隸那班
[00:07:58.000 --> 00:08:01.480]  就在大宅的後花園裡面
[00:08:01.480 --> 00:08:03.800]  吃自己
[00:08:03.800 --> 00:08:08.920]  其實當時高臨多的城市裡面
[00:08:08.920 --> 00:08:10.520]  階級的觀念是很重
[00:08:10.520 --> 00:08:12.200]  比今天更加重
[00:08:12.200 --> 00:08:13.920]  貴族
[00:08:13.920 --> 00:08:15.880]  高官和那些平民奴隸百姓
[00:08:15.880 --> 00:08:17.280]  根本不會一起吃飯
[00:08:17.280 --> 00:08:18.400]  根本不會一起相處
[00:08:18.400 --> 00:08:20.120]  根本是不會往來
[00:08:20.120 --> 00:08:21.680]  所以今天教會能夠聚在一起
[00:08:21.680 --> 00:08:23.600]  已經很難得
[00:08:23.600 --> 00:08:25.000]  魚仔坐下了
[00:08:25.000 --> 00:08:26.200]  就跟他旁邊那位弟兄
[00:08:26.200 --> 00:08:28.080]  楊仔說
[00:08:28.080 --> 00:08:29.400]  有沒有東西吃
[00:08:29.400 --> 00:08:30.480]  楊仔說
[00:08:30.480 --> 00:08:33.480]  你也不是不知道的
[00:08:33.480 --> 00:08:34.520]  我也不明白愛妍
[00:08:34.520 --> 00:08:36.080]  為什麼會這樣
[00:08:36.080 --> 00:08:36.800]  這個聚會
[00:08:36.800 --> 00:08:37.440]  其實應該是
[00:08:37.440 --> 00:08:39.200]  仿照主耶穌基督
[00:08:39.200 --> 00:08:42.080]  和門徒設立主餐的時候
[00:08:42.080 --> 00:08:44.560]  他們吃完雨節晚餐之後
[00:08:44.560 --> 00:08:47.320]  就抹餅喝杯紀念主
[00:08:47.320 --> 00:08:48.720]  但我們這班平民百姓
[00:08:48.720 --> 00:08:50.240]  下班回來
[00:08:50.240 --> 00:08:52.760]  教會幾乎遲到了
[00:08:52.760 --> 00:08:55.000]  哪有時間預備食物帶來
[00:08:55.000 --> 00:08:56.600]  但那班大戶人家
[00:08:56.600 --> 00:08:57.720]  他們自己有家人
[00:08:57.720 --> 00:08:59.920]  有家用去煮食物給他們
[00:08:59.920 --> 00:09:00.960]  所以他們都不用做
[00:09:00.960 --> 00:09:02.080]  他們有很多錢
[00:09:02.080 --> 00:09:03.200]  都不用工作
[00:09:03.200 --> 00:09:05.880]  當然可以一早有食物
[00:09:05.880 --> 00:09:07.840]  他們在我們未來之前
[00:09:07.840 --> 00:09:10.680]  一早已經飲飽食醉了
[00:09:10.680 --> 00:09:13.040]  現在我們只能捱著餓
[00:09:13.040 --> 00:09:15.920]  手煮餐紀念主
[00:09:15.920 --> 00:09:17.120]  魚仔說
[00:09:17.120 --> 00:09:18.440]  我記得在猶太書
[00:09:18.440 --> 00:09:19.360]  一章十二節說
[00:09:19.360 --> 00:09:21.160]  這個聚會叫做愛妍
[00:09:21.160 --> 00:09:22.880]  阿加皮
[00:09:22.880 --> 00:09:25.320]  為什麼我一點愛都看不到
[00:09:25.320 --> 00:09:27.240]  一點愛都看不到
[00:09:27.240 --> 00:09:29.520]  大家各自各帶自己的食物來
[00:09:29.520 --> 00:09:31.800]  有錢貴族帶牛扒
[00:09:31.800 --> 00:09:32.800]  羊扒
[00:09:32.800 --> 00:09:34.400]  白酒 紅酒
[00:09:34.400 --> 00:09:36.680]  圍圍餵自己吃東西
[00:09:36.680 --> 00:09:39.320]  我們這班基層的貧窮奴隸
[00:09:39.320 --> 00:09:41.160]  就只能捱著餓
[00:09:41.160 --> 00:09:43.640]  去吃西北風
[00:09:43.640 --> 00:09:45.480]  保羅老師不是曾經教導
[00:09:45.480 --> 00:09:47.360]  主耶穌的晚餐
[00:09:47.360 --> 00:09:51.440]  是要一起分享的嗎
[00:09:51.440 --> 00:09:52.720]  保羅老師不是教導我們
[00:09:52.720 --> 00:09:54.080]  要學習耶穌那份
[00:09:54.080 --> 00:09:56.760]  社紀分享的精神嗎
[00:09:56.760 --> 00:10:00.200]  是 現在有錢那班就跟有錢那班一起坐
[00:10:00.200 --> 00:10:02.320]  猶太人就跟猶太人一起坐
[00:10:02.320 --> 00:10:04.640]  我們這班基層的
[00:10:04.640 --> 00:10:06.840]  就只能這樣坐著
[00:10:06.840 --> 00:10:09.240]  大家分門別類
[00:10:09.240 --> 00:10:11.400]  我相信保羅老師看到的情況
[00:10:11.400 --> 00:10:13.560]  一定會責備這班教會領袖
[00:10:13.560 --> 00:10:14.440]  這樣分門別類
[00:10:14.440 --> 00:10:15.840]  根本這個不是愛妍
[00:10:15.840 --> 00:10:19.520]  不是教會 不是教會的聚會
[00:10:19.520 --> 00:10:21.080]  魚仔說得很對
[00:10:21.080 --> 00:10:23.320]  當保羅收到消息
[00:10:23.320 --> 00:10:25.440]  收到人告訴他情況之後
[00:10:25.440 --> 00:10:28.080]  他就寫哥林多前書
[00:10:28.080 --> 00:10:32.880]  在第十一章的二十一節
[00:10:32.880 --> 00:10:34.760]  藍色的字他說
[00:10:34.760 --> 00:10:36.440]  我聽到你的聚會的時候
[00:10:36.440 --> 00:10:40.600]  有人飢餓 有人酒醉
[00:10:40.600 --> 00:10:43.840]  在二十二節說難道你會有家可以吃喝嗎
[00:10:43.840 --> 00:10:46.680]  你聽到保羅開始斥責
[00:10:46.680 --> 00:10:51.840]  當時教會愛妍聚會的問題
[00:10:51.840 --> 00:10:55.240]  這班人有錢的特別他斥責
[00:10:55.240 --> 00:10:57.000]  把牛扒羊架
[00:10:57.000 --> 00:10:59.760]  或者魚子醬鵝肝
[00:10:59.760 --> 00:11:01.840]  拿出來炫耀自己很多食物
[00:11:01.840 --> 00:11:03.480]  但他沒有肯分享
[00:11:03.480 --> 00:11:05.560]  自己一早吃光
[00:11:05.560 --> 00:11:07.880]  保羅說我不稱讚你們
[00:11:07.880 --> 00:11:09.680]  我絕不稱讚你們
[00:11:09.680 --> 00:11:11.880]  這班人 保羅怎樣形容
[00:11:11.880 --> 00:11:14.200]  你們其實是藐視神的教會
[00:11:14.200 --> 00:11:15.760]  你不尊重神的教會
[00:11:15.760 --> 00:11:18.560]  你羞辱了你身邊的弟兄姊妹
[00:11:18.560 --> 00:11:20.920]  令到身邊窮乏的弟兄姊妹
[00:11:20.920 --> 00:11:25.480]  感覺難堪 感覺難受 感覺肚餓
[00:11:25.480 --> 00:11:27.600]  感覺被忽略
[00:11:27.600 --> 00:11:30.080]  保羅絕對不稱讚他們
[00:11:30.080 --> 00:11:33.720]  這間教會一點愛也沒有
[00:11:33.720 --> 00:11:37.360]  根本不配受主所設立的主餐
[00:11:37.360 --> 00:11:40.680]  不應該領受餅和杯
[00:11:40.680 --> 00:11:43.280]  這就是哥倫多教會的故事
[00:11:43.280 --> 00:11:47.320]  你最近有沒有遇過相同的故事
[00:11:47.320 --> 00:11:52.680]  特別前兩天中秋節
[00:11:52.680 --> 00:11:54.600]  很多團圓
[00:11:54.600 --> 00:11:56.360]  我們農曆年吃團圓飯
[00:11:56.360 --> 00:11:58.120]  中秋節吃團圓飯
[00:11:58.120 --> 00:11:59.720]  大家吃團圓飯了嗎
[00:11:59.720 --> 00:12:02.760]  我們結婚的可能回家要吃三餐
[00:12:02.760 --> 00:12:06.200]  即是爸爸那邊 岳父那邊
[00:12:06.200 --> 00:12:09.080]  又要去自己那邊
[00:12:09.080 --> 00:12:11.760]  有一天張爺爺 張奶奶
[00:12:11.760 --> 00:12:14.560]  跟他們三個子女 三個家庭
[00:12:14.560 --> 00:12:16.840]  合作了一個星期
[00:12:16.840 --> 00:12:21.200]  終於合到一天吃中秋節的團圓飯
[00:12:21.200 --> 00:12:22.760]  子女帶孫子來
[00:12:22.760 --> 00:12:24.880]  所以奶奶很開心
[00:12:24.880 --> 00:12:27.240]  早一天已經去街市買了
[00:12:27.240 --> 00:12:31.640]  蝦 魚 肥雞 肥牛去炮製
[00:12:31.640 --> 00:12:32.920]  煮多少碟菜
[00:12:32.920 --> 00:12:36.840]  煮九碟菜 九大軌 多麼不容易
[00:12:36.840 --> 00:12:37.840]  但是煮得開心
[00:12:37.840 --> 00:12:40.400]  因為想起待會見到孫子孫女
[00:12:40.400 --> 00:12:43.040]  吃得開心 大家聊聊 開心心的
[00:12:43.040 --> 00:12:45.480]  多辛苦也值得
[00:12:45.480 --> 00:12:50.360]  到了晚上七點 細仔一家回來了
[00:12:50.360 --> 00:12:52.200]  另外兩家呢
[00:12:52.200 --> 00:12:54.440]  來回來了 回來了
[00:12:54.440 --> 00:12:59.000]  到八點 二女一家帶孫子孫女又回來了
[00:12:59.000 --> 00:13:01.880]  大哥還沒到 他的工作很忙
[00:13:01.880 --> 00:13:05.400]  九點才來 生生來遲
[00:13:05.400 --> 00:13:08.520]  不要緊 一家人一起坐下來吃飯
[00:13:08.520 --> 00:13:09.720]  最重要是齊人
[00:13:09.720 --> 00:13:12.200]  好了 我們吃團圓飯了
[00:13:12.200 --> 00:13:14.680]  一喝湯 二女又說
[00:13:14.680 --> 00:13:17.000]  媽 你經常這樣 湯很鹹
[00:13:17.000 --> 00:13:18.720]  又在談媽媽的煮菜
[00:13:18.720 --> 00:13:24.480]  然後弟弟和大哥其實一直都在吵架
[00:13:24.480 --> 00:13:25.800]  又吵架了
[00:13:25.800 --> 00:13:27.760]  在吃飯 又吵架
[00:13:27.760 --> 00:13:29.000]  接著孫子是怎樣
[00:13:29.000 --> 00:13:30.720]  那個大孫呢
[00:13:30.720 --> 00:13:33.560]  左手 應該是右手拿著筷子
[00:13:33.560 --> 00:13:35.600]  左手拿著什麼 手機
[00:13:35.600 --> 00:13:38.080]  正眼看著手機 在爬山爬山
[00:13:38.080 --> 00:13:40.880]  全場 正眼都沒有看過任何人
[00:13:40.880 --> 00:13:44.640]  另外那兩個孫子就眼金金看著這件事
[00:13:44.640 --> 00:13:47.360]  張爺爺 張奶奶 你眼看著我眼
[00:13:47.360 --> 00:13:48.880]  有點心酸
[00:13:48.880 --> 00:13:52.400]  同桌吃飯 各自修行
[00:13:52.400 --> 00:13:55.920]  不知道大家在你的團圓飯裏面
[00:13:55.920 --> 00:13:57.920]  或者在你的朋友圈子裏面
[00:13:57.920 --> 00:14:01.320]  有沒有一些類似的情況
[00:14:01.320 --> 00:14:04.880]  又或者在我們教會的聚會團契裏面
[00:14:04.880 --> 00:14:08.440]  有沒有這些類似的情況
[00:14:08.440 --> 00:14:10.600]  弟兄姊妹在團契分享的時候
[00:14:10.600 --> 00:14:12.720]  你有沒有掛著看手機
[00:14:12.720 --> 00:14:15.640]  沒有聽到弟兄姊妹真誠的分享
[00:14:15.640 --> 00:14:17.240]  又或者在調婚場你分享的時候
[00:14:17.240 --> 00:14:19.520]  你就偷偷不絕 趕足三十分鐘
[00:14:19.520 --> 00:14:24.400]  全部沒有時間給任何弟兄姊妹插嘴
[00:14:24.400 --> 00:14:26.200]  又或者我們經常說
[00:14:26.200 --> 00:14:29.680]  我們一起侍奉 一起開會
[00:14:29.680 --> 00:14:31.760]  但是你有沒有認識一下
[00:14:31.760 --> 00:14:33.280]  和你開會的弟兄姊妹
[00:14:33.280 --> 00:14:35.840]  她的家庭 她的工作
[00:14:35.840 --> 00:14:37.840]  不單止在教會裏面
[00:14:37.840 --> 00:14:39.600]  可能在你的朋友圈子
[00:14:39.600 --> 00:14:41.160]  在你家裏面
[00:14:41.160 --> 00:14:43.240]  我們會不會有時只顧自己
[00:14:43.240 --> 00:14:44.640]  忽略了其他人
[00:14:44.640 --> 00:14:47.120]  而忽略了其他人的感受呢
[00:14:47.120 --> 00:14:48.960]  團契就應該聚在一起
[00:14:48.960 --> 00:14:50.680]  給錢分享的時候
[00:14:50.680 --> 00:14:52.840]  主餐就一起去紀念主
[00:14:52.840 --> 00:14:55.920]  去抹餅 去紀念身邊的人
[00:14:55.920 --> 00:14:57.800]  家聚 團圓飯
[00:14:57.800 --> 00:15:00.600]  就一起團圓 開開心心
[00:15:00.600 --> 00:15:04.080]  但是我們是因為很多個人自私
[00:15:04.080 --> 00:15:05.360]  不理他人的原因
[00:15:05.360 --> 00:15:07.600]  而忽略了身邊的人
[00:15:07.600 --> 00:15:09.440]  保羅不稱讚這些活動
[00:15:09.440 --> 00:15:10.680]  不稱讚這些聚會
[00:15:10.680 --> 00:15:14.600]  上帝也絕不喜悅
[00:15:14.600 --> 00:15:15.760]  剛才我們說到
[00:15:15.760 --> 00:15:17.840]  愛言應該是共聚的
[00:15:17.840 --> 00:15:21.120]  淪為了社交團體那些
[00:15:21.120 --> 00:15:23.320]  只有飯吃 什麼都沒有
[00:15:23.320 --> 00:15:24.680]  反過來
