
[00:00:00.000 --> 00:00:04.140]  我今次曾讓我再有機會和大家宣講講解他的話語
[00:01:44.700 --> 00:01:48.280]  相信是後來編繪詩篇的編輯者
[00:01:48.280 --> 00:01:50.620]  為這卷的詩篇作總結
[00:01:50.620 --> 00:01:54.120]  第二卷裏面收集過的詩篇
[00:01:54.120 --> 00:01:55.900]  有可拉後裔的詩
[00:01:55.900 --> 00:01:57.400]  亦都有大衛的詩
[00:01:58.140 --> 00:01:59.660]  整體的訊息
[00:01:59.660 --> 00:02:02.460]  離不開人在困境當中的盼望
[00:02:02.460 --> 00:02:05.060]  期待神的保護和拯救
[00:02:05.060 --> 00:02:08.500]  而第七十二篇所留門的詩
[00:02:08.500 --> 00:02:12.520]  更加是指向一個神國到臨在的期盼
[00:02:12.520 --> 00:02:16.900]  就讓我們先讀經文第一到三節
[00:02:16.900 --> 00:02:18.580]  看它是怎樣的開頭
[00:02:18.580 --> 00:02:19.800]  預備起
[00:02:19.800 --> 00:02:23.800]  神啊!求祢將判斷的權柄賜給王
[00:02:23.800 --> 00:02:26.700]  將公義賜給王的兒子
[00:02:26.700 --> 00:02:29.400]  他要按公義審判祢的民
[00:02:29.400 --> 00:02:32.560]  按公平審判祢的貧窮人
[00:02:32.560 --> 00:02:37.500]  大小生都要因公義使民得享平安
[00:02:37.500 --> 00:02:39.840]  繼續講解之前一起去祈禱
[00:02:39.840 --> 00:02:43.280]  我們的天父
[00:02:43.280 --> 00:02:46.700]  當你感動當日的作者
[00:02:46.700 --> 00:02:49.420]  所留門寫這篇詩篇的時候
[00:02:49.420 --> 00:02:50.540]  天父啊
[00:02:50.540 --> 00:02:51.980]  你不單止感動他
[00:02:51.980 --> 00:02:53.840]  亦都是跟我們今天講說話
[00:02:53.840 --> 00:02:56.240]  讓我們懂得怎樣去期盼
[00:02:56.240 --> 00:02:58.600]  這位君王的來臨
[00:02:58.600 --> 00:03:01.500]  求神祢的聖靈開啟我們的心竅
[00:03:01.500 --> 00:03:03.640]  讓我們能夠明白真理
[00:03:03.640 --> 00:03:05.940]  並且懂得切實進行
[00:03:05.940 --> 00:03:08.740]  我們祈禱奉主耶穌基督聖名祈求
[00:03:08.740 --> 00:03:10.060]  阿們
[00:03:10.060 --> 00:03:12.560]  在這三節的經文當中
[00:03:12.560 --> 00:03:14.980]  大家假如留意到有些重複的形容詞
[00:03:14.980 --> 00:03:16.480]  或者概念
[00:03:16.480 --> 00:03:19.260]  就是講到公義
[00:03:19.260 --> 00:03:21.200]  求祢將判斷的權柄賜給王
[00:03:21.200 --> 00:03:22.960]  將公義賜給王的兒子
[00:03:22.960 --> 00:03:26.220]  提到的公平、公義、判斷的能力
[00:03:26.220 --> 00:03:28.040]  為甚麼詩篇裏面
[00:03:28.040 --> 00:03:32.020]  祈求神要給這位君王這樣的屬性性格呢?
[00:03:32.020 --> 00:03:33.760]  就是因為第二節裏面
[00:03:33.760 --> 00:03:36.840]  祂要按公義審判你的民
[00:03:36.840 --> 00:03:39.700]  是審判你的困苦人
[00:03:39.700 --> 00:03:41.640]  因為在社群當中
[00:03:41.640 --> 00:03:43.360]  有不同的困苦的人
[00:03:43.360 --> 00:03:45.900]  活在不安的其中
[00:03:45.900 --> 00:03:48.400]  當其他人看不到
[00:03:48.400 --> 00:03:50.400]  或者看到當看不到
[00:03:50.400 --> 00:03:52.400]  不思議援手的時候
[00:03:52.400 --> 00:03:54.640]  需要這位由權柄的君王
[00:03:54.640 --> 00:03:57.920]  去為這些受屈的人伸冤
[00:03:57.920 --> 00:04:00.580]  而詩篇給我們的信仰圖畫
[00:04:00.580 --> 00:04:03.220]  並不是靠財富、社會先進
[00:04:03.220 --> 00:04:06.980]  就可以帶給人安全感的
[00:04:06.980 --> 00:04:09.700]  香港都算是國際大都會
[00:04:09.700 --> 00:04:13.200]  竟然都發生這個程度的慘劇
[00:04:13.200 --> 00:04:14.540]  有時一個社會的危機
[00:04:14.540 --> 00:04:17.040]  並不是一個單一的意外
[00:04:17.040 --> 00:04:19.280]  很可能都是積累已久
[00:04:19.280 --> 00:04:22.060]  被忽略多年的結構性的問題
[00:04:22.060 --> 00:04:25.780]  不論是傷人、追求利潤、監管的漏洞
[00:04:25.780 --> 00:04:28.140]  管理失敗、安全被忽視
[00:04:28.140 --> 00:04:31.280]  直至到慘劇爆發
[00:04:31.280 --> 00:04:34.680]  當然這些情況亦都讓人疑憤填膺的
[00:04:34.680 --> 00:04:40.320]  所以在社會上要呼籲成立調查委員會的呼聲都大
[00:04:40.320 --> 00:04:41.520]  不單是找責任
[00:04:41.520 --> 00:04:45.260]  亦都需要補充這個制度上各樣的漏洞
[00:04:45.260 --> 00:04:47.700]  這些表現都是人很自然的
[00:04:47.700 --> 00:04:49.800]  對公義的渴求
[00:04:49.800 --> 00:04:56.000]  而在一至三節的經文裏面
[00:04:56.000 --> 00:04:58.300]  時常出現的公義這個詞
[00:04:58.300 --> 00:05:00.240]  Habermann suggest
[00:05:00.240 --> 00:05:06.320]  並不是一些單純的條文、律法、規範、文字冷冰冰的
[00:05:06.320 --> 00:05:11.480]  而是一種有感情、有行動的義
[00:05:11.480 --> 00:05:13.000]  亦都不是說公平對待
[00:05:13.000 --> 00:05:15.440]  你公毅、肥瘦都好,都是只有這麼多
[00:05:15.440 --> 00:05:20.400]  或者是近代法治社會上常常注意的一個程序公義
[00:05:20.400 --> 00:05:24.840]  而是神所賜下讓受壓的人恢復尊嚴
[00:05:24.840 --> 00:05:27.520]  讓破壞的關係得以修補
[00:05:27.520 --> 00:05:32.360]  讓弱者能夠再次站穩的這份公義
[00:05:32.360 --> 00:05:35.560]  這篇詩篇來自所羅門的手筆
[00:05:35.560 --> 00:05:39.400]  根據聖經所描述的所羅門王在他統治的早期
[00:05:39.400 --> 00:05:42.680]  的確很刻意將公義帶給神的子民
[00:05:42.680 --> 00:05:46.800]  神的子民亦都在他身上見到神的智慧
[00:05:46.800 --> 00:05:49.800]  亦都很願意、樂意去敬畏神
[00:05:49.800 --> 00:05:52.720]  但到他作王後期慢慢地衰退
[00:05:52.720 --> 00:05:54.760]  亦都羅門傷財
[00:05:54.760 --> 00:05:56.000]  為了一代盛世
[00:05:56.000 --> 00:06:00.920]  為何在他死後很快即刻王國分裂,埋下了伏線
[00:06:00.920 --> 00:06:03.360]  但主耶穌基督所帶來的公義
[00:06:03.360 --> 00:06:06.160]  他是改變人心的公義
[00:06:06.160 --> 00:06:09.840]  因人能夠與神和好,被神稱為義
[00:06:09.840 --> 00:06:15.120]  剛才第三節大山小山都要與因公義使民得享平安
[00:06:15.120 --> 00:06:18.720]  所提到神的公義實際被彰顯是很重要的
[00:06:18.720 --> 00:06:22.400]  因為這樣才能夠為人帶來真正的平安
[00:06:22.400 --> 00:06:23.760]  那怎樣帶來呢?
[00:06:23.760 --> 00:06:25.920]  我們一起看第五到七節
[00:06:25.920 --> 00:06:28.000]  看這位君王是怎樣的
[00:06:28.000 --> 00:06:32.360]  太陽還全,月亮還在
[00:06:32.360 --> 00:06:35.200]  人要敬畏祢,直到萬代
[00:06:35.200 --> 00:06:39.520]  他別降臨,將雨光在已割的草地上
[00:06:39.520 --> 00:06:41.920]  如甘霖滋潤田地
[00:06:41.920 --> 00:06:44.840]  在他的日子裡,義人要發旺
[00:06:44.840 --> 00:06:48.920]  大有平安,保障月亮長存
[00:06:48.920 --> 00:06:52.800]  經文提到平安的根基來自神的公義
[00:06:52.800 --> 00:06:56.160]  但神的公義怎樣得到彰顯呢?
[00:06:56.160 --> 00:06:58.200]  這亦都是預言到主耶穌基督
[00:06:58.200 --> 00:07:01.160]  再來的時候的核心
[00:07:01.160 --> 00:07:03.720]  第七節那裏講到
[00:07:03.720 --> 00:07:05.360]  在他的日子
[00:07:05.360 --> 00:07:07.720]  義人要興旺,發旺
[00:07:07.720 --> 00:07:09.200]  大有平安
[00:07:09.200 --> 00:07:11.760]  神所賜的真正的平安亦不是暫時的
[00:07:11.760 --> 00:07:15.680]  而是永遠的,好像月亮長存的一樣
[00:07:15.680 --> 00:07:19.360]  這個很明顯並不是人可以做得到的
[00:07:19.360 --> 00:07:23.440]  舊約聖經出名的君王大衛、所羅門
[00:07:23.440 --> 00:07:25.360]  他們都有敬畏神的表現
[00:07:25.360 --> 00:07:27.680]  讓神的子民得到平安
[00:07:27.680 --> 00:07:31.280]  但都有他們的空間、時間所限制
[00:07:31.280 --> 00:07:33.480]  但詩篇所描述的這位君王
[00:07:33.480 --> 00:07:36.440]  是被人敬畏直到萬代的
[00:07:36.440 --> 00:07:40.440]  很明顯唯有神自己才可以做到
[00:07:40.440 --> 00:07:42.440]  平安
[00:07:42.440 --> 00:07:44.440]  這個字希伯來文所說
[00:07:44.440 --> 00:07:47.440]  大家或許聽過
[00:07:47.440 --> 00:07:50.120]  他所表示的並不是說沒有戰爭
[00:07:50.120 --> 00:07:52.400]  和平、沒有仗打而言
[00:07:52.400 --> 00:07:54.400]  而是意思很廣泛的
[00:07:54.400 --> 00:07:58.200]  怎樣能夠有一個完整、圓滿
[00:07:58.200 --> 00:08:00.280]  關係的修復
[00:08:00.280 --> 00:08:01.800]  社群裏面的興旺
[00:08:01.800 --> 00:08:03.080]  生活裏面有尊嚴
[00:08:03.080 --> 00:08:04.560]  內心有安穩等等
[00:08:04.560 --> 00:08:08.480]  都是聖經裏面提及到平安的表現
[00:08:08.480 --> 00:08:09.960]  而得到平安
[00:08:09.960 --> 00:08:11.600]  就像第六節經文裏說
[00:08:11.600 --> 00:08:14.800]  必將雨水降在已割的草地上
[00:08:14.800 --> 00:08:17.920]  雨水所象徵的就是神所賜的生命
[00:08:17.920 --> 00:08:19.440]  的更生
[00:08:19.440 --> 00:08:22.560]  神的供應和復興
[00:08:22.560 --> 00:08:26.000]  相比之下歷史裏面有很多偉大人物
[00:08:26.000 --> 00:08:27.120]  我們都會尊重
[00:08:27.120 --> 00:08:30.000]  他們的文字武功讓人佩服
[00:08:30.000 --> 00:08:31.240]  西方社會
[00:08:31.240 --> 00:08:32.760]  Pax Romana
[00:08:32.760 --> 00:08:35.280]  是二百年的武將打
[00:08:35.280 --> 00:08:37.120]  一個興旺的羅馬
[00:08:37.120 --> 00:08:37.800]  中國
[00:08:37.800 --> 00:08:38.960]  甚麼政官之治
[00:08:38.960 --> 00:08:40.800]  康乾盛世
[00:08:40.800 --> 00:08:44.280]  或許都是平民老百姓所渴望的
[00:08:44.280 --> 00:08:46.560]  但在這些光輝的背後
[00:08:46.560 --> 00:08:48.640]  仍然有多少被忽略的人呢?
[00:08:48.640 --> 00:08:51.120]  仍然有多少罪惡呢?
[00:08:51.120 --> 00:08:52.360]  聖經所說的Shalom
[00:08:52.360 --> 00:08:54.640]  並不是片刻的寧靜
[00:08:54.640 --> 00:08:56.760]  而是個人的生命
[00:08:56.760 --> 00:08:58.360]  延伸到家庭
[00:08:58.360 --> 00:08:59.400]  社群
[00:08:59.400 --> 00:09:00.840]  都在神的裏面
[00:09:00.840 --> 00:09:03.760]  得著新的整全
[00:09:03.760 --> 00:09:07.040]  只有主耶穌基督將新的心賜給了人
[00:09:07.040 --> 00:09:08.840]  讓人才可以活得出
[00:09:08.840 --> 00:09:11.000]  神所創造我們的時候
[00:09:11.000 --> 00:09:13.360]  所賦予給我們的榮耀
[00:09:13.360 --> 00:09:16.360]  是由內而外的改變
[00:09:16.360 --> 00:09:17.920]  而這個心靈的改變
[00:09:17.920 --> 00:09:20.760]  好像經文講到二人要發旺一樣
[00:09:20.760 --> 00:09:22.560]  這個大有平安
[00:09:22.560 --> 00:09:24.720]  並不是社會制度的平安
[00:09:24.720 --> 00:09:27.680]  而是在心裏面的傳源
[00:09:27.680 --> 00:09:29.080]  那種平安
[00:09:29.080 --> 00:09:30.800]  在不同的困境當中
[00:09:30.800 --> 00:09:35.960]  仍然能活出盼望和尊嚴的這份平安
[00:09:35.960 --> 00:09:37.600]  更加詩篇裏也預言到
[00:09:37.600 --> 00:09:41.480]  這位君王是一位憐憫受壓者的君王
[00:09:41.480 --> 00:09:45.160]  我們讀第四節和十二到十四節
[00:09:45.160 --> 00:09:48.600]  他必為民中的困苦人伸冤
[00:09:48.600 --> 00:09:50.480]  拯救窮乏之輩
[00:09:50.480 --> 00:09:52.920]  壓碎那欺壓人的
[00:09:52.920 --> 00:09:55.880]  因為窮乏人呼求的時候
[00:09:55.880 --> 00:09:57.360]  他要答救
[00:09:57.360 --> 00:09:59.840]  沒有人幫助的困苦人
[00:09:59.840 --> 00:10:02.000]  他也要答救
[00:10:02.000 --> 00:10:05.960]  他要連率貧寒和窮乏的人
[00:10:05.960 --> 00:10:08.600]  拯救窮苦人的性命
[00:10:08.600 --> 00:10:10.200]  他要救贖他們
[00:10:10.200 --> 00:10:12.920]  脫離欺壓和強暴
[00:10:12.920 --> 00:10:17.240]  他們的血在他眼中捍衛寶貴
[00:10:17.240 --> 00:10:21.240]  在這幾節經文裏面多次提到困苦人
[00:10:21.240 --> 00:10:22.640]  窮乏人
[00:10:22.640 --> 00:10:24.680]  那些人被欺壓
[00:10:24.680 --> 00:10:27.320]  承受各樣的強暴
[00:10:27.320 --> 00:10:30.040]  如果這個詩篇出自所羅門
[00:10:30.040 --> 00:10:31.600]  他早期的手筆的話
[00:10:31.600 --> 00:10:35.640]  也看得出他是一位體察民情的王
[00:10:35.640 --> 00:10:37.480]  在他傳統書裏面所寫
[00:10:37.480 --> 00:10:38.920]  日光之下
[00:10:38.920 --> 00:10:42.080]  看見人所承受的各樣患難
[00:10:42.080 --> 00:10:44.280]  作出那種心思
[00:10:44.280 --> 00:10:45.840]  反省
[00:10:45.840 --> 00:10:47.240]  雖然他一生裏面
[00:10:47.240 --> 00:10:51.200]  不像他父親大衛那樣經歷很多的災難苦難
[00:10:51.200 --> 00:10:53.160]  在當中的熬過
[00:10:53.160 --> 00:10:54.800]  但是詩句所反映的
[00:10:54.800 --> 00:10:58.680]  不單止是他看見他父王大衛的見證
[00:10:58.680 --> 00:11:02.280]  也是他國民當中的體察
[00:11:02.280 --> 00:11:04.280]  而意識到在神眼中
[00:11:04.280 --> 00:11:07.120]  一位稱職君王的標準
[00:11:07.120 --> 00:11:10.680]  或許這是他對自己的期望和要求
[00:11:10.680 --> 00:11:13.320]  但是他也知道自己是有限制的
[00:11:13.320 --> 00:11:16.560]  所以相信在神的國度裏面
[00:11:16.560 --> 00:11:19.320]  必然有一位尼采利林
[00:11:19.320 --> 00:11:24.600]  以成就神的應許
[00:11:24.600 --> 00:11:27.720]  經文第十三節說到他要連率
[00:11:27.720 --> 00:11:29.440]  貧寒和困苦的人
[00:11:29.440 --> 00:11:33.840]  連率就是說到這位君王施行公義的那種心
[00:11:33.840 --> 00:11:35.640]  Heber Norman Cruz
[00:11:35.640 --> 00:11:37.400]  意思包括
[00:11:37.400 --> 00:11:40.240]  見到別人的痛苦的時候
[00:11:40.240 --> 00:11:42.440]  心有所戚戚然
[00:11:42.440 --> 00:11:44.600]  心裏面的不忍
[00:11:44.600 --> 00:11:47.800]  對生命寶貴的憐惜
[00:11:47.800 --> 00:11:51.600]  也包括有行動的意願
[00:11:51.600 --> 00:11:52.680]  在《新約聖經》裏面
[00:11:52.680 --> 00:11:54.520]  我們在主耶穌基督的身上
[00:11:54.520 --> 00:11:56.360]  見到你們見證
[00:11:56.360 --> 00:11:59.040]  《約翰福音》第九章
[00:11:59.040 --> 00:12:00.960]  那裏說到主耶穌和門徒
[00:12:00.960 --> 00:12:04.160]  經過見到一位生來乞懶
[00:12:04.160 --> 00:12:06.760]  即是行乞的人
[00:12:06.760 --> 00:12:08.360]  門徒看見他
[00:12:08.360 --> 00:12:09.360]  做什麼呢?
[00:12:09.360 --> 00:12:11.160]  討論神學問題
[00:12:11.160 --> 00:12:13.920]  究竟這個人犯罪還是他父母犯罪
[00:12:13.920 --> 00:12:14.720]  為什麼這麼慘
[00:12:14.720 --> 00:12:17.480]  生出來就是乞懶的呢?
[00:12:17.480 --> 00:12:18.600]  但主耶穌回答
[00:12:18.600 --> 00:12:19.800]  並不是他犯罪
[00:12:19.800 --> 00:12:22.840]  也不是他父母犯罪
[00:12:22.840 --> 00:12:26.360]  而是要在他身上顯出神的作為
[00:12:26.360 --> 00:12:28.320]  於是主耶穌停下來
[00:12:28.320 --> 00:12:29.120]  醫治他
[00:12:29.120 --> 00:12:32.960]  讓他重見光明
[00:12:32.960 --> 00:12:34.360]  另外一件事
[00:12:34.360 --> 00:12:37.080]  《路過福音》十九章
[00:12:37.080 --> 00:12:38.840]  那時候很多人擠擁
[00:12:38.840 --> 00:12:40.200]  要去到耶穌那裏
[00:12:40.200 --> 00:12:41.640]  去見耶穌
[00:12:41.640 --> 00:12:43.560]  有一位撒該
[00:12:43.560 --> 00:12:46.160]  他那時候是一位稅吏長
[00:12:46.160 --> 00:12:48.760]  被猶太人視為是他們民族的叛徒
[00:12:48.760 --> 00:12:50.040]  幫羅馬人打工
[00:12:50.040 --> 00:12:53.200]  在道德上判定為罪人
[00:12:53.200 --> 00:12:54.640]  他很想見耶穌
[00:12:54.640 --> 00:12:57.000]  但又沒有人讓給他
[00:12:57.000 --> 00:12:58.840]  於是他爬樹
[00:12:58.840 --> 00:13:00.640]  主耶穌見到撒該的時候
[00:13:00.640 --> 00:13:01.680]  就呼喚他的名字
[00:13:01.680 --> 00:13:02.520]  撒該
[00:13:02.520 --> 00:13:03.160]  快點下來
[00:13:03.160 --> 00:13:05.560]  我今天晚上要住在你家裏
[00:13:05.560 --> 00:13:07.680]  這是四個福音書裏面
[00:13:07.680 --> 00:13:08.960]  只有這一次
[00:13:08.960 --> 00:13:10.120]  主耶穌
[00:13:10.120 --> 00:13:14.720]  被記載呼喚一個罪人的名字
[00:13:14.720 --> 00:13:16.320]  主耶穌不是指責他
[00:13:16.320 --> 00:13:17.320]  不是避開他
[00:13:17.320 --> 00:13:19.200]  或者跟群眾一樣
[00:13:19.200 --> 00:13:21.600]  好像群眾一樣排斥他
[00:13:21.600 --> 00:13:22.600]  而是說撒該
[00:13:22.600 --> 00:13:23.640]  快點下來
[00:13:23.640 --> 00:13:26.040]  直接呼喚他的名字
[00:13:26.040 --> 00:13:28.200]  這份愛的接納
[00:13:28.200 --> 00:13:31.240]  亦都是拯救臨在
[00:13:31.240 --> 00:13:33.200]  詩篇所提到這位君王的行動
[00:13:33.200 --> 00:13:35.560]  亦都提到多次這位君王會答救
[00:13:35.560 --> 00:13:36.640]  剛才我們讀到
[00:13:36.640 --> 00:13:39.040]  拯救等等這些字眼
[00:13:39.040 --> 00:13:40.920]  拯救原文Yasha
[00:13:40.920 --> 00:13:42.280]  就是使人得釋放
[00:13:42.280 --> 00:13:45.440]  使人重新自由的意思
[00:13:45.440 --> 00:13:48.200]  大家或許都會聯想到主耶穌的名字
[00:13:48.200 --> 00:13:51.080]  主耶穌的字眼都是來自Yasha
[00:13:51.080 --> 00:13:53.280]  拯救
[00:13:53.280 --> 00:13:55.040]  主耶穌就是活出詩篇預言的
[00:13:55.040 --> 00:13:57.800]  那位完美的君王
[00:13:57.800 --> 00:14:00.320]  他去答救這些困苦的人
[00:14:00.320 --> 00:14:05.000]  親自介入破碎生命的一位救主
[00:14:05.000 --> 00:14:08.200]  我們世界有很多人被忽略的
[00:14:08.200 --> 00:14:10.400]  或者見到有人有需要的時候
[00:14:10.400 --> 00:14:12.520]  或許都會避之則吉
[00:14:12.520 --> 00:14:13.720]  平頭稟足
[00:14:13.720 --> 00:14:16.000]  作討論的話題等等
[00:14:16.000 --> 00:14:19.680]  但是主耶穌祂有連率的心
[00:14:19.680 --> 00:14:21.560]  要將看見人的需要
[00:14:21.560 --> 00:14:25.320]  化為各樣拯救的行動
[00:14:25.320 --> 00:14:27.400]  詩篇七十二篇
[00:14:27.400 --> 00:14:29.680]  形容這位君王
[00:14:29.680 --> 00:14:32.120]  跟我們有什麼關係呢?
[00:14:32.120 --> 00:14:33.240]  有幾個層次
[00:14:33.240 --> 00:14:34.600]  首先第一
[00:14:34.600 --> 00:14:37.680]  再次提醒我們有正確的盼望
[00:14:37.680 --> 00:14:39.840]  詩篇裏面所描述的這位君王
[00:14:39.840 --> 00:14:40.880]  傳言公義的
[00:14:40.880 --> 00:14:42.440]  又連率困苦人的
[00:14:42.440 --> 00:14:45.120]  有能力去審判和拯救的
[00:14:45.120 --> 00:14:48.960]  固然是地上掌權者最高的標準
[00:14:48.960 --> 00:14:51.200]  但是我們都知道人有限制的
[00:14:51.200 --> 00:14:52.720]  只要有人的地方
[00:14:52.720 --> 00:14:54.280]  就會出狡猾的事
[00:14:54.280 --> 00:14:57.120]  公義只能夠有限度的彰顯
[00:14:57.120 --> 00:15:00.120]  困苦的人只能有限度的得到幫助
[00:15:00.120 --> 00:15:03.840]  當然有比沒有好
[00:15:03.840 --> 00:15:05.040]  相比之下
[00:15:05.040 --> 00:15:08.360]  這位君王的權柄是普世性的
[00:15:08.360 --> 00:15:12.080]  主耶穌基督能夠帶來真正的平安和公義
[00:15:12.080 --> 00:15:14.680]  他的國度也沒有窮盡的
[00:15:14.680 --> 00:15:16.680]  亦都實現了
[00:15:16.680 --> 00:15:18.120]  開頭阿伯拉罕的應許
[00:15:18.120 --> 00:15:20.400]  萬國都因他得福等等
[00:15:20.400 --> 00:15:23.920]  都是指向我們救贖主耶穌基督
[00:15:23.920 --> 00:15:25.320]  所以在章琴期的時候
[00:15:25.320 --> 00:15:27.040]  我們的訊息和宣告
[00:15:27.040 --> 00:15:30.400]  就是主耶穌基督是那位帶來真正平安
[00:15:30.400 --> 00:15:32.880]  帶來真正公義的王
[00:15:32.880 --> 00:15:34.360]  而我們要繼續期盼的
[00:15:34.360 --> 00:15:35.920]  就是願主耶穌基督
[00:15:35.920 --> 00:15:40.960]  他的王權能夠在地上彰顯
[00:15:40.960 --> 00:15:43.040]  因為我們知道主在來的時候
[00:15:43.040 --> 00:15:45.440]  就是審判的時候
[00:15:45.440 --> 00:15:47.880]  神有祂指的時間和計劃
[00:15:47.880 --> 00:15:49.720]  在將臨未臨之前
[00:15:49.720 --> 00:15:52.800]  我們又應該做什麼呢?
[00:15:52.800 --> 00:15:55.080]  第二個層面
[00:15:55.080 --> 00:15:56.680]  我們信了耶穌
[00:15:56.680 --> 00:15:59.440]  作為主耶穌基督的門徒
[00:15:59.440 --> 00:16:01.880]  身份是天國的子民
[00:16:01.880 --> 00:16:02.800]  我們的回應
[00:16:02.800 --> 00:16:07.240]  亦都應該反映主耶穌基督的心腸
[00:16:07.240 --> 00:16:09.600]  以斯班那樂組為例
[00:16:09.600 --> 00:16:10.600]  同一個斯班那
[00:16:10.600 --> 00:16:13.440]  同一班人由不同的指揮去指
[00:16:13.440 --> 00:16:15.960]  所唱出來的音色是不同的
[00:16:15.960 --> 00:16:17.280]  你跟著怎樣的指揮呢?
[00:16:17.280 --> 00:16:18.080]  不同的判斷
[00:16:18.080 --> 00:16:19.080]  不同的要求
[00:16:19.080 --> 00:16:22.360]  亦都反映在聲音當中
[00:16:22.360 --> 00:16:23.600]  我們的主耶穌
[00:16:23.600 --> 00:16:26.880]  特別看見那些社會中有需要的人
[00:16:26.880 --> 00:16:28.680]  包括被忽略
[00:16:28.680 --> 00:16:30.880]  遺忘的弱勢
[00:16:30.880 --> 00:16:32.640]  可能需要幫助的人
[00:16:32.640 --> 00:16:35.800]  我們都相信在橫福縣這個災難當中
[00:16:35.800 --> 00:16:39.120]  主耶穌看見每一位失去的生命
[00:16:39.120 --> 00:16:41.640]  每一位受傷的人
[00:16:41.640 --> 00:16:45.400]  受災情影響而迷惘孤單的市民
[00:16:45.400 --> 00:16:49.080]  當我們知道這位跟隨和平之君
[00:16:49.080 --> 00:16:51.280]  所看到的事情的時候
[00:16:51.280 --> 00:16:52.640]  作為天國的市民
[00:16:52.640 --> 00:16:56.760]  我們怎樣反映出主耶穌基督的形象呢?
[00:16:56.760 --> 00:17:01.480]  不單止在短期內應付他們生活中的需要
[00:17:01.480 --> 00:17:04.400]  更重要的是讓他們認識福音
[00:17:04.400 --> 00:17:08.920]  讓他們能夠有這份內心的真平安
[00:17:08.920 --> 00:17:16.600]  我希望在這個災難的救援當中
[00:17:16.600 --> 00:17:18.480]  支援的當中
[00:17:18.480 --> 00:17:20.400]  引導不單止宗教界
[00:17:20.400 --> 00:17:21.880]  或者是社會
[00:17:21.880 --> 00:17:23.160]  當我們看見
[00:17:23.160 --> 00:17:25.160]  我們所提供的關懷和幫助
[00:17:25.160 --> 00:17:26.240]  從而會問
[00:17:26.240 --> 00:17:31.520]  為什麼你們基督徒願意樂意去做呢?
[00:17:31.520 --> 00:17:32.440]  所以第三個層面
[00:17:32.440 --> 00:17:37.520]  我們更加需要將福音的訊息傳開
[00:17:37.520 --> 00:17:39.040]  最近一兩個星期
[00:17:39.040 --> 00:17:41.480]  也有不少的呼聲和新聞
[00:17:41.480 --> 00:17:45.680]  呼籲公司取消聖誕慶祝
[00:17:45.680 --> 00:17:47.520]  當然假如你的聖誕慶祝
[00:17:47.520 --> 00:17:52.480]  是放縱情慾的
[00:17:52.480 --> 00:17:54.160]  是各樣狂歡的
[00:17:54.160 --> 00:17:56.640]  你也不好意思去做
[00:17:56.640 --> 00:17:57.720]  但是
[00:17:57.720 --> 00:17:59.800]  甚至也有些聲音說
[00:17:59.800 --> 00:18:06.480]  教會是否應該取消聚會之類的
[00:18:06.480 --> 00:18:07.960]  但是教會的使命
[00:18:07.960 --> 00:18:13.440]  就是要將有盼望的福音帶給人
