
[00:00:00.000 --> 00:00:04.800]  剛才李星跟我們讀的那個經文裡面
[00:06:47.500 --> 00:06:50.500]  有時候我們是性的,我們開始性的時候
[00:06:50.500 --> 00:06:55.500]  我們性的非常的膚淺
[00:06:55.500 --> 00:07:00.500]  很多時候我們遇到危機的時候
[00:07:00.500 --> 00:07:07.500]  我們是依靠我們本身的知識經驗去判斷去解決
[00:07:07.500 --> 00:07:09.500]  明白了,當我們遇到東西
[00:07:09.500 --> 00:07:16.500]  我們像門徒這樣沒有立刻去找耶穌
[00:07:16.500 --> 00:07:20.500]  我們只想到的是,我們只要靠我們的知識,我們的經驗
[00:07:20.500 --> 00:07:23.500]  我們去解決問題,去判斷問題
[00:07:23.500 --> 00:07:29.500]  我們可能要等到很危機,真的不幸的話,我們才去找耶穌
[00:07:29.500 --> 00:07:35.500]  所以我們性的時候,我們常常是很膚淺的
[00:07:35.500 --> 00:07:39.500]  也因為這樣的時候,帶給我們很多的思慮
[00:07:39.500 --> 00:07:44.500]  因為當我們沒有想到神,我們只想到用我們的辦法的時候
[00:07:44.500 --> 00:07:54.500]  給我們的是很多的思慮的問題,很多的憂慮,很多的憂鬱
[00:07:54.500 --> 00:07:58.500]  憂鬱症就是這樣出來的
[00:07:58.500 --> 00:08:02.500]  所以我們看到,其實當我們靠我們的經驗
[00:08:02.500 --> 00:08:05.500]  靠我們的知識去判斷的時候
[00:08:05.500 --> 00:08:08.500]  我們當然不能夠幫助我們
[00:08:08.500 --> 00:08:12.500]  反而增加什麼,像門徒這樣,增加我們的慌張
[00:08:12.500 --> 00:08:15.500]  增加我們的懼怕
[00:08:15.500 --> 00:08:18.500]  另外我們看到膚淺的信心的時候
[00:08:18.500 --> 00:08:24.500]  我們看到膚淺的是,有時是暫時的一個相信
[00:08:24.500 --> 00:08:28.500]  我們都遇到很多這樣的問題了
[00:08:28.500 --> 00:08:32.500]  我們帶人絕痣了,沒多久我們去探訪的時候
[00:08:32.500 --> 00:08:36.500]  他告訴我,我沒有絕痣了,那個叫做絕痣嗎
[00:08:36.500 --> 00:08:39.500]  我們看到有些絕痣了,好像很清楚了
[00:08:39.500 --> 00:08:43.500]  可是突然間,他不見了,他沒有再來了
[00:08:43.500 --> 00:08:49.500]  為什麼,因為他們的心,他們的性是很膚淺的
[00:08:49.500 --> 00:08:55.500]  膚淺到一個地步,當他說他接受,可是他真的是接受
[00:08:55.500 --> 00:09:00.500]  可是他的接受,他的相信,或者說他的相信
[00:09:00.500 --> 00:09:02.500]  也只是一個暫時性的
[00:09:02.500 --> 00:09:05.500]  因為當他回去的時候,他受到世界的引誘的時候
[00:09:05.500 --> 00:09:10.500]  他受到一些其他的東西來比較的時候
[00:09:10.500 --> 00:09:15.500]  他覺得說,我還是跟著做他吧,我不跟著做主了
[00:09:15.500 --> 00:09:21.500]  這是一個膚淺的信心
[00:09:21.500 --> 00:09:26.500]  另外我們看到說,所以主耶穌說
[00:09:26.500 --> 00:09:34.500]  想要救自己生命的,切什麼,刪掉生命
[00:09:34.500 --> 00:09:39.500]  另外我們看到了
[00:09:39.500 --> 00:09:45.500]  膚淺的一個生命的時候,有時也發生在我們信徒身上
[00:09:45.500 --> 00:09:50.500]  我們信徒可能我們來了,我們甚至,我們很多
[00:09:50.500 --> 00:09:55.500]  我們也參加聚會,我們可能參加禮拜
[00:09:55.500 --> 00:10:03.500]  可是我們來的時候,我們的生命有時只是滿足今生的需要
[00:10:03.500 --> 00:10:13.500]  我們來的時候,我們想要看到的就是神里成就我今生的需要
[00:10:13.500 --> 00:10:15.500]  這是都沒有錯的
[00:10:15.500 --> 00:10:22.500]  可是當我們只當事物中在今生的需要的時候
[00:10:22.500 --> 00:10:27.500]  我們就忽略了永生以後的一些事情
[00:10:27.500 --> 00:10:31.500]  所以當我們信,信徒是信了
[00:10:31.500 --> 00:10:36.500]  可是當我們想到跟其他的東西來比較的時候
[00:10:36.500 --> 00:10:40.500]  有時我們寧願不來聚會了
[00:10:40.500 --> 00:10:42.500]  你明白我的意思嗎?
[00:10:42.500 --> 00:10:44.500]  我們寧願不來聚會了
[00:10:44.500 --> 00:10:50.500]  我們覺得別的東西更重要了
[00:10:50.500 --> 00:10:57.500]  我們寧願犧牲來聚會的時間,我們去做我們想要做的事情
[00:10:57.500 --> 00:11:02.500]  因為聚會、靈修、團慶的生活是其次的
[00:11:02.500 --> 00:11:08.500]  我久久來一次聚會,已經給神很大的面子了
[00:11:08.500 --> 00:11:12.500]  好像有這樣的一個情況
[00:11:12.500 --> 00:11:17.500]  可是為什麼我們沒有辦法固定地來聚會
[00:11:17.500 --> 00:11:22.500]  就是為什麼我們本末倒置,沒有把神放在首位
[00:11:22.500 --> 00:11:27.500]  沒有把自己本身的問題放在首位
[00:11:27.500 --> 00:11:32.500]  我們想到的是今生的事,我們沒想到永生的一些事情
[00:11:32.500 --> 00:11:36.500]  當我們講到永生的時候,我們不要講永生是時候的事
[00:11:36.500 --> 00:11:43.500]  不是,永生不但包括是時間的問題,永生也包括品質
[00:11:43.500 --> 00:11:44.500]  明白我的意思嗎?
[00:11:44.500 --> 00:11:49.500]  當我們說得到永生的時候,不要說我得到永生,因為我到天堂就好了
[00:11:49.500 --> 00:11:55.500]  不是,當講到永生的時候,包括我們得到耶穌的時候
[00:11:55.500 --> 00:11:59.500]  我們的品質是怎樣的一個品質
[00:11:59.500 --> 00:12:03.500]  明白我的意思嗎?求神幫助我們
[00:12:03.500 --> 00:12:08.500]  我最近在思想,我真的一直要禱告我們填補我們當中的很多的位置
[00:12:08.500 --> 00:12:10.500]  我們很多空位置
[00:12:10.500 --> 00:12:15.500]  可是我更求神的聖啊,即使沒有填空這個位置
[00:12:15.500 --> 00:12:20.500]  求神你幫助我們當中,我們是越來越多是有品質的人
[00:12:20.500 --> 00:12:25.500]  你明白我的意思嗎?我們不要quality
[00:12:25.500 --> 00:12:27.500]  我們要quality,我們不要quality
[00:12:27.500 --> 00:12:31.500]  你明白我的意思嗎?我們要品質,有品質的人
[00:12:31.500 --> 00:12:37.500]  我們不要只是來聚會的時候
[00:12:37.500 --> 00:12:45.500]  我們不固定的那個聚會,是否我們跟神的那個關係出現了一個問題嗎?
[00:12:45.500 --> 00:12:50.500]  就是我們把我們的主要的東西放在吃藥
[00:12:50.500 --> 00:12:53.500]  吃藥的東西我們放在主要
[00:12:53.500 --> 00:12:56.500]  這是我們要學習的
[00:12:56.500 --> 00:13:00.500]  很多的時候當我們追求的是我們今生的東西的時候
[00:13:00.500 --> 00:13:03.500]  你追求得到了
[00:13:03.500 --> 00:13:07.500]  可是你追求到的時候,有時只是外照的一個美觀
[00:13:07.500 --> 00:13:10.500]  可是你先失去裡面的內涵
[00:13:10.500 --> 00:13:14.500]  就好像一個大房子,你買了一個很豪華的大房子
[00:13:14.500 --> 00:13:20.500]  可是住在裡面的房子的人,現在沒有親情,沒有關係
[00:13:20.500 --> 00:13:23.500]  你說這個房子裡面的人快樂不快樂?
[00:13:23.500 --> 00:13:25.500]  不快樂對不對?不平安嗎?
[00:13:25.500 --> 00:13:30.500]  即使他有大房子住,裡面的關係親情是沒有的
[00:13:30.500 --> 00:13:35.500]  同樣的,如果我們只注重外表的追求的時候
[00:13:35.500 --> 00:13:39.500]  我們卻沒有追求在神在我們裡面的時候
[00:13:39.500 --> 00:13:43.500]  我們裡面是空洞,我們是空虛的
[00:13:43.500 --> 00:13:50.500]  我們失去我們應有的內涵,我們失去應有的這個品質
[00:13:50.500 --> 00:13:55.500]  怪不得有時我們看到,有些信徒信了很久
[00:13:55.500 --> 00:14:00.500]  我們看到我們當中的時候,有時我們還是充滿著孤單
[00:14:00.500 --> 00:14:02.500]  我們還是充滿著不安全感
[00:14:02.500 --> 00:14:05.500]  這就是我們需要反省的
[00:14:05.500 --> 00:14:09.500]  親愛的弟兄姐妹,提摩太前書這麼說
[00:14:09.500 --> 00:14:16.500]  盡錢加上知足的心,便是什麼?大力了
[00:14:16.500 --> 00:14:21.500]  是有益處,大力的意思是有益處的意思
[00:14:21.500 --> 00:14:26.500]  他告訴我們,我們要盡錢的愛主,我們也要有知足
[00:14:26.500 --> 00:14:31.500]  我不是說你們不可以要有自己的事業,不可以去買房子
[00:14:31.500 --> 00:14:36.500]  不是,可是在比較當中的時候
[00:14:36.500 --> 00:14:40.500]  我們還是要把神放在第一位,首位
[00:14:40.500 --> 00:14:43.500]  我們要有知足的心
[00:14:43.500 --> 00:14:53.500]  我今天收到一封E-mail,是我師母的哥哥寫來的
[00:14:53.500 --> 00:14:59.500]  師母的哥哥他一家在雪梨,他們在雪梨住了幾十年了
[00:14:59.500 --> 00:15:05.500]  他們在雪梨的時候,他說他要過來這邊開會,想要探望我們
[00:15:05.500 --> 00:15:08.500]  他說開會你們什麼時候在,我想要探望你們
[00:15:08.500 --> 00:15:13.500]  他這大哥是帶領師母信主的
[00:15:13.500 --> 00:15:18.500]  這大哥幾十年到雪梨的時候很不容易
[00:15:18.500 --> 00:15:23.500]  他們住了小房子,從租慢慢買,然後帶過四個孩子
[00:15:23.500 --> 00:15:30.500]  他的太太是一個很能幹的,我跟師母說有一個很能幹的大嫂
[00:15:30.500 --> 00:15:34.500]  這個大嫂以前剛開始是在家裡看顧幾個孩子
[00:15:34.500 --> 00:15:42.500]  後來現在神讓她買了一塊地,然後做了托兒所
[00:15:42.500 --> 00:15:53.500]  這塊地不但是可以做很大的托兒所,還有他們有住家也在裡面
[00:15:53.500 --> 00:16:05.500]  他唯一的讓我很敬佩的,他大哥在家說,他大哥在怎樣辛苦怎樣的瞬間當中
[00:16:05.500 --> 00:16:11.500]  他從來沒有離開對主的信心和對主的追求
[00:16:11.500 --> 00:16:16.500]  師母曾經去過他家住,師母說我大哥很忙
[00:16:16.500 --> 00:16:21.500]  可是每一天五點他一定起來領修的
[00:16:21.500 --> 00:16:24.500]  就一手一手的把四個孩子帶大
[00:16:24.500 --> 00:16:29.500]  現在四個孩子都在大學了,老大是一個眼科醫生
[00:16:29.500 --> 00:16:33.500]  不但是一個眼科醫生,現在還在讀神學碩士
[00:16:33.500 --> 00:16:39.500]  他們的孩子每一年幾乎老大老二幾乎他們都到
[00:16:39.500 --> 00:16:46.500]  他的爸爸就叫他們出去宣教,到泰國到一些偏遠的地方做宣教的工作
[00:16:46.500 --> 00:16:56.500]  我們看神賜福給他,他有自主,他更加有境界
[00:16:56.500 --> 00:17:00.500]  以至於看到他無論在怎樣的困苦當中
[00:17:00.500 --> 00:17:03.500]  甚至他在追求美好的生活當中的時候
[00:17:03.500 --> 00:17:09.500]  他還是把神放在首位,從來沒有離開他領修的時間
[00:17:09.500 --> 00:17:16.500]  從來沒有離開他的侍奉,他在一個很大的教會做執事侍奉,在學一個很大的教
[00:17:16.500 --> 00:17:21.500]  從來他的孩子,從來沒有忽略他們的孩子跟神的關係
[00:17:21.500 --> 00:17:27.500]  一直鼓勵他孩子跟神的關係,他的孩子都跟神有很好的關係
[00:17:27.500 --> 00:17:31.500]  這是神賜福的,金錢加上自主的心
[00:17:31.500 --> 00:17:35.500]  所以我們的信心不要屬於在膚淺的一個信心
[00:17:35.500 --> 00:17:37.500]  第二方面我們看到的是什麼
[00:17:37.500 --> 00:17:41.500]  我們看到耶穌要看到的是什麼
[00:17:41.500 --> 00:17:51.500]  一個超越的一個信心
[00:17:51.500 --> 00:17:56.500]  幾十年前在美國出現了一個神學
[00:17:56.500 --> 00:17:59.500]  這個神學是出在美國的一些牧者
[00:17:59.500 --> 00:18:04.500]  特別是你知道美國有電視步道的牧師你們知道的
[00:18:04.500 --> 00:18:10.500]  他們這個神學叫做成功神學你們聽過嗎
[00:18:10.500 --> 00:18:15.500]  這成功誰誰這個牧師,這電視步道的牧師就告訴他們
[00:18:15.500 --> 00:18:21.500]  你們要捐錢給我這個機構,只要你捐錢我才為你們禱告
[00:18:21.500 --> 00:18:24.500]  為你們禱告你們一定大富大貴的
[00:18:24.500 --> 00:18:27.500]  你們要買幾十萬的房子你們都有可能
[00:18:27.500 --> 00:18:30.500]  你們要什麼就有,因為我的禱告
[00:18:30.500 --> 00:18:34.500]  所以可能你們有聽過,你要捐錢給我
[00:18:34.500 --> 00:18:37.500]  你不捐錢給我我不為你禱告
[00:18:37.500 --> 00:18:45.500]  有這樣的話更加很危險
[00:18:45.500 --> 00:18:48.500]  在聖經裡面從來沒有這樣的
[00:18:48.500 --> 00:18:51.500]  有的話耶穌早就告訴你
[00:18:51.500 --> 00:18:53.500]  甚至聖經講什麼
[00:18:53.500 --> 00:18:56.500]  聖經講說有一個叫做西門的
[00:18:56.500 --> 00:19:05.500]  他看到彼得他們,看到保羅他們行神紀的時候
[00:19:05.500 --> 00:19:08.500]  他說我也要這樣的行神紀醫病的
[00:19:08.500 --> 00:19:13.500]  因為為什麼我要用來賺錢
[00:19:13.500 --> 00:19:19.500]  他本來是行邪術的,他想要用來賺錢
[00:19:19.500 --> 00:19:27.500]  可是聖經說這個是不可取的
[00:19:27.500 --> 00:19:30.500]  可是我們還有另外的一個誤解
[00:19:30.500 --> 00:19:33.500]  我們可能會猜得到
[00:19:33.500 --> 00:19:35.500]  只要神與我們同在的時候
[00:19:35.500 --> 00:19:38.500]  我們一切都順利
[00:19:38.500 --> 00:19:42.500]  是不是有時候我們會這樣想
[00:19:42.500 --> 00:19:47.500]  我們禱告神如果一切順利都是禰的旨意
[00:19:47.500 --> 00:19:51.500]  是這樣嗎?是不是這樣?
[00:19:51.500 --> 00:19:56.500]  是不是你們在禱告,沒有人感應?
[00:19:56.500 --> 00:19:58.500]  當然不是
[00:19:58.500 --> 00:20:02.500]  如果你看到剛才我們所讀的當中的時候
[00:20:02.500 --> 00:20:04.500]  我們看到什麼呢?
[00:20:04.500 --> 00:20:07.500]  我們看到當他們上了船的時候
[00:20:07.500 --> 00:20:12.500]  是耶穌和門徒上了船的
[00:20:12.500 --> 00:20:16.500]  而且我相信是耶穌先上船
[00:20:16.500 --> 00:20:19.500]  對不對?
[00:20:19.500 --> 00:20:22.500]  而且耶穌跟門徒在一起的時候
[00:20:22.500 --> 00:20:26.500]  還是有什麼?還是有暴風浪啊
[00:20:26.500 --> 00:20:27.500]  明白我的意思嗎?
[00:20:27.500 --> 00:20:30.500]  還是有暴風浪啊
[00:20:30.500 --> 00:20:32.500]  換句話說即使有神的同在
[00:20:32.500 --> 00:20:34.500]  不等於是沒有事情
[00:20:34.500 --> 00:20:42.500]  有神的同在我們還是會遇到一些暴風浪的
[00:20:42.500 --> 00:20:44.500]  怕不怕?
[00:20:44.500 --> 00:20:48.500]  像下個星期沒有人敢來
[00:20:48.500 --> 00:20:50.500]  可是在這個暴風浪裡面
[00:20:50.500 --> 00:20:53.500]  耶穌讓門徒遇到這個暴風浪的時候
[00:20:53.500 --> 00:20:59.500]  其實是要超越門徒有一個超越的信心
[00:20:59.500 --> 00:21:00.500]  我們不單是一個夫妻
[00:21:00.500 --> 00:21:05.500]  我們有一個超越的信心
[00:21:05.500 --> 00:21:06.500]  今天我們感謝主
[00:21:06.500 --> 00:21:09.500]  我們從神移地凶所經歷的時候
[00:21:09.500 --> 00:21:13.500]  我們見證到神一致祂的奇妙的作為
[00:21:13.500 --> 00:21:17.500]  這是不是一個神跡?
[00:21:17.500 --> 00:21:19.500]  是不是神跡?
[00:21:19.500 --> 00:21:21.500]  可是當你在看到福音
[00:21:21.500 --> 00:21:23.500]  剛才我們看到那段的經文的時候
[00:21:23.500 --> 00:21:26.500]  耶穌能夠平靜風和浪的時候
[00:21:26.500 --> 00:21:30.500]  這個作為是不是更大?
[00:21:30.500 --> 00:21:32.500]  是不是更大?
[00:21:32.500 --> 00:21:37.500]  因為大自然是不容易平復的
[00:21:37.500 --> 00:21:39.500]  平息的
[00:21:39.500 --> 00:21:42.500]  如果連大自然都能夠掌控的話
[00:21:42.500 --> 00:21:46.500]  那位主就是一個超越的主
[00:21:46.500 --> 00:21:48.500]  一個全能的主
[00:21:48.500 --> 00:21:51.500]  所以耶穌要讓門徒知道
[00:21:51.500 --> 00:21:56.500]  我要你們的信心超越的是一個超越的信心
[00:21:56.500 --> 00:21:59.500]  為什麼祂要這樣做呢?
[00:21:59.500 --> 00:22:03.500]  我們看到二十五節裡面
[00:22:03.500 --> 00:22:07.500]  剛才二十五節我們再一起來讀
[00:22:07.500 --> 00:22:24.500]  請讀二十五節
[00:22:24.500 --> 00:22:28.500]  我們看到彼此說
[00:22:28.500 --> 00:22:31.500]  這到底是誰他吩咐風和水連
[00:22:31.500 --> 00:22:33.500]  記住連這個字
[00:22:33.500 --> 00:22:35.500]  連風和水也聽從他的
[00:22:35.500 --> 00:22:37.500]  換句話說
[00:22:37.500 --> 00:22:39.500]  門徒當時認識的耶穌是有限的
[00:22:39.500 --> 00:22:42.500]  因為他看到耶穌所做的只是醫治
[00:22:42.500 --> 00:22:44.500]  醫病而已
[00:22:44.500 --> 00:22:45.500]  現在他看到
[00:22:45.500 --> 00:22:46.500]  他不但是能夠醫病
[00:22:46.500 --> 00:22:49.500]  他連風和水都要聽他的
[00:22:49.500 --> 00:22:51.500]  明明白白這個連
[00:22:51.500 --> 00:22:56.500]  昨天我們在阿嘎貝的時候
[00:22:56.500 --> 00:22:58.500]  我才知道
[00:22:58.500 --> 00:23:07.500]  我爸爸能夠縫製衣服
[00:23:07.500 --> 00:23:09.500]  我一聽到的時候
[00:23:09.500 --> 00:23:11.500]  你爸爸真厲害
[00:23:11.500 --> 00:23:21.500]  我還以為他能夠連縫衣服活兒都能夠做
[00:23:21.500 --> 00:23:23.500]  以後我衣服不是交給Vivi
[00:23:23.500 --> 00:23:27.500]  就交給你來縫好了
[00:23:27.500 --> 00:23:29.500]  連這種都能夠做
[00:23:29.500 --> 00:23:31.500]  不單是做粗活兒
[00:23:31.500 --> 00:23:35.500]  他還能夠做細活兒
[00:23:35.500 --> 00:23:40.500]  不得了你
[00:23:40.500 --> 00:23:43.500]  所以我們看到連
[00:23:43.500 --> 00:23:45.500]  這也是做的
[00:23:45.500 --> 00:23:47.500]  所以這時候他們大開眼界
[00:23:47.500 --> 00:23:50.500]  現在我對洪帝兄大開眼界了
[00:23:50.500 --> 00:23:52.500]  原來連這些都能夠做
[00:23:52.500 --> 00:23:53.500]  所以我看到
[00:23:53.500 --> 00:23:54.500]  他大開眼界
[00:23:54.500 --> 00:23:58.500]  他認識的耶穌不單止是醫病的
[00:23:58.500 --> 00:23:59.500]  而且是什麼
[00:23:59.500 --> 00:24:03.500]  而且是能夠風和水都聽到
[00:24:03.500 --> 00:24:07.500]  就是能夠控制大自然的
[00:24:07.500 --> 00:24:08.500]  耶穌顯出這個作為
[00:24:08.500 --> 00:24:12.500]  其實也要超越我們的信心
[00:24:12.500 --> 00:24:14.500]  其實有一個目的
[00:24:14.500 --> 00:24:15.500]  什麼目的呢
[00:24:15.500 --> 00:24:18.500]  你知道他們到渡河
[00:24:18.500 --> 00:24:19.500]  渡湖
[00:24:19.500 --> 00:24:21.500]  到另外一個地方
[00:24:21.500 --> 00:24:23.500]  剛才我說那個地方叫做什麼
[00:24:23.500 --> 00:24:27.500]  在加利湖渡河到什麼
[00:24:27.500 --> 00:24:30.500]  哥拉森的這個地方
[00:24:30.500 --> 00:24:34.500]  他們要到哥拉森做什麼
[00:24:34.500 --> 00:24:37.500]  做什麼
[00:24:37.500 --> 00:24:39.500]  有一個被鬼符做的人
[00:24:39.500 --> 00:24:42.500]  對不對
[00:24:42.500 --> 00:24:43.500]  被鬼符做的
[00:24:43.500 --> 00:24:44.500]  他要帶到門頭的時候
[00:24:44.500 --> 00:24:48.500]  這時候他要對付
[00:24:48.500 --> 00:24:50.500]  這個被鬼符做的
[00:24:50.500 --> 00:24:52.500]  這被鬼符做的人
[00:24:52.500 --> 00:24:54.500]  裡面是充滿著邪靈
[00:24:54.500 --> 00:24:55.500]  對不對
[00:24:55.500 --> 00:24:59.500]  所以這是一個很大很大的施工
[00:24:59.500 --> 00:25:00.500]  不單止是醫病
[00:25:00.500 --> 00:25:04.500]  他要跟一個鼠靈的陣仗
[00:25:04.500 --> 00:25:06.500]  這是一個鼠靈的陣仗
[00:25:06.500 --> 00:25:08.500]  我年輕的時候
[00:25:08.500 --> 00:25:12.500]  我有時候會跟那些牧師們出去
[00:25:12.500 --> 00:25:13.500]  有些拜偶像的
[00:25:13.500 --> 00:25:14.500]  我們就除了偶像
[00:25:14.500 --> 00:25:16.500]  有些有鬼符做的
[00:25:16.500 --> 00:25:20.500]  我們也去禱告為他們趕鬼
[00:25:20.500 --> 00:25:23.500]  可是常常要做這個東西的時候
[00:25:23.500 --> 00:25:26.500]  我們要做一個預備
[00:25:26.500 --> 00:25:29.500]  這個預備就是我們要先進食禱告
[00:25:29.500 --> 00:25:31.500]  我們要進食禱告求神
[00:25:31.500 --> 00:25:33.500]  給我們能力
[00:25:33.500 --> 00:25:35.500]  神是我們知道
[00:25:35.500 --> 00:25:37.500]  如果那些出信者的人
[00:25:37.500 --> 00:25:38.500]  我們最好就不要
[00:25:38.500 --> 00:25:39.500]  或者信心軟弱的人
[00:25:39.500 --> 00:25:41.500]  我們最好不要把他帶過去
[00:25:41.500 --> 00:25:42.500]  明白了
[00:25:42.500 --> 00:25:43.500]  不要把他帶過去
