
[00:00:00.000 --> 00:00:02.680]  我們來到第十章
[00:08:26.300 --> 00:08:28.700]  藍邊聚集在一起
[00:08:28.700 --> 00:08:30.820]  打算打姬編
[00:08:30.820 --> 00:08:34.660]  並且對著姬編安盈
[00:08:34.660 --> 00:08:38.780]  你想想,不如你這邊看著這邊
[00:08:38.780 --> 00:08:41.700]  現在看著她
[00:08:41.700 --> 00:08:42.660]  打她
[00:08:42.660 --> 00:08:43.260]  可以嗎
[00:08:43.260 --> 00:08:44.460]  你看著她
[00:08:44.460 --> 00:08:45.580]  你會怎樣
[00:08:45.580 --> 00:08:47.940]  你很緊張
[00:08:47.940 --> 00:08:48.500]  好了
[00:08:48.500 --> 00:08:49.900]  就是因為這個場面
[00:08:49.900 --> 00:08:52.300]  我們今天從約書雅這個領袖
[00:08:52.300 --> 00:08:55.220]  身上將會學到三件事
[00:08:55.220 --> 00:08:56.740]  她這樣怎麼回應
[00:08:56.740 --> 00:08:57.660]  跟隔壁那位說
[00:08:57.660 --> 00:09:00.580]  我們今天學三件事
[00:09:00.580 --> 00:09:02.340]  第一件事
[00:09:02.340 --> 00:09:04.980]  姬編已經和她有和約
[00:09:04.980 --> 00:09:07.180]  現在危在旦夕
[00:09:07.180 --> 00:09:08.220]  怎麼辦
[00:09:08.220 --> 00:09:09.620]  第六節這樣說
[00:09:09.620 --> 00:09:10.300]  我們一起讀
[00:09:10.300 --> 00:09:11.260]  預備起
[00:09:11.260 --> 00:09:13.340]  姬編人就打法人
[00:09:26.220 --> 00:09:32.460]  姬編人選擇去求救
[00:09:32.460 --> 00:09:35.020]  但是背景我們更加清楚
[00:09:35.020 --> 00:09:36.900]  當時姬編是外人
[00:09:36.900 --> 00:09:39.300]  過去是罪惡滔天
[00:09:39.300 --> 00:09:43.020]  有人問為何上帝容許以色列民去迦南地
[00:09:43.020 --> 00:09:44.540]  滅盡那些人
[00:09:44.540 --> 00:09:45.740]  其實有背景的
[00:09:45.740 --> 00:09:46.300]  不是單單這樣看
[00:09:46.300 --> 00:09:47.860]  因為當時考古學家
[00:09:47.860 --> 00:09:49.500]  今天歷史學家都看回
[00:09:49.500 --> 00:09:53.100]  當時在那些部族是非常殘忍的
[00:09:53.100 --> 00:09:55.660]  有妙技
[00:09:55.660 --> 00:09:57.940]  有殘酷別人搶掠
[00:09:57.940 --> 00:10:00.300]  並且他們拜他們的神
[00:10:00.300 --> 00:10:01.740]  巴力神等等
[00:10:01.740 --> 00:10:04.540]  他會獻上自己的鷹鞋
[00:10:04.540 --> 00:10:06.060]  像火燒一樣
[00:10:06.060 --> 00:10:07.580]  所以聖經說得很清楚
[00:10:07.580 --> 00:10:09.180]  容許以色列民去那個地方
[00:10:09.180 --> 00:10:11.580]  不是以色列民的意義
[00:10:11.580 --> 00:10:12.660]  不是他好
[00:10:12.660 --> 00:10:15.900]  是因為當地人的惡
[00:10:15.900 --> 00:10:18.020]  所以上帝要清除這些人
[00:10:18.020 --> 00:10:20.020]  再重新開始
[00:10:20.020 --> 00:10:21.700]  這個姬編很有趣
[00:10:21.700 --> 00:10:23.220]  如果我們看到第九章
[00:10:23.220 --> 00:10:24.820]  他三次說謊
[00:10:24.820 --> 00:10:26.220]  他騙以色列民
[00:10:26.220 --> 00:10:28.020]  所以和他有和約
[00:10:28.020 --> 00:10:29.380]  蒙在鼓裡
[00:10:29.380 --> 00:10:32.100]  今天你被他們騙完有和約
[00:10:32.100 --> 00:10:34.260]  被人打了
[00:10:34.260 --> 00:10:38.740]  接著他來找以色列民求救
[00:10:38.740 --> 00:10:39.940]  在以色列人眼中
[00:10:39.940 --> 00:10:44.740]  就是他本身的計劃打亂了
[00:10:44.740 --> 00:10:46.300]  現在究竟怎麼回應呢
[00:10:46.300 --> 00:10:48.220]  我們人生可能都有不同的計劃
[00:10:48.220 --> 00:10:51.140]  突然間打亂了
[00:10:51.140 --> 00:10:51.980]  怎麼回應呢
[00:10:51.980 --> 00:10:53.500]  作為領袖
[00:10:53.500 --> 00:10:54.740]  他會不會選擇
[00:10:54.740 --> 00:10:58.420]  不如他們繼續互相殘殺到最後
[00:10:58.420 --> 00:11:00.980]  我就殺出來拿地就行了
[00:11:00.980 --> 00:11:03.700]  還是說他怎麼選擇呢
[00:11:03.700 --> 00:11:04.980]  我們看下去就知道
[00:11:04.980 --> 00:11:06.860]  第十章第七節
[00:11:06.860 --> 00:11:07.900]  我們一起讀好不好
[00:11:07.900 --> 00:11:08.900]  一二三
[00:11:08.900 --> 00:11:13.500]  「於是若孫娜和她的一切兵兵
[00:11:13.500 --> 00:11:17.260]  連大能的勇士都從她的身上」
[00:11:17.260 --> 00:11:19.620]  她的選擇是一切的兵兵
[00:11:19.620 --> 00:11:21.060]  大能的勇士
[00:11:21.060 --> 00:11:22.500]  就上去
[00:11:22.500 --> 00:11:25.540]  代表一個領袖的品格
[00:11:25.540 --> 00:11:26.300]  是什麼呢
[00:11:26.300 --> 00:11:28.060]  當他選擇了要和約
[00:11:28.060 --> 00:11:29.340]  選擇了要走
[00:11:29.340 --> 00:11:31.500]  他不推卸責任
[00:11:31.500 --> 00:11:33.300]  承擔
[00:11:33.300 --> 00:11:35.700]  這個世界不是很多人肯承擔的
[00:11:35.700 --> 00:11:37.140]  有鑊就你揹
[00:11:37.140 --> 00:11:39.100]  有好東西就我享
[00:11:39.100 --> 00:11:39.940]  但他不是
[00:11:39.940 --> 00:11:41.060]  他很清楚
[00:11:41.060 --> 00:11:42.820]  他也不是好像有些人
[00:11:42.820 --> 00:11:44.060]  一見到困難
[00:11:44.060 --> 00:11:46.020]  不如躲起來當看不到
[00:11:46.020 --> 00:11:47.220]  一段日子之後
[00:11:47.220 --> 00:11:48.580]  看看怎樣發生再算
[00:11:48.580 --> 00:11:49.420]  他不是
[00:11:49.420 --> 00:11:51.580]  他很清楚他去前行
[00:11:51.580 --> 00:11:53.180]  如果大家記得第九章
[00:11:53.180 --> 00:11:54.500]  我又講過一件事
[00:11:54.500 --> 00:11:55.740]  就是當日當
[00:11:55.740 --> 00:11:58.780]  以色列文雄若孫娜被蒙騙三次
[00:11:58.780 --> 00:12:00.340]  和約之後
[00:12:00.340 --> 00:12:02.740]  耶和華從來一句聲都沒有出過
[00:12:02.740 --> 00:12:03.500]  第九章
[00:12:03.500 --> 00:12:04.660]  記不記得
[00:12:04.660 --> 00:12:05.740]  記得吧
[00:12:05.740 --> 00:12:08.700]  他按著上帝的原則
[00:12:08.700 --> 00:12:11.940]  但在人眼中好像做錯事
[00:12:11.940 --> 00:12:13.900]  但上帝沒有出聲說他錯
[00:12:13.900 --> 00:12:15.020]  不過
[00:12:15.020 --> 00:12:17.020]  在下一節上帝出聲了
[00:12:17.020 --> 00:12:18.020]  很有趣的
[00:12:18.020 --> 00:12:19.380]  看看上帝怎樣出聲
[00:12:19.380 --> 00:12:21.020]  當若孫娜說我要走了
[00:12:21.020 --> 00:12:22.380]  我要保住她
[00:12:22.380 --> 00:12:24.820]  我要幫助欺騙的時候
[00:12:24.820 --> 00:12:26.220]  十章八節
[00:12:26.220 --> 00:12:27.020]  耶和華出聲
[00:12:27.020 --> 00:12:27.940]  我們一起讀好不好
[00:12:27.940 --> 00:12:28.900]  一二三
[00:12:28.900 --> 00:12:31.540]  耶和華對若孫娜說
[00:12:31.540 --> 00:12:33.220]  不要怕
[00:12:33.220 --> 00:12:36.540]  因為我已經將他們交回你手裡
[00:12:36.540 --> 00:12:37.860]  保護我的人民
[00:12:37.860 --> 00:12:40.340]  在你面前站立得住
[00:12:40.340 --> 00:12:40.820]  很有趣的
[00:12:40.820 --> 00:12:41.380]  他說什麼
[00:12:41.380 --> 00:12:42.860]  不要怕
[00:12:42.860 --> 00:12:44.780]  我已經將他們交回你的手裡
[00:12:44.780 --> 00:12:45.500]  即是什麼
[00:12:45.500 --> 00:12:47.660]  耶和華計算一切
[00:12:47.660 --> 00:12:51.060]  耶和華計算 甚至欺騙雪芳
[00:12:51.060 --> 00:12:53.140]  但欺騙雪芳背後說了
[00:12:53.140 --> 00:12:56.820]  因為他想歸納耶和華的名下
[00:12:56.820 --> 00:13:00.740]  他亦計算以色列會被欺騙
[00:13:00.740 --> 00:13:03.860]  亦計算了欺騙會被打
[00:13:03.860 --> 00:13:06.700]  而這次當若孫娜出兵
[00:13:06.700 --> 00:13:10.940]  耶和華明顯支持若孫娜的決定
[00:13:10.940 --> 00:13:12.580]  很奇妙的
[00:13:12.580 --> 00:13:14.740]  我們有時都會這樣
[00:13:14.740 --> 00:13:18.020]  模糊的做事我們都不知道是對是錯
[00:13:18.020 --> 00:13:23.420]  不過我們知道若孫娜帶著一個單純的心
[00:13:23.420 --> 00:13:24.740]  明白嗎
[00:13:24.740 --> 00:13:28.580]  清楚知道跟隨主有時會走
[00:13:28.580 --> 00:13:31.660]  有些位置不知道會怎樣
[00:13:31.660 --> 00:13:34.460]  但她繼續前行
[00:13:34.460 --> 00:13:35.700]  很奇妙的
[00:13:35.700 --> 00:13:37.060]  在那裡
[00:13:37.060 --> 00:13:40.300]  耶和華清晰告訴若孫娜
[00:13:40.300 --> 00:13:41.900]  不要怕她
[00:13:41.900 --> 00:13:43.260]  並且說了一個很有趣的事
[00:13:43.260 --> 00:13:46.620]  就是未發生但又發生的事
[00:13:46.620 --> 00:13:48.100]  以彰
[00:13:48.100 --> 00:13:49.140]  明白嗎
[00:13:49.140 --> 00:13:50.180]  有時我們也是
[00:13:50.180 --> 00:13:51.580]  我們走的時候不知道
[00:13:51.580 --> 00:13:54.180]  但以彰這件事
[00:13:54.180 --> 00:13:55.140]  我們要放在心中
[00:13:55.140 --> 00:13:56.500]  當我們跟隨主
[00:13:56.500 --> 00:14:00.980]  我們要帶著充滿盼望
[00:14:00.980 --> 00:14:02.140]  當然我們今天
[00:14:02.140 --> 00:14:05.100]  不會像以色列文那樣去打仗
[00:14:05.100 --> 00:14:06.620]  得著一些地
[00:14:06.620 --> 00:14:11.380]  但我們今天為主打靈魂的仗
[00:14:11.380 --> 00:14:16.300]  讓順靈魂進入神的國
[00:14:16.300 --> 00:14:17.260]  說到這裡
[00:14:17.260 --> 00:14:19.620]  我很想起
[00:14:19.620 --> 00:14:21.580]  早幾個月我們也提過
[00:14:21.580 --> 00:14:24.900]  我們教會逆時擴張
[00:14:24.900 --> 00:14:25.900]  有兩件事擴張
[00:14:25.900 --> 00:14:31.540]  第一就是幾個月前擴張少年崇拜
[00:14:31.540 --> 00:14:33.980]  就是當我們知道過去六年七年
[00:14:33.980 --> 00:14:36.900]  香港少年人急劇下降
[00:14:36.900 --> 00:14:41.580]  我意思是少年人出席崇拜急劇下降
[00:14:41.580 --> 00:14:42.980]  但很感恩
[00:14:42.980 --> 00:14:44.780]  帕斯汝堅跟他的團隊
[00:14:44.780 --> 00:14:47.620]  繼續單純的心
[00:14:47.620 --> 00:14:49.220]  一心向主
[00:14:49.220 --> 00:14:51.620]  我們的少年人不斷上升
[00:14:51.620 --> 00:14:53.180]  竟然去到疫情
[00:14:53.180 --> 00:14:56.460]  他要開多堂崇拜
[00:14:56.460 --> 00:14:58.780]  真是奇怪
[00:14:58.780 --> 00:15:00.780]  我早幾個月帶了一個舊同學信主
[00:15:00.780 --> 00:15:02.900]  他昨天第一天帶他的兒子
[00:15:02.900 --> 00:15:04.980]  中一來到我們少年崇拜
[00:15:04.980 --> 00:15:06.580]  我很緊張
[00:15:06.580 --> 00:15:07.980]  他來到會怎樣
[00:15:07.980 --> 00:15:09.180]  之後有什麼反應
[00:15:09.180 --> 00:15:10.460]  結果四點半結束
[00:15:10.460 --> 00:15:11.980]  我馬上問我的同學
[00:15:11.980 --> 00:15:13.060]  因為同學在聽道理
[00:15:13.060 --> 00:15:15.020]  兩點半結束
[00:15:15.020 --> 00:15:16.580]  我同學說他的兒子說
[00:15:16.580 --> 00:15:18.620]  下星期要再來
[00:15:18.620 --> 00:15:20.540]  很喜歡
[00:15:20.540 --> 00:15:24.420]  我相信上帝仍然在做大事
[00:15:24.420 --> 00:15:27.460]  仍然是要拯救上帝要拯救的人
[00:15:27.460 --> 00:15:30.860]  重要的是我們要單純的心
[00:15:30.860 --> 00:15:31.900]  一齊的團隊
[00:15:31.900 --> 00:15:33.220]  無論是導師
[00:15:33.220 --> 00:15:35.100]  無論是同工
[00:15:35.100 --> 00:15:35.940]  一起去走
[00:15:35.940 --> 00:15:37.060]  不單是這樣
[00:15:37.060 --> 00:15:39.140]  另一個擴張就是
[00:15:39.140 --> 00:15:43.860]  基層露宿者開始的愛、淪、捨、崇、拜
[00:15:43.860 --> 00:15:45.100]  大家記不記得
[00:15:45.100 --> 00:15:46.620]  在六月開始
[00:15:46.620 --> 00:15:48.580]  第一次有九十多人
[00:15:48.580 --> 00:15:51.100]  去到上次一百一十多人
[00:15:51.100 --> 00:15:53.660]  嚇到我腳軟了
[00:15:53.660 --> 00:15:56.540]  快沒有位置了
[00:15:56.540 --> 00:15:58.700]  我記得當日2018年
[00:15:58.700 --> 00:16:01.660]  當Pastor Winnie突然間入我房
[00:16:01.660 --> 00:16:03.580]  在忠臣做了一份功課
[00:16:03.580 --> 00:16:06.780]  就是要有愛、淪、捨、崇、拜
[00:16:06.780 --> 00:16:09.300]  當日好像一個夢一樣
[00:16:09.300 --> 00:16:10.740]  他要開始
[00:16:10.740 --> 00:16:12.540]  有一個計劃
[00:16:12.540 --> 00:16:15.180]  我們開新的計劃
[00:16:15.180 --> 00:16:16.580]  來談完
[00:16:16.580 --> 00:16:18.500]  很記得他當時的樣子
[00:16:18.500 --> 00:16:19.900]  去到早兩天
[00:16:19.900 --> 00:16:22.060]  他在同工會匯報這個情況
[00:16:22.060 --> 00:16:24.340]  很感動我們大家
[00:16:24.340 --> 00:16:27.180]  我就問了Pastor Winnie有什麼感受
[00:16:27.180 --> 00:16:27.900]  他就這樣說
[00:16:27.900 --> 00:16:30.020]  他說上帝很厲害
[00:16:30.020 --> 00:16:31.420]  沒有想過的
[00:16:31.420 --> 00:16:32.420]  上帝知道
[00:16:32.420 --> 00:16:34.140]  我們沒有想過斬行
[00:16:34.140 --> 00:16:34.900]  沒有想過
[00:16:34.900 --> 00:16:36.100]  很特別
[00:16:36.100 --> 00:16:37.980]  他說過程裏面第一批
[00:16:37.980 --> 00:16:39.780]  以往一百年來
[00:16:39.780 --> 00:16:41.140]  開始是幾個人
[00:16:41.140 --> 00:16:42.220]  十個人
[00:16:42.220 --> 00:16:43.580]  去到現在一百人
[00:16:43.580 --> 00:16:44.580]  他說第一批
[00:16:44.580 --> 00:16:47.300]  當日來其實已經死了
