
[00:00:00.000 --> 00:00:02.300]  好 我們一起低頭禱告
[00:02:26.720 --> 00:02:30.560]  我就訂一個好僕人用這個名稱
[00:02:30.560 --> 00:02:37.220]  因為每一位我們都是來服侍神我們都是神的僕人
[00:02:37.220 --> 00:02:40.540]  那我在前言裡面
[00:02:40.540 --> 00:02:43.620]  經文我們已經讀了
[00:02:43.620 --> 00:02:47.200]  那在前言裡面我就列了這幾種
[00:02:47.720 --> 00:02:53.860]  今天在座我們有新來的朋友我們也有出信了我們也有信主多年了
[00:02:53.860 --> 00:02:55.920]  那我就列出三種
[00:02:55.920 --> 00:02:57.960]  可能你們以前也聽過
[00:02:57.960 --> 00:02:59.240]  第一個
[00:02:59.240 --> 00:03:01.540]  當你還未信主的時候
[00:03:01.540 --> 00:03:03.340]  你來到教會
[00:03:03.340 --> 00:03:05.380]  你是客人
[00:03:05.380 --> 00:03:07.680]  所以在座任何一個人
[00:03:07.680 --> 00:03:11.020]  你第一次到教會或是初到教會
[00:03:11.020 --> 00:03:12.800]  不管是哪個教會
[00:03:12.800 --> 00:03:15.120]  你是客人
[00:03:15.120 --> 00:03:16.640]  那第二
[00:03:17.160 --> 00:03:22.540]  當你已經信主重生得救了之後你明白神的恩典神的愛
[00:03:22.540 --> 00:03:26.620]  原來我不是靠著自己的善行
[00:03:26.620 --> 00:03:28.160]  可以達到神的意
[00:03:28.160 --> 00:03:29.960]  乃是神光照我
[00:03:29.960 --> 00:03:31.740]  光照我在
[00:03:31.740 --> 00:03:35.080]  最終我無能唯有他的恩典
[00:03:35.080 --> 00:03:40.460]  使我白白稱義因為神的愛在實價上的顯明
[00:03:40.460 --> 00:03:42.500]  當我信主之後
[00:03:42.500 --> 00:03:45.320]  我對教會就有歸屬感
[00:03:45.820 --> 00:03:48.640]  在搬到什麼地方我就
[00:03:48.640 --> 00:03:51.980]  找當地的教會我在那裡開始
[00:03:51.980 --> 00:03:54.020]  歸屬這個教會
[00:03:54.020 --> 00:03:58.620]  那個時候你就是教會的主人
[00:03:58.620 --> 00:04:03.240]  有人來的時候你就成為主人歡迎他們
[00:04:03.240 --> 00:04:04.260]  與他們
[00:04:04.260 --> 00:04:08.360]  溝通關懷聯繫
[00:04:08.360 --> 00:04:10.400]  更進一步
[00:04:10.400 --> 00:04:15.260]  當你學習以愛來回應福祉神
[00:04:15.780 --> 00:04:19.880]  你我的福祉沒有一個是勉強
[00:04:19.880 --> 00:04:23.980]  你我的福祉沒有一個是私心的
[00:04:23.980 --> 00:04:28.580]  當我們用愛來回應福祉神的時候
[00:04:28.580 --> 00:04:31.400]  你我是神的僕人
[00:04:31.400 --> 00:04:38.300]  這是我們前言裡面讓每一位我們都可以
[00:04:38.300 --> 00:04:40.100]  深深的明瞭
[00:04:41.640 --> 00:04:47.780]  不曉得各位有沒有按照我們建議的教會今年度建議
[00:04:47.780 --> 00:04:49.580]  每日讀經的方式
[00:04:49.580 --> 00:04:51.880]  假如各位
[00:04:51.880 --> 00:04:56.480]  最近讀到初埃及記的時候
[00:04:56.480 --> 00:04:58.800]  有一個字特別出
[00:04:58.800 --> 00:05:00.080]  有一個字
[00:05:00.080 --> 00:05:01.360]  出現
[00:05:01.360 --> 00:05:04.940]  似乎特別抓住我的思想
[00:05:04.940 --> 00:05:08.000]  那裡面講到法老的事
[00:05:08.000 --> 00:05:11.340]  前天還是昨天
[00:05:11.840 --> 00:05:12.620]  這幾天
[00:05:12.620 --> 00:05:14.660]  就法老
[00:05:14.660 --> 00:05:18.240]  神使法老心剛毅
[00:05:18.240 --> 00:05:19.780]  假如你讀
[00:05:19.780 --> 00:05:24.900]  這幾天一定會讀到神使法老心剛毅
[00:05:24.900 --> 00:05:28.740]  難道法老要追這個
[00:05:28.740 --> 00:05:33.860]  以色列迷神讓他剛毅嗎
[00:05:33.860 --> 00:05:36.940]  假如你仔細去看聖經的時候
[00:05:38.480 --> 00:05:42.320]  你會看到當神用十齋
[00:05:42.320 --> 00:05:43.600]  來見證
[00:05:43.600 --> 00:05:46.420]  給法老他是全能神的時候
[00:05:46.420 --> 00:05:48.220]  前面五齋
[00:05:48.220 --> 00:05:51.280]  聖經的記載用同樣一個詞
[00:05:51.280 --> 00:05:52.820]  法老
[00:05:52.820 --> 00:05:54.100]  心剛毅
[00:05:54.100 --> 00:05:57.180]  到第六齋的時候
[00:05:57.180 --> 00:05:58.700]  回轉過來了
[00:05:58.700 --> 00:06:02.540]  第六齋就開始
[00:06:02.540 --> 00:06:04.340]  神使
[00:06:04.340 --> 00:06:06.140]  法老心剛毅
[00:06:06.140 --> 00:06:08.440]  第八第九第十
[00:06:08.700 --> 00:06:10.480]  甚至出埃及
[00:06:10.480 --> 00:06:13.040]  之後他們追的時候
[00:06:13.040 --> 00:06:14.580]  同樣用那個字
[00:06:14.580 --> 00:06:16.120]  神使
[00:06:16.120 --> 00:06:17.660]  法老心剛毅
[00:06:17.660 --> 00:06:24.560]  所以有學者從這一句話裡面因為今天剛好這幾天剛好讀到這個
[00:06:24.560 --> 00:06:26.620]  所以我在信息裡面就加進去
[00:06:26.620 --> 00:06:29.680]  這裡面就講到
[00:06:29.680 --> 00:06:32.240]  這一句話的意思呢
[00:06:32.240 --> 00:06:34.300]  在英文是judicial
[00:06:34.300 --> 00:06:35.320]  hardening
[00:06:35.320 --> 00:06:37.620]  就是說神給他足夠的
[00:06:38.640 --> 00:06:41.960]  生機看到可是他還是在剛硬的時候
[00:06:41.960 --> 00:06:43.500]  神的判汝
[00:06:43.500 --> 00:06:44.780]  神的宣判
[00:06:44.780 --> 00:06:47.600]  法老的心剛毅是一個
[00:06:47.600 --> 00:06:52.220]  裁決性的法庭上的用語
[00:06:52.220 --> 00:06:54.000]  所以我
[00:06:54.000 --> 00:07:00.140]  我讀了之後我就覺得我們隨時需要在神面前我們求神光照
[00:07:00.140 --> 00:07:01.680]  求神代理
[00:07:01.680 --> 00:07:05.520]  所以今天我的選的經文也就是剛剛所讀的
[00:07:05.520 --> 00:07:08.080]  主耶穌在地上
[00:07:08.600 --> 00:07:10.680]  工作尤其是現在
[00:07:10.680 --> 00:07:11.460]  在
[00:07:11.460 --> 00:07:14.780]  多加傳契我們在讀
[00:07:14.780 --> 00:07:15.820]  馬可福音
[00:07:15.820 --> 00:07:21.440]  馬可福音一直在記載主耶穌工作一個接一個
[00:07:21.440 --> 00:07:22.980]  所以曾經
[00:07:22.980 --> 00:07:26.340]  有傳道人這樣說
[00:07:26.340 --> 00:07:29.680]  主耶穌在地上的生命
[00:07:29.680 --> 00:07:31.220]  滿了工作
[00:07:31.220 --> 00:07:35.040]  耶穌的工作
[00:07:35.040 --> 00:07:37.100]  充滿了生命
[00:07:37.360 --> 00:07:39.660]  似乎都用同樣一個生命
[00:07:39.660 --> 00:07:42.220]  不同在哪裡呢
[00:07:42.220 --> 00:07:43.760]  等一下這個經文
[00:07:43.760 --> 00:07:44.520]  會
[00:07:44.520 --> 00:07:45.560]  會講到
[00:07:45.560 --> 00:07:48.880]  耶穌在地上的生命
[00:07:48.880 --> 00:07:51.440]  因為他道神肉身
[00:07:51.440 --> 00:07:52.460]  像你我
[00:07:52.460 --> 00:07:54.760]  有血有肉
[00:07:54.760 --> 00:07:58.600]  可是這生命充滿了工作
[00:07:58.600 --> 00:08:00.660]  滿了工作
[00:08:00.660 --> 00:08:03.220]  可是下一句呢
[00:08:03.220 --> 00:08:05.000]  耶穌的工作
[00:08:05.000 --> 00:08:07.320]  充滿了生命
[00:08:08.340 --> 00:08:09.880]  這什麼意思
[00:08:09.880 --> 00:08:12.940]  所以我
[00:08:12.940 --> 00:08:14.740]  記得
[00:08:14.740 --> 00:08:18.060]  2015年的麥總
[00:08:18.060 --> 00:08:23.180]  不知道各位有沒有收到這種
[00:08:23.180 --> 00:08:24.720]  雜誌
[00:08:24.720 --> 00:08:27.020]  麥總一個月才出
[00:08:27.020 --> 00:08:28.300]  一刊
[00:08:28.300 --> 00:08:31.640]  剛好一年前
[00:08:31.640 --> 00:08:33.180]  這標題是
[00:08:33.180 --> 00:08:36.500]  沒有基督的基督教
[00:08:37.260 --> 00:08:38.540]  這是蠻可怕的
[00:08:38.540 --> 00:08:39.820]  這上面寫
[00:08:39.820 --> 00:08:42.120]  沒有基督的基督教
[00:08:42.120 --> 00:08:43.900]  Christless
[00:08:43.900 --> 00:08:45.700]  Christianity
[00:08:45.700 --> 00:08:46.720]  這
[00:08:46.720 --> 00:08:48.000]  講到什麼
[00:08:48.000 --> 00:08:53.900]  有一個基督教的外殼可是裡面在沒有基督的信仰
[00:08:53.900 --> 00:08:54.920]  教導
[00:08:54.920 --> 00:08:55.940]  和
[00:08:55.940 --> 00:08:58.500]  聖經啟示的信仰
[00:08:58.500 --> 00:09:01.060]  沒有基督的
[00:09:01.060 --> 00:09:02.340]  基督教
[00:09:02.340 --> 00:09:04.140]  這也是
[00:09:05.920 --> 00:09:08.220]  很多人可以讀到
[00:09:08.220 --> 00:09:12.060]  也講到美國被辱的教會
[00:09:12.060 --> 00:09:14.620]  被辱於美國
[00:09:14.620 --> 00:09:18.200]  所以教會在美國這個社會
[00:09:18.200 --> 00:09:19.480]  風氣
[00:09:19.480 --> 00:09:21.020]  潮流裡面
[00:09:21.020 --> 00:09:22.040]  被辱了
[00:09:22.040 --> 00:09:26.660]  所以這是有名的一位牧子所寫的
[00:09:26.660 --> 00:09:33.820]  那我們就看主耶穌剛剛短短的
[00:09:33.820 --> 00:09:35.620]  兩三節經文
[00:09:36.120 --> 00:09:40.220]  講到一粒麥子若不落在地底時人就是一粒
[00:09:40.220 --> 00:09:41.760]  落在地裡
[00:09:41.760 --> 00:09:44.080]  栽在裡面
[00:09:44.080 --> 00:09:46.880]  他就解出許多子弟來
[00:09:46.880 --> 00:09:48.680]  這裡在講什麼
[00:09:48.680 --> 00:09:51.740]  在講到主耶穌的工作是什麼
[00:09:51.740 --> 00:09:54.300]  他的目的是什麼
[00:09:54.300 --> 00:10:00.960]  簡單說
[00:10:03.520 --> 00:10:07.620]  這裡所講的那粒麥子落在地底時人
[00:10:07.620 --> 00:10:12.220]  所以寓言到主耶穌
[00:10:12.220 --> 00:10:13.760]  必要被賣
[00:10:13.760 --> 00:10:16.060]  必要定死
[00:10:16.060 --> 00:10:18.380]  必要埋葬
[00:10:18.380 --> 00:10:22.480]  講到實際上擔當我們的罪
[00:10:22.480 --> 00:10:25.280]  救贖我們
[00:10:25.280 --> 00:10:26.560]  完成
[00:10:26.560 --> 00:10:28.620]  父神的旨意
[00:10:33.220 --> 00:10:35.260]  所以下面我就
[00:10:35.260 --> 00:10:38.080]  讓各位思考一下
[00:10:38.080 --> 00:10:40.120]  你的信仰基礎
[00:10:40.120 --> 00:10:42.180]  救恩的憑據
[00:10:42.180 --> 00:10:43.460]  是什麼
[00:10:43.460 --> 00:10:45.760]  我們不願意
[00:10:45.760 --> 00:10:49.080]  是一個基督教的教會
[00:10:49.080 --> 00:10:50.360]  但是
[00:10:50.360 --> 00:10:52.920]  裡面沒有基督
[00:10:52.920 --> 00:10:54.200]  的信息
[00:10:54.200 --> 00:10:58.040]  所以你認為
[00:10:58.040 --> 00:11:00.860]  信基督教
[00:11:00.860 --> 00:11:02.920]  是比較高尚嗎
[00:11:03.680 --> 00:11:09.820]  你認為
[00:11:09.820 --> 00:11:13.920]  基督教比別的宗教有道理嗎
[00:11:13.920 --> 00:11:20.320]  或是你認為其他的
[00:11:20.320 --> 00:11:22.120]  聖經沒有講的
[00:11:22.120 --> 00:11:24.160]  聖經所講的
[00:11:24.160 --> 00:11:28.260]  世人都犯了罪虧缺了神的榮耀
[00:11:28.260 --> 00:11:32.100]  任何的義
[00:11:32.860 --> 00:11:34.400]  在神的眼中
[00:11:34.400 --> 00:11:35.680]  都是
[00:11:35.680 --> 00:11:36.960]  汙穢了
[00:11:36.960 --> 00:11:39.000]  都是破爛了
[00:11:39.000 --> 00:11:42.340]  若教會
[00:11:42.340 --> 00:11:43.880]  若福音
[00:11:43.880 --> 00:11:46.180]  步道
[00:11:46.180 --> 00:11:48.480]  沒有講到救贖
[00:11:48.480 --> 00:11:49.760]  的核心
[00:11:49.760 --> 00:11:53.080]  沒有講到人在罪裡面
[00:11:53.080 --> 00:11:55.900]  沒有講到神的聖潔
[00:11:55.900 --> 00:11:58.980]  神的愛是完全的犧牲
[00:11:59.480 --> 00:12:03.580]  若沒有經歷到聖靈在你我生命中的
[00:12:03.580 --> 00:12:05.880]  工作改變感動
[00:12:05.880 --> 00:12:08.700]  我們所相信的
[00:12:08.700 --> 00:12:13.300]  還是停留在我們的思想裡面
[00:12:13.300 --> 00:12:17.140]  停留在我們的頭腦裡面
[00:12:17.140 --> 00:12:24.820]  所以我們要問自己
[00:12:24.820 --> 00:12:27.140]  你的信仰基礎救恩
[00:12:27.140 --> 00:12:29.180]  的憑據是什麼
[00:12:30.460 --> 00:12:33.520]  是聖經所啟示
[00:12:33.520 --> 00:12:36.340]  神向世人所宣告
[00:12:36.340 --> 00:12:38.140]  的見證
[00:12:38.140 --> 00:12:43.260]  或是
[00:12:43.260 --> 00:12:45.060]  有任何
[00:12:45.060 --> 00:12:46.840]  各種各樣的
[00:12:46.840 --> 00:12:48.640]  理念
[00:12:48.640 --> 00:12:55.540]  所以下面這個就帶來
[00:12:55.540 --> 00:12:59.140]  我們有短暫的生命
[00:12:59.900 --> 00:13:01.940]  因做神的救贖
[00:13:01.940 --> 00:13:06.040]  我們就可以得到那永恆的生命
[00:13:06.040 --> 00:13:10.400]  在我們聖經裡面或是在英文聖經裡面
[00:13:10.400 --> 00:13:12.960]  都是講到生命
[00:13:12.960 --> 00:13:14.740]  可是在
[00:13:14.740 --> 00:13:18.580]  希臘原文裡面確實有兩個不同的字
[00:13:18.580 --> 00:13:22.940]  第一個字是suket這個字
[00:13:22.940 --> 00:13:25.500]  就講到你我動物
[00:13:25.500 --> 00:13:27.800]  這種氣息生命
[00:13:29.340 --> 00:13:34.960]  第二個字zoet這個就是在約翰福音裡面一直講到的
[00:13:34.960 --> 00:13:38.560]  的生命
[00:13:38.560 --> 00:13:43.160]  所以這兩個字不同
[00:13:43.160 --> 00:13:45.200]  所以主耶穌在地上
[00:13:45.200 --> 00:13:46.740]  的忙碌
[00:13:46.740 --> 00:13:50.580]  工作充滿了工作
[00:13:50.580 --> 00:13:56.220]  是第一個是在短暫的生命裡面他所做的
[00:13:59.540 --> 00:14:01.840]  可是他所忙碌的工作
[00:14:01.840 --> 00:14:03.640]  充滿了生命
[00:14:03.640 --> 00:14:04.920]  是哪個生命
[00:14:04.920 --> 00:14:07.740]  第二個字suket的生命
[00:14:07.740 --> 00:14:14.140]  所以你我可以花很多時間你我可以花很多精力
[00:14:14.140 --> 00:14:16.960]  在各樣的事情上
[00:14:16.960 --> 00:14:19.760]  我們都可以思考一下
[00:14:19.760 --> 00:14:22.080]  你我要生存要工作
[00:14:22.080 --> 00:14:24.900]  但是工作生存之外
[00:14:25.660 --> 00:14:30.000]  我們所投射上去的時間精力
[00:14:30.000 --> 00:14:32.060]  是否為那永恆
[00:14:32.060 --> 00:14:34.100]  的生命在工作
[00:14:34.100 --> 00:14:41.280]  我們是否有短暫生命
[00:14:41.280 --> 00:14:43.320]  運作性
[00:14:43.320 --> 00:14:44.860]  我們進入那
[00:14:44.860 --> 00:14:46.400]  永恆的生命
[00:14:46.400 --> 00:14:51.760]  若是今天任何的一個傳道人給你保證
[00:14:51.760 --> 00:14:54.320]  而不是聖經所啟示的
[00:14:55.100 --> 00:14:56.380]  那個是
[00:14:56.380 --> 00:14:58.940]  很危險的
[00:14:58.940 --> 00:15:00.220]  是誤導的
[00:15:00.220 --> 00:15:04.320]  若你今天成為基督徒
[00:15:04.320 --> 00:15:06.360]  你沒有經歷到
[00:15:06.360 --> 00:15:08.400]  神如何改變你
[00:15:08.400 --> 00:15:10.960]  神的愛如何
[00:15:10.960 --> 00:15:12.760]  摸到你的心
[00:15:12.760 --> 00:15:17.620]  這個基督徒
[00:15:17.620 --> 00:15:18.640]  是
[00:15:18.640 --> 00:15:19.920]  不是講到
[00:15:19.920 --> 00:15:22.480]  這個生命
[00:15:24.020 --> 00:15:30.160]  若是我成為基督徒因為我周圍的人都是基督徒所以我也去教會
[00:15:30.160 --> 00:15:32.980]  無形中
[00:15:32.980 --> 00:15:35.540]  我也就在教會裡面
[00:15:35.540 --> 00:15:37.580]  禱告我也會禱告
[00:15:37.580 --> 00:15:38.600]  等等
[00:15:38.600 --> 00:15:42.440]  舉手的時候我也舉手了
[00:15:42.440 --> 00:15:46.280]  我也成為基督徒了
[00:15:46.280 --> 00:15:48.340]  可是你沒有經歷的時候
[00:15:48.340 --> 00:15:50.120]  這不在神救恩
[00:15:50.120 --> 00:15:51.660]  生命裡面
[00:15:55.000 --> 00:15:57.300]  所以這個生命不是我
[00:15:57.300 --> 00:15:58.580]  也不是誰
[00:15:58.580 --> 00:15:59.600]  可以給的
[00:15:59.600 --> 00:16:02.160]  唯有基督耶穌的工作
[00:16:02.160 --> 00:16:04.980]  他在實價上所成就的
[00:16:04.980 --> 00:16:08.560]  才能得到這生命
[00:16:08.560 --> 00:16:12.140]  這生命也是藉由聖靈在你心中的感動
[00:16:12.140 --> 00:16:15.220]  你曾否
[00:16:15.220 --> 00:16:18.300]  有過聖靈在你心中的感動
[00:16:18.300 --> 00:16:20.860]  因為我們信靠神的時候不是
[00:16:21.880 --> 00:16:24.440]  憑做一股任何的熱氣
[00:16:24.440 --> 00:16:28.280]  乃是聖靈在我心中的光照感動
[00:16:28.280 --> 00:16:31.100]  我才想不在神的面前
[00:16:31.100 --> 00:16:44.160]  從這一段第二點我願意提出來
[00:16:44.160 --> 00:16:46.720]  主耶穌給我們什麼榜樣
[00:16:46.720 --> 00:16:49.280]  因為我們講今天電影的
[00:16:49.280 --> 00:16:51.320]  題目是好僕人
[00:16:52.340 --> 00:16:53.620]  他成為
[00:16:53.620 --> 00:16:56.440]  耶和華的僕人
[00:16:56.440 --> 00:16:59.520]  他給我們什麼榜樣
[00:16:59.520 --> 00:17:02.320]  那我們今天
[00:17:02.320 --> 00:17:03.860]  我們來
[00:17:03.860 --> 00:17:05.400]  服侍神
[00:17:05.400 --> 00:17:07.200]  我們是根據什麼
[00:17:07.200 --> 00:17:11.280]  在第二我就寫我以愛回應服侍神
[00:17:11.280 --> 00:17:12.820]  是基於
[00:17:12.820 --> 00:17:14.360]  因為
[00:17:14.360 --> 00:17:17.180]  我有那永恆的生命
[00:17:17.180 --> 00:17:18.960]  為什麼我們
[00:17:19.480 --> 00:17:23.320]  教會會說服侍神的時候
[00:17:23.320 --> 00:17:26.380]  第一個基本的要求
[00:17:26.380 --> 00:17:29.200]  是重生得救的基督徒
[00:17:29.200 --> 00:17:33.560]  是我們故意刁難
[00:17:33.560 --> 00:17:37.400]  我們是故意設很多門檻
[00:17:37.400 --> 00:17:40.720]  因為這是聖經的教導
[00:17:40.720 --> 00:17:44.300]  你明白的時候你的服侍
[00:17:44.300 --> 00:17:47.380]  才會蒙神的願啊
[00:17:47.640 --> 00:17:50.200]  因為我們今日的服事
[00:17:50.200 --> 00:17:52.000]  不是討人的喜悅
[00:17:52.000 --> 00:17:54.560]  我們今日的服事
[00:17:54.560 --> 00:17:57.120]  是服事在神面前
[00:17:57.120 --> 00:17:58.900]  為神而服事
[00:17:58.900 --> 00:18:00.700]  是討他的喜悅
[00:18:00.700 --> 00:18:05.820]  所以你我服事
[00:18:05.820 --> 00:18:07.620]  根據什麼
[00:18:07.620 --> 00:18:08.900]  是我比你
[00:18:08.900 --> 00:18:12.480]  更加的聖潔我服事
[00:18:12.480 --> 00:18:15.800]  或是我比你更好我在服事
[00:18:17.860 --> 00:18:19.380]  這裡我就列出
[00:18:19.380 --> 00:18:22.960]  是人都是罪人
[00:18:22.960 --> 00:18:26.300]  不同的只有兩樣
[00:18:26.300 --> 00:18:28.340]  一個是
[00:18:28.340 --> 00:18:30.400]  蒙恩的罪人
[00:18:30.400 --> 00:18:33.720]  一個是為蒙恩的罪人
[00:18:33.720 --> 00:18:40.120]  常常我們說他基督徒他也是在犯罪他是什麼基督徒
[00:18:40.120 --> 00:18:42.420]  不是說基督徒
[00:18:42.420 --> 00:18:44.720]  不犯罪是會的
[00:18:44.720 --> 00:18:45.760]  可是
[00:18:46.020 --> 00:18:49.600]  我們是在追求長進
[00:18:49.600 --> 00:18:51.900]  靠做神的恩典
[00:18:51.900 --> 00:18:56.000]  我們在神的大能之下
[00:18:56.000 --> 00:18:58.300]  在他的愛裡面
[00:18:58.300 --> 00:18:59.840]  他在移命我們
[00:18:59.840 --> 00:19:03.160]  不同的是一個是蒙恩的罪人
[00:19:03.160 --> 00:19:07.260]  一個是未成蒙恩的罪人
[00:19:07.260 --> 00:19:10.080]  這是差別很大的
[00:19:10.080 --> 00:19:14.180]  蒙恩的罪人是什麼蒙恩的罪人
[00:19:14.680 --> 00:19:16.220]  是剛前面所講的
[00:19:16.220 --> 00:19:21.600]  一粒麥子落在地裡時人就是一粒但主耶穌來的時候
[00:19:21.600 --> 00:19:22.360]  他
[00:19:22.360 --> 00:19:24.160]  為罪人犧牲了
[00:19:24.160 --> 00:19:26.980]  所以他第一句話說
[00:19:26.980 --> 00:19:30.040]  人只得榮耀的時候到了
[00:19:30.040 --> 00:19:33.380]  他看到實價是羞恥的
[00:19:33.380 --> 00:19:34.400]  但是
[00:19:34.400 --> 00:19:37.480]  這羞恥的背後是一個榮耀
[00:19:45.660 --> 00:19:47.180]  人若不信
[00:19:47.180 --> 00:19:48.980]  不攜受主的使
[00:19:48.980 --> 00:19:50.520]  就沒有重生
[00:19:50.520 --> 00:19:53.340]  新生命的希望
[00:19:53.340 --> 00:19:57.180]  所以有時候
[00:19:57.180 --> 00:20:01.520]  有人對教會會有一些誤解
[00:20:01.520 --> 00:20:04.600]  但是要明白
[00:20:04.600 --> 00:20:06.140]  教會的門
[00:20:06.140 --> 00:20:08.440]  永遠是敞開的
[00:20:08.440 --> 00:20:14.580]  教會
[00:20:15.360 --> 00:20:16.620]  永遠是
[00:20:16.620 --> 00:20:18.420]  希望
[00:20:18.420 --> 00:20:20.480]  沒有聽過福音的人
[00:20:20.480 --> 00:20:22.780]  都可以來教會聽福音
[00:20:22.780 --> 00:20:27.640]  教會希望所有的信徒
[00:20:27.640 --> 00:20:30.200]  借助在台上的信息
[00:20:30.200 --> 00:20:32.500]  借助傳道人
[00:20:32.500 --> 00:20:34.300]  牧師的信息
[00:20:34.300 --> 00:20:37.620]  使我們可以更明瞭神的旨意
[00:20:42.200 --> 00:20:45.780]  所以教會他本身有他自己立的
[00:20:45.780 --> 00:20:48.080]  程序和規矩
[00:20:48.080 --> 00:20:57.300]  在一群人裡面必定要有一些程序和規矩
[00:20:57.300 --> 00:21:01.660]  若沒有程序規矩
[00:21:01.660 --> 00:21:03.700]  那誰聲音大
[00:21:03.700 --> 00:21:05.240]  就誰聽誰
[00:21:05.240 --> 00:21:07.280]  程序規矩
[00:21:07.540 --> 00:21:12.400]  也是大家一起所認同的在這個組織裡面的意見
[00:21:12.400 --> 00:21:15.480]  大家願意遵循的一件事
[00:21:15.480 --> 00:21:21.120]  所以在講台上的信息
[00:21:21.120 --> 00:21:25.980]  跟團契是有所不同
[00:21:25.980 --> 00:21:27.260]  團契
[00:21:27.260 --> 00:21:29.820]  我講出來
[00:21:29.820 --> 00:21:32.880]  誰講出來有所討論
[00:21:32.880 --> 00:21:35.200]  可是講台的信息
[00:21:35.700 --> 00:21:37.740]  確實要更加的慎重
[00:21:37.740 --> 00:21:41.080]  要更加的嚴謹
[00:21:41.080 --> 00:21:44.660]  否則我請講員的話我更簡單
[00:21:44.660 --> 00:21:46.200]  為什麼我要請
[00:21:46.200 --> 00:21:47.720]  認識的
[00:21:47.720 --> 00:21:49.520]  我們知道
[00:21:49.520 --> 00:21:51.560]  福音派的
[00:21:51.560 --> 00:21:53.880]  忠於神話語的
[00:21:53.880 --> 00:21:56.940]  否則的話我們就可以斷章取義
[00:21:56.940 --> 00:21:59.240]  我可以拿一段聖經
[00:21:59.240 --> 00:22:05.140]  一粒麥子落在地裡食人就是一粒 食了就可以接觸許多子弟人
[00:22:05.400 --> 00:22:09.240]  我要應用的話有各式各樣的方式我可以應用啊
[00:22:09.240 --> 00:22:11.300]  我們為什麼犧牲
[00:22:11.300 --> 00:22:14.620]  我們為什麼打拼我們為什麼來線上
[00:22:14.620 --> 00:22:15.900]  這下
[00:22:15.900 --> 00:22:17.440]  就很遠了
[00:22:17.440 --> 00:22:18.460]  談到很遠
[00:22:18.460 --> 00:22:20.260]  可是主題在談什麼
[00:22:20.260 --> 00:22:22.300]  主耶穌來到地上的時候
[00:22:22.300 --> 00:22:23.320]  完成
[00:22:23.320 --> 00:22:24.860]  賦神的旨意
