
[00:00:00.000 --> 00:00:08.520]  好,在《曠野》裏面,上帝開始成就應許
[00:01:23.480 --> 00:01:25.160]  試想想,當時《阿伯拉罕》
[00:01:25.160 --> 00:01:27.920]  連鬥嬰都生不出來
[00:01:27.920 --> 00:01:29.920]  而上帝給他說
[00:01:29.920 --> 00:01:32.080]  你的後裔必使你成為大國
[00:01:32.080 --> 00:01:33.440]  哪有可能呢?
[00:01:33.440 --> 00:01:38.480]  但現在大國的數字已經在那裏
[00:01:38.480 --> 00:01:41.400]  可以打仗的男丁已經有六十萬人
[00:01:41.400 --> 00:01:43.880]  加上女的、小孩的
[00:01:43.880 --> 00:01:45.560]  閒閒地二百萬人
[00:01:45.560 --> 00:01:47.960]  所以這個已經開始成為一個大國
[00:01:47.960 --> 00:01:50.680]  另一個,上帝說我要帶你去
[00:01:50.680 --> 00:01:52.400]  我所要指示你的地方
[00:01:52.400 --> 00:01:55.880]  他們整個故事就在講他們要進迦南
[00:01:55.880 --> 00:01:59.800]  所以他們又很接近這個認可
[00:01:59.800 --> 00:02:01.440]  接著還有
[00:02:01.440 --> 00:02:04.600]  為你祝福的,我必賜福給他
[00:02:04.600 --> 00:02:07.280]  奏助你的,我必奏助他
[00:02:07.280 --> 00:02:10.960]  地上的萬族都要因你得福
[00:02:10.960 --> 00:02:13.920]  最後這句還未成功
[00:02:13.920 --> 00:02:15.280]  但有件事已經開始了
[00:02:15.280 --> 00:02:17.920]  奏助你的,我必奏助他
[00:02:17.920 --> 00:02:20.080]  在《文素記》的後期
[00:02:20.080 --> 00:02:22.200]  我們發現他們在打仗
[00:02:22.200 --> 00:02:23.400]  倚靠堯華的時候
[00:02:23.400 --> 00:02:26.240]  他們不斷打贏其他的敵人
[00:02:26.240 --> 00:02:29.240]  奏助他們和他們敵黨的人
[00:02:29.240 --> 00:02:31.080]  就被他們奏助了
[00:02:31.080 --> 00:02:33.280]  但有沒有一些祝福他們的被祝福呢?
[00:02:33.280 --> 00:02:35.160]  就還沒有
[00:02:35.160 --> 00:02:37.720]  但你可以看到在這個曠野裏面
[00:02:37.720 --> 00:02:42.800]  上帝已經開始在成就他給他們的應許
[00:02:42.800 --> 00:02:45.280]  當然你要記得這個所謂成就應許
[00:02:45.280 --> 00:02:47.480]  都是一個影子
[00:02:47.480 --> 00:02:50.000]  因為今天上帝給我們的應許
[00:02:50.000 --> 00:02:52.120]  並不是叫我們不斷生
[00:02:52.120 --> 00:02:54.400]  然後不知多少個
[00:02:54.400 --> 00:02:58.240]  上帝不是叫我們在新約裏面見到一個基督國
[00:02:58.240 --> 00:02:59.160]  基督王國
[00:02:59.160 --> 00:03:00.320]  Christendom
[00:03:00.320 --> 00:03:03.360]  這是過去的一些理念
[00:03:03.360 --> 00:03:06.600]  整個歐洲就是上帝的帝國
[00:03:06.600 --> 00:03:08.560]  不是的,我們現在知道不是的
[00:03:08.560 --> 00:03:10.920]  教會就是上帝的後人
[00:03:10.920 --> 00:03:12.360]  上帝之民
[00:03:12.360 --> 00:03:14.600]  也不是一個國家
[00:03:14.600 --> 00:03:17.840]  所以這裏所說的很多人
[00:03:17.840 --> 00:03:20.240]  就算你六十萬的軍隊等等
[00:03:20.240 --> 00:03:23.120]  都是一個影子指向新約裏面
[00:03:23.120 --> 00:03:26.560]  屬靈的戰士等等
[00:03:26.560 --> 00:03:28.000]  我希望大家明白
[00:03:28.000 --> 00:03:32.160]  好,我現在帶你去看一下文數記
[00:03:32.160 --> 00:03:34.360]  如果你看文數記的架構
[00:03:34.360 --> 00:03:35.560]  其實都頗簡單
[00:03:35.560 --> 00:03:41.000]  你用一個地理的角度去看文數記的分段就很簡單
[00:03:41.000 --> 00:03:42.920]  1、2、3、4、5
[00:03:42.920 --> 00:03:45.960]  1、3、5就是他們停留在的地方
[00:03:45.960 --> 00:03:47.240]  很清晰的
[00:03:47.240 --> 00:03:49.720]  第一段是一字十章
[00:03:49.720 --> 00:03:55.920]  他停留在西內的這個曠野裏面
[00:03:55.920 --> 00:03:58.240]  接著去了巴蘭的曠野
[00:03:58.240 --> 00:04:00.040]  接著最後是摩亞的曠野
[00:04:00.040 --> 00:04:02.320]  就很近,很近應他的之地
[00:04:02.320 --> 00:04:06.800]  而中間幾個章節就是他們的動向
[00:04:06.800 --> 00:04:08.640]  他們由一個地方去到另一個地方
[00:04:08.640 --> 00:04:11.280]  這是跟著那個流程
[00:04:11.280 --> 00:04:15.640]  跟著那個地理來劃分的一個分段
[00:04:15.640 --> 00:04:20.280]  或者一個架構
[00:04:20.280 --> 00:04:22.640]  但我想現在展示另一個架構
[00:04:22.640 --> 00:04:28.080]  另一個架構是基於神學來看這個架構
[00:04:28.080 --> 00:04:30.640]  這個神學架構是怎樣的呢?
[00:04:30.640 --> 00:04:31.440]  1、2、3
[00:04:31.440 --> 00:04:34.880]  我先給你看1和3
[00:04:34.880 --> 00:04:39.440]  第一,聖潔預備,曠野前行
[00:04:39.440 --> 00:04:42.440]  這是講第一代的
[00:04:42.440 --> 00:04:44.800]  第一代人在未動之前
[00:04:44.800 --> 00:04:46.520]  一章至十章
[00:04:46.520 --> 00:04:48.000]  講什麼一章至十章
[00:04:48.000 --> 00:04:49.920]  大部分是講如何預備
[00:04:49.920 --> 00:04:52.600]  未動之前要預備很多東西
[00:04:52.600 --> 00:04:54.040]  但是預備什麼呢?
[00:04:54.040 --> 00:04:56.280]  就不是要撿衣服
[00:04:56.280 --> 00:04:58.080]  撿足夠食物
[00:04:58.080 --> 00:05:00.840]  有糧餉,有車馬
[00:05:00.840 --> 00:05:02.280]  所有預備的東西
[00:05:02.280 --> 00:05:06.800]  都是跟利美記很相似的東西
[00:05:06.800 --> 00:05:07.960]  所以很有趣的
[00:05:07.960 --> 00:05:09.200]  是聖潔的預備
[00:05:09.200 --> 00:05:11.480]  因為跟你同行的是耶和華
[00:05:11.480 --> 00:05:14.360]  你將要打的是一個聖
[00:05:14.360 --> 00:05:15.880]  是一個聖戰
[00:05:15.880 --> 00:05:18.760]  所以他們的裝備就不是在講
[00:05:18.760 --> 00:05:20.960]  我下星期去日本旅行
[00:05:20.960 --> 00:05:22.680]  現在要準備些什麼呢?
[00:05:22.680 --> 00:05:24.000]  那裡是什麼天氣呢?
[00:05:24.000 --> 00:05:25.640]  於是我要買什麼呢?
[00:05:25.640 --> 00:05:26.280]  買什麼?
[00:05:26.280 --> 00:05:27.360]  不是在講這件事
[00:05:27.360 --> 00:05:30.240]  是在講聖潔預備,曠野前行
[00:05:30.240 --> 00:05:31.640]  前行那裡很短的
[00:05:31.640 --> 00:05:33.480]  幾節的
[00:05:33.480 --> 00:05:36.080]  你去到第二十六章開始
[00:05:36.080 --> 00:05:37.920]  聖潔預備,進入應許
[00:05:37.920 --> 00:05:39.080]  你看到嗎?
[00:05:39.080 --> 00:05:39.800]  但是你記得
[00:05:39.800 --> 00:05:40.760]  第二十六章的時候
[00:05:40.760 --> 00:05:41.840]  是第二個世代
[00:05:41.840 --> 00:05:45.080]  第一個世代已經死光了
[00:05:45.080 --> 00:05:46.680]  是第二班人
[00:05:46.680 --> 00:05:49.760]  第二班二十歲以上的男丁
[00:05:49.760 --> 00:05:52.240]  今次希望可以成功
[00:05:52.240 --> 00:05:53.680]  所以沒有第四點
[00:05:53.680 --> 00:05:55.160]  第四點要誰回答呢?
[00:05:55.160 --> 00:05:59.000]  要等約舒亞記和史思記才可以回答
[00:05:59.000 --> 00:06:01.320]  我們就在第三點停留了
[00:06:01.320 --> 00:06:02.320]  OK?
[00:06:02.320 --> 00:06:05.160]  所以你看到這兩個是平衡相對的
[00:06:05.160 --> 00:06:08.200]  中間夾著的那個三文治就厲害了
[00:06:08.200 --> 00:06:10.400]  曠野裡面的叛逆
[00:06:10.400 --> 00:06:12.400]  曠野裡面的叛逆
[00:06:12.400 --> 00:06:14.280]  於是在這個曠野叛逆裡面
[00:06:14.280 --> 00:06:15.680]  上帝去審判他們
[00:06:15.680 --> 00:06:17.320]  但是上帝審判的當中
[00:06:17.320 --> 00:06:20.120]  也都繼續給應許
[00:06:20.120 --> 00:06:21.320]  應許是什麼?
[00:06:21.320 --> 00:06:23.360]  他一定會拯救他的子民
[00:06:23.360 --> 00:06:25.840]  不過不是那一班而已
[00:06:25.840 --> 00:06:28.240]  他一定會拯救他的子民
[00:06:28.240 --> 00:06:30.160]  但是不是下面那一班呢?
[00:06:30.160 --> 00:06:31.080]  不是下面那一班
[00:06:31.080 --> 00:06:34.000]  你應該要怎樣才可以成為上帝聖潔的子民呢?
[00:06:34.000 --> 00:06:34.640]  你明白嗎?
[00:06:34.640 --> 00:06:36.480]  所以這個問題
[00:06:36.480 --> 00:06:39.400]  是不斷困擾著意識的人的
[00:06:39.400 --> 00:06:41.480]  上帝的應許是Stand
[00:06:41.480 --> 00:06:42.480]  有沒有你的份?
[00:06:42.480 --> 00:06:44.360]  另一件事
[00:06:44.360 --> 00:06:45.960]  教會裡面有沒有救恩?
[00:06:45.960 --> 00:06:46.560]  有
[00:06:46.560 --> 00:06:47.560]  有沒有你的份?
[00:06:47.560 --> 00:06:48.400]  那就看你怎樣吧
[00:06:48.400 --> 00:06:52.800]  看你怎樣回應上帝的呼召
[00:06:52.800 --> 00:06:54.320]  我們知道的是
[00:06:54.320 --> 00:06:56.080]  第一代的意識的人
[00:06:56.080 --> 00:06:59.160]  全部沒有回應
[00:06:59.160 --> 00:07:02.960]  或者他們成為了反面的教材
[00:07:02.960 --> 00:07:03.880]  去回應
[00:07:03.880 --> 00:07:04.400]  OK
[00:07:04.400 --> 00:07:05.080]  喏
[00:07:05.080 --> 00:07:05.600]  當然了
[00:07:05.600 --> 00:07:07.720]  所有事情是指向十字架
[00:07:07.720 --> 00:07:14.080]  因為我們今天不是再去聖地打仗進入的
[00:07:14.080 --> 00:07:14.880]  好嗎?
[00:07:14.880 --> 00:07:17.280]  我想讓你看看
[00:07:17.280 --> 00:07:20.160]  我們如何去明白這本書
[00:07:20.160 --> 00:07:21.600]  聖學者告訴你
[00:07:21.600 --> 00:07:25.520]  《文素記》作為文學的題材
[00:07:25.520 --> 00:07:28.160]  是一個叫做《文學題材嘉年華》
[00:07:28.160 --> 00:07:29.160]  怎麼說呢?
[00:07:29.160 --> 00:07:31.560]  它在一本書裡面
[00:07:31.560 --> 00:07:36.640]  集合了很多很多不同的文學題材
[00:07:36.640 --> 00:07:38.360]  包括敘事
[00:07:38.360 --> 00:07:39.760]  包括語言
[00:07:39.760 --> 00:07:41.280]  包括思覺
[00:07:41.280 --> 00:07:42.880]  包括禱告
[00:07:42.880 --> 00:07:43.800]  包括賜福
[00:07:43.800 --> 00:07:46.240]  你記得我們有時候在主日
[00:07:46.240 --> 00:07:47.440]  我們和你賜福
[00:07:47.440 --> 00:07:48.320]  有一句話
[00:07:48.320 --> 00:07:51.960]  經常都是《文素記》第六章出來的
[00:07:51.960 --> 00:07:52.240]  什麼?
[00:07:52.240 --> 00:07:54.440]  「願耶和華賜福給你,保護你」
[00:07:54.440 --> 00:07:57.320]  「願耶和華的念光照耀你」
[00:07:57.320 --> 00:08:00.200]  你記不記得?
[00:08:00.200 --> 00:08:01.120]  那段是從哪兒來的?
[00:08:01.120 --> 00:08:02.520]  是《文素記》出來的
[00:08:02.520 --> 00:08:03.720]  跟《文素記》有什麼關係?
[00:08:03.720 --> 00:08:04.440]  沒有人知道
[00:08:04.440 --> 00:08:05.720]  這個問題就是這樣
[00:08:05.720 --> 00:08:07.560]  我們抄了一句金句出來
[00:08:07.560 --> 00:08:08.680]  哇,很漂亮
[00:08:08.680 --> 00:08:10.720]  「上帝的念光照耀你」
[00:08:10.720 --> 00:08:11.480]  接著
[00:08:11.480 --> 00:08:12.920]  為什麼呢?
[00:08:12.920 --> 00:08:14.040]  不管它
[00:08:14.040 --> 00:08:15.560]  誰知道
[00:08:15.560 --> 00:08:17.400]  其實那段是《文素記》出來的
[00:08:17.400 --> 00:08:18.000]  小心
[00:08:18.000 --> 00:08:19.520]  《文素記》可以用錯了
[00:08:19.520 --> 00:08:22.040]  用錯了照死你也可以
[00:08:22.040 --> 00:08:23.400]  「上帝的念光照耀你」
[00:08:23.400 --> 00:08:24.720]  所以它有賜福
[00:08:24.720 --> 00:08:26.520]  接著有很多名單
[00:08:26.520 --> 00:08:28.720]  很多數人的名單
[00:08:28.720 --> 00:08:31.960]  很多數不同的利美人的名單等等
[00:08:31.960 --> 00:08:33.000]  也有行程說
[00:08:33.000 --> 00:08:35.000]  他們從一個地方去到另一個地方
[00:08:35.000 --> 00:08:37.240]  這也是文學上不同的題材
[00:08:37.240 --> 00:08:39.040]  還有一個有趣的地方就是有律法
[00:08:39.040 --> 00:08:40.600]  很多律法
[00:08:40.600 --> 00:08:44.240]  讀著讀著好像抄回以前的《李美記》
[00:08:44.240 --> 00:08:45.440]  是這麼說的
[00:08:45.440 --> 00:08:46.880]  OK
[00:08:46.880 --> 00:08:48.840]  如果我打個比喻
[00:08:48.840 --> 00:08:51.160]  它是一碟炒飯
[00:08:51.160 --> 00:08:55.440]  炒了很多類型的不同的文學題材
[00:08:55.440 --> 00:08:56.920]  但是這碟飯裡面
[00:08:56.920 --> 00:08:58.120]  我故意選這個圖畫
[00:08:58.120 --> 00:09:00.800]  有一個雞蛋
[00:09:00.800 --> 00:09:03.560]  這個炒飯有一個主菜
[00:09:03.560 --> 00:09:04.400]  主菜是雞蛋
[00:09:04.400 --> 00:09:05.360]  但是主菜是誰呢?
[00:09:05.360 --> 00:09:08.960]  主菜是上帝
[00:09:08.960 --> 00:09:16.360]  而下面的那些主角是上帝
[00:09:16.360 --> 00:09:18.120]  配角是誰?
[00:09:18.120 --> 00:09:20.000]  是上帝的子民
[00:09:20.000 --> 00:09:24.560]  說的是上帝和他子民的關係
[00:09:24.560 --> 00:09:25.560]  一隻是雞蛋
[00:09:25.560 --> 00:09:28.200]  另一隻是其他的炒飯
[00:09:28.200 --> 00:09:30.760]  上帝和子民的關係有兩種
[00:09:30.760 --> 00:09:34.960]  一個是審判、一個是認他
[00:09:34.960 --> 00:09:37.920]  當你看完整個《文造記》之後
[00:09:37.920 --> 00:09:42.680]  你應該問一個問題
[00:09:42.680 --> 00:09:44.640]  問題就是
[00:09:44.640 --> 00:09:47.440]  What is God really like?
[00:09:47.440 --> 00:09:52.320]  我們的上帝究竟是一個怎樣的上帝?
[00:09:52.320 --> 00:09:53.440]  其實你看每一本聖經
[00:09:53.440 --> 00:09:55.760]  你都要問這個問題
[00:09:55.760 --> 00:09:58.280]  但是我建議不要從新約開始看
[00:09:58.280 --> 00:09:59.080]  為什麼呢?
[00:09:59.080 --> 00:10:00.560]  因為新約一開始看
[00:10:00.560 --> 00:10:01.720]  我們習以為常
[00:10:01.720 --> 00:10:02.680]  先入為主
[00:10:02.680 --> 00:10:05.440]  就說上帝是愛
[00:10:05.440 --> 00:10:06.360]  然後唱一首歌
[00:10:06.360 --> 00:10:08.680]  你都忘記了那本歌在說什麼
[00:10:08.680 --> 00:10:10.480]  你從舊約開始看
[00:10:10.480 --> 00:10:11.400]  很實實在在
[00:10:11.400 --> 00:10:13.240]  因為你跟祂的距離太遠了
[00:10:13.240 --> 00:10:15.360]  你不可以就這樣在這裡唱歌
[00:10:15.360 --> 00:10:16.480]  於是你在想
[00:10:16.480 --> 00:10:17.360]  究竟上帝是什麼?
[00:10:17.360 --> 00:10:19.680]  如果你看完整本《文造記》
[00:10:19.680 --> 00:10:21.120]  你用四天
[00:10:21.120 --> 00:10:22.160]  每天看九章
[00:10:22.160 --> 00:10:23.640]  你看完《文造記》之後
[00:10:23.640 --> 00:10:24.520]  你問
[00:10:24.520 --> 00:10:26.680]  What is God really like?
[00:10:26.680 --> 00:10:28.440]  上帝是怎樣的上帝的時候
[00:10:28.440 --> 00:10:30.600]  你會怎麼回答呢?
[00:10:30.600 --> 00:10:32.200]  我選了一節
[00:10:32.200 --> 00:10:33.200]  選了一節
[00:10:33.200 --> 00:10:35.880]  如果《文造記》中你要選一節金句
[00:10:35.880 --> 00:10:39.440]  總結上帝是怎樣的上帝呢?
[00:10:39.440 --> 00:10:40.640]  其實就是這一句
[00:10:40.640 --> 00:10:42.000]  當然你會發現
[00:10:42.000 --> 00:10:46.680]  這一句都是抄《塞拉及記》的
[00:10:46.680 --> 00:10:47.920]  我讀給你聽
[00:10:47.920 --> 00:10:50.400]  《文造記》第十四章
[00:10:50.400 --> 00:10:52.840]  第十七和第十八節
[00:10:52.840 --> 00:10:56.680]  現在求主照你說過的話說
[00:10:56.680 --> 00:11:01.840]  「不輕易發怒,且有豐盛的詞內」
[00:11:01.840 --> 00:11:04.760]  「他赦免罪孽和過犯」
[00:11:04.760 --> 00:11:08.160]  「萬不以有罪的為無罪」
[00:11:08.160 --> 00:11:13.360]  「必懲罰人的罪,從父到子直到三、四代」
[00:11:13.360 --> 00:11:15.200]  如果你熟悉這段聖經的話
[00:11:15.200 --> 00:11:19.120]  其實是抄《塞拉及記》第三十四章
[00:11:19.120 --> 00:11:21.120]  你會發現你其中一頁讀《文造記》
[00:11:21.120 --> 00:11:22.240]  你會發現Déjà vu
[00:11:22.240 --> 00:11:23.200]  你會發現
[00:11:23.200 --> 00:11:25.680]  好像以前似曾相識發生過的事
[00:11:25.680 --> 00:11:27.280]  重新歷史再重演
[00:11:27.280 --> 00:11:28.800]  因為以色列人就是這樣
[00:11:28.800 --> 00:11:31.000]  犯過的錯很快又要再犯
[00:11:31.000 --> 00:11:33.320]  在《塞拉及記》裡面所犯的錯
[00:11:33.320 --> 00:11:34.720]  是剛剛出《塞拉及記》的事
[00:11:34.720 --> 00:11:36.400]  這是之後的事
[00:11:36.400 --> 00:11:38.920]  原來他們不斷重複這樣的事情
[00:11:38.920 --> 00:11:40.720]  而上帝還能夠頂住他們
[00:11:40.720 --> 00:11:43.640]  所以叫做不輕易發怒
[00:11:43.640 --> 00:11:44.480]  不輕易發怒
[00:11:44.480 --> 00:11:46.160]  真的不輕易發怒
[00:11:46.160 --> 00:11:47.560]  上帝忍得他們很辛苦
[00:11:47.560 --> 00:11:48.280]  忍得他們很久
[00:11:48.280 --> 00:11:49.960]  稍後我們讀一些經文你會看到
[00:11:49.960 --> 00:11:52.200]  上帝說我忍得他們很辛苦
[00:11:52.200 --> 00:11:53.400]  我現在頂不住他們
[00:11:53.400 --> 00:11:56.240]  我現在真的下重錘了
[00:11:56.240 --> 00:11:57.200]  OK
[00:11:57.200 --> 00:11:58.680]  但是他發怒當中
[00:11:58.680 --> 00:12:00.600]  其實上帝想做了一個動作
[00:12:00.600 --> 00:12:01.800]  就是要拆除他們
[00:12:01.800 --> 00:12:03.840]  好像羅亞的故事
[00:12:03.840 --> 00:12:06.000]  上帝想將以色列人全部剷平
[00:12:06.000 --> 00:12:08.920]  然後從摩西重新再建立一個東西
[00:12:08.920 --> 00:12:11.000]  然後摩西就將他們的資料拿出來
[00:12:11.000 --> 00:12:11.520]  不行
[00:12:11.520 --> 00:12:11.800]  不行
[00:12:11.800 --> 00:12:13.680]  上帝不要了
[00:12:13.680 --> 00:12:15.760]  你將他們剷除之後
[00:12:15.760 --> 00:12:17.240]  埃及人取笑你
[00:12:17.240 --> 00:12:19.520]  你又說將他們帶出埃及去加拿大
[00:12:19.520 --> 00:12:21.640]  現在在抗爺又死光了
[00:12:21.640 --> 00:12:24.640]  那就是你不行了
[00:12:24.640 --> 00:12:26.640]  摩西說不要不要
[00:12:26.640 --> 00:12:31.000]  接著摩西就引用耶和華的本性
[00:12:31.000 --> 00:12:33.200]  他說上帝你是不輕易發怒
[00:12:33.200 --> 00:12:35.800]  有封城的慈愛
[00:12:35.800 --> 00:12:38.600]  你赦免罪孽過犯
[00:12:38.600 --> 00:12:39.560]  但是你留意
[00:12:39.560 --> 00:12:40.640]  還有下一節
[00:12:40.640 --> 00:12:41.840]  我們很喜歡讀這句
[00:12:41.840 --> 00:12:45.000]  讀到中間斷纜
[00:12:45.000 --> 00:12:47.960]  如果上面那句說上帝不輕易發怒
[00:12:47.960 --> 00:12:49.200]  有封城的慈愛
[00:12:49.200 --> 00:12:54.400]  如果大家真心悔改上帝必拯救的話
[00:12:54.400 --> 00:12:56.800]  我想請問下一節是什麼
[00:12:56.800 --> 00:12:58.440]  下一節是上帝完全的聖潔
[00:12:58.440 --> 00:13:01.280]  他萬不以有罪的為無罪
[00:13:01.280 --> 00:13:04.840]  上帝絕對不會收你普普通通
[00:13:04.840 --> 00:13:07.000]  隨隨便便的悔改
[00:13:07.000 --> 00:13:09.000]  你明白嗎?
[00:13:09.000 --> 00:13:10.080]  如果你純粹悔改
[00:13:10.080 --> 00:13:11.800]  說不要了
[00:13:11.800 --> 00:13:12.600]  我很辛苦
[00:13:12.600 --> 00:13:13.440]  上帝不要了
[00:13:13.440 --> 00:13:15.120]  對不起
[00:13:15.120 --> 00:13:17.520]  你猜上帝收不收這種悔改?
[00:13:17.520 --> 00:13:19.880]  但是有空去看看屍屍記就知道了
[00:13:19.880 --> 00:13:21.920]  以色列人最厲害就是這件事
[00:13:21.920 --> 00:13:22.680]  被人打壓
[00:13:22.680 --> 00:13:24.920]  上帝對不起
[00:13:24.920 --> 00:13:28.840]  耶和華你是我們的納約之神
[00:13:28.840 --> 00:13:32.400]  好像上帝興起另一個屍屍去救他們
[00:13:32.400 --> 00:13:35.760]  但是一個屍屍比一個屍屍更壞
[00:13:35.760 --> 00:13:38.200]  如果你有機會聽回我講的屍屍記
[00:13:38.200 --> 00:13:39.400]  你就知道了
[00:13:39.400 --> 00:13:40.840]  告訴你以色列人
[00:13:40.840 --> 00:13:42.560]  上帝根本沒有放過他們
[00:13:42.560 --> 00:13:47.120]  上帝一定會審判他們那些差不多的悔改
[00:13:47.120 --> 00:13:49.040]  隨隨便便的悔改
[00:13:49.040 --> 00:13:51.040]  不認識上帝的悔改
[00:13:51.040 --> 00:13:55.120]  只是希望可以打勝地上一些像
[00:13:55.120 --> 00:13:56.560]  生活得好一點的悔改
[00:13:56.560 --> 00:13:58.960]  這些不是上帝要的悔改
[00:13:58.960 --> 00:14:00.120]  這些人的罪
[00:14:00.120 --> 00:14:02.680]  上帝不可以視他們有罪為無罪
[00:14:02.680 --> 00:14:04.280]  所以你會很記得這件事
[00:14:04.280 --> 00:14:06.320]  在我們看《文數記》的時候
[00:14:06.320 --> 00:14:07.480]  你會發現
[00:14:07.480 --> 00:14:09.120]  上帝是封城池外
[00:14:09.120 --> 00:14:09.920]  上帝是認許
[00:14:09.920 --> 00:14:10.880]  但是這個認許
[00:14:10.880 --> 00:14:12.920]  彷彿在《文數記》裡面的第一代
[00:14:12.920 --> 00:14:14.320]  是完全拿不到的
[00:14:14.320 --> 00:14:16.800]  除了兩個人
[00:14:16.800 --> 00:14:18.680]  哪兩個?
[00:14:18.680 --> 00:14:23.200]  迦勒、希勒和約書亞
[00:14:23.200 --> 00:14:24.760]  你將你的兒子改名為
[00:14:24.760 --> 00:14:27.600]  《基勒》或者《約書亞》是沒用的
[00:14:27.600 --> 00:14:31.600]  因為除非你是真正的《基勒》和《約書亞》
[00:14:31.600 --> 00:14:32.440]  救不了他們
[00:14:32.440 --> 00:14:35.080]  改了名字也沒用
[00:14:35.080 --> 00:14:36.320]  我們一定會看
[00:14:36.320 --> 00:14:39.400]  究竟《基勒》和《約書亞》有什麼不同
[00:14:39.400 --> 00:14:42.520]  為什麼他們可以得到上帝的認許
[00:14:42.520 --> 00:14:45.120]  而其他人全部是不可以的
[00:14:45.120 --> 00:14:47.840]  我現在想帶你去看看裡面
[00:14:47.840 --> 00:14:50.320]  我們會讀一堆故事
[00:14:50.320 --> 00:14:52.960]  我也想大家讀讀聖經
[00:14:52.960 --> 00:14:56.320]  第一章至第十章我們就不讀了
[00:14:56.320 --> 00:15:01.680]  第一章至十章是極其沉悶的事情
[00:15:01.680 --> 00:15:04.760]  就是說聖潔的預備
[00:15:04.760 --> 00:15:06.200]  但是沉悶之餘
[00:15:06.200 --> 00:15:08.560]  是在說一個很重要的訊息
[00:15:08.560 --> 00:15:10.600]  就是上帝是聖潔的上帝
[00:15:10.600 --> 00:15:12.080]  所以他們的預備
[00:15:12.080 --> 00:15:14.840]  不是生活瑣碎上的預備
[00:15:14.840 --> 00:15:20.840]  而是他們與他的關係要正確才可以前行
[00:15:20.840 --> 00:15:25.800]  於是在這個過程預備好的時候就開始動了
[00:15:25.800 --> 00:15:28.080]  所以一至十章其實是風平浪靜的
[00:15:28.080 --> 00:15:28.600]  很棒的
[00:15:28.600 --> 00:15:30.080]  說他們應該做這件事
[00:15:30.080 --> 00:15:30.520]  做那件事
[00:15:30.520 --> 00:15:31.520]  已經做完了
[00:15:31.520 --> 00:15:34.040]  接著第十章尾就開始動了
[00:15:34.040 --> 00:15:35.120]  一開始動就慘了
[00:15:35.120 --> 00:15:36.760]  惡夢開始了
[00:15:36.760 --> 00:15:37.840]  我給你讀讀
[00:15:37.840 --> 00:15:39.640]  第十章的尾
[00:15:39.640 --> 00:15:41.200]  接著轉入去第十一章
[00:15:41.200 --> 00:15:44.120]  你就看到突然間的分別了
[00:15:44.120 --> 00:15:45.600]  第十章第三十三節
[00:15:45.600 --> 00:15:48.240]  以色列人離開耶和華的山
[00:15:48.240 --> 00:15:49.880]  那山是西乃
[00:15:49.880 --> 00:15:52.240]  西乃住了一年多
[00:15:52.240 --> 00:15:55.320]  往前行了三天的路程
[00:15:55.320 --> 00:15:58.760]  耶和華的若跪在前面行了三天的路程
[00:15:58.760 --> 00:16:01.680]  為他們尋找安潔的地方
[00:16:01.680 --> 00:16:02.880]  耶和華是我的牧者
[00:16:02.880 --> 00:16:03.920]  我必不自缺乏
