
[00:00:00.000 --> 00:00:03.000]  可否請我們同心低頭或同祈禱
[00:03:07.000 --> 00:03:10.000]  尤其是對基督教的信仰完全不聽
[00:03:10.000 --> 00:03:13.000]  他的朋友就事實上和他提到主禱文
[00:03:13.000 --> 00:03:15.000]  我們在天上的父
[00:03:15.000 --> 00:03:19.000]  願人都尊你的名為聖
[00:03:19.000 --> 00:03:21.000]  願你的國降臨
[00:03:21.000 --> 00:03:23.000]  願你的子行在地上如同行在天上
[00:03:23.000 --> 00:03:25.000]  我們日用的飲食今日至給我們
[00:03:25.000 --> 00:03:27.000]  免我們你的債如同免了別人的債
[00:03:27.000 --> 00:03:29.000]  不叫我們遇見試探
[00:03:29.000 --> 00:03:31.000]  救我們脫離凶惡
[00:03:31.000 --> 00:03:35.000]  但是Conville拒絕不聽
[00:03:35.000 --> 00:03:37.000]  我無辜啊
[00:03:37.000 --> 00:03:40.000]  我無端端被人拉來這裡受苦
[00:03:40.000 --> 00:03:42.000]  他內心充滿了憤恨
[00:03:42.000 --> 00:03:46.000]  充滿了苦澀
[00:03:46.000 --> 00:03:50.000]  去抗拒所有這些信仰
[00:03:50.000 --> 00:03:54.000]  有一天一個玉卒帶到醫院來
[00:03:54.000 --> 00:03:57.000]  Conville說要去施手術
[00:03:57.000 --> 00:03:59.000]  當他施手術
[00:03:59.000 --> 00:04:01.000]  縫補血管之際的時候
[00:04:01.000 --> 00:04:03.000]  他突然間有個意念
[00:04:03.000 --> 00:04:05.000]  腦裡面浮出來
[00:04:05.000 --> 00:04:08.000]  這個玉卒是惡死的
[00:04:08.000 --> 00:04:11.000]  平時是哈哈罷罷
[00:04:11.000 --> 00:04:14.000]  對那些囚犯一點都不尊重
[00:04:14.000 --> 00:04:16.000]  拳打腳踢
[00:04:16.000 --> 00:04:19.000]  現在這個是天災難逢的機會
[00:04:19.000 --> 00:04:22.000]  只要他縫補血管的時候
[00:04:22.000 --> 00:04:24.000]  是打一個生結
[00:04:24.000 --> 00:04:26.000]  不是打一個死結
[00:04:26.000 --> 00:04:29.000]  沒多久血管就會崩
[00:04:29.000 --> 00:04:31.000]  他就一命嗚呼
[00:04:31.000 --> 00:04:33.000]  實不知 鬼不覺
[00:04:33.000 --> 00:04:36.000]  更何況是慰問除害
[00:04:36.000 --> 00:04:39.000]  這個人死有餘辜
[00:04:39.000 --> 00:04:41.000]  於是他正要動手
[00:04:41.000 --> 00:04:43.000]  紮一個生結的時候
[00:04:43.000 --> 00:04:47.000]  不知為何腦海裡面浮現了主禱文
[00:04:47.000 --> 00:04:49.000]  赦免我們的罪
[00:04:49.000 --> 00:04:52.000]  與我們赦免人的罪一樣
[00:04:52.000 --> 00:04:55.000]  他突然間覺得心裡面有一個很大的掙扎
[00:04:55.000 --> 00:04:57.000]  手震
[00:04:57.000 --> 00:05:01.000]  紮什麼都紮不到
[00:05:01.000 --> 00:05:04.000]  最後他打了個死結
[00:05:04.000 --> 00:05:07.000]  心裡面平靜下來
[00:05:07.000 --> 00:05:10.000]  那一晚他睡著了
[00:05:10.000 --> 00:05:13.000]  他開始看到另外一幅圖畫
[00:05:13.000 --> 00:05:16.000]  他經常以為自己是無辜的
[00:05:16.000 --> 00:05:20.000]  他經常以為自己是無端端被人拘捕
[00:05:20.000 --> 00:05:22.000]  事實上他也是無辜的
[00:05:22.000 --> 00:05:25.000]  很不公平地被拘捕
[00:05:25.000 --> 00:05:28.000]  但他看到他另外一面
[00:05:28.000 --> 00:05:31.000]  他看到他另外一面原來我
[00:05:31.000 --> 00:05:33.000]  與那些玉卒不是相差很遠
[00:05:33.000 --> 00:05:35.000]  我與那些玉卒一樣自私
[00:05:35.000 --> 00:05:38.000]  一樣殘暴
[00:05:38.000 --> 00:05:41.000]  他突然間看到自己的奴生面目
[00:05:41.000 --> 00:05:43.000]  他的憤怒 他的自私
[00:05:43.000 --> 00:05:46.000]  與那些玉卒不是相差很遠
[00:05:46.000 --> 00:05:48.000]  他就想起他的朋友所說的
[00:05:48.000 --> 00:05:51.000]  耶穌基督釘十字架的故事
[00:05:51.000 --> 00:05:53.000]  那一晚半夜
[00:05:53.000 --> 00:05:55.000]  他就跪在那裡說
[00:05:55.000 --> 00:05:58.000]  兄弟 你赦免我
[00:05:58.000 --> 00:06:02.000]  因為我所做的我不孝得
[00:06:02.000 --> 00:06:04.000]  他流著眼淚的
[00:06:04.000 --> 00:06:06.000]  他接受了這位救主
[00:06:06.000 --> 00:06:08.000]  當Confucius成為基督徒之後
[00:06:08.000 --> 00:06:10.000]  他繼續念絕好文
[00:06:10.000 --> 00:06:12.000]  他繼續在集中營裡面
[00:06:12.000 --> 00:06:14.000]  做永遠不能夠完成的工作
[00:06:14.000 --> 00:06:18.000]  集中營的目的是致人於死命
[00:06:18.000 --> 00:06:19.000]  但他就逆流而上
[00:06:19.000 --> 00:06:21.000]  抵擋這個壓力
[00:06:21.000 --> 00:06:22.000]  去救人的生命
[00:06:22.000 --> 00:06:26.000]  簡直是以卵擊石
[00:06:26.000 --> 00:06:28.000]  在集中營裡面
[00:06:28.000 --> 00:06:30.000]  如果哪個囚犯不聽話
[00:06:30.000 --> 00:06:32.000]  不信服
[00:06:32.000 --> 00:06:34.000]  玉卒就有權將他關在密室裡面
[00:06:34.000 --> 00:06:36.000]  一個孤獨的囚禁
[00:06:36.000 --> 00:06:37.000]  一個不見天日
[00:06:37.000 --> 00:06:39.000]  又黑又凍又餓
[00:06:39.000 --> 00:06:40.000]  實死的一個地方
[00:06:40.000 --> 00:06:43.000]  但監獄裡面有一條這樣的規矩
[00:06:43.000 --> 00:06:45.000]  凡是你要送一個囚犯去的時候
[00:06:45.000 --> 00:06:47.000]  一定要醫生簽名才行
[00:06:47.000 --> 00:06:49.000]  認為他的體力
[00:06:49.000 --> 00:06:50.000]  他的精神夠
[00:06:50.000 --> 00:06:52.000]  才可以送他去
[00:06:52.000 --> 00:06:54.000]  以前他想都不想就簽名
[00:06:54.000 --> 00:06:56.000]  因為他知道如果他不簽名的時候
[00:06:56.000 --> 00:06:57.000]  他自己進去
[00:06:57.000 --> 00:06:59.000]  他在毫無選擇之下
[00:06:59.000 --> 00:07:01.000]  他就簽了名
[00:07:01.000 --> 00:07:03.000]  但他做了基督徒
[00:07:03.000 --> 00:07:05.000]  他變了
[00:07:05.000 --> 00:07:07.000]  他明知他這樣做是死的時候
[00:07:07.000 --> 00:07:09.000]  他為了他自己的尊嚴
[00:07:09.000 --> 00:07:11.000]  他為了他的信仰
[00:07:11.000 --> 00:07:12.000]  為了人的價值
[00:07:12.000 --> 00:07:14.000]  他不肯簽
[00:07:14.000 --> 00:07:18.000]  得罪了很多很多的玉卒
[00:07:18.000 --> 00:07:21.000]  他知道他的命是凍過水的
[00:07:21.000 --> 00:07:24.000]  始終有一天他不行
[00:07:24.000 --> 00:07:27.000]  在集中營裡面有一個囚犯
[00:07:27.000 --> 00:07:29.000]  有很多的囚犯
[00:07:29.000 --> 00:07:31.000]  是很喜歡和這些玉卒合作
[00:07:31.000 --> 00:07:32.000]  是鬼頭仔
[00:07:32.000 --> 00:07:36.000]  其實就是幫這些玉卒去監視其他的囚犯
[00:07:36.000 --> 00:07:38.000]  然後去打小報告
[00:07:38.000 --> 00:07:40.000]  他有一個病人
[00:07:40.000 --> 00:07:43.000]  這個病人很明顯是營養不良
[00:07:43.000 --> 00:07:45.000]  一直一直瘦下去
[00:07:45.000 --> 00:07:48.000]  三條看著他
[00:07:48.000 --> 00:07:52.000]  於是就請求監獄裡面給他一些營養麵包
[00:07:52.000 --> 00:07:54.000]  以為有了營養麵包之後
[00:07:54.000 --> 00:07:56.000]  他的身體可以改善
[00:07:56.000 --> 00:07:58.000]  隔了兩個月
[00:07:58.000 --> 00:08:00.000]  他不但沒有改善
[00:08:00.000 --> 00:08:02.000]  一直一直瘦下去
[00:08:02.000 --> 00:08:05.000]  這位醫生覺得奇怪
[00:08:05.000 --> 00:08:08.000]  在一個偶然之間他發現了原因是什麼
[00:08:08.000 --> 00:08:12.000]  因為監獄裡面送上的營養麵包
[00:08:12.000 --> 00:08:15.000]  全部是落在鬼頭仔和玉卒的手中
[00:08:15.000 --> 00:08:21.000]  他根本就沒有任何機會去吃這些營養麵包
[00:08:21.000 --> 00:08:23.000]  他忍受不住
[00:08:23.000 --> 00:08:25.000]  寫了一個報告
[00:08:25.000 --> 00:08:27.000]  告訴監獄
[00:08:27.000 --> 00:08:29.000]  雖然這些玉卒
[00:08:29.000 --> 00:08:31.000]  是被懲罰三天
[00:08:31.000 --> 00:08:33.000]  停薪三天
[00:08:33.000 --> 00:08:35.000]  但他知道他這樣做
[00:08:35.000 --> 00:08:37.000]  他的日子已經是數盡
[00:08:37.000 --> 00:08:39.000]  沒多久可以生存
[00:08:39.000 --> 00:08:42.000]  他趁著他還僅僅的年日
[00:08:42.000 --> 00:08:45.000]  盡量把基督的愛告訴別人
[00:08:45.000 --> 00:08:47.000]  有一個年輕人
[00:08:47.000 --> 00:08:52.000]  因為搶癌的緣故要做手術
[00:08:52.000 --> 00:08:54.000]  Confu和他做手術
[00:08:54.000 --> 00:08:57.000]  但趁著他還在醒的時候
[00:08:57.000 --> 00:08:59.000]  他一口氣將他的經歷
[00:08:59.000 --> 00:09:00.000]  信耶穌的經過
[00:09:00.000 --> 00:09:02.000]  告訴這個人
[00:09:02.000 --> 00:09:04.000]  然後醫生對這個年輕人說
[00:09:04.000 --> 00:09:06.000]  大致上來說
[00:09:06.000 --> 00:09:08.000]  我們以為我們在地上受苦是不應該的
[00:09:08.000 --> 00:09:10.000]  因為我們絕對無辜
[00:09:10.000 --> 00:09:12.000]  其實我們每個人都是罪人
[00:09:12.000 --> 00:09:14.000]  這個年輕人快要接受手術的時候
[00:09:14.000 --> 00:09:16.000]  聽到醫生說這麼古怪的話
[00:09:16.000 --> 00:09:18.000]  口定目呆
[00:09:18.000 --> 00:09:22.000]  一時之間不知道怎樣去對答
[00:09:22.000 --> 00:09:25.000]  第二天他醒了
[00:09:25.000 --> 00:09:27.000]  這個年輕人醒了
[00:09:27.000 --> 00:09:29.000]  第一件事想做的
[00:09:29.000 --> 00:09:31.000]  就是找這個醫生
[00:09:31.000 --> 00:09:33.000]  去問他一些事情
[00:09:33.000 --> 00:09:35.000]  找不到
[00:09:35.000 --> 00:09:37.000]  後來看到一些玉卒
[00:09:37.000 --> 00:09:39.000]  帶了一個屍體出來
[00:09:39.000 --> 00:09:41.000]  他看清楚
[00:09:41.000 --> 00:09:44.000]  這個屍首血肉模糊
[00:09:44.000 --> 00:09:47.000]  被打到不似人影
[00:09:47.000 --> 00:09:48.000]  再看清楚
[00:09:48.000 --> 00:09:54.000]  原來這個就是和他施手術的Confu醫生
[00:09:54.000 --> 00:09:59.000]  那天晚上這個年輕人睡不著
[00:09:59.000 --> 00:10:01.000]  他想起醫生臨死的時候
[00:10:01.000 --> 00:10:05.000]  和他說了一句話
[00:10:05.000 --> 00:10:07.000]  他想起Confu醫生告訴他
[00:10:07.000 --> 00:10:11.000]  一個人的價值是遠超過
[00:10:11.000 --> 00:10:14.000]  遠超過我們所想像
[00:10:14.000 --> 00:10:17.000]  那天晚上他認識了耶穌
[00:10:17.000 --> 00:10:21.000]  這個年輕人的生命被點亮了
[00:10:21.000 --> 00:10:24.000]  這個年輕人不是誰
[00:10:24.000 --> 00:10:31.000]  是今天世界裡最有影響力的蘇聯的離心分子
[00:10:31.000 --> 00:10:33.000]  著名的蘇聯作家
[00:10:33.000 --> 00:10:36.000]  諾貝爾文學獎學金
[00:10:36.000 --> 00:10:39.000]  Alexander Sussel Nissen
[00:10:39.000 --> 00:10:43.000]  Alexander Sussel Nissen所寫的小說
[00:10:43.000 --> 00:10:45.000]  所寫的詩
[00:10:45.000 --> 00:10:47.000]  所寫的文章
[00:10:47.000 --> 00:10:50.000]  感動了千千萬萬的人
[00:10:50.000 --> 00:10:52.000]  被人看到
[00:10:52.000 --> 00:10:55.000]  縱然在這個世界裡有很多人被踐踏
[00:10:55.000 --> 00:10:58.000]  甚至我們自己都踐踏自己
[00:10:58.000 --> 00:11:00.000]  但是
[00:11:00.000 --> 00:11:04.000]  基督教仍然覺得你是一個很有價值的人
[00:11:04.000 --> 00:11:07.000]  人算什麼
[00:11:07.000 --> 00:11:09.000]  你竟見過他
[00:11:09.000 --> 00:11:11.000]  世人算什麼
[00:11:11.000 --> 00:11:15.000]  你竟是顧念到將他自己的兒子
[00:11:15.000 --> 00:11:19.000]  成為了我們的生命的救助
[00:11:19.000 --> 00:11:21.000]  我們來看看這一段聖經
[00:11:21.000 --> 00:11:24.000]  我想在今天這個世界裡
[00:11:24.000 --> 00:11:27.000]  當人已經不再看自己的價值
[00:11:27.000 --> 00:11:32.000]  當別人也不再看到我們是一個有血有肉有淚的人的時候
[00:11:32.000 --> 00:11:36.000]  我們要再和我們上物主神的話語裡面看看
[00:11:36.000 --> 00:11:38.000]  究竟神怎麼看我們
[00:11:38.000 --> 00:11:40.000]  人算什麼
[00:11:40.000 --> 00:11:42.000]  希伯來書第五章第八字
[00:11:42.000 --> 00:11:45.000]  我用舊的和話本跟大家讀
[00:11:45.000 --> 00:11:48.000]  我們所說的將來的世界
[00:11:48.000 --> 00:11:51.000]  神與沒有交給天使管轄
[00:11:51.000 --> 00:11:54.000]  但人在經上某處證明說
[00:11:54.000 --> 00:11:57.000]  人算什麼你竟見過他
[00:11:57.000 --> 00:12:00.000]  世人算什麼你竟見過他
[00:12:00.000 --> 00:12:03.000]  你叫他比天使微小一點
[00:12:03.000 --> 00:12:05.000]  似他榮耀尊貴為冠冕
[00:12:05.000 --> 00:12:08.000]  便將你所做的都派他管理
[00:12:08.000 --> 00:12:10.000]  叫萬物都服在他的腳下
[00:12:10.000 --> 00:12:12.000]  既叫萬物都服他
[00:12:12.000 --> 00:12:14.000]  就沒有剩下一樣不服他的
[00:12:14.000 --> 00:12:15.000]  只此如今
[00:12:15.000 --> 00:12:19.000]  我們還不見萬物都服他
[00:12:19.000 --> 00:12:22.000]  這段聖經很熟
[00:12:22.000 --> 00:12:25.000]  但這段聖經也很難明
[00:12:25.000 --> 00:12:29.000]  很多時候我們會有很多問題存在
[00:12:29.000 --> 00:12:31.000]  第一個我們要解決的問題
[00:12:31.000 --> 00:12:33.000]  就是聖經裡面說
[00:12:33.000 --> 00:12:36.000]  你叫他比天使微小一點
[00:12:36.000 --> 00:12:39.000]  這個他是指誰呢
[00:12:39.000 --> 00:12:41.000]  第六節所提到的
[00:12:41.000 --> 00:12:44.000]  人算什麼你竟見過他
[00:12:44.000 --> 00:12:48.000]  世人算什麼你竟見過他
[00:12:48.000 --> 00:12:50.000]  就這樣我們讀起來
[00:12:50.000 --> 00:12:52.000]  尤其是讀《詩篇》第八篇
[00:12:52.000 --> 00:12:55.000]  這段聖經是引領著《詩篇》第八篇
[00:12:55.000 --> 00:12:57.000]  很容易我們明白
[00:12:57.000 --> 00:13:00.000]  世人人就指你和我
[00:13:00.000 --> 00:13:02.000]  所有的人類
[00:13:02.000 --> 00:13:04.000]  每一個人
[00:13:04.000 --> 00:13:07.000]  人算什麼你和我算什麼
[00:13:07.000 --> 00:13:10.000]  神竟然間眷顧我們
[00:13:10.000 --> 00:13:12.000]  所以我們就這樣讀這段聖經
[00:13:12.000 --> 00:13:14.000]  或者讀《詩篇》第八篇的時候
[00:13:14.000 --> 00:13:17.000]  我們很自然就會想到人算什麼的時候
[00:13:17.000 --> 00:13:18.000]  世人算什麼的時候
[00:13:18.000 --> 00:13:20.000]  就指你和我
[00:13:20.000 --> 00:13:22.000]  但是我們再看第九節的時候
[00:13:22.000 --> 00:13:24.000]  我們覺得奇怪
[00:13:24.000 --> 00:13:26.000]  第九節的時候
[00:13:26.000 --> 00:13:28.000]  希伯來書的作者
[00:13:28.000 --> 00:13:30.000]  似乎不是這樣看
[00:13:30.000 --> 00:13:32.000]  希伯來書的作者就說
[00:13:32.000 --> 00:13:34.000]  耶穌比天使微小一點
[00:13:34.000 --> 00:13:36.000]  這個人和這個世人
[00:13:36.000 --> 00:13:38.000]  在希伯來書的作者來看
[00:13:38.000 --> 00:13:40.000]  似乎不是說你和我
[00:13:40.000 --> 00:13:42.000]  是說這位耶穌
[00:13:42.000 --> 00:13:44.000]  耶穌比天使微小一點
[00:13:44.000 --> 00:13:46.000]  我們看希伯來書
[00:13:46.000 --> 00:13:48.000]  這樣的說法好像很強硬
[00:13:48.000 --> 00:13:50.000]  不明白他為什麼會這樣說
[00:13:50.000 --> 00:13:52.000]  很明顯我們看《詩篇》第八篇
[00:13:52.000 --> 00:13:54.000]  或者是希伯來書所引用的時候
[00:13:54.000 --> 00:13:56.000]  我們想到人和世人
[00:13:56.000 --> 00:13:58.000]  就好像你和我
[00:13:58.000 --> 00:14:00.000]  我們比天使微小一點
[00:14:00.000 --> 00:14:02.000]  但是到了第九節的時候
[00:14:02.000 --> 00:14:04.000]  希伯來書的作者說
[00:14:04.000 --> 00:14:06.000]  不是的
[00:14:06.000 --> 00:14:08.000]  是這位耶穌比天使微小一點
[00:14:08.000 --> 00:14:10.000]  好像很強硬
[00:14:10.000 --> 00:14:12.000]  為什麼呢?
[00:14:12.000 --> 00:14:14.000]  如果我們要明白一點
[00:14:14.000 --> 00:14:16.000]  在新約的時代
[00:14:16.000 --> 00:14:18.000]  希臘文是一個最普遍的文字
[00:14:18.000 --> 00:14:20.000]  當亞歷山大大帝
[00:14:20.000 --> 00:14:22.000]  要征服歐亞洲的時候
[00:14:22.000 --> 00:14:24.000]  他自己有一個很重要的信念
[00:14:24.000 --> 00:14:26.000]  他不單止要征服
[00:14:26.000 --> 00:14:28.000]  用武力的征服
[00:14:28.000 --> 00:14:30.000]  他更加要用文化的征服
[00:14:30.000 --> 00:14:32.000]  他要模仿整個世界是希臘化的世界
[00:14:32.000 --> 00:14:34.000]  是希臘文的世界
[00:14:34.000 --> 00:14:36.000]  是希臘哲學的世界
[00:14:36.000 --> 00:14:38.000]  所以他做了一件很重要的事情
[00:14:38.000 --> 00:14:40.000]  在公元大概二百多年的時候
[00:14:40.000 --> 00:14:42.000]  他召集了七十個很有學問的人
[00:14:42.000 --> 00:14:44.000]  在亞歷山大講裡面
[00:14:44.000 --> 00:14:46.000]  將這本舊約
[00:14:46.000 --> 00:14:48.000]  希伯來文聖經的舊約
[00:14:48.000 --> 00:14:50.000]  翻譯成希臘文
[00:14:50.000 --> 00:14:52.000]  很出名的我們所謂的七十事卷
[00:14:52.000 --> 00:14:54.000]  七十事卷就是這七十個人
[00:14:54.000 --> 00:14:56.000]  將這個舊約聖經
[00:14:56.000 --> 00:14:58.000]  從希伯來文翻譯成希臘文
[00:14:58.000 --> 00:15:00.000]  這個叫七十事卷
[00:15:00.000 --> 00:15:02.000]  不單止是這樣
[00:15:02.000 --> 00:15:04.000]  在新約的時代
[00:15:04.000 --> 00:15:06.000]  希臘文是一個最普遍的文字
[00:15:06.000 --> 00:15:08.000]  所以當耶穌基督來到這個時候
[00:15:08.000 --> 00:15:10.000]  去呼召門徒
[00:15:10.000 --> 00:15:12.000]  這些門徒寫新約聖經
[00:15:12.000 --> 00:15:14.000]  全部是用希臘文寫的
[00:15:14.000 --> 00:15:16.000]  如果我們有機會去
[00:15:16.000 --> 00:15:18.000]  詳細來看看
[00:15:18.000 --> 00:15:20.000]  這個七十事卷
[00:15:20.000 --> 00:15:22.000]  詩篇第八篇
[00:15:22.000 --> 00:15:24.000]  和希伯來書所引用的聖經是一樣的
[00:15:24.000 --> 00:15:26.000]  很明顯希伯來書的作者
[00:15:26.000 --> 00:15:28.000]  是引用這個七十事卷
[00:15:28.000 --> 00:15:30.000]  來去講他自己
[00:15:30.000 --> 00:15:32.000]  或者是寫這篇講章
[00:15:32.000 --> 00:15:34.000]  希伯來書的講章
[00:15:38.000 --> 00:15:40.000]  如果我們看回原文
[00:15:40.000 --> 00:15:42.000]  西人這個字
[00:15:42.000 --> 00:15:44.000]  後面他跟著說人子
[00:15:44.000 --> 00:15:46.000]  the son of man
[00:15:46.000 --> 00:15:48.000]  通常我們在想到人子的時候
[00:15:48.000 --> 00:15:50.000]  我們要想到耶穌
[00:15:50.000 --> 00:15:52.000]  耶穌出來傳道的時候
[00:15:52.000 --> 00:15:54.000]  他寫說人子來不是要受人服侍
[00:15:54.000 --> 00:15:56.000]  是要服侍人
[00:15:56.000 --> 00:15:58.000]  並且寫記作多人的屬價
[00:15:58.000 --> 00:16:00.000]  人子
[00:16:00.000 --> 00:16:02.000]  在猶太人
[00:16:02.000 --> 00:16:04.000]  本來的意思
[00:16:04.000 --> 00:16:06.000]  是指你和我是西人
[00:16:06.000 --> 00:16:08.000]  但到達爾里書
[00:16:08.000 --> 00:16:10.000]  這個啟示文學開始的時候
[00:16:10.000 --> 00:16:12.000]  在達爾里書第七章
[00:16:12.000 --> 00:16:14.000]  他就講到
[00:16:14.000 --> 00:16:16.000]  當尼塞亞來到世間的時候
[00:16:16.000 --> 00:16:18.000]  這個就是人子
[00:16:18.000 --> 00:16:20.000]  所以在啟示文學
[00:16:20.000 --> 00:16:22.000]  猶太人在啟示文學裡面
[00:16:22.000 --> 00:16:24.000]  這個人子似乎有另外一個意思出現
[00:16:24.000 --> 00:16:26.000]  就是指尼塞亞
[00:16:26.000 --> 00:16:28.000]  但是我們
[00:16:28.000 --> 00:16:30.000]  無論看詩篇第八篇
[00:16:30.000 --> 00:16:32.000]  或者你怎樣看
[00:16:32.000 --> 00:16:34.000]  似乎這個人
[00:16:34.000 --> 00:16:36.000]  和西人仍然是講到你和我
[00:16:36.000 --> 00:16:38.000]  為什麼在這個時候
[00:16:38.000 --> 00:16:40.000]  希伯來文的作者就說
[00:16:40.000 --> 00:16:42.000]  耶穌就是這個人子
[00:16:42.000 --> 00:16:44.000]  西人呢
[00:16:44.000 --> 00:16:46.000]  我們一會兒會再詳細看一看
[00:16:46.000 --> 00:16:48.000]  第二個問題
[00:16:48.000 --> 00:16:50.000]  我們要解決
[00:16:50.000 --> 00:16:52.000]  你說你叫他
[00:16:52.000 --> 00:16:54.000]  你叫他比天使
[00:16:54.000 --> 00:16:56.000]  微小一點
[00:16:56.000 --> 00:16:58.000]  什麼意思呢
[00:16:58.000 --> 00:17:00.000]  我們看看天使這個字的意思
[00:17:00.000 --> 00:17:02.000]  在希伯來文的版本裡面
[00:17:02.000 --> 00:17:04.000]  這個
[00:17:04.000 --> 00:17:06.000]  希伯來文這個字叫
[00:17:06.000 --> 00:17:08.000]  Elohim
[00:17:08.000 --> 00:17:10.000]  Elohim這個字在希伯來文有幾個意思
[00:17:10.000 --> 00:17:12.000]  第一個意思是指神
[00:17:12.000 --> 00:17:14.000]  創世紀第一章
[00:17:14.000 --> 00:17:16.000]  神起初創造天地萬物
[00:17:16.000 --> 00:17:18.000]  這個神就是Elohim這個字
[00:17:18.000 --> 00:17:20.000]  Elohim這個字是知道
[00:17:20.000 --> 00:17:22.000]  是從一個希伯來文L這個字來
[00:17:22.000 --> 00:17:24.000]  是沒有能力
[00:17:24.000 --> 00:17:26.000]  在希伯來文如果加個眾數Elohim
[00:17:26.000 --> 00:17:28.000]  就是說他極有能力
[00:17:28.000 --> 00:17:30.000]  極之大
[00:17:30.000 --> 00:17:32.000]  這個上帝用這個字
[00:17:32.000 --> 00:17:34.000]  是最能夠去形容
[00:17:34.000 --> 00:17:36.000]  上帝那種威嚴那種威猛
