
[00:00:00.000 --> 00:00:05.240]  威廉·巴克利是蘇格蘭的一個神學家
[00:03:53.280 --> 00:03:56.960]  其實如果我們看《亞各書》一章十二至十三節
[00:03:56.960 --> 00:03:59.040]  我們都能夠知道
[00:03:59.040 --> 00:03:59.680]  經文說
[00:03:59.680 --> 00:04:02.520]  「忍受試探的人是有福的
[00:04:02.520 --> 00:04:07.720]  因為他經過試驗而後必得生命的冠冕
[00:04:07.720 --> 00:04:11.480]  這是主應許給那些愛他之人的
[00:04:11.480 --> 00:04:13.720]  人被試探不可說
[00:04:13.720 --> 00:04:15.720]  我是被神試探
[00:04:15.720 --> 00:04:19.720]  因為神不能被惡試探
[00:04:19.720 --> 00:04:22.000]  他也不是探人」
[00:04:22.000 --> 00:04:23.640]  經文說得很清楚
[00:04:23.640 --> 00:04:26.680]  神是不會試探人的
[00:04:26.680 --> 00:04:28.840]  所以也有很多人說
[00:04:28.840 --> 00:04:32.040]  這一節的經文不應該譯作
[00:04:32.040 --> 00:04:34.440]  「不叫我們遇見試探」
[00:04:34.440 --> 00:04:39.880]  應該譯作「不叫我們遇見試驗」
[00:04:39.880 --> 00:04:42.160]  但是如果你敢譯的時候
[00:04:42.160 --> 00:04:46.440]  又有另外一節的經文就立刻浮現在你的腦裏
[00:04:46.440 --> 00:04:49.000]  亦都是在《亞各書》
[00:04:49.000 --> 00:04:52.200]  亦都是在《亞各書》的第一章
[00:04:52.200 --> 00:04:55.560]  就是剛才那一節的經文前一點
[00:04:55.560 --> 00:04:58.960]  《亞各書》一章二至四節說什麼
[00:04:58.960 --> 00:05:00.280]  「我的弟兄們
[00:05:00.280 --> 00:05:03.120]  你們落在百般的試驗中
[00:05:03.120 --> 00:05:05.200]  都要以為大喜樂
[00:05:05.200 --> 00:05:10.000]  因為知道你們的信心經過試驗就身忍耐
[00:05:10.000 --> 00:05:12.600]  但忍耐也當成功
[00:05:12.600 --> 00:05:17.280]  使你們成全完備毫無欠缺」
[00:05:17.280 --> 00:05:20.640]  「亦做試煉試驗」又有它的問題
[00:05:20.640 --> 00:05:22.440]  因為這裡說什麼
[00:05:22.440 --> 00:05:27.960]  被神試煉被神試驗是應該大喜樂
[00:05:27.960 --> 00:05:30.240]  你說矛盾出現了
[00:05:30.240 --> 00:05:32.960]  這一節的經文就說要大喜樂
[00:05:32.960 --> 00:05:36.040]  馬太福音的經文又說什麼
[00:05:36.040 --> 00:05:41.920]  「求神不要讓我們見到試探或試驗」
[00:05:41.920 --> 00:05:44.080]  這個好像是矛盾一樣
[00:05:44.080 --> 00:05:46.080]  如果真的大喜樂的時候
[00:05:46.080 --> 00:05:49.560]  是不是應該求神讓我們見到多些試驗
[00:05:49.560 --> 00:05:51.400]  每天讓我們見試驗
[00:05:51.400 --> 00:05:54.120]  讓我們每天都可以這麼喜樂
[00:05:54.120 --> 00:06:01.520]  為什麼這節經文又叫求神不要讓我們見到試探呢
[00:06:01.520 --> 00:06:04.080]  這節經文你怎麼解釋都不好解釋
[00:06:04.080 --> 00:06:07.880]  不管你是「亦做試驗」還是「試探」
[00:06:07.880 --> 00:06:09.880]  但我們所要知道的就是
[00:06:09.880 --> 00:06:11.680]  第一點剛才亞國書說
[00:06:11.680 --> 00:06:16.680]  神是不會直接去試探人的
[00:06:16.680 --> 00:06:20.280]  這一點我們是能夠知道的
[00:06:20.280 --> 00:06:21.880]  另外呢
[00:06:21.880 --> 00:06:27.200]  神是會容許我們被試驗
[00:06:27.200 --> 00:06:33.160]  或者甚至將我們放在有試探的環境裡
[00:06:33.160 --> 00:06:39.400]  記不記得耶穌基督是被撒旦引誘
[00:06:39.400 --> 00:06:41.400]  很多時候我們忘記了
[00:06:41.400 --> 00:06:45.680]  究竟是誰帶領耶穌基督去曠野
[00:06:45.680 --> 00:06:47.360]  被撒旦引誘
[00:06:47.360 --> 00:06:50.120]  很多時候我們以為是撒旦
[00:06:50.120 --> 00:06:51.960]  但留心讀經文
[00:06:51.960 --> 00:06:54.960]  馬太福音四章一節
[00:06:54.960 --> 00:06:59.280]  當時耶穌是被聖靈引到曠野
[00:06:59.280 --> 00:07:02.040]  受魔鬼的試探
[00:07:02.040 --> 00:07:08.720]  是聖靈將耶穌基督帶到曠野
[00:07:08.720 --> 00:07:13.160]  很多時候為什麼我們對「試探」這個字有這麼大的掙扎
[00:07:13.160 --> 00:07:16.160]  因為在我們的腦裡想出來
[00:07:16.160 --> 00:07:19.920]  所有的試探都不是好的
[00:07:19.920 --> 00:07:23.720]  不是犯罪的就是有關色情
[00:07:23.720 --> 00:07:25.520]  所以「試探」我們認為不好
[00:07:25.520 --> 00:07:27.440]  所以我們見到這一節的經文
[00:07:27.440 --> 00:07:30.760]  我們會有很大的掙扎
[00:07:30.760 --> 00:07:35.480]  尤其是見到耶穌基督被聖靈引到曠野
[00:07:35.480 --> 00:07:37.800]  被撒旦引誘
[00:07:37.800 --> 00:07:40.560]  但有一件事我們要注意
[00:07:40.560 --> 00:07:44.720]  就是神的意思永遠是好的
[00:07:44.720 --> 00:07:47.160]  神的意思永遠是好的
[00:07:47.160 --> 00:07:49.640]  不知道大家記不記得約瑟的故事
[00:07:49.640 --> 00:07:53.720]  就是約瑟被他的兄弟賣到埃及
[00:07:53.720 --> 00:07:56.320]  因為他的兄弟妒忌他
[00:07:56.320 --> 00:07:58.600]  他的兄弟的意思是什麼
[00:07:58.600 --> 00:08:01.400]  是要害他
[00:08:01.400 --> 00:08:06.480]  撒旦是透過約瑟的兄弟將約瑟賣到埃及
[00:08:06.480 --> 00:08:10.240]  是要害約瑟
[00:08:10.240 --> 00:08:13.320]  但是你看看《創世紀》五十章二十節
[00:08:13.320 --> 00:08:14.880]  約瑟怎麼說
[00:08:14.880 --> 00:08:18.200]  他和他的兄弟說你們的意思是要害我
[00:08:18.200 --> 00:08:21.680]  但神的意思永遠是好的
[00:08:21.680 --> 00:08:29.160]  這裏我們見到就算是約瑟被賣到埃及
[00:08:29.160 --> 00:08:32.440]  是撒旦的意思想害他
[00:08:32.440 --> 00:08:34.680]  但神的意思是要救他
[00:08:34.680 --> 00:08:38.880]  不單止救他還要救亞國的一家
[00:08:38.880 --> 00:08:42.000]  還要救以色列整個民族
[00:08:42.000 --> 00:08:47.840]  這裏我們可以見到神的意思和撒旦的意思不同的地方
[00:08:47.840 --> 00:08:52.880]  亞國書第一章第十六至第十七節
[00:08:52.880 --> 00:08:57.120]  經文說:我親愛的弟兄們不要看錯了
[00:08:57.120 --> 00:09:01.280]  各樣美善的恩賜和各樣傳備的賞賜
[00:09:01.280 --> 00:09:03.400]  都是從上頭來的
[00:09:03.400 --> 00:09:06.520]  從縱光之父那裡降下來的
[00:09:06.520 --> 00:09:11.160]  在他並沒有改變也沒有轉動的影兒
[00:09:11.160 --> 00:09:14.520]  希望大家看見從神而來的是什麼
[00:09:14.520 --> 00:09:17.280]  是各樣傳備的賞賜
[00:09:17.280 --> 00:09:19.400]  是從上頭來的
[00:09:19.400 --> 00:09:22.240]  是美善的恩賜
[00:09:22.240 --> 00:09:26.720]  這些是神賜給我們的祝福
[00:09:26.720 --> 00:09:30.000]  但是撒旦的意思呢
[00:09:30.000 --> 00:09:34.440]  撒旦的意思在彼得前書五章八節很清楚
[00:09:34.440 --> 00:09:39.600]  因為你們的仇敵魔鬼如同敲叫的獅子遍地遊行
[00:09:39.600 --> 00:09:41.880]  尋找可吞嚇的敵人
[00:09:41.880 --> 00:09:45.920]  撒旦永遠是用試探來害我們
[00:09:45.920 --> 00:09:48.080]  是想使我們失敗
[00:09:48.080 --> 00:09:52.040]  神的意思原是好的
[00:09:52.040 --> 00:09:53.400]  如果是這樣的話
[00:09:53.400 --> 00:09:56.960]  我們就看見聖經裡面所謂的試驗
[00:09:56.960 --> 00:10:00.840]  和試探不同的地方在哪裡
[00:10:00.840 --> 00:10:04.200]  其實原文的希臘文
[00:10:04.200 --> 00:10:07.160]  試探或者試驗是同一個字
[00:10:07.160 --> 00:10:08.440]  Parismus
[00:10:08.440 --> 00:10:10.600]  是同一個字來的
[00:10:10.600 --> 00:10:13.000]  這個字是中性的
[00:10:13.000 --> 00:10:15.720]  不是說有好還是有壞
[00:10:15.720 --> 00:10:17.080]  如果你要知道好壞
[00:10:17.080 --> 00:10:20.160]  你要讀經文
[00:10:20.160 --> 00:10:22.120]  你才能夠知道內容
[00:10:22.120 --> 00:10:26.600]  才知道究竟是說的是好還是壞
[00:10:26.600 --> 00:10:28.400]  從神而來的永遠是好的
[00:10:28.400 --> 00:10:32.320]  剛才說過亞國書一章十六至十七節
[00:10:32.320 --> 00:10:34.720]  是要給我們有傳避的賞賜
[00:10:34.720 --> 00:10:37.720]  是要給我們有美善的恩賜
[00:10:37.720 --> 00:10:39.200]  從撒旦而來的
[00:10:39.200 --> 00:10:41.000]  永遠是想害我們
[00:10:41.000 --> 00:10:42.680]  想吞嚇我們
[00:10:42.680 --> 00:10:46.400]  就是彼得前書五章八節所說的
[00:10:46.400 --> 00:10:47.720]  所以我們看見
[00:10:47.720 --> 00:10:50.840]  神是會給我們試驗
[00:10:50.840 --> 00:10:54.120]  但是撒旦是想給我們試探
[00:10:54.120 --> 00:10:55.560]  不同的地方
[00:10:55.560 --> 00:10:58.520]  就是神的出發點是美意
[00:10:58.520 --> 00:11:02.560]  撒旦的出發點就是想害我們
[00:11:02.560 --> 00:11:05.000]  其實試驗和試探
[00:11:05.000 --> 00:11:07.880]  是和考試很相似的
[00:11:07.880 --> 00:11:08.960]  當你考試的時候
[00:11:08.960 --> 00:11:12.680]  你是會一是成功一是失敗
[00:11:12.680 --> 00:11:17.040]  你一是pass一是fail
[00:11:17.040 --> 00:11:20.000]  神是希望我們能夠成功
[00:11:20.000 --> 00:11:21.840]  以致當我們成功之後
[00:11:21.840 --> 00:11:24.600]  得完備毫無欠缺
[00:11:24.600 --> 00:11:26.000]  正如亞國說的
[00:11:26.000 --> 00:11:28.280]  還有生命的冠冕
[00:11:28.280 --> 00:11:31.480]  撒旦是想害我們
[00:11:31.480 --> 00:11:34.480]  當我們忍受不住撒旦的引誘
[00:11:34.480 --> 00:11:37.280]  忍受不住撒旦的試探的時候
[00:11:37.280 --> 00:11:40.400]  神給我們的試驗就變成了試探
[00:11:40.400 --> 00:11:41.800]  我們就會失敗
[00:11:41.800 --> 00:11:44.000]  我們就會犯罪
[00:11:44.000 --> 00:11:45.480]  所以我們看見
[00:11:45.480 --> 00:11:48.960]  神是不會試探人
[00:11:48.960 --> 00:11:53.920]  但是祂有時會將我們放在有試探的地方
[00:11:53.920 --> 00:11:56.080]  來給我們有機會
[00:11:56.080 --> 00:11:57.440]  有一個考驗
[00:11:57.440 --> 00:12:00.160]  以致我們能夠成長
[00:12:00.160 --> 00:12:01.480]  今天的經文
[00:12:01.480 --> 00:12:03.560]  其實的意思很簡單
[00:12:03.560 --> 00:12:05.160]  就是求神說
[00:12:05.160 --> 00:12:08.240]  你不要讓我遇見試驗
[00:12:08.240 --> 00:12:10.280]  因為我知道我自己是軟弱
[00:12:10.280 --> 00:12:13.640]  我怕著我經不起這個考驗
[00:12:13.640 --> 00:12:17.960]  所以不要讓我遇見試驗
[00:12:17.960 --> 00:12:19.600]  很有趣
[00:12:19.600 --> 00:12:22.640]  《瑪太福音》六章十三節說求神
[00:12:22.640 --> 00:12:24.520]  不要讓我們見到試驗
[00:12:24.520 --> 00:12:26.920]  但是剛才我們又讀了兩節經文
[00:12:26.920 --> 00:12:28.800]  就是《亞國書》
[00:12:28.800 --> 00:12:33.920]  說「樂在試驗中都要以為大喜樂」
[00:12:33.920 --> 00:12:35.080]  一章二節
[00:12:35.080 --> 00:12:37.520]  又說「忍受試探的人是有福的
[00:12:37.520 --> 00:12:41.680]  因為他經過試驗以後必得生命的冠冕
[00:12:41.680 --> 00:12:46.640]  這是主應許給那些愛他之人的」
[00:12:46.640 --> 00:12:48.240]  一章十二節
[00:12:48.240 --> 00:12:49.360]  你說
[00:12:49.360 --> 00:12:51.360]  是不是有個矛盾在裏面呢?
[00:12:51.360 --> 00:12:55.160]  一節經文說不要讓我遇見試驗
[00:12:55.160 --> 00:12:57.120]  另外一節經文又說
[00:12:57.120 --> 00:12:59.520]  有試驗你要大喜樂
[00:12:59.520 --> 00:13:02.040]  因為神是有祝福
[00:13:02.040 --> 00:13:04.960]  會給你生命的冠冕
[00:13:04.960 --> 00:13:08.920]  有人說「不得了 聖經裏面又有矛盾」
[00:13:08.920 --> 00:13:11.600]  其實這些矛盾在聖經裏面有很多
[00:13:11.600 --> 00:13:13.560]  如果你真的要找的話
[00:13:13.560 --> 00:13:15.920]  這些只不過是表面的矛盾
[00:13:15.920 --> 00:13:18.240]  不是真正的矛盾
[00:13:18.240 --> 00:13:22.760]  例如《瑪太福音》五章十節登山補訓
[00:13:22.760 --> 00:13:24.040]  經文說甚麼
[00:13:24.040 --> 00:13:28.440]  耶穌基督說「受逼迫的人有福了」
[00:13:28.440 --> 00:13:32.600]  《瑪太福音》十章二十三節
[00:13:32.600 --> 00:13:35.280]  又是耶穌基督又是《瑪太福音》
[00:13:35.280 --> 00:13:37.120]  耶穌基督說甚麼
[00:13:37.120 --> 00:13:39.800]  「有人在這城逼迫你
[00:13:39.800 --> 00:13:42.080]  就逃到那城去」
[00:13:42.080 --> 00:13:43.800]  有人在這個城逼迫你
[00:13:43.800 --> 00:13:46.520]  你就走去另外一個城
[00:13:46.520 --> 00:13:49.760]  有人說矛盾就不得了了
[00:13:49.760 --> 00:13:53.240]  耶穌還前言不對後語
[00:13:53.240 --> 00:13:55.560]  其實是不是真正的矛盾來的
[00:13:55.560 --> 00:13:59.080]  其實這些矛盾我們日常生活都有的
[00:13:59.080 --> 00:14:02.440]  有沒有人喜歡被逼迫的
[00:14:02.440 --> 00:14:04.240]  沒有人喜歡被逼迫的
[00:14:04.240 --> 00:14:05.880]  經文其實是說
[00:14:05.880 --> 00:14:07.480]  當你受逼迫的時候
[00:14:07.480 --> 00:14:09.800]  你能夠逃跑的你就逃跑
[00:14:09.800 --> 00:14:12.640]  由這個城逃到另外一個城
[00:14:12.640 --> 00:14:14.720]  但是當你不能夠逃跑的時候
[00:14:14.720 --> 00:14:16.520]  有人逼迫你
[00:14:16.520 --> 00:14:21.120]  你就要有個喜樂的心來抵受這個逼迫
[00:14:21.120 --> 00:14:23.920]  因為你是為主而受苦
[00:14:23.920 --> 00:14:26.440]  你應該是大有喜樂
[00:14:26.440 --> 00:14:30.120]  所以完全沒有矛盾在裏面
[00:14:30.120 --> 00:14:33.400]  我們的生活當中有很多這樣的矛盾
[00:14:33.400 --> 00:14:35.040]  所謂的矛盾
[00:14:35.040 --> 00:14:36.960]  但是如果在我們的生命當中
[00:14:36.960 --> 00:14:38.560]  在我們的生活裏面
[00:14:38.560 --> 00:14:40.560]  我們就不當一回事
[00:14:40.560 --> 00:14:42.280]  在聖經裏面就不得了了
[00:14:42.280 --> 00:14:44.000]  哇 聖經又有矛盾
[00:14:44.000 --> 00:14:47.040]  大做文章
[00:14:47.040 --> 00:14:48.600]  剛才說
[00:14:48.600 --> 00:14:52.520]  其實神給我們的試驗就好像一個考試
[00:14:52.520 --> 00:14:55.320]  好像一個測試一樣
[00:14:55.320 --> 00:14:59.720]  你說考試好不好?
[00:14:59.720 --> 00:15:01.280]  考試是很好的
[00:15:01.280 --> 00:15:03.520]  你有沒有發覺考試前那一晚
[00:15:03.520 --> 00:15:05.360]  那幾個小時
[00:15:05.360 --> 00:15:07.640]  是你學到最多東西的
[00:15:07.640 --> 00:15:09.960]  那幾個小時 考試前那一晚
[00:15:09.960 --> 00:15:13.040]  死 失 病 失 將所有的資料都塞進腦裏
[00:15:13.040 --> 00:15:14.920]  你學到很多東西
[00:15:14.920 --> 00:15:16.200]  幾個小時而已
[00:15:16.200 --> 00:15:17.800]  不是那麼多
[00:15:17.800 --> 00:15:18.920]  是吧
[00:15:18.920 --> 00:15:21.720]  但是有沒有人喜歡考試的?
[00:15:21.720 --> 00:15:24.240]  有沒有人說 哎呀 我很喜歡考試
[00:15:24.240 --> 00:15:26.360]  那個Professor 第一堂說
[00:15:26.360 --> 00:15:29.080]  我這班是有一個測驗
[00:15:29.080 --> 00:15:31.560]  有一個是末期的考試
[00:15:31.560 --> 00:15:34.120]  有人立刻舉手 哎呀 不要啊 Professor
[00:15:34.120 --> 00:15:37.400]  我要五個測驗 我要兩個
[00:15:37.400 --> 00:15:40.320]  是末期的考試 有沒有人會這樣?
[00:15:40.320 --> 00:15:44.080]  你們在座有沒有人喜歡考試?
[00:15:44.080 --> 00:15:45.360]  我不叫你們舉手了
[00:15:45.360 --> 00:15:49.360]  一會兒有些怪人喜歡考試舉了手
[00:15:49.360 --> 00:15:54.000]  就變得很尷尬
[00:15:54.000 --> 00:15:55.080]  沒有人喜歡考試
[00:15:55.080 --> 00:15:56.640]  正常人不喜歡考試的
[00:15:56.640 --> 00:15:58.320]  好像我那麼正常
[00:15:58.320 --> 00:16:00.880]  不喜歡考試
[00:16:00.880 --> 00:16:03.120]  我到今時今日
[00:16:03.120 --> 00:16:07.760]  還有做噩夢在香港考試
[00:16:07.760 --> 00:16:09.680]  老師突然來到班房說
[00:16:09.680 --> 00:16:11.440]  你們拿支筆出來今天考試
[00:16:11.440 --> 00:16:14.000]  我才發覺自己沒有預備
[00:16:14.000 --> 00:16:15.920]  沒有溫習
[00:16:15.920 --> 00:16:18.560]  哇 立刻冒冷汗
[00:16:18.560 --> 00:16:21.560]  睡著睡著都會嚇醒
[00:16:21.560 --> 00:16:24.200]  嚇醒之後才發覺 哦 原來做噩夢
[00:16:24.200 --> 00:16:27.880]  然後再睡過
[00:16:27.880 --> 00:16:28.760]  是會有的
[00:16:28.760 --> 00:16:30.560]  沒有人喜歡考試
[00:16:30.560 --> 00:16:33.720]  但是我們每個人都知道考試是好的
[00:16:33.720 --> 00:16:35.920]  這是表面上的矛盾
[00:16:35.920 --> 00:16:38.160]  不是真正的矛盾
[00:16:38.160 --> 00:16:42.320]  正如耶穌基督教我們來禱告
[00:16:42.320 --> 00:16:46.320]  叫神不要讓我們遇見試驗
[00:16:46.320 --> 00:16:49.640]  但是試驗的確對我們是好的
[00:16:49.640 --> 00:16:52.200]  那你說試驗對我們有什麼好呢?
[00:16:52.200 --> 00:16:54.600]  試驗對我們真是很好的
[00:16:54.600 --> 00:16:56.760]  如果你看到聖經裏面
[00:16:56.760 --> 00:16:59.760]  有很多人被試驗的例子
[00:16:59.760 --> 00:17:02.520]  你就知道試驗其實是很好
[00:17:02.520 --> 00:17:05.760]  記不記得阿伯拉罕是被神試驗
[00:17:05.760 --> 00:17:09.040]  是要獻以殺給上帝
[00:17:09.040 --> 00:17:11.040]  獻完之後
[00:17:11.040 --> 00:17:13.600]  阿伯拉罕知道自己是敬畏神
[00:17:13.600 --> 00:17:16.160]  知道自己是愛神
[00:17:16.160 --> 00:17:18.600]  另外一個例子是耶穌基督
[00:17:18.600 --> 00:17:22.840]  是在曠野被撒旦來引誘
[00:17:22.840 --> 00:17:26.920]  我們知道耶穌基督是有掙扎
[00:17:26.920 --> 00:17:29.000]  其實這個試驗是反映出
[00:17:29.000 --> 00:17:31.880]  耶穌基督心裏面的掙扎
[00:17:31.880 --> 00:17:34.640]  那你說反映出掙扎有什麼好處呢?
[00:17:34.640 --> 00:17:37.160]  等下會跟大家說
[00:17:37.160 --> 00:17:39.680]  第三個試驗是誰呢?
[00:17:39.680 --> 00:17:42.280]  是約伯,這個很出名
[00:17:42.280 --> 00:17:44.360]  是虎蘭
[00:17:44.360 --> 00:17:47.400]  我們見到由約伯的例子
[00:17:47.400 --> 00:17:51.200]  當他經過忍受了這個試探之後
[00:17:51.200 --> 00:17:54.240]  他更加信靠神
[00:17:54.240 --> 00:17:58.200]  我們見到有三個正面的例子
[00:17:58.200 --> 00:18:02.360]  讓我們見到其實試驗是一件好事
[00:18:02.360 --> 00:18:05.400]  我們先看看阿伯拉罕的例子
[00:18:05.400 --> 00:18:08.880]  神叫阿伯拉罕獻以殺
[00:18:08.880 --> 00:18:11.400]  你說很可憐
[00:18:11.400 --> 00:18:13.800]  這麼辛苦才求到兒子
[00:18:13.800 --> 00:18:16.840]  一百歲才有兒子生
[00:18:16.840 --> 00:18:18.960]  白白獻給神當梵祭
[00:18:18.960 --> 00:18:20.720]  燒了給神
[00:18:20.720 --> 00:18:24.040]  你說真是可惜
[00:18:24.040 --> 00:18:27.720]  其實這件事一開始就是一個試驗
[00:18:27.720 --> 00:18:29.160]  神說得很清楚
[00:18:29.160 --> 00:18:32.120]  在《創世紀》22章1-2
[00:18:32.120 --> 00:18:35.880]  說這些事以後神要試驗阿伯拉罕
[00:18:35.880 --> 00:18:38.560]  就呼叫他說
[00:18:38.560 --> 00:18:41.680]  「阿伯拉罕,他說我在這裏」
[00:18:41.680 --> 00:18:46.000]  「神說,你帶著你的兒子就是你獨身的兒子」
[00:18:46.000 --> 00:18:50.280]  「你所愛的以殺往摩利亞地去」
[00:18:50.280 --> 00:18:55.520]  「在我所要指示你的山上把它獻為梵祭」
[00:18:55.520 --> 00:18:57.080]  寫得很清楚
[00:18:57.080 --> 00:19:00.560]  這是一個試驗
[00:19:00.560 --> 00:19:02.640]  而且說得很清楚
[00:19:02.640 --> 00:19:05.600]  是你的獨身子以殺
[00:19:05.600 --> 00:19:07.120]  這裏很有趣
[00:19:07.120 --> 00:19:10.800]  因為我們知道當阿伯拉罕生以殺的時候
[00:19:10.800 --> 00:19:13.920]  他已經有了以殺瑪利
[00:19:13.920 --> 00:19:18.320]  為何還說是你的獨身子以殺
[00:19:18.320 --> 00:19:23.080]  因為以殺才是神指定的他的後裔
[00:19:23.080 --> 00:19:25.000]  不是以殺瑪利
[00:19:25.000 --> 00:19:30.840]  以殺瑪利是他自己搞出來的蘇州史
[00:19:30.840 --> 00:19:32.000]  這裏說得很清楚
[00:19:32.000 --> 00:19:33.480]  你不要誤會
[00:19:33.480 --> 00:19:36.200]  是你所愛的以殺
[00:19:36.200 --> 00:19:39.160]  阿伯拉罕真的帶著以殺上山
[00:19:39.160 --> 00:19:40.440]  真的捉了個壇
[00:19:40.440 --> 00:19:44.040]  真的把柴放在那裏預備燒以殺
[00:19:44.040 --> 00:19:49.280]  神突然派天使在那裏創世紀22章12節
[00:19:49.280 --> 00:19:50.600]  天使跟他說
[00:19:50.600 --> 00:19:54.040]  「你不可在這童子上下手
[00:19:54.040 --> 00:19:56.080]  一點也不可害他
[00:19:56.080 --> 00:19:59.760]  現在我知道你是敬畏神的了
[00:19:59.760 --> 00:20:01.680]  因為你沒有將你的兒子
[00:20:01.680 --> 00:20:05.840]  就是你獨身的兒子留下不給我」
[00:20:05.840 --> 00:20:09.000]  你說這個神真是沒用
[00:20:09.000 --> 00:20:11.000]  要試驗了阿伯拉罕
[00:20:11.000 --> 00:20:14.200]  才知道他是敬畏自己
[00:20:14.200 --> 00:20:16.360]  其實神知不知道
