
[00:00:00.000 --> 00:00:02.000]  今日嘅題目
[00:01:50.000 --> 00:01:51.000]  並且被殺
[00:01:51.000 --> 00:01:53.000]  日三天復活
[00:01:54.000 --> 00:01:57.000]  此後耶穌就騎著路
[00:01:57.000 --> 00:01:58.000]  驅子
[00:01:58.000 --> 00:02:00.000]  進入耶路撒冷
[00:02:00.000 --> 00:02:03.000]  十一到十六宗章
[00:02:03.000 --> 00:02:04.000]  最後一章呢
[00:02:04.000 --> 00:02:06.000]  就記述耶穌
[00:02:06.000 --> 00:02:07.000]  喺耶路撒冷
[00:02:07.000 --> 00:02:09.000]  所受嘅諸般嘅苦難
[00:02:09.000 --> 00:02:15.000]  讓我哋睇睇三段
[00:02:15.000 --> 00:02:16.000]  上耶路撒冷
[00:02:16.000 --> 00:02:18.000]  受死嘅預告
[00:02:18.000 --> 00:02:20.000]  同埋門徒嘅反應
[00:02:20.000 --> 00:02:24.000]  嚟了解聖經對復仕嘅教導
[00:02:24.000 --> 00:02:27.000]  我哋有冇睇到
[00:02:27.000 --> 00:02:29.000]  我地圖打出嚟呢
[00:02:29.000 --> 00:02:32.000]  有冇睇到嘛
[00:02:32.000 --> 00:02:34.000]  呢個地圖呢
[00:02:34.000 --> 00:02:38.000]  係講耶穌三次
[00:02:38.000 --> 00:02:41.000]  預告佢嘅死亡
[00:02:41.000 --> 00:02:42.000]  個地方
[00:02:42.000 --> 00:02:45.000]  第一次就喺北邊嘅
[00:02:45.000 --> 00:02:47.000]  嘅蓋薩尼亞菲勒比
[00:02:49.000 --> 00:02:51.000]  第二個地方就喺加利利海
[00:02:51.000 --> 00:02:53.000]  或者加利利湖嘅
[00:02:53.000 --> 00:02:55.000]  加伯隆嘅地方
[00:02:55.000 --> 00:02:58.000]  第三個地方
[00:02:58.000 --> 00:03:00.000]  宣告佢要受死呢
[00:03:00.000 --> 00:03:04.000]  就喺南邊
[00:03:04.000 --> 00:03:06.000]  接近耶路撒冷
[00:03:06.000 --> 00:03:08.000]  就由耶利哥
[00:03:08.000 --> 00:03:10.000]  去耶路撒冷途中
[00:03:10.000 --> 00:03:13.000]  作出要受死嘅預告
[00:03:13.000 --> 00:03:18.000]  耶穌
[00:03:19.000 --> 00:03:21.000]  響蓋薩尼亞菲勒比呢
[00:03:21.000 --> 00:03:23.000]  係發問一個問題
[00:03:23.000 --> 00:03:25.000]  人說我是誰
[00:03:25.000 --> 00:03:27.000]  彼得就回答
[00:03:27.000 --> 00:03:29.000]  你係基督
[00:03:29.000 --> 00:03:31.000]  耶穌就禁誡佢哋
[00:03:31.000 --> 00:03:32.000]  唔好話畀人聽
[00:03:32.000 --> 00:03:35.000]  從此佢教訓佢哋話
[00:03:35.000 --> 00:03:39.000]  人只必須受許多個苦
[00:03:39.000 --> 00:03:42.000]  被長老祭司長和文士氣絕
[00:03:42.000 --> 00:03:44.000]  而且被殺
[00:03:44.000 --> 00:03:46.000]  過三天復活
[00:03:47.000 --> 00:03:49.000]  耶穌明唔明嘅話
[00:03:49.000 --> 00:03:51.000]  呢啲咁嘅說話
[00:03:51.000 --> 00:03:52.000]  好清楚嘅
[00:03:52.000 --> 00:03:54.000]  彼得就拉住佢勸佢
[00:03:54.000 --> 00:03:56.000]  耶穌轉個身嚟
[00:03:56.000 --> 00:03:58.000]  看住門套
[00:03:58.000 --> 00:04:00.000]  就責備彼得
[00:04:00.000 --> 00:04:02.000]  撒旦
[00:04:02.000 --> 00:04:03.000]  退我去吧
[00:04:03.000 --> 00:04:07.000]  因為你係不體貼神嘅意思
[00:04:07.000 --> 00:04:10.000]  只體貼人嘅意思
[00:04:10.000 --> 00:04:12.000]  若有人要跟隨我
[00:04:12.000 --> 00:04:15.000]  就當社稷背起佢十字架嚟
[00:04:15.000 --> 00:04:16.000]  跟隨我
[00:04:17.000 --> 00:04:20.000]  凡為我獲福音喪掉生命嘅
[00:04:20.000 --> 00:04:21.000]  必救了生命
[00:04:21.000 --> 00:04:23.000]  呢個第八章
[00:04:23.000 --> 00:04:24.000]  三十咗三十四節
[00:04:24.000 --> 00:04:27.000]  不達斯坦係最高嘅山
[00:04:27.000 --> 00:04:30.000]  係中年積雪嘅黑門山
[00:04:30.000 --> 00:04:31.000]  去北阿羅
[00:04:31.000 --> 00:04:36.000]  耶穌曾經喺黑門山較低嘅山峰顯龍
[00:04:36.000 --> 00:04:37.000]  登山變象
[00:04:37.000 --> 00:04:40.000]  黑門山嘅積雪
[00:04:40.000 --> 00:04:41.000]  溶解之後
[00:04:41.000 --> 00:04:42.000]  向南流
[00:04:43.000 --> 00:04:47.000]  嚟到一個好多暗洞同全眼嘅
[00:04:47.000 --> 00:04:49.000]  哥薩尼亞菲律賓
[00:04:49.000 --> 00:04:51.000]  喺呢度
[00:04:51.000 --> 00:04:54.000]  有好多嘅希臘羅馬嘅神
[00:04:54.000 --> 00:04:57.000]  朝拜嘅鄉下
[00:04:57.000 --> 00:04:58.000]  落葉不絕
[00:04:58.000 --> 00:05:02.000]  佢嚟呢度係尋找人生嘅意義
[00:05:02.000 --> 00:05:06.000]  佢求佢哋嘅神子指點為宗
[00:05:06.000 --> 00:05:08.000]  喺呢度
[00:05:08.000 --> 00:05:10.000]  我哋舉頭
[00:05:10.000 --> 00:05:13.000]  高山白雪海海無下
[00:05:13.000 --> 00:05:17.000]  低首泉湧清澈涼澜
[00:05:17.000 --> 00:05:20.000]  好容易見人嚟到一個地方
[00:05:20.000 --> 00:05:23.000]  睇到自己嘅污穢
[00:05:23.000 --> 00:05:25.000]  尋求赦免
[00:05:25.000 --> 00:05:26.000]  罪嘅赦免
[00:05:26.000 --> 00:05:29.000]  又喺呢度睇到
[00:05:29.000 --> 00:05:32.000]  尋求人生嘅方向
[00:05:32.000 --> 00:05:37.000]  點樣過一個有意義嘅人生
[00:05:37.000 --> 00:05:39.000]  呢個宗教嘅地方
[00:05:40.000 --> 00:05:41.000]  係人尋找上帝
[00:05:41.000 --> 00:05:45.000]  尋找一個正確嘅道路
[00:05:45.000 --> 00:05:47.000]  點樣終其一生
[00:05:47.000 --> 00:05:49.000]  有意義嘅事
[00:05:49.000 --> 00:05:54.000]  為何耶穌話
[00:05:54.000 --> 00:05:56.000]  人先我是誰呢
[00:05:56.000 --> 00:05:59.000]  因為尋道者最焦慮嘅就係
[00:05:59.000 --> 00:06:01.000]  搵到救贖嘅方法
[00:06:01.000 --> 00:06:03.000]  說話
[00:06:03.000 --> 00:06:05.000]  Fantasy Saver
[00:06:05.000 --> 00:06:06.000]  佢一本書
[00:06:07.000 --> 00:06:10.000]  He is there and he is not silent
[00:06:10.000 --> 00:06:11.000]  他喺那裏
[00:06:11.000 --> 00:06:12.000]  佢並不沉默
[00:06:12.000 --> 00:06:16.000]  呢個係基本哲學嘅問題
[00:06:16.000 --> 00:06:17.000]  嘅可能嘅答案
[00:06:17.000 --> 00:06:20.000]  佢話哲學有三大基本嘅問題
[00:06:20.000 --> 00:06:23.000]  第一就係形而上嘅問題
[00:06:23.000 --> 00:06:27.000]  自己世界背後有冇重物主呢
[00:06:27.000 --> 00:06:29.000]  第二就係道德問題
[00:06:29.000 --> 00:06:33.000]  行為可否有對與錯嘅標準呢
[00:06:33.000 --> 00:06:36.000]  第三係最重要嘅
[00:06:37.000 --> 00:06:38.000]  係知識論嘅問題
[00:06:38.000 --> 00:06:41.000]  我哋如何得到真確嘅知識呢
[00:06:41.000 --> 00:06:43.000]  尋道者
[00:06:43.000 --> 00:06:46.000]  係唔難相信有重物主嘅
[00:06:46.000 --> 00:06:50.000]  亦都唔難相信行為有對錯嘅
[00:06:50.000 --> 00:06:53.000]  嘅良心話俾你聽
[00:06:53.000 --> 00:06:56.000]  去觀察萬象世界
[00:06:56.000 --> 00:06:58.000]  一定有一個重物主嘅
[00:06:58.000 --> 00:06:59.000]  但係
[00:06:59.000 --> 00:07:02.000]  我點知道我尋找嘅對象
[00:07:02.000 --> 00:07:05.000]  我追求嘅對象
[00:07:06.000 --> 00:07:07.000]  係真實嘅呢
[00:07:07.000 --> 00:07:11.000]  我古斯丁
[00:07:11.000 --> 00:07:13.000]  悔改之後
[00:07:13.000 --> 00:07:14.000]  佢寫咗懺悔錄
[00:07:14.000 --> 00:07:17.000]  佢認為最重要嘅知識
[00:07:17.000 --> 00:07:19.000]  就認識自己
[00:07:19.000 --> 00:07:20.000]  係一個罪人
[00:07:20.000 --> 00:07:23.000]  而且可以直接悔改
[00:07:23.000 --> 00:07:24.000]  嚟到認罪
[00:07:24.000 --> 00:07:26.000]  得到上帝嘅憐憫和赦免
[00:07:26.000 --> 00:07:30.000]  彼得唔想耶穌負義
[00:07:30.000 --> 00:07:33.000]  因為佢以為神嘅國
[00:07:33.000 --> 00:07:36.000]  就係用武力結束羅馬鐵壇嘅統治
[00:07:36.000 --> 00:07:38.000]  如果耶穌死咗
[00:07:38.000 --> 00:07:40.000]  呢個運動就完曬㗎啦
[00:07:40.000 --> 00:07:43.000]  但係耶穌趁機會解釋
[00:07:43.000 --> 00:07:45.000]  跟隨佢嘅
[00:07:45.000 --> 00:07:47.000]  要背起十字架寫起生命
[00:07:47.000 --> 00:07:50.000]  耶穌將十字架係為人贖罪
[00:07:50.000 --> 00:07:51.000]  而寫明嘅
[00:07:51.000 --> 00:07:54.000]  但係跟隨耶穌要寫明
[00:07:54.000 --> 00:07:55.000]  係咩意思呢
[00:07:55.000 --> 00:07:59.000]  就係好好用自己嘅時間
[00:07:59.000 --> 00:08:01.000]  寫去一生嘅年月
[00:08:04.000 --> 00:08:06.000]  無忘死亡
[00:08:06.000 --> 00:08:10.000]  我哋每天都係喪著生命嘅
[00:08:10.000 --> 00:08:12.000]  就好似燃點中嘅陽燭
[00:08:12.000 --> 00:08:14.000]  越嚟越短嘅
[00:08:14.000 --> 00:08:19.000]  我以前嚟做項目嘅時候呢
[00:08:19.000 --> 00:08:21.000]  陽燭可能咁長啦
[00:08:21.000 --> 00:08:24.000]  我而家跌咗好多啦已經
[00:08:24.000 --> 00:08:25.000]  畢竟係
[00:08:25.000 --> 00:08:27.000]  歲月催人老啦
[00:08:27.000 --> 00:08:31.000]  但我哋可以選擇
[00:08:34.000 --> 00:08:35.000]  為乜嘢寫去生命
[00:08:35.000 --> 00:08:37.000]  我哋可以選擇
[00:08:37.000 --> 00:08:38.000]  如何寫去生命
[00:08:38.000 --> 00:08:40.000]  寫去生命係必然㗎啦
[00:08:40.000 --> 00:08:42.000]  呢個係一個
[00:08:42.000 --> 00:08:43.000]  自然規律
[00:08:43.000 --> 00:08:45.000]  但點樣寫起
[00:08:45.000 --> 00:08:47.000]  為乜嘢寫起
[00:08:47.000 --> 00:08:48.000]  耶穌就問呢個問題
[00:08:48.000 --> 00:08:52.000]  凡為我夫妻喪了生命嘅
[00:08:52.000 --> 00:08:53.000]  必救了生命
[00:08:53.000 --> 00:08:56.000]  人就算賺得全世界
[00:08:56.000 --> 00:08:58.000]  賠上自己嘅生命
[00:08:58.000 --> 00:08:59.000]  有咩益處呢
[00:09:00.000 --> 00:09:03.000]  人云難拿喪魔換生命呢
[00:09:03.000 --> 00:09:04.000]  好明顯呢個係講緊
[00:09:04.000 --> 00:09:06.000]  我哋點樣
[00:09:06.000 --> 00:09:08.000]  嚟過我哋嘅生活
[00:09:08.000 --> 00:09:10.000]  我哋寫起生命就話
[00:09:10.000 --> 00:09:11.000]  我哋點樣過日子
[00:09:11.000 --> 00:09:16.000]  魏康喺個聚會嘅裏面係講
[00:09:16.000 --> 00:09:18.000]  其實係喺呢度個聚會嚟㗎
[00:09:18.000 --> 00:09:21.000]  佢話達摩面壁九年
[00:09:21.000 --> 00:09:24.000]  但我用十年喺美國
[00:09:24.000 --> 00:09:25.000]  勤讀聖經
[00:09:25.000 --> 00:09:28.000]  了解咗一個真理
[00:09:29.000 --> 00:09:30.000]  呢個真理就係咩呢
[00:09:30.000 --> 00:09:33.000]  今生係好短好短嘅
[00:09:33.000 --> 00:09:37.000]  來生係好長好長嘅
[00:09:37.000 --> 00:09:39.000]  我哋唔值得
[00:09:39.000 --> 00:09:40.000]  為咗短暫嘅今世
[00:09:40.000 --> 00:09:42.000]  碌碌碌碌
[00:09:42.000 --> 00:09:43.000]  忽視來生
[00:09:43.000 --> 00:09:46.000]  聯合國第二個秘書長
[00:09:46.000 --> 00:09:47.000]  第二任韓馬紹
[00:09:47.000 --> 00:09:49.000]  講得好呀
[00:09:49.000 --> 00:09:52.000]  佢話我哋唔需要尋求死亡
[00:09:52.000 --> 00:09:54.000]  死亡會搵上門嘅
[00:09:54.000 --> 00:09:58.000]  但係我哋要搵到往死亡嘅路
[00:09:59.000 --> 00:10:02.000]  使死亡顯得有意義
[00:10:02.000 --> 00:10:05.000]  命運本身係唔能夠逃避嘅
[00:10:05.000 --> 00:10:07.000]  亦都唔需要嚮往嘅
[00:10:07.000 --> 00:10:10.000]  佢唔係冇原位嘅隱密
[00:10:10.000 --> 00:10:13.000]  因為佢說明咗呢個世界
[00:10:13.000 --> 00:10:15.000]  同埋人類嘅歷史嘅軌跡
[00:10:15.000 --> 00:10:16.000]  都係有意義嘅
[00:10:16.000 --> 00:10:21.000]  德國孫教士史維哲
[00:10:21.000 --> 00:10:23.000]  Albert Weiser
[00:10:23.000 --> 00:10:25.000]  佢才華橫日
[00:10:25.000 --> 00:10:28.000]  佢一個出色嘅風琴演奏
[00:10:29.000 --> 00:10:32.000]  25歲就成為上學院嘅講師
[00:10:32.000 --> 00:10:35.000]  31歲出版咗出名嘅
[00:10:35.000 --> 00:10:37.000]  歷史耶穌嘅追尋
[00:10:37.000 --> 00:10:41.000]  但係為咗回應孫教嘅感動
[00:10:41.000 --> 00:10:44.000]  29歲嘅時候重回學校
[00:10:44.000 --> 00:10:47.000]  用6年嘅時間研習醫學
[00:10:47.000 --> 00:10:49.000]  不得了呀
[00:10:49.000 --> 00:10:51.000]  返去再重新讀書
[00:10:51.000 --> 00:10:52.000]  讀多6年
[00:10:52.000 --> 00:10:53.000]  做醫生
[00:10:53.000 --> 00:10:56.000]  然後奉派去到非洲
[00:11:00.000 --> 00:11:03.000]  佢經常思考耶穌講嘅說話
[00:11:03.000 --> 00:11:04.000]  耶穌話
[00:11:04.000 --> 00:11:06.000]  我哋唔應該只為自己而活
[00:11:06.000 --> 00:11:08.000]  所以思維哲
[00:11:08.000 --> 00:11:11.000]  就認為幸福嘅人呢
[00:11:11.000 --> 00:11:13.000]  應該做咗他人嘅
[00:11:13.000 --> 00:11:15.000]  擺脫苦惱嘅人呢
[00:11:15.000 --> 00:11:19.000]  應該去減輕他人嘅苦惱
[00:11:19.000 --> 00:11:21.000]  世上一切不不幸
[00:11:21.000 --> 00:11:23.000]  應該大家共同承擔
[00:11:23.000 --> 00:11:25.000]  空間好大
[00:11:25.000 --> 00:11:29.000]  思維哲話人生最大嘅滿足
[00:11:29.000 --> 00:11:32.000]  就係服侍有需要嘅人
[00:11:32.000 --> 00:11:36.000]  如何為上帝寫明呢
[00:11:36.000 --> 00:11:38.000]  咁教嘅歷史裏面
[00:11:38.000 --> 00:11:41.000]  有啲信徒以守獨身唔結婚
[00:11:41.000 --> 00:11:43.000]  有啲信徒呢
[00:11:43.000 --> 00:11:46.000]  要去到修道院與世隔絕
[00:11:46.000 --> 00:11:47.000]  千心祈禱
[00:11:47.000 --> 00:11:48.000]  呼應基督
[00:11:48.000 --> 00:11:50.000]  為我哋寫明
[00:11:50.000 --> 00:11:53.000]  今天亦都有啲教會
[00:11:53.000 --> 00:11:55.000]  信徒以敬拜讚美
[00:11:55.000 --> 00:11:57.000]  嚟供奉上主
[00:11:57.000 --> 00:12:00.000]  其實上主
[00:12:00.000 --> 00:12:03.000]  係唔需要我哋慢慢嘅遊學
[00:12:03.000 --> 00:12:05.000]  佢只想我哋行公義
[00:12:05.000 --> 00:12:07.000]  好憐憫全民的心
[00:12:07.000 --> 00:12:08.000]  以祂為龍行
[00:12:08.000 --> 00:12:10.000]  社己
[00:12:10.000 --> 00:12:13.000]  係為他者嘅需要而活
[00:12:13.000 --> 00:12:14.000]  服侍佢哋
[00:12:14.000 --> 00:12:17.000]  中古修道院嘅興起
[00:12:17.000 --> 00:12:19.000]  其實都係針對社會嘅需要
[00:12:19.000 --> 00:12:20.000]  服侍社會
[00:12:20.000 --> 00:12:22.000]  十三世紀初
[00:12:22.000 --> 00:12:24.000]  歐洲大學興起
[00:12:24.000 --> 00:12:28.000]  帶嚟互教解惑嘅需要
[00:12:28.000 --> 00:12:30.000]  道明會就應運而生
[00:12:30.000 --> 00:12:31.000]  一二一六年
[00:12:31.000 --> 00:12:34.000]  其中出名嘅修士
[00:12:34.000 --> 00:12:36.000]  就係Thomas Aquinas
[00:12:36.000 --> 00:12:39.000]  一二零九年
[00:12:39.000 --> 00:12:41.000]  城市興起
[00:12:41.000 --> 00:12:45.000]  社會貧富懸殊
[00:12:45.000 --> 00:12:49.000]  託撥方濟會Franciscan Order
[00:12:50.000 --> 00:12:52.000]  依靠託撥
[00:12:52.000 --> 00:12:54.000]  即係去化緣
[00:12:54.000 --> 00:13:01.000]  幫助貧窮嘅人
[00:13:01.000 --> 00:13:03.000]  幫助邊緣化
[00:13:03.000 --> 00:13:04.000]  被邊緣化嘅人
[00:13:04.000 --> 00:13:06.000]  一六五零年
[00:13:06.000 --> 00:13:08.000]  法國耶穌會會士
[00:13:08.000 --> 00:13:09.000]  麥道尼
[00:13:09.000 --> 00:13:12.000]  佢組織年青嘅婦女
[00:13:12.000 --> 00:13:14.000]  創立咗麥道尼
[00:13:14.000 --> 00:13:16.000]  聖約瑟姊妹會
[00:13:16.000 --> 00:13:18.000]  呢個唔簡單
[00:13:18.000 --> 00:13:20.000]  一個淨係男性嘅
[00:13:20.000 --> 00:13:22.000]  耶穌會
[00:13:22.000 --> 00:13:24.000]  竟然創埋一個
[00:13:24.000 --> 00:13:26.000]  鼓勵姊妹
[00:13:26.000 --> 00:13:27.000]  宣教
[00:13:27.000 --> 00:13:35.000]  佢話你都去到城市裏面
[00:13:35.000 --> 00:13:37.000]  分散進入鄰舍
[00:13:37.000 --> 00:13:39.000]  搵出佢哋嘅需要
[00:13:39.000 --> 00:13:42.000]  你要招募樂於行善嘅
[00:13:42.000 --> 00:13:43.000]  平信徒一起工作
[00:13:43.000 --> 00:13:46.000]  佢哋開始照顧孤寡
[00:13:47.000 --> 00:13:48.000]  祭貧治病
[00:13:48.000 --> 00:13:50.000]  推廣教育
[00:13:50.000 --> 00:13:51.000]  一七八九年
[00:13:51.000 --> 00:13:52.000]  法國大革命爆發
[00:13:52.000 --> 00:13:55.000]  反宗教嘅情緒高漲
[00:13:55.000 --> 00:13:58.000]  佢哋嘅院舍被強行沒收
[00:13:58.000 --> 00:14:00.000]  社群被驅散
[00:14:00.000 --> 00:14:03.000]  有啲仲係要坐監
[00:14:03.000 --> 00:14:05.000]  甚至上咗斷頭台
[00:14:05.000 --> 00:14:08.000]  喺戈薩尼亞菲勒比第一次
[00:14:08.000 --> 00:14:10.000]  耶穌預告佢受死
[00:14:10.000 --> 00:14:12.000]  佢話要我哋受死
[00:14:12.000 --> 00:14:15.000]  以致我哋不用懼怕死亡
[00:14:15.000 --> 00:14:18.000]  終身患得患失個日子
[00:14:18.000 --> 00:14:19.000]  我死後去邊度呢
[00:14:19.000 --> 00:14:21.000]  我就最無得赦免
[00:14:21.000 --> 00:14:23.000]  耶穌講我哋要死
[00:14:23.000 --> 00:14:26.000]  就將啲憂慮放低咗
[00:14:26.000 --> 00:14:29.000]  以致我哋可以全心全力
[00:14:29.000 --> 00:14:32.000]  用我哋一生
[00:14:32.000 --> 00:14:34.000]  服侍有需要嘅人
[00:14:34.000 --> 00:14:36.000]  第二段
[00:14:36.000 --> 00:14:38.000]  耶穌預告佢嘅
[00:14:38.000 --> 00:14:40.000]  死亡嘅地方
[00:14:40.000 --> 00:14:41.000]  就喺呢個
[00:14:41.000 --> 00:14:43.000]  加利利海
[00:14:44.000 --> 00:14:45.000]  附近嘅
[00:14:45.000 --> 00:14:46.000]  北邊嘅
[00:14:46.000 --> 00:14:47.000]  旁邊嘅
[00:14:47.000 --> 00:14:49.000]  嗰個呢
[00:14:49.000 --> 00:14:51.000]  加伯隆
[00:14:51.000 --> 00:14:57.000]  耶穌喺黑門山高山顯容
[00:14:57.000 --> 00:14:59.000]  下山嘅途中
[00:14:59.000 --> 00:15:00.000]  佢醫好咗一個
[00:15:00.000 --> 00:15:03.000]  肩膽病嘅孩子
[00:15:03.000 --> 00:15:06.000]  經過加利利
[00:15:06.000 --> 00:15:08.000]  教訓門路講
[00:15:08.000 --> 00:15:10.000]  人子將要被交在人手裡
[00:15:10.000 --> 00:15:13.000]  佢哋要殺害佢
[00:15:14.000 --> 00:15:16.000]  殺之後過三天佢要復活
[00:15:16.000 --> 00:15:18.000]  門徒卻不明白呢個話
[00:15:18.000 --> 00:15:20.000]  又唔敢問佢
[00:15:20.000 --> 00:15:23.000]  嚟到加伯隆一個屋企裡面
[00:15:23.000 --> 00:15:24.000]  耶穌就問門徒
[00:15:24.000 --> 00:15:27.000]  佢哋喺路上議論啲乜嘢呢
[00:15:27.000 --> 00:15:28.000]  門徒唔出聲
[00:15:28.000 --> 00:15:30.000]  佢冇意思出聲
[00:15:30.000 --> 00:15:33.000]  因為佢哋喺路上彼此爭論
[00:15:33.000 --> 00:15:34.000]  誰壞大
[00:15:34.000 --> 00:15:36.000]  耶穌說
[00:15:36.000 --> 00:15:37.000]  為守的
[00:15:37.000 --> 00:15:39.000]  他必作眾人
[00:15:39.000 --> 00:15:40.000]  活後的
[00:15:40.000 --> 00:15:42.000]  作眾人嘅用人
[00:15:42.000 --> 00:15:44.000]  於是領過一個小孩子
[00:15:44.000 --> 00:15:46.000]  叫佢站喺門徒莊中
[00:15:46.000 --> 00:15:49.000]  又抱起佢對佢哋講
[00:15:49.000 --> 00:15:51.000]  凡為我名
[00:15:51.000 --> 00:15:53.000]  接待一個好似佢咁嘅小孩子
[00:15:53.000 --> 00:15:54.000]  就係接待我
[00:15:54.000 --> 00:15:56.000]  凡接待我嘅
[00:15:56.000 --> 00:15:58.000]  唔係接待我
[00:15:58.000 --> 00:15:59.000]  係接待差我來者嘅
[00:15:59.000 --> 00:16:01.000]  呢個細蚊仔成為實物教材
[00:16:01.000 --> 00:16:05.000]  聖經講話抱起耶穌
[00:16:05.000 --> 00:16:06.000]  抱起個細蚊仔
[00:16:06.000 --> 00:16:08.000]  好似好細個好輕
[00:16:08.000 --> 00:16:11.000]  抱起細蚊仔好似翻譯咩呢
[00:16:11.000 --> 00:16:13.000]  企個細蚊仔喺背後
[00:16:13.000 --> 00:16:15.000]  用手搭咗個膊頭嗰度
[00:16:15.000 --> 00:16:17.000]  呢個細蚊仔唔細㗎
[00:16:17.000 --> 00:16:20.000]  所以佢可以呢
[00:16:20.000 --> 00:16:22.000]  係被佢嘅屋企人呢
[00:16:22.000 --> 00:16:23.000]  帶嚟耶穌嘅中間
[00:16:23.000 --> 00:16:26.000]  聽耶穌講到
[00:16:26.000 --> 00:16:27.000]  明白耶穌嘅說話
[00:16:27.000 --> 00:16:30.000]  佢可以一個比較
[00:16:30.000 --> 00:16:32.000]  十二三歲都可以
[00:16:40.000 --> 00:16:42.000]  最近有一本作品呢
[00:16:42.000 --> 00:16:44.000]  係從基神學院嘅校友
[00:16:44.000 --> 00:16:45.000]  得到呢係
[00:16:45.000 --> 00:16:46.000]  金師長
[00:16:46.000 --> 00:16:49.000]  係教會嘅報道士工
[00:16:49.000 --> 00:16:50.000]  個名呢
[00:16:50.000 --> 00:16:51.000]  宣名就係好有意思嘅
[00:16:51.000 --> 00:16:54.000]  佢話「讓孩子爬進耶穌嘅懷中」
[00:16:54.000 --> 00:16:57.000]  幼年嘅中學教育
[00:16:57.000 --> 00:16:58.000]  讓呢個細蚊仔
[00:16:58.000 --> 00:16:59.000]  好細個嘅時候呢
[00:16:59.000 --> 00:17:01.000]  兩三歲嘅時候呢
[00:17:01.000 --> 00:17:03.000]  能夠認識聖經
[00:17:03.000 --> 00:17:05.000]  認識上帝
[00:17:05.000 --> 00:17:07.000]  認識祈禱
[00:17:07.000 --> 00:17:08.000]  可以㗎
[00:17:09.000 --> 00:17:10.000]  兩三歲開始可以
[00:17:10.000 --> 00:17:14.000]  我哋大嘅服侍小嘅
[00:17:14.000 --> 00:17:15.000]  起碼
[00:17:15.000 --> 00:17:17.000]  呢個爸爸或者媽媽呢
[00:17:17.000 --> 00:17:19.000]  佢服侍咗呢個
[00:17:19.000 --> 00:17:22.000]  小孩子
[00:17:22.000 --> 00:17:25.000]  佢帶佢嚟聽耶穌講到
[00:17:25.000 --> 00:17:26.000]  而且被耶穌使用
[00:17:26.000 --> 00:17:27.000]  做實例教材
[00:17:27.000 --> 00:17:30.000]  孩子
[00:17:30.000 --> 00:17:32.000]  亦都係可以
[00:17:32.000 --> 00:17:34.000]  證明係一個呢
