
[00:00:00.000 --> 00:00:03.880]  有些人講宣教,就是傳福音不需要技巧
[00:12:18.800 --> 00:12:21.800]  只要給我五分鐘十分鐘
[00:12:21.800 --> 00:12:24.800]  有縫可入
[00:12:24.800 --> 00:12:26.800]  這個叫什麼
[00:12:26.800 --> 00:12:28.800]  只要有機會
[00:12:28.800 --> 00:12:30.800]  那我就進去了
[00:12:30.800 --> 00:12:32.800]  你只要給我進去
[00:12:32.800 --> 00:12:34.800]  那我就有戲唱了
[00:12:34.800 --> 00:12:37.800]  他不給你就沒辦法了
[00:12:37.800 --> 00:12:39.800]  我這一本
[00:12:39.800 --> 00:12:42.800]  我可以跟人家講兩個鐘頭
[00:12:42.800 --> 00:12:43.800]  三個鐘頭我都沒問題
[00:12:43.800 --> 00:12:45.800]  慢慢講慢慢講
[00:12:45.800 --> 00:12:46.800]  整本聖經
[00:12:46.800 --> 00:12:47.800]  這是講整本聖經的
[00:12:47.800 --> 00:12:48.800]  都沒問題
[00:12:48.800 --> 00:12:50.800]  但是短的話
[00:12:50.800 --> 00:12:52.800]  我五分鐘十分鐘我都可以講完
[00:12:52.800 --> 00:12:54.800]  快你沒辦法
[00:12:54.800 --> 00:12:56.800]  那就快的快來講
[00:12:56.800 --> 00:12:57.800]  慢的慢來講
[00:12:57.800 --> 00:13:01.800]  所以在這種情況之下
[00:13:01.800 --> 00:13:04.800]  也可以帶領很多這些人
[00:13:04.800 --> 00:13:07.800]  美中的弟兄姊妹慶祝
[00:13:07.800 --> 00:13:10.800]  所以也有很多不同的經歷
[00:13:10.800 --> 00:13:12.800]  真的我自己回想起來
[00:13:12.800 --> 00:13:14.800]  去美中傳福音
[00:13:14.800 --> 00:13:17.800]  也認識了也結交了一些朋友
[00:13:17.800 --> 00:13:19.800]  我記得有一對夫婦
[00:13:19.800 --> 00:13:20.800]  我們也是
[00:13:20.800 --> 00:13:21.800]  我根本不認識的
[00:13:21.800 --> 00:13:24.800]  而且帶她慶祝以後
[00:13:24.800 --> 00:13:27.800]  也不可能永遠記得她
[00:13:27.800 --> 00:13:29.800]  但是她永遠記得你
[00:13:29.800 --> 00:13:32.800]  你帶她慶祝她永遠記得你
[00:13:32.800 --> 00:13:35.800]  當然她也抄了我的
[00:13:35.800 --> 00:13:39.800]  那個時候我還不記得有沒有email
[00:13:39.800 --> 00:13:43.800]  那時候是用電話聯絡的
[00:13:43.800 --> 00:13:46.800]  他們夫婦後來到了德國去
[00:13:46.800 --> 00:13:49.800]  還在跟我聯絡
[00:13:49.800 --> 00:13:52.800]  後來又回來又到了加拿大去
[00:13:52.800 --> 00:13:54.800]  已經在服侍教會了
[00:13:54.800 --> 00:13:58.800]  所以我看到了很多的弟兄姊妹
[00:13:58.800 --> 00:13:59.800]  也被神用
[00:13:59.800 --> 00:14:00.800]  我有一次短宣
[00:14:00.800 --> 00:14:03.800]  這都是我自己的經歷當中碰到
[00:14:03.800 --> 00:14:04.800]  有一次到美中短宣
[00:14:04.800 --> 00:14:06.800]  在美中短宣的時候
[00:14:06.800 --> 00:14:07.800]  碰到別的對
[00:14:07.800 --> 00:14:12.800]  別的教會派人來也在那邊碰到
[00:14:12.800 --> 00:14:13.800]  碰到了以後有一個人就問我
[00:14:13.800 --> 00:14:14.800]  你記不記得我
[00:14:14.800 --> 00:14:17.800]  我說我最怕這個碰到
[00:14:17.800 --> 00:14:18.800]  你記不記得我的
[00:14:18.800 --> 00:14:20.800]  我們碰到的人太多了
[00:14:20.800 --> 00:14:23.800]  我說不太記得對不起
[00:14:23.800 --> 00:14:25.800]  他說你到我們教會去
[00:14:25.800 --> 00:14:27.800]  你呼召我信主的
[00:14:27.800 --> 00:14:29.800]  結果他也自己出來
[00:14:29.800 --> 00:14:32.800]  也參加短宣隊出來傳福音了
[00:14:32.800 --> 00:14:35.800]  所以看到這些心裡是特別高興的
[00:14:35.800 --> 00:14:37.800]  所以我告訴大家
[00:14:37.800 --> 00:14:42.800]  去傳福音不是只是在那邊講一些
[00:14:42.800 --> 00:14:44.800]  隨便聊一聊而已
[00:14:44.800 --> 00:14:47.800]  你如果有一個冊子
[00:14:47.800 --> 00:14:50.800]  從頭到尾你弄熟練的
[00:14:50.800 --> 00:14:52.800]  好好來講一下
[00:14:52.800 --> 00:14:55.800]  我自己的經驗
[00:14:55.800 --> 00:14:57.800]  這也是我自己的經驗
[00:14:57.800 --> 00:14:59.800]  我告訴大家
[00:14:59.800 --> 00:15:03.800]  我到美中有一次
[00:15:03.800 --> 00:15:06.800]  在有個在Springfield
[00:15:06.800 --> 00:15:09.800]  有一個地方叫Springfield
[00:15:09.800 --> 00:15:13.800]  那一次我去那邊傳福音的時候
[00:15:13.800 --> 00:15:15.800]  那個家庭就說
[00:15:15.800 --> 00:15:17.800]  聽說加州有人要來傳福音了
[00:15:17.800 --> 00:15:20.800]  所以他講那只有他們夫婦兩個來聽
[00:15:20.800 --> 00:15:22.800]  可惜了
[00:15:22.800 --> 00:15:25.800]  所以他就找了他的一些朋友
[00:15:25.800 --> 00:15:27.800]  總共找了幾個人
[00:15:27.800 --> 00:15:29.800]  我算一下免得搞錯
[00:15:29.800 --> 00:15:30.800]  他們夫婦兩個
[00:15:30.800 --> 00:15:32.800]  還有一對情侶
[00:15:32.800 --> 00:15:35.800]  還沒有結婚的兩個
[00:15:35.800 --> 00:15:36.800]  一個男的一個女的
[00:15:36.800 --> 00:15:40.800]  還有一個大陸訪問學者
[00:15:40.800 --> 00:15:43.800]  帶著他的一個女兒
[00:15:43.800 --> 00:15:45.800]  九歲這樣六個
[00:15:45.800 --> 00:15:49.800]  還有一個是正在讀碩士的
[00:15:49.800 --> 00:15:52.800]  總共七個Computer Science的
[00:15:52.800 --> 00:15:53.800]  七個人
[00:15:53.800 --> 00:15:56.800]  那我帶了一個姐妹去
[00:15:56.800 --> 00:15:57.800]  你要曉得傳福音
[00:15:57.800 --> 00:15:59.800]  一個講
[00:15:59.800 --> 00:16:00.800]  另外一個不要說
[00:16:00.800 --> 00:16:01.800]  哎呀你不要吵
[00:16:01.800 --> 00:16:02.800]  我講我講
[00:16:02.800 --> 00:16:03.800]  兩個人吵起來
[00:16:03.800 --> 00:16:05.800]  這最可怕的
[00:16:05.800 --> 00:16:06.800]  就是一個講
[00:16:06.800 --> 00:16:09.800]  另外一個就安安靜靜的就在禱告
[00:16:09.800 --> 00:16:10.800]  就是做禱告就好了
[00:16:10.800 --> 00:16:11.800]  那等到他要講
[00:16:11.800 --> 00:16:12.800]  我再來禱告
[00:16:12.800 --> 00:16:15.800]  就是最好的福音的搭配就這樣
[00:16:15.800 --> 00:16:17.800]  我講那一次的經驗
[00:16:17.800 --> 00:16:18.800]  也告訴你
[00:16:18.800 --> 00:16:21.800]  我有什麼缺點
[00:16:21.800 --> 00:16:22.800]  我也告訴你
[00:16:22.800 --> 00:16:26.800]  從此我自己特別注意到了
[00:16:26.800 --> 00:16:27.800]  你要曉得
[00:16:27.800 --> 00:16:28.800]  美中那邊
[00:16:28.800 --> 00:16:30.800]  他們去那邊讀書的人
[00:16:30.800 --> 00:16:31.800]  他租的房子
[00:16:31.800 --> 00:16:32.800]  就是apartment
[00:16:32.800 --> 00:16:35.800]  這個裡頭的一個小小的地方
[00:16:35.800 --> 00:16:36.800]  一下
[00:16:36.800 --> 00:16:37.800]  你想想看他們七個人
[00:16:37.800 --> 00:16:39.800]  再加上我們兩個人
[00:16:39.800 --> 00:16:41.800]  總共九個人
[00:16:41.800 --> 00:16:43.800]  你想想看一個客廳
[00:16:43.800 --> 00:16:47.800]  那坐的真的是擠來擠去的
[00:16:47.800 --> 00:16:50.800]  我自己在運作了
[00:16:50.800 --> 00:16:52.800]  我就做我該講的
[00:16:52.800 --> 00:16:54.800]  如果有這個是最好
[00:16:54.800 --> 00:16:56.800]  但是沒有沒有這個powerpoint
[00:16:56.800 --> 00:16:59.800]  那時候我就一個一個對他們
[00:16:59.800 --> 00:17:04.800]  就我跟一個姐妹在這裡
[00:17:04.800 --> 00:17:06.800]  其他的坐在這裡
[00:17:06.800 --> 00:17:08.800]  有一個沒地方坐了
[00:17:08.800 --> 00:17:12.800]  就是那個讀computer science的那個
[00:17:12.800 --> 00:17:15.800]  他坐在我的這一邊
[00:17:15.800 --> 00:17:18.800]  我現在就告訴你這件事情
[00:17:18.800 --> 00:17:19.800]  他就坐在我這邊
[00:17:19.800 --> 00:17:20.800]  我這邊講
[00:17:20.800 --> 00:17:22.800]  我都對著這邊講
[00:17:22.800 --> 00:17:24.800]  我沒辦法再
[00:17:24.800 --> 00:17:27.800]  就是最多只回一下
[00:17:27.800 --> 00:17:28.800]  我在講的時候
[00:17:28.800 --> 00:17:29.800]  我自己都看到
[00:17:29.800 --> 00:17:30.800]  自己都體會到
[00:17:30.800 --> 00:17:31.800]  甚臨感動
[00:17:31.800 --> 00:17:33.800]  一想一想
[00:17:33.800 --> 00:17:36.800]  本來那個丸子的太太
[00:17:36.800 --> 00:17:39.800]  那個主人的太太
[00:17:39.800 --> 00:17:42.800]  都在忙著倒茶倒茶的
[00:17:42.800 --> 00:17:44.800]  但是我在講的熱衷的時候
[00:17:44.800 --> 00:17:45.800]  他也不倒了
[00:17:45.800 --> 00:17:47.800]  都在那邊聽了
[00:17:47.800 --> 00:17:50.800]  大人小孩全部都在聽
[00:17:50.800 --> 00:17:53.800]  講得他們太感動了
[00:17:53.800 --> 00:17:56.800]  我就想說一定要收
[00:17:56.800 --> 00:17:58.800]  你要曉得傳福音
[00:17:58.800 --> 00:17:59.800]  記好傳福音
[00:17:59.800 --> 00:18:01.800]  傳完以後
[00:18:01.800 --> 00:18:03.800]  你不要說這個踢球
[00:18:03.800 --> 00:18:05.800]  踢到那個球門門口
[00:18:05.800 --> 00:18:08.800]  好了再見
[00:18:08.800 --> 00:18:12.800]  我們常常就是客氣
[00:18:12.800 --> 00:18:13.800]  這絕對不行
[00:18:13.800 --> 00:18:15.800]  一定要踢進門去的
[00:18:15.800 --> 00:18:17.800]  到最後
[00:18:17.800 --> 00:18:18.800]  要不要信
[00:18:18.800 --> 00:18:19.800]  就是到最後
[00:18:19.800 --> 00:18:20.800]  就是要不要問他
[00:18:20.800 --> 00:18:22.800]  要不要信
[00:18:22.800 --> 00:18:24.800]  他們一問的時候
[00:18:24.800 --> 00:18:25.800]  如果這個福音
[00:18:25.800 --> 00:18:27.800]  像你講的這麼好的話
[00:18:27.800 --> 00:18:28.800]  這麼樣子
[00:18:28.800 --> 00:18:29.800]  我當然要
[00:18:29.800 --> 00:18:31.800]  那對夫婦開始
[00:18:31.800 --> 00:18:32.800]  要要
[00:18:32.800 --> 00:18:34.800]  然後那對情侶
[00:18:34.800 --> 00:18:36.800]  那個也要
[00:18:36.800 --> 00:18:38.800]  再來又要了
[00:18:38.800 --> 00:18:40.800]  兩姨女都要了
[00:18:40.800 --> 00:18:41.800]  然後再來我看一個小孩子
[00:18:41.800 --> 00:18:43.800]  九歲在那邊
[00:18:43.800 --> 00:18:44.800]  我就跳過了
[00:18:44.800 --> 00:18:45.800]  我問他爸爸
[00:18:45.800 --> 00:18:46.800]  我說你要不要
[00:18:46.800 --> 00:18:48.800]  他說要要要
[00:18:48.800 --> 00:18:50.800]  那個小孩就抗議了
[00:18:50.800 --> 00:18:51.800]  我也要
[00:18:51.800 --> 00:18:53.800]  我說你要什麼
[00:18:53.800 --> 00:18:55.800]  九歲那麼小
[00:18:55.800 --> 00:18:56.800]  小孩子我都不注意
[00:18:56.800 --> 00:18:57.800]  他有沒有在聽
[00:18:57.800 --> 00:18:59.800]  結果我聽進去了
[00:18:59.800 --> 00:19:01.800]  我知道
[00:19:01.800 --> 00:19:02.800]  耶穌拯救我
[00:19:02.800 --> 00:19:03.800]  我是罪人
[00:19:03.800 --> 00:19:06.800]  我要接受耶穌救贖
[00:19:06.800 --> 00:19:08.800]  連小孩子他那時候都要了
[00:19:08.800 --> 00:19:10.800]  這麼一下六個
[00:19:10.800 --> 00:19:13.800]  我突然間想到這邊還有一個
[00:19:13.800 --> 00:19:14.800]  我們的老弟
[00:19:14.800 --> 00:19:16.800]  你要不要
[00:19:16.800 --> 00:19:20.800]  我以後再講
[00:19:20.800 --> 00:19:21.800]  你看到沒有
[00:19:21.800 --> 00:19:23.800]  這個是給我一個經驗
[00:19:23.800 --> 00:19:25.800]  就是說當我傳福音的時候
[00:19:25.800 --> 00:19:26.800]  我一定要看著人
[00:19:26.800 --> 00:19:27.800]  盯著你
[00:19:27.800 --> 00:19:29.800]  講的就是對著你講的
[00:19:29.800 --> 00:19:30.800]  就是講的清清楚楚
[00:19:30.800 --> 00:19:32.800]  而不是讓人家逃過去
[00:19:32.800 --> 00:19:33.800]  這是漏網之魚
[00:19:33.800 --> 00:19:34.800]  漏掉的
[00:19:34.800 --> 00:19:35.800]  真的是漏掉
[00:19:35.800 --> 00:19:36.800]  你說我貪心對不對
[00:19:36.800 --> 00:19:37.800]  已經有六個了
[00:19:37.800 --> 00:19:38.800]  還要怎麼樣
[00:19:38.800 --> 00:19:40.800]  但是我的意思就是說
[00:19:40.800 --> 00:19:42.800]  如果他在前面的話
[00:19:42.800 --> 00:19:45.800]  他心可能比較專心
[00:19:45.800 --> 00:19:46.800]  比較能夠聽
[00:19:46.800 --> 00:19:47.800]  真的我自己
[00:19:47.800 --> 00:19:49.800]  這是造成我這一輩子
[00:19:49.800 --> 00:19:50.800]  我每一次想到這
[00:19:50.800 --> 00:19:51.800]  我覺得很可惜
[00:19:51.800 --> 00:19:52.800]  他躲在那邊
[00:19:52.800 --> 00:19:53.800]  到現在不知道有沒有幸福
[00:19:53.800 --> 00:19:54.800]  我也不曉得
[00:19:54.800 --> 00:19:56.800]  因為我們錯過就是錯過了
[00:19:56.800 --> 00:19:58.800]  所以我希望我們大家
[00:19:58.800 --> 00:19:59.800]  能夠來了解
[00:19:59.800 --> 00:20:01.800]  我在教這個的時候
